   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_427.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.73109, 622, 584.888, 16.1423, 24.98, 37.1124, 0, 16.1425, 16.1425, 16.2499, 16.1438, 16.1851, 16.1611, 584.037, 16.8187, 16.1423, 16.1423, 16.1423, 16.1423, 16.1423, 16.1423, 16.1423, 16.1423, 16.1423, 16.1423, 16.1455, 16.1423, 16.1423
3.73896, 528, 543.956, 16.2459, 23.0217, -15.9564, 0, 16.246, 16.246, 16.3535, 16.2474, 16.2844, 16.2651, 543.258, 16.7747, 16.2459, 16.2459, 16.2459, 16.2459, 16.2459, 16.2459, 16.2459, 16.2459, 16.2459, 16.2459, 16.2484, 16.2459, 16.2459
3.74683, 514, 499.578, 16.35, 22.7156, 14.4221, 0, 16.3502, 16.3502, 16.4576, 16.3515, 16.3844, 16.3697, 499.004, 16.7582, 16.35, 16.35, 16.35, 16.35, 16.35, 16.35, 16.35, 16.35, 16.35, 16.35, 16.3521, 16.35, 16.35
3.7547, 458, 453.176, 16.4548, 21.4476, 4.8241, 0, 16.455, 16.455, 16.5624, 16.4563, 16.4851, 16.475, 452.704, 16.7657, 16.4548, 16.4548, 16.4548, 16.4548, 16.4548, 16.4548, 16.4548, 16.4548, 16.4548, 16.4548, 16.4565, 16.4548, 16.4548
3.76257, 390, 406.121, 16.5602, 19.799, -16.1208, 0, 16.5604, 16.5603, 16.6678, 16.5617, 16.5865, 16.5809, 405.729, 16.794, 16.5602, 16.5602, 16.5602, 16.5602, 16.5602, 16.5602, 16.5602, 16.5602, 16.5602, 16.5602, 16.5615, 16.5602, 16.5602
3.77044, 432, 359.666, 16.6661, 20.8327, 72.3338, 0, 16.6663, 16.6662, 16.7737, 16.6676, 16.6887, 16.6873, 359.338, 16.8397, 16.6661, 16.6661, 16.6661, 16.6661, 16.6661, 16.6661, 16.6661, 16.6661, 16.6661, 16.6661, 16.6671, 16.6661, 16.6661
3.77831, 362, 314.902, 16.7724, 19.0788, 47.0977, 0, 16.7726, 16.7726, 16.88, 16.7739, 16.7916, 16.7941, 314.624, 16.8997, 16.7724, 16.7724, 16.7724, 16.7724, 16.7724, 16.7724, 16.7724, 16.7724, 16.7724, 16.7724, 16.7733, 16.7724, 16.7724
3.78618, 268, 272.722, 16.8792, 16.4317, -4.72241, 0, 16.8794, 16.8793, 16.9868, 16.8807, 16.8953, 16.9014, 272.482, 16.9713, 16.8792, 16.8792, 16.8792, 16.8792, 16.8792, 16.8792, 16.8792, 16.8792, 16.8792, 16.8792, 16.8799, 16.8792, 16.8792
3.79405, 260, 233.808, 16.9864, 16.1864, 26.1917, 0, 16.9866, 16.9865, 17.094, 16.9879, 16.9998, 17.0091, 233.597, 17.0521, 16.9864, 16.9864, 16.9864, 16.9864, 16.9864, 16.9864, 16.9864, 16.9864, 16.9864, 16.9864, 16.9869, 16.9864, 16.9864
3.80192, 180, 198.63, 17.0939, 13.4907, -18.6299, 0, 17.0941, 17.094, 17.2015, 17.0954, 17.1049, 17.1171, 198.439, 17.1403, 17.0939, 17.0939, 17.0939, 17.0939, 17.0939, 17.0939, 17.0939, 17.0939, 17.0939, 17.0939, 17.0943, 17.0939, 17.0939
3.80979, 172, 167.455, 17.2017, 13.1909, 4.54527, 0, 17.2018, 17.2018, 17.3093, 17.2032, 17.2106, 17.2254, 167.28, 17.234, 17.2017, 17.2017, 17.2017, 17.2017, 17.2017, 17.2017, 17.2017, 17.2017, 17.2017, 17.2017, 17.202, 17.2017, 17.2017
3.81766, 152, 140.377, 17.3097, 12.4097, 11.6225, 0, 17.3098, 17.3098, 17.4173, 17.3112, 17.3169, 17.3339, 140.214, 17.3319, 17.3097, 17.3097, 17.3097, 17.3097, 17.3097, 17.3097, 17.3097, 17.3097, 17.3097, 17.3097, 17.3099, 17.3097, 17.3097
3.82553, 118, 117.345, 17.4178, 10.9545, 0.654663, 0, 17.4179, 17.4179, 17.5254, 17.4193, 17.4236, 17.4426, 117.19, 17.4328, 17.4178, 17.4178, 17.4178, 17.4178, 17.4178, 17.4178, 17.4178, 17.4178, 17.4178, 17.4178, 17.418, 17.4178, 17.4178
3.8334, 98, 98.192, 17.5259, 10, -0.192024, 0, 17.5261, 17.526, 17.6335, 17.5274, 17.5305, 17.5512, 98.0424, 17.536, 17.5259, 17.5259, 17.5259, 17.5259, 17.5259, 17.5259, 17.5259, 17.5259, 17.5259, 17.5259, 17.526, 17.5259, 17.5259
3.84127, 88, 82.6714, 17.6339, 9.48683, 5.32864, 0, 17.634, 17.634, 17.7414, 17.6354, 17.6375, 17.6598, 82.5256, 17.6405, 17.6339, 17.6339, 17.6339, 17.6339, 17.6339, 17.6339, 17.6339, 17.6339, 17.6339, 17.6339, 17.634, 17.6339, 17.6339
3.84914, 54, 70.488, 17.7415, 7.48331, -16.488, 0, 17.7417, 17.7416, 17.8491, 17.7431, 17.7444, 17.7679, 70.3447, 17.7459, 17.7415, 17.7415, 17.7415, 17.7415, 17.7415, 17.7415, 17.7415, 17.7415, 17.7415, 17.7415, 17.7416, 17.7415, 17.7415
3.85701, 70, 61.3241, 17.8485, 8.48528, 8.67592, 0, 17.8487, 17.8486, 17.9561, 17.8501, 17.8508, 17.8755, 61.1824, 17.8513, 17.8485, 17.8485, 17.8485, 17.8485, 17.8485, 17.8485, 17.8485, 17.8485, 17.8485, 17.8485, 17.8486, 17.8485, 17.8485
3.86488, 52, 54.8599, 17.9546, 7.34847, -2.85991, 0, 17.9548, 17.9547, 18.0622, 17.9563, 17.9565, 17.9822, 54.7191, 17.9564, 17.9546, 17.9546, 17.9546, 17.9546, 17.9546, 17.9546, 17.9546, 17.9546, 17.9546, 17.9546, 17.9547, 17.9546, 17.9546
3.87275, 60, 50.7885, 18.0595, 7.87401, 9.21149, 0, 18.0596, 18.0596, 18.167, 18.0612, 18.061, 18.0876, 50.6481, 18.0606, 18.0595, 18.0595, 18.0595, 18.0595, 18.0595, 18.0595, 18.0595, 18.0595, 18.0595, 18.0595, 18.0595, 18.0595, 18.0595
3.88062, 50, 48.8252, 18.1625, 7.2111, 1.17475, 0, 18.1627, 18.1626, 18.2701, 18.1643, 18.1637, 18.1912, 48.6849, 18.1632, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625
3.88849, 80, 48.7105, 18.2632, 9.05539, 31.2895, 0, 18.2634, 18.2634, 18.3708, 18.2651, 18.2643, 18.2925, 48.5699, 18.2637, 18.2632, 18.2632, 18.2632, 18.2632, 18.2632, 18.2632, 18.2632, 18.2632, 18.2632, 18.2632, 18.2633, 18.2632, 18.2632
3.89636, 58, 50.2085, 18.361, 7.74597, 7.79148, 0, 18.3612, 18.3611, 18.4686, 18.3631, 18.3619, 18.3909, 50.0675, 18.3613, 18.361, 18.361, 18.361, 18.361, 18.361, 18.361, 18.361, 18.361, 18.361, 18.361, 18.361, 18.361, 18.361
3.90423, 52, 53.1034, 18.455, 7.34847, -1.10338, 0, 18.4552, 18.4552, 18.5626, 18.4573, 18.4558, 18.4855, 52.9618, 18.4552, 18.455, 18.455, 18.455, 18.455, 18.455, 18.455, 18.455, 18.455, 18.455, 18.4551, 18.4551, 18.455, 18.455
3.91211, 50, 57.1917, 18.5446, 7.2111, -7.19168, 0, 18.5447, 18.5447, 18.6522, 18.5471, 18.5453, 18.5756, 57.0494, 18.5447, 18.5446, 18.5446, 18.5446, 18.5446, 18.5446, 18.5446, 18.5446, 18.5446, 18.5446, 18.5446, 18.5446, 18.5446, 18.5446
3.91998, 54, 62.2759, 18.6287, 7.48331, -8.27591, 0, 18.6288, 18.6288, 18.7363, 18.6315, 18.6293, 18.6603, 62.1328, 18.6287, 18.6287, 18.6287, 18.6287, 18.6287, 18.6287, 18.6287, 18.6287, 18.6287, 18.6287, 18.6287, 18.6287, 18.6287, 18.6287
3.92785, 66, 68.1569, 18.7064, 8.24621, -2.15694, 0, 18.7066, 18.7065, 18.814, 18.7097, 18.707, 18.7386, 68.0129, 18.7064, 18.7064, 18.7064, 18.7064, 18.7064, 18.7064, 18.7064, 18.7064, 18.7064, 18.7064, 18.7064, 18.7064, 18.7064, 18.7064
3.93572, 62, 74.6294, 18.7768, 8, -12.6294, 0, 18.777, 18.777, 18.8844, 18.7807, 18.7774, 18.8097, 74.4842, 18.7769, 18.7768, 18.7768, 18.7768, 18.7768, 18.7768, 18.7768, 18.7768, 18.7768, 18.7768, 18.7768, 18.7768, 18.7768, 18.7768
3.94359, 66, 81.4774, 18.839, 8.24621, -15.4774, 0, 18.8392, 18.8392, 18.9466, 18.8436, 18.8396, 18.8725, 81.3309, 18.839, 18.839, 18.839, 18.839, 18.839, 18.839, 18.839, 18.839, 18.839, 18.839, 18.839, 18.839, 18.839, 18.839
3.95146, 84, 88.4745, 18.8921, 9.27362, -4.47446, 0, 18.8923, 18.8922, 18.9997, 18.8977, 18.8927, 18.9262, 88.3264, 18.8921, 18.8921, 18.8921, 18.8921, 18.8921, 18.8921, 18.8921, 18.8921, 18.8921, 18.8921, 18.8921, 18.8921, 18.8921, 18.8921
3.95933, 76, 95.3856, 18.9354, 8.83176, -19.3856, 0, 18.9355, 18.9355, 19.043, 18.9421, 18.936, 18.97, 95.2357, 18.9354, 18.9354, 18.9354, 18.9354, 18.9354, 18.9354, 18.9354, 18.9354, 18.9354, 18.9354, 18.9354, 18.9354, 18.9354, 18.9354
3.9672, 96, 101.974, 18.9682, 9.8995, -5.97377, 0, 18.9683, 18.9683, 19.0757, 18.9764, 18.9688, 19.0034, 101.822, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682
3.97507, 78, 108.005, 18.9901, 8.94427, -30.0048, 0, 18.9903, 18.9902, 19.0977, 19.0002, 18.9907, 19.026, 107.85, 18.9901, 18.9901, 18.9901, 18.9901, 18.9901, 18.9901, 18.9901, 18.9901, 18.9901, 18.9901, 18.9901, 18.9901, 18.9901, 18.9901
3.98294, 82, 113.259, 19.0011, 9.16515, -31.2591, 0, 19.0012, 19.0012, 19.1087, 19.0135, 19.0017, 19.0376, 113.102, 19.0011, 19.0011, 19.0011, 19.0011, 19.0011, 19.0011, 19.0011, 19.0011, 19.0011, 19.0011, 19.0011, 19.0011, 19.0011, 19.0011
3.99081, 124, 117.54, 19.0012, 11.225, 6.45992, 0, 19.0014, 19.0013, 19.1088, 19.0164, 19.0019, 19.0384, 117.379, 19.0012, 19.0012, 19.0012, 19.0012, 19.0012, 19.0012, 19.0012, 19.0012, 19.0012, 19.0012, 19.0012, 19.0012, 19.0012, 19.0012
3.99868, 134, 120.685, 18.991, 11.6619, 13.315, 0, 18.9911, 18.9911, 19.0986, 19.0096, 18.9917, 19.0288, 120.52, 18.991, 18.991, 18.991, 18.991, 18.991, 18.991, 18.991, 18.991, 18.991, 18.991, 18.991, 18.991, 18.991, 18.991
4.00655, 98, 122.572, 18.9711, 10, -24.5723, 0, 18.9713, 18.9712, 19.0787, 18.9938, 18.9719, 19.0096, 122.403, 18.9711, 18.9711, 18.9711, 18.9711, 18.9711, 18.9711, 18.9711, 18.9711, 18.9711, 18.9711, 18.9711, 18.9711, 18.9711, 18.9711
4.01442, 122, 123.129, 18.9427, 11.1355, -1.12947, 0, 18.9429, 18.9428, 19.0503, 18.9701, 18.9436, 18.9818, 122.954, 18.9427, 18.9427, 18.9427, 18.9427, 18.9427, 18.9427, 18.9427, 18.9427, 18.9427, 18.9427, 18.9427, 18.9427, 18.9427, 18.9427
4.02229, 126, 122.336, 18.9071, 11.3137, 3.66404, 0, 18.9073, 18.9073, 19.0147, 18.9401, 18.9081, 18.9469, 122.154, 18.9071, 18.9071, 18.9071, 18.9071, 18.9071, 18.9071, 18.9071, 18.9071, 18.9071, 18.9071, 18.9071, 18.9071, 18.9071, 18.9071
4.03016, 116, 120.224, 18.8659, 10.8628, -4.2244, 0, 18.8661, 18.8661, 18.9735, 18.9052, 18.867, 18.9063, 120.036, 18.8659, 18.8659, 18.8659, 18.8659, 18.8659, 18.8659, 18.8659, 18.8659, 18.8659, 18.8659, 18.8659, 18.8659, 18.8659, 18.8659
4.03803, 114, 116.878, 18.8209, 10.7703, -2.87796, 0, 18.8211, 18.8211, 18.9285, 18.8674, 18.8221, 18.862, 116.681, 18.8209, 18.8209, 18.8209, 18.8209, 18.8209, 18.8209, 18.8209, 18.8209, 18.8209, 18.8209, 18.8209, 18.8209, 18.8209, 18.8209
4.0459, 106, 112.425, 18.774, 10.3923, -6.42462, 0, 18.7742, 18.7741, 18.8816, 18.8284, 18.7754, 18.8157, 112.219, 18.774, 18.774, 18.774, 18.774, 18.774, 18.774, 18.774, 18.774, 18.774, 18.774, 18.774, 18.774, 18.774, 18.774
4.05377, 108, 107.029, 18.7271, 10.4881, 0.970871, 0, 18.7272, 18.7272, 18.8347, 18.7903, 18.7286, 18.7695, 106.814, 18.7271, 18.7271, 18.7271, 18.7271, 18.7271, 18.7271, 18.7271, 18.7271, 18.7271, 18.7271, 18.7271, 18.7271, 18.7271, 18.7271
4.06164, 104, 100.883, 18.6821, 10.2956, 3.11704, 0, 18.6822, 18.6822, 18.7897, 18.7547, 18.6838, 18.7251, 100.658, 18.6821, 18.6821, 18.6821, 18.6821, 18.6821, 18.6821, 18.6821, 18.6821, 18.6821, 18.6821, 18.6821, 18.6821, 18.6821, 18.6821
4.06951, 84, 94.1925, 18.6408, 9.27362, -10.1925, 0, 18.6409, 18.6409, 18.7484, 18.7234, 18.6428, 18.6845, 93.9562, 18.6408, 18.6408, 18.6408, 18.6408, 18.6408, 18.6408, 18.6408, 18.6408, 18.6408, 18.6408, 18.6408, 18.6408, 18.6408, 18.6408
4.07738, 46, 87.1687, 18.6048, 6.9282, -41.1687, 0, 18.605, 18.605, 18.7124, 18.6978, 18.6072, 18.6493, 86.9211, 18.6048, 18.6048, 18.6048, 18.6048, 18.6048, 18.6048, 18.6048, 18.6048, 18.6048, 18.6048, 18.6048, 18.6048, 18.6048, 18.6048
4.08525, 84, 80.016, 18.5757, 9.27362, 3.98398, 0, 18.5759, 18.5758, 18.6833, 18.6791, 18.5784, 18.6208, 79.7569, 18.5757, 18.5757, 18.5757, 18.5757, 18.5757, 18.5757, 18.5757, 18.5757, 18.5757, 18.5757, 18.5757, 18.5757, 18.5757, 18.5757
4.09312, 72, 72.9219, 18.5544, 8.60233, -0.92186, 0, 18.5546, 18.5546, 18.662, 18.6683, 18.5575, 18.6003, 72.6512, 18.5544, 18.5544, 18.5544, 18.5544, 18.5544, 18.5544, 18.5544, 18.5544, 18.5544, 18.5544, 18.5544, 18.5544, 18.5544, 18.5544
4.10099, 60, 66.0528, 18.542, 7.87401, -6.0528, 0, 18.5422, 18.5421, 18.6496, 18.6659, 18.5455, 18.5885, 65.7709, 18.542, 18.542, 18.542, 18.542, 18.542, 18.542, 18.542, 18.542, 18.542, 18.542, 18.542, 18.542, 18.542, 18.542
4.10886, 20, 59.5443, 18.5389, 4.69042, -39.5443, 0, 18.5391, 18.539, 18.6465, 18.6723, 18.5429, 18.5862, 59.2518, 18.5389, 18.5389, 18.5389, 18.5389, 18.5389, 18.5389, 18.5389, 18.5389, 18.5389, 18.5389, 18.5389, 18.5389, 18.5389, 18.5389
4.11673, 44, 53.5017, 18.5455, 6.78233, -9.50166, 0, 18.5457, 18.5456, 18.6531, 18.6873, 18.55, 18.5935, 53.1995, 18.5455, 18.5455, 18.5455, 18.5455, 18.5455, 18.5455, 18.5455, 18.5455, 18.5455, 18.5455, 18.5455, 18.5455, 18.5455, 18.5455
4.1246, 40, 47.9989, 18.5617, 6.48074, -7.99886, 0, 18.5619, 18.5619, 18.6693, 18.7109, 18.5668, 18.6104, 47.6881, 18.5617, 18.5617, 18.5617, 18.5617, 18.5617, 18.5617, 18.5617, 18.5617, 18.5617, 18.5617, 18.5617, 18.5617, 18.5617, 18.5617
4.13247, 32, 43.0791, 18.5874, 5.83095, -11.0791, 0, 18.5876, 18.5875, 18.695, 18.7424, 18.593, 18.6368, 42.7612, 18.5874, 18.5874, 18.5874, 18.5874, 18.5874, 18.5874, 18.5874, 18.5874, 18.5874, 18.5874, 18.5874, 18.5874, 18.5874, 18.5874
4.14034, 32, 38.7583, 18.6221, 5.83095, -6.75826, 0, 18.6223, 18.6222, 18.7297, 18.7813, 18.6282, 18.6723, 38.435, 18.6221, 18.6221, 18.6221, 18.6221, 18.6221, 18.6221, 18.6221, 18.6221, 18.6221, 18.6221, 18.6221, 18.6221, 18.6221, 18.6221
4.14821, 32, 35.0283, 18.6653, 5.83095, -3.02832, 0, 18.6655, 18.6654, 18.7729, 18.8268, 18.6719, 18.7163, 34.7013, 18.6653, 18.6653, 18.6653, 18.6653, 18.6653, 18.6653, 18.6653, 18.6653, 18.6653, 18.6653, 18.6653, 18.6653, 18.6653, 18.6653
4.15609, 46, 31.8625, 18.7162, 6.9282, 14.1375, 0, 18.7164, 18.7163, 18.8238, 18.8782, 18.7233, 18.768, 31.5337, 18.7162, 18.7162, 18.7162, 18.7162, 18.7162, 18.7162, 18.7162, 18.7162, 18.7162, 18.7162, 18.7162, 18.7162, 18.7162, 18.7162
4.16396, 18, 29.2208, 18.7741, 4.47214, -11.2208, 0, 18.7743, 18.7742, 18.8817, 18.9347, 18.7817, 18.8268, 28.892, 18.7741, 18.7741, 18.7741, 18.7741, 18.7741, 18.7741, 18.7741, 18.7741, 18.7741, 18.7741, 18.7741, 18.7741, 18.7741, 18.7741
4.17183, 26, 27.0531, 18.8383, 5.2915, -1.05306, 0, 18.8384, 18.8384, 18.9459, 18.9955, 18.8462, 18.892, 26.7262, 18.8383, 18.8383, 18.8383, 18.8383, 18.8383, 18.8383, 18.8383, 18.8383, 18.8383, 18.8383, 18.8383, 18.8383, 18.8383, 18.8383
4.1797, 16, 25.3046, 18.9079, 4.24264, -9.30456, 0, 18.908, 18.908, 19.0154, 19.0601, 18.9161, 18.9629, 24.9812, 18.9079, 18.9079, 18.9079, 18.9079, 18.9079, 18.9079, 18.9079, 18.9079, 18.9079, 18.9079, 18.9079, 18.9079, 18.9079, 18.9079
4.18757, 20, 23.9193, 18.9821, 4.69042, -3.91925, 0, 18.9823, 18.9822, 19.0897, 19.1277, 18.9906, 19.0387, 23.6007, 18.9821, 18.9821, 18.9821, 18.9821, 18.9821, 18.9821, 18.9821, 18.9821, 18.9821, 18.9821, 18.9821, 18.9821, 18.9821, 18.9821
4.19544, 10, 22.8422, 19.0604, 3.4641, -12.8422, 0, 19.0605, 19.0605, 19.1679, 19.198, 19.069, 19.119, 22.5293, 19.0604, 19.0604, 19.0604, 19.0604, 19.0604, 19.0604, 19.0604, 19.0604, 19.0604, 19.0604, 19.0604, 19.0604, 19.0604, 19.0604
4.20331, 12, 22.0223, 19.1419, 3.74166, -10.0223, 0, 19.1421, 19.1421, 19.2495, 19.2705, 19.1507, 19.2035, 21.7155, 19.1419, 19.1419, 19.1419, 19.1419, 19.1419, 19.1419, 19.1419, 19.1419, 19.1419, 19.1419, 19.1419, 19.1419, 19.1419, 19.1419
4.21118, 14, 21.4133, 19.2263, 4, -7.4133, 0, 19.2265, 19.2264, 19.3339, 19.345, 19.235, 19.2921, 21.1122, 19.2263, 19.2263, 19.2263, 19.2263, 19.2263, 19.2263, 19.2263, 19.2263, 19.2263, 19.2263, 19.2263, 19.2263, 19.2263, 19.2263
4.21905, 18, 20.9748, 19.3129, 4.47214, -2.97479, 0, 19.3131, 19.313, 19.4205, 19.4212, 19.3216, 19.3849, 20.678, 19.3129, 19.3129, 19.3129, 19.3129, 19.3129, 19.3129, 19.3129, 19.3129, 19.3129, 19.3129, 19.3129, 19.3129, 19.3129, 19.3129
4.22692, 28, 20.6726, 19.4014, 5.47723, 7.32736, 0, 19.4016, 19.4015, 19.509, 19.499, 19.4098, 19.4826, 20.3774, 19.4014, 19.4014, 19.4014, 19.4014, 19.4014, 19.4014, 19.4014, 19.4014, 19.4014, 19.4014, 19.4014, 19.4014, 19.4014, 19.4014
4.23479, 24, 20.4788, 19.4914, 5.09902, 3.52116, 0, 19.4916, 19.4915, 19.599, 19.5784, 19.4996, 19.5864, 20.1808, 19.4914, 19.4914, 19.4914, 19.4914, 19.4914, 19.4914, 19.4914, 19.4914, 19.4914, 19.4914, 19.4914, 19.4914, 19.4914, 19.4914
4.24266, 10, 20.3714, 19.5826, 3.4641, -10.3714, 0, 19.5828, 19.5827, 19.6902, 19.6593, 19.5904, 19.698, 20.0636, 19.5826, 19.5826, 19.5826, 19.5826, 19.5826, 19.5826, 19.5826, 19.5826, 19.5826, 19.5826, 19.5826, 19.5826, 19.5826, 19.5826
4.25053, 18, 20.3339, 19.6748, 4.47214, -2.3339, 0, 19.675, 19.6749, 19.7825, 19.7416, 19.6822, 19.8202, 20.0063, 19.6748, 19.6748, 19.6748, 19.6748, 19.6748, 19.6748, 19.6748, 19.6748, 19.6748, 19.6748, 19.6748, 19.6748, 19.6748, 19.6748
4.2584, 12, 20.3553, 19.7679, 3.74166, -8.35532, 0, 19.768, 19.768, 19.8755, 19.8254, 19.7748, 19.9571, 19.9936, 19.7679, 19.7679, 19.7679, 19.7679, 19.7679, 19.7679, 19.7679, 19.7679, 19.7679, 19.7679, 19.7679, 19.7679, 19.7679, 19.7679
4.26627, 10, 20.4295, 19.8615, 3.4641, -10.4295, 0, 19.8617, 19.8616, 19.9692, 19.9106, 19.868, 20.1141, 20.0134, 19.8615, 19.8615, 19.8615, 19.8615, 19.8615, 19.8615, 19.8615, 19.8615, 19.8615, 19.8615, 19.8615, 19.8615, 19.8615, 19.8615
4.27414, 10, 20.5549, 19.9558, 3.4641, -10.5549, 0, 19.9559, 19.9559, 20.0635, 19.9971, 19.9617, 20.2986, 20.0567, 19.9558, 19.9558, 19.9558, 19.9558, 19.9558, 19.9558, 19.9558, 19.9558, 19.9558, 19.9558, 19.9558, 19.9558, 19.9558, 19.9558
4.28201, 16, 20.7348, 20.0505, 4.24264, -4.7348, 0, 20.0506, 20.0506, 20.1583, 20.085, 20.0559, 20.5204, 20.1167, 20.0505, 20.0505, 20.0505, 20.0505, 20.0505, 20.0505, 20.0505, 20.0505, 20.0505, 20.0505, 20.0505, 20.0505, 20.0505, 20.0505
4.28988, 14, 20.9769, 20.1456, 4, -6.97688, 0, 20.1458, 20.1457, 20.2535, 20.1741, 20.1505, 20.7922, 20.1886, 20.1456, 20.1456, 20.1456, 20.1456, 20.1456, 20.1456, 20.1456, 20.1456, 20.1456, 20.1456, 20.1456, 20.1456, 20.1456, 20.1456
4.29775, 8, 21.2935, 20.2411, 3.16228, -13.2935, 0, 20.2412, 20.2412, 20.3492, 20.2644, 20.2455, 21.1297, 20.2686, 20.2411, 20.2411, 20.2411, 20.2411, 20.2411, 20.2411, 20.2411, 20.2411, 20.2411, 20.2411, 20.2411, 20.2411, 20.2411, 20.2411
4.30562, 22, 21.7018, 20.3369, 4.89898, 0.298229, 0, 20.337, 20.337, 20.4452, 20.3558, 20.3409, 21.5527, 20.3543, 20.3369, 20.3369, 20.3369, 20.3369, 20.3369, 20.3369, 20.3369, 20.3369, 20.3369, 20.3369, 20.3369, 20.3369, 20.3369, 20.3369
4.31349, 22, 22.2236, 20.433, 4.89898, -0.22357, 0, 20.4331, 20.4331, 20.5417, 20.4483, 20.4366, 22.0848, 20.4439, 20.433, 20.433, 20.433, 20.433, 20.433, 20.433, 20.433, 20.433, 20.433, 20.433, 20.433, 20.433, 20.433, 20.433
4.32136, 26, 22.8856, 20.5294, 5.2915, 3.11441, 0, 20.5295, 20.5295, 20.6385, 20.5416, 20.5326, 22.7539, 20.5361, 20.5294, 20.5294, 20.5294, 20.5294, 20.5294, 20.5294, 20.5294, 20.5294, 20.5294, 20.5294, 20.5294, 20.5294, 20.5294, 20.5294
4.32923, 18, 23.719, 20.626, 4.47214, -5.71897, 0, 20.6262, 20.6262, 20.7359, 20.6358, 20.6289, 23.592, 20.6302, 20.626, 20.626, 20.626, 20.626, 20.626, 20.626, 20.626, 20.626, 20.626, 20.626, 20.626, 20.626, 20.626, 20.626
4.3371, 20, 24.7589, 20.723, 4.69042, -4.7589, 0, 20.7231, 20.7231, 20.8338, 20.7308, 20.7256, 24.6348, 20.7254, 20.723, 20.723, 20.723, 20.723, 20.723, 20.723, 20.723, 20.723, 20.723, 20.723, 20.723, 20.723, 20.723, 20.723
4.34497, 30, 26.0438, 20.8202, 5.65685, 3.95623, 0, 20.8203, 20.8203, 20.9324, 20.8264, 20.8225, 25.9211, 20.8216, 20.8202, 20.8202, 20.8202, 20.8202, 20.8202, 20.8202, 20.8202, 20.8202, 20.8202, 20.8202, 20.8202, 20.8202, 20.8202, 20.8202
4.35284, 24, 27.6134, 20.9176, 5.09902, -3.61339, 0, 20.9178, 20.9177, 21.0318, 20.9226, 20.9197, 27.4908, 20.9185, 20.9176, 20.9176, 20.9176, 20.9176, 20.9176, 20.9176, 20.9176, 20.9176, 20.9176, 20.9176, 20.9176, 20.9176, 20.9176, 20.9176
4.36071, 18, 29.5077, 21.0153, 4.47214, -11.5077, 0, 21.0155, 21.0154, 21.1322, 21.0194, 21.0173, 29.3839, 21.0158, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153
4.36858, 18, 31.764, 21.1132, 4.47214, -13.764, 0, 21.1134, 21.1133, 21.2338, 21.1166, 21.1151, 31.6377, 21.1135, 21.1132, 21.1132, 21.1132, 21.1132, 21.1132, 21.1132, 21.1132, 21.1132, 21.1132, 21.1132, 21.1132, 21.1132, 21.1132, 21.1132
4.37645, 30, 34.4142, 21.2114, 5.65685, -4.41424, 0, 21.2116, 21.2115, 21.337, 21.2142, 21.2131, 34.2836, 21.2116, 21.2114, 21.2114, 21.2114, 21.2114, 21.2114, 21.2114, 21.2114, 21.2114, 21.2114, 21.2114, 21.2114, 21.2114, 21.2114, 21.2114
4.38433, 40, 37.4822, 21.3098, 6.48074, 2.51776, 0, 21.31, 21.31, 21.4422, 21.3123, 21.3115, 37.3454, 21.3099, 21.3098, 21.3098, 21.3098, 21.3098, 21.3098, 21.3098, 21.3098, 21.3098, 21.3098, 21.3098, 21.3098, 21.3098, 21.3098, 21.3098
4.3922, 42, 40.9789, 21.4085, 6.63325, 1.0211, 0, 21.4087, 21.4086, 21.5499, 21.4106, 21.4101, 40.8334, 21.4085, 21.4085, 21.4085, 21.4085, 21.4085, 21.4085, 21.4085, 21.4085, 21.4085, 21.4085, 21.4085, 21.4085, 21.4085, 21.4085, 21.4085
4.40007, 44, 44.9012, 21.5074, 6.78233, -0.901157, 0, 21.5076, 21.5075, 21.661, 21.5093, 21.5089, 44.7437, 21.5074, 21.5074, 21.5074, 21.5074, 21.5074, 21.5074, 21.5074, 21.5074, 21.5074, 21.5074, 21.5074, 21.5074, 21.5074, 21.5074, 21.5074
4.40794, 48, 49.2279, 21.6065, 7.07107, -1.22786, 0, 21.6067, 21.6067, 21.7764, 21.6083, 21.6081, 49.0544, 21.6066, 21.6065, 21.6065, 21.6065, 21.6065, 21.6065, 21.6065, 21.6065, 21.6065, 21.6065, 21.6065, 21.6065, 21.6065, 21.6065, 21.6065
