   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_70.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.16704, 78, 82.9762, 41.5358, 8.94427, -4.97624, 0, 41.536, 41.5363, 82.819, 41.6495, 41.5587, 41.5358, 41.5358, 41.5358, 41.5358, 41.5358, 41.5358, 41.5358, 41.5358, 41.5358, 41.5358, 41.5358, 41.5358, 41.5358, 41.5358, 41.5559, 41.5358
6.17492, 78, 96.8526, 41.6024, 8.94427, -18.8526, 0, 41.6026, 41.6029, 96.7321, 41.684, 41.6196, 41.6024, 41.6024, 41.6024, 41.6024, 41.6024, 41.6024, 41.6024, 41.6024, 41.6024, 41.6024, 41.6024, 41.6024, 41.6024, 41.6024, 41.6236, 41.6024
6.18281, 122, 114.747, 41.6682, 11.1355, 7.25328, 0, 41.6683, 41.6686, 114.651, 41.7272, 41.6809, 41.6682, 41.6682, 41.6682, 41.6682, 41.6682, 41.6682, 41.6682, 41.6682, 41.6682, 41.6682, 41.6682, 41.6682, 41.6682, 41.6682, 41.6911, 41.6682
6.19069, 142, 137.554, 41.7331, 12, 4.4462, 0, 41.7332, 41.7336, 137.475, 41.7768, 41.7424, 41.7331, 41.7331, 41.7331, 41.7331, 41.7331, 41.7331, 41.7331, 41.7331, 41.7331, 41.7331, 41.7331, 41.7331, 41.7331, 41.7331, 41.7584, 41.7331
6.19858, 174, 166.288, 41.7971, 13.2665, 7.71246, 0, 41.7972, 41.7975, 166.218, 41.8311, 41.8039, 41.7971, 41.7971, 41.7971, 41.7971, 41.7971, 41.7971, 41.7971, 41.7971, 41.7971, 41.7971, 41.7971, 41.7971, 41.7971, 41.7971, 41.8253, 41.7971
6.20646, 206, 202.055, 41.8602, 14.4222, 3.94498, 0, 41.8603, 41.8606, 201.989, 41.889, 41.8651, 41.8602, 41.8602, 41.8602, 41.8602, 41.8602, 41.8602, 41.8602, 41.8602, 41.8602, 41.8602, 41.8602, 41.8602, 41.8602, 41.8602, 41.8918, 41.8602
6.21435, 250, 246.06, 41.9223, 15.8745, 3.93987, 0, 41.9224, 41.9228, 245.993, 41.9497, 41.9258, 41.9223, 41.9223, 41.9223, 41.9223, 41.9223, 41.9223, 41.9223, 41.9223, 41.9223, 41.9223, 41.9223, 41.9223, 41.9223, 41.9223, 41.9578, 41.9223
6.22223, 286, 299.551, 41.9834, 16.9706, -13.5515, 0, 41.9836, 41.9839, 299.479, 42.013, 41.9859, 41.9834, 41.9834, 41.9834, 41.9834, 41.9834, 41.9834, 41.9834, 41.9834, 41.9834, 41.9834, 41.9834, 41.9834, 41.9834, 41.9834, 42.0233, 41.9834
6.23012, 428, 363.789, 42.0436, 20.7364, 64.2109, 0, 42.0437, 42.0441, 363.707, 42.0788, 42.0453, 42.0436, 42.0436, 42.0436, 42.0436, 42.0436, 42.0436, 42.0436, 42.0436, 42.0436, 42.0436, 42.0436, 42.0436, 42.0436, 42.0436, 42.0881, 42.0436
6.238, 450, 439.987, 42.1027, 21.2603, 10.0128, 0, 42.1029, 42.1032, 439.891, 42.1474, 42.104, 42.1027, 42.1027, 42.1027, 42.1027, 42.1027, 42.1027, 42.1027, 42.1027, 42.1027, 42.1027, 42.1027, 42.1027, 42.1027, 42.1027, 42.1521, 42.1027
6.24589, 598, 529.249, 42.1609, 24.4949, 68.7513, 0, 42.1611, 42.1614, 529.134, 42.2195, 42.1617, 42.1609, 42.1609, 42.1609, 42.1609, 42.1609, 42.1609, 42.1609, 42.1609, 42.1609, 42.1609, 42.1609, 42.1609, 42.1609, 42.1609, 42.2153, 42.1609
6.25377, 672, 632.482, 42.218, 25.9615, 39.5177, 0, 42.2182, 42.2186, 632.344, 42.2959, 42.2186, 42.218, 42.218, 42.218, 42.218, 42.218, 42.218, 42.218, 42.218, 42.218, 42.218, 42.218, 42.218, 42.218, 42.218, 42.2775, 42.218
6.26166, 840, 750.356, 42.2742, 29.0172, 89.644, 0, 42.2743, 42.2747, 750.187, 42.3779, 42.2746, 42.2742, 42.2742, 42.2742, 42.2742, 42.2742, 42.2742, 42.2742, 42.2742, 42.2742, 42.2742, 42.2742, 42.2742, 42.2742, 42.2742, 42.3386, 42.2742
6.26954, 876, 883.133, 42.3293, 29.6311, -7.1333, 0, 42.3294, 42.3298, 882.926, 42.4669, 42.3295, 42.3293, 42.3293, 42.3293, 42.3293, 42.3293, 42.3293, 42.3293, 42.3293, 42.3293, 42.3293, 42.3293, 42.3293, 42.3293, 42.3293, 42.3984, 42.3293
6.27743, 998, 1030.7, 42.3833, 31.6228, -32.6953, 0, 42.3835, 42.3839, 1030.44, 42.5646, 42.3835, 42.3833, 42.3833, 42.3833, 42.3833, 42.3833, 42.3833, 42.3833, 42.3833, 42.3833, 42.3833, 42.3833, 42.3833, 42.3833, 42.3833, 42.4569, 42.3833
6.28531, 1336, 1192.38, 42.4364, 36.5787, 143.617, 0, 42.4365, 42.4369, 1192.07, 42.6732, 42.4365, 42.4364, 42.4364, 42.4364, 42.4364, 42.4364, 42.4364, 42.4364, 42.4364, 42.4364, 42.4364, 42.4364, 42.4364, 42.4364, 42.4364, 42.514, 42.4364
6.2932, 1428, 1366.96, 42.4883, 37.8153, 61.035, 0, 42.4885, 42.4889, 1366.58, 42.7949, 42.4884, 42.4883, 42.4883, 42.4883, 42.4883, 42.4883, 42.4883, 42.4883, 42.4883, 42.4883, 42.4883, 42.4883, 42.4883, 42.4883, 42.4883, 42.5695, 42.4883
6.30108, 1578, 1552.65, 42.5393, 39.7492, 25.35, 0, 42.5394, 42.5399, 1552.17, 42.9322, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.6233, 42.5393
6.30897, 1850, 1746.95, 42.5891, 43.0349, 103.051, 0, 42.5893, 42.5898, 1746.36, 43.0877, 42.5892, 42.5891, 42.5891, 42.5891, 42.5891, 42.5891, 42.5891, 42.5891, 42.5891, 42.5891, 42.5891, 42.5891, 42.5891, 42.5891, 42.5891, 42.6754, 42.5891
6.31685, 2040, 1946.86, 42.638, 45.1885, 93.1407, 0, 42.6381, 42.6386, 1946.14, 43.2643, 42.638, 42.638, 42.638, 42.638, 42.638, 42.638, 42.638, 42.638, 42.638, 42.638, 42.638, 42.638, 42.638, 42.638, 42.638, 42.7258, 42.638
6.32474, 2274, 2148.79, 42.6857, 47.7074, 125.213, 0, 42.6858, 42.6864, 2147.92, 43.4646, 42.6857, 42.6857, 42.6857, 42.6857, 42.6857, 42.6857, 42.6857, 42.6857, 42.6857, 42.6857, 42.6857, 42.6857, 42.6857, 42.6857, 42.6857, 42.7742, 42.6857
6.33262, 2360, 2348.7, 42.7323, 48.6004, 11.3, 0, 42.7325, 42.7331, 2347.65, 43.6911, 42.7323, 42.7323, 42.7323, 42.7323, 42.7323, 42.7323, 42.7323, 42.7323, 42.7323, 42.7323, 42.7323, 42.7323, 42.7323, 42.7323, 42.7323, 42.8208, 42.7323
6.34051, 2504, 2542.22, 42.7778, 50.06, -38.2214, 0, 42.7779, 42.7786, 2540.96, 43.946, 42.7778, 42.7778, 42.7778, 42.7778, 42.7778, 42.7778, 42.7778, 42.7778, 42.7778, 42.7778, 42.7778, 42.7778, 42.7778, 42.7778, 42.7778, 42.8655, 42.7778
6.3484, 2722, 2724.85, 42.8221, 52.192, -2.84692, 0, 42.8223, 42.823, 2723.35, 44.231, 42.8221, 42.8221, 42.8221, 42.8221, 42.8221, 42.8221, 42.8221, 42.8221, 42.8221, 42.8221, 42.8221, 42.8221, 42.8221, 42.8221, 42.8221, 42.9082, 42.8221
6.35628, 2896, 2891.99, 42.8653, 53.8331, 4.01343, 0, 42.8654, 42.8662, 2890.22, 44.5471, 42.8653, 42.8653, 42.8653, 42.8653, 42.8653, 42.8653, 42.8653, 42.8653, 42.8653, 42.8653, 42.8653, 42.8653, 42.8653, 42.8653, 42.8653, 42.9491, 42.8653
6.36417, 2854, 3039.32, 42.9072, 53.4416, -185.32, 0, 42.9073, 42.9082, 3037.25, 44.8944, 42.9072, 42.9072, 42.9072, 42.9072, 42.9072, 42.9072, 42.9072, 42.9072, 42.9072, 42.9072, 42.9072, 42.9072, 42.9072, 42.9072, 42.9072, 42.9881, 42.9072
6.37205, 3160, 3162.82, 42.9478, 56.2317, -2.81763, 0, 42.948, 42.9489, 3160.41, 45.272, 42.9478, 42.9478, 42.9478, 42.9478, 42.9478, 42.9478, 42.9478, 42.9478, 42.9478, 42.9478, 42.9478, 42.9478, 42.9478, 42.9478, 42.9478, 43.0253, 42.9478
6.37994, 3282, 3259.06, 42.9871, 57.3062, 22.9377, 0, 42.9873, 42.9883, 3256.3, 45.6779, 42.9871, 42.9871, 42.9871, 42.9871, 42.9871, 42.9871, 42.9871, 42.9871, 42.9871, 42.9871, 42.9871, 42.9871, 42.9871, 42.9871, 42.9871, 43.0606, 42.9871
6.38782, 3394, 3325.33, 43.025, 58.2752, 68.6658, 0, 43.0252, 43.0263, 3322.18, 46.1087, 43.025, 43.025, 43.025, 43.025, 43.025, 43.025, 43.025, 43.025, 43.025, 43.025, 43.025, 43.025, 43.025, 43.025, 43.025, 43.0942, 43.025
6.39571, 3298, 3359.73, 43.0615, 57.4456, -61.7273, 0, 43.0616, 43.0629, 3356.16, 46.5595, 43.0615, 43.0615, 43.0615, 43.0615, 43.0615, 43.0615, 43.0615, 43.0615, 43.0615, 43.0615, 43.0615, 43.0615, 43.0615, 43.0615, 43.0615, 43.1261, 43.0615
6.40359, 3362, 3361.29, 43.0964, 58, 0.70752, 0, 43.0966, 43.098, 3357.3, 47.0244, 43.0964, 43.0964, 43.0964, 43.0964, 43.0964, 43.0964, 43.0964, 43.0964, 43.0964, 43.0964, 43.0964, 43.0964, 43.0964, 43.0964, 43.0964, 43.1562, 43.0964
6.41148, 3224, 3330.04, 43.1298, 56.7979, -106.042, 0, 43.1299, 43.1314, 3325.62, 47.4961, 43.1298, 43.1298, 43.1298, 43.1298, 43.1298, 43.1298, 43.1298, 43.1298, 43.1298, 43.1298, 43.1298, 43.1298, 43.1298, 43.1298, 43.1298, 43.1847, 43.1298
6.41936, 3216, 3266.96, 43.1615, 56.7274, -50.9626, 0, 43.1616, 43.1633, 3262.11, 47.9661, 43.1615, 43.1615, 43.1615, 43.1615, 43.1615, 43.1615, 43.1615, 43.1615, 43.1615, 43.1615, 43.1615, 43.1615, 43.1615, 43.1615, 43.1615, 43.2115, 43.1615
6.42725, 3168, 3173.96, 43.1914, 56.3028, -5.95825, 0, 43.1915, 43.1934, 3168.68, 48.4252, 43.1914, 43.1914, 43.1914, 43.1914, 43.1914, 43.1914, 43.1914, 43.1914, 43.1914, 43.1914, 43.1914, 43.1914, 43.1914, 43.1914, 43.1914, 43.2367, 43.1914
6.43513, 3142, 3053.76, 43.2196, 56.0714, 88.2446, 0, 43.2197, 43.2217, 3048.07, 48.8636, 43.2196, 43.2196, 43.2196, 43.2196, 43.2196, 43.2196, 43.2196, 43.2196, 43.2196, 43.2196, 43.2196, 43.2196, 43.2196, 43.2196, 43.2196, 43.2602, 43.2196
6.44302, 3014, 2909.78, 43.2458, 54.9181, 104.217, 0, 43.246, 43.2481, 2903.72, 49.2713, 43.2458, 43.2458, 43.2458, 43.2458, 43.2458, 43.2458, 43.2458, 43.2458, 43.2458, 43.2458, 43.2458, 43.2458, 43.2458, 43.2458, 43.2458, 43.2821, 43.2458
6.4509, 2714, 2745.96, 43.2703, 52.1153, -31.9614, 0, 43.2704, 43.2727, 2739.56, 49.6387, 43.2703, 43.2703, 43.2703, 43.2703, 43.2703, 43.2703, 43.2703, 43.2703, 43.2703, 43.2703, 43.2703, 43.2703, 43.2703, 43.2703, 43.2703, 43.3024, 43.2703
6.45879, 2488, 2566.63, 43.2928, 49.8999, -78.6311, 0, 43.2929, 43.2954, 2559.94, 49.9563, 43.2928, 43.2928, 43.2928, 43.2928, 43.2928, 43.2928, 43.2928, 43.2928, 43.2928, 43.2928, 43.2928, 43.2928, 43.2928, 43.2928, 43.2928, 43.321, 43.2928
6.46667, 2430, 2376.24, 43.3133, 49.3153, 53.761, 0, 43.3135, 43.3161, 2369.31, 50.2163, 43.3133, 43.3133, 43.3133, 43.3133, 43.3133, 43.3133, 43.3133, 43.3133, 43.3133, 43.3133, 43.3133, 43.3133, 43.3133, 43.3133, 43.3133, 43.3381, 43.3133
6.47456, 2242, 2179.21, 43.3319, 47.3709, 62.7871, 0, 43.3321, 43.3348, 2172.11, 50.4118, 43.3319, 43.3319, 43.3319, 43.3319, 43.3319, 43.3319, 43.3319, 43.3319, 43.3319, 43.3319, 43.3319, 43.3319, 43.3319, 43.3319, 43.3319, 43.3536, 43.3319
6.48244, 2000, 1979.87, 43.3486, 44.7437, 20.1289, 0, 43.3488, 43.3517, 1972.66, 50.5378, 43.3486, 43.3486, 43.3486, 43.3486, 43.3486, 43.3486, 43.3486, 43.3486, 43.3486, 43.3486, 43.3486, 43.3486, 43.3486, 43.3486, 43.3486, 43.3675, 43.3486
6.49033, 1878, 1782.11, 43.3635, 43.359, 95.8882, 0, 43.3637, 43.3667, 1774.86, 50.5913, 43.3635, 43.3635, 43.3635, 43.3635, 43.3635, 43.3635, 43.3635, 43.3635, 43.3635, 43.3635, 43.3635, 43.3635, 43.3635, 43.3635, 43.3635, 43.38, 43.3635
6.49821, 1514, 1589.49, 43.3766, 38.9358, -75.4885, 0, 43.3768, 43.3798, 1582.28, 50.5714, 43.3766, 43.3766, 43.3766, 43.3766, 43.3766, 43.3766, 43.3766, 43.3766, 43.3766, 43.3766, 43.3766, 43.3766, 43.3766, 43.3766, 43.3766, 43.391, 43.3766
6.5061, 1492, 1404.95, 43.388, 38.6523, 87.0535, 0, 43.3882, 43.3913, 1397.84, 50.4792, 43.388, 43.388, 43.388, 43.388, 43.388, 43.388, 43.388, 43.388, 43.388, 43.388, 43.388, 43.388, 43.388, 43.388, 43.388, 43.4007, 43.388
6.51398, 1298, 1230.91, 43.3978, 36.0555, 67.0933, 0, 43.398, 43.4012, 1223.97, 50.3181, 43.3978, 43.3978, 43.3978, 43.3978, 43.3978, 43.3978, 43.3978, 43.3978, 43.3978, 43.3978, 43.3978, 43.3978, 43.3978, 43.3978, 43.3978, 43.4092, 43.3978
6.52187, 1174, 1069.18, 43.4062, 34.2929, 104.817, 0, 43.4064, 43.4096, 1062.48, 50.0932, 43.4062, 43.4062, 43.4062, 43.4062, 43.4062, 43.4062, 43.4062, 43.4062, 43.4062, 43.4062, 43.4062, 43.4062, 43.4062, 43.4062, 43.4062, 43.4165, 43.4062
6.52975, 888, 921.021, 43.4133, 29.8329, -33.0214, 0, 43.4135, 43.4167, 914.61, 49.8116, 43.4133, 43.4133, 43.4133, 43.4133, 43.4133, 43.4133, 43.4133, 43.4133, 43.4133, 43.4133, 43.4133, 43.4133, 43.4133, 43.4133, 43.4133, 43.4229, 43.4133
6.53764, 922, 787.086, 43.4193, 30.3974, 134.914, 0, 43.4195, 43.4227, 781.012, 49.4812, 43.4193, 43.4193, 43.4193, 43.4193, 43.4193, 43.4193, 43.4193, 43.4193, 43.4193, 43.4193, 43.4193, 43.4193, 43.4193, 43.4193, 43.4193, 43.4283, 43.4193
6.54552, 754, 667.615, 43.4244, 27.4955, 86.3855, 0, 43.4245, 43.4277, 661.915, 49.1115, 43.4244, 43.4244, 43.4244, 43.4244, 43.4244, 43.4244, 43.4244, 43.4244, 43.4244, 43.4244, 43.4244, 43.4244, 43.4244, 43.4244, 43.4244, 43.433, 43.4244
6.55341, 596, 562.36, 43.4286, 24.454, 33.6396, 0, 43.4288, 43.4319, 557.065, 48.7121, 43.4286, 43.4286, 43.4286, 43.4286, 43.4286, 43.4286, 43.4286, 43.4286, 43.4286, 43.4286, 43.4286, 43.4286, 43.4286, 43.4286, 43.4286, 43.4372, 43.4286
6.5613, 464, 470.79, 43.4323, 21.587, -6.79022, 0, 43.4325, 43.4355, 465.918, 48.293, 43.4323, 43.4323, 43.4323, 43.4323, 43.4323, 43.4323, 43.4323, 43.4323, 43.4323, 43.4323, 43.4323, 43.4323, 43.4323, 43.4323, 43.4323, 43.4409, 43.4323
6.56918, 400, 392.067, 43.4355, 20.0499, 7.93253, 0, 43.4357, 43.4386, 387.627, 47.8638, 43.4355, 43.4355, 43.4355, 43.4355, 43.4355, 43.4355, 43.4355, 43.4355, 43.4355, 43.4355, 43.4355, 43.4355, 43.4355, 43.4355, 43.4355, 43.4443, 43.4355
6.57707, 340, 325.173, 43.4384, 18.4932, 14.827, 0, 43.4386, 43.4413, 321.166, 47.4335, 43.4384, 43.4384, 43.4384, 43.4384, 43.4384, 43.4384, 43.4384, 43.4384, 43.4384, 43.4384, 43.4384, 43.4384, 43.4384, 43.4384, 43.4384, 43.4474, 43.4384
6.58495, 306, 268.995, 43.4412, 17.5499, 37.0048, 0, 43.4414, 43.444, 265.413, 47.0107, 43.4412, 43.4412, 43.4412, 43.4412, 43.4412, 43.4412, 43.4412, 43.4412, 43.4412, 43.4412, 43.4412, 43.4412, 43.4412, 43.4412, 43.4412, 43.4505, 43.4412
6.59284, 210, 222.34, 43.4439, 14.5602, -12.3396, 0, 43.4441, 43.4465, 219.169, 46.6023, 43.4439, 43.4439, 43.4439, 43.4439, 43.4439, 43.4439, 43.4439, 43.4439, 43.4439, 43.4439, 43.4439, 43.4439, 43.4439, 43.4439, 43.4439, 43.4536, 43.4439
6.60072, 166, 184.024, 43.4466, 12.9615, -18.0239, 0, 43.4468, 43.4491, 181.243, 46.2143, 43.4466, 43.4466, 43.4466, 43.4466, 43.4466, 43.4466, 43.4466, 43.4466, 43.4466, 43.4466, 43.4466, 43.4466, 43.4466, 43.4466, 43.4466, 43.4567, 43.4466
6.60861, 144, 152.9, 43.4494, 12.083, -8.90034, 0, 43.4497, 43.4518, 150.485, 45.8514, 43.4494, 43.4494, 43.4494, 43.4494, 43.4494, 43.4494, 43.4494, 43.4494, 43.4494, 43.4494, 43.4494, 43.4494, 43.4494, 43.4494, 43.4494, 43.4599, 43.4494
6.61649, 136, 127.891, 43.4524, 11.7473, 8.10922, 0, 43.4527, 43.4547, 125.813, 45.517, 43.4524, 43.4524, 43.4524, 43.4524, 43.4524, 43.4524, 43.4524, 43.4524, 43.4524, 43.4524, 43.4524, 43.4524, 43.4524, 43.4524, 43.4524, 43.4633, 43.4524
6.62438, 106, 108.007, 43.4556, 10.3923, -2.00733, 0, 43.456, 43.4577, 106.236, 45.2132, 43.4556, 43.4556, 43.4556, 43.4556, 43.4556, 43.4556, 43.4556, 43.4556, 43.4556, 43.4556, 43.4556, 43.4556, 43.4556, 43.4556, 43.4556, 43.4668, 43.4556
6.63226, 114, 92.3658, 43.459, 10.7703, 21.6342, 0, 43.4594, 43.4609, 90.8701, 44.9409, 43.459, 43.459, 43.459, 43.459, 43.459, 43.459, 43.459, 43.459, 43.459, 43.459, 43.459, 43.459, 43.459, 43.459, 43.459, 43.4705, 43.459
6.64015, 72, 80.1864, 43.4626, 8.60233, -8.18636, 0, 43.463, 43.4644, 78.935, 44.7001, 43.4626, 43.4626, 43.4626, 43.4626, 43.4626, 43.4626, 43.4626, 43.4626, 43.4626, 43.4626, 43.4626, 43.4626, 43.4626, 43.4626, 43.4626, 43.4742, 43.4626
6.64803, 80, 70.8022, 43.4663, 9.05539, 9.19775, 0, 43.4668, 43.468, 69.7647, 44.4899, 43.4663, 43.4663, 43.4663, 43.4663, 43.4663, 43.4663, 43.4663, 43.4663, 43.4663, 43.4663, 43.4663, 43.4663, 43.4663, 43.4663, 43.4663, 43.478, 43.4663
6.65592, 64, 63.6442, 43.4701, 8.12404, 0.355789, 0, 43.4707, 43.4717, 62.7916, 44.3088, 43.4701, 43.4701, 43.4701, 43.4701, 43.4701, 43.4701, 43.4701, 43.4701, 43.4701, 43.4701, 43.4701, 43.4701, 43.4701, 43.4701, 43.4701, 43.4818, 43.4701
6.6638, 34, 58.2385, 43.474, 6, -24.2385, 0, 43.4747, 43.4755, 57.5441, 44.1546, 43.474, 43.474, 43.474, 43.474, 43.474, 43.474, 43.474, 43.474, 43.474, 43.474, 43.474, 43.474, 43.474, 43.474, 43.474, 43.4856, 43.474
6.67169, 52, 54.1981, 43.4779, 7.34847, -2.19813, 0, 43.4787, 43.4793, 53.6373, 44.025, 43.4779, 43.4779, 43.4779, 43.4779, 43.4779, 43.4779, 43.4779, 43.4779, 43.4779, 43.4779, 43.4779, 43.4779, 43.4779, 43.4779, 43.4779, 43.4893, 43.4779
6.67957, 58, 51.2078, 43.4817, 7.74597, 6.7922, 0, 43.4827, 43.483, 50.7587, 43.9173, 43.4817, 43.4817, 43.4817, 43.4817, 43.4817, 43.4817, 43.4817, 43.4817, 43.4817, 43.4817, 43.4817, 43.4817, 43.4817, 43.4817, 43.4817, 43.4929, 43.4817
6.68746, 28, 49.0178, 43.4854, 5.47723, -21.0178, 0, 43.4866, 43.4866, 48.6608, 43.829, 43.4854, 43.4854, 43.4854, 43.4854, 43.4854, 43.4854, 43.4854, 43.4854, 43.4854, 43.4854, 43.4854, 43.4854, 43.4854, 43.4854, 43.4854, 43.4962, 43.4854
6.69534, 40, 47.4307, 43.4889, 6.48074, -7.43072, 0, 43.4903, 43.49, 47.1492, 43.7573, 43.4889, 43.4889, 43.4889, 43.4889, 43.4889, 43.4889, 43.4889, 43.4889, 43.4889, 43.4889, 43.4889, 43.4889, 43.4889, 43.4889, 43.4889, 43.4993, 43.4889
6.70323, 42, 46.2943, 43.492, 6.63325, -4.29429, 0, 43.4938, 43.4932, 46.0737, 43.6998, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.502, 43.492
6.71111, 20, 45.4923, 43.4949, 4.69042, -25.4923, 0, 43.497, 43.496, 45.3204, 43.6543, 43.4949, 43.4949, 43.4949, 43.4949, 43.4949, 43.4949, 43.4949, 43.4949, 43.4949, 43.4949, 43.4949, 43.4949, 43.4949, 43.4949, 43.4949, 43.5044, 43.4949
6.719, 38, 44.9377, 43.4974, 6.32456, -6.93773, 0, 43.4998, 43.4985, 44.8044, 43.6185, 43.4974, 43.4974, 43.4974, 43.4974, 43.4974, 43.4974, 43.4974, 43.4974, 43.4974, 43.4974, 43.4974, 43.4974, 43.4974, 43.4974, 43.4974, 43.5063, 43.4974
6.72688, 38, 44.5669, 43.4995, 6.32456, -6.56693, 0, 43.5023, 43.5005, 44.4637, 43.5906, 43.4995, 43.4995, 43.4995, 43.4995, 43.4995, 43.4995, 43.4995, 43.4995, 43.4995, 43.4995, 43.4995, 43.4995, 43.4995, 43.4995, 43.4995, 43.5077, 43.4995
6.73477, 32, 44.3351, 43.5011, 5.83095, -12.3351, 0, 43.5044, 43.5021, 44.2552, 43.569, 43.5011, 43.5011, 43.5011, 43.5011, 43.5011, 43.5011, 43.5011, 43.5011, 43.5011, 43.5011, 43.5011, 43.5011, 43.5011, 43.5011, 43.5011, 43.5087, 43.5011
6.74265, 22, 44.2125, 43.5021, 4.89898, -22.2125, 0, 43.506, 43.5031, 44.1505, 43.5523, 43.5021, 43.5021, 43.5021, 43.5021, 43.5021, 43.5021, 43.5021, 43.5021, 43.5021, 43.5021, 43.5021, 43.5021, 43.5021, 43.5021, 43.5021, 43.5091, 43.5021
6.75054, 44, 44.1819, 43.5026, 6.78233, -0.181885, 0, 43.5071, 43.5036, 44.1334, 43.5393, 43.5026, 43.5026, 43.5026, 43.5026, 43.5026, 43.5026, 43.5026, 43.5026, 43.5026, 43.5026, 43.5026, 43.5026, 43.5026, 43.5026, 43.5026, 43.509, 43.5026
6.75842, 30, 44.2366, 43.5025, 5.65685, -14.2366, 0, 43.5076, 43.5035, 44.1981, 43.5291, 43.5025, 43.5025, 43.5025, 43.5025, 43.5025, 43.5025, 43.5025, 43.5025, 43.5025, 43.5025, 43.5025, 43.5025, 43.5025, 43.5025, 43.5025, 43.5082, 43.5025
6.76631, 30, 44.3797, 43.5018, 5.65685, -14.3797, 0, 43.5077, 43.5028, 44.3486, 43.5209, 43.5018, 43.5018, 43.5018, 43.5018, 43.5018, 43.5018, 43.5018, 43.5018, 43.5018, 43.5018, 43.5018, 43.5018, 43.5018, 43.5018, 43.5018, 43.5069, 43.5018
6.77419, 24, 44.6235, 43.5004, 5.09902, -20.6235, 0, 43.507, 43.5014, 44.5977, 43.514, 43.5004, 43.5004, 43.5004, 43.5004, 43.5004, 43.5004, 43.5004, 43.5004, 43.5004, 43.5004, 43.5004, 43.5004, 43.5004, 43.5004, 43.5004, 43.5049, 43.5004
6.78208, 22, 44.9896, 43.4983, 4.89898, -22.9896, 0, 43.5058, 43.4993, 44.9675, 43.5079, 43.4983, 43.4983, 43.4983, 43.4983, 43.4983, 43.4983, 43.4983, 43.4983, 43.4983, 43.4983, 43.4983, 43.4983, 43.4983, 43.4983, 43.4983, 43.5023, 43.4983
6.78996, 34, 45.5096, 43.4956, 6, -11.5096, 0, 43.5039, 43.4966, 45.4901, 43.5023, 43.4956, 43.4956, 43.4956, 43.4956, 43.4956, 43.4956, 43.4956, 43.4956, 43.4956, 43.4956, 43.4956, 43.4956, 43.4956, 43.4956, 43.4956, 43.4991, 43.4956
6.79785, 30, 46.2263, 43.492, 5.65685, -16.2263, 0, 43.5012, 43.493, 46.2084, 43.4967, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.492, 43.4951, 43.492
6.80574, 48, 47.1946, 43.4877, 7.07107, 0.805447, 0, 43.4977, 43.4887, 47.1777, 43.4909, 43.4877, 43.4877, 43.4877, 43.4877, 43.4877, 43.4877, 43.4877, 43.4877, 43.4877, 43.4877, 43.4877, 43.4877, 43.4877, 43.4877, 43.4877, 43.4903, 43.4877
6.81362, 36, 48.4831, 43.4825, 6.16441, -12.4831, 0, 43.4934, 43.4835, 48.4668, 43.4846, 43.4825, 43.4825, 43.4825, 43.4825, 43.4825, 43.4825, 43.4825, 43.4825, 43.4825, 43.4825, 43.4825, 43.4825, 43.4825, 43.4825, 43.4825, 43.4847, 43.4825
6.82151, 42, 50.1756, 43.4763, 6.63325, -8.17559, 0, 43.4881, 43.4773, 50.1594, 43.4777, 43.4763, 43.4763, 43.4763, 43.4763, 43.4763, 43.4763, 43.4763, 43.4763, 43.4763, 43.4763, 43.4763, 43.4763, 43.4763, 43.4763, 43.4763, 43.4782, 43.4763
6.82939, 46, 52.3722, 43.469, 6.9282, -6.37218, 0, 43.4816, 43.47, 52.356, 43.47, 43.469, 43.469, 43.469, 43.469, 43.469, 43.469, 43.469, 43.469, 43.469, 43.469, 43.469, 43.469, 43.469, 43.469, 43.469, 43.4706, 43.469
6.83728, 60, 55.1893, 43.4605, 7.87401, 4.81065, 0, 43.4738, 43.4615, 55.173, 43.4611, 43.4605, 43.4605, 43.4605, 43.4605, 43.4605, 43.4605, 43.4605, 43.4605, 43.4605, 43.4605, 43.4605, 43.4605, 43.4605, 43.4605, 43.4605, 43.4618, 43.4605
6.84516, 42, 58.7615, 43.4505, 6.63325, -16.7615, 0, 43.4645, 43.4515, 58.7449, 43.4509, 43.4505, 43.4505, 43.4505, 43.4505, 43.4505, 43.4505, 43.4505, 43.4505, 43.4505, 43.4505, 43.4505, 43.4505, 43.4505, 43.4505, 43.4505, 43.4516, 43.4505
