   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_349.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.37002, 32, 40.8003, 13.0295, 5.83095, -8.80026, 0, 13.0295, 13.0296, 13.0297, 13.1399, 13.0311, 13.03, 13.0385, 13.9442, 39.1965, 13.0295, 13.0295, 13.0295, 13.0295, 13.0295, 13.0295, 13.0295, 13.0295, 13.0295, 13.0295, 13.5966, 13.0295, 13.0295
3.37789, 56, 38.2564, 13.0876, 7.61577, 17.7436, 0, 13.0876, 13.0878, 13.0878, 13.198, 13.0893, 13.0882, 13.0959, 14.0256, 36.6549, 13.0876, 13.0876, 13.0876, 13.0876, 13.0876, 13.0876, 13.0876, 13.0876, 13.0876, 13.0876, 13.63, 13.0876, 13.0876
3.38576, 30, 35.6971, 13.1431, 5.65685, -5.69708, 0, 13.1431, 13.1433, 13.1433, 13.2535, 13.1448, 13.1437, 13.1509, 14.1087, 34.0919, 13.1431, 13.1431, 13.1431, 13.1431, 13.1431, 13.1431, 13.1431, 13.1431, 13.1431, 13.1431, 13.6622, 13.1431, 13.1431
3.39362, 42, 33.1966, 13.1965, 6.63325, 8.80344, 0, 13.1965, 13.1966, 13.1966, 13.3068, 13.1981, 13.197, 13.2038, 14.1967, 31.5793, 13.1965, 13.1965, 13.1965, 13.1965, 13.1965, 13.1965, 13.1965, 13.1965, 13.1965, 13.1965, 13.6933, 13.1965, 13.1965
3.40149, 26, 30.8207, 13.2481, 5.2915, -4.8207, 0, 13.2481, 13.2483, 13.2483, 13.3585, 13.2497, 13.2487, 13.2552, 14.2943, 29.1791, 13.2481, 13.2481, 13.2481, 13.2481, 13.2481, 13.2481, 13.2481, 13.2481, 13.2481, 13.2481, 13.7235, 13.2481, 13.2481
3.40936, 28, 28.6264, 13.2988, 5.47723, -0.626392, 0, 13.2988, 13.2989, 13.299, 13.4092, 13.3004, 13.2994, 13.3057, 14.4087, 26.9422, 13.2988, 13.2988, 13.2988, 13.2988, 13.2988, 13.2988, 13.2988, 13.2988, 13.2988, 13.2988, 13.7533, 13.2988, 13.2988
3.41723, 28, 26.6613, 13.3491, 5.47723, 1.33873, 0, 13.3491, 13.3493, 13.3493, 13.4595, 13.3507, 13.3498, 13.356, 14.55, 24.9066, 13.3491, 13.3491, 13.3491, 13.3491, 13.3491, 13.3491, 13.3491, 13.3491, 13.3491, 13.3491, 13.7831, 13.3491, 13.3491
3.4251, 22, 24.9658, 13.3998, 4.89898, -2.96577, 0, 13.3998, 13.4, 13.4, 13.5102, 13.4014, 13.4006, 13.4067, 14.7333, 23.0987, 13.3998, 13.3998, 13.3998, 13.3998, 13.3998, 13.3998, 13.3998, 13.3998, 13.3998, 13.3998, 13.8135, 13.3998, 13.3998
3.43297, 12, 23.5753, 13.4516, 3.74166, -11.5753, 0, 13.4516, 13.4517, 13.4517, 13.5619, 13.4532, 13.4524, 13.4584, 14.9802, 21.5331, 13.4516, 13.4516, 13.4516, 13.4516, 13.4516, 13.4516, 13.4516, 13.4516, 13.4516, 13.4516, 13.8451, 13.4516, 13.4516
3.44084, 26, 22.5242, 13.505, 5.2915, 3.47577, 0, 13.505, 13.5051, 13.5051, 13.6153, 13.5066, 13.5059, 13.5119, 15.3209, 20.2147, 13.505, 13.505, 13.505, 13.505, 13.505, 13.505, 13.505, 13.505, 13.505, 13.505, 13.8783, 13.505, 13.505
3.44871, 16, 21.8507, 13.5606, 4.24264, -5.85074, 0, 13.5606, 13.5607, 13.5607, 13.6709, 13.5622, 13.5617, 13.5676, 15.7979, 19.1396, 13.5606, 13.5606, 13.5606, 13.5606, 13.5606, 13.5606, 13.5606, 13.5606, 13.5606, 13.5606, 13.9139, 13.5606, 13.5606
3.45657, 14, 21.602, 13.6188, 4, -7.60198, 0, 13.6189, 13.619, 13.619, 13.7292, 13.6205, 13.6202, 13.6261, 16.4691, 18.2975, 13.6188, 13.6188, 13.6188, 13.6188, 13.6188, 13.6188, 13.6188, 13.6188, 13.6188, 13.6188, 13.9522, 13.6188, 13.6188
3.46444, 20, 21.8404, 13.6802, 4.69042, -1.84036, 0, 13.6802, 13.6803, 13.6803, 13.7906, 13.6818, 13.6818, 13.6876, 17.4127, 17.6731, 13.6802, 13.6802, 13.6802, 13.6802, 13.6802, 13.6802, 13.6802, 13.6802, 13.6802, 13.6802, 13.9936, 13.6802, 13.6802
3.47231, 22, 22.6501, 13.7448, 4.89898, -0.650072, 0, 13.7448, 13.7449, 13.7449, 13.8552, 13.7464, 13.7467, 13.7524, 18.7317, 17.2475, 13.7448, 13.7448, 13.7448, 13.7448, 13.7448, 13.7448, 13.7448, 13.7448, 13.7448, 13.7448, 14.0386, 13.7448, 13.7448
3.48018, 24, 24.1437, 13.8128, 5.09902, -0.143711, 0, 13.8128, 13.8129, 13.813, 13.9232, 13.8144, 13.8151, 13.8206, 20.5597, 17, 13.8128, 13.8128, 13.8128, 13.8128, 13.8128, 13.8128, 13.8128, 13.8128, 13.8128, 13.8128, 14.0871, 13.8128, 13.8128
3.48805, 22, 26.4685, 13.8842, 4.89898, -4.46855, 0, 13.8842, 13.8844, 13.8844, 13.9946, 13.8858, 13.8871, 13.8923, 23.0661, 16.9082, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 14.1394, 13.8842, 13.8842
3.49592, 32, 29.8124, 13.959, 5.83095, 2.18756, 0, 13.959, 13.9591, 13.9591, 14.0694, 13.9606, 13.9626, 13.9673, 26.4611, 16.9496, 13.959, 13.959, 13.959, 13.959, 13.959, 13.959, 13.959, 13.959, 13.959, 13.959, 14.1955, 13.959, 13.959
3.50379, 34, 34.4075, 14.0369, 6, -0.407539, 0, 14.0369, 14.037, 14.0371, 14.1473, 14.0385, 14.0413, 14.0455, 30.9992, 17.1016, 14.0369, 14.0369, 14.0369, 14.0369, 14.0369, 14.0369, 14.0369, 14.0369, 14.0369, 14.0369, 14.2552, 14.0369, 14.0369
3.51166, 46, 40.5325, 14.1177, 6.9282, 5.46754, 0, 14.1177, 14.1179, 14.1179, 14.2281, 14.1193, 14.1231, 14.1265, 36.981, 17.3419, 14.1177, 14.1177, 14.1177, 14.1177, 14.1177, 14.1177, 14.1177, 14.1177, 14.1177, 14.1177, 14.3184, 14.1177, 14.1177
3.51953, 30, 48.5107, 14.2011, 5.65685, -18.5107, 0, 14.2011, 14.2013, 14.2013, 14.3115, 14.2028, 14.2078, 14.2103, 44.7512, 17.6487, 14.2011, 14.2011, 14.2011, 14.2011, 14.2011, 14.2011, 14.2011, 14.2011, 14.2011, 14.2011, 14.3849, 14.2011, 14.2011
3.52739, 76, 58.7061, 14.2869, 8.83176, 17.2939, 0, 14.2869, 14.287, 14.287, 14.3972, 14.2885, 14.295, 14.2963, 54.6946, 18.001, 14.2869, 14.2869, 14.2869, 14.2869, 14.2869, 14.2869, 14.2869, 14.2869, 14.2869, 14.2869, 14.4544, 14.2869, 14.2869
3.53526, 82, 71.5115, 14.3745, 9.16515, 10.4885, 0, 14.3745, 14.3747, 14.3747, 14.4849, 14.3762, 14.3844, 14.3843, 67.2235, 18.3785, 14.3745, 14.3745, 14.3745, 14.3745, 14.3745, 14.3745, 14.3745, 14.3745, 14.3745, 14.3745, 14.5267, 14.3745, 14.3745
3.54313, 106, 87.3326, 14.4639, 10.3923, 18.6674, 0, 14.4639, 14.464, 14.464, 14.5742, 14.4655, 14.4757, 14.4739, 82.7627, 18.762, 14.4639, 14.4639, 14.4639, 14.4639, 14.4639, 14.4639, 14.4639, 14.4639, 14.4639, 14.4639, 14.6014, 14.4639, 14.4639
3.551, 156, 106.566, 14.5545, 12.5698, 49.4341, 0, 14.5545, 14.5546, 14.5547, 14.6649, 14.5561, 14.5687, 14.5648, 101.726, 19.1338, 14.5545, 14.5545, 14.5545, 14.5545, 14.5545, 14.5545, 14.5545, 14.5545, 14.5545, 14.5545, 14.6783, 14.5545, 14.5545
3.55887, 146, 129.573, 14.6462, 12.1655, 16.4275, 0, 14.6462, 14.6463, 14.6464, 14.7566, 14.6478, 14.6629, 14.6569, 124.49, 19.4779, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462, 14.7572, 14.6462, 14.6462
3.56674, 176, 156.641, 14.7387, 13.3417, 19.3586, 0, 14.7387, 14.7389, 14.7389, 14.8491, 14.7403, 14.7583, 14.7497, 151.358, 19.7805, 14.7387, 14.7387, 14.7387, 14.7387, 14.7387, 14.7387, 14.7387, 14.7387, 14.7387, 14.7387, 14.8378, 14.7387, 14.7387
3.57461, 184, 187.956, 14.8319, 13.6382, -3.95587, 0, 14.8319, 14.8321, 14.8321, 14.9423, 14.8335, 14.8546, 14.8433, 182.523, 20.0302, 14.8319, 14.8319, 14.8319, 14.8319, 14.8319, 14.8319, 14.8319, 14.8319, 14.8319, 14.8319, 14.92, 14.8319, 14.8319
3.58248, 234, 223.553, 14.9256, 15.3623, 10.4468, 0, 14.9256, 14.9258, 14.9258, 15.036, 14.9272, 14.9517, 14.9373, 218.032, 20.2186, 14.9256, 14.9256, 14.9256, 14.9256, 14.9256, 14.9256, 14.9256, 14.9256, 14.9256, 14.9256, 15.0036, 14.9256, 14.9256
3.59035, 272, 263.295, 15.0198, 16.5529, 8.7049, 0, 15.0198, 15.0199, 15.02, 15.1302, 15.0214, 15.0493, 15.0319, 257.752, 20.3404, 15.0198, 15.0198, 15.0198, 15.0198, 15.0198, 15.0198, 15.0198, 15.0198, 15.0198, 15.0198, 15.0885, 15.0198, 15.0198
3.59821, 368, 306.83, 15.1144, 19.2354, 61.1696, 0, 15.1144, 15.1145, 15.1145, 15.2248, 15.116, 15.1474, 15.1268, 301.333, 20.3933, 15.1144, 15.1144, 15.1144, 15.1144, 15.1144, 15.1144, 15.1144, 15.1144, 15.1144, 15.1144, 15.1746, 15.1144, 15.1144
3.60608, 348, 353.58, 15.2094, 18.7083, -5.57977, 0, 15.2094, 15.2095, 15.2095, 15.3197, 15.211, 15.246, 15.2222, 348.196, 20.3784, 15.2094, 15.2094, 15.2094, 15.2094, 15.2094, 15.2094, 15.2094, 15.2094, 15.2094, 15.2094, 15.262, 15.2094, 15.2094
3.61395, 420, 402.726, 15.3048, 20.5426, 17.274, 0, 15.3048, 15.3049, 15.3049, 15.4152, 15.3064, 15.3449, 15.318, 397.52, 20.2998, 15.3048, 15.3048, 15.3048, 15.3048, 15.3048, 15.3048, 15.3048, 15.3048, 15.3048, 15.3048, 15.3506, 15.3048, 15.3048
3.62182, 432, 453.227, 15.4007, 20.8327, -21.2267, 0, 15.4007, 15.4008, 15.4009, 15.5111, 15.4023, 15.444, 15.4143, 448.254, 20.164, 15.4007, 15.4007, 15.4007, 15.4007, 15.4007, 15.4007, 15.4007, 15.4007, 15.4007, 15.4007, 15.4404, 15.4007, 15.4007
3.62969, 514, 503.839, 15.4972, 22.7156, 10.1614, 0, 15.4972, 15.4973, 15.4973, 15.6075, 15.4988, 15.5435, 15.5112, 499.149, 19.9796, 15.4972, 15.4972, 15.4972, 15.4972, 15.4972, 15.4972, 15.4972, 15.4972, 15.4972, 15.4972, 15.5314, 15.4972, 15.4972
3.63756, 612, 553.158, 15.5943, 24.779, 58.8417, 0, 15.5943, 15.5944, 15.5944, 15.7046, 15.5959, 15.6432, 15.6087, 548.791, 19.757, 15.5943, 15.5943, 15.5943, 15.5943, 15.5943, 15.5943, 15.5943, 15.5943, 15.5943, 15.5943, 15.6236, 15.5943, 15.5943
3.64543, 570, 599.686, 15.6921, 23.9165, -29.6857, 0, 15.6921, 15.6922, 15.6922, 15.8025, 15.6937, 15.7431, 15.7069, 595.667, 19.5071, 15.6921, 15.6921, 15.6921, 15.6921, 15.6921, 15.6921, 15.6921, 15.6921, 15.6921, 15.6921, 15.7172, 15.6921, 15.6921
3.6533, 602, 641.903, 15.7907, 24.5764, -39.9026, 0, 15.7907, 15.7908, 15.7908, 15.9011, 15.7923, 15.8432, 15.8059, 638.251, 19.2411, 15.7907, 15.7907, 15.7907, 15.7907, 15.7907, 15.7907, 15.7907, 15.7907, 15.7907, 15.7907, 15.8121, 15.7907, 15.7907
3.66116, 730, 678.346, 15.8901, 27.0555, 51.6544, 0, 15.8901, 15.8903, 15.8903, 16.0005, 15.8917, 15.9436, 15.9058, 675.066, 18.9699, 15.8901, 15.8901, 15.8901, 15.8901, 15.8901, 15.8901, 15.8901, 15.8901, 15.8901, 15.8901, 15.9082, 15.8901, 15.8901
3.66903, 698, 707.696, 15.9904, 26.4575, -9.69586, 0, 15.9904, 15.9906, 15.9906, 16.1008, 15.992, 16.0442, 16.0065, 704.785, 18.7035, 15.9904, 15.9904, 15.9904, 15.9904, 15.9904, 15.9904, 15.9904, 15.9904, 15.9904, 15.9904, 16.0057, 15.9904, 15.9904
3.6769, 696, 728.857, 16.0917, 26.4197, -32.8568, 0, 16.0917, 16.0918, 16.0918, 16.202, 16.0933, 16.145, 16.1082, 726.303, 18.4506, 16.0917, 16.0917, 16.0917, 16.0917, 16.0917, 16.0917, 16.0917, 16.0917, 16.0917, 16.0917, 16.1045, 16.0917, 16.0917
3.68477, 770, 741.026, 16.1938, 27.7849, 28.9745, 0, 16.1938, 16.1939, 16.194, 16.3042, 16.1954, 16.2461, 16.2108, 738.809, 18.218, 16.1938, 16.1938, 16.1938, 16.1938, 16.1938, 16.1938, 16.1938, 16.1938, 16.1938, 16.1938, 16.2046, 16.1938, 16.1938
3.69264, 740, 743.738, 16.2969, 27.2397, -3.73804, 0, 16.2969, 16.297, 16.297, 16.4072, 16.2985, 16.3475, 16.3143, 741.834, 18.0114, 16.2969, 16.2969, 16.2969, 16.2969, 16.2969, 16.2969, 16.2969, 16.2969, 16.2969, 16.2969, 16.3058, 16.2969, 16.2969
3.70051, 750, 736.903, 16.4008, 27.4226, 13.0974, 0, 16.4008, 16.401, 16.401, 16.5112, 16.4024, 16.4493, 16.4188, 735.283, 17.8342, 16.4008, 16.4008, 16.4008, 16.4008, 16.4008, 16.4008, 16.4008, 16.4008, 16.4008, 16.4008, 16.4083, 16.4008, 16.4008
3.70838, 704, 720.805, 16.5057, 26.5707, -16.8049, 0, 16.5057, 16.5058, 16.5058, 16.6161, 16.5073, 16.5515, 16.5241, 719.44, 17.6885, 16.5057, 16.5057, 16.5057, 16.5057, 16.5057, 16.5057, 16.5057, 16.5057, 16.5057, 16.5057, 16.5118, 16.5057, 16.5057
3.71625, 736, 696.085, 16.6114, 27.1662, 39.915, 0, 16.6114, 16.6115, 16.6115, 16.7218, 16.613, 16.6541, 16.6302, 694.943, 17.5749, 16.6114, 16.6114, 16.6114, 16.6114, 16.6114, 16.6114, 16.6114, 16.6114, 16.6114, 16.6114, 16.6164, 16.6114, 16.6114
3.72412, 722, 663.699, 16.7179, 26.9072, 58.3005, 0, 16.7179, 16.718, 16.718, 16.8282, 16.7195, 16.7572, 16.7372, 662.75, 17.4926, 16.7179, 16.7179, 16.7179, 16.7179, 16.7179, 16.7179, 16.7179, 16.7179, 16.7179, 16.7179, 16.722, 16.7179, 16.7179
3.73198, 620, 624.857, 16.8251, 24.9399, -4.85693, 0, 16.8251, 16.8252, 16.8253, 16.9355, 16.8267, 16.8609, 16.8449, 624.071, 17.4401, 16.8251, 16.8251, 16.8251, 16.8251, 16.8251, 16.8251, 16.8251, 16.8251, 16.8251, 16.8251, 16.8285, 16.8251, 16.8251
3.73985, 614, 580.947, 16.933, 24.8193, 33.053, 0, 16.933, 16.9332, 16.9332, 17.0434, 16.9346, 16.9653, 16.9534, 580.297, 17.4149, 16.933, 16.933, 16.933, 16.933, 16.933, 16.933, 16.933, 16.933, 16.933, 16.933, 16.9358, 16.933, 16.933
3.74772, 534, 533.453, 17.0416, 23.1517, 0.547058, 0, 17.0416, 17.0417, 17.0418, 17.152, 17.0432, 17.0703, 17.0625, 532.916, 17.4144, 17.0416, 17.0416, 17.0416, 17.0416, 17.0416, 17.0416, 17.0416, 17.0416, 17.0416, 17.0416, 17.0438, 17.0416, 17.0416
3.75559, 512, 483.878, 17.1508, 22.6716, 28.122, 0, 17.1508, 17.1509, 17.1509, 17.2612, 17.1524, 17.176, 17.1721, 483.433, 17.4355, 17.1508, 17.1508, 17.1508, 17.1508, 17.1508, 17.1508, 17.1508, 17.1508, 17.1508, 17.1508, 17.1526, 17.1508, 17.1508
3.76346, 418, 433.665, 17.2605, 20.4939, -15.6652, 0, 17.2605, 17.2607, 17.2607, 17.3709, 17.2621, 17.2824, 17.2824, 433.293, 17.4752, 17.2605, 17.2605, 17.2605, 17.2605, 17.2605, 17.2605, 17.2605, 17.2605, 17.2605, 17.2605, 17.262, 17.2605, 17.2605
3.77133, 448, 384.135, 17.3708, 21.2132, 63.8651, 0, 17.3708, 17.3709, 17.3709, 17.4811, 17.3724, 17.3895, 17.3932, 383.82, 17.5306, 17.3708, 17.3708, 17.3708, 17.3708, 17.3708, 17.3708, 17.3708, 17.3708, 17.3708, 17.3708, 17.3719, 17.3708, 17.3708
3.7792, 290, 336.429, 17.4814, 17.088, -46.4288, 0, 17.4814, 17.4816, 17.4816, 17.5918, 17.4831, 17.4973, 17.5044, 336.159, 17.5989, 17.4814, 17.4814, 17.4814, 17.4814, 17.4814, 17.4814, 17.4814, 17.4814, 17.4814, 17.4814, 17.4824, 17.4814, 17.4814
3.78707, 298, 291.487, 17.5925, 17.3205, 6.51282, 0, 17.5926, 17.5927, 17.5927, 17.7029, 17.5942, 17.6059, 17.616, 291.252, 17.6778, 17.5925, 17.5925, 17.5925, 17.5925, 17.5925, 17.5925, 17.5925, 17.5925, 17.5925, 17.5925, 17.5933, 17.5925, 17.5925
3.79493, 260, 250.026, 17.704, 16.1864, 9.97427, 0, 17.704, 17.7041, 17.7042, 17.8144, 17.7056, 17.7151, 17.728, 249.817, 17.7651, 17.704, 17.704, 17.704, 17.704, 17.704, 17.704, 17.704, 17.704, 17.704, 17.704, 17.7046, 17.704, 17.704
3.8028, 202, 212.539, 17.8157, 14.2829, -10.5386, 0, 17.8157, 17.8159, 17.8159, 17.9261, 17.8174, 17.8248, 17.8403, 212.349, 17.859, 17.8157, 17.8157, 17.8157, 17.8157, 17.8157, 17.8157, 17.8157, 17.8157, 17.8157, 17.8157, 17.8162, 17.8157, 17.8157
3.81067, 222, 179.308, 17.9277, 14.9666, 42.6923, 0, 17.9277, 17.9278, 17.9279, 18.0381, 17.9293, 17.9351, 17.9528, 179.132, 17.9579, 17.9277, 17.9277, 17.9277, 17.9277, 17.9277, 17.9277, 17.9277, 17.9277, 17.9277, 17.9277, 17.928, 17.9277, 17.9277
3.81854, 160, 150.434, 18.0397, 12.7279, 9.56621, 0, 18.0397, 18.0399, 18.0399, 18.1501, 18.0414, 18.0457, 18.0654, 150.269, 18.0606, 18.0397, 18.0397, 18.0397, 18.0397, 18.0397, 18.0397, 18.0397, 18.0397, 18.0397, 18.0397, 18.04, 18.0397, 18.0397
3.82641, 112, 125.863, 18.1518, 10.6771, -13.8629, 0, 18.1518, 18.1519, 18.1519, 18.2621, 18.1534, 18.1566, 18.178, 125.705, 18.166, 18.1518, 18.1518, 18.1518, 18.1518, 18.1518, 18.1518, 18.1518, 18.1518, 18.1518, 18.1518, 18.152, 18.1518, 18.1518
3.83428, 86, 105.423, 18.2636, 9.38083, -19.4228, 0, 18.2636, 18.2637, 18.2638, 18.374, 18.2652, 18.2674, 18.2904, 105.27, 18.2731, 18.2636, 18.2636, 18.2636, 18.2636, 18.2636, 18.2636, 18.2636, 18.2636, 18.2636, 18.2636, 18.2638, 18.2636, 18.2636
3.84215, 90, 88.8535, 18.375, 9.59166, 1.14655, 0, 18.375, 18.3752, 18.3752, 18.4854, 18.3767, 18.3781, 18.4024, 88.7041, 18.3814, 18.375, 18.375, 18.375, 18.375, 18.375, 18.375, 18.375, 18.375, 18.375, 18.375, 18.3751, 18.375, 18.375
3.85002, 78, 75.8462, 18.4858, 8.94427, 2.15381, 0, 18.4858, 18.4859, 18.4859, 18.5961, 18.4875, 18.4882, 18.5138, 75.6991, 18.4899, 18.4858, 18.4858, 18.4858, 18.4858, 18.4858, 18.4858, 18.4858, 18.4858, 18.4858, 18.4858, 18.4859, 18.4858, 18.4858
3.85789, 44, 66.0662, 18.5955, 6.78233, -22.0662, 0, 18.5955, 18.5956, 18.5956, 18.7059, 18.5972, 18.5974, 18.6241, 65.9204, 18.5982, 18.5955, 18.5955, 18.5955, 18.5955, 18.5955, 18.5955, 18.5955, 18.5955, 18.5955, 18.5955, 18.5956, 18.5955, 18.5955
3.86575, 84, 59.1756, 18.7037, 9.27362, 24.8244, 0, 18.7037, 18.7039, 18.7039, 18.8141, 18.7055, 18.7053, 18.7329, 59.0306, 18.7055, 18.7037, 18.7037, 18.7037, 18.7037, 18.7037, 18.7037, 18.7037, 18.7037, 18.7037, 18.7037, 18.7038, 18.7037, 18.7037
3.87362, 70, 54.8484, 18.81, 8.48528, 15.1516, 0, 18.81, 18.8102, 18.8102, 18.9204, 18.8119, 18.8113, 18.8398, 54.7037, 18.8111, 18.81, 18.81, 18.81, 18.81, 18.81, 18.81, 18.81, 18.81, 18.81, 18.81, 18.8101, 18.81, 18.81
3.88149, 56, 52.7809, 18.9138, 7.61577, 3.21905, 0, 18.9138, 18.9139, 18.9139, 19.0242, 18.9157, 18.9148, 18.9441, 52.6362, 18.9145, 18.9138, 18.9138, 18.9138, 18.9138, 18.9138, 18.9138, 18.9138, 18.9138, 18.9138, 18.9138, 18.9138, 18.9138, 18.9138
3.88936, 74, 52.6943, 19.0142, 8.7178, 21.3057, 0, 19.0142, 19.0144, 19.0144, 19.1246, 19.0163, 19.0151, 19.0452, 52.5492, 19.0147, 19.0142, 19.0142, 19.0142, 19.0142, 19.0142, 19.0142, 19.0142, 19.0142, 19.0142, 19.0142, 19.0143, 19.0142, 19.0142
3.89723, 40, 54.3337, 19.1106, 6.48074, -14.3337, 0, 19.1106, 19.1108, 19.1108, 19.221, 19.1129, 19.1114, 19.1422, 54.1882, 19.1109, 19.1106, 19.1106, 19.1106, 19.1106, 19.1106, 19.1106, 19.1106, 19.1106, 19.1106, 19.1106, 19.1106, 19.1106, 19.1106
3.9051, 62, 57.4643, 19.202, 8, 4.53572, 0, 19.2021, 19.2022, 19.2022, 19.3124, 19.2045, 19.2027, 19.2343, 57.3181, 19.2022, 19.202, 19.202, 19.202, 19.202, 19.202, 19.202, 19.202, 19.202, 19.202, 19.202, 19.2021, 19.202, 19.202
3.91297, 74, 61.8639, 19.2876, 8.7178, 12.1361, 0, 19.2876, 19.2877, 19.2877, 19.3979, 19.2903, 19.2882, 19.3204, 61.7169, 19.2876, 19.2876, 19.2876, 19.2876, 19.2876, 19.2876, 19.2876, 19.2876, 19.2876, 19.2876, 19.2876, 19.2876, 19.2876, 19.2876
3.92084, 58, 67.3163, 19.3661, 7.74597, -9.31633, 0, 19.3661, 19.3663, 19.3663, 19.4765, 19.3693, 19.3667, 19.3996, 67.1684, 19.3662, 19.3661, 19.3661, 19.3661, 19.3661, 19.3661, 19.3661, 19.3661, 19.3661, 19.3661, 19.3661, 19.3661, 19.3661, 19.3661
3.9287, 76, 73.6039, 19.4368, 8.83176, 2.39612, 0, 19.4368, 19.4369, 19.437, 19.5472, 19.4404, 19.4373, 19.4709, 73.4549, 19.4368, 19.4368, 19.4368, 19.4368, 19.4368, 19.4368, 19.4368, 19.4368, 19.4368, 19.4368, 19.4368, 19.4368, 19.4368, 19.4368
3.93657, 86, 80.503, 19.4985, 9.38083, 5.49699, 0, 19.4985, 19.4986, 19.4987, 19.6089, 19.5028, 19.499, 19.5332, 80.3528, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985, 19.4985
3.94444, 62, 87.78, 19.5503, 8, -25.78, 0, 19.5503, 19.5505, 19.5505, 19.6607, 19.5554, 19.5509, 19.5857, 87.6283, 19.5503, 19.5503, 19.5503, 19.5503, 19.5503, 19.5503, 19.5503, 19.5503, 19.5503, 19.5503, 19.5503, 19.5503, 19.5503, 19.5503
3.95231, 98, 95.1914, 19.5915, 10, 2.80862, 0, 19.5915, 19.5917, 19.5917, 19.7019, 19.5976, 19.592, 19.6275, 95.038, 19.5915, 19.5915, 19.5915, 19.5915, 19.5915, 19.5915, 19.5915, 19.5915, 19.5915, 19.5915, 19.5915, 19.5915, 19.5915, 19.5915
3.96018, 86, 102.487, 19.6214, 9.38083, -16.4866, 0, 19.6214, 19.6215, 19.6215, 19.7318, 19.6288, 19.6219, 19.658, 102.331, 19.6214, 19.6214, 19.6214, 19.6214, 19.6214, 19.6214, 19.6214, 19.6214, 19.6214, 19.6214, 19.6214, 19.6214, 19.6214, 19.6214
3.96805, 114, 109.414, 19.6395, 10.7703, 4.58602, 0, 19.6395, 19.6397, 19.6397, 19.7499, 19.6486, 19.6401, 19.6768, 109.256, 19.6395, 19.6395, 19.6395, 19.6395, 19.6395, 19.6395, 19.6395, 19.6395, 19.6395, 19.6395, 19.6395, 19.6395, 19.6395, 19.6395
3.97592, 102, 115.728, 19.6459, 10.198, -13.7278, 0, 19.6459, 19.646, 19.646, 19.7562, 19.657, 19.6464, 19.6838, 115.567, 19.6459, 19.6459, 19.6459, 19.6459, 19.6459, 19.6459, 19.6459, 19.6459, 19.6459, 19.6459, 19.6459, 19.6459, 19.6459, 19.6459
3.98379, 110, 121.198, 19.6405, 10.583, -11.1981, 0, 19.6405, 19.6406, 19.6406, 19.7509, 19.6542, 19.6411, 19.6791, 121.035, 19.6405, 19.6405, 19.6405, 19.6405, 19.6405, 19.6405, 19.6405, 19.6405, 19.6405, 19.6405, 19.6405, 19.6405, 19.6405, 19.6405
3.99166, 144, 125.621, 19.6239, 12.083, 18.3788, 0, 19.6239, 19.6241, 19.6241, 19.7343, 19.6407, 19.6245, 19.6632, 125.454, 19.6239, 19.6239, 19.6239, 19.6239, 19.6239, 19.6239, 19.6239, 19.6239, 19.6239, 19.6239, 19.6239, 19.6239, 19.6239, 19.6239
3.99952, 130, 128.83, 19.597, 11.4891, 1.1703, 0, 19.597, 19.5971, 19.5972, 19.7074, 19.6174, 19.5976, 19.637, 128.658, 19.597, 19.597, 19.597, 19.597, 19.597, 19.597, 19.597, 19.597, 19.597, 19.597, 19.597, 19.597, 19.597, 19.597
4.00739, 138, 130.701, 19.5608, 11.8322, 7.29941, 0, 19.5609, 19.561, 19.561, 19.6712, 19.5857, 19.5615, 19.6015, 130.524, 19.5608, 19.5608, 19.5608, 19.5608, 19.5608, 19.5608, 19.5608, 19.5608, 19.5608, 19.5608, 19.5608, 19.5608, 19.5608, 19.5608
4.01526, 132, 131.162, 19.517, 11.5758, 0.837738, 0, 19.517, 19.5171, 19.5171, 19.6273, 19.547, 19.5177, 19.5583, 130.979, 19.517, 19.517, 19.517, 19.517, 19.517, 19.517, 19.517, 19.517, 19.517, 19.517, 19.517, 19.517, 19.517, 19.517
4.02313, 92, 130.198, 19.467, 9.69536, -38.1979, 0, 19.467, 19.4672, 19.4672, 19.5774, 19.503, 19.4679, 19.509, 130.008, 19.467, 19.467, 19.467, 19.467, 19.467, 19.467, 19.467, 19.467, 19.467, 19.467, 19.467, 19.467, 19.467, 19.467
