   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_25.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.648219, 0, 0.00491736, 7.93788e-05, 1.41421, -0.00491736, 7.93788e-05, 7.93874e-05, 7.94383e-05, 0.000666157, 9.97943e-05, 7.94001e-05, 0.0001013, 0.000808039, 0.00123587, 0.00200962, 8.24681e-05, 7.94432e-05, 8.00974e-05, 8.20222e-05, 7.93796e-05, 0.000433169, 7.93788e-05, 7.93788e-05, 0.000112456
0.656119, 0, 0.0075268, 0.000122044, 1.41421, -0.0075268, 0.000122044, 0.000122057, 0.000122134, 0.0010086, 0.00015289, 0.000122077, 0.000155164, 0.00135179, 0.00186937, 0.00303841, 0.000126712, 0.000122133, 0.000123178, 0.000125639, 0.000122046, 0.000623246, 0.000122044, 0.000122044, 0.000172021
0.66402, 0, 0.0113496, 0.000184178, 1.41421, -0.0113496, 0.000184178, 0.000184197, 0.000184311, 0.00149916, 0.000229929, 0.000184226, 0.000233303, 0.00222432, 0.00277588, 0.00450986, 0.000191102, 0.0001843, 0.000185935, 0.000189053, 0.00018418, 0.000894213, 0.000184178, 0.000184178, 0.000258306
0.671921, 0, 0.0168577, 0.000272862, 1.41421, -0.0168577, 0.000272862, 0.00027289, 0.000273056, 0.00218798, 0.000339494, 0.000272931, 0.000344407, 0.00359919, 0.00404739, 0.00657275, 0.000282947, 0.000273029, 0.00027554, 0.000279454, 0.000272865, 0.00127589, 0.000272862, 0.000272862, 0.000380824
0.679822, 0, 0.0246642, 0.000396933, 1.41421, -0.0246642, 0.000396933, 0.000396973, 0.000397211, 0.00313614, 0.000492237, 0.000397032, 0.000499264, 0.00572589, 0.00579564, 0.0094077, 0.00041136, 0.000397161, 0.000400945, 0.000405814, 0.000396936, 0.00180648, 0.000396933, 0.000396933, 0.000551355
0.687722, 0, 0.0355483, 0.000567082, 1.41421, -0.0355483, 0.000567082, 0.000567139, 0.000567473, 0.00441563, 0.000700983, 0.000567222, 0.000710856, 0.00895428, 0.00815215, 0.0132271, 0.000587357, 0.000567392, 0.000572994, 0.000578996, 0.000567088, 0.00253389, 0.000567082, 0.000567082, 0.000784051
0.695623, 0, 0.0504793, 0.000795836, 1.41421, -0.0504793, 0.000795836, 0.000795914, 0.000796375, 0.00610844, 0.000980675, 0.000796029, 0.000994304, 0.0137623, 0.0112663, 0.0182719, 0.000823834, 0.000796256, 0.000804405, 0.000811733, 0.000795844, 0.00351712, 0.000795836, 0.000795836, 0.00109536
0.703524, 2, 0.0706342, 0.00109736, 2, 1.92937, 0.00109736, 0.00109747, 0.00109809, 0.00830444, 0.00134811, 0.00109762, 0.0013666, 0.0207854, 0.0153016, 0.0248054, 0.00113536, 0.00109793, 0.00110959, 0.00111844, 0.00109737, 0.00482756, 0.00109736, 0.00109736, 0.00150372
0.711424, 2, 0.0974076, 0.00148704, 2, 1.90259, 0.00148704, 0.00148719, 0.00148802, 0.0110978, 0.00182143, 0.00148739, 0.00184608, 0.0308435, 0.0204285, 0.0331022, 0.00153776, 0.00148781, 0.00150422, 0.00151477, 0.00148706, 0.00655042, 0.00148704, 0.00148704, 0.00202899
0.719325, 0, 0.132409, 0.0019809, 1.41421, -0.132409, 0.0019809, 0.00198108, 0.00198217, 0.0145825, 0.00241934, 0.00198135, 0.00245166, 0.0449633, 0.0268165, 0.0434344, 0.00204745, 0.00198191, 0.00200466, 0.00201705, 0.00198091, 0.00878651, 0.0019809, 0.0019809, 0.0026916
0.727226, 0, 0.177441, 0.00259467, 1.41421, -0.177441, 0.00259467, 0.00259491, 0.00259632, 0.0188456, 0.00316008, 0.00259526, 0.00320177, 0.0643862, 0.0346221, 0.0560529, 0.00268063, 0.00259602, 0.00262707, 0.00264134, 0.00259469, 0.0116546, 0.00259467, 0.00259467, 0.00351138
0.735126, 0, 0.234456, 0.00334281, 1.41421, -0.234456, 0.00334281, 0.00334312, 0.00334491, 0.0239611, 0.00406018, 0.00334356, 0.00411307, 0.0905583, 0.0439768, 0.0711677, 0.0034521, 0.0033446, 0.00338637, 0.0034024, 0.00334284, 0.015295, 0.00334281, 0.00334281, 0.00450623
0.743027, 0, 0.305487, 0.00423732, 1.41421, -0.305487, 0.00423732, 0.0042377, 0.00423993, 0.0299821, 0.00513305, 0.00423825, 0.00519909, 0.125093, 0.0549733, 0.0889259, 0.00437418, 0.00423967, 0.00429511, 0.00431248, 0.00423736, 0.0198746, 0.00423732, 0.00423732, 0.00569061
0.750928, 0, 0.392546, 0.00528652, 1.41421, -0.392546, 0.00528652, 0.00528698, 0.00528973, 0.0369339, 0.00638761, 0.00528766, 0.0064688, 0.1697, 0.0676534, 0.109392, 0.00545545, 0.00528959, 0.00536225, 0.00538007, 0.00528656, 0.0255949, 0.00528652, 0.00528652, 0.00707406
0.758829, 0, 0.497497, 0.00649391, 1.41421, -0.497497, 0.00649391, 0.00649447, 0.0064978, 0.0448084, 0.00782697, 0.0064953, 0.00792526, 0.226076, 0.081997, 0.132531, 0.00669961, 0.00649789, 0.00659207, 0.00660877, 0.00649396, 0.0327015, 0.00649391, 0.00649391, 0.0086598
0.766729, 0, 0.621907, 0.00785736, 1.41421, -0.621907, 0.00785736, 0.00785803, 0.00786199, 0.0535598, 0.00944746, 0.00785901, 0.0095647, 0.295758, 0.0979154, 0.158198, 0.00810472, 0.00786248, 0.0079834, 0.00799635, 0.00785742, 0.0414974, 0.00785736, 0.00785736, 0.0104438
0.77463, 0, 0.766868, 0.00936848, 1.41421, -0.766868, 0.00936848, 0.00936926, 0.00937393, 0.063103, 0.011238, 0.00937042, 0.0113759, 0.379943, 0.115249, 0.186131, 0.00966262, 0.00937503, 0.00952919, 0.00953417, 0.00936855, 0.0523581, 0.00936848, 0.00936848, 0.0124143
0.782531, 0, 0.93283, 0.0110126, 1.41421, -0.93283, 0.0110126, 0.0110135, 0.0110189, 0.0733154, 0.0131802, 0.0110148, 0.0133401, 0.479291, 0.133768, 0.215961, 0.011359, 0.0110209, 0.0112166, 0.011207, 0.0110126, 0.0657475, 0.0110126, 0.0110126, 0.0145518
0.790431, 0, 1.11943, 0.012769, 1.41421, -1.11943, 0.012769, 0.01277, 0.0127762, 0.0840409, 0.0152487, 0.0127716, 0.0154316, 0.593716, 0.153186, 0.247221, 0.0131738, 0.0127795, 0.0130277, 0.0129937, 0.0127691, 0.0822325, 0.012769, 0.012769, 0.0168299
0.798332, 0, 1.32538, 0.0146121, 1.41421, -1.32538, 0.0146121, 0.0146133, 0.0146202, 0.0950974, 0.0174124, 0.014615, 0.0176188, 0.722206, 0.173166, 0.279372, 0.0150825, 0.0146253, 0.0149413, 0.0148675, 0.0146122, 0.102492, 0.0146121, 0.0146121, 0.0192167
0.806233, 2, 1.54835, 0.0165126, 2, 0.451654, 0.0165126, 0.0165139, 0.0165217, 0.106286, 0.019636, 0.0165158, 0.0198663, 0.862693, 0.193345, 0.311828, 0.0170578, 0.0165291, 0.0169346, 0.0167982, 0.0165127, 0.127319, 0.0165126, 0.0165126, 0.0216771
0.814134, 0, 1.78499, 0.0184391, 1.41421, -1.78499, 0.0184391, 0.0184406, 0.0184492, 0.117403, 0.0218823, 0.0184427, 0.0221362, 1.01199, 0.213349, 0.343987, 0.0190712, 0.0184597, 0.0189867, 0.0187534, 0.0184393, 0.157605, 0.0184391, 0.0184391, 0.0241751
0.822034, 4, 2.03098, 0.0203604, 2.44949, 1.96902, 0.0203604, 0.020362, 0.0203714, 0.128251, 0.0241142, 0.0203643, 0.024391, 1.16584, 0.232816, 0.37527, 0.0210955, 0.020386, 0.0210818, 0.0207005, 0.0203606, 0.194311, 0.0203604, 0.0203604, 0.0266766
0.829935, 4, 2.28123, 0.0222469, 2.44949, 1.71877, 0.0222469, 0.0222486, 0.0222587, 0.138647, 0.0262968, 0.0222511, 0.0265954, 1.31905, 0.251417, 0.405149, 0.0231071, 0.0222786, 0.0232139, 0.0226088, 0.0222471, 0.238413, 0.0222469, 0.0222469, 0.0291528
0.837836, 2, 2.53004, 0.0240726, 2, -0.530042, 0.0240726, 0.0240745, 0.0240853, 0.148436, 0.0283996, 0.0240771, 0.0287186, 1.46578, 0.268869, 0.433173, 0.0250881, 0.024112, 0.0253912, 0.0244515, 0.0240728, 0.290826, 0.0240726, 0.0240726, 0.0315821
0.845736, 2, 2.77149, 0.0258165, 2, -0.771489, 0.0258165, 0.0258184, 0.0258298, 0.157497, 0.030398, 0.0258212, 0.0307358, 1.59988, 0.284951, 0.458987, 0.0270278, 0.0258652, 0.0276418, 0.0262065, 0.0258167, 0.352307, 0.0258165, 0.0258165, 0.0339534
0.853637, 2, 2.99971, 0.0274632, 2, -0.999711, 0.0274632, 0.0274652, 0.0274772, 0.165745, 0.0322744, 0.0274682, 0.0326291, 1.71535, 0.29951, 0.482348, 0.0289241, 0.0275237, 0.0300182, 0.0278583, 0.0274634, 0.423339, 0.0274632, 0.0274632, 0.0362682
0.861538, 2, 3.20927, 0.0290038, 2, -1.20927, 0.0290038, 0.0290059, 0.0290184, 0.173132, 0.0340184, 0.029009, 0.0343881, 1.80675, 0.312462, 0.503122, 0.0307843, 0.0290788, 0.0326032, 0.0293976, 0.029004, 0.50401, 0.0290038, 0.0290038, 0.0385421
0.869438, 6, 3.39549, 0.0304355, 2.82843, 2.60451, 0.0304355, 0.0304377, 0.0304506, 0.179649, 0.035627, 0.0304409, 0.0360098, 1.8697, 0.323791, 0.521282, 0.0326251, 0.0305285, 0.0355146, 0.0308218, 0.0304357, 0.593898, 0.0304355, 0.0304355, 0.0408071
0.877339, 8, 3.55467, 0.0317612, 3.16228, 4.44533, 0.0317612, 0.0317634, 0.0317767, 0.185319, 0.0371038, 0.0317667, 0.0374978, 1.9012, 0.333537, 0.536896, 0.0344722, 0.0318762, 0.0389081, 0.0321342, 0.0317614, 0.69197, 0.0317612, 0.0317612, 0.0431129
0.88524, 8, 3.6843, 0.0329884, 3.16228, 4.3157, 0.0329884, 0.0329907, 0.0330043, 0.190189, 0.0384578, 0.0329941, 0.0388611, 1.89987, 0.341794, 0.550108, 0.036359, 0.0331302, 0.0429788, 0.0333432, 0.0329886, 0.796526, 0.0329884, 0.0329884, 0.0455293
0.893141, 0, 3.78308, 0.0341282, 1.41421, -3.78308, 0.0341282, 0.0341306, 0.0341445, 0.194331, 0.0397021, 0.034134, 0.040113, 1.86613, 0.348688, 0.561123, 0.0383256, 0.0343023, 0.0479599, 0.0344607, 0.0341284, 0.905186, 0.0341282, 0.0341282, 0.0481481
0.901041, 10, 3.85096, 0.0351942, 3.4641, 6.14904, 0.0351942, 0.0351966, 0.0352107, 0.197826, 0.0408526, 0.0352001, 0.0412698, 1.8021, 0.354373, 0.570179, 0.0404168, 0.0354065, 0.0541166, 0.0355014, 0.0351944, 1.01494, 0.0351942, 0.0351942, 0.0510867
0.908942, 0, 3.88895, 0.036201, 1.41421, -3.88895, 0.036201, 0.0362034, 0.0362177, 0.200763, 0.0419265, 0.0362069, 0.0423487, 1.71144, 0.359011, 0.577537, 0.0426811, 0.036458, 0.061735, 0.0364809, 0.0362012, 1.12226, 0.036201, 0.036201, 0.0544903
0.916843, 2, 3.89901, 0.0371631, 2, -1.89901, 0.037163, 0.0371655, 0.0371799, 0.203233, 0.042941, 0.0371691, 0.0433671, 1.59901, 0.36277, 0.583458, 0.0451683, 0.0374712, 0.0711053, 0.0374149, 0.0371633, 1.2233, 0.0371631, 0.0371631, 0.058536
0.924743, 6, 3.8838, 0.0380942, 2.82843, 2.1162, 0.0380941, 0.0380966, 0.0381111, 0.205321, 0.0439124, 0.0381002, 0.0443414, 1.4705, 0.365807, 0.588194, 0.0479264, 0.0384599, 0.082499, 0.038318, 0.0380944, 1.31409, 0.0380942, 0.0380942, 0.0634349
0.932644, 6, 3.84649, 0.0390064, 2.82843, 2.15351, 0.0390064, 0.0390089, 0.0390235, 0.207104, 0.044855, 0.0390125, 0.0452862, 1.33198, 0.368269, 0.591973, 0.0510041, 0.0394354, 0.0961404, 0.0392032, 0.0390067, 1.39085, 0.0390064, 0.0390064, 0.0694329
0.940545, 6, 3.79051, 0.03991, 2.82843, 2.20949, 0.03991, 0.0399125, 0.0399272, 0.208653, 0.045781, 0.0399161, 0.0462139, 1.18945, 0.370284, 0.594999, 0.0544483, 0.040407, 0.112174, 0.0400813, 0.0399103, 1.45019, 0.03991, 0.03991, 0.0768095
0.948445, 6, 3.71943, 0.040813, 2.82843, 2.28057, 0.0408129, 0.0408155, 0.0408301, 0.210026, 0.0467003, 0.0408191, 0.0471344, 1.04846, 0.371962, 0.597447, 0.0583053, 0.041381, 0.130632, 0.0409608, 0.0408132, 1.48947, 0.040813, 0.040813, 0.0858716
0.956346, 4, 3.6368, 0.0417211, 2.44949, 0.363197, 0.041721, 0.0417236, 0.0417383, 0.21127, 0.0476202, 0.0417273, 0.0480551, 0.913822, 0.373394, 0.599459, 0.062624, 0.0423614, 0.151402, 0.0418478, 0.0417214, 1.50691, 0.0417211, 0.0417211, 0.0969423
0.964247, 0, 3.54604, 0.0426384, 1.41421, -3.54604, 0.0426382, 0.0426409, 0.0426556, 0.212423, 0.0485456, 0.0426445, 0.0489812, 0.789382, 0.374651, 0.601151, 0.0674626, 0.0433497, 0.174203, 0.0427463, 0.0426386, 1.5018, 0.0426384, 0.0426384, 0.110344
0.972148, 6, 3.4504, 0.0435668, 2.82843, 2.5496, 0.0435666, 0.0435693, 0.043584, 0.213514, 0.0494797, 0.0435729, 0.0499157, 0.677926, 0.375789, 0.602614, 0.0728994, 0.0443454, 0.198575, 0.0436583, 0.043567, 1.47451, 0.0435668, 0.0435668, 0.126374
0.980048, 2, 3.35289, 0.0445071, 2, -1.35289, 0.0445068, 0.0445096, 0.0445243, 0.214565, 0.0504238, 0.0445132, 0.0508601, 0.58116, 0.376851, 0.603915, 0.0790536, 0.0453467, 0.223876, 0.0445845, 0.0445073, 1.42653, 0.0445071, 0.0445071, 0.145276
0.987949, 8, 3.2563, 0.0454588, 3.16228, 4.7437, 0.0454585, 0.0454613, 0.0454761, 0.215591, 0.0513781, 0.045465, 0.0518146, 0.499791, 0.377865, 0.605104, 0.0861171, 0.0463506, 0.249307, 0.0455243, 0.0454591, 1.36027, 0.0454588, 0.0454588, 0.167204
0.99585, 0, 3.16316, 0.0464208, 1.41421, -3.16316, 0.0464203, 0.0464233, 0.046438, 0.216601, 0.0523418, 0.0464269, 0.0527783, 0.433652, 0.378853, 0.606217, 0.0944074, 0.0473535, 0.273946, 0.0464761, 0.046421, 1.27895, 0.0464208, 0.0464208, 0.192187
1.00375, 4, 3.0758, 0.047391, 2.44949, 0.924196, 0.0473904, 0.0473935, 0.0474083, 0.217603, 0.0533131, 0.0473972, 0.0537498, 0.381869, 0.379827, 0.607276, 0.104448, 0.0483519, 0.296805, 0.0474379, 0.0473913, 1.1863, 0.047391, 0.047391, 0.220097
1.01165, 12, 2.99643, 0.0483675, 3.74166, 9.00357, 0.0483666, 0.04837, 0.0483848, 0.218599, 0.0542903, 0.0483737, 0.054727, 0.343036, 0.380795, 0.608296, 0.117089, 0.0493424, 0.316895, 0.0484072, 0.0483677, 1.08636, 0.0483675, 0.0483675, 0.250617
1.01955, 4, 2.92726, 0.0493477, 2.44949, 1.07274, 0.0493465, 0.0493502, 0.049365, 0.219591, 0.0552709, 0.0493539, 0.0557076, 0.3154, 0.381762, 0.609282, 0.133684, 0.0503221, 0.333301, 0.0493815, 0.0493479, 0.983132, 0.0493477, 0.0493477, 0.283224
1.02745, 4, 2.87075, 0.0503291, 2.44949, 1.12925, 0.0503275, 0.0503316, 0.0503464, 0.22058, 0.0562526, 0.0503353, 0.0566893, 0.297012, 0.382729, 0.610235, 0.156338, 0.0512887, 0.345255, 0.0503579, 0.0503293, 0.880413, 0.0503291, 0.0503291, 0.31719
1.03535, 4, 2.82997, 0.0513091, 2.44949, 1.17003, 0.0513069, 0.0513116, 0.0513263, 0.221565, 0.0572327, 0.0513152, 0.0576695, 0.285872, 0.383696, 0.611151, 0.188247, 0.0522405, 0.352198, 0.0513337, 0.0513093, 0.781551, 0.0513091, 0.0513091, 0.351593
1.04325, 2, 2.80912, 0.0522849, 2, -0.809121, 0.052282, 0.0522874, 0.0523022, 0.222543, 0.0582086, 0.0522911, 0.0586454, 0.280039, 0.38466, 0.612018, 0.234142, 0.0531764, 0.353825, 0.052306, 0.0522852, 0.689312, 0.0522849, 0.0522849, 0.385353
1.05115, 6, 2.81412, 0.0532538, 2.82843, 3.18588, 0.05325, 0.0532563, 0.0532711, 0.223514, 0.0591776, 0.05326, 0.0596144, 0.277721, 0.385619, 0.612821, 0.300849, 0.0540954, 0.350116, 0.0532719, 0.0532541, 0.6058, 0.0532538, 0.0532538, 0.417286
1.05906, 6, 2.85342, 0.0542129, 2.82843, 3.14658, 0.0542078, 0.0542154, 0.0542301, 0.224474, 0.0601367, 0.054219, 0.0605734, 0.277335, 0.386571, 0.61354, 0.397963, 0.054997, 0.341328, 0.0542284, 0.0542131, 0.532423, 0.0542129, 0.0542129, 0.446169
1.06696, 0, 2.9389, 0.0551587, 1.41421, -2.9389, 0.055152, 0.0551612, 0.055176, 0.22542, 0.0610825, 0.0551648, 0.0615193, 0.277551, 0.387511, 0.614148, 0.538602, 0.0558802, 0.327976, 0.0551721, 0.0551589, 0.469937, 0.0551587, 0.0551587, 0.470824
1.07486, 10, 3.08677, 0.0560878, 3.4641, 6.91323, 0.0560791, 0.0560903, 0.056105, 0.226349, 0.0620116, 0.0560939, 0.0624484, 0.277311, 0.388436, 0.614614, 0.740217, 0.0567439, 0.310788, 0.0560993, 0.056088, 0.418497, 0.0560878, 0.0560878, 0.490194
1.08276, 8, 3.31844, 0.0569959, 3.16228, 4.68156, 0.0569846, 0.0569984, 0.0570132, 0.227258, 0.0629197, 0.057002, 0.0633565, 0.275844, 0.389341, 0.614898, 1.02532, 0.057586, 0.290638, 0.0570058, 0.0569961, 0.377768, 0.0569959, 0.0569959, 0.503425
1.09066, 2, 3.66121, 0.0578785, 2, -1.66121, 0.0578639, 0.057881, 0.0578957, 0.22814, 0.0638023, 0.0578846, 0.0642391, 0.272648, 0.390221, 0.614958, 1.42211, 0.0584039, 0.26848, 0.057887, 0.0578787, 0.347027, 0.0578785, 0.0578785, 0.509927
1.09856, 8, 4.14856, 0.0587299, 3.16228, 3.85144, 0.0587113, 0.0587324, 0.0587472, 0.228992, 0.0646538, 0.0587361, 0.0650905, 0.267477, 0.391071, 0.614745, 1.96462, 0.0591935, 0.245277, 0.0587372, 0.0587301, 0.325283, 0.0587299, 0.0587299, 0.509423
1.10646, 6, 4.81994, 0.059544, 2.82843, 1.18006, 0.0595201, 0.0595465, 0.0595612, 0.229806, 0.0654678, 0.0595501, 0.0659046, 0.260305, 0.391884, 0.61421, 2.69254, 0.0599497, 0.221932, 0.0595502, 0.0595442, 0.311379, 0.059544, 0.059544, 0.501966
1.11436, 8, 5.7197, 0.0603133, 3.16228, 2.2803, 0.060283, 0.0603158, 0.0603306, 0.230575, 0.0662372, 0.0603195, 0.0666739, 0.251289, 0.392653, 0.613302, 3.65014, 0.0606659, 0.19924, 0.0603187, 0.0603136, 0.304089, 0.0603133, 0.0603133, 0.487937
1.12226, 18, 6.89526, 0.0610297, 4.47214, 11.1047, 0.0609913, 0.0610322, 0.061047, 0.231292, 0.0669535, 0.0610358, 0.0673903, 0.240724, 0.393369, 0.611976, 4.88444, 0.0613343, 0.177848, 0.0610343, 0.0610299, 0.302187, 0.0610297, 0.0610297, 0.468009
1.13016, 6, 8.39402, 0.0616836, 2.82843, -2.39402, 0.0616353, 0.0616861, 0.0617009, 0.231946, 0.0676074, 0.0616898, 0.0680442, 0.228998, 0.394023, 0.610196, 6.44222, 0.0619455, 0.158233, 0.0616875, 0.0616838, 0.30451, 0.0616836, 0.0616836, 0.443101
1.13806, 20, 10.2595, 0.0622646, 4.69042, 9.74046, 0.0622041, 0.0622671, 0.0622819, 0.232527, 0.0681884, 0.0622707, 0.0686252, 0.216541, 0.394604, 0.607941, 8.36625, 0.062489, 0.140704, 0.0622679, 0.0622648, 0.309985, 0.0622646, 0.0622646, 0.414301
1.14596, 12, 12.5265, 0.0627612, 3.74166, -0.526498, 0.0626858, 0.0627637, 0.0627785, 0.233023, 0.068685, 0.0627674, 0.0691218, 0.20379, 0.3951, 0.605209, 10.6903, 0.0629529, 0.125406, 0.062764, 0.0627614, 0.31766, 0.0627612, 0.0627612, 0.382792
1.15386, 12, 15.2154, 0.0631611, 3.74166, -3.2154, 0.0630675, 0.0631636, 0.0631783, 0.233423, 0.0690849, 0.0631672, 0.0695217, 0.191151, 0.3955, 0.602031, 13.4341, 0.0633245, 0.112346, 0.0631634, 0.0631613, 0.326701, 0.0631611, 0.0631611, 0.349771
1.16176, 24, 18.3268, 0.0634513, 5.09902, 5.67316, 0.0633357, 0.0634539, 0.0634686, 0.233713, 0.0693752, 0.0634575, 0.069812, 0.178972, 0.39579, 0.598471, 16.5974, 0.0635905, 0.101417, 0.0634533, 0.0634516, 0.336396, 0.0634513, 0.0634513, 0.316374
1.16967, 30, 21.8367, 0.0636189, 5.65685, 8.16325, 0.0634767, 0.0636214, 0.0636362, 0.233881, 0.0695428, 0.0636251, 0.0699795, 0.167528, 0.395958, 0.594643, 20.1555, 0.0637372, 0.0924328, 0.0636206, 0.0636191, 0.346138, 0.0636189, 0.0636189, 0.283617
1.17757, 16, 25.6922, 0.0636508, 4.24264, -9.69222, 0.0634768, 0.0636533, 0.0636681, 0.233913, 0.0695747, 0.063657, 0.0700115, 0.157012, 0.39599, 0.590711, 24.0548, 0.0637514, 0.085153, 0.0636522, 0.0636511, 0.355415, 0.0636508, 0.0636508, 0.252347
1.18547, 34, 29.8102, 0.063535, 6, 4.18984, 0.0633228, 0.0635375, 0.0635523, 0.233797, 0.0694588, 0.0635411, 0.0698956, 0.147538, 0.395874, 0.586902, 28.2121, 0.0636204, 0.0793131, 0.0635361, 0.0635352, 0.363795, 0.063535, 0.063535, 0.223218
1.19337, 26, 34.0775, 0.0632606, 5.2915, -8.07746, 0.0630031, 0.0632631, 0.0632779, 0.233523, 0.0691845, 0.0632668, 0.0696213, 0.139145, 0.3956, 0.583515, 32.5139, 0.0633332, 0.0746461, 0.0632616, 0.0632609, 0.370912, 0.0632606, 0.0632606, 0.196682
1.20127, 46, 38.355, 0.0628191, 6.9282, 7.64504, 0.0625077, 0.0628216, 0.0628363, 0.233081, 0.0687429, 0.0628252, 0.0691797, 0.131807, 0.395158, 0.580923, 36.821, 0.0628807, 0.0708987, 0.0628199, 0.0628193, 0.376453, 0.0628191, 0.0628191, 0.172995
1.20917, 58, 42.4839, 0.0622043, 7.74597, 15.5161, 0.0618293, 0.0622068, 0.0622216, 0.232466, 0.0681282, 0.0622105, 0.0685649, 0.125456, 0.394543, 0.579587, 40.9747, 0.0622566, 0.0678433, 0.062205, 0.0622046, 0.380157, 0.0622043, 0.0622043, 0.152239
1.21707, 46, 46.2954, 0.0614138, 6.9282, -0.295414, 0.0609639, 0.0614162, 0.061431, 0.231676, 0.0673376, 0.0614199, 0.0677744, 0.119987, 0.393752, 0.580054, 44.806, 0.0614581, 0.0652846, 0.0614143, 0.061414, 0.38181, 0.0614138, 0.0614138, 0.13435
1.22497, 56, 49.6214, 0.0604487, 7.61577, 6.37859, 0.0599109, 0.0604512, 0.060466, 0.23071, 0.0663726, 0.0604549, 0.0668093, 0.115279, 0.392787, 0.582965, 48.147, 0.0604863, 0.0630623, 0.0604491, 0.0604489, 0.381247, 0.0604487, 0.0604487, 0.119153
1.23287, 54, 52.3072, 0.059315, 7.48331, 1.69277, 0.0586742, 0.0593175, 0.0593323, 0.229576, 0.0652388, 0.0593211, 0.0656756, 0.111205, 0.391653, 0.589055, 50.8428, 0.0593467, 0.0610508, 0.0593153, 0.0593152, 0.378359, 0.059315, 0.059315, 0.106396
1.24077, 64, 54.2232, 0.0580229, 8.12404, 9.7768, 0.0572619, 0.0580254, 0.0580402, 0.228284, 0.0639467, 0.0580291, 0.0643835, 0.107645, 0.39036, 0.599153, 52.7635, 0.0580497, 0.059157, 0.0580232, 0.0580231, 0.3731, 0.0580229, 0.0580229, 0.0957852
1.24867, 52, 55.2754, 0.0565876, 7.34847, -3.27538, 0.0556865, 0.0565901, 0.0566049, 0.226848, 0.0625114, 0.0565938, 0.0629482, 0.104489, 0.388923, 0.614174, 53.8149, 0.0566103, 0.0573166, 0.0565878, 0.0565879, 0.365491, 0.0565876, 0.0565876, 0.0870099
1.25657, 48, 55.4131, 0.055029, 7.07107, -7.41306, 0.0539651, 0.0550315, 0.0550462, 0.225288, 0.0609527, 0.0550351, 0.0613895, 0.101646, 0.387361, 0.635112, 53.9456, 0.0550481, 0.0554899, 0.0550292, 0.0550292, 0.355629, 0.055029, 0.055029, 0.0797683
1.26447, 54, 54.6329, 0.0533709, 7.48331, -0.632912, 0.0521183, 0.0533734, 0.0533881, 0.223627, 0.0592945, 0.053377, 0.0597313, 0.0990429, 0.385699, 0.66303, 53.1517, 0.0533869, 0.0536576, 0.053371, 0.0533711, 0.343684, 0.0533709, 0.0533709, 0.0737816
1.27237, 58, 52.9792, 0.0516409, 7.74597, 5.02083, 0.0501699, 0.0516434, 0.0516581, 0.221894, 0.0575644, 0.051647, 0.0580012, 0.0966268, 0.383961, 0.699033, 51.4763, 0.0516544, 0.0518164, 0.051641, 0.0516411, 0.329902, 0.0516409, 0.0516409, 0.0688055
1.28028, 44, 50.5396, 0.0498695, 6.78233, -6.53957, 0.0481465, 0.049872, 0.0498868, 0.220117, 0.0557928, 0.0498757, 0.0562296, 0.0943626, 0.382178, 0.744259, 49.0062, 0.0498808, 0.0499753, 0.0498696, 0.0498697, 0.314589, 0.0498695, 0.0498695, 0.0646349
1.28818, 52, 47.438, 0.0480891, 7.34847, 4.56203, 0.0460757, 0.0480916, 0.0481064, 0.218327, 0.0540121, 0.0480952, 0.0544489, 0.0922308, 0.38038, 0.799841, 45.8641, 0.0480986, 0.0481518, 0.0480892, 0.0480893, 0.298107, 0.0480891, 0.0480891, 0.0611045
1.29608, 50, 43.8241, 0.0463328, 7.2111, 6.17589, 0.0439857, 0.0463353, 0.0463501, 0.216557, 0.0522554, 0.046339, 0.0526921, 0.0902245, 0.378595, 0.866886, 42.1986, 0.0463408, 0.0463694, 0.0463329, 0.0463331, 0.28085, 0.0463328, 0.0463328, 0.0580863
1.30398, 34, 39.8622, 0.044634, 6, -5.86221, 0.0419041, 0.0446365, 0.0446512, 0.214837, 0.0505558, 0.0446401, 0.0509925, 0.0883468, 0.376854, 0.946442, 38.1725, 0.0446406, 0.0446549, 0.044634, 0.0446342, 0.26323, 0.044634, 0.044634, 0.0554862
1.31188, 34, 35.7189, 0.0430244, 6, -1.71893, 0.0398567, 0.0430269, 0.0430417, 0.213196, 0.0489452, 0.0430305, 0.0493818, 0.0866071, 0.375181, 1.03947, 33.9514, 0.0430299, 0.0430363, 0.0430244, 0.0430246, 0.245652, 0.0430244, 0.0430244, 0.0532373
1.31978, 28, 31.5526, 0.0415342, 5.47723, -3.5526, 0.0378668, 0.0415367, 0.0415514, 0.21166, 0.0474534, 0.0415403, 0.04789, 0.0850187, 0.373599, 1.14681, 29.6926, 0.0415387, 0.0415408, 0.0415342, 0.0415344, 0.228496, 0.0415342, 0.0415342, 0.0512951
