   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_290.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
21.001, 0, 0.0598194, 2.7137e-20, 1.41421, -0.0598194, 0, 2.7137e-20, 2.7137e-20, 2.7137e-20, 2.7137e-20, 2.7137e-20, 2.7137e-20, 2.7137e-20, 2.7137e-20, 2.7137e-20, 2.7137e-20, 2.7137e-20, 2.7137e-20, 2.7137e-20, 2.7137e-20, 4.51673e-06, 2.7137e-20, 0.0598149, 2.7137e-20, 2.7137e-20
21.0089, 2, 0.0592773, 2.74972e-20, 2, 1.94072, 0, 2.74972e-20, 2.74972e-20, 2.74972e-20, 2.74972e-20, 2.74972e-20, 2.74972e-20, 2.74972e-20, 2.74972e-20, 2.74972e-20, 2.74972e-20, 2.74972e-20, 2.74972e-20, 2.74972e-20, 2.74972e-20, 4.45721e-06, 2.74972e-20, 0.0592729, 2.74972e-20, 2.74972e-20
21.0167, 0, 0.0586999, 2.75276e-20, 1.41421, -0.0586999, 0, 2.75276e-20, 2.75276e-20, 2.75276e-20, 2.75276e-20, 2.75276e-20, 2.75276e-20, 2.75276e-20, 2.75276e-20, 2.75276e-20, 2.75276e-20, 2.75276e-20, 2.75276e-20, 2.75276e-20, 2.75276e-20, 4.38233e-06, 2.75276e-20, 0.0586955, 2.75276e-20, 2.75276e-20
21.0246, 0, 0.0580902, 2.72983e-20, 1.41421, -0.0580902, 0, 2.72983e-20, 2.72983e-20, 2.72983e-20, 2.72983e-20, 2.72983e-20, 2.72983e-20, 2.72983e-20, 2.72983e-20, 2.72983e-20, 2.72983e-20, 2.72983e-20, 2.72983e-20, 2.72983e-20, 2.72983e-20, 4.29294e-06, 2.72983e-20, 0.0580859, 2.72983e-20, 2.72983e-20
21.0325, 0, 0.0574521, 2.68945e-20, 1.41421, -0.0574521, 0, 2.68945e-20, 2.68945e-20, 2.68945e-20, 2.68945e-20, 2.68945e-20, 2.68945e-20, 2.68945e-20, 2.68945e-20, 2.68945e-20, 2.68945e-20, 2.68945e-20, 2.68945e-20, 2.68945e-20, 2.68945e-20, 4.19017e-06, 2.68945e-20, 0.0574479, 2.68945e-20, 2.68945e-20
21.0403, 0, 0.0567887, 2.62474e-20, 1.41421, -0.0567887, 0, 2.62474e-20, 2.62474e-20, 2.62474e-20, 2.62474e-20, 2.62474e-20, 2.62474e-20, 2.62474e-20, 2.62474e-20, 2.62474e-20, 2.62474e-20, 2.62474e-20, 2.62474e-20, 2.62474e-20, 2.62474e-20, 4.07519e-06, 2.62474e-20, 0.0567847, 2.62474e-20, 2.62474e-20
21.0482, 0, 0.0561039, 2.53537e-20, 1.41421, -0.0561039, 0, 2.53537e-20, 2.53537e-20, 2.53537e-20, 2.53537e-20, 2.53537e-20, 2.53537e-20, 2.53537e-20, 2.53537e-20, 2.53537e-20, 2.53537e-20, 2.53537e-20, 2.53537e-20, 2.53537e-20, 2.53537e-20, 3.94933e-06, 2.53537e-20, 0.0560999, 2.53537e-20, 2.53537e-20
21.0561, 0, 0.055401, 2.4276e-20, 1.41421, -0.055401, 0, 2.4276e-20, 2.4276e-20, 2.4276e-20, 2.4276e-20, 2.4276e-20, 2.4276e-20, 2.4276e-20, 2.4276e-20, 2.4276e-20, 2.4276e-20, 2.4276e-20, 2.4276e-20, 2.4276e-20, 2.4276e-20, 3.81407e-06, 2.4276e-20, 0.0553971, 2.4276e-20, 2.4276e-20
21.0639, 0, 0.054683, 2.30383e-20, 1.41421, -0.054683, 0, 2.30383e-20, 2.30383e-20, 2.30383e-20, 2.30383e-20, 2.30383e-20, 2.30383e-20, 2.30383e-20, 2.30383e-20, 2.30383e-20, 2.30383e-20, 2.30383e-20, 2.30383e-20, 2.30383e-20, 2.30383e-20, 3.67081e-06, 2.30383e-20, 0.0546794, 2.30383e-20, 2.30383e-20
21.0718, 0, 0.0539533, 2.16635e-20, 1.41421, -0.0539533, 0, 2.16635e-20, 2.16635e-20, 2.16635e-20, 2.16635e-20, 2.16635e-20, 2.16635e-20, 2.16635e-20, 2.16635e-20, 2.16635e-20, 2.16635e-20, 2.16635e-20, 2.16635e-20, 2.16635e-20, 2.16635e-20, 3.52112e-06, 2.16635e-20, 0.0539498, 2.16635e-20, 2.16635e-20
21.0797, 2, 0.053215, 2.01952e-20, 2, 1.94678, 0, 2.01952e-20, 2.01952e-20, 2.01952e-20, 2.01952e-20, 2.01952e-20, 2.01952e-20, 2.01952e-20, 2.01952e-20, 2.01952e-20, 2.01952e-20, 2.01952e-20, 2.01952e-20, 2.01952e-20, 2.01952e-20, 3.36659e-06, 2.01952e-20, 0.0532116, 2.01952e-20, 2.01952e-20
21.0875, 0, 0.0524706, 1.86292e-20, 1.41421, -0.0524706, 0, 1.86292e-20, 1.86292e-20, 1.86292e-20, 1.86292e-20, 1.86292e-20, 1.86292e-20, 1.86292e-20, 1.86292e-20, 1.86292e-20, 1.86292e-20, 1.86292e-20, 1.86292e-20, 1.86292e-20, 1.86292e-20, 3.2087e-06, 1.86292e-20, 0.0524674, 1.86292e-20, 1.86292e-20
21.0954, 0, 0.0517225, 1.7015e-20, 1.41421, -0.0517225, 0, 1.7015e-20, 1.7015e-20, 1.7015e-20, 1.7015e-20, 1.7015e-20, 1.7015e-20, 1.7015e-20, 1.7015e-20, 1.7015e-20, 1.7015e-20, 1.7015e-20, 1.7015e-20, 1.7015e-20, 1.7015e-20, 3.0489e-06, 1.7015e-20, 0.0517195, 1.7015e-20, 1.7015e-20
21.1033, 0, 0.0509736, 1.53952e-20, 1.41421, -0.0509736, 0, 1.53952e-20, 1.53952e-20, 1.53952e-20, 1.53952e-20, 1.53952e-20, 1.53952e-20, 1.53952e-20, 1.53952e-20, 1.53952e-20, 1.53952e-20, 1.53952e-20, 1.53952e-20, 1.53952e-20, 1.53952e-20, 2.88878e-06, 1.53952e-20, 0.0509707, 1.53952e-20, 1.53952e-20
21.1111, 0, 0.0502257, 1.37612e-20, 1.41421, -0.0502257, 0, 1.37612e-20, 1.37612e-20, 1.37612e-20, 1.37612e-20, 1.37612e-20, 1.37612e-20, 1.37612e-20, 1.37612e-20, 1.37612e-20, 1.37612e-20, 1.37612e-20, 1.37612e-20, 1.37612e-20, 1.37612e-20, 2.72964e-06, 1.37612e-20, 0.0502229, 1.37612e-20, 1.37612e-20
21.119, 0, 0.0494805, 1.21468e-20, 1.41421, -0.0494805, 0, 1.21468e-20, 1.21468e-20, 1.21468e-20, 1.21468e-20, 1.21468e-20, 1.21468e-20, 1.21468e-20, 1.21468e-20, 1.21468e-20, 1.21468e-20, 1.21468e-20, 1.21468e-20, 1.21468e-20, 1.21468e-20, 2.57274e-06, 1.21468e-20, 0.0494779, 1.21468e-20, 1.21468e-20
21.1269, 0, 0.0487398, 1.05707e-20, 1.41421, -0.0487398, 0, 1.05707e-20, 1.05707e-20, 1.05707e-20, 1.05707e-20, 1.05707e-20, 1.05707e-20, 1.05707e-20, 1.05707e-20, 1.05707e-20, 1.05707e-20, 1.05707e-20, 1.05707e-20, 1.05707e-20, 1.05707e-20, 2.41929e-06, 1.05707e-20, 0.0487374, 1.05707e-20, 1.05707e-20
21.1348, 0, 0.0480053, 9.06188e-21, 1.41421, -0.0480053, 0, 9.06188e-21, 9.06188e-21, 9.06188e-21, 9.06188e-21, 9.06188e-21, 9.06188e-21, 9.06188e-21, 9.06188e-21, 9.06188e-21, 9.06188e-21, 9.06188e-21, 9.06188e-21, 9.06188e-21, 9.06188e-21, 2.27041e-06, 9.06188e-21, 0.0480031, 9.06188e-21, 9.06188e-21
21.1426, 0, 0.0472778, 7.64983e-21, 1.41421, -0.0472778, 0, 7.64983e-21, 7.64983e-21, 7.64983e-21, 7.64983e-21, 7.64983e-21, 7.64983e-21, 7.64983e-21, 7.64983e-21, 7.64983e-21, 7.64983e-21, 7.64983e-21, 7.64983e-21, 7.64983e-21, 7.64983e-21, 2.12697e-06, 7.64983e-21, 0.0472757, 7.64983e-21, 7.64983e-21
21.1505, 0, 0.0465584, 6.3573e-21, 1.41421, -0.0465584, 0, 6.3573e-21, 6.3573e-21, 6.3573e-21, 6.3573e-21, 6.3573e-21, 6.3573e-21, 6.3573e-21, 6.3573e-21, 6.3573e-21, 6.3573e-21, 6.3573e-21, 6.3573e-21, 6.3573e-21, 6.3573e-21, 1.98983e-06, 6.3573e-21, 0.0465565, 6.3573e-21, 6.3573e-21
21.1584, 2, 0.0458481, 5.22053e-21, 2, 1.95415, 0, 5.22053e-21, 5.22053e-21, 5.22053e-21, 5.22053e-21, 5.22053e-21, 5.22053e-21, 5.22053e-21, 5.22053e-21, 5.22053e-21, 5.22053e-21, 5.22053e-21, 5.22053e-21, 5.22053e-21, 5.22053e-21, 1.8597e-06, 5.22053e-21, 0.0458463, 5.22053e-21, 5.22053e-21
21.1662, 0, 0.0451472, 4.15231e-21, 1.41421, -0.0451472, 0, 4.15231e-21, 4.15231e-21, 4.15231e-21, 4.15231e-21, 4.15231e-21, 4.15231e-21, 4.15231e-21, 4.15231e-21, 4.15231e-21, 4.15231e-21, 4.15231e-21, 4.15231e-21, 4.15231e-21, 4.15231e-21, 1.73709e-06, 4.15231e-21, 0.0451454, 4.15231e-21, 4.15231e-21
21.1741, 0, 0.0444562, 3.17439e-21, 1.41421, -0.0444562, 0, 3.17439e-21, 3.17439e-21, 3.17439e-21, 3.17439e-21, 3.17439e-21, 3.17439e-21, 3.17439e-21, 3.17439e-21, 3.17439e-21, 3.17439e-21, 3.17439e-21, 3.17439e-21, 3.17439e-21, 3.17439e-21, 1.62248e-06, 3.17439e-21, 0.0444546, 3.17439e-21, 3.17439e-21
21.182, 2, 0.0437752, 2.314e-21, 2, 1.95622, 0, 2.314e-21, 2.314e-21, 2.314e-21, 2.314e-21, 2.314e-21, 2.314e-21, 2.314e-21, 2.314e-21, 2.314e-21, 2.314e-21, 2.314e-21, 2.314e-21, 2.314e-21, 2.314e-21, 1.51613e-06, 2.314e-21, 0.0437737, 2.314e-21, 2.314e-21
21.1898, 0, 0.0431043, 1.58933e-21, 1.41421, -0.0431043, 0, 1.58933e-21, 1.58933e-21, 1.58933e-21, 1.58933e-21, 1.58933e-21, 1.58933e-21, 1.58933e-21, 1.58933e-21, 1.58933e-21, 1.58933e-21, 1.58933e-21, 1.58933e-21, 1.58933e-21, 1.58933e-21, 1.41824e-06, 1.58933e-21, 0.0431029, 1.58933e-21, 1.58933e-21
21.1977, 0, 0.0424437, 1.06661e-21, 1.41421, -0.0424437, 0, 1.06661e-21, 1.06661e-21, 1.06661e-21, 1.06661e-21, 1.06661e-21, 1.06661e-21, 1.06661e-21, 1.06661e-21, 1.06661e-21, 1.06661e-21, 1.06661e-21, 1.06661e-21, 1.06661e-21, 1.06661e-21, 1.32892e-06, 1.06661e-21, 0.0424424, 1.06661e-21, 1.06661e-21
21.2056, 0, 0.0417928, 6.22239e-22, 1.41421, -0.0417928, 0, 6.22239e-22, 6.22239e-22, 6.22239e-22, 6.22239e-22, 6.22239e-22, 6.22239e-22, 6.22239e-22, 6.22239e-22, 6.22239e-22, 6.22239e-22, 6.22239e-22, 6.22239e-22, 6.22239e-22, 6.22239e-22, 1.2481e-06, 6.22239e-22, 0.0417916, 6.22239e-22, 6.22239e-22
21.2134, 0, 0.0411516, 2.81568e-22, 1.41421, -0.0411516, 0, 2.81568e-22, 2.81568e-22, 2.81568e-22, 2.81568e-22, 2.81568e-22, 2.81568e-22, 2.81568e-22, 2.81568e-22, 2.81568e-22, 2.81568e-22, 2.81568e-22, 2.81568e-22, 2.81568e-22, 2.81568e-22, 1.17569e-06, 2.81568e-22, 0.0411504, 2.81568e-22, 2.81568e-22
21.2213, 0, 0.0405198, 7.03919e-23, 1.41421, -0.0405198, 0, 7.03919e-23, 7.03919e-23, 7.03919e-23, 7.03919e-23, 7.03919e-23, 7.03919e-23, 7.03919e-23, 7.03919e-23, 7.03919e-23, 7.03919e-23, 7.03919e-23, 7.03919e-23, 7.03919e-23, 7.03919e-23, 1.11149e-06, 7.03919e-23, 0.0405187, 7.03919e-23, 7.03919e-23
21.2292, 0, 0.0398969, 0, 1.41421, -0.0398969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05523e-06, 0, 0.0398958, 0, 0
21.237, 0, 0.039282, 0, 1.41421, -0.039282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00655e-06, 0, 0.039281, 0, 0
21.2449, 0, 0.0386754, 0, 1.41421, -0.0386754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.65099e-07, 0, 0.0386744, 0, 0
21.2528, 0, 0.038076, 0, 1.41421, -0.038076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.3043e-07, 0, 0.038075, 0, 0
21.2606, 0, 0.0374836, 0, 1.41421, -0.0374836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.02095e-07, 0, 0.0374827, 0, 0
21.2685, 0, 0.0368974, 0, 1.41421, -0.0368974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.79595e-07, 0, 0.0368965, 0, 0
21.2764, 0, 0.0363172, 0, 1.41421, -0.0363172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.62433e-07, 0, 0.0363163, 0, 0
21.2843, 0, 0.0357425, 0, 1.41421, -0.0357425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.50099e-07, 0, 0.0357416, 0, 0
21.2921, 0, 0.0351727, 0, 1.41421, -0.0351727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.42069e-07, 0, 0.0351718, 0, 0
21.3, 0, 0.0346076, 0, 1.41421, -0.0346076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.37829e-07, 0, 0.0346067, 0, 0
21.3079, 0, 0.0340469, 0, 1.41421, -0.0340469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.36869e-07, 0, 0.0340461, 0, 0
21.3157, 0, 0.0334904, 0, 1.41421, -0.0334904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.38688e-07, 0, 0.0334895, 0, 0
21.3236, 0, 0.0329374, 0, 1.41421, -0.0329374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.42804e-07, 0, 0.0329366, 0, 0
21.3315, 0, 0.0323885, 0, 1.41421, -0.0323885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.48744e-07, 0, 0.0323877, 0, 0
21.3393, 0, 0.0318433, 0, 1.41421, -0.0318433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.56064e-07, 0, 0.0318424, 0, 0
21.3472, 0, 0.0313014, 0, 1.41421, -0.0313014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.64343e-07, 0, 0.0313005, 0, 0
21.3551, 0, 0.0307634, 0, 1.41421, -0.0307634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.73174e-07, 0, 0.0307626, 0, 0
21.3629, 0, 0.0302292, 0, 1.41421, -0.0302292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.82189e-07, 0, 0.0302283, 0, 0
21.3708, 0, 0.0296987, 0, 1.41421, -0.0296987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.91047e-07, 0, 0.0296978, 0, 0
21.3787, 0, 0.0291722, 0, 1.41421, -0.0291722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.99433e-07, 0, 0.0291713, 0, 0
21.3865, 0, 0.02865, 0, 1.41421, -0.02865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.07062e-07, 0, 0.0286491, 0, 0
21.3944, 0, 0.0281322, 0, 1.41421, -0.0281322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.13688e-07, 0, 0.0281313, 0, 0
21.4023, 0, 0.0276191, 0, 1.41421, -0.0276191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.19092e-07, 0, 0.0276182, 0, 0
21.4101, 0, 0.0271109, 0, 1.41421, -0.0271109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.23092e-07, 0, 0.02711, 0, 0
21.418, 0, 0.026608, 0, 1.41421, -0.026608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.25538e-07, 0, 0.0266071, 0, 0
21.4259, 0, 0.0261107, 0, 1.41421, -0.0261107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.2631e-07, 0, 0.0261098, 0, 0
21.4338, 0, 0.0256191, 0, 1.41421, -0.0256191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.25328e-07, 0, 0.0256182, 0, 0
21.4416, 0, 0.0251337, 0, 1.41421, -0.0251337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.2254e-07, 0, 0.0251328, 0, 0
21.4495, 0, 0.0246548, 0, 1.41421, -0.0246548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.17924e-07, 0, 0.0246539, 0, 0
21.4574, 0, 0.0241826, 0, 1.41421, -0.0241826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.1149e-07, 0, 0.0241816, 0, 0
21.4652, 0, 0.023717, 0, 1.41421, -0.023717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.0327e-07, 0, 0.0237161, 0, 0
21.4731, 2, 0.0232589, 0, 2, 1.97674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.93336e-07, 0, 0.023258, 0, 0
21.481, 0, 0.0228081, 0, 1.41421, -0.0228081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.81769e-07, 0, 0.0228072, 0, 0
21.4888, 0, 0.0223648, 0, 1.41421, -0.0223648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.68675e-07, 0, 0.0223639, 0, 0
21.4967, 0, 0.0219292, 0, 1.41421, -0.0219292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.5418e-07, 0, 0.0219284, 0, 0
21.5046, 0, 0.0215015, 0, 1.41421, -0.0215015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.38426e-07, 0, 0.0215007, 0, 0
21.5124, 0, 0.0210819, 0, 1.41421, -0.0210819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.2157e-07, 0, 0.0210811, 0, 0
21.5203, 0, 0.0206702, 0, 1.41421, -0.0206702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.03766e-07, 0, 0.0206694, 0, 0
21.5282, 0, 0.0202667, 0, 1.41421, -0.0202667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.85187e-07, 0, 0.0202659, 0, 0
21.536, 2, 0.0198713, 0, 2, 1.98013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.66009e-07, 0, 0.0198706, 0, 0
21.5439, 0, 0.0194841, 0, 1.41421, -0.0194841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.46398e-07, 0, 0.0194834, 0, 0
21.5518, 0, 0.0191049, 0, 1.41421, -0.0191049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.26513e-07, 0, 0.0191041, 0, 0
21.5596, 0, 0.0187339, 0, 1.41421, -0.0187339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.06539e-07, 0, 0.0187332, 0, 0
21.5675, 0, 0.0183708, 0, 1.41421, -0.0183708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.86621e-07, 0, 0.0183702, 0, 0
21.5754, 0, 0.0180156, 0, 1.41421, -0.0180156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.66896e-07, 0, 0.0180149, 0, 0
21.5833, 0, 0.0176683, 0, 1.41421, -0.0176683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47519e-07, 0, 0.0176677, 0, 0
21.5911, 0, 0.0173288, 0, 1.41421, -0.0173288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.28604e-07, 0, 0.0173281, 0, 0
21.599, 0, 0.0169967, 0, 1.41421, -0.0169967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.10254e-07, 0, 0.0169961, 0, 0
21.6069, 0, 0.016672, 0, 1.41421, -0.016672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.92572e-07, 0, 0.0166714, 0, 0
21.6147, 0, 0.0163547, 0, 1.41421, -0.0163547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.7564e-07, 0, 0.0163542, 0, 0
21.6226, 0, 0.0160445, 0, 1.41421, -0.0160445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.59516e-07, 0, 0.0160439, 0, 0
21.6305, 0, 0.0157412, 0, 1.41421, -0.0157412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.44259e-07, 0, 0.0157407, 0, 0
21.6383, 0, 0.0154447, 0, 1.41421, -0.0154447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.29898e-07, 0, 0.0154442, 0, 0
21.6462, 0, 0.0151547, 0, 1.41421, -0.0151547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.16462e-07, 0, 0.0151542, 0, 0
21.6541, 0, 0.0148713, 0, 1.41421, -0.0148713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.03963e-07, 0, 0.0148708, 0, 0
21.6619, 0, 0.014594, 0, 1.41421, -0.014594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.92395e-07, 0, 0.0145935, 0, 0
21.6698, 0, 0.0143227, 0, 1.41421, -0.0143227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8175e-07, 0, 0.0143222, 0, 0
21.6777, 0, 0.0140574, 0, 1.41421, -0.0140574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.72011e-07, 0, 0.0140569, 0, 0
21.6855, 0, 0.0137977, 0, 1.41421, -0.0137977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.63148e-07, 0, 0.0137972, 0, 0
21.6934, 0, 0.0135434, 0, 1.41421, -0.0135434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.55121e-07, 0, 0.0135429, 0, 0
21.7013, 0, 0.0132945, 0, 1.41421, -0.0132945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47899e-07, 0, 0.0132941, 0, 0
21.7091, 0, 0.0130508, 0, 1.41421, -0.0130508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.41434e-07, 0, 0.0130503, 0, 0
21.717, 0, 0.0128119, 0, 1.41421, -0.0128119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.35676e-07, 0, 0.0128114, 0, 0
21.7249, 0, 0.0125779, 0, 1.41421, -0.0125779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30583e-07, 0, 0.0125774, 0, 0
21.7327, 0, 0.0123485, 0, 1.41421, -0.0123485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.26102e-07, 0, 0.012348, 0, 0
21.7406, 0, 0.0121235, 0, 1.41421, -0.0121235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.22182e-07, 0, 0.012123, 0, 0
21.7485, 0, 0.0119027, 0, 1.41421, -0.0119027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.18775e-07, 0, 0.0119023, 0, 0
21.7564, 0, 0.0116861, 0, 1.41421, -0.0116861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15834e-07, 0, 0.0116857, 0, 0
21.7642, 0, 0.0114736, 0, 1.41421, -0.0114736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.13313e-07, 0, 0.0114732, 0, 0
21.7721, 0, 0.0112648, 0, 1.41421, -0.0112648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11168e-07, 0, 0.0112644, 0, 0
21.78, 0, 0.0110597, 0, 1.41421, -0.0110597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.09357e-07, 0, 0.0110593, 0, 0
21.7878, 0, 0.0108582, 0, 1.41421, -0.0108582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.07844e-07, 0, 0.0108578, 0, 0
21.7957, 0, 0.0106601, 0, 1.41421, -0.0106601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.06591e-07, 0, 0.0106597, 0, 0
21.8036, 0, 0.0104652, 0, 1.41421, -0.0104652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05567e-07, 0, 0.0104648, 0, 0
21.8114, 0, 0.0102735, 0, 1.41421, -0.0102735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.04742e-07, 0, 0.0102731, 0, 0
21.8193, 0, 0.0100849, 0, 1.41421, -0.0100849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.04089e-07, 0, 0.0100845, 0, 0
21.8272, 0, 0.00989922, 0, 1.41421, -0.00989922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.03584e-07, 0, 0.00989881, 0, 0
