   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_135.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
8.03228, 16, 11.6902, 11.1, 4.24264, 4.30975, 0, 11.1, 11.1003, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.69, 11.1
8.04015, 14, 11.7898, 11.1136, 4, 2.21019, 0, 11.1136, 11.1139, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.7895, 11.1136
8.04802, 14, 11.8945, 11.1272, 4, 2.10547, 0, 11.1272, 11.1275, 11.1272, 11.1272, 11.1272, 11.1272, 11.1272, 11.1272, 11.1272, 11.1272, 11.1272, 11.1272, 11.1272, 11.1272, 11.1272, 11.1272, 11.8942, 11.1272
8.05589, 16, 12.0033, 11.1409, 4.24264, 3.99674, 0, 11.1409, 11.1411, 11.1409, 11.1409, 11.1409, 11.1409, 11.1409, 11.1409, 11.1409, 11.1409, 11.1409, 11.1409, 11.1409, 11.1409, 11.1409, 11.1409, 12.003, 11.1409
8.06377, 20, 12.1144, 11.1544, 4.69042, 7.88556, 0, 11.1544, 11.1546, 11.1544, 11.1544, 11.1544, 11.1544, 11.1544, 11.1544, 11.1544, 11.1544, 11.1544, 11.1544, 11.1544, 11.1544, 11.1544, 11.1544, 12.1142, 11.1544
8.07164, 14, 12.2261, 11.1675, 4, 1.77394, 0, 11.1675, 11.1677, 11.1675, 11.1675, 11.1675, 11.1675, 11.1675, 11.1675, 11.1675, 11.1675, 11.1675, 11.1675, 11.1675, 11.1675, 11.1675, 11.1675, 12.2258, 11.1675
8.07951, 8, 12.3363, 11.1801, 3.16228, -4.33629, 0, 11.1801, 11.1803, 11.1801, 11.1801, 11.1801, 11.1801, 11.1801, 11.1801, 11.1801, 11.1801, 11.1801, 11.1801, 11.1801, 11.1801, 11.1801, 11.1801, 12.336, 11.1801
8.08738, 16, 12.4433, 11.1925, 4.24264, 3.55666, 0, 11.1925, 11.1927, 11.1925, 11.1925, 11.1925, 11.1925, 11.1925, 11.1925, 11.1925, 11.1925, 11.1925, 11.1925, 11.1925, 11.1925, 11.1925, 11.1925, 12.4431, 11.1925
8.09525, 12, 12.5454, 11.2049, 3.74166, -0.545361, 0, 11.2049, 11.2051, 11.2049, 11.2049, 11.2049, 11.2049, 11.2049, 11.2049, 11.2049, 11.2049, 11.2049, 11.2049, 11.2049, 11.2049, 11.2049, 11.2049, 12.5451, 11.2049
8.10313, 16, 12.6403, 11.2173, 4.24264, 3.35971, 0, 11.2173, 11.2175, 11.2173, 11.2173, 11.2173, 11.2173, 11.2173, 11.2173, 11.2173, 11.2173, 11.2173, 11.2173, 11.2173, 11.2173, 11.2173, 11.2173, 12.64, 11.2173
8.111, 14, 12.7259, 11.2296, 4, 1.27407, 0, 11.2296, 11.2298, 11.2296, 11.2296, 11.2296, 11.2296, 11.2296, 11.2296, 11.2296, 11.2296, 11.2296, 11.2296, 11.2296, 11.2296, 11.2296, 11.2296, 12.7257, 11.2296
8.11887, 22, 12.8, 11.2413, 4.89898, 9.2, 0, 11.2413, 11.2416, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 12.7997, 11.2413
8.12674, 24, 12.8609, 11.2525, 5.09902, 11.1391, 0, 11.2525, 11.2527, 11.2525, 11.2525, 11.2525, 11.2525, 11.2525, 11.2525, 11.2525, 11.2525, 11.2525, 11.2525, 11.2525, 11.2525, 11.2525, 11.2525, 12.8606, 11.2525
8.13461, 16, 12.9076, 11.2634, 4.24264, 3.09244, 0, 11.2634, 11.2636, 11.2634, 11.2634, 11.2634, 11.2634, 11.2634, 11.2634, 11.2634, 11.2634, 11.2634, 11.2634, 11.2634, 11.2634, 11.2634, 11.2634, 12.9073, 11.2634
8.14249, 22, 12.9393, 11.2743, 4.89898, 9.06068, 0, 11.2743, 11.2746, 11.2743, 11.2743, 11.2743, 11.2743, 11.2743, 11.2743, 11.2743, 11.2743, 11.2743, 11.2743, 11.2743, 11.2743, 11.2743, 11.2743, 12.939, 11.2743
8.15036, 22, 12.9556, 11.2852, 4.89898, 9.04437, 0, 11.2853, 11.2855, 11.2852, 11.2852, 11.2852, 11.2852, 11.2852, 11.2852, 11.2852, 11.2852, 11.2852, 11.2852, 11.2852, 11.2852, 11.2852, 11.2852, 12.9553, 11.2852
8.15823, 12, 12.9562, 11.296, 3.74166, -0.95618, 0, 11.296, 11.2963, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 12.9559, 11.296
8.1661, 14, 12.9408, 11.3061, 4, 1.0592, 0, 11.3061, 11.3064, 11.3061, 11.3061, 11.3061, 11.3061, 11.3061, 11.3061, 11.3061, 11.3061, 11.3061, 11.3061, 11.3061, 11.3061, 11.3061, 11.3061, 12.9405, 11.3061
8.17398, 12, 12.9102, 11.3156, 3.74166, -0.910246, 0, 11.3156, 11.3159, 11.3156, 11.3156, 11.3156, 11.3156, 11.3156, 11.3156, 11.3156, 11.3156, 11.3156, 11.3156, 11.3156, 11.3156, 11.3156, 11.3156, 12.91, 11.3156
8.18185, 16, 12.866, 11.3248, 4.24264, 3.13404, 0, 11.3248, 11.325, 11.3248, 11.3248, 11.3248, 11.3248, 11.3248, 11.3248, 11.3248, 11.3248, 11.3248, 11.3248, 11.3248, 11.3248, 11.3248, 11.3248, 12.8657, 11.3248
8.18972, 8, 12.8097, 11.3339, 3.16228, -4.80971, 0, 11.334, 11.3342, 11.3339, 11.3339, 11.3339, 11.3339, 11.3339, 11.3339, 11.3339, 11.3339, 11.3339, 11.3339, 11.3339, 11.3339, 11.3339, 11.3339, 12.8094, 11.3339
8.19759, 14, 12.7432, 11.3431, 4, 1.25682, 0, 11.3431, 11.3434, 11.3431, 11.3431, 11.3431, 11.3431, 11.3431, 11.3431, 11.3431, 11.3431, 11.3431, 11.3431, 11.3431, 11.3431, 11.3431, 11.3431, 12.7429, 11.3431
8.20546, 10, 12.6681, 11.3521, 3.4641, -2.66809, 0, 11.3521, 11.3523, 11.3521, 11.3521, 11.3521, 11.3521, 11.3521, 11.3521, 11.3521, 11.3521, 11.3521, 11.3521, 11.3521, 11.3521, 11.3521, 11.3521, 12.6678, 11.3521
8.21334, 18, 12.586, 11.3603, 4.47214, 5.41405, 0, 11.3603, 11.3606, 11.3603, 11.3603, 11.3603, 11.3603, 11.3603, 11.3603, 11.3603, 11.3603, 11.3603, 11.3603, 11.3603, 11.3603, 11.3603, 11.3603, 12.5856, 11.3603
8.22121, 20, 12.4989, 11.3679, 4.69042, 7.50111, 0, 11.3679, 11.3682, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 12.4986, 11.3679
8.22908, 18, 12.4093, 11.3751, 4.47214, 5.59075, 0, 11.3751, 11.3754, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 12.4089, 11.3751
8.23695, 8, 12.3193, 11.3824, 3.16228, -4.31928, 0, 11.3824, 11.3827, 11.3824, 11.3824, 11.3824, 11.3824, 11.3824, 11.3824, 11.3824, 11.3824, 11.3824, 11.3824, 11.3824, 11.3824, 11.3824, 11.3824, 12.3189, 11.3824
8.24482, 16, 12.2307, 11.3896, 4.24264, 3.76934, 0, 11.3896, 11.3899, 11.3896, 11.3896, 11.3896, 11.3896, 11.3896, 11.3896, 11.3896, 11.3896, 11.3896, 11.3896, 11.3896, 11.3896, 11.3896, 11.3896, 12.2303, 11.3896
8.2527, 8, 12.1447, 11.3965, 3.16228, -4.1447, 0, 11.3965, 11.3969, 11.3965, 11.3965, 11.3965, 11.3965, 11.3965, 11.3965, 11.3965, 11.3965, 11.3965, 11.3965, 11.3965, 11.3965, 11.3965, 11.3965, 12.1443, 11.3965
8.26057, 8, 12.0623, 11.4026, 3.16228, -4.06225, 0, 11.4027, 11.4031, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 12.0618, 11.4026
8.26844, 12, 11.9844, 11.4081, 3.74166, 0.0156288, 0, 11.4081, 11.4087, 11.4081, 11.4081, 11.4081, 11.4081, 11.4081, 11.4081, 11.4081, 11.4081, 11.4081, 11.4081, 11.4081, 11.4081, 11.4081, 11.4081, 11.9838, 11.4081
8.27631, 20, 11.9122, 11.4133, 4.69042, 8.08781, 0, 11.4133, 11.4139, 11.4133, 11.4133, 11.4133, 11.4133, 11.4133, 11.4133, 11.4133, 11.4133, 11.4133, 11.4133, 11.4133, 11.4133, 11.4133, 11.4133, 11.9115, 11.4133
8.28419, 16, 11.8466, 11.4184, 4.24264, 4.15342, 0, 11.4184, 11.4192, 11.4184, 11.4184, 11.4184, 11.4184, 11.4184, 11.4184, 11.4184, 11.4184, 11.4184, 11.4184, 11.4184, 11.4184, 11.4184, 11.4184, 11.8457, 11.4184
8.29206, 22, 11.7877, 11.4234, 4.89898, 10.2123, 0, 11.4234, 11.4245, 11.4234, 11.4234, 11.4234, 11.4234, 11.4234, 11.4234, 11.4234, 11.4234, 11.4234, 11.4234, 11.4234, 11.4234, 11.4234, 11.4234, 11.7866, 11.4234
8.29993, 16, 11.7355, 11.4281, 4.24264, 4.2645, 0, 11.4281, 11.4295, 11.4281, 11.4281, 11.4281, 11.4281, 11.4281, 11.4281, 11.4281, 11.4281, 11.4281, 11.4281, 11.4281, 11.4281, 11.4281, 11.4281, 11.734, 11.4281
8.3078, 18, 11.6894, 11.432, 4.47214, 6.31064, 0, 11.432, 11.4339, 11.432, 11.432, 11.432, 11.432, 11.432, 11.432, 11.432, 11.432, 11.432, 11.432, 11.432, 11.432, 11.432, 11.432, 11.6874, 11.432
8.31567, 18, 11.6492, 11.4353, 4.47214, 6.3508, 0, 11.4353, 11.4379, 11.4353, 11.4353, 11.4353, 11.4353, 11.4353, 11.4353, 11.4353, 11.4353, 11.4353, 11.4353, 11.4353, 11.4353, 11.4353, 11.4353, 11.6466, 11.4353
8.32355, 16, 11.615, 11.4382, 4.24264, 4.38498, 0, 11.4382, 11.4417, 11.4382, 11.4382, 11.4382, 11.4382, 11.4382, 11.4382, 11.4382, 11.4382, 11.4382, 11.4382, 11.4382, 11.4382, 11.4382, 11.4382, 11.6114, 11.4382
8.33142, 8, 11.5868, 11.4411, 3.16228, -3.58681, 0, 11.4411, 11.446, 11.4411, 11.4411, 11.4411, 11.4411, 11.4411, 11.4411, 11.4411, 11.4411, 11.4411, 11.4411, 11.4411, 11.4411, 11.4411, 11.4411, 11.5819, 11.4411
8.33929, 8, 11.564, 11.4438, 3.16228, -3.56399, 0, 11.4438, 11.4505, 11.4438, 11.4438, 11.4438, 11.4438, 11.4438, 11.4438, 11.4438, 11.4438, 11.4438, 11.4438, 11.4438, 11.4438, 11.4438, 11.4438, 11.5573, 11.4438
8.34716, 18, 11.5459, 11.4461, 4.47214, 6.45407, 0, 11.4461, 11.4553, 11.4461, 11.4461, 11.4461, 11.4461, 11.4461, 11.4461, 11.4461, 11.4461, 11.4461, 11.4461, 11.4461, 11.4461, 11.4461, 11.4461, 11.5368, 11.4461
8.35503, 8, 11.532, 11.4477, 3.16228, -3.53195, 0, 11.4477, 11.4601, 11.4477, 11.4477, 11.4477, 11.4477, 11.4477, 11.4477, 11.4477, 11.4477, 11.4477, 11.4477, 11.4477, 11.4477, 11.4477, 11.4477, 11.5195, 11.4477
8.36291, 14, 11.5219, 11.4486, 4, 2.47813, 0, 11.4486, 11.4654, 11.4486, 11.4486, 11.4486, 11.4486, 11.4486, 11.4486, 11.4486, 11.4486, 11.4486, 11.4486, 11.4486, 11.4486, 11.4486, 11.4486, 11.505, 11.4486
8.37078, 12, 11.5158, 11.4492, 3.74166, 0.484189, 0, 11.4492, 11.4718, 11.4492, 11.4492, 11.4492, 11.4492, 11.4492, 11.4492, 11.4492, 11.4492, 11.4492, 11.4492, 11.4492, 11.4492, 11.4492, 11.4492, 11.4932, 11.4492
8.37865, 28, 11.514, 11.4497, 5.47723, 16.486, 0, 11.4498, 11.4799, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4838, 11.4497
8.38652, 16, 11.5162, 11.4501, 4.24264, 4.48377, 0, 11.4501, 11.4899, 11.4501, 11.4501, 11.4501, 11.4501, 11.4501, 11.4501, 11.4501, 11.4501, 11.4501, 11.4501, 11.4501, 11.4501, 11.4501, 11.4501, 11.4764, 11.4501
8.3944, 24, 11.5224, 11.4499, 5.09902, 12.4776, 0, 11.45, 11.5022, 11.4499, 11.4499, 11.4499, 11.4499, 11.4499, 11.4499, 11.4499, 11.4499, 11.4499, 11.4499, 11.4499, 11.45, 11.4499, 11.4499, 11.4701, 11.4499
8.40227, 10, 11.5326, 11.4491, 3.4641, -1.53265, 0, 11.4491, 11.5171, 11.4491, 11.4491, 11.4491, 11.4491, 11.4491, 11.4491, 11.4491, 11.4491, 11.4491, 11.4491, 11.4491, 11.4491, 11.4491, 11.4491, 11.4646, 11.4491
8.41014, 10, 11.5474, 11.4476, 3.4641, -1.54739, 0, 11.4477, 11.5354, 11.4476, 11.4476, 11.4476, 11.4476, 11.4476, 11.4476, 11.4476, 11.4476, 11.4476, 11.4476, 11.4476, 11.4476, 11.4476, 11.4476, 11.4596, 11.4476
8.41801, 10, 11.5675, 11.4459, 3.4641, -1.5675, 0, 11.4459, 11.5582, 11.4459, 11.4459, 11.4459, 11.4459, 11.4459, 11.4459, 11.4459, 11.4459, 11.4459, 11.4459, 11.4459, 11.4459, 11.4459, 11.4459, 11.4552, 11.4459
8.42588, 6, 11.5938, 11.444, 2.82843, -5.59381, 0, 11.4441, 11.5864, 11.444, 11.444, 11.444, 11.444, 11.444, 11.444, 11.444, 11.444, 11.444, 11.444, 11.444, 11.444, 11.444, 11.444, 11.4514, 11.444
8.43376, 8, 11.6269, 11.4419, 3.16228, -3.62691, 0, 11.4419, 11.6209, 11.4419, 11.4419, 11.4419, 11.4419, 11.4419, 11.4419, 11.4419, 11.4419, 11.4419, 11.4419, 11.4419, 11.4419, 11.4419, 11.4419, 11.4479, 11.4419
8.44163, 10, 11.6673, 11.4393, 3.4641, -1.6673, 0, 11.4393, 11.6622, 11.4393, 11.4393, 11.4393, 11.4393, 11.4393, 11.4393, 11.4393, 11.4393, 11.4393, 11.4393, 11.4393, 11.4393, 11.4393, 11.4393, 11.4444, 11.4393
8.4495, 12, 11.7158, 11.436, 3.74166, 0.284247, 0, 11.436, 11.7112, 11.436, 11.436, 11.436, 11.436, 11.436, 11.436, 11.436, 11.436, 11.436, 11.436, 11.436, 11.436, 11.436, 11.436, 11.4405, 11.436
8.45737, 16, 11.7732, 11.4322, 4.24264, 4.22678, 0, 11.4323, 11.7689, 11.4322, 11.4322, 11.4322, 11.4322, 11.4322, 11.4322, 11.4322, 11.4322, 11.4322, 11.4322, 11.4322, 11.4322, 11.4322, 11.4322, 11.4365, 11.4322
8.46524, 18, 11.8407, 11.4282, 4.47214, 6.15934, 0, 11.4282, 11.8363, 11.4282, 11.4282, 11.4282, 11.4282, 11.4282, 11.4282, 11.4282, 11.4282, 11.4282, 11.4282, 11.4282, 11.4282, 11.4282, 11.4282, 11.4325, 11.4282
8.47312, 18, 11.9187, 11.4237, 4.47214, 6.08134, 0, 11.4238, 11.9142, 11.4237, 11.4237, 11.4237, 11.4237, 11.4237, 11.4237, 11.4237, 11.4237, 11.4237, 11.4237, 11.4237, 11.4237, 11.4237, 11.4237, 11.4282, 11.4237
8.48099, 14, 12.0077, 11.4189, 4, 1.9923, 0, 11.4189, 12.0028, 11.4189, 11.4189, 11.4189, 11.4189, 11.4189, 11.4189, 11.4189, 11.4189, 11.4189, 11.4189, 11.4189, 11.4189, 11.4189, 11.4189, 11.4238, 11.4189
8.48886, 8, 12.1078, 11.4134, 3.16228, -4.10784, 0, 11.4134, 12.1024, 11.4134, 11.4134, 11.4134, 11.4134, 11.4134, 11.4134, 11.4134, 11.4134, 11.4134, 11.4134, 11.4134, 11.4134, 11.4134, 11.4134, 11.4188, 11.4134
8.49673, 20, 12.2191, 11.4072, 4.69042, 7.78092, 0, 11.4072, 12.2128, 11.4072, 11.4072, 11.4072, 11.4072, 11.4072, 11.4072, 11.4072, 11.4072, 11.4072, 11.4072, 11.4072, 11.4072, 11.4072, 11.4072, 11.4134, 11.4072
8.50461, 18, 12.3412, 11.4004, 4.47214, 5.65882, 0, 11.4005, 12.334, 11.4004, 11.4004, 11.4004, 11.4004, 11.4004, 11.4004, 11.4004, 11.4004, 11.4004, 11.4004, 11.4004, 11.4004, 11.4004, 11.4004, 11.4076, 11.4004
8.51248, 12, 12.4732, 11.3928, 3.74166, -0.473241, 0, 11.3928, 12.4648, 11.3928, 11.3928, 11.3928, 11.3928, 11.3928, 11.3928, 11.3928, 11.3928, 11.3928, 11.3928, 11.3928, 11.3928, 11.3928, 11.3928, 11.4013, 11.3928
8.52035, 20, 12.6142, 11.3844, 4.69042, 7.38579, 0, 11.3844, 12.6043, 11.3844, 11.3844, 11.3844, 11.3844, 11.3844, 11.3844, 11.3844, 11.3844, 11.3844, 11.3844, 11.3844, 11.3844, 11.3844, 11.3844, 11.3943, 11.3844
8.52822, 10, 12.7627, 11.3751, 3.4641, -2.76265, 0, 11.3752, 12.7509, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3751, 11.3869, 11.3751
8.53609, 18, 12.9169, 11.3653, 4.47214, 5.08312, 0, 11.3654, 12.9029, 11.3653, 11.3653, 11.3653, 11.3653, 11.3653, 11.3653, 11.3653, 11.3653, 11.3653, 11.3653, 11.3653, 11.3653, 11.3653, 11.3653, 11.3793, 11.3653
8.54397, 18, 13.0747, 11.3551, 4.47214, 4.92531, 0, 11.3551, 13.0581, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3717, 11.3551
8.55184, 20, 13.2334, 11.3444, 4.69042, 6.76657, 0, 11.3445, 13.2138, 11.3444, 11.3444, 11.3444, 11.3444, 11.3444, 11.3444, 11.3444, 11.3444, 11.3444, 11.3444, 11.3444, 11.3444, 11.3444, 11.3444, 11.3641, 11.3444
8.55971, 10, 13.3901, 11.3332, 3.4641, -3.39005, 0, 11.3332, 13.3667, 11.3332, 11.3332, 11.3332, 11.3332, 11.3332, 11.3332, 11.3332, 11.3332, 11.3332, 11.3332, 11.3332, 11.3332, 11.3332, 11.3332, 11.3565, 11.3332
8.56758, 2, 13.5413, 11.3213, 2, -11.5413, 0, 11.3214, 13.5137, 11.3213, 11.3213, 11.3213, 11.3213, 11.3213, 11.3213, 11.3213, 11.3213, 11.3213, 11.3213, 11.3213, 11.3213, 11.3213, 11.3213, 11.3489, 11.3213
8.57545, 24, 13.6841, 11.3089, 5.09902, 10.3159, 0, 11.3089, 13.6515, 11.3089, 11.3089, 11.3089, 11.3089, 11.3089, 11.3089, 11.3089, 11.3089, 11.3089, 11.3089, 11.3089, 11.3089, 11.3089, 11.3089, 11.3415, 11.3089
8.58333, 18, 13.8151, 11.296, 4.47214, 4.18493, 0, 11.296, 13.7768, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 11.296, 11.3343, 11.296
8.5912, 10, 13.9313, 11.2827, 3.4641, -3.93127, 0, 11.2828, 13.8864, 11.2827, 11.2827, 11.2827, 11.2827, 11.2827, 11.2827, 11.2827, 11.2827, 11.2827, 11.2827, 11.2827, 11.2827, 11.2827, 11.2827, 11.3276, 11.2827
8.59907, 20, 14.03, 11.2693, 4.69042, 5.97004, 0, 11.2693, 13.9777, 11.2693, 11.2693, 11.2693, 11.2693, 11.2693, 11.2693, 11.2693, 11.2693, 11.2693, 11.2693, 11.2693, 11.2693, 11.2693, 11.2693, 11.3215, 11.2693
8.60694, 14, 14.1085, 11.2554, 4, -0.108453, 0, 11.2555, 14.0478, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.3161, 11.2554
8.61481, 30, 14.1647, 11.2413, 5.65685, 15.8353, 0, 11.2413, 14.0946, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.2413, 11.3113, 11.2413
8.62269, 16, 14.197, 11.2267, 4.24264, 1.80305, 0, 11.2267, 14.1166, 11.2267, 11.2267, 11.2267, 11.2267, 11.2267, 11.2267, 11.2267, 11.2267, 11.2267, 11.2267, 11.2267, 11.2267, 11.2267, 11.2267, 11.307, 11.2267
8.63056, 10, 14.2044, 11.2116, 3.4641, -4.2044, 0, 11.2116, 14.1127, 11.2116, 11.2116, 11.2116, 11.2116, 11.2116, 11.2116, 11.2116, 11.2116, 11.2116, 11.2116, 11.2116, 11.2116, 11.2116, 11.2116, 11.3033, 11.2116
8.63843, 8, 14.1868, 11.1962, 3.16228, -6.18684, 0, 11.1962, 14.0828, 11.1962, 11.1962, 11.1962, 11.1962, 11.1962, 11.1962, 11.1962, 11.1962, 11.1962, 11.1962, 11.1962, 11.1962, 11.1962, 11.1962, 11.3002, 11.1962
8.6463, 14, 14.1447, 11.1805, 4, -0.144682, 0, 11.1805, 14.0274, 11.1805, 11.1805, 11.1805, 11.1805, 11.1805, 11.1805, 11.1805, 11.1805, 11.1805, 11.1805, 11.1805, 11.1805, 11.1805, 11.1805, 11.2978, 11.1805
8.65418, 20, 14.0789, 11.1644, 4.69042, 5.92105, 0, 11.1645, 13.9475, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.1644, 11.2959, 11.1644
8.66205, 14, 13.9911, 11.148, 4, 0.00887871, 0, 11.148, 13.8447, 11.148, 11.148, 11.148, 11.148, 11.148, 11.148, 11.148, 11.148, 11.148, 11.148, 11.148, 11.148, 11.148, 11.148, 11.2944, 11.148
8.66992, 24, 13.8831, 11.1309, 5.09902, 10.1169, 0, 11.1309, 13.7211, 11.1309, 11.1309, 11.1309, 11.1309, 11.1309, 11.1309, 11.1309, 11.1309, 11.1309, 11.1309, 11.1309, 11.1309, 11.1309, 11.1309, 11.2929, 11.1309
8.67779, 16, 13.7571, 11.1131, 4.24264, 2.24285, 0, 11.1131, 13.5791, 11.1131, 11.1131, 11.1131, 11.1131, 11.1131, 11.1131, 11.1131, 11.1131, 11.1131, 11.1131, 11.1131, 11.1131, 11.1131, 11.1131, 11.2911, 11.1131
8.68567, 10, 13.616, 11.0943, 3.4641, -3.61604, 0, 11.0943, 13.4216, 11.0943, 11.0943, 11.0943, 11.0943, 11.0943, 11.0943, 11.0943, 11.0943, 11.0943, 11.0943, 11.0943, 11.0943, 11.0943, 11.0943, 11.2887, 11.0943
8.69354, 14, 13.4628, 11.0746, 4, 0.537241, 0, 11.0746, 13.2518, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.0746, 11.2855, 11.0746
8.70141, 16, 13.3003, 11.054, 4.24264, 2.69965, 0, 11.054, 13.073, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.2813, 11.054
8.70928, 8, 13.132, 11.0327, 3.16228, -5.13202, 0, 11.0327, 12.8887, 11.0327, 11.0327, 11.0327, 11.0327, 11.0327, 11.0327, 11.0327, 11.0327, 11.0327, 11.0327, 11.0327, 11.0327, 11.0327, 11.0327, 11.2759, 11.0327
8.71715, 26, 12.9606, 11.0105, 5.2915, 13.0394, 0, 11.0106, 12.702, 11.0105, 11.0105, 11.0105, 11.0105, 11.0105, 11.0105, 11.0105, 11.0105, 11.0105, 11.0105, 11.0105, 11.0105, 11.0105, 11.0105, 11.2691, 11.0105
8.72503, 28, 12.7886, 10.9875, 5.47723, 15.2114, 0, 10.9876, 12.5156, 10.9875, 10.9875, 10.9875, 10.9875, 10.9875, 10.9875, 10.9875, 10.9875, 10.9875, 10.9875, 10.9875, 10.9875, 10.9875, 10.9875, 11.2605, 10.9875
8.7329, 10, 12.6184, 10.9637, 3.4641, -2.61837, 0, 10.9637, 12.3321, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 11.2499, 10.9637
8.74077, 12, 12.4518, 10.9389, 3.74166, -0.45179, 0, 10.9389, 12.1538, 10.9389, 10.9389, 10.9389, 10.9389, 10.9389, 10.9389, 10.9389, 10.9389, 10.9389, 10.9389, 10.9389, 10.9389, 10.9389, 10.9389, 11.2369, 10.9389
8.74864, 22, 12.2905, 10.9131, 4.89898, 9.70953, 0, 10.9131, 11.9824, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 11.2211, 10.9131
8.75651, 18, 12.1358, 10.8865, 4.47214, 5.86419, 0, 10.8865, 11.8195, 10.8865, 10.8865, 10.8865, 10.8865, 10.8865, 10.8865, 10.8865, 10.8865, 10.8865, 10.8865, 10.8865, 10.8865, 10.8865, 10.8865, 11.2028, 10.8865
8.76439, 22, 11.9884, 10.8589, 4.89898, 10.0116, 0, 10.8589, 11.666, 10.8589, 10.8589, 10.8589, 10.8589, 10.8589, 10.8589, 10.8589, 10.8589, 10.8589, 10.8589, 10.8589, 10.8589, 10.8589, 10.8589, 11.1813, 10.8589
8.77226, 14, 11.8488, 10.8303, 4, 2.15116, 0, 10.8303, 11.5224, 10.8303, 10.8303, 10.8303, 10.8303, 10.8303, 10.8303, 10.8303, 10.8303, 10.8303, 10.8303, 10.8303, 10.8303, 10.8303, 10.8303, 11.1566, 10.8303
8.78013, 12, 11.7173, 10.8007, 3.74166, 0.282722, 0, 10.8007, 11.3892, 10.8007, 10.8007, 10.8007, 10.8007, 10.8007, 10.8007, 10.8007, 10.8007, 10.8007, 10.8007, 10.8007, 10.8007, 10.8007, 10.8007, 11.1288, 10.8007
8.788, 14, 11.5939, 10.7703, 4, 2.40612, 0, 10.7703, 11.2664, 10.7703, 10.7703, 10.7703, 10.7703, 10.7703, 10.7703, 10.7703, 10.7703, 10.7703, 10.7703, 10.7703, 10.7703, 10.7703, 10.7703, 11.0978, 10.7703
8.79587, 22, 11.4786, 10.7394, 4.89898, 10.5214, 0, 10.7394, 11.154, 10.7394, 10.7394, 10.7394, 10.7394, 10.7394, 10.7394, 10.7394, 10.7394, 10.7394, 10.7394, 10.7394, 10.7394, 10.7394, 10.7394, 11.064, 10.7394
