   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_124.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.593838, 0, 8.22736e-05, 2.81218e-06, 1.41421, -8.22736e-05, 2.81218e-06, 2.81243e-06, 2.8145e-06, 1.14313e-05, 3.07104e-06, 2.89984e-06, 3.78754e-06, 2.85728e-06, 1.06631e-05, 9.75149e-06, 1.84246e-05, 2.97378e-06, 2.97637e-06, 2.84824e-06, 2.88015e-06, 2.81222e-06, 4.04131e-05, 2.81218e-06, 2.81218e-06, 3.85151e-06
0.60171, 0, 0.000134102, 5.3418e-06, 1.41421, -0.000134102, 5.3418e-06, 5.34227e-06, 5.34611e-06, 2.13694e-05, 5.82317e-06, 5.5048e-06, 7.15553e-06, 5.42566e-06, 2.11346e-05, 1.82458e-05, 3.43738e-05, 5.55215e-06, 5.64712e-06, 5.40885e-06, 5.44219e-06, 5.34186e-06, 5.51825e-05, 5.3418e-06, 5.3418e-06, 7.27448e-06
0.609582, 0, 0.000222479, 9.91761e-06, 1.41421, -0.000222479, 9.91761e-06, 9.91846e-06, 9.92546e-06, 3.90538e-05, 1.07927e-05, 1.02139e-05, 1.32147e-05, 1.00701e-05, 4.11806e-05, 3.33754e-05, 6.2694e-05, 1.01902e-05, 1.04726e-05, 1.00395e-05, 1.00649e-05, 9.91773e-06, 7.66055e-05, 9.91761e-06, 9.91761e-06, 1.3431e-05
0.617454, 0, 0.000372746, 1.8e-05, 1.41421, -0.000372746, 1.8e-05, 1.80016e-05, 1.8014e-05, 6.97875e-05, 1.95554e-05, 1.85267e-05, 2.38605e-05, 1.8271e-05, 7.88979e-05, 5.96945e-05, 0.000111806, 1.8352e-05, 1.89866e-05, 1.82167e-05, 1.82146e-05, 1.80003e-05, 0.000108316, 1.8e-05, 1.8e-05, 2.42448e-05
0.625326, 0, 0.000626269, 3.19423e-05, 1.41421, -0.000626269, 3.19423e-05, 3.19449e-05, 3.19665e-05, 0.00012196, 3.46458e-05, 3.28578e-05, 4.2129e-05, 3.24133e-05, 0.000148653, 0.000104416, 0.000194998, 3.23948e-05, 3.36571e-05, 3.23189e-05, 3.22529e-05, 3.19426e-05, 0.000155997, 3.19423e-05, 3.19423e-05, 4.2797e-05
0.633197, 0, 0.00104922, 5.54316e-05, 1.41421, -0.00104922, 5.54316e-05, 5.54361e-05, 5.54729e-05, 0.000208479, 6.00282e-05, 5.69882e-05, 7.27509e-05, 5.62325e-05, 0.000275446, 0.000178651, 0.000332657, 5.60117e-05, 5.83471e-05, 5.60719e-05, 5.58786e-05, 5.54323e-05, 0.000228352, 5.54316e-05, 5.54316e-05, 7.38867e-05
0.641069, 0, 0.00174539, 9.40863e-05, 1.41421, -0.00174539, 9.40863e-05, 9.40937e-05, 9.41548e-05, 0.000348649, 0.000101732, 9.66753e-05, 0.000122893, 9.54183e-05, 0.000501925, 0.000299037, 0.000555194, 9.48275e-05, 9.89356e-05, 9.51513e-05, 9.47256e-05, 9.40873e-05, 0.000338487, 9.40863e-05, 9.40863e-05, 0.000124783
0.648941, 0, 0.00287443, 0.000156225, 1.41421, -0.00287443, 0.000156225, 0.000156237, 0.000156337, 0.000570533, 0.000168668, 0.000160439, 0.000203109, 0.000158393, 0.00089936, 0.000489788, 0.000906692, 0.00015717, 0.000164117, 0.000157958, 0.000157134, 0.000156227, 0.00050568, 0.000156225, 0.000156225, 0.000206184
0.656813, 0, 0.00467703, 0.000253811, 1.41421, -0.00467703, 0.000253811, 0.000253831, 0.000253989, 0.000913744, 0.000273632, 0.000260523, 0.000328491, 0.000257264, 0.00158433, 0.000785127, 0.00144919, 0.000255012, 0.000266383, 0.000256572, 0.000255099, 0.000253814, 0.000757615, 0.000253811, 0.000253811, 0.000333389
0.664685, 0, 0.00750909, 0.000403549, 1.41421, -0.00750909, 0.000403549, 0.000403579, 0.000403826, 0.00143255, 0.000434454, 0.000414014, 0.000519994, 0.000408933, 0.00274338, 0.00123201, 0.00226746, 0.000405071, 0.000423151, 0.000407854, 0.000405362, 0.000403553, 0.00113304, 0.000403549, 0.000403549, 0.000527632
0.672557, 0, 0.0118863, 0.000628047, 1.41421, -0.0118863, 0.000628047, 0.000628093, 0.00062847, 0.00219904, 0.00067523, 0.000644024, 0.000805825, 0.000636267, 0.00466809, 0.00189286, 0.0034737, 0.000629973, 0.000657973, 0.00063462, 0.00063059, 0.000628053, 0.00168477, 0.000628047, 0.000628047, 0.000817487
0.680428, 0, 0.0185411, 0.000956953, 1.41421, -0.0185411, 0.000956953, 0.000957022, 0.000957586, 0.00330589, 0.0010275, 0.000980843, 0.00122277, 0.000969244, 0.00780335, 0.00284809, 0.00521176, 0.000959383, 0.0010017, 0.000966782, 0.000960505, 0.000956963, 0.0024828, 0.000956953, 0.000956953, 0.0012402
0.6883, 0, 0.0284924, 0.00142787, 1.41421, -0.0284924, 0.00142787, 0.00142797, 0.00142879, 0.00486833, 0.0015312, 0.00146286, 0.0018172, 0.00144587, 0.0128111, 0.00419779, 0.00765982, 0.00143092, 0.00149341, 0.00144226, 0.00143281, 0.00142788, 0.0036174, 0.00142787, 0.00142787, 0.00184275
0.696172, 0, 0.0431271, 0.00208681, 1.41421, -0.0431271, 0.00208681, 0.00208696, 0.00208814, 0.00702447, 0.00223511, 0.00213703, 0.00264557, 0.00211265, 0.0206499, 0.00606212, 0.0110307, 0.00209064, 0.00218087, 0.00210748, 0.00209366, 0.00208683, 0.0052017, 0.00208681, 0.00208681, 0.00268225
0.704044, 0, 0.0642915, 0.00298804, 1.41421, -0.0642915, 0.00298804, 0.00298824, 0.00298991, 0.0099336, 0.00319664, 0.00305867, 0.00377402, 0.00302438, 0.0326706, 0.00857988, 0.015569, 0.00299281, 0.00312034, 0.00301711, 0.00299748, 0.00298806, 0.00737362, 0.00298804, 0.00298804, 0.00382562
0.711916, 2, 0.0943834, 0.00419281, 2, 1.90562, 0.00419281, 0.00419309, 0.00419539, 0.0137714, 0.00448049, 0.00429022, 0.00527675, 0.00424293, 0.0507203, 0.0119045, 0.0215432, 0.00419872, 0.00437526, 0.00423291, 0.00420578, 0.00419284, 0.0102966, 0.00419281, 0.00419281, 0.00534796
0.719787, 2, 0.136438, 0.00576711, 2, 1.86356, 0.00576711, 0.00576749, 0.0057706, 0.0187222, 0.00615621, 0.00589887, 0.00723316, 0.0058349, 0.0772464, 0.0161971, 0.0292337, 0.00577441, 0.00601388, 0.00582137, 0.00578485, 0.00576717, 0.0141595, 0.00576711, 0.00576711, 0.00732956
0.727659, 0, 0.194185, 0.00777806, 1.41421, -0.194185, 0.00777806, 0.00777856, 0.00778269, 0.0249678, 0.00829433, 0.00795289, 0.0097233, 0.00786801, 0.115384, 0.0216172, 0.0389151, 0.00778698, 0.00810546, 0.0078501, 0.00780217, 0.00777813, 0.0191759, 0.00777806, 0.00777806, 0.00985139
0.735531, 0, 0.272069, 0.0102891, 1.41421, -0.272069, 0.0102891, 0.0102898, 0.0102952, 0.0326734, 0.0109614, 0.0105168, 0.0128222, 0.0104063, 0.169003, 0.0283101, 0.0508354, 0.0103, 0.0107154, 0.010383, 0.0103217, 0.0102892, 0.0255833, 0.0102891, 0.0102891, 0.0129893
0.743403, 0, 0.375191, 0.0133543, 1.41421, -0.375191, 0.0133543, 0.0133551, 0.013362, 0.0419715, 0.0142138, 0.0136453, 0.0165927, 0.013504, 0.242687, 0.0363929, 0.0651908, 0.0133673, 0.0138992, 0.0134744, 0.013398, 0.0133544, 0.0336441, 0.0133543, 0.0133543, 0.016807
0.751275, 2, 0.509157, 0.0170118, 2, 1.49084, 0.0170118, 0.0170128, 0.0170214, 0.0529456, 0.018091, 0.0173772, 0.0210781, 0.0171998, 0.341611, 0.0459402, 0.0821014, 0.0170273, 0.0176959, 0.0171629, 0.01707, 0.0170119, 0.0436501, 0.0170118, 0.0170118, 0.0213484
0.759147, 4, 0.679817, 0.0212778, 2.44949, 3.32018, 0.0212778, 0.0212791, 0.0212898, 0.0656146, 0.0226094, 0.0217287, 0.0262951, 0.0215098, 0.471299, 0.0569701, 0.101588, 0.0212961, 0.0221218, 0.0214648, 0.0213548, 0.021278, 0.055932, 0.0212778, 0.0212778, 0.0266307
0.767018, 0, 0.892864, 0.0261414, 1.41421, -0.892864, 0.0261414, 0.0261429, 0.0261558, 0.0799206, 0.0277566, 0.0266883, 0.0322272, 0.0264228, 0.637227, 0.0694337, 0.123556, 0.0261627, 0.0271647, 0.0263691, 0.0262423, 0.0261416, 0.0708773, 0.0261414, 0.0261414, 0.0326381
0.77489, 2, 1.15332, 0.0315603, 2, 0.84668, 0.0315603, 0.0315622, 0.0315776, 0.0957229, 0.0334874, 0.0322129, 0.0388212, 0.0318961, 0.844287, 0.0832093, 0.147783, 0.031585, 0.0327807, 0.0318336, 0.0316914, 0.0315606, 0.0889571, 0.0315603, 0.0315603, 0.039318
0.782762, 4, 1.4649, 0.0374601, 2.44949, 2.5351, 0.0374601, 0.0374623, 0.0374804, 0.112797, 0.0397227, 0.0382263, 0.0459854, 0.0378543, 1.09612, 0.0981009, 0.173923, 0.0374882, 0.038892, 0.0377836, 0.037629, 0.0374604, 0.11076, 0.0374601, 0.0374601, 0.0465799
0.790634, 2, 1.82935, 0.0437348, 2, 0.170649, 0.0437348, 0.0437373, 0.0437582, 0.130841, 0.0463509, 0.0446207, 0.0535919, 0.0441906, 1.39437, 0.113845, 0.201516, 0.0437665, 0.0453889, 0.0441133, 0.0439507, 0.0437351, 0.137034, 0.0437348, 0.0437348, 0.0542978
0.798506, 0, 2.24578, 0.0502518, 1.41421, -2.24578, 0.0502518, 0.0502547, 0.0502786, 0.149492, 0.0532324, 0.0512611, 0.0614821, 0.0507711, 1.73797, 0.130122, 0.230012, 0.0502873, 0.0521339, 0.0506906, 0.0505256, 0.0502522, 0.168729, 0.0502518, 0.0502518, 0.0623164
0.806377, 6, 2.71011, 0.0568586, 2.82843, 3.28989, 0.0568586, 0.0568619, 0.0568886, 0.168344, 0.0602069, 0.0579924, 0.0694747, 0.0574419, 2.12248, 0.146576, 0.258801, 0.0568978, 0.0589692, 0.0573635, 0.0572033, 0.056859, 0.207027, 0.0568586, 0.0568586, 0.0704598
0.814249, 4, 3.21478, 0.0633918, 2.44949, 0.785222, 0.0633918, 0.0633954, 0.0634251, 0.186977, 0.0671035, 0.0646487, 0.0773771, 0.0640385, 2.53974, 0.162834, 0.287251, 0.0634346, 0.0657257, 0.0639706, 0.0638235, 0.0633923, 0.253366, 0.0633918, 0.0633918, 0.0785439
0.822121, 2, 3.74866, 0.0696878, 2, -1.74866, 0.0696878, 0.0696917, 0.0697242, 0.204979, 0.073751, 0.0710637, 0.0849977, 0.0703957, 2.97774, 0.178533, 0.31475, 0.0697339, 0.0722343, 0.0703508, 0.070226, 0.0696883, 0.309413, 0.0696878, 0.0696878, 0.0863891
0.829993, 0, 4.29739, 0.0755928, 1.41421, -4.29739, 0.0755928, 0.0755971, 0.0756322, 0.221972, 0.0799891, 0.0770815, 0.0921575, 0.0763587, 3.42098, 0.193337, 0.340739, 0.0756422, 0.0783358, 0.0763552, 0.0762622, 0.0755934, 0.377013, 0.0755928, 0.0755928, 0.0938341
0.837865, 2, 4.84412, 0.0809732, 2, -2.84412, 0.0809732, 0.0809778, 0.0810154, 0.237637, 0.0856784, 0.0825665, 0.0987018, 0.0817929, 3.85124, 0.206965, 0.36475, 0.0810254, 0.0838915, 0.0818562, 0.0818049, 0.0809738, 0.45807, 0.0809732, 0.0809732, 0.100748
0.845736, 2, 5.37048, 0.085723, 2, -3.37048, 0.085723, 0.0857278, 0.0857677, 0.251731, 0.0907088, 0.0874113, 0.104509, 0.0865916, 4.24875, 0.219196, 0.386426, 0.0857777, 0.0887915, 0.0867569, 0.0867569, 0.0857237, 0.554378, 0.085723, 0.085723, 0.107043
0.853608, 6, 5.85794, 0.0897693, 2.82843, 0.142057, 0.0897693, 0.0897744, 0.0898162, 0.264092, 0.0950048, 0.0915422, 0.109496, 0.0906814, 4.59374, 0.229887, 0.405533, 0.0898261, 0.092959, 0.090996, 0.0910564, 0.08977, 0.667397, 0.0897693, 0.0897693, 0.112678
0.86148, 2, 6.28915, 0.0930745, 2, -4.28915, 0.0930745, 0.0930799, 0.0931234, 0.274644, 0.0985277, 0.0949212, 0.113622, 0.0940246, 4.86802, 0.238968, 0.421965, 0.0931329, 0.096354, 0.094551, 0.0946804, 0.0930753, 0.797986, 0.0930745, 0.0930745, 0.117669
0.869352, 0, 6.64929, 0.0956361, 1.41421, -6.64929, 0.0956361, 0.0956416, 0.0956867, 0.283393, 0.101275, 0.0975457, 0.116883, 0.0966185, 5.05664, 0.246445, 0.435734, 0.0956956, 0.0989719, 0.0974377, 0.0976433, 0.0956369, 0.946128, 0.0956361, 0.0956361, 0.122087
0.877224, 2, 6.92722, 0.0974832, 2, -4.92722, 0.0974832, 0.0974888, 0.0975351, 0.290416, 0.103278, 0.0994454, 0.119316, 0.0984927, 5.14933, 0.252384, 0.446957, 0.0975433, 0.100841, 0.0997074, 0.0999949, 0.097484, 1.11067, 0.0974832, 0.0974832, 0.126064
0.885095, 10, 7.11621, 0.0986715, 3.4641, 2.88379, 0.0986715, 0.0986773, 0.0987246, 0.295847, 0.104593, 0.100677, 0.120984, 0.0997032, 5.14141, 0.256906, 0.455829, 0.0987317, 0.102016, 0.101442, 0.101813, 0.0986723, 1.28913, 0.0986715, 0.0986715, 0.129792
0.892967, 4, 7.21423, 0.0992773, 2.44949, -3.21423, 0.0992773, 0.0992831, 0.0993313, 0.299859, 0.105301, 0.101317, 0.121976, 0.100327, 5.03425, 0.260167, 0.462606, 0.0993371, 0.102575, 0.102746, 0.103198, 0.0992781, 1.47759, 0.0992773, 0.0992773, 0.133525
0.900839, 10, 7.22385, 0.0993897, 3.4641, 2.77615, 0.0993897, 0.0993957, 0.0994444, 0.302653, 0.105494, 0.101457, 0.122392, 0.100453, 4.83511, 0.262345, 0.467575, 0.0994487, 0.102608, 0.103743, 0.104262, 0.0993905, 1.67073, 0.0993897, 0.0993897, 0.137584
0.908711, 4, 7.15162, 0.0991049, 2.44949, -3.15162, 0.0991049, 0.099111, 0.0991602, 0.304436, 0.105272, 0.101193, 0.122341, 0.100179, 4.55641, 0.26363, 0.471036, 0.0991627, 0.102213, 0.104562, 0.105119, 0.0991058, 1.862, 0.0991049, 0.0991049, 0.142366
0.916583, 4, 7.00725, 0.0985194, 2.44949, -3.00725, 0.0985194, 0.0985255, 0.0985752, 0.305414, 0.104733, 0.100624, 0.121932, 0.099602, 4.21453, 0.264207, 0.473283, 0.0985756, 0.101491, 0.105336, 0.105878, 0.0985203, 2.04398, 0.0985194, 0.0985194, 0.148355
0.924455, 4, 6.80255, 0.0977256, 2.44949, -2.80255, 0.0977256, 0.0977317, 0.0977817, 0.305779, 0.103974, 0.0998416, 0.12127, 0.0988143, 3.82829, 0.26425, 0.474587, 0.0977799, 0.100535, 0.106196, 0.106636, 0.0977265, 2.20884, 0.0977256, 0.0977256, 0.156132
0.932326, 2, 6.5504, 0.0968078, 2, -4.5504, 0.0968078, 0.0968139, 0.0968641, 0.305702, 0.103082, 0.0989323, 0.120447, 0.0979008, 3.41734, 0.263918, 0.475193, 0.09686, 0.0994371, 0.107261, 0.107467, 0.0968086, 2.34891, 0.0968078, 0.0968078, 0.166391
0.940198, 8, 6.26385, 0.0958402, 3.16228, 1.73615, 0.0958401, 0.0958463, 0.0958966, 0.305334, 0.102132, 0.0979708, 0.119547, 0.0969363, 3.00066, 0.263345, 0.475311, 0.0958902, 0.0982745, 0.108644, 0.108419, 0.095841, 2.45731, 0.0958402, 0.0958402, 0.179941
0.94807, 2, 5.95535, 0.0948854, 2, -3.95535, 0.0948853, 0.0948915, 0.0949419, 0.304797, 0.10119, 0.0970203, 0.11864, 0.0959838, 2.59523, 0.262646, 0.475114, 0.0949333, 0.0971158, 0.110437, 0.109513, 0.0948863, 2.52847, 0.0948854, 0.0948854, 0.19771
0.955942, 2, 5.63637, 0.0939948, 2, -3.63637, 0.0939947, 0.094001, 0.0940514, 0.304193, 0.100308, 0.0961326, 0.117781, 0.0950947, 2.21513, 0.261912, 0.474742, 0.0940406, 0.0960182, 0.112723, 0.110744, 0.0939957, 2.5587, 0.0939948, 0.0939948, 0.22072
0.963814, 10, 5.31704, 0.0932083, 3.4641, 4.68296, 0.0932082, 0.0932145, 0.093265, 0.303599, 0.0995271, 0.0953481, 0.117017, 0.0943092, 1.87092, 0.261215, 0.474304, 0.0932522, 0.0950275, 0.115573, 0.112078, 0.0932092, 2.54646, 0.0932083, 0.0932083, 0.250055
0.971685, 2, 5.0062, 0.092556, 2, -3.0062, 0.0925559, 0.0925622, 0.0926127, 0.303073, 0.0988786, 0.094697, 0.116379, 0.0936575, 1.56956, 0.260607, 0.47388, 0.0925984, 0.0941796, 0.119048, 0.113463, 0.0925569, 2.49255, 0.092556, 0.092556, 0.286796
0.979557, 14, 4.71136, 0.0920589, 4, 9.28864, 0.0920587, 0.0920651, 0.0921156, 0.302658, 0.098384, 0.0942007, 0.115891, 0.0931608, 1.31454, 0.260126, 0.473531, 0.0921001, 0.0935015, 0.123212, 0.114833, 0.0920597, 2.39999, 0.0920589, 0.0920589, 0.331927
0.987429, 12, 4.43878, 0.0917305, 3.74166, 7.56122, 0.0917302, 0.0917367, 0.0917872, 0.302381, 0.0980571, 0.0938729, 0.115568, 0.0928327, 1.1063, 0.259798, 0.473295, 0.091771, 0.0930126, 0.128139, 0.116115, 0.0917313, 2.27383, 0.0917305, 0.0917305, 0.386232
0.995301, 18, 4.19353, 0.091578, 4.47214, 13.8065, 0.0915776, 0.0915842, 0.0916348, 0.302261, 0.0979056, 0.0937207, 0.11542, 0.0926804, 0.942843, 0.259637, 0.473198, 0.0916186, 0.0927261, 0.133943, 0.117238, 0.0915789, 2.12063, 0.091578, 0.091578, 0.450159
1.00317, 0, 3.9795, 0.0916033, 1.41421, -3.9795, 0.0916027, 0.0916095, 0.0916601, 0.302306, 0.0979315, 0.0937462, 0.115447, 0.0927058, 0.820301, 0.259651, 0.473254, 0.0916447, 0.0926502, 0.140813, 0.118143, 0.0916042, 1.94799, 0.0916033, 0.0916033, 0.523691
1.01104, 8, 3.79933, 0.0918041, 3.16228, 4.20067, 0.0918033, 0.0918103, 0.0918609, 0.302519, 0.0981327, 0.0939472, 0.115649, 0.0929067, 0.733598, 0.25984, 0.473468, 0.0918473, 0.0927896, 0.149079, 0.118786, 0.091805, 1.76394, 0.0918041, 0.0918041, 0.606219
1.01892, 6, 3.65443, 0.0921747, 2.82843, 2.34557, 0.0921736, 0.0921809, 0.0922315, 0.302896, 0.0985034, 0.0943178, 0.116021, 0.0932773, 0.676972, 0.260199, 0.473839, 0.0922208, 0.0931465, 0.159315, 0.119145, 0.0921756, 1.57633, 0.0921747, 0.0921747, 0.696453
1.02679, 10, 3.545, 0.0927064, 3.4641, 6.455, 0.0927049, 0.0927125, 0.0927631, 0.303432, 0.0990352, 0.0948495, 0.116553, 0.093809, 0.644424, 0.260721, 0.474357, 0.0927568, 0.0937221, 0.172494, 0.119218, 0.0927072, 1.39237, 0.0927064, 0.0927064, 0.79238
1.03466, 2, 3.47028, 0.0933883, 2, -1.47028, 0.0933862, 0.0933945, 0.0934451, 0.304116, 0.0997172, 0.0955315, 0.117235, 0.0944909, 0.630072, 0.261395, 0.47501, 0.0934448, 0.0945171, 0.190228, 0.119029, 0.0933892, 1.21821, 0.0933883, 0.0933883, 0.891273
1.04253, 2, 3.42895, 0.0942077, 2, -1.42895, 0.0942049, 0.0942138, 0.0942644, 0.304936, 0.100537, 0.0963509, 0.118054, 0.0953103, 0.6284, 0.262209, 0.475781, 0.0942724, 0.0955329, 0.215108, 0.118616, 0.0942085, 1.05868, 0.0942077, 0.0942077, 0.989797
1.0504, 0, 3.41982, 0.0951502, 1.41421, -3.41982, 0.0951466, 0.0951564, 0.095207, 0.30588, 0.101479, 0.0972934, 0.118997, 0.0962529, 0.634441, 0.263147, 0.476646, 0.0952258, 0.0967724, 0.251182, 0.118035, 0.0951511, 0.917196, 0.0951502, 0.0951502, 1.08416
1.05828, 6, 3.44286, 0.0962004, 2.82843, 2.55714, 0.0961955, 0.0962066, 0.0962572, 0.30693, 0.102529, 0.0983436, 0.120047, 0.0973031, 0.643891, 0.264194, 0.477581, 0.0962901, 0.09824, 0.304592, 0.117347, 0.0962013, 0.795763, 0.0962004, 0.0962004, 1.17035
1.06615, 2, 3.50047, 0.0973418, 2, -1.50047, 0.0973353, 0.0973479, 0.0973985, 0.308072, 0.103671, 0.099485, 0.121189, 0.0984444, 0.65319, 0.265333, 0.478553, 0.0974496, 0.0999425, 0.384383, 0.116616, 0.0973426, 0.695095, 0.0973418, 0.0973418, 1.24443
1.07402, 10, 3.59897, 0.0985572, 3.4641, 6.40103, 0.0985486, 0.0985633, 0.0986139, 0.309287, 0.104886, 0.1007, 0.122404, 0.0996598, 0.659556, 0.266547, 0.479526, 0.0986883, 0.101889, 0.503483, 0.115901, 0.098558, 0.614815, 0.0985572, 0.0985572, 1.3028
1.08189, 8, 3.75022, 0.0998287, 3.16228, 4.24978, 0.0998176, 0.0998349, 0.0998855, 0.310559, 0.106158, 0.101972, 0.123676, 0.100931, 0.660994, 0.267817, 0.480459, 0.0999899, 0.104089, 0.679796, 0.115253, 0.0998296, 0.553693, 0.0998287, 0.0998287, 1.34254
1.08976, 6, 3.97324, 0.101138, 2.82843, 2.02676, 0.101124, 0.101144, 0.101195, 0.311868, 0.107467, 0.103281, 0.124985, 0.102241, 0.656274, 0.269126, 0.481305, 0.101338, 0.106556, 0.937346, 0.114711, 0.101139, 0.509892, 0.101138, 0.101138, 1.36159
1.09763, 4, 4.29557, 0.102467, 2.44949, -0.295567, 0.102448, 0.102473, 0.102524, 0.313197, 0.108796, 0.10461, 0.126314, 0.10357, 0.644882, 0.270454, 0.482012, 0.102716, 0.109302, 1.30724, 0.114299, 0.102468, 0.481209, 0.102467, 0.102467, 1.35898
1.10551, 6, 4.75408, 0.103796, 2.82843, 1.24592, 0.103772, 0.103802, 0.103853, 0.314526, 0.110125, 0.105939, 0.127643, 0.104899, 0.626934, 0.271783, 0.482526, 0.104108, 0.112339, 1.82836, 0.114027, 0.103797, 0.465273, 0.103796, 0.103796, 1.33488
1.11338, 12, 5.39506, 0.105105, 3.74166, 6.60494, 0.105074, 0.105112, 0.105162, 0.315836, 0.111434, 0.107249, 0.128952, 0.106208, 0.603072, 0.273092, 0.48279, 0.105499, 0.115677, 2.54734, 0.113893, 0.105106, 0.459714, 0.105105, 0.105105, 1.29062
1.12125, 12, 6.27319, 0.106375, 3.74166, 5.72681, 0.106336, 0.106382, 0.106432, 0.317105, 0.112704, 0.108519, 0.130222, 0.107478, 0.574331, 0.274362, 0.482747, 0.106873, 0.119325, 3.51768, 0.113883, 0.106376, 0.462287, 0.106375, 0.106375, 1.22849
1.12912, 6, 7.44909, 0.107585, 2.82843, -1.44909, 0.107535, 0.107591, 0.107642, 0.318315, 0.113914, 0.109728, 0.131432, 0.108687, 0.542005, 0.275571, 0.482344, 0.108217, 0.123287, 4.79758, 0.113972, 0.107586, 0.470946, 0.107585, 0.107585, 1.15162
1.13699, 10, 8.98535, 0.108712, 3.4641, 1.01465, 0.108649, 0.108718, 0.108769, 0.319442, 0.115041, 0.110855, 0.132559, 0.109815, 0.507505, 0.276699, 0.481537, 0.109517, 0.127563, 6.44628, 0.11413, 0.108713, 0.483895, 0.108712, 0.108712, 1.06371
1.14487, 16, 10.941, 0.109735, 4.24264, 5.05902, 0.109655, 0.109741, 0.109791, 0.320465, 0.116064, 0.111878, 0.133582, 0.110837, 0.472229, 0.277721, 0.480293, 0.11076, 0.132146, 8.51892, 0.114321, 0.109736, 0.499596, 0.109735, 0.109735, 0.968664
1.15274, 6, 13.3645, 0.110629, 2.82843, -7.36448, 0.11053, 0.110636, 0.110686, 0.32136, 0.116958, 0.112773, 0.134476, 0.111732, 0.437459, 0.278616, 0.478597, 0.111934, 0.137027, 11.06, 0.114507, 0.11063, 0.516768, 0.110629, 0.110629, 0.870401
1.16061, 24, 16.2858, 0.111372, 5.09902, 7.71416, 0.111249, 0.111378, 0.111429, 0.322102, 0.117701, 0.113515, 0.135219, 0.112475, 0.404274, 0.279359, 0.476458, 0.113028, 0.14219, 14.0958, 0.114648, 0.111373, 0.534356, 0.111372, 0.111372, 0.772534
1.16848, 26, 19.7088, 0.111939, 5.2915, 6.2912, 0.111786, 0.111945, 0.111996, 0.322669, 0.118268, 0.114082, 0.135786, 0.113042, 0.373504, 0.279926, 0.473915, 0.114033, 0.147613, 17.6267, 0.114706, 0.11194, 0.551504, 0.111939, 0.111939, 0.678182
1.17635, 22, 23.603, 0.112306, 4.89898, -1.60304, 0.112118, 0.112313, 0.112363, 0.323037, 0.118635, 0.11445, 0.136153, 0.113409, 0.345712, 0.280293, 0.471043, 0.114937, 0.153272, 21.62, 0.114643, 0.112307, 0.567519, 0.112306, 0.112306, 0.589842
1.18422, 30, 27.8997, 0.112451, 5.65685, 2.10031, 0.11222, 0.112457, 0.112508, 0.323181, 0.11878, 0.114594, 0.136298, 0.113554, 0.321197, 0.280438, 0.467959, 0.115731, 0.159141, 26.0051, 0.114423, 0.112452, 0.581828, 0.112451, 0.112451, 0.509305
1.1921, 30, 32.4881, 0.112352, 5.65685, -2.48813, 0.11207, 0.112358, 0.112409, 0.323082, 0.118681, 0.114495, 0.136199, 0.113455, 0.300027, 0.280339, 0.464826, 0.116404, 0.165195, 30.6703, 0.114016, 0.112353, 0.593954, 0.112352, 0.112352, 0.437677
1.19997, 42, 37.2187, 0.111992, 6.63325, 4.78126, 0.111649, 0.111998, 0.112048, 0.322722, 0.118321, 0.114135, 0.135839, 0.113094, 0.28208, 0.279978, 0.461865, 0.116946, 0.171417, 35.4659, 0.113395, 0.111993, 0.603491, 0.111992, 0.111992, 0.375412
1.20784, 36, 41.9083, 0.111356, 6.16441, -5.90834, 0.110941, 0.111362, 0.111413, 0.322086, 0.117685, 0.113499, 0.135203, 0.112459, 0.267093, 0.279342, 0.459353, 0.117343, 0.177797, 40.209, 0.112538, 0.111357, 0.610082, 0.111356, 0.111356, 0.322424
1.21571, 46, 46.3512, 0.110436, 6.9282, -0.351238, 0.109936, 0.110442, 0.110493, 0.321166, 0.116765, 0.112579, 0.134283, 0.111539, 0.254714, 0.278422, 0.457633, 0.117582, 0.184351, 44.6948, 0.111431, 0.110437, 0.613423, 0.110436, 0.110436, 0.278203
1.22358, 60, 50.3335, 0.109229, 7.87401, 9.66653, 0.108629, 0.109236, 0.109286, 0.31996, 0.115558, 0.111373, 0.133076, 0.110332, 0.244549, 0.277216, 0.457115, 0.11765, 0.191128, 48.7102, 0.110066, 0.10923, 0.613262, 0.109229, 0.109229, 0.24194
1.23146, 64, 53.6496, 0.107741, 8.12404, 10.3504, 0.107024, 0.107748, 0.107798, 0.318471, 0.11407, 0.109885, 0.131588, 0.108844, 0.236195, 0.275728, 0.458281, 0.117531, 0.198241, 52.0509, 0.108444, 0.107742, 0.60941, 0.107741, 0.107741, 0.21265
1.23933, 44, 56.1203, 0.105985, 6.78233, -12.1203, 0.10513, 0.105991, 0.106041, 0.316714, 0.112314, 0.108128, 0.129831, 0.107088, 0.229278, 0.273971, 0.461689, 0.117215, 0.205899, 54.5383, 0.106574, 0.105985, 0.601762, 0.105985, 0.105985, 0.18928
