   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_34.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.5227, 8, 6.21514, 6.21513, 3.16228, 1.78486, 0, 6.21513, 6.21513, 6.21513, 6.21513, 6.21513, 6.21513, 6.21513, 6.21513, 6.21513, 6.21513, 6.21513, 6.21514, 6.21513, 6.21513, 6.21513, 6.21513
10.5306, 6, 6.19289, 6.19289, 2.82843, -0.192887, 0, 6.19289, 6.19289, 6.19289, 6.19289, 6.19289, 6.19289, 6.19289, 6.19289, 6.19289, 6.19289, 6.19289, 6.19289, 6.19289, 6.19289, 6.19289, 6.19289
10.5385, 12, 6.17068, 6.17068, 3.74166, 5.82932, 0, 6.17068, 6.17068, 6.17068, 6.17068, 6.17068, 6.17068, 6.17068, 6.17068, 6.17068, 6.17068, 6.17068, 6.17068, 6.17068, 6.17068, 6.17068, 6.17068
10.5464, 10, 6.15287, 6.15287, 3.4641, 3.84713, 0, 6.15287, 6.15287, 6.15287, 6.15287, 6.15287, 6.15287, 6.15287, 6.15287, 6.15287, 6.15287, 6.15287, 6.15287, 6.15287, 6.15287, 6.15287, 6.15287
10.5543, 6, 6.13301, 6.13301, 2.82843, -0.133012, 0, 6.13301, 6.13301, 6.13301, 6.13301, 6.13301, 6.13301, 6.13301, 6.13301, 6.13301, 6.13301, 6.13301, 6.13301, 6.13301, 6.13301, 6.13301, 6.13301
10.5622, 8, 6.11141, 6.11141, 3.16228, 1.88859, 0, 6.11141, 6.11141, 6.11141, 6.11141, 6.11141, 6.11141, 6.11141, 6.11141, 6.11141, 6.11141, 6.11141, 6.11141, 6.11141, 6.11141, 6.11141, 6.11141
10.57, 8, 6.08895, 6.08895, 3.16228, 1.91105, 0, 6.08895, 6.08895, 6.08895, 6.08895, 6.08895, 6.08895, 6.08895, 6.08895, 6.08895, 6.08895, 6.08895, 6.08895, 6.08895, 6.08895, 6.08895, 6.08895
10.5779, 4, 6.06654, 6.06654, 2.44949, -2.06654, 0, 6.06654, 6.06654, 6.06654, 6.06654, 6.06654, 6.06654, 6.06654, 6.06654, 6.06654, 6.06654, 6.06654, 6.06654, 6.06654, 6.06654, 6.06654, 6.06654
10.5858, 14, 6.04946, 6.04946, 4, 7.95054, 0, 6.04946, 6.04946, 6.04946, 6.04946, 6.04946, 6.04946, 6.04946, 6.04946, 6.04946, 6.04946, 6.04946, 6.04946, 6.04946, 6.04946, 6.04946, 6.04946
10.5937, 8, 6.02985, 6.02985, 3.16228, 1.97015, 0, 6.02985, 6.02985, 6.02985, 6.02985, 6.02985, 6.02985, 6.02985, 6.02985, 6.02985, 6.02985, 6.02985, 6.02985, 6.02985, 6.02985, 6.02985, 6.02985
10.6016, 4, 6.0081, 6.0081, 2.44949, -2.0081, 0, 6.0081, 6.0081, 6.0081, 6.0081, 6.0081, 6.0081, 6.0081, 6.0081, 6.0081, 6.0081, 6.0081, 6.0081, 6.0081, 6.0081, 6.0081, 6.0081
10.6095, 4, 5.9853, 5.98529, 2.44949, -1.9853, 0, 5.98529, 5.98529, 5.98529, 5.98529, 5.98529, 5.98529, 5.98529, 5.98529, 5.98529, 5.98529, 5.98529, 5.9853, 5.98529, 5.98529, 5.98529, 5.98529
10.6174, 4, 5.96254, 5.96253, 2.44949, -1.96254, 0, 5.96253, 5.96253, 5.96253, 5.96253, 5.96253, 5.96253, 5.96253, 5.96253, 5.96253, 5.96253, 5.96253, 5.96254, 5.96253, 5.96253, 5.96253, 5.96253
10.6253, 8, 5.94632, 5.94632, 3.16228, 2.05368, 0, 5.94632, 5.94632, 5.94632, 5.94632, 5.94632, 5.94632, 5.94632, 5.94632, 5.94632, 5.94632, 5.94632, 5.94632, 5.94632, 5.94632, 5.94632, 5.94632
10.6332, 4, 5.92713, 5.92713, 2.44949, -1.92713, 0, 5.92713, 5.92713, 5.92713, 5.92713, 5.92713, 5.92713, 5.92713, 5.92713, 5.92713, 5.92713, 5.92713, 5.92713, 5.92713, 5.92713, 5.92713, 5.92713
10.6411, 6, 5.90539, 5.90538, 2.82843, 0.094615, 0, 5.90538, 5.90538, 5.90538, 5.90538, 5.90538, 5.90538, 5.90538, 5.90538, 5.90538, 5.90538, 5.90538, 5.90539, 5.90538, 5.90538, 5.90538, 5.90538
10.649, 10, 5.88239, 5.88238, 3.4641, 4.11761, 0, 5.88238, 5.88238, 5.88238, 5.88238, 5.88238, 5.88238, 5.88238, 5.88238, 5.88238, 5.88238, 5.88238, 5.88239, 5.88238, 5.88238, 5.88238, 5.88238
10.6569, 2, 5.85943, 5.85943, 2, -3.85943, 0, 5.85943, 5.85943, 5.85943, 5.85943, 5.85943, 5.85943, 5.85943, 5.85943, 5.85943, 5.85943, 5.85943, 5.85943, 5.85943, 5.85943, 5.85943, 5.85943
10.6648, 10, 5.8448, 5.8448, 3.4641, 4.1552, 0, 5.8448, 5.8448, 5.8448, 5.8448, 5.8448, 5.8448, 5.8448, 5.8448, 5.8448, 5.8448, 5.8448, 5.8448, 5.8448, 5.8448, 5.8448, 5.8448
10.6727, 6, 5.82618, 5.82618, 2.82843, 0.173822, 0, 5.82618, 5.82618, 5.82618, 5.82618, 5.82618, 5.82618, 5.82618, 5.82618, 5.82618, 5.82618, 5.82618, 5.82618, 5.82618, 5.82618, 5.82618, 5.82618
10.6805, 8, 5.80416, 5.80416, 3.16228, 2.19584, 0, 5.80416, 5.80416, 5.80416, 5.80416, 5.80416, 5.80416, 5.80416, 5.80416, 5.80416, 5.80416, 5.80416, 5.80416, 5.80416, 5.80416, 5.80416, 5.80416
10.6884, 6, 5.78048, 5.78048, 2.82843, 0.219518, 0, 5.78048, 5.78048, 5.78048, 5.78048, 5.78048, 5.78048, 5.78048, 5.78048, 5.78048, 5.78048, 5.78048, 5.78048, 5.78048, 5.78048, 5.78048, 5.78048
10.6963, 12, 5.75685, 5.75685, 3.74166, 6.24315, 0, 5.75685, 5.75685, 5.75685, 5.75685, 5.75685, 5.75685, 5.75685, 5.75685, 5.75685, 5.75685, 5.75685, 5.75685, 5.75685, 5.75685, 5.75685, 5.75685
10.7042, 10, 5.74408, 5.74408, 3.4641, 4.25592, 0, 5.74408, 5.74408, 5.74408, 5.74408, 5.74408, 5.74408, 5.74408, 5.74408, 5.74408, 5.74408, 5.74408, 5.74408, 5.74408, 5.74408, 5.74408, 5.74408
10.7121, 8, 5.7263, 5.72629, 3.16228, 2.2737, 0, 5.72629, 5.72629, 5.72629, 5.72629, 5.72629, 5.72629, 5.72629, 5.72629, 5.72629, 5.72629, 5.72629, 5.7263, 5.72629, 5.72629, 5.72629, 5.72629
10.72, 8, 5.70404, 5.70404, 3.16228, 2.29596, 0, 5.70404, 5.70404, 5.70404, 5.70404, 5.70404, 5.70404, 5.70404, 5.70404, 5.70404, 5.70404, 5.70404, 5.70404, 5.70404, 5.70404, 5.70404, 5.70404
10.7279, 8, 5.67958, 5.67958, 3.16228, 2.32042, 0, 5.67958, 5.67958, 5.67958, 5.67958, 5.67958, 5.67958, 5.67958, 5.67958, 5.67958, 5.67958, 5.67958, 5.67958, 5.67958, 5.67958, 5.67958, 5.67958
10.7358, 8, 5.65518, 5.65518, 3.16228, 2.34482, 0, 5.65518, 5.65518, 5.65518, 5.65518, 5.65518, 5.65518, 5.65518, 5.65518, 5.65518, 5.65518, 5.65518, 5.65518, 5.65518, 5.65518, 5.65518, 5.65518
10.7437, 12, 5.64383, 5.64383, 3.74166, 6.35617, 0, 5.64383, 5.64383, 5.64383, 5.64383, 5.64383, 5.64383, 5.64383, 5.64383, 5.64383, 5.64383, 5.64383, 5.64383, 5.64383, 5.64383, 5.64383, 5.64383
10.7516, 10, 5.6267, 5.6267, 3.4641, 4.3733, 0, 5.6267, 5.6267, 5.6267, 5.6267, 5.6267, 5.6267, 5.6267, 5.6267, 5.6267, 5.6267, 5.6267, 5.6267, 5.6267, 5.6267, 5.6267, 5.6267
10.7595, 8, 5.60431, 5.60431, 3.16228, 2.39569, 0, 5.60431, 5.60431, 5.60431, 5.60431, 5.60431, 5.60431, 5.60431, 5.60431, 5.60431, 5.60431, 5.60431, 5.60431, 5.60431, 5.60431, 5.60431, 5.60431
10.7674, 6, 5.57933, 5.57933, 2.82843, 0.420666, 0, 5.57933, 5.57933, 5.57933, 5.57933, 5.57933, 5.57933, 5.57933, 5.57933, 5.57933, 5.57933, 5.57933, 5.57933, 5.57933, 5.57933, 5.57933, 5.57933
10.7753, 4, 5.55441, 5.55441, 2.44949, -1.55441, 0, 5.55441, 5.55441, 5.55441, 5.55441, 5.55441, 5.55441, 5.55441, 5.55441, 5.55441, 5.55441, 5.55441, 5.55441, 5.55441, 5.55441, 5.55441, 5.55441
10.7832, 4, 5.54586, 5.54586, 2.44949, -1.54586, 0, 5.54586, 5.54586, 5.54586, 5.54586, 5.54586, 5.54586, 5.54586, 5.54586, 5.54586, 5.54586, 5.54586, 5.54586, 5.54586, 5.54586, 5.54586, 5.54586
10.791, 4, 5.52985, 5.52985, 2.44949, -1.52985, 0, 5.52985, 5.52985, 5.52985, 5.52985, 5.52985, 5.52985, 5.52985, 5.52985, 5.52985, 5.52985, 5.52985, 5.52985, 5.52985, 5.52985, 5.52985, 5.52985
10.7989, 4, 5.50698, 5.50698, 2.44949, -1.50698, 0, 5.50698, 5.50698, 5.50698, 5.50698, 5.50698, 5.50698, 5.50698, 5.50698, 5.50698, 5.50698, 5.50698, 5.50698, 5.50698, 5.50698, 5.50698, 5.50698
10.8068, 2, 5.48073, 5.48073, 2, -3.48073, 0, 5.48073, 5.48073, 5.48073, 5.48073, 5.48073, 5.48073, 5.48073, 5.48073, 5.48073, 5.48073, 5.48073, 5.48073, 5.48073, 5.48073, 5.48073, 5.48073
10.8147, 6, 5.45455, 5.45455, 2.82843, 0.545453, 0, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455
10.8226, 8, 5.45915, 5.45915, 3.16228, 2.54085, 0, 5.45915, 5.45915, 5.45915, 5.45915, 5.45915, 5.45915, 5.45915, 5.45915, 5.45915, 5.45915, 5.45915, 5.45915, 5.45915, 5.45915, 5.45915, 5.45915
10.8305, 10, 5.45593, 5.45593, 3.4641, 4.54407, 0, 5.45593, 5.45593, 5.45593, 5.45593, 5.45593, 5.45593, 5.45593, 5.45593, 5.45593, 5.45593, 5.45593, 5.45593, 5.45593, 5.45593, 5.45593, 5.45593
10.8384, 10, 5.44526, 5.44526, 3.4641, 4.55474, 0, 5.44526, 5.44526, 5.44526, 5.44526, 5.44526, 5.44526, 5.44526, 5.44526, 5.44526, 5.44526, 5.44526, 5.44526, 5.44526, 5.44526, 5.44526, 5.44526
10.8463, 4, 5.43087, 5.43087, 2.44949, -1.43087, 0, 5.43087, 5.43087, 5.43087, 5.43087, 5.43087, 5.43087, 5.43087, 5.43087, 5.43087, 5.43087, 5.43087, 5.43087, 5.43087, 5.43087, 5.43087, 5.43087
10.8542, 4, 5.4165, 5.4165, 2.44949, -1.4165, 0, 5.4165, 5.4165, 5.4165, 5.4165, 5.4165, 5.4165, 5.4165, 5.4165, 5.4165, 5.4165, 5.4165, 5.4165, 5.4165, 5.4165, 5.4165, 5.4165
10.8621, 10, 5.41758, 5.41758, 3.4641, 4.58242, 0, 5.41758, 5.41758, 5.41758, 5.41758, 5.41758, 5.41758, 5.41758, 5.41758, 5.41758, 5.41758, 5.41758, 5.41758, 5.41758, 5.41758, 5.41758, 5.41758
10.87, 6, 5.41305, 5.41305, 2.82843, 0.586953, 0, 5.41305, 5.41305, 5.41305, 5.41305, 5.41305, 5.41305, 5.41305, 5.41305, 5.41305, 5.41305, 5.41305, 5.41305, 5.41305, 5.41305, 5.41305, 5.41305
10.8779, 6, 5.40329, 5.40329, 2.82843, 0.596711, 0, 5.40329, 5.40329, 5.40329, 5.40329, 5.40329, 5.40329, 5.40329, 5.40329, 5.40329, 5.40329, 5.40329, 5.40329, 5.40329, 5.40329, 5.40329, 5.40329
10.8858, 10, 5.39093, 5.39093, 3.4641, 4.60907, 0, 5.39093, 5.39093, 5.39093, 5.39093, 5.39093, 5.39093, 5.39093, 5.39093, 5.39093, 5.39093, 5.39093, 5.39093, 5.39093, 5.39093, 5.39093, 5.39093
10.8937, 6, 5.37858, 5.37858, 2.82843, 0.621419, 0, 5.37858, 5.37858, 5.37858, 5.37858, 5.37858, 5.37858, 5.37858, 5.37858, 5.37858, 5.37858, 5.37858, 5.37858, 5.37858, 5.37858, 5.37858, 5.37858
10.9016, 12, 5.37817, 5.37817, 3.74166, 6.62183, 0, 5.37817, 5.37817, 5.37817, 5.37817, 5.37817, 5.37817, 5.37817, 5.37817, 5.37817, 5.37817, 5.37817, 5.37817, 5.37817, 5.37817, 5.37817, 5.37817
10.9094, 6, 5.37302, 5.37302, 2.82843, 0.626981, 0, 5.37302, 5.37302, 5.37302, 5.37302, 5.37302, 5.37302, 5.37302, 5.37302, 5.37302, 5.37302, 5.37302, 5.37302, 5.37302, 5.37302, 5.37302, 5.37302
10.9173, 4, 5.36348, 5.36348, 2.44949, -1.36348, 0, 5.36348, 5.36348, 5.36348, 5.36348, 5.36348, 5.36348, 5.36348, 5.36348, 5.36348, 5.36348, 5.36348, 5.36348, 5.36348, 5.36348, 5.36348, 5.36348
10.9252, 8, 5.35177, 5.35177, 3.16228, 2.64823, 0, 5.35177, 5.35177, 5.35177, 5.35177, 5.35177, 5.35177, 5.35177, 5.35177, 5.35177, 5.35177, 5.35177, 5.35177, 5.35177, 5.35177, 5.35177, 5.35177
10.9331, 10, 5.34007, 5.34007, 3.4641, 4.65993, 0, 5.34007, 5.34007, 5.34007, 5.34007, 5.34007, 5.34007, 5.34007, 5.34007, 5.34007, 5.34007, 5.34007, 5.34007, 5.34007, 5.34007, 5.34007, 5.34007
10.941, 12, 5.33785, 5.33785, 3.74166, 6.66215, 0, 5.33785, 5.33785, 5.33785, 5.33785, 5.33785, 5.33785, 5.33785, 5.33785, 5.33785, 5.33785, 5.33785, 5.33785, 5.33785, 5.33785, 5.33785, 5.33785
10.9489, 6, 5.33146, 5.33146, 2.82843, 0.66854, 0, 5.33146, 5.33146, 5.33146, 5.33146, 5.33146, 5.33146, 5.33146, 5.33146, 5.33146, 5.33146, 5.33146, 5.33146, 5.33146, 5.33146, 5.33146, 5.33146
10.9568, 10, 5.32127, 5.32127, 3.4641, 4.67873, 0, 5.32127, 5.32127, 5.32127, 5.32127, 5.32127, 5.32127, 5.32127, 5.32127, 5.32127, 5.32127, 5.32127, 5.32127, 5.32127, 5.32127, 5.32127, 5.32127
10.9647, 2, 5.30919, 5.30918, 2, -3.30919, 0, 5.30918, 5.30918, 5.30918, 5.30918, 5.30918, 5.30918, 5.30918, 5.30918, 5.30918, 5.30918, 5.30918, 5.30919, 5.30918, 5.30918, 5.30918, 5.30918
10.9726, 12, 5.29711, 5.29711, 3.74166, 6.70289, 0, 5.29711, 5.29711, 5.29711, 5.29711, 5.29711, 5.29711, 5.29711, 5.29711, 5.29711, 5.29711, 5.29711, 5.29711, 5.29711, 5.29711, 5.29711, 5.29711
10.9805, 10, 5.29336, 5.29335, 3.4641, 4.70664, 0, 5.29335, 5.29335, 5.29335, 5.29335, 5.29335, 5.29335, 5.29335, 5.29335, 5.29335, 5.29335, 5.29335, 5.29336, 5.29335, 5.29335, 5.29335, 5.29335
10.9884, 6, 5.28641, 5.28641, 2.82843, 0.71359, 0, 5.28641, 5.28641, 5.28641, 5.28641, 5.28641, 5.28641, 5.28641, 5.28641, 5.28641, 5.28641, 5.28641, 5.28641, 5.28641, 5.28641, 5.28641, 5.28641
10.9963, 4, 5.27665, 5.27665, 2.44949, -1.27665, 0, 5.27665, 5.27665, 5.27665, 5.27665, 5.27665, 5.27665, 5.27665, 5.27665, 5.27665, 5.27665, 5.27665, 5.27665, 5.27665, 5.27665, 5.27665, 5.27665
11.0042, 0, 5.26549, 5.26548, 1.41421, -5.26549, 0, 5.26548, 5.26548, 5.26548, 5.26548, 5.26548, 5.26548, 5.26548, 5.26548, 5.26548, 5.26548, 5.26548, 5.26549, 5.26548, 5.26548, 5.26548, 5.26548
11.0121, 14, 5.25373, 5.25373, 4, 8.74627, 0, 5.25373, 5.25373, 5.25373, 5.25373, 5.25373, 5.25373, 5.25373, 5.25373, 5.25373, 5.25373, 5.25373, 5.25373, 5.25373, 5.25373, 5.25373, 5.25373
11.0199, 8, 5.24051, 5.24051, 3.16228, 2.75949, 0, 5.24051, 5.24051, 5.24051, 5.24051, 5.24051, 5.24051, 5.24051, 5.24051, 5.24051, 5.24051, 5.24051, 5.24051, 5.24051, 5.24051, 5.24051, 5.24051
11.0278, 14, 5.22451, 5.22451, 4, 8.77549, 0, 5.22451, 5.22451, 5.22451, 5.22451, 5.22451, 5.22451, 5.22451, 5.22451, 5.22451, 5.22451, 5.22451, 5.22451, 5.22451, 5.22451, 5.22451, 5.22451
11.0357, 10, 5.20609, 5.20609, 3.4641, 4.79391, 0, 5.20609, 5.20609, 5.20609, 5.20609, 5.20609, 5.20609, 5.20609, 5.20609, 5.20609, 5.20609, 5.20609, 5.20609, 5.20609, 5.20609, 5.20609, 5.20609
11.0436, 10, 5.18649, 5.18649, 3.4641, 4.81351, 0, 5.18649, 5.18649, 5.18649, 5.18649, 5.18649, 5.18649, 5.18649, 5.18649, 5.18649, 5.18649, 5.18649, 5.18649, 5.18649, 5.18649, 5.18649, 5.18649
11.0515, 2, 5.16692, 5.16692, 2, -3.16692, 0, 5.16692, 5.16692, 5.16692, 5.16692, 5.16692, 5.16692, 5.16692, 5.16692, 5.16692, 5.16692, 5.16692, 5.16692, 5.16692, 5.16692, 5.16692, 5.16692
11.0594, 12, 5.15601, 5.15601, 3.74166, 6.84399, 0, 5.15601, 5.15601, 5.15601, 5.15601, 5.15601, 5.15601, 5.15601, 5.15601, 5.15601, 5.15601, 5.15601, 5.15601, 5.15601, 5.15601, 5.15601, 5.15601
11.0673, 10, 5.14078, 5.14078, 3.4641, 4.85922, 0, 5.14078, 5.14078, 5.14078, 5.14078, 5.14078, 5.14078, 5.14078, 5.14078, 5.14078, 5.14078, 5.14078, 5.14078, 5.14078, 5.14078, 5.14078, 5.14078
11.0752, 10, 5.12182, 5.12181, 3.4641, 4.87818, 0, 5.12181, 5.12181, 5.12181, 5.12181, 5.12181, 5.12181, 5.12181, 5.12181, 5.12181, 5.12181, 5.12181, 5.12182, 5.12181, 5.12181, 5.12181, 5.12181
11.0831, 8, 5.10101, 5.10101, 3.16228, 2.89899, 0, 5.10101, 5.10101, 5.10101, 5.10101, 5.10101, 5.10101, 5.10101, 5.10101, 5.10101, 5.10101, 5.10101, 5.10101, 5.10101, 5.10101, 5.10101, 5.10101
11.091, 6, 5.08025, 5.08025, 2.82843, 0.919753, 0, 5.08025, 5.08025, 5.08025, 5.08025, 5.08025, 5.08025, 5.08025, 5.08025, 5.08025, 5.08025, 5.08025, 5.08025, 5.08025, 5.08025, 5.08025, 5.08025
11.0989, 4, 5.071, 5.071, 2.44949, -1.071, 0, 5.071, 5.071, 5.071, 5.071, 5.071, 5.071, 5.071, 5.071, 5.071, 5.071, 5.071, 5.071, 5.071, 5.071, 5.071, 5.071
11.1068, 12, 5.05646, 5.05646, 3.74166, 6.94354, 0, 5.05646, 5.05646, 5.05646, 5.05646, 5.05646, 5.05646, 5.05646, 5.05646, 5.05646, 5.05646, 5.05646, 5.05646, 5.05646, 5.05646, 5.05646, 5.05646
11.1147, 0, 5.03726, 5.03726, 1.41421, -5.03726, 0, 5.03726, 5.03726, 5.03726, 5.03726, 5.03726, 5.03726, 5.03726, 5.03726, 5.03726, 5.03726, 5.03726, 5.03726, 5.03726, 5.03726, 5.03726, 5.03726
11.1226, 6, 5.01576, 5.01576, 2.82843, 0.984243, 0, 5.01576, 5.01576, 5.01576, 5.01576, 5.01576, 5.01576, 5.01576, 5.01576, 5.01576, 5.01576, 5.01576, 5.01576, 5.01576, 5.01576, 5.01576, 5.01576
11.1304, 2, 4.9943, 4.9943, 2, -2.9943, 0, 4.9943, 4.9943, 4.9943, 4.9943, 4.9943, 4.9943, 4.9943, 4.9943, 4.9943, 4.9943, 4.9943, 4.9943, 4.9943, 4.9943, 4.9943, 4.9943
11.1383, 6, 4.98701, 4.98701, 2.82843, 1.01299, 0, 4.98701, 4.98701, 4.98701, 4.98701, 4.98701, 4.98701, 4.98701, 4.98701, 4.98701, 4.98701, 4.98701, 4.98701, 4.98701, 4.98701, 4.98701, 4.98701
11.1462, 4, 4.97324, 4.97324, 2.44949, -0.973244, 0, 4.97324, 4.97324, 4.97324, 4.97324, 4.97324, 4.97324, 4.97324, 4.97324, 4.97324, 4.97324, 4.97324, 4.97324, 4.97324, 4.97324, 4.97324, 4.97324
11.1541, 8, 4.95373, 4.95373, 3.16228, 3.04627, 0, 4.95373, 4.95373, 4.95373, 4.95373, 4.95373, 4.95373, 4.95373, 4.95373, 4.95373, 4.95373, 4.95373, 4.95373, 4.95373, 4.95373, 4.95373, 4.95373
11.162, 8, 4.93139, 4.93139, 3.16228, 3.06861, 0, 4.93139, 4.93139, 4.93139, 4.93139, 4.93139, 4.93139, 4.93139, 4.93139, 4.93139, 4.93139, 4.93139, 4.93139, 4.93139, 4.93139, 4.93139, 4.93139
11.1699, 4, 4.90909, 4.90909, 2.44949, -0.909092, 0, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909
11.1778, 8, 4.90983, 4.90982, 3.16228, 3.09017, 0, 4.90982, 4.90982, 4.90982, 4.90982, 4.90982, 4.90982, 4.90982, 4.90982, 4.90982, 4.90982, 4.90982, 4.90983, 4.90982, 4.90982, 4.90982, 4.90982
11.1857, 8, 4.90388, 4.90388, 3.16228, 3.09612, 0, 4.90388, 4.90388, 4.90388, 4.90388, 4.90388, 4.90388, 4.90388, 4.90388, 4.90388, 4.90388, 4.90388, 4.90388, 4.90388, 4.90388, 4.90388, 4.90388
11.1936, 4, 4.89182, 4.89182, 2.44949, -0.891818, 0, 4.89182, 4.89182, 4.89182, 4.89182, 4.89182, 4.89182, 4.89182, 4.89182, 4.89182, 4.89182, 4.89182, 4.89182, 4.89182, 4.89182, 4.89182, 4.89182
11.2015, 0, 4.87671, 4.87671, 1.41421, -4.87671, 0, 4.87671, 4.87671, 4.87671, 4.87671, 4.87671, 4.87671, 4.87671, 4.87671, 4.87671, 4.87671, 4.87671, 4.87671, 4.87671, 4.87671, 4.87671, 4.87671
11.2094, 2, 4.86162, 4.86162, 2, -2.86162, 0, 4.86162, 4.86162, 4.86162, 4.86162, 4.86162, 4.86162, 4.86162, 4.86162, 4.86162, 4.86162, 4.86162, 4.86162, 4.86162, 4.86162, 4.86162, 4.86162
11.2173, 10, 4.85972, 4.85972, 3.4641, 5.14028, 0, 4.85972, 4.85972, 4.85972, 4.85972, 4.85972, 4.85972, 4.85972, 4.85972, 4.85972, 4.85972, 4.85972, 4.85972, 4.85972, 4.85972, 4.85972, 4.85972
11.2252, 10, 4.85289, 4.85289, 3.4641, 5.14711, 0, 4.85289, 4.85289, 4.85289, 4.85289, 4.85289, 4.85289, 4.85289, 4.85289, 4.85289, 4.85289, 4.85289, 4.85289, 4.85289, 4.85289, 4.85289, 4.85289
11.2331, 2, 4.84154, 4.84154, 2, -2.84154, 0, 4.84154, 4.84154, 4.84154, 4.84154, 4.84154, 4.84154, 4.84154, 4.84154, 4.84154, 4.84154, 4.84154, 4.84154, 4.84154, 4.84154, 4.84154, 4.84154
11.241, 16, 4.82795, 4.82795, 4.24264, 11.172, 0, 4.82795, 4.82795, 4.82795, 4.82795, 4.82795, 4.82795, 4.82795, 4.82795, 4.82795, 4.82795, 4.82795, 4.82795, 4.82795, 4.82795, 4.82795, 4.82795
11.2488, 4, 4.81438, 4.81438, 2.44949, -0.81438, 0, 4.81438, 4.81438, 4.81438, 4.81438, 4.81438, 4.81438, 4.81438, 4.81438, 4.81438, 4.81438, 4.81438, 4.81438, 4.81438, 4.81438, 4.81438, 4.81438
11.2567, 4, 4.81075, 4.81075, 2.44949, -0.81075, 0, 4.81075, 4.81075, 4.81075, 4.81075, 4.81075, 4.81075, 4.81075, 4.81075, 4.81075, 4.81075, 4.81075, 4.81075, 4.81075, 4.81075, 4.81075, 4.81075
11.2646, 8, 4.80328, 4.80328, 3.16228, 3.19672, 0, 4.80328, 4.80328, 4.80328, 4.80328, 4.80328, 4.80328, 4.80328, 4.80328, 4.80328, 4.80328, 4.80328, 4.80328, 4.80328, 4.80328, 4.80328, 4.80328
11.2725, 6, 4.79222, 4.79222, 2.82843, 1.20778, 0, 4.79222, 4.79222, 4.79222, 4.79222, 4.79222, 4.79222, 4.79222, 4.79222, 4.79222, 4.79222, 4.79222, 4.79222, 4.79222, 4.79222, 4.79222, 4.79222
11.2804, 0, 4.77939, 4.77939, 1.41421, -4.77939, 0, 4.77939, 4.77939, 4.77939, 4.77939, 4.77939, 4.77939, 4.77939, 4.77939, 4.77939, 4.77939, 4.77939, 4.77939, 4.77939, 4.77939, 4.77939, 4.77939
11.2883, 6, 4.76658, 4.76658, 2.82843, 1.23342, 0, 4.76658, 4.76658, 4.76658, 4.76658, 4.76658, 4.76658, 4.76658, 4.76658, 4.76658, 4.76658, 4.76658, 4.76658, 4.76658, 4.76658, 4.76658, 4.76658
11.2962, 8, 4.76108, 4.76107, 3.16228, 3.23892, 0, 4.76107, 4.76107, 4.76107, 4.76107, 4.76107, 4.76107, 4.76107, 4.76107, 4.76107, 4.76107, 4.76107, 4.76108, 4.76107, 4.76107, 4.76107, 4.76107
11.3041, 6, 4.75298, 4.75298, 2.82843, 1.24702, 0, 4.75298, 4.75298, 4.75298, 4.75298, 4.75298, 4.75298, 4.75298, 4.75298, 4.75298, 4.75298, 4.75298, 4.75298, 4.75298, 4.75298, 4.75298, 4.75298
11.312, 4, 4.74246, 4.74245, 2.44949, -0.742456, 0, 4.74245, 4.74245, 4.74245, 4.74245, 4.74245, 4.74245, 4.74245, 4.74245, 4.74245, 4.74245, 4.74245, 4.74246, 4.74245, 4.74245, 4.74245, 4.74245
11.3199, 10, 4.73073, 4.73073, 3.4641, 5.26927, 0, 4.73073, 4.73073, 4.73073, 4.73073, 4.73073, 4.73073, 4.73073, 4.73073, 4.73073, 4.73073, 4.73073, 4.73073, 4.73073, 4.73073, 4.73073, 4.73073
11.3278, 8, 4.71901, 4.71901, 3.16228, 3.28099, 0, 4.71901, 4.71901, 4.71901, 4.71901, 4.71901, 4.71901, 4.71901, 4.71901, 4.71901, 4.71901, 4.71901, 4.71901, 4.71901, 4.71901, 4.71901, 4.71901
11.3357, 8, 4.71036, 4.71036, 3.16228, 3.28964, 0, 4.71036, 4.71036, 4.71036, 4.71036, 4.71036, 4.71036, 4.71036, 4.71036, 4.71036, 4.71036, 4.71036, 4.71036, 4.71036, 4.71036, 4.71036, 4.71036
11.3436, 8, 4.70102, 4.70102, 3.16228, 3.29898, 0, 4.70102, 4.70102, 4.70102, 4.70102, 4.70102, 4.70102, 4.70102, 4.70102, 4.70102, 4.70102, 4.70102, 4.70102, 4.70102, 4.70102, 4.70102, 4.70102
