   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_49.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
23.1356, 0, 0.00125878, 0, 1.41421, -0.00125878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00125, 0, 8.77478e-06, 0, 0
23.1435, 0, 0.00126992, 0, 1.41421, -0.00126992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00126178, 0, 8.14428e-06, 0, 0
23.1514, 0, 0.00127744, 0, 1.41421, -0.00127744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012699, 0, 7.54062e-06, 0, 0
23.1593, 0, 0.00128101, 0, 1.41421, -0.00128101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127404, 0, 6.96473e-06, 0, 0
23.1671, 0, 0.00128036, 0, 1.41421, -0.00128036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127394, 0, 6.41653e-06, 0, 0
23.175, 0, 0.00127531, 0, 1.41421, -0.00127531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00126942, 0, 5.89626e-06, 0, 0
23.1829, 0, 0.00126579, 0, 1.41421, -0.00126579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00126039, 0, 5.40423e-06, 0, 0
23.1908, 0, 0.00125178, 0, 1.41421, -0.00125178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00124684, 0, 4.94025e-06, 0, 0
23.1987, 0, 0.00123332, 0, 1.41421, -0.00123332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00122882, 0, 4.50407e-06, 0, 0
23.2066, 0, 0.00121057, 0, 1.41421, -0.00121057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00120647, 0, 4.09533e-06, 0, 0
23.2145, 0, 0.00118369, 0, 1.41421, -0.00118369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00117998, 0, 3.71354e-06, 0, 0
23.2224, 0, 0.00115295, 0, 1.41421, -0.00115295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0011496, 0, 3.35797e-06, 0, 0
23.2303, 0, 0.00111866, 0, 1.41421, -0.00111866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00111563, 0, 3.02807e-06, 0, 0
23.2382, 0, 0.00108114, 0, 1.41421, -0.00108114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00107842, 0, 2.72291e-06, 0, 0
23.2461, 0, 0.00104078, 0, 1.41421, -0.00104078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00103834, 0, 2.44156e-06, 0, 0
23.2539, 0, 0.000997985, 0, 1.41421, -0.000997985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000995802, 0, 2.18304e-06, 0, 0
23.2618, 0, 0.000953166, 0, 1.41421, -0.000953166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000951219, 0, 1.94626e-06, 0, 0
23.2697, 0, 0.000906743, 0, 1.41421, -0.000906743, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000905013, 0, 1.73009e-06, 0, 0
23.2776, 0, 0.000859171, 0, 1.41421, -0.000859171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000857638, 0, 1.53348e-06, 0, 0
23.2855, 0, 0.000810851, 0, 1.41421, -0.000810851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000809496, 0, 1.35518e-06, 0, 0
23.2934, 0, 0.000762231, 0, 1.41421, -0.000762231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000761037, 0, 1.19415e-06, 0, 0
23.3013, 0, 0.000713667, 0, 1.41421, -0.000713667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000712618, 0, 1.04909e-06, 0, 0
23.3092, 0, 0.000665529, 0, 1.41421, -0.000665529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00066461, 0, 9.18876e-07, 0, 0
23.3171, 0, 0.000618181, 0, 1.41421, -0.000618181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000617379, 0, 8.02431e-07, 0, 0
23.325, 0, 0.000571919, 0, 1.41421, -0.000571919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00057122, 0, 6.98629e-07, 0, 0
23.3329, 0, 0.000527005, 0, 1.41421, -0.000527005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000526398, 0, 6.06392e-07, 0, 0
23.3407, 0, 0.000483709, 0, 1.41421, -0.000483709, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000483184, 0, 5.24769e-07, 0, 0
23.3486, 0, 0.000442198, 0, 1.41421, -0.000442198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000441746, 0, 4.5273e-07, 0, 0
23.3565, 0, 0.000402636, 0, 1.41421, -0.000402636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000402247, 0, 3.89368e-07, 0, 0
23.3644, 0, 0.000365168, 0, 1.41421, -0.000365168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000364834, 0, 3.33857e-07, 0, 0
23.3723, 0, 0.000329875, 0, 1.41421, -0.000329875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000329589, 0, 2.85377e-07, 0, 0
23.3802, 0, 0.000296804, 0, 1.41421, -0.000296804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000296561, 0, 2.43171e-07, 0, 0
23.3881, 2, 0.000266007, 0, 2, 1.99973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000265801, 0, 2.0658e-07, 0, 0
23.396, 0, 0.000237457, 0, 1.41421, -0.000237457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000237282, 0, 1.74941e-07, 0, 0
23.4039, 0, 0.000211127, 0, 1.41421, -0.000211127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00021098, 0, 1.47679e-07, 0, 0
23.4118, 0, 0.000186982, 0, 1.41421, -0.000186982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000186858, 0, 1.2428e-07, 0, 0
23.4197, 0, 0.000164945, 0, 1.41421, -0.000164945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000164841, 0, 1.04259e-07, 0, 0
23.4275, 0, 0.000144933, 0, 1.41421, -0.000144933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000144846, 0, 8.71885e-08, 0, 0
23.4354, 0, 0.000126847, 0, 1.41421, -0.000126847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000126775, 0, 7.26825e-08, 0, 0
23.4433, 0, 0.000110582, 0, 1.41421, -0.000110582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000110522, 0, 6.03981e-08, 0, 0
23.4512, 0, 9.60212e-05, 0, 1.41421, -9.60212e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.59712e-05, 0, 5.00282e-08, 0, 0
23.4591, 0, 8.30533e-05, 0, 1.41421, -8.30533e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.3012e-05, 0, 4.13089e-08, 0, 0
23.467, 0, 7.15553e-05, 0, 1.41421, -7.15553e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.15213e-05, 0, 3.40004e-08, 0, 0
23.4749, 0, 6.14078e-05, 0, 1.41421, -6.14078e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.13799e-05, 0, 2.78955e-08, 0, 0
23.4828, 0, 5.24934e-05, 0, 1.41421, -5.24934e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.24706e-05, 0, 2.28134e-08, 0, 0
23.4907, 0, 4.46979e-05, 0, 1.41421, -4.46979e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.46793e-05, 0, 1.85973e-08, 0, 0
23.4986, 0, 3.791e-05, 0, 1.41421, -3.791e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.78949e-05, 0, 1.51107e-08, 0, 0
23.5065, 0, 3.2029e-05, 0, 1.41421, -3.2029e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20167e-05, 0, 1.22389e-08, 0, 0
23.5143, 0, 2.6955e-05, 0, 1.41421, -2.6955e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69451e-05, 0, 9.88076e-09, 0, 0
23.5222, 0, 2.25966e-05, 0, 1.41421, -2.25966e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25887e-05, 0, 7.95114e-09, 0, 0
23.5301, 0, 1.88695e-05, 0, 1.41421, -1.88695e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88631e-05, 0, 6.37758e-09, 0, 0
23.538, 0, 1.56952e-05, 0, 1.41421, -1.56952e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56901e-05, 0, 5.09851e-09, 0, 0
23.5459, 0, 1.3005e-05, 0, 1.41421, -1.3005e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30009e-05, 0, 4.06288e-09, 0, 0
23.5538, 0, 1.07342e-05, 0, 1.41421, -1.07342e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07309e-05, 0, 3.22703e-09, 0, 0
23.5617, 0, 8.82521e-06, 0, 1.41421, -8.82521e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.82266e-06, 0, 2.55459e-09, 0, 0
23.5696, 0, 7.22845e-06, 0, 1.41421, -7.22845e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.22643e-06, 0, 2.01587e-09, 0, 0
23.5775, 0, 5.89749e-06, 0, 1.41421, -5.89749e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8959e-06, 0, 1.58543e-09, 0, 0
23.5854, 0, 4.79282e-06, 0, 1.41421, -4.79282e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.79158e-06, 0, 1.24271e-09, 0, 0
23.5933, 0, 3.88029e-06, 0, 1.41421, -3.88029e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.87932e-06, 0, 9.70909e-10, 0, 0
23.6011, 0, 3.12944e-06, 0, 1.41421, -3.12944e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12869e-06, 0, 7.56043e-10, 0, 0
23.609, 0, 2.51421e-06, 0, 1.41421, -2.51421e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51362e-06, 0, 5.86771e-10, 0, 0
23.6169, 0, 2.01218e-06, 0, 1.41421, -2.01218e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01173e-06, 0, 4.53879e-10, 0, 0
23.6248, 0, 1.60425e-06, 0, 1.41421, -1.60425e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6039e-06, 0, 3.49912e-10, 0, 0
23.6327, 0, 1.27405e-06, 0, 1.41421, -1.27405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27378e-06, 0, 2.68838e-10, 0, 0
23.6406, 0, 1.00801e-06, 0, 1.41421, -1.00801e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00781e-06, 0, 2.05867e-10, 0, 0
23.6485, 0, 7.94491e-07, 0, 1.41421, -7.94491e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.94334e-07, 0, 1.57113e-10, 0, 0
23.6564, 0, 6.23815e-07, 0, 1.41421, -6.23815e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.23696e-07, 0, 1.19499e-10, 0, 0
23.6643, 0, 4.87943e-07, 0, 1.41421, -4.87943e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87853e-07, 0, 9.05791e-11, 0, 0
23.6722, 0, 3.80217e-07, 0, 1.41421, -3.80217e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80149e-07, 0, 6.84223e-11, 0, 0
23.6801, 0, 2.95132e-07, 0, 1.41421, -2.95132e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95081e-07, 0, 5.15025e-11, 0, 0
23.6879, 0, 2.28236e-07, 0, 1.41421, -2.28236e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28197e-07, 0, 3.86336e-11, 0, 0
23.6958, 0, 1.75835e-07, 0, 1.41421, -1.75835e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75806e-07, 0, 2.88779e-11, 0, 0
23.7037, 0, 1.34953e-07, 0, 1.41421, -1.34953e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34932e-07, 0, 2.15078e-11, 0, 0
23.7116, 0, 1.03187e-07, 0, 1.41421, -1.03187e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03171e-07, 0, 1.59595e-11, 0, 0
23.7195, 0, 7.86003e-08, 0, 1.41421, -7.86003e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.85885e-08, 0, 1.17974e-11, 0, 0
23.7274, 0, 5.96431e-08, 0, 1.41421, -5.96431e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.96344e-08, 0, 8.68556e-12, 0, 0
23.7353, 0, 4.50912e-08, 0, 1.41421, -4.50912e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.50849e-08, 0, 6.36854e-12, 0, 0
23.7432, 0, 3.39621e-08, 0, 1.41421, -3.39621e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39574e-08, 0, 4.64889e-12, 0, 0
23.7511, 0, 2.5484e-08, 0, 1.41421, -2.5484e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54806e-08, 0, 3.37726e-12, 0, 0
23.759, 0, 1.90508e-08, 0, 1.41421, -1.90508e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90484e-08, 0, 2.44024e-12, 0, 0
23.7669, 0, 1.41885e-08, 0, 1.41421, -1.41885e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41867e-08, 0, 1.7523e-12, 0, 0
23.7747, 0, 1.0527e-08, 0, 1.41421, -1.0527e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05258e-08, 0, 1.24898e-12, 0, 0
23.7826, 0, 7.78189e-09, 0, 1.41421, -7.78189e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.78101e-09, 0, 8.82301e-13, 0, 0
23.7905, 0, 5.73082e-09, 0, 1.41421, -5.73082e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.7302e-09, 0, 6.16066e-13, 0, 0
23.7984, 0, 4.20533e-09, 0, 1.41421, -4.20533e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2049e-09, 0, 4.36411e-13, 0, 0
23.8063, 0, 3.07424e-09, 0, 1.41421, -3.07424e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07394e-09, 0, 3.06475e-13, 0, 0
23.8142, 0, 2.23882e-09, 0, 1.41421, -2.23882e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2386e-09, 0, 2.12891e-13, 0, 0
23.8221, 0, 1.62449e-09, 0, 1.41421, -1.62449e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62434e-09, 0, 1.45802e-13, 0, 0
23.83, 0, 1.17434e-09, 0, 1.41421, -1.17434e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17424e-09, 0, 9.80042e-14, 0, 0
23.8379, 0, 8.45741e-10, 0, 1.41421, -8.45741e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.45677e-10, 0, 6.40408e-14, 0, 0
23.8458, 0, 6.06768e-10, 0, 1.41421, -6.06768e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.06727e-10, 0, 4.18273e-14, 0, 0
23.8537, 0, 4.33596e-10, 0, 1.41421, -4.33596e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.33568e-10, 0, 2.78096e-14, 0, 0
23.8615, 0, 3.08479e-10, 0, 1.41421, -3.08479e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08461e-10, 0, 1.79149e-14, 0, 0
23.8694, 0, 2.18297e-10, 0, 1.41421, -2.18297e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18286e-10, 0, 1.09719e-14, 0, 0
23.8773, 0, 1.53036e-10, 0, 1.41421, -1.53036e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5303e-10, 0, 6.13096e-15, 0, 0
23.8852, 0, 1.03895e-10, 0, 1.41421, -1.03895e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03892e-10, 0, 2.77988e-15, 0, 0
23.8931, 0, 4.73636e-11, 0, 1.41421, -4.73636e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.73631e-11, 0, 4.84405e-16, 0, 0
23.901, 0, 2.24968e-11, 0, 1.41421, -2.24968e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24965e-11, 0, 3.19622e-16, 0, 0
23.9089, 0, 1.34338e-11, 0, 1.41421, -1.34338e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34336e-11, 0, 2.03528e-16, 0, 0
23.9168, 0, 9.48167e-12, 0, 1.41421, -9.48167e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.48153e-12, 0, 1.42519e-16, 0, 0
23.9247, 0, 5.9586e-12, 0, 1.41421, -5.9586e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.95852e-12, 0, 8.53755e-17, 0, 0
23.9326, 0, 3.79228e-12, 0, 1.41421, -3.79228e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.79223e-12, 0, 4.57653e-17, 0, 0
23.9405, 0, 2.39678e-12, 0, 1.41421, -2.39678e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39676e-12, 0, 1.85234e-17, 0, 0
23.9483, 0, 1.41573e-12, 0, 1.41421, -1.41573e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41573e-12, 0, 0, 0, 0
23.9562, 0, 6.05163e-13, 0, 1.41421, -6.05163e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.05163e-13, 0, 0, 0, 0
23.9641, 0, 2.98435e-13, 0, 1.41421, -2.98435e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98435e-13, 0, 0, 0, 0
23.972, 0, 1.25141e-13, 0, 1.41421, -1.25141e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25141e-13, 0, 0, 0, 0
23.9799, 0, 2.37085e-14, 0, 1.41421, -2.37085e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37085e-14, 0, 0, 0, 0
23.9878, 0, 1.33462e-14, 0, 1.41421, -1.33462e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33462e-14, 0, 0, 0, 0
23.9957, 0, 7.17403e-15, 0, 1.41421, -7.17403e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.17403e-15, 0, 0, 0, 0
24.0036, 0, 3.47398e-15, 0, 1.41421, -3.47398e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47398e-15, 0, 0, 0, 0
24.0115, 0, 1.27573e-15, 0, 1.41421, -1.27573e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27573e-15, 0, 0, 0, 0
24.0194, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0273, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0351, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.043, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0509, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0588, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0667, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0746, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0825, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0904, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0983, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1062, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1141, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.122, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1298, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1377, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
