   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_266.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.2867, 2, 0.27576, 0.275759, 2, 1.72424, 0, 0.275759, 0.275759, 0.275759, 0.275759, 0.275759, 0.275759, 0.275759, 0.275759, 0.275759, 0.275759, 0.275759, 0.275759, 0.275759, 0.27576, 0.275759, 0.275759, 0.275759, 0.275759
15.2946, 0, 0.272304, 0.272303, 1.41421, -0.272304, 0, 0.272303, 0.272303, 0.272303, 0.272303, 0.272303, 0.272303, 0.272303, 0.272303, 0.272303, 0.272303, 0.272303, 0.272303, 0.272303, 0.272304, 0.272303, 0.272303, 0.272303, 0.272303
15.3025, 0, 0.268401, 0.2684, 1.41421, -0.268401, 0, 0.2684, 0.2684, 0.2684, 0.2684, 0.2684, 0.2684, 0.2684, 0.2684, 0.2684, 0.2684, 0.2684, 0.2684, 0.2684, 0.268401, 0.2684, 0.2684, 0.2684, 0.2684
15.3103, 0, 0.264526, 0.264525, 1.41421, -0.264526, 0, 0.264525, 0.264525, 0.264525, 0.264525, 0.264525, 0.264525, 0.264525, 0.264525, 0.264525, 0.264525, 0.264525, 0.264525, 0.264525, 0.264526, 0.264525, 0.264525, 0.264525, 0.264525
15.3182, 0, 0.263249, 0.263249, 1.41421, -0.263249, 0, 0.263249, 0.263249, 0.263249, 0.263249, 0.263249, 0.263249, 0.263249, 0.263249, 0.263249, 0.263249, 0.263249, 0.263249, 0.263249, 0.263249, 0.263249, 0.263249, 0.263249, 0.263249
15.3261, 2, 0.26082, 0.260819, 2, 1.73918, 0, 0.260819, 0.260819, 0.260819, 0.260819, 0.260819, 0.260819, 0.260819, 0.260819, 0.260819, 0.260819, 0.260819, 0.260819, 0.260819, 0.26082, 0.260819, 0.260819, 0.260819, 0.260819
15.3339, 0, 0.257413, 0.257413, 1.41421, -0.257413, 0, 0.257413, 0.257413, 0.257413, 0.257413, 0.257413, 0.257413, 0.257413, 0.257413, 0.257413, 0.257413, 0.257413, 0.257413, 0.257413, 0.257413, 0.257413, 0.257413, 0.257413, 0.257413
15.3418, 0, 0.25354, 0.253539, 1.41421, -0.25354, 0, 0.253539, 0.253539, 0.253539, 0.253539, 0.253539, 0.253539, 0.253539, 0.253539, 0.253539, 0.253539, 0.253539, 0.253539, 0.253539, 0.25354, 0.253539, 0.253539, 0.253539, 0.253539
15.3497, 0, 0.249695, 0.249694, 1.41421, -0.249695, 0, 0.249694, 0.249694, 0.249694, 0.249694, 0.249694, 0.249694, 0.249694, 0.249694, 0.249694, 0.249694, 0.249694, 0.249694, 0.249694, 0.249695, 0.249694, 0.249694, 0.249694, 0.249694
15.3575, 0, 0.248522, 0.248521, 1.41421, -0.248522, 0, 0.248521, 0.248521, 0.248521, 0.248521, 0.248521, 0.248521, 0.248521, 0.248521, 0.248521, 0.248521, 0.248521, 0.248521, 0.248521, 0.248522, 0.248521, 0.248521, 0.248521, 0.248521
15.3654, 0, 0.246184, 0.246183, 1.41421, -0.246184, 0, 0.246183, 0.246183, 0.246183, 0.246183, 0.246183, 0.246183, 0.246183, 0.246183, 0.246183, 0.246183, 0.246183, 0.246183, 0.246183, 0.246184, 0.246183, 0.246183, 0.246183, 0.246183
15.3733, 2, 0.242858, 0.242857, 2, 1.75714, 0, 0.242857, 0.242857, 0.242857, 0.242857, 0.242857, 0.242857, 0.242857, 0.242857, 0.242857, 0.242857, 0.242857, 0.242857, 0.242857, 0.242858, 0.242857, 0.242857, 0.242857, 0.242857
15.3811, 4, 0.23906, 0.239059, 2.44949, 3.76094, 0, 0.239059, 0.239059, 0.239059, 0.239059, 0.239059, 0.239059, 0.239059, 0.239059, 0.239059, 0.239059, 0.239059, 0.239059, 0.239059, 0.23906, 0.239059, 0.239059, 0.239059, 0.239059
15.389, 4, 0.235292, 0.235292, 2.44949, 3.76471, 0, 0.235292, 0.235292, 0.235292, 0.235292, 0.235292, 0.235292, 0.235292, 0.235292, 0.235292, 0.235292, 0.235292, 0.235292, 0.235292, 0.235292, 0.235292, 0.235292, 0.235292, 0.235292
15.3969, 0, 0.234126, 0.234125, 1.41421, -0.234126, 0, 0.234125, 0.234125, 0.234125, 0.234125, 0.234125, 0.234125, 0.234125, 0.234125, 0.234125, 0.234125, 0.234125, 0.234125, 0.234125, 0.234126, 0.234125, 0.234125, 0.234125, 0.234125
15.4047, 0, 0.231837, 0.231836, 1.41421, -0.231837, 0, 0.231836, 0.231836, 0.231836, 0.231836, 0.231836, 0.231836, 0.231836, 0.231836, 0.231836, 0.231836, 0.231836, 0.231836, 0.231836, 0.231837, 0.231836, 0.231836, 0.231836, 0.231836
15.4126, 0, 0.228607, 0.228606, 1.41421, -0.228607, 0, 0.228606, 0.228606, 0.228606, 0.228606, 0.228606, 0.228606, 0.228606, 0.228606, 0.228606, 0.228606, 0.228606, 0.228606, 0.228606, 0.228607, 0.228606, 0.228606, 0.228606, 0.228606
15.4205, 0, 0.224928, 0.224927, 1.41421, -0.224928, 0, 0.224927, 0.224927, 0.224927, 0.224927, 0.224927, 0.224927, 0.224927, 0.224927, 0.224927, 0.224927, 0.224927, 0.224927, 0.224927, 0.224928, 0.224927, 0.224927, 0.224927, 0.224927
15.4283, 2, 0.221279, 0.221278, 2, 1.77872, 0, 0.221278, 0.221278, 0.221278, 0.221278, 0.221278, 0.221278, 0.221278, 0.221278, 0.221278, 0.221278, 0.221278, 0.221278, 0.221278, 0.221279, 0.221278, 0.221278, 0.221278, 0.221278
15.4362, 0, 0.219992, 0.219991, 1.41421, -0.219992, 0, 0.219991, 0.219991, 0.219991, 0.219991, 0.219991, 0.219991, 0.219991, 0.219991, 0.219991, 0.219991, 0.219991, 0.219991, 0.219991, 0.219992, 0.219991, 0.219991, 0.219991, 0.219991
15.4441, 2, 0.21771, 0.217709, 2, 1.78229, 0, 0.217709, 0.217709, 0.217709, 0.217709, 0.217709, 0.217709, 0.217709, 0.217709, 0.217709, 0.217709, 0.217709, 0.217709, 0.217709, 0.21771, 0.217709, 0.21771, 0.217709, 0.217709
15.4519, 2, 0.214619, 0.214618, 2, 1.78538, 0, 0.214618, 0.214618, 0.214618, 0.214618, 0.214618, 0.214618, 0.214618, 0.214618, 0.214618, 0.214618, 0.214618, 0.214618, 0.214618, 0.214619, 0.214618, 0.214618, 0.214618, 0.214618
15.4598, 0, 0.211143, 0.211142, 1.41421, -0.211143, 0, 0.211142, 0.211142, 0.211142, 0.211142, 0.211142, 0.211142, 0.211142, 0.211142, 0.211142, 0.211142, 0.211142, 0.211142, 0.211142, 0.211143, 0.211142, 0.211142, 0.211142, 0.211142
15.4677, 0, 0.207696, 0.207694, 1.41421, -0.207696, 0, 0.207694, 0.207694, 0.207694, 0.207694, 0.207694, 0.207694, 0.207694, 0.207694, 0.207694, 0.207694, 0.207694, 0.207694, 0.207694, 0.207695, 0.207694, 0.207695, 0.207694, 0.207694
15.4755, 0, 0.206162, 0.206161, 1.41421, -0.206162, 0, 0.206161, 0.206161, 0.206161, 0.206161, 0.206161, 0.206161, 0.206161, 0.206161, 0.206161, 0.206161, 0.206161, 0.206161, 0.206161, 0.206162, 0.206161, 0.206161, 0.206161, 0.206161
15.4834, 0, 0.203847, 0.203845, 1.41421, -0.203847, 0, 0.203845, 0.203845, 0.203845, 0.203845, 0.203845, 0.203845, 0.203845, 0.203845, 0.203845, 0.203845, 0.203845, 0.203845, 0.203845, 0.203846, 0.203845, 0.203846, 0.203845, 0.203845
15.4913, 0, 0.200927, 0.200925, 1.41421, -0.200927, 0, 0.200925, 0.200925, 0.200925, 0.200925, 0.200925, 0.200925, 0.200925, 0.200925, 0.200925, 0.200925, 0.200925, 0.200925, 0.200925, 0.200926, 0.200925, 0.200926, 0.200925, 0.200925
15.4991, 2, 0.197722, 0.19772, 2, 1.80228, 0, 0.19772, 0.19772, 0.19772, 0.19772, 0.19772, 0.19772, 0.19772, 0.19772, 0.19772, 0.19772, 0.19772, 0.19772, 0.19772, 0.197721, 0.19772, 0.197721, 0.19772, 0.19772
15.507, 0, 0.194543, 0.194541, 1.41421, -0.194543, 0, 0.194541, 0.194541, 0.194541, 0.194541, 0.194541, 0.194541, 0.194541, 0.194541, 0.194541, 0.194541, 0.194541, 0.194541, 0.194541, 0.194542, 0.194541, 0.194542, 0.194541, 0.194541
15.5149, 0, 0.192624, 0.192621, 1.41421, -0.192624, 0, 0.192621, 0.192621, 0.192621, 0.192621, 0.192621, 0.192621, 0.192621, 0.192621, 0.192621, 0.192621, 0.192621, 0.192621, 0.192621, 0.192622, 0.192621, 0.192623, 0.192621, 0.192621
15.5227, 0, 0.190218, 0.190215, 1.41421, -0.190218, 0, 0.190215, 0.190215, 0.190215, 0.190215, 0.190215, 0.190215, 0.190215, 0.190215, 0.190215, 0.190215, 0.190215, 0.190215, 0.190215, 0.190216, 0.190215, 0.190217, 0.190215, 0.190215
15.5306, 2, 0.187506, 0.187502, 2, 1.81249, 0, 0.187502, 0.187502, 0.187502, 0.187502, 0.187502, 0.187502, 0.187502, 0.187502, 0.187502, 0.187502, 0.187502, 0.187502, 0.187502, 0.187503, 0.187502, 0.187505, 0.187502, 0.187502
15.5385, 0, 0.184653, 0.184649, 1.41421, -0.184653, 0, 0.184649, 0.184649, 0.184649, 0.184649, 0.184649, 0.184649, 0.184649, 0.184649, 0.184649, 0.184649, 0.184649, 0.184649, 0.184649, 0.18465, 0.184649, 0.184653, 0.184649, 0.184649
15.5463, 0, 0.181823, 0.181818, 1.41421, -0.181823, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181819, 0.181818, 0.181822, 0.181818, 0.181818
15.5542, 0, 0.181824, 0.181818, 1.41421, -0.181824, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181819, 0.181818, 0.181823, 0.181818, 0.181818
15.5621, 0, 0.182307, 0.1823, 1.41421, -0.182307, 0, 0.1823, 0.1823, 0.1823, 0.1823, 0.1823, 0.1823, 0.1823, 0.1823, 0.1823, 0.1823, 0.1823, 0.1823, 0.1823, 0.182301, 0.1823, 0.182307, 0.1823, 0.1823
15.5699, 0, 0.182761, 0.182752, 1.41421, -0.182761, 0, 0.182752, 0.182752, 0.182752, 0.182752, 0.182752, 0.182752, 0.182752, 0.182752, 0.182752, 0.182752, 0.182752, 0.182752, 0.182752, 0.182753, 0.182752, 0.18276, 0.182752, 0.182752
15.5778, 0, 0.183125, 0.183114, 1.41421, -0.183125, 0, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183115, 0.183114, 0.183124, 0.183114, 0.183114
15.5856, 0, 0.183445, 0.183432, 1.41421, -0.183445, 0, 0.183432, 0.183432, 0.183432, 0.183432, 0.183432, 0.183432, 0.183432, 0.183432, 0.183432, 0.183432, 0.183432, 0.183432, 0.183432, 0.183433, 0.183432, 0.183444, 0.183432, 0.183432
15.5935, 0, 0.183765, 0.18375, 1.41421, -0.183765, 0, 0.18375, 0.18375, 0.18375, 0.18375, 0.18375, 0.18375, 0.18375, 0.18375, 0.18375, 0.18375, 0.18375, 0.18375, 0.18375, 0.183751, 0.18375, 0.183764, 0.18375, 0.18375
15.6014, 2, 0.184372, 0.184354, 2, 1.81563, 0, 0.184354, 0.184354, 0.184354, 0.184354, 0.184354, 0.184354, 0.184354, 0.184354, 0.184354, 0.184354, 0.184354, 0.184354, 0.184354, 0.184354, 0.184354, 0.184371, 0.184354, 0.184354
15.6092, 0, 0.184875, 0.184853, 1.41421, -0.184875, 0, 0.184853, 0.184853, 0.184853, 0.184853, 0.184853, 0.184853, 0.184853, 0.184853, 0.184853, 0.184853, 0.184853, 0.184853, 0.184853, 0.184854, 0.184853, 0.184874, 0.184853, 0.184853
15.6171, 2, 0.185213, 0.185187, 2, 1.81479, 0, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185188, 0.185187, 0.185213, 0.185187, 0.185187
15.625, 0, 0.185471, 0.185439, 1.41421, -0.185471, 0, 0.185439, 0.185439, 0.185439, 0.185439, 0.185439, 0.185439, 0.185439, 0.185439, 0.185439, 0.185439, 0.185439, 0.185439, 0.185439, 0.18544, 0.185439, 0.18547, 0.185439, 0.185439
15.6328, 2, 0.185729, 0.185692, 2, 1.81427, 0, 0.185692, 0.185692, 0.185692, 0.185692, 0.185692, 0.185692, 0.185692, 0.185692, 0.185692, 0.185692, 0.185692, 0.185692, 0.185692, 0.185693, 0.185692, 0.185728, 0.185692, 0.185692
15.6407, 2, 0.186361, 0.186317, 2, 1.81364, 0, 0.186317, 0.186317, 0.186317, 0.186317, 0.186317, 0.186317, 0.186317, 0.186317, 0.186317, 0.186317, 0.186317, 0.186317, 0.186317, 0.186318, 0.186317, 0.18636, 0.186317, 0.186317
15.6486, 2, 0.186825, 0.186774, 2, 1.81318, 0, 0.186774, 0.186774, 0.186774, 0.186774, 0.186774, 0.186774, 0.186774, 0.186774, 0.186774, 0.186774, 0.186774, 0.186774, 0.186774, 0.186774, 0.186774, 0.186824, 0.186774, 0.186774
15.6564, 0, 0.187064, 0.187004, 1.41421, -0.187064, 0, 0.187004, 0.187004, 0.187004, 0.187004, 0.187004, 0.187004, 0.187004, 0.187004, 0.187004, 0.187004, 0.187004, 0.187004, 0.187004, 0.187005, 0.187004, 0.187063, 0.187004, 0.187004
15.6643, 4, 0.187191, 0.187121, 2.44949, 3.81281, 0, 0.187121, 0.187121, 0.187121, 0.187121, 0.187121, 0.187121, 0.187121, 0.187121, 0.187121, 0.187121, 0.187121, 0.187121, 0.187121, 0.187121, 0.187121, 0.18719, 0.187121, 0.187121
15.6722, 0, 0.187319, 0.187237, 1.41421, -0.187319, 0, 0.187237, 0.187237, 0.187237, 0.187237, 0.187237, 0.187237, 0.187237, 0.187237, 0.187237, 0.187237, 0.187237, 0.187237, 0.187237, 0.187238, 0.187237, 0.187318, 0.187237, 0.187237
15.68, 4, 0.188074, 0.18798, 2.44949, 3.81193, 0, 0.18798, 0.18798, 0.18798, 0.18798, 0.18798, 0.18798, 0.18798, 0.18798, 0.18798, 0.18798, 0.18798, 0.18798, 0.18798, 0.187981, 0.18798, 0.188073, 0.18798, 0.18798
15.6879, 0, 0.18859, 0.188481, 1.41421, -0.18859, 0, 0.188481, 0.188481, 0.188481, 0.188481, 0.188481, 0.188481, 0.188481, 0.188481, 0.188481, 0.188481, 0.188481, 0.188481, 0.188481, 0.188482, 0.188481, 0.188589, 0.188481, 0.188481
15.6958, 0, 0.188808, 0.188684, 1.41421, -0.188808, 0, 0.188684, 0.188684, 0.188684, 0.188684, 0.188684, 0.188684, 0.188684, 0.188684, 0.188684, 0.188684, 0.188684, 0.188684, 0.188684, 0.188685, 0.188684, 0.188807, 0.188684, 0.188684
15.7036, 0, 0.188878, 0.188737, 1.41421, -0.188878, 0, 0.188737, 0.188737, 0.188737, 0.188737, 0.188737, 0.188737, 0.188737, 0.188737, 0.188737, 0.188737, 0.188737, 0.188737, 0.188737, 0.188738, 0.188737, 0.188878, 0.188737, 0.188737
15.7115, 4, 0.188951, 0.18879, 2.44949, 3.81105, 0, 0.18879, 0.18879, 0.18879, 0.18879, 0.18879, 0.18879, 0.18879, 0.18879, 0.18879, 0.18879, 0.18879, 0.18879, 0.18879, 0.18879, 0.18879, 0.18895, 0.18879, 0.18879
15.7194, 0, 0.189683, 0.1895, 1.41421, -0.189683, 0, 0.1895, 0.1895, 0.1895, 0.1895, 0.1895, 0.1895, 0.1895, 0.1895, 0.1895, 0.1895, 0.1895, 0.1895, 0.1895, 0.189501, 0.1895, 0.189682, 0.1895, 0.1895
15.7272, 0, 0.19012, 0.189914, 1.41421, -0.19012, 0, 0.189914, 0.189914, 0.189914, 0.189914, 0.189914, 0.189914, 0.189914, 0.189914, 0.189914, 0.189914, 0.189914, 0.189914, 0.189914, 0.189915, 0.189914, 0.190119, 0.189914, 0.189914
15.7351, 0, 0.190208, 0.189976, 1.41421, -0.190208, 0, 0.189976, 0.189976, 0.189976, 0.189976, 0.189976, 0.189976, 0.189976, 0.189976, 0.189976, 0.189976, 0.189976, 0.189976, 0.189976, 0.189977, 0.189976, 0.190207, 0.189976, 0.189976
15.743, 0, 0.190122, 0.189863, 1.41421, -0.190122, 0, 0.189863, 0.189863, 0.189863, 0.189863, 0.189863, 0.189863, 0.189863, 0.189863, 0.189863, 0.189863, 0.189863, 0.189863, 0.189863, 0.189864, 0.189863, 0.190121, 0.189863, 0.189863
15.7508, 0, 0.190038, 0.189749, 1.41421, -0.190038, 0, 0.189749, 0.189749, 0.189749, 0.189749, 0.189749, 0.189749, 0.189749, 0.189749, 0.189749, 0.189749, 0.189749, 0.189749, 0.189749, 0.18975, 0.189749, 0.190037, 0.189749, 0.189749
15.7587, 0, 0.190787, 0.190467, 1.41421, -0.190787, 0, 0.190467, 0.190467, 0.190467, 0.190467, 0.190467, 0.190467, 0.190467, 0.190467, 0.190467, 0.190467, 0.190467, 0.190467, 0.190467, 0.190467, 0.190467, 0.190786, 0.190467, 0.190467
15.7666, 0, 0.191208, 0.190854, 1.41421, -0.191208, 0, 0.190854, 0.190854, 0.190854, 0.190854, 0.190854, 0.190854, 0.190854, 0.190854, 0.190854, 0.190854, 0.190854, 0.190854, 0.190854, 0.190855, 0.190854, 0.191208, 0.190854, 0.190854
15.7744, 2, 0.191306, 0.190915, 2, 1.80869, 0, 0.190915, 0.190915, 0.190915, 0.190915, 0.190915, 0.190915, 0.190915, 0.190915, 0.190915, 0.190915, 0.190915, 0.190915, 0.190915, 0.190916, 0.190915, 0.191305, 0.190915, 0.190915
15.7823, 0, 0.191242, 0.190813, 1.41421, -0.191242, 0, 0.190813, 0.190813, 0.190813, 0.190813, 0.190813, 0.190813, 0.190813, 0.190813, 0.190813, 0.190813, 0.190813, 0.190813, 0.190813, 0.190814, 0.190813, 0.191241, 0.190813, 0.190813
15.7902, 2, 0.191181, 0.190711, 2, 1.80882, 0, 0.190711, 0.190711, 0.190711, 0.190711, 0.190711, 0.190711, 0.190711, 0.190711, 0.190711, 0.190711, 0.190711, 0.190711, 0.190711, 0.190712, 0.190711, 0.19118, 0.190711, 0.190711
15.798, 0, 0.191665, 0.191154, 1.41421, -0.191665, 0, 0.191154, 0.191154, 0.191154, 0.191154, 0.191154, 0.191154, 0.191154, 0.191154, 0.191154, 0.191154, 0.191154, 0.191154, 0.191154, 0.191155, 0.191154, 0.191665, 0.191154, 0.191154
15.8059, 2, 0.191892, 0.191336, 2, 1.80811, 0, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191336, 0.191337, 0.191336, 0.191891, 0.191336, 0.191336
15.8138, 0, 0.191874, 0.191273, 1.41421, -0.191874, 0, 0.191273, 0.191273, 0.191273, 0.191273, 0.191273, 0.191273, 0.191273, 0.191273, 0.191273, 0.191273, 0.191273, 0.191273, 0.191273, 0.191274, 0.191273, 0.191873, 0.191273, 0.191273
15.8216, 2, 0.191734, 0.191086, 2, 1.80827, 0, 0.191086, 0.191086, 0.191086, 0.191086, 0.191086, 0.191086, 0.191086, 0.191086, 0.191086, 0.191086, 0.191086, 0.191086, 0.191086, 0.191087, 0.191086, 0.191734, 0.191086, 0.191086
15.8295, 0, 0.191596, 0.1909, 1.41421, -0.191596, 0, 0.1909, 0.1909, 0.1909, 0.1909, 0.1909, 0.1909, 0.1909, 0.1909, 0.1909, 0.1909, 0.1909, 0.1909, 0.1909, 0.1909, 0.1909, 0.191596, 0.1909, 0.1909
15.8374, 4, 0.191974, 0.191227, 2.44949, 3.80803, 0, 0.191227, 0.191227, 0.191227, 0.191227, 0.191227, 0.191227, 0.191227, 0.191227, 0.191227, 0.191227, 0.191227, 0.191227, 0.191227, 0.191228, 0.191227, 0.191973, 0.191227, 0.191227
15.8452, 0, 0.192168, 0.19137, 1.41421, -0.192168, 0, 0.19137, 0.19137, 0.19137, 0.19137, 0.19137, 0.19137, 0.19137, 0.19137, 0.19137, 0.19137, 0.19137, 0.19137, 0.19137, 0.191371, 0.19137, 0.192167, 0.19137, 0.19137
15.8531, 0, 0.192184, 0.191335, 1.41421, -0.192184, 0, 0.191335, 0.191335, 0.191335, 0.191335, 0.191335, 0.191335, 0.191335, 0.191335, 0.191335, 0.191335, 0.191335, 0.191335, 0.191335, 0.191336, 0.191335, 0.192184, 0.191335, 0.191335
15.861, 6, 0.192084, 0.191183, 2.82843, 5.80792, 0, 0.191183, 0.191183, 0.191183, 0.191183, 0.191183, 0.191183, 0.191183, 0.191183, 0.191183, 0.191183, 0.191183, 0.191183, 0.191183, 0.191184, 0.191183, 0.192084, 0.191183, 0.191183
15.8688, 0, 0.191912, 0.190958, 1.41421, -0.191912, 0, 0.190958, 0.190958, 0.190958, 0.190958, 0.190958, 0.190958, 0.190958, 0.190958, 0.190958, 0.190958, 0.190958, 0.190958, 0.190958, 0.190959, 0.190958, 0.191911, 0.190958, 0.190958
15.8767, 0, 0.191697, 0.19069, 1.41421, -0.191697, 0, 0.19069, 0.19069, 0.19069, 0.19069, 0.19069, 0.19069, 0.19069, 0.19069, 0.19069, 0.19069, 0.19069, 0.19069, 0.19069, 0.190691, 0.19069, 0.191696, 0.19069, 0.19069
15.8846, 0, 0.19133, 0.190271, 1.41421, -0.19133, 0, 0.190271, 0.190271, 0.190271, 0.190271, 0.190271, 0.190271, 0.190271, 0.190271, 0.190271, 0.190271, 0.190271, 0.190271, 0.190271, 0.190271, 0.190271, 0.191329, 0.190271, 0.190271
15.8924, 0, 0.190823, 0.189711, 1.41421, -0.190823, 0, 0.189711, 0.189711, 0.189711, 0.189711, 0.189711, 0.189711, 0.189711, 0.189711, 0.189711, 0.189711, 0.189711, 0.189711, 0.189711, 0.189712, 0.189711, 0.190823, 0.189711, 0.189711
15.9003, 2, 0.190167, 0.189002, 2, 1.80983, 0, 0.189002, 0.189002, 0.189002, 0.189002, 0.189002, 0.189002, 0.189002, 0.189002, 0.189002, 0.189002, 0.189002, 0.189002, 0.189002, 0.189003, 0.189002, 0.190166, 0.189002, 0.189002
15.9082, 0, 0.189395, 0.188179, 1.41421, -0.189395, 0, 0.188179, 0.188179, 0.188179, 0.188179, 0.188179, 0.188179, 0.188179, 0.188179, 0.188179, 0.188179, 0.188179, 0.188179, 0.188179, 0.18818, 0.188179, 0.189394, 0.188179, 0.188179
15.916, 0, 0.188567, 0.187301, 1.41421, -0.188567, 0, 0.187301, 0.187301, 0.187301, 0.187301, 0.187301, 0.187301, 0.187301, 0.187301, 0.187301, 0.187301, 0.187301, 0.187301, 0.187301, 0.187302, 0.187301, 0.188566, 0.187301, 0.187301
15.9239, 4, 0.187741, 0.186424, 2.44949, 3.81226, 0, 0.186424, 0.186424, 0.186424, 0.186424, 0.186424, 0.186424, 0.186424, 0.186424, 0.186424, 0.186424, 0.186424, 0.186424, 0.186424, 0.186425, 0.186424, 0.18774, 0.186424, 0.186424
15.9318, 2, 0.187455, 0.18609, 2, 1.81254, 0, 0.18609, 0.18609, 0.18609, 0.18609, 0.18609, 0.18609, 0.18609, 0.18609, 0.18609, 0.18609, 0.18609, 0.18609, 0.18609, 0.186091, 0.18609, 0.187455, 0.18609, 0.18609
15.9396, 0, 0.187025, 0.185612, 1.41421, -0.187025, 0, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185613, 0.185612, 0.187024, 0.185612, 0.185612
15.9475, 0, 0.186452, 0.184992, 1.41421, -0.186452, 0, 0.184992, 0.184992, 0.184992, 0.184992, 0.184992, 0.184992, 0.184992, 0.184992, 0.184992, 0.184992, 0.184992, 0.184992, 0.184992, 0.184993, 0.184992, 0.186451, 0.184992, 0.184992
15.9553, 0, 0.185772, 0.184267, 1.41421, -0.185772, 0, 0.184267, 0.184267, 0.184267, 0.184267, 0.184267, 0.184267, 0.184267, 0.184267, 0.184267, 0.184267, 0.184267, 0.184267, 0.184267, 0.184268, 0.184267, 0.185771, 0.184267, 0.184267
15.9632, 0, 0.185021, 0.183472, 1.41421, -0.185021, 0, 0.183472, 0.183472, 0.183472, 0.183472, 0.183472, 0.183472, 0.183472, 0.183472, 0.183472, 0.183472, 0.183472, 0.183472, 0.183472, 0.183473, 0.183472, 0.18502, 0.183472, 0.183472
15.9711, 2, 0.184235, 0.182644, 2, 1.81576, 0, 0.182644, 0.182644, 0.182644, 0.182644, 0.182644, 0.182644, 0.182644, 0.182644, 0.182644, 0.182644, 0.182644, 0.182644, 0.182644, 0.182645, 0.182644, 0.184235, 0.182644, 0.182644
15.9789, 0, 0.183451, 0.181818, 1.41421, -0.183451, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181819, 0.181818, 0.18345, 0.181818, 0.181818
15.9868, 0, 0.182684, 0.181011, 1.41421, -0.182684, 0, 0.181011, 0.181011, 0.181011, 0.181011, 0.181011, 0.181011, 0.181011, 0.181011, 0.181011, 0.181011, 0.181011, 0.181011, 0.181011, 0.181012, 0.181011, 0.182683, 0.181011, 0.181011
15.9947, 0, 0.18182, 0.180109, 1.41421, -0.18182, 0, 0.180109, 0.180109, 0.180109, 0.180109, 0.180109, 0.180109, 0.180109, 0.180109, 0.180109, 0.180109, 0.180109, 0.180109, 0.180109, 0.18011, 0.180109, 0.181819, 0.180109, 0.180109
16.0025, 0, 0.180873, 0.179125, 1.41421, -0.180873, 0, 0.179125, 0.179125, 0.179125, 0.179125, 0.179125, 0.179125, 0.179125, 0.179125, 0.179125, 0.179125, 0.179125, 0.179125, 0.179125, 0.179126, 0.179125, 0.180872, 0.179125, 0.179125
16.0104, 0, 0.179886, 0.178102, 1.41421, -0.179886, 0, 0.178102, 0.178102, 0.178102, 0.178102, 0.178102, 0.178102, 0.178102, 0.178102, 0.178102, 0.178102, 0.178102, 0.178102, 0.178102, 0.178103, 0.178102, 0.179885, 0.178102, 0.178102
16.0183, 0, 0.178901, 0.177082, 1.41421, -0.178901, 0, 0.177082, 0.177082, 0.177082, 0.177082, 0.177082, 0.177082, 0.177082, 0.177082, 0.177082, 0.177082, 0.177082, 0.177082, 0.177082, 0.177083, 0.177082, 0.1789, 0.177082, 0.177082
16.0261, 4, 0.178242, 0.176389, 2.44949, 3.82176, 0, 0.176389, 0.176389, 0.176389, 0.176389, 0.176389, 0.176389, 0.176389, 0.176389, 0.176389, 0.176389, 0.176389, 0.176389, 0.176389, 0.17639, 0.176389, 0.178241, 0.176389, 0.176389
16.034, 0, 0.177425, 0.17554, 1.41421, -0.177425, 0, 0.17554, 0.17554, 0.17554, 0.17554, 0.17554, 0.17554, 0.17554, 0.17554, 0.17554, 0.17554, 0.17554, 0.17554, 0.17554, 0.175541, 0.17554, 0.177424, 0.17554, 0.17554
16.0419, 0, 0.17646, 0.174543, 1.41421, -0.17646, 0, 0.174543, 0.174543, 0.174543, 0.174543, 0.174543, 0.174543, 0.174543, 0.174543, 0.174543, 0.174543, 0.174543, 0.174543, 0.174543, 0.174544, 0.174543, 0.176459, 0.174543, 0.174543
