   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_317.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.61408, 1056, 994.522, 12.6427, 32.5269, 61.4779, 0, 12.6427, 12.6427, 12.7407, 12.6467, 12.6636, 994.286, 12.6427, 12.6427, 12.6427, 12.6427, 12.6427, 12.6427, 12.6427, 12.6427, 12.6427, 12.6846, 12.6427, 12.7141, 12.6427
3.62195, 1174, 1133.78, 12.7295, 34.2929, 40.222, 0, 12.7295, 12.7295, 12.8275, 12.7335, 12.7522, 1133.55, 12.7295, 12.7295, 12.7295, 12.7295, 12.7295, 12.7295, 12.7295, 12.7295, 12.7295, 12.7655, 12.7295, 12.8009, 12.7295
3.62982, 1152, 1274.51, 12.8167, 33.9706, -122.511, 0, 12.8167, 12.8167, 12.9146, 12.8207, 12.841, 1274.28, 12.8167, 12.8167, 12.8167, 12.8167, 12.8167, 12.8167, 12.8167, 12.8167, 12.8167, 12.8474, 12.8167, 12.8915, 12.8167
3.63769, 1486, 1412.66, 12.9041, 38.5746, 73.3398, 0, 12.9041, 12.9041, 13.0021, 12.9081, 12.9299, 1412.42, 12.9041, 12.9041, 12.9041, 12.9041, 12.9041, 12.9041, 12.9041, 12.9041, 12.9041, 12.9302, 12.9041, 12.9858, 12.9041
3.64556, 1572, 1543.83, 12.9918, 39.6737, 28.1683, 0, 12.9918, 12.9918, 13.0898, 12.9958, 13.0188, 1543.59, 12.9918, 12.9918, 12.9918, 12.9918, 12.9918, 12.9918, 12.9918, 12.9918, 12.9918, 13.0139, 12.9918, 13.0837, 12.9918
3.65343, 1810, 1663.5, 13.0798, 42.5676, 146.498, 0, 13.0798, 13.0798, 13.1778, 13.0838, 13.1076, 1663.25, 13.0798, 13.0798, 13.0798, 13.0798, 13.0798, 13.0798, 13.0798, 13.0798, 13.0798, 13.0984, 13.0798, 13.1851, 13.0798
3.6613, 1818, 1767.29, 13.1681, 42.6615, 50.7096, 0, 13.1681, 13.1681, 13.266, 13.1721, 13.1964, 1767.02, 13.1681, 13.1681, 13.1681, 13.1681, 13.1681, 13.1681, 13.1681, 13.1681, 13.1681, 13.1837, 13.1681, 13.2897, 13.1681
3.66916, 1848, 1851.21, 13.2566, 43.0116, -3.21484, 0, 13.2566, 13.2566, 13.3545, 13.2606, 13.2851, 1850.93, 13.2566, 13.2566, 13.2566, 13.2566, 13.2566, 13.2566, 13.2566, 13.2566, 13.2566, 13.2696, 13.2566, 13.3971, 13.2566
3.67703, 1938, 1911.97, 13.3453, 44.0454, 26.0348, 0, 13.3453, 13.3453, 13.4433, 13.3493, 13.3736, 1911.66, 13.3453, 13.3453, 13.3453, 13.3453, 13.3453, 13.3453, 13.3453, 13.3453, 13.3453, 13.3562, 13.3453, 13.507, 13.3453
3.6849, 1898, 1947.09, 13.4344, 43.589, -49.092, 0, 13.4344, 13.4344, 13.5323, 13.4384, 13.4621, 1946.77, 13.4344, 13.4344, 13.4344, 13.4344, 13.4344, 13.4344, 13.4344, 13.4344, 13.4344, 13.4433, 13.4344, 13.6188, 13.4344
3.69277, 1964, 1955.19, 13.5236, 44.3396, 8.81055, 0, 13.5236, 13.5236, 13.6216, 13.5276, 13.5504, 1954.85, 13.5236, 13.5236, 13.5236, 13.5236, 13.5236, 13.5236, 13.5236, 13.5236, 13.5236, 13.531, 13.5236, 13.7317, 13.5236
3.70064, 2002, 1935.99, 13.6132, 44.7661, 66.0129, 0, 13.6132, 13.6132, 13.7112, 13.6172, 13.6387, 1935.62, 13.6132, 13.6132, 13.6132, 13.6132, 13.6132, 13.6132, 13.6132, 13.6132, 13.6132, 13.6192, 13.6132, 13.8452, 13.6132
3.70851, 1800, 1890.36, 13.703, 42.45, -90.3573, 0, 13.703, 13.703, 13.801, 13.707, 13.727, 1889.97, 13.703, 13.703, 13.703, 13.703, 13.703, 13.703, 13.703, 13.703, 13.703, 13.7079, 13.703, 13.9584, 13.703
3.71638, 1798, 1820.26, 13.7931, 42.4264, -22.2574, 0, 13.7931, 13.7931, 13.8911, 13.7971, 13.8154, 1819.85, 13.7931, 13.7931, 13.7931, 13.7931, 13.7931, 13.7931, 13.7931, 13.7931, 13.7931, 13.7971, 13.7931, 14.0704, 13.7931
3.72425, 1810, 1728.59, 13.8834, 42.5676, 81.4108, 0, 13.8834, 13.8834, 13.9814, 13.8874, 13.9039, 1728.17, 13.8834, 13.8834, 13.8834, 13.8834, 13.8834, 13.8834, 13.8834, 13.8834, 13.8834, 13.8866, 13.8834, 14.1805, 13.8834
3.73212, 1544, 1619, 13.974, 39.3192, -74.9958, 0, 13.974, 13.974, 14.072, 13.978, 13.9926, 1618.56, 13.974, 13.974, 13.974, 13.974, 13.974, 13.974, 13.974, 13.974, 13.974, 13.9766, 13.974, 14.2878, 13.974
3.73999, 1490, 1495.63, 14.0649, 38.6264, -5.62512, 0, 14.0649, 14.0649, 14.1629, 14.0689, 14.0815, 1495.18, 14.0649, 14.0649, 14.0649, 14.0649, 14.0649, 14.0649, 14.0649, 14.0649, 14.0649, 14.067, 14.0649, 14.3918, 14.0649
3.74785, 1406, 1362.88, 14.1561, 37.5233, 43.1168, 0, 14.1561, 14.1561, 14.2541, 14.1601, 14.1707, 1362.43, 14.1561, 14.1561, 14.1561, 14.1561, 14.1561, 14.1561, 14.1561, 14.1561, 14.1561, 14.1577, 14.1561, 14.4919, 14.1561
3.75572, 1230, 1225.17, 14.2475, 35.0999, 4.83044, 0, 14.2475, 14.2475, 14.3455, 14.2515, 14.2603, 1224.71, 14.2475, 14.2475, 14.2475, 14.2475, 14.2475, 14.2475, 14.2475, 14.2475, 14.2475, 14.2488, 14.2475, 14.5877, 14.2475
3.76359, 1078, 1086.65, 14.3392, 32.8634, -8.65247, 0, 14.3392, 14.3392, 14.4372, 14.3432, 14.3502, 1086.2, 14.3392, 14.3392, 14.3392, 14.3392, 14.3392, 14.3392, 14.3392, 14.3392, 14.3392, 14.3403, 14.3392, 14.679, 14.3392
3.77146, 938, 951.064, 14.4312, 30.6594, -13.0641, 0, 14.4312, 14.4312, 14.5292, 14.4352, 14.4405, 950.617, 14.4312, 14.4312, 14.4312, 14.4312, 14.4312, 14.4312, 14.4312, 14.4312, 14.4312, 14.432, 14.4312, 14.7658, 14.4312
3.77933, 834, 821.585, 14.5234, 28.9137, 12.4149, 0, 14.5234, 14.5234, 14.6214, 14.5274, 14.5312, 821.15, 14.5234, 14.5234, 14.5234, 14.5234, 14.5234, 14.5234, 14.5234, 14.5234, 14.5234, 14.524, 14.5234, 14.8484, 14.5234
3.7872, 716, 700.727, 14.6158, 26.7955, 15.2731, 0, 14.6158, 14.6158, 14.7138, 14.6198, 14.6223, 700.306, 14.6158, 14.6158, 14.6158, 14.6158, 14.6158, 14.6158, 14.6158, 14.6158, 14.6158, 14.6163, 14.6158, 14.9272, 14.6158
3.79507, 608, 590.333, 14.7084, 24.6982, 17.6667, 0, 14.7084, 14.7084, 14.8064, 14.7124, 14.7138, 589.931, 14.7084, 14.7084, 14.7084, 14.7084, 14.7084, 14.7084, 14.7084, 14.7084, 14.7084, 14.7088, 14.7084, 15.0026, 14.7084
3.80294, 486, 491.566, 14.8012, 22.0907, -5.56644, 0, 14.8012, 14.8012, 14.8991, 14.8052, 14.8055, 491.186, 14.8012, 14.8012, 14.8012, 14.8012, 14.8012, 14.8012, 14.8012, 14.8012, 14.8012, 14.8015, 14.8012, 15.0753, 14.8012
3.81081, 424, 404.992, 14.894, 20.6398, 19.0081, 0, 14.894, 14.894, 14.992, 14.898, 14.8975, 404.634, 14.894, 14.894, 14.894, 14.894, 14.894, 14.894, 14.894, 14.894, 14.894, 14.8942, 14.894, 15.146, 14.894
3.81868, 372, 330.65, 14.9867, 19.3391, 41.3496, 0, 14.9867, 14.9867, 15.0847, 14.9908, 14.9895, 330.317, 14.9867, 14.9867, 14.9867, 14.9867, 14.9867, 14.9867, 14.9867, 14.9867, 14.9867, 14.9869, 14.9867, 15.2153, 14.9867
3.82654, 202, 268.171, 15.0792, 14.2829, -66.1713, 0, 15.0792, 15.0792, 15.1772, 15.0833, 15.0815, 267.862, 15.0792, 15.0792, 15.0792, 15.0792, 15.0792, 15.0792, 15.0792, 15.0792, 15.0792, 15.0794, 15.0792, 15.2838, 15.0792
3.83441, 232, 216.868, 15.1713, 15.2971, 15.1324, 0, 15.1713, 15.1714, 15.2693, 15.1754, 15.1731, 216.583, 15.1713, 15.1713, 15.1713, 15.1713, 15.1713, 15.1713, 15.1713, 15.1713, 15.1713, 15.1714, 15.1713, 15.3521, 15.1713
3.84228, 168, 175.867, 15.2627, 13.0384, -7.8669, 0, 15.2627, 15.2628, 15.3607, 15.2669, 15.2641, 175.606, 15.2627, 15.2627, 15.2627, 15.2627, 15.2627, 15.2627, 15.2627, 15.2627, 15.2627, 15.2628, 15.2627, 15.4205, 15.2627
3.85015, 156, 144.189, 15.3531, 12.5698, 11.8105, 0, 15.3531, 15.3531, 15.451, 15.3572, 15.3541, 143.95, 15.3531, 15.3531, 15.3531, 15.3531, 15.3531, 15.3531, 15.3531, 15.3531, 15.3531, 15.3531, 15.3531, 15.4891, 15.3531
3.85802, 132, 120.833, 15.4418, 11.5758, 11.1673, 0, 15.4418, 15.4418, 15.5398, 15.446, 15.4427, 120.613, 15.4418, 15.4418, 15.4418, 15.4418, 15.4418, 15.4418, 15.4418, 15.4418, 15.4418, 15.4418, 15.4418, 15.558, 15.4418
3.86589, 94, 104.827, 15.5283, 9.79796, -10.8266, 0, 15.5284, 15.5284, 15.6263, 15.5327, 15.529, 104.625, 15.5283, 15.5283, 15.5283, 15.5283, 15.5283, 15.5283, 15.5283, 15.5283, 15.5283, 15.5284, 15.5283, 15.6269, 15.5283
3.87376, 96, 95.2771, 15.612, 9.8995, 0.722931, 0, 15.612, 15.612, 15.71, 15.6165, 15.6125, 95.0909, 15.612, 15.612, 15.612, 15.612, 15.612, 15.612, 15.612, 15.612, 15.612, 15.612, 15.612, 15.6951, 15.612
3.88163, 84, 91.3817, 15.6917, 9.27362, -7.38173, 0, 15.6918, 15.6918, 15.7897, 15.6964, 15.6922, 91.2084, 15.6917, 15.6917, 15.6917, 15.6917, 15.6917, 15.6917, 15.6917, 15.6917, 15.6917, 15.6918, 15.6917, 15.7619, 15.6917
3.8895, 86, 92.4329, 15.7666, 9.38083, -6.43288, 0, 15.7666, 15.7666, 15.8646, 15.7715, 15.767, 92.2699, 15.7666, 15.7666, 15.7666, 15.7666, 15.7666, 15.7666, 15.7666, 15.7666, 15.7666, 15.7666, 15.7666, 15.8263, 15.7666
3.89737, 100, 97.8074, 15.8353, 10.0995, 2.19265, 0, 15.8353, 15.8353, 15.9333, 15.8406, 15.8357, 97.6521, 15.8353, 15.8353, 15.8353, 15.8353, 15.8353, 15.8353, 15.8353, 15.8353, 15.8353, 15.8353, 15.8353, 15.8869, 15.8353
3.90524, 114, 106.946, 15.8964, 10.7703, 7.05444, 0, 15.8964, 15.8964, 15.9944, 15.9022, 15.8968, 106.796, 15.8964, 15.8964, 15.8964, 15.8964, 15.8964, 15.8964, 15.8964, 15.8964, 15.8964, 15.8964, 15.8964, 15.9423, 15.8964
3.9131, 172, 119.326, 15.9485, 13.1909, 52.674, 0, 15.9485, 15.9485, 16.0464, 15.9548, 15.9488, 119.179, 15.9485, 15.9485, 15.9485, 15.9485, 15.9485, 15.9485, 15.9485, 15.9485, 15.9485, 15.9485, 15.9485, 15.9907, 15.9485
3.92097, 140, 134.438, 15.9897, 11.9164, 5.56227, 0, 15.9897, 15.9897, 16.0877, 15.9969, 15.99, 134.292, 15.9897, 15.9897, 15.9897, 15.9897, 15.9897, 15.9897, 15.9897, 15.9897, 15.9897, 15.9897, 15.9897, 16.0304, 15.9897
3.92884, 108, 151.758, 16.0186, 10.4881, -43.7583, 0, 16.0186, 16.0186, 16.1166, 16.0268, 16.0188, 151.611, 16.0186, 16.0186, 16.0186, 16.0186, 16.0186, 16.0186, 16.0186, 16.0186, 16.0186, 16.0186, 16.0186, 16.0595, 16.0186
3.93671, 130, 170.731, 16.0333, 11.4891, -40.7312, 0, 16.0333, 16.0333, 16.1313, 16.0429, 16.0335, 170.581, 16.0333, 16.0333, 16.0333, 16.0333, 16.0333, 16.0333, 16.0333, 16.0333, 16.0333, 16.0333, 16.0333, 16.076, 16.0333
3.94458, 184, 190.759, 16.0323, 13.6382, -6.75905, 0, 16.0323, 16.0323, 16.1303, 16.0437, 16.0326, 190.603, 16.0323, 16.0323, 16.0323, 16.0323, 16.0323, 16.0323, 16.0323, 16.0323, 16.0323, 16.0323, 16.0323, 16.0782, 16.0323
3.95245, 224, 211.197, 16.0142, 15.0333, 12.8029, 0, 16.0142, 16.0142, 16.1122, 16.028, 16.0144, 211.035, 16.0142, 16.0142, 16.0142, 16.0142, 16.0142, 16.0142, 16.0142, 16.0142, 16.0142, 16.0142, 16.0142, 16.0644, 16.0142
3.96032, 200, 231.367, 15.9778, 14.2127, -31.3666, 0, 15.9778, 15.9778, 16.0758, 15.9946, 15.9781, 231.196, 15.9778, 15.9778, 15.9778, 15.9778, 15.9778, 15.9778, 15.9778, 15.9778, 15.9778, 15.9778, 15.9778, 16.0331, 15.9778
3.96819, 254, 250.567, 15.9224, 16, 3.4326, 0, 15.9224, 15.9224, 16.0204, 15.9429, 15.9227, 250.388, 15.9224, 15.9224, 15.9224, 15.9224, 15.9224, 15.9224, 15.9224, 15.9224, 15.9224, 15.9224, 15.9224, 15.9834, 15.9224
3.97606, 238, 268.106, 15.8477, 15.4919, -30.1056, 0, 15.8477, 15.8477, 15.9457, 15.8729, 15.8479, 267.915, 15.8477, 15.8477, 15.8477, 15.8477, 15.8477, 15.8477, 15.8477, 15.8477, 15.8477, 15.8477, 15.8477, 15.9147, 15.8477
3.98393, 260, 283.323, 15.7537, 16.1864, -23.3231, 0, 15.7538, 15.7538, 15.8517, 15.7848, 15.754, 283.121, 15.7537, 15.7537, 15.7537, 15.7537, 15.7537, 15.7537, 15.7537, 15.7537, 15.7537, 15.7537, 15.7537, 15.8268, 15.7537
3.99179, 214, 295.632, 15.6414, 14.6969, -81.6316, 0, 15.6414, 15.6414, 15.7394, 15.6796, 15.6417, 295.416, 15.6414, 15.6414, 15.6414, 15.6414, 15.6414, 15.6414, 15.6414, 15.6414, 15.6414, 15.6414, 15.6414, 15.7202, 15.6414
3.99966, 298, 304.544, 15.512, 17.3205, -6.54407, 0, 15.512, 15.512, 15.6099, 15.559, 15.5123, 304.315, 15.512, 15.512, 15.512, 15.512, 15.512, 15.512, 15.512, 15.512, 15.512, 15.512, 15.512, 15.5961, 15.512
4.00753, 244, 309.701, 15.3673, 15.6844, -65.7014, 0, 15.3673, 15.3673, 15.4653, 15.4249, 15.3677, 309.457, 15.3673, 15.3673, 15.3673, 15.3673, 15.3673, 15.3673, 15.3673, 15.3673, 15.3673, 15.3673, 15.3673, 15.456, 15.3673
4.0154, 326, 310.896, 15.2099, 18.1108, 15.1045, 0, 15.2099, 15.2099, 15.3079, 15.28, 15.2103, 310.635, 15.2099, 15.2099, 15.2099, 15.2099, 15.2099, 15.2099, 15.2099, 15.2099, 15.2099, 15.2099, 15.2099, 15.3022, 15.2099
4.02327, 306, 308.081, 15.0426, 17.5499, -2.08066, 0, 15.0427, 15.0427, 15.1406, 15.1274, 15.0431, 307.803, 15.0426, 15.0426, 15.0426, 15.0426, 15.0426, 15.0426, 15.0426, 15.0426, 15.0426, 15.0426, 15.0426, 15.1375, 15.0426
4.03114, 308, 301.375, 14.8687, 17.6068, 6.62524, 0, 14.8687, 14.8687, 14.9667, 14.9705, 14.8691, 301.078, 14.8687, 14.8687, 14.8687, 14.8687, 14.8687, 14.8687, 14.8687, 14.8687, 14.8687, 14.8687, 14.8687, 14.9648, 14.8687
4.03901, 298, 291.051, 14.6915, 17.3205, 6.94949, 0, 14.6915, 14.6915, 14.7895, 14.8126, 14.692, 290.735, 14.6915, 14.6915, 14.6915, 14.6915, 14.6915, 14.6915, 14.6915, 14.6915, 14.6915, 14.6915, 14.6915, 14.7876, 14.6915
4.04688, 244, 277.517, 14.5146, 15.6844, -33.5168, 0, 14.5146, 14.5146, 14.6126, 14.6574, 14.5152, 277.181, 14.5146, 14.5146, 14.5146, 14.5146, 14.5146, 14.5146, 14.5146, 14.5146, 14.5146, 14.5146, 14.5146, 14.6094, 14.5146
4.05475, 266, 261.291, 14.3414, 16.3707, 4.70932, 0, 14.3414, 14.3414, 14.4394, 14.5082, 14.3421, 260.933, 14.3414, 14.3414, 14.3414, 14.3414, 14.3414, 14.3414, 14.3414, 14.3414, 14.3414, 14.3414, 14.3414, 14.4337, 14.3414
4.06262, 206, 242.964, 14.1752, 14.4222, -36.964, 0, 14.1752, 14.1752, 14.2732, 14.368, 14.176, 242.584, 14.1752, 14.1752, 14.1752, 14.1752, 14.1752, 14.1752, 14.1752, 14.1752, 14.1752, 14.1752, 14.1752, 14.2639, 14.1752
4.07049, 226, 223.17, 14.0189, 15.0997, 2.82988, 0, 14.0189, 14.0189, 14.1169, 14.2393, 14.0198, 222.767, 14.0189, 14.0189, 14.0189, 14.0189, 14.0189, 14.0189, 14.0189, 14.0189, 14.0189, 14.0189, 14.0189, 14.1029, 14.0189
4.07835, 178, 202.547, 13.875, 13.4164, -24.5466, 0, 13.875, 13.875, 13.973, 14.1243, 13.876, 202.12, 13.875, 13.875, 13.875, 13.875, 13.875, 13.875, 13.875, 13.875, 13.875, 13.875, 13.875, 13.9536, 13.875
4.08622, 180, 181.7, 13.7455, 13.4907, -1.69958, 0, 13.7455, 13.7455, 13.8435, 14.0243, 13.7467, 181.249, 13.7455, 13.7455, 13.7455, 13.7455, 13.7455, 13.7455, 13.7455, 13.7455, 13.7455, 13.7455, 13.7455, 13.818, 13.7455
4.09409, 150, 161.183, 13.6319, 12.3288, -11.1833, 0, 13.6319, 13.6319, 13.7299, 13.94, 13.6333, 160.71, 13.6319, 13.6319, 13.6319, 13.6319, 13.6319, 13.6319, 13.6319, 13.6319, 13.6319, 13.6319, 13.6319, 13.6979, 13.6319
4.10196, 134, 141.47, 13.5351, 11.6619, -7.46989, 0, 13.5351, 13.5351, 13.633, 13.8716, 13.5367, 140.975, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5943, 13.5351
4.10983, 122, 122.941, 13.4554, 11.1355, -0.940636, 0, 13.4554, 13.4554, 13.5534, 13.8186, 13.4572, 122.425, 13.4554, 13.4554, 13.4554, 13.4554, 13.4554, 13.4554, 13.4554, 13.4554, 13.4554, 13.4554, 13.4554, 13.508, 13.4554
4.1177, 84, 105.88, 13.3928, 9.27362, -21.8797, 0, 13.3928, 13.3928, 13.4908, 13.78, 13.3948, 105.346, 13.3928, 13.3928, 13.3928, 13.3928, 13.3928, 13.3928, 13.3928, 13.3928, 13.3928, 13.3928, 13.3928, 13.4388, 13.3928
4.12557, 74, 90.4734, 13.3467, 8.7178, -16.4734, 0, 13.3467, 13.3467, 13.4447, 13.7546, 13.349, 89.9255, 13.3467, 13.3467, 13.3467, 13.3467, 13.3467, 13.3467, 13.3467, 13.3467, 13.3467, 13.3467, 13.3467, 13.3864, 13.3467
4.13344, 58, 76.8176, 13.3163, 7.74597, -18.8176, 0, 13.3163, 13.3163, 13.4142, 13.7408, 13.3188, 76.2587, 13.3163, 13.3163, 13.3163, 13.3163, 13.3163, 13.3163, 13.3163, 13.3163, 13.3163, 13.3163, 13.3163, 13.3502, 13.3163
4.14131, 42, 64.9258, 13.3003, 6.63325, -22.9258, 0, 13.3003, 13.3003, 13.3983, 13.7366, 13.3031, 64.36, 13.3003, 13.3003, 13.3003, 13.3003, 13.3003, 13.3003, 13.3003, 13.3003, 13.3003, 13.3003, 13.3003, 13.3289, 13.3003
4.14918, 48, 54.7474, 13.2975, 7.07107, -6.74745, 0, 13.2975, 13.2975, 13.3955, 13.7405, 13.3006, 54.1795, 13.2975, 13.2975, 13.2975, 13.2975, 13.2975, 13.2975, 13.2975, 13.2975, 13.2975, 13.2975, 13.2975, 13.3214, 13.2975
4.15704, 46, 46.1805, 13.3065, 6.9282, -0.180473, 0, 13.3065, 13.3065, 13.4045, 13.7507, 13.3098, 45.6152, 13.3065, 13.3065, 13.3065, 13.3065, 13.3065, 13.3065, 13.3065, 13.3065, 13.3065, 13.3065, 13.3065, 13.3263, 13.3065
4.16491, 32, 39.0871, 13.3258, 5.83095, -7.08706, 0, 13.3258, 13.3258, 13.4238, 13.7657, 13.3293, 38.5293, 13.3258, 13.3258, 13.3258, 13.3258, 13.3258, 13.3258, 13.3258, 13.3258, 13.3258, 13.3258, 13.3258, 13.3422, 13.3258
4.17278, 40, 33.3061, 13.354, 6.48074, 6.6939, 0, 13.354, 13.354, 13.4519, 13.7842, 13.3576, 32.7606, 13.354, 13.354, 13.354, 13.354, 13.354, 13.354, 13.354, 13.354, 13.354, 13.354, 13.354, 13.3675, 13.354
4.18065, 32, 28.6698, 13.3896, 5.83095, 3.33019, 0, 13.3896, 13.3896, 13.4876, 13.8053, 13.3934, 28.1409, 13.3896, 13.3896, 13.3896, 13.3896, 13.3896, 13.3896, 13.3896, 13.3896, 13.3896, 13.3896, 13.3896, 13.401, 13.3896
4.18852, 18, 25.0086, 13.4316, 4.47214, -7.00855, 0, 13.4316, 13.4316, 13.5296, 13.8282, 13.4355, 24.5002, 13.4316, 13.4316, 13.4316, 13.4316, 13.4316, 13.4316, 13.4316, 13.4316, 13.4316, 13.4316, 13.4316, 13.4414, 13.4316
4.19639, 14, 22.1623, 13.4787, 4, -8.1623, 0, 13.4787, 13.4787, 13.5767, 13.8525, 13.4827, 21.6777, 13.4787, 13.4787, 13.4787, 13.4787, 13.4787, 13.4787, 13.4787, 13.4787, 13.4787, 13.4787, 13.4787, 13.4875, 13.4787
4.20426, 16, 19.9843, 13.53, 4.24264, -3.98428, 0, 13.53, 13.53, 13.628, 13.8779, 13.534, 19.526, 13.53, 13.53, 13.53, 13.53, 13.53, 13.53, 13.53, 13.53, 13.53, 13.53, 13.53, 13.5384, 13.53
4.21213, 18, 18.3439, 13.5847, 4.47214, -0.343946, 0, 13.5847, 13.5847, 13.6827, 13.9046, 13.5887, 17.9135, 13.5847, 13.5847, 13.5847, 13.5847, 13.5847, 13.5847, 13.5847, 13.5847, 13.5847, 13.5847, 13.5847, 13.5932, 13.5847
4.22, 8, 17.1294, 13.642, 3.16228, -9.12943, 0, 13.642, 13.642, 13.74, 13.9325, 13.6459, 16.7277, 13.642, 13.642, 13.642, 13.642, 13.642, 13.642, 13.642, 13.642, 13.642, 13.642, 13.642, 13.6513, 13.642
4.22787, 14, 16.2462, 13.7014, 4, -2.24617, 0, 13.7015, 13.7015, 13.7994, 13.9621, 13.7053, 15.873, 13.7014, 13.7014, 13.7014, 13.7014, 13.7014, 13.7014, 13.7014, 13.7014, 13.7014, 13.7014, 13.7014, 13.7121, 13.7014
4.23574, 16, 15.6168, 13.7625, 4.24264, 0.383193, 0, 13.7625, 13.7625, 13.8605, 13.9936, 13.7662, 15.2715, 13.7625, 13.7625, 13.7625, 13.7625, 13.7625, 13.7625, 13.7625, 13.7625, 13.7625, 13.7625, 13.7625, 13.7751, 13.7625
4.2436, 16, 15.1792, 13.8248, 4.24264, 0.820796, 0, 13.8248, 13.8248, 13.9228, 14.0272, 13.8283, 14.8602, 13.8248, 13.8248, 13.8248, 13.8248, 13.8248, 13.8248, 13.8248, 13.8248, 13.8248, 13.8248, 13.8248, 13.84, 13.8248
4.25147, 14, 14.8844, 13.8881, 4, -0.884365, 0, 13.8881, 13.8881, 13.9861, 14.0633, 13.8914, 14.5895, 13.8881, 13.8881, 13.8881, 13.8881, 13.8881, 13.8881, 13.8881, 13.8881, 13.8881, 13.8881, 13.8881, 13.9065, 13.8881
4.25934, 14, 14.6946, 13.9522, 4, -0.694594, 0, 13.9522, 13.9522, 14.0502, 14.1021, 13.9552, 14.4214, 13.9522, 13.9522, 13.9522, 13.9522, 13.9522, 13.9522, 13.9522, 13.9522, 13.9522, 13.9522, 13.9522, 13.9743, 13.9522
4.26721, 10, 14.5812, 14.0168, 3.4641, -4.58119, 0, 14.0168, 14.0168, 14.1149, 14.1436, 14.0197, 14.3268, 14.0168, 14.0168, 14.0168, 14.0168, 14.0168, 14.0168, 14.0168, 14.0168, 14.0168, 14.0168, 14.0168, 14.0435, 14.0168
4.27508, 4, 14.5228, 14.082, 2.44949, -10.5228, 0, 14.082, 14.082, 14.1801, 14.188, 14.0846, 14.2842, 14.082, 14.082, 14.082, 14.082, 14.082, 14.082, 14.082, 14.082, 14.082, 14.082, 14.082, 14.1138, 14.082
4.28295, 4, 14.5037, 14.1475, 2.44949, -10.5037, 0, 14.1475, 14.1475, 14.2457, 14.2353, 14.1498, 14.2778, 14.1475, 14.1475, 14.1475, 14.1475, 14.1475, 14.1475, 14.1475, 14.1475, 14.1475, 14.1475, 14.1475, 14.1851, 14.1475
4.29082, 26, 14.5125, 14.2133, 5.2915, 11.4875, 0, 14.2133, 14.2133, 14.3116, 14.2853, 14.2154, 14.2962, 14.2133, 14.2133, 14.2133, 14.2133, 14.2133, 14.2133, 14.2133, 14.2133, 14.2133, 14.2133, 14.2133, 14.2573, 14.2133
4.29869, 10, 14.5412, 14.2794, 3.4641, -4.54116, 0, 14.2794, 14.2794, 14.3778, 14.3379, 14.2813, 14.3315, 14.2794, 14.2794, 14.2794, 14.2794, 14.2794, 14.2794, 14.2794, 14.2794, 14.2794, 14.2794, 14.2794, 14.3303, 14.2794
4.30656, 6, 14.5837, 14.3458, 2.82843, -8.58374, 0, 14.3458, 14.3458, 14.4444, 14.3929, 14.3475, 14.3781, 14.3458, 14.3458, 14.3458, 14.3458, 14.3458, 14.3458, 14.3458, 14.3458, 14.3458, 14.3458, 14.3458, 14.404, 14.3458
4.31443, 8, 14.6362, 14.4123, 3.16228, -6.63621, 0, 14.4123, 14.4123, 14.5112, 14.45, 14.4139, 14.4321, 14.4123, 14.4123, 14.4123, 14.4123, 14.4123, 14.4123, 14.4123, 14.4123, 14.4123, 14.4123, 14.4123, 14.4783, 14.4123
4.32229, 14, 14.6957, 14.4791, 4, -0.695674, 0, 14.4791, 14.4791, 14.5784, 14.5091, 14.4805, 14.4911, 14.4791, 14.4791, 14.4791, 14.4791, 14.4791, 14.4791, 14.4791, 14.4791, 14.4791, 14.4791, 14.4791, 14.553, 14.4791
4.33016, 16, 14.7601, 14.546, 4.24264, 1.23988, 0, 14.5461, 14.5461, 14.646, 14.5699, 14.5473, 14.5532, 14.546, 14.546, 14.546, 14.546, 14.546, 14.546, 14.546, 14.546, 14.5461, 14.546, 14.546, 14.628, 14.546
4.33803, 20, 14.8281, 14.6132, 4.69042, 5.1719, 0, 14.6132, 14.6132, 14.714, 14.6321, 14.6143, 14.6174, 14.6132, 14.6132, 14.6132, 14.6132, 14.6132, 14.6132, 14.6132, 14.6132, 14.6132, 14.6132, 14.6132, 14.7031, 14.6132
4.3459, 4, 14.8986, 14.6805, 2.44949, -10.8986, 0, 14.6805, 14.6805, 14.7825, 14.6956, 14.6815, 14.683, 14.6805, 14.6805, 14.6805, 14.6805, 14.6805, 14.6805, 14.6805, 14.6805, 14.6805, 14.6805, 14.6805, 14.7781, 14.6805
