   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_229.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
20.4755, 2, 0.028501, 4.7967e-33, 2, 1.9715, 0, 4.7967e-33, 4.7967e-33, 4.7967e-33, 4.7967e-33, 4.7967e-33, 4.7967e-33, 4.7967e-33, 4.7967e-33, 4.7967e-33, 4.7967e-33, 4.7967e-33, 4.7967e-33, 4.7967e-33, 4.7967e-33, 4.7967e-33, 0.0154771, 4.7967e-33, 0.0130239, 4.7967e-33, 4.7967e-33
20.4834, 0, 0.0265253, 5.84406e-33, 1.41421, -0.0265253, 0, 5.84406e-33, 5.84406e-33, 5.84406e-33, 5.84406e-33, 5.84406e-33, 5.84406e-33, 5.84406e-33, 5.84406e-33, 5.84406e-33, 5.84406e-33, 5.84406e-33, 5.84406e-33, 5.84406e-33, 5.84406e-33, 5.84406e-33, 0.0132395, 5.84406e-33, 0.0132858, 5.84406e-33, 5.84406e-33
20.4912, 0, 0.0248299, 6.89102e-33, 1.41421, -0.0248299, 0, 6.89102e-33, 6.89102e-33, 6.89102e-33, 6.89102e-33, 6.89102e-33, 6.89102e-33, 6.89102e-33, 6.89102e-33, 6.89102e-33, 6.89102e-33, 6.89102e-33, 6.89102e-33, 6.89102e-33, 6.89102e-33, 6.89102e-33, 0.0112757, 6.89102e-33, 0.0135542, 6.89102e-33, 6.89102e-33
20.4991, 0, 0.0233898, 7.75937e-33, 1.41421, -0.0233898, 0, 7.75937e-33, 7.75937e-33, 7.75937e-33, 7.75937e-33, 7.75937e-33, 7.75937e-33, 7.75937e-33, 7.75937e-33, 7.75937e-33, 7.75937e-33, 7.75937e-33, 7.75937e-33, 7.75937e-33, 7.75937e-33, 7.75937e-33, 0.00956068, 7.75937e-33, 0.0138292, 7.75937e-33, 7.75937e-33
20.507, 0, 0.0221812, 8.43226e-33, 1.41421, -0.0221812, 0, 8.43226e-33, 8.43226e-33, 8.43226e-33, 8.43226e-33, 8.43226e-33, 8.43226e-33, 8.43226e-33, 8.43226e-33, 8.43226e-33, 8.43226e-33, 8.43226e-33, 8.43226e-33, 8.43226e-33, 8.43226e-33, 8.43226e-33, 0.00807024, 8.43226e-33, 0.014111, 8.43226e-33, 8.43226e-33
20.5148, 2, 0.0211819, 8.9501e-33, 2, 1.97882, 0, 8.9501e-33, 8.9501e-33, 8.9501e-33, 8.9501e-33, 8.9501e-33, 8.9501e-33, 8.9501e-33, 8.9501e-33, 8.9501e-33, 8.9501e-33, 8.9501e-33, 8.9501e-33, 8.9501e-33, 8.9501e-33, 8.9501e-33, 0.00678224, 8.9501e-33, 0.0143997, 8.9501e-33, 8.9501e-33
20.5227, 0, 0.0203698, 9.36134e-33, 1.41421, -0.0203698, 0, 9.36134e-33, 9.36134e-33, 9.36134e-33, 9.36134e-33, 9.36134e-33, 9.36134e-33, 9.36134e-33, 9.36134e-33, 9.36134e-33, 9.36134e-33, 9.36134e-33, 9.36134e-33, 9.36134e-33, 9.36134e-33, 9.36134e-33, 0.0056743, 9.36134e-33, 0.0146955, 9.36134e-33, 9.36134e-33
20.5306, 0, 0.0197249, 9.58485e-33, 1.41421, -0.0197249, 0, 9.58485e-33, 9.58485e-33, 9.58485e-33, 9.58485e-33, 9.58485e-33, 9.58485e-33, 9.58485e-33, 9.58485e-33, 9.58485e-33, 9.58485e-33, 9.58485e-33, 9.58485e-33, 9.58485e-33, 9.58485e-33, 9.58485e-33, 0.0047265, 9.58485e-33, 0.0149984, 9.58485e-33, 9.58485e-33
20.5384, 0, 0.0192284, 9.64458e-33, 1.41421, -0.0192284, 0, 9.64458e-33, 9.64458e-33, 9.64458e-33, 9.64458e-33, 9.64458e-33, 9.64458e-33, 9.64458e-33, 9.64458e-33, 9.64458e-33, 9.64458e-33, 9.64458e-33, 9.64458e-33, 9.64458e-33, 9.64458e-33, 9.64458e-33, 0.00391957, 9.64458e-33, 0.0153088, 9.64458e-33, 9.64458e-33
20.5463, 0, 0.0188627, 9.56362e-33, 1.41421, -0.0188627, 0, 9.56362e-33, 9.56362e-33, 9.56362e-33, 9.56362e-33, 9.56362e-33, 9.56362e-33, 9.56362e-33, 9.56362e-33, 9.56362e-33, 9.56362e-33, 9.56362e-33, 9.56362e-33, 9.56362e-33, 9.56362e-33, 9.56362e-33, 0.00323584, 9.56362e-33, 0.0156269, 9.56362e-33, 9.56362e-33
20.5542, 0, 0.0186122, 9.3429e-33, 1.41421, -0.0186122, 0, 9.3429e-33, 9.3429e-33, 9.3429e-33, 9.3429e-33, 9.3429e-33, 9.3429e-33, 9.3429e-33, 9.3429e-33, 9.3429e-33, 9.3429e-33, 9.3429e-33, 9.3429e-33, 9.3429e-33, 9.3429e-33, 9.3429e-33, 0.00265967, 9.3429e-33, 0.0159526, 9.3429e-33, 9.3429e-33
20.562, 0, 0.0184626, 8.90772e-33, 1.41421, -0.0184626, 0, 8.90772e-33, 8.90772e-33, 8.90772e-33, 8.90772e-33, 8.90772e-33, 8.90772e-33, 8.90772e-33, 8.90772e-33, 8.90772e-33, 8.90772e-33, 8.90772e-33, 8.90772e-33, 8.90772e-33, 8.90772e-33, 8.90772e-33, 0.00217642, 8.90772e-33, 0.0162862, 8.90772e-33, 8.90772e-33
20.5699, 0, 0.0184011, 8.30656e-33, 1.41421, -0.0184011, 0, 8.30656e-33, 8.30656e-33, 8.30656e-33, 8.30656e-33, 8.30656e-33, 8.30656e-33, 8.30656e-33, 8.30656e-33, 8.30656e-33, 8.30656e-33, 8.30656e-33, 8.30656e-33, 8.30656e-33, 8.30656e-33, 8.30656e-33, 0.00177299, 8.30656e-33, 0.0166281, 8.30656e-33, 8.30656e-33
20.5778, 2, 0.0184161, 7.58913e-33, 2, 1.98158, 0, 7.58913e-33, 7.58913e-33, 7.58913e-33, 7.58913e-33, 7.58913e-33, 7.58913e-33, 7.58913e-33, 7.58913e-33, 7.58913e-33, 7.58913e-33, 7.58913e-33, 7.58913e-33, 7.58913e-33, 7.58913e-33, 7.58913e-33, 0.00143803, 7.58913e-33, 0.0169781, 7.58913e-33, 7.58913e-33
20.5856, 0, 0.0184977, 6.81403e-33, 1.41421, -0.0184977, 0, 6.81403e-33, 6.81403e-33, 6.81403e-33, 6.81403e-33, 6.81403e-33, 6.81403e-33, 6.81403e-33, 6.81403e-33, 6.81403e-33, 6.81403e-33, 6.81403e-33, 6.81403e-33, 6.81403e-33, 6.81403e-33, 6.81403e-33, 0.0011612, 6.81403e-33, 0.0173365, 6.81403e-33, 6.81403e-33
20.5935, 0, 0.0186371, 6.01694e-33, 1.41421, -0.0186371, 0, 6.01694e-33, 6.01694e-33, 6.01694e-33, 6.01694e-33, 6.01694e-33, 6.01694e-33, 6.01694e-33, 6.01694e-33, 6.01694e-33, 6.01694e-33, 6.01694e-33, 6.01694e-33, 6.01694e-33, 6.01694e-33, 6.01694e-33, 0.000933473, 6.01694e-33, 0.0177036, 6.01694e-33, 6.01694e-33
20.6014, 0, 0.0188264, 5.17572e-33, 1.41421, -0.0188264, 0, 5.17572e-33, 5.17572e-33, 5.17572e-33, 5.17572e-33, 5.17572e-33, 5.17572e-33, 5.17572e-33, 5.17572e-33, 5.17572e-33, 5.17572e-33, 5.17572e-33, 5.17572e-33, 5.17572e-33, 5.17572e-33, 5.17572e-33, 0.000747137, 5.17572e-33, 0.0180793, 5.17572e-33, 5.17572e-33
20.6092, 0, 0.019059, 4.31748e-33, 1.41421, -0.019059, 0, 4.31748e-33, 4.31748e-33, 4.31748e-33, 4.31748e-33, 4.31748e-33, 4.31748e-33, 4.31748e-33, 4.31748e-33, 4.31748e-33, 4.31748e-33, 4.31748e-33, 4.31748e-33, 4.31748e-33, 4.31748e-33, 4.31748e-33, 0.000595366, 4.31748e-33, 0.0184636, 4.31748e-33, 4.31748e-33
20.6171, 0, 0.0193292, 3.46387e-33, 1.41421, -0.0193292, 0, 3.46387e-33, 3.46387e-33, 3.46387e-33, 3.46387e-33, 3.46387e-33, 3.46387e-33, 3.46387e-33, 3.46387e-33, 3.46387e-33, 3.46387e-33, 3.46387e-33, 3.46387e-33, 3.46387e-33, 3.46387e-33, 3.46387e-33, 0.000472316, 3.46387e-33, 0.0188569, 3.46387e-33, 3.46387e-33
20.625, 2, 0.0196319, 2.65597e-33, 2, 1.98037, 0, 2.65597e-33, 2.65597e-33, 2.65597e-33, 2.65597e-33, 2.65597e-33, 2.65597e-33, 2.65597e-33, 2.65597e-33, 2.65597e-33, 2.65597e-33, 2.65597e-33, 2.65597e-33, 2.65597e-33, 2.65597e-33, 2.65597e-33, 0.00037308, 2.65597e-33, 0.0192588, 2.65597e-33, 2.65597e-33
20.6329, 0, 0.0199629, 1.90564e-33, 1.41421, -0.0199629, 0, 1.90564e-33, 1.90564e-33, 1.90564e-33, 1.90564e-33, 1.90564e-33, 1.90564e-33, 1.90564e-33, 1.90564e-33, 1.90564e-33, 1.90564e-33, 1.90564e-33, 1.90564e-33, 1.90564e-33, 1.90564e-33, 1.90564e-33, 0.000293409, 1.90564e-33, 0.0196695, 1.90564e-33, 1.90564e-33
20.6407, 0, 0.0203186, 1.24777e-33, 1.41421, -0.0203186, 0, 1.24777e-33, 1.24777e-33, 1.24777e-33, 1.24777e-33, 1.24777e-33, 1.24777e-33, 1.24777e-33, 1.24777e-33, 1.24777e-33, 1.24777e-33, 1.24777e-33, 1.24777e-33, 1.24777e-33, 1.24777e-33, 1.24777e-33, 0.000229737, 1.24777e-33, 0.0200889, 1.24777e-33, 1.24777e-33
20.6486, 0, 0.0206958, 7.1222e-34, 1.41421, -0.0206958, 0, 7.1222e-34, 7.1222e-34, 7.1222e-34, 7.1222e-34, 7.1222e-34, 7.1222e-34, 7.1222e-34, 7.1222e-34, 7.1222e-34, 7.1222e-34, 7.1222e-34, 7.1222e-34, 7.1222e-34, 7.1222e-34, 7.1222e-34, 0.00017912, 7.1222e-34, 0.0205167, 7.1222e-34, 7.1222e-34
20.6565, 0, 0.0210917, 3.18855e-34, 1.41421, -0.0210917, 0, 3.18855e-34, 3.18855e-34, 3.18855e-34, 3.18855e-34, 3.18855e-34, 3.18855e-34, 3.18855e-34, 3.18855e-34, 3.18855e-34, 3.18855e-34, 3.18855e-34, 3.18855e-34, 3.18855e-34, 3.18855e-34, 3.18855e-34, 0.000139061, 3.18855e-34, 0.0209527, 3.18855e-34, 3.18855e-34
20.6643, 0, 0.0215042, 7.97137e-35, 1.41421, -0.0215042, 0, 7.97137e-35, 7.97137e-35, 7.97137e-35, 7.97137e-35, 7.97137e-35, 7.97137e-35, 7.97137e-35, 7.97137e-35, 7.97137e-35, 7.97137e-35, 7.97137e-35, 7.97137e-35, 7.97137e-35, 7.97137e-35, 7.97137e-35, 0.000107501, 7.97137e-35, 0.0213967, 7.97137e-35, 7.97137e-35
20.6722, 0, 0.0219308, 0, 1.41421, -0.0219308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.27681e-05, 0, 0.0218481, 0, 0
20.6801, 0, 0.02237, 0, 1.41421, -0.02237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.34728e-05, 0, 0.0223065, 0, 0
20.6879, 0, 0.0228199, 0, 1.41421, -0.0228199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.84886e-05, 0, 0.0227714, 0, 0
20.6958, 0, 0.0232789, 0, 1.41421, -0.0232789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.69149e-05, 0, 0.023242, 0, 0
20.7037, 0, 0.0237454, 0, 1.41421, -0.0237454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80169e-05, 0, 0.0237174, 0, 0
20.7115, 0, 0.0242182, 0, 1.41421, -0.0242182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12094e-05, 0, 0.024197, 0, 0
20.7194, 0, 0.0246954, 0, 1.41421, -0.0246954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60311e-05, 0, 0.0246794, 0, 0
20.7273, 0, 0.0251757, 0, 1.41421, -0.0251757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21129e-05, 0, 0.0251636, 0, 0
20.7351, 0, 0.0256577, 0, 1.41421, -0.0256577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.16509e-06, 0, 0.0256485, 0, 0
20.743, 2, 0.0261394, 0, 2, 1.97386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.96282e-06, 0, 0.0261324, 0, 0
20.7509, 0, 0.0266194, 0, 1.41421, -0.0266194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.32736e-06, 0, 0.026614, 0, 0
20.7587, 0, 0.027096, 0, 1.41421, -0.027096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.12745e-06, 0, 0.0270919, 0, 0
20.7666, 0, 0.0275673, 0, 1.41421, -0.0275673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25558e-06, 0, 0.0275641, 0, 0
20.7745, 0, 0.0280317, 0, 1.41421, -0.0280317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63059e-06, 0, 0.0280291, 0, 0
20.7823, 0, 0.0284871, 0, 1.41421, -0.0284871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19138e-06, 0, 0.0284849, 0, 0
20.7902, 0, 0.0289315, 0, 1.41421, -0.0289315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89115e-06, 0, 0.0289296, 0, 0
20.7981, 0, 0.0293633, 0, 1.41421, -0.0293633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69459e-06, 0, 0.0293616, 0, 0
20.8059, 0, 0.0297802, 0, 1.41421, -0.0297802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5752e-06, 0, 0.0297786, 0, 0
20.8138, 0, 0.0301805, 0, 1.41421, -0.0301805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51294e-06, 0, 0.030179, 0, 0
20.8217, 0, 0.0305622, 0, 1.41421, -0.0305622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49279e-06, 0, 0.0305608, 0, 0
20.8295, 0, 0.0309234, 0, 1.41421, -0.0309234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50349e-06, 0, 0.0309219, 0, 0
20.8374, 0, 0.0312624, 0, 1.41421, -0.0312624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53656e-06, 0, 0.0312609, 0, 0
20.8453, 0, 0.0315774, 0, 1.41421, -0.0315774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58561e-06, 0, 0.0315758, 0, 0
20.8532, 0, 0.0318668, 0, 1.41421, -0.0318668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64573e-06, 0, 0.0318651, 0, 0
20.861, 0, 0.0321291, 0, 1.41421, -0.0321291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7132e-06, 0, 0.0321274, 0, 0
20.8689, 0, 0.0323631, 0, 1.41421, -0.0323631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78508e-06, 0, 0.0323613, 0, 0
20.8768, 0, 0.0325674, 0, 1.41421, -0.0325674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.859e-06, 0, 0.0325655, 0, 0
20.8846, 0, 0.0327412, 0, 1.41421, -0.0327412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93304e-06, 0, 0.0327392, 0, 0
20.8925, 0, 0.0328836, 0, 1.41421, -0.0328836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0054e-06, 0, 0.0328816, 0, 0
20.9004, 0, 0.032994, 0, 1.41421, -0.032994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07202e-06, 0, 0.032992, 0, 0
20.9082, 0, 0.0330721, 0, 1.41421, -0.0330721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13896e-06, 0, 0.03307, 0, 0
20.9161, 0, 0.0331178, 0, 1.41421, -0.0331178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20113e-06, 0, 0.0331156, 0, 0
20.924, 0, 0.0331309, 0, 1.41421, -0.0331309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25732e-06, 0, 0.0331286, 0, 0
20.9318, 0, 0.0331118, 0, 1.41421, -0.0331118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30684e-06, 0, 0.0331094, 0, 0
20.9397, 0, 0.0330609, 0, 1.41421, -0.0330609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34908e-06, 0, 0.0330586, 0, 0
20.9476, 0, 0.032979, 0, 1.41421, -0.032979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38354e-06, 0, 0.0329766, 0, 0
20.9554, 0, 0.032867, 0, 1.41421, -0.032867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40983e-06, 0, 0.0328646, 0, 0
20.9633, 0, 0.0327258, 0, 1.41421, -0.0327258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42765e-06, 0, 0.0327233, 0, 0
20.9712, 0, 0.0325567, 0, 1.41421, -0.0325567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43679e-06, 0, 0.0325543, 0, 0
20.979, 0, 0.0323612, 0, 1.41421, -0.0323612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43718e-06, 0, 0.0323588, 0, 0
20.9869, 0, 0.0321407, 0, 1.41421, -0.0321407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42879e-06, 0, 0.0321382, 0, 0
20.9948, 0, 0.0318968, 0, 1.41421, -0.0318968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41176e-06, 0, 0.0318944, 0, 0
21.0026, 0, 0.0316314, 0, 1.41421, -0.0316314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38629e-06, 0, 0.031629, 0, 0
21.0105, 0, 0.031346, 0, 1.41421, -0.031346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3527e-06, 0, 0.0313437, 0, 0
21.0184, 0, 0.0310428, 0, 1.41421, -0.0310428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31139e-06, 0, 0.0310405, 0, 0
21.0262, 0, 0.0307233, 0, 1.41421, -0.0307233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26285e-06, 0, 0.0307211, 0, 0
21.0341, 0, 0.0303898, 0, 1.41421, -0.0303898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20765e-06, 0, 0.0303876, 0, 0
21.042, 0, 0.0300438, 0, 1.41421, -0.0300438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14642e-06, 0, 0.0300417, 0, 0
21.0499, 0, 0.0296873, 0, 1.41421, -0.0296873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07982e-06, 0, 0.0296852, 0, 0
21.0577, 0, 0.0293221, 0, 1.41421, -0.0293221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00861e-06, 0, 0.0293201, 0, 0
21.0656, 0, 0.0289499, 0, 1.41421, -0.0289499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93352e-06, 0, 0.0289479, 0, 0
21.0735, 0, 0.0285722, 0, 1.41421, -0.0285722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85532e-06, 0, 0.0285703, 0, 0
21.0813, 0, 0.0281907, 0, 1.41421, -0.0281907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77481e-06, 0, 0.0281889, 0, 0
21.0892, 0, 0.0278067, 0, 1.41421, -0.0278067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69274e-06, 0, 0.027805, 0, 0
21.0971, 0, 0.0274216, 0, 1.41421, -0.0274216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60985e-06, 0, 0.02742, 0, 0
21.1049, 0, 0.0270366, 0, 1.41421, -0.0270366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52689e-06, 0, 0.027035, 0, 0
21.1128, 0, 0.0266527, 0, 1.41421, -0.0266527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44454e-06, 0, 0.0266513, 0, 0
21.1207, 0, 0.0262709, 0, 1.41421, -0.0262709, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36342e-06, 0, 0.0262695, 0, 0
21.1285, 0, 0.025892, 0, 1.41421, -0.025892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28414e-06, 0, 0.0258907, 0, 0
21.1364, 0, 0.0255167, 0, 1.41421, -0.0255167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20724e-06, 0, 0.0255155, 0, 0
21.1443, 0, 0.0251455, 0, 1.41421, -0.0251455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13315e-06, 0, 0.0251444, 0, 0
21.1521, 0, 0.024779, 0, 1.41421, -0.024779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06233e-06, 0, 0.024778, 0, 0
21.16, 0, 0.0244175, 0, 1.41421, -0.0244175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.95085e-07, 0, 0.0244165, 0, 0
21.1679, 0, 0.024061, 0, 1.41421, -0.024061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.31693e-07, 0, 0.0240601, 0, 0
21.1757, 2, 0.02371, 0, 2, 1.97629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.72395e-07, 0, 0.0237092, 0, 0
21.1836, 0, 0.0233644, 0, 1.41421, -0.0233644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.17328e-07, 0, 0.0233636, 0, 0
21.1915, 0, 0.0230241, 0, 1.41421, -0.0230241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.66573e-07, 0, 0.0230233, 0, 0
21.1993, 0, 0.0226891, 0, 1.41421, -0.0226891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.20196e-07, 0, 0.0226883, 0, 0
21.2072, 0, 0.0223592, 0, 1.41421, -0.0223592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.7817e-07, 0, 0.0223585, 0, 0
21.2151, 0, 0.0220341, 0, 1.41421, -0.0220341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.4043e-07, 0, 0.0220335, 0, 0
21.2229, 0, 0.0217138, 0, 1.41421, -0.0217138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.06895e-07, 0, 0.0217132, 0, 0
21.2308, 0, 0.0213979, 0, 1.41421, -0.0213979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.77419e-07, 0, 0.0213974, 0, 0
21.2387, 0, 0.0210861, 0, 1.41421, -0.0210861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.51829e-07, 0, 0.0210855, 0, 0
21.2465, 2, 0.0207781, 0, 2, 1.97922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.29942e-07, 0, 0.0207776, 0, 0
21.2544, 0, 0.0204736, 0, 1.41421, -0.0204736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.11531e-07, 0, 0.0204731, 0, 0
21.2623, 0, 0.0201724, 0, 1.41421, -0.0201724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.96372e-07, 0, 0.0201719, 0, 0
21.2701, 0, 0.019874, 0, 1.41421, -0.019874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.84212e-07, 0, 0.0198735, 0, 0
21.278, 0, 0.0195782, 0, 1.41421, -0.0195782, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.74792e-07, 0, 0.0195778, 0, 0
21.2859, 0, 0.0192849, 0, 1.41421, -0.0192849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.67853e-07, 0, 0.0192844, 0, 0
21.2938, 0, 0.0189937, 0, 1.41421, -0.0189937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.63127e-07, 0, 0.0189933, 0, 0
21.3016, 0, 0.0187044, 0, 1.41421, -0.0187044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.60348e-07, 0, 0.018704, 0, 0
