   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_344.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.648022, 0, 0.00106518, 4.9845e-05, 1.41421, -0.00106518, 4.9845e-05, 4.98847e-05, 0.000321806, 6.01689e-05, 5.61269e-05, 5.02733e-05, 0.000256637, 7.5174e-05, 5.14769e-05, 0.000424361, 5.0454e-05, 5.08363e-05, 5.03764e-05, 4.9845e-05, 4.98458e-05, 0.000158221, 4.9845e-05, 4.9845e-05, 5.73642e-05
0.655886, 0, 0.00177012, 8.21284e-05, 1.41421, -0.00177012, 8.21284e-05, 8.21937e-05, 0.000529258, 9.91018e-05, 9.24564e-05, 8.28325e-05, 0.000461847, 0.000123772, 8.48114e-05, 0.000697868, 8.31296e-05, 8.37582e-05, 8.28845e-05, 8.21284e-05, 8.21297e-05, 0.00023939, 8.21284e-05, 8.21284e-05, 9.44907e-05
0.663751, 0, 0.00289697, 0.000132394, 1.41421, -0.00289697, 0.000132394, 0.000132499, 0.000851484, 0.000159692, 0.000149004, 0.000133527, 0.000816065, 0.000199366, 0.000136709, 0.00112265, 0.000134005, 0.000135015, 0.000133465, 0.000132394, 0.000132396, 0.000362338, 0.000132394, 0.000132394, 0.000152276
0.671615, 0, 0.00466512, 0.000208859, 1.41421, -0.00466512, 0.000208859, 0.000209024, 0.00134035, 0.000251811, 0.000234995, 0.000210641, 0.00141548, 0.00031424, 0.000215648, 0.00176703, 0.000211393, 0.000212983, 0.000210368, 0.000208859, 0.000208862, 0.000546175, 0.000208859, 0.000208859, 0.000240143
0.67948, 0, 0.00738828, 0.000322517, 1.41421, -0.00738828, 0.000322517, 0.000322771, 0.00206487, 0.000388658, 0.000362762, 0.00032526, 0.00240955, 0.000484789, 0.000332971, 0.00272189, 0.000326418, 0.000328868, 0.000324634, 0.000322517, 0.000322521, 0.000816864, 0.000322517, 0.000322517, 0.00037069
0.687344, 0, 0.0115049, 0.000487622, 1.41421, -0.0115049, 0.000487622, 0.000488005, 0.00311391, 0.000587318, 0.000548285, 0.000491758, 0.00402456, 0.00073222, 0.000503381, 0.00410427, 0.000493503, 0.000497197, 0.000490582, 0.000487622, 0.00048763, 0.00120873, 0.000487622, 0.000487622, 0.000560236
0.695209, 0, 0.017613, 0.00072205, 1.41421, -0.017613, 0.00072205, 0.000722616, 0.00459803, 0.000869186, 0.000811579, 0.000728154, 0.00659396, 0.00108304, 0.000745308, 0.00605963, 0.000730729, 0.000736182, 0.000726171, 0.00072205, 0.000722061, 0.00176587, 0.00072205, 0.00072205, 0.000829219
0.703073, 0, 0.0265093, 0.00104745, 1.41421, -0.0265093, 0.00104745, 0.00104826, 0.00664975, 0.00126011, 0.00117685, 0.00105627, 0.0105954, 0.00156921, 0.00108106, 0.00876234, 0.00105999, 0.00106787, 0.00105316, 0.00104745, 0.00104746, 0.00254343, 0.00104745, 0.00104745, 0.00120235
0.710938, 0, 0.0392282, 0.00148907, 1.41421, -0.0392282, 0.00148907, 0.00149023, 0.00942182, 0.0017902, 0.0016723, 0.00150156, 0.0166935, 0.00222787, 0.00153667, 0.0124132, 0.00150683, 0.001518, 0.00149696, 0.00148907, 0.00148909, 0.00360848, 0.00148907, 0.00148907, 0.00170842
0.718802, 0, 0.0570766, 0.00207521, 1.41421, -0.0570766, 0.00207521, 0.00207682, 0.0130825, 0.00249306, 0.00232947, 0.00209255, 0.0257835, 0.00310036, 0.00214126, 0.0172333, 0.00209986, 0.00211538, 0.00208605, 0.00207521, 0.00207524, 0.00504057, 0.00207521, 0.00207521, 0.0023796
0.726667, 0, 0.0816594, 0.00283617, 1.41421, -0.0816594, 0.00283617, 0.00283835, 0.0178082, 0.00340452, 0.003182, 0.00285974, 0.0390325, 0.00423055, 0.002926, 0.023454, 0.00286968, 0.00289082, 0.00285098, 0.00283617, 0.00283621, 0.00693195, 0.00283617, 0.00283617, 0.00325022
0.734531, 0, 0.114885, 0.00380266, 1.41421, -0.114885, 0.00380266, 0.00380558, 0.0237721, 0.00456072, 0.00426393, 0.00383411, 0.0579071, 0.00566246, 0.00392249, 0.0313025, 0.00384737, 0.00387562, 0.00382279, 0.00380266, 0.00380272, 0.00938775, 0.00380266, 0.00380266, 0.004355
0.742396, 2, 0.158944, 0.00500396, 2, 1.84106, 0.00500396, 0.00500777, 0.0311317, 0.00599579, 0.00560747, 0.0050451, 0.0841788, 0.00743726, 0.00516073, 0.0409843, 0.00506244, 0.00509953, 0.00503113, 0.00500396, 0.00500403, 0.0125267, 0.00500396, 0.00500396, 0.00572677
0.75026, 0, 0.216249, 0.00646549, 1.41421, -0.216249, 0.00646549, 0.00647038, 0.0400127, 0.00773897, 0.00724037, 0.00651831, 0.119892, 0.00958973, 0.00666678, 0.0526632, 0.00654056, 0.0065884, 0.0065019, 0.00646549, 0.00646558, 0.016483, 0.00646549, 0.00646549, 0.00739381
0.758125, 0, 0.289325, 0.00820652, 1.41421, -0.289325, 0.00820652, 0.00821269, 0.0504943, 0.0098118, 0.0091833, 0.00827311, 0.167284, 0.0121447, 0.00846027, 0.0664408, 0.00830114, 0.00836185, 0.00825494, 0.00820652, 0.00820664, 0.02141, 0.00820652, 0.00820652, 0.0093772
0.765989, 0, 0.380653, 0.0102379, 1.41421, -0.380653, 0.0102379, 0.0102455, 0.0625948, 0.0122254, 0.0114473, 0.0103203, 0.228645, 0.0151137, 0.0105521, 0.0823383, 0.010355, 0.0104309, 0.0103017, 0.0102379, 0.010238, 0.0274876, 0.0102379, 0.0102379, 0.0116882
0.773854, 4, 0.492461, 0.0125603, 2.44949, 3.50754, 0.0125603, 0.0125696, 0.0762617, 0.0149784, 0.0140317, 0.0126606, 0.306123, 0.0184924, 0.0129425, 0.100283, 0.0127027, 0.0127964, 0.0126437, 0.0125603, 0.0125605, 0.0349324, 0.0125603, 0.0125603, 0.0143263
0.781718, 0, 0.626464, 0.0151629, 1.41421, -0.626464, 0.0151629, 0.015174, 0.0913656, 0.0180556, 0.0169231, 0.0152829, 0.401458, 0.0222589, 0.0156202, 0.120101, 0.0153332, 0.0154476, 0.0152711, 0.0151629, 0.0151631, 0.0440123, 0.0151629, 0.0151629, 0.0172782
0.789582, 0, 0.783592, 0.0180235, 1.41421, -0.783592, 0.0180235, 0.0180366, 0.107702, 0.0214278, 0.0200949, 0.0181647, 0.515688, 0.0263739, 0.0185616, 0.141519, 0.0182237, 0.0183623, 0.0181625, 0.0180235, 0.0180238, 0.0550635, 0.0180235, 0.0180235, 0.0205172
0.797447, 0, 0.963711, 0.021109, 1.41421, -0.963711, 0.021109, 0.0211241, 0.124997, 0.0250526, 0.0235086, 0.0212725, 0.648839, 0.0307819, 0.0217323, 0.164172, 0.0213405, 0.0215077, 0.021286, 0.021109, 0.0211093, 0.0685083, 0.021109, 0.021109, 0.024005
0.805311, 6, 1.16539, 0.0243771, 2.82843, 4.83461, 0.0243771, 0.0243944, 0.142925, 0.0288773, 0.0271154, 0.0245638, 0.799642, 0.0354141, 0.0250884, 0.187628, 0.0246409, 0.0248423, 0.0246011, 0.0243771, 0.0243774, 0.0848712, 0.0243771, 0.0243771, 0.0276934
0.813176, 0, 1.38576, 0.0277793, 1.41421, -1.38576, 0.0277793, 0.0277988, 0.161125, 0.0328412, 0.0308594, 0.0279893, 0.965327, 0.0401929, 0.0285794, 0.211409, 0.0280753, 0.0283191, 0.0280608, 0.0277793, 0.0277797, 0.104786, 0.0277793, 0.0277793, 0.0315278
0.82104, 6, 1.62043, 0.0312635, 2.82843, 4.37957, 0.0312635, 0.031285, 0.179228, 0.0368803, 0.0346812, 0.0314964, 1.14154, 0.0450363, 0.0321513, 0.235024, 0.0315908, 0.0318883, 0.0316156, 0.0312635, 0.0312639, 0.12899, 0.0312635, 0.0312635, 0.0354509
0.828905, 0, 1.86364, 0.0347776, 1.41421, -1.86364, 0.0347776, 0.0348012, 0.196873, 0.0409309, 0.0385217, 0.0350328, 1.32241, 0.0498636, 0.0357502, 0.257999, 0.0351346, 0.0355021, 0.0352166, 0.0347776, 0.034778, 0.158301, 0.0347776, 0.0347776, 0.0394072
0.836769, 4, 2.10848, 0.0382728, 2.44949, 1.89152, 0.0382728, 0.0382984, 0.213739, 0.0449336, 0.0423257, 0.0385491, 1.50083, 0.0546002, 0.0393256, 0.279906, 0.0386569, 0.0391173, 0.0388193, 0.0382728, 0.0382732, 0.193571, 0.0382728, 0.0382728, 0.0433469
0.844634, 4, 2.3473, 0.0417062, 2.44949, 1.6527, 0.0417062, 0.0417336, 0.229555, 0.048837, 0.0460452, 0.0420019, 1.66886, 0.0591821, 0.0428333, 0.300392, 0.0421143, 0.0426995, 0.0423867, 0.0417062, 0.0417067, 0.235609, 0.0417062, 0.0417062, 0.0472293
0.852498, 0, 2.57222, 0.0450428, 1.41421, -2.57222, 0.0450428, 0.0450719, 0.244118, 0.0525998, 0.0496411, 0.0453563, 1.81831, 0.0635585, 0.0462373, 0.319188, 0.045471, 0.0462251, 0.0458912, 0.0450428, 0.0450434, 0.285086, 0.0450428, 0.0450428, 0.0510261
0.860363, 0, 2.77572, 0.0482571, 1.41421, -2.77572, 0.0482571, 0.0482876, 0.257296, 0.0561924, 0.0530856, 0.0485863, 1.94144, 0.0676938, 0.0495114, 0.336123, 0.048701, 0.049683, 0.0493171, 0.0482571, 0.0482577, 0.342419, 0.0482571, 0.0482571, 0.0547228
0.868227, 4, 2.95116, 0.051333, 2.44949, 1.04884, 0.051333, 0.0513647, 0.26903, 0.0595969, 0.0563614, 0.0516757, 2.03164, 0.0715678, 0.0526392, 0.351122, 0.0517877, 0.0530754, 0.05266, 0.051333, 0.0513336, 0.407643, 0.051333, 0.051333, 0.0583204
0.876092, 6, 3.09328, 0.0542632, 2.82843, 2.90672, 0.0542632, 0.054296, 0.279328, 0.0628068, 0.0594618, 0.0546176, 2.08401, 0.0751747, 0.0556136, 0.364198, 0.0547238, 0.0564175, 0.0559269, 0.0542632, 0.0542638, 0.480296, 0.0542632, 0.0542632, 0.0618354
0.883956, 2, 3.1986, 0.0570485, 2, -1.1986, 0.0570485, 0.0570822, 0.288252, 0.0658251, 0.0623889, 0.0574125, 2.09586, 0.0785211, 0.0584358, 0.375437, 0.0575098, 0.0597363, 0.0591344, 0.0570485, 0.0570491, 0.559325, 0.0570485, 0.0570485, 0.0653006
0.891821, 2, 3.26551, 0.0596961, 2, -1.26551, 0.0596961, 0.0597306, 0.295909, 0.0686629, 0.0651522, 0.060068, 2.06698, 0.0816237, 0.0611135, 0.384984, 0.060153, 0.063069, 0.0623067, 0.0596961, 0.0596968, 0.643037, 0.0596961, 0.0596961, 0.0687653
0.899685, 4, 3.29433, 0.0622177, 2.44949, 0.705668, 0.0622177, 0.0622527, 0.302435, 0.0713365, 0.0677663, 0.062596, 1.99959, 0.0845056, 0.0636591, 0.39302, 0.0626652, 0.0664608, 0.0654719, 0.0622177, 0.0622184, 0.729108, 0.0622177, 0.0622177, 0.0722961
0.90755, 2, 3.28712, 0.0646279, 2, -1.28712, 0.0646279, 0.0646634, 0.307981, 0.0738657, 0.0702489, 0.0650111, 1.89816, 0.0871945, 0.0660881, 0.399747, 0.0650614, 0.0699627, 0.0686591, 0.0646279, 0.0646286, 0.814658, 0.0646279, 0.0646279, 0.0759794
0.915414, 2, 3.24732, 0.0669425, 2, -1.24732, 0.0669425, 0.0669783, 0.3127, 0.0762716, 0.0726191, 0.0673294, 1.76896, 0.0897194, 0.0684171, 0.405373, 0.0673577, 0.0736285, 0.0718943, 0.0669425, 0.0669432, 0.896402, 0.0669425, 0.0669425, 0.0799236
0.923279, 6, 3.1794, 0.0691774, 2.82843, 2.8206, 0.0691774, 0.0692135, 0.316741, 0.0785751, 0.0748957, 0.0695672, 1.61944, 0.0921088, 0.0706629, 0.410096, 0.0695707, 0.0775132, 0.0751971, 0.0691774, 0.0691781, 0.970861, 0.0691774, 0.0691774, 0.0842631
0.931143, 2, 3.0884, 0.0713475, 2, -1.0884, 0.0713475, 0.0713838, 0.320241, 0.0807957, 0.0770966, 0.0717395, 1.45759, 0.0943892, 0.072841, 0.414098, 0.0717159, 0.0816704, 0.0785769, 0.0713475, 0.0713482, 1.03461, 0.0713475, 0.0713475, 0.0891618
0.939008, 4, 2.9796, 0.0734662, 2.44949, 1.0204, 0.0734662, 0.0735027, 0.32332, 0.0829509, 0.0792374, 0.0738597, 1.29132, 0.0965841, 0.0749654, 0.417538, 0.0738074, 0.0861527, 0.0820311, 0.0734662, 0.0734669, 1.08457, 0.0734662, 0.0734662, 0.0948164
0.946872, 4, 2.85815, 0.0755449, 2.44949, 1.14185, 0.0755449, 0.0755815, 0.326077, 0.0850553, 0.0813318, 0.0759394, 1.12782, 0.0987135, 0.0770482, 0.42055, 0.0758575, 0.091004, 0.085543, 0.0755449, 0.0755456, 1.11826, 0.0755449, 0.0755449, 0.101457
0.954737, 2, 2.72892, 0.077593, 2, -0.728925, 0.0775929, 0.0776296, 0.328595, 0.0871212, 0.0833907, 0.0779882, 0.973213, 0.100794, 0.0790991, 0.423246, 0.0778763, 0.0962669, 0.089082, 0.077593, 0.0775937, 1.13399, 0.077593, 0.077593, 0.109346
0.962601, 2, 2.59633, 0.0796178, 2, -0.596331, 0.0796177, 0.0796545, 0.330938, 0.0891581, 0.0854229, 0.0800135, 0.832208, 0.102838, 0.0811258, 0.42571, 0.0798721, 0.101979, 0.092605, 0.0796178, 0.0796185, 1.13107, 0.0796178, 0.0796178, 0.118767
0.970466, 4, 2.46431, 0.0816251, 2.44949, 1.53569, 0.081625, 0.0816618, 0.333158, 0.0911735, 0.0874351, 0.0820211, 0.708041, 0.104856, 0.0831344, 0.428009, 0.0818515, 0.108177, 0.096059, 0.0816251, 0.0816258, 1.10985, 0.0816251, 0.0816251, 0.130014
0.97833, 8, 2.33632, 0.0836189, 3.16228, 5.66368, 0.0836187, 0.0836556, 0.335291, 0.0931725, 0.0894321, 0.0840151, 0.602492, 0.106854, 0.085129, 0.430193, 0.0838194, 0.114899, 0.0993852, 0.0836189, 0.0836196, 1.07166, 0.0836189, 0.0836189, 0.14337
0.986195, 4, 2.21536, 0.0856019, 2.44949, 1.78464, 0.0856018, 0.0856386, 0.337362, 0.0951589, 0.0914172, 0.0859983, 0.516037, 0.108838, 0.0871126, 0.432297, 0.0857794, 0.122201, 0.102524, 0.0856019, 0.0856026, 1.01874, 0.0856019, 0.0856019, 0.159076
0.994059, 2, 2.10398, 0.0875759, 2, -0.10398, 0.0875757, 0.0876126, 0.339392, 0.097135, 0.0933924, 0.0879724, 0.448073, 0.110812, 0.0890869, 0.434346, 0.0877338, 0.130169, 0.105421, 0.0875759, 0.0875766, 0.954021, 0.0875759, 0.0875759, 0.177301
1.00192, 2, 2.00432, 0.0895416, 2, -0.00431705, 0.0895413, 0.0895784, 0.341392, 0.099102, 0.0953589, 0.0899382, 0.397169, 0.112776, 0.0910528, 0.436355, 0.0896844, 0.138956, 0.108031, 0.0895416, 0.0895423, 0.880862, 0.0895416, 0.0895416, 0.198103
1.00979, 8, 1.91809, 0.0914991, 3.16228, 6.08191, 0.0914987, 0.0915359, 0.34337, 0.10106, 0.0973169, 0.0918957, 0.361325, 0.114732, 0.0930104, 0.438335, 0.0916321, 0.14884, 0.110324, 0.0914991, 0.0914998, 0.802811, 0.0914991, 0.0914991, 0.221395
1.01765, 2, 1.84667, 0.0934478, 2, 0.153329, 0.0934472, 0.0934846, 0.345331, 0.103009, 0.0992659, 0.0938444, 0.338205, 0.116678, 0.0949592, 0.44029, 0.0935773, 0.16031, 0.112284, 0.0934478, 0.0934485, 0.723337, 0.0934478, 0.0934478, 0.246915
1.02552, 2, 1.79114, 0.0953866, 2, 0.208861, 0.0953858, 0.0954234, 0.347277, 0.104949, 0.101205, 0.0957832, 0.32533, 0.118615, 0.096898, 0.442222, 0.0955203, 0.174217, 0.113917, 0.0953866, 0.0953873, 0.645598, 0.0953866, 0.0953866, 0.27421
1.03338, 0, 1.75253, 0.0973138, 1.41421, -1.75253, 0.0973128, 0.0973506, 0.349208, 0.106876, 0.103132, 0.0977105, 0.320239, 0.120541, 0.0988253, 0.444128, 0.0974609, 0.19199, 0.115242, 0.0973138, 0.0973145, 0.572273, 0.0973138, 0.0973138, 0.302628
1.04125, 2, 1.73214, 0.0992273, 2, 0.267859, 0.0992259, 0.0992641, 0.351124, 0.10879, 0.105046, 0.099624, 0.320598, 0.122454, 0.100739, 0.446002, 0.0993988, 0.215971, 0.116296, 0.0992273, 0.099228, 0.505452, 0.0992273, 0.0992273, 0.331338
1.04911, 0, 1.73212, 0.101124, 1.41421, -1.73212, 0.101123, 0.101161, 0.353022, 0.110687, 0.106943, 0.101521, 0.324292, 0.12435, 0.102636, 0.447835, 0.101334, 0.249876, 0.117124, 0.101124, 0.101125, 0.446588, 0.101124, 0.101124, 0.359365
1.05698, 2, 1.75616, 0.103002, 2, 0.243839, 0.102999, 0.103039, 0.3549, 0.112564, 0.10882, 0.103399, 0.329477, 0.126227, 0.104513, 0.449615, 0.103265, 0.299441, 0.117778, 0.103002, 0.103003, 0.396504, 0.103002, 0.103002, 0.385643
1.06484, 2, 1.81056, 0.104856, 2, 0.189443, 0.104852, 0.104892, 0.356754, 0.114418, 0.110674, 0.105252, 0.33462, 0.12808, 0.106367, 0.451325, 0.105192, 0.373242, 0.118313, 0.104856, 0.104856, 0.355464, 0.104856, 0.104856, 0.409086
1.0727, 4, 1.90538, 0.106681, 2.44949, 2.09462, 0.106676, 0.106717, 0.358579, 0.116243, 0.112499, 0.107077, 0.338517, 0.129905, 0.108192, 0.452942, 0.107113, 0.483739, 0.118778, 0.106681, 0.106681, 0.323253, 0.106681, 0.106681, 0.428668
1.08057, 2, 2.05586, 0.108471, 2, -0.0558579, 0.108466, 0.108508, 0.36037, 0.118034, 0.11429, 0.108868, 0.340305, 0.131695, 0.109983, 0.454439, 0.109026, 0.648459, 0.119217, 0.108471, 0.108472, 0.29929, 0.108471, 0.108471, 0.443501
1.08843, 4, 2.28386, 0.110221, 2.44949, 1.71614, 0.110213, 0.110257, 0.362119, 0.119783, 0.116039, 0.110617, 0.339449, 0.133444, 0.111732, 0.455783, 0.11093, 0.891264, 0.119662, 0.110221, 0.110221, 0.282738, 0.110221, 0.110221, 0.452904
1.0963, 2, 2.61917, 0.11192, 2, -0.619168, 0.11191, 0.111957, 0.363819, 0.121482, 0.117738, 0.112317, 0.335722, 0.135144, 0.113431, 0.456936, 0.112819, 1.24355, 0.120138, 0.11192, 0.111921, 0.272608, 0.11192, 0.11192, 0.456467
1.10416, 6, 3.10052, 0.113559, 2.82843, 2.89948, 0.113547, 0.113596, 0.365458, 0.123122, 0.119378, 0.113956, 0.329171, 0.136783, 0.115071, 0.457853, 0.114688, 1.74514, 0.120654, 0.113559, 0.11356, 0.267848, 0.113559, 0.113559, 0.454076
1.11203, 6, 3.77587, 0.115127, 2.82843, 2.22413, 0.115111, 0.115164, 0.367026, 0.124689, 0.120945, 0.115524, 0.320068, 0.138351, 0.116638, 0.458489, 0.116529, 2.44454, 0.12121, 0.115127, 0.115128, 0.267415, 0.115127, 0.115127, 0.445929
1.11989, 6, 4.70175, 0.116609, 2.82843, 1.29825, 0.116588, 0.116646, 0.368508, 0.126171, 0.122428, 0.117006, 0.308855, 0.139833, 0.118121, 0.458794, 0.118334, 3.39835, 0.121797, 0.116609, 0.11661, 0.270325, 0.116609, 0.116609, 0.43251
1.12776, 14, 5.94113, 0.11799, 4, 8.05887, 0.117963, 0.118027, 0.369889, 0.127552, 0.123808, 0.118387, 0.29608, 0.141214, 0.119501, 0.45872, 0.12009, 4.6691, 0.122397, 0.11799, 0.117991, 0.275687, 0.11799, 0.11799, 0.41455
1.13562, 2, 7.55986, 0.119251, 2, -5.55986, 0.119217, 0.119288, 0.37115, 0.128813, 0.125069, 0.119648, 0.282339, 0.142475, 0.120762, 0.458226, 0.121781, 6.3219, 0.122983, 0.119251, 0.119252, 0.282719, 0.119251, 0.119251, 0.392963
1.14348, 6, 9.62106, 0.120372, 2.82843, -3.62106, 0.12033, 0.120409, 0.372271, 0.129934, 0.12619, 0.120769, 0.268218, 0.143596, 0.121883, 0.457278, 0.12339, 8.4189, 0.123526, 0.120372, 0.120373, 0.290753, 0.120372, 0.120372, 0.368771
1.15135, 10, 12.1781, 0.12133, 3.4641, -2.1781, 0.121277, 0.121367, 0.373229, 0.130893, 0.127149, 0.121727, 0.254247, 0.144554, 0.122842, 0.455857, 0.124896, 11.0124, 0.123993, 0.12133, 0.121331, 0.299232, 0.12133, 0.12133, 0.343026
1.15921, 12, 15.2662, 0.122102, 3.74166, -3.26617, 0.122036, 0.122138, 0.374001, 0.131664, 0.12792, 0.122498, 0.240867, 0.145325, 0.123613, 0.453963, 0.126276, 14.1364, 0.124349, 0.122102, 0.122102, 0.307698, 0.122102, 0.122102, 0.316737
1.16708, 24, 18.8937, 0.12266, 5.09902, 5.10628, 0.122578, 0.122697, 0.374559, 0.132223, 0.128479, 0.123057, 0.228405, 0.145884, 0.124172, 0.451623, 0.127504, 17.7986, 0.124556, 0.12266, 0.122661, 0.315775, 0.12266, 0.12266, 0.290804
1.17494, 32, 23.0336, 0.12298, 5.83095, 8.96644, 0.122879, 0.123016, 0.374879, 0.132542, 0.128798, 0.123376, 0.217074, 0.146203, 0.124491, 0.448893, 0.128555, 21.9708, 0.124578, 0.12298, 0.12298, 0.323155, 0.12298, 0.12298, 0.265978
1.18281, 38, 27.6174, 0.123034, 6.32456, 10.3826, 0.12291, 0.123071, 0.374933, 0.132596, 0.128852, 0.123431, 0.206974, 0.146258, 0.124545, 0.445867, 0.129402, 26.5841, 0.124382, 0.123034, 0.123035, 0.329585, 0.123034, 0.123034, 0.242828
1.19067, 28, 32.5315, 0.122798, 5.47723, -4.5315, 0.122647, 0.122835, 0.374697, 0.132361, 0.128617, 0.123195, 0.198105, 0.146022, 0.12431, 0.44268, 0.130018, 31.5245, 0.123935, 0.122798, 0.122799, 0.334847, 0.122798, 0.122798, 0.221735
1.19854, 44, 37.6189, 0.122251, 6.78233, 6.38113, 0.122066, 0.122288, 0.37415, 0.131813, 0.128069, 0.122647, 0.19039, 0.145474, 0.123762, 0.439514, 0.130382, 36.6348, 0.123208, 0.122251, 0.122252, 0.338754, 0.122251, 0.122251, 0.202898
1.2064, 56, 42.6844, 0.121373, 7.61577, 13.3156, 0.12115, 0.12141, 0.373272, 0.130936, 0.127192, 0.12177, 0.183698, 0.144597, 0.122885, 0.436606, 0.130475, 41.7197, 0.122179, 0.121373, 0.121374, 0.34114, 0.121373, 0.121373, 0.186358
1.21426, 36, 47.5063, 0.120153, 6.16441, -11.5063, 0.119884, 0.12019, 0.372052, 0.129716, 0.125972, 0.12055, 0.177864, 0.143377, 0.121665, 0.434249, 0.130286, 46.5577, 0.120831, 0.120153, 0.120154, 0.341862, 0.120153, 0.120153, 0.172025
1.22213, 48, 51.8516, 0.118586, 7.07107, -3.8516, 0.118262, 0.118622, 0.370484, 0.128148, 0.124404, 0.118982, 0.172711, 0.141809, 0.120097, 0.432798, 0.129813, 50.9157, 0.119155, 0.118586, 0.118586, 0.340803, 0.118586, 0.118586, 0.159717
1.22999, 62, 55.4946, 0.116672, 8, 6.50545, 0.116285, 0.116709, 0.368571, 0.126234, 0.122491, 0.117069, 0.168069, 0.139896, 0.118184, 0.432676, 0.129069, 54.5681, 0.11715, 0.116672, 0.116673, 0.337877, 0.116672, 0.116672, 0.14919
1.23786, 52, 58.2358, 0.114425, 7.34847, -6.23577, 0.113963, 0.114461, 0.366323, 0.123987, 0.120243, 0.114821, 0.163785, 0.137648, 0.115936, 0.434372, 0.128082, 57.3156, 0.114825, 0.114425, 0.114425, 0.333037, 0.114425, 0.114425, 0.140175
1.24572, 72, 59.9208, 0.111864, 8.60233, 12.0792, 0.111315, 0.1119, 0.363762, 0.121426, 0.117682, 0.112261, 0.159732, 0.135087, 0.113375, 0.438445, 0.126907, 59.0036, 0.112199, 0.111864, 0.111864, 0.326288, 0.111864, 0.111864, 0.1324
1.25359, 42, 60.4543, 0.10902, 6.63325, -18.4543, 0.10837, 0.109056, 0.360918, 0.118582, 0.114838, 0.109417, 0.155812, 0.132243, 0.110531, 0.445522, 0.125632, 59.5364, 0.1093, 0.10902, 0.10902, 0.317693, 0.10902, 0.10902, 0.125613
1.26145, 64, 59.8089, 0.105931, 8.12404, 4.1911, 0.105165, 0.105968, 0.357829, 0.115494, 0.11175, 0.106329, 0.151961, 0.129155, 0.107443, 0.45629, 0.124395, 58.8863, 0.106166, 0.105931, 0.105932, 0.307379, 0.105931, 0.105931, 0.119597
1.26932, 50, 58.0279, 0.102646, 7.2111, -8.02788, 0.101743, 0.102683, 0.354542, 0.112208, 0.108464, 0.103043, 0.14814, 0.125869, 0.104157, 0.471487, 0.123403, 57.0957, 0.102841, 0.102646, 0.102646, 0.295535, 0.102646, 0.102646, 0.114173
1.27718, 66, 55.2203, 0.0992159, 8.24621, 10.7797, 0.0981563, 0.0992526, 0.35111, 0.108778, 0.105034, 0.0996143, 0.144338, 0.122439, 0.100727, 0.491891, 0.122961, 54.2729, 0.0993783, 0.0992159, 0.0992166, 0.282411, 0.0992159, 0.0992159, 0.109205
1.28505, 50, 51.5503, 0.0956991, 7.2111, -1.55029, 0.0944582, 0.0957358, 0.347589, 0.105261, 0.101517, 0.0960985, 0.140564, 0.118922, 0.0972105, 0.518296, 0.123514, 50.5809, 0.0958339, 0.0956991, 0.0956998, 0.268308, 0.0956991, 0.0956991, 0.104595
1.29291, 58, 47.2214, 0.0921547, 7.74597, 10.7786, 0.090705, 0.0921914, 0.344038, 0.101716, 0.0979728, 0.0925558, 0.136842, 0.115377, 0.093666, 0.551502, 0.125702, 46.2218, 0.0922664, 0.0921547, 0.0921554, 0.25356, 0.0921547, 0.0921547, 0.100282
1.30077, 34, 42.4591, 0.088642, 6, -8.45909, 0.0869523, 0.0886787, 0.340515, 0.0982033, 0.0944599, 0.0890456, 0.133204, 0.111863, 0.0901532, 0.592277, 0.130421, 41.4191, 0.0887344, 0.088642, 0.0886427, 0.238523, 0.088642, 0.088642, 0.0962321
1.30864, 42, 37.4909, 0.0852174, 6.63325, 4.50908, 0.0832526, 0.0852542, 0.337073, 0.0947781, 0.0910349, 0.0856247, 0.12969, 0.108437, 0.0867285, 0.641345, 0.138908, 36.3986, 0.0852936, 0.0852174, 0.0852181, 0.223546, 0.0852174, 0.0852174, 0.0924334
1.3165, 46, 32.5308, 0.0819329, 6.9282, 13.4692, 0.0796531, 0.0819697, 0.333762, 0.0914926, 0.0877498, 0.0823455, 0.12634, 0.10515, 0.0834438, 0.699356, 0.152821, 31.3717, 0.0819956, 0.0819329, 0.0819336, 0.208962, 0.0819329, 0.0819329, 0.0888875
1.32437, 32, 27.765, 0.0788337, 5.83095, 4.23499, 0.0761943, 0.0788704, 0.330621, 0.0883919, 0.0846497, 0.0792539, 0.123189, 0.102047, 0.0803442, 0.766866, 0.17433, 26.5217, 0.078885, 0.0788337, 0.0788344, 0.195063, 0.0788337, 0.0788337, 0.085604
1.33223, 24, 23.3429, 0.075957, 5.09902, 0.657057, 0.0729081, 0.0759937, 0.327682, 0.0855129, 0.0817716, 0.076388, 0.120268, 0.0991641, 0.077467, 0.844318, 0.20618, 21.995, 0.0759989, 0.075957, 0.0759577, 0.182092, 0.075957, 0.075957, 0.0825957
