   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_271.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
21.715, 0, 0.0069449, 0, 1.41421, -0.0069449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50476e-07, 0, 0.00694475, 0, 0
21.7229, 0, 0.0068191, 0, 1.41421, -0.0068191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48663e-07, 0, 0.00681896, 0, 0
21.7308, 0, 0.00669565, 0, 1.41421, -0.00669565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47067e-07, 0, 0.00669551, 0, 0
21.7386, 0, 0.00657448, 0, 1.41421, -0.00657448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45671e-07, 0, 0.00657434, 0, 0
21.7465, 0, 0.00645551, 0, 1.41421, -0.00645551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44457e-07, 0, 0.00645536, 0, 0
21.7544, 0, 0.00633864, 0, 1.41421, -0.00633864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43408e-07, 0, 0.0063385, 0, 0
21.7622, 0, 0.00622381, 0, 1.41421, -0.00622381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42509e-07, 0, 0.00622366, 0, 0
21.7701, 0, 0.00611095, 0, 1.41421, -0.00611095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41744e-07, 0, 0.00611081, 0, 0
21.778, 0, 0.00599992, 0, 1.41421, -0.00599992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41098e-07, 0, 0.00599978, 0, 0
21.7858, 0, 0.00589075, 0, 1.41421, -0.00589075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40557e-07, 0, 0.00589061, 0, 0
21.7937, 0, 0.00578328, 0, 1.41421, -0.00578328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40109e-07, 0, 0.00578314, 0, 0
21.8016, 0, 0.00567746, 0, 1.41421, -0.00567746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39742e-07, 0, 0.00567732, 0, 0
21.8094, 0, 0.0055733, 0, 1.41421, -0.0055733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39447e-07, 0, 0.00557316, 0, 0
21.8173, 0, 0.00547066, 0, 1.41421, -0.00547066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39212e-07, 0, 0.00547052, 0, 0
21.8252, 0, 0.0053695, 0, 1.41421, -0.0053695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3903e-07, 0, 0.00536936, 0, 0
21.833, 0, 0.00526979, 0, 1.41421, -0.00526979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38893e-07, 0, 0.00526965, 0, 0
21.8409, 0, 0.00517149, 0, 1.41421, -0.00517149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38795e-07, 0, 0.00517135, 0, 0
21.8488, 0, 0.00507447, 0, 1.41421, -0.00507447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38729e-07, 0, 0.00507433, 0, 0
21.8566, 0, 0.0049788, 0, 1.41421, -0.0049788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38691e-07, 0, 0.00497866, 0, 0
21.8645, 0, 0.00488436, 0, 1.41421, -0.00488436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38676e-07, 0, 0.00488422, 0, 0
21.8724, 0, 0.00479113, 0, 1.41421, -0.00479113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3868e-07, 0, 0.00479099, 0, 0
21.8802, 0, 0.00469909, 0, 1.41421, -0.00469909, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.387e-07, 0, 0.00469895, 0, 0
21.8881, 0, 0.00460821, 0, 1.41421, -0.00460821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38733e-07, 0, 0.00460807, 0, 0
21.896, 0, 0.00451841, 0, 1.41421, -0.00451841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38777e-07, 0, 0.00451827, 0, 0
21.9038, 0, 0.00442975, 0, 1.41421, -0.00442975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38829e-07, 0, 0.00442961, 0, 0
21.9117, 0, 0.00434213, 0, 1.41421, -0.00434213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38889e-07, 0, 0.00434199, 0, 0
21.9196, 0, 0.00425556, 0, 1.41421, -0.00425556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38955e-07, 0, 0.00425542, 0, 0
21.9274, 0, 0.00417, 0, 1.41421, -0.00417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39025e-07, 0, 0.00416986, 0, 0
21.9353, 0, 0.00408548, 0, 1.41421, -0.00408548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39098e-07, 0, 0.00408534, 0, 0
21.9432, 0, 0.0040019, 0, 1.41421, -0.0040019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39175e-07, 0, 0.00400176, 0, 0
21.951, 0, 0.00391934, 0, 1.41421, -0.00391934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39254e-07, 0, 0.0039192, 0, 0
21.9589, 2, 0.00383772, 0, 2, 1.99616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39335e-07, 0, 0.00383758, 0, 0
21.9668, 0, 0.00375704, 0, 1.41421, -0.00375704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39417e-07, 0, 0.0037569, 0, 0
21.9746, 0, 0.00367731, 0, 1.41421, -0.00367731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39501e-07, 0, 0.00367717, 0, 0
21.9825, 0, 0.0035985, 0, 1.41421, -0.0035985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39586e-07, 0, 0.00359836, 0, 0
21.9904, 0, 0.00352061, 0, 1.41421, -0.00352061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39673e-07, 0, 0.00352047, 0, 0
21.9982, 0, 0.00344364, 0, 1.41421, -0.00344364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39762e-07, 0, 0.0034435, 0, 0
22.0061, 0, 0.00336757, 0, 1.41421, -0.00336757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39855e-07, 0, 0.00336743, 0, 0
22.014, 0, 0.0032924, 0, 1.41421, -0.0032924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39955e-07, 0, 0.00329226, 0, 0
22.0218, 0, 0.00321815, 0, 1.41421, -0.00321815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40067e-07, 0, 0.00321801, 0, 0
22.0297, 0, 0.00314475, 0, 1.41421, -0.00314475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40214e-07, 0, 0.00314461, 0, 0
22.0376, 0, 0.00307228, 0, 1.41421, -0.00307228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40598e-07, 0, 0.00307214, 0, 0
22.0454, 0, 0.00300068, 0, 1.41421, -0.00300068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40933e-07, 0, 0.00300054, 0, 0
22.0533, 0, 0.00292998, 0, 1.41421, -0.00292998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41392e-07, 0, 0.00292984, 0, 0
22.0612, 0, 0.00286018, 0, 1.41421, -0.00286018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42386e-07, 0, 0.00286004, 0, 0
22.069, 0, 0.00279129, 0, 1.41421, -0.00279129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43475e-07, 0, 0.00279115, 0, 0
22.0769, 0, 0.00272328, 0, 1.41421, -0.00272328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44934e-07, 0, 0.00272313, 0, 0
22.0848, 0, 0.00265622, 0, 1.41421, -0.00265622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46974e-07, 0, 0.00265607, 0, 0
22.0926, 0, 0.00259007, 0, 1.41421, -0.00259007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49845e-07, 0, 0.00258992, 0, 0
22.1005, 0, 0.00252487, 0, 1.41421, -0.00252487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53884e-07, 0, 0.00252472, 0, 0
22.1084, 0, 0.00246064, 0, 1.41421, -0.00246064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59554e-07, 0, 0.00246048, 0, 0
22.1162, 0, 0.0023974, 0, 1.41421, -0.0023974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6749e-07, 0, 0.00239723, 0, 0
22.1241, 0, 0.00233513, 0, 1.41421, -0.00233513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78564e-07, 0, 0.00233495, 0, 0
22.132, 0, 0.00227393, 0, 1.41421, -0.00227393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93943e-07, 0, 0.00227373, 0, 0
22.1398, 2, 0.00221377, 0, 2, 1.99779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15222e-07, 0, 0.00221355, 0, 0
22.1477, 0, 0.00215469, 0, 1.41421, -0.00215469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44532e-07, 0, 0.00215445, 0, 0
22.1556, 0, 0.00209673, 0, 1.41421, -0.00209673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84718e-07, 0, 0.00209645, 0, 0
22.1634, 0, 0.00203993, 0, 1.41421, -0.00203993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39558e-07, 0, 0.00203959, 0, 0
22.1713, 0, 0.00198431, 0, 1.41421, -0.00198431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14044e-07, 0, 0.00198389, 0, 0
22.1792, 0, 0.0019299, 0, 1.41421, -0.0019299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.14734e-07, 0, 0.00192939, 0, 0
22.187, 0, 0.00187677, 0, 1.41421, -0.00187677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.50153e-07, 0, 0.00187612, 0, 0
22.1949, 0, 0.00182491, 0, 1.41421, -0.00182491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.3154e-07, 0, 0.00182408, 0, 0
22.2028, 0, 0.0017744, 0, 1.41421, -0.0017744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07308e-06, 0, 0.00177333, 0, 0
22.2106, 0, 0.00172525, 0, 1.41421, -0.00172525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3934e-06, 0, 0.00172386, 0, 0
22.2185, 0, 0.00167751, 0, 1.41421, -0.00167751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81603e-06, 0, 0.0016757, 0, 0
22.2264, 0, 0.00163123, 0, 1.41421, -0.00163123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3709e-06, 0, 0.00162886, 0, 0
22.2342, 0, 0.00158646, 0, 1.41421, -0.00158646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09585e-06, 0, 0.00158336, 0, 0
22.2421, 0, 0.00154323, 0, 1.41421, -0.00154323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.03836e-06, 0, 0.0015392, 0, 0
22.25, 0, 0.00150164, 0, 1.41421, -0.00150164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25737e-06, 0, 0.00149638, 0, 0
22.2578, 0, 0.0014617, 0, 1.41421, -0.0014617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.82742e-06, 0, 0.00145488, 0, 0
22.2657, 0, 0.00142355, 0, 1.41421, -0.00142355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.83766e-06, 0, 0.00141471, 0, 0
22.2736, 0, 0.00138725, 0, 1.41421, -0.00138725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14007e-05, 0, 0.00137585, 0, 0
22.2814, 0, 0.00135291, 0, 1.41421, -0.00135291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46515e-05, 0, 0.00133826, 0, 0
22.2893, 0, 0.00132069, 0, 1.41421, -0.00132069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87543e-05, 0, 0.00130194, 0, 0
22.2972, 0, 0.00129075, 0, 1.41421, -0.00129075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39052e-05, 0, 0.00126684, 0, 0
22.305, 0, 0.00126327, 0, 1.41421, -0.00126327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03449e-05, 0, 0.00123293, 0, 0
22.3129, 0, 0.00123852, 0, 1.41421, -0.00123852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.83475e-05, 0, 0.00120018, 0, 0
22.3208, 0, 0.00121677, 0, 1.41421, -0.00121677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82499e-05, 0, 0.00116852, 0, 0
22.3286, 0, 0.00119837, 0, 1.41421, -0.00119837, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.04389e-05, 0, 0.00113793, 0, 0
22.3365, 0, 0.00118372, 0, 1.41421, -0.00118372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.53671e-05, 0, 0.00110835, 0, 0
22.3444, 0, 0.00117329, 0, 1.41421, -0.00117329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.35579e-05, 0, 0.00107973, 0, 0
22.3523, 0, 0.00116763, 0, 1.41421, -0.00116763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000115612, 0, 0.00105202, 0, 0
22.3601, 0, 0.00116738, 0, 1.41421, -0.00116738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000142215, 0, 0.00102516, 0, 0
22.368, 0, 0.00117324, 0, 1.41421, -0.00117324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000174133, 0, 0.000999106, 0, 0
22.3759, 0, 0.00118604, 0, 1.41421, -0.00118604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000212261, 0, 0.000973784, 0, 0
22.3837, 0, 0.00120669, 0, 1.41421, -0.00120669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000257528, 0, 0.000949166, 0, 0
22.3916, 0, 0.00123621, 0, 1.41421, -0.00123621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000311033, 0, 0.00092518, 0, 0
22.3995, 0, 0.00127571, 0, 1.41421, -0.00127571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000373935, 0, 0.000901779, 0, 0
22.4073, 0, 0.00132641, 0, 1.41421, -0.00132641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000447498, 0, 0.000878915, 0, 0
22.4152, 0, 0.0013896, 0, 1.41421, -0.0013896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000533056, 0, 0.000856544, 0, 0
22.4231, 0, 0.00146672, 0, 1.41421, -0.00146672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000632118, 0, 0.000834605, 0, 0
22.4309, 0, 0.00155917, 0, 1.41421, -0.00155917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000746094, 0, 0.000813075, 0, 0
22.4388, 0, 0.00166853, 0, 1.41421, -0.00166853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000876627, 0, 0.000791899, 0, 0
22.4467, 0, 0.00179632, 0, 1.41421, -0.00179632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00102528, 0, 0.000771042, 0, 0
22.4545, 0, 0.00194413, 0, 1.41421, -0.00194413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00119366, 0, 0.000750472, 0, 0
22.4624, 0, 0.00211345, 0, 1.41421, -0.00211345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00138329, 0, 0.000730162, 0, 0
22.4703, 0, 0.0023059, 1.37289e-34, 1.41421, -0.0023059, 0, 1.37289e-34, 1.37289e-34, 1.37289e-34, 1.37289e-34, 1.37289e-34, 1.37289e-34, 1.37289e-34, 1.37289e-34, 1.37289e-34, 1.37289e-34, 1.37289e-34, 0.00159583, 1.37289e-34, 0.000710068, 1.37289e-34, 1.37289e-34
22.4781, 0, 0.00252268, 5.1487e-34, 1.41421, -0.00252268, 0, 5.1487e-34, 5.1487e-34, 5.1487e-34, 5.1487e-34, 5.1487e-34, 5.1487e-34, 5.1487e-34, 5.1487e-34, 5.1487e-34, 5.1487e-34, 5.1487e-34, 0.0018325, 5.1487e-34, 0.000690186, 5.1487e-34, 5.1487e-34
22.486, 0, 0.00276527, 1.06186e-33, 1.41421, -0.00276527, 0, 1.06186e-33, 1.06186e-33, 1.06186e-33, 1.06186e-33, 1.06186e-33, 1.06186e-33, 1.06186e-33, 1.06186e-33, 1.06186e-33, 1.06186e-33, 1.06186e-33, 0.00209479, 1.06186e-33, 0.000670475, 1.06186e-33, 1.06186e-33
22.4939, 0, 0.0030345, 1.71868e-33, 1.41421, -0.0030345, 0, 1.71868e-33, 1.71868e-33, 1.71868e-33, 1.71868e-33, 1.71868e-33, 1.71868e-33, 1.71868e-33, 1.71868e-33, 1.71868e-33, 1.71868e-33, 1.71868e-33, 0.00238356, 1.71868e-33, 0.000650938, 1.71868e-33, 1.71868e-33
22.5017, 0, 0.0033314, 2.4409e-33, 1.41421, -0.0033314, 0, 2.4409e-33, 2.4409e-33, 2.4409e-33, 2.4409e-33, 2.4409e-33, 2.4409e-33, 2.4409e-33, 2.4409e-33, 2.4409e-33, 2.4409e-33, 2.4409e-33, 0.00269985, 2.4409e-33, 0.000631545, 2.4409e-33, 2.4409e-33
22.5096, 2, 0.00365648, 3.1902e-33, 2, 1.99634, 0, 3.1902e-33, 3.1902e-33, 3.1902e-33, 3.1902e-33, 3.1902e-33, 3.1902e-33, 3.1902e-33, 3.1902e-33, 3.1902e-33, 3.1902e-33, 3.1902e-33, 0.00304419, 3.1902e-33, 0.000612291, 3.1902e-33, 3.1902e-33
22.5175, 0, 0.00400998, 3.8876e-33, 1.41421, -0.00400998, 0, 3.8876e-33, 3.8876e-33, 3.8876e-33, 3.8876e-33, 3.8876e-33, 3.8876e-33, 3.8876e-33, 3.8876e-33, 3.8876e-33, 3.8876e-33, 3.8876e-33, 0.00341681, 3.8876e-33, 0.000593171, 3.8876e-33, 3.8876e-33
22.5253, 0, 0.00439178, 4.51983e-33, 1.41421, -0.00439178, 0, 4.51983e-33, 4.51983e-33, 4.51983e-33, 4.51983e-33, 4.51983e-33, 4.51983e-33, 4.51983e-33, 4.51983e-33, 4.51983e-33, 4.51983e-33, 4.51983e-33, 0.0038176, 4.51983e-33, 0.00057418, 4.51983e-33, 4.51983e-33
22.5332, 0, 0.00480133, 5.08553e-33, 1.41421, -0.00480133, 0, 5.08553e-33, 5.08553e-33, 5.08553e-33, 5.08553e-33, 5.08553e-33, 5.08553e-33, 5.08553e-33, 5.08553e-33, 5.08553e-33, 5.08553e-33, 5.08553e-33, 0.00424601, 5.08553e-33, 0.00055532, 5.08553e-33, 5.08553e-33
22.5411, 0, 0.00523764, 5.5693e-33, 1.41421, -0.00523764, 0, 5.5693e-33, 5.5693e-33, 5.5693e-33, 5.5693e-33, 5.5693e-33, 5.5693e-33, 5.5693e-33, 5.5693e-33, 5.5693e-33, 5.5693e-33, 5.5693e-33, 0.00470104, 5.5693e-33, 0.000536594, 5.5693e-33, 5.5693e-33
22.5489, 0, 0.0056991, 5.94972e-33, 1.41421, -0.0056991, 0, 5.94972e-33, 5.94972e-33, 5.94972e-33, 5.94972e-33, 5.94972e-33, 5.94972e-33, 5.94972e-33, 5.94972e-33, 5.94972e-33, 5.94972e-33, 5.94972e-33, 0.00518109, 5.94972e-33, 0.000518014, 5.94972e-33, 5.94972e-33
22.5568, 0, 0.0061841, 6.20264e-33, 1.41421, -0.0061841, 0, 6.20264e-33, 6.20264e-33, 6.20264e-33, 6.20264e-33, 6.20264e-33, 6.20264e-33, 6.20264e-33, 6.20264e-33, 6.20264e-33, 6.20264e-33, 6.20264e-33, 0.00568452, 6.20264e-33, 0.000499577, 6.20264e-33, 6.20264e-33
22.5647, 0, 0.00668964, 6.35161e-33, 1.41421, -0.00668964, 0, 6.35161e-33, 6.35161e-33, 6.35161e-33, 6.35161e-33, 6.35161e-33, 6.35161e-33, 6.35161e-33, 6.35161e-33, 6.35161e-33, 6.35161e-33, 6.35161e-33, 0.00620832, 6.35161e-33, 0.000481315, 6.35161e-33, 6.35161e-33
22.5725, 2, 0.00721305, 6.3644e-33, 2, 1.99279, 0, 6.3644e-33, 6.3644e-33, 6.3644e-33, 6.3644e-33, 6.3644e-33, 6.3644e-33, 6.3644e-33, 6.3644e-33, 6.3644e-33, 6.3644e-33, 6.3644e-33, 0.00674982, 6.3644e-33, 0.000463229, 6.3644e-33, 6.3644e-33
22.5804, 0, 0.00775069, 6.26759e-33, 1.41421, -0.00775069, 0, 6.26759e-33, 6.26759e-33, 6.26759e-33, 6.26759e-33, 6.26759e-33, 6.26759e-33, 6.26759e-33, 6.26759e-33, 6.26759e-33, 6.26759e-33, 6.26759e-33, 0.00730535, 6.26759e-33, 0.000445343, 6.26759e-33, 6.26759e-33
22.5883, 0, 0.00829851, 6.07868e-33, 1.41421, -0.00829851, 0, 6.07868e-33, 6.07868e-33, 6.07868e-33, 6.07868e-33, 6.07868e-33, 6.07868e-33, 6.07868e-33, 6.07868e-33, 6.07868e-33, 6.07868e-33, 6.07868e-33, 0.00787083, 6.07868e-33, 0.000427679, 6.07868e-33, 6.07868e-33
22.5961, 0, 0.00885189, 5.808e-33, 1.41421, -0.00885189, 0, 5.808e-33, 5.808e-33, 5.808e-33, 5.808e-33, 5.808e-33, 5.808e-33, 5.808e-33, 5.808e-33, 5.808e-33, 5.808e-33, 5.808e-33, 0.00844163, 5.808e-33, 0.000410261, 5.808e-33, 5.808e-33
22.604, 0, 0.00940635, 5.43688e-33, 1.41421, -0.00940635, 0, 5.43688e-33, 5.43688e-33, 5.43688e-33, 5.43688e-33, 5.43688e-33, 5.43688e-33, 5.43688e-33, 5.43688e-33, 5.43688e-33, 5.43688e-33, 5.43688e-33, 0.00901325, 5.43688e-33, 0.000393102, 5.43688e-33, 5.43688e-33
22.6119, 0, 0.0099561, 4.98234e-33, 1.41421, -0.0099561, 0, 4.98234e-33, 4.98234e-33, 4.98234e-33, 4.98234e-33, 4.98234e-33, 4.98234e-33, 4.98234e-33, 4.98234e-33, 4.98234e-33, 4.98234e-33, 4.98234e-33, 0.00957986, 4.98234e-33, 0.000376243, 4.98234e-33, 4.98234e-33
22.6197, 2, 0.0104961, 4.48118e-33, 2, 1.9895, 0, 4.48118e-33, 4.48118e-33, 4.48118e-33, 4.48118e-33, 4.48118e-33, 4.48118e-33, 4.48118e-33, 4.48118e-33, 4.48118e-33, 4.48118e-33, 4.48118e-33, 0.0101364, 4.48118e-33, 0.000359698, 4.48118e-33, 4.48118e-33
22.6276, 2, 0.0110204, 3.94564e-33, 2, 1.98898, 0, 3.94564e-33, 3.94564e-33, 3.94564e-33, 3.94564e-33, 3.94564e-33, 3.94564e-33, 3.94564e-33, 3.94564e-33, 3.94564e-33, 3.94564e-33, 3.94564e-33, 0.0106769, 3.94564e-33, 0.000343495, 3.94564e-33, 3.94564e-33
22.6355, 0, 0.0115233, 3.37873e-33, 1.41421, -0.0115233, 0, 3.37873e-33, 3.37873e-33, 3.37873e-33, 3.37873e-33, 3.37873e-33, 3.37873e-33, 3.37873e-33, 3.37873e-33, 3.37873e-33, 3.37873e-33, 3.37873e-33, 0.0111956, 3.37873e-33, 0.000327661, 3.37873e-33, 3.37873e-33
22.6433, 0, 0.0119989, 2.80152e-33, 1.41421, -0.0119989, 0, 2.80152e-33, 2.80152e-33, 2.80152e-33, 2.80152e-33, 2.80152e-33, 2.80152e-33, 2.80152e-33, 2.80152e-33, 2.80152e-33, 2.80152e-33, 2.80152e-33, 0.0116867, 2.80152e-33, 0.000312225, 2.80152e-33, 2.80152e-33
22.6512, 0, 0.012442, 2.24318e-33, 1.41421, -0.012442, 0, 2.24318e-33, 2.24318e-33, 2.24318e-33, 2.24318e-33, 2.24318e-33, 2.24318e-33, 2.24318e-33, 2.24318e-33, 2.24318e-33, 2.24318e-33, 2.24318e-33, 0.0121448, 2.24318e-33, 0.000297198, 2.24318e-33, 2.24318e-33
22.6591, 2, 0.0128466, 1.71829e-33, 2, 1.98715, 0, 1.71829e-33, 1.71829e-33, 1.71829e-33, 1.71829e-33, 1.71829e-33, 1.71829e-33, 1.71829e-33, 1.71829e-33, 1.71829e-33, 1.71829e-33, 1.71829e-33, 0.012564, 1.71829e-33, 0.000282619, 1.71829e-33, 1.71829e-33
22.6669, 0, 0.013208, 1.23493e-33, 1.41421, -0.013208, 0, 1.23493e-33, 1.23493e-33, 1.23493e-33, 1.23493e-33, 1.23493e-33, 1.23493e-33, 1.23493e-33, 1.23493e-33, 1.23493e-33, 1.23493e-33, 1.23493e-33, 0.0129395, 1.23493e-33, 0.000268496, 1.23493e-33, 1.23493e-33
22.6748, 0, 0.0135214, 8.13146e-34, 1.41421, -0.0135214, 0, 8.13146e-34, 8.13146e-34, 8.13146e-34, 8.13146e-34, 8.13146e-34, 8.13146e-34, 8.13146e-34, 8.13146e-34, 8.13146e-34, 8.13146e-34, 8.13146e-34, 0.0132666, 8.13146e-34, 0.000254853, 8.13146e-34, 8.13146e-34
22.6827, 0, 0.0137828, 4.66514e-34, 1.41421, -0.0137828, 0, 4.66514e-34, 4.66514e-34, 4.66514e-34, 4.66514e-34, 4.66514e-34, 4.66514e-34, 4.66514e-34, 4.66514e-34, 4.66514e-34, 4.66514e-34, 4.66514e-34, 0.0135411, 4.66514e-34, 0.000241705, 4.66514e-34, 4.66514e-34
