   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_283.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.7351, 12, 4.68503, 4.65763, 3.74166, 7.31497, 0, 4.65764, 4.65763, 4.65763, 4.65763, 4.65763, 4.65763, 4.65763, 4.65763, 4.65763, 4.65763, 4.65763, 4.65764, 4.65763, 4.65763, 4.68502, 4.65763
10.743, 10, 4.67444, 4.64694, 3.4641, 5.32556, 0, 4.64695, 4.64694, 4.64694, 4.64694, 4.64694, 4.64694, 4.64694, 4.64694, 4.64694, 4.64694, 4.64694, 4.64694, 4.64694, 4.64694, 4.67443, 4.64694
10.7508, 4, 4.66365, 4.63626, 2.44949, -0.663648, 0, 4.63627, 4.63626, 4.63626, 4.63626, 4.63626, 4.63626, 4.63626, 4.63626, 4.63626, 4.63626, 4.63626, 4.63626, 4.63626, 4.63626, 4.66364, 4.63626
10.7587, 10, 4.65433, 4.62727, 3.4641, 5.34567, 0, 4.62727, 4.62727, 4.62727, 4.62727, 4.62727, 4.62727, 4.62727, 4.62727, 4.62727, 4.62727, 4.62727, 4.62727, 4.62727, 4.62727, 4.65432, 4.62727
10.7666, 8, 4.64217, 4.61564, 3.16228, 3.35783, 0, 4.61565, 4.61564, 4.61564, 4.61564, 4.61564, 4.61564, 4.61564, 4.61564, 4.61564, 4.61564, 4.61564, 4.61564, 4.61564, 4.61564, 4.64216, 4.61564
10.7744, 6, 4.62763, 4.60182, 2.82843, 1.37237, 0, 4.60183, 4.60182, 4.60182, 4.60182, 4.60182, 4.60182, 4.60182, 4.60182, 4.60182, 4.60182, 4.60182, 4.60182, 4.60182, 4.60182, 4.62762, 4.60182
10.7823, 10, 4.61183, 4.58692, 3.4641, 5.38817, 0, 4.58693, 4.58692, 4.58692, 4.58692, 4.58692, 4.58692, 4.58692, 4.58692, 4.58692, 4.58692, 4.58692, 4.58692, 4.58692, 4.58692, 4.61182, 4.58692
10.7902, 6, 4.5959, 4.57204, 2.82843, 1.4041, 0, 4.57205, 4.57204, 4.57204, 4.57204, 4.57204, 4.57204, 4.57204, 4.57204, 4.57204, 4.57204, 4.57204, 4.57205, 4.57204, 4.57204, 4.59589, 4.57204
10.798, 14, 4.58937, 4.56669, 4, 9.41063, 0, 4.5667, 4.56669, 4.56669, 4.56669, 4.56669, 4.56669, 4.56669, 4.56669, 4.56669, 4.56669, 4.56669, 4.56669, 4.56669, 4.56669, 4.58935, 4.56669
10.8059, 8, 4.57768, 4.5563, 3.16228, 3.42232, 0, 4.55631, 4.5563, 4.5563, 4.5563, 4.5563, 4.5563, 4.5563, 4.5563, 4.5563, 4.5563, 4.5563, 4.5563, 4.5563, 4.5563, 4.57767, 4.5563
10.8138, 6, 4.56152, 4.54152, 2.82843, 1.43848, 0, 4.54152, 4.54152, 4.54152, 4.54152, 4.54152, 4.54152, 4.54152, 4.54152, 4.54152, 4.54152, 4.54152, 4.54152, 4.54152, 4.54152, 4.56151, 4.54152
10.8217, 6, 4.54313, 4.52456, 2.82843, 1.45687, 0, 4.52457, 4.52456, 4.52456, 4.52456, 4.52456, 4.52456, 4.52456, 4.52456, 4.52456, 4.52456, 4.52456, 4.52456, 4.52456, 4.52456, 4.54312, 4.52456
10.8295, 2, 4.52475, 4.50764, 2, -2.52475, 0, 4.50764, 4.50764, 4.50764, 4.50764, 4.50764, 4.50764, 4.50764, 4.50764, 4.50764, 4.50764, 4.50764, 4.50764, 4.50764, 4.50764, 4.52474, 4.50764
10.8374, 10, 4.52013, 4.50448, 3.4641, 5.47987, 0, 4.50449, 4.50448, 4.50448, 4.50448, 4.50448, 4.50448, 4.50448, 4.50448, 4.50448, 4.50448, 4.50448, 4.50449, 4.50448, 4.50448, 4.52012, 4.50448
10.8453, 10, 4.50916, 4.49497, 3.4641, 5.49084, 0, 4.49497, 4.49497, 4.49497, 4.49497, 4.49497, 4.49497, 4.49497, 4.49497, 4.49497, 4.49497, 4.49497, 4.49497, 4.49497, 4.49497, 4.50915, 4.49497
10.8531, 6, 4.49252, 4.47974, 2.82843, 1.50748, 0, 4.47975, 4.47974, 4.47974, 4.47974, 4.47974, 4.47974, 4.47974, 4.47974, 4.47974, 4.47974, 4.47974, 4.47975, 4.47974, 4.47974, 4.49251, 4.47974
10.861, 6, 4.47311, 4.4617, 2.82843, 1.52689, 0, 4.4617, 4.4617, 4.4617, 4.4617, 4.4617, 4.4617, 4.4617, 4.4617, 4.4617, 4.4617, 4.4617, 4.4617, 4.4617, 4.4617, 4.4731, 4.4617
10.8689, 6, 4.4538, 4.44369, 2.82843, 1.5462, 0, 4.44369, 4.44369, 4.44369, 4.44369, 4.44369, 4.44369, 4.44369, 4.44369, 4.44369, 4.44369, 4.44369, 4.44369, 4.44369, 4.44369, 4.45379, 4.44369
10.8767, 10, 4.45005, 4.44115, 3.4641, 5.54995, 0, 4.44116, 4.44115, 4.44115, 4.44115, 4.44115, 4.44115, 4.44115, 4.44115, 4.44115, 4.44115, 4.44115, 4.44115, 4.44115, 4.44115, 4.45004, 4.44115
10.8846, 10, 4.43958, 4.4318, 3.4641, 5.56042, 0, 4.43181, 4.4318, 4.4318, 4.4318, 4.4318, 4.4318, 4.4318, 4.4318, 4.4318, 4.4318, 4.4318, 4.43181, 4.4318, 4.4318, 4.43957, 4.4318
10.8925, 12, 4.42313, 4.4164, 3.74166, 7.57687, 0, 4.41641, 4.4164, 4.4164, 4.4164, 4.4164, 4.4164, 4.4164, 4.4164, 4.4164, 4.4164, 4.4164, 4.4164, 4.4164, 4.4164, 4.42312, 4.4164
10.9003, 4, 4.40378, 4.39799, 2.44949, -0.403782, 0, 4.398, 4.39799, 4.39799, 4.39799, 4.39799, 4.39799, 4.39799, 4.39799, 4.39799, 4.39799, 4.39799, 4.39799, 4.39799, 4.39799, 4.40377, 4.39799
10.9082, 8, 4.38456, 4.37962, 3.16228, 3.61544, 0, 4.37963, 4.37962, 4.37962, 4.37962, 4.37962, 4.37962, 4.37962, 4.37962, 4.37962, 4.37962, 4.37962, 4.37962, 4.37962, 4.37962, 4.38455, 4.37962
10.9161, 6, 4.38173, 4.37754, 2.82843, 1.61827, 0, 4.37755, 4.37754, 4.37754, 4.37754, 4.37754, 4.37754, 4.37754, 4.37754, 4.37754, 4.37754, 4.37754, 4.37754, 4.37754, 4.37754, 4.38172, 4.37754
10.924, 2, 4.37191, 4.36839, 2, -2.37191, 0, 4.3684, 4.36839, 4.36839, 4.36839, 4.36839, 4.36839, 4.36839, 4.36839, 4.36839, 4.36839, 4.36839, 4.36839, 4.36839, 4.36839, 4.3719, 4.36839
10.9318, 10, 4.35592, 4.35299, 3.4641, 5.64408, 0, 4.353, 4.35299, 4.35299, 4.35299, 4.35299, 4.35299, 4.35299, 4.35299, 4.35299, 4.35299, 4.35299, 4.35299, 4.35299, 4.35299, 4.35591, 4.35299
10.9397, 4, 4.33692, 4.33449, 2.44949, -0.336919, 0, 4.3345, 4.33449, 4.33449, 4.33449, 4.33449, 4.33449, 4.33449, 4.33449, 4.33449, 4.33449, 4.33449, 4.33449, 4.33449, 4.33449, 4.33691, 4.33449
10.9476, 8, 4.31803, 4.31603, 3.16228, 3.68197, 0, 4.31603, 4.31603, 4.31603, 4.31603, 4.31603, 4.31603, 4.31603, 4.31603, 4.31603, 4.31603, 4.31603, 4.31603, 4.31603, 4.31603, 4.31801, 4.31603
10.9554, 10, 4.31573, 4.31409, 3.4641, 5.68427, 0, 4.3141, 4.31409, 4.31409, 4.31409, 4.31409, 4.31409, 4.31409, 4.31409, 4.31409, 4.31409, 4.31409, 4.3141, 4.31409, 4.31409, 4.31572, 4.31409
10.9633, 8, 4.30629, 4.30497, 3.16228, 3.69371, 0, 4.30498, 4.30497, 4.30497, 4.30497, 4.30497, 4.30497, 4.30497, 4.30497, 4.30497, 4.30497, 4.30497, 4.30497, 4.30497, 4.30497, 4.30628, 4.30497
10.9712, 10, 4.29059, 4.28953, 3.4641, 5.70941, 0, 4.28954, 4.28953, 4.28953, 4.28953, 4.28953, 4.28953, 4.28953, 4.28953, 4.28953, 4.28953, 4.28953, 4.28953, 4.28953, 4.28953, 4.29058, 4.28953
10.979, 8, 4.27181, 4.27096, 3.16228, 3.72819, 0, 4.27097, 4.27096, 4.27096, 4.27096, 4.27096, 4.27096, 4.27096, 4.27096, 4.27096, 4.27096, 4.27096, 4.27097, 4.27096, 4.27096, 4.2718, 4.27096
10.9869, 6, 4.25312, 4.25244, 2.82843, 1.74688, 0, 4.25245, 4.25244, 4.25244, 4.25244, 4.25244, 4.25244, 4.25244, 4.25244, 4.25244, 4.25244, 4.25244, 4.25244, 4.25244, 4.25244, 4.2531, 4.25244
10.9948, 8, 4.25111, 4.25058, 3.16228, 3.74889, 0, 4.25059, 4.25058, 4.25058, 4.25058, 4.25058, 4.25058, 4.25058, 4.25058, 4.25058, 4.25058, 4.25058, 4.25058, 4.25058, 4.25058, 4.2511, 4.25058
11.0026, 4, 4.24192, 4.2415, 2.44949, -0.241916, 0, 4.24151, 4.2415, 4.2415, 4.2415, 4.2415, 4.2415, 4.2415, 4.2415, 4.2415, 4.2415, 4.2415, 4.2415, 4.2415, 4.2415, 4.24191, 4.2415
11.0105, 8, 4.22649, 4.22616, 3.16228, 3.77351, 0, 4.22617, 4.22616, 4.22616, 4.22616, 4.22616, 4.22616, 4.22616, 4.22616, 4.22616, 4.22616, 4.22616, 4.22616, 4.22616, 4.22616, 4.22647, 4.22616
11.0184, 14, 4.20798, 4.20772, 4, 9.79202, 0, 4.20773, 4.20772, 4.20772, 4.20772, 4.20772, 4.20772, 4.20772, 4.20772, 4.20772, 4.20772, 4.20772, 4.20773, 4.20772, 4.20772, 4.20797, 4.20772
11.0263, 6, 4.18952, 4.18933, 2.82843, 1.81048, 0, 4.18934, 4.18933, 4.18933, 4.18933, 4.18933, 4.18933, 4.18933, 4.18933, 4.18933, 4.18933, 4.18933, 4.18933, 4.18933, 4.18933, 4.18951, 4.18933
11.0341, 2, 4.18737, 4.18722, 2, -2.18737, 0, 4.18723, 4.18722, 4.18722, 4.18722, 4.18722, 4.18722, 4.18722, 4.18722, 4.18722, 4.18722, 4.18722, 4.18722, 4.18722, 4.18722, 4.18736, 4.18722
11.042, 6, 4.1782, 4.17808, 2.82843, 1.8218, 0, 4.17809, 4.17808, 4.17808, 4.17808, 4.17808, 4.17808, 4.17808, 4.17808, 4.17808, 4.17808, 4.17808, 4.17808, 4.17808, 4.17808, 4.17819, 4.17808
11.0499, 14, 4.16294, 4.16285, 4, 9.83706, 0, 4.16286, 4.16285, 4.16285, 4.16285, 4.16285, 4.16285, 4.16285, 4.16285, 4.16285, 4.16285, 4.16285, 4.16285, 4.16285, 4.16285, 4.16293, 4.16285
11.0577, 6, 4.14466, 4.14459, 2.82843, 1.85534, 0, 4.1446, 4.14459, 4.14459, 4.14459, 4.14459, 4.14459, 4.14459, 4.14459, 4.14459, 4.14459, 4.14459, 4.14459, 4.14459, 4.14459, 4.14465, 4.14459
11.0656, 6, 4.12643, 4.12638, 2.82843, 1.87357, 0, 4.12639, 4.12638, 4.12638, 4.12638, 4.12638, 4.12638, 4.12638, 4.12638, 4.12638, 4.12638, 4.12638, 4.12638, 4.12638, 4.12638, 4.12642, 4.12638
11.0735, 8, 4.1235, 4.12346, 3.16228, 3.8765, 0, 4.12347, 4.12346, 4.12346, 4.12346, 4.12346, 4.12346, 4.12346, 4.12346, 4.12346, 4.12346, 4.12346, 4.12346, 4.12346, 4.12346, 4.12349, 4.12346
11.0813, 4, 4.11417, 4.11413, 2.44949, -0.114166, 0, 4.11414, 4.11413, 4.11413, 4.11413, 4.11413, 4.11413, 4.11413, 4.11413, 4.11413, 4.11413, 4.11413, 4.11413, 4.11413, 4.11413, 4.11415, 4.11413
11.0892, 0, 4.09925, 4.09922, 1.41421, -4.09925, 0, 4.09923, 4.09922, 4.09922, 4.09922, 4.09922, 4.09922, 4.09922, 4.09922, 4.09922, 4.09922, 4.09922, 4.09922, 4.09922, 4.09922, 4.09924, 4.09922
11.0971, 4, 4.08157, 4.08154, 2.44949, -0.0815654, 0, 4.08155, 4.08154, 4.08154, 4.08154, 4.08154, 4.08154, 4.08154, 4.08154, 4.08154, 4.08154, 4.08154, 4.08154, 4.08154, 4.08154, 4.08155, 4.08154
11.1049, 6, 4.06392, 4.0639, 2.82843, 1.93608, 0, 4.06391, 4.0639, 4.0639, 4.0639, 4.0639, 4.0639, 4.0639, 4.0639, 4.0639, 4.0639, 4.0639, 4.06391, 4.0639, 4.0639, 4.06391, 4.0639
11.1128, 10, 4.06001, 4.05999, 3.4641, 5.93999, 0, 4.06, 4.05999, 4.05999, 4.05999, 4.05999, 4.05999, 4.05999, 4.05999, 4.05999, 4.05999, 4.05999, 4.06, 4.05999, 4.05999, 4.06, 4.05999
11.1207, 4, 4.05041, 4.05039, 2.44949, -0.0504074, 0, 4.0504, 4.05039, 4.05039, 4.05039, 4.05039, 4.05039, 4.05039, 4.05039, 4.05039, 4.05039, 4.05039, 4.05039, 4.05039, 4.05039, 4.0504, 4.05039
11.1286, 4, 4.03582, 4.03581, 2.44949, -0.0358233, 0, 4.03582, 4.03581, 4.03581, 4.03581, 4.03581, 4.03581, 4.03581, 4.03581, 4.03581, 4.03581, 4.03581, 4.03581, 4.03581, 4.03581, 4.03581, 4.03581
11.1364, 8, 4.01878, 4.01876, 3.16228, 3.98122, 0, 4.01877, 4.01876, 4.01876, 4.01876, 4.01876, 4.01876, 4.01876, 4.01876, 4.01876, 4.01876, 4.01876, 4.01877, 4.01876, 4.01876, 4.01877, 4.01876
11.1443, 2, 4.00177, 4.00175, 2, -2.00177, 0, 4.00176, 4.00175, 4.00175, 4.00175, 4.00175, 4.00175, 4.00175, 4.00175, 4.00175, 4.00175, 4.00175, 4.00176, 4.00175, 4.00175, 4.00176, 4.00175
11.1522, 6, 3.9969, 3.99689, 2.82843, 2.0031, 0, 3.9969, 3.99689, 3.99689, 3.99689, 3.99689, 3.99689, 3.99689, 3.99689, 3.99689, 3.99689, 3.99689, 3.99689, 3.99689, 3.99689, 3.99689, 3.99689
11.16, 10, 3.98706, 3.98705, 3.4641, 6.01294, 0, 3.98706, 3.98705, 3.98705, 3.98705, 3.98705, 3.98705, 3.98705, 3.98705, 3.98705, 3.98705, 3.98705, 3.98705, 3.98705, 3.98705, 3.98705, 3.98705
11.1679, 4, 3.97284, 3.97282, 2.44949, 0.027164, 0, 3.97283, 3.97282, 3.97282, 3.97282, 3.97282, 3.97282, 3.97282, 3.97282, 3.97282, 3.97282, 3.97282, 3.97283, 3.97282, 3.97282, 3.97282, 3.97282
11.1758, 6, 3.95645, 3.95644, 2.82843, 2.04355, 0, 3.95645, 3.95644, 3.95644, 3.95644, 3.95644, 3.95644, 3.95644, 3.95644, 3.95644, 3.95644, 3.95644, 3.95644, 3.95644, 3.95644, 3.95644, 3.95644
11.1836, 12, 3.9401, 3.94008, 3.74166, 8.0599, 0, 3.94009, 3.94008, 3.94008, 3.94008, 3.94008, 3.94008, 3.94008, 3.94008, 3.94008, 3.94008, 3.94008, 3.94009, 3.94008, 3.94008, 3.94008, 3.94008
11.1915, 8, 3.93377, 3.93376, 3.16228, 4.06623, 0, 3.93377, 3.93376, 3.93376, 3.93376, 3.93376, 3.93376, 3.93376, 3.93376, 3.93376, 3.93376, 3.93376, 3.93376, 3.93376, 3.93376, 3.93376, 3.93376
11.1994, 0, 3.92349, 3.92347, 1.41421, -3.92349, 0, 3.92348, 3.92347, 3.92347, 3.92347, 3.92347, 3.92347, 3.92347, 3.92347, 3.92347, 3.92347, 3.92347, 3.92348, 3.92347, 3.92347, 3.92347, 3.92347
11.2072, 10, 3.90975, 3.90974, 3.4641, 6.09025, 0, 3.90975, 3.90974, 3.90974, 3.90974, 3.90974, 3.90974, 3.90974, 3.90974, 3.90974, 3.90974, 3.90974, 3.90974, 3.90974, 3.90974, 3.90974, 3.90974
11.2151, 4, 3.89431, 3.8943, 2.44949, 0.105686, 0, 3.89431, 3.8943, 3.8943, 3.8943, 3.8943, 3.8943, 3.8943, 3.8943, 3.8943, 3.8943, 3.8943, 3.8943, 3.8943, 3.8943, 3.8943, 3.8943
11.223, 4, 3.87891, 3.87889, 2.44949, 0.121094, 0, 3.8789, 3.87889, 3.87889, 3.87889, 3.87889, 3.87889, 3.87889, 3.87889, 3.87889, 3.87889, 3.87889, 3.8789, 3.87889, 3.87889, 3.87889, 3.87889
11.2309, 4, 3.86961, 3.8696, 2.44949, 0.130388, 0, 3.86961, 3.8696, 3.8696, 3.8696, 3.8696, 3.8696, 3.8696, 3.8696, 3.8696, 3.8696, 3.8696, 3.8696, 3.8696, 3.8696, 3.8696, 3.8696
11.2387, 0, 3.85821, 3.85819, 1.41421, -3.85821, 0, 3.8582, 3.85819, 3.85819, 3.85819, 3.85819, 3.85819, 3.85819, 3.85819, 3.85819, 3.85819, 3.85819, 3.85819, 3.85819, 3.85819, 3.85819, 3.85819
11.2466, 6, 3.84534, 3.84533, 2.82843, 2.15466, 0, 3.84534, 3.84533, 3.84533, 3.84533, 3.84533, 3.84533, 3.84533, 3.84533, 3.84533, 3.84533, 3.84533, 3.84533, 3.84533, 3.84533, 3.84533, 3.84533
11.2545, 6, 3.83175, 3.83174, 2.82843, 2.16825, 0, 3.83175, 3.83174, 3.83174, 3.83174, 3.83174, 3.83174, 3.83174, 3.83174, 3.83174, 3.83174, 3.83174, 3.83174, 3.83174, 3.83174, 3.83174, 3.83174
11.2623, 2, 3.81819, 3.81818, 2, -1.81819, 0, 3.81819, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818
11.2702, 4, 3.81597, 3.81596, 2.44949, 0.184029, 0, 3.81597, 3.81596, 3.81596, 3.81596, 3.81596, 3.81596, 3.81596, 3.81596, 3.81596, 3.81596, 3.81596, 3.81596, 3.81596, 3.81596, 3.81596, 3.81596
11.2781, 4, 3.8133, 3.81329, 2.44949, 0.186697, 0, 3.8133, 3.81329, 3.81329, 3.81329, 3.81329, 3.81329, 3.81329, 3.81329, 3.81329, 3.81329, 3.81329, 3.81329, 3.81329, 3.81329, 3.81329, 3.81329
11.2859, 6, 3.8103, 3.81029, 2.82843, 2.1897, 0, 3.8103, 3.81029, 3.81029, 3.81029, 3.81029, 3.81029, 3.81029, 3.81029, 3.81029, 3.81029, 3.81029, 3.81029, 3.81029, 3.81029, 3.81029, 3.81029
11.2938, 6, 3.80714, 3.80713, 2.82843, 2.19286, 0, 3.80714, 3.80713, 3.80713, 3.80713, 3.80713, 3.80713, 3.80713, 3.80713, 3.80713, 3.80713, 3.80713, 3.80713, 3.80713, 3.80713, 3.80713, 3.80713
11.3017, 0, 3.80397, 3.80396, 1.41421, -3.80397, 0, 3.80397, 3.80396, 3.80396, 3.80396, 3.80396, 3.80396, 3.80396, 3.80396, 3.80396, 3.80396, 3.80396, 3.80396, 3.80396, 3.80396, 3.80396, 3.80396
11.3095, 4, 3.80188, 3.80187, 2.44949, 0.198115, 0, 3.80188, 3.80187, 3.80187, 3.80187, 3.80187, 3.80187, 3.80187, 3.80187, 3.80187, 3.80187, 3.80187, 3.80187, 3.80187, 3.80187, 3.80187, 3.80187
11.3174, 18, 3.79926, 3.79924, 4.47214, 14.2007, 0, 3.79926, 3.79924, 3.79924, 3.79924, 3.79924, 3.79924, 3.79924, 3.79924, 3.79924, 3.79924, 3.79924, 3.79925, 3.79924, 3.79924, 3.79924, 3.79924
11.3253, 10, 3.79623, 3.79622, 3.4641, 6.20377, 0, 3.79623, 3.79622, 3.79622, 3.79622, 3.79622, 3.79622, 3.79622, 3.79622, 3.79622, 3.79622, 3.79622, 3.79622, 3.79622, 3.79622, 3.79622, 3.79622
11.3332, 10, 3.79301, 3.79299, 3.4641, 6.20699, 0, 3.793, 3.79299, 3.79299, 3.79299, 3.79299, 3.79299, 3.79299, 3.79299, 3.79299, 3.79299, 3.79299, 3.79299, 3.79299, 3.79299, 3.79299, 3.79299
11.341, 2, 3.78978, 3.78977, 2, -1.78978, 0, 3.78978, 3.78977, 3.78977, 3.78977, 3.78977, 3.78977, 3.78977, 3.78977, 3.78977, 3.78977, 3.78977, 3.78977, 3.78977, 3.78977, 3.78977, 3.78977
11.3489, 10, 3.78758, 3.78756, 3.4641, 6.21242, 0, 3.78758, 3.78756, 3.78756, 3.78756, 3.78756, 3.78756, 3.78756, 3.78756, 3.78756, 3.78756, 3.78756, 3.78757, 3.78756, 3.78756, 3.78756, 3.78756
11.3568, 10, 3.78471, 3.78469, 3.4641, 6.21529, 0, 3.7847, 3.78469, 3.78469, 3.78469, 3.78469, 3.78469, 3.78469, 3.78469, 3.78469, 3.78469, 3.78469, 3.78469, 3.78469, 3.78469, 3.78469, 3.78469
11.3646, 4, 3.78132, 3.78131, 2.44949, 0.218677, 0, 3.78132, 3.78131, 3.78131, 3.78131, 3.78131, 3.78131, 3.78131, 3.78131, 3.78131, 3.78131, 3.78131, 3.78131, 3.78131, 3.78131, 3.78131, 3.78131
11.3725, 0, 3.77769, 3.77767, 1.41421, -3.77769, 0, 3.77769, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767
11.3804, 12, 3.77406, 3.77404, 3.74166, 8.22594, 0, 3.77406, 3.77404, 3.77404, 3.77404, 3.77404, 3.77404, 3.77404, 3.77404, 3.77404, 3.77404, 3.77404, 3.77404, 3.77404, 3.77404, 3.77404, 3.77404
11.3882, 12, 3.77198, 3.77196, 3.74166, 8.22802, 0, 3.77198, 3.77196, 3.77196, 3.77196, 3.77196, 3.77196, 3.77196, 3.77196, 3.77196, 3.77196, 3.77196, 3.77196, 3.77196, 3.77196, 3.77196, 3.77196
11.3961, 2, 3.76914, 3.76912, 2, -1.76914, 0, 3.76914, 3.76912, 3.76912, 3.76912, 3.76912, 3.76912, 3.76912, 3.76912, 3.76912, 3.76912, 3.76912, 3.76912, 3.76912, 3.76912, 3.76912, 3.76912
11.404, 6, 3.76574, 3.76572, 2.82843, 2.23426, 0, 3.76574, 3.76572, 3.76572, 3.76572, 3.76572, 3.76572, 3.76572, 3.76572, 3.76572, 3.76572, 3.76572, 3.76572, 3.76572, 3.76572, 3.76572, 3.76572
11.4118, 8, 3.76205, 3.76203, 3.16228, 4.23795, 0, 3.76205, 3.76203, 3.76203, 3.76203, 3.76203, 3.76203, 3.76203, 3.76203, 3.76203, 3.76203, 3.76203, 3.76203, 3.76203, 3.76203, 3.76203, 3.76203
11.4197, 6, 3.75837, 3.75834, 2.82843, 2.24163, 0, 3.75837, 3.75834, 3.75834, 3.75834, 3.75834, 3.75834, 3.75834, 3.75834, 3.75834, 3.75834, 3.75834, 3.75834, 3.75834, 3.75834, 3.75834, 3.75834
11.4276, 4, 3.75607, 3.75604, 2.44949, 0.243931, 0, 3.75607, 3.75604, 3.75604, 3.75604, 3.75604, 3.75604, 3.75604, 3.75604, 3.75604, 3.75604, 3.75604, 3.75604, 3.75604, 3.75604, 3.75604, 3.75604
11.4355, 6, 3.75286, 3.75283, 2.82843, 2.24714, 0, 3.75286, 3.75283, 3.75283, 3.75283, 3.75283, 3.75283, 3.75283, 3.75283, 3.75283, 3.75283, 3.75283, 3.75283, 3.75283, 3.75283, 3.75283, 3.75283
11.4433, 2, 3.74897, 3.74894, 2, -1.74897, 0, 3.74897, 3.74894, 3.74894, 3.74894, 3.74894, 3.74894, 3.74894, 3.74894, 3.74894, 3.74894, 3.74894, 3.74894, 3.74894, 3.74894, 3.74894, 3.74894
11.4512, 6, 3.74475, 3.74471, 2.82843, 2.25525, 0, 3.74474, 3.74471, 3.74471, 3.74471, 3.74471, 3.74471, 3.74471, 3.74471, 3.74471, 3.74471, 3.74471, 3.74471, 3.74471, 3.74471, 3.74471, 3.74471
11.4591, 4, 3.74053, 3.74048, 2.44949, 0.259473, 0, 3.74052, 3.74048, 3.74048, 3.74048, 3.74048, 3.74048, 3.74048, 3.74048, 3.74048, 3.74048, 3.74048, 3.74048, 3.74048, 3.74048, 3.74049, 3.74048
11.4669, 6, 3.73834, 3.73829, 2.82843, 2.26166, 0, 3.73833, 3.73829, 3.73829, 3.73829, 3.73829, 3.73829, 3.73829, 3.73829, 3.73829, 3.73829, 3.73829, 3.73829, 3.73829, 3.73829, 3.73829, 3.73829
11.4748, 12, 3.73517, 3.73511, 3.74166, 8.26483, 0, 3.73516, 3.73511, 3.73511, 3.73511, 3.73511, 3.73511, 3.73511, 3.73511, 3.73511, 3.73511, 3.73511, 3.73511, 3.73511, 3.73511, 3.73512, 3.73511
11.4827, 2, 3.73127, 3.73121, 2, -1.73127, 0, 3.73126, 3.73121, 3.73121, 3.73121, 3.73121, 3.73121, 3.73121, 3.73121, 3.73121, 3.73121, 3.73121, 3.73121, 3.73121, 3.73121, 3.73121, 3.73121
11.4905, 4, 3.72701, 3.72693, 2.44949, 0.272986, 0, 3.727, 3.72693, 3.72693, 3.72693, 3.72693, 3.72693, 3.72693, 3.72693, 3.72693, 3.72693, 3.72693, 3.72694, 3.72693, 3.72693, 3.72695, 3.72693
11.4984, 8, 3.72276, 3.72267, 3.16228, 4.27724, 0, 3.72274, 3.72267, 3.72267, 3.72267, 3.72267, 3.72267, 3.72267, 3.72267, 3.72267, 3.72267, 3.72267, 3.72267, 3.72267, 3.72267, 3.72268, 3.72267
11.5063, 6, 3.72027, 3.72015, 2.82843, 2.27973, 0, 3.72024, 3.72015, 3.72015, 3.72015, 3.72015, 3.72015, 3.72015, 3.72015, 3.72015, 3.72015, 3.72015, 3.72015, 3.72015, 3.72015, 3.72018, 3.72015
11.5141, 4, 3.71665, 3.71651, 2.44949, 0.283352, 0, 3.71662, 3.71651, 3.71651, 3.71651, 3.71651, 3.71651, 3.71651, 3.71651, 3.71651, 3.71651, 3.71651, 3.71651, 3.71651, 3.71651, 3.71654, 3.71651
11.522, 6, 3.71219, 3.71201, 2.82843, 2.28781, 0, 3.71215, 3.71201, 3.71201, 3.71201, 3.71201, 3.71201, 3.71201, 3.71201, 3.71201, 3.71201, 3.71201, 3.71202, 3.71201, 3.71201, 3.71205, 3.71201
11.5299, 8, 3.70733, 3.7071, 3.16228, 4.29267, 0, 3.70727, 3.7071, 3.7071, 3.7071, 3.7071, 3.7071, 3.7071, 3.7071, 3.7071, 3.7071, 3.7071, 3.7071, 3.7071, 3.7071, 3.70715, 3.7071
11.5378, 4, 3.70248, 3.70219, 2.44949, 0.297523, 0, 3.70241, 3.70219, 3.70219, 3.70219, 3.70219, 3.70219, 3.70219, 3.70219, 3.70219, 3.70219, 3.70219, 3.7022, 3.70219, 3.70219, 3.70226, 3.70219
11.5456, 2, 3.70013, 3.69976, 2, -1.70013, 0, 3.70004, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 3.69977, 3.69976, 3.69976, 3.69985, 3.69976
11.5535, 8, 3.69662, 3.69615, 3.16228, 4.30338, 0, 3.69651, 3.69615, 3.69615, 3.69615, 3.69615, 3.69615, 3.69615, 3.69615, 3.69615, 3.69615, 3.69615, 3.69615, 3.69615, 3.69615, 3.69626, 3.69615
