   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_322.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.650174, 0, 0.00250263, 4.72167e-05, 1.41421, -0.00250263, 4.72167e-05, 4.72355e-05, 4.73388e-05, 0.000546766, 7.04291e-05, 4.75007e-05, 7.67776e-05, 0.000699282, 0.000127407, 0.00101388, 4.85266e-05, 4.81704e-05, 4.92684e-05, 5.37923e-05, 4.72179e-05, 0.000219092, 4.72167e-05, 4.72167e-05, 6.82005e-05
0.658046, 0, 0.00398995, 7.49382e-05, 1.41421, -0.00398995, 7.49382e-05, 7.49673e-05, 7.51278e-05, 0.000851253, 0.000111011, 7.53795e-05, 0.000120877, 0.00121018, 0.000199557, 0.00157716, 7.6589e-05, 7.64203e-05, 7.81267e-05, 8.40378e-05, 7.494e-05, 0.000320849, 7.49382e-05, 7.49382e-05, 0.000107548
0.665917, 0, 0.00626959, 0.000116593, 1.41421, -0.00626959, 0.000116593, 0.000116637, 0.000116882, 0.00129925, 0.000171547, 0.000117265, 0.000186577, 0.00205855, 0.00030644, 0.00240513, 0.000118668, 0.000118851, 0.00012145, 0.000129149, 0.000116595, 0.000469218, 0.000116593, 0.000116593, 0.000166271
0.673789, 0, 0.00970731, 0.000177865, 1.41421, -0.00970731, 0.000177865, 0.000177931, 0.000178296, 0.00194444, 0.000259951, 0.000178869, 0.000282402, 0.00344084, 0.000461445, 0.00359631, 0.000180468, 0.000181237, 0.000185121, 0.000195138, 0.000177869, 0.000682896, 0.000177865, 0.000177865, 0.000252072
0.681661, 0, 0.014808, 0.000266105, 1.41421, -0.014808, 0.000266105, 0.000266202, 0.000266737, 0.00285397, 0.000386354, 0.000267576, 0.000419242, 0.00564997, 0.000681522, 0.00527381, 0.000269362, 0.000271046, 0.000276736, 0.000289784, 0.000266111, 0.000986342, 0.000266105, 0.000266105, 0.000374813
0.689533, 0, 0.0222543, 0.000390535, 1.41421, -0.0222543, 0.000390535, 0.000390675, 0.000391444, 0.00410919, 0.000563328, 0.000392649, 0.000610587, 0.00911162, 0.00098747, 0.0075864, 0.000394596, 0.000397634, 0.000405813, 0.000422854, 0.000390544, 0.00141078, 0.000390535, 0.000390535, 0.000546747
0.697404, 0, 0.0329496, 0.000562364, 1.41421, -0.0329496, 0.000562364, 0.00056256, 0.000563644, 0.00580519, 0.00080598, 0.000565344, 0.000872609, 0.0144282, 0.00140396, 0.0107076, 0.000567407, 0.000572372, 0.000583908, 0.000606242, 0.000562376, 0.00199513, 0.000562364, 0.000562364, 0.000782608
0.705276, 2, 0.0480629, 0.000794764, 2, 1.95194, 0.000794764, 0.000795036, 0.000796536, 0.00804895, 0.00113184, 0.000798888, 0.00122403, 0.0224285, 0.00195923, 0.0148321, 0.000801, 0.000808612, 0.000824583, 0.000853948, 0.000794781, 0.00278685, 0.000794764, 0.000794764, 0.00109952
0.713148, 0, 0.0690699, 0.00110266, 1.41421, -0.0690699, 0.00110266, 0.00110303, 0.00110507, 0.0109557, 0.0015605, 0.00110826, 0.00168571, 0.0342196, 0.00268429, 0.0201689, 0.00111033, 0.00112147, 0.00114318, 0.00118187, 0.00110268, 0.00384261, 0.00110266, 0.00110266, 0.00151661
0.72102, 0, 0.0977855, 0.0015023, 1.41421, -0.0977855, 0.0015023, 0.0015028, 0.00150551, 0.0146433, 0.00211292, 0.00150977, 0.00227992, 0.0512346, 0.00361171, 0.0269311, 0.00151168, 0.00152738, 0.00155638, 0.00160734, 0.00150233, 0.00522898, 0.0015023, 0.0015023, 0.00205444
0.728892, 0, 0.136378, 0.0020106, 1.41421, -0.136378, 0.0020106, 0.00201124, 0.0020148, 0.0192253, 0.00281051, 0.00202038, 0.00302928, 0.0752664, 0.00477389, 0.0353223, 0.00202198, 0.00204345, 0.0020815, 0.00214842, 0.00201064, 0.00702321, 0.0020106, 0.0020106, 0.00273399
0.736763, 0, 0.187354, 0.00264419, 1.41421, -0.187354, 0.00264419, 0.00264502, 0.0026496, 0.0248018, 0.00367378, 0.00265679, 0.00395537, 0.108476, 0.00620086, 0.0455207, 0.00265789, 0.00268647, 0.00273557, 0.00282294, 0.00264424, 0.00931447, 0.00264419, 0.00264419, 0.00357546
0.744635, 0, 0.253501, 0.00341839, 1.41421, -0.253501, 0.00341839, 0.00341944, 0.00342523, 0.03145, 0.00472092, 0.00343432, 0.00507716, 0.153361, 0.00791786, 0.0576616, 0.00343475, 0.00347186, 0.00353421, 0.00364725, 0.00341845, 0.0122061, 0.00341839, 0.00341839, 0.00459685
0.752507, 0, 0.337783, 0.00434593, 1.41421, -0.337783, 0.00434593, 0.00434723, 0.00435444, 0.0392151, 0.00596618, 0.00436575, 0.00640931, 0.212671, 0.00994279, 0.0718202, 0.00436528, 0.00441241, 0.0044904, 0.00463492, 0.00434601, 0.015819, 0.00434593, 0.00434593, 0.00581239
0.760379, 0, 0.443172, 0.0054358, 1.41421, -0.443172, 0.0054358, 0.0054374, 0.00544622, 0.0481012, 0.00741831, 0.00546005, 0.00796053, 0.289256, 0.0122839, 0.0879965, 0.00545848, 0.00551711, 0.00561328, 0.00579539, 0.00543589, 0.0202978, 0.0054358, 0.0054358, 0.00723113
0.76825, 0, 0.572422, 0.00669213, 1.41421, -0.572422, 0.00669213, 0.00669406, 0.00670468, 0.0580661, 0.0090793, 0.00672133, 0.00973219, 0.38585, 0.0149377, 0.106105, 0.00671845, 0.00678997, 0.00690707, 0.00713269, 0.00669225, 0.0258182, 0.00669213, 0.00669213, 0.0088556
0.776122, 0, 0.727781, 0.00811337, 1.41421, -0.727781, 0.00811337, 0.00811565, 0.00812824, 0.0690174, 0.0109434, 0.00814798, 0.0117174, 0.504776, 0.017888, 0.125967, 0.00814359, 0.00822925, 0.00837026, 0.00864451, 0.0081135, 0.0325977, 0.00811337, 0.00811337, 0.010681
0.783994, 0, 0.91067, 0.00969184, 1.41421, -0.91067, 0.00969184, 0.00969451, 0.00970921, 0.0808141, 0.0129967, 0.00973227, 0.0139005, 0.64761, 0.0211058, 0.147319, 0.00972618, 0.009827, 0.00999533, 0.0103217, 0.009692, 0.040908, 0.00969184, 0.00969184, 0.012695
0.791866, 0, 1.12135, 0.0114138, 1.41421, -1.12135, 0.0114138, 0.0114168, 0.0114338, 0.0932715, 0.0152174, 0.0114603, 0.0162577, 0.814818, 0.0245497, 0.169814, 0.0114524, 0.0115691, 0.0117688, 0.012148, 0.011414, 0.0510881, 0.0114138, 0.0114138, 0.0148778
0.799738, 0, 1.35861, 0.0132598, 1.41421, -1.35861, 0.0132598, 0.0132633, 0.0132825, 0.10617, 0.017577, 0.0133126, 0.0187577, 1.0054, 0.028168, 0.193047, 0.0133027, 0.0134356, 0.0136719, 0.014101, 0.01326, 0.0635553, 0.0132598, 0.0132598, 0.0172037
0.807609, 2, 1.61954, 0.0152059, 2, 0.380463, 0.0152059, 0.0152098, 0.0152313, 0.119267, 0.0200412, 0.015265, 0.0213637, 1.21662, 0.0319016, 0.216571, 0.0152532, 0.0154023, 0.0156819, 0.016153, 0.0152061, 0.0788128, 0.0152059, 0.0152059, 0.019642
0.815481, 6, 1.89938, 0.0172249, 2.82843, 4.10063, 0.0172249, 0.0172292, 0.017253, 0.132312, 0.0225726, 0.0172903, 0.0240352, 1.44385, 0.0356873, 0.239927, 0.0172764, 0.0174412, 0.0177738, 0.0182724, 0.0172252, 0.0974475, 0.0172249, 0.0172249, 0.0221599
0.823353, 4, 2.19158, 0.019288, 2.44949, 1.80842, 0.019288, 0.0192928, 0.0193188, 0.145062, 0.0251323, 0.0193595, 0.0267307, 1.68053, 0.0394616, 0.262669, 0.0193435, 0.0195232, 0.0199219, 0.0204262, 0.0192883, 0.120117, 0.019288, 0.019288, 0.0247248
0.831225, 4, 2.48804, 0.0213667, 2.44949, 1.51196, 0.0213667, 0.0213717, 0.0213999, 0.157292, 0.0276826, 0.0214439, 0.0294101, 1.91846, 0.0431645, 0.284392, 0.0214259, 0.0216191, 0.0221025, 0.0225815, 0.021367, 0.147521, 0.0213667, 0.0213667, 0.0273064
0.839096, 2, 2.77944, 0.0234339, 2, -0.779438, 0.0234339, 0.0234394, 0.0234694, 0.168813, 0.0301892, 0.0235166, 0.0320368, 2.14812, 0.0467428, 0.304754, 0.0234965, 0.0237016, 0.0242952, 0.0247077, 0.0234343, 0.18035, 0.0234339, 0.0234339, 0.0298802
0.846968, 4, 3.05586, 0.0254663, 2.44949, 0.944137, 0.0254663, 0.0254721, 0.0255039, 0.179477, 0.0326226, 0.0255538, 0.0345799, 2.35935, 0.0501526, 0.323488, 0.0255318, 0.0257468, 0.0264855, 0.0267784, 0.0254666, 0.219224, 0.0254663, 0.0254663, 0.0324291
0.85484, 0, 3.30746, 0.0274444, 1.41421, -3.30746, 0.0274444, 0.0274505, 0.0274839, 0.18918, 0.0349597, 0.0275364, 0.0370152, 2.54204, 0.0533613, 0.340415, 0.0275124, 0.0277349, 0.0286657, 0.0287725, 0.0274448, 0.264606, 0.0274444, 0.0274444, 0.0349459
0.862712, 0, 3.52515, 0.029354, 1.41421, -3.52515, 0.029354, 0.0293603, 0.0293952, 0.19787, 0.0371843, 0.0294498, 0.0393259, 2.687, 0.0563482, 0.355444, 0.0294238, 0.0296515, 0.0308357, 0.0306752, 0.0293544, 0.316711, 0.029354, 0.029354, 0.0374346
0.870583, 2, 3.70134, 0.0311857, 2, -1.70134, 0.0311857, 0.0311923, 0.0312283, 0.205536, 0.0392872, 0.0312848, 0.0415029, 2.78669, 0.0591039, 0.368566, 0.0312569, 0.031487, 0.0330039, 0.0324777, 0.0311861, 0.375413, 0.0311857, 0.0311857, 0.0399121
0.878455, 4, 3.83048, 0.0329353, 2.44949, 0.169517, 0.0329353, 0.032942, 0.0329791, 0.212209, 0.0412655, 0.0330372, 0.0435438, 2.83595, 0.0616297, 0.379842, 0.0330072, 0.033237, 0.0351867, 0.0341778, 0.0329357, 0.440159, 0.0329353, 0.0329353, 0.04241
0.886327, 4, 3.90945, 0.0346026, 2.44949, 0.0905464, 0.0346026, 0.0346094, 0.0346474, 0.21795, 0.0431221, 0.0347068, 0.0454522, 2.83242, 0.0639358, 0.389394, 0.0346746, 0.0349016, 0.0374081, 0.0357783, 0.034603, 0.509912, 0.0346026, 0.0346026, 0.0449758
0.894199, 4, 3.93775, 0.0361912, 2.44949, 0.0622487, 0.0361912, 0.0361982, 0.0362368, 0.222846, 0.0448644, 0.0362973, 0.0472365, 2.7768, 0.0660389, 0.397382, 0.0362628, 0.0364843, 0.0396983, 0.0372862, 0.0361916, 0.583122, 0.0361912, 0.0361912, 0.0476754
0.902071, 2, 3.9174, 0.0377072, 2, -1.9174, 0.0377072, 0.0377143, 0.0377535, 0.226995, 0.0465028, 0.0378148, 0.0489084, 2.67273, 0.0679603, 0.403992, 0.037778, 0.0379914, 0.0420929, 0.0387118, 0.0377077, 0.657754, 0.0377072, 0.0377072, 0.0505959
0.909942, 8, 3.85266, 0.0391586, 3.16228, 4.14734, 0.0391586, 0.0391658, 0.0392054, 0.230502, 0.0480497, 0.0392674, 0.0504814, 2.5265, 0.0697239, 0.409422, 0.039228, 0.0394313, 0.044631, 0.0400671, 0.0391591, 0.731357, 0.0391586, 0.0391586, 0.0538493
0.917814, 4, 3.74956, 0.0405541, 2.44949, 0.25044, 0.0405541, 0.0405613, 0.0406012, 0.233472, 0.0495184, 0.0406638, 0.0519701, 2.34639, 0.0713543, 0.413865, 0.0406217, 0.0408129, 0.0473538, 0.0413647, 0.0405545, 0.801191, 0.0405541, 0.0405541, 0.0575762
0.925686, 10, 3.61535, 0.0419026, 3.4641, 6.38465, 0.0419025, 0.0419098, 0.04195, 0.236004, 0.0509218, 0.0420129, 0.0533885, 2.14204, 0.0728751, 0.417503, 0.041968, 0.0421455, 0.0503036, 0.0426169, 0.041903, 0.864398, 0.0419026, 0.0419026, 0.06195
0.933558, 2, 3.45788, 0.0432125, 2, -1.45788, 0.0432124, 0.0432198, 0.0432601, 0.238186, 0.0522722, 0.0433233, 0.0547501, 1.92358, 0.0743079, 0.420501, 0.0432756, 0.0434382, 0.0535222, 0.0438349, 0.0432129, 0.9182, 0.0432125, 0.0432125, 0.0671799
0.941429, 2, 3.28502, 0.0444915, 2, -1.28502, 0.0444915, 0.0444988, 0.0445393, 0.240096, 0.0535806, 0.0446027, 0.0560665, 1.7009, 0.0756719, 0.423001, 0.0445523, 0.044699, 0.0570473, 0.0450285, 0.044492, 0.960114, 0.0444915, 0.0444915, 0.0735117
0.949301, 0, 3.10428, 0.0457464, 1.41421, -3.10428, 0.0457463, 0.0457537, 0.0457943, 0.241799, 0.0548563, 0.0458578, 0.0573478, 1.48298, 0.0769835, 0.425123, 0.0458047, 0.0459353, 0.0609169, 0.0462058, 0.0457468, 0.988145, 0.0457464, 0.0457464, 0.0812254
0.957173, 0, 2.92236, 0.0469826, 1.41421, -2.92236, 0.0469825, 0.04699, 0.0470306, 0.243347, 0.056107, 0.0470942, 0.0586025, 1.27741, 0.0782559, 0.426962, 0.0470386, 0.047153, 0.0651673, 0.047373, 0.046983, 1.00096, 0.0469826, 0.0469826, 0.0906278
0.965045, 4, 2.74502, 0.0482046, 2.44949, 1.25498, 0.0482045, 0.048212, 0.0482526, 0.244783, 0.0573389, 0.0483164, 0.0598372, 1.09001, 0.0794997, 0.428597, 0.0482586, 0.0483571, 0.069836, 0.0485348, 0.0482051, 0.998016, 0.0482046, 0.0482046, 0.102039
0.972916, 4, 2.57694, 0.0494158, 2.44949, 1.42306, 0.0494157, 0.0494232, 0.0494639, 0.246137, 0.0585568, 0.0495277, 0.0610568, 0.924774, 0.0807229, 0.430084, 0.0494682, 0.0495517, 0.0749671, 0.0496941, 0.0494163, 0.979568, 0.0494158, 0.0494158, 0.115769
0.980788, 6, 2.42178, 0.0506188, 2.82843, 3.57822, 0.0506186, 0.0506261, 0.0506668, 0.247434, 0.0597641, 0.0507306, 0.0622653, 0.783876, 0.0819314, 0.431468, 0.05067, 0.0507396, 0.080622, 0.0508529, 0.0506192, 0.946696, 0.0506188, 0.0506188, 0.132096
0.98866, 2, 2.28219, 0.051815, 2, -0.28219, 0.0518147, 0.0518224, 0.0518631, 0.248691, 0.0609632, 0.0519269, 0.0634652, 0.667849, 0.0831295, 0.43278, 0.0518659, 0.051923, 0.0868971, 0.052012, 0.0518155, 0.901188, 0.051815, 0.051815, 0.151223
0.996532, 0, 2.15999, 0.0530057, 1.41421, -2.15999, 0.0530053, 0.053013, 0.0530538, 0.24992, 0.0621556, 0.0531176, 0.0646581, 0.575855, 0.0843197, 0.434042, 0.053057, 0.0531036, 0.0939547, 0.0531715, 0.0530061, 0.845397, 0.0530057, 0.0530057, 0.17325
1.0044, 0, 2.05627, 0.0541911, 1.41421, -2.05627, 0.0541906, 0.0541985, 0.0542392, 0.25113, 0.0633422, 0.0543031, 0.065845, 0.505994, 0.0855036, 0.435268, 0.0542439, 0.0542823, 0.102073, 0.0543311, 0.0541916, 0.782061, 0.0541911, 0.0541911, 0.198127
1.01228, 2, 1.97155, 0.0553714, 2, 0.0284498, 0.0553707, 0.0553788, 0.0554195, 0.252325, 0.0645231, 0.0554833, 0.0670261, 0.455626, 0.0866819, 0.436467, 0.055427, 0.0554597, 0.111725, 0.0554899, 0.0553718, 0.714091, 0.0553714, 0.0553714, 0.225626
1.02015, 4, 1.906, 0.0565461, 2.44949, 2.094, 0.0565451, 0.0565535, 0.0565942, 0.253508, 0.0656983, 0.056658, 0.0682014, 0.421658, 0.0878546, 0.437642, 0.056606, 0.0566364, 0.123702, 0.0566467, 0.0565465, 0.644367, 0.0565461, 0.0565461, 0.255317
1.02802, 2, 1.85966, 0.0577144, 2, 0.140341, 0.0577131, 0.0577218, 0.0577625, 0.254682, 0.0668668, 0.0578263, 0.06937, 0.400813, 0.0890211, 0.438795, 0.0577805, 0.0578122, 0.139294, 0.0578001, 0.0577148, 0.575562, 0.0577144, 0.0577144, 0.286553
1.03589, 4, 1.8328, 0.0588753, 2.44949, 2.1672, 0.0588735, 0.0588827, 0.0589234, 0.255846, 0.0680278, 0.0589872, 0.070531, 0.389838, 0.0901805, 0.439922, 0.05895, 0.0589875, 0.160549, 0.0589484, 0.0588757, 0.50999, 0.0588753, 0.0588753, 0.318487
1.04376, 4, 1.82636, 0.0600273, 2.44949, 2.17364, 0.0600249, 0.0600347, 0.0600754, 0.257, 0.0691799, 0.0601392, 0.0716831, 0.385673, 0.0913314, 0.441016, 0.0601135, 0.0601621, 0.190641, 0.0600898, 0.0600277, 0.449513, 0.0600273, 0.0600273, 0.350093
1.05163, 4, 1.84259, 0.0611687, 2.44949, 2.15741, 0.0611655, 0.061176, 0.0612168, 0.258142, 0.0703213, 0.0612806, 0.0728246, 0.385564, 0.0924718, 0.442069, 0.06127, 0.0613359, 0.234348, 0.0612223, 0.0611691, 0.395485, 0.0611687, 0.0611687, 0.380226
1.05951, 6, 1.88577, 0.0622972, 2.82843, 4.11423, 0.0622931, 0.0623046, 0.0623453, 0.259271, 0.0714499, 0.0624092, 0.0739532, 0.387156, 0.0935997, 0.443065, 0.0624182, 0.0625086, 0.298673, 0.0623432, 0.0622976, 0.348753, 0.0622972, 0.0622972, 0.407679
1.06738, 0, 1.96314, 0.0634103, 1.41421, -1.96314, 0.0634049, 0.0634177, 0.0634584, 0.260384, 0.072563, 0.0635222, 0.0750663, 0.388533, 0.0947123, 0.443988, 0.0635566, 0.0636799, 0.393595, 0.0634497, 0.0634107, 0.309685, 0.0634103, 0.0634103, 0.431277
1.07525, 4, 2.08596, 0.0645048, 2.44949, 1.91404, 0.0644977, 0.0645122, 0.0645529, 0.261479, 0.0736575, 0.0646168, 0.0761608, 0.388246, 0.0958065, 0.444814, 0.0646837, 0.0648489, 0.532918, 0.0645386, 0.0645052, 0.278242, 0.0645048, 0.0645048, 0.449953
1.08312, 4, 2.27053, 0.0655768, 2.44949, 1.72947, 0.0655675, 0.0655842, 0.0656249, 0.262551, 0.0747296, 0.0656888, 0.0772328, 0.38531, 0.0968783, 0.445517, 0.0657975, 0.0660145, 0.735186, 0.0656057, 0.0655773, 0.254047, 0.0655768, 0.0655768, 0.462837
1.09099, 4, 2.53915, 0.0666219, 2.44949, 1.46085, 0.0666099, 0.0666293, 0.06667, 0.263596, 0.0757746, 0.0667339, 0.0782779, 0.379174, 0.0979232, 0.446064, 0.0668962, 0.067175, 1.02449, 0.0666466, 0.0666223, 0.236483, 0.0666219, 0.0666219, 0.469323
1.09887, 6, 2.92091, 0.0676346, 2.82843, 3.07909, 0.0676191, 0.067642, 0.0676828, 0.264609, 0.0767874, 0.0677466, 0.0792906, 0.369681, 0.0989358, 0.446419, 0.0679777, 0.0683278, 1.43114, 0.0676557, 0.0676351, 0.224769, 0.0676346, 0.0676346, 0.469122
1.10674, 4, 3.45184, 0.0686086, 2.44949, 0.548163, 0.0685887, 0.068616, 0.0686567, 0.265583, 0.0777613, 0.0687206, 0.0802646, 0.357009, 0.0999097, 0.44654, 0.06904, 0.0694693, 1.99183, 0.0686266, 0.0686091, 0.218046, 0.0686086, 0.0686086, 0.462281
1.11461, 4, 4.17457, 0.0695365, 2.44949, -0.174572, 0.0695111, 0.0695439, 0.0695846, 0.266511, 0.0786892, 0.0696485, 0.0811925, 0.341591, 0.100838, 0.446388, 0.0700811, 0.070595, 2.74925, 0.0695518, 0.0695369, 0.21543, 0.0695365, 0.0695365, 0.449183
1.12248, 6, 5.13687, 0.0704095, 2.82843, 0.863129, 0.0703773, 0.0704169, 0.0704576, 0.267384, 0.0795623, 0.0705215, 0.0820655, 0.324046, 0.101711, 0.445919, 0.0710994, 0.0716986, 3.75072, 0.0704224, 0.07041, 0.216072, 0.0704095, 0.0704095, 0.43051
1.13035, 10, 6.38924, 0.071218, 3.4641, 3.61076, 0.0711773, 0.0712254, 0.0712661, 0.268192, 0.0803707, 0.0713299, 0.082874, 0.305091, 0.102519, 0.445098, 0.0720935, 0.0727725, 5.04586, 0.0712289, 0.0712184, 0.219181, 0.071218, 0.071218, 0.407186
1.13822, 4, 7.98107, 0.0719507, 2.44949, -3.98107, 0.0718995, 0.0719581, 0.0719988, 0.268925, 0.0811034, 0.0720626, 0.0836067, 0.285474, 0.103252, 0.443897, 0.0730625, 0.0738076, 6.68292, 0.0719599, 0.0719511, 0.224053, 0.0719507, 0.0719507, 0.380303
1.1461, 14, 9.95594, 0.0725953, 4, 4.04406, 0.0725313, 0.0726027, 0.0726435, 0.26957, 0.0817481, 0.0727073, 0.0842513, 0.265899, 0.103896, 0.442298, 0.0740063, 0.074793, 8.70415, 0.072603, 0.0725958, 0.230075, 0.0725953, 0.0725953, 0.351037
1.15397, 16, 12.3456, 0.0731386, 4.24264, 3.65441, 0.0730589, 0.073146, 0.0731867, 0.270113, 0.0822913, 0.0732505, 0.0847946, 0.246989, 0.10444, 0.440306, 0.0749251, 0.0757166, 11.1399, 0.073145, 0.073139, 0.236727, 0.0731386, 0.0731386, 0.320565
1.16184, 16, 15.1638, 0.0735662, 4.24264, 0.83615, 0.0734674, 0.0735736, 0.0736143, 0.270541, 0.0827189, 0.0736782, 0.0852222, 0.229238, 0.104867, 0.437945, 0.0758194, 0.0765648, 14.0029, 0.0735715, 0.0735666, 0.243573, 0.0735662, 0.0735662, 0.289987
1.16971, 22, 18.4002, 0.0738635, 4.89898, 3.5998, 0.0737417, 0.0738709, 0.0739117, 0.270838, 0.0830163, 0.0739755, 0.0855195, 0.213005, 0.105165, 0.435273, 0.0766899, 0.0773232, 17.2813, 0.073868, 0.073864, 0.250255, 0.0738635, 0.0738635, 0.260265
1.17758, 34, 22.015, 0.0740159, 6, 11.985, 0.0738664, 0.0740233, 0.074064, 0.27099, 0.0831686, 0.0741279, 0.0856719, 0.198505, 0.105317, 0.432382, 0.0775367, 0.0779772, 20.9348, 0.0740195, 0.0740163, 0.256477, 0.0740159, 0.0740159, 0.232179
1.18545, 38, 25.9357, 0.0740092, 6.32456, 12.0643, 0.0738265, 0.0740166, 0.0740573, 0.270984, 0.0831619, 0.0741211, 0.0856652, 0.185821, 0.10531, 0.429408, 0.0783589, 0.0785126, 24.8901, 0.0740122, 0.0740096, 0.261993, 0.0740092, 0.0740092, 0.206308
1.19333, 50, 30.0568, 0.0738305, 7.2111, 19.9432, 0.0736082, 0.0738379, 0.0738786, 0.270805, 0.0829832, 0.0739425, 0.0854865, 0.174927, 0.105132, 0.426533, 0.0791535, 0.0789167, 29.0414, 0.0738329, 0.073831, 0.266597, 0.0738305, 0.0738305, 0.183021
1.2012, 32, 34.2419, 0.0734691, 5.83095, -2.24195, 0.0731997, 0.0734765, 0.0735172, 0.270443, 0.0826218, 0.073581, 0.0851251, 0.165707, 0.10477, 0.423993, 0.079915, 0.0791792, 33.2521, 0.0734711, 0.0734695, 0.270114, 0.0734691, 0.0734691, 0.162495
1.20907, 32, 38.3305, 0.0729168, 5.83095, -6.3305, 0.0725919, 0.0729242, 0.072965, 0.269891, 0.0820696, 0.0730288, 0.0845728, 0.157988, 0.104218, 0.422084, 0.0806345, 0.079294, 37.3616, 0.0729184, 0.0729173, 0.272397, 0.0729168, 0.0729168, 0.144739
1.21694, 50, 42.1468, 0.0721694, 7.2111, 7.8532, 0.0717789, 0.0721768, 0.0722176, 0.269144, 0.0813222, 0.0722814, 0.0838254, 0.151562, 0.10347, 0.421164, 0.0812998, 0.0792609, 41.1943, 0.0721707, 0.0721699, 0.27332, 0.0721694, 0.0721694, 0.129627
1.22481, 42, 45.5127, 0.0712267, 6.63325, -3.5127, 0.0707591, 0.0712341, 0.0712748, 0.268201, 0.0803794, 0.0713387, 0.0828827, 0.146207, 0.102528, 0.421658, 0.081896, 0.0790881, 44.5722, 0.0712277, 0.0712272, 0.272786, 0.0712267, 0.0712267, 0.116939
1.23269, 48, 48.2607, 0.0700935, 7.07107, -0.260742, 0.0695357, 0.0701009, 0.0701416, 0.267068, 0.0792462, 0.0702055, 0.0817495, 0.141712, 0.101394, 0.424059, 0.082406, 0.078796, 47.328, 0.0700943, 0.070094, 0.270723, 0.0700935, 0.0700935, 0.106393
1.24056, 42, 50.2484, 0.0687799, 6.63325, -8.24844, 0.0681165, 0.0687873, 0.068828, 0.265754, 0.0779326, 0.0688918, 0.0804358, 0.137883, 0.100081, 0.428929, 0.0828139, 0.0784221, 49.319, 0.0687805, 0.0687803, 0.267099, 0.0687799, 0.0687799, 0.097682
1.24843, 54, 51.3702, 0.0673013, 7.48331, 2.62978, 0.066515, 0.0673087, 0.0673494, 0.264275, 0.076454, 0.0674133, 0.0789572, 0.134555, 0.0986021, 0.436897, 0.0831077, 0.0780279, 50.4398, 0.0673018, 0.0673018, 0.261921, 0.0673013, 0.0673013, 0.0904978
1.2563, 54, 51.567, 0.0656786, 7.48331, 2.43304, 0.0647494, 0.065686, 0.0657267, 0.262651, 0.0748312, 0.0657906, 0.0773345, 0.131592, 0.0969793, 0.448656, 0.0832843, 0.0777093, 50.6307, 0.065679, 0.0656791, 0.255244, 0.0656786, 0.0656786, 0.0845525
1.26417, 56, 50.831, 0.0639376, 7.61577, 5.16895, 0.0628425, 0.063945, 0.0639857, 0.260908, 0.0730901, 0.0640495, 0.0755934, 0.128894, 0.095238, 0.46495, 0.0833557, 0.077611, 49.8839, 0.0639379, 0.063938, 0.247171, 0.0639376, 0.0639376, 0.0795922
1.27204, 70, 49.207, 0.0621081, 8.48528, 20.793, 0.0608209, 0.0621155, 0.0621562, 0.259076, 0.0712605, 0.06222, 0.0737637, 0.126388, 0.0934081, 0.486566, 0.0833555, 0.077946, 48.2429, 0.0621083, 0.0621085, 0.237856, 0.0621081, 0.0621081, 0.0754028
1.27992, 28, 46.7873, 0.0602234, 5.47723, -18.7873, 0.0587144, 0.0602308, 0.0602715, 0.257187, 0.0693757, 0.0603354, 0.0718788, 0.124029, 0.0915227, 0.514317, 0.0833475, 0.0790217, 45.7994, 0.0602236, 0.0602239, 0.227499, 0.0602234, 0.0602234, 0.071813
1.28779, 48, 43.7036, 0.0583189, 7.07107, 4.29638, 0.056554, 0.0583263, 0.058367, 0.255276, 0.0674708, 0.0584308, 0.0699739, 0.121792, 0.089617, 0.549023, 0.0834332, 0.0812733, 42.6838, 0.058319, 0.0583193, 0.216339, 0.0583189, 0.0583189, 0.0686919
1.29566, 50, 40.1158, 0.0564309, 7.2111, 9.88418, 0.0543717, 0.0564383, 0.056479, 0.253376, 0.0655823, 0.0565428, 0.0680853, 0.11967, 0.0877272, 0.591488, 0.0837605, 0.0853036, 39.0544, 0.056431, 0.0564313, 0.204641, 0.0564309, 0.0564309, 0.0659446
1.30353, 32, 36.1983, 0.0545953, 5.83095, -4.19827, 0.0521982, 0.0546027, 0.0546434, 0.251523, 0.0637459, 0.0547072, 0.0662487, 0.117667, 0.0858887, 0.642483, 0.0845313, 0.09193, 35.0838, 0.0545954, 0.0545957, 0.192687, 0.0545953, 0.0545953, 0.0635063
1.3114, 40, 32.1269, 0.0528464, 6.48074, 7.87309, 0.0500624, 0.0528538, 0.0528945, 0.249747, 0.0619958, 0.0529583, 0.0644983, 0.115794, 0.0841354, 0.702711, 0.0860074, 0.102232, 30.946, 0.0528465, 0.0528468, 0.180758, 0.0528464, 0.0528464, 0.0613362
1.31927, 20, 28.0667, 0.0512157, 4.69042, -8.06666, 0.0479895, 0.0512231, 0.0512638, 0.248076, 0.0603633, 0.0513276, 0.0628653, 0.114067, 0.0824981, 0.772799, 0.0885141, 0.117599, 26.8033, 0.0512157, 0.0512161, 0.169117, 0.0512157, 0.0512157, 0.0594107
