   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_289.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
23.5354, 0, 2.75818e-05, 0, 1.41421, -2.75818e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75726e-05, 0, 9.13241e-09, 0, 0
23.5433, 0, 2.27968e-05, 0, 1.41421, -2.27968e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27896e-05, 0, 7.1949e-09, 0, 0
23.5511, 0, 1.87679e-05, 0, 1.41421, -1.87679e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87622e-05, 0, 5.65008e-09, 0, 0
23.559, 0, 1.53903e-05, 0, 1.41421, -1.53903e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53858e-05, 0, 4.42254e-09, 0, 0
23.5669, 0, 1.2571e-05, 0, 1.41421, -1.2571e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25676e-05, 0, 3.45047e-09, 0, 0
23.5747, 0, 1.02285e-05, 0, 1.41421, -1.02285e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02258e-05, 0, 2.68347e-09, 0, 0
23.5826, 0, 8.28905e-06, 0, 1.41421, -8.28905e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.28697e-06, 0, 2.0799e-09, 0, 0
23.5905, 0, 6.69144e-06, 0, 1.41421, -6.69144e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.68983e-06, 0, 1.60693e-09, 0, 0
23.5983, 0, 5.38097e-06, 0, 1.41421, -5.38097e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37973e-06, 0, 1.23754e-09, 0, 0
23.6062, 0, 4.30981e-06, 0, 1.41421, -4.30981e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30886e-06, 0, 9.49811e-10, 0, 0
23.6141, 0, 3.43863e-06, 0, 1.41421, -3.43863e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.4379e-06, 0, 7.26633e-10, 0, 0
23.6219, 0, 2.73304e-06, 0, 1.41421, -2.73304e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73249e-06, 0, 5.54099e-10, 0, 0
23.6298, 0, 2.16356e-06, 0, 1.41421, -2.16356e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16313e-06, 0, 4.21075e-10, 0, 0
23.6376, 0, 1.7063e-06, 0, 1.41421, -1.7063e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70598e-06, 0, 3.18966e-10, 0, 0
23.6455, 0, 1.34039e-06, 0, 1.41421, -1.34039e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34015e-06, 0, 2.40791e-10, 0, 0
23.6534, 0, 1.04882e-06, 0, 1.41421, -1.04882e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04864e-06, 0, 1.8115e-10, 0, 0
23.6612, 0, 8.17605e-07, 0, 1.41421, -8.17605e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.17469e-07, 0, 1.35834e-10, 0, 0
23.6691, 0, 6.34868e-07, 0, 1.41421, -6.34868e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.34766e-07, 0, 1.01495e-10, 0, 0
23.677, 0, 4.91075e-07, 0, 1.41421, -4.91075e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.91e-07, 0, 7.55695e-11, 0, 0
23.6848, 0, 3.78392e-07, 0, 1.41421, -3.78392e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.78336e-07, 0, 5.60642e-11, 0, 0
23.6927, 0, 2.90446e-07, 0, 1.41421, -2.90446e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90405e-07, 0, 4.14405e-11, 0, 0
23.7006, 0, 2.22087e-07, 0, 1.41421, -2.22087e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22056e-07, 0, 3.05131e-11, 0, 0
23.7084, 0, 1.69166e-07, 0, 1.41421, -1.69166e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69144e-07, 0, 2.23758e-11, 0, 0
23.7163, 0, 1.28356e-07, 0, 1.41421, -1.28356e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28339e-07, 0, 1.63361e-11, 0, 0
23.7242, 0, 9.70322e-08, 0, 1.41421, -9.70322e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.70203e-08, 0, 1.18756e-11, 0, 0
23.732, 0, 7.30682e-08, 0, 1.41421, -7.30682e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.30597e-08, 0, 8.58747e-12, 0, 0
23.7399, 0, 5.48136e-08, 0, 1.41421, -5.48136e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.48074e-08, 0, 6.17336e-12, 0, 0
23.7478, 0, 4.09633e-08, 0, 1.41421, -4.09633e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.09589e-08, 0, 4.40687e-12, 0, 0
23.7556, 0, 3.04967e-08, 0, 1.41421, -3.04967e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04935e-08, 0, 3.11898e-12, 0, 0
23.7635, 0, 2.26185e-08, 0, 1.41421, -2.26185e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26163e-08, 0, 2.1835e-12, 0, 0
23.7714, 0, 1.6712e-08, 0, 1.41421, -1.6712e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67105e-08, 0, 1.50654e-12, 0, 0
23.7792, 0, 1.23014e-08, 0, 1.41421, -1.23014e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23003e-08, 0, 1.01866e-12, 0, 0
23.7871, 0, 9.02066e-09, 0, 1.41421, -9.02066e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.01994e-09, 0, 7.20525e-13, 0, 0
23.795, 0, 6.59005e-09, 0, 1.41421, -6.59005e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.58955e-09, 0, 5.05452e-13, 0, 0
23.8028, 0, 4.79651e-09, 0, 1.41421, -4.79651e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.79616e-09, 0, 3.50966e-13, 0, 0
23.8107, 0, 3.47739e-09, 0, 1.41421, -3.47739e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47715e-09, 0, 2.40398e-13, 0, 0
23.8185, 0, 2.51174e-09, 0, 1.41421, -2.51174e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51158e-09, 0, 1.61702e-13, 0, 0
23.8264, 0, 1.8075e-09, 0, 1.41421, -1.8075e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80739e-09, 0, 1.05929e-13, 0, 0
23.8343, 0, 1.29549e-09, 0, 1.41421, -1.29549e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29542e-09, 0, 6.82469e-14, 0, 0
23.8421, 0, 9.24979e-10, 0, 1.41421, -9.24979e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.24934e-10, 0, 4.52695e-14, 0, 0
23.85, 0, 6.57547e-10, 0, 1.41421, -6.57547e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.57518e-10, 0, 2.90982e-14, 0, 0
23.8579, 0, 4.66195e-10, 0, 1.41421, -4.66195e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.66175e-10, 0, 2.03404e-14, 0, 0
23.8657, 0, 3.2852e-10, 0, 1.41421, -3.2852e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28507e-10, 0, 1.24028e-14, 0, 0
23.8736, 0, 2.29597e-10, 0, 1.41421, -2.29597e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2959e-10, 0, 6.90403e-15, 0, 0
23.8815, 0, 1.56664e-10, 0, 1.41421, -1.56664e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56661e-10, 0, 3.12364e-15, 0, 0
23.8893, 0, 8.55185e-11, 0, 1.41421, -8.55185e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.55179e-11, 0, 5.5667e-16, 0, 0
23.8972, 0, 3.78719e-11, 0, 1.41421, -3.78719e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.78715e-11, 0, 3.65266e-16, 0, 0
23.9051, 0, 2.24114e-11, 0, 1.41421, -2.24114e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24111e-11, 0, 2.31371e-16, 0, 0
23.9129, 0, 1.41117e-11, 0, 1.41421, -1.41117e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41116e-11, 0, 1.38249e-16, 0, 0
23.9208, 0, 9.03286e-12, 0, 1.41421, -9.03286e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.03278e-12, 0, 7.39148e-17, 0, 0
23.9287, 0, 5.77287e-12, 0, 1.41421, -5.77287e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.77284e-12, 0, 2.98242e-17, 0, 0
23.9365, 0, 3.58332e-12, 0, 1.41421, -3.58332e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58332e-12, 0, 0, 0, 0
23.9444, 0, 1.64445e-12, 0, 1.41421, -1.64445e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64445e-12, 0, 0, 0, 0
23.9523, 0, 8.88222e-13, 0, 1.41421, -8.88222e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.88222e-13, 0, 0, 0, 0
23.9601, 0, 4.47847e-13, 0, 1.41421, -4.47847e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47847e-13, 0, 0, 0, 0
23.968, 0, 1.80937e-13, 0, 1.41421, -1.80937e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80937e-13, 0, 0, 0, 0
23.9759, 0, 2.09421e-14, 0, 1.41421, -2.09421e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09421e-14, 0, 0, 0, 0
23.9837, 0, 1.11822e-14, 0, 1.41421, -1.11822e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11822e-14, 0, 0, 0, 0
23.9916, 0, 5.38463e-15, 0, 1.41421, -5.38463e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.38463e-15, 0, 0, 0, 0
23.9994, 0, 1.96735e-15, 0, 1.41421, -1.96735e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96735e-15, 0, 0, 0, 0
24.0073, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0152, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.023, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0309, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0388, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0466, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0545, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0624, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0702, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0781, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.086, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0938, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1017, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1096, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1174, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1253, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1332, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.141, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1489, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1567, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1646, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1725, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1803, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1882, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1961, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2039, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2118, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2197, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2275, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2354, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2433, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2511, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.259, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2669, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2747, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2826, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2905, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2983, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3062, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3141, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3219, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3298, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3376, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3455, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3534, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3612, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3691, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.377, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3848, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3927, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.4006, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.4084, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.4163, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.4242, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.432, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.4399, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.4478, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.4556, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.4635, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.4714, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.4792, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.4871, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.495, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5028, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5107, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5185, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5264, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5343, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5421, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.55, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5579, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5657, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5736, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5815, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5893, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5972, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.6051, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.6129, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.6208, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.6287, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.6365, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.6444, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.6523, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.6601, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.668, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.6758, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.6837, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.6916, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.6994, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.7073, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.7152, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.723, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.7309, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.7388, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.7466, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.7545, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.7624, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.7702, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.7781, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.786, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.7938, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.8017, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.8096, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.8174, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.8253, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.8332, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.841, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.8489, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
