   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_62.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
18.347, 0, 0.112864, 0.000248049, 1.41421, -0.112864, 0, 0.000248049, 0.000248049, 0.000248049, 0.000248049, 0.000248049, 0.000248049, 0.000248049, 0.000248049, 0.000248049, 0.000248049, 0.000248049, 0.000248049, 0.000248049, 0.000290796, 0.000248049, 0.112821, 0.000248049, 0.000248049
18.3548, 0, 0.115504, 0.000239053, 1.41421, -0.115504, 0, 0.000239053, 0.000239053, 0.000239053, 0.000239053, 0.000239053, 0.000239053, 0.000239053, 0.000239053, 0.000239053, 0.000239053, 0.000239053, 0.000239053, 0.000239053, 0.000283021, 0.000239053, 0.11546, 0.000239053, 0.000239053
18.3627, 0, 0.118213, 0.000227424, 1.41421, -0.118213, 0, 0.000227424, 0.000227424, 0.000227424, 0.000227424, 0.000227424, 0.000227424, 0.000227424, 0.000227424, 0.000227424, 0.000227424, 0.000227424, 0.000227424, 0.000227424, 0.000272533, 0.000227424, 0.118168, 0.000227424, 0.000227424
18.3706, 0, 0.120994, 0.000216086, 1.41421, -0.120994, 0, 0.000216086, 0.000216086, 0.000216086, 0.000216086, 0.000216086, 0.000216086, 0.000216086, 0.000216086, 0.000216086, 0.000216086, 0.000216086, 0.000216086, 0.000216086, 0.000262246, 0.000216086, 0.120948, 0.000216086, 0.000216086
18.3785, 2, 0.123862, 0.000218134, 2, 1.87614, 0, 0.000218134, 0.000218134, 0.000218134, 0.000218134, 0.000218134, 0.000218134, 0.000218134, 0.000218134, 0.000218134, 0.000218134, 0.000218134, 0.000218134, 0.000218134, 0.000265248, 0.000218134, 0.123815, 0.000218134, 0.000218134
18.3864, 0, 0.1268, 0.000214828, 1.41421, -0.1268, 0, 0.000214828, 0.000214828, 0.000214828, 0.000214828, 0.000214828, 0.000214828, 0.000214828, 0.000214828, 0.000214828, 0.000214828, 0.000214828, 0.000214828, 0.000214828, 0.00026279, 0.000214828, 0.126752, 0.000214828, 0.000214828
18.3943, 0, 0.129807, 0.000206664, 1.41421, -0.129807, 0, 0.000206664, 0.000206664, 0.000206664, 0.000206664, 0.000206664, 0.000206664, 0.000206664, 0.000206664, 0.000206664, 0.000206664, 0.000206664, 0.000206664, 0.000206664, 0.000255359, 0.000206664, 0.129758, 0.000206664, 0.000206664
18.4021, 0, 0.132888, 0.000196284, 1.41421, -0.132888, 0, 0.000196284, 0.000196284, 0.000196284, 0.000196284, 0.000196284, 0.000196284, 0.000196284, 0.000196284, 0.000196284, 0.000196284, 0.000196284, 0.000196284, 0.000196284, 0.000245592, 0.000196284, 0.132839, 0.000196284, 0.000196284
18.41, 0, 0.136047, 0.000186171, 1.41421, -0.136047, 0, 0.000186171, 0.000186171, 0.000186171, 0.000186171, 0.000186171, 0.000186171, 0.000186171, 0.000186171, 0.000186171, 0.000186171, 0.000186171, 0.000186171, 0.000186171, 0.000235965, 0.000186171, 0.135997, 0.000186171, 0.000186171
18.4179, 0, 0.139289, 0.000184731, 1.41421, -0.139289, 0, 0.000184731, 0.000184731, 0.000184731, 0.000184731, 0.000184731, 0.000184731, 0.000184731, 0.000184731, 0.000184731, 0.000184731, 0.000184731, 0.000184731, 0.000184731, 0.000234877, 0.000184731, 0.139239, 0.000184731, 0.000184731
18.4258, 0, 0.142603, 0.00017917, 1.41421, -0.142603, 0, 0.00017917, 0.00017917, 0.00017917, 0.00017917, 0.00017917, 0.00017917, 0.00017917, 0.00017917, 0.00017917, 0.00017917, 0.00017917, 0.00017917, 0.00017917, 0.000229532, 0.00017917, 0.142553, 0.00017917, 0.00017917
18.4337, 0, 0.14599, 0.000169996, 1.41421, -0.14599, 0, 0.000169996, 0.000169996, 0.000169996, 0.000169996, 0.000169996, 0.000169996, 0.000169996, 0.000169996, 0.000169996, 0.000169996, 0.000169996, 0.000169996, 0.000169996, 0.000220432, 0.000169996, 0.145939, 0.000169996, 0.000169996
18.4416, 2, 0.149447, 0.000159277, 2, 1.85055, 0, 0.000159277, 0.000159277, 0.000159277, 0.000159277, 0.000159277, 0.000159277, 0.000159277, 0.000159277, 0.000159277, 0.000159277, 0.000159277, 0.000159277, 0.000159277, 0.000209646, 0.000159277, 0.149397, 0.000159277, 0.000159277
18.4494, 0, 0.152977, 0.000148907, 1.41421, -0.152977, 0, 0.000148907, 0.000148907, 0.000148907, 0.000148907, 0.000148907, 0.000148907, 0.000148907, 0.000148907, 0.000148907, 0.000148907, 0.000148907, 0.000148907, 0.000148907, 0.000199064, 0.000148907, 0.152927, 0.000148907, 0.000148907
18.4573, 0, 0.156586, 0.000146827, 1.41421, -0.156586, 0, 0.000146827, 0.000146827, 0.000146827, 0.000146827, 0.000146827, 0.000146827, 0.000146827, 0.000146827, 0.000146827, 0.000146827, 0.000146827, 0.000146827, 0.000146827, 0.000196628, 0.000146827, 0.156536, 0.000146827, 0.000146827
18.4652, 0, 0.160257, 0.000141616, 1.41421, -0.160257, 0, 0.000141616, 0.000141616, 0.000141616, 0.000141616, 0.000141616, 0.000141616, 0.000141616, 0.000141616, 0.000141616, 0.000141616, 0.000141616, 0.000141616, 0.000141616, 0.000190918, 0.000141616, 0.160208, 0.000141616, 0.000141616
18.4731, 0, 0.163989, 0.000133661, 1.41421, -0.163989, 0, 0.000133661, 0.000133661, 0.000133661, 0.000133661, 0.000133661, 0.000133661, 0.000133661, 0.000133661, 0.000133661, 0.000133661, 0.000133661, 0.000133661, 0.000133661, 0.000182326, 0.000133661, 0.16394, 0.000133661, 0.000133661
18.481, 0, 0.16778, 0.000124571, 1.41421, -0.16778, 0, 0.000124571, 0.000124571, 0.000124571, 0.000124571, 0.000124571, 0.000124571, 0.000124571, 0.000124571, 0.000124571, 0.000124571, 0.000124571, 0.000124571, 0.000124571, 0.000172462, 0.000124571, 0.167732, 0.000124571, 0.000124571
18.4889, 0, 0.171625, 0.0001158, 1.41421, -0.171625, 0, 0.0001158, 0.0001158, 0.0001158, 0.0001158, 0.0001158, 0.0001158, 0.0001158, 0.0001158, 0.0001158, 0.0001158, 0.0001158, 0.0001158, 0.0001158, 0.000162789, 0.0001158, 0.171578, 0.0001158, 0.0001158
18.4967, 0, 0.175522, 0.000111866, 1.41421, -0.175522, 0, 0.000111866, 0.000111866, 0.000111866, 0.000111866, 0.000111866, 0.000111866, 0.000111866, 0.000111866, 0.000111866, 0.000111866, 0.000111866, 0.000111866, 0.000111866, 0.000157829, 0.000111866, 0.175477, 0.000111866, 0.000111866
18.5046, 0, 0.179461, 0.000105889, 1.41421, -0.179461, 0, 0.000105889, 0.000105889, 0.000105889, 0.000105889, 0.000105889, 0.000105889, 0.000105889, 0.000105889, 0.000105889, 0.000105889, 0.000105889, 0.000105889, 0.000105889, 0.00015071, 0.000105889, 0.179417, 0.000105889, 0.000105889
18.5125, 0, 0.183433, 9.82068e-05, 1.41421, -0.183433, 0, 9.82068e-05, 9.82068e-05, 9.82068e-05, 9.82068e-05, 9.82068e-05, 9.82068e-05, 9.82068e-05, 9.82068e-05, 9.82068e-05, 9.82068e-05, 9.82068e-05, 9.82068e-05, 9.82068e-05, 0.00014178, 9.82068e-05, 0.183389, 9.82068e-05, 9.82068e-05
18.5204, 0, 0.187431, 8.99219e-05, 1.41421, -0.187431, 0, 8.99219e-05, 8.99219e-05, 8.99219e-05, 8.99219e-05, 8.99219e-05, 8.99219e-05, 8.99219e-05, 8.99219e-05, 8.99219e-05, 8.99219e-05, 8.99219e-05, 8.99219e-05, 8.99219e-05, 0.000132151, 8.99219e-05, 0.187389, 8.99219e-05, 8.99219e-05
18.5283, 2, 0.19145, 8.20019e-05, 2, 1.80855, 0, 8.20019e-05, 8.20019e-05, 8.20019e-05, 8.20019e-05, 8.20019e-05, 8.20019e-05, 8.20019e-05, 8.20019e-05, 8.20019e-05, 8.20019e-05, 8.20019e-05, 8.20019e-05, 8.20019e-05, 0.000122801, 8.20019e-05, 0.191409, 8.20019e-05, 8.20019e-05
18.5362, 0, 0.195481, 7.80629e-05, 1.41421, -0.195481, 0, 7.80629e-05, 7.80629e-05, 7.80629e-05, 7.80629e-05, 7.80629e-05, 7.80629e-05, 7.80629e-05, 7.80629e-05, 7.80629e-05, 7.80629e-05, 7.80629e-05, 7.80629e-05, 7.80629e-05, 0.000117359, 7.80629e-05, 0.195441, 7.80629e-05, 7.80629e-05
18.544, 0, 0.19951, 7.2876e-05, 1.41421, -0.19951, 0, 7.2876e-05, 7.2876e-05, 7.2876e-05, 7.2876e-05, 7.2876e-05, 7.2876e-05, 7.2876e-05, 7.2876e-05, 7.2876e-05, 7.2876e-05, 7.2876e-05, 7.2876e-05, 7.2876e-05, 0.000110607, 7.2876e-05, 0.199472, 7.2876e-05, 7.2876e-05
18.5519, 0, 0.203528, 6.66738e-05, 1.41421, -0.203528, 0, 6.66738e-05, 6.66738e-05, 6.66738e-05, 6.66738e-05, 6.66738e-05, 6.66738e-05, 6.66738e-05, 6.66738e-05, 6.66738e-05, 6.66738e-05, 6.66738e-05, 6.66738e-05, 6.66738e-05, 0.00010279, 6.66738e-05, 0.203491, 6.66738e-05, 6.66738e-05
18.5598, 0, 0.207522, 6.01814e-05, 1.41421, -0.207522, 0, 6.01814e-05, 6.01814e-05, 6.01814e-05, 6.01814e-05, 6.01814e-05, 6.01814e-05, 6.01814e-05, 6.01814e-05, 6.01814e-05, 6.01814e-05, 6.01814e-05, 6.01814e-05, 6.01814e-05, 9.4646e-05, 6.01814e-05, 0.207488, 6.01814e-05, 6.01814e-05
18.5677, 0, 0.211481, 5.40216e-05, 1.41421, -0.211481, 0, 5.40216e-05, 5.40216e-05, 5.40216e-05, 5.40216e-05, 5.40216e-05, 5.40216e-05, 5.40216e-05, 5.40216e-05, 5.40216e-05, 5.40216e-05, 5.40216e-05, 5.40216e-05, 5.40216e-05, 8.68105e-05, 5.40216e-05, 0.211448, 5.40216e-05, 5.40216e-05
18.5756, 0, 0.215395, 4.94301e-05, 1.41421, -0.215395, 0, 4.94301e-05, 4.94301e-05, 4.94301e-05, 4.94301e-05, 4.94301e-05, 4.94301e-05, 4.94301e-05, 4.94301e-05, 4.94301e-05, 4.94301e-05, 4.94301e-05, 4.94301e-05, 4.94301e-05, 8.05312e-05, 4.94301e-05, 0.215364, 4.94301e-05, 4.94301e-05
18.5835, 0, 0.219247, 4.45495e-05, 1.41421, -0.219247, 0, 4.45495e-05, 4.45495e-05, 4.45495e-05, 4.45495e-05, 4.45495e-05, 4.45495e-05, 4.45495e-05, 4.45495e-05, 4.45495e-05, 4.45495e-05, 4.45495e-05, 4.45495e-05, 4.45495e-05, 7.39633e-05, 4.45495e-05, 0.219217, 4.45495e-05, 4.45495e-05
18.5913, 2, 0.223025, 3.95083e-05, 2, 1.77698, 0, 3.95083e-05, 3.95083e-05, 3.95083e-05, 3.95083e-05, 3.95083e-05, 3.95083e-05, 3.95083e-05, 3.95083e-05, 3.95083e-05, 3.95083e-05, 3.95083e-05, 3.95083e-05, 3.95083e-05, 6.72461e-05, 3.95083e-05, 0.222997, 3.95083e-05, 3.95083e-05
18.5992, 0, 0.226714, 3.44913e-05, 1.41421, -0.226714, 0, 3.44913e-05, 3.44913e-05, 3.44913e-05, 3.44913e-05, 3.44913e-05, 3.44913e-05, 3.44913e-05, 3.44913e-05, 3.44913e-05, 3.44913e-05, 3.44913e-05, 3.44913e-05, 3.44913e-05, 6.0576e-05, 3.44913e-05, 0.226687, 3.44913e-05, 3.44913e-05
18.6071, 0, 0.230299, 2.93596e-05, 1.41421, -0.230299, 0, 2.93596e-05, 2.93596e-05, 2.93596e-05, 2.93596e-05, 2.93596e-05, 2.93596e-05, 2.93596e-05, 2.93596e-05, 2.93596e-05, 2.93596e-05, 2.93596e-05, 2.93596e-05, 2.93596e-05, 5.38239e-05, 2.93596e-05, 0.230275, 2.93596e-05, 2.93596e-05
18.615, 2, 0.233769, 2.42856e-05, 2, 1.76623, 0, 2.42856e-05, 2.42856e-05, 2.42856e-05, 2.42856e-05, 2.42856e-05, 2.42856e-05, 2.42856e-05, 2.42856e-05, 2.42856e-05, 2.42856e-05, 2.42856e-05, 2.42856e-05, 2.42856e-05, 4.71708e-05, 2.42856e-05, 0.233746, 2.42856e-05, 2.42856e-05
18.6229, 0, 0.237106, 1.94205e-05, 1.41421, -0.237106, 0, 1.94205e-05, 1.94205e-05, 1.94205e-05, 1.94205e-05, 1.94205e-05, 1.94205e-05, 1.94205e-05, 1.94205e-05, 1.94205e-05, 1.94205e-05, 1.94205e-05, 1.94205e-05, 1.94205e-05, 4.0777e-05, 1.94205e-05, 0.237085, 1.94205e-05, 1.94205e-05
18.6308, 2, 0.240298, 1.49299e-05, 2, 1.7597, 0, 1.49299e-05, 1.49299e-05, 1.49299e-05, 1.49299e-05, 1.49299e-05, 1.49299e-05, 1.49299e-05, 1.49299e-05, 1.49299e-05, 1.49299e-05, 1.49299e-05, 1.49299e-05, 1.49299e-05, 3.48147e-05, 1.49299e-05, 0.240278, 1.49299e-05, 1.49299e-05
18.6387, 2, 0.243331, 1.09566e-05, 2, 1.75667, 0, 1.09566e-05, 1.09566e-05, 1.09566e-05, 1.09566e-05, 1.09566e-05, 1.09566e-05, 1.09566e-05, 1.09566e-05, 1.09566e-05, 1.09566e-05, 1.09566e-05, 1.09566e-05, 1.09566e-05, 2.94322e-05, 1.09566e-05, 0.243313, 1.09566e-05, 1.09566e-05
18.6465, 0, 0.246189, 7.59678e-06, 1.41421, -0.246189, 0, 7.59678e-06, 7.59678e-06, 7.59678e-06, 7.59678e-06, 7.59678e-06, 7.59678e-06, 7.59678e-06, 7.59678e-06, 7.59678e-06, 7.59678e-06, 7.59678e-06, 7.59678e-06, 7.59678e-06, 2.47319e-05, 7.59678e-06, 0.246172, 7.59678e-06, 7.59678e-06
18.6544, 0, 0.24886, 5.09205e-06, 1.41421, -0.24886, 0, 5.09205e-06, 5.09205e-06, 5.09205e-06, 5.09205e-06, 5.09205e-06, 5.09205e-06, 5.09205e-06, 5.09205e-06, 5.09205e-06, 5.09205e-06, 5.09205e-06, 5.09205e-06, 5.09205e-06, 2.09586e-05, 5.09205e-06, 0.248844, 5.09205e-06, 5.09205e-06
18.6623, 0, 0.251331, 2.96784e-06, 1.41421, -0.251331, 0, 2.96784e-06, 2.96784e-06, 2.96784e-06, 2.96784e-06, 2.96784e-06, 2.96784e-06, 2.96784e-06, 2.96784e-06, 2.96784e-06, 2.96784e-06, 2.96784e-06, 2.96784e-06, 2.96784e-06, 1.76402e-05, 2.96784e-06, 0.251316, 2.96784e-06, 2.96784e-06
18.6702, 0, 0.253588, 1.34236e-06, 1.41421, -0.253588, 0, 1.34236e-06, 1.34236e-06, 1.34236e-06, 1.34236e-06, 1.34236e-06, 1.34236e-06, 1.34236e-06, 1.34236e-06, 1.34236e-06, 1.34236e-06, 1.34236e-06, 1.34236e-06, 1.34236e-06, 1.48972e-05, 1.34236e-06, 0.253574, 1.34236e-06, 1.34236e-06
18.6781, 0, 0.25562, 3.35589e-07, 1.41421, -0.25562, 0, 3.35589e-07, 3.35589e-07, 3.35589e-07, 3.35589e-07, 3.35589e-07, 3.35589e-07, 3.35589e-07, 3.35589e-07, 3.35589e-07, 3.35589e-07, 3.35589e-07, 3.35589e-07, 3.35589e-07, 1.285e-05, 3.35589e-07, 0.255608, 3.35589e-07, 3.35589e-07
18.686, 0, 0.257418, 0, 1.41421, -0.257418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15507e-05, 0, 0.257407, 0, 0
18.6938, 0, 0.258971, 0, 1.41421, -0.258971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06632e-05, 0, 0.25896, 0, 0
18.7017, 0, 0.260269, 0, 1.41421, -0.260269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.85006e-06, 0, 0.26026, 0, 0
18.7096, 0, 0.261307, 0, 1.41421, -0.261307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.10849e-06, 0, 0.261298, 0, 0
18.7175, 0, 0.262076, 0, 1.41421, -0.262076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.43641e-06, 0, 0.262068, 0, 0
18.7254, 0, 0.262574, 0, 1.41421, -0.262574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.83014e-06, 0, 0.262566, 0, 0
18.7333, 0, 0.262796, 0, 1.41421, -0.262796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.28594e-06, 0, 0.262789, 0, 0
18.7411, 0, 0.262742, 0, 1.41421, -0.262742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.80021e-06, 0, 0.262735, 0, 0
18.749, 0, 0.26241, 0, 1.41421, -0.26241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.36878e-06, 0, 0.262404, 0, 0
18.7569, 0, 0.261803, 0, 1.41421, -0.261803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.98748e-06, 0, 0.261797, 0, 0
18.7648, 0, 0.260922, 0, 1.41421, -0.260922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.65238e-06, 0, 0.260917, 0, 0
18.7727, 0, 0.259774, 0, 1.41421, -0.259774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.35934e-06, 0, 0.259768, 0, 0
18.7806, 0, 0.258362, 0, 1.41421, -0.258362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.10437e-06, 0, 0.258357, 0, 0
18.7884, 0, 0.256695, 2.85265e-34, 1.41421, -0.256695, 0, 2.85265e-34, 2.85265e-34, 2.85265e-34, 2.85265e-34, 2.85265e-34, 2.85265e-34, 2.85265e-34, 2.85265e-34, 2.85265e-34, 2.85265e-34, 2.85265e-34, 2.85265e-34, 2.85265e-34, 4.88373e-06, 2.85265e-34, 0.25669, 2.85265e-34, 2.85265e-34
18.7963, 0, 0.254782, 1.03842e-33, 1.41421, -0.254782, 0, 1.03842e-33, 1.03842e-33, 1.03842e-33, 1.03842e-33, 1.03842e-33, 1.03842e-33, 1.03842e-33, 1.03842e-33, 1.03842e-33, 1.03842e-33, 1.03842e-33, 1.03842e-33, 1.03842e-33, 4.69388e-06, 1.03842e-33, 0.254777, 1.03842e-33, 1.03842e-33
18.8042, 0, 0.252631, 2.12646e-33, 1.41421, -0.252631, 0, 2.12646e-33, 2.12646e-33, 2.12646e-33, 2.12646e-33, 2.12646e-33, 2.12646e-33, 2.12646e-33, 2.12646e-33, 2.12646e-33, 2.12646e-33, 2.12646e-33, 2.12646e-33, 2.12646e-33, 4.53131e-06, 2.12646e-33, 0.252627, 2.12646e-33, 2.12646e-33
18.8121, 0, 0.250256, 3.51409e-33, 1.41421, -0.250256, 0, 3.51409e-33, 3.51409e-33, 3.51409e-33, 3.51409e-33, 3.51409e-33, 3.51409e-33, 3.51409e-33, 3.51409e-33, 3.51409e-33, 3.51409e-33, 3.51409e-33, 3.51409e-33, 3.51409e-33, 4.39296e-06, 3.51409e-33, 0.250251, 3.51409e-33, 3.51409e-33
18.82, 0, 0.247667, 5.24841e-33, 1.41421, -0.247667, 0, 5.24841e-33, 5.24841e-33, 5.24841e-33, 5.24841e-33, 5.24841e-33, 5.24841e-33, 5.24841e-33, 5.24841e-33, 5.24841e-33, 5.24841e-33, 5.24841e-33, 5.24841e-33, 5.24841e-33, 4.27584e-06, 5.24841e-33, 0.247663, 5.24841e-33, 5.24841e-33
18.8279, 2, 0.244877, 7.43675e-33, 2, 1.75512, 0, 7.43675e-33, 7.43675e-33, 7.43675e-33, 7.43675e-33, 7.43675e-33, 7.43675e-33, 7.43675e-33, 7.43675e-33, 7.43675e-33, 7.43675e-33, 7.43675e-33, 7.43675e-33, 7.43675e-33, 4.17726e-06, 7.43675e-33, 0.244872, 7.43675e-33, 7.43675e-33
18.8357, 0, 0.2419, 9.82025e-33, 1.41421, -0.2419, 0, 9.82025e-33, 9.82025e-33, 9.82025e-33, 9.82025e-33, 9.82025e-33, 9.82025e-33, 9.82025e-33, 9.82025e-33, 9.82025e-33, 9.82025e-33, 9.82025e-33, 9.82025e-33, 9.82025e-33, 4.09482e-06, 9.82025e-33, 0.241896, 9.82025e-33, 9.82025e-33
18.8436, 0, 0.238751, 1.22771e-32, 1.41421, -0.238751, 0, 1.22771e-32, 1.22771e-32, 1.22771e-32, 1.22771e-32, 1.22771e-32, 1.22771e-32, 1.22771e-32, 1.22771e-32, 1.22771e-32, 1.22771e-32, 1.22771e-32, 1.22771e-32, 1.22771e-32, 4.02631e-06, 1.22771e-32, 0.238747, 1.22771e-32, 1.22771e-32
18.8515, 2, 0.235445, 1.47693e-32, 2, 1.76456, 0, 1.47693e-32, 1.47693e-32, 1.47693e-32, 1.47693e-32, 1.47693e-32, 1.47693e-32, 1.47693e-32, 1.47693e-32, 1.47693e-32, 1.47693e-32, 1.47693e-32, 1.47693e-32, 1.47693e-32, 3.96978e-06, 1.47693e-32, 0.235441, 1.47693e-32, 1.47693e-32
18.8594, 0, 0.231996, 1.69116e-32, 1.41421, -0.231996, 0, 1.69116e-32, 1.69116e-32, 1.69116e-32, 1.69116e-32, 1.69116e-32, 1.69116e-32, 1.69116e-32, 1.69116e-32, 1.69116e-32, 1.69116e-32, 1.69116e-32, 1.69116e-32, 1.69116e-32, 3.92346e-06, 1.69116e-32, 0.231992, 1.69116e-32, 1.69116e-32
18.8673, 0, 0.22842, 1.86579e-32, 1.41421, -0.22842, 0, 1.86579e-32, 1.86579e-32, 1.86579e-32, 1.86579e-32, 1.86579e-32, 1.86579e-32, 1.86579e-32, 1.86579e-32, 1.86579e-32, 1.86579e-32, 1.86579e-32, 1.86579e-32, 1.86579e-32, 3.88583e-06, 1.86579e-32, 0.228416, 1.86579e-32, 1.86579e-32
18.8752, 0, 0.224734, 2.00796e-32, 1.41421, -0.224734, 0, 2.00796e-32, 2.00796e-32, 2.00796e-32, 2.00796e-32, 2.00796e-32, 2.00796e-32, 2.00796e-32, 2.00796e-32, 2.00796e-32, 2.00796e-32, 2.00796e-32, 2.00796e-32, 2.00796e-32, 3.85556e-06, 2.00796e-32, 0.22473, 2.00796e-32, 2.00796e-32
18.883, 0, 0.220952, 2.12296e-32, 1.41421, -0.220952, 0, 2.12296e-32, 2.12296e-32, 2.12296e-32, 2.12296e-32, 2.12296e-32, 2.12296e-32, 2.12296e-32, 2.12296e-32, 2.12296e-32, 2.12296e-32, 2.12296e-32, 2.12296e-32, 2.12296e-32, 3.83145e-06, 2.12296e-32, 0.220948, 2.12296e-32, 2.12296e-32
18.8909, 0, 0.217089, 2.20019e-32, 1.41421, -0.217089, 0, 2.20019e-32, 2.20019e-32, 2.20019e-32, 2.20019e-32, 2.20019e-32, 2.20019e-32, 2.20019e-32, 2.20019e-32, 2.20019e-32, 2.20019e-32, 2.20019e-32, 2.20019e-32, 2.20019e-32, 3.81248e-06, 2.20019e-32, 0.217085, 2.20019e-32, 2.20019e-32
18.8988, 0, 0.213161, 2.24576e-32, 1.41421, -0.213161, 0, 2.24576e-32, 2.24576e-32, 2.24576e-32, 2.24576e-32, 2.24576e-32, 2.24576e-32, 2.24576e-32, 2.24576e-32, 2.24576e-32, 2.24576e-32, 2.24576e-32, 2.24576e-32, 2.24576e-32, 3.79782e-06, 2.24576e-32, 0.213157, 2.24576e-32, 2.24576e-32
18.9067, 0, 0.209182, 2.26289e-32, 1.41421, -0.209182, 0, 2.26289e-32, 2.26289e-32, 2.26289e-32, 2.26289e-32, 2.26289e-32, 2.26289e-32, 2.26289e-32, 2.26289e-32, 2.26289e-32, 2.26289e-32, 2.26289e-32, 2.26289e-32, 2.26289e-32, 3.78669e-06, 2.26289e-32, 0.209178, 2.26289e-32, 2.26289e-32
18.9146, 0, 0.205164, 2.25649e-32, 1.41421, -0.205164, 0, 2.25649e-32, 2.25649e-32, 2.25649e-32, 2.25649e-32, 2.25649e-32, 2.25649e-32, 2.25649e-32, 2.25649e-32, 2.25649e-32, 2.25649e-32, 2.25649e-32, 2.25649e-32, 2.25649e-32, 3.77848e-06, 2.25649e-32, 0.205161, 2.25649e-32, 2.25649e-32
18.9225, 2, 0.201124, 2.20379e-32, 2, 1.79888, 0, 2.20379e-32, 2.20379e-32, 2.20379e-32, 2.20379e-32, 2.20379e-32, 2.20379e-32, 2.20379e-32, 2.20379e-32, 2.20379e-32, 2.20379e-32, 2.20379e-32, 2.20379e-32, 2.20379e-32, 3.77266e-06, 2.20379e-32, 0.20112, 2.20379e-32, 2.20379e-32
18.9303, 0, 0.197071, 2.11211e-32, 1.41421, -0.197071, 0, 2.11211e-32, 2.11211e-32, 2.11211e-32, 2.11211e-32, 2.11211e-32, 2.11211e-32, 2.11211e-32, 2.11211e-32, 2.11211e-32, 2.11211e-32, 2.11211e-32, 2.11211e-32, 2.11211e-32, 3.76879e-06, 2.11211e-32, 0.197068, 2.11211e-32, 2.11211e-32
18.9382, 0, 0.193017, 1.99354e-32, 1.41421, -0.193017, 0, 1.99354e-32, 1.99354e-32, 1.99354e-32, 1.99354e-32, 1.99354e-32, 1.99354e-32, 1.99354e-32, 1.99354e-32, 1.99354e-32, 1.99354e-32, 1.99354e-32, 1.99354e-32, 1.99354e-32, 3.76649e-06, 1.99354e-32, 0.193013, 1.99354e-32, 1.99354e-32
18.9461, 0, 0.188976, 1.85983e-32, 1.41421, -0.188976, 0, 1.85983e-32, 1.85983e-32, 1.85983e-32, 1.85983e-32, 1.85983e-32, 1.85983e-32, 1.85983e-32, 1.85983e-32, 1.85983e-32, 1.85983e-32, 1.85983e-32, 1.85983e-32, 1.85983e-32, 3.76546e-06, 1.85983e-32, 0.188972, 1.85983e-32, 1.85983e-32
18.954, 0, 0.184955, 1.70646e-32, 1.41421, -0.184955, 0, 1.70646e-32, 1.70646e-32, 1.70646e-32, 1.70646e-32, 1.70646e-32, 1.70646e-32, 1.70646e-32, 1.70646e-32, 1.70646e-32, 1.70646e-32, 1.70646e-32, 1.70646e-32, 1.70646e-32, 3.76545e-06, 1.70646e-32, 0.184951, 1.70646e-32, 1.70646e-32
18.9619, 0, 0.180963, 1.54084e-32, 1.41421, -0.180963, 0, 1.54084e-32, 1.54084e-32, 1.54084e-32, 1.54084e-32, 1.54084e-32, 1.54084e-32, 1.54084e-32, 1.54084e-32, 1.54084e-32, 1.54084e-32, 1.54084e-32, 1.54084e-32, 1.54084e-32, 3.76625e-06, 1.54084e-32, 0.18096, 1.54084e-32, 1.54084e-32
18.9698, 2, 0.177011, 1.3708e-32, 2, 1.82299, 0, 1.3708e-32, 1.3708e-32, 1.3708e-32, 1.3708e-32, 1.3708e-32, 1.3708e-32, 1.3708e-32, 1.3708e-32, 1.3708e-32, 1.3708e-32, 1.3708e-32, 1.3708e-32, 1.3708e-32, 3.7677e-06, 1.3708e-32, 0.177007, 1.3708e-32, 1.3708e-32
