   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_231.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.695487, 0, 0.0200866, 0.000647801, 1.41421, -0.0200866, 0.000647801, 0.000648068, 0.00387086, 0.000733986, 0.000650945, 0.000781182, 0.00738117, 0.00175035, 0.000671618, 0.00740906, 0.000656247, 0.000658432, 0.000660444, 0.000647811, 0.00182613, 0.000647801, 0.000647801, 0.00080956
0.703356, 0, 0.0304468, 0.000942887, 1.41421, -0.0304468, 0.000942887, 0.000943275, 0.00563106, 0.00106825, 0.000947461, 0.0011369, 0.0119847, 0.00254662, 0.00097753, 0.0107776, 0.000953525, 0.000958351, 0.00096128, 0.000942902, 0.00263961, 0.000942887, 0.000942887, 0.00117818
0.711225, 0, 0.0453644, 0.00134411, 1.41421, -0.0453644, 0.00134411, 0.00134466, 0.00802173, 0.00152266, 0.00135062, 0.00162045, 0.0190715, 0.00362839, 0.00139345, 0.0153523, 0.00135744, 0.00136613, 0.00137031, 0.00134413, 0.00375889, 0.00134411, 0.00134411, 0.00167926
0.719093, 0, 0.0664434, 0.00187718, 1.41421, -0.0664434, 0.00187718, 0.00187796, 0.0111938, 0.00212631, 0.00188627, 0.00226273, 0.0297377, 0.00506419, 0.00194603, 0.0214213, 0.00189382, 0.00190791, 0.00191375, 0.00187721, 0.00527025, 0.00187718, 0.00187718, 0.00234482
0.726962, 0, 0.0956706, 0.00256943, 1.41421, -0.0956706, 0.00256943, 0.00257048, 0.0153059, 0.00291, 0.00258185, 0.0030965, 0.045427, 0.00692627, 0.00266354, 0.0292877, 0.00259004, 0.00261143, 0.00261945, 0.00256947, 0.00727418, 0.00256943, 0.00256943, 0.00320877
0.73483, 0, 0.13543, 0.00344818, 1.41421, -0.13543, 0.00344818, 0.00344959, 0.0205149, 0.00390454, 0.00346483, 0.00415446, 0.0679728, 0.00928628, 0.00357429, 0.0392504, 0.00347353, 0.00350446, 0.00351525, 0.00344823, 0.00988563, 0.00344818, 0.00344818, 0.00430498
0.742699, 0, 0.188482, 0.00453886, 1.41421, -0.188482, 0.00453886, 0.00454072, 0.0269635, 0.0051385, 0.00456074, 0.00546687, 0.0996119, 0.0122097, 0.00470457, 0.0515808, 0.0045698, 0.00461281, 0.00462708, 0.00453893, 0.0132349, 0.00453886, 0.00453886, 0.00566484
0.750568, 2, 0.257895, 0.00586277, 2, 1.74211, 0.00586277, 0.00586516, 0.0347661, 0.00663565, 0.00589097, 0.00705889, 0.142953, 0.0157496, 0.00607635, 0.0664955, 0.00590017, 0.00595807, 0.00597665, 0.00586286, 0.01747, 0.00586277, 0.00586277, 0.00731442
0.758436, 0, 0.346916, 0.00743479, 1.41421, -0.346916, 0.00743479, 0.00743781, 0.0439948, 0.0084124, 0.00747045, 0.00894776, 0.200883, 0.0199405, 0.00770495, 0.0841295, 0.00747957, 0.0075553, 0.00757917, 0.0074349, 0.0227615, 0.00743479, 0.00743479, 0.00927166
0.766305, 0, 0.458771, 0.00926128, 1.41421, -0.458771, 0.00926128, 0.00926504, 0.0546661, 0.0104754, 0.00930558, 0.0111403, 0.276394, 0.0247922, 0.0095968, 0.104511, 0.00931434, 0.0094109, 0.0094412, 0.00926143, 0.029311, 0.00926128, 0.00926128, 0.0115438
0.774173, 4, 0.596397, 0.0113386, 2.44949, 3.4036, 0.0113386, 0.0113432, 0.0667318, 0.0128198, 0.0113926, 0.0136309, 0.372335, 0.0302855, 0.0117479, 0.127541, 0.0114007, 0.011521, 0.0115592, 0.0113387, 0.037365, 0.0113386, 0.0113386, 0.0141253
0.782042, 0, 0.762112, 0.013652, 1.41421, -0.762112, 0.013652, 0.0136575, 0.0800729, 0.0154281, 0.0137168, 0.0164007, 0.491068, 0.0363701, 0.0141428, 0.152988, 0.013724, 0.0138706, 0.0139184, 0.0136522, 0.047232, 0.013652, 0.013652, 0.0169973
0.78991, 2, 0.957246, 0.016176, 2, 1.04275, 0.016176, 0.0161825, 0.0945013, 0.0182705, 0.0162524, 0.0194174, 0.634088, 0.0429646, 0.0167548, 0.180485, 0.0162585, 0.0164336, 0.0164935, 0.0161763, 0.0593051, 0.016176, 0.016176, 0.0201273
0.797779, 0, 1.18178, 0.0188754, 1.41421, -1.18178, 0.0188754, 0.0188829, 0.109767, 0.0213058, 0.018964, 0.0226367, 0.801599, 0.04996, 0.019547, 0.209546, 0.0189687, 0.0191739, 0.0192493, 0.0188756, 0.074085, 0.0188754, 0.0188754, 0.0234712
0.805648, 6, 1.434, 0.0217068, 2.82843, 4.566, 0.0217068, 0.0217154, 0.125571, 0.0244841, 0.0218081, 0.026005, 0.992137, 0.0572253, 0.0224743, 0.23959, 0.0218113, 0.0220474, 0.0221433, 0.0217071, 0.0922008, 0.0217068, 0.0217068, 0.0269757
0.813516, 4, 1.71032, 0.0246222, 2.44949, 2.28968, 0.0246222, 0.0246319, 0.141584, 0.0277498, 0.0247363, 0.0294625, 1.20228, 0.0646161, 0.0254865, 0.269982, 0.0247378, 0.0250049, 0.0251285, 0.0246226, 0.114422, 0.0246222, 0.0246222, 0.0305828
0.821385, 0, 2.00515, 0.0275716, 1.41421, -2.00515, 0.0275716, 0.0275824, 0.157469, 0.0310451, 0.0276983, 0.0329472, 1.42652, 0.0719834, 0.0285315, 0.300067, 0.0276979, 0.0279953, 0.0281573, 0.027572, 0.141655, 0.0275716, 0.0275716, 0.0342335
0.829253, 0, 2.31108, 0.0305065, 1.41421, -2.31108, 0.0305065, 0.0305183, 0.1729, 0.0343141, 0.0306454, 0.0363992, 1.65734, 0.0791839, 0.0315587, 0.329217, 0.030643, 0.0309689, 0.0311847, 0.0305069, 0.174915, 0.0305065, 0.0305065, 0.0378733
0.837122, 2, 2.61913, 0.0333829, 2, -0.619132, 0.0333829, 0.0333956, 0.187588, 0.0375063, 0.0335333, 0.0397644, 1.88553, 0.0860889, 0.0345224, 0.356871, 0.0335288, 0.0338808, 0.0341724, 0.0333833, 0.215272, 0.0333829, 0.0333829, 0.0414562
0.844991, 8, 2.91935, 0.0361638, 3.16228, 5.08065, 0.0361638, 0.0361774, 0.201292, 0.0405793, 0.0363249, 0.0429973, 2.10076, 0.0925913, 0.037384, 0.382565, 0.0363181, 0.036693, 0.0370911, 0.0361643, 0.263759, 0.0361638, 0.0361638, 0.0449484
0.852859, 0, 3.20144, 0.038821, 1.41421, -3.20144, 0.038821, 0.0388355, 0.213833, 0.0435008, 0.0389917, 0.0460636, 2.29234, 0.0986112, 0.0401143, 0.405957, 0.0389825, 0.0393765, 0.0399232, 0.0388216, 0.321255, 0.038821, 0.038821, 0.0483317
0.860728, 2, 3.45555, 0.0413358, 2, -1.45555, 0.0413358, 0.041351, 0.2251, 0.0462496, 0.041515, 0.0489405, 2.45011, 0.104098, 0.0426937, 0.426833, 0.0415031, 0.0419117, 0.0426637, 0.0413363, 0.388337, 0.0413358, 0.0413358, 0.0516051
0.868596, 2, 3.673, 0.0436985, 2, -1.673, 0.0436985, 0.0437144, 0.235049, 0.0488152, 0.0438852, 0.0516172, 2.56536, 0.109029, 0.0451125, 0.445109, 0.0438702, 0.0442887, 0.0453206, 0.0436991, 0.465122, 0.0436985, 0.0436985, 0.054786
0.876465, 0, 3.84698, 0.0459084, 1.41421, -3.84698, 0.0459084, 0.0459248, 0.243694, 0.0511972, 0.0461013, 0.0540934, 2.63164, 0.11341, 0.0473699, 0.460818, 0.0460828, 0.0465062, 0.047914, 0.045909, 0.551119, 0.0459084, 0.0459084, 0.057911
0.884334, 4, 3.97298, 0.0479714, 2.44949, 0.0270152, 0.0479714, 0.0479882, 0.2511, 0.0534031, 0.0481696, 0.0563776, 2.64541, 0.117267, 0.0494725, 0.47409, 0.048147, 0.0485701, 0.0504751, 0.0479721, 0.645106, 0.0479714, 0.0479714, 0.0610366
0.892202, 6, 4.04911, 0.0498992, 2.82843, 1.95089, 0.0498992, 0.0499164, 0.257371, 0.055447, 0.0501016, 0.0584851, 2.60635, 0.120643, 0.0514323, 0.48513, 0.0500745, 0.0504921, 0.0530442, 0.0498999, 0.745064, 0.0498992, 0.0498992, 0.0642409
0.900071, 6, 4.07598, 0.0517067, 2.82843, 1.92402, 0.0517067, 0.0517242, 0.262636, 0.057347, 0.0519125, 0.0604357, 2.51742, 0.123593, 0.0532654, 0.49419, 0.0518802, 0.0522874, 0.0556684, 0.0517074, 0.848178, 0.0517067, 0.0517067, 0.0676256
0.907939, 4, 4.05654, 0.053411, 2.44949, -0.0565429, 0.053411, 0.0534287, 0.267034, 0.0591233, 0.0536194, 0.0622514, 2.38451, 0.126176, 0.0549896, 0.501545, 0.0535814, 0.0539733, 0.0583995, 0.0534117, 0.950935, 0.053411, 0.053411, 0.0713206
0.915808, 4, 3.9956, 0.0550295, 2.44949, 0.00440216, 0.0550295, 0.0550473, 0.270709, 0.0607967, 0.0552399, 0.063955, 2.21584, 0.128454, 0.0566232, 0.507477, 0.0551956, 0.0555679, 0.0612914, 0.0550302, 1.0493, 0.0550295, 0.0550295, 0.0754892
0.923676, 4, 3.89927, 0.0565789, 2.44949, 0.100731, 0.0565789, 0.0565969, 0.273795, 0.0623873, 0.0567908, 0.065568, 2.02121, 0.130484, 0.058184, 0.512249, 0.0567398, 0.0570886, 0.0643983, 0.0565796, 1.13897, 0.0565789, 0.0565789, 0.0803356
0.931545, 2, 3.77443, 0.0580747, 2, -1.77443, 0.0580746, 0.0580927, 0.276415, 0.0639131, 0.0582877, 0.0671103, 1.81109, 0.132321, 0.0596881, 0.516104, 0.0582297, 0.0585518, 0.0677724, 0.0580753, 1.21571, 0.0580747, 0.0580747, 0.0861115
0.939414, 0, 3.62817, 0.0595301, 1.41421, -3.62817, 0.0595301, 0.0595482, 0.278676, 0.0653901, 0.0597439, 0.0685991, 1.59577, 0.13401, 0.0611495, 0.51925, 0.0596788, 0.0599716, 0.0714643, 0.0595308, 1.27569, 0.0595301, 0.0595301, 0.0931221
0.947282, 0, 3.46741, 0.0609564, 1.41421, -3.46741, 0.0609564, 0.0609746, 0.280669, 0.0668315, 0.0611708, 0.0700489, 1.38461, 0.13559, 0.06258, 0.521864, 0.0610986, 0.0613605, 0.0755164, 0.0609571, 1.3158, 0.0609564, 0.0609564, 0.101729
0.955151, 2, 3.29858, 0.0623628, 2, -1.29858, 0.0623627, 0.062381, 0.282465, 0.0682483, 0.0625775, 0.0714713, 1.18547, 0.137092, 0.0639892, 0.524088, 0.0624987, 0.0627286, 0.0799687, 0.0623635, 1.33397, 0.0623628, 0.0623628, 0.112346
0.963019, 2, 3.12746, 0.063756, 2, -1.12746, 0.0637559, 0.0637742, 0.284121, 0.0696485, 0.063971, 0.0728754, 1.00437, 0.138541, 0.0653844, 0.526032, 0.0638861, 0.0640839, 0.0848558, 0.0637567, 1.32932, 0.063756, 0.063756, 0.12543
0.970888, 6, 2.95917, 0.0651413, 2.82843, 3.04083, 0.0651412, 0.0651595, 0.285679, 0.0710385, 0.0653564, 0.0742679, 0.845376, 0.139956, 0.0667709, 0.52778, 0.0652664, 0.0654328, 0.0902096, 0.065142, 1.30226, 0.0651413, 0.0651413, 0.141454
0.978757, 4, 2.79812, 0.0665221, 2.44949, 1.20188, 0.066522, 0.0665404, 0.287173, 0.0724223, 0.0667373, 0.0756533, 0.71065, 0.141349, 0.0681526, 0.529396, 0.0666434, 0.0667797, 0.0960631, 0.0665228, 1.25447, 0.0665221, 0.0665221, 0.160878
0.986625, 4, 2.64805, 0.0679006, 2.44949, 1.35195, 0.0679004, 0.0679188, 0.288622, 0.0738026, 0.0681159, 0.0770347, 0.600662, 0.14273, 0.0695316, 0.530923, 0.0680194, 0.068128, 0.10246, 0.0679013, 1.1887, 0.0679006, 0.0679006, 0.1841
0.994494, 2, 2.51206, 0.0692778, 2, -0.512065, 0.0692775, 0.0692961, 0.290044, 0.0751811, 0.0694932, 0.0784138, 0.514501, 0.144104, 0.0709092, 0.53239, 0.0693961, 0.0694796, 0.10947, 0.0692785, 1.1086, 0.0692778, 0.0692778, 0.211402
1.00236, 2, 2.39266, 0.0706541, 2, -0.392659, 0.0706537, 0.0706724, 0.291447, 0.0765581, 0.0708695, 0.0797913, 0.450213, 0.145474, 0.0722857, 0.533819, 0.0707739, 0.0708361, 0.117219, 0.0706548, 1.01831, 0.0706541, 0.0706541, 0.242892
1.01023, 6, 2.29167, 0.0720292, 2.82843, 3.70833, 0.0720287, 0.0720475, 0.292838, 0.0779337, 0.0722446, 0.081167, 0.405141, 0.146843, 0.0736609, 0.535221, 0.0721531, 0.0721982, 0.125933, 0.0720299, 0.922227, 0.0720292, 0.0720292, 0.278442
1.0181, 0, 2.21032, 0.0734025, 1.41421, -2.21032, 0.0734017, 0.0734207, 0.294221, 0.0793071, 0.0736179, 0.0825407, 0.376222, 0.14821, 0.0750342, 0.536602, 0.0735336, 0.0735667, 0.136022, 0.0734032, 0.824613, 0.0734025, 0.0734025, 0.317641
1.02597, 0, 2.14927, 0.074773, 1.41421, -2.14927, 0.0747719, 0.0747913, 0.295597, 0.0806778, 0.0749884, 0.0839114, 0.36024, 0.149575, 0.0764048, 0.537963, 0.0749152, 0.0749422, 0.148207, 0.0747737, 0.729336, 0.074773, 0.074773, 0.359764
1.03384, 4, 2.10879, 0.0761397, 2.44949, 1.89121, 0.0761383, 0.0761579, 0.296967, 0.0820446, 0.0763551, 0.0852782, 0.354023, 0.150937, 0.0777715, 0.539303, 0.0762975, 0.0763258, 0.163716, 0.0761404, 0.639661, 0.0761397, 0.0761397, 0.403764
1.04171, 2, 2.08911, 0.0775014, 2, -0.0891092, 0.0774995, 0.0775197, 0.29833, 0.0834064, 0.0777169, 0.08664, 0.354583, 0.152296, 0.0791332, 0.540616, 0.0776806, 0.0777187, 0.184584, 0.0775021, 0.558107, 0.0775014, 0.0775014, 0.448296
1.04957, 0, 2.09095, 0.0788569, 1.41421, -2.09095, 0.0788544, 0.0788752, 0.299686, 0.0847619, 0.0790724, 0.0879956, 0.359217, 0.153649, 0.0804888, 0.541892, 0.0790643, 0.0791225, 0.214079, 0.0788576, 0.486409, 0.0788569, 0.0788569, 0.491777
1.05744, 6, 2.11628, 0.0802046, 2.82843, 3.88372, 0.0802012, 0.0802229, 0.301035, 0.0861096, 0.08042, 0.0893433, 0.365583, 0.154994, 0.0818364, 0.543117, 0.0804489, 0.0805393, 0.257294, 0.0802053, 0.42552, 0.0802046, 0.0802046, 0.532477
1.06531, 2, 2.16935, 0.0815423, 2, -0.169353, 0.0815378, 0.0815605, 0.302372, 0.0874473, 0.0817577, 0.0906809, 0.371735, 0.156331, 0.0831741, 0.544273, 0.0818343, 0.0819711, 0.32193, 0.081543, 0.375707, 0.0815423, 0.0815423, 0.568628
1.07318, 2, 2.25795, 0.0828674, 2, -0.257949, 0.0828615, 0.0828857, 0.303698, 0.0887724, 0.0830828, 0.0920061, 0.376156, 0.157655, 0.0844992, 0.545332, 0.0832209, 0.08342, 0.41928, 0.0828681, 0.336656, 0.0828674, 0.0828674, 0.59856
1.08105, 0, 2.39481, 0.0841765, 1.41421, -2.39481, 0.0841687, 0.0841948, 0.305007, 0.0900815, 0.0843919, 0.0933152, 0.377763, 0.158963, 0.0858083, 0.546265, 0.0846088, 0.0848878, 0.56538, 0.0841772, 0.307616, 0.0841765, 0.0841765, 0.620827
1.08892, 8, 2.59917, 0.0854651, 3.16228, 5.40083, 0.0854549, 0.0854834, 0.306296, 0.0913701, 0.0856806, 0.0946038, 0.375896, 0.160252, 0.087097, 0.547031, 0.0859983, 0.0863757, 0.782274, 0.0854658, 0.287534, 0.0854651, 0.0854651, 0.634329
1.09679, 2, 2.89812, 0.0867276, 2, -0.898121, 0.0867143, 0.0867459, 0.307558, 0.0926326, 0.086943, 0.0958663, 0.370294, 0.161514, 0.0883594, 0.547583, 0.0873902, 0.0878837, 1.09922, 0.0867283, 0.275182, 0.0867276, 0.0867276, 0.638407
1.10465, 2, 3.32773, 0.0879568, 2, -1.32773, 0.0879396, 0.087975, 0.308787, 0.0938618, 0.0881722, 0.0970955, 0.361047, 0.162743, 0.0895886, 0.547871, 0.0887857, 0.0894107, 1.55367, 0.0879575, 0.269273, 0.0879568, 0.0879568, 0.632895
1.11252, 8, 3.93348, 0.0891439, 3.16228, 4.06652, 0.0891219, 0.0891621, 0.309974, 0.0950489, 0.0893593, 0.0982826, 0.348535, 0.16393, 0.0907757, 0.547835, 0.090187, 0.0909536, 2.19164, 0.0891446, 0.268537, 0.0891439, 0.0891439, 0.618133
1.12039, 12, 4.76976, 0.0902786, 3.74166, 7.23024, 0.0902505, 0.0902968, 0.311109, 0.0961836, 0.090494, 0.0994173, 0.333355, 0.165065, 0.0919104, 0.547419, 0.0915983, 0.0925074, 3.0673, 0.0902793, 0.271787, 0.0902786, 0.0902786, 0.594938
1.12826, 10, 5.89793, 0.0913486, 3.4641, 4.10207, 0.0913128, 0.0913668, 0.312179, 0.0972536, 0.091564, 0.100487, 0.316243, 0.166134, 0.0929804, 0.546564, 0.0930256, 0.0940645, 4.24111, 0.0913493, 0.277957, 0.0913486, 0.0913486, 0.564531
1.13613, 14, 7.38297, 0.0923397, 4, 6.61703, 0.0922945, 0.092358, 0.31317, 0.0982447, 0.0925552, 0.101478, 0.29799, 0.167126, 0.0939716, 0.545222, 0.094478, 0.0956149, 5.77663, 0.0923404, 0.286119, 0.0923397, 0.0923397, 0.528427
1.144, 18, 9.28803, 0.0932361, 4.47214, 8.71197, 0.0931791, 0.0932544, 0.314067, 0.0991411, 0.0934516, 0.102375, 0.279371, 0.168022, 0.094868, 0.543358, 0.0959682, 0.097146, 7.73527, 0.0932368, 0.295488, 0.0932361, 0.0932361, 0.488322
1.15187, 16, 11.6678, 0.0940202, 4.24264, 4.33222, 0.0939487, 0.0940385, 0.314851, 0.0999252, 0.0942356, 0.103159, 0.261084, 0.168806, 0.095652, 0.540956, 0.0975124, 0.0986425, 10.1698, 0.0940209, 0.305415, 0.0940202, 0.0940202, 0.44595
1.15973, 28, 14.5598, 0.0946729, 5.47723, 13.4402, 0.0945838, 0.0946912, 0.315504, 0.100578, 0.0948883, 0.103812, 0.243708, 0.169459, 0.0963047, 0.538029, 0.0991305, 0.100087, 13.116, 0.0946736, 0.315371, 0.0946729, 0.0946729, 0.402974
1.1676, 20, 17.976, 0.0951742, 4.69042, 2.024, 0.0950637, 0.0951925, 0.316005, 0.101079, 0.0953897, 0.104313, 0.227673, 0.16996, 0.0968061, 0.534623, 0.100845, 0.10146, 16.5841, 0.0951749, 0.32493, 0.0951742, 0.0951742, 0.360875
1.17547, 24, 21.8941, 0.0955038, 5.09902, 2.10586, 0.0953672, 0.095522, 0.316334, 0.101409, 0.0957192, 0.104642, 0.213259, 0.17029, 0.0971356, 0.530829, 0.10268, 0.10274, 20.5505, 0.0955045, 0.333745, 0.0955038, 0.0955038, 0.320881
1.18334, 26, 26.2514, 0.0956413, 5.2915, -0.25141, 0.0954735, 0.0956596, 0.316472, 0.101546, 0.0958568, 0.10478, 0.200594, 0.170427, 0.0972732, 0.526785, 0.104657, 0.103908, 24.9513, 0.095642, 0.341532, 0.0956413, 0.0956413, 0.28392
1.19121, 32, 30.9405, 0.0955679, 5.83095, 1.05955, 0.0953626, 0.0955862, 0.316398, 0.101473, 0.0957834, 0.104707, 0.189682, 0.170354, 0.0971998, 0.522686, 0.106794, 0.104942, 29.6786, 0.0955686, 0.348051, 0.0955679, 0.0955679, 0.250608
1.19908, 42, 35.8107, 0.0952668, 6.63325, 6.18934, 0.0950167, 0.0952851, 0.316097, 0.101172, 0.0954822, 0.104405, 0.180423, 0.170053, 0.0968986, 0.518792, 0.109101, 0.105825, 34.5812, 0.0952675, 0.353092, 0.0952668, 0.0952668, 0.221264
1.20695, 44, 40.6732, 0.0947243, 6.78233, 3.3268, 0.0944211, 0.0947426, 0.315555, 0.100629, 0.0949397, 0.103863, 0.172648, 0.16951, 0.0963561, 0.51543, 0.111572, 0.106542, 39.4704, 0.094725, 0.356468, 0.0947243, 0.0947243, 0.195943
1.21481, 54, 45.3124, 0.0939312, 7.48331, 8.68762, 0.0935651, 0.0939495, 0.314762, 0.0998362, 0.0941466, 0.10307, 0.166144, 0.168717, 0.095563, 0.513003, 0.114189, 0.107086, 44.1305, 0.0939319, 0.358016, 0.0939312, 0.0939312, 0.17449
1.22268, 40, 49.5003, 0.0928839, 6.48074, -9.50031, 0.0924437, 0.0929022, 0.313714, 0.0987889, 0.0930993, 0.102023, 0.160684, 0.16767, 0.0945157, 0.511995, 0.116914, 0.107458, 48.3338, 0.0928846, 0.357595, 0.0928839, 0.0928839, 0.156594
1.23055, 58, 53.0157, 0.0915848, 7.74597, 4.98432, 0.0910577, 0.0916031, 0.312415, 0.0974898, 0.0918002, 0.100724, 0.156046, 0.166371, 0.0932167, 0.512976, 0.119692, 0.107672, 51.8593, 0.0915855, 0.355099, 0.0915848, 0.0915848, 0.141844
1.23842, 44, 55.6627, 0.0900437, 6.78233, -11.6627, 0.0894148, 0.090062, 0.310874, 0.0959487, 0.0902591, 0.0991824, 0.152026, 0.164829, 0.0916755, 0.516602, 0.122451, 0.107759, 54.5113, 0.0900444, 0.350466, 0.0900437, 0.0900437, 0.129786
1.24629, 56, 57.2895, 0.0882774, 7.61577, -1.28952, 0.0875295, 0.0882956, 0.309107, 0.0941823, 0.0884928, 0.097416, 0.148455, 0.163063, 0.0899092, 0.523618, 0.125114, 0.107778, 56.138, 0.088278, 0.343689, 0.0882774, 0.0882774, 0.119958
1.25416, 50, 57.8024, 0.0863103, 7.2111, -7.80245, 0.085424, 0.0863285, 0.30714, 0.0922152, 0.0865257, 0.0954489, 0.145194, 0.161096, 0.0879421, 0.534856, 0.127603, 0.107827, 56.6455, 0.086311, 0.334828, 0.0863103, 0.0863103, 0.111928
1.26203, 56, 57.1751, 0.0841734, 7.61577, -1.17514, 0.0831264, 0.0841917, 0.305002, 0.0900784, 0.0843889, 0.093312, 0.142145, 0.158958, 0.0858052, 0.551225, 0.12986, 0.108063, 56.007, 0.0841741, 0.324017, 0.0841734, 0.0841734, 0.105313
1.26989, 52, 55.4508, 0.0819043, 7.34847, -3.45083, 0.0806709, 0.0819226, 0.302731, 0.0878092, 0.0821197, 0.0910428, 0.139239, 0.156689, 0.0835361, 0.573699, 0.131861, 0.108727, 54.265, 0.081905, 0.311466, 0.0819043, 0.0819043, 0.0997905
1.27776, 44, 52.7376, 0.0795448, 6.78233, -8.73763, 0.0780958, 0.0795631, 0.300368, 0.0854496, 0.0797602, 0.0886832, 0.136439, 0.154328, 0.0811766, 0.603301, 0.133641, 0.110185, 51.5263, 0.0795455, 0.297455, 0.0795448, 0.0795448, 0.0951023
1.28563, 48, 49.198, 0.0771404, 7.07107, -1.19796, 0.0754425, 0.0771586, 0.297959, 0.0830451, 0.0773558, 0.0862786, 0.133731, 0.151922, 0.0787721, 0.641075, 0.135314, 0.112987, 47.9518, 0.0771411, 0.282324, 0.0771404, 0.0771404, 0.091052
1.2935, 42, 45.0326, 0.0747378, 6.63325, -3.03263, 0.0727533, 0.0747561, 0.295548, 0.0806423, 0.0749533, 0.0838757, 0.131118, 0.149517, 0.0763695, 0.688064, 0.1371, 0.117931, 43.7404, 0.0747385, 0.266455, 0.0747378, 0.0747378, 0.087497
1.30137, 34, 40.4632, 0.0723839, 6, -6.4632, 0.0700697, 0.0724021, 0.29318, 0.078288, 0.0725993, 0.0815212, 0.128615, 0.147158, 0.0740154, 0.745273, 0.139351, 0.126159, 39.111, 0.0723846, 0.250256, 0.0723839, 0.0723839, 0.0843407
1.30924, 32, 35.7131, 0.0701228, 5.83095, -3.71308, 0.0674304, 0.0701411, 0.290897, 0.0760264, 0.0703382, 0.0792593, 0.126247, 0.144889, 0.0717541, 0.813641, 0.14257, 0.139264, 34.284, 0.0701235, 0.234129, 0.0701228, 0.0701228, 0.0815215
1.31711, 34, 30.9914, 0.0679954, 6, 3.0086, 0.0648702, 0.0680136, 0.288736, 0.073898, 0.0682107, 0.0771305, 0.124038, 0.14275, 0.0696263, 0.894003, 0.147434, 0.159406, 29.4646, 0.067996, 0.218456, 0.0679954, 0.0679954, 0.079004
1.32497, 32, 26.4793, 0.0660369, 5.83095, 5.52069, 0.0624173, 0.0660551, 0.286727, 0.0719382, 0.0662521, 0.07517, 0.122014, 0.140774, 0.0676673, 0.987071, 0.154804, 0.189429, 24.8296, 0.0660375, 0.203572, 0.0660369, 0.0660369, 0.0767697
1.33284, 42, 22.3218, 0.0642764, 6.63325, 19.6782, 0.0600938, 0.0642947, 0.28489, 0.0701758, 0.0644917, 0.0734066, 0.120195, 0.138987, 0.0659062, 1.0934, 0.165726, 0.232954, 20.5185, 0.0642771, 0.189753, 0.0642764, 0.0642764, 0.0748111
1.34071, 22, 18.6233, 0.0627361, 4.89898, 3.37671, 0.0579135, 0.0627543, 0.283239, 0.0686326, 0.0629512, 0.0718619, 0.118596, 0.137408, 0.0643648, 1.21337, 0.18142, 0.294437, 16.6295, 0.0627368, 0.177202, 0.0627361, 0.0627361, 0.0731248
1.34858, 20, 15.448, 0.0614306, 4.69042, 4.55199, 0.0558826, 0.0614488, 0.281775, 0.067323, 0.0616456, 0.0705502, 0.117228, 0.136047, 0.0630579, 1.3472, 0.203245, 0.379132, 13.2202, 0.0614313, 0.166047, 0.0614306, 0.0614306, 0.0717085
1.35645, 20, 12.8237, 0.0603674, 4.69042, 7.1763, 0.0539993, 0.0603856, 0.280491, 0.0662541, 0.0605822, 0.0694784, 0.116091, 0.134907, 0.0619927, 1.49493, 0.232644, 0.492966, 10.3109, 0.0603681, 0.15634, 0.0603674, 0.0603674, 0.0705582
1.36432, 8, 10.7478, 0.0595475, 3.16228, -2.74779, 0.0522546, 0.0595656, 0.27937, 0.0654264, 0.059762, 0.0686466, 0.11518, 0.133982, 0.0611701, 1.6564, 0.271056, 0.642248, 7.89137, 0.0595482, 0.148066, 0.0595475, 0.0595475, 0.0696665
1.37219, 10, 9.1942, 0.058966, 3.4641, 0.805801, 0.0506329, 0.0589841, 0.278384, 0.0648345, 0.0591802, 0.0680493, 0.114485, 0.13326, 0.0605852, 1.83133, 0.319802, 0.833254, 5.92843, 0.0589667, 0.141152, 0.058966, 0.058966, 0.0690228
1.38005, 12, 8.12071, 0.0586136, 3.74166, 3.87929, 0.0491136, 0.0586317, 0.277501, 0.0644684, 0.0588273, 0.0676761, 0.11399, 0.132723, 0.0602283, 2.0193, 0.379943, 1.0716, 4.37369, 0.0586143, 0.135483, 0.0586136, 0.0586136, 0.0686131
1.38792, 10, 7.47505, 0.0584779, 3.4641, 2.52495, 0.0476721, 0.0584959, 0.276684, 0.0643151, 0.0586911, 0.0675137, 0.113674, 0.132351, 0.0600872, 2.2198, 0.452121, 1.36156, 3.17064, 0.0584786, 0.130914, 0.0584779, 0.0584779, 0.0684213
1.39579, 12, 7.20007, 0.0585452, 3.74166, 4.79993, 0.0462819, 0.0585631, 0.275893, 0.0643602, 0.0587576, 0.0675474, 0.113517, 0.132119, 0.0601478, 2.43223, 0.5364, 1.70517, 2.26074, 0.0585459, 0.127286, 0.0585452, 0.0585452, 0.0684306
1.40366, 6, 7.23717, 0.058802, 2.82843, -1.23717, 0.0449159, 0.0588198, 0.275093, 0.0645897, 0.0590135, 0.0677627, 0.1135, 0.132008, 0.0603969, 2.65597, 0.632117, 2.1015, 1.58776, 0.0588027, 0.12444, 0.058802, 0.058802, 0.0686252
