   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_30.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.08263, 18, 23.6604, 19.8368, 4.47214, -5.6604, 0, 19.8369, 20.0615, 20.2518, 19.838, 22.9795, 19.8368, 19.8368, 19.8368, 19.8368, 19.8368, 19.8368, 19.8368, 19.8368, 19.8368, 19.8368, 19.877, 19.8368
4.09053, 14, 23.4482, 19.9349, 4, -9.44822, 0, 19.9349, 20.1595, 20.3916, 19.9361, 22.7271, 19.9349, 19.9349, 19.9349, 19.9349, 19.9349, 19.9349, 19.9349, 19.9349, 19.9349, 19.9349, 19.9733, 19.9349
4.09842, 10, 23.2435, 20.0333, 3.4641, -13.2435, 0, 20.0333, 20.2579, 20.5305, 20.0348, 22.4839, 20.0333, 20.0333, 20.0333, 20.0333, 20.0333, 20.0333, 20.0333, 20.0333, 20.0333, 20.0333, 20.0696, 20.0333
4.10632, 14, 23.052, 20.1323, 4, -9.05201, 0, 20.1323, 20.3569, 20.6675, 20.1339, 22.2567, 20.1323, 20.1323, 20.1323, 20.1323, 20.1323, 20.1323, 20.1323, 20.1323, 20.1323, 20.1323, 20.1661, 20.1323
4.11421, 18, 22.8783, 20.2317, 4.47214, -4.87826, 0, 20.2318, 20.4564, 20.8013, 20.2336, 22.051, 20.2317, 20.2317, 20.2317, 20.2317, 20.2317, 20.2317, 20.2317, 20.2317, 20.2317, 20.2317, 20.2629, 20.2317
4.12211, 22, 22.7252, 20.3318, 4.89898, -0.725174, 0, 20.3318, 20.5564, 20.9311, 20.3339, 21.8708, 20.3318, 20.3318, 20.3318, 20.3318, 20.3318, 20.3318, 20.3318, 20.3318, 20.3318, 20.3318, 20.3601, 20.3318
4.13, 10, 22.5944, 20.4324, 3.4641, -12.5944, 0, 20.4325, 20.6571, 21.0559, 20.4348, 21.7185, 20.4324, 20.4324, 20.4324, 20.4324, 20.4324, 20.4324, 20.4324, 20.4324, 20.4324, 20.4324, 20.4579, 20.4324
4.1379, 20, 22.4863, 20.5337, 4.69042, -2.48629, 0, 20.5337, 20.7583, 21.1748, 20.5362, 21.5954, 20.5337, 20.5337, 20.5337, 20.5337, 20.5337, 20.5337, 20.5337, 20.5337, 20.5337, 20.5337, 20.5563, 20.5337
4.14579, 12, 22.4004, 20.6355, 3.74166, -10.4004, 0, 20.6355, 20.8601, 21.2872, 20.6383, 21.5014, 20.6355, 20.6355, 20.6355, 20.6355, 20.6355, 20.6355, 20.6355, 20.6355, 20.6355, 20.6355, 20.6554, 20.6355
4.15369, 16, 22.3353, 20.7379, 4.24264, -6.3353, 0, 20.7379, 20.9625, 21.3927, 20.7409, 21.4356, 20.7379, 20.7379, 20.7379, 20.7379, 20.7379, 20.7379, 20.7379, 20.7379, 20.7379, 20.7379, 20.7552, 20.7379
4.16159, 14, 22.2893, 20.8408, 4, -8.28933, 0, 20.8409, 21.0655, 21.4912, 20.844, 21.3962, 20.8408, 20.8408, 20.8408, 20.8408, 20.8408, 20.8408, 20.8408, 20.8409, 20.8408, 20.8408, 20.8558, 20.8408
4.16948, 12, 22.2604, 20.9443, 3.74166, -10.2604, 0, 20.9443, 21.169, 21.5828, 20.9477, 21.3811, 20.9443, 20.9443, 20.9443, 20.9443, 20.9443, 20.9443, 20.9443, 20.9443, 20.9443, 20.9443, 20.9571, 20.9443
4.17738, 8, 22.2464, 21.0483, 3.16228, -14.2464, 0, 21.0483, 21.2729, 21.6679, 21.0518, 21.3877, 21.0483, 21.0483, 21.0483, 21.0483, 21.0483, 21.0483, 21.0483, 21.0483, 21.0483, 21.0483, 21.0592, 21.0483
4.18527, 20, 22.2454, 21.1528, 4.69042, -2.24536, 0, 21.1528, 21.3774, 21.7472, 21.1565, 21.4134, 21.1528, 21.1528, 21.1528, 21.1528, 21.1528, 21.1528, 21.1528, 21.1528, 21.1528, 21.1528, 21.1621, 21.1528
4.19317, 6, 22.2554, 21.2578, 2.82843, -16.2554, 0, 21.2578, 21.4824, 21.8213, 21.2615, 21.4554, 21.2578, 21.2578, 21.2578, 21.2578, 21.2578, 21.2578, 21.2578, 21.2578, 21.2578, 21.2578, 21.2658, 21.2578
4.20106, 8, 22.275, 21.3631, 3.16228, -14.275, 0, 21.3632, 21.5878, 21.8914, 21.3669, 21.5113, 21.3631, 21.3631, 21.3631, 21.3631, 21.3631, 21.3631, 21.3631, 21.3631, 21.3631, 21.3631, 21.3702, 21.3631
4.20896, 12, 22.3029, 21.469, 3.74166, -10.3029, 0, 21.469, 21.6936, 21.9584, 21.4728, 21.5787, 21.469, 21.469, 21.469, 21.469, 21.469, 21.469, 21.469, 21.469, 21.469, 21.469, 21.4753, 21.469
4.21686, 12, 22.3381, 21.5751, 3.74166, -10.3381, 0, 21.5752, 21.7998, 22.0235, 21.5789, 21.6555, 21.5751, 21.5751, 21.5751, 21.5751, 21.5751, 21.5751, 21.5751, 21.5751, 21.5751, 21.5751, 21.581, 21.5751
4.22475, 4, 22.38, 21.6817, 2.44949, -18.38, 0, 21.6817, 21.9064, 22.0878, 21.6855, 21.7398, 21.6817, 21.6817, 21.6817, 21.6817, 21.6817, 21.6817, 21.6817, 21.6817, 21.6817, 21.6817, 21.6875, 21.6817
4.23265, 10, 22.428, 21.7887, 3.4641, -12.428, 0, 21.7887, 22.0134, 22.1522, 21.7923, 21.8302, 21.7887, 21.7887, 21.7887, 21.7887, 21.7887, 21.7887, 21.7887, 21.7887, 21.7887, 21.7887, 21.7946, 21.7887
4.24054, 16, 22.4817, 21.896, 4.24264, -6.48173, 0, 21.896, 22.1207, 22.2179, 21.8995, 21.9253, 21.896, 21.896, 21.896, 21.896, 21.896, 21.896, 21.896, 21.896, 21.896, 21.896, 21.9023, 21.896
4.24844, 10, 22.541, 22.0036, 3.4641, -12.541, 0, 22.0036, 22.2284, 22.2855, 22.007, 22.0241, 22.0036, 22.0036, 22.0036, 22.0036, 22.0036, 22.0036, 22.0036, 22.0036, 22.0036, 22.0036, 22.0106, 22.0036
4.25633, 16, 22.6058, 22.1116, 4.24264, -6.60575, 0, 22.1116, 22.3364, 22.3557, 22.1148, 22.1257, 22.1116, 22.1116, 22.1116, 22.1116, 22.1116, 22.1116, 22.1116, 22.1116, 22.1116, 22.1116, 22.1195, 22.1116
4.26423, 8, 22.6757, 22.2199, 3.16228, -14.6757, 0, 22.2199, 22.4448, 22.4291, 22.2229, 22.2295, 22.2199, 22.2199, 22.2199, 22.2199, 22.2199, 22.2199, 22.2199, 22.2199, 22.2199, 22.2199, 22.229, 22.2199
4.27212, 4, 22.7507, 22.3285, 2.44949, -18.7507, 0, 22.3285, 22.5535, 22.5059, 22.3313, 22.335, 22.3285, 22.3285, 22.3285, 22.3285, 22.3285, 22.3285, 22.3285, 22.3285, 22.3285, 22.3285, 22.3391, 22.3285
4.28002, 10, 22.8307, 22.4374, 3.4641, -12.8307, 0, 22.4374, 22.6627, 22.5863, 22.44, 22.4418, 22.4374, 22.4374, 22.4374, 22.4374, 22.4374, 22.4374, 22.4374, 22.4374, 22.4374, 22.4374, 22.4497, 22.4374
4.28792, 8, 22.9153, 22.5467, 3.16228, -14.9153, 0, 22.5467, 22.7722, 22.6704, 22.549, 22.5495, 22.5467, 22.5467, 22.5467, 22.5467, 22.5467, 22.5467, 22.5467, 22.5467, 22.5467, 22.5467, 22.5609, 22.5467
4.29581, 2, 23.0044, 22.6562, 2, -21.0044, 0, 22.6562, 22.8821, 22.7581, 22.6583, 22.6581, 22.6562, 22.6562, 22.6562, 22.6562, 22.6562, 22.6562, 22.6562, 22.6562, 22.6562, 22.6562, 22.6726, 22.6562
4.30371, 8, 23.0976, 22.7661, 3.16228, -15.0976, 0, 22.7661, 22.9926, 22.8493, 22.768, 22.7673, 22.7661, 22.7661, 22.7661, 22.7661, 22.7661, 22.7661, 22.7661, 22.7661, 22.7661, 22.7661, 22.7848, 22.7661
4.3116, 12, 23.1948, 22.8762, 3.74166, -11.1948, 0, 22.8762, 23.1036, 22.9437, 22.8779, 22.877, 22.8762, 22.8762, 22.8762, 22.8762, 22.8762, 22.8762, 22.8762, 22.8762, 22.8762, 22.8762, 22.8975, 22.8762
4.3195, 18, 23.2956, 22.9867, 4.47214, -5.29559, 0, 22.9867, 23.2152, 23.041, 22.9882, 22.9871, 22.9867, 22.9867, 22.9867, 22.9867, 22.9867, 22.9867, 22.9867, 22.9867, 22.9867, 22.9867, 23.0106, 22.9867
4.32739, 14, 23.3998, 23.0974, 4, -9.39979, 0, 23.0974, 23.3276, 23.141, 23.0988, 23.0977, 23.0974, 23.0974, 23.0974, 23.0974, 23.0974, 23.0974, 23.0974, 23.0974, 23.0974, 23.0974, 23.1242, 23.0974
4.33529, 12, 23.5072, 23.2084, 3.74166, -11.5072, 0, 23.2084, 23.441, 23.2433, 23.2096, 23.2086, 23.2084, 23.2084, 23.2084, 23.2084, 23.2084, 23.2084, 23.2084, 23.2084, 23.2084, 23.2084, 23.2382, 23.2084
4.34318, 14, 23.6177, 23.3197, 4, -9.61769, 0, 23.3197, 23.5556, 23.3477, 23.3208, 23.3198, 23.3197, 23.3197, 23.3197, 23.3197, 23.3197, 23.3197, 23.3197, 23.3197, 23.3197, 23.3197, 23.3525, 23.3197
4.35108, 14, 23.7313, 23.4313, 4, -9.73127, 0, 23.4313, 23.6717, 23.4538, 23.4323, 23.4313, 23.4313, 23.4313, 23.4313, 23.4313, 23.4313, 23.4313, 23.4313, 23.4313, 23.4313, 23.4313, 23.4672, 23.4313
4.35898, 8, 23.8481, 23.5431, 3.16228, -15.8481, 0, 23.5431, 23.7898, 23.5614, 23.5441, 23.5431, 23.5431, 23.5431, 23.5431, 23.5431, 23.5431, 23.5431, 23.5431, 23.5431, 23.5431, 23.5431, 23.5821, 23.5431
4.36687, 12, 23.9684, 23.6552, 3.74166, -11.9684, 0, 23.6552, 23.9105, 23.6702, 23.6561, 23.6553, 23.6552, 23.6552, 23.6552, 23.6552, 23.6552, 23.6552, 23.6552, 23.6552, 23.6552, 23.6552, 23.6972, 23.6552
4.37477, 10, 24.0927, 23.7676, 3.4641, -14.0927, 0, 23.7676, 24.0345, 23.7802, 23.7684, 23.7676, 23.7676, 23.7676, 23.7676, 23.7676, 23.7676, 23.7676, 23.7676, 23.7676, 23.7676, 23.7676, 23.8125, 23.7676
4.38266, 10, 24.2218, 23.8803, 3.4641, -14.2218, 0, 23.8803, 24.1629, 23.891, 23.8811, 23.8803, 23.8803, 23.8803, 23.8803, 23.8803, 23.8803, 23.8803, 23.8803, 23.8803, 23.8803, 23.8803, 23.9278, 23.8803
4.39056, 16, 24.3568, 23.9932, 4.24264, -8.35681, 0, 23.9933, 24.2968, 24.0026, 23.994, 23.9932, 23.9932, 23.9932, 23.9932, 23.9932, 23.9932, 23.9932, 23.9932, 23.9932, 23.9932, 23.9932, 24.0432, 23.9932
4.39845, 16, 24.4991, 24.1065, 4.24264, -8.49907, 0, 24.1065, 24.4379, 24.1148, 24.1072, 24.1065, 24.1065, 24.1065, 24.1065, 24.1065, 24.1065, 24.1065, 24.1065, 24.1065, 24.1065, 24.1065, 24.1586, 24.1065
4.40635, 14, 24.6505, 24.2199, 4, -10.6505, 0, 24.2199, 24.5882, 24.2275, 24.2206, 24.2199, 24.2199, 24.2199, 24.2199, 24.2199, 24.2199, 24.2199, 24.2199, 24.2199, 24.2199, 24.2199, 24.2739, 24.2199
4.41425, 20, 24.8137, 24.3337, 4.69042, -4.81373, 0, 24.3337, 24.7504, 24.3408, 24.3344, 24.3337, 24.3337, 24.3337, 24.3337, 24.3337, 24.3337, 24.3337, 24.3337, 24.3337, 24.3337, 24.3337, 24.3892, 24.3337
4.42214, 16, 24.9917, 24.4477, 4.24264, -8.99168, 0, 24.4477, 24.9276, 24.4545, 24.4484, 24.4477, 24.4477, 24.4477, 24.4477, 24.4477, 24.4477, 24.4477, 24.4477, 24.4477, 24.4477, 24.4477, 24.5043, 24.4477
4.43004, 20, 25.1883, 24.5619, 4.69042, -5.18826, 0, 24.562, 25.1237, 24.5685, 24.5626, 24.5619, 24.5619, 24.5619, 24.5619, 24.5619, 24.5619, 24.5619, 24.5619, 24.5619, 24.5619, 24.5619, 24.6193, 24.5619
4.43793, 30, 25.4082, 24.6765, 5.65685, 4.59183, 0, 24.6765, 25.3434, 24.6829, 24.6772, 24.6765, 24.6765, 24.6765, 24.6765, 24.6765, 24.6765, 24.6765, 24.6765, 24.6765, 24.6765, 24.6765, 24.7341, 24.6765
4.44583, 26, 25.657, 24.7913, 5.2915, 0.343046, 0, 24.7913, 25.5924, 24.7976, 24.7919, 24.7913, 24.7913, 24.7913, 24.7913, 24.7913, 24.7913, 24.7913, 24.7913, 24.7913, 24.7913, 24.7913, 24.8488, 24.7913
4.45372, 24, 25.9412, 24.9063, 5.09902, -1.94123, 0, 24.9063, 25.8771, 24.9127, 24.907, 24.9063, 24.9063, 24.9063, 24.9063, 24.9063, 24.9063, 24.9063, 24.9063, 24.9063, 24.9063, 24.9063, 24.9633, 24.9063
4.46162, 28, 26.2685, 25.0216, 5.47723, 1.73147, 0, 25.0216, 26.2052, 25.028, 25.0223, 25.0216, 25.0216, 25.0216, 25.0216, 25.0216, 25.0216, 25.0216, 25.0216, 25.0216, 25.0216, 25.0216, 25.0778, 25.0216
4.46952, 20, 26.6474, 25.1371, 4.69042, -6.64738, 0, 25.1371, 26.585, 25.1436, 25.1378, 25.1371, 25.1371, 25.1371, 25.1371, 25.1371, 25.1371, 25.1371, 25.1371, 25.1371, 25.1371, 25.1371, 25.1923, 25.1371
4.47741, 22, 27.0872, 25.2529, 4.89898, -5.08717, 0, 25.2529, 27.026, 25.2595, 25.2536, 25.2529, 25.2529, 25.2529, 25.2529, 25.2529, 25.2529, 25.2529, 25.2529, 25.2529, 25.2529, 25.2529, 25.3067, 25.2529
4.48531, 24, 27.5978, 25.3689, 5.09902, -3.59783, 0, 25.3689, 27.5381, 25.3756, 25.3696, 25.3689, 25.3689, 25.3689, 25.3689, 25.3689, 25.3689, 25.3689, 25.3689, 25.3689, 25.3689, 25.3689, 25.4212, 25.3689
4.4932, 30, 28.1897, 25.4852, 5.65685, 1.81028, 0, 25.4852, 28.1314, 25.4921, 25.4859, 25.4852, 25.4852, 25.4852, 25.4852, 25.4852, 25.4852, 25.4852, 25.4852, 25.4852, 25.4852, 25.4852, 25.5358, 25.4852
4.5011, 34, 28.873, 25.6016, 6, 5.12697, 0, 25.6017, 28.8162, 25.6088, 25.6024, 25.6016, 25.6016, 25.6016, 25.6016, 25.6016, 25.6016, 25.6016, 25.6016, 25.6016, 25.6016, 25.6016, 25.6505, 25.6016
4.50899, 42, 29.6573, 25.7183, 6.63325, 12.3427, 0, 25.7184, 29.602, 25.7257, 25.7191, 25.7183, 25.7183, 25.7183, 25.7183, 25.7183, 25.7183, 25.7183, 25.7183, 25.7183, 25.7183, 25.7183, 25.7655, 25.7183
4.51689, 36, 30.551, 25.8353, 6.16441, 5.44902, 0, 25.8353, 30.4971, 25.843, 25.8361, 25.8353, 25.8353, 25.8353, 25.8353, 25.8353, 25.8353, 25.8353, 25.8353, 25.8353, 25.8353, 25.8353, 25.8806, 25.8353
4.52478, 24, 31.5601, 25.9524, 5.09902, -7.56007, 0, 25.9524, 31.5075, 25.9605, 25.9532, 25.9524, 25.9524, 25.9524, 25.9524, 25.9524, 25.9524, 25.9524, 25.9524, 25.9524, 25.9524, 25.9524, 25.996, 25.9524
4.53268, 28, 32.6881, 26.0697, 5.47723, -4.68806, 0, 26.0697, 32.6367, 26.0784, 26.0706, 26.0697, 26.0697, 26.0697, 26.0697, 26.0697, 26.0697, 26.0697, 26.0697, 26.0697, 26.0697, 26.0697, 26.1116, 26.0697
4.54058, 36, 33.9348, 26.1873, 6.16441, 2.06517, 0, 26.1873, 33.8845, 26.1965, 26.1881, 26.1873, 26.1873, 26.1873, 26.1873, 26.1873, 26.1873, 26.1873, 26.1873, 26.1873, 26.1873, 26.1873, 26.2276, 26.1873
4.54847, 34, 35.2956, 26.305, 6, -1.29556, 0, 26.3051, 35.2461, 26.315, 26.3059, 26.305, 26.305, 26.305, 26.305, 26.305, 26.305, 26.305, 26.305, 26.305, 26.305, 26.305, 26.3437, 26.305
4.55637, 30, 36.7606, 26.423, 5.65685, -6.76064, 0, 26.423, 36.7119, 26.4338, 26.4238, 26.423, 26.423, 26.423, 26.423, 26.423, 26.423, 26.423, 26.423, 26.423, 26.423, 26.423, 26.46, 26.423
4.56426, 36, 38.3153, 26.5411, 6.16441, -2.31531, 0, 26.5411, 38.2671, 26.5529, 26.542, 26.5411, 26.5411, 26.5411, 26.5411, 26.5411, 26.5411, 26.5411, 26.5411, 26.5411, 26.5411, 26.5411, 26.5766, 26.5411
4.57216, 50, 39.9386, 26.6594, 7.2111, 10.0614, 0, 26.6594, 39.8907, 26.6725, 26.6603, 26.6594, 26.6594, 26.6594, 26.6594, 26.6594, 26.6594, 26.6594, 26.6594, 26.6594, 26.6594, 26.6594, 26.6933, 26.6594
4.58005, 40, 41.6046, 26.7779, 6.48074, -1.60456, 0, 26.7779, 41.5567, 26.7925, 26.7788, 26.7779, 26.7779, 26.7779, 26.7779, 26.7779, 26.7779, 26.7779, 26.7779, 26.7779, 26.7779, 26.7779, 26.8102, 26.7779
4.58795, 30, 43.2819, 26.8966, 5.65685, -13.2819, 0, 26.8966, 43.2339, 26.9129, 26.8975, 26.8966, 26.8966, 26.8966, 26.8966, 26.8966, 26.8966, 26.8966, 26.8966, 26.8966, 26.8966, 26.8966, 26.9272, 26.8966
4.59585, 50, 44.9354, 27.0154, 7.2111, 5.06464, 0, 27.0154, 44.887, 27.0338, 27.0163, 27.0154, 27.0154, 27.0154, 27.0154, 27.0154, 27.0154, 27.0154, 27.0154, 27.0154, 27.0154, 27.0154, 27.0444, 27.0154
4.60374, 32, 46.5268, 27.1344, 5.83095, -14.5268, 0, 27.1344, 46.4778, 27.1552, 27.1354, 27.1344, 27.1344, 27.1344, 27.1344, 27.1344, 27.1344, 27.1344, 27.1344, 27.1344, 27.1344, 27.1344, 27.1617, 27.1344
4.61164, 42, 48.0167, 27.2536, 6.63325, -6.01674, 0, 27.2536, 47.9666, 27.2772, 27.2545, 27.2536, 27.2536, 27.2536, 27.2536, 27.2536, 27.2536, 27.2536, 27.2536, 27.2536, 27.2536, 27.2536, 27.279, 27.2536
4.61953, 46, 49.3658, 27.3729, 6.9282, -3.36576, 0, 27.3729, 49.3143, 27.3997, 27.3739, 27.3729, 27.3729, 27.3729, 27.3729, 27.3729, 27.3729, 27.3729, 27.3729, 27.3729, 27.3729, 27.3729, 27.3965, 27.3729
4.62743, 34, 50.5369, 27.4924, 6, -16.5369, 0, 27.4924, 50.4838, 27.5227, 27.4934, 27.4924, 27.4924, 27.4924, 27.4924, 27.4924, 27.4924, 27.4924, 27.4924, 27.4924, 27.4924, 27.4924, 27.5142, 27.4924
4.63532, 46, 51.4969, 27.612, 6.9282, -5.49689, 0, 27.612, 51.4417, 27.6462, 27.6131, 27.612, 27.612, 27.612, 27.612, 27.612, 27.612, 27.612, 27.612, 27.612, 27.612, 27.612, 27.6319, 27.612
4.64322, 42, 52.2186, 27.7318, 6.63325, -10.2186, 0, 27.7318, 52.161, 27.7703, 27.7329, 27.7318, 27.7318, 27.7318, 27.7318, 27.7318, 27.7318, 27.7318, 27.7318, 27.7318, 27.7318, 27.7318, 27.7498, 27.7318
4.65111, 46, 52.6819, 27.8518, 6.9282, -6.68185, 0, 27.8518, 52.6214, 27.8949, 27.8528, 27.8518, 27.8518, 27.8518, 27.8518, 27.8518, 27.8518, 27.8518, 27.8518, 27.8518, 27.8518, 27.8518, 27.8679, 27.8518
4.65901, 40, 52.875, 27.9718, 6.48074, -12.875, 0, 27.9718, 52.8115, 28.0199, 27.9729, 27.9718, 27.9718, 27.9718, 27.9718, 27.9718, 27.9718, 27.9718, 27.9718, 27.9718, 27.9718, 27.9718, 27.9862, 27.9718
4.66691, 40, 52.7954, 28.0921, 6.48074, -12.7954, 0, 28.0921, 52.7284, 28.1452, 28.0932, 28.0921, 28.0921, 28.0921, 28.0921, 28.0921, 28.0921, 28.0921, 28.0921, 28.0921, 28.0921, 28.0921, 28.1048, 28.0921
4.6748, 34, 52.4493, 28.2124, 6, -18.4493, 0, 28.2124, 52.3787, 28.2708, 28.2135, 28.2124, 28.2124, 28.2124, 28.2124, 28.2124, 28.2124, 28.2124, 28.2124, 28.2124, 28.2124, 28.2124, 28.2235, 28.2124
4.6827, 52, 51.8522, 28.3329, 7.34847, 0.147842, 0, 28.3329, 51.7778, 28.3966, 28.334, 28.3329, 28.3329, 28.3329, 28.3329, 28.3329, 28.3329, 28.3329, 28.3329, 28.3329, 28.3329, 28.3329, 28.3425, 28.3329
4.69059, 40, 51.0269, 28.4535, 6.48074, -11.0269, 0, 28.4535, 50.9487, 28.5224, 28.4547, 28.4535, 28.4535, 28.4535, 28.4535, 28.4535, 28.4535, 28.4535, 28.4535, 28.4535, 28.4535, 28.4535, 28.4617, 28.4535
4.69849, 58, 50.0036, 28.5742, 7.74597, 7.99636, 0, 28.5742, 49.9217, 28.6481, 28.5754, 28.5742, 28.5742, 28.5742, 28.5742, 28.5742, 28.5742, 28.5742, 28.5742, 28.5742, 28.5742, 28.5742, 28.5811, 28.5742
4.70638, 24, 48.8171, 28.695, 5.09902, -24.8171, 0, 28.6951, 48.7316, 28.7735, 28.6962, 28.695, 28.695, 28.695, 28.695, 28.695, 28.695, 28.695, 28.695, 28.695, 28.695, 28.695, 28.7009, 28.695
4.71428, 36, 47.5059, 28.816, 6.16441, -11.5059, 0, 28.816, 47.4171, 28.8986, 28.8172, 28.816, 28.816, 28.816, 28.816, 28.816, 28.816, 28.816, 28.816, 28.816, 28.816, 28.816, 28.8208, 28.816
4.72217, 36, 46.1094, 28.937, 6.16441, -10.1094, 0, 28.937, 46.0179, 29.0232, 28.9382, 28.937, 28.937, 28.937, 28.937, 28.937, 28.937, 28.937, 28.937, 28.937, 28.937, 28.937, 28.941, 28.937
4.73007, 32, 44.667, 29.0581, 5.83095, -12.667, 0, 29.0581, 44.5733, 29.1473, 29.0594, 29.0581, 29.0581, 29.0581, 29.0581, 29.0581, 29.0581, 29.0581, 29.0581, 29.0581, 29.0581, 29.0581, 29.0614, 29.0581
4.73797, 30, 43.2162, 29.1793, 5.65685, -13.2162, 0, 29.1793, 43.121, 29.2706, 29.1806, 29.1793, 29.1793, 29.1793, 29.1793, 29.1793, 29.1793, 29.1793, 29.1793, 29.1793, 29.1793, 29.1793, 29.182, 29.1793
4.74586, 20, 41.7908, 29.3006, 4.69042, -21.7908, 0, 29.3006, 41.6948, 29.3931, 29.3018, 29.3006, 29.3006, 29.3006, 29.3006, 29.3006, 29.3006, 29.3006, 29.3006, 29.3006, 29.3006, 29.3006, 29.3027, 29.3006
4.75376, 26, 40.4203, 29.4219, 5.2915, -14.4203, 0, 29.4219, 40.3243, 29.5149, 29.4232, 29.4219, 29.4219, 29.4219, 29.4219, 29.4219, 29.4219, 29.4219, 29.4219, 29.4219, 29.4219, 29.4219, 29.4237, 29.4219
4.76165, 18, 39.129, 29.5433, 4.47214, -21.129, 0, 29.5433, 39.0337, 29.6358, 29.5446, 29.5433, 29.5433, 29.5433, 29.5433, 29.5433, 29.5433, 29.5433, 29.5433, 29.5433, 29.5433, 29.5433, 29.5448, 29.5433
4.76955, 26, 37.9355, 29.6648, 5.2915, -11.9355, 0, 29.6648, 37.8418, 29.7559, 29.6661, 29.6648, 29.6648, 29.6648, 29.6648, 29.6648, 29.6648, 29.6648, 29.6648, 29.6648, 29.6648, 29.6648, 29.666, 29.6648
4.77744, 34, 36.8529, 29.7863, 6, -2.85295, 0, 29.7863, 36.7614, 29.8753, 29.7876, 29.7863, 29.7863, 29.7863, 29.7863, 29.7863, 29.7863, 29.7863, 29.7863, 29.7863, 29.7863, 29.7863, 29.7874, 29.7863
4.78534, 8, 35.889, 29.9078, 3.16228, -27.889, 0, 29.9078, 35.8004, 29.994, 29.9092, 29.9078, 29.9078, 29.9078, 29.9078, 29.9078, 29.9078, 29.9078, 29.9078, 29.9078, 29.9078, 29.9078, 29.9088, 29.9078
4.79324, 12, 35.0465, 30.0294, 3.74166, -23.0465, 0, 30.0294, 34.9614, 30.1121, 30.0308, 30.0294, 30.0294, 30.0294, 30.0294, 30.0294, 30.0294, 30.0294, 30.0294, 30.0294, 30.0294, 30.0294, 30.0304, 30.0294
4.80113, 12, 34.3244, 30.151, 3.74166, -22.3244, 0, 30.1511, 34.2432, 30.2297, 30.1525, 30.151, 30.151, 30.151, 30.151, 30.151, 30.151, 30.151, 30.151, 30.151, 30.151, 30.151, 30.1521, 30.151
4.80903, 10, 33.7179, 30.2727, 3.4641, -23.7179, 0, 30.2727, 33.6411, 30.3469, 30.2741, 30.2727, 30.2727, 30.2727, 30.2727, 30.2727, 30.2727, 30.2727, 30.2727, 30.2727, 30.2727, 30.2727, 30.2739, 30.2727
4.81692, 30, 33.2198, 30.3944, 5.65685, -3.21976, 0, 30.3944, 33.1475, 30.4639, 30.3959, 30.3944, 30.3944, 30.3944, 30.3944, 30.3944, 30.3944, 30.3944, 30.3944, 30.3944, 30.3944, 30.3944, 30.3957, 30.3944
4.82482, 20, 32.821, 30.5161, 4.69042, -12.821, 0, 30.5161, 32.7534, 30.5807, 30.5176, 30.5161, 30.5161, 30.5161, 30.5161, 30.5161, 30.5161, 30.5161, 30.5161, 30.5161, 30.5161, 30.5161, 30.5176, 30.5161
4.83271, 24, 32.5114, 30.6378, 5.09902, -8.51145, 0, 30.6378, 32.4484, 30.6976, 30.6393, 30.6378, 30.6378, 30.6378, 30.6378, 30.6378, 30.6378, 30.6378, 30.6378, 30.6378, 30.6378, 30.6378, 30.6396, 30.6378
4.84061, 16, 32.2804, 30.7596, 4.24264, -16.2804, 0, 30.7596, 32.2219, 30.8145, 30.7611, 30.7596, 30.7596, 30.7596, 30.7596, 30.7596, 30.7596, 30.7596, 30.7596, 30.7596, 30.7596, 30.7596, 30.7617, 30.7596
4.84851, 42, 32.1174, 30.8813, 6.63325, 9.88258, 0, 30.8813, 32.0631, 30.9316, 30.8828, 30.8813, 30.8813, 30.8813, 30.8813, 30.8813, 30.8813, 30.8813, 30.8813, 30.8813, 30.8813, 30.8813, 30.8837, 30.8813
4.8564, 22, 32.0122, 31.003, 4.89898, -10.0122, 0, 31.003, 31.9619, 31.049, 31.0046, 31.003, 31.003, 31.003, 31.003, 31.003, 31.003, 31.003, 31.003, 31.003, 31.003, 31.003, 31.0059, 31.003
4.8643, 14, 31.9555, 31.1248, 4, -17.9555, 0, 31.1248, 31.9087, 31.1667, 31.1263, 31.1248, 31.1248, 31.1248, 31.1248, 31.1248, 31.1248, 31.1248, 31.1248, 31.1248, 31.1248, 31.1248, 31.1281, 31.1248
4.87219, 20, 31.9388, 31.2465, 4.69042, -11.9388, 0, 31.2465, 31.8951, 31.2847, 31.2481, 31.2465, 31.2465, 31.2465, 31.2465, 31.2465, 31.2465, 31.2465, 31.2465, 31.2465, 31.2465, 31.2465, 31.2503, 31.2465
4.88009, 16, 31.9545, 31.3682, 4.24264, -15.9545, 0, 31.3682, 31.9137, 31.4032, 31.3698, 31.3682, 31.3682, 31.3682, 31.3682, 31.3682, 31.3682, 31.3682, 31.3682, 31.3682, 31.3682, 31.3682, 31.3725, 31.3682
