   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_249.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.63087, 0, 0.000476503, 2.37504e-05, 1.41421, -0.000476503, 2.37504e-05, 2.3754e-05, 2.37535e-05, 0.000163742, 3.07129e-05, 2.37867e-05, 2.77456e-05, 5.01612e-05, 6.06561e-05, 2.3869e-05, 0.000213461, 2.42774e-05, 2.44537e-05, 2.37991e-05, 2.37504e-05, 2.37508e-05, 6.86593e-05, 2.37504e-05, 2.37504e-05, 2.61766e-05
0.638741, 0, 0.000783167, 3.93833e-05, 1.41421, -0.000783167, 3.93833e-05, 3.93891e-05, 3.93883e-05, 0.00027139, 5.0922e-05, 3.94433e-05, 4.60044e-05, 8.7922e-05, 0.000100546, 3.95797e-05, 0.000353787, 4.00529e-05, 4.05489e-05, 3.94524e-05, 3.93833e-05, 3.93838e-05, 0.000102701, 3.93833e-05, 3.93833e-05, 4.34042e-05
0.646612, 0, 0.00126754, 6.39761e-05, 1.41421, -0.00126754, 6.39761e-05, 6.39856e-05, 6.39843e-05, 0.000440627, 8.27087e-05, 6.40736e-05, 7.47252e-05, 0.000151566, 0.000163271, 6.4295e-05, 0.000574395, 6.48247e-05, 6.58684e-05, 6.40736e-05, 6.39761e-05, 6.3977e-05, 0.0001543, 6.39761e-05, 6.39761e-05, 7.05039e-05
0.654483, 0, 0.00201802, 0.000101829, 1.41421, -0.00201802, 0.000101829, 0.000101844, 0.000101842, 0.000700926, 0.000131624, 0.000101984, 0.000118926, 0.000256989, 0.000259767, 0.000102336, 0.000913696, 0.000102901, 0.000104839, 0.000101966, 0.000101829, 0.00010183, 0.000231766, 0.000101829, 0.000101829, 0.000112212
0.662354, 0, 0.00315841, 0.000158837, 1.41421, -0.00315841, 0.000158837, 0.000158861, 0.000158858, 0.00109265, 0.00020528, 0.000159079, 0.000185487, 0.000428591, 0.000405014, 0.000159628, 0.00142429, 0.000160191, 0.000163529, 0.000159029, 0.000158837, 0.00015884, 0.000346631, 0.000158837, 0.000158837, 0.000175022
0.670225, 0, 0.00485776, 0.000242858, 1.41421, -0.00485776, 0.000242858, 0.000242894, 0.000242889, 0.00166945, 0.000313809, 0.000243227, 0.000283571, 0.00070303, 0.000618945, 0.000244066, 0.00217611, 0.00024456, 0.000250026, 0.000243125, 0.000242858, 0.000242861, 0.000514484, 0.000242858, 0.000242858, 0.000267583
0.678096, 0, 0.00734112, 0.000364049, 1.41421, -0.00734112, 0.000364049, 0.000364103, 0.000364096, 0.0025006, 0.00047031, 0.000364602, 0.000425024, 0.00113417, 0.000927299, 0.000365858, 0.00325939, 0.000366186, 0.000374786, 0.00036442, 0.000364049, 0.000364055, 0.000755871, 0.000364049, 0.000364049, 0.00040108
0.685967, 0, 0.0109004, 0.000535149, 1.41421, -0.0109004, 0.000535149, 0.000535228, 0.000535217, 0.00367269, 0.000691193, 0.000535961, 0.00062469, 0.00179936, 0.00136228, 0.000537806, 0.00478698, 0.000537824, 0.000550918, 0.000535662, 0.000535149, 0.000535157, 0.00109717, 0.000535149, 0.000535149, 0.00058953
0.693838, 0, 0.0159045, 0.000771613, 1.41421, -0.0159045, 0.000771613, 0.000771728, 0.000771712, 0.00529045, 0.000996356, 0.000772783, 0.000900575, 0.00280695, 0.00196289, 0.00077544, 0.00689531, 0.000774951, 0.000794329, 0.00077232, 0.000771613, 0.000771625, 0.00157139, 0.000771613, 0.000771613, 0.000849938
0.701708, 0, 0.0228066, 0.00109155, 1.41421, -0.0228066, 0.00109155, 0.00109171, 0.00109169, 0.00747603, 0.00140908, 0.0010932, 0.00127375, 0.0043049, 0.00277465, 0.00109696, 0.00974349, 0.0010957, 0.00112365, 0.00109252, 0.00109155, 0.00109156, 0.00221873, 0.00109155, 0.00109155, 0.00120222
0.709579, 0, 0.032148, 0.00151538, 1.41421, -0.032148, 0.00151538, 0.00151561, 0.00151558, 0.0103665, 0.00195559, 0.00151768, 0.00176798, 0.00648979, 0.00384874, 0.00152288, 0.01351, 0.00152052, 0.00155991, 0.00151671, 0.00151538, 0.00151541, 0.00308704, 0.00151538, 0.00151538, 0.00166882
0.71745, 0, 0.0445559, 0.00206521, 1.41421, -0.0445559, 0.00206521, 0.00206552, 0.00206548, 0.0141089, 0.0026642, 0.00206833, 0.00240893, 0.00961532, 0.00524018, 0.00207541, 0.0183863, 0.00207153, 0.00212583, 0.00206702, 0.00206521, 0.00206524, 0.00423196, 0.00206521, 0.00206521, 0.00227401
0.725321, 0, 0.0607342, 0.00276379, 1.41421, -0.0607342, 0.00276379, 0.00276419, 0.00276414, 0.0188531, 0.00356398, 0.00276795, 0.00322296, 0.0139987, 0.00700523, 0.00277741, 0.0245672, 0.00277152, 0.00284483, 0.00276623, 0.00276379, 0.00276383, 0.00571696, 0.00276379, 0.00276379, 0.00304277
0.733192, 0, 0.0814436, 0.00363317, 1.41421, -0.0814436, 0.00363317, 0.0036337, 0.00363363, 0.0247418, 0.004683, 0.00363863, 0.00423558, 0.0200228, 0.00919774, 0.00365104, 0.0322386, 0.00364256, 0.00373962, 0.00363646, 0.00363317, 0.00363322, 0.00761349, 0.00363317, 0.00363317, 0.00399926
0.741063, 2, 0.107474, 0.00469315, 2, 1.89253, 0.00469315, 0.00469384, 0.00469374, 0.0318997, 0.00604626, 0.00470019, 0.00546959, 0.0281322, 0.0118651, 0.00471619, 0.0415621, 0.00470446, 0.00483059, 0.00469755, 0.00469315, 0.00469322, 0.0100015, 0.00469315, 0.00469315, 0.00516514
0.748934, 0, 0.139607, 0.00595952, 1.41421, -0.139607, 0.00595952, 0.00596039, 0.00596027, 0.0404208, 0.00767345, 0.00596844, 0.006943, 0.0388204, 0.0150438, 0.0059887, 0.0526598, 0.00597304, 0.00613404, 0.00596537, 0.00595952, 0.00595961, 0.0129711, 0.00595952, 0.00595952, 0.00655763
0.756805, 0, 0.178564, 0.0074423, 1.41421, -0.178564, 0.0074423, 0.00744338, 0.00744323, 0.0503562, 0.00957661, 0.0074534, 0.00866701, 0.052605, 0.0187545, 0.00747864, 0.0655971, 0.0074583, 0.0076604, 0.00745001, 0.0074423, 0.0074424, 0.0166245, 0.0074423, 0.0074423, 0.00818757
0.764676, 0, 0.224956, 0.00914428, 1.41421, -0.224956, 0.00914428, 0.00914561, 0.00914543, 0.0617039, 0.0117583, 0.00915788, 0.0106443, 0.0699926, 0.0229987, 0.00918879, 0.0803705, 0.00916304, 0.00941276, 0.00915438, 0.00914428, 0.00914441, 0.0210816, 0.00914428, 0.00914428, 0.0100579
0.772547, 2, 0.279223, 0.0110599, 2, 1.72078, 0.0110599, 0.0110615, 0.0110613, 0.0744011, 0.0142102, 0.0110763, 0.0128676, 0.0914297, 0.0277557, 0.0111136, 0.0968967, 0.0110817, 0.0113858, 0.011073, 0.0110599, 0.0110601, 0.0264851, 0.0110599, 0.0110599, 0.0121623
0.780418, 0, 0.341577, 0.0131749, 1.41421, -0.341577, 0.0131749, 0.0131768, 0.0131766, 0.088321, 0.0169123, 0.0131944, 0.0153195, 0.117244, 0.0329815, 0.0132386, 0.115009, 0.0131999, 0.0135655, 0.0131918, 0.0131749, 0.0131751, 0.0330098, 0.0131749, 0.0131749, 0.0144849
0.788289, 0, 0.411953, 0.0154662, 1.41421, -0.411953, 0.0154662, 0.0154684, 0.0154681, 0.103275, 0.0198334, 0.015489, 0.0179722, 0.147582, 0.038609, 0.0155406, 0.13446, 0.0154947, 0.0159292, 0.0154878, 0.0154662, 0.0154664, 0.0408707, 0.0154662, 0.0154662, 0.0170006
0.79616, 0, 0.489967, 0.0179032, 1.41421, -0.489967, 0.0179032, 0.0179057, 0.0179054, 0.119018, 0.0229321, 0.0179294, 0.0207889, 0.182341, 0.0445512, 0.0179888, 0.15493, 0.0179351, 0.018447, 0.0179306, 0.0179032, 0.0179034, 0.0503324, 0.0179032, 0.0179032, 0.0196758
0.80403, 0, 0.5749, 0.0204491, 1.41421, -0.5749, 0.0204491, 0.020452, 0.0204516, 0.135266, 0.0261595, 0.0204788, 0.0237258, 0.22112, 0.0507054, 0.0205463, 0.176043, 0.0204846, 0.0210837, 0.0204836, 0.0204491, 0.0204494, 0.0617155, 0.0204491, 0.0204491, 0.0224709
0.811901, 4, 0.665699, 0.0230634, 2.44949, 3.3343, 0.0230634, 0.0230666, 0.0230662, 0.151704, 0.0294613, 0.0230967, 0.0267346, 0.263184, 0.0569591, 0.0231723, 0.197391, 0.0231025, 0.0238011, 0.0231067, 0.0230634, 0.0230637, 0.0753974, 0.0230634, 0.0230634, 0.0253425
0.819772, 0, 0.761001, 0.0257042, 1.41421, -0.761001, 0.0257042, 0.0257078, 0.0257073, 0.168013, 0.0327819, 0.025741, 0.0297655, 0.307449, 0.0631964, 0.0258247, 0.218554, 0.0257467, 0.0265613, 0.0257583, 0.0257042, 0.0257045, 0.0918061, 0.0257042, 0.0257042, 0.0282462
0.827643, 4, 0.859188, 0.0283308, 2.44949, 3.14081, 0.0283308, 0.0283347, 0.0283342, 0.183883, 0.0360671, 0.028371, 0.03277, 0.352516, 0.0693058, 0.0284625, 0.239127, 0.0283766, 0.0293295, 0.0283982, 0.0283308, 0.0283312, 0.111402, 0.0283308, 0.0283308, 0.0311401
0.835514, 0, 0.958459, 0.0309062, 1.41421, -0.958459, 0.0309062, 0.0309105, 0.0309099, 0.199035, 0.0392681, 0.0309498, 0.0357044, 0.396727, 0.0751861, 0.0310486, 0.258747, 0.0309551, 0.0320774, 0.0309901, 0.0309062, 0.0309067, 0.13465, 0.0309062, 0.0309062, 0.0339875
0.843385, 0, 1.05692, 0.0333991, 1.41421, -1.05692, 0.0333991, 0.0334037, 0.0334031, 0.213235, 0.0423433, 0.0334457, 0.0385314, 0.438266, 0.0807519, 0.0335514, 0.277104, 0.0334507, 0.0347851, 0.0335034, 0.0333991, 0.0333996, 0.161971, 0.0333991, 0.0333991, 0.036759
0.851256, 0, 1.15267, 0.035785, 1.41421, -1.15267, 0.035785, 0.0357899, 0.0357892, 0.226303, 0.0452604, 0.0358344, 0.0412222, 0.475284, 0.0859376, 0.0359464, 0.293966, 0.0358389, 0.0374435, 0.0359147, 0.035785, 0.0357855, 0.193692, 0.035785, 0.035785, 0.0394349
0.859127, 2, 1.24391, 0.0380471, 2, 0.756094, 0.0380471, 0.0380521, 0.0380514, 0.23812, 0.0479977, 0.0380989, 0.0437569, 0.506044, 0.0906994, 0.0382165, 0.309177, 0.0381028, 0.0400554, 0.0382085, 0.0380471, 0.0380476, 0.229978, 0.0380471, 0.0380471, 0.0420061
0.866998, 0, 1.329, 0.040176, 1.41421, -1.329, 0.040176, 0.0401812, 0.0401805, 0.248628, 0.0505433, 0.0402299, 0.0461249, 0.52906, 0.0950148, 0.0403525, 0.32266, 0.0402331, 0.0426357, 0.0403772, 0.040176, 0.0401765, 0.270769, 0.040176, 0.040176, 0.0444747
0.874869, 0, 1.40656, 0.0421692, 1.41421, -1.40656, 0.0421692, 0.0421747, 0.0421739, 0.257826, 0.0528949, 0.0422251, 0.0483238, 0.543232, 0.0988819, 0.0423519, 0.334417, 0.0422273, 0.0452109, 0.0424199, 0.0421692, 0.0421698, 0.315716, 0.0421692, 0.0421692, 0.046854
0.88274, 4, 1.47545, 0.0440301, 2.44949, 2.52455, 0.0440301, 0.0440357, 0.044035, 0.26576, 0.0550578, 0.0440875, 0.050358, 0.547941, 0.102316, 0.0442179, 0.344508, 0.0440886, 0.0478183, 0.044342, 0.0440301, 0.0440307, 0.364139, 0.0440301, 0.0440301, 0.0491686
0.890611, 0, 1.53484, 0.0457661, 1.41421, -1.53484, 0.0457661, 0.0457719, 0.0457711, 0.272518, 0.0570435, 0.0458248, 0.0522373, 0.543102, 0.105344, 0.0459581, 0.353048, 0.0458246, 0.050504, 0.046153, 0.0457661, 0.0457667, 0.415007, 0.0457661, 0.0457661, 0.0514542
0.898482, 0, 1.58414, 0.0473875, 1.41421, -1.58414, 0.0473875, 0.0473934, 0.0473926, 0.27821, 0.0588674, 0.0474473, 0.0539749, 0.529173, 0.108005, 0.047583, 0.360186, 0.0474454, 0.0533211, 0.0478652, 0.0473875, 0.0473881, 0.466945, 0.0473875, 0.0473875, 0.0537576
0.906353, 2, 1.62305, 0.0489058, 2, 0.376946, 0.0489058, 0.0489117, 0.0489109, 0.282965, 0.0605466, 0.0489664, 0.0555855, 0.507108, 0.110342, 0.049104, 0.366091, 0.0489628, 0.0563274, 0.0494916, 0.0489058, 0.0489064, 0.518284, 0.0489058, 0.0489058, 0.0561378
0.914223, 0, 1.65148, 0.0503325, 1.41421, -1.65148, 0.0503325, 0.0503385, 0.0503377, 0.286915, 0.0620989, 0.0503937, 0.0570843, 0.478267, 0.112398, 0.0505328, 0.370938, 0.0503882, 0.0595828, 0.0510449, 0.0503325, 0.0503331, 0.567144, 0.0503325, 0.0503325, 0.0586666
0.922094, 4, 1.66952, 0.0516784, 2.44949, 2.33048, 0.0516784, 0.0516844, 0.0516836, 0.290192, 0.0635408, 0.0517401, 0.0584853, 0.444297, 0.114217, 0.0518804, 0.3749, 0.0517325, 0.0631476, 0.0525361, 0.0516784, 0.051679, 0.611549, 0.0516784, 0.0516784, 0.0614303
0.929965, 2, 1.67748, 0.0529527, 2, 0.322518, 0.0529526, 0.0529587, 0.0529579, 0.292915, 0.0648871, 0.0530148, 0.0598009, 0.406991, 0.115837, 0.0531559, 0.378138, 0.053005, 0.0670845, 0.0539734, 0.0529527, 0.0529533, 0.649568, 0.0529527, 0.0529527, 0.0645312
0.937836, 2, 1.67584, 0.0541629, 2, 0.32416, 0.0541629, 0.054169, 0.0541682, 0.295192, 0.0661504, 0.0542253, 0.0610416, 0.368153, 0.117294, 0.054367, 0.380793, 0.0542133, 0.0714452, 0.0553622, 0.0541629, 0.0541635, 0.679458, 0.0541629, 0.0541629, 0.0680883
0.945707, 2, 1.66527, 0.0553151, 2, 0.334727, 0.055315, 0.0553212, 0.0553203, 0.297114, 0.0673409, 0.0553776, 0.0622157, 0.329468, 0.118616, 0.0555198, 0.382989, 0.0553635, 0.0762844, 0.0567048, 0.0553151, 0.0553157, 0.699811, 0.0553151, 0.0553151, 0.072237
0.953578, 2, 1.64666, 0.0564137, 2, 0.353338, 0.0564137, 0.0564198, 0.056419, 0.298759, 0.0684667, 0.0564764, 0.0633299, 0.2924, 0.119828, 0.0566189, 0.384827, 0.0564602, 0.0816531, 0.0580009, 0.0564137, 0.0564143, 0.709669, 0.0564137, 0.0564137, 0.0771266
0.961449, 2, 1.62111, 0.0574625, 2, 0.378888, 0.0574624, 0.0574686, 0.0574678, 0.300187, 0.0695343, 0.0575253, 0.0643895, 0.258127, 0.120948, 0.057668, 0.38639, 0.0575073, 0.0876024, 0.0592475, 0.0574625, 0.0574631, 0.708608, 0.0574625, 0.0574625, 0.082915
0.96932, 0, 1.58995, 0.0584645, 1.41421, -1.58995, 0.0584644, 0.0584706, 0.0584698, 0.301448, 0.0705492, 0.0585274, 0.0653989, 0.227505, 0.121993, 0.0586703, 0.387742, 0.0585079, 0.0941905, 0.0604408, 0.0584645, 0.0584651, 0.696781, 0.0584645, 0.0584645, 0.0897603
0.977191, 4, 1.55472, 0.0594229, 2.44949, 2.44528, 0.0594228, 0.059429, 0.0594282, 0.302579, 0.0715162, 0.0594858, 0.0663623, 0.201059, 0.122975, 0.0596288, 0.388934, 0.0594653, 0.101495, 0.0615759, 0.0594229, 0.0594235, 0.674899, 0.0594229, 0.0594229, 0.0978083
0.985062, 2, 1.51715, 0.0603411, 2, 0.482853, 0.0603409, 0.0603473, 0.0603464, 0.303611, 0.0724401, 0.0604041, 0.0672837, 0.179012, 0.123905, 0.0605471, 0.390005, 0.060383, 0.109633, 0.0626487, 0.0603411, 0.0603417, 0.644177, 0.0603411, 0.0603411, 0.107178
0.992933, 6, 1.47911, 0.0612232, 2.82843, 4.52089, 0.061223, 0.0612294, 0.0612286, 0.304567, 0.0733259, 0.0612862, 0.068168, 0.161325, 0.12479, 0.0614293, 0.390984, 0.0612652, 0.118803, 0.0636562, 0.0612232, 0.0612239, 0.606234, 0.0612232, 0.0612232, 0.117942
1.0008, 4, 1.44261, 0.062074, 2.44949, 2.55739, 0.0620737, 0.0620802, 0.0620793, 0.305464, 0.074179, 0.062137, 0.0690201, 0.147745, 0.12564, 0.0622801, 0.391893, 0.0621169, 0.129343, 0.0645972, 0.062074, 0.0620746, 0.56296, 0.062074, 0.062074, 0.130109
1.00867, 2, 1.40977, 0.0628989, 2, 0.59023, 0.0628984, 0.0629051, 0.0629042, 0.306318, 0.0750053, 0.0629619, 0.0698458, 0.137865, 0.126461, 0.063105, 0.392749, 0.0629437, 0.141835, 0.0654731, 0.0628989, 0.0628995, 0.516373, 0.0628989, 0.0628989, 0.143609
1.01655, 2, 1.3829, 0.063704, 2, 0.617098, 0.0637033, 0.0637101, 0.0637093, 0.307141, 0.0758113, 0.063767, 0.0706514, 0.131176, 0.127262, 0.0639101, 0.393564, 0.0637518, 0.157258, 0.0662879, 0.063704, 0.0637046, 0.468482, 0.063704, 0.063704, 0.158275
1.02442, 2, 1.36465, 0.0644956, 2, 0.635354, 0.0644947, 0.0645017, 0.0645009, 0.307943, 0.0766034, 0.0645586, 0.0714433, 0.127117, 0.12805, 0.0647017, 0.394348, 0.0645478, 0.177234, 0.0670481, 0.0644956, 0.0644962, 0.42115, 0.0644956, 0.0644956, 0.173836
1.03229, 0, 1.35828, 0.0652801, 1.41421, -1.35828, 0.0652789, 0.0652863, 0.0652854, 0.308734, 0.0773882, 0.0653431, 0.072228, 0.125112, 0.128831, 0.0654863, 0.395107, 0.0653385, 0.204371, 0.0677623, 0.0652801, 0.0652807, 0.376002, 0.0652801, 0.0652801, 0.189921
1.04016, 2, 1.36816, 0.0660636, 2, 0.631845, 0.0660619, 0.0660697, 0.0660689, 0.309521, 0.0781719, 0.0661266, 0.0730115, 0.124604, 0.129611, 0.0662697, 0.395844, 0.0661302, 0.242765, 0.0684408, 0.0660636, 0.0660642, 0.334343, 0.0660636, 0.0660636, 0.206067
1.04803, 0, 1.40043, 0.0668513, 1.41421, -1.40043, 0.0668491, 0.0668574, 0.0668566, 0.310311, 0.0789597, 0.0669143, 0.0737993, 0.125079, 0.130396, 0.0670574, 0.396557, 0.0669289, 0.298667, 0.0690945, 0.0668513, 0.0668519, 0.297133, 0.0668513, 0.0668513, 0.221738
1.0559, 2, 1.46395, 0.0676474, 2, 0.536046, 0.0676444, 0.0676535, 0.0676527, 0.311108, 0.0797558, 0.0677104, 0.0745954, 0.126081, 0.131191, 0.0678535, 0.397242, 0.0677392, 0.381372, 0.0697342, 0.0676474, 0.067648, 0.264971, 0.0676474, 0.0676474, 0.236357
1.06377, 0, 1.57143, 0.0684547, 1.41421, -1.57143, 0.0684508, 0.0684608, 0.06846, 0.311916, 0.0805631, 0.0685177, 0.0754027, 0.127228, 0.131997, 0.0686608, 0.397887, 0.0685649, 0.5043, 0.07037, 0.0684547, 0.0684553, 0.23813, 0.0684547, 0.0684547, 0.249338
1.07164, 4, 1.74082, 0.0692743, 2.44949, 2.25918, 0.0692692, 0.0692805, 0.0692796, 0.312736, 0.0813828, 0.0693373, 0.0762224, 0.128212, 0.132815, 0.0694805, 0.398478, 0.0694084, 0.686292, 0.07101, 0.0692743, 0.0692749, 0.216589, 0.0692743, 0.0692743, 0.260133
1.07951, 0, 1.99679, 0.0701056, 1.41421, -1.99679, 0.070099, 0.0701118, 0.070111, 0.313567, 0.0822141, 0.0701687, 0.0770537, 0.128808, 0.133646, 0.0703118, 0.398993, 0.0702703, 0.95299, 0.07166, 0.0701056, 0.0701063, 0.200095, 0.0701056, 0.0701056, 0.268269
1.08738, 2, 2.37225, 0.0709461, 2, -0.372254, 0.0709374, 0.0709522, 0.0709514, 0.314408, 0.0830545, 0.0710091, 0.0778941, 0.128867, 0.134486, 0.0711522, 0.399405, 0.07115, 1.33824, 0.0723231, 0.0709461, 0.0709467, 0.188222, 0.0709461, 0.0709461, 0.273385
1.09525, 6, 2.90953, 0.071791, 2.82843, 3.09047, 0.0717798, 0.0717971, 0.0717963, 0.315253, 0.0838995, 0.071854, 0.078739, 0.128313, 0.135331, 0.0719971, 0.399683, 0.0720455, 1.8852, 0.0729991, 0.071791, 0.0717916, 0.180433, 0.071791, 0.071791, 0.275261
1.10313, 6, 3.66106, 0.0726337, 2.82843, 2.33894, 0.0726194, 0.0726399, 0.072639, 0.316095, 0.0847422, 0.0726967, 0.0795818, 0.127136, 0.136173, 0.0728399, 0.399791, 0.0729534, 2.647, 0.0736847, 0.0726337, 0.0726343, 0.176128, 0.0726337, 0.0726337, 0.273835
1.111, 0, 4.6892, 0.0734659, 1.41421, -4.6892, 0.0734476, 0.073472, 0.0734712, 0.316928, 0.0855744, 0.0735289, 0.080414, 0.125377, 0.137005, 0.073672, 0.399688, 0.0738696, 3.68644, 0.0743735, 0.0734659, 0.0734665, 0.174692, 0.0734659, 0.0734659, 0.26921
1.11887, 8, 6.06467, 0.0742771, 3.16228, 1.93533, 0.0742538, 0.0742833, 0.0742824, 0.317739, 0.0863856, 0.0743401, 0.0812252, 0.123121, 0.137816, 0.0744833, 0.399337, 0.0747893, 5.07452, 0.0750562, 0.0742771, 0.0742777, 0.17553, 0.0742771, 0.0742771, 0.26164
1.12674, 20, 7.86348, 0.0750554, 4.69042, 12.1365, 0.0750259, 0.0750615, 0.0750607, 0.318517, 0.0871639, 0.0751184, 0.0820035, 0.120478, 0.138594, 0.0752615, 0.398699, 0.0757071, 6.88727, 0.0757209, 0.0750554, 0.075056, 0.178088, 0.0750554, 0.0750554, 0.251512
1.13461, 10, 10.162, 0.0757871, 3.4641, -0.162004, 0.0757499, 0.0757933, 0.0757924, 0.319249, 0.0878956, 0.0758501, 0.0827352, 0.11757, 0.139326, 0.0759933, 0.397744, 0.0766179, 9.20092, 0.0763536, 0.0757871, 0.0757877, 0.181871, 0.0757871, 0.0757871, 0.239313
1.14248, 16, 13.0299, 0.0764574, 4.24264, 2.97009, 0.0764108, 0.0764635, 0.0764627, 0.319919, 0.0885659, 0.0765204, 0.0834055, 0.114522, 0.139996, 0.0766636, 0.396451, 0.0775167, 12.0848, 0.0769383, 0.0764574, 0.076458, 0.186445, 0.0764574, 0.0764574, 0.225593
1.15035, 8, 16.522, 0.0770503, 3.16228, -8.52197, 0.0769921, 0.0770564, 0.0770556, 0.320512, 0.0891588, 0.0771133, 0.0839984, 0.111446, 0.140589, 0.0772565, 0.394814, 0.078399, 15.5935, 0.0774578, 0.0770503, 0.0770509, 0.191441, 0.0770503, 0.0770503, 0.210921
1.15822, 20, 20.6681, 0.077549, 4.69042, -0.66811, 0.0774768, 0.0775552, 0.0775543, 0.321011, 0.0896575, 0.077612, 0.0844971, 0.108436, 0.141088, 0.0777552, 0.392845, 0.0792607, 19.7562, 0.077894, 0.077549, 0.0775496, 0.19655, 0.077549, 0.077549, 0.195852
1.16609, 36, 25.4641, 0.0779364, 6.16441, 10.5359, 0.0778472, 0.0779425, 0.0779417, 0.321398, 0.0900449, 0.0779994, 0.0848845, 0.105564, 0.141475, 0.0781426, 0.390582, 0.0800981, 24.5685, 0.0782283, 0.0779364, 0.077937, 0.201516, 0.0779364, 0.0779364, 0.180889
1.17396, 26, 30.8626, 0.0781954, 5.2915, -4.86258, 0.0780857, 0.0782015, 0.0782007, 0.321657, 0.0903039, 0.0782584, 0.0851434, 0.102875, 0.141734, 0.0784015, 0.388091, 0.0809076, 29.9825, 0.0784423, 0.0781954, 0.078196, 0.206124, 0.0781954, 0.0781954, 0.166457
1.18184, 44, 36.767, 0.0783094, 6.78233, 7.23303, 0.0781753, 0.0783156, 0.0783147, 0.321771, 0.0904179, 0.0783724, 0.0852575, 0.100389, 0.141848, 0.0785156, 0.385474, 0.0816848, 35.9013, 0.0785182, 0.0783094, 0.07831, 0.210197, 0.0783094, 0.0783094, 0.152893
1.18971, 38, 43.029, 0.0782633, 6.32456, -5.02901, 0.0781, 0.0782695, 0.0782687, 0.321725, 0.0903719, 0.0783264, 0.0852114, 0.0981035, 0.141802, 0.0784695, 0.382869, 0.0824245, 42.1764, 0.0784399, 0.0782633, 0.078264, 0.213586, 0.0782633, 0.0782633, 0.140429
1.19758, 58, 49.4517, 0.0780439, 7.74597, 8.5483, 0.077846, 0.0780501, 0.0780492, 0.321506, 0.0901524, 0.0781069, 0.084992, 0.0959992, 0.141583, 0.0782501, 0.380461, 0.0831195, 48.6105, 0.0781931, 0.0780439, 0.0780445, 0.216161, 0.0780439, 0.0780439, 0.129203
1.20545, 44, 55.7964, 0.0776405, 6.78233, -11.7964, 0.0774016, 0.0776467, 0.0776458, 0.321102, 0.089749, 0.0777035, 0.0845886, 0.094044, 0.14118, 0.0778467, 0.378479, 0.0837603, 54.9648, 0.0777666, 0.0776405, 0.0776411, 0.217815, 0.0776405, 0.0776405, 0.119263
1.21332, 64, 61.7972, 0.0770461, 8.12404, 2.20283, 0.076759, 0.0770522, 0.0770514, 0.320508, 0.0891546, 0.0771091, 0.0839942, 0.0921987, 0.140585, 0.0772522, 0.377206, 0.0843347, 60.9732, 0.0771525, 0.0770461, 0.0770467, 0.218454, 0.0770461, 0.0770461, 0.110585
1.22119, 82, 67.1777, 0.0762576, 9.16515, 14.8223, 0.0759141, 0.0762638, 0.0762629, 0.319719, 0.0883661, 0.0763206, 0.0832057, 0.0904225, 0.139797, 0.0764638, 0.376981, 0.0848275, 66.3593, 0.0763474, 0.0762576, 0.0762582, 0.218005, 0.0762576, 0.0762576, 0.103086
1.22906, 62, 71.6733, 0.0752768, 8, -9.67326, 0.0748672, 0.075283, 0.0752821, 0.318738, 0.0873853, 0.0753398, 0.0822249, 0.088677, 0.138816, 0.075483, 0.378198, 0.0852223, 70.8581, 0.0753525, 0.0752768, 0.0752774, 0.216416, 0.0752768, 0.0752768, 0.0966472
1.23693, 72, 75.0511, 0.0741107, 8.60233, -3.05109, 0.0736241, 0.0741168, 0.074116, 0.317572, 0.0862192, 0.0741737, 0.0810587, 0.0869299, 0.13765, 0.0743168, 0.381314, 0.0855017, 74.2367, 0.0741743, 0.0741107, 0.0741113, 0.213663, 0.0741107, 0.0741107, 0.0911281
1.2448, 76, 77.1316, 0.0727713, 8.83176, -1.13156, 0.0721952, 0.0727775, 0.0727767, 0.316232, 0.0848798, 0.0728344, 0.0797194, 0.0851571, 0.13631, 0.0729775, 0.386842, 0.0856513, 76.3152, 0.0728249, 0.0727713, 0.072772, 0.209748, 0.0727713, 0.0727713, 0.0863824
1.25267, 86, 77.8034, 0.0712764, 9.38083, 8.19658, 0.0705964, 0.0712826, 0.0712818, 0.314737, 0.0833849, 0.0713395, 0.0782245, 0.0833442, 0.134815, 0.0714826, 0.395352, 0.0856622, 76.9821, 0.0713214, 0.0712764, 0.0712771, 0.204713, 0.0712764, 0.0712764, 0.0822702
1.26054, 62, 77.0339, 0.0696486, 8, -15.0339, 0.0688482, 0.0696547, 0.0696539, 0.313108, 0.0817569, 0.0697116, 0.0765966, 0.0814866, 0.133187, 0.0698547, 0.407467, 0.0855364, 76.204, 0.0696862, 0.0696486, 0.0696492, 0.198635, 0.0696486, 0.0696486, 0.078666
1.26842, 86, 74.8715, 0.0679146, 9.38083, 11.1285, 0.0669752, 0.0679208, 0.0679199, 0.311372, 0.0800229, 0.0679776, 0.0748626, 0.0795889, 0.131452, 0.0681208, 0.423851, 0.0852921, 74.0289, 0.0679461, 0.0679146, 0.0679152, 0.191626, 0.0679146, 0.0679146, 0.0754642
