   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_346.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.766578, 0, 0.474208, 0.0171555, 1.41421, -0.474208, 0.0171555, 0.0715888, 0.019217, 0.0194619, 0.270151, 0.0261039, 0.0172237, 0.132593, 0.0172896, 0.0173632, 0.0171555, 0.0171556, 0.0358474, 0.0171555, 0.0171555, 0.0189222
0.774441, 2, 0.605833, 0.0208049, 2, 1.39417, 0.0208049, 0.0866833, 0.0232998, 0.0235963, 0.35729, 0.0316345, 0.0208874, 0.160515, 0.0209671, 0.021058, 0.0208049, 0.020805, 0.0450049, 0.0208049, 0.0208049, 0.0229453
0.782304, 0, 0.761623, 0.0248279, 1.41421, -0.761623, 0.0248279, 0.103274, 0.0277988, 0.0281519, 0.463308, 0.0377229, 0.0249262, 0.19119, 0.0250209, 0.0251322, 0.0248279, 0.024828, 0.055996, 0.0248279, 0.0248279, 0.0273805
0.790166, 0, 0.942174, 0.0291718, 1.41421, -0.942174, 0.0291718, 0.121129, 0.0326544, 0.0330682, 0.589028, 0.044287, 0.029287, 0.224187, 0.0293978, 0.0295334, 0.0291718, 0.029172, 0.06915, 0.0291718, 0.0291718, 0.0321702
0.798029, 0, 1.14692, 0.0337667, 1.41421, -1.14692, 0.0337667, 0.139944, 0.0377879, 0.0382657, 0.734198, 0.0512182, 0.0338998, 0.25894, 0.0340272, 0.0341923, 0.0337667, 0.0337669, 0.0848752, 0.0337667, 0.0337667, 0.0372388
0.805892, 2, 1.37391, 0.0385291, 2, 0.626087, 0.0385291, 0.159363, 0.0431053, 0.0436491, 0.897215, 0.0583878, 0.0386805, 0.294784, 0.038825, 0.0390264, 0.0385291, 0.0385293, 0.103672, 0.0385291, 0.0385291, 0.0424964
0.813755, 0, 1.6197, 0.0433665, 1.41421, -1.6197, 0.0433665, 0.178991, 0.0485029, 0.0491132, 1.07495, 0.0656539, 0.0435365, 0.330988, 0.0436977, 0.0439451, 0.0433665, 0.0433667, 0.12614, 0.0433665, 0.0433665, 0.047844
0.821617, 4, 1.87933, 0.0481831, 2.44949, 2.12067, 0.0481831, 0.198426, 0.0538731, 0.0545492, 1.26271, 0.0728696, 0.0483713, 0.366807, 0.0485486, 0.0488557, 0.0481831, 0.0481833, 0.152969, 0.0481831, 0.0481831, 0.0531807
0.82948, 2, 2.14644, 0.0528854, 2, -0.146444, 0.0528854, 0.217279, 0.0591113, 0.0598511, 1.45428, 0.079893, 0.0530914, 0.401519, 0.0532835, 0.0536694, 0.0528854, 0.0528857, 0.184914, 0.0528854, 0.0528854, 0.0584096
0.837343, 4, 2.41363, 0.0573881, 2.44949, 1.58637, 0.0573881, 0.235198, 0.0641222, 0.0649223, 1.64227, 0.0865945, 0.0576109, 0.434474, 0.057816, 0.0583078, 0.0573881, 0.0573884, 0.222748, 0.0573881, 0.0573881, 0.0634452
0.845206, 2, 2.67277, 0.0616185, 2, -0.672772, 0.0616185, 0.251889, 0.0688244, 0.0696806, 1.81853, 0.0928647, 0.0618569, 0.465129, 0.0620726, 0.0627072, 0.0616185, 0.0616188, 0.267188, 0.0616185, 0.0616185, 0.0682184
0.853068, 0, 2.91563, 0.0655197, 1.41421, -2.91563, 0.0655197, 0.267127, 0.073155, 0.0740623, 1.97472, 0.0986192, 0.0657724, 0.493072, 0.0659959, 0.0668236, 0.0655197, 0.0655201, 0.318804, 0.0655197, 0.0655197, 0.0726811
0.860931, 2, 3.13438, 0.0690531, 2, -1.13438, 0.0690531, 0.280765, 0.0770711, 0.0780238, 2.103, 0.103801, 0.0693184, 0.518035, 0.0695465, 0.0706339, 0.0690531, 0.0690535, 0.377909, 0.0690531, 0.0690531, 0.0768091
0.868794, 4, 3.32218, 0.0721982, 2.44949, 0.677823, 0.0721982, 0.292735, 0.0805504, 0.0815429, 2.19669, 0.108383, 0.0724746, 0.539895, 0.0727036, 0.0741374, 0.0721982, 0.0721986, 0.444438, 0.0721982, 0.0721982, 0.0806039
0.876657, 2, 3.47365, 0.0749518, 2, -1.47365, 0.0749518, 0.303041, 0.08359, 0.0846164, 2.25089, 0.112361, 0.0752376, 0.558665, 0.0754636, 0.0773544, 0.0749518, 0.0749522, 0.517849, 0.0749518, 0.0749518, 0.0840923
0.884519, 2, 3.58522, 0.0773256, 2, -1.58522, 0.0773256, 0.311748, 0.0862037, 0.0872586, 2.2629, 0.115757, 0.0776194, 0.57447, 0.0778383, 0.0803245, 0.0773256, 0.0773261, 0.597037, 0.0773256, 0.0773256, 0.0873273
0.892382, 4, 3.65535, 0.0793439, 2.44949, 0.344654, 0.0793439, 0.318971, 0.0884191, 0.0894974, 2.23248, 0.118611, 0.0796442, 0.587526, 0.0798517, 0.0831033, 0.0793439, 0.0793443, 0.680292, 0.0793439, 0.0793439, 0.0903866
0.900245, 2, 3.68443, 0.0810396, 2, -1.68443, 0.0810396, 0.324859, 0.0902735, 0.0913707, 2.1619, 0.120973, 0.0813451, 0.598112, 0.0815372, 0.0857584, 0.0810396, 0.08104, 0.76532, 0.0810396, 0.0810396, 0.0933737
0.908107, 2, 3.6747, 0.0824514, 2, -1.6747, 0.0824513, 0.329581, 0.0918107, 0.0929228, 2.05566, 0.122906, 0.082761, 0.606544, 0.0829336, 0.088366, 0.0824514, 0.0824518, 0.849316, 0.0824514, 0.0824514, 0.0964181
0.91597, 0, 3.62988, 0.0836208, 1.41421, -3.62988, 0.0836208, 0.333312, 0.0930771, 0.0942007, 1.92007, 0.124472, 0.0839337, 0.613145, 0.0840831, 0.091007, 0.0836208, 0.0836212, 0.929109, 0.0836208, 0.0836208, 0.0996779
0.923833, 2, 3.5548, 0.0845897, 2, -1.5548, 0.0845896, 0.336224, 0.0941196, 0.095252, 1.76273, 0.125736, 0.084905, 0.618236, 0.085028, 0.093763, 0.0845897, 0.0845901, 1.00136, 0.0845897, 0.0845897, 0.103342
0.931696, 2, 3.45495, 0.0853982, 2, -1.45495, 0.0853982, 0.338478, 0.0949828, 0.0961217, 1.59178, 0.126759, 0.0857153, 0.62211, 0.0858093, 0.0967154, 0.0853982, 0.0853986, 1.06282, 0.0853982, 0.0853982, 0.107632
0.939558, 2, 3.3361, 0.0860837, 2, -1.3361, 0.0860836, 0.340218, 0.0957083, 0.0968519, 1.41537, 0.127594, 0.0864021, 0.62503, 0.086465, 0.0999379, 0.0860837, 0.0860841, 1.11055, 0.0860837, 0.0860837, 0.112806
0.947421, 4, 3.20396, 0.08668, 2.44949, 0.796039, 0.0866799, 0.341568, 0.0963331, 0.0974801, 1.24097, 0.128292, 0.0869993, 0.627225, 0.08703, 0.103501, 0.08668, 0.0866804, 1.1422, 0.08668, 0.08668, 0.119157
0.955284, 0, 3.06395, 0.0872168, 1.41421, -3.06395, 0.0872167, 0.342633, 0.09689, 0.0980393, 1.07502, 0.128895, 0.0875369, 0.628883, 0.0875348, 0.10747, 0.0872168, 0.0872172, 1.1562, 0.0872168, 0.0872168, 0.127005
0.963147, 6, 2.921, 0.0877201, 2.82843, 3.079, 0.0877201, 0.3435, 0.0974071, 0.0985581, 0.922589, 0.12944, 0.0880407, 0.630157, 0.0880065, 0.111903, 0.0877201, 0.0877206, 1.1519, 0.0877201, 0.0877201, 0.136691
0.971009, 2, 2.77951, 0.0882122, 2, -0.779508, 0.0882121, 0.344237, 0.0979084, 0.0990606, 0.787236, 0.129956, 0.088533, 0.631168, 0.0884681, 0.116859, 0.0882122, 0.0882127, 1.12965, 0.0882122, 0.0882122, 0.148558
0.978872, 6, 2.64331, 0.0887119, 2.82843, 3.35669, 0.0887117, 0.344899, 0.0984142, 0.0995671, 0.671043, 0.130467, 0.0890329, 0.63201, 0.0889395, 0.122404, 0.0887119, 0.0887123, 1.09072, 0.0887119, 0.0887119, 0.162925
0.986735, 4, 2.51565, 0.0892347, 2.44949, 1.48435, 0.0892344, 0.345527, 0.098941, 0.100094, 0.574737, 0.130995, 0.0895558, 0.632754, 0.0894372, 0.128623, 0.0892347, 0.0892351, 1.03728, 0.0892347, 0.0892347, 0.180054
0.994598, 2, 2.39926, 0.0897938, 2, -0.399258, 0.0897935, 0.346153, 0.0995027, 0.100656, 0.497892, 0.131554, 0.090115, 0.633451, 0.0899753, 0.13565, 0.0897938, 0.0897942, 0.972131, 0.0897938, 0.0897938, 0.200116
1.00246, 0, 2.29633, 0.0903996, 1.41421, -2.29633, 0.0903991, 0.346801, 0.10011, 0.101264, 0.439185, 0.132158, 0.0907209, 0.634139, 0.0905651, 0.143704, 0.0903996, 0.0904, 0.898523, 0.0903996, 0.0903996, 0.223151
1.01032, 0, 2.20858, 0.0910601, 1.41421, -2.20858, 0.0910594, 0.347486, 0.100771, 0.101925, 0.396652, 0.132816, 0.0913814, 0.634842, 0.0912158, 0.153164, 0.0910601, 0.0910605, 0.819894, 0.0910601, 0.0910601, 0.24903
1.01819, 2, 2.13736, 0.0917812, 2, -0.137357, 0.0917803, 0.348223, 0.101493, 0.102647, 0.367926, 0.133534, 0.0921025, 0.635577, 0.0919345, 0.164678, 0.0917812, 0.0917816, 0.739628, 0.0917812, 0.0917812, 0.277425
1.02605, 4, 2.08375, 0.0925668, 2.44949, 1.91625, 0.0925657, 0.349018, 0.102279, 0.103433, 0.350451, 0.134317, 0.0928882, 0.636351, 0.0927267, 0.179334, 0.0925668, 0.0925673, 0.660828, 0.0925668, 0.0925668, 0.307794
1.03391, 4, 2.04888, 0.0934186, 2.44949, 1.95112, 0.093417, 0.349875, 0.103131, 0.104285, 0.341651, 0.135166, 0.09374, 0.637165, 0.0935957, 0.198918, 0.0934186, 0.0934191, 0.58616, 0.0934186, 0.0934186, 0.339376
1.04177, 4, 2.03427, 0.0943361, 2.44949, 1.96573, 0.094334, 0.350796, 0.104049, 0.105203, 0.339059, 0.136082, 0.0946575, 0.638013, 0.0945434, 0.226284, 0.0943361, 0.0943366, 0.517729, 0.0943361, 0.0943361, 0.371219
1.04964, 0, 2.04251, 0.0953171, 1.41421, -2.04251, 0.0953142, 0.351778, 0.10503, 0.106184, 0.340419, 0.137061, 0.0956385, 0.638882, 0.09557, 0.265868, 0.0953171, 0.0953176, 0.457036, 0.0953171, 0.0953171, 0.402216
1.0575, 4, 2.07802, 0.0963572, 2.44949, 1.92198, 0.0963534, 0.352819, 0.10607, 0.107224, 0.343752, 0.1381, 0.0966785, 0.639754, 0.0966744, 0.324376, 0.0963572, 0.0963576, 0.404976, 0.0963572, 0.0963572, 0.431166
1.06536, 2, 2.14811, 0.09745, 2, -0.148106, 0.097445, 0.353912, 0.107163, 0.108317, 0.347401, 0.139192, 0.0977714, 0.6406, 0.0978538, 0.411653, 0.09745, 0.0974505, 0.361886, 0.09745, 0.09745, 0.456855
1.07323, 4, 2.26423, 0.0985874, 2.44949, 1.73577, 0.0985808, 0.35505, 0.1083, 0.109454, 0.350056, 0.140329, 0.0989088, 0.641384, 0.099104, 0.541739, 0.0985874, 0.0985879, 0.327632, 0.0985874, 0.0985874, 0.478141
1.08109, 6, 2.44333, 0.0997593, 2.82843, 3.55667, 0.0997507, 0.356222, 0.109472, 0.110626, 0.350761, 0.1415, 0.100081, 0.642065, 0.100419, 0.734036, 0.0997593, 0.0997598, 0.301703, 0.0997593, 0.0997593, 0.494035
1.08895, 6, 2.70926, 0.100954, 2.82843, 3.29074, 0.100942, 0.357417, 0.110667, 0.111821, 0.348909, 0.142695, 0.101275, 0.642588, 0.101793, 1.01453, 0.100954, 0.100954, 0.28332, 0.100954, 0.100954, 0.503789
1.09681, 4, 3.09396, 0.102157, 2.44949, 0.906039, 0.102142, 0.35862, 0.11187, 0.113024, 0.344218, 0.143898, 0.102478, 0.642895, 0.103215, 1.41683, 0.102157, 0.102157, 0.271536, 0.102157, 0.102157, 0.506946
1.10468, 2, 3.63825, 0.103353, 2, -1.63825, 0.103335, 0.359816, 0.113066, 0.11422, 0.336693, 0.145094, 0.103675, 0.642918, 0.104676, 1.98292, 0.103353, 0.103354, 0.265325, 0.103353, 0.103353, 0.503384
1.11254, 4, 4.39189, 0.104526, 2.44949, -0.391886, 0.104502, 0.360989, 0.114238, 0.115393, 0.32658, 0.146266, 0.104847, 0.642589, 0.106162, 2.7631, 0.104526, 0.104526, 0.263653, 0.104526, 0.104526, 0.49332
1.1204, 4, 5.41257, 0.105655, 2.44949, -1.41257, 0.105624, 0.362118, 0.115368, 0.116522, 0.314305, 0.147395, 0.105976, 0.641837, 0.107659, 3.81512, 0.105655, 0.105655, 0.265535, 0.105655, 0.105655, 0.477293
1.12826, 14, 6.76356, 0.10672, 4, 7.23644, 0.106681, 0.363183, 0.116432, 0.117586, 0.300413, 0.14846, 0.107041, 0.640595, 0.109151, 5.20172, 0.10672, 0.10672, 0.270064, 0.10672, 0.10672, 0.456114
1.13613, 12, 8.50976, 0.107698, 3.74166, 3.49024, 0.107649, 0.364161, 0.11741, 0.118564, 0.285506, 0.149438, 0.108019, 0.63881, 0.110617, 6.98697, 0.107698, 0.107698, 0.27644, 0.107698, 0.107698, 0.430801
1.14399, 12, 10.7119, 0.108564, 3.74166, 1.28807, 0.108503, 0.365027, 0.118277, 0.119431, 0.270182, 0.150305, 0.108886, 0.636442, 0.112036, 9.23052, 0.108564, 0.108565, 0.28397, 0.108564, 0.108564, 0.402498
1.15185, 14, 13.4198, 0.109294, 4, 0.580193, 0.109218, 0.365757, 0.119007, 0.120161, 0.254991, 0.151035, 0.109616, 0.633477, 0.113386, 11.9809, 0.109294, 0.109295, 0.292073, 0.109294, 0.109294, 0.372385
1.15971, 24, 16.6636, 0.109861, 5.09902, 7.33639, 0.109765, 0.366324, 0.119574, 0.120728, 0.240396, 0.151601, 0.110182, 0.629935, 0.114639, 15.267, 0.109861, 0.109861, 0.300262, 0.109861, 0.109861, 0.341605
1.16758, 28, 20.4459, 0.110236, 5.47723, 7.55408, 0.110118, 0.366699, 0.119949, 0.121103, 0.22675, 0.151977, 0.110558, 0.625877, 0.11577, 19.0903, 0.110236, 0.110237, 0.308139, 0.110236, 0.110236, 0.311188
1.17544, 24, 24.7336, 0.110393, 5.09902, -0.733625, 0.110248, 0.366856, 0.120106, 0.12126, 0.21429, 0.152134, 0.110715, 0.621413, 0.116751, 23.4167, 0.110393, 0.110394, 0.315376, 0.110393, 0.110393, 0.281999
1.1833, 54, 29.4526, 0.110306, 7.48331, 24.5474, 0.110127, 0.366769, 0.120019, 0.121173, 0.203137, 0.152046, 0.110627, 0.616709, 0.117555, 28.1712, 0.110306, 0.110306, 0.321698, 0.110306, 0.110306, 0.254708
1.19117, 36, 34.4847, 0.109949, 6.16441, 1.51531, 0.109731, 0.366412, 0.119662, 0.120816, 0.193309, 0.15169, 0.110271, 0.612001, 0.118158, 33.2352, 0.109949, 0.10995, 0.326875, 0.109949, 0.109949, 0.229776
1.19903, 32, 39.6698, 0.109302, 5.83095, -7.66979, 0.109037, 0.365765, 0.119015, 0.120169, 0.184743, 0.151042, 0.109623, 0.607596, 0.118537, 38.4482, 0.109302, 0.109302, 0.330709, 0.109302, 0.109302, 0.20746
1.20689, 42, 44.8117, 0.108347, 6.63325, -2.8117, 0.108026, 0.36481, 0.11806, 0.119214, 0.177315, 0.150088, 0.108669, 0.603881, 0.118676, 43.6136, 0.108347, 0.108348, 0.33303, 0.108347, 0.108347, 0.187838
1.21475, 58, 49.6898, 0.107074, 7.74597, 8.31018, 0.106687, 0.363537, 0.116787, 0.117941, 0.170863, 0.148814, 0.107395, 0.601334, 0.118567, 48.5108, 0.107074, 0.107074, 0.333693, 0.107074, 0.107074, 0.170835
1.22262, 46, 54.0736, 0.105477, 6.9282, -8.07362, 0.105013, 0.36194, 0.11519, 0.116344, 0.16521, 0.147218, 0.105799, 0.600525, 0.118213, 52.9091, 0.105477, 0.105478, 0.332579, 0.105477, 0.105477, 0.156266
1.23048, 50, 57.7412, 0.103561, 7.2111, -7.74123, 0.103005, 0.360024, 0.113274, 0.114428, 0.160179, 0.145301, 0.103882, 0.60212, 0.117631, 56.5865, 0.103561, 0.103561, 0.329607, 0.103561, 0.103561, 0.143871
1.23834, 74, 60.4974, 0.101337, 8.7178, 13.5026, 0.100675, 0.357799, 0.11105, 0.112204, 0.155609, 0.143077, 0.101658, 0.606889, 0.116861, 59.3475, 0.101337, 0.101337, 0.324735, 0.101337, 0.101337, 0.13335
1.24621, 64, 62.1912, 0.0988261, 8.12404, 1.80884, 0.0980396, 0.355288, 0.108539, 0.109693, 0.151363, 0.140566, 0.0991474, 0.615699, 0.115972, 61.0408, 0.0988261, 0.0988265, 0.317973, 0.0988261, 0.0988261, 0.124395
1.25407, 62, 62.7297, 0.0960587, 8, -0.729664, 0.0951274, 0.35252, 0.105771, 0.106925, 0.147334, 0.137799, 0.09638, 0.629514, 0.115075, 61.5728, 0.0960587, 0.0960591, 0.309387, 0.0960587, 0.0960587, 0.116715
1.26193, 72, 62.0865, 0.0930729, 8.60233, 9.91348, 0.0919736, 0.349532, 0.102786, 0.10394, 0.143445, 0.134813, 0.0933942, 0.649383, 0.114344, 60.9165, 0.0930729, 0.0930733, 0.299105, 0.0930729, 0.0930729, 0.11005
1.26979, 50, 60.3041, 0.0899144, 7.2111, -10.3041, 0.0886204, 0.346371, 0.099627, 0.100781, 0.139648, 0.131654, 0.0902357, 0.676423, 0.114037, 59.113, 0.0899144, 0.0899148, 0.287317, 0.0899144, 0.0899144, 0.104182
1.27766, 52, 57.4894, 0.0866346, 7.34847, -5.48945, 0.0851155, 0.343087, 0.096347, 0.097501, 0.135921, 0.128373, 0.0869559, 0.711807, 0.114537, 56.2681, 0.0866346, 0.086635, 0.27427, 0.0866346, 0.0866346, 0.0989351
1.28552, 50, 53.8037, 0.0832892, 7.2111, -3.80369, 0.0815105, 0.339733, 0.0930014, 0.0941554, 0.132264, 0.125026, 0.0836106, 0.756723, 0.116396, 52.5412, 0.0832892, 0.0832897, 0.26026, 0.0832892, 0.0832892, 0.0941817
1.29338, 46, 49.4475, 0.0799358, 6.9282, -3.44751, 0.0778581, 0.336368, 0.0896474, 0.0908014, 0.128694, 0.121671, 0.0802571, 0.812358, 0.120401, 48.1312, 0.0799358, 0.0799362, 0.245616, 0.0799358, 0.0799358, 0.0898309
1.30124, 60, 44.6439, 0.0766319, 7.87401, 15.3561, 0.0742108, 0.333044, 0.0863428, 0.0874967, 0.125237, 0.118364, 0.0769531, 0.879851, 0.127643, 43.2587, 0.0766319, 0.0766323, 0.230686, 0.0766319, 0.0766319, 0.0858261
1.30911, 30, 39.6195, 0.0734327, 5.65685, -9.61955, 0.0706181, 0.329814, 0.0831425, 0.0842963, 0.121928, 0.115159, 0.073754, 0.960267, 0.139608, 38.148, 0.0734327, 0.0734332, 0.215817, 0.0734327, 0.0734327, 0.0821364
1.31697, 40, 34.5894, 0.0703897, 6.48074, 5.41061, 0.0671249, 0.326724, 0.0800979, 0.0812515, 0.118802, 0.112109, 0.0707109, 1.05456, 0.158263, 33.0107, 0.0703897, 0.0703902, 0.201335, 0.0703897, 0.0703897, 0.0787497
1.32483, 40, 29.7421, 0.0675484, 6.48074, 10.2579, 0.0637699, 0.323813, 0.077254, 0.0784074, 0.115895, 0.109256, 0.0678695, 1.16353, 0.18614, 28.0322, 0.0675484, 0.0675489, 0.187533, 0.0675484, 0.0675484, 0.0756661
1.3327, 26, 25.2316, 0.0649474, 5.2915, 0.768433, 0.0605843, 0.321111, 0.0746493, 0.0758023, 0.113236, 0.106638, 0.0652683, 1.28781, 0.226396, 23.3626, 0.0649474, 0.0649479, 0.174652, 0.0649474, 0.0649474, 0.072892
1.34056, 28, 21.1714, 0.0626177, 5.47723, 6.82858, 0.0575907, 0.318635, 0.0723142, 0.0734667, 0.11085, 0.104284, 0.0629384, 1.42787, 0.282832, 19.1111, 0.0626177, 0.0626181, 0.162879, 0.0626177, 0.0626177, 0.0704362
1.34842, 12, 17.6349, 0.0605822, 3.74166, -5.63488, 0.0548034, 0.316396, 0.0702712, 0.071423, 0.108754, 0.102214, 0.0609025, 1.58395, 0.359843, 15.3463, 0.0605822, 0.0605826, 0.152335, 0.0605822, 0.0605822, 0.0683063
1.35628, 8, 14.6571, 0.0588558, 3.16228, -6.65714, 0.0522277, 0.314388, 0.0685346, 0.0696854, 0.106957, 0.100441, 0.0591757, 1.75611, 0.462284, 12.0985, 0.0588558, 0.0588563, 0.143082, 0.0588558, 0.0588558, 0.0665067
1.36415, 8, 12.2412, 0.0574464, 3.16228, -4.24121, 0.0498612, 0.3126, 0.0671114, 0.0682608, 0.105464, 0.0989679, 0.0577658, 1.94422, 0.59521, 9.36591, 0.0574464, 0.0574469, 0.135125, 0.0574464, 0.0574464, 0.0650378
1.37201, 14, 10.3643, 0.0563552, 4, 3.63566, 0.0476943, 0.311009, 0.0660019, 0.0671495, 0.104268, 0.097793, 0.0566739, 2.14798, 0.763526, 7.12118, 0.0563552, 0.0563557, 0.128419, 0.0563552, 0.0563552, 0.0638957
1.37987, 10, 8.98547, 0.0555783, 3.4641, 1.01453, 0.0457114, 0.309583, 0.0652012, 0.0663466, 0.10336, 0.0969076, 0.0558961, 2.36694, 0.971479, 5.31958, 0.0555783, 0.0555788, 0.122883, 0.0555783, 0.0555783, 0.0630724
1.38773, 14, 8.05168, 0.0551079, 4, 5.94832, 0.0438923, 0.308289, 0.0647007, 0.0658431, 0.102727, 0.0962995, 0.0554246, 2.60054, 1.2221, 3.90587, 0.0551079, 0.0551084, 0.118408, 0.0551079, 0.0551079, 0.0625572
1.3956, 8, 7.50409, 0.054934, 3.16228, 0.495906, 0.0422138, 0.307089, 0.0644891, 0.0656279, 0.102354, 0.0959539, 0.0552493, 2.84815, 1.51656, 2.82076, 0.054934, 0.0549344, 0.11487, 0.054934, 0.054934, 0.0623376
1.40346, 6, 7.28204, 0.0550456, 2.82843, -1.28204, 0.0406512, 0.305946, 0.0645549, 0.0656893, 0.102223, 0.0958558, 0.0553595, 3.10908, 1.85357, 2.00567, 0.0550456, 0.0550461, 0.112143, 0.0550456, 0.0550456, 0.0624008
1.41132, 8, 7.32624, 0.0554328, 3.16228, 0.673757, 0.0391797, 0.304831, 0.0648871, 0.0660161, 0.102322, 0.0959918, 0.055745, 3.38272, 2.22887, 1.40635, 0.0554328, 0.0554332, 0.110103, 0.0554328, 0.0554328, 0.0627351
1.41919, 8, 7.58045, 0.0560874, 3.16228, 0.419554, 0.0377758, 0.303721, 0.0654771, 0.0665999, 0.102638, 0.0963512, 0.0563978, 3.66838, 2.63492, 0.974863, 0.0560874, 0.0560878, 0.10864, 0.0560874, 0.0560874, 0.0633313
1.42705, 12, 7.99264, 0.0570045, 3.74166, 4.00736, 0.0364184, 0.302603, 0.0663199, 0.0674354, 0.103166, 0.0969282, 0.0573132, 3.96555, 3.06083, 0.670696, 0.0570045, 0.0570049, 0.107662, 0.0570045, 0.0570045, 0.0641837
1.43491, 10, 8.51541, 0.0581835, 3.4641, 1.48459, 0.0350901, 0.301483, 0.0674147, 0.0685221, 0.103906, 0.0977226, 0.0584907, 4.27387, 3.49266, 0.460783, 0.0581835, 0.0581839, 0.107095, 0.0581835, 0.0581835, 0.0652914
1.44277, 10, 9.10614, 0.0596283, 3.4641, 0.893858, 0.0337771, 0.300377, 0.0687662, 0.0698645, 0.104864, 0.098741, 0.0599342, 4.59322, 3.91406, 0.319052, 0.0596283, 0.0596287, 0.10689, 0.0596283, 0.0596283, 0.0666583
1.45064, 6, 9.72731, 0.0613478, 2.82843, -3.72731, 0.0324699, 0.299323, 0.0703843, 0.0714727, 0.106054, 0.0999966, 0.0616531, 4.92383, 4.30722, 0.225552, 0.0613478, 0.0613483, 0.107016, 0.0613478, 0.0613478, 0.068294
1.4585, 10, 10.3469, 0.063356, 3.4641, -0.346892, 0.0311633, 0.29837, 0.0722841, 0.073362, 0.107497, 0.10151, 0.0636614, 5.26653, 4.6541, 0.165456, 0.063356, 0.0633564, 0.107465, 0.063356, 0.063356, 0.0702132
1.46636, 16, 10.9391, 0.0656715, 4.24264, 5.06089, 0.0298561, 0.297584, 0.0744861, 0.075553, 0.10922, 0.103307, 0.0659782, 5.62314, 4.93784, 0.128039, 0.0656715, 0.0656719, 0.108243, 0.0656715, 0.0656715, 0.0724358
1.47422, 6, 11.4855, 0.068317, 2.82843, -5.48548, 0.0285502, 0.297044, 0.077015, 0.0780706, 0.111258, 0.105419, 0.0686265, 5.997, 5.14411, 0.105747, 0.068317, 0.0683173, 0.109372, 0.068317, 0.068317, 0.0749862
1.48209, 8, 11.9763, 0.0713188, 3.16228, -3.97628, 0.02725, 0.296833, 0.0798993, 0.0809435, 0.113647, 0.107884, 0.0716331, 6.39414, 5.26232, 0.0933895, 0.0713188, 0.0713192, 0.110884, 0.0713188, 0.0713188, 0.0778923
1.48995, 16, 12.4125, 0.0747059, 4.24264, 3.58754, 0.0259618, 0.297041, 0.0831701, 0.0842029, 0.116427, 0.110739, 0.0750272, 6.82483, 5.28658, 0.0874936, 0.0747059, 0.0747062, 0.11282, 0.0747059, 0.0747059, 0.0811847
1.49781, 10, 12.8082, 0.0785094, 3.4641, -2.80824, 0.0246927, 0.297757, 0.0868606, 0.0878825, 0.119641, 0.114027, 0.0788403, 7.30624, 5.21618, 0.08579, 0.0785094, 0.0785097, 0.115222, 0.0785094, 0.0785094, 0.0848963
1.50568, 16, 13.1947, 0.0827614, 4.24264, 2.80531, 0.0234496, 0.299065, 0.091005, 0.0920164, 0.123332, 0.117787, 0.0831051, 7.86636, 5.0556, 0.086835, 0.0827614, 0.0827618, 0.118138, 0.0827614, 0.0827614, 0.0890607
1.51354, 16, 13.6248, 0.0874951, 4.24264, 2.37523, 0.022239, 0.301045, 0.0956379, 0.0966396, 0.12754, 0.12206, 0.0878548, 8.54978, 4.81411, 0.089735, 0.0874951, 0.0874954, 0.121613, 0.0874951, 0.0874951, 0.0937125
1.5214, 20, 14.1804, 0.0927436, 4.69042, 5.8196, 0.0210662, 0.303763, 0.100794, 0.101787, 0.132306, 0.126885, 0.0931231, 9.42576, 4.50489, 0.0939541, 0.0927436, 0.092744, 0.125691, 0.0927436, 0.0927436, 0.0988858
1.52926, 16, 14.9823, 0.0985404, 4.24264, 1.0177, 0.0199348, 0.307276, 0.106507, 0.107492, 0.137667, 0.132301, 0.0989435, 10.5994, 4.14386, 0.0991834, 0.0985404, 0.0985407, 0.130412, 0.0985404, 0.0985404, 0.104615
1.53713, 26, 16.2031, 0.104918, 5.2915, 9.79695, 0.0188472, 0.311629, 0.112811, 0.113788, 0.143659, 0.138341, 0.105349, 12.2263, 3.7484, 0.105254, 0.104918, 0.104919, 0.135816, 0.104918, 0.104918, 0.110932
1.54499, 14, 18.084, 0.111911, 4, -4.08396, 0.0178041, 0.316857, 0.119739, 0.12071, 0.150315, 0.145039, 0.112374, 14.5302, 3.33594, 0.112084, 0.111911, 0.111912, 0.141936, 0.111911, 0.111911, 0.117873
1.55285, 22, 20.9552, 0.119552, 4.89898, 1.04475, 0.0168052, 0.322981, 0.127324, 0.12829, 0.157666, 0.152428, 0.120051, 17.8253, 2.92284, 0.119639, 0.119552, 0.119552, 0.148803, 0.119552, 0.119552, 0.125468
1.56071, 32, 25.2592, 0.127874, 5.83095, 6.74075, 0.0158492, 0.330018, 0.1356, 0.136561, 0.165743, 0.160538, 0.128415, 22.5396, 2.52338, 0.127917, 0.127874, 0.127874, 0.156447, 0.127874, 0.127874, 0.133752
