   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_134.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
18.5181, 0, 0.30978, 1.50113e-05, 1.41421, -0.30978, 0, 1.50113e-05, 1.50113e-05, 1.50113e-05, 1.50113e-05, 1.50113e-05, 1.50113e-05, 1.50113e-05, 1.50113e-05, 1.50113e-05, 1.50113e-05, 1.50113e-05, 1.50113e-05, 2.89632e-05, 1.50113e-05, 0.309766, 1.50113e-05, 1.50113e-05
18.526, 0, 0.316514, 1.49953e-05, 1.41421, -0.316514, 0, 1.49953e-05, 1.49953e-05, 1.49953e-05, 1.49953e-05, 1.49953e-05, 1.49953e-05, 1.49953e-05, 1.49953e-05, 1.49953e-05, 1.49953e-05, 1.49953e-05, 1.49953e-05, 2.84579e-05, 1.49953e-05, 0.316501, 1.49953e-05, 1.49953e-05
18.5339, 4, 0.32328, 1.49445e-05, 2.44949, 3.67672, 0, 1.49445e-05, 1.49445e-05, 1.49445e-05, 1.49445e-05, 1.49445e-05, 1.49445e-05, 1.49445e-05, 1.49445e-05, 1.49445e-05, 1.49445e-05, 1.49445e-05, 1.49445e-05, 2.78924e-05, 1.49445e-05, 0.323267, 1.49445e-05, 1.49445e-05
18.5417, 0, 0.330056, 1.48663e-05, 1.41421, -0.330056, 0, 1.48663e-05, 1.48663e-05, 1.48663e-05, 1.48663e-05, 1.48663e-05, 1.48663e-05, 1.48663e-05, 1.48663e-05, 1.48663e-05, 1.48663e-05, 1.48663e-05, 1.48663e-05, 2.72783e-05, 1.48663e-05, 0.330043, 1.48663e-05, 1.48663e-05
18.5496, 0, 0.336829, 1.47634e-05, 1.41421, -0.336829, 0, 1.47634e-05, 1.47634e-05, 1.47634e-05, 1.47634e-05, 1.47634e-05, 1.47634e-05, 1.47634e-05, 1.47634e-05, 1.47634e-05, 1.47634e-05, 1.47634e-05, 1.47634e-05, 2.66226e-05, 1.47634e-05, 0.336817, 1.47634e-05, 1.47634e-05
18.5575, 2, 0.34358, 1.46169e-05, 2, 1.65642, 0, 1.46169e-05, 1.46169e-05, 1.46169e-05, 1.46169e-05, 1.46169e-05, 1.46169e-05, 1.46169e-05, 1.46169e-05, 1.46169e-05, 1.46169e-05, 1.46169e-05, 1.46169e-05, 2.59111e-05, 1.46169e-05, 0.343569, 1.46169e-05, 1.46169e-05
18.5654, 2, 0.350287, 1.44337e-05, 2, 1.64971, 0, 1.44337e-05, 1.44337e-05, 1.44337e-05, 1.44337e-05, 1.44337e-05, 1.44337e-05, 1.44337e-05, 1.44337e-05, 1.44337e-05, 1.44337e-05, 1.44337e-05, 1.44337e-05, 2.51552e-05, 1.44337e-05, 0.350276, 1.44337e-05, 1.44337e-05
18.5732, 0, 0.35693, 1.42204e-05, 1.41421, -0.35693, 0, 1.42204e-05, 1.42204e-05, 1.42204e-05, 1.42204e-05, 1.42204e-05, 1.42204e-05, 1.42204e-05, 1.42204e-05, 1.42204e-05, 1.42204e-05, 1.42204e-05, 1.42204e-05, 2.43658e-05, 1.42204e-05, 0.35692, 1.42204e-05, 1.42204e-05
18.5811, 2, 0.363485, 1.39843e-05, 2, 1.63652, 0, 1.39843e-05, 1.39843e-05, 1.39843e-05, 1.39843e-05, 1.39843e-05, 1.39843e-05, 1.39843e-05, 1.39843e-05, 1.39843e-05, 1.39843e-05, 1.39843e-05, 1.39843e-05, 2.35547e-05, 1.39843e-05, 0.363475, 1.39843e-05, 1.39843e-05
18.589, 0, 0.36993, 1.3712e-05, 1.41421, -0.36993, 0, 1.3712e-05, 1.3712e-05, 1.3712e-05, 1.3712e-05, 1.3712e-05, 1.3712e-05, 1.3712e-05, 1.3712e-05, 1.3712e-05, 1.3712e-05, 1.3712e-05, 1.3712e-05, 2.27127e-05, 1.3712e-05, 0.369921, 1.3712e-05, 1.3712e-05
18.5969, 0, 0.376242, 1.34107e-05, 1.41421, -0.376242, 0, 1.34107e-05, 1.34107e-05, 1.34107e-05, 1.34107e-05, 1.34107e-05, 1.34107e-05, 1.34107e-05, 1.34107e-05, 1.34107e-05, 1.34107e-05, 1.34107e-05, 1.34107e-05, 2.18504e-05, 1.34107e-05, 0.376233, 1.34107e-05, 1.34107e-05
18.6048, 0, 0.382394, 1.30895e-05, 1.41421, -0.382394, 0, 1.30895e-05, 1.30895e-05, 1.30895e-05, 1.30895e-05, 1.30895e-05, 1.30895e-05, 1.30895e-05, 1.30895e-05, 1.30895e-05, 1.30895e-05, 1.30895e-05, 1.30895e-05, 2.09808e-05, 1.30895e-05, 0.382386, 1.30895e-05, 1.30895e-05
18.6126, 2, 0.38836, 1.27496e-05, 2, 1.61164, 0, 1.27496e-05, 1.27496e-05, 1.27496e-05, 1.27496e-05, 1.27496e-05, 1.27496e-05, 1.27496e-05, 1.27496e-05, 1.27496e-05, 1.27496e-05, 1.27496e-05, 1.27496e-05, 2.01084e-05, 1.27496e-05, 0.388353, 1.27496e-05, 1.27496e-05
18.6205, 0, 0.394121, 1.23924e-05, 1.41421, -0.394121, 0, 1.23924e-05, 1.23924e-05, 1.23924e-05, 1.23924e-05, 1.23924e-05, 1.23924e-05, 1.23924e-05, 1.23924e-05, 1.23924e-05, 1.23924e-05, 1.23924e-05, 1.23924e-05, 1.9237e-05, 1.23924e-05, 0.394114, 1.23924e-05, 1.23924e-05
18.6284, 2, 0.399646, 1.20214e-05, 2, 1.60035, 0, 1.20214e-05, 1.20214e-05, 1.20214e-05, 1.20214e-05, 1.20214e-05, 1.20214e-05, 1.20214e-05, 1.20214e-05, 1.20214e-05, 1.20214e-05, 1.20214e-05, 1.20214e-05, 1.83729e-05, 1.20214e-05, 0.39964, 1.20214e-05, 1.20214e-05
18.6363, 2, 0.404912, 1.1629e-05, 2, 1.59509, 0, 1.1629e-05, 1.1629e-05, 1.1629e-05, 1.1629e-05, 1.1629e-05, 1.1629e-05, 1.1629e-05, 1.1629e-05, 1.1629e-05, 1.1629e-05, 1.1629e-05, 1.1629e-05, 1.75103e-05, 1.1629e-05, 0.404906, 1.1629e-05, 1.1629e-05
18.6441, 0, 0.409895, 1.12213e-05, 1.41421, -0.409895, 0, 1.12213e-05, 1.12213e-05, 1.12213e-05, 1.12213e-05, 1.12213e-05, 1.12213e-05, 1.12213e-05, 1.12213e-05, 1.12213e-05, 1.12213e-05, 1.12213e-05, 1.12213e-05, 1.66569e-05, 1.12213e-05, 0.40989, 1.12213e-05, 1.12213e-05
18.652, 0, 0.414569, 1.08026e-05, 1.41421, -0.414569, 0, 1.08026e-05, 1.08026e-05, 1.08026e-05, 1.08026e-05, 1.08026e-05, 1.08026e-05, 1.08026e-05, 1.08026e-05, 1.08026e-05, 1.08026e-05, 1.08026e-05, 1.08026e-05, 1.58184e-05, 1.08026e-05, 0.414564, 1.08026e-05, 1.08026e-05
18.6599, 0, 0.418911, 1.03794e-05, 1.41421, -0.418911, 0, 1.03794e-05, 1.03794e-05, 1.03794e-05, 1.03794e-05, 1.03794e-05, 1.03794e-05, 1.03794e-05, 1.03794e-05, 1.03794e-05, 1.03794e-05, 1.03794e-05, 1.03794e-05, 1.5002e-05, 1.03794e-05, 0.418906, 1.03794e-05, 1.03794e-05
18.6678, 0, 0.422899, 9.94069e-06, 1.41421, -0.422899, 0, 9.94069e-06, 9.94069e-06, 9.94069e-06, 9.94069e-06, 9.94069e-06, 9.94069e-06, 9.94069e-06, 9.94069e-06, 9.94069e-06, 9.94069e-06, 9.94069e-06, 9.94069e-06, 1.4197e-05, 9.94069e-06, 0.422895, 9.94069e-06, 9.94069e-06
18.6756, 2, 0.42651, 9.49098e-06, 2, 1.57349, 0, 9.49098e-06, 9.49098e-06, 9.49098e-06, 9.49098e-06, 9.49098e-06, 9.49098e-06, 9.49098e-06, 9.49098e-06, 9.49098e-06, 9.49098e-06, 9.49098e-06, 9.49098e-06, 1.34083e-05, 9.49098e-06, 0.426506, 9.49098e-06, 9.49098e-06
18.6835, 0, 0.429728, 9.03745e-06, 1.41421, -0.429728, 0, 9.03745e-06, 9.03745e-06, 9.03745e-06, 9.03745e-06, 9.03745e-06, 9.03745e-06, 9.03745e-06, 9.03745e-06, 9.03745e-06, 9.03745e-06, 9.03745e-06, 9.03745e-06, 1.26425e-05, 9.03745e-06, 0.429724, 9.03745e-06, 9.03745e-06
18.6914, 0, 0.432533, 8.57417e-06, 1.41421, -0.432533, 0, 8.57417e-06, 8.57417e-06, 8.57417e-06, 8.57417e-06, 8.57417e-06, 8.57417e-06, 8.57417e-06, 8.57417e-06, 8.57417e-06, 8.57417e-06, 8.57417e-06, 8.57417e-06, 1.18933e-05, 8.57417e-06, 0.432529, 8.57417e-06, 8.57417e-06
18.6993, 0, 0.434908, 8.10616e-06, 1.41421, -0.434908, 0, 8.10616e-06, 8.10616e-06, 8.10616e-06, 8.10616e-06, 8.10616e-06, 8.10616e-06, 8.10616e-06, 8.10616e-06, 8.10616e-06, 8.10616e-06, 8.10616e-06, 8.10616e-06, 1.1165e-05, 8.10616e-06, 0.434905, 8.10616e-06, 8.10616e-06
18.7072, 0, 0.436841, 7.6314e-06, 1.41421, -0.436841, 0, 7.6314e-06, 7.6314e-06, 7.6314e-06, 7.6314e-06, 7.6314e-06, 7.6314e-06, 7.6314e-06, 7.6314e-06, 7.6314e-06, 7.6314e-06, 7.6314e-06, 7.6314e-06, 1.04545e-05, 7.6314e-06, 0.436838, 7.6314e-06, 7.6314e-06
18.715, 0, 0.438318, 7.15569e-06, 1.41421, -0.438318, 0, 7.15569e-06, 7.15569e-06, 7.15569e-06, 7.15569e-06, 7.15569e-06, 7.15569e-06, 7.15569e-06, 7.15569e-06, 7.15569e-06, 7.15569e-06, 7.15569e-06, 7.15569e-06, 9.76652e-06, 7.15569e-06, 0.438316, 7.15569e-06, 7.15569e-06
18.7229, 2, 0.439332, 6.6879e-06, 2, 1.56067, 0, 6.6879e-06, 6.6879e-06, 6.6879e-06, 6.6879e-06, 6.6879e-06, 6.6879e-06, 6.6879e-06, 6.6879e-06, 6.6879e-06, 6.6879e-06, 6.6879e-06, 6.6879e-06, 9.10867e-06, 6.6879e-06, 0.43933, 6.6879e-06, 6.6879e-06
18.7308, 0, 0.439875, 6.23592e-06, 1.41421, -0.439875, 0, 6.23592e-06, 6.23592e-06, 6.23592e-06, 6.23592e-06, 6.23592e-06, 6.23592e-06, 6.23592e-06, 6.23592e-06, 6.23592e-06, 6.23592e-06, 6.23592e-06, 6.23592e-06, 8.48742e-06, 6.23592e-06, 0.439873, 6.23592e-06, 6.23592e-06
18.7387, 0, 0.439943, 5.8151e-06, 1.41421, -0.439943, 0, 5.8151e-06, 5.8151e-06, 5.8151e-06, 5.8151e-06, 5.8151e-06, 5.8151e-06, 5.8151e-06, 5.8151e-06, 5.8151e-06, 5.8151e-06, 5.8151e-06, 5.8151e-06, 7.91665e-06, 5.8151e-06, 0.439941, 5.8151e-06, 5.8151e-06
18.7465, 0, 0.439535, 5.39096e-06, 1.41421, -0.439535, 0, 5.39096e-06, 5.39096e-06, 5.39096e-06, 5.39096e-06, 5.39096e-06, 5.39096e-06, 5.39096e-06, 5.39096e-06, 5.39096e-06, 5.39096e-06, 5.39096e-06, 5.39096e-06, 7.36043e-06, 5.39096e-06, 0.439533, 5.39096e-06, 5.39096e-06
18.7544, 0, 0.438652, 4.96929e-06, 1.41421, -0.438652, 0, 4.96929e-06, 4.96929e-06, 4.96929e-06, 4.96929e-06, 4.96929e-06, 4.96929e-06, 4.96929e-06, 4.96929e-06, 4.96929e-06, 4.96929e-06, 4.96929e-06, 4.96929e-06, 6.82305e-06, 4.96929e-06, 0.438651, 4.96929e-06, 4.96929e-06
18.7623, 0, 0.437299, 4.55829e-06, 1.41421, -0.437299, 0, 4.55829e-06, 4.55829e-06, 4.55829e-06, 4.55829e-06, 4.55829e-06, 4.55829e-06, 4.55829e-06, 4.55829e-06, 4.55829e-06, 4.55829e-06, 4.55829e-06, 4.55829e-06, 6.31121e-06, 4.55829e-06, 0.437297, 4.55829e-06, 4.55829e-06
18.7702, 0, 0.435481, 4.16502e-06, 1.41421, -0.435481, 0, 4.16502e-06, 4.16502e-06, 4.16502e-06, 4.16502e-06, 4.16502e-06, 4.16502e-06, 4.16502e-06, 4.16502e-06, 4.16502e-06, 4.16502e-06, 4.16502e-06, 4.16502e-06, 5.8306e-06, 4.16502e-06, 0.435479, 4.16502e-06, 4.16502e-06
18.7781, 0, 0.433209, 3.78723e-06, 1.41421, -0.433209, 0, 3.78723e-06, 3.78723e-06, 3.78723e-06, 3.78723e-06, 3.78723e-06, 3.78723e-06, 3.78723e-06, 3.78723e-06, 3.78723e-06, 3.78723e-06, 3.78723e-06, 3.78723e-06, 5.37756e-06, 3.78723e-06, 0.433207, 3.78723e-06, 3.78723e-06
18.7859, 0, 0.430494, 3.40934e-06, 1.41421, -0.430494, 0, 3.40934e-06, 3.40934e-06, 3.40934e-06, 3.40934e-06, 3.40934e-06, 3.40934e-06, 3.40934e-06, 3.40934e-06, 3.40934e-06, 3.40934e-06, 3.40934e-06, 3.40934e-06, 4.93519e-06, 3.40934e-06, 0.430493, 3.40934e-06, 3.40934e-06
18.7938, 2, 0.427352, 3.03657e-06, 2, 1.57265, 0, 3.03657e-06, 3.03657e-06, 3.03657e-06, 3.03657e-06, 3.03657e-06, 3.03657e-06, 3.03657e-06, 3.03657e-06, 3.03657e-06, 3.03657e-06, 3.03657e-06, 3.03657e-06, 4.50752e-06, 3.03657e-06, 0.427351, 3.03657e-06, 3.03657e-06
18.8017, 2, 0.4238, 2.67847e-06, 2, 1.5762, 0, 2.67847e-06, 2.67847e-06, 2.67847e-06, 2.67847e-06, 2.67847e-06, 2.67847e-06, 2.67847e-06, 2.67847e-06, 2.67847e-06, 2.67847e-06, 2.67847e-06, 2.67847e-06, 4.10292e-06, 2.67847e-06, 0.423799, 2.67847e-06, 2.67847e-06
18.8096, 0, 0.419856, 2.34282e-06, 1.41421, -0.419856, 0, 2.34282e-06, 2.34282e-06, 2.34282e-06, 2.34282e-06, 2.34282e-06, 2.34282e-06, 2.34282e-06, 2.34282e-06, 2.34282e-06, 2.34282e-06, 2.34282e-06, 2.34282e-06, 3.72815e-06, 2.34282e-06, 0.419854, 2.34282e-06, 2.34282e-06
18.8174, 2, 0.415541, 2.07075e-06, 2, 1.58446, 0, 2.07075e-06, 2.07075e-06, 2.07075e-06, 2.07075e-06, 2.07075e-06, 2.07075e-06, 2.07075e-06, 2.07075e-06, 2.07075e-06, 2.07075e-06, 2.07075e-06, 2.07075e-06, 3.42334e-06, 2.07075e-06, 0.41554, 2.07075e-06, 2.07075e-06
18.8253, 0, 0.410878, 1.79652e-06, 1.41421, -0.410878, 0, 1.79652e-06, 1.79652e-06, 1.79652e-06, 1.79652e-06, 1.79652e-06, 1.79652e-06, 1.79652e-06, 1.79652e-06, 1.79652e-06, 1.79652e-06, 1.79652e-06, 1.79652e-06, 3.12191e-06, 1.79652e-06, 0.410876, 1.79652e-06, 1.79652e-06
18.8332, 4, 0.405891, 1.52695e-06, 2.44949, 3.59411, 0, 1.52695e-06, 1.52695e-06, 1.52695e-06, 1.52695e-06, 1.52695e-06, 1.52695e-06, 1.52695e-06, 1.52695e-06, 1.52695e-06, 1.52695e-06, 1.52695e-06, 1.52695e-06, 2.82989e-06, 1.52695e-06, 0.40589, 1.52695e-06, 1.52695e-06
18.8411, 0, 0.400607, 1.27251e-06, 1.41421, -0.400607, 0, 1.27251e-06, 1.27251e-06, 1.27251e-06, 1.27251e-06, 1.27251e-06, 1.27251e-06, 1.27251e-06, 1.27251e-06, 1.27251e-06, 1.27251e-06, 1.27251e-06, 1.27251e-06, 2.55706e-06, 1.27251e-06, 0.400605, 1.27251e-06, 1.27251e-06
18.849, 0, 0.395048, 1.04126e-06, 1.41421, -0.395048, 0, 1.04126e-06, 1.04126e-06, 1.04126e-06, 1.04126e-06, 1.04126e-06, 1.04126e-06, 1.04126e-06, 1.04126e-06, 1.04126e-06, 1.04126e-06, 1.04126e-06, 1.04126e-06, 2.31086e-06, 1.04126e-06, 0.395047, 1.04126e-06, 1.04126e-06
18.8568, 0, 0.389246, 8.65396e-07, 1.41421, -0.389246, 0, 8.65396e-07, 8.65396e-07, 8.65396e-07, 8.65396e-07, 8.65396e-07, 8.65396e-07, 8.65396e-07, 8.65396e-07, 8.65396e-07, 8.65396e-07, 8.65396e-07, 8.65396e-07, 2.12296e-06, 8.65396e-07, 0.389245, 8.65396e-07, 8.65396e-07
18.8647, 2, 0.383226, 6.92605e-07, 2, 1.61677, 0, 6.92605e-07, 6.92605e-07, 6.92605e-07, 6.92605e-07, 6.92605e-07, 6.92605e-07, 6.92605e-07, 6.92605e-07, 6.92605e-07, 6.92605e-07, 6.92605e-07, 6.92605e-07, 1.94056e-06, 6.92605e-07, 0.383225, 6.92605e-07, 6.92605e-07
18.8726, 0, 0.377015, 5.28841e-07, 1.41421, -0.377015, 0, 5.28841e-07, 5.28841e-07, 5.28841e-07, 5.28841e-07, 5.28841e-07, 5.28841e-07, 5.28841e-07, 5.28841e-07, 5.28841e-07, 5.28841e-07, 5.28841e-07, 5.28841e-07, 1.76923e-06, 5.28841e-07, 0.377014, 5.28841e-07, 5.28841e-07
18.8805, 2, 0.370641, 3.82805e-07, 2, 1.62936, 0, 3.82805e-07, 3.82805e-07, 3.82805e-07, 3.82805e-07, 3.82805e-07, 3.82805e-07, 3.82805e-07, 3.82805e-07, 3.82805e-07, 3.82805e-07, 3.82805e-07, 3.82805e-07, 1.61731e-06, 3.82805e-07, 0.37064, 3.82805e-07, 3.82805e-07
18.8883, 0, 0.364131, 2.60314e-07, 1.41421, -0.364131, 0, 2.60314e-07, 2.60314e-07, 2.60314e-07, 2.60314e-07, 2.60314e-07, 2.60314e-07, 2.60314e-07, 2.60314e-07, 2.60314e-07, 2.60314e-07, 2.60314e-07, 2.60314e-07, 1.49033e-06, 2.60314e-07, 0.36413, 2.60314e-07, 2.60314e-07
18.8962, 0, 0.357508, 1.76541e-07, 1.41421, -0.357508, 0, 1.76541e-07, 1.76541e-07, 1.76541e-07, 1.76541e-07, 1.76541e-07, 1.76541e-07, 1.76541e-07, 1.76541e-07, 1.76541e-07, 1.76541e-07, 1.76541e-07, 1.76541e-07, 1.4032e-06, 1.76541e-07, 0.357507, 1.76541e-07, 1.76541e-07
18.9041, 0, 0.350803, 1.03797e-07, 1.41421, -0.350803, 0, 1.03797e-07, 1.03797e-07, 1.03797e-07, 1.03797e-07, 1.03797e-07, 1.03797e-07, 1.03797e-07, 1.03797e-07, 1.03797e-07, 1.03797e-07, 1.03797e-07, 1.03797e-07, 1.32803e-06, 1.03797e-07, 0.350801, 1.03797e-07, 1.03797e-07
18.912, 0, 0.344036, 4.71466e-08, 1.41421, -0.344036, 0, 4.71466e-08, 4.71466e-08, 4.71466e-08, 4.71466e-08, 4.71466e-08, 4.71466e-08, 4.71466e-08, 4.71466e-08, 4.71466e-08, 4.71466e-08, 4.71466e-08, 4.71466e-08, 1.26972e-06, 4.71466e-08, 0.344035, 4.71466e-08, 4.71466e-08
18.9198, 0, 0.337231, 1.17867e-08, 1.41421, -0.337231, 0, 1.17867e-08, 1.17867e-08, 1.17867e-08, 1.17867e-08, 1.17867e-08, 1.17867e-08, 1.17867e-08, 1.17867e-08, 1.17867e-08, 1.17867e-08, 1.17867e-08, 1.17867e-08, 1.2333e-06, 1.17867e-08, 0.337229, 1.17867e-08, 1.17867e-08
18.9277, 0, 0.330411, 0, 1.41421, -0.330411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22094e-06, 0, 0.33041, 0, 0
18.9356, 0, 0.323596, 0, 1.41421, -0.323596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22076e-06, 0, 0.323594, 0, 0
18.9435, 0, 0.316804, 0, 1.41421, -0.316804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22088e-06, 0, 0.316802, 0, 0
18.9514, 0, 0.310052, 0, 1.41421, -0.310052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22125e-06, 0, 0.310051, 0, 0
18.9592, 0, 0.303357, 0, 1.41421, -0.303357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22182e-06, 0, 0.303355, 0, 0
18.9671, 0, 0.29673, 0, 1.41421, -0.29673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22253e-06, 0, 0.296728, 0, 0
18.975, 0, 0.290186, 1.52043e-21, 1.41421, -0.290186, 0, 1.52043e-21, 1.52043e-21, 1.52043e-21, 1.52043e-21, 1.52043e-21, 1.52043e-21, 1.52043e-21, 1.52043e-21, 1.52043e-21, 1.52043e-21, 1.52043e-21, 1.52043e-21, 1.22336e-06, 1.52043e-21, 0.290185, 1.52043e-21, 1.52043e-21
18.9829, 0, 0.283736, 5.34527e-21, 1.41421, -0.283736, 0, 5.34527e-21, 5.34527e-21, 5.34527e-21, 5.34527e-21, 5.34527e-21, 5.34527e-21, 5.34527e-21, 5.34527e-21, 5.34527e-21, 5.34527e-21, 5.34527e-21, 5.34527e-21, 1.22428e-06, 5.34527e-21, 0.283735, 5.34527e-21, 5.34527e-21
18.9907, 0, 0.277387, 1.04767e-20, 1.41421, -0.277387, 0, 1.04767e-20, 1.04767e-20, 1.04767e-20, 1.04767e-20, 1.04767e-20, 1.04767e-20, 1.04767e-20, 1.04767e-20, 1.04767e-20, 1.04767e-20, 1.04767e-20, 1.04767e-20, 1.22527e-06, 1.04767e-20, 0.277385, 1.04767e-20, 1.04767e-20
18.9986, 0, 0.271149, 1.66832e-20, 1.41421, -0.271149, 0, 1.66832e-20, 1.66832e-20, 1.66832e-20, 1.66832e-20, 1.66832e-20, 1.66832e-20, 1.66832e-20, 1.66832e-20, 1.66832e-20, 1.66832e-20, 1.66832e-20, 1.66832e-20, 1.22631e-06, 1.66832e-20, 0.271148, 1.66832e-20, 1.66832e-20
19.0065, 0, 0.265028, 2.43269e-20, 1.41421, -0.265028, 0, 2.43269e-20, 2.43269e-20, 2.43269e-20, 2.43269e-20, 2.43269e-20, 2.43269e-20, 2.43269e-20, 2.43269e-20, 2.43269e-20, 2.43269e-20, 2.43269e-20, 2.43269e-20, 1.22739e-06, 2.43269e-20, 0.265027, 2.43269e-20, 2.43269e-20
19.0144, 2, 0.259026, 3.68507e-14, 2, 1.74097, 0, 3.68507e-14, 3.68507e-14, 3.68507e-14, 3.68507e-14, 3.68507e-14, 3.68507e-14, 3.68507e-14, 3.68507e-14, 3.68507e-14, 3.68507e-14, 3.68507e-14, 3.68507e-14, 1.22851e-06, 3.68507e-14, 0.259025, 3.68507e-14, 3.68507e-14
19.0223, 0, 0.253151, 6.47701e-14, 1.41421, -0.253151, 0, 6.47701e-14, 6.47701e-14, 6.47701e-14, 6.47701e-14, 6.47701e-14, 6.47701e-14, 6.47701e-14, 6.47701e-14, 6.47701e-14, 6.47701e-14, 6.47701e-14, 6.47701e-14, 1.22964e-06, 6.47701e-14, 0.253149, 6.47701e-14, 6.47701e-14
19.0301, 0, 0.247403, 4.26643e-14, 1.41421, -0.247403, 0, 4.26643e-14, 4.26643e-14, 4.26643e-14, 4.26643e-14, 4.26643e-14, 4.26643e-14, 4.26643e-14, 4.26643e-14, 4.26643e-14, 4.26643e-14, 4.26643e-14, 4.26643e-14, 1.2308e-06, 4.26643e-14, 0.247402, 4.26643e-14, 4.26643e-14
19.038, 0, 0.241783, 1.06847e-14, 1.41421, -0.241783, 0, 1.06847e-14, 1.06847e-14, 1.06847e-14, 1.06847e-14, 1.06847e-14, 1.06847e-14, 1.06847e-14, 1.06847e-14, 1.06847e-14, 1.06847e-14, 1.06847e-14, 1.06847e-14, 1.23197e-06, 1.06847e-14, 0.241782, 1.06847e-14, 1.06847e-14
19.0459, 0, 0.236295, 3.24251e-20, 1.41421, -0.236295, 0, 3.24251e-20, 3.24251e-20, 3.24251e-20, 3.24251e-20, 3.24251e-20, 3.24251e-20, 3.24251e-20, 3.24251e-20, 3.24251e-20, 3.24251e-20, 3.24251e-20, 3.24251e-20, 1.23315e-06, 3.24251e-20, 0.236294, 3.24251e-20, 3.24251e-20
19.0538, 2, 0.230938, 9.02788e-14, 2, 1.76906, 0, 9.02788e-14, 9.02788e-14, 9.02788e-14, 9.02788e-14, 9.02788e-14, 9.02788e-14, 9.02788e-14, 9.02788e-14, 9.02788e-14, 9.02788e-14, 9.02788e-14, 9.02788e-14, 1.23434e-06, 9.02788e-14, 0.230936, 9.02788e-14, 9.02788e-14
19.0616, 0, 0.225708, 1.5809e-13, 1.41421, -0.225708, 0, 1.5809e-13, 1.5809e-13, 1.5809e-13, 1.5809e-13, 1.5809e-13, 1.5809e-13, 1.5809e-13, 1.5809e-13, 1.5809e-13, 1.5809e-13, 1.5809e-13, 1.5809e-13, 1.23554e-06, 1.5809e-13, 0.225707, 1.5809e-13, 1.5809e-13
19.0695, 0, 0.22061, 1.04032e-13, 1.41421, -0.22061, 0, 1.04032e-13, 1.04032e-13, 1.04032e-13, 1.04032e-13, 1.04032e-13, 1.04032e-13, 1.04032e-13, 1.04032e-13, 1.04032e-13, 1.04032e-13, 1.04032e-13, 1.04032e-13, 1.23674e-06, 1.04032e-13, 0.220609, 1.04032e-13, 1.04032e-13
19.0774, 4, 0.215636, 2.6041e-14, 2.44949, 3.78436, 0, 2.6041e-14, 2.6041e-14, 2.6041e-14, 2.6041e-14, 2.6041e-14, 2.6041e-14, 2.6041e-14, 2.6041e-14, 2.6041e-14, 2.6041e-14, 2.6041e-14, 2.6041e-14, 1.23794e-06, 2.6041e-14, 0.215635, 2.6041e-14, 2.6041e-14
19.0853, 0, 0.210788, 4.16848e-20, 1.41421, -0.210788, 0, 4.16848e-20, 4.16848e-20, 4.16848e-20, 4.16848e-20, 4.16848e-20, 4.16848e-20, 4.16848e-20, 4.16848e-20, 4.16848e-20, 4.16848e-20, 4.16848e-20, 4.16848e-20, 1.23915e-06, 4.16848e-20, 0.210786, 4.16848e-20, 4.16848e-20
19.0931, 0, 0.206061, 1.31562e-13, 1.41421, -0.206061, 0, 1.31562e-13, 1.31562e-13, 1.31562e-13, 1.31562e-13, 1.31562e-13, 1.31562e-13, 1.31562e-13, 1.31562e-13, 1.31562e-13, 1.31562e-13, 1.31562e-13, 1.31562e-13, 1.24036e-06, 1.31562e-13, 0.20606, 1.31562e-13, 1.31562e-13
19.101, 4, 0.201453, 2.32295e-13, 2.44949, 3.79855, 0, 2.32295e-13, 2.32295e-13, 2.32295e-13, 2.32295e-13, 2.32295e-13, 2.32295e-13, 2.32295e-13, 2.32295e-13, 2.32295e-13, 2.32295e-13, 2.32295e-13, 2.32295e-13, 1.24157e-06, 2.32295e-13, 0.201452, 2.32295e-13, 2.32295e-13
19.1089, 0, 0.196962, 1.53145e-13, 1.41421, -0.196962, 0, 1.53145e-13, 1.53145e-13, 1.53145e-13, 1.53145e-13, 1.53145e-13, 1.53145e-13, 1.53145e-13, 1.53145e-13, 1.53145e-13, 1.53145e-13, 1.53145e-13, 1.53145e-13, 1.24278e-06, 1.53145e-13, 0.196961, 1.53145e-13, 1.53145e-13
