   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_227.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
8.72849, 16, 7.92052, 6.73069, 4.24264, 8.07948, 0, 6.7307, 7.78401, 6.73069, 6.73069, 6.73069, 6.73069, 6.73069, 6.73069, 6.73069, 6.73069, 6.73069, 6.73069, 6.73069, 6.73069, 6.73069, 6.73069, 6.73069, 6.86719, 6.73069
8.73635, 10, 7.81465, 6.72693, 3.4641, 2.18535, 0, 6.72694, 7.66755, 6.72693, 6.72693, 6.72693, 6.72693, 6.72693, 6.72693, 6.72693, 6.72693, 6.72693, 6.72693, 6.72693, 6.72693, 6.72693, 6.72693, 6.72693, 6.87401, 6.72693
8.74422, 10, 7.71314, 6.72279, 3.4641, 2.28686, 0, 6.7228, 7.55566, 6.72279, 6.72279, 6.72279, 6.72279, 6.72279, 6.72279, 6.72279, 6.72279, 6.72279, 6.72279, 6.72279, 6.72279, 6.72279, 6.72279, 6.72279, 6.88025, 6.72279
8.75209, 18, 7.61692, 6.71818, 4.47214, 10.3831, 0, 6.71819, 7.44944, 6.71818, 6.71818, 6.71818, 6.71818, 6.71818, 6.71818, 6.71818, 6.71818, 6.71818, 6.71818, 6.71818, 6.71818, 6.71818, 6.71818, 6.71818, 6.88565, 6.71818
8.75995, 10, 7.52675, 6.71311, 3.4641, 2.47325, 0, 6.71312, 7.34976, 6.71311, 6.71311, 6.71311, 6.71311, 6.71311, 6.71311, 6.71311, 6.71311, 6.71311, 6.71311, 6.71311, 6.71311, 6.71311, 6.71311, 6.71311, 6.89009, 6.71311
8.76782, 4, 7.44318, 6.70769, 2.44949, -3.44318, 0, 6.7077, 7.2573, 6.70769, 6.70769, 6.70769, 6.70769, 6.70769, 6.70769, 6.70769, 6.70769, 6.70769, 6.70769, 6.70769, 6.70769, 6.70769, 6.70769, 6.70769, 6.89356, 6.70769
8.77569, 18, 7.36667, 6.7021, 4.47214, 10.6333, 0, 6.70211, 7.17259, 6.7021, 6.7021, 6.7021, 6.7021, 6.7021, 6.7021, 6.7021, 6.7021, 6.7021, 6.7021, 6.7021, 6.7021, 6.7021, 6.7021, 6.7021, 6.89617, 6.7021
8.78355, 12, 7.2973, 6.69633, 3.74166, 4.7027, 0, 6.69634, 7.09572, 6.69633, 6.69633, 6.69633, 6.69633, 6.69633, 6.69633, 6.69633, 6.69633, 6.69633, 6.69633, 6.69633, 6.69633, 6.69633, 6.69633, 6.69633, 6.8979, 6.69633
8.79142, 6, 7.23491, 6.69032, 2.82843, -1.23491, 0, 6.69033, 7.02652, 6.69032, 6.69032, 6.69032, 6.69032, 6.69032, 6.69032, 6.69032, 6.69032, 6.69032, 6.69032, 6.69032, 6.69032, 6.69032, 6.69032, 6.69032, 6.8987, 6.69032
8.79928, 6, 7.17913, 6.68386, 2.82843, -1.17913, 0, 6.68388, 6.9645, 6.68386, 6.68386, 6.68386, 6.68386, 6.68386, 6.68386, 6.68386, 6.68386, 6.68386, 6.68386, 6.68386, 6.68386, 6.68387, 6.68386, 6.68386, 6.89848, 6.68386
8.80715, 8, 7.12964, 6.67689, 3.16228, 0.87036, 0, 6.67691, 6.90921, 6.67689, 6.67689, 6.67689, 6.67689, 6.67689, 6.67689, 6.67689, 6.67689, 6.67689, 6.67689, 6.67689, 6.67689, 6.6769, 6.67689, 6.67689, 6.89731, 6.67689
8.81502, 4, 7.08628, 6.66953, 2.44949, -3.08628, 0, 6.66954, 6.86023, 6.66953, 6.66953, 6.66953, 6.66953, 6.66953, 6.66953, 6.66953, 6.66953, 6.66953, 6.66953, 6.66953, 6.66953, 6.66953, 6.66953, 6.66953, 6.89556, 6.66953
8.82288, 12, 7.04898, 6.66196, 3.74166, 4.95102, 0, 6.66197, 6.81721, 6.66196, 6.66196, 6.66196, 6.66196, 6.66196, 6.66196, 6.66196, 6.66196, 6.66196, 6.66196, 6.66196, 6.66196, 6.66196, 6.66196, 6.66196, 6.89371, 6.66196
8.83075, 12, 7.01755, 6.65427, 3.74166, 4.98245, 0, 6.65428, 6.77961, 6.65427, 6.65427, 6.65427, 6.65427, 6.65427, 6.65427, 6.65427, 6.65427, 6.65427, 6.65427, 6.65427, 6.65427, 6.65427, 6.65427, 6.65427, 6.8922, 6.65427
8.83862, 10, 6.99171, 6.64637, 3.4641, 3.00829, 0, 6.64638, 6.74673, 6.64637, 6.64637, 6.64637, 6.64637, 6.64637, 6.64637, 6.64637, 6.64637, 6.64637, 6.64637, 6.64637, 6.64637, 6.64637, 6.64637, 6.64637, 6.89134, 6.64637
8.84648, 6, 6.97106, 6.63804, 2.82843, -0.971056, 0, 6.63805, 6.71772, 6.63804, 6.63804, 6.63804, 6.63804, 6.63804, 6.63804, 6.63804, 6.63804, 6.63804, 6.63804, 6.63804, 6.63804, 6.63804, 6.63804, 6.63804, 6.89136, 6.63804
8.85435, 16, 6.95542, 6.6292, 4.24264, 9.04458, 0, 6.62921, 6.69195, 6.6292, 6.6292, 6.6292, 6.6292, 6.6292, 6.6292, 6.6292, 6.6292, 6.6292, 6.6292, 6.6292, 6.6292, 6.6292, 6.6292, 6.6292, 6.89266, 6.6292
8.86222, 10, 6.94485, 6.61997, 3.4641, 3.05515, 0, 6.61998, 6.66898, 6.61997, 6.61997, 6.61997, 6.61997, 6.61997, 6.61997, 6.61997, 6.61997, 6.61997, 6.61997, 6.61997, 6.61997, 6.61997, 6.61997, 6.61997, 6.89582, 6.61997
8.87008, 2, 6.93951, 6.61054, 2, -4.93951, 0, 6.61055, 6.64851, 6.61054, 6.61054, 6.61054, 6.61054, 6.61054, 6.61054, 6.61054, 6.61054, 6.61054, 6.61054, 6.61054, 6.61054, 6.61054, 6.61054, 6.61054, 6.90153, 6.61054
8.87795, 6, 6.93946, 6.601, 2.82843, -0.939462, 0, 6.60101, 6.63017, 6.601, 6.601, 6.601, 6.601, 6.601, 6.601, 6.601, 6.601, 6.601, 6.601, 6.601, 6.601, 6.601, 6.601, 6.601, 6.91028, 6.601
8.88582, 12, 6.94462, 6.59125, 3.74166, 5.05538, 0, 6.59126, 6.61348, 6.59125, 6.59125, 6.59125, 6.59125, 6.59125, 6.59125, 6.59125, 6.59125, 6.59125, 6.59125, 6.59125, 6.59125, 6.59125, 6.59125, 6.59125, 6.92238, 6.59125
8.89368, 6, 6.95472, 6.58107, 2.82843, -0.954716, 0, 6.58109, 6.59787, 6.58107, 6.58107, 6.58107, 6.58107, 6.58107, 6.58107, 6.58107, 6.58107, 6.58107, 6.58107, 6.58107, 6.58107, 6.58108, 6.58107, 6.58107, 6.9379, 6.58107
8.90155, 10, 6.9696, 6.5704, 3.4641, 3.0304, 0, 6.57041, 6.58299, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.95699, 6.5704
8.90942, 6, 6.98924, 6.55933, 2.82843, -0.989238, 0, 6.55934, 6.56869, 6.55933, 6.55933, 6.55933, 6.55933, 6.55933, 6.55933, 6.55933, 6.55933, 6.55933, 6.55933, 6.55933, 6.55933, 6.55933, 6.55933, 6.55933, 6.97986, 6.55933
8.91728, 4, 7.01359, 6.54807, 2.44949, -3.01359, 0, 6.54808, 6.55498, 6.54807, 6.54807, 6.54807, 6.54807, 6.54807, 6.54807, 6.54807, 6.54807, 6.54807, 6.54807, 6.54807, 6.54807, 6.54807, 6.54807, 6.54807, 7.00667, 6.54807
8.92515, 8, 7.04241, 6.5367, 3.16228, 0.957588, 0, 6.53671, 6.54176, 6.5367, 6.5367, 6.5367, 6.5367, 6.5367, 6.5367, 6.5367, 6.5367, 6.5367, 6.5367, 6.5367, 6.5367, 6.5367, 6.5367, 6.5367, 7.03734, 6.5367
8.93302, 8, 7.0752, 6.52515, 3.16228, 0.924802, 0, 6.52516, 6.52883, 6.52515, 6.52515, 6.52515, 6.52515, 6.52515, 6.52515, 6.52515, 6.52515, 6.52515, 6.52515, 6.52515, 6.52515, 6.52515, 6.52515, 6.52515, 7.07151, 6.52515
8.94088, 8, 7.11113, 6.51319, 3.16228, 0.888866, 0, 6.5132, 6.51583, 6.51319, 6.51319, 6.51319, 6.51319, 6.51319, 6.51319, 6.51319, 6.51319, 6.51319, 6.51319, 6.51319, 6.51319, 6.51319, 6.51319, 6.51319, 7.10847, 6.51319
8.94875, 14, 7.14947, 6.50071, 4, 6.85053, 0, 6.50072, 6.50261, 6.50071, 6.50071, 6.50071, 6.50071, 6.50071, 6.50071, 6.50071, 6.50071, 6.50071, 6.50071, 6.50071, 6.50071, 6.50071, 6.50071, 6.50071, 7.14756, 6.50071
8.95662, 2, 7.18953, 6.48783, 2, -5.18953, 0, 6.48784, 6.48918, 6.48783, 6.48783, 6.48783, 6.48783, 6.48783, 6.48783, 6.48783, 6.48783, 6.48783, 6.48783, 6.48783, 6.48783, 6.48783, 6.48783, 6.48783, 7.18817, 6.48783
8.96448, 4, 7.23063, 6.47476, 2.44949, -3.23063, 0, 6.47477, 6.47572, 6.47476, 6.47476, 6.47476, 6.47476, 6.47476, 6.47476, 6.47476, 6.47476, 6.47476, 6.47476, 6.47476, 6.47476, 6.47477, 6.47476, 6.47476, 7.22967, 6.47476
8.97235, 6, 7.27196, 6.46161, 2.82843, -1.27196, 0, 6.46162, 6.46228, 6.46161, 6.46161, 6.46161, 6.46161, 6.46161, 6.46161, 6.46161, 6.46161, 6.46161, 6.46161, 6.46161, 6.46161, 6.46161, 6.46161, 6.46161, 7.27128, 6.46161
8.98022, 4, 7.31242, 6.4483, 2.44949, -3.31242, 0, 6.44832, 6.44877, 6.4483, 6.4483, 6.4483, 6.4483, 6.4483, 6.4483, 6.4483, 6.4483, 6.4483, 6.4483, 6.4483, 6.4483, 6.44831, 6.4483, 6.4483, 7.31194, 6.4483
8.98808, 10, 7.35075, 6.4346, 3.4641, 2.64925, 0, 6.43462, 6.43493, 6.4346, 6.4346, 6.4346, 6.4346, 6.4346, 6.4346, 6.4346, 6.4346, 6.4346, 6.4346, 6.4346, 6.4346, 6.43461, 6.4346, 6.4346, 7.35041, 6.4346
8.99595, 10, 7.38581, 6.42039, 3.4641, 2.61419, 0, 6.4204, 6.42062, 6.42039, 6.42039, 6.42039, 6.42039, 6.42039, 6.42039, 6.42039, 6.42039, 6.42039, 6.42039, 6.42039, 6.42039, 6.42039, 6.42039, 6.42039, 7.38556, 6.42039
9.00382, 8, 7.41669, 6.40577, 3.16228, 0.583307, 0, 6.40578, 6.40593, 6.40577, 6.40577, 6.40577, 6.40577, 6.40577, 6.40577, 6.40577, 6.40577, 6.40577, 6.40577, 6.40577, 6.40577, 6.40577, 6.40577, 6.40577, 7.41652, 6.40577
9.01168, 20, 7.44271, 6.39095, 4.69042, 12.5573, 0, 6.39096, 6.39107, 6.39095, 6.39095, 6.39095, 6.39095, 6.39095, 6.39095, 6.39095, 6.39095, 6.39095, 6.39095, 6.39095, 6.39095, 6.39095, 6.39095, 6.39095, 7.44258, 6.39095
9.01955, 10, 7.46317, 6.37609, 3.4641, 2.53683, 0, 6.3761, 6.37617, 6.37609, 6.37609, 6.37609, 6.37609, 6.37609, 6.37609, 6.37609, 6.37609, 6.37609, 6.37609, 6.37609, 6.37609, 6.37609, 6.37609, 6.37609, 7.46308, 6.37609
9.02742, 14, 7.47728, 6.36107, 4, 6.52272, 0, 6.36108, 6.36113, 6.36107, 6.36107, 6.36107, 6.36107, 6.36107, 6.36107, 6.36107, 6.36107, 6.36107, 6.36107, 6.36107, 6.36107, 6.36107, 6.36107, 6.36107, 7.4772, 6.36107
9.03528, 8, 7.48427, 6.3457, 3.16228, 0.515726, 0, 6.34571, 6.34574, 6.3457, 6.3457, 6.3457, 6.3457, 6.3457, 6.3457, 6.3457, 6.3457, 6.3457, 6.3457, 6.3457, 6.3457, 6.3457, 6.3457, 6.3457, 7.48421, 6.3457
9.04315, 8, 7.48361, 6.32983, 3.16228, 0.516386, 0, 6.32984, 6.32986, 6.32983, 6.32983, 6.32983, 6.32983, 6.32983, 6.32983, 6.32983, 6.32983, 6.32983, 6.32983, 6.32983, 6.32983, 6.32983, 6.32983, 6.32983, 7.48356, 6.32983
9.05101, 6, 7.47518, 6.31355, 2.82843, -1.47518, 0, 6.31356, 6.31358, 6.31355, 6.31355, 6.31355, 6.31355, 6.31355, 6.31355, 6.31355, 6.31355, 6.31355, 6.31355, 6.31355, 6.31355, 6.31355, 6.31355, 6.31355, 7.47513, 6.31355
9.05888, 4, 7.45914, 6.29708, 2.44949, -3.45914, 0, 6.29709, 6.29711, 6.29708, 6.29708, 6.29708, 6.29708, 6.29708, 6.29708, 6.29708, 6.29708, 6.29708, 6.29708, 6.29708, 6.29708, 6.29708, 6.29708, 6.29708, 7.4591, 6.29708
9.06675, 4, 7.43579, 6.28058, 2.44949, -3.43579, 0, 6.28059, 6.28061, 6.28058, 6.28058, 6.28058, 6.28058, 6.28058, 6.28058, 6.28058, 6.28058, 6.28058, 6.28058, 6.28058, 6.28058, 6.28058, 6.28058, 6.28058, 7.43576, 6.28058
9.07461, 14, 7.40535, 6.26394, 4, 6.59465, 0, 6.26395, 6.26396, 6.26394, 6.26394, 6.26394, 6.26394, 6.26394, 6.26394, 6.26394, 6.26394, 6.26394, 6.26394, 6.26394, 6.26394, 6.26394, 6.26394, 6.26394, 7.40531, 6.26394
9.08248, 6, 7.36807, 6.24697, 2.82843, -1.36807, 0, 6.24698, 6.24699, 6.24697, 6.24697, 6.24697, 6.24697, 6.24697, 6.24697, 6.24697, 6.24697, 6.24697, 6.24697, 6.24697, 6.24697, 6.24697, 6.24697, 6.24697, 7.36804, 6.24697
9.09035, 8, 7.32442, 6.22953, 3.16228, 0.675577, 0, 6.22955, 6.22956, 6.22953, 6.22953, 6.22953, 6.22953, 6.22953, 6.22953, 6.22953, 6.22953, 6.22953, 6.22953, 6.22953, 6.22953, 6.22954, 6.22953, 6.22953, 7.32439, 6.22953
9.09821, 12, 7.27519, 6.21172, 3.74166, 4.72481, 0, 6.21173, 6.21174, 6.21172, 6.21172, 6.21172, 6.21172, 6.21172, 6.21172, 6.21172, 6.21172, 6.21172, 6.21172, 6.21172, 6.21172, 6.21172, 6.21172, 6.21172, 7.27515, 6.21172
9.10608, 4, 7.22134, 6.19372, 2.44949, -3.22134, 0, 6.19373, 6.19374, 6.19372, 6.19372, 6.19372, 6.19372, 6.19372, 6.19372, 6.19372, 6.19372, 6.19372, 6.19372, 6.19372, 6.19372, 6.19372, 6.19372, 6.19372, 7.22131, 6.19372
9.11395, 4, 7.16387, 6.17569, 2.44949, -3.16387, 0, 6.1757, 6.17571, 6.17569, 6.17569, 6.17569, 6.17569, 6.17569, 6.17569, 6.17569, 6.17569, 6.17569, 6.17569, 6.17569, 6.17569, 6.17569, 6.17569, 6.17569, 7.16384, 6.17569
9.12181, 14, 7.10354, 6.15754, 4, 6.89646, 0, 6.15755, 6.15756, 6.15754, 6.15754, 6.15754, 6.15754, 6.15754, 6.15754, 6.15754, 6.15754, 6.15754, 6.15754, 6.15754, 6.15754, 6.15754, 6.15754, 6.15754, 7.10351, 6.15754
9.12968, 6, 7.04099, 6.13906, 2.82843, -1.04099, 0, 6.13908, 6.13909, 6.13906, 6.13906, 6.13906, 6.13906, 6.13906, 6.13906, 6.13906, 6.13906, 6.13906, 6.13906, 6.13906, 6.13906, 6.13907, 6.13906, 6.13906, 7.04095, 6.13906
9.13755, 12, 6.97691, 6.12017, 3.74166, 5.02309, 0, 6.12018, 6.12019, 6.12017, 6.12017, 6.12017, 6.12017, 6.12017, 6.12017, 6.12017, 6.12017, 6.12017, 6.12017, 6.12017, 6.12017, 6.12017, 6.12017, 6.12017, 6.97687, 6.12017
9.14541, 12, 6.91214, 6.10094, 3.74166, 5.08786, 0, 6.10095, 6.10096, 6.10094, 6.10094, 6.10094, 6.10094, 6.10094, 6.10094, 6.10094, 6.10094, 6.10094, 6.10094, 6.10094, 6.10094, 6.10094, 6.10094, 6.10094, 6.9121, 6.10094
9.15328, 0, 6.84751, 6.08156, 1.41421, -6.84751, 0, 6.08157, 6.08158, 6.08156, 6.08156, 6.08156, 6.08156, 6.08156, 6.08156, 6.08156, 6.08156, 6.08156, 6.08156, 6.08156, 6.08156, 6.08156, 6.08156, 6.08156, 6.84747, 6.08156
9.16115, 4, 6.78369, 6.06212, 2.44949, -2.78369, 0, 6.06213, 6.06214, 6.06212, 6.06212, 6.06212, 6.06212, 6.06212, 6.06212, 6.06212, 6.06212, 6.06212, 6.06212, 6.06212, 6.06212, 6.06212, 6.06212, 6.06212, 6.78365, 6.06212
9.16901, 10, 6.72106, 6.04255, 3.4641, 3.27894, 0, 6.04256, 6.04257, 6.04255, 6.04255, 6.04255, 6.04255, 6.04255, 6.04255, 6.04255, 6.04255, 6.04255, 6.04255, 6.04255, 6.04255, 6.04255, 6.04255, 6.04255, 6.72101, 6.04255
9.17688, 10, 6.65979, 6.02267, 3.4641, 3.34021, 0, 6.02269, 6.0227, 6.02267, 6.02267, 6.02267, 6.02267, 6.02267, 6.02267, 6.02267, 6.02267, 6.02267, 6.02267, 6.02267, 6.02267, 6.02268, 6.02267, 6.02267, 6.65974, 6.02267
9.18475, 6, 6.60007, 6.00245, 2.82843, -0.600074, 0, 6.00246, 6.00248, 6.00245, 6.00245, 6.00245, 6.00245, 6.00245, 6.00245, 6.00245, 6.00245, 6.00245, 6.00245, 6.00245, 6.00245, 6.00245, 6.00245, 6.00245, 6.60002, 6.00245
9.19261, 6, 6.54214, 5.98196, 2.82843, -0.542142, 0, 5.98197, 5.982, 5.98196, 5.98196, 5.98196, 5.98196, 5.98196, 5.98196, 5.98196, 5.98196, 5.98196, 5.98196, 5.98196, 5.98196, 5.98196, 5.98196, 5.98196, 6.54208, 5.98196
9.20048, 8, 6.48619, 5.96135, 3.16228, 1.51381, 0, 5.96136, 5.9614, 5.96135, 5.96135, 5.96135, 5.96135, 5.96135, 5.96135, 5.96135, 5.96135, 5.96135, 5.96135, 5.96135, 5.96135, 5.96135, 5.96135, 5.96135, 6.48612, 5.96135
9.20835, 4, 6.43217, 5.94063, 2.44949, -2.43217, 0, 5.94064, 5.94069, 5.94063, 5.94063, 5.94063, 5.94063, 5.94063, 5.94063, 5.94063, 5.94063, 5.94063, 5.94063, 5.94063, 5.94063, 5.94063, 5.94063, 5.94063, 6.43209, 5.94063
9.21621, 4, 6.37997, 5.91974, 2.44949, -2.37997, 0, 5.91975, 5.91983, 5.91974, 5.91974, 5.91974, 5.91974, 5.91974, 5.91974, 5.91974, 5.91974, 5.91974, 5.91974, 5.91974, 5.91974, 5.91974, 5.91974, 5.91974, 6.37987, 5.91974
9.22408, 14, 6.32936, 5.8986, 4, 7.67064, 0, 5.89861, 5.89872, 5.8986, 5.8986, 5.8986, 5.8986, 5.8986, 5.8986, 5.8986, 5.8986, 5.8986, 5.8986, 5.8986, 5.8986, 5.8986, 5.8986, 5.8986, 6.32922, 5.8986
9.23195, 6, 6.28015, 5.8772, 2.82843, -0.280147, 0, 5.87721, 5.87736, 5.8772, 5.8772, 5.8772, 5.8772, 5.8772, 5.8772, 5.8772, 5.8772, 5.8772, 5.8772, 5.8772, 5.8772, 5.8772, 5.8772, 5.8772, 6.27997, 5.8772
9.23981, 4, 6.23225, 5.85561, 2.44949, -2.23225, 0, 5.85562, 5.85584, 5.85561, 5.85561, 5.85561, 5.85561, 5.85561, 5.85561, 5.85561, 5.85561, 5.85561, 5.85561, 5.85561, 5.85561, 5.85561, 5.85561, 5.85561, 6.23201, 5.85561
9.24768, 6, 6.18556, 5.83392, 2.82843, -0.185561, 0, 5.83393, 5.83423, 5.83392, 5.83392, 5.83392, 5.83392, 5.83392, 5.83392, 5.83392, 5.83392, 5.83392, 5.83392, 5.83392, 5.83392, 5.83392, 5.83392, 5.83392, 6.18523, 5.83392
9.25555, 8, 6.13987, 5.81205, 3.16228, 1.86013, 0, 5.81207, 5.81249, 5.81205, 5.81205, 5.81205, 5.81205, 5.81205, 5.81205, 5.81205, 5.81205, 5.81205, 5.81205, 5.81205, 5.81205, 5.81206, 5.81205, 5.81205, 6.13941, 5.81205
9.26341, 8, 6.09501, 5.79001, 3.16228, 1.90499, 0, 5.79002, 5.79061, 5.79001, 5.79001, 5.79001, 5.79001, 5.79001, 5.79001, 5.79001, 5.79001, 5.79001, 5.79001, 5.79001, 5.79001, 5.79001, 5.79001, 5.79001, 6.09439, 5.79001
9.27128, 10, 6.05089, 5.76776, 3.4641, 3.94911, 0, 5.76778, 5.76859, 5.76776, 5.76776, 5.76776, 5.76776, 5.76776, 5.76776, 5.76776, 5.76776, 5.76776, 5.76776, 5.76776, 5.76776, 5.76776, 5.76776, 5.76776, 6.05005, 5.76776
9.27915, 10, 6.00746, 5.74535, 3.4641, 3.99254, 0, 5.74536, 5.74648, 5.74535, 5.74535, 5.74535, 5.74535, 5.74535, 5.74535, 5.74535, 5.74535, 5.74535, 5.74535, 5.74535, 5.74535, 5.74535, 5.74535, 5.74535, 6.00632, 5.74535
9.28701, 6, 5.96467, 5.72275, 2.82843, 0.0353255, 0, 5.72276, 5.72429, 5.72275, 5.72275, 5.72275, 5.72275, 5.72275, 5.72275, 5.72275, 5.72275, 5.72275, 5.72275, 5.72275, 5.72275, 5.72275, 5.72275, 5.72275, 5.96313, 5.72275
9.29488, 8, 5.92256, 5.69998, 3.16228, 2.07744, 0, 5.7, 5.70204, 5.69998, 5.69998, 5.69998, 5.69998, 5.69998, 5.69998, 5.69998, 5.69998, 5.69998, 5.69998, 5.69998, 5.69998, 5.69998, 5.69998, 5.69998, 5.92048, 5.69998
9.30274, 12, 5.8811, 5.677, 3.74166, 6.1189, 0, 5.67701, 5.67976, 5.677, 5.677, 5.677, 5.677, 5.677, 5.677, 5.677, 5.677, 5.677, 5.677, 5.677, 5.677, 5.677, 5.677, 5.677, 5.87833, 5.677
9.31061, 14, 5.84039, 5.65381, 4, 8.15961, 0, 5.65383, 5.65746, 5.65381, 5.65381, 5.65381, 5.65381, 5.65381, 5.65381, 5.65381, 5.65381, 5.65381, 5.65381, 5.65381, 5.65381, 5.65382, 5.65381, 5.65381, 5.83673, 5.65381
9.31848, 4, 5.80051, 5.63041, 2.44949, -1.80051, 0, 5.63042, 5.63521, 5.63041, 5.63041, 5.63041, 5.63041, 5.63041, 5.63041, 5.63041, 5.63041, 5.63041, 5.63041, 5.63041, 5.63041, 5.63041, 5.63041, 5.63041, 5.7957, 5.63041
9.32634, 8, 5.76158, 5.60681, 3.16228, 2.23842, 0, 5.60683, 5.61306, 5.60681, 5.60681, 5.60681, 5.60681, 5.60681, 5.60681, 5.60681, 5.60681, 5.60681, 5.60681, 5.60681, 5.60681, 5.60681, 5.60681, 5.60681, 5.75532, 5.60681
9.33421, 4, 5.72372, 5.58301, 2.44949, -1.72372, 0, 5.58302, 5.59109, 5.58301, 5.58301, 5.58301, 5.58301, 5.58301, 5.58301, 5.58301, 5.58301, 5.58301, 5.58301, 5.58301, 5.58301, 5.58301, 5.58301, 5.58301, 5.71563, 5.58301
9.34208, 14, 5.68709, 5.55903, 4, 8.31291, 0, 5.55904, 5.56938, 5.55903, 5.55903, 5.55903, 5.55903, 5.55903, 5.55903, 5.55903, 5.55903, 5.55903, 5.55903, 5.55903, 5.55903, 5.55903, 5.55903, 5.55903, 5.67673, 5.55903
9.34994, 16, 5.65183, 5.53489, 4.24264, 10.3482, 0, 5.5349, 5.54804, 5.53489, 5.53489, 5.53489, 5.53489, 5.53489, 5.53489, 5.53489, 5.53489, 5.53489, 5.53489, 5.53489, 5.53489, 5.53489, 5.53489, 5.53489, 5.63867, 5.53489
9.35781, 6, 5.61809, 5.5106, 2.82843, 0.381911, 0, 5.51061, 5.52716, 5.5106, 5.5106, 5.5106, 5.5106, 5.5106, 5.5106, 5.5106, 5.5106, 5.5106, 5.5106, 5.5106, 5.5106, 5.5106, 5.5106, 5.5106, 5.60151, 5.5106
9.36568, 6, 5.58587, 5.48605, 2.82843, 0.414133, 0, 5.48606, 5.50674, 5.48605, 5.48605, 5.48605, 5.48605, 5.48605, 5.48605, 5.48605, 5.48605, 5.48605, 5.48605, 5.48605, 5.48605, 5.48605, 5.48605, 5.48605, 5.56516, 5.48605
9.37354, 8, 5.55524, 5.4612, 3.16228, 2.44476, 0, 5.46122, 5.48683, 5.4612, 5.4612, 5.4612, 5.4612, 5.4612, 5.4612, 5.4612, 5.4612, 5.4612, 5.4612, 5.4612, 5.4612, 5.46121, 5.4612, 5.4612, 5.5296, 5.4612
9.38141, 6, 5.52624, 5.43601, 2.82843, 0.47376, 0, 5.43602, 5.46748, 5.43601, 5.43601, 5.43601, 5.43601, 5.43601, 5.43601, 5.43601, 5.43601, 5.43601, 5.43601, 5.43601, 5.43601, 5.43601, 5.43601, 5.43601, 5.49475, 5.43601
9.38928, 4, 5.49897, 5.41048, 2.44949, -1.49897, 0, 5.41049, 5.44879, 5.41048, 5.41048, 5.41048, 5.41048, 5.41048, 5.41048, 5.41048, 5.41048, 5.41048, 5.41048, 5.41048, 5.41048, 5.41048, 5.41048, 5.41048, 5.46064, 5.41048
9.39714, 14, 5.47353, 5.38464, 4, 8.52647, 0, 5.38466, 5.4309, 5.38464, 5.38464, 5.38464, 5.38464, 5.38464, 5.38464, 5.38464, 5.38464, 5.38464, 5.38464, 5.38464, 5.38464, 5.38465, 5.38464, 5.38464, 5.42726, 5.38464
9.40501, 6, 5.44999, 5.35857, 2.82843, 0.550006, 0, 5.35858, 5.41393, 5.35857, 5.35857, 5.35857, 5.35857, 5.35857, 5.35857, 5.35857, 5.35857, 5.35857, 5.35857, 5.35857, 5.35857, 5.35857, 5.35857, 5.35857, 5.39462, 5.35857
9.41288, 6, 5.42837, 5.33223, 2.82843, 0.57163, 0, 5.33225, 5.39794, 5.33223, 5.33223, 5.33223, 5.33223, 5.33223, 5.33223, 5.33223, 5.33223, 5.33223, 5.33223, 5.33223, 5.33223, 5.33223, 5.33223, 5.33223, 5.36265, 5.33223
9.42074, 4, 5.4086, 5.3056, 2.44949, -1.4086, 0, 5.30561, 5.38291, 5.3056, 5.3056, 5.3056, 5.3056, 5.3056, 5.3056, 5.3056, 5.3056, 5.3056, 5.3056, 5.3056, 5.3056, 5.3056, 5.3056, 5.3056, 5.33127, 5.3056
9.42861, 4, 5.39068, 5.27869, 2.44949, -1.39068, 0, 5.27871, 5.3689, 5.27869, 5.27869, 5.27869, 5.27869, 5.27869, 5.27869, 5.27869, 5.27869, 5.27869, 5.27869, 5.27869, 5.27869, 5.2787, 5.27869, 5.27869, 5.30046, 5.27869
9.43648, 12, 5.37448, 5.25148, 3.74166, 6.62552, 0, 5.2515, 5.35584, 5.25148, 5.25148, 5.25148, 5.25148, 5.25148, 5.25148, 5.25148, 5.25148, 5.25148, 5.25148, 5.25148, 5.25148, 5.25148, 5.25148, 5.25148, 5.27011, 5.25148
9.44434, 8, 5.35992, 5.22398, 3.16228, 2.64008, 0, 5.22399, 5.34369, 5.22398, 5.22398, 5.22398, 5.22398, 5.22398, 5.22398, 5.22398, 5.22398, 5.22398, 5.22398, 5.22398, 5.22398, 5.22398, 5.22398, 5.22398, 5.24019, 5.22398
9.45221, 8, 5.34691, 5.19626, 3.16228, 2.65309, 0, 5.19627, 5.33243, 5.19626, 5.19626, 5.19626, 5.19626, 5.19626, 5.19626, 5.19626, 5.19626, 5.19626, 5.19626, 5.19626, 5.19626, 5.19626, 5.19626, 5.19626, 5.21072, 5.19626
