   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_223.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
18.9751, 2, 0.244419, 8.48079e-33, 2, 1.75558, 0, 8.48079e-33, 8.48079e-33, 8.48079e-33, 8.48079e-33, 8.48079e-33, 8.48079e-33, 8.48079e-33, 8.48079e-33, 8.48079e-33, 8.48079e-33, 8.48079e-33, 8.48079e-33, 8.48079e-33, 8.48079e-33, 8.48079e-33, 8.48079e-33, 3.13107e-06, 8.48079e-33, 0.244415, 8.48079e-33, 8.48079e-33
18.983, 0, 0.239019, 6.00352e-33, 1.41421, -0.239019, 0, 6.00352e-33, 6.00352e-33, 6.00352e-33, 6.00352e-33, 6.00352e-33, 6.00352e-33, 6.00352e-33, 6.00352e-33, 6.00352e-33, 6.00352e-33, 6.00352e-33, 6.00352e-33, 6.00352e-33, 6.00352e-33, 6.00352e-33, 6.00352e-33, 3.13327e-06, 6.00352e-33, 0.239016, 6.00352e-33, 6.00352e-33
18.9908, 0, 0.233699, 3.89516e-33, 1.41421, -0.233699, 0, 3.89516e-33, 3.89516e-33, 3.89516e-33, 3.89516e-33, 3.89516e-33, 3.89516e-33, 3.89516e-33, 3.89516e-33, 3.89516e-33, 3.89516e-33, 3.89516e-33, 3.89516e-33, 3.89516e-33, 3.89516e-33, 3.89516e-33, 3.89516e-33, 3.13569e-06, 3.89516e-33, 0.233696, 3.89516e-33, 3.89516e-33
18.9987, 0, 0.228465, 2.24108e-33, 1.41421, -0.228465, 0, 2.24108e-33, 2.24108e-33, 2.24108e-33, 2.24108e-33, 2.24108e-33, 2.24108e-33, 2.24108e-33, 2.24108e-33, 2.24108e-33, 2.24108e-33, 2.24108e-33, 2.24108e-33, 2.24108e-33, 2.24108e-33, 2.24108e-33, 2.24108e-33, 3.13826e-06, 2.24108e-33, 0.228462, 2.24108e-33, 2.24108e-33
19.0066, 0, 0.223326, 1.01166e-33, 1.41421, -0.223326, 0, 1.01166e-33, 1.01166e-33, 1.01166e-33, 1.01166e-33, 1.01166e-33, 1.01166e-33, 1.01166e-33, 1.01166e-33, 1.01166e-33, 1.01166e-33, 1.01166e-33, 1.01166e-33, 1.01166e-33, 1.01166e-33, 1.01166e-33, 1.01166e-33, 3.14096e-06, 1.01166e-33, 0.223323, 1.01166e-33, 1.01166e-33
19.0144, 0, 0.218283, 2.52915e-34, 1.41421, -0.218283, 0, 2.52915e-34, 2.52915e-34, 2.52915e-34, 2.52915e-34, 2.52915e-34, 2.52915e-34, 2.52915e-34, 2.52915e-34, 2.52915e-34, 2.52915e-34, 2.52915e-34, 2.52915e-34, 2.52915e-34, 2.52915e-34, 2.52915e-34, 2.52915e-34, 3.14376e-06, 2.52915e-34, 0.21828, 2.52915e-34, 2.52915e-34
19.0223, 0, 0.213339, 0, 1.41421, -0.213339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14662e-06, 0, 0.213336, 0, 0
19.0302, 0, 0.208501, 0, 1.41421, -0.208501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14955e-06, 0, 0.208498, 0, 0
19.038, 0, 0.203766, 0, 1.41421, -0.203766, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15251e-06, 0, 0.203763, 0, 0
19.0459, 0, 0.199137, 0, 1.41421, -0.199137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15551e-06, 0, 0.199134, 0, 0
19.0538, 0, 0.194614, 0, 1.41421, -0.194614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15853e-06, 0, 0.19461, 0, 0
19.0616, 0, 0.190195, 0, 1.41421, -0.190195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16158e-06, 0, 0.190192, 0, 0
19.0695, 0, 0.185884, 0, 1.41421, -0.185884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16463e-06, 0, 0.185881, 0, 0
19.0774, 0, 0.181676, 0, 1.41421, -0.181676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1677e-06, 0, 0.181673, 0, 0
19.0853, 0, 0.177569, 0, 1.41421, -0.177569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17078e-06, 0, 0.177566, 0, 0
19.0931, 0, 0.173565, 0, 1.41421, -0.173565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17387e-06, 0, 0.173561, 0, 0
19.101, 0, 0.169658, 0, 1.41421, -0.169658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17696e-06, 0, 0.169655, 0, 0
19.1089, 0, 0.165847, 0, 1.41421, -0.165847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18006e-06, 0, 0.165844, 0, 0
19.1167, 0, 0.162131, 0, 1.41421, -0.162131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18316e-06, 0, 0.162128, 0, 0
19.1246, 0, 0.158507, 0, 1.41421, -0.158507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18627e-06, 0, 0.158504, 0, 0
19.1325, 2, 0.154971, 0, 2, 1.84503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18938e-06, 0, 0.154968, 0, 0
19.1403, 0, 0.151522, 0, 1.41421, -0.151522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1925e-06, 0, 0.151519, 0, 0
19.1482, 0, 0.148157, 0, 1.41421, -0.148157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19562e-06, 0, 0.148154, 0, 0
19.1561, 0, 0.144874, 0, 1.41421, -0.144874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19874e-06, 0, 0.144871, 0, 0
19.1639, 4, 0.141669, 0, 2.44949, 3.85833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20187e-06, 0, 0.141666, 0, 0
19.1718, 0, 0.138541, 0, 1.41421, -0.138541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20501e-06, 0, 0.138538, 0, 0
19.1797, 0, 0.135487, 0, 1.41421, -0.135487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20816e-06, 0, 0.135484, 0, 0
19.1875, 0, 0.132504, 0, 1.41421, -0.132504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21131e-06, 0, 0.132501, 0, 0
19.1954, 0, 0.129592, 0, 1.41421, -0.129592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21447e-06, 0, 0.129589, 0, 0
19.2033, 0, 0.126745, 0, 1.41421, -0.126745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21764e-06, 0, 0.126742, 0, 0
19.2112, 0, 0.123964, 0, 1.41421, -0.123964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22082e-06, 0, 0.123961, 0, 0
19.219, 0, 0.121246, 0, 1.41421, -0.121246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22403e-06, 0, 0.121243, 0, 0
19.2269, 0, 0.118588, 0, 1.41421, -0.118588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22727e-06, 0, 0.118585, 0, 0
19.2348, 0, 0.115989, 0, 1.41421, -0.115989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23055e-06, 0, 0.115986, 0, 0
19.2426, 0, 0.113448, 0, 1.41421, -0.113448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23388e-06, 0, 0.113445, 0, 0
19.2505, 0, 0.11096, 0, 1.41421, -0.11096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23729e-06, 0, 0.110957, 0, 0
19.2584, 0, 0.108527, 0, 1.41421, -0.108527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.24079e-06, 0, 0.108523, 0, 0
19.2662, 0, 0.106145, 0, 1.41421, -0.106145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.24444e-06, 0, 0.106142, 0, 0
19.2741, 0, 0.103813, 0, 1.41421, -0.103813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.24827e-06, 0, 0.103809, 0, 0
19.282, 0, 0.101529, 0, 1.41421, -0.101529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25235e-06, 0, 0.101526, 0, 0
19.2898, 0, 0.099292, 0, 1.41421, -0.099292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25678e-06, 0, 0.0992887, 0, 0
19.2977, 0, 0.0971005, 1.67066e-34, 1.41421, -0.0971005, 0, 1.67066e-34, 1.67066e-34, 1.67066e-34, 1.67066e-34, 1.67066e-34, 1.67066e-34, 1.67066e-34, 1.67066e-34, 1.67066e-34, 1.67066e-34, 1.67066e-34, 1.67066e-34, 1.67066e-34, 1.67066e-34, 1.67066e-34, 1.67066e-34, 3.26166e-06, 1.67066e-34, 0.0970973, 1.67066e-34, 1.67066e-34
19.3056, 0, 0.0949537, 6.2242e-34, 1.41421, -0.0949537, 0, 6.2242e-34, 6.2242e-34, 6.2242e-34, 6.2242e-34, 6.2242e-34, 6.2242e-34, 6.2242e-34, 6.2242e-34, 6.2242e-34, 6.2242e-34, 6.2242e-34, 6.2242e-34, 6.2242e-34, 6.2242e-34, 6.2242e-34, 6.2242e-34, 3.26714e-06, 6.2242e-34, 0.0949504, 6.2242e-34, 6.2242e-34
19.3135, 0, 0.0928485, 1.29975e-33, 1.41421, -0.0928485, 0, 1.29975e-33, 1.29975e-33, 1.29975e-33, 1.29975e-33, 1.29975e-33, 1.29975e-33, 1.29975e-33, 1.29975e-33, 1.29975e-33, 1.29975e-33, 1.29975e-33, 1.29975e-33, 1.29975e-33, 1.29975e-33, 1.29975e-33, 1.29975e-33, 3.27344e-06, 1.29975e-33, 0.0928452, 1.29975e-33, 1.29975e-33
19.3213, 0, 0.0907851, 2.11485e-33, 1.41421, -0.0907851, 0, 2.11485e-33, 2.11485e-33, 2.11485e-33, 2.11485e-33, 2.11485e-33, 2.11485e-33, 2.11485e-33, 2.11485e-33, 2.11485e-33, 2.11485e-33, 2.11485e-33, 2.11485e-33, 2.11485e-33, 2.11485e-33, 2.11485e-33, 2.11485e-33, 3.2808e-06, 2.11485e-33, 0.0907819, 2.11485e-33, 2.11485e-33
19.3292, 0, 0.0887625, 3.00844e-33, 1.41421, -0.0887625, 0, 3.00844e-33, 3.00844e-33, 3.00844e-33, 3.00844e-33, 3.00844e-33, 3.00844e-33, 3.00844e-33, 3.00844e-33, 3.00844e-33, 3.00844e-33, 3.00844e-33, 3.00844e-33, 3.00844e-33, 3.00844e-33, 3.00844e-33, 3.00844e-33, 3.28955e-06, 3.00844e-33, 0.0887592, 3.00844e-33, 3.00844e-33
19.3371, 2, 0.0867779, 3.9414e-33, 2, 1.91322, 0, 3.9414e-33, 3.9414e-33, 3.9414e-33, 3.9414e-33, 3.9414e-33, 3.9414e-33, 3.9414e-33, 3.9414e-33, 3.9414e-33, 3.9414e-33, 3.9414e-33, 3.9414e-33, 3.9414e-33, 3.9414e-33, 3.9414e-33, 3.9414e-33, 3.30014e-06, 3.9414e-33, 0.0867746, 3.9414e-33, 3.9414e-33
19.3449, 0, 0.0848321, 4.81688e-33, 1.41421, -0.0848321, 0, 4.81688e-33, 4.81688e-33, 4.81688e-33, 4.81688e-33, 4.81688e-33, 4.81688e-33, 4.81688e-33, 4.81688e-33, 4.81688e-33, 4.81688e-33, 4.81688e-33, 4.81688e-33, 4.81688e-33, 4.81688e-33, 4.81688e-33, 4.81688e-33, 3.3131e-06, 4.81688e-33, 0.0848288, 4.81688e-33, 4.81688e-33
19.3528, 0, 0.0829226, 5.61771e-33, 1.41421, -0.0829226, 0, 5.61771e-33, 5.61771e-33, 5.61771e-33, 5.61771e-33, 5.61771e-33, 5.61771e-33, 5.61771e-33, 5.61771e-33, 5.61771e-33, 5.61771e-33, 5.61771e-33, 5.61771e-33, 5.61771e-33, 5.61771e-33, 5.61771e-33, 5.61771e-33, 3.32911e-06, 5.61771e-33, 0.0829193, 5.61771e-33, 5.61771e-33
19.3607, 0, 0.0810485, 6.318e-33, 1.41421, -0.0810485, 0, 6.318e-33, 6.318e-33, 6.318e-33, 6.318e-33, 6.318e-33, 6.318e-33, 6.318e-33, 6.318e-33, 6.318e-33, 6.318e-33, 6.318e-33, 6.318e-33, 6.318e-33, 6.318e-33, 6.318e-33, 6.318e-33, 3.34908e-06, 6.318e-33, 0.0810452, 6.318e-33, 6.318e-33
19.3685, 0, 0.0792102, 6.93452e-33, 1.41421, -0.0792102, 0, 6.93452e-33, 6.93452e-33, 6.93452e-33, 6.93452e-33, 6.93452e-33, 6.93452e-33, 6.93452e-33, 6.93452e-33, 6.93452e-33, 6.93452e-33, 6.93452e-33, 6.93452e-33, 6.93452e-33, 6.93452e-33, 6.93452e-33, 6.93452e-33, 3.37407e-06, 6.93452e-33, 0.0792068, 6.93452e-33, 6.93452e-33
19.3764, 0, 0.0774053, 7.41698e-33, 1.41421, -0.0774053, 0, 7.41698e-33, 7.41698e-33, 7.41698e-33, 7.41698e-33, 7.41698e-33, 7.41698e-33, 7.41698e-33, 7.41698e-33, 7.41698e-33, 7.41698e-33, 7.41698e-33, 7.41698e-33, 7.41698e-33, 7.41698e-33, 7.41698e-33, 7.41698e-33, 3.40546e-06, 7.41698e-33, 0.0774018, 7.41698e-33, 7.41698e-33
19.3843, 0, 0.075633, 7.76163e-33, 1.41421, -0.075633, 0, 7.76163e-33, 7.76163e-33, 7.76163e-33, 7.76163e-33, 7.76163e-33, 7.76163e-33, 7.76163e-33, 7.76163e-33, 7.76163e-33, 7.76163e-33, 7.76163e-33, 7.76163e-33, 7.76163e-33, 7.76163e-33, 7.76163e-33, 7.76163e-33, 3.44492e-06, 7.76163e-33, 0.0756295, 7.76163e-33, 7.76163e-33
19.3921, 0, 0.0738937, 7.9567e-33, 1.41421, -0.0738937, 0, 7.9567e-33, 7.9567e-33, 7.9567e-33, 7.9567e-33, 7.9567e-33, 7.9567e-33, 7.9567e-33, 7.9567e-33, 7.9567e-33, 7.9567e-33, 7.9567e-33, 7.9567e-33, 7.9567e-33, 7.9567e-33, 7.9567e-33, 7.9567e-33, 3.49452e-06, 7.9567e-33, 0.0738902, 7.9567e-33, 7.9567e-33
19.4, 0, 0.0721855, 7.98562e-33, 1.41421, -0.0721855, 0, 7.98562e-33, 7.98562e-33, 7.98562e-33, 7.98562e-33, 7.98562e-33, 7.98562e-33, 7.98562e-33, 7.98562e-33, 7.98562e-33, 7.98562e-33, 7.98562e-33, 7.98562e-33, 7.98562e-33, 7.98562e-33, 7.98562e-33, 7.98562e-33, 3.5568e-06, 7.98562e-33, 0.072182, 7.98562e-33, 7.98562e-33
19.4079, 2, 0.0705077, 7.87867e-33, 2, 1.92949, 0, 7.87867e-33, 7.87867e-33, 7.87867e-33, 7.87867e-33, 7.87867e-33, 7.87867e-33, 7.87867e-33, 7.87867e-33, 7.87867e-33, 7.87867e-33, 7.87867e-33, 7.87867e-33, 7.87867e-33, 7.87867e-33, 7.87867e-33, 7.87867e-33, 3.63488e-06, 7.87867e-33, 0.070504, 7.87867e-33, 7.87867e-33
19.4158, 2, 0.0688607, 7.64918e-33, 2, 1.93114, 0, 7.64918e-33, 7.64918e-33, 7.64918e-33, 7.64918e-33, 7.64918e-33, 7.64918e-33, 7.64918e-33, 7.64918e-33, 7.64918e-33, 7.64918e-33, 7.64918e-33, 7.64918e-33, 7.64918e-33, 7.64918e-33, 7.64918e-33, 7.64918e-33, 3.73255e-06, 7.64918e-33, 0.0688569, 7.64918e-33, 7.64918e-33
19.4236, 0, 0.0672426, 7.30636e-33, 1.41421, -0.0672426, 0, 7.30636e-33, 7.30636e-33, 7.30636e-33, 7.30636e-33, 7.30636e-33, 7.30636e-33, 7.30636e-33, 7.30636e-33, 7.30636e-33, 7.30636e-33, 7.30636e-33, 7.30636e-33, 7.30636e-33, 7.30636e-33, 7.30636e-33, 7.30636e-33, 3.85553e-06, 7.30636e-33, 0.0672388, 7.30636e-33, 7.30636e-33
19.4315, 0, 0.0656535, 6.83129e-33, 1.41421, -0.0656535, 0, 6.83129e-33, 6.83129e-33, 6.83129e-33, 6.83129e-33, 6.83129e-33, 6.83129e-33, 6.83129e-33, 6.83129e-33, 6.83129e-33, 6.83129e-33, 6.83129e-33, 6.83129e-33, 6.83129e-33, 6.83129e-33, 6.83129e-33, 6.83129e-33, 4.01028e-06, 6.83129e-33, 0.0656495, 6.83129e-33, 6.83129e-33
19.4394, 0, 0.0640927, 6.25782e-33, 1.41421, -0.0640927, 0, 6.25782e-33, 6.25782e-33, 6.25782e-33, 6.25782e-33, 6.25782e-33, 6.25782e-33, 6.25782e-33, 6.25782e-33, 6.25782e-33, 6.25782e-33, 6.25782e-33, 6.25782e-33, 6.25782e-33, 6.25782e-33, 6.25782e-33, 6.25782e-33, 4.1995e-06, 6.25782e-33, 0.0640885, 6.25782e-33, 6.25782e-33
19.4472, 0, 0.0625597, 5.62746e-33, 1.41421, -0.0625597, 0, 5.62746e-33, 5.62746e-33, 5.62746e-33, 5.62746e-33, 5.62746e-33, 5.62746e-33, 5.62746e-33, 5.62746e-33, 5.62746e-33, 5.62746e-33, 5.62746e-33, 5.62746e-33, 5.62746e-33, 5.62746e-33, 5.62746e-33, 5.62746e-33, 4.43269e-06, 5.62746e-33, 0.0625552, 5.62746e-33, 5.62746e-33
19.4551, 0, 0.061054, 4.952e-33, 1.41421, -0.061054, 0, 4.952e-33, 4.952e-33, 4.952e-33, 4.952e-33, 4.952e-33, 4.952e-33, 4.952e-33, 4.952e-33, 4.952e-33, 4.952e-33, 4.952e-33, 4.952e-33, 4.952e-33, 4.952e-33, 4.952e-33, 4.952e-33, 4.71918e-06, 4.952e-33, 0.0610493, 4.952e-33, 4.952e-33
19.463, 0, 0.0595753, 4.24836e-33, 1.41421, -0.0595753, 0, 4.24836e-33, 4.24836e-33, 4.24836e-33, 4.24836e-33, 4.24836e-33, 4.24836e-33, 4.24836e-33, 4.24836e-33, 4.24836e-33, 4.24836e-33, 4.24836e-33, 4.24836e-33, 4.24836e-33, 4.24836e-33, 4.24836e-33, 4.24836e-33, 5.06988e-06, 4.24836e-33, 0.0595703, 4.24836e-33, 4.24836e-33
19.4708, 0, 0.0581233, 3.52682e-33, 1.41421, -0.0581233, 0, 3.52682e-33, 3.52682e-33, 3.52682e-33, 3.52682e-33, 3.52682e-33, 3.52682e-33, 3.52682e-33, 3.52682e-33, 3.52682e-33, 3.52682e-33, 3.52682e-33, 3.52682e-33, 3.52682e-33, 3.52682e-33, 3.52682e-33, 3.52682e-33, 5.49754e-06, 3.52682e-33, 0.0581178, 3.52682e-33, 3.52682e-33
19.4787, 0, 0.0566975, 2.82276e-33, 1.41421, -0.0566975, 0, 2.82276e-33, 2.82276e-33, 2.82276e-33, 2.82276e-33, 2.82276e-33, 2.82276e-33, 2.82276e-33, 2.82276e-33, 2.82276e-33, 2.82276e-33, 2.82276e-33, 2.82276e-33, 2.82276e-33, 2.82276e-33, 2.82276e-33, 2.82276e-33, 6.01717e-06, 2.82276e-33, 0.0566915, 2.82276e-33, 2.82276e-33
19.4866, 4, 0.0552978, 2.16178e-33, 2.44949, 3.9447, 0, 2.16178e-33, 2.16178e-33, 2.16178e-33, 2.16178e-33, 2.16178e-33, 2.16178e-33, 2.16178e-33, 2.16178e-33, 2.16178e-33, 2.16178e-33, 2.16178e-33, 2.16178e-33, 2.16178e-33, 2.16178e-33, 2.16178e-33, 2.16178e-33, 6.64633e-06, 2.16178e-33, 0.0552912, 2.16178e-33, 2.16178e-33
19.4944, 0, 0.0539242, 1.55913e-33, 1.41421, -0.0539242, 0, 1.55913e-33, 1.55913e-33, 1.55913e-33, 1.55913e-33, 1.55913e-33, 1.55913e-33, 1.55913e-33, 1.55913e-33, 1.55913e-33, 1.55913e-33, 1.55913e-33, 1.55913e-33, 1.55913e-33, 1.55913e-33, 1.55913e-33, 1.55913e-33, 7.40543e-06, 1.55913e-33, 0.0539168, 1.55913e-33, 1.55913e-33
19.5023, 0, 0.0525755, 1.03663e-33, 1.41421, -0.0525755, 0, 1.03663e-33, 1.03663e-33, 1.03663e-33, 1.03663e-33, 1.03663e-33, 1.03663e-33, 1.03663e-33, 1.03663e-33, 1.03663e-33, 1.03663e-33, 1.03663e-33, 1.03663e-33, 1.03663e-33, 1.03663e-33, 1.03663e-33, 1.03663e-33, 8.31928e-06, 1.03663e-33, 0.0525672, 1.03663e-33, 1.03663e-33
19.5102, 0, 0.0512526, 5.99886e-34, 1.41421, -0.0512526, 0, 5.99886e-34, 5.99886e-34, 5.99886e-34, 5.99886e-34, 5.99886e-34, 5.99886e-34, 5.99886e-34, 5.99886e-34, 5.99886e-34, 5.99886e-34, 5.99886e-34, 5.99886e-34, 5.99886e-34, 5.99886e-34, 5.99886e-34, 5.99886e-34, 9.41573e-06, 5.99886e-34, 0.0512431, 5.99886e-34, 5.99886e-34
19.518, 0, 0.0499552, 2.70385e-34, 1.41421, -0.0499552, 0, 2.70385e-34, 2.70385e-34, 2.70385e-34, 2.70385e-34, 2.70385e-34, 2.70385e-34, 2.70385e-34, 2.70385e-34, 2.70385e-34, 2.70385e-34, 2.70385e-34, 2.70385e-34, 2.70385e-34, 2.70385e-34, 2.70385e-34, 2.70385e-34, 1.07282e-05, 2.70385e-34, 0.0499444, 2.70385e-34, 2.70385e-34
19.5259, 0, 0.0486824, 6.75963e-35, 1.41421, -0.0486824, 0, 6.75963e-35, 6.75963e-35, 6.75963e-35, 6.75963e-35, 6.75963e-35, 6.75963e-35, 6.75963e-35, 6.75963e-35, 6.75963e-35, 6.75963e-35, 6.75963e-35, 6.75963e-35, 6.75963e-35, 6.75963e-35, 6.75963e-35, 6.75963e-35, 1.22977e-05, 6.75963e-35, 0.0486701, 6.75963e-35, 6.75963e-35
19.5338, 0, 0.0474349, 0, 1.41421, -0.0474349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41706e-05, 0, 0.0474208, 0, 0
19.5417, 0, 0.0462126, 0, 1.41421, -0.0462126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64044e-05, 0, 0.0461962, 0, 0
19.5495, 0, 0.0450152, 0, 1.41421, -0.0450152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90681e-05, 0, 0.0449962, 0, 0
19.5574, 0, 0.0438429, 0, 1.41421, -0.0438429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22456e-05, 0, 0.0438207, 0, 0
19.5653, 0, 0.0426957, 0, 1.41421, -0.0426957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60415e-05, 0, 0.0426697, 0, 0
19.5731, 0, 0.0415737, 0, 1.41421, -0.0415737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.05856e-05, 0, 0.0415431, 0, 0
19.581, 0, 0.0404773, 0, 1.41421, -0.0404773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60238e-05, 0, 0.0404413, 0, 0
19.5889, 0, 0.0394058, 0, 1.41421, -0.0394058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.25585e-05, 0, 0.0393633, 0, 0
19.5967, 0, 0.0383603, 0, 1.41421, -0.0383603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.04269e-05, 0, 0.0383099, 0, 0
19.6046, 0, 0.0373412, 2.35233e-08, 1.41421, -0.0373412, 0, 2.35233e-08, 2.35233e-08, 2.35233e-08, 2.35233e-08, 2.35233e-08, 2.35233e-08, 2.35233e-08, 2.35233e-08, 2.35233e-08, 2.35233e-08, 2.35233e-08, 2.35233e-08, 2.35233e-08, 2.35233e-08, 2.35233e-08, 2.35233e-08, 5.99521e-05, 2.35233e-08, 0.0372812, 2.35233e-08, 2.35233e-08
19.6125, 0, 0.0363479, 8.74195e-08, 1.41421, -0.0363479, 0, 8.74195e-08, 8.74195e-08, 8.74195e-08, 8.74195e-08, 8.74195e-08, 8.74195e-08, 8.74195e-08, 8.74195e-08, 8.74195e-08, 8.74195e-08, 8.74195e-08, 8.74195e-08, 8.74195e-08, 8.74195e-08, 8.74195e-08, 8.74195e-08, 7.15334e-05, 8.74195e-08, 0.0362765, 8.74195e-08, 8.74195e-08
19.6203, 0, 0.0353818, 1.82819e-07, 1.41421, -0.0353818, 0, 1.82819e-07, 1.82819e-07, 1.82819e-07, 1.82819e-07, 1.82819e-07, 1.82819e-07, 1.82819e-07, 1.82819e-07, 1.82819e-07, 1.82819e-07, 1.82819e-07, 1.82819e-07, 1.82819e-07, 1.82819e-07, 1.82819e-07, 1.82819e-07, 8.56201e-05, 1.82819e-07, 0.0352964, 1.82819e-07, 1.82819e-07
19.6282, 0, 0.0344435, 3.0723e-07, 1.41421, -0.0344435, 0, 3.0723e-07, 3.0723e-07, 3.0723e-07, 3.0723e-07, 3.0723e-07, 3.0723e-07, 3.0723e-07, 3.0723e-07, 3.0723e-07, 3.0723e-07, 3.0723e-07, 3.0723e-07, 3.0723e-07, 3.0723e-07, 3.0723e-07, 3.0723e-07, 0.000102786, 3.0723e-07, 0.034341, 3.0723e-07, 3.0723e-07
