   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_137.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.0009, 2, 2.72682, 2.7268, 2, -0.726816, 0, 2.72681, 2.7268, 2.7268, 2.7268, 2.7268, 2.7268, 2.7268, 2.7268, 2.7268, 2.7268, 2.7268, 2.7268, 2.7268, 2.7268, 2.7268, 2.7268, 2.7268, 2.7268
11.0088, 6, 2.72703, 2.72701, 2.82843, 3.27297, 0, 2.72703, 2.72701, 2.72701, 2.72701, 2.72701, 2.72701, 2.72701, 2.72701, 2.72701, 2.72701, 2.72701, 2.72701, 2.72701, 2.72701, 2.72701, 2.72701, 2.72701, 2.72701
11.0167, 8, 2.72617, 2.72615, 3.16228, 5.27383, 0, 2.72617, 2.72615, 2.72615, 2.72615, 2.72615, 2.72615, 2.72615, 2.72615, 2.72615, 2.72615, 2.72615, 2.72615, 2.72615, 2.72615, 2.72615, 2.72615, 2.72615, 2.72615
11.0245, 2, 2.72478, 2.72476, 2, -0.724777, 0, 2.72478, 2.72476, 2.72476, 2.72476, 2.72476, 2.72476, 2.72476, 2.72476, 2.72476, 2.72476, 2.72476, 2.72476, 2.72476, 2.72476, 2.72476, 2.72476, 2.72476, 2.72476
11.0324, 4, 2.72339, 2.72337, 2.44949, 1.27661, 0, 2.72338, 2.72337, 2.72337, 2.72337, 2.72337, 2.72337, 2.72337, 2.72337, 2.72337, 2.72337, 2.72337, 2.72337, 2.72337, 2.72337, 2.72337, 2.72337, 2.72337, 2.72337
11.0403, 2, 2.72507, 2.72505, 2, -0.725074, 0, 2.72507, 2.72505, 2.72505, 2.72505, 2.72505, 2.72505, 2.72505, 2.72505, 2.72505, 2.72505, 2.72505, 2.72505, 2.72505, 2.72505, 2.72505, 2.72505, 2.72505, 2.72505
11.0481, 2, 2.7254, 2.72538, 2, -0.725402, 0, 2.7254, 2.72538, 2.72538, 2.72538, 2.72538, 2.72538, 2.72538, 2.72538, 2.72538, 2.72538, 2.72538, 2.72538, 2.72538, 2.72538, 2.72538, 2.72538, 2.72538, 2.72538
11.056, 2, 2.72446, 2.72444, 2, -0.72446, 0, 2.72446, 2.72444, 2.72444, 2.72444, 2.72444, 2.72444, 2.72444, 2.72444, 2.72444, 2.72444, 2.72444, 2.72444, 2.72444, 2.72444, 2.72444, 2.72444, 2.72444, 2.72444
11.0639, 4, 2.72288, 2.72286, 2.44949, 1.27712, 0, 2.72288, 2.72286, 2.72286, 2.72286, 2.72286, 2.72286, 2.72286, 2.72286, 2.72286, 2.72286, 2.72286, 2.72286, 2.72286, 2.72286, 2.72286, 2.72286, 2.72286, 2.72286
11.0718, 2, 2.72131, 2.72129, 2, -0.721306, 0, 2.7213, 2.72129, 2.72129, 2.72129, 2.72129, 2.72129, 2.72129, 2.72129, 2.72129, 2.72129, 2.72129, 2.72129, 2.72129, 2.72129, 2.72129, 2.72129, 2.72129, 2.72129
11.0796, 2, 2.72292, 2.7229, 2, -0.722921, 0, 2.72292, 2.7229, 2.7229, 2.7229, 2.7229, 2.7229, 2.7229, 2.7229, 2.7229, 2.7229, 2.7229, 2.7229, 2.7229, 2.7229, 2.7229, 2.7229, 2.7229, 2.7229
11.0875, 6, 2.72301, 2.72299, 2.82843, 3.27699, 0, 2.72301, 2.72299, 2.72299, 2.72299, 2.72299, 2.72299, 2.72299, 2.72299, 2.72299, 2.72299, 2.72299, 2.72299, 2.72299, 2.72299, 2.72299, 2.72299, 2.72299, 2.72299
11.0954, 8, 2.72167, 2.72165, 3.16228, 5.27833, 0, 2.72167, 2.72165, 2.72165, 2.72165, 2.72165, 2.72165, 2.72165, 2.72165, 2.72165, 2.72165, 2.72165, 2.72165, 2.72165, 2.72166, 2.72165, 2.72165, 2.72165, 2.72165
11.1032, 4, 2.71963, 2.71961, 2.44949, 1.28037, 0, 2.71963, 2.71961, 2.71961, 2.71961, 2.71961, 2.71961, 2.71961, 2.71961, 2.71961, 2.71961, 2.71961, 2.71961, 2.71961, 2.71961, 2.71961, 2.71961, 2.71961, 2.71961
11.1111, 4, 2.71758, 2.71756, 2.44949, 1.28242, 0, 2.71758, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756
11.119, 0, 2.71941, 2.71939, 1.41421, -2.71941, 0, 2.71941, 2.71939, 2.71939, 2.71939, 2.71939, 2.71939, 2.71939, 2.71939, 2.71939, 2.71939, 2.71939, 2.71939, 2.71939, 2.71939, 2.71939, 2.71939, 2.71939, 2.71939
11.1269, 6, 2.71956, 2.71954, 2.82843, 3.28044, 0, 2.71956, 2.71954, 2.71954, 2.71954, 2.71954, 2.71954, 2.71954, 2.71954, 2.71954, 2.71954, 2.71954, 2.71954, 2.71954, 2.71955, 2.71954, 2.71954, 2.71954, 2.71954
11.1347, 0, 2.71818, 2.71816, 1.41421, -2.71818, 0, 2.71818, 2.71816, 2.71816, 2.71816, 2.71816, 2.71816, 2.71816, 2.71816, 2.71816, 2.71816, 2.71816, 2.71816, 2.71816, 2.71816, 2.71816, 2.71816, 2.71816, 2.71816
11.1426, 8, 2.71602, 2.716, 3.16228, 5.28398, 0, 2.71602, 2.716, 2.716, 2.716, 2.716, 2.716, 2.716, 2.716, 2.716, 2.716, 2.716, 2.716, 2.716, 2.716, 2.716, 2.716, 2.716, 2.716
11.1505, 2, 2.71386, 2.71384, 2, -0.713859, 0, 2.71386, 2.71384, 2.71384, 2.71384, 2.71384, 2.71384, 2.71384, 2.71384, 2.71384, 2.71384, 2.71384, 2.71384, 2.71384, 2.71384, 2.71384, 2.71384, 2.71384, 2.71384
11.1584, 2, 2.71527, 2.71524, 2, -0.715266, 0, 2.71526, 2.71524, 2.71524, 2.71524, 2.71524, 2.71524, 2.71524, 2.71524, 2.71524, 2.71524, 2.71524, 2.71524, 2.71524, 2.71525, 2.71524, 2.71524, 2.71524, 2.71524
11.1662, 2, 2.71497, 2.71495, 2, -0.714972, 0, 2.71497, 2.71495, 2.71495, 2.71495, 2.71495, 2.71495, 2.71495, 2.71495, 2.71495, 2.71495, 2.71495, 2.71495, 2.71495, 2.71495, 2.71495, 2.71495, 2.71495, 2.71495
11.1741, 2, 2.71311, 2.71309, 2, -0.713113, 0, 2.71311, 2.71309, 2.71309, 2.71309, 2.71309, 2.71309, 2.71309, 2.71309, 2.71309, 2.71309, 2.71309, 2.71309, 2.71309, 2.71309, 2.71309, 2.71309, 2.71309, 2.71309
11.182, 2, 2.71047, 2.71045, 2, -0.710474, 0, 2.71047, 2.71045, 2.71045, 2.71045, 2.71045, 2.71045, 2.71045, 2.71045, 2.71045, 2.71045, 2.71045, 2.71045, 2.71045, 2.71045, 2.71045, 2.71045, 2.71045, 2.71045
11.1898, 2, 2.70784, 2.70781, 2, -0.707837, 0, 2.70784, 2.70781, 2.70781, 2.70781, 2.70781, 2.70781, 2.70781, 2.70781, 2.70781, 2.70781, 2.70781, 2.70781, 2.70781, 2.70782, 2.70781, 2.70781, 2.70781, 2.70781
11.1977, 6, 2.70926, 2.70923, 2.82843, 3.29074, 0, 2.70926, 2.70923, 2.70923, 2.70923, 2.70923, 2.70923, 2.70923, 2.70923, 2.70923, 2.70923, 2.70923, 2.70923, 2.70923, 2.70924, 2.70923, 2.70923, 2.70923, 2.70923
11.2056, 2, 2.70896, 2.70893, 2, -0.708956, 0, 2.70895, 2.70893, 2.70893, 2.70893, 2.70893, 2.70893, 2.70893, 2.70893, 2.70893, 2.70893, 2.70893, 2.70893, 2.70893, 2.70894, 2.70893, 2.70893, 2.70893, 2.70893
11.2135, 4, 2.7071, 2.70707, 2.44949, 1.2929, 0, 2.70709, 2.70707, 2.70707, 2.70707, 2.70707, 2.70707, 2.70707, 2.70707, 2.70707, 2.70707, 2.70707, 2.70707, 2.70707, 2.70708, 2.70707, 2.70707, 2.70707, 2.70707
11.2213, 6, 2.70446, 2.70444, 2.82843, 3.29554, 0, 2.70446, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444
11.2292, 2, 2.70182, 2.7018, 2, -0.701821, 0, 2.70182, 2.7018, 2.7018, 2.7018, 2.7018, 2.7018, 2.7018, 2.7018, 2.7018, 2.7018, 2.7018, 2.7018, 2.7018, 2.7018, 2.7018, 2.7018, 2.7018, 2.7018
11.2371, 4, 2.70248, 2.70246, 2.44949, 1.29752, 0, 2.70248, 2.70246, 2.70246, 2.70246, 2.70246, 2.70246, 2.70246, 2.70246, 2.70246, 2.70246, 2.70246, 2.70246, 2.70246, 2.70246, 2.70246, 2.70246, 2.70246, 2.70246
11.2449, 6, 2.70152, 2.70149, 2.82843, 3.29848, 0, 2.70151, 2.70149, 2.70149, 2.70149, 2.70149, 2.70149, 2.70149, 2.70149, 2.70149, 2.70149, 2.70149, 2.70149, 2.70149, 2.70149, 2.70149, 2.70149, 2.70149, 2.70149
11.2528, 6, 2.69911, 2.69908, 2.82843, 3.30089, 0, 2.6991, 2.69908, 2.69908, 2.69908, 2.69908, 2.69908, 2.69908, 2.69908, 2.69908, 2.69908, 2.69908, 2.69908, 2.69908, 2.69908, 2.69908, 2.69908, 2.69908, 2.69908
11.2607, 8, 2.69597, 2.69595, 3.16228, 5.30403, 0, 2.69597, 2.69595, 2.69595, 2.69595, 2.69595, 2.69595, 2.69595, 2.69595, 2.69595, 2.69595, 2.69595, 2.69595, 2.69595, 2.69595, 2.69595, 2.69595, 2.69595, 2.69595
11.2686, 10, 2.69284, 2.69282, 3.4641, 7.30716, 0, 2.69284, 2.69282, 2.69282, 2.69282, 2.69282, 2.69282, 2.69282, 2.69282, 2.69282, 2.69282, 2.69282, 2.69282, 2.69282, 2.69282, 2.69282, 2.69282, 2.69282, 2.69282
11.2764, 6, 2.69338, 2.69336, 2.82843, 3.30662, 0, 2.69338, 2.69336, 2.69336, 2.69336, 2.69336, 2.69336, 2.69336, 2.69336, 2.69336, 2.69336, 2.69336, 2.69336, 2.69336, 2.69336, 2.69336, 2.69336, 2.69336, 2.69336
11.2843, 8, 2.69237, 2.69235, 3.16228, 5.30763, 0, 2.69237, 2.69235, 2.69235, 2.69235, 2.69235, 2.69235, 2.69235, 2.69235, 2.69235, 2.69235, 2.69235, 2.69235, 2.69235, 2.69235, 2.69235, 2.69235, 2.69235, 2.69235
11.2922, 8, 2.68999, 2.68997, 3.16228, 5.31001, 0, 2.68999, 2.68997, 2.68997, 2.68997, 2.68997, 2.68997, 2.68997, 2.68997, 2.68997, 2.68997, 2.68997, 2.68997, 2.68997, 2.68997, 2.68997, 2.68997, 2.68997, 2.68997
11.3, 8, 2.68694, 2.68691, 3.16228, 5.31306, 0, 2.68694, 2.68691, 2.68691, 2.68691, 2.68691, 2.68691, 2.68691, 2.68691, 2.68691, 2.68691, 2.68691, 2.68691, 2.68691, 2.68691, 2.68691, 2.68691, 2.68691, 2.68691
11.3079, 4, 2.68388, 2.68386, 2.44949, 1.31612, 0, 2.68388, 2.68386, 2.68386, 2.68386, 2.68386, 2.68386, 2.68386, 2.68386, 2.68386, 2.68386, 2.68386, 2.68386, 2.68386, 2.68386, 2.68386, 2.68386, 2.68386, 2.68386
11.3158, 4, 2.68337, 2.68334, 2.44949, 1.31663, 0, 2.68337, 2.68334, 2.68334, 2.68334, 2.68334, 2.68334, 2.68334, 2.68334, 2.68334, 2.68334, 2.68334, 2.68334, 2.68334, 2.68335, 2.68334, 2.68334, 2.68334, 2.68334
11.3237, 4, 2.68153, 2.6815, 2.44949, 1.31847, 0, 2.68153, 2.6815, 2.6815, 2.6815, 2.6815, 2.6815, 2.6815, 2.6815, 2.6815, 2.6815, 2.6815, 2.6815, 2.6815, 2.6815, 2.6815, 2.6815, 2.6815, 2.6815
11.3315, 2, 2.67852, 2.6785, 2, -0.678523, 0, 2.67852, 2.6785, 2.6785, 2.6785, 2.6785, 2.6785, 2.6785, 2.6785, 2.6785, 2.6785, 2.6785, 2.6785, 2.6785, 2.6785, 2.6785, 2.6785, 2.6785, 2.6785
11.3394, 8, 2.67494, 2.67491, 3.16228, 5.32506, 0, 2.67494, 2.67491, 2.67491, 2.67491, 2.67491, 2.67491, 2.67491, 2.67491, 2.67491, 2.67491, 2.67491, 2.67491, 2.67491, 2.67491, 2.67491, 2.67491, 2.67491, 2.67491
11.3473, 8, 2.67135, 2.67132, 3.16228, 5.32865, 0, 2.67135, 2.67132, 2.67132, 2.67132, 2.67132, 2.67132, 2.67132, 2.67132, 2.67132, 2.67132, 2.67132, 2.67132, 2.67132, 2.67132, 2.67132, 2.67132, 2.67132, 2.67132
11.3551, 4, 2.67049, 2.67046, 2.44949, 1.32951, 0, 2.67049, 2.67046, 2.67046, 2.67046, 2.67046, 2.67046, 2.67046, 2.67046, 2.67046, 2.67046, 2.67046, 2.67046, 2.67046, 2.67046, 2.67046, 2.67046, 2.67046, 2.67046
11.363, 8, 2.66856, 2.66852, 3.16228, 5.33144, 0, 2.66856, 2.66852, 2.66852, 2.66852, 2.66852, 2.66852, 2.66852, 2.66852, 2.66852, 2.66852, 2.66852, 2.66852, 2.66852, 2.66853, 2.66852, 2.66852, 2.66852, 2.66852
11.3709, 2, 2.66565, 2.66561, 2, -0.665647, 0, 2.66565, 2.66561, 2.66561, 2.66561, 2.66561, 2.66561, 2.66561, 2.66561, 2.66561, 2.66561, 2.66561, 2.66561, 2.66561, 2.66561, 2.66561, 2.66561, 2.66561, 2.66561
11.3788, 0, 2.66225, 2.66221, 1.41421, -2.66225, 0, 2.66225, 2.66221, 2.66221, 2.66221, 2.66221, 2.66221, 2.66221, 2.66221, 2.66221, 2.66221, 2.66221, 2.66221, 2.66221, 2.66222, 2.66221, 2.66221, 2.66221, 2.66221
11.3866, 0, 2.65886, 2.65882, 1.41421, -2.65886, 0, 2.65886, 2.65882, 2.65882, 2.65882, 2.65882, 2.65882, 2.65882, 2.65882, 2.65882, 2.65882, 2.65882, 2.65882, 2.65882, 2.65882, 2.65882, 2.65882, 2.65882, 2.65882
11.3945, 4, 2.65572, 2.65568, 2.44949, 1.34428, 0, 2.65572, 2.65568, 2.65568, 2.65568, 2.65568, 2.65568, 2.65568, 2.65568, 2.65568, 2.65568, 2.65568, 2.65568, 2.65568, 2.65568, 2.65568, 2.65568, 2.65568, 2.65568
11.4024, 2, 2.6524, 2.65236, 2, -0.652404, 0, 2.6524, 2.65236, 2.65236, 2.65236, 2.65236, 2.65236, 2.65236, 2.65236, 2.65236, 2.65236, 2.65236, 2.65236, 2.65236, 2.65236, 2.65236, 2.65236, 2.65236, 2.65236
11.4103, 4, 2.64869, 2.64864, 2.44949, 1.35131, 0, 2.64869, 2.64864, 2.64864, 2.64864, 2.64864, 2.64864, 2.64864, 2.64864, 2.64864, 2.64864, 2.64864, 2.64864, 2.64864, 2.64865, 2.64864, 2.64864, 2.64865, 2.64864
11.4181, 2, 2.64461, 2.64456, 2, -0.644609, 0, 2.64461, 2.64456, 2.64456, 2.64456, 2.64456, 2.64456, 2.64456, 2.64456, 2.64456, 2.64456, 2.64456, 2.64456, 2.64456, 2.64456, 2.64456, 2.64456, 2.64456, 2.64456
11.426, 6, 2.63999, 2.63993, 2.82843, 3.36001, 0, 2.63998, 2.63993, 2.63993, 2.63993, 2.63993, 2.63993, 2.63993, 2.63993, 2.63993, 2.63993, 2.63993, 2.63993, 2.63993, 2.63993, 2.63993, 2.63993, 2.63993, 2.63993
11.4339, 6, 2.63493, 2.63486, 2.82843, 3.36507, 0, 2.63492, 2.63486, 2.63486, 2.63486, 2.63486, 2.63486, 2.63486, 2.63486, 2.63486, 2.63486, 2.63486, 2.63486, 2.63486, 2.63487, 2.63486, 2.63486, 2.63487, 2.63486
11.4417, 2, 2.62965, 2.62958, 2, -0.62965, 0, 2.62964, 2.62958, 2.62958, 2.62958, 2.62958, 2.62958, 2.62958, 2.62958, 2.62958, 2.62958, 2.62958, 2.62958, 2.62958, 2.62958, 2.62958, 2.62958, 2.62959, 2.62958
11.4496, 8, 2.62424, 2.62416, 3.16228, 5.37576, 0, 2.62423, 2.62416, 2.62416, 2.62416, 2.62416, 2.62416, 2.62416, 2.62416, 2.62416, 2.62416, 2.62416, 2.62416, 2.62416, 2.62416, 2.62416, 2.62416, 2.62416, 2.62416
11.4575, 4, 2.61845, 2.61836, 2.44949, 1.38155, 0, 2.61844, 2.61836, 2.61836, 2.61836, 2.61836, 2.61836, 2.61836, 2.61836, 2.61836, 2.61836, 2.61836, 2.61836, 2.61836, 2.61836, 2.61836, 2.61836, 2.61837, 2.61836
11.4654, 2, 2.61248, 2.61238, 2, -0.612483, 0, 2.61247, 2.61238, 2.61238, 2.61238, 2.61238, 2.61238, 2.61238, 2.61238, 2.61238, 2.61238, 2.61238, 2.61238, 2.61238, 2.61238, 2.61238, 2.61238, 2.61239, 2.61238
11.4732, 8, 2.60622, 2.6061, 3.16228, 5.39378, 0, 2.60619, 2.6061, 2.6061, 2.6061, 2.6061, 2.6061, 2.6061, 2.6061, 2.6061, 2.6061, 2.6061, 2.6061, 2.6061, 2.6061, 2.6061, 2.6061, 2.60611, 2.6061
11.4811, 4, 2.59961, 2.59947, 2.44949, 1.40039, 0, 2.59958, 2.59947, 2.59947, 2.59947, 2.59947, 2.59947, 2.59947, 2.59947, 2.59947, 2.59947, 2.59947, 2.59947, 2.59947, 2.59947, 2.59947, 2.59947, 2.59949, 2.59947
11.489, 6, 2.59238, 2.59221, 2.82843, 3.40762, 0, 2.59234, 2.59221, 2.59221, 2.59221, 2.59221, 2.59221, 2.59221, 2.59221, 2.59221, 2.59221, 2.59221, 2.59221, 2.59221, 2.59221, 2.59221, 2.59221, 2.59224, 2.59221
11.4968, 2, 2.58461, 2.5844, 2, -0.584608, 0, 2.58456, 2.5844, 2.5844, 2.5844, 2.5844, 2.5844, 2.5844, 2.5844, 2.5844, 2.5844, 2.5844, 2.5844, 2.5844, 2.5844, 2.5844, 2.5844, 2.58445, 2.5844
11.5047, 6, 2.57658, 2.57633, 2.82843, 3.42342, 0, 2.57652, 2.57633, 2.57633, 2.57633, 2.57633, 2.57633, 2.57633, 2.57633, 2.57633, 2.57633, 2.57633, 2.57633, 2.57633, 2.57633, 2.57633, 2.57633, 2.57639, 2.57633
11.5126, 16, 2.56859, 2.56827, 4.24264, 13.4314, 0, 2.56851, 2.56827, 2.56827, 2.56827, 2.56827, 2.56827, 2.56827, 2.56827, 2.56827, 2.56827, 2.56827, 2.56827, 2.56827, 2.56827, 2.56827, 2.56827, 2.56835, 2.56827
11.5205, 10, 2.56243, 2.56203, 3.4641, 7.43757, 0, 2.56233, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56204, 2.56203, 2.56203, 2.56213, 2.56203
11.5283, 2, 2.55542, 2.55492, 2, -0.55542, 0, 2.55529, 2.55492, 2.55492, 2.55492, 2.55492, 2.55492, 2.55492, 2.55492, 2.55492, 2.55492, 2.55492, 2.55492, 2.55492, 2.55492, 2.55492, 2.55492, 2.55505, 2.55492
11.5362, 12, 2.54765, 2.54701, 3.74166, 9.45235, 0, 2.54748, 2.54701, 2.54701, 2.54701, 2.54701, 2.54701, 2.54701, 2.54701, 2.54701, 2.54701, 2.54701, 2.54701, 2.54701, 2.54701, 2.54701, 2.54701, 2.54717, 2.54701
11.5441, 14, 2.53952, 2.53871, 4, 11.4605, 0, 2.53932, 2.53871, 2.53871, 2.53871, 2.53871, 2.53871, 2.53871, 2.53871, 2.53871, 2.53871, 2.53871, 2.53871, 2.53871, 2.53871, 2.53871, 2.53871, 2.53891, 2.53871
11.5519, 6, 2.53147, 2.53042, 2.82843, 3.46853, 0, 2.53121, 2.53042, 2.53042, 2.53042, 2.53042, 2.53042, 2.53042, 2.53042, 2.53042, 2.53042, 2.53042, 2.53042, 2.53042, 2.53042, 2.53042, 2.53042, 2.53068, 2.53042
11.5598, 14, 2.52464, 2.52329, 4, 11.4754, 0, 2.52431, 2.52329, 2.52329, 2.52329, 2.52329, 2.52329, 2.52329, 2.52329, 2.52329, 2.52329, 2.52329, 2.52329, 2.52329, 2.52329, 2.52329, 2.52329, 2.52361, 2.52329
11.5677, 8, 2.51693, 2.51521, 3.16228, 5.48307, 0, 2.51654, 2.51521, 2.51521, 2.51521, 2.51521, 2.51521, 2.51521, 2.51521, 2.51521, 2.51521, 2.51521, 2.51521, 2.51521, 2.51521, 2.51521, 2.51521, 2.5156, 2.51521
11.5756, 12, 2.50845, 2.50623, 3.74166, 9.49155, 0, 2.50796, 2.50623, 2.50623, 2.50623, 2.50623, 2.50623, 2.50623, 2.50623, 2.50623, 2.50623, 2.50623, 2.50623, 2.50623, 2.50623, 2.50623, 2.50623, 2.50672, 2.50623
11.5834, 6, 2.49965, 2.49682, 2.82843, 3.50035, 0, 2.49906, 2.49682, 2.49682, 2.49682, 2.49682, 2.49682, 2.49682, 2.49682, 2.49682, 2.49682, 2.49682, 2.49682, 2.49682, 2.49682, 2.49682, 2.49682, 2.49741, 2.49682
11.5913, 6, 2.49104, 2.48742, 2.82843, 3.50896, 0, 2.49033, 2.48742, 2.48742, 2.48742, 2.48742, 2.48742, 2.48742, 2.48742, 2.48742, 2.48742, 2.48742, 2.48742, 2.48742, 2.48742, 2.48742, 2.48742, 2.48814, 2.48742
11.5992, 18, 2.48512, 2.48051, 4.47214, 15.5149, 0, 2.48426, 2.48051, 2.48051, 2.48051, 2.48051, 2.48051, 2.48051, 2.48051, 2.48051, 2.48051, 2.48051, 2.48051, 2.48051, 2.48051, 2.48051, 2.48051, 2.48136, 2.48051
11.607, 10, 2.47838, 2.47254, 3.4641, 7.52162, 0, 2.47736, 2.47254, 2.47254, 2.47254, 2.47254, 2.47254, 2.47254, 2.47254, 2.47254, 2.47254, 2.47254, 2.47254, 2.47254, 2.47254, 2.47254, 2.47254, 2.47355, 2.47254
11.6149, 8, 2.47098, 2.4636, 3.16228, 5.52902, 0, 2.46978, 2.4636, 2.4636, 2.4636, 2.4636, 2.4636, 2.4636, 2.4636, 2.4636, 2.4636, 2.4636, 2.4636, 2.4636, 2.4636, 2.4636, 2.4636, 2.4648, 2.4636
11.6228, 14, 2.46346, 2.45419, 4, 11.5365, 0, 2.46206, 2.45419, 2.45419, 2.45419, 2.45419, 2.45419, 2.45419, 2.45419, 2.45419, 2.45419, 2.45419, 2.45419, 2.45419, 2.45419, 2.45419, 2.45419, 2.45559, 2.45419
11.6307, 10, 2.45639, 2.44479, 3.4641, 7.54361, 0, 2.45476, 2.44479, 2.44479, 2.44479, 2.44479, 2.44479, 2.44479, 2.44479, 2.44479, 2.44479, 2.44479, 2.44479, 2.44479, 2.4448, 2.44479, 2.44479, 2.44643, 2.44479
11.6385, 8, 2.45138, 2.43694, 3.16228, 5.54862, 0, 2.44949, 2.43694, 2.43694, 2.43694, 2.43694, 2.43694, 2.43694, 2.43694, 2.43694, 2.43694, 2.43694, 2.43694, 2.43694, 2.43694, 2.43694, 2.43694, 2.43882, 2.43694
11.6464, 14, 2.44589, 2.42802, 4, 11.5541, 0, 2.44373, 2.42802, 2.42802, 2.42802, 2.42802, 2.42802, 2.42802, 2.42802, 2.42802, 2.42802, 2.42802, 2.42802, 2.42802, 2.42802, 2.42802, 2.42802, 2.43018, 2.42802
11.6543, 18, 2.4401, 2.4181, 4.47214, 15.5599, 0, 2.43765, 2.4181, 2.4181, 2.4181, 2.4181, 2.4181, 2.4181, 2.4181, 2.4181, 2.4181, 2.4181, 2.4181, 2.4181, 2.41811, 2.4181, 2.4181, 2.42056, 2.4181
11.6622, 14, 2.43463, 2.4077, 4, 11.5654, 0, 2.43186, 2.4077, 2.4077, 2.4077, 2.4077, 2.4077, 2.4077, 2.4077, 2.4077, 2.4077, 2.4077, 2.4077, 2.4077, 2.4077, 2.4077, 2.4077, 2.41047, 2.4077
11.67, 22, 2.4301, 2.39732, 4.89898, 19.5699, 0, 2.42699, 2.39732, 2.39732, 2.39732, 2.39732, 2.39732, 2.39732, 2.39732, 2.39732, 2.39732, 2.39732, 2.39732, 2.39732, 2.39732, 2.39732, 2.39732, 2.40043, 2.39732
11.6779, 12, 2.42929, 2.38962, 3.74166, 9.57071, 0, 2.42583, 2.38962, 2.38962, 2.38962, 2.38962, 2.38962, 2.38962, 2.38962, 2.38962, 2.38962, 2.38962, 2.38962, 2.38962, 2.38963, 2.38962, 2.38962, 2.39308, 2.38962
11.6858, 12, 2.42854, 2.38082, 3.74166, 9.57146, 0, 2.42472, 2.38082, 2.38082, 2.38082, 2.38082, 2.38082, 2.38082, 2.38082, 2.38082, 2.38082, 2.38082, 2.38082, 2.38082, 2.38082, 2.38082, 2.38082, 2.38464, 2.38082
11.6936, 16, 2.42804, 2.37098, 4.24264, 13.572, 0, 2.42385, 2.37098, 2.37098, 2.37098, 2.37098, 2.37098, 2.37098, 2.37098, 2.37098, 2.37098, 2.37098, 2.37098, 2.37098, 2.37098, 2.37098, 2.37098, 2.37517, 2.37098
11.7015, 12, 2.42845, 2.36064, 3.74166, 9.57155, 0, 2.42389, 2.36064, 2.36064, 2.36064, 2.36064, 2.36064, 2.36064, 2.36064, 2.36064, 2.36064, 2.36064, 2.36064, 2.36064, 2.36064, 2.36064, 2.36064, 2.36519, 2.36064
11.7094, 10, 2.43041, 2.35031, 3.4641, 7.56959, 0, 2.42548, 2.35031, 2.35031, 2.35031, 2.35031, 2.35031, 2.35031, 2.35031, 2.35031, 2.35031, 2.35031, 2.35031, 2.35031, 2.35031, 2.35031, 2.35031, 2.35524, 2.35031
11.7173, 12, 2.43571, 2.34169, 3.74166, 9.56429, 0, 2.43042, 2.34169, 2.34169, 2.34169, 2.34169, 2.34169, 2.34169, 2.34169, 2.34169, 2.34169, 2.34169, 2.34169, 2.34169, 2.34169, 2.34169, 2.34169, 2.34698, 2.34169
11.7251, 16, 2.44167, 2.332, 4.24264, 13.5583, 0, 2.43604, 2.332, 2.332, 2.332, 2.332, 2.332, 2.332, 2.332, 2.332, 2.332, 2.332, 2.332, 2.332, 2.332, 2.332, 2.332, 2.33764, 2.332
11.733, 12, 2.44842, 2.3213, 3.74166, 9.55158, 0, 2.44246, 2.3213, 2.3213, 2.3213, 2.3213, 2.3213, 2.3213, 2.3213, 2.3213, 2.3213, 2.3213, 2.3213, 2.3213, 2.3213, 2.3213, 2.3213, 2.32726, 2.3213
11.7409, 8, 2.45653, 2.3101, 3.16228, 5.54347, 0, 2.45027, 2.3101, 2.3101, 2.3101, 2.3101, 2.3101, 2.3101, 2.3101, 2.3101, 2.3101, 2.3101, 2.3101, 2.3101, 2.3101, 2.3101, 2.3101, 2.31636, 2.3101
11.7487, 4, 2.46652, 2.29893, 2.44949, 1.53348, 0, 2.45999, 2.29893, 2.29893, 2.29893, 2.29893, 2.29893, 2.29893, 2.29893, 2.29893, 2.29893, 2.29893, 2.29893, 2.29893, 2.29893, 2.29893, 2.29893, 2.30545, 2.29893
11.7566, 14, 2.48103, 2.29044, 4, 11.519, 0, 2.47427, 2.29044, 2.29044, 2.29044, 2.29044, 2.29044, 2.29044, 2.29044, 2.29044, 2.29044, 2.29044, 2.29044, 2.29044, 2.29044, 2.29044, 2.29044, 2.2972, 2.29044
