   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_73.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.561659, 0, 7.60086e-06, 4.16176e-07, 1.41421, -7.60086e-06, 4.56828e-07, 4.16176e-07, 4.16189e-07, 4.16227e-07, 4.16223e-07, 1.23999e-06, 4.38322e-07, 4.3353e-07, 4.85538e-07, 4.93867e-07, 4.2129e-07, 1.40587e-06, 4.55592e-07, 4.16642e-07, 4.20168e-07, 4.22934e-07, 4.16176e-07, 4.6516e-07, 4.16178e-07, 5.45529e-06, 4.16176e-07, 4.16176e-07
0.569538, 0, 1.15517e-05, 8.18076e-07, 1.41421, -1.15517e-05, 8.98056e-07, 8.18076e-07, 8.18103e-07, 8.18177e-07, 8.18169e-07, 2.43883e-06, 8.61647e-07, 8.5222e-07, 9.67712e-07, 9.70926e-07, 8.28137e-07, 2.76519e-06, 8.69679e-07, 8.18995e-07, 8.2593e-07, 8.28121e-07, 8.18076e-07, 8.89617e-07, 8.18082e-07, 7.37138e-06, 8.18076e-07, 8.18076e-07
0.577417, 0, 1.81031e-05, 1.57404e-06, 1.41421, -1.81031e-05, 1.72806e-06, 1.57404e-06, 1.57409e-06, 1.57423e-06, 1.57421e-06, 4.69523e-06, 1.65794e-06, 1.63979e-06, 1.8857e-06, 1.86839e-06, 1.59341e-06, 5.32373e-06, 1.64128e-06, 1.5758e-06, 1.58916e-06, 1.58886e-06, 1.57404e-06, 1.67771e-06, 1.57405e-06, 1.01001e-05, 1.57404e-06, 1.57404e-06
0.585297, 0, 2.91334e-05, 2.96495e-06, 1.41421, -2.91334e-05, 3.25534e-06, 2.96495e-06, 2.96504e-06, 2.96531e-06, 2.96529e-06, 8.84966e-06, 3.12315e-06, 3.08892e-06, 3.60214e-06, 3.51992e-06, 3.00148e-06, 1.00346e-05, 3.05219e-06, 2.96828e-06, 2.99347e-06, 2.98669e-06, 2.96495e-06, 3.11408e-06, 2.96497e-06, 1.4087e-05, 2.96495e-06, 2.96495e-06
0.593176, 0, 4.78174e-05, 5.46852e-06, 1.41421, -4.78174e-05, 6.00464e-06, 5.46852e-06, 5.4687e-06, 5.4692e-06, 5.46914e-06, 1.63328e-05, 5.76059e-06, 5.69739e-06, 6.74943e-06, 6.4931e-06, 5.53596e-06, 1.85204e-05, 5.58121e-06, 5.47468e-06, 5.52117e-06, 5.50018e-06, 5.46852e-06, 5.68147e-06, 5.46856e-06, 2.00536e-05, 5.46852e-06, 5.46852e-06
0.601055, 0, 7.94189e-05, 9.87716e-06, 1.41421, -7.94189e-05, 1.08465e-05, 9.87716e-06, 9.87748e-06, 9.87838e-06, 9.87829e-06, 2.95201e-05, 1.04052e-05, 1.0291e-05, 1.24084e-05, 1.17296e-05, 9.9991e-06, 3.34755e-05, 1.00221e-05, 9.8883e-06, 9.97235e-06, 9.92296e-06, 9.87716e-06, 1.01792e-05, 9.87723e-06, 2.91589e-05, 9.87716e-06, 9.87716e-06
0.608935, 0, 0.000132489, 1.74729e-05, 1.41421, -0.000132489, 1.91896e-05, 1.74729e-05, 1.74735e-05, 1.74751e-05, 1.74749e-05, 5.22595e-05, 1.84081e-05, 1.82058e-05, 2.23893e-05, 2.07536e-05, 1.76889e-05, 5.92642e-05, 1.76586e-05, 1.74927e-05, 1.76415e-05, 1.75388e-05, 1.74729e-05, 1.78985e-05, 1.74731e-05, 4.32437e-05, 1.74729e-05, 1.74729e-05
0.616814, 0, 0.00022061, 3.02785e-05, 1.41421, -0.00022061, 3.32566e-05, 3.02785e-05, 3.02795e-05, 3.02823e-05, 3.0282e-05, 9.06286e-05, 3.19009e-05, 3.15499e-05, 3.96615e-05, 3.597e-05, 3.06531e-05, 0.000102781, 3.05155e-05, 3.03127e-05, 3.0571e-05, 3.03726e-05, 3.02785e-05, 3.08748e-05, 3.02787e-05, 6.51741e-05, 3.02785e-05, 3.02785e-05
0.624693, 0, 0.000364877, 5.14044e-05, 1.41421, -0.000364877, 5.64666e-05, 5.14044e-05, 5.14061e-05, 5.14108e-05, 5.14103e-05, 0.000153987, 5.41622e-05, 5.35655e-05, 6.89968e-05, 6.10788e-05, 5.20413e-05, 0.000174643, 5.1706e-05, 5.14626e-05, 5.19016e-05, 5.15381e-05, 5.14044e-05, 5.22356e-05, 5.14048e-05, 9.93355e-05, 5.14044e-05, 5.14044e-05
0.632573, 0, 0.000597304, 8.55121e-05, 1.41421, -0.000597304, 9.3944e-05, 8.55121e-05, 8.55149e-05, 8.55227e-05, 8.55219e-05, 0.000256381, 9.01056e-05, 8.91117e-05, 0.000117909, 0.000101626, 8.65728e-05, 0.000290787, 8.58945e-05, 8.5609e-05, 8.63402e-05, 8.57009e-05, 8.55121e-05, 8.66656e-05, 8.55127e-05, 0.000152291, 8.55121e-05, 8.55121e-05
0.640452, 0, 0.000965351, 0.000139407, 1.41421, -0.000965351, 0.000153172, 0.000139407, 0.000139412, 0.000139424, 0.000139423, 0.000418351, 0.000146906, 0.000145283, 0.00019799, 0.000165714, 0.000141139, 0.00047452, 0.000139891, 0.000139565, 0.000140759, 0.000139672, 0.000139407, 0.000141002, 0.000139408, 0.00023364, 0.000139407, 0.000139407
0.648331, 0, 0.00153771, 0.000222762, 1.41421, -0.00153771, 0.00024479, 0.000222762, 0.000222769, 0.000222789, 0.000222787, 0.000669146, 0.000234762, 0.000232166, 0.000326769, 0.000264859, 0.000225533, 0.000759031, 0.000223372, 0.000223015, 0.000224925, 0.000223133, 0.000222762, 0.000224959, 0.000222763, 0.000357091, 0.000222762, 0.000222762
0.656211, 0, 0.00241143, 0.000348951, 1.41421, -0.00241143, 0.000383511, 0.000348951, 0.000348963, 0.000348995, 0.000348991, 0.0010493, 0.000367779, 0.000363705, 0.000530205, 0.000414999, 0.000353299, 0.00119032, 0.000349719, 0.000349348, 0.000352346, 0.000349469, 0.000348951, 0.00035197, 0.000348954, 0.000541731, 0.000348951, 0.000348951
0.66409, 0, 0.00372033, 0.000535963, 1.41421, -0.00372033, 0.000589134, 0.000535963, 0.000535981, 0.00053603, 0.000536025, 0.00161344, 0.000564929, 0.000558662, 0.000845972, 0.000637577, 0.000542652, 0.0018304, 0.000536927, 0.000536574, 0.000541186, 0.000536681, 0.000535963, 0.0005401, 0.000535967, 0.000813474, 0.000535963, 0.000535963
0.671969, 0, 0.00564437, 0.000807286, 1.41421, -0.00564437, 0.000887516, 0.000807286, 0.000807313, 0.000807387, 0.000807379, 0.00243311, 0.000850993, 0.000841537, 0.00132759, 0.000960612, 0.000817379, 0.00276049, 0.000808494, 0.000808208, 0.000815167, 0.000808278, 0.000807286, 0.000812937, 0.000807292, 0.00120656, 0.000807286, 0.000807286
0.679848, 0, 0.00841953, 0.00119268, 1.41421, -0.00841953, 0.00131143, 0.00119268, 0.00119271, 0.00119283, 0.00119281, 0.00359923, 0.00125737, 0.00124337, 0.00204948, 0.00141963, 0.00120762, 0.00408382, 0.00119418, 0.00119404, 0.00120434, 0.00119404, 0.00119268, 0.00120037, 0.00119268, 0.00176506, 0.00119268, 0.00119268
0.687728, 0, 0.0123474, 0.00172865, 1.41421, -0.0123474, 0.00190113, 0.00172865, 0.00172871, 0.00172887, 0.00172885, 0.00522381, 0.00182261, 0.00180228, 0.00311285, 0.00205827, 0.00175035, 0.00592761, 0.00173053, 0.00173063, 0.0017456, 0.00173053, 0.00172865, 0.00173909, 0.00172867, 0.00254412, 0.00172865, 0.00172865
0.695607, 0, 0.0178032, 0.00245851, 1.41421, -0.0178032, 0.00270435, 0.00245851, 0.00245859, 0.00245882, 0.0024588, 0.00744027, 0.00259244, 0.00256346, 0.00465217, 0.00292832, 0.00248944, 0.00844341, 0.00246085, 0.00246134, 0.00248268, 0.00246108, 0.00245851, 0.00247259, 0.00245853, 0.00361083, 0.00245851, 0.00245851
0.703486, 1, 0.0252411, 0.00343171, 1.73205, 0.974759, 0.00377567, 0.00343171, 0.00343182, 0.00343214, 0.00343211, 0.0104018, 0.00361909, 0.00357855, 0.00684175, 0.00408904, 0.00347498, 0.0118054, 0.0034346, 0.00343566, 0.00346553, 0.0034352, 0.00343171, 0.00345058, 0.00343173, 0.00504454, 0.00343171, 0.00343171
0.711366, 0, 0.0351952, 0.00470245, 1.41421, -0.0351952, 0.00517497, 0.00470245, 0.00470261, 0.00470305, 0.004703, 0.0142777, 0.00495987, 0.00490417, 0.00990175, 0.00560545, 0.00476189, 0.0162058, 0.00470601, 0.00470788, 0.00474895, 0.00470719, 0.00470245, 0.00472756, 0.00470249, 0.00693649, 0.00470245, 0.00470245
0.719245, 0, 0.0482743, 0.00632732, 1.41421, -0.0482743, 0.00696484, 0.00632732, 0.00632753, 0.00632812, 0.00632806, 0.0192463, 0.00667462, 0.00659948, 0.0141024, 0.00754564, 0.00640752, 0.0218476, 0.00633168, 0.00633464, 0.0063901, 0.00633371, 0.00632732, 0.00636043, 0.00632737, 0.00938868, 0.00632732, 0.00632732
0.727124, 0, 0.0651496, 0.008362, 1.41421, -0.0651496, 0.00920698, 0.008362, 0.00836227, 0.00836306, 0.00836298, 0.0254853, 0.00882232, 0.00872273, 0.0197652, 0.00997679, 0.00846829, 0.0289333, 0.00836731, 0.0083717, 0.00844531, 0.00837058, 0.008362, 0.00840523, 0.00836205, 0.0125122, 0.008362, 0.008362
0.735004, 0, 0.0865345, 0.0108572, 1.41421, -0.0865345, 0.0119578, 0.0108572, 0.0108576, 0.0108586, 0.0108585, 0.0331602, 0.0114568, 0.011327, 0.0272593, 0.0129604, 0.0109956, 0.0376512, 0.0108636, 0.0108698, 0.0109659, 0.0108687, 0.0108572, 0.010913, 0.0108573, 0.0164255, 0.0108572, 0.0108572
0.742883, 0.514784, 0.113155, 0.0138539, 1.58581, 0.40163, 0.0152631, 0.0138539, 0.0138544, 0.0138557, 0.0138556, 0.0424097, 0.0146216, 0.0144555, 0.0369919, 0.0165468, 0.0140312, 0.0481598, 0.0138616, 0.0138701, 0.0139934, 0.0138691, 0.0138539, 0.0139251, 0.013854, 0.0212529, 0.0138539, 0.0138539
0.750762, 1.48522, 0.145711, 0.0173786, 1.86687, 1.3395, 0.0191527, 0.0173786, 0.0173791, 0.0173808, 0.0173806, 0.053331, 0.0183451, 0.0181359, 0.0493896, 0.0207688, 0.0176017, 0.0605705, 0.0173877, 0.0173989, 0.0175548, 0.0173986, 0.0173786, 0.0174681, 0.0173787, 0.0271238, 0.0173786, 0.0173786
0.758642, 0, 0.184836, 0.0214384, 1.41421, -0.184836, 0.0236357, 0.0214384, 0.0214391, 0.0214411, 0.0214409, 0.0659656, 0.0226354, 0.0223764, 0.0648724, 0.0256372, 0.0217148, 0.0749317, 0.0214492, 0.0214636, 0.0216578, 0.0214646, 0.0214384, 0.0215494, 0.0214385, 0.034175, 0.0214384, 0.0214384
0.766521, 0, 0.231045, 0.0260177, 1.41421, -0.231045, 0.0286958, 0.0260177, 0.0260186, 0.0260211, 0.0260208, 0.0802875, 0.0274766, 0.027161, 0.0838172, 0.0311351, 0.0263546, 0.0912154, 0.0260303, 0.0260484, 0.026287, 0.0260517, 0.0260177, 0.0261533, 0.0260179, 0.0425537, 0.0260177, 0.0260177
0.7744, 0, 0.284689, 0.0310756, 1.41421, -0.284689, 0.034289, 0.0310756, 0.0310766, 0.0310796, 0.0310793, 0.0961949, 0.0328262, 0.0324474, 0.106514, 0.0372157, 0.0314798, 0.109307, 0.0310902, 0.0311124, 0.0314018, 0.0311193, 0.0310756, 0.0312386, 0.0310758, 0.0524252, 0.0310756, 0.0310756
0.78228, 1, 0.345911, 0.0365454, 1.73205, 0.654089, 0.0403433, 0.0365454, 0.0365466, 0.0365501, 0.0365498, 0.113508, 0.0386144, 0.0381667, 0.133117, 0.0438019, 0.0370231, 0.129006, 0.0365621, 0.0365888, 0.0369361, 0.0366013, 0.0365454, 0.0367383, 0.0365456, 0.0639825, 0.0365454, 0.0365454
0.790159, 0, 0.41461, 0.0423362, 1.41421, -0.41461, 0.0467596, 0.0423362, 0.0423377, 0.0423418, 0.0423414, 0.131973, 0.0447459, 0.0442246, 0.163595, 0.0507873, 0.0428927, 0.150023, 0.0423552, 0.0423868, 0.0427998, 0.0424073, 0.0423362, 0.0425607, 0.0423365, 0.0774572, 0.0423362, 0.0423362
0.798038, 0, 0.490419, 0.048337, 1.41421, -0.490419, 0.0534165, 0.048337, 0.0483386, 0.0483434, 0.0483429, 0.151271, 0.0511041, 0.0505054, 0.197686, 0.0580409, 0.048976, 0.171998, 0.0483582, 0.0483949, 0.0488829, 0.0484267, 0.048337, 0.0485939, 0.0483373, 0.0931315, 0.048337, 0.048337
0.805918, 0, 0.5727, 0.054422, 1.41421, -0.5727, 0.0601764, 0.054422, 0.0544239, 0.0544292, 0.0544286, 0.171033, 0.0575568, 0.0568786, 0.234863, 0.0654143, 0.0551458, 0.194514, 0.0544455, 0.0544874, 0.0550617, 0.0545346, 0.054422, 0.0547109, 0.0544224, 0.111347, 0.054422, 0.054422
0.813797, 2, 0.660555, 0.0604581, 2, 1.33945, 0.0668932, 0.0604581, 0.0604602, 0.0604662, 0.0604655, 0.190864, 0.0639638, 0.0632053, 0.274322, 0.0727494, 0.0612676, 0.217123, 0.0604839, 0.060531, 0.0612062, 0.0605989, 0.0604581, 0.0607775, 0.0604585, 0.132506, 0.0604581, 0.0604581
0.821676, 0, 0.752857, 0.0663129, 1.41421, -0.752857, 0.0734213, 0.0663129, 0.0663152, 0.0663218, 0.0663212, 0.210361, 0.0701854, 0.0693475, 0.314989, 0.0798884, 0.0672071, 0.239368, 0.066341, 0.0663932, 0.0671888, 0.0664883, 0.0663129, 0.06666, 0.0663134, 0.157065, 0.0663129, 0.0663129
0.829555, 0, 0.848299, 0.071863, 1.41421, -0.848299, 0.0796244, 0.071863, 0.0718655, 0.0718727, 0.071872, 0.229144, 0.0760912, 0.0751764, 0.355558, 0.0866831, 0.0728393, 0.260814, 0.0718932, 0.0719502, 0.0728929, 0.0720812, 0.071863, 0.0722336, 0.0718635, 0.185515, 0.071863, 0.071863
0.837435, 1, 0.945449, 0.077001, 1.73205, 0.0545506, 0.0853837, 0.077001, 0.0770038, 0.0770116, 0.0770108, 0.246869, 0.0815676, 0.0805796, 0.394555, 0.0930042, 0.0780555, 0.281074, 0.0770332, 0.0770945, 0.0782207, 0.0772722, 0.077001, 0.0773899, 0.0770016, 0.218341, 0.077001, 0.077001
0.845314, 2.22606, 1.04281, 0.0816419, 2.05574, 1.18324, 0.0906041, 0.0816419, 0.0816449, 0.0816532, 0.0816524, 0.263253, 0.0865242, 0.0854679, 0.430431, 0.0987475, 0.0827693, 0.299822, 0.0816759, 0.081741, 0.0830998, 0.081979, 0.0816419, 0.082043, 0.0816426, 0.255974, 0.0816419, 0.0816419
0.853193, 1.77394, 1.13889, 0.0857271, 1.94266, 0.635048, 0.0952198, 0.0857271, 0.0857302, 0.085739, 0.0857381, 0.278085, 0.0908983, 0.0897794, 0.461672, 0.10384, 0.0869212, 0.316818, 0.0857625, 0.0858308, 0.0874882, 0.0861463, 0.0857271, 0.0861336, 0.0857278, 0.298725, 0.0857271, 0.0857271
0.861073, 0, 1.23225, 0.0892259, 1.41421, -1.23225, 0.099195, 0.0892259, 0.0892292, 0.0892384, 0.0892375, 0.291231, 0.0946564, 0.0934815, 0.486907, 0.108242, 0.0904799, 0.331907, 0.0892625, 0.0893333, 0.0913757, 0.0897476, 0.0892259, 0.0896311, 0.0892266, 0.346706, 0.0892259, 0.0892259
0.868952, 1.21882, 1.32151, 0.0921356, 1.79411, -0.102691, 0.102524, 0.0921356, 0.092139, 0.0921486, 0.0921476, 0.302637, 0.0977945, 0.0965701, 0.505028, 0.111945, 0.0934423, 0.345024, 0.0921731, 0.0922455, 0.0947847, 0.0927848, 0.0921356, 0.0925327, 0.0921363, 0.399755, 0.0921356, 0.0921356
0.876831, 0.781184, 1.40542, 0.0944789, 1.66769, -0.624238, 0.105231, 0.0944789, 0.0944824, 0.0944924, 0.0944914, 0.312321, 0.100335, 0.0990681, 0.51528, 0.114971, 0.0958312, 0.356187, 0.094517, 0.0945902, 0.0977676, 0.0952861, 0.0944789, 0.0948618, 0.0944796, 0.45737, 0.0944789, 0.0944789
0.884711, 1, 1.48285, 0.0963004, 1.73205, -0.482845, 0.107361, 0.0963004, 0.0963041, 0.0963143, 0.0963133, 0.320366, 0.102324, 0.101021, 0.517324, 0.117369, 0.0976914, 0.365485, 0.0963388, 0.0964119, 0.100403, 0.0973018, 0.0963004, 0.0966637, 0.0963012, 0.518658, 0.0963004, 0.0963004
0.89259, 0.211591, 1.55274, 0.0976612, 1.48714, -1.34115, 0.108981, 0.0976612, 0.0976649, 0.0976754, 0.0976744, 0.326904, 0.103824, 0.102491, 0.511269, 0.119207, 0.0990843, 0.373065, 0.0976995, 0.0977717, 0.102792, 0.0988984, 0.0976612, 0.0980006, 0.097662, 0.582313, 0.0976612, 0.0976612
0.900469, 1.78841, 1.61415, 0.0986338, 1.94638, 0.174259, 0.110167, 0.0986338, 0.0986376, 0.0986483, 0.0986472, 0.332103, 0.10491, 0.103552, 0.497658, 0.120566, 0.100083, 0.379115, 0.0986718, 0.0987421, 0.105047, 0.100154, 0.0986338, 0.0989462, 0.0986346, 0.646642, 0.0986338, 0.0986338
0.908349, 2.41353, 1.66623, 0.0992965, 2.10084, 0.747303, 0.111005, 0.0992965, 0.0993004, 0.0993112, 0.0993101, 0.336152, 0.105664, 0.104286, 0.477421, 0.121536, 0.100767, 0.383846, 0.0993339, 0.0994016, 0.107293, 0.10115, 0.0992965, 0.09958, 0.0992973, 0.709617, 0.0992965, 0.0992965
0.916228, 1.58647, 1.7082, 0.0997287, 1.8938, -0.121732, 0.111582, 0.0997287, 0.0997325, 0.0997435, 0.0997424, 0.339246, 0.106168, 0.104774, 0.451789, 0.122206, 0.101216, 0.387475, 0.0997652, 0.0998296, 0.109656, 0.101968, 0.0997287, 0.0999825, 0.0997295, 0.768984, 0.0997287, 0.0997287
0.924107, 2.4039, 1.73942, 0.100007, 2.09855, 0.664482, 0.111982, 0.100007, 0.10001, 0.100022, 0.10002, 0.341578, 0.106501, 0.105096, 0.422196, 0.122664, 0.101506, 0.390221, 0.100042, 0.100102, 0.112263, 0.102684, 0.100007, 0.100231, 0.100007, 0.8224, 0.100007, 0.100007
0.931987, 2.79564, 1.75936, 0.1002, 2.18989, 1.03627, 0.112284, 0.1002, 0.100204, 0.100215, 0.100214, 0.343328, 0.106736, 0.105322, 0.390163, 0.122992, 0.101709, 0.392284, 0.100234, 0.10029, 0.115228, 0.103363, 0.1002, 0.100396, 0.100201, 0.867598, 0.1002, 0.1002
0.939866, 1.9976, 1.76774, 0.10037, 1.9994, 0.229856, 0.11256, 0.10037, 0.100374, 0.100385, 0.100384, 0.344655, 0.106937, 0.105516, 0.357188, 0.123259, 0.101887, 0.393845, 0.100403, 0.100454, 0.118661, 0.10406, 0.10037, 0.10054, 0.100371, 0.902555, 0.10037, 0.10037
0.947745, 0.997577, 1.76452, 0.100569, 1.73135, -0.76694, 0.112873, 0.100569, 0.100573, 0.100584, 0.100583, 0.345698, 0.107158, 0.105733, 0.324648, 0.123525, 0.10209, 0.395058, 0.100601, 0.100646, 0.12266, 0.104813, 0.100569, 0.100715, 0.100569, 0.925659, 0.100569, 0.100569
0.955625, 1.80529, 1.74998, 0.100836, 1.95072, 0.055311, 0.113278, 0.100836, 0.10084, 0.100851, 0.10085, 0.346571, 0.107442, 0.106013, 0.293724, 0.123838, 0.102362, 0.396053, 0.100867, 0.100907, 0.127312, 0.105649, 0.100836, 0.100961, 0.100837, 0.935842, 0.100836, 0.100836
0.963504, 1, 1.7248, 0.101204, 1.73205, -0.724801, 0.113823, 0.101204, 0.101208, 0.101219, 0.101218, 0.347365, 0.107821, 0.10639, 0.265351, 0.124236, 0.102732, 0.396932, 0.101234, 0.101268, 0.132701, 0.106578, 0.101204, 0.101309, 0.101205, 0.932678, 0.101204, 0.101204
0.971383, 5, 1.69005, 0.101692, 2.64575, 3.30995, 0.114548, 0.101692, 0.101696, 0.101708, 0.101706, 0.348148, 0.108318, 0.106884, 0.240194, 0.124743, 0.103222, 0.397773, 0.101721, 0.10175, 0.138913, 0.107602, 0.101692, 0.101781, 0.101693, 0.916417, 0.101692, 0.101692
0.979262, 0.555196, 1.64721, 0.102314, 1.5985, -1.09202, 0.115494, 0.102314, 0.102318, 0.102329, 0.102328, 0.348969, 0.108945, 0.10751, 0.218652, 0.125376, 0.103845, 0.398634, 0.102342, 0.102366, 0.146056, 0.108712, 0.102314, 0.102389, 0.102315, 0.887972, 0.102314, 0.102314
0.987142, 3.4448, 1.59817, 0.103074, 2.33341, 1.84663, 0.116698, 0.103073, 0.103078, 0.103089, 0.103088, 0.349862, 0.109708, 0.108273, 0.200874, 0.126141, 0.104606, 0.399552, 0.103102, 0.10312, 0.154288, 0.10989, 0.103074, 0.103137, 0.103074, 0.848846, 0.103074, 0.103074
0.995021, 0.18024, 1.54517, 0.103969, 1.47656, -1.36493, 0.118202, 0.103969, 0.103973, 0.103984, 0.103983, 0.350845, 0.110606, 0.10917, 0.186798, 0.127038, 0.105502, 0.400548, 0.103998, 0.104011, 0.163863, 0.111115, 0.103969, 0.104022, 0.10397, 0.801012, 0.103969, 0.103969
1.0029, 1.9976, 1.49078, 0.104993, 1.9994, 0.506818, 0.120055, 0.104992, 0.104997, 0.105008, 0.105007, 0.351924, 0.111631, 0.110195, 0.176194, 0.128062, 0.106526, 0.401634, 0.105022, 0.105032, 0.175214, 0.112366, 0.104993, 0.105038, 0.104994, 0.74676, 0.104993, 0.104993
1.01078, 0.997593, 1.43794, 0.106133, 1.73136, -0.440347, 0.12232, 0.106132, 0.106137, 0.106148, 0.106147, 0.3531, 0.112772, 0.111336, 0.168708, 0.129202, 0.107666, 0.402807, 0.106164, 0.10617, 0.189066, 0.113621, 0.106133, 0.106171, 0.106134, 0.68853, 0.106133, 0.106133
1.01866, 1.17062, 1.38997, 0.107374, 1.78062, -0.21935, 0.125078, 0.107373, 0.107378, 0.107389, 0.107388, 0.354363, 0.114014, 0.112577, 0.163903, 0.130441, 0.108907, 0.40406, 0.107407, 0.107411, 0.206624, 0.114859, 0.107374, 0.107406, 0.107375, 0.628748, 0.107374, 0.107374
1.02654, 3.82454, 1.35078, 0.108698, 2.41341, 2.47376, 0.128437, 0.108697, 0.108702, 0.108713, 0.108712, 0.3557, 0.115338, 0.113901, 0.161301, 0.131764, 0.110231, 0.405377, 0.108735, 0.108738, 0.229841, 0.116065, 0.108698, 0.108725, 0.108698, 0.569666, 0.108698, 0.108698
1.03442, 0.997589, 1.32515, 0.110084, 1.73135, -0.327557, 0.132538, 0.110083, 0.110088, 0.1101, 0.110099, 0.357095, 0.116725, 0.115288, 0.160413, 0.13315, 0.111618, 0.406739, 0.110126, 0.110129, 0.2618, 0.117227, 0.110084, 0.110108, 0.110085, 0.513253, 0.110084, 0.110084
1.0423, 0.831815, 1.31918, 0.111513, 1.6828, -0.487364, 0.137567, 0.111512, 0.111517, 0.111529, 0.111527, 0.358528, 0.118154, 0.116717, 0.160768, 0.134577, 0.113047, 0.408121, 0.111562, 0.111566, 0.307241, 0.118336, 0.111513, 0.111533, 0.111514, 0.461101, 0.111513, 0.111513
1.05018, 1, 1.34102, 0.112962, 1.73205, -0.341025, 0.143755, 0.11296, 0.112966, 0.112978, 0.112977, 0.35998, 0.119603, 0.118166, 0.161927, 0.136026, 0.114496, 0.409495, 0.113019, 0.113027, 0.373256, 0.119387, 0.112962, 0.11298, 0.112963, 0.414385, 0.112962, 0.112962
1.05806, 1.32192, 1.40173, 0.11441, 1.82261, -0.0798067, 0.151391, 0.114407, 0.114414, 0.114426, 0.114425, 0.36143, 0.121051, 0.119614, 0.163502, 0.137473, 0.115944, 0.410833, 0.114478, 0.114491, 0.470167, 0.120379, 0.11441, 0.114425, 0.114411, 0.373853, 0.11441, 0.11441
1.06593, 2.83663, 1.51633, 0.115836, 2.19923, 1.32029, 0.160819, 0.115832, 0.11584, 0.115851, 0.11585, 0.362856, 0.122477, 0.12104, 0.165163, 0.138898, 0.117369, 0.412099, 0.115918, 0.115937, 0.612579, 0.121309, 0.115836, 0.115849, 0.115837, 0.339853, 0.115836, 0.115836
1.07381, 4.30993, 1.70512, 0.117218, 2.51196, 2.60481, 0.172433, 0.117213, 0.117222, 0.117234, 0.117232, 0.364239, 0.123859, 0.122422, 0.166643, 0.14028, 0.118752, 0.413259, 0.117318, 0.117347, 0.82059, 0.122176, 0.117218, 0.117229, 0.117219, 0.312377, 0.117218, 0.117218
1.08169, 5.9927, 1.9949, 0.118538, 2.82714, 3.99781, 0.186663, 0.118531, 0.118542, 0.118553, 0.118552, 0.365559, 0.125178, 0.123742, 0.167742, 0.141599, 0.120071, 0.414275, 0.118661, 0.118701, 1.121, 0.122978, 0.118538, 0.118547, 0.118539, 0.291135, 0.118538, 0.118538
1.08957, 4.53882, 2.42019, 0.119776, 2.55711, 2.11863, 0.203952, 0.119767, 0.11978, 0.119791, 0.11979, 0.366796, 0.126416, 0.124979, 0.168323, 0.142837, 0.121309, 0.415107, 0.119929, 0.119981, 1.5485, 0.123711, 0.119776, 0.119784, 0.119776, 0.275616, 0.119776, 0.119776
1.09745, 4.44673, 3.02408, 0.120914, 2.53904, 1.42266, 0.224722, 0.120903, 0.120918, 0.120929, 0.120928, 0.367935, 0.127554, 0.126118, 0.16831, 0.143975, 0.122447, 0.415713, 0.121105, 0.12117, 2.14641, 0.12437, 0.120914, 0.120921, 0.120915, 0.265169, 0.120914, 0.120914
1.10533, 4.28576, 3.8585, 0.121936, 2.50714, 0.427265, 0.249325, 0.121922, 0.12194, 0.121951, 0.12195, 0.368957, 0.128576, 0.12714, 0.167681, 0.144997, 0.123469, 0.41605, 0.122177, 0.122254, 2.96706, 0.124947, 0.121936, 0.121942, 0.121937, 0.259058, 0.121936, 0.121936
1.11321, 5.84388, 4.98348, 0.122825, 2.80069, 0.860399, 0.277992, 0.122807, 0.122829, 0.122841, 0.122839, 0.369846, 0.129466, 0.128029, 0.166458, 0.145886, 0.124359, 0.416078, 0.123129, 0.123216, 4.07093, 0.12543, 0.122825, 0.12283, 0.122826, 0.256525, 0.122825, 0.122825
1.12109, 7.42362, 6.46542, 0.123567, 3.06979, 0.958206, 0.310775, 0.123544, 0.123571, 0.123582, 0.123581, 0.370588, 0.130208, 0.128771, 0.164699, 0.146628, 0.1251, 0.415757, 0.123952, 0.124042, 5.52503, 0.125808, 0.123567, 0.123571, 0.123568, 0.256828, 0.123567, 0.123567
1.12897, 2.69632, 8.37344, 0.124146, 2.1671, -5.67712, 0.347485, 0.124117, 0.12415, 0.124162, 0.12416, 0.371167, 0.130787, 0.12935, 0.162484, 0.147207, 0.12568, 0.415055, 0.124634, 0.124718, 7.39926, 0.126065, 0.124146, 0.12415, 0.124147, 0.259272, 0.124146, 0.124146
1.13685, 9.12485, 10.7746, 0.124549, 3.33539, -1.64979, 0.387653, 0.124512, 0.124553, 0.124564, 0.124563, 0.37157, 0.131189, 0.129752, 0.159906, 0.147609, 0.126082, 0.413944, 0.125168, 0.125231, 9.76166, 0.126186, 0.124549, 0.124552, 0.124549, 0.263232, 0.124549, 0.124549
