   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_291.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.60057, 0, 5.26187e-05, 5.32963e-06, 1.41421, -5.26187e-05, 5.32963e-06, 5.32993e-06, 5.33062e-06, 1.85246e-05, 5.69622e-06, 5.33024e-06, 5.59843e-06, 5.54843e-06, 7.35425e-06, 9.35866e-06, 5.45388e-06, 2.07282e-05, 5.50459e-06, 5.33922e-06, 5.39603e-06, 5.32963e-06, 5.62411e-06, 5.32969e-06, 1.60921e-05, 5.32963e-06, 5.32963e-06, 5.68328e-06
0.608436, 0, 9.09868e-05, 9.73706e-06, 1.41421, -9.09868e-05, 9.73706e-06, 9.73761e-06, 9.73887e-06, 3.38477e-05, 1.04069e-05, 9.73816e-06, 1.02282e-05, 1.01369e-05, 1.37804e-05, 1.70991e-05, 9.96409e-06, 3.78742e-05, 9.96342e-06, 9.75458e-06, 9.85839e-06, 9.73706e-06, 1.01591e-05, 9.73715e-06, 2.41086e-05, 9.73706e-06, 9.73706e-06, 1.03833e-05
0.616301, 0, 0.000156831, 1.74044e-05, 1.41421, -0.000156831, 1.74044e-05, 1.74054e-05, 1.74077e-05, 6.05082e-05, 1.8602e-05, 1.74064e-05, 1.82825e-05, 1.81192e-05, 2.53383e-05, 3.0566e-05, 1.78103e-05, 6.77067e-05, 1.76961e-05, 1.74357e-05, 1.76213e-05, 1.74044e-05, 1.80054e-05, 1.74046e-05, 3.68305e-05, 1.74044e-05, 1.74044e-05, 1.85597e-05
0.624166, 0, 0.000268076, 3.04409e-05, 1.41421, -0.000268076, 3.04409e-05, 3.04427e-05, 3.04466e-05, 0.000105845, 3.25359e-05, 3.04444e-05, 3.1977e-05, 3.16913e-05, 4.57328e-05, 5.34653e-05, 3.1151e-05, 0.000118438, 3.08153e-05, 3.04957e-05, 3.08204e-05, 3.04409e-05, 3.12916e-05, 3.04412e-05, 5.70757e-05, 3.04409e-05, 3.04409e-05, 3.24619e-05
0.632031, 0, 0.000452779, 5.21073e-05, 1.41421, -0.000452779, 5.21073e-05, 5.21102e-05, 5.2117e-05, 0.000181207, 5.5694e-05, 5.21132e-05, 5.47372e-05, 5.4248e-05, 8.10513e-05, 9.15272e-05, 5.33229e-05, 0.000202767, 5.25862e-05, 5.22011e-05, 5.2757e-05, 5.21073e-05, 5.33052e-05, 5.21078e-05, 8.91839e-05, 5.21073e-05, 5.21073e-05, 5.55674e-05
0.639896, 0, 0.000753789, 8.73077e-05, 1.41421, -0.000753789, 8.73077e-05, 8.73127e-05, 8.7324e-05, 0.000303667, 9.33187e-05, 8.73176e-05, 9.17151e-05, 9.08954e-05, 0.000141093, 0.000153372, 8.9345e-05, 0.0003398, 8.79183e-05, 8.74649e-05, 8.83965e-05, 8.73077e-05, 8.89873e-05, 8.73086e-05, 0.000139678, 8.73077e-05, 8.73077e-05, 9.31065e-05
0.647761, 0, 0.00123495, 0.000143217, 1.41421, -0.00123495, 0.000143217, 0.000143225, 0.000143244, 0.000498213, 0.00015308, 0.000143233, 0.000150449, 0.000149104, 0.000241317, 0.000251613, 0.00014656, 0.000557498, 0.000143994, 0.000143475, 0.000145004, 0.000143217, 0.000145563, 0.000143219, 0.00021812, 0.000143217, 0.000143217, 0.000152732
0.655626, 0, 0.00198908, 0.000230042, 1.41421, -0.00198908, 0.000230042, 0.000230056, 0.000230085, 0.000800404, 0.000245889, 0.000230069, 0.000241661, 0.0002395, 0.000405616, 0.0004042, 0.000235413, 0.000895658, 0.000231027, 0.000230457, 0.000232913, 0.000230042, 0.000233309, 0.000230045, 0.000338167, 0.000230042, 0.000230042, 0.000245329
0.663491, 0, 0.00314773, 0.000361885, 1.41421, -0.00314773, 0.000361885, 0.000361906, 0.000361953, 0.0012594, 0.000386821, 0.000361926, 0.000380169, 0.000376768, 0.000670165, 0.000635936, 0.000370337, 0.00140928, 0.000363131, 0.000362537, 0.000366402, 0.000361885, 0.000366419, 0.000361889, 0.000518803, 0.000361885, 0.000361885, 0.000385941
0.671356, 0, 0.0048928, 0.000557664, 1.41421, -0.0048928, 0.000557664, 0.000557696, 0.000557768, 0.00194116, 0.000596101, 0.000557727, 0.000585847, 0.000580605, 0.00108859, 0.000980108, 0.000570692, 0.00217221, 0.000559236, 0.000558669, 0.000564627, 0.000557664, 0.00056394, 0.000557669, 0.000785701, 0.000557664, 0.000557664, 0.000594745
0.679221, 0, 0.00746933, 0.000841975, 1.41421, -0.00746933, 0.000841975, 0.000842023, 0.000842133, 0.00293154, 0.000900029, 0.000842071, 0.000884542, 0.000876625, 0.00173865, 0.00148001, 0.000861652, 0.00328051, 0.000843955, 0.000843494, 0.000852493, 0.000841975, 0.000850633, 0.000841984, 0.00117258, 0.000841975, 0.000841975, 0.000897982
0.687086, 0, 0.0111991, 0.0012458, 1.41421, -0.0111991, 0.0012458, 0.00124588, 0.00124604, 0.00433875, 0.00133173, 0.00124595, 0.00130881, 0.00129709, 0.00273067, 0.00219022, 0.00127493, 0.00485529, 0.00124829, 0.00124805, 0.00126137, 0.0012458, 0.0012577, 0.00124582, 0.00172249, 0.0012458, 0.0012458, 0.00132871
0.694951, 0, 0.0164934, 0.00180684, 1.41421, -0.0164934, 0.00180684, 0.00180695, 0.00180718, 0.00629456, 0.00193152, 0.00180705, 0.00189826, 0.00188126, 0.00421742, 0.00317714, 0.0018491, 0.00704403, 0.00180995, 0.0018101, 0.00182944, 0.00180684, 0.00182311, 0.00180686, 0.00248867, 0.00180684, 0.00180684, 0.00192713
0.702817, 0, 0.0238641, 0.00256932, 1.41421, -0.0238641, 0.00256932, 0.00256947, 0.0025698, 0.00895379, 0.0027467, 0.00256962, 0.00269938, 0.00267519, 0.00640541, 0.00451877, 0.00262944, 0.01002, 0.0025732, 0.00257396, 0.00260148, 0.00256932, 0.00259144, 0.00256935, 0.00353506, 0.00256932, 0.00256932, 0.00274046
0.710682, 0, 0.0339297, 0.00358308, 1.41421, -0.0339297, 0.00358308, 0.00358328, 0.00358374, 0.0124911, 0.00383056, 0.00358348, 0.00376454, 0.00373079, 0.00956642, 0.00630306, 0.00366696, 0.0139788, 0.00358789, 0.00358955, 0.00362795, 0.00358308, 0.00361292, 0.00358311, 0.00493595, 0.00358308, 0.00358308, 0.00382187
0.718547, 0, 0.0474162, 0.00490173, 1.41421, -0.0474162, 0.00490173, 0.00490201, 0.00490265, 0.017095, 0.0052405, 0.00490229, 0.00515012, 0.00510392, 0.0140481, 0.00862481, 0.00501655, 0.0191313, 0.00490768, 0.00491059, 0.00496319, 0.00490173, 0.00494165, 0.00490178, 0.00677491, 0.00490173, 0.00490173, 0.00522863
0.726412, 0, 0.0651482, 0.00658005, 1.41421, -0.0651482, 0.00658005, 0.00658043, 0.00658128, 0.0229582, 0.00703508, 0.0065808, 0.00691369, 0.00685164, 0.0202821, 0.0115809, 0.00673428, 0.0256935, 0.00658734, 0.00659195, 0.00666267, 0.00658005, 0.0066329, 0.00658012, 0.00914306, 0.00658005, 0.00658005, 0.00701919
0.734277, 0, 0.0880289, 0.00867019, 1.41421, -0.0880289, 0.00867019, 0.00867068, 0.00867181, 0.0302655, 0.00927016, 0.00867118, 0.00911011, 0.00902828, 0.0287853, 0.015264, 0.00887354, 0.033872, 0.00867907, 0.00868587, 0.00877924, 0.00867019, 0.00873935, 0.00867028, 0.0121365, 0.00867019, 0.00867019, 0.00924932
0.742142, 0.257392, 0.117009, 0.0112175, 1.50246, 0.140383, 0.0112175, 0.0112181, 0.0112196, 0.0391782, 0.0119943, 0.0112188, 0.0117871, 0.0116811, 0.0401546, 0.0197547, 0.0114808, 0.0438478, 0.0112282, 0.0112378, 0.0113589, 0.0112175, 0.0113068, 0.0112176, 0.0158542, 0.0112175, 0.0112175, 0.0119675
0.750007, 1.74261, 0.153039, 0.0142555, 1.93458, 1.58957, 0.0142555, 0.0142563, 0.0142582, 0.0498179, 0.0152436, 0.0142572, 0.01498, 0.0148452, 0.0550474, 0.0251136, 0.0145904, 0.055757, 0.0142684, 0.0142814, 0.0144358, 0.0142555, 0.0143694, 0.0142557, 0.0203953, 0.0142555, 0.0142555, 0.0152098
0.757872, 0, 0.197012, 0.0178018, 1.41421, -0.197012, 0.0178018, 0.0178028, 0.0178052, 0.0622507, 0.0190367, 0.0178039, 0.0187073, 0.0185389, 0.0741498, 0.0313729, 0.0182204, 0.0696738, 0.0178171, 0.0178341, 0.0180279, 0.0178018, 0.0179447, 0.017802, 0.0258592, 0.0178018, 0.0178018, 0.0189953
0.765737, 0.250167, 0.249692, 0.0218534, 1.50006, 0.000474125, 0.0218534, 0.0218547, 0.0218575, 0.0764718, 0.0233709, 0.0218559, 0.022966, 0.0227591, 0.0981264, 0.038529, 0.0223677, 0.0855934, 0.0218714, 0.021893, 0.0221326, 0.0218534, 0.0220299, 0.0218536, 0.0323464, 0.0218534, 0.0218534, 0.023321
0.773602, 1.74983, 0.311642, 0.0263843, 1.93645, 1.43819, 0.0263843, 0.0263858, 0.0263893, 0.092397, 0.0282183, 0.0263874, 0.0277291, 0.027479, 0.127556, 0.0465381, 0.0270059, 0.103421, 0.0264052, 0.0264322, 0.026724, 0.0263843, 0.0265988, 0.0263846, 0.0399627, 0.0263843, 0.0263843, 0.0281601
0.781467, 0, 0.383134, 0.0313442, 1.41421, -0.383134, 0.0313442, 0.031346, 0.0313501, 0.109856, 0.0335254, 0.0313478, 0.0329435, 0.0326461, 0.162853, 0.0553131, 0.0320835, 0.122968, 0.0313682, 0.031401, 0.0317521, 0.0313442, 0.0316004, 0.0313445, 0.0488259, 0.0313442, 0.0313442, 0.0334594
0.789333, 0, 0.464092, 0.0366592, 1.41421, -0.464092, 0.0366592, 0.0366613, 0.0366661, 0.128599, 0.0392135, 0.0366634, 0.0385321, 0.0381837, 0.204183, 0.0647258, 0.0375249, 0.143953, 0.0366865, 0.0367257, 0.0371435, 0.0366592, 0.0369601, 0.0366596, 0.0590752, 0.0366592, 0.0366592, 0.0391416
0.797198, 0, 0.554017, 0.0422351, 1.41421, -0.554017, 0.0422351, 0.0422375, 0.0422431, 0.1483, 0.0451819, 0.04224, 0.0443958, 0.0439939, 0.251374, 0.0746116, 0.0432339, 0.166013, 0.0422659, 0.0423117, 0.0428046, 0.0422351, 0.0425821, 0.0422355, 0.0708818, 0.0422351, 0.0422351, 0.0451075
0.805063, 1.2381, 0.651965, 0.0479621, 1.79947, 0.586136, 0.0479621, 0.0479648, 0.0479711, 0.168579, 0.0513132, 0.0479676, 0.0504192, 0.0499622, 0.303852, 0.0847777, 0.0490979, 0.188723, 0.0479964, 0.048049, 0.048627, 0.0479621, 0.048355, 0.0479626, 0.0844591, 0.0479621, 0.0479621, 0.0512421
0.812928, 1.7619, 0.756534, 0.0537213, 1.93956, 1.00537, 0.0537213, 0.0537244, 0.0537315, 0.189024, 0.0574804, 0.0537275, 0.0564775, 0.0559649, 0.360593, 0.0950149, 0.0549954, 0.21162, 0.0537591, 0.0538186, 0.0544944, 0.0537213, 0.0541583, 0.0537218, 0.100069, 0.0537213, 0.0537213, 0.0574217
0.820793, 1.23328, 0.865896, 0.0593923, 1.79813, 0.367388, 0.0593923, 0.0593958, 0.0594036, 0.209209, 0.0635547, 0.0593992, 0.0624443, 0.0618766, 0.420112, 0.10511, 0.0608031, 0.234229, 0.0594335, 0.0594996, 0.0602905, 0.0593923, 0.0598694, 0.0593929, 0.11802, 0.0593923, 0.0593923, 0.0635215
0.828658, 0.997597, 0.977868, 0.0648609, 1.73136, 0.0197291, 0.0648609, 0.0648647, 0.0648732, 0.228732, 0.0694137, 0.0648684, 0.0681991, 0.0675782, 0.480502, 0.11486, 0.066404, 0.256099, 0.0649053, 0.0649777, 0.0659072, 0.0648609, 0.0653723, 0.0648616, 0.13866, 0.0648609, 0.0648609, 0.0694247
0.836523, 1.22604, 1.09001, 0.0700257, 1.79612, 0.136023, 0.0700257, 0.0700298, 0.070039, 0.247229, 0.0749489, 0.0700338, 0.0736355, 0.0729641, 0.539523, 0.124082, 0.0716943, 0.276822, 0.070073, 0.0701512, 0.0712522, 0.0700257, 0.0705639, 0.0700264, 0.162351, 0.0700257, 0.0700257, 0.0750299
0.844388, 2.54308, 1.19977, 0.0748045, 2.13145, 1.34331, 0.0748045, 0.0748088, 0.0748187, 0.264398, 0.0800719, 0.0748131, 0.0786667, 0.0779483, 0.594737, 0.132629, 0.0765898, 0.296061, 0.0748544, 0.0749376, 0.0762555, 0.0748045, 0.0753605, 0.0748052, 0.189435, 0.0748045, 0.0748045, 0.080258
0.852253, 0, 1.30461, 0.0791374, 1.41421, -1.30461, 0.0791374, 0.079142, 0.0791525, 0.280015, 0.0847183, 0.0791466, 0.0832295, 0.0824684, 0.643675, 0.140387, 0.0810289, 0.313563, 0.0791896, 0.079277, 0.0808736, 0.0791374, 0.0797016, 0.0791382, 0.220181, 0.0791374, 0.0791374, 0.0850564
0.860118, 1, 1.40216, 0.0829895, 1.73205, -0.402157, 0.0829895, 0.0829944, 0.0830054, 0.293937, 0.0888502, 0.0829992, 0.0872867, 0.0864875, 0.684039, 0.147291, 0.0849759, 0.329166, 0.0830436, 0.0831341, 0.0850925, 0.0829895, 0.0835518, 0.0829904, 0.254732, 0.0829895, 0.0829895, 0.0894022
0.867983, 3, 1.49036, 0.0863501, 2.23607, 1.50964, 0.0863501, 0.0863551, 0.0863666, 0.306104, 0.0924554, 0.0863601, 0.0908267, 0.089994, 0.713888, 0.153313, 0.0884194, 0.342804, 0.0864055, 0.0864982, 0.0889273, 0.0863501, 0.0869006, 0.0863509, 0.293038, 0.0863501, 0.0863501, 0.0933025
0.875848, 1, 1.56756, 0.0892302, 1.73205, -0.567561, 0.0892302, 0.0892354, 0.0892473, 0.316532, 0.0955453, 0.0892406, 0.0938606, 0.0929993, 0.731812, 0.158467, 0.0913706, 0.354492, 0.0892865, 0.0893802, 0.0924203, 0.0892302, 0.0897601, 0.0892311, 0.3348, 0.0892302, 0.0892302, 0.0967935
0.883714, 0.427995, 1.63259, 0.0916598, 1.5582, -1.2046, 0.0916598, 0.0916651, 0.0916773, 0.325303, 0.098151, 0.0916705, 0.0964193, 0.0955341, 0.73706, 0.162798, 0.0938599, 0.364322, 0.0917165, 0.09181, 0.0956377, 0.0916598, 0.0921613, 0.0916607, 0.379424, 0.0916598, 0.0916598, 0.0999387
0.891579, 2.57201, 1.68478, 0.0936822, 2.13822, 0.887223, 0.0936822, 0.0936877, 0.0937002, 0.332547, 0.100319, 0.0936932, 0.0985482, 0.0976431, 0.729605, 0.166377, 0.0959315, 0.372439, 0.0937389, 0.0938311, 0.0986645, 0.0936822, 0.0941492, 0.0936832, 0.425997, 0.0936822, 0.0936822, 0.102826
0.899444, 0, 1.72394, 0.0953499, 1.41421, -1.72394, 0.0953499, 0.0953555, 0.0953682, 0.33843, 0.102103, 0.095361, 0.100302, 0.0993807, 0.710145, 0.169291, 0.0976389, 0.379026, 0.0954061, 0.0954958, 0.101599, 0.0953499, 0.095778, 0.0953509, 0.473296, 0.0953499, 0.0953499, 0.105565
0.907309, 0.413531, 1.75033, 0.0967192, 1.55355, -1.3368, 0.0967191, 0.0967248, 0.0967377, 0.343136, 0.103565, 0.0967305, 0.101739, 0.100805, 0.68003, 0.171637, 0.0990395, 0.384289, 0.0967744, 0.0968605, 0.104547, 0.0967192, 0.0971058, 0.0967201, 0.519827, 0.0967192, 0.0967192, 0.108289
0.915174, 2.58647, 1.76456, 0.097846, 2.1416, 0.821908, 0.097846, 0.0978517, 0.0978648, 0.346852, 0.104764, 0.0978575, 0.102919, 0.101975, 0.641141, 0.17351, 0.100191, 0.388437, 0.0979, 0.0979816, 0.107616, 0.097846, 0.0981905, 0.097847, 0.563898, 0.097846, 0.097846, 0.111148
0.923039, 0.201949, 1.76754, 0.0987827, 1.4839, -1.5656, 0.0987827, 0.0987885, 0.0988016, 0.349759, 0.105756, 0.0987943, 0.103895, 0.102944, 0.595716, 0.175004, 0.101146, 0.391673, 0.0988351, 0.0989113, 0.110912, 0.0987827, 0.0990858, 0.0987838, 0.603732, 0.0987827, 0.0987827, 0.114316
0.930904, 1.99758, 1.76042, 0.0995754, 1.9994, 0.237165, 0.0995754, 0.0995812, 0.0995944, 0.352021, 0.106589, 0.099587, 0.104718, 0.103761, 0.546164, 0.176201, 0.101953, 0.39418, 0.099626, 0.099696, 0.114535, 0.0995754, 0.0998389, 0.0995764, 0.637587, 0.0995754, 0.0995754, 0.11799
0.938769, 0.800468, 1.74447, 0.100263, 1.67346, -0.944005, 0.100263, 0.100268, 0.100282, 0.353783, 0.107306, 0.100274, 0.105427, 0.104466, 0.49488, 0.177174, 0.10265, 0.396123, 0.100311, 0.100375, 0.118574, 0.100263, 0.100489, 0.100264, 0.663901, 0.100263, 0.100263, 0.122389
0.946634, 2.19471, 1.72113, 0.100874, 2.0481, 0.473582, 0.100874, 0.10088, 0.100894, 0.355167, 0.107939, 0.100886, 0.106055, 0.105091, 0.444072, 0.177981, 0.103269, 0.397635, 0.100921, 0.100977, 0.123107, 0.100874, 0.101068, 0.100875, 0.681416, 0.100874, 0.100874, 0.127757
0.954499, 1.38221, 1.69189, 0.101434, 1.83908, -0.309684, 0.101434, 0.10144, 0.101453, 0.356269, 0.108514, 0.101445, 0.106625, 0.105659, 0.395638, 0.178668, 0.103833, 0.398828, 0.101479, 0.101527, 0.128205, 0.101434, 0.101598, 0.101435, 0.689294, 0.101434, 0.101434, 0.134355
0.962364, 3.61297, 1.65837, 0.101956, 2.36917, 1.9546, 0.101956, 0.101962, 0.101975, 0.357167, 0.109046, 0.101967, 0.107155, 0.106188, 0.351077, 0.179271, 0.104359, 0.399787, 0.101999, 0.10204, 0.133929, 0.101956, 0.102094, 0.101957, 0.687189, 0.101956, 0.101956, 0.142456
0.97023, 0.810118, 1.62223, 0.10245, 1.67634, -0.812108, 0.10245, 0.102456, 0.10247, 0.357915, 0.109548, 0.102462, 0.107654, 0.106686, 0.311448, 0.179812, 0.104856, 0.400578, 0.102492, 0.102526, 0.140341, 0.10245, 0.102567, 0.102451, 0.675285, 0.10245, 0.10245, 0.152333
0.978095, 1, 1.58518, 0.102923, 1.73205, -0.585184, 0.102923, 0.102929, 0.102942, 0.358556, 0.110025, 0.102934, 0.10813, 0.107162, 0.277379, 0.180309, 0.10533, 0.401247, 0.102964, 0.10299, 0.147515, 0.102923, 0.103021, 0.102924, 0.654279, 0.102923, 0.102923, 0.164235
0.98596, 1.18266, 1.54899, 0.103376, 1.784, -0.36633, 0.103375, 0.103381, 0.103395, 0.359119, 0.110481, 0.103387, 0.108585, 0.107616, 0.249097, 0.180772, 0.105784, 0.401827, 0.103416, 0.103435, 0.155554, 0.103376, 0.103458, 0.103377, 0.625327, 0.103376, 0.103376, 0.178367
0.993825, 0.997577, 1.51541, 0.103809, 1.73135, -0.517832, 0.103809, 0.103815, 0.103829, 0.359623, 0.110917, 0.103821, 0.109021, 0.108051, 0.226492, 0.181208, 0.106218, 0.40234, 0.10385, 0.103863, 0.164635, 0.103809, 0.103879, 0.103811, 0.589942, 0.103809, 0.103809, 0.194855
1.00169, 0.81976, 1.48617, 0.104225, 1.67921, -0.666407, 0.104224, 0.104231, 0.104244, 0.360083, 0.111333, 0.104237, 0.109437, 0.108468, 0.209188, 0.181621, 0.106634, 0.402803, 0.104266, 0.104274, 0.175061, 0.104225, 0.104283, 0.104226, 0.549878, 0.104225, 0.104225, 0.213723
1.00955, 1, 1.463, 0.104622, 1.73205, -0.463, 0.104622, 0.104628, 0.104642, 0.360508, 0.111732, 0.104634, 0.109835, 0.108865, 0.196618, 0.182014, 0.107032, 0.403226, 0.104665, 0.104668, 0.187365, 0.104622, 0.104672, 0.104623, 0.506997, 0.104622, 0.104622, 0.234857
1.01742, 3.34606, 1.44771, 0.105004, 2.31215, 1.89835, 0.105003, 0.10501, 0.105023, 0.360906, 0.112113, 0.105016, 0.110217, 0.109247, 0.188095, 0.18239, 0.107414, 0.403615, 0.10505, 0.105049, 0.202464, 0.105004, 0.105046, 0.105005, 0.463131, 0.105004, 0.105004, 0.257983
1.02529, 2.99514, 1.44233, 0.105372, 2.23498, 1.55281, 0.105371, 0.105378, 0.105392, 0.361284, 0.112482, 0.105384, 0.110585, 0.109616, 0.182877, 0.182753, 0.107782, 0.403977, 0.105422, 0.105419, 0.221895, 0.105372, 0.105408, 0.105373, 0.419972, 0.105372, 0.105372, 0.282657
1.03315, 1.99518, 1.44945, 0.105732, 1.99879, 0.545726, 0.105731, 0.105738, 0.105752, 0.361649, 0.112842, 0.105744, 0.110946, 0.109976, 0.180211, 0.183109, 0.108142, 0.404315, 0.105788, 0.105784, 0.248169, 0.105732, 0.105763, 0.105733, 0.378978, 0.105732, 0.105732, 0.30826
1.04102, 2.82942, 1.47272, 0.10609, 2.1976, 1.35671, 0.106088, 0.106095, 0.106109, 0.36201, 0.1132, 0.106101, 0.111303, 0.110333, 0.179379, 0.183462, 0.108499, 0.404633, 0.106153, 0.10615, 0.285278, 0.10609, 0.106116, 0.106091, 0.341309, 0.10609, 0.10609, 0.334018
1.04888, 3.16094, 1.51755, 0.106451, 2.27177, 1.64339, 0.106449, 0.106457, 0.10647, 0.362373, 0.113561, 0.106463, 0.111664, 0.110695, 0.179723, 0.183821, 0.108861, 0.404931, 0.106525, 0.106525, 0.339388, 0.106451, 0.106473, 0.106452, 0.307799, 0.106451, 0.106451, 0.359034
1.05675, 3.83423, 1.59215, 0.106824, 2.41541, 2.24207, 0.10682, 0.106829, 0.106843, 0.362747, 0.113934, 0.106835, 0.112037, 0.111067, 0.180667, 0.184191, 0.109233, 0.405208, 0.106911, 0.106916, 0.419765, 0.106824, 0.106843, 0.106825, 0.278959, 0.106824, 0.106824, 0.382341
1.06461, 1.83904, 1.70876, 0.107215, 1.95935, 0.130275, 0.107211, 0.107221, 0.107234, 0.363139, 0.114325, 0.107226, 0.112428, 0.111458, 0.18173, 0.184581, 0.109625, 0.405459, 0.10732, 0.107333, 0.539932, 0.107215, 0.107231, 0.107216, 0.254998, 0.107215, 0.107215, 0.402959
1.07248, 0, 1.88517, 0.107631, 1.41421, -1.88517, 0.107626, 0.107637, 0.10765, 0.363555, 0.114741, 0.107643, 0.112844, 0.111875, 0.18253, 0.184996, 0.110041, 0.405677, 0.107758, 0.107782, 0.719063, 0.107631, 0.107645, 0.107632, 0.235864, 0.107631, 0.107631, 0.419967
1.08034, 1.15373, 2.14638, 0.108077, 1.77587, -0.992653, 0.10807, 0.108083, 0.108096, 0.364001, 0.115187, 0.108089, 0.113291, 0.112321, 0.182792, 0.185441, 0.110487, 0.405847, 0.108233, 0.10827, 0.983509, 0.108077, 0.108089, 0.108078, 0.221303, 0.108077, 0.108077, 0.432573
1.08821, 2.30018, 2.52627, 0.108557, 2.07369, -0.22609, 0.108548, 0.108563, 0.108576, 0.364481, 0.115667, 0.108568, 0.11377, 0.1128, 0.182341, 0.18592, 0.110967, 0.405951, 0.10875, 0.108801, 1.36837, 0.108557, 0.108567, 0.108558, 0.210907, 0.108557, 0.108557, 0.440175
1.09607, 3.69501, 3.06903, 0.10907, 2.38642, 0.625979, 0.109059, 0.109076, 0.10909, 0.364995, 0.116181, 0.109082, 0.114284, 0.113314, 0.181096, 0.186434, 0.11148, 0.405965, 0.109311, 0.109379, 1.91881, 0.10907, 0.109079, 0.109072, 0.204175, 0.10907, 0.10907, 0.442409
1.10394, 4.43709, 3.83013, 0.109616, 2.53714, 0.60696, 0.109601, 0.109622, 0.109635, 0.365541, 0.116726, 0.109628, 0.11483, 0.11386, 0.179056, 0.186979, 0.112026, 0.405858, 0.109918, 0.110001, 2.69094, 0.109616, 0.109624, 0.109617, 0.200556, 0.109616, 0.109616, 0.439182
1.1118, 6.99038, 4.87612, 0.110188, 2.9984, 2.11426, 0.110169, 0.110194, 0.110208, 0.366113, 0.117299, 0.1102, 0.115402, 0.114432, 0.176291, 0.187551, 0.112598, 0.405597, 0.110569, 0.110665, 3.75165, 0.110188, 0.110195, 0.110189, 0.199491, 0.110188, 0.110188, 0.430676
1.11967, 7.84862, 6.28339, 0.110778, 3.13825, 1.56523, 0.110754, 0.110784, 0.110797, 0.366703, 0.117888, 0.11079, 0.115992, 0.115022, 0.172921, 0.188141, 0.113188, 0.405146, 0.111261, 0.111362, 5.17729, 0.110778, 0.110784, 0.110779, 0.200443, 0.110778, 0.110778, 0.41733
1.12753, 11.5499, 8.1348, 0.111373, 3.68101, 3.41506, 0.111342, 0.111378, 0.111392, 0.367297, 0.118483, 0.111384, 0.116586, 0.115616, 0.169096, 0.188735, 0.113783, 0.404468, 0.111987, 0.11208, 7.05038, 0.111373, 0.111377, 0.111374, 0.202911, 0.111373, 0.111373, 0.399805
1.1354, 13.2569, 10.5146, 0.111956, 3.90601, 2.74226, 0.111917, 0.111962, 0.111975, 0.36788, 0.119066, 0.111968, 0.117169, 0.1162, 0.164983, 0.189319, 0.114366, 0.403529, 0.11274, 0.112805, 9.45463, 0.111956, 0.11196, 0.111957, 0.206452, 0.111956, 0.111956, 0.378928
1.14326, 17.4404, 13.5009, 0.112508, 4.40913, 3.93954, 0.112459, 0.112514, 0.112527, 0.368432, 0.119618, 0.11252, 0.117721, 0.116752, 0.160743, 0.189871, 0.114918, 0.402303, 0.113508, 0.113518, 12.4672, 0.112508, 0.112511, 0.112509, 0.210674, 0.112508, 0.112508, 0.35563
1.15113, 13.3841, 17.1564, 0.113006, 3.92225, -3.7723, 0.112945, 0.113012, 0.113025, 0.368931, 0.120116, 0.113018, 0.11822, 0.11725, 0.156524, 0.190369, 0.115416, 0.400775, 0.114282, 0.114197, 16.1502, 0.113006, 0.113009, 0.113007, 0.215246, 0.113006, 0.113006, 0.330872
1.15899, 17.4065, 21.5178, 0.113426, 4.40528, -4.11128, 0.11335, 0.113432, 0.113445, 0.36935, 0.120536, 0.113438, 0.118639, 0.11767, 0.152445, 0.190789, 0.115836, 0.398945, 0.115048, 0.114817, 20.5393, 0.113426, 0.113428, 0.113427, 0.219887, 0.113426, 0.113426, 0.305582
1.16686, 34.8274, 26.5852, 0.11374, 6.06856, 8.24216, 0.113646, 0.113746, 0.113759, 0.369664, 0.12085, 0.113752, 0.118953, 0.117984, 0.14859, 0.191103, 0.11615, 0.396835, 0.115793, 0.115351, 25.6338, 0.11374, 0.113742, 0.113741, 0.224362, 0.11374, 0.11374, 0.2806
1.17472, 34.9563, 32.3117, 0.11392, 6.07917, 2.64454, 0.113805, 0.113926, 0.11394, 0.369845, 0.121031, 0.113932, 0.119134, 0.118164, 0.145013, 0.191283, 0.11633, 0.394492, 0.116503, 0.115772, 31.3861, 0.11392, 0.113922, 0.113921, 0.228473, 0.11392, 0.11392, 0.256632
1.18259, 46.8132, 38.597, 0.11394, 6.98664, 8.21615, 0.113799, 0.113946, 0.113959, 0.369864, 0.12105, 0.113952, 0.119153, 0.118184, 0.141729, 0.191303, 0.11635, 0.391996, 0.117163, 0.116052, 37.6951, 0.11394, 0.113941, 0.113941, 0.232054, 0.11394, 0.11394, 0.234226
1.19045, 48.8998, 45.2836, 0.113773, 7.13441, 3.61617, 0.113601, 0.113778, 0.113792, 0.369697, 0.120883, 0.113784, 0.118986, 0.118016, 0.138728, 0.191135, 0.116182, 0.389459, 0.117756, 0.116165, 44.4031, 0.113773, 0.113774, 0.113774, 0.234961, 0.113773, 0.113773, 0.21376
