   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_305.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.570238, 0, 1.18293e-05, 2.56515e-07, 1.41421, -1.18293e-05, 2.69226e-07, 2.56515e-07, 2.56552e-07, 2.56567e-07, 2.5669e-07, 1.28617e-06, 2.84241e-07, 2.58257e-07, 2.93568e-07, 3.62536e-07, 5.73705e-07, 2.69613e-07, 1.56493e-06, 3.51741e-07, 2.59328e-07, 2.61419e-07, 2.60378e-07, 2.56515e-07, 3.52965e-07, 2.56518e-07, 8.75562e-06, 2.56515e-07, 2.56515e-07, 2.73053e-07
0.578101, 0, 1.78461e-05, 5.32977e-07, 1.41421, -1.78461e-05, 5.58767e-07, 5.32977e-07, 5.33053e-07, 5.33082e-07, 5.33331e-07, 2.62213e-06, 5.89233e-07, 5.36512e-07, 6.08157e-07, 7.64942e-07, 1.17655e-06, 5.59553e-07, 3.18772e-06, 6.59351e-07, 5.38683e-07, 5.42927e-07, 5.38843e-07, 5.32977e-07, 6.78369e-07, 5.32983e-07, 1.17119e-05, 5.32977e-07, 5.32977e-07, 5.66531e-07
0.585963, 0, 2.78106e-05, 1.08108e-06, 1.41421, -2.78106e-05, 1.13217e-06, 1.08108e-06, 1.08123e-06, 1.08129e-06, 1.08178e-06, 5.21995e-06, 1.19253e-06, 1.08808e-06, 1.23002e-06, 1.57389e-06, 2.35607e-06, 1.13373e-06, 6.34046e-06, 1.24794e-06, 1.09239e-06, 1.10079e-06, 1.08992e-06, 1.08108e-06, 1.29834e-06, 1.08109e-06, 1.57819e-05, 1.08108e-06, 1.08108e-06, 1.14755e-06
0.593826, 0.303207, 4.46489e-05, 2.14129e-06, 1.51763, 0.303162, 2.24015e-06, 2.14129e-06, 2.14158e-06, 2.14169e-06, 2.14265e-06, 1.01492e-05, 2.35692e-06, 2.15484e-06, 2.42946e-06, 3.1609e-06, 4.60815e-06, 2.24316e-06, 1.23172e-05, 2.36051e-06, 2.16316e-06, 2.17943e-06, 2.15452e-06, 2.14129e-06, 2.46316e-06, 2.14131e-06, 2.15156e-05, 2.14129e-06, 2.14129e-06, 2.26991e-06
0.601689, 0.696793, 7.34008e-05, 4.14237e-06, 1.64219, 0.69672, 4.32919e-06, 4.14237e-06, 4.14292e-06, 4.14313e-06, 4.14493e-06, 1.92765e-05, 4.54989e-06, 4.16797e-06, 4.68698e-06, 6.21556e-06, 8.8045e-06, 4.33489e-06, 2.33737e-05, 4.429e-06, 4.1837e-06, 4.21445e-06, 4.16202e-06, 4.14237e-06, 4.61522e-06, 4.14241e-06, 2.98033e-05, 4.14237e-06, 4.14237e-06, 4.38544e-06
0.609551, 0, 0.00012256, 7.82811e-06, 1.41421, -0.00012256, 8.17306e-06, 7.82811e-06, 7.82912e-06, 7.82951e-06, 7.83284e-06, 3.57712e-05, 8.58055e-06, 7.87539e-06, 8.83366e-06, 1.19758e-05, 1.64361e-05, 8.18357e-06, 4.33362e-05, 8.20119e-06, 7.90443e-06, 7.9612e-06, 7.85709e-06, 7.82811e-06, 8.51724e-06, 7.82818e-06, 4.20905e-05, 7.82811e-06, 7.82811e-06, 8.2769e-06
0.617414, 0, 0.000206125, 1.44539e-05, 1.41421, -0.000206125, 1.50763e-05, 1.44539e-05, 1.44558e-05, 1.44565e-05, 1.44625e-05, 6.48682e-05, 1.58115e-05, 1.45392e-05, 1.62681e-05, 2.26188e-05, 2.99842e-05, 1.50953e-05, 7.85168e-05, 1.49375e-05, 1.45916e-05, 1.4694e-05, 1.44964e-05, 1.44539e-05, 1.54508e-05, 1.44541e-05, 6.07082e-05, 1.44539e-05, 1.44539e-05, 1.52636e-05
0.625277, 0, 0.000346628, 2.60802e-05, 1.41421, -0.000346628, 2.71776e-05, 2.60802e-05, 2.60835e-05, 2.60847e-05, 2.60953e-05, 0.000114974, 2.84739e-05, 2.62306e-05, 2.92791e-05, 4.18946e-05, 5.34642e-05, 2.7211e-05, 0.00013904, 2.67045e-05, 2.6323e-05, 2.65036e-05, 2.6142e-05, 2.60802e-05, 2.75123e-05, 2.60805e-05, 8.93705e-05, 2.60802e-05, 2.60802e-05, 2.7508e-05
0.633139, 0, 0.000579446, 4.59954e-05, 1.41421, -0.000579446, 4.78868e-05, 4.59954e-05, 4.60009e-05, 4.60031e-05, 4.60213e-05, 0.000199211, 5.01211e-05, 4.62546e-05, 5.1509e-05, 7.61273e-05, 9.31941e-05, 4.79444e-05, 0.000240691, 4.67984e-05, 4.64139e-05, 4.67251e-05, 4.60847e-05, 4.59954e-05, 4.80403e-05, 4.59958e-05, 0.000133878, 4.59954e-05, 4.59954e-05, 4.84562e-05
0.641002, 0, 0.000958765, 7.93012e-05, 1.41421, -0.000958765, 8.24885e-05, 7.93012e-05, 7.93105e-05, 7.93142e-05, 7.93449e-05, 0.000337494, 8.62537e-05, 7.9738e-05, 8.85924e-05, 0.000135764, 0.000158838, 8.25856e-05, 0.000407394, 8.03309e-05, 8.00064e-05, 8.05309e-05, 7.94296e-05, 7.93012e-05, 8.22058e-05, 7.93018e-05, 0.000203116, 7.93012e-05, 7.93012e-05, 8.3448e-05
0.648864, 0, 0.00156548, 0.000133687, 1.41421, -0.00156548, 0.00013894, 0.000133687, 0.000133703, 0.000133709, 0.000133759, 0.00055916, 0.000145144, 0.000134407, 0.000148998, 0.000237707, 0.000264756, 0.0001391, 0.000674348, 0.000135004, 0.000134849, 0.000135714, 0.000133871, 0.000133687, 0.000137794, 0.000133688, 0.000310363, 0.000133687, 0.000133687, 0.000140521
0.656727, 0, 0.00251733, 0.000220414, 1.41421, -0.00251733, 0.00022888, 0.000220414, 0.000220439, 0.000220449, 0.000220531, 0.000906192, 0.000238881, 0.000221575, 0.000245093, 0.000408743, 0.000431671, 0.000229138, 0.00109185, 0.000222093, 0.000222287, 0.000223681, 0.000220675, 0.000220414, 0.000226199, 0.000220416, 0.00047498, 0.000220414, 0.000220414, 0.000231429
0.66459, 0, 0.00398132, 0.000355482, 1.41421, -0.00398132, 0.000368831, 0.000355482, 0.000355521, 0.000355536, 0.000355665, 0.00143684, 0.0003846, 0.000357311, 0.000394395, 0.000690433, 0.000688598, 0.000369238, 0.0017296, 0.000357618, 0.000358435, 0.000360632, 0.000355851, 0.000355482, 0.000363603, 0.000355485, 0.000724436, 0.000355482, 0.000355482, 0.00037285
0.672452, 0, 0.0061883, 0.000560944, 1.41421, -0.0061883, 0.000581542, 0.000560944, 0.000561005, 0.000561028, 0.000561227, 0.00222946, 0.000605873, 0.000563767, 0.000620987, 0.00114591, 0.00107494, 0.00058217, 0.00268118, 0.000563654, 0.000565502, 0.000568892, 0.000561464, 0.000560944, 0.00057231, 0.000560949, 0.00109665, 0.000560944, 0.000560944, 0.000587743
0.680315, 0, 0.00944923, 0.000866264, 1.41421, -0.00944923, 0.00089737, 0.000866264, 0.000866355, 0.00086639, 0.000866691, 0.00338609, 0.000934116, 0.000870527, 0.000956942, 0.00186897, 0.0016425, 0.000898318, 0.00406828, 0.000869693, 0.000873146, 0.000878266, 0.000866993, 0.000866264, 0.000882118, 0.00086627, 0.00164247, 0.000866264, 0.000866264, 0.000906735
0.688178, 0, 0.0141722, 0.00130952, 1.41421, -0.0141722, 0.00135552, 0.00130952, 0.00130966, 0.00130971, 0.00131016, 0.00503514, 0.00140985, 0.00131583, 0.00144359, 0.00299587, 0.00245721, 0.00135692, 0.00604377, 0.00131385, 0.0013197, 0.00132727, 0.00131054, 0.00130952, 0.00133156, 0.00130953, 0.00242812, 0.00130952, 0.00130952, 0.00136936
0.69604, 0, 0.0208788, 0.0019383, 1.41421, -0.0208788, 0.00200489, 0.0019383, 0.0019385, 0.00193857, 0.00193922, 0.00733252, 0.00208356, 0.00194743, 0.00213242, 0.00471981, 0.0036, 0.00200692, 0.00879288, 0.00194374, 0.00195304, 0.001964, 0.00193972, 0.0019383, 0.00196878, 0.00193832, 0.00353725, 0.0019383, 0.0019383, 0.00202494
0.703903, 0, 0.0302182, 0.00280993, 1.41421, -0.0302182, 0.00290437, 0.00280993, 0.00281021, 0.00281031, 0.00281122, 0.0104604, 0.00301594, 0.00282287, 0.00308523, 0.00730808, 0.00516666, 0.00290725, 0.0125315, 0.00281673, 0.00283082, 0.00284638, 0.00281189, 0.00280993, 0.00285184, 0.00280995, 0.00507238, 0.00280993, 0.00280993, 0.00293281
0.711766, 0, 0.0429765, 0.00399078, 1.41421, -0.0429765, 0.00412202, 0.00399078, 0.00399117, 0.00399132, 0.00399258, 0.0146224, 0.00427706, 0.00400877, 0.00437337, 0.0111205, 0.00726586, 0.00412603, 0.0175007, 0.00399924, 0.00401982, 0.00404144, 0.00399349, 0.00399078, 0.00404802, 0.00399081, 0.0071552, 0.00399078, 0.00399078, 0.00416155
0.719628, 0, 0.0600786, 0.00555447, 1.41421, -0.0600786, 0.00573323, 0.00555447, 0.00555499, 0.0055552, 0.00555692, 0.0200358, 0.00594441, 0.00557897, 0.00607559, 0.0166279, 0.0100154, 0.00573868, 0.0239563, 0.00556493, 0.00559402, 0.00562349, 0.00555818, 0.00555447, 0.00563196, 0.00555451, 0.00992585, 0.00555447, 0.00555447, 0.00578708
0.727491, 1, 0.0825808, 0.00757868, 1.73205, 0.917419, 0.00781743, 0.00757868, 0.00757938, 0.00757965, 0.00758196, 0.0269189, 0.00809946, 0.0076114, 0.00827465, 0.0244277, 0.0135364, 0.00782471, 0.0321548, 0.00759152, 0.0076315, 0.00767091, 0.00758375, 0.00757868, 0.00768252, 0.00757873, 0.013541, 0.00757868, 0.00757868, 0.00788936
0.735354, 0, 0.11165, 0.0101405, 1.41421, -0.11165, 0.0104533, 0.0101405, 0.0101414, 0.0101418, 0.0101448, 0.0354754, 0.0108227, 0.0101834, 0.0110522, 0.0352512, 0.0179448, 0.0104628, 0.0423342, 0.0101562, 0.0102097, 0.0102614, 0.0101474, 0.0101405, 0.0102781, 0.0101406, 0.0181709, 0.0101405, 0.0101405, 0.0105475
0.743216, 0, 0.148529, 0.0133109, 1.41421, -0.148529, 0.0137129, 0.0133109, 0.0133121, 0.0133126, 0.0133164, 0.0458758, 0.0141878, 0.013366, 0.0144828, 0.0499612, 0.0233423, 0.0137252, 0.0546921, 0.0133298, 0.0133998, 0.0134665, 0.0133202, 0.0133109, 0.0134907, 0.013311, 0.0239973, 0.0133109, 0.0133109, 0.0138342
0.751079, 0, 0.194486, 0.0171478, 1.41421, -0.194486, 0.0176551, 0.0171478, 0.0171493, 0.0171499, 0.0171548, 0.0582383, 0.0182543, 0.0172173, 0.0186265, 0.0695289, 0.0298054, 0.0176705, 0.0693626, 0.0171704, 0.01726, 0.0173444, 0.0171602, 0.0171478, 0.0173795, 0.0171479, 0.0312111, 0.0171478, 0.0171478, 0.0178082
0.758942, 0.252567, 0.250745, 0.0216895, 1.50086, 0.00182241, 0.0223181, 0.0216895, 0.0216914, 0.0216921, 0.0216982, 0.0726097, 0.0230607, 0.0217757, 0.0235219, 0.0949906, 0.0373748, 0.0223373, 0.0863951, 0.0217162, 0.0218285, 0.0219336, 0.021706, 0.0216895, 0.0219836, 0.0216897, 0.0400147, 0.0216895, 0.0216895, 0.0225082
0.766804, 0.747433, 0.318407, 0.0269484, 1.65754, 0.429025, 0.0277138, 0.0269484, 0.0269507, 0.0269515, 0.0269589, 0.0889512, 0.028618, 0.0270533, 0.0291796, 0.127378, 0.0460471, 0.0277371, 0.105737, 0.0269796, 0.0271176, 0.0272466, 0.0269701, 0.0269484, 0.0273155, 0.0269486, 0.0506272, 0.0269484, 0.0269484, 0.0279457
0.774667, 0, 0.398355, 0.0329059, 1.41421, -0.398355, 0.0338222, 0.0329059, 0.0329086, 0.0329096, 0.0329185, 0.107129, 0.0349045, 0.0330315, 0.0355769, 0.167617, 0.0557682, 0.0338501, 0.127223, 0.032942, 0.0331084, 0.0332645, 0.0329341, 0.0329059, 0.0333563, 0.0329061, 0.0632964, 0.0329059, 0.0329059, 0.0341007
0.782529, 1, 0.491154, 0.0395096, 1.73205, 0.508846, 0.0405886, 0.0395096, 0.0395128, 0.039514, 0.0395244, 0.126911, 0.0418631, 0.0396575, 0.0426548, 0.21641, 0.0664302, 0.0406215, 0.150572, 0.039551, 0.0397479, 0.0399349, 0.0395462, 0.0395096, 0.0400526, 0.0395099, 0.0783161, 0.0395096, 0.0395096, 0.040918
0.790392, 0, 0.596961, 0.0466736, 1.41421, -0.596961, 0.0479242, 0.0466736, 0.0466773, 0.0466787, 0.0466908, 0.147976, 0.0494014, 0.046845, 0.050319, 0.274098, 0.0778746, 0.0479623, 0.175401, 0.0467204, 0.0469495, 0.0471716, 0.0467204, 0.0466736, 0.0473162, 0.0466739, 0.0960501, 0.0466736, 0.0466736, 0.0483086
0.798255, 0, 0.715438, 0.0542805, 1.41421, -0.715438, 0.0557082, 0.0542805, 0.0542847, 0.0542864, 0.0543001, 0.169928, 0.0573946, 0.0544762, 0.0584422, 0.34052, 0.0898977, 0.0557517, 0.201236, 0.0543328, 0.0545952, 0.0548575, 0.0543401, 0.0542805, 0.0550269, 0.0542809, 0.116958, 0.0542805, 0.0542805, 0.0561512
0.806117, 1, 0.845705, 0.0621882, 1.73205, 0.154295, 0.0637946, 0.0621882, 0.062193, 0.0621948, 0.0622103, 0.192317, 0.0656923, 0.0624084, 0.066871, 0.414898, 0.102263, 0.0638436, 0.227547, 0.062246, 0.0625417, 0.0628513, 0.0622634, 0.0621882, 0.0630388, 0.0621886, 0.141619, 0.0621882, 0.0621882, 0.0642998
0.81398, 0.2357, 0.986312, 0.070237, 1.49523, -0.750612, 0.07202, 0.070237, 0.0702423, 0.0702443, 0.0702615, 0.214671, 0.0741263, 0.0704814, 0.0754346, 0.495752, 0.114713, 0.0720744, 0.253773, 0.0703002, 0.0706285, 0.0709952, 0.0703312, 0.070237, 0.0711879, 0.0702374, 0.17075, 0.070237, 0.070237, 0.0725912
0.821843, 0.7643, 1.13527, 0.07826, 1.66262, -0.370966, 0.0802137, 0.07826, 0.0782657, 0.0782679, 0.0782868, 0.23652, 0.0825215, 0.0785277, 0.0839551, 0.580881, 0.126988, 0.0802732, 0.279365, 0.0783283, 0.0786876, 0.0791255, 0.0783776, 0.07826, 0.0793027, 0.0782604, 0.205203, 0.07826, 0.07826, 0.0808558
0.829705, 2.23088, 1.29011, 0.0860932, 2.05691, 0.94077, 0.0882083, 0.0860932, 0.0860994, 0.0861018, 0.0861222, 0.257431, 0.0907069, 0.0863831, 0.0922589, 0.667417, 0.13884, 0.0882728, 0.303817, 0.0861663, 0.0865542, 0.0870838, 0.0862395, 0.0860932, 0.0872146, 0.0860936, 0.245942, 0.0860932, 0.0860932, 0.088928
0.837568, 2.45449, 1.44803, 0.0935854, 2.11057, 1.00647, 0.09585, 0.0935854, 0.0935921, 0.0935947, 0.0936165, 0.27703, 0.0985251, 0.0938958, 0.100187, 0.751964, 0.15005, 0.095919, 0.326693, 0.0936629, 0.0940762, 0.0947268, 0.0937673, 0.0935854, 0.0947683, 0.0935859, 0.293988, 0.0935854, 0.0935854, 0.096657
0.845431, 2.31463, 1.60598, 0.100607, 2.07717, 0.70864, 0.103007, 0.100607, 0.100614, 0.100616, 0.100639, 0.29502, 0.105842, 0.100935, 0.107603, 0.830807, 0.160435, 0.10308, 0.347654, 0.100688, 0.101123, 0.101935, 0.100833, 0.100607, 0.10183, 0.100607, 0.350327, 0.100607, 0.100607, 0.103915
0.853293, 1.22364, 1.76092, 0.107054, 1.79545, -0.537279, 0.109574, 0.107054, 0.107061, 0.107064, 0.107088, 0.311197, 0.112551, 0.107399, 0.1144, 0.900199, 0.169861, 0.109651, 0.366464, 0.107138, 0.107591, 0.108622, 0.107335, 0.107054, 0.108296, 0.107054, 0.415791, 0.107054, 0.107054, 0.110603
0.861156, 0.997593, 1.90986, 0.112855, 1.73136, -0.912271, 0.115479, 0.112855, 0.112863, 0.112866, 0.112891, 0.325445, 0.118579, 0.113215, 0.120505, 0.956668, 0.178242, 0.115559, 0.382999, 0.112942, 0.113407, 0.114733, 0.113206, 0.112855, 0.114092, 0.112855, 0.490901, 0.112855, 0.112855, 0.116659
0.869019, 3.99758, 2.05011, 0.117969, 2.449, 1.94747, 0.120682, 0.117969, 0.117977, 0.11798, 0.118007, 0.337741, 0.123887, 0.118341, 0.125878, 0.997328, 0.185542, 0.120765, 0.397239, 0.118058, 0.118531, 0.120253, 0.118409, 0.117969, 0.119179, 0.11797, 0.575709, 0.117969, 0.117969, 0.12205
0.876881, 3.64685, 2.17928, 0.122386, 2.37631, 1.46756, 0.125173, 0.122386, 0.122394, 0.122397, 0.122424, 0.348134, 0.128465, 0.122768, 0.13051, 1.02015, 0.191769, 0.125258, 0.409251, 0.122475, 0.122951, 0.125199, 0.122937, 0.122386, 0.123548, 0.122386, 0.669643, 0.122386, 0.122386, 0.126783
0.884744, 4.34834, 2.29538, 0.126119, 2.51959, 2.05295, 0.128967, 0.126119, 0.126128, 0.126131, 0.126158, 0.356739, 0.132329, 0.126509, 0.134418, 1.02415, 0.19697, 0.129053, 0.419174, 0.126209, 0.126682, 0.12962, 0.126811, 0.126119, 0.127216, 0.12612, 0.771378, 0.126119, 0.126119, 0.13089
0.892607, 1.99759, 2.39679, 0.129205, 1.9994, -0.399197, 0.132101, 0.129205, 0.129214, 0.129217, 0.129245, 0.363714, 0.13552, 0.129602, 0.137644, 1.00947, 0.201216, 0.132189, 0.427202, 0.129294, 0.129761, 0.133591, 0.130072, 0.129205, 0.130222, 0.129206, 0.878774, 0.129205, 0.129205, 0.134435
0.900469, 3.78841, 2.48221, 0.131695, 2.40591, 1.30619, 0.134629, 0.131695, 0.131704, 0.131707, 0.131736, 0.369243, 0.138092, 0.132097, 0.140244, 0.977408, 0.204602, 0.134717, 0.433554, 0.131783, 0.132237, 0.137207, 0.132776, 0.131695, 0.132623, 0.131696, 0.988871, 0.131695, 0.131695, 0.137501
0.908332, 0, 2.55064, 0.133649, 1.41421, -2.55064, 0.136613, 0.133649, 0.133658, 0.133662, 0.13369, 0.373525, 0.140109, 0.134055, 0.142282, 0.930199, 0.207231, 0.136701, 0.438466, 0.133735, 0.134172, 0.140573, 0.134989, 0.133649, 0.134483, 0.13365, 1.09799, 0.133649, 0.133649, 0.140192
0.916194, 0.204349, 2.60127, 0.135133, 1.48471, -2.39692, 0.13812, 0.135133, 0.135142, 0.135145, 0.135174, 0.376754, 0.141639, 0.135542, 0.143828, 0.87086, 0.209208, 0.138207, 0.442167, 0.135216, 0.135633, 0.143805, 0.13678, 0.135133, 0.135872, 0.135134, 1.20194, 0.135133, 0.135133, 0.142631
0.924057, 0.997599, 2.63352, 0.136212, 1.73136, -1.63592, 0.139218, 0.136212, 0.136221, 0.136224, 0.136253, 0.379116, 0.142753, 0.136623, 0.144953, 0.802883, 0.210638, 0.139302, 0.444876, 0.136293, 0.136684, 0.147019, 0.138215, 0.136212, 0.136858, 0.136213, 1.29625, 0.136212, 0.136212, 0.144954
0.93192, 3.19712, 2.647, 0.136949, 2.27972, 0.550113, 0.139972, 0.136949, 0.136958, 0.136962, 0.136991, 0.380776, 0.143515, 0.137362, 0.145724, 0.729932, 0.211616, 0.140051, 0.446787, 0.137027, 0.137391, 0.150325, 0.139357, 0.136949, 0.137507, 0.13695, 1.37652, 0.136949, 0.136949, 0.147316
0.939783, 2.79807, 2.64164, 0.137403, 2.19045, 0.156423, 0.140442, 0.137403, 0.137412, 0.137415, 0.137445, 0.381881, 0.143986, 0.137817, 0.146201, 0.65555, 0.212228, 0.140513, 0.448068, 0.137477, 0.137811, 0.153833, 0.140257, 0.137403, 0.13788, 0.137404, 1.4388, 0.137403, 0.137403, 0.149884
0.947645, 0.80287, 2.61772, 0.137626, 1.67418, -1.81485, 0.140682, 0.137626, 0.137635, 0.137638, 0.137667, 0.382554, 0.144221, 0.13804, 0.14644, 0.582918, 0.212549, 0.140741, 0.448863, 0.137696, 0.137999, 0.157636, 0.140958, 0.137626, 0.138031, 0.137626, 1.47987, 0.137626, 0.137626, 0.152844
0.955508, 1.1923, 2.57603, 0.137663, 1.7867, -1.38372, 0.140742, 0.137663, 0.137672, 0.137676, 0.137705, 0.382896, 0.144267, 0.138078, 0.146488, 0.514669, 0.212644, 0.140783, 0.449288, 0.137731, 0.138001, 0.161822, 0.141494, 0.137663, 0.138005, 0.137664, 1.49761, 0.137663, 0.137663, 0.156393
0.96337, 4.37734, 2.51792, 0.137556, 2.52534, 1.85942, 0.140665, 0.137556, 0.137565, 0.137568, 0.137598, 0.382991, 0.144165, 0.137971, 0.146388, 0.45279, 0.212565, 0.140678, 0.449437, 0.137621, 0.137859, 0.166468, 0.141887, 0.137556, 0.137842, 0.137557, 1.49113, 0.137556, 0.137556, 0.160733
0.971233, 2.61783, 2.44542, 0.137338, 2.14891, 0.172417, 0.140489, 0.137338, 0.137347, 0.13735, 0.137379, 0.382905, 0.14395, 0.137753, 0.146175, 0.39859, 0.212357, 0.140462, 0.449386, 0.1374, 0.137607, 0.171646, 0.142151, 0.137338, 0.137577, 0.137338, 1.4609, 0.137338, 0.137338, 0.16607
0.979096, 0.997584, 2.36117, 0.137038, 1.73135, -1.36358, 0.140248, 0.137038, 0.137047, 0.13705, 0.137079, 0.382689, 0.143653, 0.137453, 0.145878, 0.35273, 0.212057, 0.140163, 0.449192, 0.137098, 0.137277, 0.177429, 0.142295, 0.137038, 0.137238, 0.137038, 1.40868, 0.137038, 0.137038, 0.172593
0.986958, 3.18026, 2.26838, 0.136682, 2.27602, 0.911877, 0.139975, 0.136681, 0.136691, 0.136694, 0.136723, 0.382385, 0.143298, 0.137097, 0.145523, 0.31531, 0.211695, 0.139807, 0.448902, 0.136741, 0.136893, 0.183904, 0.142322, 0.136682, 0.13685, 0.136682, 1.33738, 0.136682, 0.136682, 0.18046
0.994821, 2.81491, 2.17071, 0.13629, 2.19429, 0.644204, 0.139697, 0.13629, 0.136299, 0.136303, 0.136332, 0.382026, 0.142907, 0.136706, 0.145133, 0.285972, 0.211295, 0.139416, 0.44855, 0.136349, 0.136478, 0.191199, 0.142236, 0.13629, 0.136431, 0.136291, 1.25082, 0.13629, 0.13629, 0.18978
1.00268, 1.81976, 2.07204, 0.135883, 1.95442, -0.252278, 0.139446, 0.135882, 0.135892, 0.135895, 0.135925, 0.381638, 0.1425, 0.136299, 0.144727, 0.264017, 0.210878, 0.139009, 0.448164, 0.135943, 0.136053, 0.199521, 0.14204, 0.135883, 0.136002, 0.135883, 1.15339, 0.135883, 0.135883, 0.20059
1.01055, 0, 1.97633, 0.135475, 1.41421, -1.97633, 0.13925, 0.135474, 0.135484, 0.135487, 0.135516, 0.381241, 0.142093, 0.135891, 0.144319, 0.248524, 0.210462, 0.138601, 0.447765, 0.135537, 0.135633, 0.209229, 0.141739, 0.135475, 0.135575, 0.135475, 1.0497, 0.135475, 0.135475, 0.212833
1.01841, 0.519082, 1.88748, 0.13508, 1.58716, -1.3684, 0.139141, 0.135079, 0.135088, 0.135092, 0.135121, 0.380852, 0.141698, 0.135495, 0.143924, 0.238448, 0.210059, 0.138206, 0.447369, 0.135146, 0.135234, 0.220947, 0.141342, 0.13508, 0.135165, 0.13508, 0.944245, 0.13508, 0.13508, 0.226344
1.02627, 3.48092, 1.8093, 0.134709, 2.34114, 1.67162, 0.139152, 0.134708, 0.134717, 0.134721, 0.13475, 0.380485, 0.141327, 0.135124, 0.143553, 0.2327, 0.209682, 0.137835, 0.446988, 0.134781, 0.134869, 0.235749, 0.140864, 0.134709, 0.134781, 0.134709, 0.841138, 0.134709, 0.134709, 0.24084
1.03413, 2, 1.7456, 0.134371, 2, 0.2544, 0.139325, 0.13437, 0.13438, 0.134383, 0.134413, 0.38015, 0.140989, 0.134787, 0.143215, 0.230211, 0.209339, 0.137497, 0.446629, 0.134451, 0.134547, 0.255438, 0.14032, 0.134371, 0.134433, 0.134372, 0.743849, 0.134371, 0.134371, 0.25592
1.042, 1.33159, 1.70056, 0.134073, 1.82526, -0.36897, 0.139706, 0.134072, 0.134082, 0.134086, 0.134115, 0.379853, 0.140691, 0.134489, 0.142918, 0.22998, 0.209038, 0.1372, 0.446296, 0.134165, 0.13428, 0.282962, 0.13973, 0.134073, 0.134126, 0.134074, 0.655083, 0.134073, 0.134073, 0.271078
1.04986, 3.32188, 1.6793, 0.13382, 2.30692, 1.64259, 0.140352, 0.133818, 0.133829, 0.133832, 0.133862, 0.3796, 0.140438, 0.134236, 0.142664, 0.231104, 0.208781, 0.136946, 0.445985, 0.133926, 0.134072, 0.323003, 0.139116, 0.13382, 0.133865, 0.13382, 0.576714, 0.13382, 0.13382, 0.285727
1.05772, 3.34653, 1.68877, 0.133612, 2.31226, 1.65776, 0.141333, 0.133609, 0.133621, 0.133625, 0.133654, 0.379393, 0.140231, 0.134028, 0.142457, 0.232797, 0.208572, 0.136739, 0.445691, 0.133738, 0.13393, 0.382801, 0.138497, 0.133612, 0.133651, 0.133613, 0.5098, 0.133612, 0.133612, 0.299233
1.06558, 1.47565, 1.73896, 0.13345, 1.86431, -0.263314, 0.142733, 0.133446, 0.133459, 0.133462, 0.133491, 0.379231, 0.140068, 0.133866, 0.142294, 0.234409, 0.208408, 0.136576, 0.445401, 0.1336, 0.133856, 0.473198, 0.137893, 0.13345, 0.133483, 0.13345, 0.454672, 0.13345, 0.13345, 0.310961
1.07345, 4.99283, 1.8444, 0.133328, 2.6444, 3.14843, 0.144651, 0.133322, 0.133336, 0.13334, 0.133369, 0.379109, 0.139946, 0.133743, 0.142172, 0.235429, 0.208285, 0.136454, 0.445094, 0.133509, 0.13385, 0.609975, 0.137316, 0.133328, 0.133356, 0.133328, 0.411036, 0.133328, 0.133328, 0.320323
1.08131, 5.83898, 2.02583, 0.133239, 2.79982, 3.81315, 0.1472, 0.133232, 0.133248, 0.133251, 0.13328, 0.37902, 0.139857, 0.133655, 0.142083, 0.235492, 0.208195, 0.136365, 0.444743, 0.133461, 0.13391, 0.81537, 0.136777, 0.133239, 0.133263, 0.133239, 0.378129, 0.133239, 0.133239, 0.326823
1.08917, 1.99515, 2.31207, 0.133173, 1.99879, -0.316926, 0.150505, 0.133164, 0.133182, 0.133186, 0.133215, 0.378954, 0.139791, 0.133589, 0.142018, 0.23437, 0.208129, 0.1363, 0.444317, 0.133448, 0.13403, 1.11972, 0.136278, 0.133173, 0.133194, 0.133174, 0.354857, 0.133173, 0.133173, 0.330101
1.09704, 10.7398, 2.74172, 0.133117, 3.56928, 7.99806, 0.154696, 0.133106, 0.133126, 0.13313, 0.133159, 0.378898, 0.139736, 0.133533, 0.141962, 0.231966, 0.208073, 0.136244, 0.443773, 0.133459, 0.134203, 1.56302, 0.135817, 0.133117, 0.133135, 0.133118, 0.33993, 0.133117, 0.133117, 0.329962
1.1049, 9.39712, 3.36442, 0.133055, 3.37596, 6.0327, 0.159892, 0.13304, 0.133064, 0.133067, 0.133096, 0.378836, 0.139673, 0.133471, 0.141899, 0.228302, 0.20801, 0.136181, 0.443065, 0.133483, 0.134418, 2.19612, 0.135383, 0.133055, 0.13307, 0.133055, 0.33198, 0.133055, 0.133055, 0.326391
1.11276, 9.13688, 4.24128, 0.132967, 3.3372, 4.8956, 0.166194, 0.132948, 0.132976, 0.132979, 0.133008, 0.378748, 0.139585, 0.133382, 0.141811, 0.223492, 0.207922, 0.136093, 0.442143, 0.133506, 0.13466, 3.08103, 0.134961, 0.132967, 0.132979, 0.132967, 0.329652, 0.132967, 0.132967, 0.319555
