   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_248.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.538421, 0, 2.27256e-06, 1.60879e-08, 1.41421, -2.27256e-06, 1.60879e-08, 1.6089e-08, 1.60925e-08, 1.6098e-08, 3.35399e-08, 1.66608e-08, 1.60893e-08, 1.60906e-08, 1.69355e-08, 2.08459e-08, 2.18925e-08, 6.96487e-08, 4.34683e-08, 1.61088e-08, 1.61703e-08, 1.84509e-08, 1.61189e-08, 5.74313e-08, 1.60879e-08, 2.11747e-06, 1.60879e-08, 1.60879e-08, 1.69354e-08
0.546288, 0, 3.15605e-06, 3.6908e-08, 1.41421, -3.15605e-06, 3.6908e-08, 3.69107e-08, 3.69186e-08, 3.69314e-08, 7.69629e-08, 3.82231e-08, 3.69114e-08, 3.69144e-08, 3.88535e-08, 4.83645e-08, 5.02305e-08, 1.59837e-07, 7.41856e-08, 3.69561e-08, 3.70973e-08, 4.06073e-08, 3.69825e-08, 1.01323e-07, 3.69082e-08, 2.85733e-06, 3.6908e-08, 3.6908e-08, 3.88532e-08
0.554154, 0, 4.43521e-06, 8.23113e-08, 1.41421, -4.43521e-06, 8.23113e-08, 8.23172e-08, 8.23349e-08, 8.23634e-08, 1.71671e-07, 8.52452e-08, 8.23188e-08, 8.23254e-08, 8.66514e-08, 1.09125e-07, 1.12033e-07, 3.56558e-07, 1.32789e-07, 8.24184e-08, 8.27336e-08, 8.8061e-08, 8.24836e-08, 1.818e-07, 8.23116e-08, 3.84693e-06, 8.23113e-08, 8.23113e-08, 8.66509e-08
0.56202, 0, 6.36475e-06, 1.78872e-07, 1.41421, -6.36475e-06, 1.78872e-07, 1.78885e-07, 1.78923e-07, 1.78985e-07, 3.73118e-07, 1.85249e-07, 1.78888e-07, 1.78902e-07, 1.88306e-07, 2.52968e-07, 2.43479e-07, 7.7502e-07, 2.4686e-07, 1.79105e-07, 1.7979e-07, 1.87743e-07, 1.79258e-07, 3.31249e-07, 1.78873e-07, 5.17941e-06, 1.78872e-07, 1.78872e-07, 1.88305e-07
0.569887, 0, 9.38101e-06, 3.79181e-07, 1.41421, -9.38101e-06, 3.79181e-07, 3.79209e-07, 3.7929e-07, 3.79421e-07, 7.9107e-07, 3.92705e-07, 3.79216e-07, 3.79246e-07, 3.99186e-07, 5.58313e-07, 5.16177e-07, 1.64328e-06, 4.70269e-07, 3.79675e-07, 3.81128e-07, 3.92768e-07, 3.80025e-07, 6.10566e-07, 3.79183e-07, 6.99554e-06, 3.79181e-07, 3.79181e-07, 3.99184e-07
0.577753, 0, 1.42852e-05, 7.84525e-07, 1.41421, -1.42852e-05, 7.84525e-07, 7.84581e-07, 7.8475e-07, 7.85022e-07, 1.63696e-06, 8.12513e-07, 7.84596e-07, 7.84659e-07, 8.25927e-07, 1.19239e-06, 1.06805e-06, 3.40067e-06, 9.05924e-07, 7.85547e-07, 7.88553e-07, 8.05182e-07, 7.86322e-07, 1.13283e-06, 7.84528e-07, 9.51629e-06, 7.84525e-07, 7.84525e-07, 8.25922e-07
0.58562, 0, 2.25276e-05, 1.58478e-06, 1.41421, -2.25276e-05, 1.58478e-06, 1.5849e-06, 1.58524e-06, 1.58579e-06, 3.30724e-06, 1.64133e-06, 1.58493e-06, 1.58505e-06, 1.66844e-06, 2.47999e-06, 2.15768e-06, 6.87107e-06, 1.74575e-06, 1.58685e-06, 1.59292e-06, 1.61595e-06, 1.58852e-06, 2.10453e-06, 1.58479e-06, 1.30991e-05, 1.58478e-06, 1.58478e-06, 1.66843e-06
0.593486, 0, 3.67067e-05, 3.12632e-06, 1.41421, -3.67067e-05, 3.12632e-06, 3.12654e-06, 3.12722e-06, 3.1283e-06, 6.52527e-06, 3.23791e-06, 3.1266e-06, 3.12685e-06, 3.2914e-06, 5.03762e-06, 4.25682e-06, 1.35578e-05, 3.33867e-06, 3.13039e-06, 3.14238e-06, 3.17299e-06, 3.1339e-06, 3.89525e-06, 3.12633e-06, 1.83331e-05, 3.12632e-06, 3.12632e-06, 3.29138e-06
0.601353, 0, 6.14134e-05, 6.02403e-06, 1.41421, -6.14134e-05, 6.02403e-06, 6.02446e-06, 6.02576e-06, 6.02785e-06, 1.25755e-05, 6.23913e-06, 6.02458e-06, 6.02506e-06, 6.34223e-06, 1.0016e-05, 8.20308e-06, 2.61307e-05, 6.3028e-06, 6.03188e-06, 6.05499e-06, 6.09341e-06, 6.03906e-06, 7.15215e-06, 6.02405e-06, 2.61951e-05, 6.02403e-06, 6.02403e-06, 6.34219e-06
0.609219, 0, 0.000104622, 1.13398e-05, 1.41421, -0.000104622, 1.13398e-05, 1.13406e-05, 1.13431e-05, 1.1347e-05, 2.36767e-05, 1.17448e-05, 1.13408e-05, 1.13417e-05, 1.1939e-05, 1.9531e-05, 1.54431e-05, 4.92021e-05, 1.1704e-05, 1.13546e-05, 1.13981e-05, 1.14422e-05, 1.13689e-05, 1.29818e-05, 1.13398e-05, 3.82999e-05, 1.13398e-05, 1.13398e-05, 1.19389e-05
0.617085, 0, 0.000179874, 2.08575e-05, 1.41421, -0.000179874, 2.08575e-05, 2.0859e-05, 2.08635e-05, 2.08708e-05, 4.35575e-05, 2.16028e-05, 2.08594e-05, 2.08611e-05, 2.196e-05, 3.73669e-05, 2.84076e-05, 9.05243e-05, 2.13313e-05, 2.08848e-05, 2.09648e-05, 2.10076e-05, 2.09127e-05, 2.32297e-05, 2.08576e-05, 5.72857e-05, 2.08575e-05, 2.08575e-05, 2.19599e-05
0.624952, 0, 0.000309683, 3.74921e-05, 1.41421, -0.000309683, 3.74921e-05, 3.74948e-05, 3.75029e-05, 3.75159e-05, 7.83123e-05, 3.88323e-05, 3.74955e-05, 3.74985e-05, 3.94747e-05, 7.01685e-05, 5.10691e-05, 0.00016277, 3.81058e-05, 3.75411e-05, 3.7685e-05, 3.77105e-05, 3.75944e-05, 4.0896e-05, 3.74923e-05, 8.73988e-05, 3.74921e-05, 3.74921e-05, 3.94745e-05
0.632818, 0, 0.000530616, 6.58732e-05, 1.41421, -0.000530616, 6.58732e-05, 6.58779e-05, 6.58922e-05, 6.5915e-05, 0.000137624, 6.8229e-05, 6.58792e-05, 6.58845e-05, 6.93581e-05, 0.000129367, 8.97379e-05, 0.000286079, 6.6665e-05, 6.59592e-05, 6.62123e-05, 6.61891e-05, 6.60585e-05, 7.07282e-05, 6.58735e-05, 0.000135319, 6.58732e-05, 6.58732e-05, 6.93576e-05
0.640685, 0, 0.000900739, 0.000113149, 1.41421, -0.000900739, 0.000113149, 0.000113157, 0.000113182, 0.000113221, 0.000236452, 0.000117198, 0.00011316, 0.000113169, 0.000119138, 0.000234235, 0.00015416, 0.000491568, 0.000114167, 0.000113297, 0.000113732, 0.000113603, 0.000113478, 0.000120038, 0.00011315, 0.000211332, 0.000113149, 0.000113149, 0.000119137
0.648551, 0, 0.0015101, 0.000190041, 1.41421, -0.0015101, 0.000190041, 0.000190055, 0.000190096, 0.000190162, 0.000397239, 0.000196844, 0.000190059, 0.000190074, 0.000200105, 0.000416607, 0.000258956, 0.000825937, 0.000191346, 0.00019029, 0.00019102, 0.00019069, 0.000190611, 0.000199771, 0.000190042, 0.000330879, 0.000190041, 0.000190041, 0.000200103
0.656418, 0, 0.00249516, 0.000312165, 1.41421, -0.00249516, 0.000312165, 0.000312188, 0.000312255, 0.000312364, 0.000652696, 0.000323345, 0.000312194, 0.000312219, 0.000328704, 0.000727982, 0.000425427, 0.00135726, 0.000313833, 0.000312573, 0.000313774, 0.000313088, 0.000313133, 0.000325857, 0.000312166, 0.000516534, 0.000312165, 0.000312165, 0.000328702
0.664284, 0.281501, 0.00405782, 0.000501585, 1.51046, 0.277443, 0.000501585, 0.000501622, 0.00050173, 0.000501905, 0.00104907, 0.000519561, 0.000501631, 0.000501671, 0.000528176, 0.00124991, 0.00068368, 0.00218183, 0.000503711, 0.000502242, 0.000504173, 0.000502891, 0.000503194, 0.000520788, 0.000501587, 0.000800405, 0.000501585, 0.000501585, 0.000528173
0.67215, 0.718499, 0.00649001, 0.000788541, 1.64879, 0.712009, 0.000788541, 0.000788598, 0.000788769, 0.000789043, 0.00164979, 0.000816818, 0.000788613, 0.000788677, 0.000830371, 0.00210874, 0.00107499, 0.00343173, 0.000791244, 0.000789574, 0.000792611, 0.00079038, 0.00079116, 0.000815389, 0.000788544, 0.00122688, 0.000788541, 0.000788541, 0.000830366
0.680017, 0, 0.0102038, 0.00121315, 1.41421, -0.0102038, 0.00121315, 0.00121324, 0.00121351, 0.00121393, 0.00253908, 0.00125669, 0.00121327, 0.00121336, 0.00127755, 0.00349585, 0.00165416, 0.00528246, 0.00121658, 0.00121474, 0.00121942, 0.00121573, 0.00121733, 0.00125057, 0.00121316, 0.00185552, 0.00121315, 0.00121315, 0.00127755
0.687883, 0, 0.0157671, 0.00182692, 1.41421, -0.0157671, 0.00182692, 0.00182705, 0.00182745, 0.00182809, 0.00382518, 0.00189253, 0.00182709, 0.00182724, 0.00192397, 0.00569429, 0.00249155, 0.00795963, 0.00183126, 0.00182932, 0.00183637, 0.00183052, 0.00183345, 0.00187887, 0.00182693, 0.00276389, 0.00182692, 0.00182692, 0.00192397
0.69575, 0, 0.0239443, 0.00269366, 1.41421, -0.0239443, 0.00269366, 0.00269385, 0.00269444, 0.00269538, 0.00564237, 0.00279047, 0.00269391, 0.00269412, 0.00283688, 0.00911254, 0.00367441, 0.0117433, 0.00269913, 0.0026972, 0.0027076, 0.00269867, 0.00270366, 0.00276545, 0.00269367, 0.00404987, 0.00269366, 0.00269366, 0.00283687
0.703616, 1.26945, 0.0357379, 0.0038895, 1.80816, 1.23371, 0.0038895, 0.00388978, 0.00389063, 0.00389199, 0.00815111, 0.00402942, 0.00388986, 0.00389017, 0.00409648, 0.0143248, 0.00530692, 0.0169685, 0.00389637, 0.00389461, 0.00390965, 0.00389644, 0.00390452, 0.00398815, 0.00388952, 0.0058331, 0.0038895, 0.0038895, 0.00409647
0.711483, 0.730549, 0.0524307, 0.00550165, 1.65244, 0.678119, 0.00550165, 0.00550205, 0.00550324, 0.00550517, 0.0115356, 0.00569976, 0.00550215, 0.0055026, 0.00579471, 0.0221163, 0.00750853, 0.0240199, 0.00551024, 0.00550888, 0.00553018, 0.00551122, 0.00552378, 0.00563623, 0.00550167, 0.00825509, 0.00550165, 0.00550165, 0.00579471
0.719349, 0.264633, 0.0756183, 0.0076254, 1.50487, 0.189015, 0.0076254, 0.00762595, 0.00762761, 0.00763028, 0.0159976, 0.00790028, 0.0076261, 0.00762672, 0.00803202, 0.0335295, 0.01041, 0.0333198, 0.00763608, 0.00763544, 0.00766501, 0.00763854, 0.00765741, 0.00780743, 0.00762543, 0.0114777, 0.0076254, 0.0076254, 0.00803205
0.727215, 0.997582, 0.10723, 0.0103595, 1.73135, 0.890351, 0.0103595, 0.0103602, 0.0103625, 0.0103661, 0.021747, 0.0107334, 0.0103604, 0.0103613, 0.0109126, 0.049905, 0.0141469, 0.045308, 0.0103727, 0.0103731, 0.0104134, 0.0103774, 0.0104049, 0.0106032, 0.0103595, 0.0156802, 0.0103595, 0.0103595, 0.0109126
0.735082, 2.99759, 0.149525, 0.0137994, 2.23553, 2.84807, 0.0137994, 0.0138004, 0.0138034, 0.0138083, 0.0289879, 0.0142981, 0.0138007, 0.0138018, 0.0145371, 0.0729072, 0.018851, 0.0604132, 0.0138156, 0.0138176, 0.0138714, 0.0138238, 0.0138628, 0.0141219, 0.0137995, 0.0210547, 0.0137994, 0.0137994, 0.0145373
0.742948, 0.997584, 0.205054, 0.0180294, 1.73135, 0.792529, 0.0180294, 0.0180308, 0.0180347, 0.018041, 0.0379021, 0.0186819, 0.0180311, 0.0180326, 0.0189946, 0.104525, 0.0246389, 0.0790192, 0.0180492, 0.0180533, 0.0181237, 0.0180623, 0.0181164, 0.0184507, 0.0180295, 0.0278018, 0.0180294, 0.0180294, 0.0189951
0.750815, 0.742608, 0.276583, 0.0231136, 1.65608, 0.466025, 0.0231136, 0.0231153, 0.0231203, 0.0231285, 0.0486303, 0.0239514, 0.0231157, 0.0231176, 0.0243529, 0.147029, 0.0316001, 0.101425, 0.0231374, 0.0231442, 0.0232348, 0.0231576, 0.0232308, 0.0236561, 0.0231137, 0.0361264, 0.0231136, 0.0231136, 0.0243538
0.758681, 0, 0.366956, 0.0290864, 1.41421, -0.366956, 0.0290864, 0.0290885, 0.0290949, 0.0291052, 0.0612526, 0.0301425, 0.0290891, 0.0290915, 0.0306487, 0.20288, 0.0397843, 0.127805, 0.0291148, 0.029125, 0.0292397, 0.0291448, 0.029242, 0.0297743, 0.0290865, 0.0462375, 0.0290864, 0.0290864, 0.0306505
0.766548, 0, 0.478919, 0.0359453, 1.41421, -0.478919, 0.0359453, 0.0359479, 0.0359558, 0.0359685, 0.0757726, 0.0372529, 0.0359486, 0.0359516, 0.0378797, 0.274573, 0.0491908, 0.158176, 0.0359789, 0.035993, 0.0361358, 0.0360221, 0.0361486, 0.0368034, 0.0359454, 0.0583517, 0.0359453, 0.0359453, 0.0378831
0.774414, 0, 0.614874, 0.0436441, 1.41421, -0.614874, 0.0436441, 0.0436473, 0.0436569, 0.0436724, 0.0921036, 0.0452352, 0.0436482, 0.0436518, 0.0459978, 0.364411, 0.05976, 0.192368, 0.0436834, 0.0437021, 0.0438772, 0.0437444, 0.0439062, 0.0446964, 0.0436443, 0.0727033, 0.0436441, 0.0436441, 0.0460039
0.78228, 0.245347, 0.776607, 0.0520912, 1.49845, -0.531259, 0.0520912, 0.052095, 0.0521065, 0.052125, 0.110064, 0.0539946, 0.052096, 0.0521003, 0.0549068, 0.474224, 0.0713701, 0.230011, 0.0521366, 0.0521605, 0.0523722, 0.0522209, 0.0524249, 0.0533588, 0.0520914, 0.089562, 0.0520912, 0.0520912, 0.0549177
0.790147, 0.997578, 0.964981, 0.0611496, 1.73135, 0.0325968, 0.0611496, 0.0611541, 0.0611677, 0.0611894, 0.129378, 0.0633897, 0.0611553, 0.0611603, 0.0644634, 0.605043, 0.0838379, 0.270544, 0.0612015, 0.0612312, 0.0614842, 0.0613161, 0.0615701, 0.0626491, 0.0611499, 0.109256, 0.0611496, 0.0611496, 0.064482
0.798013, 0.997597, 1.17966, 0.0706437, 1.73136, -0.182064, 0.0706437, 0.070649, 0.0706647, 0.0706898, 0.149687, 0.0732389, 0.0706504, 0.0706562, 0.0744828, 0.756768, 0.0969269, 0.313231, 0.0707024, 0.0707381, 0.0710377, 0.0708555, 0.0711695, 0.0723847, 0.0706441, 0.132202, 0.0706437, 0.0706437, 0.074514
0.80588, 1.47378, 1.41886, 0.0803676, 1.86381, 0.0549155, 0.0803676, 0.0803736, 0.0803915, 0.0804202, 0.17057, 0.0833292, 0.0803752, 0.0803818, 0.0847486, 0.927856, 0.110359, 0.357201, 0.0804332, 0.0804751, 0.0808277, 0.080635, 0.0810222, 0.0823509, 0.080368, 0.15893, 0.0803676, 0.0803676, 0.0847997
0.813746, 3.2857, 1.67921, 0.090098, 2.29906, 1.60648, 0.090098, 0.0901047, 0.0901248, 0.0901572, 0.191566, 0.0934294, 0.0901065, 0.090114, 0.0950262, 1.11512, 0.123832, 0.401505, 0.0901705, 0.0902186, 0.0906323, 0.0904336, 0.0909134, 0.0923145, 0.0900984, 0.190102, 0.090098, 0.090098, 0.0951079
0.821613, 0.233283, 1.95572, 0.0996085, 1.49442, -1.72244, 0.0996085, 0.099616, 0.0996383, 0.0996742, 0.212204, 0.103305, 0.099618, 0.0996262, 0.105077, 1.31363, 0.137037, 0.445168, 0.0996876, 0.0997419, 0.100228, 0.100028, 0.10063, 0.102038, 0.0996089, 0.226519, 0.0996085, 0.0996085, 0.105205
0.829479, 0.997597, 2.24192, 0.108684, 1.73136, -1.24432, 0.108684, 0.108692, 0.108717, 0.108756, 0.232038, 0.112734, 0.108695, 0.108704, 0.114675, 1.51682, 0.149683, 0.48726, 0.10877, 0.10883, 0.109403, 0.109206, 0.109981, 0.111297, 0.108685, 0.269099, 0.108684, 0.108684, 0.114872
0.837345, 2.45449, 2.53014, 0.117136, 2.11057, -0.0756495, 0.117136, 0.117145, 0.117171, 0.117214, 0.250668, 0.12152, 0.117147, 0.117157, 0.123621, 1.71676, 0.16151, 0.52695, 0.117227, 0.117292, 0.117975, 0.117785, 0.118811, 0.119891, 0.117136, 0.318824, 0.117136, 0.117136, 0.123918
0.845212, 3.54068, 2.812, 0.12481, 2.35387, 0.728681, 0.12481, 0.124819, 0.124848, 0.124893, 0.267768, 0.129504, 0.124822, 0.124832, 0.131753, 1.90465, 0.172306, 0.563553, 0.124906, 0.124976, 0.125798, 0.125618, 0.127024, 0.127661, 0.12481, 0.376652, 0.12481, 0.12481, 0.132193
0.853078, 2.22122, 3.07892, 0.131597, 2.05456, -0.857699, 0.131597, 0.131607, 0.131637, 0.131685, 0.2831, 0.136571, 0.131609, 0.131621, 0.138955, 2.07146, 0.18192, 0.596566, 0.131698, 0.131771, 0.132775, 0.132604, 0.134597, 0.134491, 0.131597, 0.443397, 0.131597, 0.131597, 0.139596
0.860945, 2.55272, 3.32275, 0.137434, 2.13371, -0.770034, 0.137434, 0.137445, 0.137476, 0.137527, 0.296521, 0.142657, 0.137447, 0.137459, 0.145161, 2.20867, 0.19026, 0.625677, 0.137539, 0.137615, 0.138858, 0.138692, 0.141593, 0.140317, 0.137435, 0.519575, 0.137434, 0.137434, 0.14608
0.868811, 0, 3.53641, 0.142305, 1.41421, -3.53641, 0.142305, 0.142316, 0.142349, 0.142402, 0.307982, 0.147745, 0.142319, 0.142332, 0.150352, 2.30901, 0.197301, 0.650771, 0.142413, 0.142491, 0.144048, 0.14388, 0.14818, 0.145125, 0.142306, 0.605244, 0.142305, 0.142305, 0.151651
0.876678, 2.21642, 3.71434, 0.146237, 2.05339, -1.49792, 0.146237, 0.146248, 0.146282, 0.146337, 0.317519, 0.151861, 0.146251, 0.146264, 0.154556, 2.36714, 0.203072, 0.671907, 0.146346, 0.146425, 0.148393, 0.148211, 0.154634, 0.148945, 0.146238, 0.699845, 0.146237, 0.146237, 0.156368
0.884544, 2.06757, 3.85293, 0.14929, 2.01682, -1.78536, 0.14929, 0.149301, 0.149336, 0.149392, 0.325242, 0.155066, 0.149304, 0.149317, 0.157835, 2.38018, 0.207649, 0.689292, 0.149399, 0.149478, 0.151982, 0.151766, 0.161353, 0.151845, 0.14929, 0.802072, 0.14929, 0.14929, 0.160336
0.89241, 5.92761, 3.95069, 0.151551, 2.8156, 1.97691, 0.151551, 0.151563, 0.151598, 0.151656, 0.331313, 0.157453, 0.151566, 0.151579, 0.160282, 2.34794, 0.211146, 0.703247, 0.15166, 0.151737, 0.154931, 0.154651, 0.168858, 0.153922, 0.151552, 0.909807, 0.151551, 0.151551, 0.163699
0.900277, 1.41593, 4.00821, 0.153126, 1.84822, -2.59228, 0.153126, 0.153138, 0.153174, 0.153233, 0.335933, 0.159128, 0.153141, 0.153155, 0.162005, 2.27296, 0.2137, 0.714166, 0.153235, 0.153308, 0.15738, 0.156992, 0.177791, 0.155291, 0.153127, 1.02012, 0.153126, 0.153126, 0.166636
0.908143, 2.37248, 4.02798, 0.154128, 2.09105, -1.6555, 0.154128, 0.154141, 0.154177, 0.154236, 0.339318, 0.160209, 0.154144, 0.154157, 0.163123, 2.16023, 0.215459, 0.72248, 0.154235, 0.154305, 0.159477, 0.158919, 0.1889, 0.156074, 0.154129, 1.12935, 0.154128, 0.154128, 0.16936
0.91601, 2.4087, 4.01403, 0.154672, 2.09969, -1.60533, 0.154672, 0.154685, 0.154722, 0.154781, 0.341689, 0.160813, 0.154688, 0.154702, 0.163756, 2.0167, 0.216573, 0.728631, 0.154776, 0.154842, 0.161374, 0.160558, 0.203012, 0.156397, 0.154673, 1.23332, 0.154672, 0.154672, 0.172109
0.923876, 3.5913, 3.97149, 0.154867, 2.36459, -0.380187, 0.154867, 0.154879, 0.154917, 0.154977, 0.343255, 0.161052, 0.154883, 0.154897, 0.164017, 1.85066, 0.217187, 0.733036, 0.154968, 0.155027, 0.16322, 0.162024, 0.220989, 0.156375, 0.154868, 1.32758, 0.154867, 0.154867, 0.175152
0.931742, 3.19953, 3.90612, 0.154812, 2.28025, -0.706587, 0.154812, 0.154824, 0.154862, 0.154922, 0.34421, 0.16103, 0.154828, 0.154842, 0.164011, 1.67094, 0.217431, 0.736079, 0.154909, 0.154962, 0.165151, 0.163408, 0.243662, 0.156116, 0.154812, 1.40776, 0.154812, 0.154812, 0.178789
0.939609, 1.9976, 3.82387, 0.154594, 1.9994, -1.82627, 0.154594, 0.154606, 0.154644, 0.154704, 0.344719, 0.160836, 0.15461, 0.154624, 0.163828, 1.48628, 0.217419, 0.738094, 0.154687, 0.154733, 0.167295, 0.164778, 0.271753, 0.15571, 0.154594, 1.46988, 0.154594, 0.154594, 0.183353
0.947475, 1.80287, 3.73047, 0.154286, 1.95009, -1.9276, 0.154286, 0.154299, 0.154336, 0.154397, 0.344926, 0.160545, 0.154302, 0.154316, 0.163545, 1.30464, 0.217249, 0.739365, 0.154375, 0.154413, 0.169754, 0.166174, 0.305769, 0.155233, 0.154287, 1.51077, 0.154286, 0.154286, 0.189211
0.955342, 2, 3.63119, 0.153949, 2, -1.63119, 0.153949, 0.153961, 0.153999, 0.15406, 0.344945, 0.16022, 0.153965, 0.153979, 0.163225, 1.13276, 0.216999, 0.74012, 0.154034, 0.154064, 0.172623, 0.167608, 0.345903, 0.154748, 0.15395, 1.52829, 0.153949, 0.153949, 0.196759
0.963208, 3.56965, 3.53057, 0.15363, 2.36001, 0.039073, 0.153629, 0.153642, 0.15368, 0.153741, 0.344867, 0.159908, 0.153646, 0.15366, 0.162918, 0.975866, 0.216731, 0.740542, 0.153712, 0.153733, 0.175979, 0.169067, 0.391934, 0.1543, 0.15363, 1.52157, 0.15363, 0.15363, 0.206414
0.971075, 2.61783, 3.43236, 0.153364, 2.14891, -0.814527, 0.153364, 0.153377, 0.153415, 0.153476, 0.344762, 0.159648, 0.15338, 0.153394, 0.16266, 0.83752, 0.216494, 0.740769, 0.153443, 0.153456, 0.179886, 0.170516, 0.443145, 0.153926, 0.153365, 1.49105, 0.153364, 0.153364, 0.218594
0.978941, 2.18265, 3.33942, 0.153178, 2.04515, -1.15677, 0.153178, 0.153191, 0.153229, 0.15329, 0.344681, 0.159466, 0.153194, 0.153208, 0.162479, 0.719688, 0.216321, 0.740903, 0.153255, 0.15326, 0.184405, 0.171907, 0.498283, 0.153649, 0.153179, 1.43853, 0.153178, 0.153178, 0.233693
0.986807, 1.9952, 3.25377, 0.15309, 1.9988, -1.25858, 0.15309, 0.153103, 0.153141, 0.153202, 0.34466, 0.15938, 0.153106, 0.153121, 0.162395, 0.622902, 0.216237, 0.741019, 0.153166, 0.153163, 0.189604, 0.173183, 0.555569, 0.153484, 0.153091, 1.36692, 0.15309, 0.15309, 0.252044
0.994674, 4.81491, 3.17659, 0.153111, 2.61054, 1.63832, 0.153111, 0.153124, 0.153162, 0.153223, 0.344723, 0.159402, 0.153127, 0.153141, 0.162417, 0.546499, 0.216256, 0.741165, 0.153186, 0.153175, 0.195578, 0.174288, 0.612765, 0.153442, 0.153112, 1.28004, 0.153111, 0.153111, 0.273874
1.00254, 4.35328, 3.10835, 0.153246, 2.52057, 1.24493, 0.153246, 0.153259, 0.153297, 0.153358, 0.344883, 0.159538, 0.153262, 0.153276, 0.162554, 0.488913, 0.216386, 0.741373, 0.153322, 0.153304, 0.202483, 0.175174, 0.667305, 0.153525, 0.153247, 1.1823, 0.153246, 0.153246, 0.29926
1.01041, 4.81735, 3.04888, 0.153496, 2.611, 1.76846, 0.153496, 0.153509, 0.153547, 0.153608, 0.345149, 0.159789, 0.153512, 0.153526, 0.162805, 0.447944, 0.216631, 0.741661, 0.153575, 0.153551, 0.21059, 0.175807, 0.71648, 0.153732, 0.153497, 1.07832, 0.153496, 0.153496, 0.32808
1.01827, 2.64914, 2.99766, 0.153858, 2.15619, -0.34853, 0.153857, 0.153871, 0.153909, 0.15397, 0.34552, 0.160151, 0.153874, 0.153888, 0.163167, 0.421027, 0.216988, 0.742034, 0.153942, 0.153911, 0.22038, 0.176166, 0.757662, 0.154058, 0.153859, 0.972617, 0.153858, 0.153858, 0.359975
1.02614, 1.51179, 2.95401, 0.154325, 1.87398, -1.44223, 0.154324, 0.154338, 0.154376, 0.154437, 0.345993, 0.160618, 0.154342, 0.154356, 0.163635, 0.405436, 0.217451, 0.742489, 0.154417, 0.15438, 0.232683, 0.176253, 0.788535, 0.154496, 0.154326, 0.869308, 0.154325, 0.154325, 0.394329
1.03401, 4.82458, 2.91751, 0.154889, 2.61239, 1.90707, 0.154887, 0.154901, 0.154939, 0.155, 0.346559, 0.161182, 0.154905, 0.154919, 0.164198, 0.398465, 0.218011, 0.743016, 0.15499, 0.154949, 0.2489, 0.176086, 0.80731, 0.155034, 0.154889, 0.771883, 0.154889, 0.154889, 0.430261
1.04187, 1.99522, 2.88848, 0.155536, 1.9988, -0.893266, 0.155534, 0.155549, 0.155587, 0.155648, 0.347208, 0.161829, 0.155552, 0.155566, 0.164845, 0.397547, 0.218655, 0.743597, 0.155651, 0.155607, 0.271324, 0.175699, 0.812906, 0.15566, 0.155537, 0.68305, 0.155536, 0.155536, 0.466652
1.04974, 2.66841, 2.86865, 0.156253, 2.16065, -0.200233, 0.15625, 0.156266, 0.156304, 0.156365, 0.347926, 0.162546, 0.156269, 0.156283, 0.165562, 0.400351, 0.21937, 0.744207, 0.156387, 0.15634, 0.303607, 0.175135, 0.805045, 0.156359, 0.156254, 0.60469, 0.156253, 0.156253, 0.502187
1.05761, 3.48288, 2.86189, 0.157023, 2.34156, 0.62099, 0.157019, 0.157036, 0.157074, 0.157135, 0.348697, 0.163316, 0.157039, 0.157053, 0.166333, 0.404844, 0.220138, 0.744814, 0.157181, 0.157132, 0.351386, 0.174445, 0.784278, 0.157114, 0.157024, 0.537862, 0.157023, 0.157023, 0.535434
1.06547, 2.83422, 2.87529, 0.157828, 2.19868, -0.0410721, 0.157823, 0.157841, 0.157879, 0.15794, 0.349502, 0.164121, 0.157844, 0.157858, 0.167138, 0.409332, 0.220942, 0.745376, 0.158017, 0.157968, 0.4231, 0.17368, 0.751925, 0.157906, 0.157829, 0.482891, 0.157828, 0.157828, 0.564935
1.07334, 2.30754, 2.92015, 0.158649, 2.07546, -0.612613, 0.158641, 0.158661, 0.158699, 0.15876, 0.350322, 0.164942, 0.158665, 0.158679, 0.167958, 0.412484, 0.221762, 0.745845, 0.158877, 0.158828, 0.531024, 0.172884, 0.709932, 0.158715, 0.158649, 0.439477, 0.158649, 0.158649, 0.589312
1.0812, 3.99027, 3.01333, 0.159463, 2.4475, 0.976945, 0.159453, 0.159475, 0.159513, 0.159575, 0.351137, 0.165756, 0.159479, 0.159493, 0.168772, 0.413337, 0.222575, 0.746164, 0.159743, 0.159693, 0.692431, 0.172095, 0.660684, 0.15952, 0.159464, 0.406844, 0.159463, 0.159463, 0.60737
1.08907, 5.29289, 3.17843, 0.160249, 2.70054, 2.11446, 0.160237, 0.160262, 0.1603, 0.160361, 0.351923, 0.166542, 0.160265, 0.160279, 0.169558, 0.411293, 0.223361, 0.746267, 0.160595, 0.160543, 0.93086, 0.171338, 0.606783, 0.160297, 0.16025, 0.383885, 0.160249, 0.160249, 0.618199
