   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_86.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.8858, 0.396629, 0.0663035, 0.000433925, 1.5481, 0.330325, 0, 0.000433925, 0.000433925, 0.000433925, 0.000433925, 0.000433925, 0.000433925, 0.000433925, 0.000433925, 0.000433925, 0.000433925, 0.000433925, 0.000433925, 0.000433925, 0.000433925, 0.000433925, 0.000433925, 0.000433925, 0.0407867, 0.000433925, 0.0259507, 0.000433925, 0.000433925
19.8936, 1.60337, 0.0712039, 0.000471795, 1.89825, 1.53217, 0, 0.000471795, 0.000471795, 0.000471795, 0.000471795, 0.000471795, 0.000471795, 0.000471795, 0.000471795, 0.000471795, 0.000471795, 0.000471795, 0.000471795, 0.000471795, 0.000471795, 0.000471795, 0.000471795, 0.000471795, 0.0461617, 0.000471795, 0.025514, 0.000471795, 0.000471795
19.9015, 0, 0.0766213, 0.000525176, 1.41421, -0.0766213, 0, 0.000525176, 0.000525176, 0.000525176, 0.000525176, 0.000525176, 0.000525176, 0.000525176, 0.000525176, 0.000525176, 0.000525176, 0.000525176, 0.000525176, 0.000525176, 0.000525176, 0.000525176, 0.000525176, 0.000525176, 0.0520435, 0.000525176, 0.025103, 0.000525176, 0.000525176
19.9094, 0, 0.0825397, 0.000572192, 1.41421, -0.0825397, 0, 0.000572192, 0.000572192, 0.000572192, 0.000572192, 0.000572192, 0.000572192, 0.000572192, 0.000572192, 0.000572192, 0.000572192, 0.000572192, 0.000572192, 0.000572192, 0.000572192, 0.000572192, 0.000572192, 0.000572192, 0.0584168, 0.000572192, 0.0246951, 0.000572192, 0.000572192
19.9173, 0, 0.0889683, 0.000612292, 1.41421, -0.0889683, 0, 0.000612292, 0.000612292, 0.000612292, 0.000612292, 0.000612292, 0.000612292, 0.000612292, 0.000612292, 0.000612292, 0.000612292, 0.000612292, 0.000612292, 0.000612292, 0.000612292, 0.000612292, 0.000612292, 0.000612292, 0.0652919, 0.000612292, 0.0242888, 0.000612292, 0.000612292
19.9251, 1, 0.0959173, 0.00064916, 1.73205, 0.904083, 0, 0.00064916, 0.00064916, 0.00064916, 0.00064916, 0.00064916, 0.00064916, 0.00064916, 0.00064916, 0.00064916, 0.00064916, 0.00064916, 0.00064916, 0.00064916, 0.00064916, 0.00064916, 0.00064916, 0.00064916, 0.0726798, 0.00064916, 0.0238866, 0.00064916, 0.00064916
19.933, 0.382251, 0.103382, 0.000687105, 1.54345, 0.278869, 0, 0.000687105, 0.000687105, 0.000687105, 0.000687105, 0.000687105, 0.000687105, 0.000687105, 0.000687105, 0.000687105, 0.000687105, 0.000687105, 0.000687105, 0.000687105, 0.000687105, 0.000687105, 0.000687105, 0.000687105, 0.0805765, 0.000687105, 0.0234928, 0.000687105, 0.000687105
19.9409, 0.617749, 0.111388, 0.000752915, 1.61795, 0.506361, 0, 0.000752915, 0.000752915, 0.000752915, 0.000752915, 0.000752915, 0.000752915, 0.000752915, 0.000752915, 0.000752915, 0.000752915, 0.000752915, 0.000752915, 0.000752915, 0.000752915, 0.000752915, 0.000752915, 0.000752915, 0.0890081, 0.000752915, 0.0231331, 0.000752915, 0.000752915
19.9488, 0, 0.119885, 0.00080952, 1.41421, -0.119885, 0, 0.00080952, 0.00080952, 0.00080952, 0.00080952, 0.00080952, 0.00080952, 0.00080952, 0.00080952, 0.00080952, 0.00080952, 0.00080952, 0.00080952, 0.00080952, 0.00080952, 0.00080952, 0.00080952, 0.00080952, 0.0979243, 0.00080952, 0.0227701, 0.00080952, 0.00080952
19.9566, 0, 0.128852, 0.000856638, 1.41421, -0.128852, 0, 0.000856638, 0.000856638, 0.000856638, 0.000856638, 0.000856638, 0.000856638, 0.000856638, 0.000856638, 0.000856638, 0.000856638, 0.000856638, 0.000856638, 0.000856638, 0.000856638, 0.000856638, 0.000856638, 0.000856638, 0.107305, 0.000856638, 0.0224034, 0.000856638, 0.000856638
19.9645, 0, 0.138277, 0.000899188, 1.41421, -0.138277, 0, 0.000899188, 0.000899188, 0.000899188, 0.000899188, 0.000899188, 0.000899188, 0.000899188, 0.000899188, 0.000899188, 0.000899188, 0.000899188, 0.000899188, 0.000899188, 0.000899188, 0.000899188, 0.000899188, 0.000899188, 0.117139, 0.000899188, 0.0220374, 0.000899188, 0.000899188
19.9724, 0, 0.148135, 0.000942769, 1.41421, -0.148135, 0, 0.000942769, 0.000942769, 0.000942769, 0.000942769, 0.000942769, 0.000942769, 0.000942769, 0.000942769, 0.000942769, 0.000942769, 0.000942769, 0.000942769, 0.000942769, 0.000942769, 0.000942769, 0.000942769, 0.000942769, 0.127401, 0.000942769, 0.0216776, 0.000942769, 0.000942769
19.9803, 0, 0.158414, 0.00100991, 1.41421, -0.158414, 0, 0.00100991, 0.00100991, 0.00100991, 0.00100991, 0.00100991, 0.00100991, 0.00100991, 0.00100991, 0.00100991, 0.00100991, 0.00100991, 0.00100991, 0.00100991, 0.00100991, 0.00100991, 0.00100991, 0.00100991, 0.138077, 0.00100991, 0.0213467, 0.00100991, 0.00100991
19.9881, 0.365146, 0.169045, 0.00106467, 1.5379, 0.196102, 0, 0.00106467, 0.00106467, 0.00106467, 0.00106467, 0.00106467, 0.00106467, 0.00106467, 0.00106467, 0.00106467, 0.00106467, 0.00106467, 0.00106467, 0.00106467, 0.00106467, 0.00106467, 0.00106467, 0.00106467, 0.149101, 0.00106467, 0.0210086, 0.00106467, 0.00106467
19.996, 0.634854, 0.179982, 0.00110684, 1.62322, 0.454872, 0, 0.00110684, 0.00110684, 0.00110684, 0.00110684, 0.00110684, 0.00110684, 0.00110684, 0.00110684, 0.00110684, 0.00110684, 0.00110684, 0.00110684, 0.00110684, 0.00110684, 0.00110684, 0.00110684, 0.00110684, 0.160425, 0.00110684, 0.0206634, 0.00110684, 0.00110684
20.0039, 0, 0.191185, 0.00114272, 1.41421, -0.191185, 0, 0.00114272, 0.00114272, 0.00114272, 0.00114272, 0.00114272, 0.00114272, 0.00114272, 0.00114272, 0.00114272, 0.00114272, 0.00114272, 0.00114272, 0.00114272, 0.00114272, 0.00114272, 0.00114272, 0.00114272, 0.17201, 0.00114272, 0.0203175, 0.00114272, 0.00114272
20.0118, 1.35803, 0.202608, 0.00117917, 1.83249, 1.15542, 0, 0.00117917, 0.00117917, 0.00117917, 0.00117917, 0.00117917, 0.00117917, 0.00117917, 0.00117917, 0.00117917, 0.00117917, 0.00117917, 0.00117917, 0.00117917, 0.00117917, 0.00117917, 0.00117917, 0.00117917, 0.183808, 0.00117917, 0.0199784, 0.00117917, 0.00117917
20.0196, 0.641972, 0.214239, 0.00125568, 1.62541, 0.427733, 0, 0.00125568, 0.00125568, 0.00125568, 0.00125568, 0.00125568, 0.00125568, 0.00125568, 0.00125568, 0.00125568, 0.00125568, 0.00125568, 0.00125568, 0.00125568, 0.00125568, 0.00125568, 0.00125568, 0.00125568, 0.195809, 0.00125568, 0.0196856, 0.00125568, 0.00125568
20.0275, 0.35332, 0.225964, 0.00131714, 1.53405, 0.127356, 0, 0.00131714, 0.00131714, 0.00131714, 0.00131714, 0.00131714, 0.00131714, 0.00131714, 0.00131714, 0.00131714, 0.00131714, 0.00131714, 0.00131714, 0.00131714, 0.00131714, 0.00131714, 0.00131714, 0.00131714, 0.207896, 0.00131714, 0.0193847, 0.00131714, 0.00131714
20.0354, 0.997448, 0.237717, 0.00136359, 1.73131, 0.759732, 0, 0.00136359, 0.00136359, 0.00136359, 0.00136359, 0.00136359, 0.00136359, 0.00136359, 0.00136359, 0.00136359, 0.00136359, 0.00136359, 0.00136359, 0.00136359, 0.00136359, 0.00136359, 0.00136359, 0.00136359, 0.220004, 0.00136359, 0.0190763, 0.00136359, 0.00136359
20.0433, 0.649232, 0.249449, 0.00140251, 1.62765, 0.399782, 0, 0.00140251, 0.00140251, 0.00140251, 0.00140251, 0.00140251, 0.00140251, 0.00140251, 0.00140251, 0.00140251, 0.00140251, 0.00140251, 0.00140251, 0.00140251, 0.00140251, 0.00140251, 0.00140251, 0.00140251, 0.232083, 0.00140251, 0.0187683, 0.00140251, 0.00140251
20.0511, 0, 0.261091, 0.00144198, 1.41421, -0.261091, 0, 0.00144198, 0.00144198, 0.00144198, 0.00144198, 0.00144198, 0.00144198, 0.00144198, 0.00144198, 0.00144198, 0.00144198, 0.00144198, 0.00144198, 0.00144198, 0.00144198, 0.00144198, 0.00144198, 0.00144198, 0.244063, 0.00144198, 0.0184698, 0.00144198, 0.00144198
20.059, 0, 0.27261, 0.00151171, 1.41421, -0.27261, 0, 0.00151171, 0.00151171, 0.00151171, 0.00151171, 0.00151171, 0.00151171, 0.00151171, 0.00151171, 0.00151171, 0.00151171, 0.00151171, 0.00151171, 0.00151171, 0.00151171, 0.00151171, 0.00151171, 0.00151171, 0.255911, 0.00151171, 0.0182109, 0.00151171, 0.00151171
20.0669, 0, 0.283885, 0.00156386, 1.41421, -0.283885, 0, 0.00156386, 0.00156386, 0.00156386, 0.00156386, 0.00156386, 0.00156386, 0.00156386, 0.00156386, 0.00156386, 0.00156386, 0.00156386, 0.00156386, 0.00156386, 0.00156386, 0.00156386, 0.00156386, 0.00156386, 0.267504, 0.00156386, 0.0179446, 0.00156386, 0.00156386
20.0748, 0, 0.294838, 0.00159865, 1.41421, -0.294838, 0, 0.00159865, 0.00159865, 0.00159865, 0.00159865, 0.00159865, 0.00159865, 0.00159865, 0.00159865, 0.00159865, 0.00159865, 0.00159865, 0.00159865, 0.00159865, 0.00159865, 0.00159865, 0.00159865, 0.00159865, 0.278765, 0.00159865, 0.017672, 0.00159865, 0.00159865
20.0826, 0, 0.305411, 0.00162463, 1.41421, -0.305411, 0, 0.00162463, 0.00162463, 0.00162463, 0.00162463, 0.00162463, 0.00162463, 0.00162463, 0.00162463, 0.00162463, 0.00162463, 0.00162463, 0.00162463, 0.00162463, 0.00162463, 0.00162463, 0.00162463, 0.00162463, 0.289634, 0.00162463, 0.0174022, 0.00162463, 0.00162463
20.0905, 0, 0.315528, 0.00165082, 1.41421, -0.315528, 0, 0.00165082, 0.00165082, 0.00165082, 0.00165082, 0.00165082, 0.00165082, 0.00165082, 0.00165082, 0.00165082, 0.00165082, 0.00165082, 0.00165082, 0.00165082, 0.00165082, 0.00165082, 0.00165082, 0.00165082, 0.300033, 0.00165082, 0.0171454, 0.00165082, 0.00165082
20.0984, 1, 0.325165, 0.00172668, 1.73205, 0.674835, 0, 0.00172668, 0.00172668, 0.00172668, 0.00172668, 0.00172668, 0.00172668, 0.00172668, 0.00172668, 0.00172668, 0.00172668, 0.00172668, 0.00172668, 0.00172668, 0.00172668, 0.00172668, 0.00172668, 0.00172668, 0.30994, 0.00172668, 0.0169516, 0.00172668, 0.00172668
20.1063, 0, 0.334181, 0.00178278, 1.41421, -0.334181, 0, 0.00178278, 0.00178278, 0.00178278, 0.00178278, 0.00178278, 0.00178278, 0.00178278, 0.00178278, 0.00178278, 0.00178278, 0.00178278, 0.00178278, 0.00178278, 0.00178278, 0.00178278, 0.00178278, 0.00178278, 0.319211, 0.00178278, 0.0167521, 0.00178278, 0.00178278
20.1141, 0, 0.34249, 0.00181957, 1.41421, -0.34249, 0, 0.00181957, 0.00181957, 0.00181957, 0.00181957, 0.00181957, 0.00181957, 0.00181957, 0.00181957, 0.00181957, 0.00181957, 0.00181957, 0.00181957, 0.00181957, 0.00181957, 0.00181957, 0.00181957, 0.00181957, 0.327761, 0.00181957, 0.0165485, 0.00181957, 0.00181957
20.122, 0, 0.350033, 0.00184658, 1.41421, -0.350033, 0, 0.00184658, 0.00184658, 0.00184658, 0.00184658, 0.00184658, 0.00184658, 0.00184658, 0.00184658, 0.00184658, 0.00184658, 0.00184658, 0.00184658, 0.00184658, 0.00184658, 0.00184658, 0.00184658, 0.00184658, 0.335528, 0.00184658, 0.0163508, 0.00184658, 0.00184658
20.1299, 0, 0.356748, 0.00187378, 1.41421, -0.356748, 0, 0.00187378, 0.00187378, 0.00187378, 0.00187378, 0.00187378, 0.00187378, 0.00187378, 0.00187378, 0.00187378, 0.00187378, 0.00187378, 0.00187378, 0.00187378, 0.00187378, 0.00187378, 0.00187378, 0.00187378, 0.342452, 0.00187378, 0.0161698, 0.00187378, 0.00187378
20.1378, 0, 0.362596, 0.00193574, 1.41421, -0.362596, 0, 0.00193574, 0.00193574, 0.00193574, 0.00193574, 0.00193574, 0.00193574, 0.00193574, 0.00193574, 0.00193574, 0.00193574, 0.00193574, 0.00193574, 0.00193574, 0.00193574, 0.00193574, 0.00193574, 0.00193574, 0.348491, 0.00193574, 0.0160407, 0.00193574, 0.00193574
20.1456, 0, 0.367457, 0.00197641, 1.41421, -0.367457, 0, 0.00197641, 0.00197641, 0.00197641, 0.00197641, 0.00197641, 0.00197641, 0.00197641, 0.00197641, 0.00197641, 0.00197641, 0.00197641, 0.00197641, 0.00197641, 0.00197641, 0.00197641, 0.00197641, 0.00197641, 0.353526, 0.00197641, 0.0159082, 0.00197641, 0.00197641
20.1535, 0, 0.371273, 0.00199639, 1.41421, -0.371273, 0, 0.00199639, 0.00199639, 0.00199639, 0.00199639, 0.00199639, 0.00199639, 0.00199639, 0.00199639, 0.00199639, 0.00199639, 0.00199639, 0.00199639, 0.00199639, 0.00199639, 0.00199639, 0.00199639, 0.00199639, 0.357496, 0.00199639, 0.0157734, 0.00199639, 0.00199639
20.1614, 0, 0.373998, 0.00200592, 1.41421, -0.373998, 0, 0.00200592, 0.00200592, 0.00200592, 0.00200592, 0.00200592, 0.00200592, 0.00200592, 0.00200592, 0.00200592, 0.00200592, 0.00200592, 0.00200592, 0.00200592, 0.00200592, 0.00200592, 0.00200592, 0.00200592, 0.360357, 0.00200592, 0.015647, 0.00200592, 0.00200592
20.1693, 0.309866, 0.375599, 0.00201546, 1.51982, -0.0657333, 0, 0.00201546, 0.00201546, 0.00201546, 0.00201546, 0.00201546, 0.00201546, 0.00201546, 0.00201546, 0.00201546, 0.00201546, 0.00201546, 0.00201546, 0.00201546, 0.00201546, 0.00201546, 0.00201546, 0.00201546, 0.362075, 0.00201546, 0.0155399, 0.00201546, 0.00201546
20.1771, 0.690134, 0.376095, 0.00208056, 1.64016, 0.314039, 0, 0.00208056, 0.00208056, 0.00208056, 0.00208056, 0.00208056, 0.00208056, 0.00208056, 0.00208056, 0.00208056, 0.00208056, 0.00208056, 0.00208056, 0.00208056, 0.00208056, 0.00208056, 0.00208056, 0.00208056, 0.362668, 0.00208056, 0.0155081, 0.00208056, 0.00208056
20.185, 0, 0.375381, 0.00212298, 1.41421, -0.375381, 0, 0.00212298, 0.00212298, 0.00212298, 0.00212298, 0.00212298, 0.00212298, 0.00212298, 0.00212298, 0.00212298, 0.00212298, 0.00212298, 0.00212298, 0.00212298, 0.00212298, 0.00212298, 0.00212298, 0.00212298, 0.36203, 0.00212298, 0.0154736, 0.00212298, 0.00212298
20.1929, 0, 0.373442, 0.00214347, 1.41421, -0.373442, 0, 0.00214347, 0.00214347, 0.00214347, 0.00214347, 0.00214347, 0.00214347, 0.00214347, 0.00214347, 0.00214347, 0.00214347, 0.00214347, 0.00214347, 0.00214347, 0.00214347, 0.00214347, 0.00214347, 0.00214347, 0.360148, 0.00214347, 0.0154373, 0.00214347, 0.00214347
20.2008, 0.600595, 0.370287, 0.00215287, 1.61264, 0.230308, 0, 0.00215287, 0.00215287, 0.00215287, 0.00215287, 0.00215287, 0.00215287, 0.00215287, 0.00215287, 0.00215287, 0.00215287, 0.00215287, 0.00215287, 0.00215287, 0.00215287, 0.00215287, 0.00215287, 0.00215287, 0.35703, 0.00215287, 0.0154101, 0.00215287, 0.00215287
20.2086, 3.39941, 0.365936, 0.0021623, 2.32366, 3.03347, 0, 0.0021623, 0.0021623, 0.0021623, 0.0021623, 0.0021623, 0.0021623, 0.0021623, 0.0021623, 0.0021623, 0.0021623, 0.0021623, 0.0021623, 0.0021623, 0.0021623, 0.0021623, 0.0021623, 0.0021623, 0.352695, 0.0021623, 0.0154033, 0.0021623, 0.0021623
20.2165, 0, 0.360451, 0.00220836, 1.41421, -0.360451, 0, 0.00220836, 0.00220836, 0.00220836, 0.00220836, 0.00220836, 0.00220836, 0.00220836, 0.00220836, 0.00220836, 0.00220836, 0.00220836, 0.00220836, 0.00220836, 0.00220836, 0.00220836, 0.00220836, 0.00220836, 0.347206, 0.00220836, 0.0154533, 0.00220836, 0.00220836
20.2244, 2, 0.353804, 0.0022314, 2, 1.6462, 0, 0.0022314, 0.0022314, 0.0022314, 0.0022314, 0.0022314, 0.0022314, 0.0022314, 0.0022314, 0.0022314, 0.0022314, 0.0022314, 0.0022314, 0.0022314, 0.0022314, 0.0022314, 0.0022314, 0.0022314, 0.340535, 0.0022314, 0.0155004, 0.0022314, 0.0022314
20.2323, 0.290387, 0.346052, 0.00223233, 1.5134, -0.0556652, 0, 0.00223233, 0.00223233, 0.00223233, 0.00223233, 0.00223233, 0.00223233, 0.00223233, 0.00223233, 0.00223233, 0.00223233, 0.00223233, 0.00223233, 0.00223233, 0.00223233, 0.00223233, 0.00223233, 0.00223233, 0.332739, 0.00223233, 0.0155454, 0.00223233, 0.00223233
20.2401, 1.70961, 0.337266, 0.00222219, 1.92604, 1.37235, 0, 0.00222219, 0.00222219, 0.00222219, 0.00222219, 0.00222219, 0.00222219, 0.00222219, 0.00222219, 0.00222219, 0.00222219, 0.00222219, 0.00222219, 0.00222219, 0.00222219, 0.00222219, 0.00222219, 0.00222219, 0.323889, 0.00222219, 0.0155989, 0.00222219, 0.00222219
20.248, 1, 0.327527, 0.00221208, 1.73205, 0.672473, 0, 0.00221208, 0.00221208, 0.00221208, 0.00221208, 0.00221208, 0.00221208, 0.00221208, 0.00221208, 0.00221208, 0.00221208, 0.00221208, 0.00221208, 0.00221208, 0.00221208, 0.00221208, 0.00221208, 0.00221208, 0.314067, 0.00221208, 0.0156718, 0.00221208, 0.00221208
20.2559, 0, 0.316987, 0.00225895, 1.41421, -0.316987, 0, 0.00225895, 0.00225895, 0.00225895, 0.00225895, 0.00225895, 0.00225895, 0.00225895, 0.00225895, 0.00225895, 0.00225895, 0.00225895, 0.00225895, 0.00225895, 0.00225895, 0.00225895, 0.00225895, 0.00225895, 0.303425, 0.00225895, 0.0158207, 0.00225895, 0.00225895
20.2637, 0, 0.305656, 0.00228235, 1.41421, -0.305656, 0, 0.00228235, 0.00228235, 0.00228235, 0.00228235, 0.00228235, 0.00228235, 0.00228235, 0.00228235, 0.00228235, 0.00228235, 0.00228235, 0.00228235, 0.00228235, 0.00228235, 0.00228235, 0.00228235, 0.00228235, 0.291974, 0.00228235, 0.0159647, 0.00228235, 0.00228235
20.2716, 0, 0.293633, 0.00228322, 1.41421, -0.293633, 0, 0.00228322, 0.00228322, 0.00228322, 0.00228322, 0.00228322, 0.00228322, 0.00228322, 0.00228322, 0.00228322, 0.00228322, 0.00228322, 0.00228322, 0.00228322, 0.00228322, 0.00228322, 0.00228322, 0.00228322, 0.279812, 0.00228322, 0.0161045, 0.00228322, 0.00228322
20.2795, 0, 0.281051, 0.00227281, 1.41421, -0.281051, 0, 0.00227281, 0.00227281, 0.00227281, 0.00227281, 0.00227281, 0.00227281, 0.00227281, 0.00227281, 0.00227281, 0.00227281, 0.00227281, 0.00227281, 0.00227281, 0.00227281, 0.00227281, 0.00227281, 0.00227281, 0.267074, 0.00227281, 0.0162507, 0.00227281, 0.00227281
20.2874, 1.27361, 0.268024, 0.00226242, 1.80931, 1.00558, 0, 0.00226242, 0.00226242, 0.00226242, 0.00226242, 0.00226242, 0.00226242, 0.00226242, 0.00226242, 0.00226242, 0.00226242, 0.00226242, 0.00226242, 0.00226242, 0.00226242, 0.00226242, 0.00226242, 0.00226242, 0.253872, 0.00226242, 0.0164142, 0.00226242, 0.00226242
20.2952, 0.726394, 0.254717, 0.00228779, 1.65118, 0.471677, 0, 0.00228779, 0.00228779, 0.00228779, 0.00228779, 0.00228779, 0.00228779, 0.00228779, 0.00228779, 0.00228779, 0.00228779, 0.00228779, 0.00228779, 0.00228779, 0.00228779, 0.00228779, 0.00228779, 0.00228779, 0.240375, 0.00228779, 0.0166304, 0.00228779, 0.00228779
20.3031, 0, 0.241183, 0.00229056, 1.41421, -0.241183, 0, 0.00229056, 0.00229056, 0.00229056, 0.00229056, 0.00229056, 0.00229056, 0.00229056, 0.00229056, 0.00229056, 0.00229056, 0.00229056, 0.00229056, 0.00229056, 0.00229056, 0.00229056, 0.00229056, 0.00229056, 0.226633, 0.00229056, 0.0168403, 0.00229056, 0.00229056
20.311, 0, 0.227532, 0.00227181, 1.41421, -0.227532, 0, 0.00227181, 0.00227181, 0.00227181, 0.00227181, 0.00227181, 0.00227181, 0.00227181, 0.00227181, 0.00227181, 0.00227181, 0.00227181, 0.00227181, 0.00227181, 0.00227181, 0.00227181, 0.00227181, 0.00227181, 0.212759, 0.00227181, 0.0170448, 0.00227181, 0.00227181
20.3189, 0, 0.213901, 0.00224247, 1.41421, -0.213901, 0, 0.00224247, 0.00224247, 0.00224247, 0.00224247, 0.00224247, 0.00224247, 0.00224247, 0.00224247, 0.00224247, 0.00224247, 0.00224247, 0.00224247, 0.00224247, 0.00224247, 0.00224247, 0.00224247, 0.00224247, 0.198889, 0.00224247, 0.0172541, 0.00224247, 0.00224247
20.3267, 0, 0.200398, 0.00221333, 1.41421, -0.200398, 0, 0.00221333, 0.00221333, 0.00221333, 0.00221333, 0.00221333, 0.00221333, 0.00221333, 0.00221333, 0.00221333, 0.00221333, 0.00221333, 0.00221333, 0.00221333, 0.00221333, 0.00221333, 0.00221333, 0.00221333, 0.185132, 0.00221333, 0.0174789, 0.00221333, 0.00221333
20.3346, 0, 0.18718, 0.00223812, 1.41421, -0.18718, 0, 0.00223812, 0.00223812, 0.00223812, 0.00223812, 0.00223812, 0.00223812, 0.00223812, 0.00223812, 0.00223812, 0.00223812, 0.00223812, 0.00223812, 0.00223812, 0.00223812, 0.00223812, 0.00223812, 0.00223812, 0.171646, 0.00223812, 0.0177725, 0.00223812, 0.00223812
20.3425, 0.256817, 0.174268, 0.00224078, 1.50227, 0.0825495, 0, 0.00224078, 0.00224078, 0.00224078, 0.00224078, 0.00224078, 0.00224078, 0.00224078, 0.00224078, 0.00224078, 0.00224078, 0.00224078, 0.00224078, 0.00224078, 0.00224078, 0.00224078, 0.00224078, 0.00224078, 0.15845, 0.00224078, 0.0180584, 0.00224078, 0.00224078
20.3504, 0.743183, 0.161737, 0.00222232, 1.65626, 0.581446, 0, 0.00222232, 0.00222232, 0.00222232, 0.00222232, 0.00222232, 0.00222232, 0.00222232, 0.00222232, 0.00222232, 0.00222232, 0.00222232, 0.00222232, 0.00222232, 0.00222232, 0.00222232, 0.00222232, 0.00222232, 0.145622, 0.00222232, 0.0183374, 0.00222232, 0.00222232
20.3582, 1, 0.149676, 0.00219345, 1.73205, 0.850324, 0, 0.00219345, 0.00219345, 0.00219345, 0.00219345, 0.00219345, 0.00219345, 0.00219345, 0.00219345, 0.00219345, 0.00219345, 0.00219345, 0.00219345, 0.00219345, 0.00219345, 0.00219345, 0.00219345, 0.00219345, 0.133249, 0.00219345, 0.0186201, 0.00219345, 0.00219345
20.3661, 0, 0.138156, 0.00216477, 1.41421, -0.138156, 0, 0.00216477, 0.00216477, 0.00216477, 0.00216477, 0.00216477, 0.00216477, 0.00216477, 0.00216477, 0.00216477, 0.00216477, 0.00216477, 0.00216477, 0.00216477, 0.00216477, 0.00216477, 0.00216477, 0.00216477, 0.121404, 0.00216477, 0.0189168, 0.00216477, 0.00216477
20.374, 0.247149, 0.127262, 0.00216848, 1.49905, 0.119887, 0, 0.00216848, 0.00216848, 0.00216848, 0.00216848, 0.00216848, 0.00216848, 0.00216848, 0.00216848, 0.00216848, 0.00216848, 0.00216848, 0.00216848, 0.00216848, 0.00216848, 0.00216848, 0.00216848, 0.00216848, 0.110171, 0.00216848, 0.0192595, 0.00216848, 0.00216848
20.3819, 0.752851, 0.116978, 0.00215196, 1.65917, 0.635873, 0, 0.00215196, 0.00215196, 0.00215196, 0.00215196, 0.00215196, 0.00215196, 0.00215196, 0.00215196, 0.00215196, 0.00215196, 0.00215196, 0.00215196, 0.00215196, 0.00215196, 0.00215196, 0.00215196, 0.00215196, 0.099534, 0.00215196, 0.0195956, 0.00215196, 0.00215196
20.3897, 0, 0.107334, 0.00211634, 1.41421, -0.107334, 0, 0.00211634, 0.00211634, 0.00211634, 0.00211634, 0.00211634, 0.00211634, 0.00211634, 0.00211634, 0.00211634, 0.00211634, 0.00211634, 0.00211634, 0.00211634, 0.00211634, 0.00211634, 0.00211634, 0.00211634, 0.0895242, 0.00211634, 0.0199262, 0.00211634, 0.00211634
20.3976, 1, 0.0983618, 0.00207155, 1.73205, 0.901638, 0, 0.00207155, 0.00207155, 0.00207155, 0.00207155, 0.00207155, 0.00207155, 0.00207155, 0.00207155, 0.00207155, 0.00207155, 0.00207155, 0.00207155, 0.00207155, 0.00207155, 0.00207155, 0.00207155, 0.00207155, 0.0801723, 0.00207155, 0.020261, 0.00207155, 0.00207155
20.4055, 0, 0.0900744, 0.00202724, 1.41421, -0.0900744, 0, 0.00202724, 0.00202724, 0.00202724, 0.00202724, 0.00202724, 0.00202724, 0.00202724, 0.00202724, 0.00202724, 0.00202724, 0.00202724, 0.00202724, 0.00202724, 0.00202724, 0.00202724, 0.00202724, 0.00202724, 0.0714916, 0.00202724, 0.02061, 0.00202724, 0.00202724
20.4134, 0, 0.0825201, 0.00203, 1.41421, -0.0825201, 0, 0.00203, 0.00203, 0.00203, 0.00203, 0.00203, 0.00203, 0.00203, 0.00203, 0.00203, 0.00203, 0.00203, 0.00203, 0.00203, 0.00203, 0.00203, 0.00203, 0.00203, 0.0635303, 0.00203, 0.0210198, 0.00203, 0.00203
20.4212, 0, 0.0756255, 0.0020138, 1.41421, -0.0756255, 0, 0.0020138, 0.0020138, 0.0020138, 0.0020138, 0.0020138, 0.0020138, 0.0020138, 0.0020138, 0.0020138, 0.0020138, 0.0020138, 0.0020138, 0.0020138, 0.0020138, 0.0020138, 0.0020138, 0.0020138, 0.056215, 0.0020138, 0.0214243, 0.0020138, 0.0020138
20.4291, 0, 0.0693707, 0.00197955, 1.41421, -0.0693707, 0, 0.00197955, 0.00197955, 0.00197955, 0.00197955, 0.00197955, 0.00197955, 0.00197955, 0.00197955, 0.00197955, 0.00197955, 0.00197955, 0.00197955, 0.00197955, 0.00197955, 0.00197955, 0.00197955, 0.00197955, 0.0495253, 0.00197955, 0.0218249, 0.00197955, 0.00197955
20.437, 0, 0.0637489, 0.00193665, 1.41421, -0.0637489, 0, 0.00193665, 0.00193665, 0.00193665, 0.00193665, 0.00193665, 0.00193665, 0.00193665, 0.00193665, 0.00193665, 0.00193665, 0.00193665, 0.00193665, 0.00193665, 0.00193665, 0.00193665, 0.00193665, 0.00193665, 0.0434547, 0.00193665, 0.0222308, 0.00193665, 0.00193665
20.4449, 0, 0.0587388, 0.00189422, 1.41421, -0.0587388, 0, 0.00189422, 0.00189422, 0.00189422, 0.00189422, 0.00189422, 0.00189422, 0.00189422, 0.00189422, 0.00189422, 0.00189422, 0.00189422, 0.00189422, 0.00189422, 0.00189422, 0.00189422, 0.00189422, 0.00189422, 0.0379815, 0.00189422, 0.0226516, 0.00189422, 0.00189422
