   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_186.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.84422, 17.7485, 17.7748, 15.1924, 4.44392, -0.0263844, 15.1924, 0, 15.1924, 15.1924, 15.1924, 15.3629, 15.1978, 17.595, 15.1932, 15.1924, 15.1924, 15.1924, 15.1924, 15.1924, 15.1924, 15.1924, 15.1924, 15.1924, 15.1924, 15.1924, 15.1925, 15.1924, 15.1952, 15.1924
3.85208, 10.3776, 17.4149, 15.2869, 3.51819, -7.03723, 15.2869, 0, 15.287, 15.287, 15.2869, 15.4575, 15.2924, 17.2341, 15.2875, 15.2869, 15.2869, 15.2869, 15.2869, 15.2869, 15.2869, 15.2869, 15.2869, 15.2869, 15.2869, 15.2869, 15.287, 15.2869, 15.291, 15.2869
3.85995, 5.08476, 17.1797, 15.3817, 2.66172, -12.095, 15.3817, 0, 15.3818, 15.3818, 15.3818, 15.5523, 15.3874, 16.9973, 15.3821, 15.3817, 15.3817, 15.3817, 15.3817, 15.3817, 15.3817, 15.3817, 15.3817, 15.3817, 15.3817, 15.3818, 15.3818, 15.3817, 15.3875, 15.3817
3.86782, 4.80162, 17.0553, 15.4768, 2.60799, -12.2537, 15.4768, 0, 15.4768, 15.4768, 15.4768, 15.6474, 15.4825, 16.8707, 15.477, 15.4768, 15.4768, 15.4768, 15.4768, 15.4768, 15.4768, 15.4768, 15.4768, 15.4768, 15.4768, 15.4768, 15.4768, 15.4768, 15.4848, 15.4768
3.87569, 12.794, 17.0286, 15.572, 3.8463, -4.23459, 15.572, 0, 15.572, 15.572, 15.572, 15.7426, 15.578, 16.8409, 15.5722, 15.572, 15.572, 15.572, 15.572, 15.572, 15.572, 15.572, 15.572, 15.572, 15.572, 15.572, 15.5721, 15.572, 15.5831, 15.572
3.88355, 5.47246, 17.0879, 15.6674, 2.73358, -11.6155, 15.6674, 0, 15.6674, 15.6674, 15.6674, 15.838, 15.6736, 16.896, 15.6675, 15.6674, 15.6674, 15.6674, 15.6674, 15.6674, 15.6674, 15.6674, 15.6674, 15.6674, 15.6674, 15.6674, 15.6674, 15.6674, 15.6824, 15.6674
3.89142, 8.69013, 17.2228, 15.7629, 3.26958, -8.53269, 15.7629, 0, 15.7629, 15.7629, 15.7629, 15.9335, 15.7695, 17.0255, 15.763, 15.7629, 15.7629, 15.7629, 15.7629, 15.7629, 15.7629, 15.7629, 15.7629, 15.7629, 15.7629, 15.7629, 15.7629, 15.7629, 15.7829, 15.7629
3.89929, 10.9852, 17.4239, 15.8585, 3.6035, -6.43868, 15.8585, 0, 15.8585, 15.8585, 15.8585, 16.029, 15.8655, 17.2198, 15.8585, 15.8585, 15.8585, 15.8585, 15.8585, 15.8585, 15.8585, 15.8585, 15.8585, 15.8585, 15.8585, 15.8585, 15.8585, 15.8585, 15.8849, 15.8585
3.90716, 7.40942, 17.6827, 15.954, 3.06748, -10.2733, 15.954, 0, 15.954, 15.954, 15.954, 16.1246, 15.9618, 17.4699, 15.954, 15.954, 15.954, 15.954, 15.954, 15.954, 15.954, 15.954, 15.954, 15.954, 15.954, 15.954, 15.954, 15.954, 15.9884, 15.954
3.91502, 8.9903, 17.991, 16.0495, 3.31516, -9.00067, 16.0495, 0, 16.0496, 16.0496, 16.0495, 16.2201, 16.0581, 17.7677, 16.0495, 16.0495, 16.0495, 16.0495, 16.0495, 16.0495, 16.0495, 16.0495, 16.0495, 16.0495, 16.0495, 16.0495, 16.0495, 16.0495, 16.0936, 16.0495
3.92289, 9.14014, 18.3407, 16.1449, 3.33769, -9.20052, 16.1449, 0, 16.1449, 16.1449, 16.1449, 16.3155, 16.1546, 18.1046, 16.1449, 16.1449, 16.1449, 16.1449, 16.1449, 16.1449, 16.1449, 16.1449, 16.1449, 16.1449, 16.1449, 16.1449, 16.1449, 16.1449, 16.2006, 16.1449
3.93076, 8.40252, 18.7234, 16.2401, 3.22529, -10.3209, 16.2401, 0, 16.2401, 16.2401, 16.2401, 16.4106, 16.2513, 18.4722, 16.2401, 16.2401, 16.2401, 16.2401, 16.2401, 16.2401, 16.2401, 16.2401, 16.2401, 16.2401, 16.2401, 16.2401, 16.2401, 16.2401, 16.3094, 16.2401
3.93863, 8.87125, 19.1303, 16.335, 3.29716, -10.2591, 16.335, 0, 16.335, 16.335, 16.335, 16.5055, 16.3481, 18.8613, 16.335, 16.335, 16.335, 16.335, 16.335, 16.335, 16.335, 16.335, 16.335, 16.335, 16.335, 16.335, 16.335, 16.335, 16.4202, 16.335
3.94649, 6.27136, 19.5517, 16.4295, 2.876, -13.2804, 16.4295, 0, 16.4295, 16.4295, 16.4295, 16.6, 16.4451, 19.2621, 16.4295, 16.4295, 16.4295, 16.4295, 16.4295, 16.4295, 16.4295, 16.4295, 16.4295, 16.4295, 16.4295, 16.4295, 16.4295, 16.4295, 16.5329, 16.4295
3.95436, 10.2664, 19.9776, 16.5236, 3.50235, -9.71111, 16.5236, 0, 16.5236, 16.5236, 16.5236, 16.6942, 16.5424, 19.6646, 16.5236, 16.5236, 16.5236, 16.5236, 16.5236, 16.5236, 16.5236, 16.5236, 16.5236, 16.5236, 16.5236, 16.5236, 16.5236, 16.5236, 16.6472, 16.5236
3.96223, 5.44771, 20.3971, 16.6172, 2.72905, -14.9494, 16.6172, 0, 16.6172, 16.6172, 16.6172, 16.7878, 16.64, 20.058, 16.6172, 16.6172, 16.6172, 16.6172, 16.6172, 16.6172, 16.6172, 16.6172, 16.6172, 16.6172, 16.6172, 16.6172, 16.6172, 16.6172, 16.7629, 16.6172
3.9701, 11.34, 20.7997, 16.7103, 3.6524, -9.45963, 16.7103, 0, 16.7103, 16.7103, 16.7103, 16.8808, 16.7382, 20.4317, 16.7103, 16.7103, 16.7103, 16.7103, 16.7103, 16.7103, 16.7103, 16.7103, 16.7103, 16.7103, 16.7103, 16.7103, 16.7103, 16.7103, 16.8797, 16.7103
3.97797, 15.9169, 21.1747, 16.8028, 4.23283, -5.2578, 16.8028, 0, 16.8028, 16.8028, 16.8028, 16.9733, 16.837, 20.7755, 16.8028, 16.8028, 16.8028, 16.8028, 16.8028, 16.8028, 16.8028, 16.8028, 16.8028, 16.8028, 16.8028, 16.8028, 16.8028, 16.8028, 16.9971, 16.8028
3.98583, 8.25675, 21.5123, 16.8947, 3.20262, -13.2555, 16.8947, 0, 16.8947, 16.8947, 16.8947, 17.0652, 16.9368, 21.0797, 16.8947, 16.8947, 16.8947, 16.8947, 16.8947, 16.8947, 16.8947, 16.8947, 16.8947, 16.8947, 16.8947, 16.8947, 16.8947, 16.8947, 17.1144, 16.8947
3.9937, 11.5608, 21.8039, 16.9859, 3.6825, -10.2431, 16.9859, 0, 16.9859, 16.9859, 16.9859, 17.1565, 17.0377, 21.3363, 16.9859, 16.9859, 16.9859, 16.9859, 16.9859, 16.9859, 16.9859, 16.9859, 16.9859, 16.9859, 16.9859, 16.9859, 16.9859, 16.9859, 17.2312, 16.9859
4.00157, 14.9757, 22.0426, 17.0766, 4.12015, -7.06696, 17.0766, 0, 17.0766, 17.0766, 17.0766, 17.2472, 17.1401, 21.5386, 17.0766, 17.0766, 17.0766, 17.0766, 17.0766, 17.0766, 17.0766, 17.0766, 17.0766, 17.0766, 17.0766, 17.0766, 17.0766, 17.0766, 17.3466, 17.0766
4.00944, 22.0035, 22.2236, 17.1667, 4.89934, -0.220078, 17.1667, 0, 17.1668, 17.1668, 17.1667, 17.3373, 17.2442, 21.6824, 17.1667, 17.1667, 17.1667, 17.1667, 17.1667, 17.1667, 17.1667, 17.1667, 17.1667, 17.1667, 17.1667, 17.1667, 17.1667, 17.1667, 17.4598, 17.1667
4.0173, 21.676, 22.3442, 17.2564, 4.8658, -0.668182, 17.2564, 0, 17.2564, 17.2564, 17.2564, 17.4269, 17.3505, 21.7655, 17.2564, 17.2564, 17.2564, 17.2564, 17.2564, 17.2564, 17.2564, 17.2564, 17.2564, 17.2564, 17.2564, 17.2564, 17.2564, 17.2564, 17.5703, 17.2564
4.02517, 9.98788, 22.4044, 17.3455, 3.46235, -12.4165, 17.3455, 0, 17.3455, 17.3455, 17.3455, 17.5161, 17.4591, 21.7884, 17.3455, 17.3455, 17.3455, 17.3455, 17.3455, 17.3455, 17.3455, 17.3455, 17.3455, 17.3455, 17.3455, 17.3455, 17.3455, 17.3455, 17.6773, 17.3455
4.03304, 17.4846, 22.4065, 17.4343, 4.41413, -4.92188, 17.4343, 0, 17.4344, 17.4344, 17.4343, 17.6049, 17.5703, 21.754, 17.4343, 17.4343, 17.4343, 17.4343, 17.4343, 17.4343, 17.4343, 17.4343, 17.4343, 17.4343, 17.4343, 17.4343, 17.4343, 17.4343, 17.7803, 17.4343
4.04091, 24.7273, 22.355, 17.5229, 5.16985, 2.37231, 17.5229, 0, 17.5229, 17.5229, 17.5229, 17.6934, 17.6842, 21.6672, 17.5229, 17.5229, 17.5229, 17.5229, 17.5229, 17.5229, 17.5229, 17.5229, 17.5229, 17.5229, 17.5229, 17.5229, 17.5229, 17.5229, 17.8788, 17.5229
4.04877, 13.9761, 22.2566, 17.6113, 3.99702, -8.28042, 17.6113, 0, 17.6113, 17.6113, 17.6113, 17.7818, 17.801, 21.5348, 17.6113, 17.6113, 17.6113, 17.6113, 17.6113, 17.6113, 17.6113, 17.6113, 17.6113, 17.6113, 17.6113, 17.6113, 17.6113, 17.6113, 17.9726, 17.6113
4.05664, 16.2184, 22.119, 17.6996, 4.2683, -5.90061, 17.6996, 0, 17.6996, 17.6996, 17.6996, 17.8701, 17.9206, 21.3653, 17.6996, 17.6996, 17.6996, 17.6996, 17.6996, 17.6996, 17.6996, 17.6996, 17.6996, 17.6996, 17.6996, 17.6996, 17.6996, 17.6996, 18.0616, 17.6996
4.06451, 20.7731, 21.9513, 17.7879, 4.77212, -1.17824, 17.7879, 0, 17.7879, 17.7879, 17.7879, 17.9585, 18.0428, 21.1678, 17.7879, 17.7879, 17.7879, 17.7879, 17.7879, 17.7879, 17.7879, 17.7879, 17.7879, 17.7879, 17.7879, 17.7879, 17.7879, 17.7879, 18.1459, 17.7879
4.07238, 9.51053, 21.7628, 17.8764, 3.39272, -12.2523, 17.8764, 0, 17.8764, 17.8764, 17.8764, 18.047, 18.1672, 20.952, 17.8764, 17.8764, 17.8764, 17.8764, 17.8764, 17.8764, 17.8764, 17.8764, 17.8764, 17.8764, 17.8764, 17.8764, 17.8764, 17.8764, 18.2258, 17.8764
4.08024, 12.2256, 21.5627, 17.9651, 3.77169, -9.33707, 17.9651, 0, 17.9651, 17.9651, 17.9651, 18.1356, 18.2933, 20.7272, 17.9651, 17.9651, 17.9651, 17.9651, 17.9651, 17.9651, 17.9651, 17.9651, 17.9651, 17.9651, 17.9651, 17.9651, 17.9651, 17.9651, 18.3018, 17.9651
4.08811, 10.2896, 21.3596, 18.0541, 3.50565, -11.07, 18.0541, 0, 18.0541, 18.0541, 18.0541, 18.2247, 18.4203, 20.5023, 18.0541, 18.0541, 18.0541, 18.0541, 18.0541, 18.0541, 18.0541, 18.0541, 18.0541, 18.0541, 18.0541, 18.0541, 18.0541, 18.0541, 18.3745, 18.0541
4.09598, 10.3774, 21.1611, 18.1434, 3.51815, -10.7837, 18.1434, 0, 18.1435, 18.1435, 18.1435, 18.314, 18.5475, 20.2853, 18.1434, 18.1434, 18.1434, 18.1434, 18.1434, 18.1434, 18.1434, 18.1434, 18.1434, 18.1434, 18.1434, 18.1434, 18.1434, 18.1434, 18.4446, 18.1434
4.10385, 16.0689, 20.9736, 18.2332, 4.25075, -4.90475, 18.2332, 0, 18.2333, 18.2333, 18.2332, 18.4038, 18.6738, 20.0828, 18.2332, 18.2332, 18.2332, 18.2332, 18.2332, 18.2332, 18.2332, 18.2332, 18.2332, 18.2332, 18.2332, 18.2332, 18.2332, 18.2332, 18.5129, 18.2332
4.11171, 8.66682, 20.8021, 18.3235, 3.26601, -12.1353, 18.3235, 0, 18.3235, 18.3235, 18.3235, 18.494, 18.7983, 19.8999, 18.3235, 18.3235, 18.3235, 18.3235, 18.3235, 18.3235, 18.3235, 18.3235, 18.3235, 18.3235, 18.3235, 18.3235, 18.3235, 18.3235, 18.5802, 18.3235
4.11958, 12.545, 20.6499, 18.4142, 3.81378, -8.10499, 18.4142, 0, 18.4142, 18.4142, 18.4142, 18.5848, 18.9198, 19.7406, 18.4142, 18.4142, 18.4142, 18.4142, 18.4142, 18.4142, 18.4142, 18.4142, 18.4142, 18.4142, 18.4142, 18.4142, 18.4142, 18.4142, 18.6473, 18.4142
4.12745, 20.6425, 20.5192, 18.5054, 4.75841, 0.123316, 18.5054, 0, 18.5055, 18.5055, 18.5055, 18.676, 19.0375, 19.607, 18.5054, 18.5054, 18.5054, 18.5054, 18.5054, 18.5054, 18.5054, 18.5054, 18.5054, 18.5054, 18.5054, 18.5055, 18.5054, 18.5054, 18.7149, 18.5054
4.13532, 17.5435, 20.4105, 18.5972, 4.42081, -2.86701, 18.5972, 0, 18.5972, 18.5972, 18.5972, 18.7677, 19.1503, 19.5004, 18.5972, 18.5972, 18.5972, 18.5972, 18.5972, 18.5972, 18.5972, 18.5972, 18.5972, 18.5972, 18.5972, 18.5972, 18.5972, 18.5972, 18.7836, 18.5972
4.14318, 13.4173, 20.3237, 18.6894, 3.92649, -6.9064, 18.6894, 0, 18.6894, 18.6894, 18.6894, 18.86, 19.2575, 19.4204, 18.6894, 18.6894, 18.6894, 18.6894, 18.6894, 18.6894, 18.6894, 18.6894, 18.6894, 18.6894, 18.6894, 18.6894, 18.6894, 18.6894, 18.8539, 18.6894
4.15105, 10.9812, 20.2575, 18.7821, 3.60294, -9.27633, 18.7821, 0, 18.7822, 18.7822, 18.7821, 18.9527, 19.3586, 19.3663, 18.7821, 18.7821, 18.7821, 18.7821, 18.7821, 18.7821, 18.7821, 18.7821, 18.7821, 18.7821, 18.7821, 18.7821, 18.7821, 18.7821, 18.9263, 18.7821
4.15892, 11.7691, 20.2102, 18.8753, 3.71068, -8.44102, 18.8753, 0, 18.8754, 18.8754, 18.8753, 19.0459, 19.4531, 19.3362, 18.8753, 18.8753, 18.8753, 18.8753, 18.8753, 18.8753, 18.8753, 18.8753, 18.8753, 18.8753, 18.8753, 18.8753, 18.8753, 18.8753, 19.0009, 18.8753
4.16679, 14.4008, 20.1796, 18.969, 4.04978, -5.77889, 18.969, 0, 18.969, 18.969, 18.969, 19.1396, 19.5411, 19.3279, 18.969, 18.969, 18.969, 18.969, 18.969, 18.969, 18.969, 18.969, 18.969, 18.969, 18.969, 18.969, 18.969, 18.969, 19.078, 18.969
4.17465, 15.7408, 20.1637, 19.0631, 4.21199, -4.42289, 19.0631, 0, 19.0631, 19.0631, 19.0631, 19.2337, 19.6227, 19.3391, 19.0631, 19.0631, 19.0631, 19.0631, 19.0631, 19.0631, 19.0631, 19.0631, 19.0631, 19.0631, 19.0631, 19.0631, 19.0631, 19.0631, 19.1575, 19.0631
4.18252, 15.1966, 20.1603, 19.1576, 4.14688, -4.96367, 19.1576, 0, 19.1576, 19.1576, 19.1576, 19.3282, 19.6983, 19.3672, 19.1576, 19.1576, 19.1576, 19.1576, 19.1576, 19.1576, 19.1576, 19.1576, 19.1576, 19.1576, 19.1576, 19.1576, 19.1576, 19.1576, 19.2393, 19.1576
4.19039, 15.1917, 20.1673, 19.2525, 4.14629, -4.97564, 19.2525, 0, 19.2525, 19.2525, 19.2525, 19.4231, 19.7686, 19.4096, 19.2525, 19.2525, 19.2525, 19.2525, 19.2525, 19.2525, 19.2525, 19.2525, 19.2525, 19.2525, 19.2525, 19.2525, 19.2525, 19.2525, 19.3235, 19.2525
4.19826, 9.98798, 20.1833, 19.3478, 3.46237, -10.1953, 19.3478, 0, 19.3478, 19.3478, 19.3478, 19.5184, 19.8344, 19.4641, 19.3478, 19.3478, 19.3478, 19.3478, 19.3478, 19.3478, 19.3478, 19.3478, 19.3478, 19.3478, 19.3478, 19.3478, 19.3478, 19.3478, 19.4097, 19.3478
4.20612, 14.7743, 20.2067, 19.4434, 4.09564, -5.43239, 19.4434, 0, 19.4434, 19.4434, 19.4434, 19.614, 19.8967, 19.5285, 19.4434, 19.4434, 19.4434, 19.4434, 19.4434, 19.4434, 19.4434, 19.4434, 19.4434, 19.4434, 19.4434, 19.4434, 19.4434, 19.4434, 19.4977, 19.4434
4.21399, 14.3957, 20.2365, 19.5394, 4.04916, -5.84082, 19.5394, 0, 19.5394, 19.5394, 19.5394, 19.71, 19.9566, 19.6008, 19.5394, 19.5394, 19.5394, 19.5394, 19.5394, 19.5394, 19.5394, 19.5394, 19.5394, 19.5394, 19.5394, 19.5394, 19.5394, 19.5394, 19.5873, 19.5394
4.22186, 12.9858, 20.2721, 19.6357, 3.87115, -7.2863, 19.6357, 0, 19.6357, 19.6357, 19.6357, 19.8063, 20.015, 19.6795, 19.6357, 19.6357, 19.6357, 19.6357, 19.6357, 19.6357, 19.6357, 19.6357, 19.6357, 19.6357, 19.6357, 19.6357, 19.6357, 19.6357, 19.6784, 19.6357
4.22973, 12.7959, 20.3128, 19.7324, 3.84654, -7.51698, 19.7324, 0, 19.7324, 19.7324, 19.7324, 19.903, 20.0731, 19.7632, 19.7324, 19.7324, 19.7324, 19.7324, 19.7324, 19.7324, 19.7324, 19.7324, 19.7324, 19.7324, 19.7324, 19.7324, 19.7324, 19.7324, 19.7706, 19.7324
4.23759, 7.73563, 20.3585, 19.8293, 3.1202, -12.6228, 19.8293, 0, 19.8293, 19.8293, 19.8293, 19.9999, 20.1318, 19.8508, 19.8293, 19.8293, 19.8293, 19.8293, 19.8293, 19.8293, 19.8293, 19.8293, 19.8293, 19.8293, 19.8293, 19.8293, 19.8293, 19.8293, 19.8639, 19.8293
4.24546, 12.6868, 20.4088, 19.9266, 3.83233, -7.72198, 19.9266, 0, 19.9266, 19.9266, 19.9266, 20.0972, 20.192, 19.9413, 19.9266, 19.9266, 19.9266, 19.9266, 19.9266, 19.9266, 19.9266, 19.9266, 19.9266, 19.9266, 19.9266, 19.9266, 19.9266, 19.9266, 19.958, 19.9266
4.25333, 9.72381, 20.4637, 20.0242, 3.42401, -10.7399, 20.0242, 0, 20.0242, 20.0242, 20.0242, 20.1948, 20.2543, 20.0341, 20.0242, 20.0242, 20.0242, 20.0242, 20.0242, 20.0242, 20.0242, 20.0242, 20.0242, 20.0242, 20.0242, 20.0242, 20.0242, 20.0242, 20.0528, 20.0242
4.2612, 10.1648, 20.5231, 20.122, 3.48781, -10.3583, 20.122, 0, 20.122, 20.122, 20.122, 20.2927, 20.3193, 20.1287, 20.122, 20.122, 20.122, 20.122, 20.122, 20.122, 20.122, 20.122, 20.122, 20.122, 20.122, 20.122, 20.122, 20.122, 20.1484, 20.122
4.26906, 9.62887, 20.5871, 20.2202, 3.41011, -10.9582, 20.2202, 0, 20.2202, 20.2202, 20.2202, 20.3909, 20.3874, 20.2246, 20.2202, 20.2202, 20.2202, 20.2202, 20.2202, 20.2202, 20.2202, 20.2202, 20.2202, 20.2202, 20.2202, 20.2202, 20.2202, 20.2202, 20.2446, 20.2202
4.27693, 17.0379, 20.6554, 20.3186, 4.36325, -3.6175, 20.3186, 0, 20.3186, 20.3186, 20.3186, 20.4894, 20.4589, 20.3215, 20.3186, 20.3186, 20.3186, 20.3186, 20.3186, 20.3186, 20.3186, 20.3186, 20.3186, 20.3186, 20.3186, 20.3186, 20.3186, 20.3186, 20.3414, 20.3186
4.2848, 18.9376, 20.7281, 20.4173, 4.57576, -1.79047, 20.4173, 0, 20.4173, 20.4173, 20.4173, 20.5883, 20.5337, 20.4192, 20.4173, 20.4173, 20.4173, 20.4173, 20.4173, 20.4173, 20.4173, 20.4173, 20.4173, 20.4173, 20.4173, 20.4173, 20.4173, 20.4173, 20.4388, 20.4173
4.29267, 9.64808, 20.8049, 20.5163, 3.41293, -11.1568, 20.5163, 0, 20.5163, 20.5163, 20.5163, 20.6874, 20.612, 20.5175, 20.5163, 20.5163, 20.5163, 20.5163, 20.5163, 20.5163, 20.5163, 20.5163, 20.5163, 20.5163, 20.5163, 20.5163, 20.5163, 20.5163, 20.5369, 20.5163
4.30053, 6.66374, 20.8857, 20.6156, 2.94342, -14.2219, 20.6156, 0, 20.6156, 20.6156, 20.6156, 20.787, 20.6935, 20.6163, 20.6156, 20.6156, 20.6156, 20.6156, 20.6156, 20.6156, 20.6156, 20.6156, 20.6156, 20.6156, 20.6156, 20.6156, 20.6156, 20.6156, 20.6356, 20.6156
4.3084, 11.3132, 20.9702, 20.7151, 3.64873, -9.65698, 20.7151, 0, 20.7151, 20.7151, 20.7151, 20.8869, 20.778, 20.7156, 20.7151, 20.7151, 20.7151, 20.7151, 20.7151, 20.7151, 20.7151, 20.7151, 20.7151, 20.7151, 20.7151, 20.7151, 20.7151, 20.7151, 20.735, 20.7151
4.31627, 15.3039, 21.0582, 20.8149, 4.1598, -5.75434, 20.8149, 0, 20.8149, 20.8149, 20.8149, 20.9873, 20.8654, 20.8152, 20.8149, 20.8149, 20.8149, 20.8149, 20.8149, 20.8149, 20.8149, 20.8149, 20.8149, 20.8149, 20.8149, 20.8149, 20.8149, 20.8149, 20.8351, 20.8149
4.32414, 16.8508, 21.1496, 20.915, 4.34175, -4.29877, 20.915, 0, 20.915, 20.915, 20.915, 21.0882, 20.9553, 20.9152, 20.915, 20.915, 20.915, 20.915, 20.915, 20.915, 20.915, 20.915, 20.915, 20.915, 20.915, 20.915, 20.915, 20.915, 20.9359, 20.915
4.332, 9.78052, 21.244, 21.0153, 3.43228, -11.4635, 21.0153, 0, 21.0154, 21.0154, 21.0154, 21.1897, 21.0474, 21.0154, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0153, 21.0374, 21.0153
4.33987, 16.1999, 21.3413, 21.1159, 4.26613, -5.14136, 21.1159, 0, 21.116, 21.116, 21.116, 21.292, 21.1415, 21.116, 21.1159, 21.1159, 21.1159, 21.1159, 21.1159, 21.1159, 21.1159, 21.1159, 21.1159, 21.1159, 21.1159, 21.116, 21.1159, 21.1159, 21.1396, 21.1159
4.34774, 7.99058, 21.4413, 21.2168, 3.16079, -13.4507, 21.2168, 0, 21.2168, 21.2168, 21.2168, 21.3952, 21.2372, 21.2168, 21.2168, 21.2168, 21.2168, 21.2168, 21.2168, 21.2168, 21.2168, 21.2168, 21.2168, 21.2168, 21.2168, 21.2168, 21.2168, 21.2168, 21.2425, 21.2168
4.35561, 12.9903, 21.544, 21.3179, 3.87173, -8.55374, 21.3179, 0, 21.318, 21.318, 21.3179, 21.4995, 21.3343, 21.318, 21.3179, 21.3179, 21.3179, 21.3179, 21.3179, 21.3179, 21.3179, 21.3179, 21.3179, 21.3179, 21.3179, 21.3179, 21.3179, 21.3179, 21.346, 21.3179
4.36347, 10.4351, 21.6495, 21.4193, 3.52634, -11.2144, 21.4193, 0, 21.4193, 21.4193, 21.4193, 21.6053, 21.4327, 21.4193, 21.4193, 21.4193, 21.4193, 21.4193, 21.4193, 21.4193, 21.4193, 21.4193, 21.4193, 21.4193, 21.4193, 21.4193, 21.4193, 21.4193, 21.45, 21.4193
4.37134, 12.1295, 21.7578, 21.5209, 3.75892, -9.62828, 21.5209, 0, 21.521, 21.521, 21.5209, 21.713, 21.532, 21.5209, 21.5209, 21.5209, 21.5209, 21.5209, 21.5209, 21.5209, 21.5209, 21.5209, 21.5209, 21.5209, 21.5209, 21.5209, 21.5209, 21.5209, 21.5546, 21.5209
4.37921, 14.9812, 21.8692, 21.6228, 4.12082, -6.88808, 21.6228, 0, 21.6228, 21.6228, 21.6228, 21.8231, 21.6322, 21.6228, 21.6228, 21.6228, 21.6228, 21.6228, 21.6228, 21.6228, 21.6228, 21.6228, 21.6228, 21.6228, 21.6228, 21.6228, 21.6228, 21.6228, 21.6596, 21.6228
4.38708, 19.9801, 21.9843, 21.725, 4.68829, -2.00422, 21.725, 0, 21.725, 21.725, 21.725, 21.9363, 21.7331, 21.725, 21.725, 21.725, 21.725, 21.725, 21.725, 21.725, 21.725, 21.725, 21.725, 21.725, 21.725, 21.725, 21.725, 21.725, 21.7649, 21.725
4.39494, 16.6744, 22.1038, 21.8274, 4.32138, -5.4294, 21.8274, 0, 21.8274, 21.8274, 21.8274, 22.0534, 21.8346, 21.8274, 21.8274, 21.8274, 21.8274, 21.8274, 21.8274, 21.8274, 21.8274, 21.8274, 21.8274, 21.8274, 21.8274, 21.8274, 21.8274, 21.8274, 21.8704, 21.8274
4.40281, 27.1058, 22.2285, 21.93, 5.39498, 4.87727, 21.93, 0, 21.93, 21.93, 21.93, 22.1756, 21.9366, 21.93, 21.93, 21.93, 21.93, 21.93, 21.93, 21.93, 21.93, 21.93, 21.93, 21.93, 21.93, 21.93, 21.93, 21.93, 21.9762, 21.93
4.41068, 20.2958, 22.3599, 22.0329, 4.72184, -2.0641, 22.0329, 0, 22.0329, 22.0329, 22.0329, 22.3044, 22.039, 22.0329, 22.0329, 22.0329, 22.0329, 22.0329, 22.0329, 22.0329, 22.0329, 22.0329, 22.0329, 22.0329, 22.0329, 22.0329, 22.0329, 22.0329, 22.0822, 22.0329
4.41855, 10.8469, 22.4996, 22.136, 3.58425, -11.6528, 22.136, 0, 22.136, 22.136, 22.136, 22.4414, 22.1418, 22.136, 22.136, 22.136, 22.136, 22.136, 22.136, 22.136, 22.136, 22.136, 22.136, 22.136, 22.136, 22.136, 22.136, 22.136, 22.1883, 22.136
4.42641, 16.852, 22.65, 22.2394, 4.34189, -5.79796, 22.2394, 0, 22.2394, 22.2394, 22.2394, 22.5891, 22.245, 22.2394, 22.2394, 22.2394, 22.2394, 22.2394, 22.2394, 22.2394, 22.2394, 22.2394, 22.2394, 22.2394, 22.2394, 22.2394, 22.2394, 22.2394, 22.2947, 22.2394
4.43428, 13.4899, 22.8138, 22.343, 3.93572, -9.32388, 22.343, 0, 22.343, 22.343, 22.343, 22.75, 22.3485, 22.343, 22.343, 22.343, 22.343, 22.343, 22.343, 22.343, 22.343, 22.343, 22.343, 22.343, 22.343, 22.343, 22.343, 22.343, 22.4012, 22.343
4.44215, 19.719, 22.9945, 22.4469, 4.66037, -3.27548, 22.4469, 0, 22.4469, 22.4469, 22.4469, 22.9277, 22.4523, 22.4469, 22.4469, 22.4469, 22.4469, 22.4469, 22.4469, 22.4469, 22.4469, 22.4469, 22.4469, 22.4469, 22.4469, 22.4469, 22.4469, 22.4469, 22.5082, 22.4469
4.45002, 32.8622, 23.1963, 22.551, 5.90442, 9.66592, 22.551, 0, 22.551, 22.551, 22.551, 23.1262, 22.5564, 22.551, 22.551, 22.551, 22.551, 22.551, 22.551, 22.551, 22.551, 22.551, 22.551, 22.551, 22.551, 22.551, 22.551, 22.551, 22.6156, 22.551
4.45788, 21.5779, 23.4242, 22.6553, 4.85571, -1.84629, 22.6553, 0, 22.6553, 22.6553, 22.6553, 23.3504, 22.6608, 22.6553, 22.6553, 22.6553, 22.6553, 22.6553, 22.6553, 22.6553, 22.6553, 22.6553, 22.6553, 22.6553, 22.6553, 22.6553, 22.6553, 22.6553, 22.7237, 22.6553
