   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_860.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
2.3648, 4.55167, 9.34391, 3.72066, 2.55962, -4.79223, 0, 3.72066, 3.72196, 3.72066, 3.72175, 3.73589, 3.78062, 8.61012, 3.7207, 3.72066, 3.72066, 3.72066, 3.72066, 3.72066, 3.72066, 3.72066, 4.36304, 3.72066, 3.73442
2.37277, 5, 8.72523, 3.79467, 2.64575, -3.72523, 0, 3.79467, 3.79597, 3.79467, 3.79576, 3.80991, 3.85463, 7.97207, 3.79469, 3.79467, 3.79467, 3.79467, 3.79467, 3.79467, 3.79467, 3.79467, 4.45584, 3.79467, 3.80903
2.38074, 5, 8.14175, 3.86913, 2.64575, -3.14175, 0, 3.86914, 3.87043, 3.86914, 3.87023, 3.88437, 3.92909, 7.37957, 3.86914, 3.86913, 3.86913, 3.86913, 3.86913, 3.86913, 3.86913, 3.86913, 4.53873, 3.86913, 3.8841
2.3887, 3, 7.61516, 3.94401, 2.23607, -4.61516, 0, 3.94402, 3.94531, 3.94401, 3.94511, 3.95925, 4.00397, 6.85418, 3.94402, 3.94401, 3.94401, 3.94401, 3.94401, 3.94401, 3.94401, 3.94401, 4.61181, 3.94401, 3.9596
2.39667, 7, 7.15981, 4.01928, 3, -0.159812, 0, 4.01929, 4.02058, 4.01928, 4.02038, 4.03452, 4.07924, 6.40939, 4.01928, 4.01928, 4.01928, 4.01928, 4.01928, 4.01928, 4.01928, 4.01928, 4.67589, 4.01928, 4.03549
2.40464, 3.86769, 6.78295, 4.09491, 2.42233, -2.91526, 0, 4.09492, 4.09621, 4.09491, 4.09601, 4.11015, 4.15488, 6.05106, 4.09491, 4.09491, 4.09491, 4.09491, 4.09491, 4.09491, 4.09491, 4.09491, 4.73235, 4.09491, 4.11176
2.41261, 6.13231, 6.48547, 4.17088, 2.85172, -0.353161, 0, 4.17088, 4.17218, 4.17088, 4.17197, 4.18611, 4.23084, 5.77822, 4.17088, 4.17088, 4.17088, 4.17088, 4.17088, 4.17088, 4.17088, 4.17088, 4.78302, 4.17088, 4.18837
2.42057, 5, 6.26314, 4.24716, 2.64575, -1.26314, 0, 4.24716, 4.24846, 4.24716, 4.24825, 4.26239, 4.30713, 5.58457, 4.24716, 4.24716, 4.24716, 4.24716, 4.24716, 4.24716, 4.24716, 4.24716, 4.82996, 4.24716, 4.26531
2.42854, 2, 6.10798, 4.32374, 2, -4.10798, 0, 4.32374, 4.32504, 4.32374, 4.32483, 4.33897, 4.38371, 5.46001, 4.32374, 4.32374, 4.32374, 4.32374, 4.32374, 4.32374, 4.32374, 4.32374, 4.87528, 4.32374, 4.34256
2.43651, 5, 6.00972, 4.4006, 2.64575, -1.00972, 0, 4.4006, 4.4019, 4.4006, 4.40169, 4.41583, 4.46058, 5.39225, 4.4006, 4.4006, 4.4006, 4.4006, 4.4006, 4.4006, 4.4006, 4.4006, 4.92095, 4.4006, 4.42009
2.44447, 4.26543, 5.95701, 4.47774, 2.50308, -1.69159, 0, 4.47775, 4.47904, 4.47775, 4.47884, 4.49298, 4.53774, 5.36826, 4.47774, 4.47774, 4.47774, 4.47774, 4.47774, 4.47774, 4.47774, 4.47774, 4.96868, 4.47774, 4.49792
2.45244, 3.73457, 5.93867, 4.55517, 2.3947, -2.2041, 0, 4.55518, 4.55647, 4.55518, 4.55627, 4.57041, 4.6152, 5.37547, 4.55517, 4.55517, 4.55517, 4.55517, 4.55517, 4.55517, 4.55517, 4.55517, 5.01983, 4.55517, 4.57605
2.46041, 7, 5.94446, 4.63289, 3, 1.05554, 0, 4.6329, 4.63419, 4.6329, 4.63399, 4.64813, 4.69297, 5.40267, 4.63289, 4.63289, 4.63289, 4.63289, 4.63289, 4.63289, 4.63289, 4.63289, 5.0754, 4.63289, 4.65447
2.46838, 5.41456, 5.96582, 4.71092, 2.72297, -0.55126, 0, 4.71093, 4.71222, 4.71093, 4.71202, 4.72616, 4.77109, 5.44055, 4.71092, 4.71092, 4.71092, 4.71092, 4.71092, 4.71092, 4.71092, 4.71092, 5.13611, 4.71092, 4.73321
2.47634, 3.58544, 5.99625, 4.78928, 2.36335, -2.41081, 0, 4.78929, 4.79058, 4.78929, 4.79038, 4.80452, 4.84958, 5.48203, 4.78928, 4.78928, 4.78928, 4.78928, 4.78928, 4.78928, 4.78928, 4.78928, 5.20257, 4.78928, 4.81229
2.48431, 5, 6.03164, 4.86798, 2.64575, -1.03164, 0, 4.86799, 4.86928, 4.86799, 4.86908, 4.88322, 4.9285, 5.52229, 4.86798, 4.86798, 4.86798, 4.86798, 4.86798, 4.86798, 4.86798, 4.86798, 5.27545, 4.86798, 4.89171
2.49228, 10, 6.07042, 4.94705, 3.4641, 3.92958, 0, 4.94706, 4.94835, 4.94705, 4.94815, 4.96229, 5.00792, 5.55857, 4.94705, 4.94705, 4.94705, 4.94705, 4.94705, 4.94705, 4.94705, 4.94705, 5.35594, 4.94705, 4.97152
2.50024, 9, 6.11369, 5.0265, 3.31662, 2.88631, 0, 5.0265, 5.0278, 5.0265, 5.0276, 5.04174, 5.08791, 5.58991, 5.0265, 5.0265, 5.0265, 5.0265, 5.0265, 5.0265, 5.0265, 5.0265, 5.44602, 5.0265, 5.05171
2.50821, 7, 6.16538, 5.10634, 3, 0.834617, 0, 5.10635, 5.10764, 5.10634, 5.10744, 5.12158, 5.16858, 5.61674, 5.10634, 5.10634, 5.10634, 5.10634, 5.10634, 5.10634, 5.10634, 5.10634, 5.54915, 5.10634, 5.1323
2.51618, 11.4001, 6.23248, 5.18658, 3.66062, 5.16767, 0, 5.18659, 5.18788, 5.18659, 5.18768, 5.20182, 5.25006, 5.64043, 5.18658, 5.18658, 5.18658, 5.18658, 5.18658, 5.18658, 5.18658, 5.18658, 5.6708, 5.18658, 5.2133
2.52415, 10.793, 6.32534, 5.26723, 3.57673, 4.46764, 0, 5.26723, 5.26853, 5.26723, 5.26832, 5.28246, 5.33252, 5.6629, 5.26723, 5.26723, 5.26723, 5.26723, 5.26723, 5.26723, 5.26723, 5.26723, 5.81925, 5.26723, 5.29471
2.53211, 16.9928, 6.45815, 5.34826, 4.35807, 10.5346, 0, 5.34827, 5.34956, 5.34826, 5.34936, 5.3635, 5.41618, 5.68624, 5.34826, 5.34826, 5.34826, 5.34826, 5.34826, 5.34826, 5.34826, 5.34826, 6.00636, 5.34826, 5.37652
2.54008, 18.6, 6.64946, 5.42968, 4.53872, 11.9505, 0, 5.42968, 5.43098, 5.42968, 5.43078, 5.44492, 5.50132, 5.71241, 5.42968, 5.42968, 5.42968, 5.42968, 5.42968, 5.42968, 5.42968, 5.42968, 6.24841, 5.42968, 5.45872
2.54805, 20.2142, 6.92262, 5.51147, 4.71319, 13.2916, 0, 5.51147, 5.51277, 5.51147, 5.51256, 5.5267, 5.5883, 5.74302, 5.51147, 5.51147, 5.51147, 5.51147, 5.51147, 5.51147, 5.51147, 5.51147, 6.56675, 5.51147, 5.5413
2.55602, 19.3881, 7.30606, 5.5936, 4.62472, 12.082, 0, 5.5936, 5.5949, 5.5936, 5.59469, 5.60884, 5.67762, 5.77923, 5.5936, 5.5936, 5.5936, 5.5936, 5.5936, 5.5936, 5.5936, 5.5936, 6.98813, 5.5936, 5.62424
2.56398, 19.3833, 7.83314, 5.67605, 4.62421, 11.5501, 0, 5.67606, 5.67735, 5.67605, 5.67715, 5.69129, 5.76987, 5.82171, 5.67605, 5.67605, 5.67605, 5.67605, 5.67605, 5.67605, 5.67605, 5.67605, 7.54455, 5.67605, 5.70752
2.57195, 23.3783, 8.54137, 5.75881, 5.03769, 14.837, 0, 5.75881, 5.76011, 5.75881, 5.75991, 5.77405, 5.8659, 5.87067, 5.75881, 5.75881, 5.75881, 5.75881, 5.75881, 5.75881, 5.75881, 5.75881, 8.27246, 5.75881, 5.79113
2.57992, 26.2312, 9.47053, 5.84184, 5.3133, 16.7606, 0, 5.84184, 5.84314, 5.84184, 5.84294, 5.85708, 5.96678, 5.92591, 5.84184, 5.84184, 5.84184, 5.84184, 5.84184, 5.84184, 5.84184, 5.84184, 9.21066, 5.84184, 5.87507
2.58788, 24.376, 10.66, 5.92512, 5.13576, 13.716, 0, 5.92513, 5.92642, 5.92512, 5.92622, 5.94036, 6.07394, 5.98696, 5.92512, 5.92512, 5.92512, 5.92512, 5.92512, 5.92512, 5.92512, 5.92512, 10.3975, 5.92512, 5.95936
2.59585, 38.7471, 12.1448, 6.00863, 6.38335, 26.6023, 0, 6.00863, 6.00993, 6.00863, 6.00972, 6.02387, 6.18928, 6.05315, 6.00863, 6.00863, 6.00863, 6.00863, 6.00863, 6.00863, 6.00863, 6.00863, 11.8666, 6.00863, 6.04404
2.60382, 27.9904, 13.9508, 6.09234, 5.47635, 14.0396, 0, 6.09235, 6.09364, 6.09235, 6.09344, 6.10758, 6.31529, 6.12371, 6.09234, 6.09234, 6.09234, 6.09234, 6.09234, 6.09234, 6.09234, 6.09234, 13.642, 6.09234, 6.12923
2.61179, 40.3615, 16.0894, 6.17625, 6.50857, 24.2721, 0, 6.17626, 6.17755, 6.17625, 6.17735, 6.19149, 6.45516, 6.19788, 6.17625, 6.17625, 6.17625, 6.17625, 6.17625, 6.17625, 6.17625, 6.17625, 15.7324, 6.17625, 6.21515
2.61975, 32.2504, 18.5523, 6.26033, 5.85239, 13.6982, 0, 6.26033, 6.26162, 6.26033, 6.26142, 6.27556, 6.61291, 6.27492, 6.26033, 6.26033, 6.26033, 6.26033, 6.26033, 6.26033, 6.26033, 6.26033, 18.1256, 6.26033, 6.30216
2.62772, 40.26, 21.3069, 6.34455, 6.50077, 18.9531, 0, 6.34456, 6.34585, 6.34456, 6.34565, 6.35979, 6.79345, 6.3542, 6.34455, 6.34455, 6.34455, 6.34455, 6.34455, 6.34455, 6.34455, 6.34455, 20.7844, 6.34455, 6.3909
2.63569, 40.7254, 24.2946, 6.42892, 6.53647, 16.4308, 0, 6.42893, 6.43022, 6.42892, 6.43002, 6.44416, 7.00251, 6.43516, 6.42892, 6.42892, 6.42892, 6.42892, 6.42892, 6.42892, 6.42892, 6.42892, 23.6437, 6.42892, 6.48234
2.64366, 50.9929, 27.4301, 6.51341, 7.27962, 23.5628, 0, 6.51342, 6.51471, 6.51342, 6.51451, 6.52865, 7.24652, 6.51736, 6.51341, 6.51341, 6.51341, 6.51341, 6.51341, 6.51341, 6.51341, 6.51341, 26.6107, 6.51341, 6.57805
2.65162, 41.9927, 30.6051, 6.59802, 6.6327, 11.3876, 0, 6.59802, 6.59932, 6.59802, 6.59911, 6.61326, 7.53221, 6.60046, 6.59802, 6.59802, 6.59802, 6.59802, 6.59802, 6.59802, 6.59802, 6.59802, 29.5685, 6.59802, 6.68035
2.65959, 46.9927, 33.6947, 6.68272, 6.99948, 13.298, 0, 6.68272, 6.68401, 6.68272, 6.68381, 6.69795, 7.86609, 6.6842, 6.68272, 6.68272, 6.68272, 6.68272, 6.68272, 6.68272, 6.68272, 6.68272, 32.3823, 6.68272, 6.79261
2.66756, 56.0559, 36.5673, 6.76751, 7.61945, 19.4887, 0, 6.76751, 6.7688, 6.76751, 6.7686, 6.78274, 8.2537, 6.76838, 6.76751, 6.76751, 6.76751, 6.76751, 6.76751, 6.76751, 6.76751, 6.76751, 34.9105, 6.76751, 6.91961
2.67552, 48.9297, 39.095, 6.85237, 7.13651, 9.83471, 0, 6.85237, 6.85367, 6.85237, 6.85346, 6.8676, 8.69861, 6.85288, 6.85237, 6.85237, 6.85237, 6.85237, 6.85237, 6.85237, 6.85237, 6.85237, 37.0152, 6.85237, 7.06782
2.68349, 37.9928, 41.1667, 6.93729, 6.32398, -3.17398, 0, 6.9373, 6.93859, 6.9373, 6.93839, 6.95253, 9.20154, 6.93758, 6.93729, 6.93729, 6.93729, 6.93729, 6.93729, 6.93729, 6.93729, 6.93729, 38.5761, 6.93729, 7.24576
2.69146, 41.687, 42.6988, 7.02227, 6.60961, -1.0118, 0, 7.02227, 7.02357, 7.02227, 7.02337, 7.03751, 9.75926, 7.02243, 7.02227, 7.02227, 7.02227, 7.02227, 7.02227, 7.02227, 7.02227, 7.02227, 39.5021, 7.02227, 7.46414
2.69943, 47.6432, 43.6436, 7.10729, 7.04579, 3.99957, 0, 7.10729, 7.10859, 7.10729, 7.10838, 7.12252, 10.3639, 7.10737, 7.10729, 7.10729, 7.10729, 7.10729, 7.10729, 7.10729, 7.10729, 7.10729, 39.7406, 7.10729, 7.73598
2.70739, 51.9636, 43.9948, 7.19234, 7.34599, 7.96883, 0, 7.19234, 7.19364, 7.19234, 7.19343, 7.20757, 11.0025, 7.19239, 7.19234, 7.19234, 7.19234, 7.19234, 7.19234, 7.19234, 7.19234, 7.19234, 39.283, 7.19234, 8.07625
2.71536, 49.0171, 43.7869, 7.27741, 7.14262, 5.23013, 0, 7.27741, 7.27871, 7.27741, 7.27851, 7.29265, 11.6571, 7.27743, 7.27741, 7.27741, 7.27741, 7.27741, 7.27741, 7.27741, 7.27741, 7.27741, 38.1658, 7.27741, 8.50123
2.72333, 57.6529, 43.0919, 7.36249, 7.72353, 14.561, 0, 7.3625, 7.36379, 7.3625, 7.36359, 7.37773, 12.3051, 7.36251, 7.36249, 7.36249, 7.36249, 7.36249, 7.36249, 7.36249, 7.36249, 7.36249, 36.4667, 7.36249, 9.02739
2.7313, 48.3228, 42.0098, 7.44758, 7.09386, 6.31298, 0, 7.44758, 7.44888, 7.44758, 7.44867, 7.46281, 12.9213, 7.44758, 7.44758, 7.44758, 7.44758, 7.44758, 7.44758, 7.44758, 7.44758, 7.44758, 34.2963, 7.44758, 9.66977
2.73926, 31.328, 40.6584, 7.53265, 5.77304, -9.33042, 0, 7.53266, 7.53395, 7.53266, 7.53375, 7.54789, 13.4786, 7.53266, 7.53265, 7.53265, 7.53265, 7.53265, 7.53265, 7.53265, 7.53265, 7.53265, 31.7875, 7.53265, 10.4399
2.74723, 38.6578, 39.16, 7.61771, 6.37634, -0.50219, 0, 7.61772, 7.61901, 7.61772, 7.61881, 7.63295, 13.9514, 7.61772, 7.61771, 7.61771, 7.61771, 7.61771, 7.61771, 7.61771, 7.61771, 7.61771, 29.0828, 7.61771, 11.3435
2.7552, 47.9904, 37.6291, 7.70274, 7.07039, 10.3613, 0, 7.70274, 7.70404, 7.70274, 7.70384, 7.71798, 14.317, 7.70274, 7.70274, 7.70274, 7.70274, 7.70274, 7.70274, 7.70274, 7.70274, 7.70274, 26.3219, 7.70274, 12.3781
2.76316, 34.6648, 36.1621, 7.78774, 6.05515, -1.49725, 0, 7.78774, 7.78904, 7.78774, 7.78883, 7.80297, 14.5581, 7.78774, 7.78774, 7.78774, 7.78774, 7.78774, 7.78774, 7.78774, 7.78774, 7.78774, 23.631, 7.78774, 13.5308
2.77113, 39.0239, 34.8298, 7.87268, 6.40499, 4.19415, 0, 7.87269, 7.87398, 7.87269, 7.87378, 7.88792, 14.6648, 7.87268, 7.87268, 7.87268, 7.87268, 7.87268, 7.87268, 7.87268, 7.87268, 7.87268, 21.1155, 7.87268, 14.7772
2.7791, 35.6411, 33.6733, 7.95757, 6.13524, 1.96785, 0, 7.95758, 7.95887, 7.95757, 7.95867, 7.97281, 14.635, 7.95757, 7.95757, 7.95757, 7.95757, 7.95757, 7.95757, 7.95757, 7.95757, 7.95757, 18.8549, 7.95757, 16.0809
2.78707, 38.9951, 32.7042, 8.04237, 6.40275, 6.29097, 0, 8.04238, 8.04367, 8.04237, 8.04347, 8.05761, 14.4752, 8.04237, 8.04237, 8.04237, 8.04237, 8.04237, 8.04237, 8.04237, 8.04237, 8.04237, 16.9016, 8.04237, 17.3945
2.79503, 37.3637, 31.9076, 8.12707, 6.27405, 5.45608, 0, 8.12708, 8.12837, 8.12708, 8.12817, 8.14231, 14.1997, 8.12707, 8.12707, 8.12707, 8.12707, 8.12707, 8.12707, 8.12707, 8.12707, 8.12707, 15.2822, 8.12707, 18.6622
2.803, 37.5666, 31.2488, 8.21164, 6.2902, 6.31785, 0, 8.21164, 8.21294, 8.21164, 8.21274, 8.22688, 13.829, 8.21164, 8.21164, 8.21164, 8.21164, 8.21164, 8.21164, 8.21164, 8.21164, 8.21164, 14.0015, 8.21164, 19.8238
2.81097, 37.6099, 30.6801, 8.29602, 6.29364, 6.92979, 0, 8.29602, 8.29732, 8.29602, 8.29711, 8.31126, 13.3879, 8.29602, 8.29602, 8.29602, 8.29602, 8.29602, 8.29602, 8.29602, 8.29602, 8.29602, 13.047, 8.29602, 20.8195
2.81894, 38.4405, 30.1499, 8.38013, 6.35929, 8.29066, 0, 8.38013, 8.38143, 8.38013, 8.38122, 8.39536, 12.9034, 8.38013, 8.38013, 8.38013, 8.38013, 8.38013, 8.38013, 8.38013, 8.38013, 8.38013, 12.3938, 8.38013, 21.5953
2.8269, 32.6891, 29.6096, 8.46386, 5.88974, 3.07943, 0, 8.46386, 8.46516, 8.46386, 8.46496, 8.4791, 12.4019, 8.46386, 8.46386, 8.46386, 8.46386, 8.46386, 8.46386, 8.46386, 8.46386, 8.46386, 12.0095, 8.46386, 22.1083
2.83487, 28.9088, 29.0202, 8.54704, 5.55957, -0.111446, 0, 8.54705, 8.54834, 8.54705, 8.54814, 8.56228, 11.9078, 8.54704, 8.54704, 8.54704, 8.54704, 8.54704, 8.54704, 8.54704, 8.54704, 8.54704, 11.8577, 8.54704, 22.3311
2.84284, 23.689, 28.356, 8.62942, 5.06843, -4.66704, 0, 8.62942, 8.63072, 8.62942, 8.63051, 8.64466, 11.4416, 8.62942, 8.62942, 8.62942, 8.62942, 8.62942, 8.62942, 8.62942, 8.62942, 8.62942, 11.901, 8.62942, 22.2547
2.8508, 25.9927, 27.6064, 8.71063, 5.29081, -1.61378, 0, 8.71063, 8.71193, 8.71063, 8.71172, 8.72586, 11.0185, 8.71063, 8.71063, 8.71063, 8.71063, 8.71063, 8.71063, 8.71063, 8.71063, 8.71063, 12.1026, 8.71063, 21.889
2.85877, 24.6964, 26.7752, 8.79017, 5.16686, -2.07878, 0, 8.79018, 8.79147, 8.79018, 8.79127, 8.80541, 10.6487, 8.79017, 8.79017, 8.79017, 8.79017, 8.79017, 8.79017, 8.79017, 8.79017, 8.79017, 12.427, 8.79017, 21.2622
2.86674, 26.7594, 25.878, 8.86738, 5.36278, 0.881371, 0, 8.86738, 8.86868, 8.86738, 8.86847, 8.88262, 10.337, 8.86738, 8.86738, 8.86738, 8.86738, 8.86738, 8.86738, 8.86738, 8.86738, 8.86738, 12.841, 8.86738, 20.4172
2.87471, 30.8142, 24.939, 8.94134, 5.72836, 5.8752, 0, 8.94134, 8.94263, 8.94134, 8.94243, 8.95657, 10.0837, 8.94134, 8.94134, 8.94134, 8.94134, 8.94134, 8.94134, 8.94134, 8.94134, 8.94134, 13.3129, 8.94134, 19.4075
2.88267, 21.1227, 23.9857, 9.0109, 4.80861, -2.86302, 0, 9.0109, 9.0122, 9.0109, 9.01199, 9.02613, 9.88496, 9.0109, 9.0109, 9.0109, 9.0109, 9.0109, 9.0109, 9.0109, 9.0109, 9.0109, 13.8133, 9.0109, 18.2916
2.89064, 20.2844, 23.0458, 9.07465, 4.72063, -2.76141, 0, 9.07465, 9.07595, 9.07465, 9.07574, 9.08988, 9.73443, 9.07465, 9.07465, 9.07465, 9.07465, 9.07465, 9.07465, 9.07465, 9.07465, 9.07465, 14.3152, 9.07465, 17.1278
2.89861, 17.9953, 22.143, 9.13089, 4.47161, -4.14773, 0, 9.13089, 9.13219, 9.13089, 9.13198, 9.14612, 9.62373, 9.13089, 9.13089, 9.13089, 9.13089, 9.13089, 9.13089, 9.13089, 9.13089, 9.13089, 14.7942, 9.13089, 15.9692
2.90658, 17.277, 21.295, 9.17767, 4.39056, -4.01799, 0, 9.17767, 9.17897, 9.17767, 9.17877, 9.19291, 9.54358, 9.17767, 9.17767, 9.17767, 9.17767, 9.17767, 9.17767, 9.17767, 9.17767, 9.17767, 15.2289, 9.17767, 14.8603
2.91454, 19.4336, 20.5125, 9.21285, 4.62965, -1.07885, 0, 9.21285, 9.21415, 9.21285, 9.21394, 9.22809, 9.4845, 9.21285, 9.21285, 9.21285, 9.21285, 9.21285, 9.21285, 9.21285, 9.21285, 9.21285, 15.6019, 9.21285, 13.8341
2.92251, 10.7204, 19.7987, 9.23418, 3.56657, -9.07824, 0, 9.23419, 9.23548, 9.23418, 9.23528, 9.24942, 9.43744, 9.23418, 9.23418, 9.23418, 9.23418, 9.23418, 9.23418, 9.23418, 9.23418, 9.23418, 15.8998, 9.23418, 12.9122
2.93048, 15.2747, 19.1505, 9.23946, 4.15629, -3.87578, 0, 9.23946, 9.24076, 9.23946, 9.24056, 9.2547, 9.39419, 9.23946, 9.23946, 9.23946, 9.23946, 9.23946, 9.23946, 9.23946, 9.23946, 9.23946, 16.1133, 9.23946, 12.1043
2.93844, 12.8146, 18.5599, 9.22669, 3.84897, -5.74529, 0, 9.22669, 9.22799, 9.22669, 9.22778, 9.24192, 9.34776, 9.22669, 9.22669, 9.22669, 9.22669, 9.22669, 9.22669, 9.22669, 9.22669, 9.22669, 16.2373, 9.22669, 11.4106
2.94641, 16.1806, 18.0153, 9.19425, 4.26387, -1.83469, 0, 9.19425, 9.19555, 9.19425, 9.19534, 9.20948, 9.29248, 9.19425, 9.19425, 9.19425, 9.19425, 9.19425, 9.19425, 9.19425, 9.19425, 9.19425, 16.27, 9.19425, 10.8237
2.95438, 12.0676, 17.5034, 9.14113, 3.75068, -5.43578, 0, 9.14114, 9.14243, 9.14114, 9.14223, 9.15637, 9.22424, 9.14113, 9.14113, 9.14113, 9.14113, 9.14113, 9.14113, 9.14113, 9.14113, 9.14113, 16.2128, 9.14113, 10.331
2.96235, 11.9275, 17.0107, 9.0671, 3.73196, -5.08313, 0, 9.0671, 9.06839, 9.0671, 9.06819, 9.08233, 9.14048, 9.0671, 9.0671, 9.0671, 9.0671, 9.0671, 9.0671, 9.0671, 9.0671, 9.0671, 16.0692, 9.0671, 9.91759
2.97031, 10.2603, 16.5243, 8.9728, 3.50147, -6.26404, 0, 8.97281, 8.9741, 8.97281, 8.9739, 8.98804, 9.0402, 8.9728, 8.9728, 8.9728, 8.9728, 8.9728, 8.9728, 8.9728, 8.9728, 8.9728, 15.8443, 8.9728, 9.56781
2.97828, 6.99521, 16.0336, 8.8599, 2.9992, -9.03839, 0, 8.8599, 8.8612, 8.8599, 8.86099, 8.87514, 8.92392, 8.8599, 8.8599, 8.8599, 8.8599, 8.8599, 8.8599, 8.8599, 8.8599, 8.8599, 15.5445, 8.8599, 9.26736
2.98625, 9.99517, 15.5303, 8.73098, 3.4634, -5.53516, 0, 8.73098, 8.73228, 8.73098, 8.73207, 8.74622, 8.79352, 8.73098, 8.73098, 8.73098, 8.73098, 8.73098, 8.73098, 8.73098, 8.73098, 8.73098, 15.177, 8.73098, 9.00411
2.99422, 9.99512, 15.0095, 8.58951, 3.4634, -5.01434, 0, 8.58951, 8.59081, 8.58951, 8.5906, 8.60474, 8.65201, 8.58951, 8.58951, 8.58951, 8.58951, 8.58951, 8.58951, 8.58951, 8.58951, 8.58951, 14.7501, 8.58951, 8.76872
3.00218, 5.4891, 14.4695, 8.4396, 2.73662, -8.9804, 0, 8.4396, 8.4409, 8.4396, 8.44069, 8.45484, 8.50333, 8.4396, 8.4396, 8.4396, 8.4396, 8.4396, 8.4396, 8.4396, 8.4396, 8.4396, 14.273, 8.4396, 8.55472
3.01015, 3.25067, 13.9125, 8.2858, 2.29143, -10.6618, 0, 8.2858, 8.2871, 8.2858, 8.28689, 8.30103, 8.352, 8.2858, 8.2858, 8.2858, 8.2858, 8.2858, 8.2858, 8.2858, 8.2858, 8.2858, 13.7562, 8.2858, 8.35818
3.01812, 9.74933, 13.3437, 8.1327, 3.42773, -3.59438, 0, 8.1327, 8.13399, 8.1327, 8.13379, 8.14793, 8.20272, 8.1327, 8.1327, 8.1327, 8.1327, 8.1327, 8.1327, 8.1327, 8.1327, 8.1327, 13.2115, 8.1327, 8.17725
3.02608, 9, 12.7715, 7.98467, 3.31662, -3.77146, 0, 7.98467, 7.98597, 7.98467, 7.98577, 7.99991, 8.06013, 7.98467, 7.98467, 7.98467, 7.98467, 7.98467, 7.98467, 7.98467, 7.98467, 7.98467, 12.6515, 7.98467, 8.01152
3.03405, 4, 12.206, 7.84552, 2.44949, -8.20597, 0, 7.84553, 7.84682, 7.84553, 7.84662, 7.86076, 7.92839, 7.84552, 7.84552, 7.84552, 7.84552, 7.84552, 7.84552, 7.84552, 7.84552, 7.84552, 12.0896, 7.84552, 7.86137
3.04202, 6, 11.6586, 7.71826, 2.82843, -5.65864, 0, 7.71827, 7.71956, 7.71827, 7.71936, 7.7335, 7.811, 7.71826, 7.71826, 7.71826, 7.71826, 7.71826, 7.71826, 7.71826, 7.71826, 7.71826, 11.5391, 7.71826, 7.72742
3.04999, 6, 11.1409, 7.60493, 2.82843, -5.14092, 0, 7.60493, 7.60623, 7.60493, 7.60602, 7.62016, 7.71059, 7.60493, 7.60493, 7.60493, 7.60493, 7.60493, 7.60493, 7.60493, 7.60493, 7.60493, 11.0124, 7.60493, 7.6101
3.05795, 4, 10.6633, 7.50649, 2.44949, -6.66326, 0, 7.50649, 7.50779, 7.50649, 7.50759, 7.52173, 7.62884, 7.50649, 7.50649, 7.50649, 7.50649, 7.50649, 7.50649, 7.50649, 7.50649, 7.50649, 10.5204, 7.50649, 7.50936
3.06592, 2, 10.2342, 7.42292, 2, -8.23423, 0, 7.42292, 7.42421, 7.42292, 7.42401, 7.43815, 7.56649, 7.42292, 7.42292, 7.42292, 7.42292, 7.42292, 7.42292, 7.42292, 7.42292, 7.42292, 10.0715, 7.42292, 7.42447
3.07389, 4.23135, 9.8599, 7.35328, 2.49627, -5.62854, 0, 7.35329, 7.35458, 7.35329, 7.35438, 7.36852, 7.52341, 7.35328, 7.35328, 7.35328, 7.35328, 7.35328, 7.35328, 7.35328, 7.35328, 7.35328, 9.67131, 7.35328, 7.35411
3.08186, 5.76865, 9.5434, 7.29597, 2.78723, -3.77475, 0, 7.29597, 7.29727, 7.29597, 7.29707, 7.31121, 7.49871, 7.29597, 7.29597, 7.29597, 7.29597, 7.29597, 7.29597, 7.29597, 7.29597, 7.29597, 9.32259, 7.29597, 7.2964
3.08982, 6, 9.28491, 7.24889, 2.82843, -3.28491, 0, 7.24889, 7.25019, 7.24889, 7.24998, 7.26412, 7.49093, 7.24889, 7.24889, 7.24889, 7.24889, 7.24889, 7.24889, 7.24889, 7.24889, 7.24889, 9.02501, 7.24889, 7.2491
3.09779, 8, 9.08196, 7.20977, 3.16228, -1.08196, 0, 7.20978, 7.21107, 7.20977, 7.21087, 7.22501, 7.49816, 7.20977, 7.20977, 7.20977, 7.20977, 7.20977, 7.20977, 7.20977, 7.20977, 7.20977, 8.77583, 7.20977, 7.20988
3.10576, 3, 8.92978, 7.17643, 2.23607, -5.92978, 0, 7.17643, 7.17773, 7.17643, 7.17753, 7.19167, 7.51821, 7.17643, 7.17643, 7.17643, 7.17643, 7.17643, 7.17643, 7.17643, 7.17643, 7.17643, 8.5703, 7.17643, 7.17648
3.11372, 2, 8.82188, 7.14692, 2, -6.82188, 0, 7.14693, 7.14822, 7.14693, 7.14802, 7.16216, 7.54869, 7.14692, 7.14692, 7.14692, 7.14692, 7.14692, 7.14692, 7.14692, 7.14692, 7.14692, 8.40245, 7.14692, 7.14695
