   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_438.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.658315, 0, 0.00386326, 6.64024e-05, 1.41421, -0.00386326, 0.000119541, 6.64024e-05, 6.64405e-05, 0.000111616, 0.000443919, 8.28404e-05, 0.000367074, 0.00015969, 0.000158585, 7.10396e-05, 0.000171415, 6.99748e-05, 6.64585e-05, 6.68048e-05, 0.00267315, 6.64027e-05, 0.000164345, 6.64024e-05, 6.64024e-05
0.666179, 0, 0.00557207, 0.000103919, 1.41421, -0.00557207, 0.000185823, 0.000103919, 0.000103977, 0.000173607, 0.000685791, 0.000129255, 0.000567348, 0.000247705, 0.000246001, 0.000111066, 0.000265776, 0.000109425, 0.000104005, 0.000104482, 0.00374792, 0.000103919, 0.000244755, 0.000103919, 0.000103919
0.674044, 0, 0.00798408, 0.000159279, 1.41421, -0.00798408, 0.000282968, 0.000159279, 0.000159367, 0.000264521, 0.001038, 0.000197541, 0.000859134, 0.00037642, 0.000373846, 0.000170072, 0.00040371, 0.000167594, 0.000159409, 0.000160064, 0.00523956, 0.00015928, 0.000361767, 0.000159279, 0.000159279
0.681908, 0, 0.0113508, 0.000239147, 1.41421, -0.0113508, 0.000422203, 0.000239147, 0.000239278, 0.000394902, 0.00153964, 0.000295773, 0.00127492, 0.00056051, 0.000556701, 0.000255121, 0.000600899, 0.000251453, 0.00023934, 0.000240237, 0.0072986, 0.000239148, 0.000529265, 0.000239147, 0.000239147
0.689772, 0, 0.0159911, 0.000351809, 1.41421, -0.0159911, 0.000617374, 0.000351809, 0.000351999, 0.000577768, 0.00223847, 0.000433958, 0.00185443, 0.00081802, 0.000812493, 0.000374983, 0.000876614, 0.000369661, 0.000352089, 0.000353317, 0.0101204, 0.00035181, 0.000764882, 0.000351809, 0.000351809
0.697636, 0, 0.0222981, 0.000507203, 1.41421, -0.0222981, 0.000884948, 0.000507203, 0.000507473, 0.000828611, 0.00319083, 0.000624054, 0.00264456, 0.00117035, 0.00116249, 0.000540166, 0.0012537, 0.000532595, 0.000507601, 0.00050928, 0.0139519, 0.000507205, 0.00109039, 0.000507203, 0.000507203
0.7055, 0, 0.0307412, 0.000716795, 1.41421, -0.0307412, 0.00124376, 0.000716795, 0.000717172, 0.00116517, 0.00446054, 0.000879807, 0.00369848, 0.00164191, 0.00163093, 0.000762781, 0.00175818, 0.000752217, 0.000717351, 0.000719645, 0.0190965, 0.000716798, 0.00153194, 0.000716795, 0.000716795
0.713364, 0, 0.0418612, 0.000993244, 1.41421, -0.0418612, 0.00171443, 0.000993244, 0.00099376, 0.00160687, 0.00611676, 0.00121633, 0.00507384, 0.00225931, 0.00224428, 0.00105618, 0.00241843, 0.00104172, 0.000994005, 0.000997135, 0.0259135, 0.000993248, 0.00212006, 0.000993244, 0.000993244
0.721228, 0, 0.0562557, 0.00134984, 1.41421, -0.0562557, 0.00231838, 0.00134984, 0.00135054, 0.00217393, 0.00823063, 0.00164945, 0.00683, 0.00305015, 0.00302995, 0.00143436, 0.00326384, 0.00141494, 0.00135087, 0.00135513, 0.0348118, 0.00134985, 0.00288956, 0.00134984, 0.00134984
0.729092, 0, 0.0745533, 0.00179973, 1.41421, -0.0745533, 0.00307656, 0.00179973, 0.00180064, 0.00288613, 0.0108707, 0.0021947, 0.00902428, 0.00404126, 0.00401462, 0.00191115, 0.00432297, 0.00188553, 0.00180108, 0.00180687, 0.0462337, 0.00179974, 0.00387928, 0.00179973, 0.00179973
0.736956, 0, 0.0973738, 0.00235485, 1.41421, -0.0973738, 0.00400774, 0.00235485, 0.00235603, 0.00376123, 0.0140976, 0.00286615, 0.0117073, 0.00525658, 0.00522206, 0.00249908, 0.00562127, 0.00246591, 0.00235659, 0.00236443, 0.0606279, 0.00235485, 0.00513181, 0.00235485, 0.00235485
0.74482, 0, 0.125278, 0.00302482, 1.41421, -0.125278, 0.00512674, 0.00302482, 0.00302632, 0.00481326, 0.0179575, 0.00367502, 0.0149179, 0.00671483, 0.00667086, 0.00320824, 0.00717858, 0.00316602, 0.00302705, 0.0030376, 0.0784115, 0.00302483, 0.00669376, 0.00302482, 0.00302482
0.752685, 0, 0.158704, 0.00381576, 1.41421, -0.158704, 0.00644248, 0.00381576, 0.00381764, 0.00605073, 0.0224768, 0.0046283, 0.0186783, 0.00842708, 0.00837205, 0.00404498, 0.00900663, 0.00399215, 0.00381855, 0.00383266, 0.0999202, 0.00381577, 0.00861645, 0.00381576, 0.00381576
0.760549, 1, 0.197905, 0.00472912, 1.73205, 0.802095, 0.00795632, 0.00472912, 0.00473144, 0.00747502, 0.0276562, 0.00572742, 0.0229892, 0.0103946, 0.0103268, 0.00501074, 0.0111066, 0.00494575, 0.00473256, 0.0047513, 0.125351, 0.00472914, 0.0109576, 0.00472912, 0.00472912
0.768413, 0, 0.24288, 0.00576094, 1.41421, -0.24288, 0.00966081, 0.00576094, 0.00576373, 0.00907918, 0.0334668, 0.00696732, 0.0278271, 0.0126073, 0.0125252, 0.00610126, 0.0134678, 0.00602256, 0.00576512, 0.00578979, 0.154704, 0.00576096, 0.0137848, 0.00576094, 0.00576094
0.776277, 0, 0.293323, 0.00690127, 1.41421, -0.293323, 0.011539, 0.00690127, 0.00690459, 0.0108473, 0.0398489, 0.00833588, 0.0331423, 0.0150429, 0.014945, 0.00730597, 0.0160662, 0.00721213, 0.00690627, 0.00693848, 0.187727, 0.00690129, 0.0171794, 0.00690127, 0.00690127
0.784141, 0, 0.348591, 0.00813423, 1.41421, -0.348591, 0.0135644, 0.00813423, 0.00813812, 0.0127546, 0.0467119, 0.00981399, 0.0388592, 0.0176671, 0.0175519, 0.00860809, 0.0188652, 0.00849779, 0.00814015, 0.00818181, 0.223873, 0.00813426, 0.0212432, 0.00813423, 0.00813423
0.792005, 0, 0.407698, 0.00943863, 1.41421, -0.407698, 0.0157024, 0.00943863, 0.00944312, 0.0147682, 0.0539383, 0.0113763, 0.0448801, 0.0204349, 0.0203013, 0.00998524, 0.0218169, 0.00985735, 0.00944556, 0.00949896, 0.262285, 0.00943867, 0.0261048, 0.00943863, 0.00943863
0.799869, 1.88516, 0.469345, 0.010789, 1.97108, 1.41582, 0.0179115, 0.010789, 0.0107941, 0.0168493, 0.0613893, 0.0129923, 0.0510894, 0.0232928, 0.0231398, 0.0114106, 0.0248643, 0.0112642, 0.0107971, 0.0108649, 0.301806, 0.0107891, 0.0319262, 0.010789, 0.010789
0.807733, 0.114837, 0.531994, 0.0121573, 1.45425, -0.417157, 0.0201463, 0.0121573, 0.012163, 0.0189548, 0.0689134, 0.0146286, 0.0573604, 0.0261823, 0.0260092, 0.0128545, 0.0279449, 0.0126888, 0.0121666, 0.0122522, 0.341023, 0.0121574, 0.0389084, 0.0121573, 0.0121573
0.815597, 1.87553, 0.593963, 0.0135146, 1.96864, 1.28157, 0.02236, 0.0135146, 0.0135209, 0.0210408, 0.076355, 0.0162508, 0.0635635, 0.029043, 0.0288495, 0.0142865, 0.0309947, 0.0141008, 0.0135253, 0.0136325, 0.378351, 0.0135146, 0.0472925, 0.0135146, 0.0135146
0.823461, 0.124471, 0.653554, 0.0148332, 1.45756, -0.529083, 0.0245078, 0.0148332, 0.0148401, 0.0230649, 0.0835649, 0.0178259, 0.0695742, 0.0318174, 0.0316032, 0.0156774, 0.033952, 0.0154712, 0.0148455, 0.0149792, 0.412138, 0.0148332, 0.0573567, 0.0148332, 0.0148332
0.831325, 0, 0.709192, 0.0160884, 1.41421, -0.709192, 0.0265498, 0.0160884, 0.0160959, 0.0249896, 0.090409, 0.0193245, 0.0752806, 0.0344537, 0.0342188, 0.0170013, 0.0367619, 0.0167739, 0.0161026, 0.0162688, 0.440795, 0.0160885, 0.0694047, 0.0160884, 0.0160884
0.83919, 2.79162, 0.759548, 0.0172604, 2.18898, 2.03207, 0.028453, 0.0172604, 0.0172684, 0.0267837, 0.0967756, 0.0207227, 0.0805898, 0.0369094, 0.0366538, 0.0182371, 0.0393788, 0.0179877, 0.017277, 0.017483, 0.462928, 0.0172605, 0.0837462, 0.0172604, 0.0172604
0.847054, 3.06461, 0.80365, 0.018335, 2.25047, 2.26096, 0.0301937, 0.018335, 0.0183435, 0.0284249, 0.102581, 0.0220033, 0.0854326, 0.0391531, 0.0388771, 0.0193699, 0.0417695, 0.0190974, 0.0183546, 0.0186099, 0.477462, 0.0183351, 0.100668, 0.018335, 0.018335
0.854918, 2.06948, 0.840943, 0.0193045, 2.0173, 1.22854, 0.0317577, 0.0193045, 0.0193134, 0.0299001, 0.107774, 0.0231566, 0.0897651, 0.041166, 0.0408697, 0.0203911, 0.0439135, 0.0200942, 0.0193278, 0.0196445, 0.483737, 0.0193045, 0.120395, 0.0193045, 0.0193045
0.862782, 2.07429, 0.871304, 0.0201672, 2.01849, 1.20298, 0.0331407, 0.0201672, 0.0201765, 0.0312052, 0.11233, 0.0241802, 0.0935697, 0.0429415, 0.0426253, 0.0212993, 0.0458038, 0.0209761, 0.0201955, 0.0205888, 0.48156, 0.0201673, 0.143052, 0.0201672, 0.0201672
0.870646, 2, 0.895008, 0.0209276, 2, 1.10499, 0.0343474, 0.0209276, 0.0209372, 0.0323449, 0.116257, 0.0250785, 0.0968523, 0.0444844, 0.0441485, 0.0220986, 0.047445, 0.0217468, 0.0209623, 0.0214512, 0.471227, 0.0209277, 0.168614, 0.0209276, 0.0209276
0.87851, 1.91847, 0.912639, 0.0215948, 1.97951, 1.00583, 0.0353903, 0.0215948, 0.0216047, 0.0333309, 0.119585, 0.0258616, 0.0996389, 0.0458092, 0.0454538, 0.0227985, 0.0488525, 0.0224153, 0.0216377, 0.0222459, 0.453475, 0.0215949, 0.196866, 0.0215948, 0.0215948
0.886374, 0.0815269, 0.924977, 0.0221815, 1.44275, -0.84345, 0.0362875, 0.0221815, 0.0221916, 0.0341801, 0.122364, 0.0265437, 0.101972, 0.0469376, 0.046563, 0.0234121, 0.050049, 0.0229943, 0.022235, 0.0229909, 0.429418, 0.0221816, 0.227379, 0.0221815, 0.0221815
0.894238, 0.913648, 0.932858, 0.0227025, 1.70694, -0.0192099, 0.0370611, 0.0227025, 0.0227128, 0.0349131, 0.124656, 0.0271418, 0.103903, 0.0478961, 0.0475026, 0.0239548, 0.0510624, 0.023499, 0.0227694, 0.0237063, 0.400428, 0.0227026, 0.259487, 0.0227025, 0.0227025
0.902102, 0.0863518, 0.937054, 0.0231735, 1.44442, -0.850702, 0.0377352, 0.0231735, 0.0231839, 0.035552, 0.126529, 0.0276738, 0.10549, 0.0487135, 0.0483015, 0.0244431, 0.0519234, 0.0239456, 0.0232574, 0.0244133, 0.368022, 0.0231736, 0.292299, 0.0231735, 0.0231735
0.909966, 0, 0.938162, 0.02361, 1.41421, -0.938162, 0.0383344, 0.0236099, 0.0236205, 0.0361188, 0.128053, 0.0281577, 0.106793, 0.0494189, 0.0489889, 0.0248929, 0.0526626, 0.0243503, 0.0237148, 0.0251313, 0.33373, 0.02361, 0.324733, 0.02361, 0.02361
0.917831, 0, 0.936539, 0.0240259, 1.41421, -0.936539, 0.0388824, 0.0240259, 0.0240365, 0.036634, 0.129298, 0.0286097, 0.107869, 0.0500396, 0.0495921, 0.025319, 0.053309, 0.0247281, 0.0241564, 0.0258771, 0.298986, 0.024026, 0.355564, 0.0240259, 0.0240259
0.925695, 1, 0.932288, 0.0244335, 1.73205, 0.0677118, 0.0394019, 0.0244335, 0.0244442, 0.0371157, 0.130324, 0.0290442, 0.10877, 0.0506001, 0.050136, 0.0257342, 0.0538887, 0.0250922, 0.0245952, 0.0266631, 0.265038, 0.0244336, 0.38351, 0.0244335, 0.0244335
0.933559, 0.901605, 0.925282, 0.0248427, 1.70341, -0.0236769, 0.0399136, 0.0248427, 0.0248534, 0.0375791, 0.131186, 0.0294732, 0.109539, 0.0511212, 0.0506414, 0.026149, 0.0544239, 0.025454, 0.0250415, 0.0274965, 0.232889, 0.0248428, 0.407319, 0.0248427, 0.0248427
0.941423, 2.89677, 0.915234, 0.0252609, 2.21286, 1.98154, 0.0404369, 0.0252609, 0.0252717, 0.0380363, 0.13193, 0.0299055, 0.110217, 0.0516198, 0.0511255, 0.0265712, 0.0549325, 0.0258222, 0.0255035, 0.0283783, 0.203273, 0.025261, 0.425865, 0.0252609, 0.0252609
0.949287, 0.201623, 0.901789, 0.0256933, 1.48379, -0.700166, 0.0409908, 0.0256932, 0.025704, 0.0384961, 0.132591, 0.0303478, 0.110832, 0.0521087, 0.0516011, 0.0270063, 0.0554286, 0.0262034, 0.0259869, 0.0293034, 0.176649, 0.0256933, 0.438245, 0.0256933, 0.0256933
0.957151, 1, 0.884628, 0.0261428, 1.73205, 0.115372, 0.0415943, 0.0261428, 0.0261536, 0.0389646, 0.133199, 0.0308043, 0.111407, 0.0525974, 0.0520777, 0.0274578, 0.0559222, 0.0266021, 0.0264954, 0.030261, 0.153234, 0.0261429, 0.443857, 0.0261428, 0.0261428
0.965015, 0, 0.863567, 0.0266108, 1.41421, -0.863567, 0.0422683, 0.0266108, 0.0266216, 0.0394455, 0.133774, 0.031277, 0.111961, 0.053092, 0.0525616, 0.0279272, 0.0564201, 0.0270211, 0.0270307, 0.0312352, 0.133035, 0.0266109, 0.442448, 0.0266108, 0.0266108
0.972879, 1, 0.838629, 0.0270973, 1.73205, 0.161371, 0.0430371, 0.0270972, 0.0271081, 0.0399405, 0.134332, 0.0317665, 0.112504, 0.053596, 0.0530564, 0.0284145, 0.0569263, 0.0274616, 0.0275936, 0.0322066, 0.115905, 0.0270974, 0.434142, 0.0270973, 0.0270973
0.980743, 0, 0.810091, 0.027601, 1.41421, -0.810091, 0.0439298, 0.0276009, 0.0276118, 0.0404498, 0.134883, 0.0322723, 0.113045, 0.0541113, 0.0535638, 0.0289188, 0.0574429, 0.0279241, 0.0281838, 0.0331534, 0.101588, 0.0276011, 0.419428, 0.027601, 0.027601
0.988607, 1, 0.778492, 0.0281203, 1.73205, 0.221508, 0.0449833, 0.0281201, 0.0281311, 0.0409726, 0.135432, 0.0327929, 0.113588, 0.0546379, 0.0540837, 0.0294384, 0.0579704, 0.0284079, 0.0288011, 0.0340539, 0.0897648, 0.0281204, 0.399118, 0.0281203, 0.0281203
0.996471, 0.882313, 0.744611, 0.0286528, 1.69774, 0.137702, 0.0462444, 0.0286525, 0.0286636, 0.0415074, 0.135983, 0.0333262, 0.114135, 0.0551751, 0.0546154, 0.0299712, 0.0585079, 0.0289123, 0.0294458, 0.0348879, 0.080094, 0.0286529, 0.374281, 0.0286528, 0.0286528
1.00434, 0.117687, 0.709416, 0.0291963, 1.45523, -0.591728, 0.0477742, 0.0291959, 0.0292071, 0.0420523, 0.136538, 0.0338702, 0.114688, 0.0557214, 0.0551573, 0.0305148, 0.0590541, 0.0294364, 0.0301201, 0.0356387, 0.0722385, 0.0291964, 0.346152, 0.0291963, 0.0291963
1.0122, 0, 0.673996, 0.0297482, 1.41421, -0.673996, 0.0496523, 0.0297477, 0.029759, 0.042605, 0.137097, 0.0344224, 0.115246, 0.0562751, 0.0557074, 0.0310668, 0.0596073, 0.0299795, 0.0308293, 0.0362944, 0.0658863, 0.0297483, 0.316044, 0.0297482, 0.0297482
1.02006, 1, 0.639496, 0.0303062, 1.73205, 0.360504, 0.0519834, 0.0303054, 0.030317, 0.0431635, 0.137659, 0.0349806, 0.115807, 0.0568341, 0.0562637, 0.0316248, 0.0601653, 0.030541, 0.0315844, 0.0368486, 0.0607616, 0.0303063, 0.285248, 0.0303062, 0.0303062
1.02793, 0, 0.607042, 0.0308679, 1.41421, -0.607042, 0.0549052, 0.0308668, 0.0308787, 0.0437254, 0.138223, 0.0355424, 0.11637, 0.0573964, 0.0568238, 0.0321865, 0.0607259, 0.0311212, 0.0324051, 0.0373009, 0.0566292, 0.0308679, 0.254957, 0.0308679, 0.0308679
1.03579, 0, 0.577698, 0.031431, 1.41421, -0.577698, 0.0585983, 0.0314297, 0.0314419, 0.0442888, 0.138788, 0.0361056, 0.116935, 0.0579599, 0.0573858, 0.0327497, 0.0612866, 0.0317209, 0.0333248, 0.0376567, 0.0532943, 0.0314311, 0.226197, 0.031431, 0.031431
1.04366, 1.86786, 0.552434, 0.0319936, 1.96669, 1.31543, 0.0632962, 0.0319918, 0.0320044, 0.0448514, 0.139351, 0.0366682, 0.117498, 0.0585226, 0.0579474, 0.0333123, 0.0618449, 0.0323415, 0.0343975, 0.0379261, 0.0505995, 0.0319937, 0.199783, 0.0319936, 0.0319936
1.05152, 0.132141, 0.532119, 0.0325534, 1.46019, -0.399978, 0.069297, 0.0325509, 0.0325642, 0.0454113, 0.139911, 0.037228, 0.118058, 0.0590825, 0.0585064, 0.0338721, 0.0623982, 0.0329854, 0.0357066, 0.038123, 0.0484192, 0.0325534, 0.176302, 0.0325534, 0.0325534
1.05938, 2, 0.517534, 0.0331082, 2, 1.48247, 0.0769722, 0.033105, 0.033119, 0.0459661, 0.140466, 0.0377828, 0.118613, 0.0596374, 0.0590607, 0.0344269, 0.0629432, 0.0336556, 0.0373772, 0.0382631, 0.0466546, 0.0331083, 0.15611, 0.0331082, 0.0331082
1.06725, 2, 0.509408, 0.0336558, 2, 1.49059, 0.0867717, 0.0336516, 0.0336666, 0.0465138, 0.141014, 0.0383304, 0.119161, 0.060185, 0.059608, 0.0349745, 0.0634767, 0.0343557, 0.039591, 0.038363, 0.0452278, 0.0336559, 0.13935, 0.0336558, 0.0336558
1.07511, 0.858198, 0.508451, 0.0341937, 1.69062, 0.349748, 0.0992215, 0.0341882, 0.0342045, 0.0470517, 0.141552, 0.0388683, 0.119699, 0.060723, 0.0601456, 0.0355124, 0.0639946, 0.0350899, 0.0426029, 0.0384382, 0.0440773, 0.0341938, 0.125982, 0.0341937, 0.0341937
1.08298, 1.1418, 0.515393, 0.0347192, 1.77251, 0.626408, 0.11491, 0.0347119, 0.03473, 0.0475772, 0.142078, 0.0393938, 0.120224, 0.0612485, 0.0606709, 0.0360379, 0.0644922, 0.0358626, 0.0467606, 0.0385022, 0.043154, 0.0347193, 0.11582, 0.0347192, 0.0347192
1.09084, 1, 0.531016, 0.0352291, 1.73205, 0.468984, 0.134463, 0.0352197, 0.03524, 0.0480871, 0.142588, 0.0399038, 0.120734, 0.0617584, 0.0611807, 0.0365479, 0.0649644, 0.0366784, 0.0525218, 0.0385656, 0.0424178, 0.0352292, 0.108574, 0.0352291, 0.0352291
1.0987, 0, 0.556155, 0.0357201, 1.41421, -0.556155, 0.158496, 0.0357079, 0.0357309, 0.048578, 0.143078, 0.0403947, 0.121225, 0.0622493, 0.0616716, 0.0370388, 0.065405, 0.0375415, 0.0604701, 0.0386352, 0.0418356, 0.0357201, 0.103885, 0.0357201, 0.0357201
1.10657, 1, 0.591678, 0.0361879, 1.73205, 0.408322, 0.187558, 0.0361723, 0.0361987, 0.0490459, 0.143546, 0.0408625, 0.121693, 0.0627172, 0.0621394, 0.0375066, 0.0658074, 0.0384556, 0.0713205, 0.0387144, 0.0413789, 0.036188, 0.101364, 0.0361879, 0.0361879
1.11443, 1.84615, 0.638438, 0.0366282, 1.96116, 1.20771, 0.222059, 0.0366082, 0.036639, 0.0494862, 0.143987, 0.0413028, 0.122133, 0.0631574, 0.0625796, 0.0379469, 0.0661643, 0.0394238, 0.0859159, 0.038803, 0.041023, 0.0366283, 0.100612, 0.0366282, 0.0366282
1.1223, 1.15385, 0.697185, 0.0370357, 1.77591, 0.45667, 0.26218, 0.0370102, 0.0370465, 0.0498937, 0.144394, 0.0417103, 0.122541, 0.063565, 0.0629871, 0.0383544, 0.0664677, 0.0404477, 0.105203, 0.0388975, 0.0407455, 0.0370358, 0.101251, 0.0370357, 0.0370357
1.13016, 0.841331, 0.768453, 0.0374047, 1.68562, 0.0728782, 0.307801, 0.0373724, 0.0374155, 0.0502627, 0.144763, 0.0420793, 0.12291, 0.063934, 0.0633561, 0.0387234, 0.0667097, 0.0415277, 0.130189, 0.0389917, 0.0405263, 0.0374048, 0.10293, 0.0374047, 0.0374047
1.13803, 2.15867, 0.852421, 0.0377288, 2.03928, 1.30625, 0.358412, 0.0376881, 0.0377396, 0.0505868, 0.145087, 0.0424034, 0.123234, 0.0642581, 0.0636802, 0.0390475, 0.0668822, 0.0426627, 0.161869, 0.0390773, 0.0403462, 0.0377289, 0.105338, 0.0377288, 0.0377288
1.14589, 1, 0.948781, 0.0380011, 1.73205, 0.0512186, 0.413079, 0.03795, 0.038012, 0.0508591, 0.14536, 0.0426758, 0.123506, 0.0645304, 0.0639525, 0.0393199, 0.066978, 0.0438499, 0.201138, 0.0391444, 0.0401876, 0.0380012, 0.108205, 0.0380011, 0.0380011
1.15375, 1.66822, 1.0566, 0.0382142, 1.91526, 0.611617, 0.470415, 0.0381502, 0.038225, 0.0510722, 0.145573, 0.0428889, 0.123719, 0.0647435, 0.0641656, 0.0395329, 0.0669905, 0.0450849, 0.248667, 0.0391821, 0.0400335, 0.0382143, 0.111305, 0.0382142, 0.0382142
1.16162, 1.16348, 1.17421, 0.0383603, 1.77862, -0.0107318, 0.528617, 0.0382807, 0.0383712, 0.0512183, 0.145719, 0.043035, 0.123865, 0.0648896, 0.0643117, 0.0396791, 0.066915, 0.0463617, 0.304782, 0.0391791, 0.0398677, 0.0383604, 0.114447, 0.0383603, 0.0383603
1.16948, 0.997581, 1.29917, 0.0384317, 1.73135, -0.301591, 0.585529, 0.0383329, 0.0384425, 0.0512897, 0.14579, 0.0431063, 0.123937, 0.064961, 0.0643831, 0.0397504, 0.066749, 0.0476733, 0.369331, 0.0391239, 0.0396751, 0.0384318, 0.117474, 0.0384317, 0.0384317
1.17735, 0.997584, 1.42825, 0.0384205, 1.73135, -0.430669, 0.638778, 0.0382984, 0.0384313, 0.0512785, 0.145779, 0.0430951, 0.123926, 0.0649498, 0.0643719, 0.0397392, 0.0664928, 0.0490121, 0.44158, 0.0390056, 0.0394415, 0.0384206, 0.12026, 0.0384205, 0.0384205
1.18521, 1.99759, 1.55752, 0.0383195, 1.9994, 0.440071, 0.685918, 0.0381693, 0.0383304, 0.0511775, 0.145678, 0.0429942, 0.123825, 0.0648488, 0.0642709, 0.0396383, 0.0661505, 0.0503701, 0.520124, 0.0388139, 0.0391539, 0.0383196, 0.122696, 0.0383195, 0.0383195
1.19307, 0.997609, 1.68249, 0.0381224, 1.73136, -0.684884, 0.724631, 0.0379383, 0.0381332, 0.0509803, 0.145481, 0.042797, 0.123627, 0.0646516, 0.0640738, 0.0394411, 0.0657308, 0.0517406, 0.602883, 0.0385399, 0.0388009, 0.0381225, 0.124694, 0.0381224, 0.0381224
1.20094, 2.17794, 1.79839, 0.0378238, 2.044, 0.379549, 0.752903, 0.037599, 0.0378346, 0.0506817, 0.145182, 0.0424984, 0.123329, 0.064353, 0.0637752, 0.0391425, 0.0652475, 0.0531192, 0.687136, 0.0381762, 0.0383728, 0.0378239, 0.126176, 0.0378238, 0.0378238
1.2088, 0.817224, 1.90041, 0.0374202, 1.67846, -1.08319, 0.769203, 0.0371469, 0.037431, 0.0502781, 0.144779, 0.0420948, 0.122925, 0.0639494, 0.0633715, 0.0387389, 0.0647204, 0.0545057, 0.769644, 0.0377174, 0.0378621, 0.0374202, 0.127077, 0.0374202, 0.0374202
1.21667, 0.182776, 1.98405, 0.0369101, 1.47742, -1.80127, 0.772617, 0.0365789, 0.0369209, 0.049768, 0.144268, 0.0415847, 0.122415, 0.0634393, 0.0628615, 0.0382288, 0.0641762, 0.0559073, 0.846837, 0.0371606, 0.037264, 0.0369102, 0.127342, 0.0369101, 0.0369101
1.22453, 1.8124, 2.04544, 0.0362944, 1.95254, -0.233042, 0.76293, 0.0358946, 0.0363052, 0.0491524, 0.143653, 0.040969, 0.121799, 0.0628236, 0.0622458, 0.0376131, 0.0636485, 0.0573435, 0.915069, 0.0365052, 0.0365762, 0.0362945, 0.126928, 0.0362944, 0.0362944
1.23239, 2.1876, 2.08167, 0.0355767, 2.04636, 0.105931, 0.740644, 0.0350957, 0.0355875, 0.0484347, 0.142935, 0.0402514, 0.121082, 0.062106, 0.0615281, 0.0368954, 0.0631791, 0.0588533, 0.970892, 0.0357539, 0.0358, 0.0355768, 0.125803, 0.0355767, 0.0355767
1.24026, 3.80756, 2.09104, 0.0347637, 2.40989, 1.71653, 0.706936, 0.0341869, 0.0347745, 0.0476216, 0.142122, 0.0394383, 0.120269, 0.0612929, 0.060715, 0.0360824, 0.0628174, 0.0605066, 1.01135, 0.0349124, 0.0349395, 0.0347637, 0.123954, 0.0347637, 0.0347637
1.24812, 2.80278, 2.07321, 0.0338647, 2.19152, 0.729573, 0.663546, 0.0331756, 0.0338756, 0.0467226, 0.141223, 0.0385394, 0.119369, 0.0603939, 0.059816, 0.0351834, 0.062621, 0.0624216, 1.03423, 0.0339894, 0.0340025, 0.0338648, 0.121384, 0.0338647, 0.0338647
1.25599, 2.79794, 2.02931, 0.0328924, 2.19042, 0.768635, 0.61263, 0.0320717, 0.0329033, 0.0457503, 0.14025, 0.037567, 0.118397, 0.0594215, 0.0588436, 0.0342112, 0.0626548, 0.0647905, 1.03826, 0.0329968, 0.0329998, 0.0328925, 0.118123, 0.0328924, 0.0328924
1.26385, 3.59171, 1.96189, 0.0318621, 2.36468, 1.62982, 0.556587, 0.0308878, 0.0318729, 0.0447198, 0.139219, 0.0365366, 0.117366, 0.058391, 0.0578131, 0.0331808, 0.0629905, 0.0679167, 1.02325, 0.0319493, 0.0319452, 0.0318622, 0.11422, 0.0318621, 0.0318621
1.27171, 0.797931, 1.87481, 0.0307913, 1.6727, -1.07688, 0.497868, 0.0296383, 0.0308021, 0.0436489, 0.138147, 0.0354658, 0.116294, 0.0573199, 0.0567419, 0.03211, 0.0637053, 0.072267, 0.990047, 0.030864, 0.0308553, 0.0307914, 0.109748, 0.0307913, 0.0307913
1.27958, 2.20207, 1.77305, 0.0296998, 2.0499, 0.429016, 0.438811, 0.0283397, 0.0297107, 0.0425572, 0.137053, 0.0343743, 0.115201, 0.056228, 0.0556499, 0.0310185, 0.0648804, 0.0785414, 0.940511, 0.0297604, 0.0297489, 0.0296999, 0.104806, 0.0296998, 0.0296998
1.28744, 1, 1.66251, 0.0286088, 1.73205, -0.662515, 0.381501, 0.0270091, 0.0286196, 0.0414657, 0.135959, 0.0332831, 0.114107, 0.0551362, 0.054558, 0.0299274, 0.0665988, 0.0877637, 0.877307, 0.0286592, 0.0286461, 0.0286089, 0.0995057, 0.0286088, 0.0286088
1.29531, 4.37209, 1.54974, 0.0275401, 2.5243, 2.82235, 0.327669, 0.0256644, 0.027551, 0.0403963, 0.134884, 0.0322142, 0.113034, 0.0540663, 0.053488, 0.0288586, 0.0689435, 0.101392, 0.803676, 0.0275819, 0.0275684, 0.0275402, 0.0939769, 0.0275401, 0.0275401
1.30317, 1.62791, 1.44173, 0.026516, 1.90471, 0.186181, 0.278627, 0.0243229, 0.0265269, 0.039371, 0.133851, 0.0311897, 0.112004, 0.0530402, 0.0524616, 0.0278344, 0.0719946, 0.121451, 0.723158, 0.0265506, 0.0265373, 0.0265161, 0.0883539, 0.026516, 0.026516
1.31104, 0, 1.34578, 0.0255583, 1.41421, -1.34578, 0.235269, 0.0230014, 0.0255691, 0.0384115, 0.13288, 0.0302314, 0.111036, 0.0520795, 0.0515005, 0.0268764, 0.0758274, 0.150666, 0.639318, 0.0255869, 0.0255742, 0.0255584, 0.0827721, 0.0255583, 0.0255583
