   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_852.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
12.5, 1, 0.210645, 0.210643, 1.73205, 0.789355, 0, 0.210644, 0.210643, 0.210643, 0.210643, 0.210643, 0.210643, 0.210643, 0.210643, 0.210643, 0.210643, 0.210643, 0.210643, 0.210643, 0.210644, 0.210643, 0.210643, 0.210643
12.5079, 1, 0.210746, 0.210745, 1.73205, 0.789254, 0, 0.210746, 0.210745, 0.210745, 0.210745, 0.210745, 0.210745, 0.210745, 0.210745, 0.210745, 0.210745, 0.210745, 0.210745, 0.210745, 0.210745, 0.210745, 0.210745, 0.210745
12.5158, 1, 0.210629, 0.210627, 1.73205, 0.789371, 0, 0.210628, 0.210627, 0.210627, 0.210627, 0.210627, 0.210627, 0.210627, 0.210627, 0.210627, 0.210627, 0.210627, 0.210627, 0.210627, 0.210628, 0.210627, 0.210627, 0.210627
12.5236, 0, 0.210349, 0.210347, 1.41421, -0.210349, 0, 0.210348, 0.210347, 0.210347, 0.210347, 0.210347, 0.210347, 0.210347, 0.210347, 0.210347, 0.210347, 0.210347, 0.210347, 0.210347, 0.210347, 0.210347, 0.210347, 0.210347
12.5315, 0, 0.209881, 0.209879, 1.41421, -0.209881, 0, 0.209881, 0.209879, 0.209879, 0.209879, 0.209879, 0.209879, 0.209879, 0.209879, 0.209879, 0.209879, 0.209879, 0.209879, 0.209879, 0.20988, 0.209879, 0.209879, 0.209879
12.5394, 2, 0.209268, 0.209266, 2, 1.79073, 0, 0.209268, 0.209266, 0.209266, 0.209266, 0.209266, 0.209266, 0.209266, 0.209266, 0.209266, 0.209266, 0.209266, 0.209266, 0.209266, 0.209267, 0.209266, 0.209266, 0.209266
12.5473, 0, 0.208536, 0.208534, 1.41421, -0.208536, 0, 0.208535, 0.208534, 0.208534, 0.208534, 0.208534, 0.208534, 0.208534, 0.208534, 0.208534, 0.208534, 0.208534, 0.208534, 0.208534, 0.208534, 0.208534, 0.208534, 0.208534
12.5552, 1, 0.207718, 0.207716, 1.73205, 0.792282, 0, 0.207717, 0.207716, 0.207716, 0.207716, 0.207716, 0.207716, 0.207716, 0.207716, 0.207716, 0.207716, 0.207716, 0.207716, 0.207716, 0.207717, 0.207716, 0.207716, 0.207716
12.5631, 0, 0.2068, 0.206799, 1.41421, -0.2068, 0, 0.2068, 0.206799, 0.206799, 0.206799, 0.206799, 0.206799, 0.206799, 0.206799, 0.206799, 0.206799, 0.206799, 0.206799, 0.206799, 0.206799, 0.206799, 0.206799, 0.206799
12.571, 0, 0.205805, 0.205803, 1.41421, -0.205805, 0, 0.205804, 0.205803, 0.205803, 0.205803, 0.205803, 0.205803, 0.205803, 0.205803, 0.205803, 0.205803, 0.205803, 0.205803, 0.205803, 0.205804, 0.205803, 0.205803, 0.205803
12.5788, 0, 0.204648, 0.204646, 1.41421, -0.204648, 0, 0.204648, 0.204646, 0.204646, 0.204646, 0.204646, 0.204646, 0.204646, 0.204646, 0.204646, 0.204646, 0.204646, 0.204646, 0.204646, 0.204647, 0.204646, 0.204646, 0.204646
12.5867, 0, 0.203351, 0.203349, 1.41421, -0.203351, 0, 0.20335, 0.203349, 0.203349, 0.203349, 0.203349, 0.203349, 0.203349, 0.203349, 0.203349, 0.203349, 0.203349, 0.203349, 0.203349, 0.20335, 0.203349, 0.203349, 0.203349
12.5946, 0, 0.201955, 0.201953, 1.41421, -0.201955, 0, 0.201955, 0.201953, 0.201953, 0.201953, 0.201953, 0.201953, 0.201953, 0.201953, 0.201953, 0.201953, 0.201953, 0.201953, 0.201953, 0.201954, 0.201953, 0.201953, 0.201953
12.6025, 1, 0.200498, 0.200496, 1.73205, 0.799502, 0, 0.200497, 0.200496, 0.200496, 0.200496, 0.200496, 0.200496, 0.200496, 0.200496, 0.200496, 0.200496, 0.200496, 0.200496, 0.200496, 0.200497, 0.200496, 0.200496, 0.200496
12.6104, 0, 0.199013, 0.199011, 1.41421, -0.199013, 0, 0.199013, 0.199011, 0.199011, 0.199011, 0.199011, 0.199011, 0.199011, 0.199011, 0.199011, 0.199011, 0.199011, 0.199011, 0.199011, 0.199012, 0.199011, 0.199011, 0.199011
12.6183, 0, 0.197534, 0.197532, 1.41421, -0.197534, 0, 0.197533, 0.197532, 0.197532, 0.197532, 0.197532, 0.197532, 0.197532, 0.197532, 0.197532, 0.197532, 0.197532, 0.197532, 0.197532, 0.197532, 0.197532, 0.197532, 0.197532
12.6262, 1, 0.196139, 0.196138, 1.73205, 0.803861, 0, 0.196139, 0.196138, 0.196138, 0.196138, 0.196138, 0.196138, 0.196138, 0.196138, 0.196138, 0.196138, 0.196138, 0.196138, 0.196138, 0.196138, 0.196138, 0.196138, 0.196138
12.634, 1, 0.194609, 0.194607, 1.73205, 0.805391, 0, 0.194609, 0.194607, 0.194607, 0.194607, 0.194607, 0.194607, 0.194607, 0.194607, 0.194607, 0.194607, 0.194607, 0.194607, 0.194607, 0.194608, 0.194607, 0.194607, 0.194607
12.6419, 0, 0.192969, 0.192968, 1.41421, -0.192969, 0, 0.192969, 0.192968, 0.192968, 0.192968, 0.192968, 0.192968, 0.192968, 0.192968, 0.192968, 0.192968, 0.192968, 0.192968, 0.192968, 0.192968, 0.192968, 0.192968, 0.192968
12.6498, 1, 0.191279, 0.191277, 1.73205, 0.808721, 0, 0.191278, 0.191277, 0.191277, 0.191277, 0.191277, 0.191277, 0.191277, 0.191277, 0.191277, 0.191277, 0.191277, 0.191277, 0.191277, 0.191277, 0.191277, 0.191277, 0.191277
12.6577, 1, 0.189595, 0.189594, 1.73205, 0.810405, 0, 0.189595, 0.189594, 0.189594, 0.189594, 0.189594, 0.189594, 0.189594, 0.189594, 0.189594, 0.189594, 0.189594, 0.189594, 0.189594, 0.189594, 0.189594, 0.189594, 0.189594
12.6656, 0, 0.188292, 0.18829, 1.41421, -0.188292, 0, 0.188291, 0.18829, 0.18829, 0.18829, 0.18829, 0.18829, 0.18829, 0.18829, 0.18829, 0.18829, 0.18829, 0.18829, 0.18829, 0.188291, 0.18829, 0.18829, 0.18829
12.6735, 0, 0.186811, 0.186809, 1.41421, -0.186811, 0, 0.18681, 0.186809, 0.186809, 0.186809, 0.186809, 0.186809, 0.186809, 0.186809, 0.186809, 0.186809, 0.186809, 0.186809, 0.186809, 0.186809, 0.186809, 0.186809, 0.186809
12.6813, 0, 0.185188, 0.185187, 1.41421, -0.185188, 0, 0.185188, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187, 0.185187
12.6892, 0, 0.1835, 0.183499, 1.41421, -0.1835, 0, 0.1835, 0.183499, 0.183499, 0.183499, 0.183499, 0.183499, 0.183499, 0.183499, 0.183499, 0.183499, 0.183499, 0.183499, 0.183499, 0.183499, 0.183499, 0.183499, 0.183499
12.6971, 0, 0.18182, 0.181818, 1.41421, -0.18182, 0, 0.181819, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181819, 0.181818, 0.181818, 0.181818
12.705, 0, 0.18182, 0.181818, 1.41421, -0.18182, 0, 0.181819, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181819, 0.181818, 0.181818, 0.181818
12.7129, 0, 0.182859, 0.182857, 1.41421, -0.182859, 0, 0.182859, 0.182857, 0.182857, 0.182857, 0.182857, 0.182857, 0.182857, 0.182857, 0.182857, 0.182857, 0.182857, 0.182857, 0.182857, 0.182858, 0.182857, 0.182857, 0.182857
12.7208, 1, 0.18379, 0.183789, 1.73205, 0.81621, 0, 0.18379, 0.183789, 0.183789, 0.183789, 0.183789, 0.183789, 0.183789, 0.183789, 0.183789, 0.183789, 0.183789, 0.183789, 0.183789, 0.183789, 0.183789, 0.183789, 0.183789
12.7287, 0, 0.184574, 0.184572, 1.41421, -0.184574, 0, 0.184573, 0.184572, 0.184572, 0.184572, 0.184572, 0.184572, 0.184572, 0.184572, 0.184572, 0.184572, 0.184572, 0.184572, 0.184572, 0.184573, 0.184572, 0.184572, 0.184572
12.7365, 0, 0.185284, 0.185282, 1.41421, -0.185284, 0, 0.185283, 0.185282, 0.185282, 0.185282, 0.185282, 0.185282, 0.185282, 0.185282, 0.185282, 0.185282, 0.185282, 0.185282, 0.185282, 0.185282, 0.185282, 0.185282, 0.185282
12.7444, 1, 0.185995, 0.185993, 1.73205, 0.814005, 0, 0.185994, 0.185993, 0.185993, 0.185993, 0.185993, 0.185993, 0.185993, 0.185993, 0.185993, 0.185993, 0.185993, 0.185993, 0.185993, 0.185994, 0.185993, 0.185993, 0.185993
12.7523, 2, 0.186989, 0.186987, 2, 1.81301, 0, 0.186988, 0.186987, 0.186987, 0.186987, 0.186987, 0.186987, 0.186987, 0.186987, 0.186987, 0.186987, 0.186987, 0.186987, 0.186987, 0.186987, 0.186987, 0.186987, 0.186987
12.7602, 0, 0.187809, 0.187807, 1.41421, -0.187809, 0, 0.187809, 0.187807, 0.187807, 0.187807, 0.187807, 0.187807, 0.187807, 0.187807, 0.187807, 0.187807, 0.187807, 0.187807, 0.187807, 0.187808, 0.187807, 0.187807, 0.187807
12.7681, 0, 0.188466, 0.188464, 1.41421, -0.188466, 0, 0.188466, 0.188464, 0.188464, 0.188464, 0.188464, 0.188464, 0.188464, 0.188464, 0.188464, 0.188464, 0.188464, 0.188464, 0.188464, 0.188465, 0.188464, 0.188464, 0.188464
12.776, 0, 0.188992, 0.18899, 1.41421, -0.188992, 0, 0.188991, 0.18899, 0.18899, 0.18899, 0.18899, 0.18899, 0.18899, 0.18899, 0.18899, 0.18899, 0.18899, 0.18899, 0.18899, 0.188991, 0.18899, 0.18899, 0.18899
12.7839, 1, 0.189346, 0.189344, 1.73205, 0.810654, 0, 0.189345, 0.189344, 0.189344, 0.189344, 0.189344, 0.189344, 0.189344, 0.189344, 0.189344, 0.189344, 0.189344, 0.189344, 0.189344, 0.189345, 0.189344, 0.189344, 0.189344
12.7917, 1, 0.18956, 0.189559, 1.73205, 0.81044, 0, 0.18956, 0.189559, 0.189559, 0.189559, 0.189559, 0.189559, 0.189559, 0.189559, 0.189559, 0.189559, 0.189559, 0.189559, 0.189559, 0.189559, 0.189559, 0.189559, 0.189559
12.7996, 0, 0.189627, 0.189625, 1.41421, -0.189627, 0, 0.189626, 0.189625, 0.189625, 0.189625, 0.189625, 0.189625, 0.189625, 0.189625, 0.189625, 0.189625, 0.189625, 0.189625, 0.189625, 0.189626, 0.189625, 0.189625, 0.189625
12.8075, 1, 0.18958, 0.189579, 1.73205, 0.81042, 0, 0.18958, 0.189579, 0.189579, 0.189579, 0.189579, 0.189579, 0.189579, 0.189579, 0.189579, 0.189579, 0.189579, 0.189579, 0.189579, 0.189579, 0.189579, 0.189579, 0.189579
12.8154, 2, 0.189458, 0.189456, 2, 1.81054, 0, 0.189457, 0.189456, 0.189456, 0.189456, 0.189456, 0.189456, 0.189456, 0.189456, 0.189456, 0.189456, 0.189456, 0.189456, 0.189456, 0.189456, 0.189456, 0.189456, 0.189456
12.8233, 0, 0.189069, 0.189067, 1.41421, -0.189069, 0, 0.189069, 0.189067, 0.189067, 0.189067, 0.189067, 0.189067, 0.189067, 0.189067, 0.189067, 0.189067, 0.189067, 0.189067, 0.189067, 0.189068, 0.189067, 0.189067, 0.189067
12.8312, 0, 0.188435, 0.188433, 1.41421, -0.188435, 0, 0.188434, 0.188433, 0.188433, 0.188433, 0.188433, 0.188433, 0.188433, 0.188433, 0.188433, 0.188433, 0.188433, 0.188433, 0.188433, 0.188434, 0.188433, 0.188433, 0.188433
12.8391, 1, 0.187615, 0.187613, 1.73205, 0.812385, 0, 0.187614, 0.187613, 0.187613, 0.187613, 0.187613, 0.187613, 0.187613, 0.187613, 0.187613, 0.187613, 0.187613, 0.187613, 0.187613, 0.187613, 0.187613, 0.187613, 0.187613
12.8469, 0, 0.186671, 0.186669, 1.41421, -0.186671, 0, 0.18667, 0.186669, 0.186669, 0.186669, 0.186669, 0.186669, 0.186669, 0.186669, 0.186669, 0.186669, 0.186669, 0.186669, 0.186669, 0.18667, 0.186669, 0.186669, 0.186669
12.8548, 2, 0.185667, 0.185665, 2, 1.81433, 0, 0.185667, 0.185665, 0.185665, 0.185665, 0.185665, 0.185665, 0.185665, 0.185665, 0.185665, 0.185665, 0.185665, 0.185665, 0.185665, 0.185666, 0.185665, 0.185665, 0.185665
12.8627, 1, 0.184666, 0.184664, 1.73205, 0.815334, 0, 0.184666, 0.184664, 0.184664, 0.184664, 0.184664, 0.184664, 0.184664, 0.184664, 0.184664, 0.184664, 0.184664, 0.184664, 0.184664, 0.184665, 0.184664, 0.184664, 0.184664
12.8706, 0, 0.183881, 0.183879, 1.41421, -0.183881, 0, 0.18388, 0.183879, 0.183879, 0.183879, 0.183879, 0.183879, 0.183879, 0.183879, 0.183879, 0.183879, 0.183879, 0.183879, 0.183879, 0.183879, 0.183879, 0.183879, 0.183879
12.8785, 1, 0.182949, 0.182947, 1.73205, 0.817051, 0, 0.182949, 0.182947, 0.182947, 0.182947, 0.182947, 0.182947, 0.182947, 0.182947, 0.182947, 0.182947, 0.182947, 0.182947, 0.182947, 0.182947, 0.182947, 0.182947, 0.182947
12.8864, 0, 0.181885, 0.181882, 1.41421, -0.181885, 0, 0.181884, 0.181882, 0.181882, 0.181882, 0.181882, 0.181882, 0.181882, 0.181882, 0.181882, 0.181882, 0.181882, 0.181882, 0.181882, 0.181882, 0.181882, 0.181882, 0.181882
12.8943, 0, 0.180721, 0.180717, 1.41421, -0.180721, 0, 0.18072, 0.180717, 0.180717, 0.180717, 0.180717, 0.180717, 0.180717, 0.180717, 0.180717, 0.180717, 0.180717, 0.180717, 0.180717, 0.180718, 0.180717, 0.180717, 0.180717
12.9021, 0, 0.179424, 0.17942, 1.41421, -0.179424, 0, 0.179424, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942
12.91, 1, 0.178022, 0.178016, 1.73205, 0.821978, 0, 0.178022, 0.178016, 0.178016, 0.178016, 0.178016, 0.178016, 0.178016, 0.178016, 0.178016, 0.178016, 0.178016, 0.178016, 0.178016, 0.178017, 0.178016, 0.178016, 0.178016
12.9179, 0, 0.176509, 0.176501, 1.41421, -0.176509, 0, 0.176508, 0.176501, 0.176501, 0.176501, 0.176501, 0.176501, 0.176501, 0.176501, 0.176501, 0.176501, 0.176501, 0.176501, 0.176501, 0.176501, 0.176501, 0.176501, 0.176501
12.9258, 0, 0.174912, 0.174901, 1.41421, -0.174912, 0, 0.174912, 0.174901, 0.174901, 0.174901, 0.174901, 0.174901, 0.174901, 0.174901, 0.174901, 0.174901, 0.174901, 0.174901, 0.174901, 0.174902, 0.174901, 0.174901, 0.174901
12.9337, 0, 0.17328, 0.173265, 1.41421, -0.17328, 0, 0.173279, 0.173265, 0.173265, 0.173265, 0.173265, 0.173265, 0.173265, 0.173265, 0.173265, 0.173265, 0.173265, 0.173265, 0.173265, 0.173265, 0.173265, 0.173265, 0.173265
12.9416, 1, 0.171657, 0.171636, 1.73205, 0.828343, 0, 0.171656, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636
12.9495, 0, 0.170253, 0.170223, 1.41421, -0.170253, 0, 0.170252, 0.170223, 0.170223, 0.170223, 0.170223, 0.170223, 0.170223, 0.170223, 0.170223, 0.170223, 0.170223, 0.170223, 0.170223, 0.170224, 0.170223, 0.170223, 0.170223
12.9573, 1, 0.168721, 0.16868, 1.73205, 0.831279, 0, 0.168721, 0.16868, 0.16868, 0.16868, 0.16868, 0.16868, 0.16868, 0.16868, 0.16868, 0.16868, 0.16868, 0.16868, 0.16868, 0.16868, 0.16868, 0.16868, 0.16868
12.9652, 0, 0.167086, 0.167029, 1.41421, -0.167086, 0, 0.167086, 0.167029, 0.167029, 0.167029, 0.167029, 0.167029, 0.167029, 0.167029, 0.167029, 0.167029, 0.167029, 0.167029, 0.167029, 0.167029, 0.167029, 0.167029, 0.167029
12.9731, 0, 0.165408, 0.165328, 1.41421, -0.165408, 0, 0.165407, 0.165328, 0.165328, 0.165328, 0.165328, 0.165328, 0.165328, 0.165328, 0.165328, 0.165328, 0.165328, 0.165328, 0.165328, 0.165329, 0.165328, 0.165328, 0.165328
12.981, 1, 0.163746, 0.163637, 1.73205, 0.836254, 0, 0.163745, 0.163637, 0.163637, 0.163637, 0.163637, 0.163637, 0.163637, 0.163637, 0.163637, 0.163637, 0.163637, 0.163637, 0.163637, 0.163637, 0.163637, 0.163637, 0.163637
12.9889, 0, 0.162392, 0.162243, 1.41421, -0.162392, 0, 0.162392, 0.162243, 0.162243, 0.162243, 0.162243, 0.162243, 0.162243, 0.162243, 0.162243, 0.162243, 0.162243, 0.162243, 0.162243, 0.162244, 0.162243, 0.162243, 0.162243
12.9968, 0, 0.160907, 0.160706, 1.41421, -0.160907, 0, 0.160907, 0.160706, 0.160706, 0.160706, 0.160706, 0.160706, 0.160706, 0.160706, 0.160706, 0.160706, 0.160706, 0.160706, 0.160706, 0.160706, 0.160706, 0.160706, 0.160706
13.0047, 0, 0.159317, 0.159045, 1.41421, -0.159317, 0, 0.159316, 0.159045, 0.159045, 0.159045, 0.159045, 0.159045, 0.159045, 0.159045, 0.159045, 0.159045, 0.159045, 0.159045, 0.159045, 0.159046, 0.159045, 0.159045, 0.159045
13.0125, 1, 0.157691, 0.157329, 1.73205, 0.842309, 0, 0.157691, 0.157329, 0.157329, 0.157329, 0.157329, 0.157329, 0.157329, 0.157329, 0.157329, 0.157329, 0.157329, 0.157329, 0.157329, 0.15733, 0.157329, 0.157329, 0.157329
13.0204, 0, 0.156102, 0.155622, 1.41421, -0.156102, 0, 0.156101, 0.155622, 0.155622, 0.155622, 0.155622, 0.155622, 0.155622, 0.155622, 0.155622, 0.155622, 0.155622, 0.155622, 0.155622, 0.155623, 0.155622, 0.155622, 0.155622
13.0283, 0, 0.154897, 0.154267, 1.41421, -0.154897, 0, 0.154896, 0.154267, 0.154267, 0.154267, 0.154267, 0.154267, 0.154267, 0.154267, 0.154267, 0.154267, 0.154267, 0.154267, 0.154267, 0.154267, 0.154267, 0.154267, 0.154267
13.0362, 1, 0.153589, 0.152768, 1.73205, 0.846411, 0, 0.153589, 0.152768, 0.152768, 0.152768, 0.152768, 0.152768, 0.152768, 0.152768, 0.152768, 0.152768, 0.152768, 0.152768, 0.152768, 0.152769, 0.152768, 0.152768, 0.152768
13.0441, 0, 0.15221, 0.151149, 1.41421, -0.15221, 0, 0.15221, 0.151149, 0.151149, 0.151149, 0.151149, 0.151149, 0.151149, 0.151149, 0.151149, 0.151149, 0.151149, 0.151149, 0.151149, 0.15115, 0.151149, 0.151149, 0.151149
13.052, 0, 0.150835, 0.149474, 1.41421, -0.150835, 0, 0.150834, 0.149474, 0.149474, 0.149474, 0.149474, 0.149474, 0.149474, 0.149474, 0.149474, 0.149474, 0.149474, 0.149474, 0.149474, 0.149475, 0.149474, 0.149474, 0.149474
13.0599, 0, 0.149539, 0.147809, 1.41421, -0.149539, 0, 0.149538, 0.147809, 0.147809, 0.147809, 0.147809, 0.147809, 0.147809, 0.147809, 0.147809, 0.147809, 0.147809, 0.147809, 0.147809, 0.14781, 0.147809, 0.147809, 0.147809
13.0677, 2, 0.148637, 0.146456, 2, 1.85136, 0, 0.148636, 0.146456, 0.146456, 0.146456, 0.146456, 0.146456, 0.146456, 0.146456, 0.146456, 0.146456, 0.146456, 0.146456, 0.146456, 0.146456, 0.146456, 0.146456, 0.146456
13.0756, 1, 0.147693, 0.144964, 1.73205, 0.852307, 0, 0.147692, 0.144964, 0.144964, 0.144964, 0.144964, 0.144964, 0.144964, 0.144964, 0.144964, 0.144964, 0.144964, 0.144964, 0.144964, 0.144965, 0.144964, 0.144964, 0.144964
13.0835, 0, 0.146742, 0.143357, 1.41421, -0.146742, 0, 0.146741, 0.143357, 0.143357, 0.143357, 0.143357, 0.143357, 0.143357, 0.143357, 0.143357, 0.143357, 0.143357, 0.143357, 0.143357, 0.143357, 0.143357, 0.143357, 0.143357
13.0914, 2, 0.145861, 0.141697, 2, 1.85414, 0, 0.145861, 0.141697, 0.141697, 0.141697, 0.141697, 0.141697, 0.141697, 0.141697, 0.141697, 0.141697, 0.141697, 0.141697, 0.141697, 0.141697, 0.141697, 0.141697, 0.141697
13.0993, 1, 0.145129, 0.140046, 1.73205, 0.854871, 0, 0.145128, 0.140046, 0.140046, 0.140046, 0.140046, 0.140046, 0.140046, 0.140046, 0.140046, 0.140046, 0.140046, 0.140046, 0.140046, 0.140047, 0.140046, 0.140046, 0.140046
13.1072, 0, 0.144882, 0.13873, 1.41421, -0.144882, 0, 0.144882, 0.13873, 0.13873, 0.13873, 0.13873, 0.13873, 0.13873, 0.13873, 0.13873, 0.13873, 0.13873, 0.13873, 0.13873, 0.138731, 0.13873, 0.13873, 0.13873
13.115, 0, 0.144665, 0.13728, 1.41421, -0.144665, 0, 0.144665, 0.13728, 0.13728, 0.13728, 0.13728, 0.13728, 0.13728, 0.13728, 0.13728, 0.13728, 0.13728, 0.13728, 0.13728, 0.13728, 0.13728, 0.13728, 0.13728
13.1229, 1, 0.144509, 0.135715, 1.73205, 0.855491, 0, 0.144509, 0.135715, 0.135715, 0.135715, 0.135715, 0.135715, 0.135715, 0.135715, 0.135715, 0.135715, 0.135715, 0.135715, 0.135715, 0.135716, 0.135715, 0.135715, 0.135715
13.1308, 1, 0.144485, 0.134099, 1.73205, 0.855515, 0, 0.144485, 0.134099, 0.134099, 0.134099, 0.134099, 0.134099, 0.134099, 0.134099, 0.134099, 0.134099, 0.134099, 0.134099, 0.134099, 0.134099, 0.134099, 0.134099, 0.134099
13.1387, 1, 0.144659, 0.132492, 1.73205, 0.855341, 0, 0.144659, 0.132492, 0.132492, 0.132492, 0.132492, 0.132492, 0.132492, 0.132492, 0.132492, 0.132492, 0.132492, 0.132492, 0.132492, 0.132493, 0.132492, 0.132492, 0.132492
13.1466, 0, 0.145328, 0.131191, 1.41421, -0.145328, 0, 0.145328, 0.131191, 0.131191, 0.131191, 0.131191, 0.131191, 0.131191, 0.131191, 0.131191, 0.131191, 0.131191, 0.131191, 0.131191, 0.131192, 0.131191, 0.131191, 0.131191
13.1545, 1, 0.146053, 0.129761, 1.73205, 0.853947, 0, 0.146053, 0.129761, 0.129761, 0.129761, 0.129761, 0.129761, 0.129761, 0.129761, 0.129761, 0.129761, 0.129761, 0.129761, 0.129761, 0.129761, 0.129761, 0.129761, 0.129761
13.1624, 1, 0.146845, 0.12822, 1.73205, 0.853155, 0, 0.146845, 0.12822, 0.12822, 0.12822, 0.12822, 0.12822, 0.12822, 0.12822, 0.12822, 0.12822, 0.12822, 0.12822, 0.12822, 0.128221, 0.12822, 0.12822, 0.12822
13.1702, 0, 0.14775, 0.126631, 1.41421, -0.14775, 0, 0.14775, 0.126631, 0.126631, 0.126631, 0.126631, 0.126631, 0.126631, 0.126631, 0.126631, 0.126631, 0.126631, 0.126631, 0.126631, 0.126632, 0.126631, 0.126631, 0.126631
13.1781, 1, 0.148805, 0.125052, 1.73205, 0.851195, 0, 0.148805, 0.125052, 0.125052, 0.125052, 0.125052, 0.125052, 0.125052, 0.125052, 0.125052, 0.125052, 0.125052, 0.125052, 0.125052, 0.125052, 0.125052, 0.125052, 0.125052
13.186, 1, 0.150291, 0.123789, 1.73205, 0.849709, 0, 0.150291, 0.123789, 0.123789, 0.123789, 0.123789, 0.123789, 0.123789, 0.123789, 0.123789, 0.123789, 0.123789, 0.123789, 0.123789, 0.123789, 0.123789, 0.123789, 0.123789
13.1939, 0, 0.15173, 0.122399, 1.41421, -0.15173, 0, 0.15173, 0.122399, 0.122399, 0.122399, 0.122399, 0.122399, 0.122399, 0.122399, 0.122399, 0.122399, 0.122399, 0.122399, 0.122399, 0.1224, 0.122399, 0.122399, 0.122399
13.2018, 1, 0.153104, 0.120903, 1.73205, 0.846896, 0, 0.153104, 0.120903, 0.120903, 0.120903, 0.120903, 0.120903, 0.120903, 0.120903, 0.120903, 0.120903, 0.120903, 0.120903, 0.120903, 0.120904, 0.120903, 0.120903, 0.120903
13.2097, 0, 0.154428, 0.11936, 1.41421, -0.154428, 0, 0.154428, 0.11936, 0.11936, 0.11936, 0.11936, 0.11936, 0.11936, 0.11936, 0.11936, 0.11936, 0.11936, 0.11936, 0.11936, 0.11936, 0.11936, 0.11936, 0.11936
13.2176, 0, 0.155713, 0.117826, 1.41421, -0.155713, 0, 0.155713, 0.117826, 0.117826, 0.117826, 0.117826, 0.117826, 0.117826, 0.117826, 0.117826, 0.117826, 0.117826, 0.117826, 0.117826, 0.117827, 0.117826, 0.117826, 0.117826
13.2254, 1, 0.157194, 0.116589, 1.73205, 0.842806, 0, 0.157194, 0.116589, 0.116589, 0.116589, 0.116589, 0.116589, 0.116589, 0.116589, 0.116589, 0.116589, 0.116589, 0.116589, 0.116589, 0.116589, 0.116589, 0.116589, 0.116589
13.2333, 0, 0.158405, 0.11523, 1.41421, -0.158405, 0, 0.158404, 0.11523, 0.11523, 0.11523, 0.11523, 0.11523, 0.11523, 0.11523, 0.11523, 0.11523, 0.11523, 0.11523, 0.11523, 0.115231, 0.11523, 0.11523, 0.11523
13.2412, 0, 0.159312, 0.11377, 1.41421, -0.159312, 0, 0.159312, 0.11377, 0.11377, 0.11377, 0.11377, 0.11377, 0.11377, 0.11377, 0.11377, 0.11377, 0.11377, 0.11377, 0.11377, 0.113771, 0.11377, 0.11377, 0.11377
13.2491, 0, 0.159925, 0.112265, 1.41421, -0.159925, 0, 0.159925, 0.112265, 0.112265, 0.112265, 0.112265, 0.112265, 0.112265, 0.112265, 0.112265, 0.112265, 0.112265, 0.112265, 0.112265, 0.112266, 0.112265, 0.112265, 0.112265
13.257, 1, 0.160256, 0.11077, 1.73205, 0.839744, 0, 0.160255, 0.11077, 0.11077, 0.11077, 0.11077, 0.11077, 0.11077, 0.11077, 0.11077, 0.11077, 0.11077, 0.11077, 0.11077, 0.110771, 0.11077, 0.11077, 0.11077
13.2649, 1, 0.160542, 0.109562, 1.73205, 0.839458, 0, 0.160541, 0.109562, 0.109562, 0.109562, 0.109562, 0.109562, 0.109562, 0.109562, 0.109562, 0.109562, 0.109562, 0.109562, 0.109562, 0.109562, 0.109562, 0.109562, 0.109562
13.2728, 1, 0.160353, 0.108243, 1.73205, 0.839647, 0, 0.160353, 0.108243, 0.108243, 0.108243, 0.108243, 0.108243, 0.108243, 0.108243, 0.108243, 0.108243, 0.108243, 0.108243, 0.108243, 0.108244, 0.108243, 0.108243, 0.108243
13.2806, 1, 0.159685, 0.10683, 1.73205, 0.840315, 0, 0.159684, 0.10683, 0.10683, 0.10683, 0.10683, 0.10683, 0.10683, 0.10683, 0.10683, 0.10683, 0.10683, 0.10683, 0.10683, 0.106831, 0.10683, 0.10683, 0.10683
13.2885, 0, 0.158574, 0.105376, 1.41421, -0.158574, 0, 0.158574, 0.105376, 0.105376, 0.105376, 0.105376, 0.105376, 0.105376, 0.105376, 0.105376, 0.105376, 0.105376, 0.105376, 0.105376, 0.105377, 0.105376, 0.105376, 0.105376
