   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_638.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.679653, 0, 0.0100583, 0.00025795, 1.41421, -0.0100583, 0.00036563, 0.00025795, 0.000363315, 0.00110759, 0.000287414, 0.000953793, 0.000379294, 0.000528895, 0.000673331, 0.000292927, 0.000749184, 0.000278948, 0.000258857, 0.00667345, 0.000257955, 0.000496654, 0.00025795, 0.00025795, 0.000260283
0.687512, 0, 0.014001, 0.000370834, 1.41421, -0.014001, 0.000526061, 0.000370834, 0.000522725, 0.00159564, 0.000413308, 0.00137394, 0.00054576, 0.000804307, 0.000969632, 0.000421256, 0.00107898, 0.000401103, 0.000372142, 0.00908432, 0.000370841, 0.000709257, 0.000370834, 0.000370834, 0.000374197
0.695371, 0, 0.019319, 0.000523431, 1.41421, -0.019319, 0.000743155, 0.000523431, 0.000738433, 0.00225714, 0.000583554, 0.00194332, 0.000771038, 0.00120415, 0.00137102, 0.000594804, 0.00152581, 0.000566276, 0.000525284, 0.0122955, 0.000523442, 0.000999347, 0.000523431, 0.000523431, 0.000528192
0.70323, 0, 0.0263942, 0.000725558, 1.41421, -0.0263942, 0.00103102, 0.000725558, 0.00102445, 0.00313576, 0.000809141, 0.00269948, 0.00106978, 0.00177477, 0.00190387, 0.00082478, 0.00211906, 0.000785118, 0.000728135, 0.0165258, 0.000725573, 0.0013886, 0.000725558, 0.000725558, 0.000732178
0.711088, 0, 0.0356681, 0.000987911, 1.41421, -0.0356681, 0.00140507, 0.000987911, 0.0013961, 0.00427944, 0.00110206, 0.00368363, 0.001458, 0.00257508, 0.00259708, 0.00112341, 0.00289097, 0.00106924, 0.000991431, 0.022028, 0.000987931, 0.00190237, 0.000987911, 0.000987911, 0.000996951
0.718947, 0, 0.0476332, 0.00132162, 1.41421, -0.0476332, 0.0018814, 0.00132162, 0.00186937, 0.00573852, 0.00147479, 0.004939, 0.00195244, 0.0036779, 0.00348095, 0.00150345, 0.00387533, 0.00143075, 0.00132635, 0.029082, 0.00132165, 0.00256984, 0.00132162, 0.00132162, 0.00133375
0.726806, 0, 0.0628142, 0.00173763, 1.41421, -0.0628142, 0.00247591, 0.00173763, 0.00246004, 0.00756301, 0.00193964, 0.00650854, 0.0025696, 0.00517049, 0.00458551, 0.00197744, 0.00510568, 0.00188154, 0.00174387, 0.0379821, 0.00173766, 0.00342397, 0.00173763, 0.00173763, 0.00175363
0.734665, 0, 0.0817422, 0.00224592, 1.41421, -0.0817422, 0.00320321, 0.00224592, 0.00318263, 0.00979935, 0.00250786, 0.00843207, 0.00332469, 0.0071539, 0.00593855, 0.00255687, 0.00661307, 0.00243249, 0.00225403, 0.0490179, 0.00224596, 0.00450177, 0.00224592, 0.00224592, 0.00226668
0.742523, 0, 0.104917, 0.00285468, 1.41421, -0.104917, 0.00407538, 0.00285468, 0.00404914, 0.0124865, 0.0031887, 0.010743, 0.00423028, 0.00974059, 0.00756329, 0.0032512, 0.00842348, 0.00309253, 0.00286505, 0.0624476, 0.00285474, 0.00584473, 0.00285468, 0.00285468, 0.00288116
0.750382, 0, 0.132763, 0.0035694, 1.41421, -0.132763, 0.00510068, 0.0035694, 0.00506777, 0.0156518, 0.0039884, 0.0134647, 0.00529499, 0.0130498, 0.0094759, 0.0040668, 0.0105551, 0.00386767, 0.00358246, 0.0784659, 0.00356948, 0.00749968, 0.0035694, 0.0035694, 0.00360264
0.758241, 0, 0.165578, 0.00439208, 1.41421, -0.165578, 0.0062824, 0.00439208, 0.00624178, 0.0193076, 0.00490932, 0.0166076, 0.00652228, 0.0172007, 0.0116833, 0.00500611, 0.0130157, 0.00476011, 0.00440828, 0.0971685, 0.00439217, 0.00952045, 0.00439208, 0.00439208, 0.00443314
0.7661, 0, 0.203487, 0.00532056, 1.41421, -0.203487, 0.00761788, 0.00532056, 0.0075685, 0.0234474, 0.00594916, 0.0201662, 0.0079094, 0.0223027, 0.0141814, 0.00606679, 0.0158009, 0.00576756, 0.00534039, 0.118516, 0.00532067, 0.0119701, 0.00532056, 0.00532056, 0.00537052
0.773959, 0, 0.246389, 0.00634815, 1.41421, -0.246389, 0.00909784, 0.00634815, 0.00903874, 0.0280444, 0.00710054, 0.024117, 0.00944677, 0.0284436, 0.0169533, 0.00724132, 0.0188922, 0.00688273, 0.00637212, 0.1423, 0.00634828, 0.0149242, 0.00634815, 0.00634815, 0.00640805
0.781817, 0.952231, 0.293929, 0.0074636, 1.71821, 0.658303, 0.0107063, 0.0074636, 0.0106367, 0.0330503, 0.0083509, 0.0284187, 0.0111178, 0.0356764, 0.0199699, 0.00851693, 0.022257, 0.00809335, 0.00749226, 0.168123, 0.00746375, 0.0184744, 0.0074636, 0.0074636, 0.00753439
0.789676, 0.0477688, 0.345479, 0.00865141, 1.431, -0.297711, 0.0124212, 0.00865141, 0.0123402, 0.0383968, 0.00968293, 0.0330125, 0.0128996, 0.0440051, 0.0231895, 0.00987595, 0.0258492, 0.00938244, 0.00868537, 0.195392, 0.00865159, 0.0227321, 0.00865141, 0.00865141, 0.00873394
0.797535, 0.947406, 0.400144, 0.00989252, 1.7168, 0.547262, 0.0142149, 0.00989252, 0.014122, 0.0439976, 0.0110752, 0.0378241, 0.0147634, 0.0533717, 0.0265601, 0.0112965, 0.029611, 0.0107291, 0.00993247, 0.223322, 0.00989273, 0.0278322, 0.00989252, 0.00989252, 0.00998753
0.805394, 0.0525937, 0.456792, 0.0111654, 1.43269, -0.404199, 0.0160559, 0.0111654, 0.0159508, 0.0497533, 0.0125036, 0.0427684, 0.0166765, 0.0636467, 0.0300221, 0.012754, 0.0334757, 0.0121095, 0.0112122, 0.250972, 0.0111656, 0.0339342, 0.0111654, 0.0111654, 0.0112735
0.813253, 1.88516, 0.514111, 0.0124473, 1.97108, 1.37105, 0.0179108, 0.0124473, 0.0177934, 0.0555566, 0.0139423, 0.0477532, 0.0186041, 0.0746233, 0.0335111, 0.014222, 0.0373717, 0.0134985, 0.012502, 0.277294, 0.0124476, 0.0412215, 0.0124473, 0.0124473, 0.0125689
0.821111, 0.114837, 0.570686, 0.0137157, 1.45425, -0.455849, 0.0197461, 0.0137157, 0.0196165, 0.0612982, 0.0153657, 0.0526851, 0.0205113, 0.0860185, 0.036962, 0.0156745, 0.0412264, 0.0148708, 0.0137796, 0.301203, 0.0137159, 0.0498963, 0.0137157, 0.0137157, 0.0138512
0.82897, 0, 0.625091, 0.0149495, 1.41421, -0.625091, 0.0215302, 0.0149495, 0.0213887, 0.0668736, 0.0167501, 0.0574746, 0.0223652, 0.0974819, 0.0403128, 0.0170871, 0.0449703, 0.0162029, 0.0150246, 0.321653, 0.0149498, 0.0601692, 0.0149495, 0.0149495, 0.0150992
0.836829, 0.935356, 0.675985, 0.0161306, 1.71329, 0.259371, 0.0232353, 0.0161306, 0.0230825, 0.0721887, 0.0180746, 0.0620414, 0.0241367, 0.108612, 0.0435081, 0.0184384, 0.0485416, 0.017474, 0.0162196, 0.337721, 0.016131, 0.0722442, 0.0161306, 0.0161306, 0.016295
0.844688, 0.0646438, 0.7222, 0.0172447, 1.43689, -0.657556, 0.0248389, 0.0172447, 0.0246755, 0.0771649, 0.0193226, 0.0663185, 0.0258024, 0.118981, 0.0465019, 0.0197115, 0.0518886, 0.0186675, 0.017351, 0.348681, 0.0172451, 0.0862965, 0.0172447, 0.0172447, 0.0174242
0.852547, 1.86108, 0.762817, 0.0182819, 1.96496, 1.09826, 0.0263249, 0.0182819, 0.0261517, 0.0817421, 0.0204826, 0.070255, 0.0273452, 0.128159, 0.0492596, 0.0208944, 0.0549726, 0.0197713, 0.0184101, 0.354069, 0.0182823, 0.102448, 0.0182819, 0.0182819, 0.0184773
0.860405, 1.06704, 0.797207, 0.0192369, 1.7513, 0.269831, 0.0276838, 0.0192369, 0.0275016, 0.0858813, 0.021548, 0.0738177, 0.0287549, 0.135754, 0.0517593, 0.0219804, 0.0577685, 0.0207784, 0.0193932, 0.353715, 0.0192373, 0.120736, 0.0192369, 0.0192369, 0.0194495
0.868264, 0.0718849, 0.825053, 0.020109, 1.4394, -0.753168, 0.0289126, 0.020109, 0.0287223, 0.0895638, 0.0225176, 0.0769915, 0.0300284, 0.141436, 0.0539916, 0.0229683, 0.0602656, 0.021687, 0.0203013, 0.347762, 0.0201094, 0.141091, 0.020109, 0.020109, 0.0203408
0.876123, 0, 0.84633, 0.0209017, 1.41421, -0.84633, 0.0300149, 0.0209017, 0.0298169, 0.0927909, 0.0233947, 0.079778, 0.0311688, 0.144966, 0.0559588, 0.0238612, 0.0624658, 0.0224995, 0.0211401, 0.33664, 0.0209022, 0.163302, 0.0209017, 0.0209017, 0.0211555
0.883982, 0, 0.861259, 0.0216218, 1.41421, -0.861259, 0.0309989, 0.0216218, 0.0307936, 0.0955804, 0.0241866, 0.0821929, 0.0321845, 0.146218, 0.0576733, 0.0246665, 0.0643823, 0.0232224, 0.0219186, 0.321032, 0.0216223, 0.187011, 0.0216218, 0.0216218, 0.0219017
0.89184, 0.918473, 0.870248, 0.0222786, 1.70835, 0.0482252, 0.0318773, 0.0222786, 0.0316645, 0.0979639, 0.0249032, 0.0842638, 0.0330879, 0.14519, 0.0591553, 0.0253944, 0.0660374, 0.023865, 0.0226491, 0.301807, 0.0222791, 0.2117, 0.0222786, 0.0222786, 0.0225902
0.899699, 0.997599, 0.873816, 0.0228829, 1.73136, 0.123783, 0.0326654, 0.0228829, 0.0324442, 0.0999823, 0.0255566, 0.0860262, 0.0338941, 0.142, 0.0604308, 0.0260569, 0.0674593, 0.0244388, 0.0233453, 0.279943, 0.0228834, 0.2367, 0.0228829, 0.0228829, 0.023234
0.907558, 0.0839284, 0.872519, 0.0234464, 1.44358, -0.788591, 0.0333805, 0.0234464, 0.0331486, 0.101682, 0.0261595, 0.0875207, 0.03462, 0.136878, 0.0615289, 0.0266672, 0.06868, 0.0249563, 0.0240221, 0.256457, 0.0234469, 0.26122, 0.0234464, 0.0234464, 0.0238474
0.915417, 0.911247, 0.866893, 0.0239805, 1.70624, 0.0443541, 0.0340402, 0.0239805, 0.0337939, 0.103114, 0.0267247, 0.0887894, 0.0352822, 0.130148, 0.0624798, 0.0272382, 0.0697327, 0.0254305, 0.0246942, 0.232322, 0.023981, 0.284384, 0.0239805, 0.0239805, 0.0244451
0.923276, 0.997584, 0.857408, 0.0244959, 1.73135, 0.140175, 0.0346624, 0.0244959, 0.0343956, 0.104324, 0.0272642, 0.0898741, 0.0358968, 0.122197, 0.0633131, 0.0277822, 0.07065, 0.0258739, 0.0253761, 0.208415, 0.0244964, 0.305284, 0.0244959, 0.0244959, 0.0250421
0.931134, 0.997599, 0.844456, 0.0250021, 1.73136, 0.153143, 0.0352642, 0.0250021, 0.0349674, 0.105359, 0.0277888, 0.0908132, 0.0364786, 0.113443, 0.0640561, 0.0283102, 0.0714619, 0.0262982, 0.0260804, 0.185468, 0.0250026, 0.323044, 0.0250021, 0.0250021, 0.0256527
0.938993, 0.0935704, 0.828353, 0.0255072, 1.44692, -0.734782, 0.0358625, 0.0255072, 0.0355214, 0.106259, 0.0283076, 0.0916416, 0.03704, 0.104312, 0.0647331, 0.0288316, 0.0721952, 0.0267139, 0.0268187, 0.164043, 0.0255077, 0.336883, 0.0255072, 0.0255072, 0.026291
0.946852, 0, 0.80936, 0.0260175, 1.41421, -0.80936, 0.0364735, 0.0260175, 0.0360676, 0.107058, 0.0288279, 0.0923889, 0.0375916, 0.0952006, 0.0653648, 0.0293537, 0.0728728, 0.02713, 0.0276006, 0.144528, 0.026018, 0.346177, 0.0260175, 0.0260175, 0.0269699
0.954711, 3.59675, 0.787728, 0.0265376, 2.36575, 2.80903, 0.0371133, 0.0265376, 0.0366136, 0.107787, 0.0293552, 0.0930798, 0.0381416, 0.0864574, 0.0659681, 0.0298825, 0.0735134, 0.0275539, 0.0284345, 0.127144, 0.0265381, 0.350509, 0.0265376, 0.0265376, 0.0277015
0.962569, 2.19681, 0.763727, 0.0270709, 2.04861, 1.43308, 0.0377992, 0.0270708, 0.0371651, 0.108468, 0.0298936, 0.0937337, 0.0386958, 0.0783666, 0.0665561, 0.0304218, 0.0741318, 0.0279919, 0.0293274, 0.111964, 0.0270714, 0.349708, 0.0270709, 0.0270709, 0.0284964
0.970428, 1.1008, 0.737692, 0.027619, 1.76091, 0.363111, 0.0385498, 0.0276189, 0.0377259, 0.109118, 0.0304452, 0.0943656, 0.0392586, 0.0711383, 0.0671387, 0.0309741, 0.0747389, 0.0284487, 0.0302861, 0.0989452, 0.0276195, 0.34386, 0.027619, 0.027619, 0.029364
0.978287, 1.9976, 0.710042, 0.0281826, 1.9994, 1.28756, 0.0393871, 0.0281825, 0.0382982, 0.109752, 0.0310113, 0.0949864, 0.0398322, 0.0649069, 0.0677228, 0.0315406, 0.0753427, 0.0289279, 0.0313188, 0.0879558, 0.0281831, 0.333304, 0.0281826, 0.0281826, 0.0303116
0.986146, 0.108037, 0.681293, 0.0287615, 1.45191, -0.573256, 0.0403377, 0.0287613, 0.0388829, 0.110377, 0.0315918, 0.0956036, 0.0404177, 0.0597348, 0.0683126, 0.0321214, 0.0759483, 0.0294324, 0.0324368, 0.0788073, 0.028762, 0.318606, 0.0287615, 0.0287615, 0.0313437
0.994005, 3.54855, 0.652059, 0.0293547, 2.35554, 2.8965, 0.0414349, 0.0293544, 0.0394798, 0.111001, 0.0321861, 0.096222, 0.0410153, 0.0556217, 0.0689107, 0.0327159, 0.0765587, 0.0299643, 0.0336588, 0.0712811, 0.0293552, 0.300512, 0.0293547, 0.0293547, 0.032462
1.00186, 1.33617, 0.623028, 0.0299606, 1.82652, 0.713139, 0.0427216, 0.0299602, 0.0400882, 0.111627, 0.0327927, 0.0968442, 0.0416241, 0.052515, 0.0695179, 0.0333226, 0.0771752, 0.0305256, 0.0350166, 0.0651501, 0.0299611, 0.279892, 0.0299606, 0.0299606, 0.0336642
1.00972, 0.115279, 0.594949, 0.0305775, 1.4544, -0.47967, 0.0442533, 0.0305769, 0.0407067, 0.112256, 0.03341, 0.0974714, 0.0422428, 0.050323, 0.0701339, 0.03394, 0.0777978, 0.0311182, 0.0365638, 0.0601949, 0.030578, 0.257678, 0.0305775, 0.0305775, 0.0349435
1.01758, 0.879911, 0.568603, 0.0312032, 1.69703, 0.311308, 0.0461027, 0.0312024, 0.0413333, 0.11289, 0.034036, 0.0981035, 0.0428696, 0.0489275, 0.0707578, 0.034566, 0.0784255, 0.0317443, 0.0383896, 0.0562148, 0.0312037, 0.234799, 0.0312032, 0.0312032, 0.0362881
1.02544, 0.997587, 0.544793, 0.0318356, 1.73135, 0.452793, 0.0483646, 0.0318345, 0.0419663, 0.113527, 0.0346685, 0.0987398, 0.0435026, 0.0481945, 0.0713881, 0.0351986, 0.0790569, 0.0324069, 0.0406383, 0.0530329, 0.0318361, 0.212124, 0.0318356, 0.0318356, 0.0376815
1.0333, 0.122502, 0.52434, 0.0324724, 1.45688, -0.401838, 0.0511617, 0.0324709, 0.0426035, 0.114167, 0.0353055, 0.0993791, 0.0441399, 0.0479852, 0.0720229, 0.0358356, 0.0796896, 0.03311, 0.0435372, 0.050499, 0.0324729, 0.190416, 0.0324724, 0.0324724, 0.039102
1.04116, 0, 0.508106, 0.0331115, 1.41421, -0.508106, 0.0546511, 0.0331095, 0.0432428, 0.114808, 0.0359446, 0.10002, 0.0447792, 0.0481633, 0.0726602, 0.0364747, 0.0803209, 0.0338583, 0.0474343, 0.0484886, 0.033112, 0.170298, 0.0331115, 0.0331115, 0.0405237
1.04902, 0, 0.497032, 0.0337507, 1.41421, -0.497032, 0.0590303, 0.0337481, 0.0438822, 0.115448, 0.0365839, 0.10066, 0.0454186, 0.0486014, 0.0732979, 0.037114, 0.0809478, 0.0346583, 0.0528485, 0.0469002, 0.0337512, 0.152234, 0.0337507, 0.0337507, 0.0419175
1.05687, 1.86786, 0.492213, 0.0343878, 1.96669, 1.37565, 0.0645414, 0.0343843, 0.0445193, 0.116086, 0.037221, 0.101297, 0.0460558, 0.0491859, 0.0739338, 0.0377511, 0.0815666, 0.0355174, 0.0605321, 0.0456529, 0.0343883, 0.136529, 0.0343878, 0.0343878, 0.0432527
1.06473, 0.132141, 0.494974, 0.0350207, 1.46019, -0.362833, 0.0714739, 0.0350161, 0.0451522, 0.116719, 0.0378538, 0.10193, 0.0466887, 0.0498201, 0.0745658, 0.038384, 0.0821734, 0.0364447, 0.0715469, 0.0446821, 0.0350212, 0.12333, 0.0350207, 0.0350207, 0.0444984
1.07259, 0, 0.506981, 0.035647, 1.41421, -0.506981, 0.0801607, 0.035641, 0.0457786, 0.117345, 0.0384802, 0.102557, 0.047315, 0.0504253, 0.0751915, 0.0390103, 0.0827635, 0.0374502, 0.0873475, 0.0439366, 0.0356475, 0.112652, 0.035647, 0.035647, 0.0456255
1.08045, 1, 0.530336, 0.0362646, 1.73205, 0.469664, 0.09097, 0.0362567, 0.0463962, 0.117963, 0.0390977, 0.103174, 0.0479326, 0.0509425, 0.0758085, 0.0396279, 0.0833317, 0.0385452, 0.10987, 0.0433756, 0.0362651, 0.104395, 0.0362646, 0.0362646, 0.046609
1.08831, 0, 0.567668, 0.0368709, 1.41421, -0.567668, 0.104287, 0.0368607, 0.0470024, 0.118569, 0.039704, 0.103781, 0.0485389, 0.0513313, 0.0764145, 0.0402342, 0.0838721, 0.0397412, 0.141612, 0.0429662, 0.0368714, 0.0983758, 0.0368709, 0.0368709, 0.0474291
1.09617, 0, 0.622191, 0.0374632, 1.41421, -0.622191, 0.12049, 0.0374501, 0.0475948, 0.119162, 0.0402963, 0.104373, 0.0491312, 0.051569, 0.0770065, 0.0408265, 0.0843783, 0.0410503, 0.185692, 0.0426812, 0.0374637, 0.0943514, 0.0374632, 0.0374632, 0.0480726
1.10403, 0, 0.6977, 0.0380385, 1.41421, -0.6977, 0.13991, 0.0380217, 0.0481701, 0.119737, 0.0408717, 0.104948, 0.0497065, 0.0516486, 0.0775817, 0.0414018, 0.0848434, 0.0424841, 0.245858, 0.0424979, 0.038039, 0.0920463, 0.0380385, 0.0380385, 0.0485339
1.11189, 1, 0.798509, 0.0385936, 1.73205, 0.201491, 0.162792, 0.0385722, 0.0487252, 0.120292, 0.0414268, 0.105503, 0.0502616, 0.0515761, 0.0781367, 0.0419569, 0.08526, 0.0440535, 0.326451, 0.0423966, 0.0385941, 0.0911722, 0.0385936, 0.0385936, 0.048815
1.11975, 0.848564, 0.929266, 0.0391247, 1.68777, -0.0807023, 0.189243, 0.0390976, 0.0492563, 0.120823, 0.0419579, 0.106035, 0.0507928, 0.0513676, 0.0786678, 0.042488, 0.0856208, 0.0457683, 0.432261, 0.0423601, 0.0391252, 0.0914456, 0.0391247, 0.0391247, 0.048925
1.1276, 2.68987, 1.09469, 0.0396278, 2.16561, 1.59519, 0.219187, 0.0395935, 0.0497594, 0.121326, 0.042461, 0.106538, 0.0512959, 0.0510458, 0.0791708, 0.0429911, 0.0859187, 0.0476364, 0.568293, 0.0423728, 0.0396283, 0.0925996, 0.0396278, 0.0396278, 0.0488791
1.13546, 2.14905, 1.29915, 0.0400984, 2.03692, 0.849905, 0.252317, 0.0400552, 0.05023, 0.121797, 0.0429316, 0.107008, 0.0517664, 0.050637, 0.0796414, 0.0434617, 0.0861474, 0.0496639, 0.739414, 0.0424203, 0.0400989, 0.0943915, 0.0400984, 0.0400984, 0.048697
1.14332, 1.15384, 1.54621, 0.0405315, 1.77591, -0.392367, 0.288072, 0.0404773, 0.0506631, 0.12223, 0.0433647, 0.107441, 0.0521995, 0.0501682, 0.0800745, 0.0438948, 0.0863018, 0.0518544, 0.949887, 0.0424891, 0.040532, 0.0966073, 0.0405315, 0.0405315, 0.0484013
1.15118, 0.997594, 1.83801, 0.0409219, 1.73136, -0.840417, 0.325614, 0.0408543, 0.0510535, 0.12262, 0.043755, 0.107832, 0.0525899, 0.0496643, 0.0804649, 0.0442852, 0.0863788, 0.0542096, 1.2028, 0.0425667, 0.0409224, 0.0990622, 0.0409219, 0.0409219, 0.0480156
1.15904, 1.83407, 2.17473, 0.0412641, 1.95808, -0.340657, 0.363855, 0.0411801, 0.0513957, 0.122963, 0.0440972, 0.108174, 0.0529321, 0.0491461, 0.080807, 0.0446274, 0.0863782, 0.0567282, 1.49952, 0.0426409, 0.0412646, 0.1016, 0.0412641, 0.0412641, 0.0475626
1.1669, 2.99522, 2.55395, 0.0415525, 2.235, 0.441269, 0.401485, 0.0414486, 0.0516841, 0.123251, 0.0443857, 0.108462, 0.0532206, 0.0486297, 0.0810955, 0.0449158, 0.086303, 0.0594073, 1.83899, 0.0427005, 0.041553, 0.104089, 0.0415525, 0.0415525, 0.0470627
1.17476, 3.65857, 2.97028, 0.0417817, 2.37878, 0.688289, 0.437047, 0.0416536, 0.0519133, 0.12348, 0.0446148, 0.108692, 0.0534497, 0.0481252, 0.0813246, 0.045145, 0.0861605, 0.0622427, 2.21734, 0.0427349, 0.0417822, 0.106421, 0.0417817, 0.0417817, 0.0465331
1.18262, 4.99032, 3.41508, 0.0419463, 2.64392, 1.57524, 0.469023, 0.0417891, 0.0520779, 0.123645, 0.0447795, 0.108856, 0.0536144, 0.0476372, 0.0814893, 0.0453096, 0.0859631, 0.0652297, 2.62748, 0.0427345, 0.0419468, 0.108503, 0.0419463, 0.0419463, 0.0459866
1.19047, 4.8172, 3.87648, 0.0420419, 2.61098, 0.940716, 0.495945, 0.0418497, 0.0521735, 0.12374, 0.0448751, 0.108952, 0.0537099, 0.0471655, 0.0815849, 0.0454052, 0.0857293, 0.0683646, 3.05904, 0.0426907, 0.0420424, 0.110261, 0.0420419, 0.0420419, 0.0454319
1.19833, 6.81238, 4.33969, 0.0420646, 2.96857, 2.47269, 0.516504, 0.0418305, 0.0521962, 0.123763, 0.0448978, 0.108975, 0.0537327, 0.0467061, 0.0816076, 0.0454279, 0.0854843, 0.0716471, 3.49855, 0.0425962, 0.0420651, 0.111629, 0.0420646, 0.0420646, 0.0448738
1.20619, 5.34154, 4.78771, 0.0420119, 2.70953, 0.553832, 0.529657, 0.0417279, 0.0521435, 0.12371, 0.0448451, 0.108922, 0.05368, 0.0462522, 0.0815549, 0.0453752, 0.085261, 0.075084, 3.93008, 0.0424455, 0.0420124, 0.112554, 0.0420119, 0.0420119, 0.0443136
1.21405, 5.62956, 5.20229, 0.0418827, 2.76217, 0.427271, 0.534715, 0.0415394, 0.0520143, 0.123581, 0.0447159, 0.108793, 0.0535508, 0.045796, 0.0814257, 0.045246, 0.0851005, 0.0786946, 4.33603, 0.0422346, 0.0418832, 0.112993, 0.0418827, 0.0418827, 0.0437504
1.22191, 6.98556, 5.56513, 0.0416778, 2.99759, 1.42043, 0.531402, 0.0412642, 0.0518094, 0.123376, 0.0445109, 0.108588, 0.0533458, 0.0453298, 0.0812207, 0.0450411, 0.0850531, 0.0825205, 4.69837, 0.0419619, 0.0416783, 0.112912, 0.0416778, 0.0416778, 0.0431816
1.22977, 8.17072, 5.85928, 0.0413997, 3.18916, 2.31144, 0.51988, 0.0409033, 0.0515313, 0.123098, 0.0442328, 0.10831, 0.0530677, 0.044847, 0.0809426, 0.044763, 0.0851784, 0.0866381, 4.99987, 0.041628, 0.0414002, 0.11229, 0.0413997, 0.0413997, 0.0426046
1.23763, 7.42511, 6.07048, 0.0410534, 3.07003, 1.35463, 0.500736, 0.0404595, 0.0511849, 0.122752, 0.0438865, 0.107963, 0.0527214, 0.0443431, 0.0805962, 0.0444167, 0.0855456, 0.0911819, 5.22553, 0.0412359, 0.0410539, 0.111117, 0.0410534, 0.0410534, 0.0420173
1.24549, 4.1208, 6.18837, 0.0406459, 2.47403, -2.06757, 0.474929, 0.0399378, 0.0507774, 0.122344, 0.043479, 0.107556, 0.0523139, 0.0438166, 0.0801887, 0.0440092, 0.0862336, 0.0963755, 5.36378, 0.0407911, 0.0406464, 0.109401, 0.0406459, 0.0406459, 0.0414191
1.25334, 7.22541, 6.20748, 0.0401866, 3.03734, 1.01793, 0.443715, 0.039345, 0.0503181, 0.121884, 0.0430198, 0.107096, 0.0518546, 0.0432688, 0.0797293, 0.0435499, 0.0873304, 0.102579, 5.40747, 0.0403015, 0.0401871, 0.107163, 0.0401866, 0.0401866, 0.0408116
1.2612, 5.98565, 6.12777, 0.039687, 2.82589, -0.142117, 0.40854, 0.0386899, 0.0498184, 0.121384, 0.0425201, 0.106596, 0.0513549, 0.0427044, 0.0792294, 0.0430502, 0.0889322, 0.110357, 5.35448, 0.0397774, 0.0396875, 0.104444, 0.039687, 0.039687, 0.0401987
1.26906, 1.97172, 5.95481, 0.0391603, 1.99292, -3.98309, 0.37094, 0.0379825, 0.0492916, 0.120857, 0.0419934, 0.106069, 0.0508281, 0.0421309, 0.0787022, 0.0425234, 0.0911417, 0.12057, 5.20789, 0.039231, 0.0391608, 0.1013, 0.0391603, 0.0391603, 0.0395868
1.27692, 3.59831, 5.6995, 0.0386213, 2.36607, -2.1012, 0.332429, 0.0372342, 0.0487524, 0.120316, 0.0414543, 0.105529, 0.0502889, 0.0415585, 0.0781625, 0.0419844, 0.0940664, 0.134499, 4.9757, 0.0386764, 0.0386218, 0.0978034, 0.0386213, 0.0386213, 0.0389848
1.28478, 5.58858, 5.37736, 0.0380859, 2.75474, 0.21122, 0.294401, 0.036457, 0.0482167, 0.119779, 0.0409189, 0.104991, 0.0497532, 0.0409995, 0.077626, 0.0414488, 0.0978166, 0.153999, 4.67004, 0.0381286, 0.0380864, 0.0940403, 0.0380859, 0.0380859, 0.0384033
1.29264, 5.78343, 5.00766, 0.0375706, 2.78988, 0.775778, 0.258067, 0.0356632, 0.047701, 0.11926, 0.0404034, 0.104473, 0.0492375, 0.0404676, 0.077109, 0.0409333, 0.102502, 0.181695, 4.30623, 0.0376034, 0.0375711, 0.0901051, 0.0375706, 0.0375706, 0.0378548
1.3005, 4.3994, 4.61225, 0.0370919, 2.5297, -0.212842, 0.2244, 0.0348645, 0.0472215, 0.118775, 0.0399246, 0.10399, 0.0487581, 0.0399772, 0.0766275, 0.0404543, 0.108228, 0.221199, 3.90141, 0.0371171, 0.0370924, 0.0860974, 0.0370919, 0.0370919, 0.0373524
1.30836, 4.781, 4.21451, 0.0366658, 2.60403, 0.566483, 0.19411, 0.0340718, 0.0467943, 0.118341, 0.0394982, 0.103558, 0.0483309, 0.0395428, 0.0761971, 0.0400277, 0.115095, 0.277348, 3.47328, 0.036685, 0.0366663, 0.0821168, 0.0366658, 0.0366658, 0.0369095
1.31621, 5.19967, 3.83832, 0.0363074, 2.68322, 1.36136, 0.167648, 0.0332945, 0.0464341, 0.117969, 0.0391393, 0.103189, 0.0479708, 0.0391782, 0.0758322, 0.0396686, 0.123194, 0.35644, 3.03884, 0.0363219, 0.0363079, 0.0782581, 0.0363074, 0.0363074, 0.0365392
1.32407, 6.77624, 3.50718, 0.0360302, 2.96247, 3.26906, 0.145226, 0.0325399, 0.0461544, 0.117673, 0.0388615, 0.102898, 0.0476912, 0.0388963, 0.0755454, 0.0393903, 0.132601, 0.466415, 2.61335, 0.0360412, 0.0360307, 0.0746069, 0.0360302, 0.0360302, 0.0362536
1.33193, 6.2045, 3.24359, 0.0358459, 2.86435, 2.96092, 0.126848, 0.031813, 0.0459665, 0.117461, 0.0386763, 0.102692, 0.0475034, 0.0387082, 0.0753473, 0.0392046, 0.143382, 0.61698, 2.20951, 0.0358542, 0.0358464, 0.0712354, 0.0358459, 0.0358459, 0.0360634
