   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_159.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.9462, 12.9993, 10.5795, 10.5775, 3.87289, 2.41975, 0, 10.5775, 10.578, 10.579, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5776, 10.5775
7.95407, 6.96753, 10.5938, 10.5913, 2.99458, -3.62623, 0, 10.5913, 10.5918, 10.5932, 10.5913, 10.5913, 10.5913, 10.5913, 10.5913, 10.5913, 10.5913, 10.5913, 10.5913, 10.5913, 10.5913, 10.5913, 10.5913, 10.5913, 10.5914, 10.5913
7.96194, 9.99507, 10.6075, 10.6045, 3.46339, -0.612388, 0, 10.6045, 10.605, 10.6069, 10.6045, 10.6045, 10.6045, 10.6045, 10.6045, 10.6045, 10.6045, 10.6045, 10.6045, 10.6045, 10.6045, 10.6045, 10.6045, 10.6045, 10.6046, 10.6045
7.96981, 15.2187, 10.621, 10.6174, 4.14954, 4.5977, 0, 10.6174, 10.6178, 10.6204, 10.6174, 10.6174, 10.6174, 10.6174, 10.6174, 10.6174, 10.6174, 10.6174, 10.6174, 10.6174, 10.6174, 10.6174, 10.6174, 10.6174, 10.6175, 10.6174
7.97768, 14.0033, 10.6347, 10.6302, 4.00042, 3.36868, 0, 10.6303, 10.6306, 10.6341, 10.6302, 10.6302, 10.6302, 10.6302, 10.6302, 10.6302, 10.6302, 10.6302, 10.6302, 10.6302, 10.6302, 10.6302, 10.6302, 10.6302, 10.6304, 10.6302
7.98554, 11.4713, 10.6485, 10.6431, 3.67032, 0.822703, 0, 10.6431, 10.6435, 10.648, 10.6431, 10.6431, 10.6431, 10.6431, 10.6431, 10.6431, 10.6431, 10.6431, 10.6431, 10.6431, 10.6431, 10.6431, 10.6431, 10.6431, 10.6432, 10.6431
7.99341, 14.9823, 10.6624, 10.6557, 4.12096, 4.31991, 0, 10.6558, 10.6561, 10.6619, 10.6557, 10.6557, 10.6557, 10.6557, 10.6557, 10.6557, 10.6557, 10.6557, 10.6557, 10.6557, 10.6557, 10.6557, 10.6557, 10.6557, 10.6559, 10.6557
8.00128, 9.45664, 10.6759, 10.6677, 3.38477, -1.21925, 0, 10.6677, 10.6681, 10.6754, 10.6677, 10.6677, 10.6677, 10.6677, 10.6677, 10.6677, 10.6677, 10.6677, 10.6677, 10.6677, 10.6677, 10.6677, 10.6677, 10.6677, 10.6679, 10.6677
8.00915, 13.2445, 10.689, 10.679, 3.90443, 2.55551, 0, 10.679, 10.6794, 10.6885, 10.679, 10.679, 10.679, 10.679, 10.679, 10.679, 10.679, 10.679, 10.679, 10.679, 10.679, 10.679, 10.679, 10.679, 10.6792, 10.679
8.01702, 10.5163, 10.7022, 10.69, 3.53784, -0.185907, 0, 10.6901, 10.6904, 10.7017, 10.69, 10.69, 10.69, 10.69, 10.69, 10.69, 10.69, 10.69, 10.69, 10.69, 10.69, 10.69, 10.69, 10.69, 10.6902, 10.69
8.02489, 8.98577, 10.7159, 10.7011, 3.31448, -1.73008, 0, 10.7011, 10.7014, 10.7153, 10.7011, 10.7011, 10.7011, 10.7011, 10.7011, 10.7011, 10.7011, 10.7011, 10.7011, 10.7011, 10.7011, 10.7011, 10.7011, 10.7011, 10.7013, 10.7011
8.03275, 12.2589, 10.7298, 10.712, 3.77609, 1.52902, 0, 10.712, 10.7123, 10.7293, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 10.7123, 10.712
8.04062, 10.5387, 10.744, 10.7226, 3.54101, -0.205316, 0, 10.7226, 10.7229, 10.7435, 10.7226, 10.7226, 10.7226, 10.7226, 10.7226, 10.7226, 10.7226, 10.7226, 10.7226, 10.7226, 10.7226, 10.7226, 10.7226, 10.7226, 10.7229, 10.7226
8.04849, 7.99262, 10.7581, 10.7326, 3.16111, -2.76551, 0, 10.7326, 10.7329, 10.7575, 10.7326, 10.7326, 10.7326, 10.7326, 10.7326, 10.7326, 10.7326, 10.7326, 10.7326, 10.7326, 10.7326, 10.7326, 10.7326, 10.7326, 10.7329, 10.7326
8.05636, 16.4324, 10.7722, 10.742, 4.2933, 5.66017, 0, 10.742, 10.7422, 10.7716, 10.742, 10.742, 10.742, 10.742, 10.742, 10.742, 10.742, 10.742, 10.742, 10.742, 10.742, 10.742, 10.742, 10.742, 10.7423, 10.742
8.06423, 11.4226, 10.7867, 10.751, 3.66369, 0.635891, 0, 10.751, 10.7513, 10.7861, 10.751, 10.751, 10.751, 10.751, 10.751, 10.751, 10.751, 10.751, 10.751, 10.751, 10.751, 10.751, 10.751, 10.751, 10.7514, 10.751
8.0721, 15.6977, 10.8019, 10.7601, 4.20686, 4.89573, 0, 10.7601, 10.7603, 10.8013, 10.7601, 10.7601, 10.7601, 10.7601, 10.7601, 10.7601, 10.7601, 10.7601, 10.7601, 10.7601, 10.7601, 10.7601, 10.7601, 10.7601, 10.7604, 10.7601
8.07997, 14.6935, 10.8177, 10.769, 4.08577, 3.87582, 0, 10.769, 10.7692, 10.817, 10.769, 10.769, 10.769, 10.769, 10.769, 10.769, 10.769, 10.769, 10.769, 10.769, 10.769, 10.769, 10.769, 10.769, 10.7694, 10.769
8.08784, 17.9788, 10.8339, 10.7775, 4.46977, 7.14488, 0, 10.7775, 10.7778, 10.8332, 10.7775, 10.7775, 10.7775, 10.7775, 10.7775, 10.7775, 10.7775, 10.7775, 10.7775, 10.7775, 10.7775, 10.7775, 10.7775, 10.7775, 10.7779, 10.7775
8.0957, 15.147, 10.8503, 10.7853, 4.14089, 4.2967, 0, 10.7853, 10.7856, 10.8496, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853, 10.7858, 10.7853
8.10357, 12.988, 10.8669, 10.7926, 3.87144, 2.12116, 0, 10.7926, 10.7929, 10.8661, 10.7926, 10.7926, 10.7926, 10.7926, 10.7926, 10.7926, 10.7926, 10.7926, 10.7926, 10.7926, 10.7926, 10.7926, 10.7926, 10.7926, 10.7931, 10.7926
8.11144, 12.691, 10.8839, 10.7996, 3.83289, 1.8071, 0, 10.7996, 10.7999, 10.8832, 10.7996, 10.7996, 10.7996, 10.7996, 10.7996, 10.7996, 10.7996, 10.7996, 10.7996, 10.7996, 10.7996, 10.7996, 10.7996, 10.7996, 10.8001, 10.7996
8.11931, 13.386, 10.9018, 10.8066, 3.9225, 2.48422, 0, 10.8066, 10.8069, 10.901, 10.8066, 10.8066, 10.8066, 10.8066, 10.8066, 10.8066, 10.8066, 10.8066, 10.8066, 10.8066, 10.8066, 10.8066, 10.8066, 10.8066, 10.8071, 10.8066
8.12718, 20.773, 10.9201, 10.8134, 4.7721, 9.85282, 0, 10.8134, 10.8136, 10.9194, 10.8134, 10.8134, 10.8134, 10.8134, 10.8134, 10.8134, 10.8134, 10.8134, 10.8134, 10.8134, 10.8134, 10.8134, 10.8134, 10.8134, 10.8139, 10.8134
8.13505, 13.4062, 10.9387, 10.8197, 3.92508, 2.46751, 0, 10.8197, 10.82, 10.9379, 10.8197, 10.8197, 10.8197, 10.8197, 10.8197, 10.8197, 10.8197, 10.8197, 10.8197, 10.8197, 10.8197, 10.8197, 10.8197, 10.8197, 10.8202, 10.8197
8.14291, 15.0701, 10.9572, 10.8254, 4.13159, 4.11289, 0, 10.8254, 10.8257, 10.9564, 10.8254, 10.8254, 10.8254, 10.8254, 10.8254, 10.8254, 10.8254, 10.8254, 10.8254, 10.8254, 10.8254, 10.8254, 10.8254, 10.8254, 10.8259, 10.8254
8.15078, 13.2198, 10.9756, 10.8305, 3.90125, 2.24417, 0, 10.8305, 10.8308, 10.9748, 10.8305, 10.8305, 10.8305, 10.8305, 10.8305, 10.8305, 10.8305, 10.8305, 10.8305, 10.8305, 10.8305, 10.8305, 10.8305, 10.8305, 10.831, 10.8305
8.15865, 10.6812, 10.994, 10.8354, 3.56107, -0.312807, 0, 10.8354, 10.8357, 10.9932, 10.8354, 10.8354, 10.8354, 10.8354, 10.8354, 10.8354, 10.8354, 10.8354, 10.8354, 10.8354, 10.8354, 10.8354, 10.8354, 10.8354, 10.8359, 10.8354
8.16652, 14.3623, 11.0126, 10.8401, 4.04503, 3.34966, 0, 10.8402, 10.8405, 11.0118, 10.8401, 10.8401, 10.8401, 10.8401, 10.8401, 10.8401, 10.8401, 10.8401, 10.8401, 10.8401, 10.8401, 10.8401, 10.8401, 10.8401, 10.8406, 10.8401
8.17439, 16.3535, 11.0309, 10.8447, 4.2841, 5.32256, 0, 10.8447, 10.8451, 11.0301, 10.8447, 10.8447, 10.8447, 10.8447, 10.8447, 10.8447, 10.8447, 10.8447, 10.8447, 10.8447, 10.8447, 10.8447, 10.8447, 10.8447, 10.8452, 10.8447
8.18226, 14.9808, 11.0486, 10.8487, 4.12078, 3.93221, 0, 10.8488, 10.8491, 11.0477, 10.8487, 10.8487, 10.8487, 10.8487, 10.8487, 10.8487, 10.8487, 10.8487, 10.8487, 10.8487, 10.8487, 10.8487, 10.8487, 10.8487, 10.8492, 10.8487
8.19013, 14.2651, 11.0653, 10.8522, 4.033, 3.19976, 0, 10.8522, 10.8526, 11.0644, 10.8522, 10.8522, 10.8522, 10.8522, 10.8522, 10.8522, 10.8522, 10.8522, 10.8522, 10.8522, 10.8522, 10.8522, 10.8522, 10.8522, 10.8526, 10.8522
8.19799, 11.9899, 11.081, 10.8551, 3.74031, 0.908886, 0, 10.8551, 10.8556, 11.0801, 10.8551, 10.8551, 10.8551, 10.8551, 10.8551, 10.8551, 10.8551, 10.8551, 10.8551, 10.8551, 10.8551, 10.8551, 10.8551, 10.8551, 10.8556, 10.8551
8.20586, 13.3385, 11.0958, 10.8578, 3.91644, 2.24275, 0, 10.8579, 10.8585, 11.0947, 10.8578, 10.8578, 10.8578, 10.8578, 10.8578, 10.8578, 10.8578, 10.8578, 10.8578, 10.8578, 10.8578, 10.8579, 10.8578, 10.8578, 10.8583, 10.8578
8.21373, 11.6575, 11.1094, 10.8603, 3.69561, 0.548118, 0, 10.8603, 10.861, 11.1082, 10.8603, 10.8603, 10.8603, 10.8603, 10.8603, 10.8603, 10.8603, 10.8603, 10.8603, 10.8603, 10.8603, 10.8603, 10.8603, 10.8603, 10.8607, 10.8603
8.2216, 14.3284, 11.1216, 10.8624, 4.04084, 3.20682, 0, 10.8624, 10.8633, 11.1203, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8628, 10.8624
8.22947, 14.3046, 11.132, 10.8641, 4.03789, 3.17254, 0, 10.8641, 10.8652, 11.1305, 10.8641, 10.8641, 10.8641, 10.8641, 10.8641, 10.8641, 10.8641, 10.8641, 10.8641, 10.8641, 10.8641, 10.8641, 10.8641, 10.8641, 10.8645, 10.8641
8.23734, 13.3234, 11.1407, 10.8653, 3.91451, 2.18274, 0, 10.8653, 10.8667, 11.1389, 10.8653, 10.8653, 10.8653, 10.8653, 10.8653, 10.8653, 10.8653, 10.8653, 10.8653, 10.8653, 10.8653, 10.8653, 10.8653, 10.8653, 10.8656, 10.8653
8.2452, 9.99009, 11.1475, 10.8661, 3.46267, -1.15741, 0, 10.8661, 10.8679, 11.1453, 10.8661, 10.8661, 10.8661, 10.8661, 10.8661, 10.8661, 10.8661, 10.8661, 10.8661, 10.8661, 10.8661, 10.8661, 10.8661, 10.8661, 10.8664, 10.8661
8.25307, 12.3307, 11.1525, 10.8666, 3.7856, 1.17823, 0, 10.8666, 10.869, 11.1498, 10.8666, 10.8666, 10.8666, 10.8666, 10.8666, 10.8666, 10.8666, 10.8666, 10.8666, 10.8666, 10.8666, 10.8666, 10.8666, 10.8666, 10.8669, 10.8666
8.26094, 11.3071, 11.1555, 10.8667, 3.64788, 0.151517, 0, 10.8667, 10.8698, 11.1521, 10.8667, 10.8667, 10.8667, 10.8667, 10.8667, 10.8667, 10.8667, 10.8667, 10.8667, 10.8667, 10.8667, 10.8667, 10.8667, 10.8667, 10.867, 10.8667
8.26881, 12.5701, 11.1566, 10.8663, 3.81708, 1.41354, 0, 10.8664, 10.8704, 11.1523, 10.8663, 10.8663, 10.8663, 10.8663, 10.8663, 10.8663, 10.8663, 10.8663, 10.8663, 10.8663, 10.8663, 10.8664, 10.8663, 10.8663, 10.8666, 10.8663
8.27668, 17.4057, 11.1556, 10.8655, 4.40519, 6.25006, 0, 10.8655, 10.8708, 11.1501, 10.8655, 10.8655, 10.8655, 10.8655, 10.8655, 10.8655, 10.8655, 10.8655, 10.8655, 10.8655, 10.8655, 10.8655, 10.8655, 10.8655, 10.8657, 10.8655
8.28455, 13.2881, 11.1528, 10.8642, 3.91, 2.13529, 0, 10.8642, 10.8711, 11.1457, 10.8642, 10.8642, 10.8642, 10.8642, 10.8642, 10.8642, 10.8642, 10.8642, 10.8642, 10.8642, 10.8642, 10.8642, 10.8642, 10.8642, 10.8644, 10.8642
8.29242, 13.9827, 11.1483, 10.8624, 3.99783, 2.83437, 0, 10.8624, 10.8713, 11.1392, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8624, 10.8626, 10.8624
8.30029, 16.9838, 11.1422, 10.8601, 4.35704, 5.84163, 0, 10.8601, 10.8716, 11.1305, 10.8601, 10.8601, 10.8601, 10.8601, 10.8601, 10.8601, 10.8601, 10.8601, 10.8601, 10.8601, 10.8601, 10.8601, 10.8601, 10.8601, 10.8603, 10.8601
8.30815, 8.69709, 11.1348, 10.8573, 3.27064, -2.43775, 0, 10.8573, 10.8721, 11.1199, 10.8573, 10.8573, 10.8573, 10.8573, 10.8573, 10.8573, 10.8573, 10.8573, 10.8573, 10.8573, 10.8573, 10.8573, 10.8573, 10.8573, 10.8575, 10.8573
8.31602, 12.6278, 11.1262, 10.8538, 3.82463, 1.50154, 0, 10.8538, 10.8726, 11.1072, 10.8538, 10.8538, 10.8538, 10.8538, 10.8538, 10.8538, 10.8538, 10.8538, 10.8538, 10.8538, 10.8538, 10.8538, 10.8538, 10.8538, 10.8539, 10.8538
8.32389, 8.3487, 11.1166, 10.8494, 3.21694, -2.76791, 0, 10.8495, 10.8734, 11.0925, 10.8494, 10.8494, 10.8494, 10.8494, 10.8494, 10.8494, 10.8494, 10.8494, 10.8494, 10.8494, 10.8494, 10.8494, 10.8494, 10.8494, 10.8496, 10.8494
8.33176, 10.2585, 11.1065, 10.8444, 3.50121, -0.848003, 0, 10.8444, 10.8746, 11.0761, 10.8444, 10.8444, 10.8444, 10.8444, 10.8444, 10.8444, 10.8444, 10.8444, 10.8444, 10.8444, 10.8444, 10.8444, 10.8444, 10.8444, 10.8445, 10.8444
8.33963, 7.08377, 11.0964, 10.8386, 3.01393, -4.0126, 0, 10.8386, 10.8767, 11.0582, 10.8386, 10.8386, 10.8386, 10.8386, 10.8386, 10.8386, 10.8386, 10.8386, 10.8386, 10.8386, 10.8386, 10.8386, 10.8386, 10.8386, 10.8387, 10.8386
8.3475, 8.88327, 11.0868, 10.8324, 3.29898, -2.20355, 0, 10.8324, 10.8799, 11.0392, 10.8324, 10.8324, 10.8324, 10.8324, 10.8324, 10.8324, 10.8324, 10.8324, 10.8324, 10.8324, 10.8324, 10.8324, 10.8324, 10.8324, 10.8325, 10.8324
8.35536, 14.6109, 11.0782, 10.8255, 4.07565, 3.53269, 0, 10.8255, 10.8846, 11.0191, 10.8255, 10.8255, 10.8255, 10.8255, 10.8255, 10.8255, 10.8255, 10.8255, 10.8255, 10.8255, 10.8255, 10.8255, 10.8255, 10.8255, 10.8256, 10.8255
8.36323, 9.47677, 11.0709, 10.8179, 3.38774, -1.59417, 0, 10.8179, 10.8908, 10.9979, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179
8.3711, 11.7314, 11.0656, 10.8095, 3.70559, 0.665861, 0, 10.8095, 10.899, 10.976, 10.8095, 10.8095, 10.8095, 10.8095, 10.8095, 10.8095, 10.8095, 10.8095, 10.8095, 10.8095, 10.8095, 10.8095, 10.8095, 10.8095, 10.8095, 10.8095
8.37897, 16.8705, 11.0626, 10.8003, 4.34402, 5.80791, 0, 10.8003, 10.9095, 10.9534, 10.8003, 10.8003, 10.8003, 10.8003, 10.8003, 10.8003, 10.8003, 10.8003, 10.8003, 10.8003, 10.8003, 10.8003, 10.8003, 10.8003, 10.8003, 10.8003
8.38684, 13.2245, 11.0627, 10.7905, 3.90186, 2.16181, 0, 10.7905, 10.9229, 10.9303, 10.7905, 10.7905, 10.7905, 10.7905, 10.7905, 10.7905, 10.7905, 10.7905, 10.7905, 10.7905, 10.7905, 10.7905, 10.7905, 10.7905, 10.7905, 10.7905
8.39471, 18.2169, 11.0667, 10.7801, 4.49632, 7.15016, 0, 10.7801, 10.9397, 10.9071, 10.7801, 10.7801, 10.7801, 10.7801, 10.7801, 10.7801, 10.7801, 10.7801, 10.7801, 10.7801, 10.7801, 10.7801, 10.7801, 10.7801, 10.7802, 10.7801
8.40258, 11.1364, 11.0753, 10.7696, 3.62442, 0.0611401, 0, 10.7696, 10.9607, 10.8842, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696
8.41044, 12.5959, 11.0889, 10.7587, 3.82046, 1.50695, 0, 10.7587, 10.9861, 10.8615, 10.7587, 10.7587, 10.7587, 10.7587, 10.7587, 10.7587, 10.7587, 10.7587, 10.7587, 10.7587, 10.7587, 10.7587, 10.7587, 10.7587, 10.7587, 10.7587
8.41831, 13.1573, 11.1081, 10.7474, 3.89324, 2.0492, 0, 10.7474, 11.0164, 10.8391, 10.7474, 10.7474, 10.7474, 10.7474, 10.7474, 10.7474, 10.7474, 10.7474, 10.7474, 10.7474, 10.7474, 10.7474, 10.7474, 10.7474, 10.7474, 10.7474
8.42618, 8.59653, 11.133, 10.7354, 3.25523, -2.53644, 0, 10.7354, 11.0516, 10.8167, 10.7354, 10.7354, 10.7354, 10.7354, 10.7354, 10.7354, 10.7354, 10.7354, 10.7354, 10.7354, 10.7354, 10.7354, 10.7354, 10.7354, 10.7354, 10.7354
8.43405, 14.4046, 11.1639, 10.7228, 4.05026, 3.24067, 0, 10.7228, 11.0922, 10.7945, 10.7228, 10.7228, 10.7228, 10.7228, 10.7228, 10.7228, 10.7228, 10.7228, 10.7228, 10.7228, 10.7228, 10.7228, 10.7228, 10.7228, 10.7228, 10.7228
8.44192, 9.57187, 11.2014, 10.7097, 3.40175, -1.6295, 0, 10.7097, 11.1386, 10.7725, 10.7097, 10.7097, 10.7097, 10.7097, 10.7097, 10.7097, 10.7097, 10.7097, 10.7097, 10.7097, 10.7097, 10.7097, 10.7097, 10.7097, 10.7097, 10.7097
8.44979, 9.98761, 11.2458, 10.6963, 3.46231, -1.25823, 0, 10.6963, 11.1912, 10.7509, 10.6963, 10.6963, 10.6963, 10.6963, 10.6963, 10.6963, 10.6963, 10.6963, 10.6963, 10.6963, 10.6963, 10.6963, 10.6963, 10.6963, 10.6963, 10.6963
8.45765, 15.1665, 11.2976, 10.6828, 4.14325, 3.86896, 0, 10.6828, 11.2502, 10.7301, 10.6828, 10.6828, 10.6828, 10.6828, 10.6828, 10.6828, 10.6828, 10.6828, 10.6828, 10.6828, 10.6828, 10.6828, 10.6828, 10.6828, 10.6828, 10.6828
8.46552, 19.5663, 11.3564, 10.669, 4.64395, 8.20987, 0, 10.669, 11.3157, 10.7097, 10.669, 10.669, 10.669, 10.669, 10.669, 10.669, 10.669, 10.669, 10.669, 10.669, 10.669, 10.669, 10.669, 10.669, 10.669, 10.669
8.47339, 15.8229, 11.422, 10.6547, 4.22171, 4.40086, 0, 10.6547, 11.3871, 10.6896, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547
8.48126, 16.1127, 11.4938, 10.6397, 4.2559, 4.61894, 0, 10.6397, 11.4641, 10.6694, 10.6397, 10.6397, 10.6397, 10.6397, 10.6397, 10.6397, 10.6397, 10.6397, 10.6397, 10.6397, 10.6397, 10.6397, 10.6397, 10.6397, 10.6397, 10.6397
8.48913, 14.2715, 11.5714, 10.6241, 4.03379, 2.70009, 0, 10.6242, 11.5463, 10.6492, 10.6241, 10.6241, 10.6241, 10.6241, 10.6241, 10.6241, 10.6241, 10.6241, 10.6241, 10.6241, 10.6241, 10.6241, 10.6241, 10.6241, 10.6241, 10.6241
8.497, 12.3266, 11.6546, 10.6083, 3.78505, 0.672054, 0, 10.6083, 11.6335, 10.6293, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083
8.50487, 16.2316, 11.7428, 10.5924, 4.26985, 4.48876, 0, 10.5924, 11.7252, 10.61, 10.5924, 10.5924, 10.5924, 10.5924, 10.5924, 10.5924, 10.5924, 10.5924, 10.5924, 10.5924, 10.5924, 10.5924, 10.5924, 10.5924, 10.5924, 10.5924
8.51273, 12.726, 11.8349, 10.5762, 3.83745, 0.891139, 0, 10.5762, 11.8203, 10.5908, 10.5762, 10.5762, 10.5762, 10.5762, 10.5762, 10.5762, 10.5762, 10.5762, 10.5762, 10.5762, 10.5762, 10.5762, 10.5762, 10.5762, 10.5762, 10.5762
8.5206, 16.2871, 11.9296, 10.5597, 4.27634, 4.35749, 0, 10.5597, 11.9175, 10.5718, 10.5597, 10.5597, 10.5597, 10.5597, 10.5597, 10.5597, 10.5597, 10.5597, 10.5597, 10.5597, 10.5597, 10.5597, 10.5597, 10.5597, 10.5597, 10.5597
8.52847, 13.9431, 12.0252, 10.5425, 3.99288, 1.91784, 0, 10.5425, 12.0153, 10.5524, 10.5425, 10.5425, 10.5425, 10.5425, 10.5425, 10.5425, 10.5425, 10.5425, 10.5425, 10.5425, 10.5425, 10.5425, 10.5425, 10.5425, 10.5425, 10.5425
8.53634, 13.5586, 12.1206, 10.5246, 3.94444, 1.43806, 0, 10.5246, 12.1124, 10.5327, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246
8.54421, 20.4124, 12.2144, 10.5064, 4.73417, 8.19799, 0, 10.5064, 12.2078, 10.513, 10.5064, 10.5064, 10.5064, 10.5064, 10.5064, 10.5064, 10.5064, 10.5064, 10.5064, 10.5064, 10.5064, 10.5064, 10.5064, 10.5064, 10.5064, 10.5064
8.55208, 9.85056, 12.3056, 10.4882, 3.44246, -2.455, 0, 10.4882, 12.3002, 10.4935, 10.4882, 10.4882, 10.4882, 10.4882, 10.4882, 10.4882, 10.4882, 10.4882, 10.4882, 10.4882, 10.4882, 10.4882, 10.4882, 10.4882, 10.4882, 10.4882
8.55995, 14.6867, 12.3922, 10.4699, 4.08494, 2.2945, 0, 10.4699, 12.388, 10.4742, 10.4699, 10.4699, 10.4699, 10.4699, 10.4699, 10.4699, 10.4699, 10.4699, 10.4699, 10.4699, 10.4699, 10.4699, 10.4699, 10.4699, 10.4699, 10.4699
8.56781, 11.1088, 12.4728, 10.4514, 3.62061, -1.36395, 0, 10.4514, 12.4693, 10.4548, 10.4514, 10.4514, 10.4514, 10.4514, 10.4514, 10.4514, 10.4514, 10.4514, 10.4514, 10.4514, 10.4514, 10.4514, 10.4514, 10.4514, 10.4514, 10.4514
8.57568, 15.2974, 12.545, 10.4321, 4.15901, 2.75238, 0, 10.4321, 12.5423, 10.4348, 10.4321, 10.4321, 10.4321, 10.4321, 10.4321, 10.4321, 10.4321, 10.4321, 10.4321, 10.4321, 10.4321, 10.4321, 10.4321, 10.4321, 10.4321, 10.4321
8.58355, 8.63494, 12.6076, 10.4121, 3.26113, -3.97263, 0, 10.4121, 12.6054, 10.4142, 10.4121, 10.4121, 10.4121, 10.4121, 10.4121, 10.4121, 10.4121, 10.4121, 10.4121, 10.4121, 10.4121, 10.4121, 10.4121, 10.4121, 10.4121, 10.4121
8.59142, 5.11152, 12.6594, 10.3918, 2.66674, -7.54785, 0, 10.3918, 12.6577, 10.3934, 10.3918, 10.3918, 10.3918, 10.3918, 10.3918, 10.3918, 10.3918, 10.3918, 10.3918, 10.3918, 10.3918, 10.3918, 10.3918, 10.3918, 10.3918, 10.3918
8.59929, 15.8703, 12.6996, 10.3714, 4.22732, 3.17067, 0, 10.3714, 12.6983, 10.3727, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714
8.60716, 10.2224, 12.7271, 10.3511, 3.49606, -2.5047, 0, 10.3511, 12.7261, 10.3521, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511
8.61502, 13.2815, 12.7409, 10.3306, 3.90916, 0.540606, 0, 10.3306, 12.7401, 10.3314, 10.3306, 10.3306, 10.3306, 10.3306, 10.3306, 10.3306, 10.3306, 10.3306, 10.3306, 10.3306, 10.3306, 10.3306, 10.3306, 10.3306, 10.3306, 10.3306
8.62289, 14.885, 12.74, 10.3094, 4.10914, 2.14502, 0, 10.3094, 12.7394, 10.31, 10.3094, 10.3094, 10.3094, 10.3094, 10.3094, 10.3094, 10.3094, 10.3094, 10.3094, 10.3094, 10.3094, 10.3094, 10.3094, 10.3094, 10.3094, 10.3094
8.63076, 15.4358, 12.7238, 10.2875, 4.17562, 2.712, 0, 10.2875, 12.7234, 10.288, 10.2875, 10.2875, 10.2875, 10.2875, 10.2875, 10.2875, 10.2875, 10.2875, 10.2875, 10.2875, 10.2875, 10.2875, 10.2875, 10.2875, 10.2875, 10.2875
8.63863, 8.44099, 12.6928, 10.2653, 3.23125, -4.25178, 0, 10.2653, 12.6924, 10.2656, 10.2653, 10.2653, 10.2653, 10.2653, 10.2653, 10.2653, 10.2653, 10.2653, 10.2653, 10.2653, 10.2653, 10.2653, 10.2653, 10.2653, 10.2653, 10.2653
8.6465, 10.8305, 12.6473, 10.2431, 3.58197, -1.81686, 0, 10.2431, 12.6471, 10.2433, 10.2431, 10.2431, 10.2431, 10.2431, 10.2431, 10.2431, 10.2431, 10.2431, 10.2431, 10.2431, 10.2431, 10.2431, 10.2431, 10.2431, 10.2431, 10.2431
8.65437, 10.2144, 12.5881, 10.221, 3.49491, -2.3737, 0, 10.221, 12.5879, 10.2212, 10.221, 10.221, 10.221, 10.221, 10.221, 10.221, 10.221, 10.221, 10.221, 10.221, 10.221, 10.221, 10.221, 10.221, 10.221, 10.221
