   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_229.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
22.7075, 0, 0.111353, 0.0322862, 1.41421, -0.111353, 0, 0.0322862, 0.0322862, 0.0322862, 0.0322862, 0.0322862, 0.0322862, 0.0322862, 0.0322862, 0.0322862, 0.0322862, 0.0322862, 0.107821, 0.0322862, 0.0358175, 0.0322862
22.7154, 0.240397, 0.109234, 0.030476, 1.4968, 0.131163, 0, 0.030476, 0.030476, 0.030476, 0.030476, 0.030476, 0.030476, 0.030476, 0.030476, 0.030476, 0.030476, 0.030476, 0.105845, 0.030476, 0.0338642, 0.030476
22.7232, 0.759603, 0.106978, 0.0286556, 1.66121, 0.652626, 0, 0.0286556, 0.0286556, 0.0286556, 0.0286556, 0.0286556, 0.0286556, 0.0286556, 0.0286556, 0.0286556, 0.0286556, 0.0286556, 0.103728, 0.0286556, 0.0319051, 0.0286556
22.7311, 0, 0.104624, 0.0268611, 1.41421, -0.104624, 0, 0.0268611, 0.0268611, 0.0268611, 0.0268611, 0.0268611, 0.0268611, 0.0268611, 0.0268611, 0.0268611, 0.0268611, 0.0268611, 0.101508, 0.0268611, 0.0299762, 0.0268611
22.739, 0, 0.102207, 0.0251245, 1.41421, -0.102207, 0, 0.0251245, 0.0251245, 0.0251245, 0.0251245, 0.0251245, 0.0251245, 0.0251245, 0.0251245, 0.0251245, 0.0251245, 0.0251245, 0.0992213, 0.0251245, 0.0281098, 0.0251245
22.7469, 0, 0.0999037, 0.0236192, 1.41421, -0.0999037, 0, 0.0236192, 0.0236192, 0.0236192, 0.0236192, 0.0236192, 0.0236192, 0.0236192, 0.0236192, 0.0236192, 0.0236192, 0.0236192, 0.0970439, 0.0236192, 0.026479, 0.0236192
22.7548, 0, 0.0974407, 0.0220663, 1.41421, -0.0974407, 0, 0.0220663, 0.0220663, 0.0220663, 0.0220663, 0.0220663, 0.0220663, 0.0220663, 0.0220663, 0.0220663, 0.0220663, 0.0220663, 0.0947021, 0.0220663, 0.024805, 0.0220663
22.7627, 1, 0.094855, 0.0204982, 1.73205, 0.905145, 0, 0.0204982, 0.0204982, 0.0204982, 0.0204982, 0.0204982, 0.0204982, 0.0204982, 0.0204982, 0.0204982, 0.0204982, 0.0204982, 0.0922332, 0.0204982, 0.02312, 0.0204982
22.7705, 0.223599, 0.092192, 0.0189552, 1.49117, 0.131407, 0, 0.0189552, 0.0189552, 0.0189552, 0.0189552, 0.0189552, 0.0189552, 0.0189552, 0.0189552, 0.0189552, 0.0189552, 0.0189552, 0.0896828, 0.0189552, 0.0214644, 0.0189552
22.7784, 2.7764, 0.0894941, 0.0174725, 2.1855, 2.68691, 0, 0.0174725, 0.0174725, 0.0174725, 0.0174725, 0.0174725, 0.0174725, 0.0174725, 0.0174725, 0.0174725, 0.0174725, 0.0174725, 0.0870933, 0.0174725, 0.0198733, 0.0174725
22.7863, 0, 0.0869664, 0.0162492, 1.41421, -0.0869664, 0, 0.0162492, 0.0162492, 0.0162492, 0.0162492, 0.0162492, 0.0162492, 0.0162492, 0.0162492, 0.0162492, 0.0162492, 0.0162492, 0.0846699, 0.0162492, 0.0185456, 0.0162492
22.7942, 0, 0.0843037, 0.0149734, 1.41421, -0.0843037, 0, 0.0149734, 0.0149734, 0.0149734, 0.0149734, 0.0149734, 0.0149734, 0.0149734, 0.0149734, 0.0149734, 0.0149734, 0.0149734, 0.0821075, 0.0149734, 0.0171695, 0.0149734
22.8021, 0, 0.0815489, 0.0136803, 1.41421, -0.0815489, 0, 0.0136803, 0.0136803, 0.0136803, 0.0136803, 0.0136803, 0.0136803, 0.0136803, 0.0136803, 0.0136803, 0.0136803, 0.0136803, 0.0794491, 0.0136803, 0.0157801, 0.0136803
22.81, 0.211596, 0.0787521, 0.0124125, 1.48714, 0.132843, 0, 0.0124125, 0.0124125, 0.0124125, 0.0124125, 0.0124125, 0.0124125, 0.0124125, 0.0124125, 0.0124125, 0.0124125, 0.0124125, 0.0767448, 0.0124125, 0.0144199, 0.0124125
22.8178, 0.788404, 0.0759579, 0.0112064, 1.66985, 0.712446, 0, 0.0112064, 0.0112064, 0.0112064, 0.0112064, 0.0112064, 0.0112064, 0.0112064, 0.0112064, 0.0112064, 0.0112064, 0.0112064, 0.0740392, 0.0112064, 0.0131251, 0.0112064
22.8257, 1, 0.0733608, 0.0102489, 1.73205, 0.926639, 0, 0.0102489, 0.0102489, 0.0102489, 0.0102489, 0.0102489, 0.0102489, 0.0102489, 0.0102489, 0.0102489, 0.0102489, 0.0102489, 0.0715271, 0.0102489, 0.0120826, 0.0102489
22.8336, 0, 0.0706698, 0.00924198, 1.41421, -0.0706698, 0, 0.00924198, 0.00924198, 0.00924198, 0.00924198, 0.00924198, 0.00924198, 0.00924198, 0.00924198, 0.00924198, 0.00924198, 0.00924198, 0.0689175, 0.00924198, 0.0109942, 0.00924198
22.8415, 0, 0.0679309, 0.00822191, 1.41421, -0.0679309, 0, 0.00822191, 0.00822191, 0.00822191, 0.00822191, 0.00822191, 0.00822191, 0.00822191, 0.00822191, 0.00822191, 0.00822191, 0.00822191, 0.0662566, 0.00822191, 0.00989614, 0.00822191
22.8494, 0, 0.0651934, 0.00723094, 1.41421, -0.0651934, 0, 0.00723094, 0.00723094, 0.00723094, 0.00723094, 0.00723094, 0.00723094, 0.00723094, 0.00723094, 0.00723094, 0.00723094, 0.00723094, 0.0635938, 0.00723094, 0.00883053, 0.00723094
22.8573, 0, 0.0624994, 0.00630358, 1.41421, -0.0624994, 0, 0.00630358, 0.00630358, 0.00630358, 0.00630358, 0.00630358, 0.00630358, 0.00630358, 0.00630358, 0.00630358, 0.00630358, 0.00630358, 0.0609712, 0.00630358, 0.00783175, 0.00630358
22.8651, 0, 0.060026, 0.00560909, 1.41421, -0.060026, 0, 0.00560909, 0.00560909, 0.00560909, 0.00560909, 0.00560909, 0.00560909, 0.00560909, 0.00560909, 0.00560909, 0.00560909, 0.00560909, 0.0585661, 0.00560909, 0.00706896, 0.00560909
22.873, 0.192117, 0.0575094, 0.00487582, 1.48058, 0.134608, 0, 0.00487582, 0.00487582, 0.00487582, 0.00487582, 0.00487582, 0.00487582, 0.00487582, 0.00487582, 0.00487582, 0.00487582, 0.00487582, 0.0561149, 0.00487582, 0.00627041, 0.00487582
22.8809, 0.807883, 0.0549914, 0.00413914, 1.67567, 0.752892, 0, 0.00413914, 0.00413914, 0.00413914, 0.00413914, 0.00413914, 0.00413914, 0.00413914, 0.00413914, 0.00413914, 0.00413914, 0.00413914, 0.0536593, 0.00413914, 0.00547132, 0.00413914
22.8888, 1, 0.0525184, 0.00343784, 1.73205, 0.947482, 0, 0.00343784, 0.00343784, 0.00343784, 0.00343784, 0.00343784, 0.00343784, 0.00343784, 0.00343784, 0.00343784, 0.00343784, 0.00343784, 0.0512459, 0.00343784, 0.00471041, 0.00343784
22.8967, 0, 0.0501256, 0.00280159, 1.41421, -0.0501256, 0, 0.00280159, 0.00280159, 0.00280159, 0.00280159, 0.00280159, 0.00280159, 0.00280159, 0.00280159, 0.00280159, 0.00280159, 0.00280159, 0.0489101, 0.00280159, 0.00401718, 0.00280159
22.9046, 0, 0.0479463, 0.00235719, 1.41421, -0.0479463, 0, 0.00235719, 0.00235719, 0.00235719, 0.00235719, 0.00235719, 0.00235719, 0.00235719, 0.00235719, 0.00235719, 0.00235719, 0.00235719, 0.0467852, 0.00235719, 0.00351834, 0.00235719
22.9124, 0, 0.0457758, 0.0018939, 1.41421, -0.0457758, 0, 0.0018939, 0.0018939, 0.0018939, 0.0018939, 0.0018939, 0.0018939, 0.0018939, 0.0018939, 0.0018939, 0.0018939, 0.0018939, 0.0446667, 0.0018939, 0.00300306, 0.0018939
22.9203, 1, 0.0436509, 0.00144381, 1.73205, 0.956349, 0, 0.00144381, 0.00144381, 0.00144381, 0.00144381, 0.00144381, 0.00144381, 0.00144381, 0.00144381, 0.00144381, 0.00144381, 0.00144381, 0.0425914, 0.00144381, 0.00250329, 0.00144381
22.9282, 1, 0.0416073, 0.00103885, 1.73205, 0.958393, 0, 0.00103885, 0.00103885, 0.00103885, 0.00103885, 0.00103885, 0.00103885, 0.00103885, 0.00103885, 0.00103885, 0.00103885, 0.00103885, 0.0405953, 0.00103885, 0.00205084, 0.00103885
22.9361, 0, 0.0396722, 0.000700398, 1.41421, -0.0396722, 0, 0.000700398, 0.000700398, 0.000700398, 0.000700398, 0.000700398, 0.000700398, 0.000700398, 0.000700398, 0.000700398, 0.000700398, 0.000700398, 0.0387056, 0.000700398, 0.00166702, 0.000700398
22.944, 0, 0.0379132, 0.000493188, 1.41421, -0.0379132, 0, 0.000493188, 0.000493188, 0.000493188, 0.000493188, 0.000493188, 0.000493188, 0.000493188, 0.000493188, 0.000493188, 0.000493188, 0.000493188, 0.03699, 0.000493188, 0.00141643, 0.000493188
22.9519, 0, 0.036212, 0.000296211, 1.41421, -0.036212, 0, 0.000296211, 0.000296211, 0.000296211, 0.000296211, 0.000296211, 0.000296211, 0.000296211, 0.000296211, 0.000296211, 0.000296211, 0.000296211, 0.0353303, 0.000296211, 0.00117797, 0.000296211
22.9597, 0, 0.0345982, 0.000135928, 1.41421, -0.0345982, 0, 0.000135928, 0.000135928, 0.000135928, 0.000135928, 0.000135928, 0.000135928, 0.000135928, 0.000135928, 0.000135928, 0.000135928, 0.000135928, 0.0337561, 0.000135928, 0.000978013, 0.000135928
22.9676, 0, 0.0330959, 3.3982e-05, 1.41421, -0.0330959, 0, 3.3982e-05, 3.3982e-05, 3.3982e-05, 3.3982e-05, 3.3982e-05, 3.3982e-05, 3.3982e-05, 3.3982e-05, 3.3982e-05, 3.3982e-05, 3.3982e-05, 0.0322917, 3.3982e-05, 0.00083811, 3.3982e-05
22.9755, 0, 0.0317155, 0, 1.41421, -0.0317155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0309477, 0, 0.000767785, 0
22.9834, 0, 0.030425, 0, 1.41421, -0.030425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.029692, 0, 0.000732992, 0
22.9913, 0, 0.0291968, 6.38536e-06, 1.41421, -0.0291968, 0, 6.38536e-06, 6.38536e-06, 6.38536e-06, 6.38536e-06, 6.38536e-06, 6.38536e-06, 6.38536e-06, 6.38536e-06, 6.38536e-06, 6.38536e-06, 6.38536e-06, 0.0284972, 6.38536e-06, 0.000706036, 6.38536e-06
22.9992, 0, 0.0280364, 2.40243e-05, 1.41421, -0.0280364, 0, 2.40243e-05, 2.40243e-05, 2.40243e-05, 2.40243e-05, 2.40243e-05, 2.40243e-05, 2.40243e-05, 2.40243e-05, 2.40243e-05, 2.40243e-05, 2.40243e-05, 0.0273687, 2.40243e-05, 0.000691719, 2.40243e-05
23.007, 0, 0.0269371, 4.61945e-05, 1.41421, -0.0269371, 0, 4.61945e-05, 4.61945e-05, 4.61945e-05, 4.61945e-05, 4.61945e-05, 4.61945e-05, 4.61945e-05, 4.61945e-05, 4.61945e-05, 4.61945e-05, 4.61945e-05, 0.0263001, 4.61945e-05, 0.000683258, 4.61945e-05
23.0149, 0, 0.0258967, 7.14394e-05, 1.41421, -0.0258967, 0, 7.14394e-05, 7.14394e-05, 7.14394e-05, 7.14394e-05, 7.14394e-05, 7.14394e-05, 7.14394e-05, 7.14394e-05, 7.14394e-05, 7.14394e-05, 7.14394e-05, 0.025289, 7.14394e-05, 0.000679118, 7.14394e-05
23.0228, 0, 0.0249161, 0.000102166, 1.41421, -0.0249161, 0, 0.000102166, 0.000102166, 0.000102166, 0.000102166, 0.000102166, 0.000102166, 0.000102166, 0.000102166, 0.000102166, 0.000102166, 0.000102166, 0.0243366, 0.000102166, 0.000681633, 0.000102166
23.0307, 1, 0.0240333, 0.000176585, 1.73205, 0.975967, 0, 0.000176585, 0.000176585, 0.000176585, 0.000176585, 0.000176585, 0.000176585, 0.000176585, 0.000176585, 0.000176585, 0.000176585, 0.000176585, 0.0234809, 0.000176585, 0.000728982, 0.000176585
23.0386, 0, 0.0232048, 0.000253073, 1.41421, -0.0232048, 0, 0.000253073, 0.000253073, 0.000253073, 0.000253073, 0.000253073, 0.000253073, 0.000253073, 0.000253073, 0.000253073, 0.000253073, 0.000253073, 0.0226784, 0.000253073, 0.000779473, 0.000253073
23.0465, 0, 0.0224079, 0.000311169, 1.41421, -0.0224079, 0, 0.000311169, 0.000311169, 0.000311169, 0.000311169, 0.000311169, 0.000311169, 0.000311169, 0.000311169, 0.000311169, 0.000311169, 0.000311169, 0.0219065, 0.000311169, 0.000812589, 0.000311169
23.0543, 0, 0.0216484, 0.000358258, 1.41421, -0.0216484, 0, 0.000358258, 0.000358258, 0.000358258, 0.000358258, 0.000358258, 0.000358258, 0.000358258, 0.000358258, 0.000358258, 0.000358258, 0.000358258, 0.0211709, 0.000358258, 0.000835674, 0.000358258
23.0622, 0, 0.0209382, 0.000408663, 1.41421, -0.0209382, 0, 0.000408663, 0.000408663, 0.000408663, 0.000408663, 0.000408663, 0.000408663, 0.000408663, 0.000408663, 0.000408663, 0.000408663, 0.000408663, 0.0204839, 0.000408663, 0.000863009, 0.000408663
23.0701, 0, 0.020384, 0.000571024, 1.41421, -0.020384, 0, 0.000571024, 0.000571024, 0.000571024, 0.000571024, 0.000571024, 0.000571024, 0.000571024, 0.000571024, 0.000571024, 0.000571024, 0.000571024, 0.0199519, 0.000571024, 0.0010032, 0.000571024
23.078, 1, 0.019847, 0.000709327, 1.73205, 0.980153, 0, 0.000709327, 0.000709327, 0.000709327, 0.000709327, 0.000709327, 0.000709327, 0.000709327, 0.000709327, 0.000709327, 0.000709327, 0.000709327, 0.0194362, 0.000709327, 0.00112019, 0.000709327
23.0859, 0, 0.0192896, 0.00078882, 1.41421, -0.0192896, 0, 0.00078882, 0.00078882, 0.00078882, 0.00078882, 0.00078882, 0.00078882, 0.00078882, 0.00078882, 0.00078882, 0.00078882, 0.00078882, 0.0188993, 0.00078882, 0.00117917, 0.00078882
23.0938, 0, 0.0187353, 0.000835008, 1.41421, -0.0187353, 0, 0.000835008, 0.000835008, 0.000835008, 0.000835008, 0.000835008, 0.000835008, 0.000835008, 0.000835008, 0.000835008, 0.000835008, 0.000835008, 0.0183646, 0.000835008, 0.00120566, 0.000835008
23.1016, 0, 0.0182156, 0.00088251, 1.41421, -0.0182156, 0, 0.00088251, 0.00088251, 0.00088251, 0.00088251, 0.00088251, 0.00088251, 0.00088251, 0.00088251, 0.00088251, 0.00088251, 0.00088251, 0.0178639, 0.00088251, 0.00123422, 0.00088251
23.1095, 0, 0.0179573, 0.00116071, 1.41421, -0.0179573, 0, 0.00116071, 0.00116071, 0.00116071, 0.00116071, 0.00116071, 0.00116071, 0.00116071, 0.00116071, 0.00116071, 0.00116071, 0.00116071, 0.0176238, 0.00116071, 0.00149421, 0.00116071
23.1174, 0, 0.0176564, 0.00136812, 1.41421, -0.0176564, 0, 0.00136812, 0.00136812, 0.00136812, 0.00136812, 0.00136812, 0.00136812, 0.00136812, 0.00136812, 0.00136812, 0.00136812, 0.00136812, 0.0173404, 0.00136812, 0.00168412, 0.00136812
23.1253, 0, 0.0172702, 0.00146462, 1.41421, -0.0172702, 0, 0.00146462, 0.00146462, 0.00146462, 0.00146462, 0.00146462, 0.00146462, 0.00146462, 0.00146462, 0.00146462, 0.00146462, 0.00146462, 0.016971, 0.00146462, 0.00176382, 0.00146462
23.1332, 0, 0.0168461, 0.00150037, 1.41421, -0.0168461, 0, 0.00150037, 0.00150037, 0.00150037, 0.00150037, 0.00150037, 0.00150037, 0.00150037, 0.00150037, 0.00150037, 0.00150037, 0.00150037, 0.0165631, 0.00150037, 0.00178342, 0.00150037
23.1411, 0.110064, 0.0164432, 0.00153654, 1.45261, 0.0936212, 0, 0.00153654, 0.00153654, 0.00153654, 0.00153654, 0.00153654, 0.00153654, 0.00153654, 0.00153654, 0.00153654, 0.00153654, 0.00153654, 0.0161757, 0.00153654, 0.0018041, 0.00153654
23.1489, 0.889936, 0.0164005, 0.00191464, 1.69998, 0.873535, 0, 0.00191464, 0.00191464, 0.00191464, 0.00191464, 0.00191464, 0.00191464, 0.00191464, 0.00191464, 0.00191464, 0.00191464, 0.00191464, 0.0161478, 0.00191464, 0.00216734, 0.00191464
23.1568, 0, 0.0162466, 0.00216551, 1.41421, -0.0162466, 0, 0.00216551, 0.00216551, 0.00216551, 0.00216551, 0.00216551, 0.00216551, 0.00216551, 0.00216551, 0.00216551, 0.00216551, 0.00216551, 0.0160082, 0.00216551, 0.00240395, 0.00216551
23.1647, 0, 0.0159513, 0.00226073, 1.41421, -0.0159513, 0, 0.00226073, 0.00226073, 0.00226073, 0.00226073, 0.00226073, 0.00226073, 0.00226073, 0.00226073, 0.00226073, 0.00226073, 0.00226073, 0.0157265, 0.00226073, 0.00248551, 0.00226073
23.1726, 0, 0.0155852, 0.002273, 1.41421, -0.0155852, 0, 0.002273, 0.002273, 0.002273, 0.002273, 0.002273, 0.002273, 0.002273, 0.002273, 0.002273, 0.002273, 0.002273, 0.0153735, 0.002273, 0.00248471, 0.002273
23.1805, 0, 0.0152295, 0.00228531, 1.41421, -0.0152295, 0, 0.00228531, 0.00228531, 0.00228531, 0.00228531, 0.00228531, 0.00228531, 0.00228531, 0.00228531, 0.00228531, 0.00228531, 0.00228531, 0.0150303, 0.00228531, 0.0024845, 0.00228531
23.1884, 1.19128, 0.0153358, 0.00275075, 1.78641, 1.17594, 0, 0.00275075, 0.00275075, 0.00275075, 0.00275075, 0.00275075, 0.00275075, 0.00275075, 0.00275075, 0.00275075, 0.00275075, 0.00275075, 0.0151486, 0.00275075, 0.00293797, 0.00275075
23.1962, 1.80872, 0.0152851, 0.00305166, 1.95159, 1.79344, 0, 0.00305166, 0.00305166, 0.00305166, 0.00305166, 0.00305166, 0.00305166, 0.00305166, 0.00305166, 0.00305166, 0.00305166, 0.00305166, 0.0151093, 0.00305166, 0.00322746, 0.00305166
23.2041, 0, 0.01505, 0.00316212, 1.41421, -0.01505, 0, 0.00316212, 0.00316212, 0.00316212, 0.00316212, 0.00316212, 0.00316212, 0.00316212, 0.00316212, 0.00316212, 0.00316212, 0.00316212, 0.0148851, 0.00316212, 0.00332702, 0.00316212
23.212, 0, 0.0147196, 0.00317217, 1.41421, -0.0147196, 0, 0.00317217, 0.00317217, 0.00317217, 0.00317217, 0.00317217, 0.00317217, 0.00317217, 0.00317217, 0.00317217, 0.00317217, 0.00317217, 0.0145651, 0.00317217, 0.00332666, 0.00317217
23.2199, 0, 0.0143933, 0.00318222, 1.41421, -0.0143933, 0, 0.00318222, 0.00318222, 0.00318222, 0.00318222, 0.00318222, 0.00318222, 0.00318222, 0.00318222, 0.00318222, 0.00318222, 0.00318222, 0.0142487, 0.00318222, 0.00332682, 0.00318222
23.2278, 0, 0.0145858, 0.00370769, 1.41421, -0.0145858, 0, 0.00370769, 0.00370769, 0.00370769, 0.00370769, 0.00370769, 0.00370769, 0.00370769, 0.00370769, 0.00370769, 0.00370769, 0.00370769, 0.0144506, 0.00370769, 0.00384287, 0.00370769
23.2357, 0, 0.0145762, 0.00402833, 1.41421, -0.0145762, 0, 0.00402833, 0.00402833, 0.00402833, 0.00402833, 0.00402833, 0.00402833, 0.00402833, 0.00402833, 0.00402833, 0.00402833, 0.00402833, 0.01445, 0.00402833, 0.00415455, 0.00402833
23.2435, 0.0788299, 0.0143443, 0.00412434, 1.44181, 0.0644857, 0, 0.00412434, 0.00412434, 0.00412434, 0.00412434, 0.00412434, 0.00412434, 0.00412434, 0.00412434, 0.00412434, 0.00412434, 0.00412434, 0.0142266, 0.00412434, 0.00424207, 0.00412434
23.2514, 1.92117, 0.0139973, 0.00410366, 1.98019, 1.90717, 0, 0.00410366, 0.00410366, 0.00410366, 0.00410366, 0.00410366, 0.00410366, 0.00410366, 0.00410366, 0.00410366, 0.00410366, 0.00410366, 0.0138877, 0.00410366, 0.00421333, 0.00410366
23.2593, 0, 0.0136523, 0.00408304, 1.41421, -0.0136523, 0, 0.00408304, 0.00408304, 0.00408304, 0.00408304, 0.00408304, 0.00408304, 0.00408304, 0.00408304, 0.00408304, 0.00408304, 0.00408304, 0.0135503, 0.00408304, 0.00418508, 0.00408304
23.2672, 0, 0.0139365, 0.0046901, 1.41421, -0.0139365, 0, 0.0046901, 0.0046901, 0.0046901, 0.0046901, 0.0046901, 0.0046901, 0.0046901, 0.0046901, 0.0046901, 0.0046901, 0.0046901, 0.0138416, 0.0046901, 0.00478493, 0.0046901
23.2751, 0.0693756, 0.0139781, 0.0050532, 1.43853, 0.0553975, 0, 0.0050532, 0.0050532, 0.0050532, 0.0050532, 0.0050532, 0.0050532, 0.0050532, 0.0050532, 0.0050532, 0.0050532, 0.0050532, 0.0138901, 0.0050532, 0.00514121, 0.0050532
23.283, 1.93062, 0.013762, 0.00515686, 1.98258, 1.91686, 0, 0.00515686, 0.00515686, 0.00515686, 0.00515686, 0.00515686, 0.00515686, 0.00515686, 0.00515686, 0.00515686, 0.00515686, 0.00515686, 0.0136804, 0.00515686, 0.00523845, 0.00515686
23.2908, 0, 0.0134135, 0.00512638, 1.41421, -0.0134135, 0, 0.00512638, 0.00512638, 0.00512638, 0.00512638, 0.00512638, 0.00512638, 0.00512638, 0.00512638, 0.00512638, 0.00512638, 0.00512638, 0.013338, 0.00512638, 0.00520191, 0.00512638
23.2987, 0, 0.0130673, 0.00509598, 1.41421, -0.0130673, 0, 0.00509598, 0.00509598, 0.00509598, 0.00509598, 0.00509598, 0.00509598, 0.00509598, 0.00509598, 0.00509598, 0.00509598, 0.00509598, 0.0129974, 0.00509598, 0.00516582, 0.00509598
23.3066, 0.0597126, 0.0133966, 0.00573883, 1.43517, 0.0463159, 0, 0.00573883, 0.00573883, 0.00573883, 0.00573883, 0.00573883, 0.00573883, 0.00573883, 0.00573883, 0.00573883, 0.00573883, 0.00573883, 0.0133322, 0.00573883, 0.00580332, 0.00573883
23.3145, 0.940287, 0.0134458, 0.00609886, 1.71473, 0.926842, 0, 0.00609886, 0.00609886, 0.00609886, 0.00609886, 0.00609886, 0.00609886, 0.00609886, 0.00609886, 0.00609886, 0.00609886, 0.00609886, 0.0133863, 0.00609886, 0.00615833, 0.00609886
23.3224, 0, 0.0132089, 0.00616967, 1.41421, -0.0132089, 0, 0.00616967, 0.00616967, 0.00616967, 0.00616967, 0.00616967, 0.00616967, 0.00616967, 0.00616967, 0.00616967, 0.00616967, 0.00616967, 0.0131542, 0.00616967, 0.00622445, 0.00616967
23.3303, 0, 0.0128278, 0.00609263, 1.41421, -0.0128278, 0, 0.00609263, 0.00609263, 0.00609263, 0.00609263, 0.00609263, 0.00609263, 0.00609263, 0.00609263, 0.00609263, 0.00609263, 0.00609263, 0.0127774, 0.00609263, 0.00614301, 0.00609263
23.3382, 0, 0.0124511, 0.00601607, 1.41421, -0.0124511, 0, 0.00601607, 0.00601607, 0.00601607, 0.00601607, 0.00601607, 0.00601607, 0.00601607, 0.00601607, 0.00601607, 0.00601607, 0.00601607, 0.0124048, 0.00601607, 0.00606234, 0.00601607
23.346, 0, 0.0128514, 0.00671207, 1.41421, -0.0128514, 0, 0.00671207, 0.00671207, 0.00671207, 0.00671207, 0.00671207, 0.00671207, 0.00671207, 0.00671207, 0.00671207, 0.00671207, 0.00671207, 0.012809, 0.00671207, 0.00675451, 0.00671207
23.3539, 0, 0.0129488, 0.00710007, 1.41421, -0.0129488, 0, 0.00710007, 0.00710007, 0.00710007, 0.00710007, 0.00710007, 0.00710007, 0.00710007, 0.00710007, 0.00710007, 0.00710007, 0.00710007, 0.0129099, 0.00710007, 0.00713895, 0.00710007
23.3618, 0, 0.0127401, 0.00717668, 1.41421, -0.0127401, 0, 0.00717668, 0.00717668, 0.00717668, 0.00717668, 0.00717668, 0.00717668, 0.00717668, 0.00717668, 0.00717668, 0.00717668, 0.00717668, 0.0127045, 0.00717668, 0.00721224, 0.00717668
23.3697, 0, 0.0123783, 0.00709433, 1.41421, -0.0123783, 0, 0.00709433, 0.00709433, 0.00709433, 0.00709433, 0.00709433, 0.00709433, 0.00709433, 0.00709433, 0.00709433, 0.00709433, 0.00709433, 0.0123458, 0.00709433, 0.00712682, 0.00709433
23.3776, 1, 0.0120233, 0.00701247, 1.73205, 0.987977, 0, 0.00701247, 0.00701247, 0.00701247, 0.00701247, 0.00701247, 0.00701247, 0.00701247, 0.00701247, 0.00701247, 0.00701247, 0.00701247, 0.0119936, 0.00701247, 0.00704211, 0.00701247
23.3854, 0, 0.0124373, 0.00769294, 1.41421, -0.0124373, 0, 0.00769294, 0.00769294, 0.00769294, 0.00769294, 0.00769294, 0.00769294, 0.00769294, 0.00769294, 0.00769294, 0.00769294, 0.00769294, 0.0124103, 0.00769294, 0.00771993, 0.00769294
23.3933, 0, 0.0125338, 0.00804889, 1.41421, -0.0125338, 0, 0.00804889, 0.00804889, 0.00804889, 0.00804889, 0.00804889, 0.00804889, 0.00804889, 0.00804889, 0.00804889, 0.00804889, 0.00804889, 0.0125093, 0.00804889, 0.00807344, 0.00804889
23.4012, 1, 0.0123157, 0.00808269, 1.73205, 0.987684, 0, 0.00808269, 0.00808269, 0.00808269, 0.00808269, 0.00808269, 0.00808269, 0.00808269, 0.00808269, 0.00808269, 0.00808269, 0.00808269, 0.0122934, 0.00808269, 0.00810499, 0.00808269
23.4091, 0, 0.0119423, 0.00795359, 1.41421, -0.0119423, 0, 0.00795359, 0.00795359, 0.00795359, 0.00795359, 0.00795359, 0.00795359, 0.00795359, 0.00795359, 0.00795359, 0.00795359, 0.00795359, 0.011922, 0.00795359, 0.00797382, 0.00795359
23.417, 0, 0.011578, 0.00782554, 1.41421, -0.011578, 0, 0.00782554, 0.00782554, 0.00782554, 0.00782554, 0.00782554, 0.00782554, 0.00782554, 0.00782554, 0.00782554, 0.00782554, 0.00782554, 0.0115596, 0.00782554, 0.00784386, 0.00782554
23.4249, 0, 0.0120501, 0.00852565, 1.41421, -0.0120501, 0, 0.00852565, 0.00852565, 0.00852565, 0.00852565, 0.00852565, 0.00852565, 0.00852565, 0.00852565, 0.00852565, 0.00852565, 0.00852565, 0.0120335, 0.00852565, 0.00854222, 0.00852565
23.4328, 0, 0.012199, 0.00889418, 1.41421, -0.012199, 0, 0.00889418, 0.00889418, 0.00889418, 0.00889418, 0.00889418, 0.00889418, 0.00889418, 0.00889418, 0.00889418, 0.00889418, 0.00889418, 0.012184, 0.00889418, 0.00890915, 0.00889418
23.4406, 0.0188305, 0.012028, 0.00893427, 1.42086, 0.00680256, 0, 0.00893427, 0.00893427, 0.00893427, 0.00893427, 0.00893427, 0.00893427, 0.00893427, 0.00893427, 0.00893427, 0.00893427, 0.00893427, 0.0120145, 0.00893427, 0.00894777, 0.00893427
23.4485, 2.98117, 0.0116996, 0.00880829, 2.23185, 2.96947, 0, 0.00880829, 0.00880829, 0.00880829, 0.00880829, 0.00880829, 0.00880829, 0.00880829, 0.00880829, 0.00880829, 0.00880829, 0.00880829, 0.0116875, 0.00880829, 0.00882044, 0.00880829
23.4564, 0, 0.0113808, 0.0086832, 1.41421, -0.0113808, 0, 0.0086832, 0.0086832, 0.0086832, 0.0086832, 0.0086832, 0.0086832, 0.0086832, 0.0086832, 0.0086832, 0.0086832, 0.0086832, 0.0113699, 0.0086832, 0.00869413, 0.0086832
