   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_135.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.586117, 0, 0.000157297, 2.48908e-05, 1.41421, -0.000157297, 2.50328e-05, 2.48908e-05, 2.48919e-05, 2.48976e-05, 2.49509e-05, 2.49003e-05, 2.56703e-05, 2.49156e-05, 2.62803e-05, 2.54656e-05, 2.4943e-05, 0.000129418, 2.50454e-05, 2.49741e-05, 2.94898e-05, 2.48909e-05, 4.3762e-05, 2.48908e-05, 2.60205e-05
0.593999, 0, 0.000250532, 4.13323e-05, 1.41421, -0.000250532, 4.15645e-05, 4.13323e-05, 4.13341e-05, 4.13434e-05, 4.14305e-05, 4.13478e-05, 4.26068e-05, 4.13729e-05, 4.38084e-05, 4.22721e-05, 4.14176e-05, 0.000212227, 4.15255e-05, 4.14477e-05, 4.75655e-05, 4.13325e-05, 6.60722e-05, 4.13323e-05, 4.31793e-05
0.601881, 0, 0.000395703, 6.75238e-05, 1.41421, -0.000395703, 6.78974e-05, 6.75238e-05, 6.75268e-05, 6.75417e-05, 6.76819e-05, 6.75488e-05, 6.95741e-05, 6.75892e-05, 7.18755e-05, 6.90356e-05, 6.76612e-05, 0.00034243, 6.77647e-05, 6.76831e-05, 7.5937e-05, 6.75242e-05, 0.000100319, 6.75238e-05, 7.04949e-05
0.609763, 0, 0.00061859, 0.000108535, 1.41421, -0.00061859, 0.000109127, 0.000108535, 0.00010854, 0.000108564, 0.000108785, 0.000108575, 0.000111781, 0.000108639, 0.000116076, 0.000110928, 0.000108753, 0.000543676, 0.000108835, 0.000108754, 0.000119849, 0.000108536, 0.0001525, 0.000108535, 0.000113238
0.617645, 0, 0.000955765, 0.000171656, 1.41421, -0.000955765, 0.000172577, 0.000171656, 0.000171663, 0.0001717, 0.000172046, 0.000171717, 0.000176711, 0.000171817, 0.000184539, 0.000175383, 0.000171994, 0.000849445, 0.000172028, 0.000171955, 0.000186822, 0.000171657, 0.000231225, 0.000171656, 0.000178981
0.625527, 0, 0.00145808, 0.00026715, 1.41421, -0.00145808, 0.000268562, 0.00026715, 0.000267161, 0.000267217, 0.000267747, 0.000267244, 0.000274899, 0.000267397, 0.000288843, 0.000272863, 0.000267669, 0.00130615, 0.00026761, 0.000267557, 0.000287422, 0.000267151, 0.000348605, 0.00026715, 0.000278379
0.633409, 0, 0.00219478, 0.000409157, 1.41421, -0.00219478, 0.000411287, 0.000409157, 0.000409174, 0.000409259, 0.000410058, 0.000409299, 0.000420848, 0.00040953, 0.000445157, 0.000417777, 0.00040994, 0.00197674, 0.000409726, 0.00040971, 0.000436188, 0.000409159, 0.000521332, 0.000409157, 0.000426099
0.64129, 0, 0.00325813, 0.000616738, 1.41421, -0.00325813, 0.000619902, 0.000616738, 0.000616763, 0.000616889, 0.000618076, 0.000616949, 0.0006341, 0.000617291, 0.000675604, 0.00062954, 0.000617901, 0.00294471, 0.00061744, 0.000617487, 0.000652699, 0.000616741, 0.000771939, 0.000616738, 0.000641899
0.649172, 0, 0.00476849, 0.000915011, 1.41421, -0.00476849, 0.000919637, 0.000915011, 0.000915048, 0.000915233, 0.000916968, 0.00091532, 0.000940393, 0.00091582, 0.00100984, 0.000933727, 0.000916711, 0.00431832, 0.000915876, 0.000916022, 0.000962747, 0.000915016, 0.0011302, 0.000915011, 0.000951796
0.657054, 0, 0.00687928, 0.0013363, 1.41421, -0.00687928, 0.00134296, 0.0013363, 0.00133635, 0.00133662, 0.00133912, 0.00133675, 0.00137283, 0.00133747, 0.00148679, 0.00136324, 0.00133875, 0.00623456, 0.00133737, 0.00133766, 0.00139952, 0.00133631, 0.00163458, 0.0013363, 0.00138925
0.664936, 0, 0.00978162, 0.00192124, 1.41421, -0.00978162, 0.00193067, 0.00192124, 0.00192131, 0.00192169, 0.00192523, 0.00192187, 0.001973, 0.00192289, 0.00215644, 0.00195941, 0.0019247, 0.00886269, 0.00192254, 0.00192306, 0.00200472, 0.00192125, 0.00233368, 0.00192124, 0.00199627
0.672818, 0, 0.013708, 0.00271958, 1.41421, -0.013708, 0.00273274, 0.00271958, 0.00271968, 0.00272021, 0.00272515, 0.00272046, 0.00279182, 0.00272188, 0.0030816, 0.00277285, 0.00272442, 0.0124064, 0.00272117, 0.00272202, 0.00282949, 0.00271959, 0.00328748, 0.00271958, 0.00282429
0.6807, 0, 0.0189337, 0.00379066, 1.41421, -0.0189337, 0.00380875, 0.00379066, 0.0037908, 0.00379152, 0.00379831, 0.00379187, 0.00388995, 0.00379382, 0.00433932, 0.00386387, 0.00379731, 0.0171039, 0.0037926, 0.00379391, 0.00393478, 0.00379068, 0.00456822, 0.00379066, 0.00393458
0.688582, 0, 0.0257767, 0.00520325, 1.41421, -0.0257767, 0.00522774, 0.00520325, 0.00520344, 0.00520442, 0.00521361, 0.00520489, 0.00533766, 0.00520754, 0.00602198, 0.00530236, 0.00521225, 0.0232261, 0.00520562, 0.00520758, 0.00539135, 0.00520328, 0.00626084, 0.00520325, 0.0053981
0.696464, 0, 0.0345937, 0.00703461, 1.41421, -0.0345937, 0.00706728, 0.00703461, 0.00703487, 0.00703617, 0.00704843, 0.00703679, 0.00721387, 0.00704032, 0.00823736, 0.00716678, 0.00704662, 0.0310707, 0.00703748, 0.00704035, 0.00727872, 0.00703464, 0.00846259, 0.00703461, 0.00729451
0.704346, 1, 0.0457719, 0.00936852, 1.73205, 0.954228, 0.00941145, 0.00936852, 0.00936886, 0.00937058, 0.00938668, 0.00937139, 0.00960408, 0.00937603, 0.0111078, 0.0095422, 0.0093843, 0.040953, 0.00937198, 0.0093761, 0.00968322, 0.00936857, 0.0112819, 0.00936852, 0.0097101
0.712228, 0, 0.0597182, 0.0122924, 1.41421, -0.0597182, 0.012348, 0.0122924, 0.0122928, 0.012295, 0.0123159, 0.0122961, 0.0125974, 0.0123021, 0.0147682, 0.0125173, 0.0123128, 0.0531931, 0.0122965, 0.0123023, 0.012695, 0.0122924, 0.0148364, 0.0122924, 0.0127348
0.72011, 0, 0.0768427, 0.0158931, 1.41421, -0.0768427, 0.015964, 0.0158931, 0.0158937, 0.0158965, 0.0159231, 0.0158978, 0.0162824, 0.0159055, 0.0193619, 0.0161802, 0.0159192, 0.0680986, 0.015898, 0.0159061, 0.0164038, 0.0158932, 0.0192502, 0.0158931, 0.016458
0.727992, 0, 0.0975396, 0.0202519, 1.41421, -0.0975396, 0.0203411, 0.0202519, 0.0202526, 0.0202561, 0.0202896, 0.0202578, 0.0207418, 0.0202675, 0.0250349, 0.0206131, 0.0202847, 0.0859449, 0.0202577, 0.0202688, 0.0208935, 0.020252, 0.0246502, 0.0202519, 0.020963
0.735874, 0, 0.122166, 0.0254386, 1.41421, -0.122166, 0.0255494, 0.0254386, 0.0254395, 0.0254439, 0.0254854, 0.025446, 0.0260465, 0.025458, 0.0319294, 0.0258868, 0.0254793, 0.106954, 0.0254455, 0.0254606, 0.0262365, 0.0254387, 0.0311626, 0.0254386, 0.0263215
0.743755, 0.959465, 0.151017, 0.0315053, 1.72031, 0.808448, 0.0316409, 0.0315053, 0.0315064, 0.0315118, 0.0315626, 0.0315143, 0.0322493, 0.031529, 0.0401735, 0.0320538, 0.0315551, 0.13127, 0.0315133, 0.0315336, 0.0324866, 0.0315054, 0.0389092, 0.0315053, 0.0325868
0.751637, 0.040535, 0.184306, 0.0384803, 1.42847, -0.143771, 0.038644, 0.0384803, 0.0384816, 0.0384881, 0.0385495, 0.0384912, 0.0393786, 0.0385089, 0.0498719, 0.0391426, 0.0385404, 0.158941, 0.0384896, 0.0385166, 0.039673, 0.0384804, 0.0480051, 0.0384803, 0.0397875
0.759519, 0, 0.222144, 0.0463625, 1.41421, -0.222144, 0.0465575, 0.0463625, 0.046364, 0.0463718, 0.046445, 0.0463755, 0.047433, 0.0463966, 0.0610942, 0.0471516, 0.0464341, 0.189902, 0.0463732, 0.0464087, 0.0477942, 0.0463626, 0.0585563, 0.0463625, 0.0479224
0.767401, 0.952231, 0.264526, 0.0551171, 1.71821, 0.687705, 0.0553466, 0.0551171, 0.0551189, 0.0551281, 0.0552141, 0.0551324, 0.0563763, 0.0551572, 0.0738634, 0.0560453, 0.0552014, 0.223963, 0.0551293, 0.0551758, 0.0568138, 0.0551173, 0.0706603, 0.0551171, 0.0569555
0.775283, 0.0477688, 0.311322, 0.0646736, 1.431, -0.263553, 0.0649402, 0.0646736, 0.0646757, 0.0646864, 0.0647864, 0.0646914, 0.0661364, 0.0647203, 0.0881466, 0.0657518, 0.0647716, 0.260805, 0.0646874, 0.0647476, 0.0666576, 0.0646739, 0.0844074, 0.0646736, 0.0668147
0.783165, 0, 0.36228, 0.0749256, 1.41421, -0.36228, 0.0752314, 0.0749256, 0.074928, 0.0749402, 0.075055, 0.074946, 0.076604, 0.0749791, 0.103846, 0.0761627, 0.075038, 0.299984, 0.0749411, 0.0750184, 0.0772138, 0.0749259, 0.099885, 0.0749256, 0.0773908
0.791047, 0.944998, 0.417031, 0.0857325, 1.7161, 0.527967, 0.0860793, 0.0857325, 0.0857352, 0.0857491, 0.0858792, 0.0857557, 0.0876359, 0.0857932, 0.120792, 0.0871353, 0.08586, 0.340949, 0.0857497, 0.0858484, 0.088335, 0.0857329, 0.11718, 0.0857325, 0.0885407
0.798929, 1.055, 0.475108, 0.0969256, 1.74786, 0.579894, 0.0973144, 0.0969256, 0.0969287, 0.0969442, 0.0970901, 0.0969516, 0.0990595, 0.0969936, 0.138746, 0.0984981, 0.0970685, 0.383059, 0.0969445, 0.0970698, 0.0998434, 0.096926, 0.136387, 0.0969256, 0.100093
0.806811, 1, 0.535966, 0.108314, 1.73205, 0.464034, 0.108746, 0.108314, 0.108318, 0.108335, 0.108497, 0.108343, 0.110681, 0.10839, 0.157399, 0.110058, 0.108473, 0.425615, 0.108335, 0.108493, 0.111539, 0.108315, 0.157606, 0.108314, 0.111855
0.814693, 0.937764, 0.599008, 0.119696, 1.71399, 0.338756, 0.120169, 0.119696, 0.1197, 0.119719, 0.119896, 0.119728, 0.122293, 0.119779, 0.17638, 0.121609, 0.11987, 0.467895, 0.119718, 0.119918, 0.123208, 0.119697, 0.180946, 0.119696, 0.123622
0.822575, 0.0622357, 0.663614, 0.130865, 1.43605, -0.601378, 0.13138, 0.130865, 0.13087, 0.13089, 0.131083, 0.1309, 0.133687, 0.130955, 0.195275, 0.132944, 0.131054, 0.509187, 0.130889, 0.131139, 0.134634, 0.130866, 0.20652, 0.130865, 0.135188
0.830457, 1, 0.729161, 0.141625, 1.73205, 0.270839, 0.142178, 0.141625, 0.141629, 0.141651, 0.141859, 0.141662, 0.144662, 0.141722, 0.213639, 0.143861, 0.141828, 0.548826, 0.14165, 0.141963, 0.14561, 0.141626, 0.234434, 0.141625, 0.146361
0.838338, 0, 0.795044, 0.151795, 1.41421, -0.795044, 0.152385, 0.151795, 0.151799, 0.151823, 0.152044, 0.151834, 0.155035, 0.151898, 0.231019, 0.15418, 0.152012, 0.586223, 0.151821, 0.152211, 0.155947, 0.151795, 0.264769, 0.151795, 0.156963
0.84622, 0.928115, 0.860687, 0.161221, 1.71117, 0.0674279, 0.161846, 0.161221, 0.161226, 0.161251, 0.161485, 0.161263, 0.164649, 0.16133, 0.246982, 0.163744, 0.16145, 0.620895, 0.161249, 0.161734, 0.165483, 0.161221, 0.297561, 0.161221, 0.166852
0.854102, 0.0718849, 0.925543, 0.169782, 1.4394, -0.853658, 0.170438, 0.169782, 0.169787, 0.169813, 0.170059, 0.169826, 0.173382, 0.169897, 0.261134, 0.172431, 0.170023, 0.652477, 0.169811, 0.170413, 0.174094, 0.169783, 0.332767, 0.169782, 0.175919
0.861984, 0, 0.98909, 0.177392, 1.41421, -0.98909, 0.178076, 0.177392, 0.177397, 0.177425, 0.177681, 0.177438, 0.181146, 0.177512, 0.273146, 0.180153, 0.177643, 0.680732, 0.177422, 0.178168, 0.181692, 0.177393, 0.37024, 0.177392, 0.184099
0.869866, 0.920897, 1.05082, 0.184004, 1.70906, -0.129923, 0.184713, 0.184004, 0.184009, 0.184037, 0.184303, 0.184051, 0.187893, 0.184128, 0.282772, 0.186864, 0.184264, 0.705551, 0.184034, 0.184955, 0.188229, 0.184004, 0.409696, 0.184004, 0.191372
0.877748, 1.0791, 1.11022, 0.189604, 1.75474, -0.0311142, 0.190335, 0.189604, 0.18961, 0.189639, 0.189913, 0.189653, 0.193612, 0.189732, 0.289866, 0.19255, 0.189873, 0.726946, 0.189635, 0.190767, 0.193699, 0.189605, 0.450689, 0.189604, 0.197763
0.88563, 0.916072, 1.16675, 0.194215, 1.70765, -0.250682, 0.194965, 0.194215, 0.194221, 0.194251, 0.194532, 0.194265, 0.198323, 0.194346, 0.294383, 0.197233, 0.19449, 0.745032, 0.194245, 0.195629, 0.198128, 0.194216, 0.492595, 0.194215, 0.203341
0.893512, 0.997577, 1.21987, 0.197885, 1.73135, -0.222293, 0.19865, 0.197885, 0.197891, 0.197922, 0.198208, 0.197936, 0.202077, 0.198019, 0.296387, 0.200964, 0.198166, 0.760008, 0.197915, 0.199596, 0.201573, 0.197886, 0.534617, 0.197885, 0.208215
0.901394, 1.08635, 1.26898, 0.200685, 1.7568, -0.182624, 0.201464, 0.200685, 0.200691, 0.200722, 0.201013, 0.200737, 0.204947, 0.200821, 0.296038, 0.203813, 0.20097, 0.772138, 0.200715, 0.202741, 0.204116, 0.200686, 0.57579, 0.200685, 0.212533
0.909276, 2, 1.31347, 0.202701, 2, 0.686531, 0.203491, 0.202701, 0.202707, 0.202738, 0.203034, 0.202753, 0.207019, 0.202838, 0.293581, 0.205869, 0.20299, 0.781727, 0.20273, 0.205151, 0.205853, 0.202702, 0.615021, 0.202701, 0.216475
0.917158, 2.71929, 1.35275, 0.204028, 2.17239, 1.36654, 0.204829, 0.204028, 0.204034, 0.204066, 0.204364, 0.204081, 0.208391, 0.204167, 0.289329, 0.207227, 0.20432, 0.7891, 0.204057, 0.206922, 0.206888, 0.204028, 0.651141, 0.204028, 0.220249
0.92504, 1.18472, 1.38626, 0.204764, 1.78458, -0.201539, 0.205574, 0.204764, 0.20477, 0.204802, 0.205103, 0.204817, 0.209163, 0.204904, 0.283635, 0.207988, 0.205058, 0.794583, 0.204792, 0.208149, 0.207331, 0.204765, 0.682962, 0.204764, 0.224087
0.932922, 0.997592, 1.41354, 0.205006, 1.73136, -0.415951, 0.205825, 0.205006, 0.205012, 0.205044, 0.205347, 0.20506, 0.209432, 0.205147, 0.276877, 0.208248, 0.205302, 0.798492, 0.205033, 0.208922, 0.207285, 0.205007, 0.709362, 0.205006, 0.228239
0.940803, 0.0983946, 1.43425, 0.204844, 1.44858, -1.33586, 0.205674, 0.204844, 0.204851, 0.204883, 0.205187, 0.204899, 0.209291, 0.204986, 0.269429, 0.208101, 0.205142, 0.801116, 0.204871, 0.209323, 0.206848, 0.204845, 0.729352, 0.204844, 0.232965
0.948685, 0, 1.44825, 0.204363, 1.41421, -1.44825, 0.205204, 0.204362, 0.204369, 0.204401, 0.204706, 0.204417, 0.208825, 0.204505, 0.261644, 0.207629, 0.204661, 0.802715, 0.204388, 0.209422, 0.206109, 0.204363, 0.742158, 0.204363, 0.238529
0.956567, 0.894363, 1.45559, 0.203633, 1.70128, -0.56123, 0.204489, 0.203633, 0.203639, 0.203672, 0.203978, 0.203687, 0.208107, 0.203775, 0.253835, 0.206906, 0.203932, 0.803515, 0.203658, 0.209277, 0.205144, 0.203634, 0.747281, 0.203633, 0.245189
0.964449, 0.105637, 1.4566, 0.202717, 1.45108, -1.35096, 0.203592, 0.202717, 0.202724, 0.202756, 0.203063, 0.202772, 0.207199, 0.20286, 0.246266, 0.205995, 0.203017, 0.803703, 0.202742, 0.208931, 0.204016, 0.202718, 0.744536, 0.202717, 0.253183
0.972331, 1, 1.45182, 0.201667, 1.73205, -0.451819, 0.202567, 0.201667, 0.201674, 0.201706, 0.202013, 0.201722, 0.206155, 0.20181, 0.239143, 0.204948, 0.201968, 0.803437, 0.201691, 0.208418, 0.202778, 0.201668, 0.734077, 0.201667, 0.262717
0.980213, 4.88714, 1.44202, 0.200525, 2.62434, 3.44512, 0.201458, 0.200524, 0.200531, 0.200564, 0.200871, 0.200579, 0.205017, 0.200668, 0.232615, 0.203808, 0.200825, 0.802839, 0.200549, 0.207758, 0.201472, 0.200525, 0.716392, 0.200525, 0.273945
0.988095, 1.99758, 1.42816, 0.199322, 1.9994, 0.569423, 0.2003, 0.199322, 0.199328, 0.199361, 0.199668, 0.199377, 0.203817, 0.199465, 0.226772, 0.202606, 0.199623, 0.802006, 0.199346, 0.206967, 0.200128, 0.199323, 0.692269, 0.199322, 0.286955
0.995977, 1.99759, 1.4113, 0.198084, 1.9994, 0.586296, 0.199122, 0.198084, 0.198091, 0.198124, 0.198431, 0.198139, 0.202581, 0.198228, 0.221652, 0.20137, 0.198386, 0.80101, 0.19811, 0.206053, 0.198769, 0.198085, 0.662749, 0.198084, 0.301748
1.00386, 0.997598, 1.39253, 0.19683, 1.73136, -0.394935, 0.197946, 0.196829, 0.196836, 0.196869, 0.197176, 0.196884, 0.201328, 0.196973, 0.217251, 0.200115, 0.197131, 0.799903, 0.196856, 0.205021, 0.197411, 0.19683, 0.629057, 0.19683, 0.31822
1.01174, 1.12009, 1.37294, 0.195571, 1.76638, -0.252847, 0.196792, 0.19557, 0.195577, 0.19561, 0.195918, 0.195626, 0.20007, 0.195714, 0.213527, 0.198856, 0.195872, 0.79872, 0.195599, 0.203874, 0.196065, 0.195572, 0.592519, 0.195571, 0.336157
1.01962, 0.875066, 1.35345, 0.194316, 1.6956, -0.478383, 0.195675, 0.194315, 0.194322, 0.194355, 0.194663, 0.194371, 0.198815, 0.194459, 0.210413, 0.197601, 0.194617, 0.797484, 0.194347, 0.202618, 0.194737, 0.194317, 0.554486, 0.194316, 0.35522
1.0275, 0.124934, 1.33483, 0.19307, 1.45772, -1.2099, 0.19461, 0.193069, 0.193076, 0.193109, 0.193417, 0.193125, 0.19757, 0.193213, 0.207826, 0.196355, 0.193371, 0.796205, 0.193106, 0.201259, 0.19343, 0.193071, 0.516255, 0.19307, 0.374954
1.03539, 0, 1.31762, 0.191835, 1.41421, -1.31762, 0.193611, 0.191833, 0.191841, 0.191874, 0.192182, 0.191889, 0.196335, 0.191978, 0.205671, 0.19512, 0.192136, 0.794883, 0.191876, 0.199804, 0.192143, 0.191835, 0.478999, 0.191835, 0.394797
1.04327, 3.86786, 1.30208, 0.19061, 2.42237, 2.56578, 0.192692, 0.190609, 0.190617, 0.19065, 0.190957, 0.190665, 0.195111, 0.190754, 0.203852, 0.193896, 0.190912, 0.793512, 0.190659, 0.198265, 0.190875, 0.190611, 0.443721, 0.19061, 0.414101
1.05115, 0.132141, 1.28824, 0.189396, 1.46019, -1.1561, 0.191869, 0.189393, 0.189402, 0.189435, 0.189742, 0.18945, 0.193896, 0.189539, 0.202275, 0.192681, 0.189697, 0.792077, 0.189453, 0.196654, 0.189623, 0.189396, 0.411216, 0.189396, 0.432162
1.05903, 3.58913, 1.27588, 0.188187, 2.36413, 2.31324, 0.191159, 0.188184, 0.188193, 0.188226, 0.188534, 0.188242, 0.192687, 0.18833, 0.200852, 0.191472, 0.188488, 0.790556, 0.188256, 0.194986, 0.188383, 0.188188, 0.382057, 0.188187, 0.448264
1.06691, 4.13213, 1.26462, 0.186981, 2.47631, 2.86752, 0.19058, 0.186977, 0.186988, 0.18702, 0.187328, 0.187036, 0.191482, 0.187125, 0.199508, 0.190266, 0.187283, 0.788921, 0.187066, 0.193274, 0.18715, 0.186982, 0.356595, 0.186981, 0.461714
1.0748, 2.13694, 1.25393, 0.185774, 2.03395, 0.883009, 0.190152, 0.185768, 0.18578, 0.185813, 0.186121, 0.185829, 0.190274, 0.185917, 0.198177, 0.189059, 0.186075, 0.787137, 0.185878, 0.191534, 0.185919, 0.185775, 0.334974, 0.185774, 0.471896
1.08268, 0.141802, 1.24324, 0.18456, 1.46349, -1.10144, 0.189894, 0.184553, 0.184566, 0.184599, 0.184906, 0.184614, 0.18906, 0.184703, 0.196808, 0.187844, 0.184861, 0.785166, 0.184688, 0.189776, 0.184685, 0.18456, 0.317157, 0.18456, 0.478307
1.09056, 2.70676, 1.232, 0.183333, 2.16951, 1.47476, 0.189824, 0.183324, 0.183339, 0.183372, 0.18368, 0.183388, 0.187833, 0.183476, 0.195363, 0.186618, 0.183634, 0.782962, 0.183492, 0.188011, 0.183441, 0.183334, 0.302962, 0.183333, 0.480596
1.09844, 2.84621, 1.21971, 0.182087, 2.20141, 1.62651, 0.189956, 0.182076, 0.182093, 0.182126, 0.182434, 0.182142, 0.186587, 0.18223, 0.193814, 0.185372, 0.182388, 0.780479, 0.182286, 0.186244, 0.18218, 0.182088, 0.292091, 0.182087, 0.478586
1.10632, 1.29559, 1.20599, 0.180815, 1.81538, 0.0895987, 0.190297, 0.1808, 0.180821, 0.180854, 0.181162, 0.180869, 0.185315, 0.180958, 0.192145, 0.1841, 0.181116, 0.777669, 0.181064, 0.184479, 0.180895, 0.180816, 0.284172, 0.180815, 0.472294
1.11421, 0.997581, 1.19063, 0.179507, 1.73135, -0.193045, 0.190844, 0.179489, 0.179514, 0.179547, 0.179854, 0.179562, 0.184008, 0.179651, 0.190352, 0.182792, 0.179809, 0.774485, 0.179819, 0.182714, 0.179576, 0.179508, 0.278788, 0.179507, 0.461922
1.12209, 1.9976, 1.17355, 0.178155, 1.9994, 0.824053, 0.191583, 0.178132, 0.178162, 0.178194, 0.178502, 0.17821, 0.182655, 0.178298, 0.188432, 0.18144, 0.178456, 0.770887, 0.178545, 0.180944, 0.178214, 0.178156, 0.275505, 0.178155, 0.447843
1.12997, 2.15626, 1.15484, 0.176746, 2.03869, 1.00142, 0.192483, 0.176717, 0.176753, 0.176785, 0.177093, 0.176801, 0.181247, 0.17689, 0.186391, 0.180031, 0.177048, 0.766845, 0.177234, 0.17916, 0.176797, 0.176747, 0.273895, 0.176746, 0.430577
1.13785, 1.67785, 1.13472, 0.175267, 1.91777, 0.543129, 0.193497, 0.175231, 0.175274, 0.175306, 0.175614, 0.175322, 0.179767, 0.175411, 0.184235, 0.178552, 0.175568, 0.762346, 0.175876, 0.177347, 0.17531, 0.175268, 0.273551, 0.175267, 0.41075
1.14573, 1.32215, 1.11353, 0.173702, 1.82268, 0.208621, 0.19456, 0.173657, 0.173709, 0.173742, 0.174049, 0.173757, 0.178203, 0.173846, 0.18197, 0.176987, 0.174004, 0.757399, 0.174461, 0.175488, 0.173739, 0.173703, 0.274098, 0.173702, 0.389053
1.15362, 0, 1.09167, 0.172034, 1.41421, -1.09167, 0.195587, 0.171978, 0.172041, 0.172073, 0.172381, 0.172089, 0.176535, 0.172178, 0.179599, 0.175319, 0.172336, 0.752042, 0.172974, 0.173564, 0.172065, 0.172035, 0.275201, 0.172034, 0.366193
1.1615, 1.8317, 1.06957, 0.170243, 1.95747, 0.762125, 0.196481, 0.170174, 0.17025, 0.170283, 0.17059, 0.170298, 0.174744, 0.170387, 0.177122, 0.173528, 0.170545, 0.746353, 0.171403, 0.171552, 0.17027, 0.170244, 0.276561, 0.170243, 0.342855
1.16938, 1.82686, 1.0477, 0.168309, 1.95624, 0.779154, 0.197128, 0.168223, 0.168315, 0.168348, 0.168656, 0.168363, 0.172809, 0.168452, 0.174536, 0.171593, 0.16861, 0.740455, 0.169729, 0.169426, 0.168331, 0.168309, 0.27792, 0.168309, 0.319662
1.17726, 0.341445, 1.02651, 0.166208, 1.53018, -0.685068, 0.197413, 0.166103, 0.166215, 0.166248, 0.166555, 0.166263, 0.170709, 0.166352, 0.171831, 0.169493, 0.16651, 0.734524, 0.167937, 0.167162, 0.166227, 0.166209, 0.279054, 0.166208, 0.297145
1.18514, 1.82445, 1.00643, 0.16392, 1.95562, 0.81802, 0.197216, 0.163791, 0.163927, 0.16396, 0.164267, 0.163975, 0.168421, 0.164064, 0.168996, 0.167205, 0.164222, 0.728804, 0.166008, 0.164734, 0.163936, 0.163921, 0.279771, 0.16392, 0.275729
1.19302, 0.175552, 0.987861, 0.161424, 1.47498, -0.812309, 0.196427, 0.161267, 0.16143, 0.161463, 0.161771, 0.161479, 0.165924, 0.161567, 0.166013, 0.164709, 0.161725, 0.723606, 0.163922, 0.162117, 0.161437, 0.161425, 0.279909, 0.161424, 0.255719
1.20091, 0, 0.971222, 0.1587, 1.41421, -0.971222, 0.194951, 0.158509, 0.158707, 0.158739, 0.159047, 0.158755, 0.163201, 0.158844, 0.162867, 0.161985, 0.159002, 0.719323, 0.161664, 0.159291, 0.158711, 0.158701, 0.279331, 0.1587, 0.237307
1.20879, 0, 0.956927, 0.155734, 1.41421, -0.956927, 0.192714, 0.155503, 0.15574, 0.155773, 0.156081, 0.155789, 0.160234, 0.155877, 0.159541, 0.159019, 0.156035, 0.716436, 0.159216, 0.156237, 0.155743, 0.155735, 0.277925, 0.155734, 0.220574
1.21667, 1, 0.945433, 0.152515, 1.73205, 0.0545669, 0.18967, 0.152236, 0.152521, 0.152554, 0.152862, 0.15257, 0.157015, 0.152658, 0.156023, 0.1558, 0.152816, 0.715517, 0.156567, 0.152943, 0.152522, 0.152516, 0.275602, 0.152515, 0.205515
1.22455, 2.62479, 0.937252, 0.149039, 2.15053, 1.68754, 0.185807, 0.148705, 0.149046, 0.149079, 0.149386, 0.149094, 0.15354, 0.149183, 0.152301, 0.152324, 0.149341, 0.717235, 0.15371, 0.149403, 0.149046, 0.14904, 0.272299, 0.149039, 0.192049
1.23243, 0.375205, 0.932984, 0.145311, 1.54117, -0.557778, 0.181145, 0.14491, 0.145317, 0.14535, 0.145658, 0.145365, 0.149811, 0.145454, 0.148375, 0.148596, 0.145612, 0.722358, 0.150643, 0.14562, 0.145316, 0.145312, 0.267979, 0.145311, 0.180046
1.24032, 1, 0.933329, 0.14134, 1.73205, 0.0666708, 0.175737, 0.140861, 0.141346, 0.141379, 0.141687, 0.141395, 0.14584, 0.141483, 0.144248, 0.144625, 0.141641, 0.731749, 0.147374, 0.141602, 0.141344, 0.141341, 0.262631, 0.14134, 0.169346
1.2482, 3.80517, 0.939107, 0.137148, 2.40939, 2.86607, 0.169671, 0.136578, 0.137154, 0.137187, 0.137494, 0.137202, 0.141648, 0.137291, 0.139934, 0.140432, 0.137449, 0.746364, 0.143922, 0.137369, 0.137151, 0.137148, 0.256276, 0.137148, 0.159775
1.25608, 3.99759, 0.951258, 0.132762, 2.449, 3.04633, 0.163055, 0.132085, 0.132768, 0.132801, 0.133109, 0.132816, 0.137262, 0.132905, 0.135455, 0.136046, 0.133063, 0.767243, 0.140317, 0.132949, 0.132764, 0.132763, 0.248966, 0.132762, 0.151162
1.26396, 0.197237, 0.970838, 0.128219, 1.48231, -0.773601, 0.156022, 0.127419, 0.128226, 0.128259, 0.128566, 0.128274, 0.132719, 0.128363, 0.130843, 0.131504, 0.128521, 0.795492, 0.136603, 0.128378, 0.128221, 0.12822, 0.240783, 0.128219, 0.143353
1.27184, 0, 0.999005, 0.123564, 1.41421, -0.999005, 0.148714, 0.12262, 0.12357, 0.123603, 0.123911, 0.123619, 0.128064, 0.123707, 0.126136, 0.126848, 0.123865, 0.83227, 0.13284, 0.123697, 0.123565, 0.123565, 0.23184, 0.123564, 0.136211
