   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_113.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
16.1559, 0.717472, 0.589197, 0.586987, 1.64848, 0.128275, 0.586987, 0, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586988, 0.586987, 0.589195, 0.586987, 0.586987
16.1639, 0.277537, 0.585, 0.582762, 1.50915, -0.307463, 0.582762, 0, 0.582762, 0.582762, 0.582762, 0.582762, 0.582762, 0.582762, 0.582762, 0.582762, 0.582762, 0.582762, 0.582762, 0.582762, 0.582762, 0.582762, 0.582762, 0.582763, 0.582762, 0.584999, 0.582762, 0.582762
16.1718, 0.722463, 0.584891, 0.582624, 1.64999, 0.137572, 0.582624, 0, 0.582624, 0.582624, 0.582624, 0.582624, 0.582624, 0.582624, 0.582624, 0.582624, 0.582624, 0.582624, 0.582624, 0.582624, 0.582624, 0.582624, 0.582624, 0.582625, 0.582624, 0.58489, 0.582624, 0.582624
16.1797, 2, 0.583013, 0.580717, 2, 1.41699, 0.580717, 0, 0.580717, 0.580717, 0.580717, 0.580717, 0.580717, 0.580717, 0.580717, 0.580717, 0.580717, 0.580717, 0.580717, 0.580717, 0.580717, 0.580717, 0.580717, 0.580718, 0.580717, 0.583012, 0.580717, 0.580717
16.1877, 0, 0.579503, 0.577176, 1.41421, -0.579503, 0.577176, 0, 0.577176, 0.577176, 0.577176, 0.577176, 0.577176, 0.577176, 0.577176, 0.577176, 0.577176, 0.577176, 0.577176, 0.577176, 0.577176, 0.577176, 0.577176, 0.577177, 0.577176, 0.579501, 0.577176, 0.577176
16.1956, 2, 0.575188, 0.572831, 2, 1.42481, 0.572831, 0, 0.572831, 0.572831, 0.572831, 0.572831, 0.572831, 0.572831, 0.572831, 0.572831, 0.572831, 0.572831, 0.572831, 0.572831, 0.572831, 0.572831, 0.572831, 0.572832, 0.572831, 0.575187, 0.572831, 0.572831
16.2036, 1, 0.570891, 0.568503, 1.73205, 0.429109, 0.568503, 0, 0.568503, 0.568503, 0.568503, 0.568503, 0.568503, 0.568503, 0.568503, 0.568503, 0.568503, 0.568503, 0.568503, 0.568503, 0.568503, 0.568503, 0.568503, 0.568504, 0.568503, 0.570889, 0.568503, 0.568503
16.2115, 0, 0.572353, 0.569934, 1.41421, -0.572353, 0.569934, 0, 0.569934, 0.569934, 0.569934, 0.569934, 0.569934, 0.569934, 0.569934, 0.569934, 0.569934, 0.569934, 0.569934, 0.569934, 0.569934, 0.569934, 0.569934, 0.569935, 0.569934, 0.572352, 0.569934, 0.569934
16.2195, 0, 0.572038, 0.569587, 1.41421, -0.572038, 0.569587, 0, 0.569587, 0.569587, 0.569587, 0.569587, 0.569587, 0.569587, 0.569587, 0.569587, 0.569587, 0.569587, 0.569587, 0.569587, 0.569587, 0.569587, 0.569587, 0.569588, 0.569587, 0.572037, 0.569587, 0.569587
16.2274, 0, 0.570051, 0.567568, 1.41421, -0.570051, 0.567568, 0, 0.567568, 0.567568, 0.567568, 0.567568, 0.567568, 0.567568, 0.567568, 0.567568, 0.567568, 0.567568, 0.567568, 0.567568, 0.567568, 0.567568, 0.567568, 0.567569, 0.567568, 0.570049, 0.567568, 0.567568
16.2354, 0, 0.567233, 0.564718, 1.41421, -0.567233, 0.564718, 0, 0.564718, 0.564718, 0.564718, 0.564718, 0.564718, 0.564718, 0.564718, 0.564718, 0.564718, 0.564718, 0.564718, 0.564718, 0.564718, 0.564718, 0.564718, 0.564719, 0.564718, 0.567232, 0.564718, 0.564718
16.2433, 0.253532, 0.564424, 0.561875, 1.50118, -0.310892, 0.561875, 0, 0.561875, 0.561875, 0.561875, 0.561875, 0.561875, 0.561875, 0.561875, 0.561875, 0.561875, 0.561875, 0.561875, 0.561875, 0.561875, 0.561875, 0.561875, 0.561876, 0.561875, 0.564422, 0.561875, 0.561875
16.2512, 1.99752, 0.565381, 0.562798, 1.99938, 1.43214, 0.562798, 0, 0.562798, 0.562798, 0.562798, 0.562798, 0.562798, 0.562798, 0.562798, 0.562798, 0.562798, 0.562798, 0.562798, 0.562798, 0.562798, 0.562798, 0.562798, 0.562799, 0.562798, 0.565379, 0.562798, 0.562798
16.2592, 0.997646, 0.564883, 0.562267, 1.73137, 0.432762, 0.562267, 0, 0.562267, 0.562267, 0.562267, 0.562267, 0.562267, 0.562267, 0.562267, 0.562267, 0.562267, 0.562267, 0.562267, 0.562267, 0.562267, 0.562267, 0.562267, 0.562268, 0.562267, 0.564882, 0.562267, 0.562267
16.2671, 1.49033, 0.563036, 0.560385, 1.86824, 0.927298, 0.560385, 0, 0.560385, 0.560385, 0.560385, 0.560385, 0.560385, 0.560385, 0.560385, 0.560385, 0.560385, 0.560385, 0.560385, 0.560385, 0.560385, 0.560385, 0.560385, 0.560386, 0.560385, 0.563035, 0.560385, 0.560385
16.2751, 3.26097, 0.560519, 0.557832, 2.29368, 2.70045, 0.557832, 0, 0.557832, 0.557832, 0.557832, 0.557832, 0.557832, 0.557832, 0.557832, 0.557832, 0.557832, 0.557832, 0.557832, 0.557832, 0.557832, 0.557832, 0.557832, 0.557833, 0.557832, 0.560518, 0.557832, 0.557832
16.283, 1.24139, 0.558008, 0.555285, 1.80039, 0.68338, 0.555285, 0, 0.555285, 0.555285, 0.555285, 0.555285, 0.555285, 0.555285, 0.555285, 0.555285, 0.555285, 0.555285, 0.555285, 0.555285, 0.555285, 0.555285, 0.555285, 0.555287, 0.555285, 0.558007, 0.555285, 0.555285
16.291, 1.75861, 0.558594, 0.555835, 1.93871, 1.20002, 0.555835, 0, 0.555835, 0.555835, 0.555835, 0.555835, 0.555835, 0.555835, 0.555835, 0.555835, 0.555835, 0.555835, 0.555835, 0.555835, 0.555835, 0.555835, 0.555835, 0.555836, 0.555835, 0.558593, 0.555835, 0.555835
16.2989, 1, 0.557921, 0.555125, 1.73205, 0.442079, 0.555125, 0, 0.555125, 0.555125, 0.555125, 0.555125, 0.555125, 0.555125, 0.555125, 0.555125, 0.555125, 0.555125, 0.555125, 0.555125, 0.555125, 0.555125, 0.555125, 0.555126, 0.555125, 0.557919, 0.555125, 0.555125
16.3069, 0.234325, 0.556077, 0.553244, 1.49477, -0.321753, 0.553244, 0, 0.553244, 0.553244, 0.553244, 0.553244, 0.553244, 0.553244, 0.553244, 0.553244, 0.553244, 0.553244, 0.553244, 0.553244, 0.553244, 0.553244, 0.553244, 0.553246, 0.553244, 0.556076, 0.553244, 0.553244
16.3148, 0.765675, 0.553654, 0.550782, 1.66303, 0.212022, 0.550782, 0, 0.550782, 0.550782, 0.550782, 0.550782, 0.550782, 0.550782, 0.550782, 0.550782, 0.550782, 0.550782, 0.550782, 0.550782, 0.550782, 0.550782, 0.550782, 0.550784, 0.550782, 0.553652, 0.550782, 0.550782
16.3227, 1, 0.551236, 0.548326, 1.73205, 0.448764, 0.548326, 0, 0.548326, 0.548326, 0.548326, 0.548326, 0.548326, 0.548326, 0.548326, 0.548326, 0.548326, 0.548326, 0.548326, 0.548326, 0.548326, 0.548326, 0.548326, 0.548327, 0.548326, 0.551235, 0.548326, 0.548326
16.3307, 1.22701, 0.551533, 0.548584, 1.79639, 0.67548, 0.548584, 0, 0.548584, 0.548584, 0.548584, 0.548584, 0.548584, 0.548584, 0.548584, 0.548584, 0.548584, 0.548584, 0.548584, 0.548584, 0.548584, 0.548584, 0.548584, 0.548586, 0.548584, 0.551532, 0.548584, 0.548584
16.3386, 0.997522, 0.550768, 0.547779, 1.73134, 0.446754, 0.547779, 0, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.54778, 0.547779, 0.550767, 0.547779, 0.547779
16.3466, 1.77546, 0.549012, 0.545982, 1.94306, 1.22645, 0.545982, 0, 0.545982, 0.545982, 0.545982, 0.545982, 0.545982, 0.545982, 0.545982, 0.545982, 0.545982, 0.545982, 0.545982, 0.545982, 0.545982, 0.545982, 0.545982, 0.545984, 0.545982, 0.54901, 0.545982, 0.545982
16.3545, 0, 0.546764, 0.543694, 1.41421, -0.546764, 0.543694, 0, 0.543694, 0.543694, 0.543694, 0.543694, 0.543694, 0.543694, 0.543694, 0.543694, 0.543694, 0.543694, 0.543694, 0.543694, 0.543694, 0.543694, 0.543694, 0.543695, 0.543694, 0.546763, 0.543694, 0.543694
16.3625, 1, 0.544523, 0.54141, 1.73205, 0.455477, 0.54141, 0, 0.54141, 0.54141, 0.54141, 0.54141, 0.54141, 0.54141, 0.54141, 0.54141, 0.54141, 0.54141, 0.54141, 0.54141, 0.54141, 0.54141, 0.54141, 0.541412, 0.54141, 0.544521, 0.54141, 0.54141
16.3704, 0, 0.544401, 0.541247, 1.41421, -0.544401, 0.541247, 0, 0.541247, 0.541247, 0.541247, 0.541247, 0.541247, 0.541247, 0.541247, 0.541247, 0.541247, 0.541247, 0.541247, 0.541247, 0.541247, 0.541247, 0.541247, 0.541248, 0.541247, 0.5444, 0.541247, 0.541247
16.3783, 1.21264, 0.543419, 0.540222, 1.79238, 0.66922, 0.540222, 0, 0.540222, 0.540222, 0.540222, 0.540222, 0.540222, 0.540222, 0.540222, 0.540222, 0.540222, 0.540222, 0.540222, 0.540222, 0.540222, 0.540222, 0.540222, 0.540223, 0.540222, 0.543418, 0.540222, 0.540222
16.3863, 1.20763, 0.541637, 0.538396, 1.79099, 0.665994, 0.538396, 0, 0.538396, 0.538396, 0.538396, 0.538396, 0.538396, 0.538396, 0.538396, 0.538396, 0.538396, 0.538396, 0.538396, 0.538396, 0.538396, 0.538396, 0.538396, 0.538397, 0.538396, 0.541636, 0.538396, 0.538396
16.3942, 1.57973, 0.539458, 0.536172, 1.89202, 1.04027, 0.536172, 0, 0.536172, 0.536172, 0.536172, 0.536172, 0.536172, 0.536172, 0.536172, 0.536172, 0.536172, 0.536172, 0.536172, 0.536172, 0.536172, 0.536172, 0.536172, 0.536174, 0.536172, 0.539457, 0.536172, 0.536172
16.4022, 1, 0.537284, 0.533954, 1.73205, 0.462716, 0.533954, 0, 0.533954, 0.533954, 0.533954, 0.533954, 0.533954, 0.533954, 0.533954, 0.533954, 0.533954, 0.533954, 0.533954, 0.533954, 0.533954, 0.533954, 0.533954, 0.533955, 0.533954, 0.537283, 0.533954, 0.533954
16.4101, 0, 0.536881, 0.533505, 1.41421, -0.536881, 0.533505, 0, 0.533505, 0.533505, 0.533505, 0.533505, 0.533505, 0.533505, 0.533505, 0.533505, 0.533505, 0.533505, 0.533505, 0.533505, 0.533505, 0.533505, 0.533505, 0.533506, 0.533505, 0.53688, 0.533505, 0.533505
16.4181, 0, 0.535811, 0.532388, 1.41421, -0.535811, 0.532388, 0, 0.532388, 0.532388, 0.532388, 0.532388, 0.532388, 0.532388, 0.532388, 0.532388, 0.532388, 0.532388, 0.532388, 0.532388, 0.532388, 0.532388, 0.532388, 0.53239, 0.532388, 0.53581, 0.532388, 0.532388
16.426, 0, 0.534117, 0.530647, 1.41421, -0.534117, 0.530647, 0, 0.530647, 0.530647, 0.530647, 0.530647, 0.530647, 0.530647, 0.530647, 0.530647, 0.530647, 0.530647, 0.530647, 0.530647, 0.530647, 0.530647, 0.530647, 0.530648, 0.530647, 0.534116, 0.530647, 0.530647
16.434, 2, 0.532114, 0.528596, 2, 1.46789, 0.528596, 0, 0.528596, 0.528596, 0.528596, 0.528596, 0.528596, 0.528596, 0.528596, 0.528596, 0.528596, 0.528596, 0.528596, 0.528596, 0.528596, 0.528596, 0.528596, 0.528597, 0.528596, 0.532113, 0.528596, 0.528596
16.4419, 0.386369, 0.530116, 0.526549, 1.54479, -0.143747, 0.526549, 0, 0.526549, 0.526549, 0.526549, 0.526549, 0.526549, 0.526549, 0.526549, 0.526549, 0.526549, 0.526549, 0.526549, 0.526549, 0.526549, 0.526549, 0.526549, 0.52655, 0.526549, 0.530115, 0.526549, 0.526549
16.4498, 1.99529, 0.529276, 0.525659, 1.99882, 1.46602, 0.525659, 0, 0.525659, 0.525659, 0.525659, 0.525659, 0.525659, 0.525659, 0.525659, 0.525659, 0.525659, 0.525659, 0.525659, 0.525659, 0.525659, 0.525659, 0.525659, 0.525661, 0.525659, 0.529275, 0.525659, 0.525659
16.4578, 2.80669, 0.527965, 0.524298, 2.19242, 2.27873, 0.524298, 0, 0.524298, 0.524298, 0.524298, 0.524298, 0.524298, 0.524298, 0.524298, 0.524298, 0.524298, 0.524298, 0.524298, 0.524298, 0.524298, 0.524298, 0.524298, 0.524299, 0.524298, 0.527964, 0.524298, 0.524298
16.4657, 1.18364, 0.526214, 0.522496, 1.78428, 0.657429, 0.522496, 0, 0.522496, 0.522496, 0.522496, 0.522496, 0.522496, 0.522496, 0.522496, 0.522496, 0.522496, 0.522496, 0.522496, 0.522496, 0.522496, 0.522496, 0.522496, 0.522497, 0.522496, 0.526213, 0.522496, 0.522496
16.4737, 1.628, 0.524246, 0.520476, 1.90473, 1.10376, 0.520476, 0, 0.520476, 0.520476, 0.520476, 0.520476, 0.520476, 0.520476, 0.520476, 0.520476, 0.520476, 0.520476, 0.520476, 0.520476, 0.520476, 0.520476, 0.520476, 0.520477, 0.520476, 0.524245, 0.520476, 0.520476
16.4816, 1, 0.522283, 0.51846, 1.73205, 0.477717, 0.51846, 0, 0.51846, 0.51846, 0.51846, 0.51846, 0.51846, 0.51846, 0.51846, 0.51846, 0.51846, 0.51846, 0.51846, 0.51846, 0.51846, 0.51846, 0.51846, 0.518461, 0.51846, 0.522282, 0.51846, 0.51846
16.4896, 1, 0.521155, 0.517278, 1.73205, 0.478845, 0.517278, 0, 0.517278, 0.517278, 0.517278, 0.517278, 0.517278, 0.517278, 0.517278, 0.517278, 0.517278, 0.517278, 0.517278, 0.517278, 0.517278, 0.517278, 0.517278, 0.51728, 0.517278, 0.521154, 0.517278, 0.517278
16.4975, 0, 0.519752, 0.51582, 1.41421, -0.519752, 0.51582, 0, 0.51582, 0.51582, 0.51582, 0.51582, 0.51582, 0.51582, 0.51582, 0.51582, 0.51582, 0.51582, 0.51582, 0.51582, 0.51582, 0.51582, 0.51582, 0.515821, 0.51582, 0.51975, 0.51582, 0.51582
16.5055, 1, 0.518094, 0.514107, 1.73205, 0.481906, 0.514107, 0, 0.514107, 0.514107, 0.514107, 0.514107, 0.514107, 0.514107, 0.514107, 0.514107, 0.514107, 0.514107, 0.514107, 0.514107, 0.514107, 0.514107, 0.514107, 0.514108, 0.514107, 0.518093, 0.514107, 0.514107
16.5134, 1, 0.516312, 0.512269, 1.73205, 0.483688, 0.512269, 0, 0.512269, 0.512269, 0.512269, 0.512269, 0.512269, 0.512269, 0.512269, 0.512269, 0.512269, 0.512269, 0.512269, 0.512269, 0.512269, 0.512269, 0.512269, 0.51227, 0.512269, 0.516311, 0.512269, 0.512269
16.5213, 0, 0.514394, 0.510294, 1.41421, -0.514394, 0.510294, 0, 0.510294, 0.510294, 0.510294, 0.510294, 0.510294, 0.510294, 0.510294, 0.510294, 0.510294, 0.510294, 0.510294, 0.510294, 0.510294, 0.510294, 0.510294, 0.510295, 0.510294, 0.514393, 0.510294, 0.510294
16.5293, 0, 0.512342, 0.508184, 1.41421, -0.512342, 0.508184, 0, 0.508184, 0.508184, 0.508184, 0.508184, 0.508184, 0.508184, 0.508184, 0.508184, 0.508184, 0.508184, 0.508184, 0.508184, 0.508184, 0.508184, 0.508184, 0.508185, 0.508184, 0.512341, 0.508184, 0.508184
16.5372, 1, 0.510226, 0.506008, 1.73205, 0.489774, 0.506008, 0, 0.506008, 0.506008, 0.506008, 0.506008, 0.506008, 0.506008, 0.506008, 0.506008, 0.506008, 0.506008, 0.506008, 0.506008, 0.506008, 0.506008, 0.506008, 0.506009, 0.506008, 0.510225, 0.506008, 0.506008
16.5452, 0, 0.508059, 0.503781, 1.41421, -0.508059, 0.503781, 0, 0.503781, 0.503781, 0.503781, 0.503781, 0.503781, 0.503781, 0.503781, 0.503781, 0.503781, 0.503781, 0.503781, 0.503781, 0.503781, 0.503781, 0.503781, 0.503783, 0.503781, 0.508058, 0.503781, 0.503781
16.5531, 0, 0.505781, 0.501442, 1.41421, -0.505781, 0.501442, 0, 0.501442, 0.501442, 0.501442, 0.501442, 0.501442, 0.501442, 0.501442, 0.501442, 0.501442, 0.501442, 0.501442, 0.501442, 0.501442, 0.501442, 0.501442, 0.501443, 0.501442, 0.50578, 0.501442, 0.501442
16.5611, 1.31433, 0.503393, 0.498993, 1.82053, 0.810935, 0.498993, 0, 0.498993, 0.498993, 0.498993, 0.498993, 0.498993, 0.498993, 0.498993, 0.498993, 0.498993, 0.498993, 0.498993, 0.498993, 0.498993, 0.498993, 0.498993, 0.498994, 0.498993, 0.503392, 0.498993, 0.498993
16.569, 1.84053, 0.50083, 0.496366, 1.95973, 1.3397, 0.496366, 0, 0.496366, 0.496366, 0.496366, 0.496366, 0.496366, 0.496366, 0.496366, 0.496366, 0.496366, 0.496366, 0.496366, 0.496366, 0.496366, 0.496366, 0.496366, 0.496367, 0.496366, 0.500829, 0.496366, 0.496366
16.577, 1.84514, 0.498121, 0.493593, 1.9609, 1.34702, 0.493593, 0, 0.493593, 0.493593, 0.493593, 0.493593, 0.493593, 0.493593, 0.493593, 0.493593, 0.493593, 0.493593, 0.493593, 0.493593, 0.493593, 0.493593, 0.493593, 0.493594, 0.493593, 0.49812, 0.493593, 0.493593
16.5849, 0, 0.495223, 0.49063, 1.41421, -0.495223, 0.49063, 0, 0.49063, 0.49063, 0.49063, 0.49063, 0.49063, 0.49063, 0.49063, 0.49063, 0.49063, 0.49063, 0.49063, 0.49063, 0.49063, 0.49063, 0.49063, 0.490632, 0.49063, 0.495222, 0.49063, 0.49063
16.5928, 1, 0.492178, 0.487518, 1.73205, 0.507822, 0.487518, 0, 0.487518, 0.487518, 0.487518, 0.487518, 0.487518, 0.487518, 0.487518, 0.487518, 0.487518, 0.487518, 0.487518, 0.487518, 0.487518, 0.487518, 0.487518, 0.48752, 0.487518, 0.492176, 0.487518, 0.487518
16.6008, 2, 0.489064, 0.484337, 2, 1.51094, 0.484337, 0, 0.484337, 0.484337, 0.484337, 0.484337, 0.484337, 0.484337, 0.484337, 0.484337, 0.484337, 0.484337, 0.484337, 0.484337, 0.484337, 0.484337, 0.484337, 0.484339, 0.484337, 0.489062, 0.484337, 0.484337
16.6087, 0, 0.485962, 0.481167, 1.41421, -0.485962, 0.481167, 0, 0.481167, 0.481167, 0.481167, 0.481167, 0.481167, 0.481167, 0.481167, 0.481167, 0.481167, 0.481167, 0.481167, 0.481167, 0.481167, 0.481167, 0.481167, 0.481168, 0.481167, 0.48596, 0.481167, 0.481167
16.6167, 0, 0.483483, 0.478619, 1.41421, -0.483483, 0.478619, 0, 0.478619, 0.478619, 0.478619, 0.478619, 0.478619, 0.478619, 0.478619, 0.478619, 0.478619, 0.478619, 0.478619, 0.478619, 0.478619, 0.478619, 0.478619, 0.47862, 0.478619, 0.483482, 0.478619, 0.478619
16.6246, 0.13776, 0.480587, 0.475653, 1.46211, -0.342827, 0.475653, 0, 0.475653, 0.475653, 0.475653, 0.475653, 0.475653, 0.475653, 0.475653, 0.475653, 0.475653, 0.475653, 0.475653, 0.475653, 0.475653, 0.475653, 0.475653, 0.475654, 0.475653, 0.480586, 0.475653, 0.475653
16.6326, 0.997589, 0.477326, 0.472319, 1.73135, 0.520263, 0.472319, 0, 0.472319, 0.472319, 0.472319, 0.472319, 0.472319, 0.472319, 0.472319, 0.472319, 0.472319, 0.472319, 0.472319, 0.472319, 0.472319, 0.472319, 0.472319, 0.472321, 0.472319, 0.477325, 0.472319, 0.472319
16.6405, 0.86465, 0.47389, 0.468811, 1.69253, 0.39076, 0.468811, 0, 0.468811, 0.468811, 0.468811, 0.468811, 0.468811, 0.468811, 0.468811, 0.468811, 0.468811, 0.468811, 0.468811, 0.468811, 0.468811, 0.468811, 0.468811, 0.468812, 0.468811, 0.473889, 0.468811, 0.468811
16.6484, 0, 0.470468, 0.465315, 1.41421, -0.470468, 0.465315, 0, 0.465315, 0.465315, 0.465315, 0.465315, 0.465315, 0.465315, 0.465315, 0.465315, 0.465315, 0.465315, 0.465315, 0.465315, 0.465315, 0.465315, 0.465315, 0.465316, 0.465315, 0.470467, 0.465315, 0.465315
16.6564, 1, 0.469977, 0.464748, 1.73205, 0.530023, 0.464748, 0, 0.464748, 0.464748, 0.464748, 0.464748, 0.464748, 0.464748, 0.464748, 0.464748, 0.464748, 0.464748, 0.464748, 0.464748, 0.464748, 0.464748, 0.464748, 0.464749, 0.464748, 0.469975, 0.464748, 0.464748
16.6643, 0, 0.468942, 0.463637, 1.41421, -0.468942, 0.463637, 0, 0.463637, 0.463637, 0.463637, 0.463637, 0.463637, 0.463637, 0.463637, 0.463637, 0.463637, 0.463637, 0.463637, 0.463637, 0.463637, 0.463637, 0.463637, 0.463638, 0.463637, 0.468941, 0.463637, 0.463637
16.6723, 0.123389, 0.467397, 0.462014, 1.45719, -0.344008, 0.462014, 0, 0.462014, 0.462014, 0.462014, 0.462014, 0.462014, 0.462014, 0.462014, 0.462014, 0.462014, 0.462014, 0.462014, 0.462014, 0.462014, 0.462014, 0.462014, 0.462015, 0.462014, 0.467396, 0.462014, 0.462014
16.6802, 0.997552, 0.4656, 0.460138, 1.73134, 0.531952, 0.460138, 0, 0.460138, 0.460138, 0.460138, 0.460138, 0.460138, 0.460138, 0.460138, 0.460138, 0.460138, 0.460138, 0.460138, 0.460138, 0.460138, 0.460138, 0.460138, 0.460139, 0.460138, 0.465599, 0.460138, 0.460138
16.6882, 0.997522, 0.463808, 0.458266, 1.73134, 0.533714, 0.458266, 0, 0.458266, 0.458266, 0.458266, 0.458266, 0.458266, 0.458266, 0.458266, 0.458266, 0.458266, 0.458266, 0.458266, 0.458266, 0.458266, 0.458266, 0.458266, 0.458267, 0.458266, 0.463807, 0.458266, 0.458266
16.6961, 1.88154, 0.462811, 0.457186, 1.97016, 1.41873, 0.457186, 0, 0.457186, 0.457186, 0.457186, 0.457186, 0.457186, 0.457186, 0.457186, 0.457186, 0.457186, 0.457186, 0.457186, 0.457186, 0.457186, 0.457186, 0.457186, 0.457188, 0.457186, 0.462809, 0.457186, 0.457186
16.7041, 1, 0.461602, 0.455894, 1.73205, 0.538398, 0.455894, 0, 0.455894, 0.455894, 0.455894, 0.455894, 0.455894, 0.455894, 0.455894, 0.455894, 0.455894, 0.455894, 0.455894, 0.455894, 0.455894, 0.455894, 0.455894, 0.455896, 0.455894, 0.4616, 0.455894, 0.455894
16.712, 2.2225, 0.460205, 0.454414, 2.05487, 1.76229, 0.454414, 0, 0.454414, 0.454414, 0.454414, 0.454414, 0.454414, 0.454414, 0.454414, 0.454414, 0.454414, 0.454414, 0.454414, 0.454414, 0.454414, 0.454414, 0.454414, 0.454415, 0.454414, 0.460204, 0.454414, 0.454414
16.7199, 2.88608, 0.458718, 0.452841, 2.21045, 2.42736, 0.452841, 0, 0.452841, 0.452841, 0.452841, 0.452841, 0.452841, 0.452841, 0.452841, 0.452841, 0.452841, 0.452841, 0.452841, 0.452841, 0.452841, 0.452841, 0.452841, 0.452842, 0.452841, 0.458716, 0.452841, 0.452841
16.7279, 0.891423, 0.457234, 0.45127, 1.70042, 0.434188, 0.45127, 0, 0.45127, 0.45127, 0.45127, 0.45127, 0.45127, 0.45127, 0.45127, 0.45127, 0.45127, 0.45127, 0.45127, 0.45127, 0.45127, 0.45127, 0.45127, 0.451272, 0.45127, 0.457233, 0.45127, 0.45127
16.7358, 0, 0.456032, 0.449979, 1.41421, -0.456032, 0.449979, 0, 0.449979, 0.449979, 0.449979, 0.449979, 0.449979, 0.449979, 0.449979, 0.449979, 0.449979, 0.449979, 0.449979, 0.449979, 0.449979, 0.449979, 0.449979, 0.44998, 0.449979, 0.45603, 0.449979, 0.449979
16.7438, 1, 0.454746, 0.448603, 1.73205, 0.545254, 0.448603, 0, 0.448603, 0.448603, 0.448603, 0.448603, 0.448603, 0.448603, 0.448603, 0.448603, 0.448603, 0.448603, 0.448603, 0.448603, 0.448603, 0.448603, 0.448603, 0.448605, 0.448603, 0.454745, 0.448603, 0.448603
16.7517, 0.198314, 0.453381, 0.447147, 1.48267, -0.255067, 0.447147, 0, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447148, 0.447147, 0.45338, 0.447147, 0.447147
16.7597, 1.89881, 0.451941, 0.445614, 1.97454, 1.44687, 0.445614, 0, 0.445614, 0.445614, 0.445614, 0.445614, 0.445614, 0.445614, 0.445614, 0.445614, 0.445614, 0.445614, 0.445614, 0.445614, 0.445614, 0.445614, 0.445614, 0.445615, 0.445614, 0.451939, 0.445614, 0.445614
16.7676, 1.99707, 0.450447, 0.444026, 1.99927, 1.54663, 0.444026, 0, 0.444026, 0.444026, 0.444026, 0.444026, 0.444026, 0.444026, 0.444026, 0.444026, 0.444026, 0.444026, 0.444026, 0.444026, 0.444026, 0.444026, 0.444026, 0.444027, 0.444026, 0.450446, 0.444026, 0.444026
16.7756, 0.905801, 0.44892, 0.442402, 1.70464, 0.456881, 0.442402, 0, 0.442402, 0.442402, 0.442402, 0.442402, 0.442402, 0.442402, 0.442402, 0.442402, 0.442402, 0.442402, 0.442402, 0.442402, 0.442402, 0.442402, 0.442402, 0.442403, 0.442402, 0.448918, 0.442402, 0.442402
16.7835, 0, 0.447341, 0.440726, 1.41421, -0.447341, 0.440726, 0, 0.440726, 0.440726, 0.440726, 0.440726, 0.440726, 0.440726, 0.440726, 0.440726, 0.440726, 0.440726, 0.440726, 0.440726, 0.440726, 0.440726, 0.440726, 0.440728, 0.440726, 0.44734, 0.440726, 0.440726
16.7914, 0.0872151, 0.445722, 0.439007, 1.44472, -0.358506, 0.439007, 0, 0.439007, 0.439007, 0.439007, 0.439007, 0.439007, 0.439007, 0.439007, 0.439007, 0.439007, 0.439007, 0.439007, 0.439007, 0.439007, 0.439007, 0.439007, 0.439009, 0.439007, 0.44572, 0.439007, 0.439007
16.7994, 0.912785, 0.444007, 0.437193, 1.70669, 0.468778, 0.437193, 0, 0.437193, 0.437193, 0.437193, 0.437193, 0.437193, 0.437193, 0.437193, 0.437193, 0.437193, 0.437193, 0.437193, 0.437193, 0.437193, 0.437193, 0.437193, 0.437194, 0.437193, 0.444006, 0.437193, 0.437193
16.8073, 1, 0.442211, 0.435294, 1.73205, 0.557789, 0.435294, 0, 0.435294, 0.435294, 0.435294, 0.435294, 0.435294, 0.435294, 0.435294, 0.435294, 0.435294, 0.435294, 0.435294, 0.435294, 0.435294, 0.435294, 0.435294, 0.435295, 0.435294, 0.442209, 0.435294, 0.435294
16.8153, 1, 0.440376, 0.433355, 1.73205, 0.559624, 0.433355, 0, 0.433355, 0.433355, 0.433355, 0.433355, 0.433355, 0.433355, 0.433355, 0.433355, 0.433355, 0.433355, 0.433355, 0.433355, 0.433355, 0.433355, 0.433355, 0.433356, 0.433355, 0.440375, 0.433355, 0.433355
16.8232, 0, 0.438547, 0.431421, 1.41421, -0.438547, 0.431421, 0, 0.431421, 0.431421, 0.431421, 0.431421, 0.431421, 0.431421, 0.431421, 0.431421, 0.431421, 0.431421, 0.431421, 0.431421, 0.431421, 0.431421, 0.431421, 0.431422, 0.431421, 0.438546, 0.431421, 0.431421
