   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_67.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.14348, 13.962, 10.3979, 10.0689, 3.99524, 3.56407, 10.0689, 0, 10.0689, 10.069, 10.0691, 10.3976, 10.0689, 10.0689, 10.0689, 10.0689, 10.0689, 10.0689, 10.0689, 10.0689, 10.0689, 10.0689, 10.0689, 10.0689, 10.0689, 10.0689, 10.0689, 10.0689, 10.0689
7.15144, 18.9502, 10.216, 9.95347, 4.57714, 8.73419, 9.95347, 0, 9.95348, 9.95356, 9.95366, 10.2157, 9.95347, 9.95347, 9.95347, 9.95347, 9.95347, 9.95347, 9.95347, 9.95347, 9.95347, 9.95347, 9.95347, 9.95347, 9.95347, 9.95347, 9.95347, 9.95347, 9.95347
7.1594, 10.0715, 10.0434, 9.83804, 3.47441, 0.0280666, 9.83804, 0, 9.83805, 9.83813, 9.83824, 10.0431, 9.83804, 9.83804, 9.83804, 9.83804, 9.83804, 9.83804, 9.83804, 9.83804, 9.83804, 9.83804, 9.83804, 9.83804, 9.83805, 9.83804, 9.83804, 9.83804, 9.83804
7.16737, 21.905, 9.88024, 9.72269, 4.88927, 12.0247, 9.72269, 0, 9.7227, 9.72279, 9.72289, 9.87994, 9.72269, 9.72269, 9.72269, 9.72269, 9.72269, 9.72269, 9.72269, 9.72269, 9.72269, 9.72269, 9.72269, 9.72269, 9.7227, 9.72269, 9.72269, 9.72269, 9.72269
7.17533, 9.99665, 9.72671, 9.6082, 3.46362, 0.269938, 9.6082, 0, 9.60821, 9.60829, 9.60841, 9.72641, 9.6082, 9.6082, 9.6082, 9.6082, 9.6082, 9.6082, 9.6082, 9.6082, 9.6082, 9.6082, 9.6082, 9.6082, 9.6082, 9.6082, 9.6082, 9.6082, 9.6082
7.18329, 10.9921, 9.58099, 9.49355, 3.60446, 1.41115, 9.49355, 0, 9.49355, 9.49364, 9.49376, 9.58067, 9.49355, 9.49355, 9.49355, 9.49355, 9.49355, 9.49355, 9.49355, 9.49355, 9.49355, 9.49355, 9.49355, 9.49355, 9.49355, 9.49355, 9.49355, 9.49355, 9.49355
7.19126, 13.9621, 9.44195, 9.37865, 3.99527, 4.52019, 9.37865, 0, 9.37866, 9.37875, 9.37888, 9.44162, 9.37865, 9.37865, 9.37865, 9.37865, 9.37865, 9.37865, 9.37865, 9.37865, 9.37865, 9.37865, 9.37865, 9.37865, 9.37865, 9.37865, 9.37865, 9.37865, 9.37865
7.19922, 9.00403, 9.30863, 9.26365, 3.31723, -0.304607, 9.26365, 0, 9.26365, 9.26374, 9.2639, 9.30828, 9.26365, 9.26365, 9.26365, 9.26365, 9.26365, 9.26365, 9.26365, 9.26365, 9.26365, 9.26365, 9.26365, 9.26365, 9.26365, 9.26365, 9.26365, 9.26365, 9.26365
7.20718, 10.9831, 9.18016, 9.14874, 3.6032, 1.80293, 9.14874, 0, 9.14875, 9.14884, 9.14902, 9.17978, 9.14874, 9.14874, 9.14874, 9.14874, 9.14874, 9.14874, 9.14874, 9.14874, 9.14874, 9.14874, 9.14874, 9.14874, 9.14874, 9.14874, 9.14874, 9.14874, 9.14874
7.21515, 9.99839, 9.05881, 9.03722, 3.46387, 0.939584, 9.03722, 0, 9.03722, 9.03731, 9.03754, 9.05838, 9.03722, 9.03722, 9.03722, 9.03722, 9.03722, 9.03722, 9.03722, 9.03722, 9.03722, 9.03722, 9.03722, 9.03722, 9.03722, 9.03722, 9.03722, 9.03722, 9.03722
7.22311, 7.98439, 8.94016, 8.92551, 3.15981, -0.955772, 8.92551, 0, 8.92551, 8.92561, 8.92589, 8.93967, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551
7.23107, 15.9435, 8.82343, 8.81354, 4.23598, 7.12007, 8.81354, 0, 8.81355, 8.81364, 8.81402, 8.82284, 8.81354, 8.81354, 8.81354, 8.81354, 8.81354, 8.81354, 8.81354, 8.81354, 8.81354, 8.81354, 8.81354, 8.81354, 8.81354, 8.81354, 8.81354, 8.81354, 8.81354
7.23904, 14.0065, 8.70771, 8.70097, 4.00081, 5.2988, 8.70097, 0, 8.70097, 8.70107, 8.70161, 8.70696, 8.70097, 8.70097, 8.70097, 8.70097, 8.70097, 8.70097, 8.70097, 8.70097, 8.70097, 8.70097, 8.70097, 8.70097, 8.70097, 8.70097, 8.70097, 8.70097, 8.70097
7.247, 10.9831, 8.59236, 8.58756, 3.6032, 2.39073, 8.58756, 0, 8.58756, 8.58766, 8.58846, 8.59134, 8.58756, 8.58756, 8.58756, 8.58756, 8.58756, 8.58756, 8.58756, 8.58756, 8.58756, 8.58756, 8.58756, 8.58756, 8.58756, 8.58756, 8.58756, 8.58756, 8.58756
7.25496, 11.968, 8.47705, 8.47327, 3.73738, 3.49098, 8.47327, 0, 8.47327, 8.47337, 8.47459, 8.47562, 8.47327, 8.47327, 8.47327, 8.47327, 8.47327, 8.47327, 8.47327, 8.47327, 8.47327, 8.47327, 8.47327, 8.47327, 8.47327, 8.47327, 8.47327, 8.47327, 8.47327
7.26293, 8.06803, 8.36173, 8.35818, 3.17302, -0.293693, 8.35818, 0, 8.35818, 8.35828, 8.36019, 8.35961, 8.35818, 8.35818, 8.35818, 8.35818, 8.35818, 8.35818, 8.35818, 8.35818, 8.35818, 8.35818, 8.35818, 8.35818, 8.35818, 8.35818, 8.35818, 8.35818, 8.35818
7.27089, 4.97286, 8.24658, 8.24251, 2.64062, -3.27372, 8.24251, 0, 8.24252, 8.24262, 8.24561, 8.24337, 8.24251, 8.24251, 8.24251, 8.24251, 8.24251, 8.24251, 8.24251, 8.24251, 8.24251, 8.24251, 8.24251, 8.24251, 8.24252, 8.24251, 8.24251, 8.24251, 8.24251
7.27885, 5.96803, 8.13194, 8.12651, 2.82277, -2.16391, 8.12651, 0, 8.12652, 8.12661, 8.13132, 8.12701, 8.12651, 8.12651, 8.12651, 8.12651, 8.12651, 8.12651, 8.12651, 8.12651, 8.12651, 8.12651, 8.12651, 8.12651, 8.12651, 8.12651, 8.12651, 8.12651, 8.12651
7.28682, 8.98823, 8.01835, 8.01046, 3.31485, 0.969881, 8.01046, 0, 8.01046, 8.01056, 8.01795, 8.01075, 8.01046, 8.01046, 8.01046, 8.01046, 8.01046, 8.01046, 8.01046, 8.01046, 8.01046, 8.01046, 8.01046, 8.01046, 8.01046, 8.01046, 8.01046, 8.01046, 8.01046
7.29478, 12.9609, 7.9224, 7.91056, 3.86793, 5.03845, 7.91056, 0, 7.91056, 7.91066, 7.92212, 7.91072, 7.91056, 7.91056, 7.91056, 7.91056, 7.91056, 7.91056, 7.91056, 7.91056, 7.91056, 7.91056, 7.91056, 7.91056, 7.91056, 7.91056, 7.91056, 7.91056, 7.91056
7.30274, 6.07378, 7.95112, 7.93326, 2.84144, -1.87734, 7.93326, 0, 7.93326, 7.93336, 7.95092, 7.93335, 7.93326, 7.93326, 7.93326, 7.93326, 7.93326, 7.93326, 7.93326, 7.93326, 7.93326, 7.93326, 7.93326, 7.93326, 7.93326, 7.93326, 7.93326, 7.93326, 7.93326
7.3107, 9.89721, 8.21565, 8.1889, 3.44923, 1.68156, 8.1889, 0, 8.18891, 8.18901, 8.21549, 8.18895, 8.1889, 8.1889, 8.1889, 8.1889, 8.1889, 8.1889, 8.1889, 8.1889, 8.1889, 8.1889, 8.1889, 8.1889, 8.1889, 8.1889, 8.1889, 8.1889, 8.1889
7.31867, 13.9855, 8.48307, 8.44354, 3.99819, 5.50244, 8.44354, 0, 8.44355, 8.44365, 8.48293, 8.44357, 8.44354, 8.44354, 8.44354, 8.44354, 8.44354, 8.44354, 8.44354, 8.44354, 8.44354, 8.44354, 8.44354, 8.44354, 8.44354, 8.44354, 8.44354, 8.44354, 8.44354
7.32663, 9.98512, 8.75427, 8.69682, 3.46195, 1.23085, 8.69682, 0, 8.69682, 8.69693, 8.75414, 8.69683, 8.69682, 8.69682, 8.69682, 8.69682, 8.69682, 8.69682, 8.69682, 8.69682, 8.69682, 8.69682, 8.69682, 8.69682, 8.69682, 8.69682, 8.69682, 8.69682, 8.69682
7.33459, 12.0642, 9.03077, 8.94875, 3.75023, 3.03342, 8.94875, 0, 8.94875, 8.94886, 9.03064, 8.94875, 8.94875, 8.94875, 8.94875, 8.94875, 8.94875, 8.94875, 8.94875, 8.94875, 8.94875, 8.94875, 8.94875, 8.94875, 8.94875, 8.94875, 8.94875, 8.94875, 8.94875
7.34256, 11.8245, 9.31436, 9.19945, 3.71814, 2.51017, 9.19945, 0, 9.19946, 9.19956, 9.31424, 9.19945, 9.19945, 9.19945, 9.19945, 9.19945, 9.19945, 9.19945, 9.19945, 9.19945, 9.19945, 9.19945, 9.19945, 9.19945, 9.19945, 9.19945, 9.19945, 9.19945, 9.19945
7.35052, 17.8482, 9.60699, 9.44909, 4.45514, 8.24125, 9.44909, 0, 9.44909, 9.4492, 9.60687, 9.44909, 9.44909, 9.44909, 9.44909, 9.44909, 9.44909, 9.44909, 9.44909, 9.44909, 9.44909, 9.44909, 9.44909, 9.44909, 9.44909, 9.44909, 9.44909, 9.44909, 9.44909
7.35848, 15.2054, 9.7023, 9.48954, 4.14794, 5.50312, 9.48954, 0, 9.48955, 9.48966, 9.70218, 9.48954, 9.48954, 9.48954, 9.48954, 9.48954, 9.48954, 9.48954, 9.48954, 9.48954, 9.48954, 9.48954, 9.48954, 9.48954, 9.48954, 9.48954, 9.48954, 9.48954, 9.48954
7.36645, 7.18092, 9.76908, 9.48806, 3.03, -2.58816, 9.48806, 0, 9.48806, 9.48817, 9.76896, 9.48806, 9.48806, 9.48806, 9.48806, 9.48806, 9.48806, 9.48806, 9.48806, 9.48806, 9.48806, 9.48806, 9.48806, 9.48806, 9.48806, 9.48806, 9.48806, 9.48806, 9.48806
7.37441, 10.8413, 9.84954, 9.48569, 3.58348, 0.991797, 9.48569, 0, 9.48569, 9.4858, 9.84942, 9.48569, 9.48569, 9.48569, 9.48569, 9.48569, 9.48569, 9.48569, 9.48569, 9.48569, 9.48569, 9.48569, 9.48569, 9.48569, 9.48569, 9.48569, 9.48569, 9.48569, 9.48569
7.38237, 15.8806, 9.94464, 9.48287, 4.22854, 5.93595, 9.48287, 0, 9.48288, 9.48299, 9.94452, 9.48287, 9.48287, 9.48287, 9.48287, 9.48287, 9.48287, 9.48287, 9.48287, 9.48287, 9.48287, 9.48287, 9.48287, 9.48287, 9.48288, 9.48287, 9.48287, 9.48287, 9.48287
7.39034, 12.9275, 10.054, 9.47961, 3.86361, 2.87354, 9.47961, 0, 9.47962, 9.47973, 10.0538, 9.47961, 9.47961, 9.47961, 9.47961, 9.47961, 9.47961, 9.47961, 9.47961, 9.47961, 9.47961, 9.47961, 9.47961, 9.47961, 9.47961, 9.47961, 9.47961, 9.47961, 9.47961
7.3983, 8.33123, 10.1761, 9.47591, 3.21422, -1.84489, 9.47591, 0, 9.47592, 9.47603, 10.176, 9.47591, 9.47591, 9.47591, 9.47591, 9.47591, 9.47591, 9.47591, 9.47591, 9.47591, 9.47591, 9.47591, 9.47591, 9.47591, 9.47592, 9.47591, 9.47591, 9.47591, 9.47591
7.40626, 14.5687, 10.3087, 9.47201, 4.07047, 4.26008, 9.47201, 0, 9.47201, 9.47212, 10.3085, 9.47201, 9.47201, 9.47201, 9.47201, 9.47201, 9.47201, 9.47201, 9.47201, 9.47201, 9.47201, 9.47201, 9.47201, 9.47201, 9.47201, 9.47201, 9.47201, 9.47201, 9.47201
7.41423, 8.42159, 10.4479, 9.4681, 3.22825, -2.02632, 9.4681, 0, 9.4681, 9.46822, 10.4478, 9.4681, 9.4681, 9.4681, 9.4681, 9.4681, 9.4681, 9.4681, 9.4681, 9.4681, 9.4681, 9.4681, 9.4681, 9.4681, 9.4681, 9.4681, 9.4681, 9.4681, 9.4681
7.42219, 7.9295, 10.5887, 9.46398, 3.15111, -2.65916, 9.46398, 0, 9.46399, 9.4641, 10.5885, 9.46398, 9.46398, 9.46398, 9.46398, 9.46398, 9.46398, 9.46398, 9.46398, 9.46398, 9.46398, 9.46398, 9.46398, 9.46398, 9.46398, 9.46398, 9.46398, 9.46398, 9.46398
7.43015, 8.78809, 10.7251, 9.45973, 3.28452, -1.937, 9.45973, 0, 9.45973, 9.45985, 10.725, 9.45973, 9.45973, 9.45973, 9.45973, 9.45973, 9.45973, 9.45973, 9.45973, 9.45973, 9.45973, 9.45973, 9.45973, 9.45973, 9.45973, 9.45973, 9.45973, 9.45973, 9.45973
7.43812, 16.8449, 10.8509, 9.45547, 4.34107, 5.99397, 9.45547, 0, 9.45548, 9.4556, 10.8508, 9.45547, 9.45547, 9.45547, 9.45547, 9.45547, 9.45547, 9.45547, 9.45547, 9.45547, 9.45547, 9.45547, 9.45547, 9.45547, 9.45547, 9.45547, 9.45547, 9.45547, 9.45547
7.44608, 9.19975, 10.9598, 9.45139, 3.3466, -1.76003, 9.45139, 0, 9.4514, 9.45151, 10.9596, 9.45139, 9.45139, 9.45139, 9.45139, 9.45139, 9.45139, 9.45139, 9.45139, 9.45139, 9.45139, 9.45139, 9.45139, 9.45139, 9.45139, 9.45139, 9.45139, 9.45139, 9.45139
7.45404, 11.6109, 11.0454, 9.44712, 3.6893, 0.565507, 9.44712, 0, 9.44713, 9.44725, 11.0453, 9.44712, 9.44712, 9.44712, 9.44712, 9.44712, 9.44712, 9.44712, 9.44712, 9.44712, 9.44712, 9.44712, 9.44712, 9.44712, 9.44712, 9.44712, 9.44712, 9.44712, 9.44712
7.46201, 9.36465, 11.103, 9.44286, 3.37115, -1.73831, 9.44286, 0, 9.44286, 9.44298, 11.1028, 9.44286, 9.44286, 9.44286, 9.44286, 9.44286, 9.44286, 9.44286, 9.44286, 9.44286, 9.44286, 9.44286, 9.44286, 9.44286, 9.44286, 9.44286, 9.44286, 9.44286, 9.44286
7.46997, 18.6678, 11.129, 9.43865, 4.54618, 7.53878, 9.43865, 0, 9.43866, 9.43878, 11.1288, 9.43865, 9.43865, 9.43865, 9.43865, 9.43865, 9.43865, 9.43865, 9.43865, 9.43865, 9.43865, 9.43865, 9.43865, 9.43865, 9.43865, 9.43865, 9.43865, 9.43865, 9.43865
7.47793, 14.2255, 11.1215, 9.43423, 4.02809, 3.10403, 9.43423, 0, 9.43423, 9.43435, 11.1213, 9.43423, 9.43423, 9.43423, 9.43423, 9.43423, 9.43423, 9.43423, 9.43423, 9.43423, 9.43423, 9.43423, 9.43423, 9.43423, 9.43423, 9.43423, 9.43423, 9.43423, 9.43423
7.4859, 9.15548, 11.0809, 9.4298, 3.33998, -1.92538, 9.4298, 0, 9.42981, 9.42993, 11.0807, 9.4298, 9.4298, 9.4298, 9.4298, 9.4298, 9.4298, 9.4298, 9.4298, 9.4298, 9.4298, 9.4298, 9.4298, 9.4298, 9.4298, 9.4298, 9.4298, 9.4298, 9.4298
7.49386, 7.90322, 11.0096, 9.42563, 3.14694, -3.10635, 9.42563, 0, 9.42563, 9.42576, 11.0094, 9.42563, 9.42563, 9.42563, 9.42563, 9.42563, 9.42563, 9.42563, 9.42563, 9.42563, 9.42563, 9.42563, 9.42563, 9.42563, 9.42563, 9.42563, 9.42563, 9.42563, 9.42563
7.50182, 8.89814, 10.911, 9.42119, 3.30123, -2.01285, 9.42119, 0, 9.4212, 9.42132, 10.9108, 9.42119, 9.42119, 9.42119, 9.42119, 9.42119, 9.42119, 9.42119, 9.42119, 9.42119, 9.42119, 9.42119, 9.42119, 9.42119, 9.42119, 9.42119, 9.42119, 9.42119, 9.42119
7.50978, 10.0777, 10.7906, 9.41675, 3.4753, -0.712879, 9.41675, 0, 9.41676, 9.41688, 10.7904, 9.41675, 9.41675, 9.41675, 9.41675, 9.41675, 9.41675, 9.41675, 9.41675, 9.41675, 9.41675, 9.41675, 9.41675, 9.41675, 9.41675, 9.41675, 9.41675, 9.41675, 9.41675
7.51775, 8.70414, 10.6547, 9.41253, 3.27172, -1.95052, 9.41253, 0, 9.41254, 9.41267, 10.6545, 9.41253, 9.41253, 9.41253, 9.41253, 9.41253, 9.41253, 9.41253, 9.41253, 9.41253, 9.41253, 9.41253, 9.41253, 9.41253, 9.41253, 9.41253, 9.41253, 9.41253, 9.41253
7.52571, 9.36873, 10.5092, 9.40801, 3.37175, -1.14044, 9.40801, 0, 9.40802, 9.40814, 10.509, 9.40801, 9.40801, 9.40801, 9.40801, 9.40801, 9.40801, 9.40801, 9.40801, 9.40801, 9.40801, 9.40801, 9.40801, 9.40801, 9.40801, 9.40801, 9.40801, 9.40801, 9.40801
7.53367, 9.79111, 10.3606, 9.40349, 3.43382, -0.569532, 9.40349, 0, 9.40349, 9.40362, 10.3605, 9.40349, 9.40349, 9.40349, 9.40349, 9.40349, 9.40349, 9.40349, 9.40349, 9.40349, 9.40349, 9.40349, 9.40349, 9.40349, 9.40349, 9.40349, 9.40349, 9.40349, 9.40349
7.54164, 10.2914, 10.2151, 9.3993, 3.50591, 0.0762882, 9.3993, 0, 9.39931, 9.39944, 10.215, 9.3993, 9.3993, 9.3993, 9.3993, 9.3993, 9.3993, 9.3993, 9.3993, 9.3993, 9.3993, 9.3993, 9.3993, 9.3993, 9.3993, 9.3993, 9.3993, 9.3993, 9.3993
7.5496, 18.3677, 10.0766, 9.39477, 4.51305, 8.29105, 9.39477, 0, 9.39477, 9.39491, 10.0765, 9.39477, 9.39477, 9.39477, 9.39477, 9.39477, 9.39477, 9.39477, 9.39477, 9.39477, 9.39477, 9.39477, 9.39477, 9.39477, 9.39477, 9.39477, 9.39477, 9.39477, 9.39477
7.55756, 14.871, 9.94906, 9.39023, 4.10743, 4.92194, 9.39023, 0, 9.39024, 9.39037, 9.94892, 9.39023, 9.39023, 9.39023, 9.39023, 9.39023, 9.39023, 9.39023, 9.39023, 9.39023, 9.39023, 9.39023, 9.39023, 9.39023, 9.39023, 9.39023, 9.39023, 9.39023, 9.39023
7.56553, 9.84882, 9.83523, 9.38608, 3.44221, 0.0135975, 9.38608, 0, 9.38608, 9.38622, 9.83508, 9.38608, 9.38608, 9.38608, 9.38608, 9.38608, 9.38608, 9.38608, 9.38608, 9.38608, 9.38608, 9.38608, 9.38608, 9.38608, 9.38608, 9.38608, 9.38608, 9.38608, 9.38608
7.57349, 6.21809, 9.73555, 9.38153, 2.86672, -3.51746, 9.38153, 0, 9.38154, 9.38168, 9.7354, 9.38153, 9.38153, 9.38153, 9.38153, 9.38153, 9.38153, 9.38153, 9.38153, 9.38153, 9.38153, 9.38153, 9.38153, 9.38153, 9.38153, 9.38153, 9.38153, 9.38153, 9.38153
7.58145, 11.9745, 9.65065, 9.37699, 3.73825, 2.32389, 9.37699, 0, 9.377, 9.37713, 9.6505, 9.37699, 9.37699, 9.37699, 9.37699, 9.37699, 9.37699, 9.37699, 9.37699, 9.37699, 9.37699, 9.37699, 9.37699, 9.37699, 9.37699, 9.37699, 9.37699, 9.37699, 9.37699
7.58942, 12.4437, 9.58034, 9.37286, 3.80049, 2.86338, 9.37286, 0, 9.37287, 9.37301, 9.58018, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286
7.59738, 2.58175, 9.52258, 9.36831, 2.1405, -6.94084, 9.36831, 0, 9.36831, 9.36845, 9.52243, 9.36831, 9.36831, 9.36831, 9.36831, 9.36831, 9.36831, 9.36831, 9.36831, 9.36831, 9.36831, 9.36831, 9.36831, 9.36831, 9.36831, 9.36831, 9.36831, 9.36831, 9.36831
7.60534, 10.031, 9.47629, 9.36375, 3.46857, 0.554693, 9.36375, 0, 9.36376, 9.3639, 9.47613, 9.36375, 9.36375, 9.36375, 9.36375, 9.36375, 9.36375, 9.36375, 9.36375, 9.36375, 9.36375, 9.36375, 9.36375, 9.36375, 9.36376, 9.36375, 9.36375, 9.36375, 9.36375
7.61331, 9.98067, 9.46725, 9.38673, 3.46131, 0.513416, 9.38673, 0, 9.38674, 9.38688, 9.4671, 9.38673, 9.38673, 9.38673, 9.38673, 9.38673, 9.38673, 9.38673, 9.38673, 9.38673, 9.38673, 9.38673, 9.38673, 9.38673, 9.38673, 9.38673, 9.38673, 9.38673, 9.38673
7.62127, 12.1071, 9.46585, 9.40931, 3.75594, 2.64122, 9.40931, 0, 9.40932, 9.40947, 9.46569, 9.40931, 9.40931, 9.40931, 9.40931, 9.40931, 9.40931, 9.40931, 9.40931, 9.40931, 9.40931, 9.40931, 9.40931, 9.40931, 9.40932, 9.40931, 9.40931, 9.40931, 9.40931
7.62923, 8.23944, 9.47088, 9.43193, 3.19991, -1.23143, 9.43193, 0, 9.43193, 9.43208, 9.47071, 9.43193, 9.43193, 9.43193, 9.43193, 9.43193, 9.43193, 9.43193, 9.43193, 9.43193, 9.43193, 9.43193, 9.43193, 9.43193, 9.43193, 9.43193, 9.43193, 9.43193, 9.43193
7.6372, 10.1187, 9.48131, 9.45497, 3.48119, 0.637358, 9.45497, 0, 9.45497, 9.45513, 9.48115, 9.45497, 9.45497, 9.45497, 9.45497, 9.45497, 9.45497, 9.45497, 9.45497, 9.45497, 9.45497, 9.45497, 9.45497, 9.45497, 9.45497, 9.45497, 9.45497, 9.45497, 9.45497
7.64516, 9.45756, 9.49515, 9.47764, 3.3849, -0.0375862, 9.47764, 0, 9.47765, 9.47781, 9.49498, 9.47764, 9.47764, 9.47764, 9.47764, 9.47764, 9.47764, 9.47764, 9.47764, 9.47764, 9.47764, 9.47764, 9.47764, 9.47764, 9.47764, 9.47764, 9.47764, 9.47764, 9.47764
7.65312, 18.1162, 9.51178, 9.50034, 4.48511, 8.60445, 9.50034, 0, 9.50035, 9.50052, 9.51161, 9.50034, 9.50034, 9.50034, 9.50034, 9.50034, 9.50034, 9.50034, 9.50034, 9.50034, 9.50034, 9.50034, 9.50034, 9.50034, 9.50034, 9.50034, 9.50034, 9.50034, 9.50034
7.66109, 8.53525, 9.53048, 9.52311, 3.24581, -0.995223, 9.52311, 0, 9.52312, 9.52329, 9.53029, 9.52311, 9.52311, 9.52311, 9.52311, 9.52311, 9.52311, 9.52311, 9.52311, 9.52311, 9.52311, 9.52311, 9.52311, 9.52311, 9.52311, 9.52311, 9.52311, 9.52311, 9.52311
7.66905, 11.8525, 9.55021, 9.54553, 3.7219, 2.30233, 9.54553, 0, 9.54553, 9.54572, 9.55002, 9.54553, 9.54553, 9.54553, 9.54553, 9.54553, 9.54553, 9.54553, 9.54553, 9.54553, 9.54553, 9.54553, 9.54553, 9.54553, 9.54553, 9.54553, 9.54553, 9.54553, 9.54553
7.67701, 8.84783, 9.57094, 9.56797, 3.2936, -0.723104, 9.56797, 0, 9.56797, 9.56817, 9.57073, 9.56797, 9.56797, 9.56797, 9.56797, 9.56797, 9.56797, 9.56797, 9.56797, 9.56797, 9.56797, 9.56797, 9.56797, 9.56797, 9.56797, 9.56797, 9.56797, 9.56797, 9.56797
7.68498, 11.6968, 9.59268, 9.59079, 3.70092, 2.1041, 9.59079, 0, 9.5908, 9.59101, 9.59246, 9.59079, 9.59079, 9.59079, 9.59079, 9.59079, 9.59079, 9.59079, 9.59079, 9.59079, 9.59079, 9.59079, 9.59079, 9.59079, 9.59079, 9.59079, 9.59079, 9.59079, 9.59079
7.69294, 9.42639, 9.61453, 9.6133, 3.38029, -0.188137, 9.6133, 0, 9.61331, 9.61353, 9.61429, 9.6133, 9.6133, 9.6133, 9.6133, 9.6133, 9.6133, 9.6133, 9.6133, 9.6133, 9.6133, 9.6133, 9.6133, 9.6133, 9.6133, 9.6133, 9.6133, 9.6133, 9.6133
7.7009, 9.14042, 9.63667, 9.63583, 3.33773, -0.496248, 9.63583, 0, 9.63583, 9.63608, 9.63641, 9.63583, 9.63583, 9.63583, 9.63583, 9.63583, 9.63583, 9.63583, 9.63583, 9.63583, 9.63583, 9.63583, 9.63583, 9.63583, 9.63583, 9.63583, 9.63583, 9.63583, 9.63583
7.70886, 10.6875, 9.65879, 9.65817, 3.56195, 1.02866, 9.65817, 0, 9.65817, 9.65845, 9.6585, 9.65817, 9.65817, 9.65817, 9.65817, 9.65817, 9.65817, 9.65817, 9.65817, 9.65817, 9.65817, 9.65817, 9.65817, 9.65817, 9.65817, 9.65817, 9.65817, 9.65817, 9.65817
7.71683, 10.1431, 9.68075, 9.68023, 3.4847, 0.462377, 9.68023, 0, 9.68023, 9.68054, 9.68043, 9.68023, 9.68023, 9.68023, 9.68023, 9.68023, 9.68023, 9.68023, 9.68023, 9.68023, 9.68023, 9.68023, 9.68023, 9.68023, 9.68023, 9.68023, 9.68023, 9.68023, 9.68023
7.72479, 15.3616, 9.70279, 9.70232, 4.16672, 5.6588, 9.70232, 0, 9.70232, 9.70267, 9.70243, 9.70232, 9.70232, 9.70232, 9.70232, 9.70232, 9.70232, 9.70232, 9.70232, 9.70232, 9.70232, 9.70232, 9.70232, 9.70232, 9.70232, 9.70232, 9.70232, 9.70232, 9.70232
7.73275, 12.1403, 9.72516, 9.72469, 3.76036, 2.41518, 9.72469, 0, 9.72469, 9.72508, 9.72476, 9.72469, 9.72469, 9.72469, 9.72469, 9.72469, 9.72469, 9.72469, 9.72469, 9.72469, 9.72469, 9.72469, 9.72469, 9.72469, 9.72469, 9.72469, 9.72469, 9.72469, 9.72469
7.74072, 14.9827, 9.74734, 9.74685, 4.12101, 5.23538, 9.74685, 0, 9.74686, 9.74729, 9.7469, 9.74685, 9.74685, 9.74685, 9.74685, 9.74685, 9.74685, 9.74685, 9.74685, 9.74685, 9.74685, 9.74685, 9.74685, 9.74685, 9.74685, 9.74685, 9.74685, 9.74685, 9.74685
7.74868, 18.3124, 9.76945, 9.76892, 4.50693, 8.54299, 9.76892, 0, 9.76893, 9.76941, 9.76895, 9.76892, 9.76892, 9.76892, 9.76892, 9.76892, 9.76892, 9.76892, 9.76892, 9.76892, 9.76892, 9.76892, 9.76892, 9.76892, 9.76892, 9.76892, 9.76892, 9.76892, 9.76892
7.75664, 11.1546, 9.79122, 9.79064, 3.62693, 1.36341, 9.79064, 0, 9.79064, 9.79118, 9.79066, 9.79064, 9.79064, 9.79064, 9.79064, 9.79064, 9.79064, 9.79064, 9.79064, 9.79064, 9.79064, 9.79064, 9.79064, 9.79064, 9.79064, 9.79064, 9.79064, 9.79064, 9.79064
7.76461, 7.65151, 9.81283, 9.81219, 3.10669, -2.16132, 9.81219, 0, 9.8122, 9.8128, 9.81221, 9.81219, 9.81219, 9.81219, 9.81219, 9.81219, 9.81219, 9.81219, 9.81219, 9.81219, 9.81219, 9.81219, 9.81219, 9.81219, 9.81219, 9.81219, 9.81219, 9.81219, 9.81219
7.77257, 10.5011, 9.83446, 9.83377, 3.53569, 0.666656, 9.83377, 0, 9.83377, 9.83443, 9.83379, 9.83377, 9.83377, 9.83377, 9.83377, 9.83377, 9.83377, 9.83377, 9.83377, 9.83377, 9.83377, 9.83377, 9.83377, 9.83377, 9.83377, 9.83377, 9.83377, 9.83377, 9.83377
7.78053, 5.16691, 9.85619, 9.85544, 2.67711, -4.68927, 9.85544, 0, 9.85544, 9.85616, 9.85545, 9.85544, 9.85544, 9.85544, 9.85544, 9.85544, 9.85544, 9.85544, 9.85544, 9.85544, 9.85544, 9.85544, 9.85544, 9.85544, 9.85544, 9.85544, 9.85544, 9.85544, 9.85544
