   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_121.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.18704, 3.47196, 2.07875, 0.938984, 2.33922, 1.39321, 0.939489, 1.31066e-08, 0.938991, 0.939, 0.940709, 0.939084, 0.93902, 0.949578, 1.97701, 0.967948, 0.939, 0.938985, 0.938984, 0.938984, 0.938984, 0.938984, 0.938985, 0.990995, 0.938984, 0.938984, 0.946747
2.19491, 3.47699, 2.36318, 0.96284, 2.3403, 1.11381, 0.963359, 7.85522e-09, 0.962847, 0.962857, 0.964565, 0.962941, 0.962876, 0.97393, 2.25877, 0.987452, 0.962848, 0.962841, 0.96284, 0.96284, 0.96284, 0.96284, 0.962841, 1.02085, 0.96284, 0.96284, 0.971122
2.20278, 3.50861, 2.69248, 0.987002, 2.34704, 0.816136, 0.987537, 4.64773e-09, 0.987009, 0.987019, 0.988727, 0.987103, 0.987038, 0.998598, 2.58337, 1.00788, 0.987006, 0.987003, 0.987002, 0.987002, 0.987002, 0.987002, 0.987003, 1.05238, 0.987002, 0.987002, 0.995839
2.21065, 2.48169, 3.06672, 1.01146, 2.117, -0.585034, 1.01202, 2.71463e-09, 1.01147, 1.01148, 1.01319, 1.01156, 1.0115, 1.02358, 2.95066, 1.02911, 1.01147, 1.01146, 1.01146, 1.01146, 1.01146, 1.01146, 1.01147, 1.0859, 1.01146, 1.01146, 1.02089
2.21853, 4.50386, 3.48397, 1.03623, 2.55027, 1.01989, 1.0368, 1.56486e-09, 1.03623, 1.03624, 1.03795, 1.03633, 1.03626, 1.04886, 3.3584, 1.05106, 1.03623, 1.03623, 1.03623, 1.03623, 1.03623, 1.03623, 1.03623, 1.12181, 1.03623, 1.03623, 1.04627
2.2264, 3.98031, 3.93973, 1.06128, 2.44547, 0.0405822, 1.06188, 8.90208e-10, 1.06129, 1.0613, 1.06301, 1.06138, 1.06132, 1.07445, 3.80176, 1.07367, 1.06128, 1.06128, 1.06128, 1.06128, 1.06128, 1.06128, 1.06128, 1.1605, 1.06128, 1.06128, 1.07199
2.23427, 3.50139, 4.42697, 1.08663, 2.3455, -0.925578, 1.08726, 4.9965e-10, 1.08664, 1.08665, 1.08836, 1.08673, 1.08667, 1.10035, 4.27331, 1.09689, 1.08663, 1.08663, 1.08663, 1.08663, 1.08663, 1.08663, 1.08663, 1.20241, 1.08663, 1.08663, 1.09802
2.24214, 8.50206, 4.93593, 1.11227, 3.24069, 3.56613, 1.11292, 2.7671e-10, 1.11227, 1.11228, 1.11399, 1.11237, 1.1123, 1.12654, 4.7629, 1.12068, 1.11227, 1.11227, 1.11227, 1.11227, 1.11227, 1.11227, 1.11227, 1.24796, 1.11227, 1.11227, 1.12438
2.25001, 7.48403, 5.4545, 1.13819, 3.07962, 2.02953, 1.13888, 1.51172e-10, 1.1382, 1.13821, 1.13992, 1.13829, 1.13823, 1.15302, 5.25805, 1.14502, 1.13819, 1.13819, 1.13819, 1.13819, 1.13819, 1.13819, 1.13819, 1.29755, 1.13819, 1.13819, 1.15105
2.25788, 4.99269, 5.96849, 1.1644, 2.64437, -0.975806, 1.16513, 8.14835e-11, 1.1644, 1.16441, 1.16612, 1.1645, 1.16443, 1.1798, 5.74425, 1.16987, 1.1644, 1.1644, 1.1644, 1.1644, 1.1644, 1.1644, 1.1644, 1.35151, 1.1644, 1.1644, 1.17803
2.26576, 11.4961, 6.46241, 1.19088, 3.67371, 5.0337, 1.19165, 4.32956e-11, 1.19089, 1.1909, 1.19261, 1.19098, 1.19092, 1.20686, 6.20581, 1.19522, 1.19088, 1.19088, 1.19088, 1.19088, 1.19088, 1.19088, 1.19088, 1.41006, 1.19088, 1.19088, 1.20532
2.27363, 7.99266, 6.92017, 1.21764, 3.16112, 1.07249, 1.21845, 2.26444e-11, 1.21764, 1.21765, 1.21936, 1.21774, 1.21767, 1.23421, 6.6266, 1.22103, 1.21764, 1.21764, 1.21764, 1.21764, 1.21764, 1.21764, 1.21764, 1.47327, 1.21764, 1.21764, 1.23291
2.2815, 11.4609, 7.32623, 1.24467, 3.66891, 4.13469, 1.24553, 1.16229e-11, 1.24467, 1.24468, 1.24639, 1.24477, 1.2447, 1.26184, 6.99119, 1.24729, 1.24467, 1.24467, 1.24467, 1.24467, 1.24467, 1.24467, 1.24467, 1.54104, 1.24467, 1.24467, 1.2608
2.28937, 8.01159, 7.66636, 1.27196, 3.16411, 0.345222, 1.27288, 5.81937e-12, 1.27197, 1.27198, 1.27369, 1.27206, 1.272, 1.28974, 7.28573, 1.27396, 1.27196, 1.27196, 1.27196, 1.27196, 1.27196, 1.27196, 1.27196, 1.61301, 1.27196, 1.27196, 1.28898
2.29724, 7.02134, 7.92879, 1.29952, 3.00356, -0.907445, 1.30049, 2.81357e-12, 1.29953, 1.29954, 1.30125, 1.29962, 1.29956, 1.31792, 7.49901, 1.30102, 1.29952, 1.29952, 1.29952, 1.29952, 1.29952, 1.29952, 1.29952, 1.68862, 1.29952, 1.29952, 1.31745
2.30511, 6.95939, 8.10487, 1.32734, 2.99322, -1.14549, 1.32837, 1.29288e-12, 1.32734, 1.32735, 1.32906, 1.32744, 1.32737, 1.34637, 7.62325, 1.32845, 1.32734, 1.32734, 1.32734, 1.32734, 1.32734, 1.32734, 1.32734, 1.76705, 1.32734, 1.32734, 1.3462
2.31299, 9.51066, 8.1898, 1.35541, 3.39274, 1.32085, 1.3565, 5.57115e-13, 1.35542, 1.35543, 1.35713, 1.35551, 1.35544, 1.37509, 7.65468, 1.35622, 1.35541, 1.35541, 1.35541, 1.35541, 1.35541, 1.35541, 1.35541, 1.84725, 1.35541, 1.35541, 1.37523
2.32086, 10.4702, 8.18284, 1.38373, 3.53132, 2.28736, 1.38489, 2.18735e-13, 1.38374, 1.38374, 1.38545, 1.38383, 1.38376, 1.40409, 7.59383, 1.38431, 1.38373, 1.38373, 1.38373, 1.38373, 1.38373, 1.38373, 1.38373, 1.92795, 1.38373, 1.38373, 1.40453
2.32873, 8.46507, 8.08737, 1.41229, 3.23498, 0.377698, 1.41352, 7.57385e-14, 1.4123, 1.41231, 1.41402, 1.41239, 1.41233, 1.43338, 7.4455, 1.41271, 1.41229, 1.41229, 1.41229, 1.41229, 1.41229, 1.41229, 1.4123, 2.00776, 1.41229, 1.41229, 1.4341
2.3366, 7.98784, 7.91065, 1.4411, 3.16035, 0.0771904, 1.4424, 2.39935e-14, 1.4411, 1.44111, 1.44282, 1.4412, 1.44113, 1.46296, 7.21838, 1.44139, 1.4411, 1.4411, 1.4411, 1.4411, 1.4411, 1.4411, 1.4411, 2.08519, 1.4411, 1.4411, 1.46393
2.34447, 7.04804, 7.66314, 1.47013, 3.008, -0.615108, 1.47151, 6.60602e-15, 1.47014, 1.47015, 1.47186, 1.47023, 1.47017, 1.49289, 6.9244, 1.47033, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013, 1.47014, 2.15879, 1.47013, 1.47013, 1.49401
2.35234, 5.99266, 7.35791, 1.4994, 2.82713, -1.36525, 1.50086, 1.55024e-15, 1.49941, 1.49942, 1.50113, 1.4995, 1.49944, 1.52321, 6.57789, 1.49954, 1.4994, 1.4994, 1.4994, 1.4994, 1.4994, 1.4994, 1.4994, 2.22719, 1.4994, 1.4994, 1.52435
2.36022, 7.52758, 7.00955, 1.52889, 3.08668, 0.51803, 1.53043, 2.9939e-16, 1.5289, 1.52891, 1.53062, 1.52899, 1.52893, 1.554, 6.19457, 1.52898, 1.52889, 1.52889, 1.52889, 1.52889, 1.52889, 1.52889, 1.52889, 2.28922, 1.52889, 1.52889, 1.55493
2.36809, 6.99523, 6.63341, 1.55859, 2.9992, 0.361822, 1.56021, 4.22227e-17, 1.5586, 1.55861, 1.56032, 1.55869, 1.55863, 1.5854, 5.79051, 1.55865, 1.55859, 1.55859, 1.55859, 1.55859, 1.55859, 1.55859, 1.5586, 2.34397, 1.55859, 1.55859, 1.58575
2.37596, 3.53474, 6.24449, 1.58851, 2.3526, -2.70974, 1.59022, 6.04367e-18, 1.58852, 1.58853, 1.59024, 1.58861, 1.58855, 1.61761, 5.38109, 1.58855, 1.58851, 1.58851, 1.58851, 1.58851, 1.58851, 1.58851, 1.58851, 2.39088, 1.58851, 1.58851, 1.6168
2.38383, 6.37164, 5.85686, 1.61863, 2.89338, 0.514785, 1.62043, 7.24798e-19, 1.61864, 1.61865, 1.62036, 1.61873, 1.61867, 1.65094, 4.98027, 1.61866, 1.61863, 1.61863, 1.61863, 1.61863, 1.61863, 1.61863, 1.61863, 2.42977, 1.61863, 1.61863, 1.64808
2.3917, 6.53469, 5.48289, 1.64895, 2.92142, 1.0518, 1.65084, 7.07844e-20, 1.64896, 1.64897, 1.65068, 1.64905, 1.64899, 1.6858, 4.59975, 1.64897, 1.64895, 1.64895, 1.64895, 1.64895, 1.64895, 1.64895, 1.64895, 2.46084, 1.64895, 1.64895, 1.67957
2.39957, 4.53956, 5.13297, 1.67946, 2.55726, -0.593411, 1.68144, 4.87895e-21, 1.67947, 1.67948, 1.68119, 1.67956, 1.6795, 1.72281, 4.24874, 1.67947, 1.67946, 1.67946, 1.67946, 1.67946, 1.67946, 1.67946, 1.67946, 2.48466, 1.67946, 1.67946, 1.71127
2.40744, 5.54447, 4.81521, 1.71016, 2.74672, 0.729257, 1.71224, 1.58633e-22, 1.71017, 1.71018, 1.71189, 1.71026, 1.7102, 1.7628, 3.93356, 1.71017, 1.71016, 1.71016, 1.71016, 1.71016, 1.71016, 1.71016, 1.71017, 2.50218, 1.71016, 1.71016, 1.74319
2.41532, 3.99757, 4.53562, 1.74105, 2.44899, -0.538049, 1.74322, 1.38538e-24, 1.74105, 1.74106, 1.74277, 1.74115, 1.74108, 1.8069, 3.65785, 1.74105, 1.74105, 1.74105, 1.74105, 1.74105, 1.74105, 1.74105, 1.74105, 2.51465, 1.74105, 1.74105, 1.7753
2.42319, 3.44356, 4.29822, 1.77211, 2.33314, -0.854667, 1.77438, 0, 1.77211, 1.77212, 1.77383, 1.77221, 1.77214, 1.85656, 3.42265, 1.77211, 1.77211, 1.77211, 1.77211, 1.77211, 1.77211, 1.77211, 1.77211, 2.52355, 1.77211, 1.77211, 1.80761
2.43106, 1.55166, 4.10558, 1.80334, 1.88458, -2.55392, 1.80572, 0, 1.80334, 1.80335, 1.80506, 1.80344, 1.80337, 1.91368, 3.22691, 1.80334, 1.80334, 1.80334, 1.80334, 1.80334, 1.80334, 1.80334, 1.80334, 2.53062, 1.80334, 1.80334, 1.84011
2.43893, 2.55646, 3.95915, 1.83474, 2.13459, -1.4027, 1.83722, 0, 1.83475, 1.83475, 1.83646, 1.83484, 1.83477, 1.98062, 3.06782, 1.83474, 1.83474, 1.83474, 1.83474, 1.83474, 1.83474, 1.83474, 1.83474, 2.53777, 1.83474, 1.83474, 1.87279
2.4468, 3, 3.85999, 1.8663, 2.23607, -0.859993, 1.8689, 0, 1.86631, 1.86632, 1.86803, 1.8664, 1.86634, 2.06023, 2.94141, 1.8663, 1.8663, 1.8663, 1.8663, 1.8663, 1.8663, 1.8663, 1.86631, 2.54713, 1.8663, 1.8663, 1.90566
2.45467, 0, 3.80922, 1.89803, 1.41421, -3.80922, 1.90074, 0, 1.89804, 1.89805, 1.89976, 1.89813, 1.89807, 2.15589, 2.84302, 1.89803, 1.89803, 1.89803, 1.89803, 1.89803, 1.89803, 1.89803, 1.89803, 2.56112, 1.89803, 1.89803, 1.9387
2.46255, 0.433847, 3.80862, 1.92992, 1.56008, -3.37477, 1.93274, 0, 1.92993, 1.92994, 1.93165, 1.93002, 1.92996, 2.27146, 2.76774, 1.92992, 1.92992, 1.92992, 1.92992, 1.92992, 1.92992, 1.92992, 1.92992, 2.58256, 1.92992, 1.92992, 1.97193
2.47042, 2.4291, 3.86109, 1.96197, 2.10454, -1.43199, 1.9649, 0, 1.96197, 1.96198, 1.96369, 1.96207, 1.962, 2.41117, 2.7108, 1.96197, 1.96197, 1.96197, 1.96197, 1.96197, 1.96197, 1.96197, 1.96197, 2.61487, 1.96197, 1.96197, 2.00532
2.47829, 3.42423, 3.97103, 1.99417, 2.329, -0.546801, 1.99722, 0, 1.99418, 1.99419, 1.99589, 1.99427, 1.99421, 2.5795, 2.66788, 1.99417, 1.99417, 1.99417, 1.99417, 1.99417, 1.99417, 1.99417, 1.99417, 2.66232, 1.99417, 1.99417, 2.03889
2.48616, 5.56612, 4.14463, 2.02653, 2.75066, 1.42149, 2.0297, 0, 2.02653, 2.02654, 2.02825, 2.02663, 2.02656, 2.78093, 2.63526, 2.02653, 2.02653, 2.02653, 2.02653, 2.02653, 2.02653, 2.02653, 2.02653, 2.73033, 2.02653, 2.02653, 2.07264
2.49403, 4.57093, 4.39, 2.05903, 2.56338, 0.180934, 2.06233, 0, 2.05904, 2.05905, 2.06076, 2.05913, 2.05907, 3.01956, 2.60997, 2.05903, 2.05903, 2.05903, 2.05903, 2.05903, 2.05903, 2.05903, 2.05903, 2.82584, 2.05903, 2.05903, 2.10655
2.5019, 6.10663, 4.71725, 2.09169, 2.84721, 1.38938, 2.09511, 0, 2.0917, 2.09171, 2.09342, 2.09179, 2.09173, 3.29888, 2.58976, 2.09169, 2.09169, 2.09169, 2.09169, 2.09169, 2.09169, 2.09169, 2.09169, 2.95774, 2.09169, 2.09169, 2.14064
2.50978, 5.72747, 5.13829, 2.1245, 2.77983, 0.58918, 2.12804, 0, 2.1245, 2.12451, 2.12622, 2.1246, 2.12454, 3.62119, 2.5731, 2.1245, 2.1245, 2.1245, 2.1245, 2.1245, 2.1245, 2.1245, 2.1245, 3.13715, 2.1245, 2.1245, 2.1749
2.51765, 5.57566, 5.66673, 2.15745, 2.75239, -0.0910683, 2.16112, 0, 2.15745, 2.15746, 2.15917, 2.15755, 2.15749, 3.98724, 2.55908, 2.15745, 2.15745, 2.15745, 2.15745, 2.15745, 2.15745, 2.15745, 2.15745, 3.37783, 2.15745, 2.15745, 2.20935
2.52552, 3.99513, 6.31739, 2.19054, 2.4485, -2.32225, 2.19434, 0, 2.19055, 2.19055, 2.19226, 2.19064, 2.19059, 4.39575, 2.54727, 2.19054, 2.19054, 2.19054, 2.19054, 2.19054, 2.19054, 2.19054, 2.19054, 3.69628, 2.19054, 2.19054, 2.24401
2.53339, 4.8197, 7.10589, 2.22377, 2.61146, -2.28618, 2.2277, 0, 2.22378, 2.22379, 2.22549, 2.22387, 2.22382, 4.84308, 2.53761, 2.22377, 2.22377, 2.22377, 2.22377, 2.22377, 2.22377, 2.22377, 2.22377, 4.11177, 2.22377, 2.22377, 2.2789
2.54126, 7.80976, 8.04803, 2.25714, 3.13205, -0.238266, 2.26121, 0, 2.25714, 2.25715, 2.25886, 2.25724, 2.25719, 5.32301, 2.53027, 2.25714, 2.25714, 2.25714, 2.25714, 2.25714, 2.25714, 2.25714, 2.25714, 4.6461, 2.25714, 2.25714, 2.31408
2.54913, 9.57813, 9.15884, 2.29063, 3.40266, 0.419287, 2.29484, 0, 2.29064, 2.29065, 2.29236, 2.29073, 2.2907, 5.82655, 2.52557, 2.29063, 2.29063, 2.29063, 2.29063, 2.29063, 2.29063, 2.29063, 2.29063, 5.32286, 2.29063, 2.29063, 2.34964
2.55701, 9.82277, 10.4518, 2.32425, 3.43843, -0.62906, 2.3286, 0, 2.32426, 2.32427, 2.32598, 2.32435, 2.32433, 6.3422, 2.52382, 2.32425, 2.32425, 2.32425, 2.32425, 2.32425, 2.32425, 2.32425, 2.32426, 6.16659, 2.32425, 2.32425, 2.38572
2.56488, 13.7633, 11.9377, 2.358, 3.9703, 1.82555, 2.36248, 0, 2.358, 2.35801, 2.35972, 2.3581, 2.35808, 6.85623, 2.52532, 2.358, 2.358, 2.358, 2.358, 2.358, 2.358, 2.358, 2.358, 7.20121, 2.358, 2.358, 2.42254
2.57275, 15.7795, 13.6233, 2.39186, 4.21658, 2.15623, 2.39648, 0, 2.39187, 2.39188, 2.39358, 2.39196, 2.39196, 7.35328, 2.53027, 2.39186, 2.39186, 2.39186, 2.39186, 2.39186, 2.39186, 2.39186, 2.39186, 8.4483, 2.39186, 2.39186, 2.46045
2.58062, 21.3702, 15.5098, 2.42583, 4.83427, 5.86043, 2.4306, 0, 2.42584, 2.42585, 2.42755, 2.42593, 2.42595, 7.81707, 2.53875, 2.42583, 2.42583, 2.42583, 2.42583, 2.42583, 2.42583, 2.42583, 2.42583, 9.92472, 2.42583, 2.42583, 2.49999
2.58849, 15.1804, 17.5918, 2.4599, 4.14493, -2.41137, 2.46482, 0, 2.45991, 2.45992, 2.46163, 2.46, 2.46006, 8.23146, 2.55076, 2.4599, 2.4599, 2.4599, 2.4599, 2.4599, 2.4599, 2.4599, 2.45991, 11.6405, 2.4599, 2.4599, 2.54191
2.59636, 18.7266, 19.8557, 2.49408, 4.55265, -1.12914, 2.49914, 0, 2.49408, 2.49409, 2.4958, 2.49418, 2.49426, 8.58133, 2.56614, 2.49408, 2.49408, 2.49408, 2.49408, 2.49408, 2.49408, 2.49408, 2.49408, 13.596, 2.49408, 2.49408, 2.58736
2.60424, 19.3964, 22.2789, 2.52835, 4.62563, -2.8825, 2.53356, 0, 2.52835, 2.52836, 2.53007, 2.52845, 2.52858, 8.85369, 2.5847, 2.52835, 2.52835, 2.52835, 2.52835, 2.52835, 2.52835, 2.52835, 2.52835, 15.7804, 2.52835, 2.52835, 2.63792
2.61211, 25.3571, 24.8286, 2.5627, 5.2304, 0.528511, 2.56806, 0, 2.56271, 2.56272, 2.56443, 2.5628, 2.56299, 9.03846, 2.60615, 2.5627, 2.5627, 2.5627, 2.5627, 2.5627, 2.5627, 2.5627, 2.5627, 18.1687, 2.5627, 2.5627, 2.69582
2.61998, 21.5808, 27.4619, 2.59714, 4.856, -5.88111, 2.60265, 0, 2.59715, 2.59715, 2.59886, 2.59724, 2.59749, 9.12934, 2.63015, 2.59714, 2.59714, 2.59714, 2.59714, 2.59714, 2.59714, 2.59714, 2.59714, 20.722, 2.59714, 2.59714, 2.76408
2.62785, 33.4831, 30.1267, 2.63165, 5.95677, 3.35633, 2.63732, 0, 2.63166, 2.63167, 2.63338, 2.63175, 2.63209, 9.12417, 2.65638, 2.63165, 2.63165, 2.63165, 2.63165, 2.63165, 2.63165, 2.63165, 2.63165, 23.3865, 2.63165, 2.63165, 2.84669
2.63572, 40.7862, 32.763, 2.66623, 6.54112, 8.02323, 2.67206, 0, 2.66624, 2.66625, 2.66796, 2.66633, 2.66677, 9.0251, 2.68449, 2.66623, 2.66623, 2.66623, 2.66623, 2.66623, 2.66623, 2.66623, 2.66623, 26.095, 2.66623, 2.66623, 2.94888
2.64359, 40.421, 35.3047, 2.70088, 6.51314, 5.11627, 2.70687, 0, 2.70088, 2.70089, 2.7026, 2.70098, 2.70153, 8.83852, 2.71416, 2.70088, 2.70088, 2.70088, 2.70088, 2.70088, 2.70088, 2.70088, 2.70088, 28.7689, 2.70088, 2.70088, 3.07725
2.65147, 41.4479, 37.6838, 2.73558, 6.5915, 3.76406, 2.74175, 0, 2.73559, 2.7356, 2.7373, 2.73568, 2.73637, 8.57452, 2.74511, 2.73558, 2.73558, 2.73558, 2.73558, 2.73558, 2.73558, 2.73558, 2.73558, 31.3222, 2.73558, 2.73558, 3.23997
2.65934, 49.8034, 39.8336, 2.77033, 7.19746, 9.96983, 2.77669, 0, 2.77034, 2.77035, 2.77206, 2.77043, 2.77127, 8.24621, 2.77707, 2.77033, 2.77033, 2.77033, 2.77033, 2.77033, 2.77033, 2.77033, 2.77033, 33.6653, 2.77033, 2.77033, 3.44687
2.66721, 47.2108, 41.6932, 2.80513, 7.01504, 5.51754, 2.81169, 0, 2.80514, 2.80515, 2.80686, 2.80523, 2.80624, 7.86882, 2.80982, 2.80513, 2.80513, 2.80513, 2.80513, 2.80513, 2.80513, 2.80513, 2.80513, 35.711, 2.80513, 2.80513, 3.70943
2.67508, 43.6849, 43.212, 2.83997, 6.75906, 0.472832, 2.84677, 0, 2.83997, 2.83998, 2.84169, 2.84007, 2.84127, 7.45876, 2.84319, 2.83997, 2.83997, 2.83997, 2.83997, 2.83997, 2.83997, 2.83997, 2.83997, 37.3794, 2.83997, 2.83997, 4.04063
2.68295, 48.3385, 44.3536, 2.87483, 7.09496, 3.98492, 2.88194, 0, 2.87484, 2.87485, 2.87656, 2.87493, 2.87635, 7.03253, 2.87702, 2.87483, 2.87483, 2.87483, 2.87483, 2.87483, 2.87483, 2.87483, 2.87483, 38.6035, 2.87483, 2.87483, 4.45459
2.69082, 43.0893, 45.0988, 2.90972, 6.71485, -2.00957, 2.91721, 0, 2.90973, 2.90974, 2.91144, 2.90982, 2.91146, 6.60582, 2.91118, 2.90972, 2.90972, 2.90972, 2.90972, 2.90972, 2.90972, 2.90972, 2.90972, 39.3339, 2.90972, 2.90972, 4.96604
2.6987, 38.9527, 45.4479, 2.94462, 6.39943, -6.49523, 2.95264, 0, 2.94463, 2.94464, 2.94635, 2.94473, 2.94659, 6.19272, 2.94558, 2.94462, 2.94462, 2.94462, 2.94462, 2.94462, 2.94462, 2.94462, 2.94463, 39.5422, 2.94462, 2.94462, 5.58947
2.70657, 48.6693, 45.4207, 2.97954, 7.11824, 3.2486, 2.98828, 0, 2.97954, 2.97955, 2.98126, 2.97964, 2.98174, 5.80517, 2.98016, 2.97954, 2.97954, 2.97954, 2.97954, 2.97954, 2.97954, 2.97954, 2.97954, 39.2231, 2.97954, 2.97954, 6.33807
2.71444, 50.8063, 45.0556, 3.01445, 7.26679, 5.75069, 3.02424, 0, 3.01445, 3.01446, 3.01617, 3.01455, 3.01688, 5.45242, 3.01484, 3.01445, 3.01445, 3.01445, 3.01445, 3.01445, 3.01445, 3.01445, 3.01445, 38.3951, 3.01445, 3.01445, 7.2225
2.72231, 36.0884, 44.4064, 3.04935, 6.17158, -8.31808, 3.06065, 0, 3.04936, 3.04937, 3.05107, 3.04945, 3.052, 5.14099, 3.0496, 3.04935, 3.04935, 3.04935, 3.04935, 3.04935, 3.04935, 3.04935, 3.04935, 37.0986, 3.04935, 3.04935, 8.24951
2.73018, 40.6504, 43.5386, 3.08423, 6.53073, -2.88814, 3.09773, 0, 3.08424, 3.08425, 3.08596, 3.08433, 3.08708, 4.87462, 3.08439, 3.08423, 3.08423, 3.08423, 3.08423, 3.08423, 3.08423, 3.08423, 3.08423, 35.3936, 3.08423, 3.08423, 9.42046
2.73805, 43.1461, 42.5234, 3.11909, 6.71908, 0.622673, 3.13576, 0, 3.1191, 3.11911, 3.12081, 3.11919, 3.12212, 4.65452, 3.11919, 3.11909, 3.11909, 3.11909, 3.11909, 3.11909, 3.11909, 3.11909, 3.11909, 33.3555, 3.11909, 3.11909, 10.7299
2.74593, 37.6144, 41.4326, 3.15391, 6.294, -3.81817, 3.17512, 0, 3.15391, 3.15392, 3.15563, 3.15401, 3.15708, 4.47958, 3.15396, 3.15391, 3.15391, 3.15391, 3.15391, 3.15391, 3.15391, 3.15391, 3.15391, 31.07, 3.15391, 3.15391, 12.1645
2.7538, 29.9636, 40.3325, 3.18867, 5.65364, -10.3689, 3.21634, 0, 3.18868, 3.18869, 3.1904, 3.18878, 3.19195, 4.3469, 3.18871, 3.18867, 3.18867, 3.18867, 3.18867, 3.18867, 3.18867, 3.18867, 3.18868, 28.6276, 3.18867, 3.18867, 13.7026
2.76167, 36.9642, 39.2791, 3.22338, 6.24213, -2.3149, 3.26008, 0, 3.22339, 3.2234, 3.2251, 3.22348, 3.22672, 4.25214, 3.2234, 3.22338, 3.22338, 3.22338, 3.22338, 3.22338, 3.22338, 3.22338, 3.22338, 26.1183, 3.22338, 3.22338, 15.3135
2.76954, 39.3228, 38.3143, 3.258, 6.42828, 1.00853, 3.30718, 0, 3.25801, 3.25802, 3.25972, 3.2581, 3.26136, 4.19002, 3.25801, 3.258, 3.258, 3.258, 3.258, 3.258, 3.258, 3.258, 3.258, 23.6274, 3.258, 3.258, 16.9585
2.77741, 38.6289, 37.4632, 3.29252, 6.37408, 1.16573, 3.35866, 0, 3.29253, 3.29254, 3.29425, 3.29262, 3.29585, 4.15474, 3.29253, 3.29252, 3.29252, 3.29252, 3.29252, 3.29252, 3.29252, 3.29252, 3.29252, 21.2306, 3.29252, 3.29252, 18.5916
2.78528, 39.6101, 36.734, 3.32691, 6.45059, 2.87607, 3.41575, 0, 3.32692, 3.32693, 3.32864, 3.32701, 3.33017, 4.14035, 3.32691, 3.32691, 3.32691, 3.32691, 3.32691, 3.32691, 3.32691, 3.32691, 3.32691, 18.9914, 3.32691, 3.32691, 20.1621
2.79316, 39.2888, 36.1188, 3.36113, 6.42564, 3.17001, 3.47987, 0, 3.36114, 3.36115, 3.36285, 3.36123, 3.36428, 4.14107, 3.36113, 3.36113, 3.36113, 3.36113, 3.36113, 3.36113, 3.36113, 3.36113, 3.36113, 16.9597, 3.36113, 3.36113, 21.6166
2.80103, 37.9589, 35.5962, 3.39513, 6.3213, 2.3627, 3.55257, 0, 3.39513, 3.39514, 3.39685, 3.39523, 3.39812, 4.15159, 3.39513, 3.39513, 3.39513, 3.39513, 3.39513, 3.39513, 3.39513, 3.39513, 3.39513, 15.1706, 3.39513, 3.39513, 22.902
2.8089, 41.6291, 35.1348, 3.42883, 6.60523, 6.49429, 3.63556, 0, 3.42884, 3.42885, 3.43055, 3.42893, 3.43164, 4.16723, 3.42883, 3.42883, 3.42883, 3.42883, 3.42883, 3.42883, 3.42883, 3.42883, 3.42883, 13.6447, 3.42883, 3.42883, 23.9691
2.81677, 34.9823, 34.698, 3.46215, 6.08131, 0.284306, 3.73053, 0, 3.46215, 3.46216, 3.46387, 3.46225, 3.46475, 4.18406, 3.46215, 3.46215, 3.46215, 3.46215, 3.46215, 3.46215, 3.46215, 3.46215, 3.46215, 12.3897, 3.46215, 3.46215, 24.7757
2.82464, 32.6127, 34.2481, 3.49496, 5.88326, -1.63542, 3.83912, 0, 3.49496, 3.49497, 3.49668, 3.49506, 3.49734, 4.19899, 3.49496, 3.49496, 3.49496, 3.49496, 3.49496, 3.49496, 3.49496, 3.49496, 3.49496, 11.4014, 3.49496, 3.49496, 25.2893
2.83251, 34.923, 33.7507, 3.5271, 6.07643, 1.17233, 3.96272, 0, 3.5271, 3.52711, 3.52882, 3.5272, 3.52925, 4.20973, 3.5271, 3.5271, 3.5271, 3.5271, 3.5271, 3.5271, 3.5271, 3.5271, 3.5271, 10.6663, 3.5271, 3.5271, 25.4893
2.84039, 30.3632, 33.1778, 3.55837, 5.68886, -2.81461, 4.10235, 0, 3.55838, 3.55839, 3.5601, 3.55847, 3.56029, 4.21481, 3.55837, 3.55837, 3.55837, 3.55837, 3.55837, 3.55837, 3.55837, 3.55837, 3.55837, 10.1634, 3.55837, 3.55837, 25.3686
2.84826, 31.2824, 32.5103, 3.58854, 5.76909, -1.22789, 4.25846, 0, 3.58854, 3.58855, 3.59026, 3.58864, 3.59021, 4.21343, 3.58854, 3.58854, 3.58854, 3.58854, 3.58854, 3.58854, 3.58854, 3.58854, 3.58854, 9.86647, 3.58854, 3.58854, 24.934
2.85613, 38.3368, 31.7391, 3.61729, 6.35113, 6.59774, 4.43074, 0, 3.61729, 3.6173, 3.61901, 3.61739, 3.61874, 4.2054, 3.61729, 3.61729, 3.61729, 3.61729, 3.61729, 3.61729, 3.61729, 3.61729, 3.61729, 9.7458, 3.61729, 3.61729, 24.2057
