   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_727.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
7.00565, 392.962, 431.361, 40.72, 19.8736, -38.3995, 40.72, 0, 40.72, 40.7202, 40.8011, 431.234, 40.72, 40.72, 40.72, 40.72, 40.72, 40.72, 40.72, 40.72, 40.72, 40.72, 40.72, 40.72, 40.72, 40.72, 40.72, 40.72, 40.72, 40.766
7.01351, 411.849, 457.273, 40.0611, 20.3433, -45.4247, 40.0611, 0, 40.0611, 40.0613, 40.1428, 457.137, 40.0611, 40.0611, 40.0611, 40.0611, 40.0611, 40.0611, 40.0611, 40.0611, 40.0611, 40.0611, 40.0611, 40.0611, 40.0611, 40.0611, 40.0611, 40.0611, 40.0611, 40.1161
7.02137, 449.35, 480.45, 39.3906, 21.245, -31.1001, 39.3906, 0, 39.3906, 39.3907, 39.4729, 480.302, 39.3906, 39.3906, 39.3906, 39.3906, 39.3906, 39.3906, 39.3906, 39.3906, 39.3906, 39.3906, 39.3906, 39.3906, 39.3906, 39.3906, 39.3906, 39.3906, 39.3906, 39.4558
7.02923, 446.219, 500.252, 38.7144, 21.1712, -54.0328, 38.7144, 0, 38.7144, 38.7145, 38.7974, 500.093, 38.7144, 38.7144, 38.7144, 38.7144, 38.7144, 38.7144, 38.7144, 38.7144, 38.7144, 38.7144, 38.7144, 38.7144, 38.7144, 38.7144, 38.7144, 38.7144, 38.7144, 38.7908
7.03709, 509.929, 516.106, 38.0316, 22.6258, -6.17755, 38.0316, 0, 38.0316, 38.0317, 38.1153, 515.934, 38.0316, 38.0316, 38.0316, 38.0316, 38.0316, 38.0316, 38.0316, 38.0316, 38.0316, 38.0316, 38.0316, 38.0316, 38.0316, 38.0316, 38.0316, 38.0316, 38.0316, 38.1202
7.04494, 475.805, 527.541, 37.3463, 21.8588, -51.736, 37.3463, 0, 37.3463, 37.3464, 37.4308, 527.355, 37.3463, 37.3463, 37.3463, 37.3463, 37.3463, 37.3463, 37.3463, 37.3463, 37.3463, 37.3463, 37.3463, 37.3463, 37.3463, 37.3463, 37.3463, 37.3463, 37.3463, 37.4481
7.0528, 475.322, 534.212, 36.6642, 21.8477, -58.89, 36.6642, 0, 36.6642, 36.6642, 36.7495, 534.011, 36.6642, 36.6642, 36.6642, 36.6642, 36.6642, 36.6642, 36.6642, 36.6642, 36.6642, 36.6642, 36.6642, 36.6642, 36.6642, 36.6642, 36.6642, 36.6642, 36.6642, 36.7798
7.06066, 470.489, 535.912, 35.9905, 21.7368, -65.4225, 35.9905, 0, 35.9905, 35.9905, 36.0769, 535.695, 35.9905, 35.9905, 35.9905, 35.9905, 35.9905, 35.9905, 35.9905, 35.9905, 35.9905, 35.9905, 35.9905, 35.9905, 35.9905, 35.9905, 35.9905, 35.9905, 35.9905, 36.1205
7.06852, 483.698, 532.585, 35.3318, 22.0385, -48.8875, 35.3318, 0, 35.3318, 35.3319, 35.4196, 532.352, 35.3318, 35.3318, 35.3318, 35.3318, 35.3318, 35.3318, 35.3318, 35.3318, 35.3318, 35.3318, 35.3318, 35.3318, 35.3318, 35.3318, 35.3318, 35.3318, 35.3318, 35.4767
7.07638, 434.981, 524.329, 34.6962, 20.9041, -89.3475, 34.6962, 0, 34.6962, 34.6962, 34.7857, 524.08, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.8558
7.08424, 407.591, 511.387, 34.0905, 20.2383, -103.796, 34.0905, 0, 34.0905, 34.0905, 34.1822, 511.121, 34.0905, 34.0905, 34.0905, 34.0905, 34.0905, 34.0905, 34.0905, 34.0905, 34.0905, 34.0905, 34.0905, 34.0905, 34.0905, 34.0905, 34.0905, 34.0905, 34.0905, 34.2645
7.0921, 410.462, 494.139, 33.523, 20.3092, -83.677, 33.523, 0, 33.523, 33.523, 33.6179, 493.856, 33.523, 33.523, 33.523, 33.523, 33.523, 33.523, 33.523, 33.523, 33.523, 33.523, 33.523, 33.523, 33.523, 33.523, 33.523, 33.523, 33.523, 33.7109
7.09995, 405.584, 473.084, 33.0022, 20.1887, -67.5001, 33.0022, 0, 33.0022, 33.0022, 33.1016, 472.784, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.2031
7.10781, 377.595, 448.81, 32.5355, 19.4832, -71.2142, 32.5355, 0, 32.5355, 32.5355, 32.6413, 448.491, 32.5355, 32.5355, 32.5355, 32.5355, 32.5355, 32.5355, 32.5355, 32.5355, 32.5355, 32.5355, 32.5355, 32.5355, 32.5355, 32.5355, 32.5355, 32.5355, 32.5355, 32.7479
7.11567, 373.681, 421.969, 32.1299, 19.3825, -48.2884, 32.1299, 0, 32.1299, 32.1299, 32.2451, 421.632, 32.1299, 32.1299, 32.1299, 32.1299, 32.1299, 32.1299, 32.1299, 32.1299, 32.1299, 32.1299, 32.1299, 32.1299, 32.1299, 32.1299, 32.1299, 32.1299, 32.1299, 32.3523
7.12353, 327.658, 393.257, 31.7915, 18.1565, -65.5991, 31.7915, 0, 31.7915, 31.7915, 31.9204, 392.898, 31.7915, 31.7915, 31.7915, 31.7915, 31.7915, 31.7915, 31.7915, 31.7915, 31.7915, 31.7915, 31.7915, 31.7915, 31.7915, 31.7915, 31.7915, 31.7915, 31.7915, 32.022
7.13139, 341.729, 363.37, 31.5247, 18.5399, -21.6407, 31.5247, 0, 31.5247, 31.5248, 31.6738, 362.984, 31.5247, 31.5247, 31.5247, 31.5247, 31.5247, 31.5247, 31.5247, 31.5247, 31.5247, 31.5247, 31.5247, 31.5247, 31.5247, 31.5247, 31.5247, 31.5247, 31.5247, 31.7613
7.13925, 330.778, 332.984, 31.3329, 18.2422, -2.20609, 31.3329, 0, 31.3329, 31.3329, 31.5115, 332.565, 31.3329, 31.3329, 31.3329, 31.3329, 31.3329, 31.3329, 31.3329, 31.3329, 31.3329, 31.3329, 31.3329, 31.3329, 31.3329, 31.3329, 31.3329, 31.3329, 31.3329, 31.5732
7.14711, 255.93, 302.735, 31.2145, 16.0602, -46.8046, 31.2145, 0, 31.2145, 31.2145, 31.4363, 302.271, 31.2145, 31.2145, 31.2145, 31.2145, 31.2145, 31.2145, 31.2145, 31.2145, 31.2145, 31.2145, 31.2145, 31.2145, 31.2145, 31.2145, 31.2145, 31.2145, 31.2145, 31.4561
7.15496, 224.768, 273.19, 31.1684, 15.0588, -48.4221, 31.1684, 0, 31.1684, 31.1684, 31.4528, 272.665, 31.1684, 31.1684, 31.1684, 31.1684, 31.1684, 31.1684, 31.1684, 31.1684, 31.1684, 31.1684, 31.1684, 31.1684, 31.1684, 31.1684, 31.1684, 31.1684, 31.1684, 31.409
7.16282, 203, 244.845, 31.1904, 14.3178, -41.8445, 31.1904, 0, 31.1904, 31.1904, 31.565, 244.233, 31.1904, 31.1904, 31.1904, 31.1904, 31.1904, 31.1904, 31.1904, 31.1904, 31.1904, 31.1904, 31.1904, 31.1904, 31.1904, 31.1904, 31.1904, 31.1904, 31.1904, 31.4274
7.17068, 185.999, 218.107, 31.277, 13.7113, -32.1078, 31.277, 0, 31.277, 31.277, 31.7807, 217.372, 31.277, 31.277, 31.277, 31.277, 31.277, 31.277, 31.277, 31.277, 31.277, 31.277, 31.277, 31.277, 31.277, 31.277, 31.277, 31.277, 31.277, 31.5082
7.17854, 151.977, 193.294, 31.4243, 12.4087, -41.317, 31.4243, 0, 31.4243, 31.4243, 32.111, 192.384, 31.4243, 31.4243, 31.4243, 31.4243, 31.4243, 31.4243, 31.4243, 31.4243, 31.4243, 31.4243, 31.4243, 31.4243, 31.4243, 31.4243, 31.4243, 31.4243, 31.4243, 31.6476
7.1864, 156.744, 170.644, 31.6289, 12.5994, -13.9002, 31.6289, 0, 31.6289, 31.6289, 32.5729, 169.486, 31.6289, 31.6289, 31.6289, 31.6289, 31.6289, 31.6289, 31.6289, 31.6289, 31.6289, 31.6289, 31.6289, 31.6289, 31.6289, 31.6289, 31.6289, 31.6289, 31.6289, 31.8424
7.19426, 111.177, 150.306, 31.8838, 10.6385, -39.1286, 31.8838, 0, 31.8838, 31.8838, 33.1859, 148.802, 31.8838, 31.8838, 31.8838, 31.8838, 31.8838, 31.8838, 31.8838, 31.8838, 31.8838, 31.8838, 31.8838, 31.8838, 31.8838, 31.8838, 31.8838, 31.8838, 31.8838, 32.086
7.20212, 110.094, 132.36, 32.1835, 10.5874, -22.2662, 32.1835, 0, 32.1835, 32.1835, 33.9794, 130.375, 32.1835, 32.1835, 32.1835, 32.1835, 32.1835, 32.1835, 32.1835, 32.1835, 32.1835, 32.1835, 32.1835, 32.1835, 32.1835, 32.1835, 32.1835, 32.1835, 32.1835, 32.373
7.20997, 91.7392, 116.828, 32.5203, 9.6819, -25.089, 32.5203, 0, 32.5203, 32.5203, 34.9898, 114.183, 32.5203, 32.5203, 32.5203, 32.5203, 32.5203, 32.5203, 32.5203, 32.5203, 32.5203, 32.5203, 32.5203, 32.5203, 32.5203, 32.5203, 32.5203, 32.5203, 32.5203, 32.6961
7.21783, 85.1321, 103.686, 32.8887, 9.33446, -18.5543, 32.8887, 0, 32.8887, 32.8887, 36.2681, 100.145, 32.8887, 32.8887, 32.8887, 32.8887, 32.8887, 32.8887, 32.8887, 32.8887, 32.8887, 32.8887, 32.8887, 32.8887, 32.8887, 32.8887, 32.8887, 32.8887, 32.8887, 33.0502
7.22569, 64.1399, 92.8809, 33.283, 8.13264, -28.741, 33.283, 0, 33.283, 33.283, 37.8785, 88.1385, 33.283, 33.283, 33.283, 33.283, 33.283, 33.283, 33.283, 33.283, 33.283, 33.283, 33.283, 33.283, 33.283, 33.283, 33.283, 33.283, 33.283, 33.4299
7.23355, 73.921, 84.3434, 33.6993, 8.71327, -10.4224, 33.6993, 0, 33.6993, 33.6993, 39.9027, 78.0077, 33.6993, 33.6993, 33.6993, 33.6993, 33.6993, 33.6993, 33.6993, 33.6993, 33.6993, 33.6993, 33.6993, 33.6993, 33.6993, 33.6993, 33.6993, 33.6993, 33.6993, 33.8316
7.24141, 45.2239, 77.9965, 34.1283, 6.87196, -32.7726, 34.1283, 0, 34.1283, 34.1283, 42.435, 69.5718, 34.1283, 34.1283, 34.1283, 34.1283, 34.1283, 34.1283, 34.1283, 34.1283, 34.1283, 34.1283, 34.1283, 34.1283, 34.1283, 34.1283, 34.1283, 34.1283, 34.1283, 34.2463
7.24927, 45.9678, 73.7755, 34.5639, 6.92588, -27.8077, 34.5639, 0, 34.5639, 34.564, 45.5916, 62.6436, 34.5639, 34.5639, 34.5639, 34.5639, 34.5639, 34.5639, 34.5639, 34.5639, 34.5639, 34.5639, 34.5639, 34.5639, 34.5639, 34.5639, 34.5639, 34.5639, 34.5639, 34.6681
7.25712, 49.8128, 71.6318, 34.9997, 7.19811, -21.8191, 34.9997, 0, 34.9997, 34.9997, 49.5086, 57.0318, 34.9997, 34.9997, 34.9997, 34.9997, 34.9997, 34.9997, 34.9997, 34.9997, 34.9997, 34.9997, 34.9997, 34.9997, 34.9997, 34.9997, 34.9997, 34.9997, 34.9997, 35.0908
7.26498, 62.2958, 71.546, 35.4324, 8.01847, -9.25022, 35.4324, 0, 35.4324, 35.4324, 54.346, 52.5536, 35.4324, 35.4324, 35.4324, 35.4324, 35.4324, 35.4324, 35.4324, 35.4324, 35.4324, 35.4324, 35.4324, 35.4324, 35.4324, 35.4324, 35.4324, 35.4324, 35.4324, 35.5113
7.27284, 70.1382, 73.5278, 35.8593, 8.49342, -3.38954, 35.8593, 0, 35.8593, 35.8593, 60.2823, 49.0371, 35.8593, 35.8593, 35.8593, 35.8593, 35.8593, 35.8593, 35.8593, 35.8593, 35.8593, 35.8593, 35.8593, 35.8593, 35.8593, 35.8593, 35.8593, 35.8593, 35.8593, 35.9269
7.2807, 61.6074, 76.8642, 35.5242, 7.97543, -15.2568, 35.5242, 0, 35.5242, 35.5242, 66.761, 45.57, 35.5242, 35.5242, 35.5242, 35.5242, 35.5242, 35.5242, 35.5242, 35.5242, 35.5242, 35.5242, 35.5242, 35.5242, 35.5242, 35.5242, 35.5242, 35.5242, 35.5242, 35.5816
7.28856, 59.9664, 82.2279, 35.0288, 7.87187, -22.2615, 35.0288, 0, 35.0288, 35.0288, 74.5941, 42.6143, 35.0288, 35.0288, 35.0288, 35.0288, 35.0288, 35.0288, 35.0288, 35.0288, 35.0288, 35.0288, 35.0288, 35.0288, 35.0288, 35.0288, 35.0288, 35.0288, 35.0288, 35.077
7.29642, 62.2233, 89.8593, 34.5185, 8.01394, -27.6361, 34.5185, 0, 34.5185, 34.5185, 84.1458, 40.1919, 34.5185, 34.5185, 34.5185, 34.5185, 34.5185, 34.5185, 34.5185, 34.5185, 34.5185, 34.5185, 34.5185, 34.5185, 34.5185, 34.5185, 34.5185, 34.5185, 34.5185, 34.5587
7.30428, 88.6445, 100.1, 34.2234, 9.52074, -11.4554, 34.2234, 0, 34.2234, 34.2234, 95.8638, 38.4264, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2565
7.31213, 92.0456, 113.025, 34.104, 9.69771, -20.9794, 34.104, 0, 34.104, 34.104, 109.914, 37.1883, 34.104, 34.104, 34.104, 34.104, 34.104, 34.104, 34.104, 34.104, 34.104, 34.104, 34.104, 34.104, 34.104, 34.104, 34.104, 34.104, 34.104, 34.131
7.31999, 115.947, 128.549, 33.9661, 10.8603, -12.6021, 33.9661, 0, 33.9661, 33.9661, 126.285, 36.2082, 33.9661, 33.9661, 33.9661, 33.9661, 33.9661, 33.9661, 33.9661, 33.9661, 33.9661, 33.9661, 33.9661, 33.9661, 33.9661, 33.9661, 33.9661, 33.9661, 33.9661, 33.9879
7.32785, 154.682, 146.762, 33.813, 12.5173, 7.91977, 33.813, 0, 33.813, 33.813, 145.13, 35.4276, 33.813, 33.813, 33.813, 33.813, 33.813, 33.813, 33.813, 33.813, 33.813, 33.813, 33.813, 33.813, 33.813, 33.813, 33.813, 33.813, 33.813, 33.8305
7.33571, 161.802, 167.707, 33.6412, 12.7985, -5.9054, 33.6412, 0, 33.6412, 33.6412, 166.542, 34.793, 33.6412, 33.6412, 33.6412, 33.6412, 33.6412, 33.6412, 33.6412, 33.6412, 33.6412, 33.6412, 33.6412, 33.6412, 33.6412, 33.6412, 33.6412, 33.6412, 33.6412, 33.6551
7.34357, 175.469, 191.381, 33.4506, 13.3217, -15.9116, 33.4506, 0, 33.4506, 33.4506, 190.556, 34.2645, 33.4506, 33.4506, 33.4506, 33.4506, 33.4506, 33.4506, 33.4506, 33.4506, 33.4506, 33.4506, 33.4506, 33.4506, 33.4506, 33.4506, 33.4506, 33.4506, 33.4506, 33.4614
7.35143, 193.825, 217.704, 33.2403, 13.9937, -23.8786, 33.2403, 0, 33.2403, 33.2403, 217.125, 33.8101, 33.2403, 33.2403, 33.2403, 33.2403, 33.2403, 33.2403, 33.2403, 33.2403, 33.2403, 33.2403, 33.2403, 33.2403, 33.2403, 33.2403, 33.2403, 33.2403, 33.2403, 33.2487
7.35929, 254.136, 246.522, 33.0125, 16.0042, 7.61386, 33.0125, 0, 33.0125, 33.0125, 246.12, 33.4078, 33.0125, 33.0125, 33.0125, 33.0125, 33.0125, 33.0125, 33.0125, 33.0125, 33.0125, 33.0125, 33.0125, 33.0125, 33.0125, 33.0125, 33.0125, 33.0125, 33.0125, 33.019
7.36715, 277.246, 277.588, 32.7681, 16.7107, -0.341614, 32.7681, 0, 32.7681, 32.7681, 277.311, 33.0397, 32.7681, 32.7681, 32.7681, 32.7681, 32.7681, 32.7681, 32.7681, 32.7681, 32.7681, 32.7681, 32.7681, 32.7681, 32.7681, 32.7681, 32.7681, 32.7681, 32.7681, 32.773
7.375, 302.166, 310.548, 32.5093, 17.4403, -8.3829, 32.5093, 0, 32.5093, 32.5093, 310.36, 32.6942, 32.5093, 32.5093, 32.5093, 32.5093, 32.5093, 32.5093, 32.5093, 32.5093, 32.5093, 32.5093, 32.5093, 32.5093, 32.5093, 32.5093, 32.5093, 32.5093, 32.5093, 32.5131
7.38286, 341.41, 344.951, 32.2339, 18.5313, -3.54108, 32.2339, 0, 32.2339, 32.2339, 344.823, 32.3587, 32.2339, 32.2339, 32.2339, 32.2339, 32.2339, 32.2339, 32.2339, 32.2339, 32.2339, 32.2339, 32.2339, 32.2339, 32.2339, 32.2339, 32.2339, 32.2339, 32.2339, 32.2368
7.39072, 386.203, 380.245, 31.9424, 19.7029, 5.95847, 31.9424, 0, 31.9424, 31.9424, 380.159, 32.0258, 31.9424, 31.9424, 31.9424, 31.9424, 31.9424, 31.9424, 31.9424, 31.9424, 31.9424, 31.9424, 31.9424, 31.9424, 31.9424, 31.9424, 31.9424, 31.9424, 31.9424, 31.9445
7.39858, 427.517, 415.789, 31.6348, 20.7248, 11.7272, 31.6348, 0, 31.6348, 31.6348, 415.733, 31.69, 31.6348, 31.6348, 31.6348, 31.6348, 31.6348, 31.6348, 31.6348, 31.6348, 31.6348, 31.6348, 31.6348, 31.6348, 31.6348, 31.6348, 31.6348, 31.6348, 31.6348, 31.6364
7.40644, 427.787, 450.876, 31.3133, 20.7313, -23.0895, 31.3133, 0, 31.3133, 31.3133, 450.839, 31.3496, 31.3133, 31.3133, 31.3133, 31.3133, 31.3133, 31.3133, 31.3133, 31.3133, 31.3133, 31.3133, 31.3133, 31.3133, 31.3133, 31.3133, 31.3133, 31.3133, 31.3133, 31.3145
7.4143, 478.909, 484.735, 30.9777, 21.9296, -5.8255, 30.9777, 0, 30.9777, 30.9777, 484.71, 31.0012, 30.9777, 30.9777, 30.9777, 30.9777, 30.9777, 30.9777, 30.9777, 30.9777, 30.9777, 30.9777, 30.9777, 30.9777, 30.9777, 30.9777, 30.9777, 30.9777, 30.9777, 30.9785
7.42215, 475.871, 516.577, 30.6295, 21.8603, -40.7062, 30.6295, 0, 30.6295, 30.6295, 516.561, 30.6447, 30.6295, 30.6295, 30.6295, 30.6295, 30.6295, 30.6295, 30.6295, 30.6295, 30.6295, 30.6295, 30.6295, 30.6295, 30.6295, 30.6295, 30.6295, 30.6295, 30.6295, 30.6302
7.43001, 518.876, 545.615, 30.2674, 22.8227, -26.7384, 30.2674, 0, 30.2674, 30.2674, 545.604, 30.2771, 30.2674, 30.2674, 30.2674, 30.2674, 30.2674, 30.2674, 30.2674, 30.2674, 30.2674, 30.2674, 30.2674, 30.2674, 30.2674, 30.2674, 30.2674, 30.2674, 30.2674, 30.2679
7.43787, 557.289, 571.091, 29.8923, 23.6493, -13.8014, 29.8923, 0, 29.8923, 29.8923, 571.084, 29.8984, 29.8923, 29.8923, 29.8923, 29.8923, 29.8923, 29.8923, 29.8923, 29.8923, 29.8923, 29.8923, 29.8923, 29.8923, 29.8923, 29.8923, 29.8923, 29.8923, 29.8923, 29.8928
7.44573, 570.391, 592.32, 29.505, 23.9247, -21.9286, 29.505, 0, 29.505, 29.505, 592.316, 29.5088, 29.505, 29.505, 29.505, 29.505, 29.505, 29.505, 29.505, 29.505, 29.505, 29.505, 29.505, 29.505, 29.505, 29.505, 29.505, 29.505, 29.505, 29.5054
7.45359, 594.742, 608.716, 29.1076, 24.4283, -13.9732, 29.1076, 0, 29.1076, 29.1076, 608.713, 29.11, 29.1076, 29.1076, 29.1076, 29.1076, 29.1076, 29.1076, 29.1076, 29.1076, 29.1076, 29.1076, 29.1076, 29.1076, 29.1076, 29.1076, 29.1076, 29.1076, 29.1076, 29.1081
7.46145, 613.03, 619.806, 28.699, 24.7998, -6.77594, 28.699, 0, 28.699, 28.699, 619.804, 28.7005, 28.699, 28.699, 28.699, 28.699, 28.699, 28.699, 28.699, 28.699, 28.699, 28.699, 28.699, 28.699, 28.699, 28.699, 28.699, 28.699, 28.699, 28.6995
7.46931, 590.353, 625.273, 28.2801, 24.3383, -34.9202, 28.2801, 0, 28.2801, 28.2801, 625.271, 28.281, 28.2801, 28.2801, 28.2801, 28.2801, 28.2801, 28.2801, 28.2801, 28.2801, 28.2801, 28.2801, 28.2801, 28.2801, 28.2801, 28.2801, 28.2801, 28.2801, 28.2801, 28.2807
7.47716, 618.954, 624.952, 27.8504, 24.9189, -5.99854, 27.8504, 0, 27.8504, 27.8504, 624.951, 27.8509, 27.8504, 27.8504, 27.8504, 27.8504, 27.8504, 27.8504, 27.8504, 27.8504, 27.8504, 27.8504, 27.8504, 27.8504, 27.8504, 27.8504, 27.8504, 27.8504, 27.8504, 27.8512
7.48502, 635.187, 618.852, 27.4114, 25.2426, 16.3347, 27.4114, 0, 27.4114, 27.4114, 618.85, 27.4117, 27.4114, 27.4114, 27.4114, 27.4114, 27.4114, 27.4114, 27.4114, 27.4114, 27.4114, 27.4114, 27.4114, 27.4114, 27.4114, 27.4114, 27.4114, 27.4114, 27.4114, 27.4124
7.49288, 614.108, 607.144, 26.9643, 24.8215, 6.96411, 26.9643, 0, 26.9643, 26.9643, 607.142, 26.9645, 26.9643, 26.9643, 26.9643, 26.9643, 26.9643, 26.9643, 26.9643, 26.9643, 26.9643, 26.9643, 26.9643, 26.9643, 26.9643, 26.9643, 26.9643, 26.9643, 26.9643, 26.9657
7.50074, 581.487, 590.162, 26.5114, 24.1555, -8.67456, 26.5114, 0, 26.5114, 26.5114, 590.16, 26.5115, 26.5114, 26.5114, 26.5114, 26.5114, 26.5114, 26.5114, 26.5114, 26.5114, 26.5114, 26.5114, 26.5114, 26.5114, 26.5114, 26.5114, 26.5114, 26.5114, 26.5114, 26.5131
7.5086, 633.739, 568.376, 26.0505, 25.2139, 65.363, 26.0505, 0, 26.0505, 26.0505, 568.374, 26.0505, 26.0505, 26.0505, 26.0505, 26.0505, 26.0505, 26.0505, 26.0505, 26.0505, 26.0505, 26.0505, 26.0505, 26.0505, 26.0505, 26.0505, 26.0505, 26.0505, 26.0505, 26.0527
7.51646, 538.844, 542.375, 25.5818, 23.2561, -3.53094, 25.5818, 0, 25.5818, 25.5818, 542.372, 25.5818, 25.5818, 25.5818, 25.5818, 25.5818, 25.5818, 25.5818, 25.5818, 25.5818, 25.5818, 25.5818, 25.5818, 25.5818, 25.5818, 25.5818, 25.5818, 25.5818, 25.5818, 25.5846
7.52432, 563.819, 512.848, 25.105, 23.787, 50.9718, 25.105, 0, 25.105, 25.105, 512.844, 25.105, 25.105, 25.105, 25.105, 25.105, 25.105, 25.105, 25.105, 25.105, 25.105, 25.105, 25.105, 25.105, 25.105, 25.105, 25.105, 25.105, 25.105, 25.1085
7.53217, 474.547, 480.537, 24.6217, 21.83, -5.98972, 24.6217, 0, 24.6217, 24.6217, 480.532, 24.6217, 24.6217, 24.6217, 24.6217, 24.6217, 24.6217, 24.6217, 24.6217, 24.6217, 24.6217, 24.6217, 24.6217, 24.6217, 24.6217, 24.6217, 24.6217, 24.6217, 24.6217, 24.626
7.54003, 475.908, 446.226, 24.1343, 21.8611, 29.6819, 24.1343, 0, 24.1343, 24.1343, 446.221, 24.1343, 24.1343, 24.1343, 24.1343, 24.1343, 24.1343, 24.1343, 24.1343, 24.1343, 24.1343, 24.1343, 24.1343, 24.1343, 24.1343, 24.1343, 24.1343, 24.1343, 24.1343, 24.1397
7.54789, 448.812, 410.692, 23.644, 21.2323, 38.1199, 23.644, 0, 23.644, 23.644, 410.686, 23.644, 23.644, 23.644, 23.644, 23.644, 23.644, 23.644, 23.644, 23.644, 23.644, 23.644, 23.644, 23.644, 23.644, 23.644, 23.644, 23.644, 23.644, 23.6505
7.55575, 410.478, 374.681, 23.1499, 20.3096, 35.7967, 23.1499, 0, 23.1499, 23.1499, 374.673, 23.1499, 23.1499, 23.1499, 23.1499, 23.1499, 23.1499, 23.1499, 23.1499, 23.1499, 23.1499, 23.1499, 23.1499, 23.1499, 23.1499, 23.1499, 23.1499, 23.1499, 23.1499, 23.1577
7.56361, 367.29, 338.888, 22.6527, 19.2169, 28.4013, 22.6527, 0, 22.6527, 22.6527, 338.879, 22.6527, 22.6527, 22.6527, 22.6527, 22.6527, 22.6527, 22.6527, 22.6527, 22.6527, 22.6527, 22.6527, 22.6527, 22.6527, 22.6527, 22.6527, 22.6527, 22.6527, 22.6527, 22.6619
7.57147, 324.342, 303.932, 22.1508, 18.0649, 20.4099, 22.1508, 0, 22.1508, 22.1508, 303.921, 22.1508, 22.1508, 22.1508, 22.1508, 22.1508, 22.1508, 22.1508, 22.1508, 22.1508, 22.1508, 22.1508, 22.1508, 22.1508, 22.1508, 22.1508, 22.1508, 22.1508, 22.1508, 22.1617
7.57933, 273.434, 270.342, 21.6447, 16.5962, 3.09268, 21.6447, 0, 21.6447, 21.6447, 270.329, 21.6447, 21.6447, 21.6447, 21.6447, 21.6447, 21.6447, 21.6447, 21.6447, 21.6447, 21.6447, 21.6447, 21.6447, 21.6447, 21.6447, 21.6447, 21.6447, 21.6447, 21.6447, 21.6574
7.58718, 254.001, 238.557, 21.1363, 16, 15.4448, 21.1363, 0, 21.1363, 21.1363, 238.542, 21.1363, 21.1363, 21.1363, 21.1363, 21.1363, 21.1363, 21.1363, 21.1363, 21.1363, 21.1363, 21.1363, 21.1363, 21.1363, 21.1363, 21.1363, 21.1363, 21.1363, 21.1363, 21.1508
7.59504, 243.721, 208.906, 20.6277, 15.6755, 34.8152, 20.6277, 0, 20.6277, 20.6277, 208.89, 20.6277, 20.6277, 20.6277, 20.6277, 20.6277, 20.6277, 20.6277, 20.6277, 20.6277, 20.6277, 20.6277, 20.6277, 20.6277, 20.6277, 20.6277, 20.6277, 20.6277, 20.6277, 20.6443
7.6029, 170.61, 181.625, 20.12, 13.1381, -11.0152, 20.12, 0, 20.12, 20.12, 181.607, 20.12, 20.12, 20.12, 20.12, 20.12, 20.12, 20.12, 20.12, 20.12, 20.12, 20.12, 20.12, 20.12, 20.12, 20.12, 20.12, 20.12, 20.12, 20.1387
7.61076, 182.61, 156.848, 19.6134, 13.5871, 25.7624, 19.6134, 0, 19.6134, 19.6134, 156.827, 19.6134, 19.6134, 19.6134, 19.6134, 19.6134, 19.6134, 19.6134, 19.6134, 19.6134, 19.6134, 19.6134, 19.6134, 19.6134, 19.6134, 19.6134, 19.6134, 19.6134, 19.6134, 19.6344
7.61862, 147.549, 134.62, 19.1068, 12.229, 12.9297, 19.1068, 0, 19.1068, 19.1068, 134.596, 19.1068, 19.1068, 19.1068, 19.1068, 19.1068, 19.1068, 19.1068, 19.1068, 19.1068, 19.1068, 19.1068, 19.1068, 19.1068, 19.1068, 19.1068, 19.1068, 19.1068, 19.1068, 19.13
7.62648, 135.838, 114.919, 18.6004, 11.7404, 20.9195, 18.6004, 0, 18.6004, 18.6004, 114.893, 18.6004, 18.6004, 18.6004, 18.6004, 18.6004, 18.6004, 18.6004, 18.6004, 18.6004, 18.6004, 18.6004, 18.6004, 18.6004, 18.6004, 18.6004, 18.6004, 18.6004, 18.6004, 18.6259
7.63434, 139.167, 97.6559, 18.095, 11.8814, 41.5108, 18.095, 0, 18.095, 18.095, 97.6282, 18.095, 18.095, 18.095, 18.095, 18.095, 18.095, 18.095, 18.095, 18.095, 18.095, 18.095, 18.095, 18.095, 18.095, 18.095, 18.095, 18.095, 18.095, 18.1227
