   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_145.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.666879, 0, 0.00604224, 0.00127596, 1.41421, -0.00604224, 0.00129779, 0.00127596, 0.001276, 0.0012761, 0.0013098, 0.00127936, 0.00136681, 0.00129299, 0.00128028, 0.00475652, 0.00127697, 0.00127697, 0.0012766, 0.00203142, 0.00127597, 0.00158254, 0.00127596, 0.00132546
0.674757, 0, 0.00867324, 0.00186921, 1.41421, -0.00867324, 0.00190069, 0.00186921, 0.00186928, 0.00186942, 0.00191799, 0.00187412, 0.00201471, 0.00189376, 0.00187544, 0.00688596, 0.00187047, 0.00187068, 0.00187008, 0.00288849, 0.00186923, 0.00230052, 0.00186921, 0.00194056
0.682635, 0, 0.0122702, 0.00269059, 1.41421, -0.0122702, 0.00273517, 0.00269059, 0.00269068, 0.00269089, 0.00275969, 0.00269754, 0.00291963, 0.00272537, 0.00269941, 0.00979716, 0.00269214, 0.00269266, 0.00269177, 0.0040601, 0.00269061, 0.00329447, 0.00269059, 0.00279167
0.690514, 0, 0.0171033, 0.00380606, 1.41421, -0.0171033, 0.00386814, 0.00380606, 0.00380619, 0.00380647, 0.00390228, 0.00381574, 0.00416041, 0.00385449, 0.00381834, 0.0137017, 0.00380797, 0.00380895, 0.00380765, 0.00563676, 0.00380609, 0.00464619, 0.00380606, 0.00394681
0.698392, 0, 0.0234855, 0.00529202, 1.41421, -0.0234855, 0.00537702, 0.00529202, 0.0052922, 0.00529259, 0.00542375, 0.00530528, 0.00583074, 0.00535833, 0.00530884, 0.0188395, 0.00529437, 0.00529598, 0.00529417, 0.0077241, 0.00529206, 0.00645215, 0.00529202, 0.00548474
0.70627, 0, 0.0317672, 0.00723386, 1.41421, -0.0317672, 0.00734829, 0.00723386, 0.00723411, 0.00723463, 0.00741121, 0.00725171, 0.00803862, 0.00732313, 0.00725651, 0.0254728, 0.00723673, 0.00723919, 0.00723675, 0.0104412, 0.00723392, 0.00882294, 0.00723386, 0.00749334
0.714148, 0, 0.0423272, 0.00972322, 1.41421, -0.0423272, 0.00987475, 0.00972322, 0.00972354, 0.00972424, 0.00995807, 0.00974686, 0.0109044, 0.00984143, 0.00975321, 0.0338759, 0.0097267, 0.00973027, 0.00972707, 0.0139171, 0.0097233, 0.0118817, 0.00972322, 0.0100669
0.722027, 0, 0.0555592, 0.0128539, 1.41421, -0.0555592, 0.0130514, 0.0128539, 0.0128544, 0.0128553, 0.0131599, 0.0128847, 0.0145572, 0.013008, 0.012893, 0.0443214, 0.0128581, 0.0128631, 0.0128591, 0.0182852, 0.012854, 0.0157616, 0.0128539, 0.0133018
0.729905, 0, 0.0718535, 0.0167167, 1.41421, -0.0718535, 0.0169699, 0.0167167, 0.0167173, 0.0167184, 0.0171091, 0.0167562, 0.0191298, 0.0169142, 0.0167668, 0.0570629, 0.0167218, 0.0167285, 0.0167235, 0.0236757, 0.0167169, 0.0206026, 0.0167167, 0.0172911
0.737783, 0, 0.0915752, 0.0213925, 1.41421, -0.0915752, 0.021712, 0.0213925, 0.0213932, 0.0213947, 0.0218877, 0.0214424, 0.0247509, 0.0216418, 0.0214558, 0.0723147, 0.0213985, 0.0214074, 0.0214014, 0.0302055, 0.0213927, 0.0265469, 0.0213925, 0.0221177
0.745662, 0, 0.115041, 0.0269455, 1.41421, -0.115041, 0.0273426, 0.0269455, 0.0269464, 0.0269482, 0.0275609, 0.0270075, 0.031537, 0.0272552, 0.0270241, 0.0902317, 0.0269526, 0.026964, 0.0269571, 0.0379675, 0.0269457, 0.0337362, 0.0269455, 0.0278473
0.75354, 0, 0.142495, 0.0334157, 1.41421, -0.142495, 0.0339017, 0.0334157, 0.0334167, 0.033419, 0.034169, 0.0334915, 0.0395822, 0.0337948, 0.0335119, 0.110888, 0.033424, 0.0334383, 0.0334307, 0.0470185, 0.0334159, 0.0423077, 0.0334157, 0.0345204
0.761418, 0.954648, 0.174089, 0.0408121, 1.71891, 0.780558, 0.0413984, 0.0408121, 0.0408133, 0.0408161, 0.0417208, 0.0409036, 0.0489478, 0.0412694, 0.0409281, 0.134262, 0.0408217, 0.0408393, 0.0408315, 0.057368, 0.0408124, 0.0523927, 0.0408121, 0.0421461
0.769297, 0.997584, 0.209863, 0.0491075, 1.73135, 0.78772, 0.0498046, 0.0491075, 0.049109, 0.0491122, 0.0501879, 0.0492163, 0.0596517, 0.0496512, 0.0492455, 0.160219, 0.0491185, 0.0491398, 0.0491323, 0.0689678, 0.0491079, 0.0641164, 0.0491075, 0.0506959
0.777175, 0.997592, 0.249741, 0.0582352, 1.73136, 0.747851, 0.0590526, 0.0582352, 0.058237, 0.0582407, 0.059502, 0.0583628, 0.0716595, 0.0588727, 0.058397, 0.188513, 0.0582478, 0.0582731, 0.0582667, 0.0817066, 0.0582356, 0.0776003, 0.0582352, 0.0601013
0.785053, 1.05018, 0.293523, 0.0680881, 1.74648, 0.756654, 0.0690336, 0.0680881, 0.0680901, 0.0680945, 0.0695534, 0.0682356, 0.0848774, 0.0688254, 0.0682752, 0.218785, 0.0681023, 0.0681318, 0.0681278, 0.0954059, 0.0680886, 0.0929657, 0.0680881, 0.0702526
0.792931, 0, 0.340903, 0.0785215, 1.41421, -0.340903, 0.0796009, 0.0785215, 0.0785238, 0.0785288, 0.0801945, 0.0786899, 0.0991492, 0.0793632, 0.0787351, 0.250573, 0.0785373, 0.0785713, 0.0785712, 0.109824, 0.078522, 0.110339, 0.0785215, 0.0810019
0.80081, 0, 0.391479, 0.0893584, 1.41421, -0.391479, 0.0905754, 0.0893584, 0.089361, 0.0893666, 0.0912446, 0.0895483, 0.114256, 0.0903073, 0.0895992, 0.283337, 0.0893758, 0.0894144, 0.0894204, 0.124664, 0.089359, 0.129857, 0.0893584, 0.0921689
0.808688, 0.940181, 0.444782, 0.100398, 1.7147, 0.495399, 0.101754, 0.100398, 0.100401, 0.100407, 0.102499, 0.100609, 0.12992, 0.101455, 0.100666, 0.316484, 0.100417, 0.10046, 0.100475, 0.139587, 0.100399, 0.151667, 0.100398, 0.10355
0.816566, 1.99758, 0.500298, 0.111426, 1.9994, 1.49729, 0.112919, 0.111426, 0.111429, 0.111436, 0.11374, 0.111659, 0.145818, 0.11259, 0.111721, 0.349397, 0.111446, 0.111494, 0.111521, 0.154231, 0.111427, 0.175929, 0.111426, 0.114929
0.824445, 1.99759, 0.557499, 0.122226, 1.9994, 1.44009, 0.123852, 0.122226, 0.122229, 0.122237, 0.124747, 0.12248, 0.16159, 0.123494, 0.122548, 0.381472, 0.122248, 0.1223, 0.122344, 0.168232, 0.122227, 0.202801, 0.122226, 0.126089
0.832323, 0.997583, 0.615862, 0.132593, 1.73135, 0.381722, 0.134347, 0.132593, 0.132597, 0.132605, 0.135311, 0.132867, 0.176859, 0.13396, 0.13294, 0.412148, 0.132617, 0.132672, 0.132739, 0.181247, 0.132594, 0.23243, 0.132593, 0.136825
0.840201, 0.0670606, 0.67488, 0.142342, 1.43773, -0.607819, 0.144216, 0.142342, 0.142346, 0.142355, 0.145246, 0.142635, 0.191254, 0.143802, 0.142713, 0.440936, 0.142367, 0.142426, 0.142522, 0.192974, 0.142343, 0.264922, 0.142342, 0.146959
0.84808, 0, 0.734071, 0.151321, 1.41421, -0.734071, 0.153304, 0.151321, 0.151325, 0.151334, 0.154395, 0.15163, 0.204426, 0.152866, 0.151713, 0.467444, 0.151347, 0.151408, 0.151543, 0.203172, 0.151322, 0.300311, 0.151321, 0.156344
0.855958, 0, 0.792964, 0.159413, 1.41421, -0.792964, 0.161496, 0.159413, 0.159418, 0.159427, 0.162641, 0.159738, 0.216072, 0.161035, 0.159825, 0.491388, 0.15944, 0.159503, 0.159687, 0.211676, 0.159414, 0.338523, 0.159413, 0.164877
0.863836, 1.9233, 0.851084, 0.166545, 1.98073, 1.07221, 0.168716, 0.166545, 0.166549, 0.166559, 0.16991, 0.166883, 0.225952, 0.168234, 0.166974, 0.5126, 0.166572, 0.166637, 0.166883, 0.218401, 0.166546, 0.379334, 0.166545, 0.172503
0.871715, 1.9976, 0.907927, 0.172683, 1.9994, 1.08967, 0.174932, 0.172683, 0.172688, 0.172698, 0.176168, 0.173034, 0.233902, 0.174432, 0.173128, 0.531022, 0.172711, 0.172777, 0.1731, 0.223346, 0.172684, 0.422339, 0.172683, 0.179213
0.879593, 0.997577, 0.962936, 0.177837, 1.73135, 0.0346407, 0.180152, 0.177837, 0.177842, 0.177852, 0.181424, 0.178198, 0.239844, 0.179637, 0.178295, 0.546704, 0.177865, 0.17793, 0.17835, 0.226589, 0.177838, 0.46692, 0.177837, 0.185049
0.887471, 1.08153, 1.01548, 0.182049, 1.75543, 0.0660444, 0.184421, 0.182049, 0.182054, 0.182065, 0.185722, 0.182418, 0.243788, 0.183891, 0.182518, 0.559779, 0.182077, 0.182141, 0.182678, 0.228272, 0.18205, 0.512242, 0.182049, 0.190097
0.89535, 1.91365, 1.06486, 0.185391, 1.97829, 0.848786, 0.18781, 0.185391, 0.185396, 0.185407, 0.189135, 0.185768, 0.245827, 0.187268, 0.185869, 0.570453, 0.185419, 0.185482, 0.18616, 0.228593, 0.185392, 0.557261, 0.185391, 0.194486
0.903228, 2.08635, 1.1103, 0.187957, 2.02147, 0.976051, 0.190416, 0.187957, 0.187963, 0.187974, 0.191759, 0.18834, 0.246131, 0.189863, 0.188443, 0.578977, 0.187985, 0.188046, 0.18889, 0.227781, 0.187959, 0.600757, 0.187957, 0.198378
0.911106, 3.90883, 1.15099, 0.189856, 2.43081, 2.75784, 0.192349, 0.189856, 0.189861, 0.189873, 0.193704, 0.190243, 0.24493, 0.191784, 0.190347, 0.585633, 0.189883, 0.189941, 0.190979, 0.226084, 0.189857, 0.64139, 0.189856, 0.20197
0.918984, 2.90403, 1.18612, 0.191202, 2.2145, 1.71791, 0.193723, 0.191202, 0.191207, 0.191219, 0.195087, 0.191593, 0.242499, 0.193147, 0.191698, 0.59071, 0.191228, 0.191283, 0.192542, 0.223751, 0.191203, 0.677777, 0.191202, 0.205483
0.926863, 1.18714, 1.21497, 0.19211, 1.78526, -0.0278262, 0.194658, 0.19211, 0.192116, 0.192127, 0.196023, 0.192504, 0.239137, 0.194068, 0.19261, 0.594495, 0.192136, 0.192187, 0.193693, 0.221017, 0.192112, 0.708582, 0.19211, 0.209158
0.934741, 0, 1.23694, 0.192693, 1.41421, -1.23694, 0.195266, 0.192693, 0.192698, 0.19271, 0.196626, 0.193089, 0.235148, 0.19466, 0.193195, 0.597257, 0.192717, 0.192764, 0.194541, 0.218094, 0.192694, 0.732615, 0.192693, 0.213252
0.942619, 1, 1.25165, 0.193051, 1.73205, -0.251647, 0.195652, 0.193051, 0.193057, 0.193068, 0.197001, 0.193449, 0.230827, 0.195025, 0.193555, 0.599237, 0.193075, 0.193117, 0.195183, 0.215161, 0.193052, 0.74892, 0.193051, 0.218034
0.950498, 1.89678, 1.25899, 0.193278, 1.97403, 0.63779, 0.195911, 0.193278, 0.193283, 0.193295, 0.197239, 0.193677, 0.226442, 0.195257, 0.193784, 0.600651, 0.193301, 0.193338, 0.195704, 0.212365, 0.193279, 0.756862, 0.193278, 0.223771
0.958376, 1.89195, 1.25917, 0.193452, 1.9728, 0.632779, 0.196126, 0.193452, 0.193458, 0.193469, 0.197422, 0.193852, 0.222222, 0.195435, 0.193959, 0.601678, 0.193474, 0.193507, 0.196177, 0.209817, 0.193453, 0.756175, 0.193452, 0.230725
0.966254, 1.10324, 1.2527, 0.193641, 1.7616, -0.149469, 0.196369, 0.193641, 0.193647, 0.193659, 0.197617, 0.194041, 0.218357, 0.195626, 0.194149, 0.602469, 0.193663, 0.193691, 0.196659, 0.207596, 0.193643, 0.747, 0.193641, 0.23914
0.974133, 2.99758, 1.24044, 0.1939, 2.23553, 1.75715, 0.196698, 0.1939, 0.193906, 0.193917, 0.19788, 0.194301, 0.214988, 0.195886, 0.194408, 0.603145, 0.193921, 0.193945, 0.197193, 0.205752, 0.193901, 0.729871, 0.1939, 0.249224
0.982011, 0.110454, 1.22346, 0.194272, 1.45274, -1.113, 0.197165, 0.194272, 0.194277, 0.194289, 0.198254, 0.194673, 0.212211, 0.196259, 0.19478, 0.603801, 0.194293, 0.194312, 0.197814, 0.204313, 0.194273, 0.705687, 0.194272, 0.261133
0.989889, 1, 1.20305, 0.19479, 1.73205, -0.20305, 0.19781, 0.19479, 0.194796, 0.194807, 0.198774, 0.195191, 0.210079, 0.196777, 0.195299, 0.604507, 0.194811, 0.194827, 0.198543, 0.203288, 0.194791, 0.675646, 0.19479, 0.274954
0.997767, 0, 1.18059, 0.195479, 1.41421, -1.18059, 0.198668, 0.195478, 0.195484, 0.195496, 0.199464, 0.19588, 0.208609, 0.197466, 0.195988, 0.605315, 0.1955, 0.195513, 0.199397, 0.202672, 0.19548, 0.641156, 0.195479, 0.290688
1.00565, 0, 1.15746, 0.196354, 1.41421, -1.15746, 0.199767, 0.196353, 0.196359, 0.196371, 0.20034, 0.196755, 0.207786, 0.198341, 0.196863, 0.606262, 0.196377, 0.196387, 0.200384, 0.20245, 0.196355, 0.603745, 0.196354, 0.308225
1.01352, 1.8775, 1.1349, 0.197425, 1.96914, 0.742598, 0.201135, 0.197424, 0.19743, 0.197442, 0.201411, 0.197826, 0.207573, 0.199412, 0.197934, 0.607368, 0.197449, 0.197457, 0.201508, 0.202601, 0.197426, 0.564956, 0.197425, 0.327343
1.0214, 1.87263, 1.11398, 0.198695, 1.9679, 0.758655, 0.202798, 0.198694, 0.198701, 0.198712, 0.202682, 0.199096, 0.207914, 0.200682, 0.199204, 0.608644, 0.198722, 0.198729, 0.202772, 0.203101, 0.198696, 0.526258, 0.198695, 0.347693
1.02928, 1.12254, 1.09549, 0.200163, 1.76707, 0.0270566, 0.204779, 0.200162, 0.200168, 0.20018, 0.20415, 0.200564, 0.208745, 0.20215, 0.200672, 0.61009, 0.200193, 0.200201, 0.204175, 0.203922, 0.200164, 0.488966, 0.200163, 0.368809
1.03716, 1.12732, 1.07991, 0.201821, 1.76842, 0.0474094, 0.20711, 0.20182, 0.201827, 0.201838, 0.205808, 0.202223, 0.209992, 0.203808, 0.20233, 0.611699, 0.201856, 0.201865, 0.205714, 0.205037, 0.201822, 0.454182, 0.201821, 0.390118
1.04504, 1.86786, 1.06743, 0.20366, 1.96669, 0.800429, 0.209823, 0.203658, 0.203665, 0.203677, 0.207647, 0.204061, 0.211581, 0.205646, 0.204169, 0.613454, 0.203701, 0.203712, 0.207385, 0.206417, 0.203661, 0.422761, 0.20366, 0.410964
1.05292, 1.13214, 1.05792, 0.205663, 1.76979, 0.074223, 0.212958, 0.205661, 0.205669, 0.205681, 0.209651, 0.206065, 0.213441, 0.20765, 0.206172, 0.615332, 0.205712, 0.205729, 0.20918, 0.208031, 0.205665, 0.395291, 0.205663, 0.430641
1.06079, 0, 1.05101, 0.207814, 1.41421, -1.05101, 0.21656, 0.207811, 0.207819, 0.207831, 0.211801, 0.208215, 0.215503, 0.209801, 0.208323, 0.6173, 0.207873, 0.207896, 0.211091, 0.209849, 0.207815, 0.372107, 0.207814, 0.448436
1.06867, 0, 1.04618, 0.210089, 1.41421, -1.04618, 0.220681, 0.210085, 0.210095, 0.210107, 0.214077, 0.210491, 0.217702, 0.212076, 0.210598, 0.619321, 0.210162, 0.210192, 0.213106, 0.211841, 0.210091, 0.353308, 0.210089, 0.463674
1.07655, 1.8582, 1.04278, 0.212464, 1.96423, 0.815418, 0.225377, 0.212459, 0.21247, 0.212482, 0.216452, 0.212866, 0.219982, 0.214451, 0.212973, 0.621347, 0.212554, 0.212594, 0.215209, 0.213971, 0.212466, 0.338793, 0.212464, 0.475758
1.08443, 0.997595, 1.04015, 0.21491, 1.73136, -0.0425564, 0.230706, 0.214903, 0.214915, 0.214927, 0.218897, 0.215311, 0.222291, 0.216897, 0.215419, 0.623325, 0.215021, 0.215073, 0.21738, 0.216206, 0.214911, 0.3283, 0.21491, 0.484219
1.09231, 1.99759, 1.03768, 0.217394, 1.9994, 0.959908, 0.23672, 0.217385, 0.217399, 0.217411, 0.221381, 0.217795, 0.224583, 0.219381, 0.217903, 0.625196, 0.217532, 0.217597, 0.219594, 0.218507, 0.217395, 0.321449, 0.217394, 0.488742
1.10019, 2.14662, 1.03485, 0.219881, 2.03632, 1.11176, 0.243463, 0.21987, 0.219887, 0.219898, 0.223868, 0.220282, 0.226818, 0.221868, 0.22039, 0.626894, 0.220055, 0.220132, 0.221824, 0.220836, 0.219882, 0.317783, 0.219881, 0.48919
1.10806, 2.69713, 1.0313, 0.222332, 2.16729, 1.66583, 0.250954, 0.222318, 0.222338, 0.22235, 0.22632, 0.222734, 0.228958, 0.224319, 0.222842, 0.628348, 0.222551, 0.222641, 0.224034, 0.223151, 0.222334, 0.316802, 0.222332, 0.485614
1.11594, 0.302872, 1.02679, 0.224706, 1.51752, -0.723921, 0.259187, 0.224688, 0.224712, 0.224724, 0.228694, 0.225108, 0.230968, 0.226693, 0.225215, 0.629488, 0.224981, 0.225081, 0.226186, 0.225406, 0.224708, 0.317997, 0.224706, 0.478241
1.12382, 0, 1.02125, 0.226957, 1.41421, -1.02125, 0.268112, 0.226934, 0.226963, 0.226975, 0.230945, 0.227359, 0.232814, 0.228944, 0.227466, 0.630242, 0.227303, 0.22741, 0.228236, 0.227554, 0.226959, 0.320867, 0.226957, 0.46746
1.1317, 0, 1.0147, 0.229038, 1.41421, -1.0147, 0.277632, 0.229009, 0.229043, 0.229055, 0.233025, 0.229439, 0.234462, 0.231025, 0.229547, 0.630544, 0.229473, 0.229578, 0.230138, 0.229545, 0.229039, 0.324939, 0.229038, 0.453783
1.13958, 0.838925, 1.00727, 0.230897, 1.68491, -0.168349, 0.287591, 0.230861, 0.230903, 0.230914, 0.234884, 0.231298, 0.235876, 0.232884, 0.231406, 0.630338, 0.231444, 0.231537, 0.231839, 0.231327, 0.230898, 0.329777, 0.230897, 0.437811
1.14746, 0.161075, 0.999133, 0.232483, 1.47006, -0.838058, 0.297773, 0.232437, 0.232488, 0.2325, 0.23647, 0.232884, 0.237018, 0.234469, 0.232992, 0.629583, 0.233169, 0.233234, 0.233288, 0.232846, 0.232484, 0.334989, 0.232483, 0.420185
1.15533, 0, 0.990449, 0.23374, 1.41421, -0.990449, 0.307905, 0.233683, 0.233746, 0.233758, 0.237728, 0.234142, 0.237845, 0.235727, 0.234249, 0.628258, 0.234596, 0.234616, 0.234427, 0.234047, 0.233742, 0.340223, 0.23374, 0.401545
1.16321, 0.831697, 0.981369, 0.234616, 1.68276, -0.149672, 0.317661, 0.234545, 0.234621, 0.234633, 0.238603, 0.235017, 0.238314, 0.236603, 0.235125, 0.626369, 0.235679, 0.235628, 0.2352, 0.234873, 0.234617, 0.345171, 0.234616, 0.382491
1.17109, 0.997581, 0.971997, 0.235056, 1.73135, 0.0255842, 0.326676, 0.234969, 0.235061, 0.235073, 0.239043, 0.235457, 0.238381, 0.237042, 0.235565, 0.623958, 0.236366, 0.236218, 0.235553, 0.235271, 0.235057, 0.349564, 0.235056, 0.363548
1.17897, 0.170722, 0.962389, 0.235009, 1.47334, -0.791666, 0.334565, 0.234901, 0.235014, 0.235026, 0.238996, 0.23541, 0.237998, 0.236995, 0.235518, 0.621108, 0.236612, 0.236333, 0.235431, 0.235188, 0.23501, 0.353169, 0.235009, 0.345143
1.18685, 0.824448, 0.952562, 0.234427, 1.68061, -0.128114, 0.340947, 0.234296, 0.234433, 0.234444, 0.238414, 0.234828, 0.237122, 0.236414, 0.234936, 0.617953, 0.236373, 0.235927, 0.234786, 0.234576, 0.234428, 0.355788, 0.234427, 0.327598
1.19473, 0.175552, 0.942518, 0.23327, 1.47498, -0.766966, 0.345468, 0.23311, 0.233276, 0.233287, 0.237258, 0.233672, 0.235712, 0.235257, 0.233779, 0.614681, 0.235609, 0.23496, 0.233575, 0.233393, 0.233271, 0.357252, 0.23327, 0.311121
1.2026, 0, 0.932278, 0.231505, 1.41421, -0.932278, 0.347828, 0.23131, 0.23151, 0.231522, 0.235492, 0.231906, 0.233733, 0.233491, 0.232014, 0.611546, 0.234289, 0.233398, 0.231763, 0.231606, 0.231506, 0.357424, 0.231505, 0.295818
1.21048, 0.817224, 0.921916, 0.229107, 1.67846, -0.104691, 0.347803, 0.228871, 0.229113, 0.229125, 0.233095, 0.229509, 0.23116, 0.231094, 0.229616, 0.608871, 0.232387, 0.231221, 0.229327, 0.229191, 0.229109, 0.3562, 0.229107, 0.281706
1.21836, 1.18278, 0.9116, 0.226068, 1.78403, 0.271175, 0.345265, 0.225783, 0.226073, 0.226085, 0.230055, 0.226469, 0.227978, 0.228055, 0.226577, 0.607055, 0.229889, 0.228421, 0.226254, 0.226136, 0.226069, 0.353505, 0.226068, 0.26873
1.22624, 0, 0.901629, 0.222389, 1.41421, -0.901629, 0.340191, 0.222045, 0.222394, 0.222406, 0.226376, 0.22279, 0.224186, 0.224375, 0.222898, 0.606573, 0.226795, 0.225007, 0.222546, 0.222444, 0.22239, 0.349303, 0.222389, 0.256783
1.23412, 0.809991, 0.892453, 0.218088, 1.6763, -0.0824627, 0.332667, 0.217676, 0.218093, 0.218105, 0.222075, 0.218489, 0.219797, 0.220074, 0.218597, 0.607983, 0.223116, 0.221005, 0.218221, 0.218132, 0.218089, 0.343593, 0.218088, 0.245732
1.24199, 0.997574, 0.8847, 0.213198, 1.73135, 0.112874, 0.322883, 0.212706, 0.213204, 0.213216, 0.217186, 0.2136, 0.21484, 0.215185, 0.213707, 0.611921, 0.218879, 0.216464, 0.213311, 0.213234, 0.213199, 0.336415, 0.213198, 0.235429
1.24987, 1.19244, 0.87917, 0.20777, 1.78674, 0.313265, 0.311124, 0.207183, 0.207775, 0.207787, 0.211757, 0.208171, 0.20936, 0.209756, 0.208279, 0.619097, 0.21413, 0.211458, 0.207865, 0.207798, 0.207771, 0.327851, 0.20777, 0.225735
1.25775, 2, 0.876837, 0.201865, 2, 1.12316, 0.297743, 0.201168, 0.201871, 0.201883, 0.205853, 0.202267, 0.203418, 0.203852, 0.202374, 0.63029, 0.208932, 0.206088, 0.201946, 0.201888, 0.201867, 0.31802, 0.201865, 0.216526
1.26563, 1.80036, 0.878827, 0.195562, 1.94945, 0.921529, 0.283146, 0.194737, 0.195568, 0.19558, 0.19955, 0.195964, 0.197087, 0.197549, 0.196071, 0.646333, 0.203367, 0.200486, 0.19563, 0.19558, 0.195564, 0.307083, 0.195562, 0.207703
1.27351, 1.99757, 0.886397, 0.188948, 1.99939, 1.11118, 0.267762, 0.187974, 0.188953, 0.188965, 0.192935, 0.189349, 0.190453, 0.190935, 0.189457, 0.6681, 0.197539, 0.194822, 0.189005, 0.188962, 0.188949, 0.295232, 0.188948, 0.199198
1.28139, 3.99758, 0.900903, 0.182118, 2.449, 3.09668, 0.252016, 0.180971, 0.182123, 0.182135, 0.186105, 0.182519, 0.183609, 0.184105, 0.182627, 0.696489, 0.191568, 0.189307, 0.182166, 0.182129, 0.182119, 0.282687, 0.182118, 0.190968
1.28926, 0.204486, 0.923772, 0.175172, 1.48475, -0.719286, 0.236314, 0.173826, 0.175178, 0.17519, 0.179159, 0.175574, 0.176653, 0.177159, 0.175681, 0.732396, 0.185597, 0.184205, 0.175212, 0.175181, 0.175174, 0.269684, 0.175172, 0.183
1.29714, 0, 0.956466, 0.168211, 1.41421, -0.956466, 0.221016, 0.166636, 0.168217, 0.168229, 0.172198, 0.168613, 0.169684, 0.170198, 0.16872, 0.776694, 0.179788, 0.179837, 0.168245, 0.168218, 0.168213, 0.256467, 0.168211, 0.1753
1.30502, 0, 1.00046, 0.161332, 1.41421, -1.00046, 0.206428, 0.159494, 0.161338, 0.16135, 0.165318, 0.161734, 0.1628, 0.163318, 0.161841, 0.83021, 0.174318, 0.176591, 0.16136, 0.161338, 0.161334, 0.243279, 0.161332, 0.167893
1.3129, 1.78588, 1.05722, 0.154627, 1.94573, 0.728659, 0.192793, 0.152488, 0.154633, 0.154645, 0.158612, 0.155029, 0.156091, 0.156613, 0.155136, 0.893696, 0.169384, 0.17493, 0.154651, 0.154631, 0.154629, 0.230348, 0.154627, 0.160812
1.32078, 0.997596, 1.12817, 0.148177, 1.73136, -0.130571, 0.180286, 0.145694, 0.148182, 0.148194, 0.152161, 0.148578, 0.149638, 0.150162, 0.148685, 0.967815, 0.165191, 0.1754, 0.148196, 0.14818, 0.148178, 0.217879, 0.148177, 0.154095
1.32866, 1.21652, 1.21467, 0.142049, 1.79347, 0.00185764, 0.169019, 0.139176, 0.142055, 0.142067, 0.146032, 0.14245, 0.143508, 0.144034, 0.142558, 1.05311, 0.161956, 0.178626, 0.142065, 0.142052, 0.142051, 0.206046, 0.142049, 0.147778
1.33653, 0.778631, 1.31801, 0.136299, 1.66692, -0.539379, 0.159044, 0.132983, 0.136305, 0.136316, 0.140279, 0.1367, 0.137756, 0.138282, 0.136807, 1.15001, 0.159898, 0.185313, 0.136312, 0.136301, 0.1363, 0.194987, 0.136299, 0.141893
1.34441, 0.997608, 1.43938, 0.130965, 1.73136, -0.441769, 0.15036, 0.127146, 0.130971, 0.130982, 0.134942, 0.131366, 0.132419, 0.132947, 0.131473, 1.25878, 0.15923, 0.196219, 0.130976, 0.130966, 0.130966, 0.184798, 0.130965, 0.136461
1.35229, 0.997591, 1.57981, 0.12607, 1.73136, -0.582219, 0.142921, 0.121684, 0.126075, 0.126087, 0.130042, 0.12647, 0.127522, 0.128049, 0.126576, 1.37957, 0.16015, 0.212136, 0.126079, 0.126071, 0.126071, 0.175538, 0.12607, 0.131493
1.36017, 1.22617, 1.74015, 0.12162, 1.79615, -0.513983, 0.136649, 0.116595, 0.121625, 0.121637, 0.125587, 0.12202, 0.123069, 0.123597, 0.122126, 1.5124, 0.162828, 0.233838, 0.121627, 0.121621, 0.121621, 0.167224, 0.12162, 0.126988
1.36805, 1, 1.92101, 0.11761, 1.73205, -0.92101, 0.131437, 0.111867, 0.117615, 0.117627, 0.121569, 0.118008, 0.119056, 0.119583, 0.118115, 1.65712, 0.167395, 0.262025, 0.117616, 0.11761, 0.117611, 0.159838, 0.11761, 0.122933
1.37593, 3.76659, 2.12267, 0.114019, 2.40137, 1.64393, 0.127163, 0.107472, 0.114025, 0.114036, 0.117969, 0.114417, 0.115462, 0.115988, 0.114523, 1.8135, 0.173921, 0.29725, 0.114024, 0.11402, 0.114021, 0.153335, 0.114019, 0.119305
1.3838, 0.233407, 2.34505, 0.110821, 1.49446, -2.11165, 0.123692, 0.103373, 0.110826, 0.110838, 0.114758, 0.111218, 0.112259, 0.112783, 0.111323, 1.98124, 0.182408, 0.339835, 0.110825, 0.110821, 0.110822, 0.147644, 0.110821, 0.116072
1.39168, 4.28529, 2.58757, 0.107978, 2.50705, 1.69772, 0.120888, 0.0995262, 0.107984, 0.107995, 0.111901, 0.108374, 0.109411, 0.109934, 0.108479, 2.1599, 0.192771, 0.38979, 0.107981, 0.107978, 0.107979, 0.142681, 0.107978, 0.113196
1.39956, 3.75213, 2.84916, 0.105453, 2.39836, 0.902968, 0.118615, 0.0958837, 0.105459, 0.10547, 0.109358, 0.105847, 0.10688, 0.1074, 0.105952, 2.34906, 0.20483, 0.446737, 0.105456, 0.105454, 0.105455, 0.138354, 0.105453, 0.110638
