   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_141.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.589778, 0, 0.000143244, 2.83259e-05, 1.41421, -0.000143244, 2.85885e-05, 2.83259e-05, 2.83264e-05, 2.83276e-05, 2.87786e-05, 2.8527e-05, 2.83366e-05, 2.87019e-05, 2.85674e-05, 2.83861e-05, 7.96432e-05, 2.84252e-05, 2.8336e-05, 2.83278e-05, 2.83537e-05, 2.83357e-05, 7.19166e-05, 2.83259e-05, 4.59191e-05, 2.83259e-05, 2.89858e-05
0.597649, 0, 0.000220452, 4.74576e-05, 1.41421, -0.000220452, 4.78982e-05, 4.74576e-05, 4.74586e-05, 4.74606e-05, 4.82169e-05, 4.7795e-05, 4.74756e-05, 4.81451e-05, 4.78627e-05, 4.75587e-05, 0.000133519, 4.75827e-05, 4.74746e-05, 4.74609e-05, 4.74967e-05, 4.74746e-05, 0.000107278, 4.74578e-05, 7.05088e-05, 4.74576e-05, 4.85644e-05
0.605519, 0, 0.000338997, 7.81302e-05, 1.41421, -0.000338997, 7.88562e-05, 7.81302e-05, 7.81317e-05, 7.81351e-05, 7.93815e-05, 7.86863e-05, 7.81599e-05, 7.93681e-05, 7.87977e-05, 7.82967e-05, 0.000219961, 7.82872e-05, 7.81582e-05, 7.81356e-05, 7.81847e-05, 7.8159e-05, 0.000159887, 7.81305e-05, 0.00010867, 7.81302e-05, 7.99541e-05
0.61339, 0, 0.000519445, 0.000126405, 1.41421, -0.000519445, 0.000127581, 0.000126405, 0.000126408, 0.000126413, 0.000128432, 0.000127306, 0.000126453, 0.0001286, 0.000127486, 0.000126675, 0.000356121, 0.000126602, 0.000126451, 0.000126414, 0.000126481, 0.000126453, 0.000237745, 0.000126406, 0.000167354, 0.000126405, 0.000129359
0.621261, 0, 0.00079123, 0.000200994, 1.41421, -0.00079123, 0.000202866, 0.000200994, 0.000200998, 0.000201007, 0.00020422, 0.000202428, 0.000201071, 0.000204825, 0.000202715, 0.000201423, 0.000566684, 0.000201239, 0.000201066, 0.000201008, 0.000201099, 0.000201073, 0.000352154, 0.000200995, 0.000256556, 0.000200994, 0.000205697
0.629131, 0, 0.00119567, 0.000314139, 1.41421, -0.00119567, 0.000317069, 0.000314139, 0.000314146, 0.000314159, 0.000319188, 0.000316383, 0.000314259, 0.000320722, 0.000316833, 0.000314811, 0.000886392, 0.000314445, 0.000314252, 0.000314161, 0.000314284, 0.000314267, 0.000518821, 0.000314141, 0.000390349, 0.000314139, 0.000321499
0.637002, 0, 0.00178955, 0.000482641, 1.41421, -0.00178955, 0.000487147, 0.000482641, 0.00048265, 0.000482671, 0.000490408, 0.000486092, 0.000482825, 0.000493773, 0.000486784, 0.000483675, 0.001363, 0.000483021, 0.000482815, 0.000482675, 0.000482839, 0.000482845, 0.000759147, 0.000482643, 0.000588114, 0.000482641, 0.000493962
0.644873, 0, 0.00264928, 0.000729022, 1.41421, -0.00264928, 0.000735838, 0.000729022, 0.000729036, 0.000729067, 0.00074077, 0.000734242, 0.0007293, 0.000747549, 0.000735289, 0.000730585, 0.00206066, 0.000729493, 0.000729284, 0.000729073, 0.000729292, 0.00072934, 0.00110173, 0.000729024, 0.000875951, 0.000729022, 0.000746147
0.652743, 0, 0.00387538, 0.00108273, 1.41421, -0.00387538, 0.00109286, 0.00108273, 0.00108275, 0.00108279, 0.0011002, 0.00109049, 0.00108314, 0.00111306, 0.00109205, 0.00108505, 0.0030634, 0.00108331, 0.00108312, 0.0010828, 0.00108309, 0.00108322, 0.00158398, 0.00108273, 0.00128819, 0.00108273, 0.0011082
0.660614, 0, 0.00559706, 0.0015813, 1.41421, -0.00559706, 0.00159613, 0.0015813, 0.00158133, 0.0015814, 0.00160686, 0.00159266, 0.00158191, 0.00163018, 0.00159494, 0.0015847, 0.00447866, 0.00158202, 0.00158187, 0.00158141, 0.0015818, 0.00158204, 0.00225372, 0.00158131, 0.00186897, 0.0015813, 0.00161856
0.668485, 0, 0.00797644, 0.00227134, 1.41421, -0.00797644, 0.00229268, 0.00227134, 0.00227138, 0.00227148, 0.00230812, 0.00228768, 0.00227221, 0.0023488, 0.00229096, 0.00227623, 0.00644015, 0.00227223, 0.00227216, 0.0022715, 0.00227201, 0.00227245, 0.0031706, 0.00227135, 0.00267359, 0.00227134, 0.00232495
0.676356, 0, 0.0112119, 0.0032091, 1.41421, -0.0112119, 0.00323931, 0.0032091, 0.00320917, 0.0032093, 0.00326116, 0.00323224, 0.00321034, 0.00332987, 0.00323687, 0.00321603, 0.00910987, 0.0032102, 0.00321027, 0.00320933, 0.00321001, 0.00321073, 0.00440721, 0.00320911, 0.00376973, 0.0032091, 0.00328499
0.684226, 0, 0.0155396, 0.00446046, 1.41421, -0.0155396, 0.00450252, 0.00446046, 0.00446055, 0.00446074, 0.00453296, 0.00449268, 0.00446218, 0.00464563, 0.00449913, 0.00447011, 0.0126783, 0.0044618, 0.00446208, 0.00446077, 0.00446168, 0.00446282, 0.00604933, 0.00446047, 0.00523796, 0.00446046, 0.00456616
0.692097, 0, 0.0212332, 0.00610014, 1.41421, -0.0212332, 0.00615779, 0.00610014, 0.00610026, 0.00610052, 0.0061995, 0.00614429, 0.00610249, 0.00637938, 0.00615314, 0.00611336, 0.0173625, 0.00610178, 0.00610236, 0.00610057, 0.00610178, 0.00610351, 0.00819536, 0.00610016, 0.00717184, 0.00610014, 0.00624501
0.699968, 0, 0.0285997, 0.00820981, 1.41421, -0.0285997, 0.00828757, 0.00820981, 0.00820998, 0.00821033, 0.00834384, 0.00826937, 0.00821299, 0.00862395, 0.00828131, 0.00822765, 0.0234015, 0.00821181, 0.00821281, 0.0082104, 0.00821201, 0.00821456, 0.0109543, 0.00820984, 0.00967685, 0.00820981, 0.00840525
0.707838, 0, 0.0379731, 0.0108752, 1.41421, -0.0379731, 0.0109785, 0.0108752, 0.0108754, 0.0108759, 0.0110532, 0.0109543, 0.0108795, 0.0114792, 0.0109702, 0.0108989, 0.0310481, 0.0108777, 0.0108792, 0.010876, 0.0108782, 0.0108818, 0.0144424, 0.0108753, 0.0128688, 0.0108752, 0.0111348
0.715709, 0, 0.0497026, 0.014182, 1.41421, -0.0497026, 0.014317, 0.014182, 0.0141822, 0.0141829, 0.0144146, 0.0142854, 0.0141875, 0.0150482, 0.0143061, 0.0142129, 0.0405575, 0.0141849, 0.0141872, 0.014183, 0.0141858, 0.014191, 0.0187775, 0.014182, 0.0168708, 0.014182, 0.0145214
0.72358, 0, 0.0641385, 0.0182102, 1.41421, -0.0641385, 0.018384, 0.0182102, 0.0182106, 0.0182114, 0.0185098, 0.0183433, 0.0182173, 0.0194318, 0.01837, 0.0182501, 0.0521731, 0.0182137, 0.0182169, 0.0182115, 0.0182153, 0.0182224, 0.0240727, 0.0182103, 0.0218105, 0.0182102, 0.0186474
0.73145, 0, 0.0816145, 0.0230286, 1.41421, -0.0816145, 0.0232491, 0.0230286, 0.0230291, 0.0230301, 0.0234087, 0.0231975, 0.0230376, 0.0247226, 0.0232313, 0.0230792, 0.0661089, 0.0230328, 0.0230371, 0.0230303, 0.0230353, 0.0230448, 0.0304273, 0.0230287, 0.0278156, 0.0230286, 0.0235834
0.739321, 0, 0.102428, 0.0286878, 1.41421, -0.102428, 0.0289634, 0.0286878, 0.0286884, 0.0286897, 0.0291628, 0.0288989, 0.0286991, 0.0309975, 0.0289412, 0.028751, 0.0825314, 0.0286927, 0.0286984, 0.0286899, 0.0286965, 0.0287092, 0.0379178, 0.0286879, 0.0350111, 0.0286878, 0.0293816
0.747192, 1.91893, 0.12682, 0.0352138, 1.97963, 1.79211, 0.0355533, 0.0352138, 0.0352145, 0.035216, 0.0357989, 0.0354738, 0.0352276, 0.0383104, 0.0355259, 0.0352916, 0.10154, 0.0352196, 0.0352268, 0.0352164, 0.035225, 0.0352417, 0.0465872, 0.0352139, 0.0435159, 0.0352138, 0.036069
0.755063, 1.03812, 0.154958, 0.0426022, 1.74302, 0.88316, 0.0430145, 0.0426022, 0.0426031, 0.042605, 0.0433129, 0.042918, 0.0426191, 0.0466844, 0.0429812, 0.0426968, 0.123153, 0.0426089, 0.0426181, 0.0426054, 0.0426167, 0.0426384, 0.0564364, 0.0426024, 0.053442, 0.0426022, 0.0436419
0.762933, 0.0429516, 0.186921, 0.050814, 1.42932, -0.143969, 0.0513078, 0.050814, 0.050815, 0.0508173, 0.0516652, 0.0511923, 0.0508342, 0.0561052, 0.051268, 0.0509273, 0.14729, 0.0508218, 0.050833, 0.0508179, 0.0508326, 0.0508605, 0.0674156, 0.0508142, 0.0648947, 0.050814, 0.0520609
0.770804, 0, 0.222689, 0.0597729, 1.41421, -0.222689, 0.0603564, 0.0597729, 0.0597741, 0.0597768, 0.0607786, 0.0602198, 0.0597968, 0.0665166, 0.0603093, 0.0599067, 0.173766, 0.0597818, 0.0597953, 0.0597775, 0.0597965, 0.0598324, 0.0794191, 0.0597731, 0.0779751, 0.0597729, 0.061249
0.778675, 0.949823, 0.262145, 0.0693657, 1.7175, 0.687678, 0.0700461, 0.0693657, 0.0693672, 0.0693703, 0.0705385, 0.0698869, 0.0693936, 0.0778168, 0.0699911, 0.0695218, 0.202294, 0.0693758, 0.0693918, 0.0693712, 0.0693956, 0.0694419, 0.0922835, 0.069366, 0.0927852, 0.0693657, 0.0710913
0.786545, 0.050177, 0.305079, 0.0794449, 1.43184, -0.254902, 0.0802283, 0.0794449, 0.0794466, 0.0794502, 0.0807951, 0.0800449, 0.0794769, 0.0898588, 0.0801649, 0.0796246, 0.232484, 0.0794562, 0.0794749, 0.0794514, 0.0794824, 0.0795424, 0.10579, 0.0794452, 0.109433, 0.0794449, 0.0814382
0.794416, 0.944998, 0.351203, 0.0898346, 1.7161, 0.593796, 0.0907254, 0.0898346, 0.0898365, 0.0898406, 0.09137, 0.0905169, 0.089871, 0.102453, 0.0906533, 0.090039, 0.263864, 0.0898472, 0.0898686, 0.0898422, 0.0898815, 0.0899603, 0.119672, 0.089835, 0.128039, 0.0898346, 0.0921117
0.802287, 0.0550018, 0.400167, 0.100338, 1.43353, -0.345165, 0.101339, 0.100338, 0.10034, 0.100345, 0.102063, 0.101105, 0.100379, 0.115372, 0.101258, 0.100568, 0.295896, 0.100352, 0.100376, 0.100347, 0.100396, 0.100501, 0.133623, 0.100338, 0.14874, 0.100338, 0.102912
0.810157, 0.940181, 0.451589, 0.110748, 1.7147, 0.488592, 0.11186, 0.110748, 0.110751, 0.110756, 0.112665, 0.1116, 0.110794, 0.128363, 0.11177, 0.111003, 0.328007, 0.110763, 0.11079, 0.110759, 0.110821, 0.110963, 0.147319, 0.110749, 0.171693, 0.110748, 0.113632
0.818028, 0.997584, 0.505069, 0.120858, 1.73135, 0.492514, 0.12208, 0.120858, 0.120861, 0.120866, 0.122965, 0.121794, 0.120908, 0.141153, 0.121981, 0.121139, 0.359614, 0.120874, 0.120904, 0.12087, 0.120948, 0.121146, 0.160429, 0.120859, 0.197065, 0.120858, 0.124061
0.825899, 2.99759, 0.560218, 0.130472, 2.23553, 2.43737, 0.131802, 0.130472, 0.130475, 0.130481, 0.132763, 0.131491, 0.130527, 0.153468, 0.131693, 0.130777, 0.390159, 0.13049, 0.130522, 0.130487, 0.130583, 0.130862, 0.172636, 0.130473, 0.225026, 0.130472, 0.134006
0.833769, 0.997583, 0.616659, 0.139417, 1.73135, 0.380924, 0.140849, 0.139417, 0.13942, 0.139427, 0.141885, 0.140514, 0.139476, 0.165041, 0.140732, 0.139746, 0.419133, 0.139436, 0.13947, 0.139434, 0.139553, 0.139952, 0.18366, 0.139418, 0.255729, 0.139417, 0.143294
0.84164, 2.92814, 0.674042, 0.147549, 2.21994, 2.2541, 0.149078, 0.147549, 0.147552, 0.147559, 0.150183, 0.14872, 0.147612, 0.17563, 0.148952, 0.1479, 0.446103, 0.147569, 0.147605, 0.14757, 0.147717, 0.148292, 0.193268, 0.14755, 0.289279, 0.147549, 0.151789
0.849511, 0.138923, 0.732029, 0.154762, 1.46251, -0.593106, 0.156379, 0.154762, 0.154765, 0.154773, 0.157549, 0.156001, 0.154828, 0.185027, 0.156246, 0.155133, 0.470733, 0.154782, 0.15482, 0.154787, 0.154969, 0.1558, 0.201293, 0.154762, 0.325701, 0.154762, 0.159392
0.857382, 0, 0.790279, 0.160988, 1.41421, -0.790279, 0.162687, 0.160988, 0.160992, 0.161, 0.163916, 0.162289, 0.161058, 0.193074, 0.162547, 0.161378, 0.492787, 0.161009, 0.161049, 0.161019, 0.161243, 0.162443, 0.207638, 0.160989, 0.364902, 0.160988, 0.16605
0.865252, 1.9233, 0.848424, 0.166203, 1.98073, 1.07487, 0.167975, 0.166203, 0.166207, 0.166215, 0.169256, 0.16756, 0.166276, 0.199661, 0.167828, 0.16661, 0.512143, 0.166225, 0.166265, 0.166241, 0.166517, 0.168238, 0.21228, 0.166204, 0.40663, 0.166203, 0.171757
0.873123, 0.997599, 0.906045, 0.17042, 1.73136, 0.0915543, 0.172256, 0.17042, 0.170424, 0.170433, 0.173582, 0.171825, 0.170495, 0.20474, 0.172102, 0.170841, 0.528777, 0.170442, 0.170483, 0.170467, 0.170805, 0.173254, 0.215268, 0.170421, 0.450444, 0.17042, 0.176552
0.880994, 1.0791, 0.962642, 0.173687, 1.75474, 0.116461, 0.175578, 0.173687, 0.173691, 0.1737, 0.176943, 0.175134, 0.173764, 0.208321, 0.175419, 0.174121, 0.542765, 0.173709, 0.17375, 0.173744, 0.174157, 0.177603, 0.216717, 0.173688, 0.495692, 0.173687, 0.180517
0.888864, 0, 1.01763, 0.17608, 1.41421, -1.01763, 0.178019, 0.17608, 0.176085, 0.176093, 0.179417, 0.177563, 0.17616, 0.210467, 0.177854, 0.176525, 0.554258, 0.176102, 0.176143, 0.176151, 0.176652, 0.181437, 0.216791, 0.176081, 0.541503, 0.17608, 0.183772
0.896735, 1.8273, 1.07031, 0.177698, 1.95635, 0.756991, 0.179677, 0.177698, 0.177703, 0.177712, 0.181102, 0.179211, 0.177779, 0.211294, 0.179507, 0.178151, 0.56347, 0.17772, 0.17776, 0.177786, 0.178391, 0.184941, 0.215696, 0.177699, 0.586807, 0.177698, 0.186473
0.904606, 1.1727, 1.11991, 0.178654, 1.78121, 0.0527905, 0.180666, 0.178654, 0.178658, 0.178667, 0.182112, 0.18019, 0.178736, 0.210957, 0.18049, 0.179114, 0.570655, 0.178675, 0.178713, 0.178762, 0.179486, 0.188316, 0.213658, 0.178654, 0.630365, 0.178654, 0.188802
0.912476, 1.81766, 1.16562, 0.179066, 1.95388, 0.652037, 0.181108, 0.179066, 0.17907, 0.179079, 0.182568, 0.180622, 0.179149, 0.209643, 0.180925, 0.179532, 0.576093, 0.179087, 0.179123, 0.179199, 0.180058, 0.191776, 0.210914, 0.179066, 0.670831, 0.179066, 0.190964
0.920347, 2.18234, 1.20661, 0.179055, 2.04508, 0.975726, 0.181123, 0.179055, 0.17906, 0.179069, 0.182593, 0.180627, 0.179139, 0.207554, 0.180932, 0.179526, 0.58007, 0.179076, 0.17911, 0.179219, 0.180227, 0.195524, 0.207693, 0.179056, 0.70683, 0.179055, 0.19318
0.928218, 3.90401, 1.24211, 0.178738, 2.42982, 2.66191, 0.18083, 0.178738, 0.178743, 0.178752, 0.182304, 0.180323, 0.178823, 0.204905, 0.180629, 0.179213, 0.582862, 0.178758, 0.17879, 0.178937, 0.180108, 0.199747, 0.204209, 0.178739, 0.73704, 0.178738, 0.195685
0.936089, 0.0959867, 1.27145, 0.178222, 1.44775, -1.17547, 0.180338, 0.178222, 0.178227, 0.178236, 0.181809, 0.179816, 0.178307, 0.201902, 0.180123, 0.1787, 0.584731, 0.178242, 0.17827, 0.178463, 0.179806, 0.204597, 0.200651, 0.178223, 0.760293, 0.178222, 0.19872
0.943959, 0, 1.29417, 0.177603, 1.41421, -1.29417, 0.179745, 0.177603, 0.177607, 0.177617, 0.181205, 0.179204, 0.177689, 0.19874, 0.179511, 0.178082, 0.58591, 0.177622, 0.177648, 0.177892, 0.179412, 0.210178, 0.197178, 0.177604, 0.77566, 0.177603, 0.202524
0.95183, 1, 1.31003, 0.176964, 1.73205, -0.310026, 0.179136, 0.176964, 0.176968, 0.176978, 0.180578, 0.17857, 0.177049, 0.195594, 0.178877, 0.177445, 0.586604, 0.176982, 0.177005, 0.17731, 0.179004, 0.216536, 0.193915, 0.176964, 0.782524, 0.176964, 0.207334
0.959701, 0.894363, 1.31903, 0.176373, 1.70128, -0.424668, 0.178584, 0.176373, 0.176377, 0.176387, 0.179996, 0.177983, 0.176459, 0.192613, 0.178291, 0.176855, 0.586986, 0.176391, 0.176411, 0.176784, 0.178644, 0.22365, 0.190957, 0.176374, 0.780638, 0.176373, 0.213368
0.967571, 3.88956, 1.32148, 0.175887, 2.42684, 2.56808, 0.178148, 0.175887, 0.175891, 0.175901, 0.179516, 0.1775, 0.175973, 0.189913, 0.177807, 0.17637, 0.587196, 0.175904, 0.175921, 0.176374, 0.178381, 0.231428, 0.188371, 0.175888, 0.770148, 0.175887, 0.220818
0.975442, 1.21607, 1.31793, 0.175548, 1.79334, -0.101859, 0.177874, 0.175548, 0.175552, 0.175562, 0.179181, 0.177162, 0.175634, 0.187586, 0.177469, 0.176031, 0.587346, 0.175565, 0.175579, 0.176125, 0.17825, 0.239705, 0.186193, 0.175549, 0.751592, 0.175548, 0.229839
0.983313, 1, 1.30916, 0.175387, 1.73205, -0.309156, 0.177801, 0.175386, 0.175391, 0.175401, 0.179023, 0.177002, 0.175473, 0.185688, 0.177309, 0.17587, 0.587521, 0.175404, 0.175415, 0.17607, 0.178273, 0.248252, 0.184443, 0.175387, 0.72586, 0.175387, 0.240532
0.991183, 3, 1.29609, 0.175424, 2.23607, 1.70391, 0.177955, 0.175423, 0.175428, 0.175438, 0.179062, 0.17704, 0.17551, 0.184254, 0.177347, 0.175908, 0.587783, 0.175441, 0.17545, 0.176237, 0.178463, 0.256789, 0.18312, 0.175424, 0.694138, 0.175424, 0.252928
0.999054, 1, 1.27976, 0.17567, 1.73205, -0.27976, 0.178357, 0.175669, 0.175674, 0.175684, 0.179309, 0.177287, 0.175756, 0.183291, 0.177593, 0.176154, 0.588171, 0.175688, 0.175694, 0.176647, 0.178825, 0.264997, 0.182211, 0.17567, 0.657826, 0.17567, 0.26698
1.00692, 2.87991, 1.26122, 0.176128, 2.20905, 1.61869, 0.179022, 0.176127, 0.176132, 0.176142, 0.179769, 0.177746, 0.176214, 0.182787, 0.178052, 0.176612, 0.588711, 0.176147, 0.176152, 0.177319, 0.179359, 0.272546, 0.181693, 0.176129, 0.618444, 0.176128, 0.282545
1.0148, 1.12009, 1.24145, 0.176795, 1.76638, -0.121362, 0.179962, 0.176794, 0.176799, 0.176809, 0.180436, 0.178413, 0.176881, 0.182715, 0.178718, 0.177279, 0.589412, 0.176815, 0.176819, 0.178274, 0.180055, 0.279116, 0.181537, 0.176795, 0.577535, 0.176795, 0.299383
1.02267, 0, 1.22134, 0.177659, 1.41421, -1.22134, 0.181187, 0.177659, 0.177664, 0.177674, 0.181301, 0.179278, 0.177746, 0.183035, 0.179583, 0.178144, 0.590271, 0.177683, 0.177685, 0.179542, 0.180905, 0.28442, 0.18171, 0.17766, 0.536579, 0.177659, 0.317149
1.03054, 2, 1.20162, 0.178708, 2, 0.798378, 0.182707, 0.178707, 0.178712, 0.178722, 0.18235, 0.180326, 0.178794, 0.183698, 0.180631, 0.179192, 0.591273, 0.178734, 0.178736, 0.181163, 0.181893, 0.288229, 0.182176, 0.178709, 0.49691, 0.178708, 0.335407
1.03841, 0.870264, 1.18284, 0.17992, 1.69419, -0.312579, 0.184534, 0.179918, 0.179924, 0.179934, 0.183562, 0.181538, 0.180006, 0.184651, 0.181843, 0.180405, 0.592397, 0.179951, 0.179953, 0.1832, 0.183005, 0.290389, 0.182896, 0.179921, 0.459656, 0.17992, 0.353638
1.04628, 1.12974, 1.1654, 0.181273, 1.76911, -0.035665, 0.186682, 0.181271, 0.181277, 0.181287, 0.184915, 0.182891, 0.181359, 0.185837, 0.183196, 0.181757, 0.593611, 0.181309, 0.181313, 0.185747, 0.184221, 0.290832, 0.183831, 0.181273, 0.425708, 0.181273, 0.371263
1.05415, 1, 1.14955, 0.182739, 1.73205, -0.149545, 0.189172, 0.182736, 0.182744, 0.182753, 0.186381, 0.184358, 0.182826, 0.187198, 0.184663, 0.183224, 0.594876, 0.182783, 0.182789, 0.188939, 0.185521, 0.289579, 0.184943, 0.18274, 0.395689, 0.182739, 0.387675
1.06202, 1, 1.13544, 0.18429, 1.73205, -0.135435, 0.192027, 0.184286, 0.184294, 0.184304, 0.187932, 0.185908, 0.184376, 0.188677, 0.186213, 0.184775, 0.596146, 0.184342, 0.184351, 0.192964, 0.186882, 0.286739, 0.18619, 0.184291, 0.36997, 0.18429, 0.402272
1.06989, 1.72126, 1.12319, 0.185892, 1.92906, 0.598069, 0.195274, 0.185888, 0.185897, 0.185907, 0.189534, 0.187511, 0.185979, 0.190219, 0.187816, 0.186377, 0.597368, 0.185957, 0.18597, 0.198076, 0.18828, 0.282493, 0.187532, 0.185893, 0.348681, 0.185892, 0.414491
1.07776, 1.13694, 1.11295, 0.187512, 1.77114, 0.02399, 0.198943, 0.187506, 0.187516, 0.187526, 0.191154, 0.189131, 0.187598, 0.191773, 0.189435, 0.187997, 0.598484, 0.187591, 0.187609, 0.204606, 0.189686, 0.277084, 0.188926, 0.187513, 0.331746, 0.187512, 0.423846
1.08563, 1.1418, 1.10492, 0.189113, 1.77251, 0.0368851, 0.203064, 0.189105, 0.189117, 0.189127, 0.192755, 0.190731, 0.189199, 0.193288, 0.191036, 0.189597, 0.599429, 0.189211, 0.189233, 0.212971, 0.191072, 0.270788, 0.190333, 0.189113, 0.318917, 0.189113, 0.429963
1.0935, 0.853381, 1.09942, 0.190656, 1.6892, -0.24604, 0.207661, 0.190646, 0.19066, 0.19067, 0.194298, 0.192274, 0.190742, 0.194719, 0.192579, 0.191141, 0.600137, 0.190779, 0.190805, 0.223677, 0.192405, 0.263898, 0.191707, 0.190657, 0.309822, 0.190656, 0.432597
1.10137, 0.99761, 1.09693, 0.192103, 1.73136, -0.0993172, 0.212751, 0.19209, 0.192107, 0.192117, 0.195745, 0.193722, 0.192189, 0.196023, 0.194026, 0.192588, 0.600538, 0.192257, 0.192286, 0.237317, 0.19365, 0.256695, 0.193008, 0.192104, 0.304002, 0.192103, 0.431656
1.10924, 1.99757, 1.09804, 0.193414, 1.99939, 0.899534, 0.21833, 0.193397, 0.193418, 0.193428, 0.197056, 0.195032, 0.1935, 0.197161, 0.195337, 0.193898, 0.600564, 0.193607, 0.193637, 0.254552, 0.194771, 0.249438, 0.194191, 0.193414, 0.300951, 0.193414, 0.427199
1.11711, 1.15144, 1.10348, 0.194548, 1.77523, 0.0479573, 0.224374, 0.194527, 0.194552, 0.194562, 0.19819, 0.196166, 0.194634, 0.198094, 0.196471, 0.195032, 0.600149, 0.194791, 0.194818, 0.27609, 0.195731, 0.24234, 0.195214, 0.194548, 0.300146, 0.194548, 0.419434
1.12499, 0.843745, 1.11403, 0.195464, 1.68634, -0.270289, 0.230826, 0.195438, 0.195469, 0.195479, 0.199106, 0.197083, 0.195551, 0.198788, 0.197388, 0.195949, 0.599235, 0.19577, 0.195788, 0.302636, 0.19649, 0.235564, 0.196035, 0.195465, 0.301075, 0.195464, 0.408695
1.13286, 4.68025, 1.13048, 0.196124, 2.58462, 3.54976, 0.237592, 0.196091, 0.196128, 0.196138, 0.199766, 0.197742, 0.19621, 0.199211, 0.198047, 0.196609, 0.597777, 0.196508, 0.196509, 0.334843, 0.197009, 0.229218, 0.196611, 0.196125, 0.30325, 0.196124, 0.395421
1.14073, 2.31493, 1.15351, 0.196487, 2.07724, 1.16142, 0.244539, 0.196446, 0.196492, 0.196502, 0.200129, 0.198106, 0.196574, 0.199329, 0.198411, 0.196972, 0.595744, 0.196968, 0.196942, 0.373233, 0.197247, 0.223352, 0.196902, 0.196488, 0.306228, 0.196487, 0.380122
1.1486, 1.16107, 1.18358, 0.196517, 1.77794, -0.022506, 0.251488, 0.196465, 0.196521, 0.196531, 0.200159, 0.198135, 0.196603, 0.199113, 0.19844, 0.197001, 0.593128, 0.197117, 0.197048, 0.418126, 0.197168, 0.217969, 0.196869, 0.196518, 0.309609, 0.196517, 0.363341
1.15647, 1, 1.22087, 0.196176, 1.73205, -0.22087, 0.258223, 0.196113, 0.196181, 0.196191, 0.199819, 0.197795, 0.196263, 0.198534, 0.1981, 0.196661, 0.589945, 0.196921, 0.196794, 0.469547, 0.196733, 0.213027, 0.196475, 0.196177, 0.313042, 0.196176, 0.345622
1.16434, 0, 1.26515, 0.195434, 1.41421, -1.26515, 0.264492, 0.195355, 0.195438, 0.195448, 0.199076, 0.197052, 0.19552, 0.197565, 0.197357, 0.195919, 0.586245, 0.196353, 0.196145, 0.527159, 0.195908, 0.208455, 0.195685, 0.195435, 0.316224, 0.195434, 0.327478
1.17221, 2, 1.3157, 0.19426, 2, 0.684295, 0.270023, 0.194162, 0.194264, 0.194274, 0.197902, 0.195878, 0.194346, 0.196182, 0.196183, 0.194744, 0.582119, 0.195386, 0.195074, 0.590191, 0.194664, 0.204158, 0.194471, 0.19426, 0.318896, 0.19426, 0.309364
1.18008, 1.65372, 1.37135, 0.192629, 1.91147, 0.28237, 0.274533, 0.19251, 0.192634, 0.192643, 0.196271, 0.194248, 0.192716, 0.194362, 0.194552, 0.193114, 0.577698, 0.193999, 0.193555, 0.657411, 0.192974, 0.200032, 0.192806, 0.19263, 0.320842, 0.192629, 0.291659
1.18795, 2.17072, 1.4304, 0.190523, 2.04224, 0.740323, 0.277748, 0.190378, 0.190528, 0.190538, 0.194165, 0.192142, 0.19061, 0.192088, 0.192447, 0.191008, 0.573165, 0.192175, 0.19157, 0.727121, 0.190817, 0.19597, 0.190671, 0.190524, 0.321879, 0.190523, 0.274657
1.19582, 1.17555, 1.49074, 0.18793, 1.78201, -0.315189, 0.279424, 0.187752, 0.187934, 0.187944, 0.191572, 0.189548, 0.188016, 0.18935, 0.189853, 0.188414, 0.568756, 0.189902, 0.189107, 0.797197, 0.188179, 0.191873, 0.188053, 0.18793, 0.321862, 0.18793, 0.258561
1.20369, 1.63926, 1.54995, 0.184843, 1.90768, 0.0893158, 0.279358, 0.184628, 0.184848, 0.184857, 0.188485, 0.186462, 0.18493, 0.18614, 0.186766, 0.185328, 0.564772, 0.187177, 0.186161, 0.865179, 0.185056, 0.187652, 0.184945, 0.184844, 0.320674, 0.184843, 0.24349
1.21156, 1.36074, 1.60544, 0.181268, 1.83323, -0.244701, 0.277413, 0.181008, 0.181272, 0.181282, 0.18491, 0.182886, 0.181354, 0.182462, 0.183191, 0.181752, 0.561574, 0.184, 0.182739, 0.928399, 0.181448, 0.183236, 0.181352, 0.181268, 0.31823, 0.181268, 0.22949
1.21943, 2.81481, 1.65468, 0.177216, 2.19427, 1.16013, 0.27352, 0.176903, 0.177221, 0.177231, 0.180858, 0.178835, 0.177303, 0.178327, 0.17914, 0.177701, 0.559593, 0.180383, 0.178856, 0.984141, 0.17737, 0.178574, 0.177285, 0.177217, 0.314476, 0.177216, 0.216545
