   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_164.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
5.81714, 8.91933, 11.6998, 11.6885, 3.30444, -2.78047, 0, 11.6885, 11.6885, 11.6897, 11.6985, 11.6885, 11.6885, 11.6885, 11.6885, 11.6885, 11.6885, 11.6885, 11.6885, 11.6885, 11.6885, 11.6885, 11.6885, 11.6885
5.82471, 6.41053, 11.7223, 11.7075, 2.90009, -5.31175, 0, 11.7075, 11.7075, 11.7085, 11.7212, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075
5.83228, 10.3366, 11.7455, 11.7261, 3.51235, -1.40889, 0, 11.7261, 11.7262, 11.727, 11.7446, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261
5.83985, 8.93624, 11.7697, 11.7445, 3.307, -2.83342, 0, 11.7445, 11.7446, 11.7452, 11.7689, 11.7445, 11.7445, 11.7445, 11.7445, 11.7445, 11.7445, 11.7445, 11.7445, 11.7445, 11.7445, 11.7445, 11.7445, 11.7445
5.84742, 12.2974, 11.7948, 11.7626, 3.78119, 0.502556, 0, 11.7626, 11.7627, 11.7632, 11.7943, 11.7626, 11.7626, 11.7626, 11.7626, 11.7626, 11.7626, 11.7626, 11.7626, 11.7626, 11.7626, 11.7626, 11.7626, 11.7626
5.85499, 4.71633, 11.8211, 11.7805, 2.59159, -7.10478, 0, 11.7805, 11.7805, 11.7809, 11.8206, 11.7805, 11.7805, 11.7805, 11.7805, 11.7805, 11.7805, 11.7805, 11.7805, 11.7805, 11.7805, 11.7805, 11.7805, 11.7805
5.86256, 8.64067, 11.8485, 11.798, 3.262, -3.2078, 0, 11.798, 11.7981, 11.7984, 11.8481, 11.798, 11.798, 11.798, 11.798, 11.798, 11.798, 11.798, 11.798, 11.798, 11.798, 11.798, 11.798, 11.798
5.87013, 10.3432, 11.8768, 11.8153, 3.5133, -1.53358, 0, 11.8153, 11.8154, 11.8156, 11.8765, 11.8153, 11.8153, 11.8153, 11.8153, 11.8153, 11.8153, 11.8153, 11.8153, 11.8153, 11.8153, 11.8153, 11.8153, 11.8153
5.8777, 12.6393, 11.906, 11.8324, 3.82613, 0.733289, 0, 11.8324, 11.8324, 11.8326, 11.9057, 11.8324, 11.8324, 11.8324, 11.8324, 11.8324, 11.8324, 11.8324, 11.8324, 11.8324, 11.8324, 11.8324, 11.8324, 11.8324
5.88527, 13.6434, 11.9357, 11.8492, 3.95517, 1.70768, 0, 11.8492, 11.8492, 11.8494, 11.9355, 11.8492, 11.8492, 11.8492, 11.8492, 11.8492, 11.8492, 11.8492, 11.8492, 11.8492, 11.8492, 11.8492, 11.8492, 11.8492
5.89284, 11.6523, 11.9655, 11.8658, 3.6949, -0.31325, 0, 11.8658, 11.8659, 11.8659, 11.9654, 11.8658, 11.8658, 11.8658, 11.8658, 11.8658, 11.8658, 11.8658, 11.8658, 11.8658, 11.8658, 11.8658, 11.8658, 11.8658
5.90041, 8.99058, 11.9951, 11.8823, 3.3152, -3.0045, 0, 11.8823, 11.8823, 11.8824, 11.9949, 11.8823, 11.8823, 11.8823, 11.8823, 11.8823, 11.8823, 11.8823, 11.8823, 11.8823, 11.8823, 11.8823, 11.8823, 11.8823
5.90798, 6.64486, 12.0238, 11.8986, 2.94021, -5.37897, 0, 11.8986, 11.8986, 11.8987, 12.0237, 11.8986, 11.8986, 11.8986, 11.8986, 11.8986, 11.8986, 11.8986, 11.8986, 11.8986, 11.8986, 11.8986, 11.8986, 11.8986
5.91555, 13.6604, 12.0512, 11.9148, 3.95732, 1.60916, 0, 11.9149, 11.9149, 11.9149, 12.0511, 11.9148, 11.9148, 11.9148, 11.9148, 11.9148, 11.9148, 11.9148, 11.9148, 11.9148, 11.9148, 11.9148, 11.9148, 11.9148
5.92312, 10.0208, 12.0768, 11.9311, 3.4671, -2.05608, 0, 11.9311, 11.9311, 11.9311, 12.0767, 11.9311, 11.9311, 11.9311, 11.9311, 11.9311, 11.9311, 11.9311, 11.9311, 11.9311, 11.9311, 11.9311, 11.9311, 11.9311
5.93069, 7.5954, 12.1002, 11.9473, 3.09764, -4.5048, 0, 11.9473, 11.9474, 11.9474, 12.1001, 11.9473, 11.9473, 11.9473, 11.9473, 11.9473, 11.9473, 11.9473, 11.9473, 11.9473, 11.9473, 11.9473, 11.9473, 11.9473
5.93826, 12.03, 12.121, 11.9637, 3.74566, -0.0910282, 0, 11.9637, 11.9637, 11.9637, 12.1209, 11.9637, 11.9637, 11.9637, 11.9637, 11.9637, 11.9637, 11.9637, 11.9637, 11.9637, 11.9637, 11.9637, 11.9637, 11.9637
5.94583, 13.9906, 12.1392, 11.9803, 3.99882, 1.85143, 0, 11.9803, 11.9803, 11.9803, 12.1391, 11.9803, 11.9803, 11.9803, 11.9803, 11.9803, 11.9803, 11.9803, 11.9803, 11.9803, 11.9803, 11.9803, 11.9803, 11.9803
5.9534, 9.86791, 12.1546, 11.9971, 3.44498, -2.28668, 0, 11.9972, 11.9972, 11.9972, 12.1545, 11.9971, 11.9971, 11.9971, 11.9971, 11.9971, 11.9971, 11.9971, 11.9971, 11.9971, 11.9972, 11.9971, 11.9971, 11.9971
5.96097, 18.0439, 12.1675, 12.0144, 4.47704, 5.87636, 0, 12.0144, 12.0144, 12.0144, 12.1674, 12.0144, 12.0144, 12.0144, 12.0144, 12.0144, 12.0144, 12.0144, 12.0144, 12.0144, 12.0144, 12.0144, 12.0144, 12.0144
5.96854, 9.59921, 12.1782, 12.032, 3.40576, -2.57899, 0, 12.0321, 12.0321, 12.0321, 12.1781, 12.032, 12.032, 12.032, 12.032, 12.032, 12.032, 12.032, 12.032, 12.032, 12.032, 12.032, 12.032, 12.032
5.97611, 15.0619, 12.1872, 12.0502, 4.1306, 2.87474, 0, 12.0502, 12.0503, 12.0503, 12.1871, 12.0502, 12.0502, 12.0502, 12.0502, 12.0502, 12.0502, 12.0502, 12.0502, 12.0502, 12.0502, 12.0502, 12.0502, 12.0502
5.98368, 13.2882, 12.1949, 12.069, 3.91001, 1.09325, 0, 12.069, 12.069, 12.069, 12.1948, 12.069, 12.069, 12.069, 12.069, 12.069, 12.069, 12.069, 12.069, 12.069, 12.069, 12.069, 12.069, 12.069
5.99125, 9.4795, 12.202, 12.0884, 3.38814, -2.72254, 0, 12.0884, 12.0884, 12.0884, 12.2019, 12.0884, 12.0884, 12.0884, 12.0884, 12.0884, 12.0884, 12.0884, 12.0884, 12.0884, 12.0884, 12.0884, 12.0884, 12.0884
5.99882, 5.48724, 12.2092, 12.1084, 2.73628, -6.72193, 0, 12.1085, 12.1085, 12.1085, 12.2091, 12.1084, 12.1084, 12.1084, 12.1084, 12.1084, 12.1084, 12.1084, 12.1084, 12.1084, 12.1084, 12.1084, 12.1084, 12.1084
6.00639, 9.98309, 12.2168, 12.1292, 3.46166, -2.23372, 0, 12.1292, 12.1292, 12.1292, 12.2167, 12.1292, 12.1292, 12.1292, 12.1292, 12.1292, 12.1292, 12.1292, 12.1292, 12.1292, 12.1292, 12.1292, 12.1292, 12.1292
6.01396, 12.57, 12.2254, 12.1506, 3.81707, 0.344606, 0, 12.1506, 12.1506, 12.1506, 12.2253, 12.1506, 12.1506, 12.1506, 12.1506, 12.1506, 12.1506, 12.1506, 12.1506, 12.1506, 12.1506, 12.1506, 12.1506, 12.1506
6.02153, 12.2696, 12.2354, 12.1727, 3.77751, 0.034133, 0, 12.1727, 12.1727, 12.1727, 12.2353, 12.1727, 12.1727, 12.1727, 12.1727, 12.1727, 12.1727, 12.1727, 12.1727, 12.1727, 12.1727, 12.1727, 12.1727, 12.1727
6.0291, 13.3984, 12.247, 12.1954, 3.92408, 1.15136, 0, 12.1954, 12.1954, 12.1954, 12.2469, 12.1954, 12.1954, 12.1954, 12.1954, 12.1954, 12.1954, 12.1954, 12.1954, 12.1954, 12.1954, 12.1954, 12.1954, 12.1954
6.03666, 11.9805, 12.2604, 12.2186, 3.73905, -0.279871, 0, 12.2186, 12.2186, 12.2187, 12.2603, 12.2186, 12.2186, 12.2186, 12.2186, 12.2186, 12.2186, 12.2186, 12.2186, 12.2186, 12.2186, 12.2186, 12.2186, 12.2186
6.04423, 12.1291, 12.2756, 12.2424, 3.75887, -0.146424, 0, 12.2424, 12.2424, 12.2424, 12.2755, 12.2424, 12.2424, 12.2424, 12.2424, 12.2424, 12.2424, 12.2424, 12.2424, 12.2424, 12.2424, 12.2424, 12.2424, 12.2424
6.0518, 11.1138, 12.2925, 12.2666, 3.6213, -1.17864, 0, 12.2666, 12.2666, 12.2666, 12.2924, 12.2666, 12.2666, 12.2666, 12.2666, 12.2666, 12.2666, 12.2666, 12.2666, 12.2666, 12.2666, 12.2666, 12.2666, 12.2666
6.05937, 15.5364, 12.3109, 12.2911, 4.18764, 3.22542, 0, 12.2911, 12.2911, 12.2912, 12.3108, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911
6.06694, 19.2506, 12.3309, 12.3159, 4.60984, 6.91974, 0, 12.3159, 12.3159, 12.316, 12.3308, 12.3159, 12.3159, 12.3159, 12.3159, 12.3159, 12.3159, 12.3159, 12.3159, 12.3159, 12.3159, 12.3159, 12.3159, 12.3159
6.07451, 18.5998, 12.352, 12.3409, 4.5387, 6.24779, 0, 12.3409, 12.341, 12.341, 12.3519, 12.3409, 12.3409, 12.3409, 12.3409, 12.3409, 12.3409, 12.3409, 12.3409, 12.3409, 12.3409, 12.3409, 12.3409, 12.3409
6.08208, 16.3417, 12.3741, 12.366, 4.28272, 3.9676, 0, 12.3661, 12.3661, 12.3661, 12.374, 12.366, 12.366, 12.366, 12.366, 12.366, 12.366, 12.366, 12.366, 12.366, 12.366, 12.366, 12.366, 12.366
6.08965, 16.4327, 12.397, 12.3912, 4.29333, 4.03569, 0, 12.3912, 12.3912, 12.3913, 12.3969, 12.3912, 12.3912, 12.3912, 12.3912, 12.3912, 12.3912, 12.3912, 12.3912, 12.3912, 12.3912, 12.3912, 12.3912, 12.3912
6.09722, 18.976, 12.4204, 12.4164, 4.57996, 6.55557, 0, 12.4164, 12.4164, 12.4164, 12.4203, 12.4164, 12.4164, 12.4164, 12.4164, 12.4164, 12.4164, 12.4164, 12.4164, 12.4164, 12.4164, 12.4164, 12.4164, 12.4164
6.10479, 24.0335, 12.4443, 12.4414, 5.1023, 11.5892, 0, 12.4415, 12.4415, 12.4415, 12.4442, 12.4414, 12.4414, 12.4414, 12.4414, 12.4414, 12.4414, 12.4414, 12.4414, 12.4414, 12.4414, 12.4414, 12.4414, 12.4414
6.11236, 19.8694, 12.4683, 12.4664, 4.67647, 7.40104, 0, 12.4664, 12.4664, 12.4664, 12.4682, 12.4664, 12.4664, 12.4664, 12.4664, 12.4664, 12.4664, 12.4664, 12.4664, 12.4664, 12.4664, 12.4664, 12.4664, 12.4664
6.11993, 11.2456, 12.4925, 12.4912, 3.63945, -1.24693, 0, 12.4912, 12.4912, 12.4913, 12.4924, 12.4912, 12.4912, 12.4912, 12.4912, 12.4912, 12.4912, 12.4912, 12.4912, 12.4912, 12.4912, 12.4912, 12.4912, 12.4912
6.1275, 15.2401, 12.5167, 12.5158, 4.15212, 2.7234, 0, 12.5159, 12.5159, 12.5159, 12.5166, 12.5158, 12.5158, 12.5158, 12.5158, 12.5158, 12.5158, 12.5158, 12.5158, 12.5158, 12.5158, 12.5158, 12.5158, 12.5158
6.13507, 13.4906, 12.5409, 12.5402, 3.93581, 0.949724, 0, 12.5403, 12.5403, 12.5403, 12.5408, 12.5402, 12.5402, 12.5402, 12.5402, 12.5402, 12.5402, 12.5402, 12.5402, 12.5402, 12.5402, 12.5402, 12.5402, 12.5402
6.14264, 16.7237, 12.5648, 12.5644, 4.32709, 4.15887, 0, 12.5644, 12.5644, 12.5645, 12.5647, 12.5644, 12.5644, 12.5644, 12.5644, 12.5644, 12.5644, 12.5644, 12.5644, 12.5644, 12.5644, 12.5644, 12.5644, 12.5644
6.15021, 13.7282, 12.5886, 12.5883, 3.96588, 1.13956, 0, 12.5884, 12.5884, 12.5884, 12.5885, 12.5883, 12.5883, 12.5883, 12.5883, 12.5883, 12.5883, 12.5883, 12.5883, 12.5883, 12.5883, 12.5883, 12.5883, 12.5883
6.15778, 15.4848, 12.6122, 12.612, 4.18148, 2.87252, 0, 12.612, 12.612, 12.6121, 12.6121, 12.612, 12.612, 12.612, 12.612, 12.612, 12.612, 12.612, 12.612, 12.612, 12.612, 12.612, 12.612, 12.612
6.16535, 16.7219, 12.6356, 12.6354, 4.32688, 4.08635, 0, 12.6354, 12.6354, 12.6355, 12.6355, 12.6354, 12.6354, 12.6354, 12.6354, 12.6354, 12.6354, 12.6354, 12.6354, 12.6354, 12.6354, 12.6354, 12.6354, 12.6354
6.17292, 20.9498, 12.6587, 12.6585, 4.7906, 8.29112, 0, 12.6585, 12.6586, 12.6586, 12.6586, 12.6585, 12.6585, 12.6585, 12.6585, 12.6585, 12.6585, 12.6585, 12.6585, 12.6585, 12.6585, 12.6585, 12.6585, 12.6585
6.18049, 24.7275, 12.6815, 12.6814, 5.16987, 12.046, 0, 12.6814, 12.6814, 12.6814, 12.6814, 12.6814, 12.6814, 12.6814, 12.6814, 12.6814, 12.6814, 12.6814, 12.6814, 12.6814, 12.6814, 12.6814, 12.6814, 12.6814
6.18806, 25.7335, 12.7041, 12.7039, 5.26626, 13.0294, 0, 12.704, 12.704, 12.704, 12.704, 12.7039, 12.7039, 12.7039, 12.7039, 12.7039, 12.7039, 12.7039, 12.7039, 12.7039, 12.7039, 12.7039, 12.7039, 12.7039
6.19563, 23.5595, 12.7263, 12.7262, 5.05564, 10.8331, 0, 12.7262, 12.7263, 12.7263, 12.7262, 12.7262, 12.7262, 12.7262, 12.7262, 12.7262, 12.7262, 12.7262, 12.7262, 12.7262, 12.7262, 12.7262, 12.7262, 12.7262
6.2032, 12.3197, 12.7483, 12.7482, 3.78414, -0.428633, 0, 12.7482, 12.7483, 12.7483, 12.7482, 12.7482, 12.7482, 12.7482, 12.7482, 12.7482, 12.7482, 12.7482, 12.7482, 12.7482, 12.7482, 12.7482, 12.7482, 12.7482
6.21077, 25.8104, 12.77, 12.7699, 5.27356, 13.0404, 0, 12.7699, 12.77, 12.77, 12.7699, 12.7699, 12.7699, 12.7699, 12.7699, 12.7699, 12.7699, 12.7699, 12.7699, 12.7699, 12.7699, 12.7699, 12.7699, 12.7699
6.21834, 24.0625, 12.7915, 12.7913, 5.10514, 11.271, 0, 12.7914, 12.7914, 12.7914, 12.7913, 12.7913, 12.7913, 12.7913, 12.7913, 12.7913, 12.7913, 12.7913, 12.7913, 12.7913, 12.7914, 12.7913, 12.7913, 12.7913
6.22591, 10.759, 12.8126, 12.8125, 3.57198, -2.05356, 0, 12.8125, 12.8125, 12.8125, 12.8125, 12.8125, 12.8125, 12.8125, 12.8125, 12.8125, 12.8125, 12.8125, 12.8125, 12.8125, 12.8125, 12.8125, 12.8125, 12.8125
6.23348, 18.3296, 12.8334, 12.8333, 4.50884, 5.49618, 0, 12.8334, 12.8334, 12.8334, 12.8333, 12.8333, 12.8333, 12.8333, 12.8333, 12.8333, 12.8333, 12.8333, 12.8333, 12.8333, 12.8333, 12.8333, 12.8333, 12.8333
6.24105, 26.8678, 12.854, 12.8539, 5.37287, 14.0138, 0, 12.8539, 12.8539, 12.854, 12.8539, 12.8539, 12.8539, 12.8539, 12.8539, 12.8539, 12.8539, 12.8539, 12.8539, 12.8539, 12.8539, 12.8539, 12.8539, 12.8539
6.24862, 19.2979, 12.8743, 12.8742, 4.61496, 6.42358, 0, 12.8742, 12.8742, 12.8742, 12.8742, 12.8742, 12.8742, 12.8742, 12.8742, 12.8742, 12.8742, 12.8742, 12.8742, 12.8742, 12.8742, 12.8742, 12.8742, 12.8742
6.25619, 23.3219, 12.8943, 12.8941, 5.03209, 10.4277, 0, 12.8942, 12.8942, 12.8942, 12.8941, 12.8941, 12.8941, 12.8941, 12.8941, 12.8941, 12.8941, 12.8941, 12.8941, 12.8941, 12.8941, 12.8941, 12.8941, 12.8941
6.26376, 21.9788, 12.9139, 12.9138, 4.89682, 9.06487, 0, 12.9138, 12.9139, 12.9139, 12.9138, 12.9138, 12.9138, 12.9138, 12.9138, 12.9138, 12.9138, 12.9138, 12.9138, 12.9138, 12.9138, 12.9138, 12.9138, 12.9138
6.27133, 15.7087, 12.9333, 12.9332, 4.20818, 2.7754, 0, 12.9332, 12.9333, 12.9333, 12.9332, 12.9332, 12.9332, 12.9332, 12.9332, 12.9332, 12.9332, 12.9332, 12.9332, 12.9332, 12.9332, 12.9332, 12.9332, 12.9332
6.2789, 13.2477, 12.9524, 12.9523, 3.90482, 0.295211, 0, 12.9523, 12.9524, 12.9524, 12.9523, 12.9523, 12.9523, 12.9523, 12.9523, 12.9523, 12.9523, 12.9523, 12.9523, 12.9523, 12.9523, 12.9523, 12.9523, 12.9523
6.28647, 23.3919, 12.9713, 12.9711, 5.03904, 10.4206, 0, 12.9712, 12.9712, 12.9712, 12.9711, 12.9711, 12.9711, 12.9711, 12.9711, 12.9711, 12.9711, 12.9711, 12.9711, 12.9711, 12.9711, 12.9711, 12.9711, 12.9711
6.29404, 14.769, 12.9898, 12.9897, 4.09499, 1.77917, 0, 12.9897, 12.9897, 12.9897, 12.9897, 12.9897, 12.9897, 12.9897, 12.9897, 12.9897, 12.9897, 12.9897, 12.9897, 12.9897, 12.9897, 12.9897, 12.9897, 12.9897
6.30161, 17.5623, 13.008, 13.0079, 4.42293, 4.55431, 0, 13.0079, 13.0079, 13.008, 13.0079, 13.0079, 13.0079, 13.0079, 13.0079, 13.0079, 13.0079, 13.0079, 13.0079, 13.0079, 13.0079, 13.0079, 13.0079, 13.0079
6.30918, 10.7934, 13.026, 13.0258, 3.57679, -2.23253, 0, 13.0259, 13.0259, 13.0259, 13.0258, 13.0258, 13.0258, 13.0258, 13.0258, 13.0258, 13.0258, 13.0258, 13.0258, 13.0258, 13.0258, 13.0258, 13.0258, 13.0258
6.31675, 14.1782, 13.0436, 13.0435, 4.02221, 1.13457, 0, 13.0435, 13.0435, 13.0436, 13.0435, 13.0435, 13.0435, 13.0435, 13.0435, 13.0435, 13.0435, 13.0435, 13.0435, 13.0435, 13.0435, 13.0435, 13.0435, 13.0435
6.32432, 15.5908, 13.061, 13.0609, 4.19414, 2.52984, 0, 13.0609, 13.0609, 13.0609, 13.0609, 13.0609, 13.0609, 13.0609, 13.0609, 13.0609, 13.0609, 13.0609, 13.0609, 13.0609, 13.0609, 13.0609, 13.0609, 13.0609
6.33189, 13.7935, 13.0781, 13.0779, 3.9741, 0.715429, 0, 13.078, 13.078, 13.078, 13.0779, 13.0779, 13.0779, 13.0779, 13.0779, 13.0779, 13.0779, 13.0779, 13.0779, 13.0779, 13.0779, 13.0779, 13.0779, 13.0779
6.33946, 13.1779, 13.0949, 13.0947, 3.89588, 0.0830173, 0, 13.0947, 13.0948, 13.0948, 13.0947, 13.0947, 13.0947, 13.0947, 13.0947, 13.0947, 13.0947, 13.0947, 13.0947, 13.0947, 13.0947, 13.0947, 13.0947, 13.0947
6.34703, 14.5473, 13.1114, 13.1112, 4.06784, 1.43591, 0, 13.1113, 13.1113, 13.1113, 13.1112, 13.1112, 13.1112, 13.1112, 13.1112, 13.1112, 13.1112, 13.1112, 13.1112, 13.1112, 13.1112, 13.1112, 13.1112, 13.1112
6.3546, 17.6833, 13.1276, 13.1275, 4.43659, 4.55571, 0, 13.1275, 13.1275, 13.1276, 13.1275, 13.1275, 13.1275, 13.1275, 13.1275, 13.1275, 13.1275, 13.1275, 13.1275, 13.1275, 13.1275, 13.1275, 13.1275, 13.1275
6.36217, 14.0912, 13.1436, 13.1434, 4.01138, 0.947645, 0, 13.1434, 13.1434, 13.1435, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434
6.36974, 13.44, 13.1592, 13.1591, 3.92937, 0.280734, 0, 13.1591, 13.1591, 13.1592, 13.1591, 13.1591, 13.1591, 13.1591, 13.1591, 13.1591, 13.1591, 13.1591, 13.1591, 13.1591, 13.1591, 13.1591, 13.1591, 13.1591
6.37731, 14.5214, 13.1746, 13.1745, 4.06465, 1.34675, 0, 13.1745, 13.1745, 13.1746, 13.1745, 13.1745, 13.1745, 13.1745, 13.1745, 13.1745, 13.1745, 13.1745, 13.1745, 13.1745, 13.1745, 13.1745, 13.1745, 13.1745
6.38488, 12.6829, 13.1897, 13.1896, 3.83183, -0.506856, 0, 13.1896, 13.1896, 13.1897, 13.1896, 13.1896, 13.1896, 13.1896, 13.1896, 13.1896, 13.1896, 13.1896, 13.1896, 13.1896, 13.1896, 13.1896, 13.1896, 13.1896
6.39245, 15.1055, 13.2046, 13.2044, 4.13587, 1.90086, 0, 13.2044, 13.2045, 13.2045, 13.2044, 13.2044, 13.2044, 13.2044, 13.2044, 13.2044, 13.2044, 13.2044, 13.2044, 13.2044, 13.2044, 13.2044, 13.2044, 13.2044
6.40002, 12.1536, 13.2192, 13.219, 3.76212, -1.06562, 0, 13.219, 13.219, 13.2191, 13.219, 13.219, 13.219, 13.219, 13.219, 13.219, 13.219, 13.219, 13.219, 13.219, 13.219, 13.219, 13.219, 13.219
6.40759, 15.8126, 13.2335, 13.2333, 4.2205, 2.57909, 0, 13.2333, 13.2333, 13.2335, 13.2333, 13.2333, 13.2333, 13.2333, 13.2333, 13.2333, 13.2333, 13.2333, 13.2333, 13.2333, 13.2333, 13.2333, 13.2333, 13.2333
6.41516, 14.1488, 13.2476, 13.2473, 4.01856, 0.901264, 0, 13.2474, 13.2474, 13.2475, 13.2473, 13.2473, 13.2473, 13.2473, 13.2473, 13.2473, 13.2473, 13.2473, 13.2473, 13.2473, 13.2473, 13.2473, 13.2473, 13.2473
6.42273, 15.4706, 13.2614, 13.2611, 4.17979, 2.20928, 0, 13.2611, 13.2611, 13.2613, 13.2611, 13.2611, 13.2611, 13.2611, 13.2611, 13.2611, 13.2611, 13.2611, 13.2611, 13.2611, 13.2611, 13.2611, 13.2611, 13.2611
6.4303, 14.8131, 13.2749, 13.2746, 4.10038, 1.53825, 0, 13.2746, 13.2747, 13.2748, 13.2746, 13.2746, 13.2746, 13.2746, 13.2746, 13.2746, 13.2746, 13.2746, 13.2746, 13.2746, 13.2746, 13.2746, 13.2746, 13.2746
6.43787, 17.6592, 13.2882, 13.2879, 4.43386, 4.37099, 0, 13.2879, 13.2879, 13.2881, 13.2879, 13.2879, 13.2879, 13.2879, 13.2879, 13.2879, 13.2879, 13.2879, 13.2879, 13.2879, 13.2879, 13.2879, 13.2879, 13.2879
6.44544, 10.9798, 13.3012, 13.3009, 3.60274, -2.32142, 0, 13.3009, 13.3009, 13.3011, 13.3009, 13.3009, 13.3009, 13.3009, 13.3009, 13.3009, 13.3009, 13.3009, 13.3009, 13.3009, 13.3009, 13.3009, 13.3009, 13.3009
6.45301, 12.3663, 13.3139, 13.3136, 3.79028, -0.947683, 0, 13.3136, 13.3136, 13.3139, 13.3136, 13.3136, 13.3136, 13.3136, 13.3136, 13.3136, 13.3136, 13.3136, 13.3136, 13.3136, 13.3136, 13.3136, 13.3136, 13.3136
6.46058, 7.83907, 13.3264, 13.3261, 3.13673, -5.48738, 0, 13.3261, 13.3261, 13.3264, 13.3261, 13.3261, 13.3261, 13.3261, 13.3261, 13.3261, 13.3261, 13.3261, 13.3261, 13.3261, 13.3261, 13.3261, 13.3261, 13.3261
6.46815, 10.439, 13.3387, 13.3383, 3.5269, -2.89967, 0, 13.3383, 13.3383, 13.3387, 13.3383, 13.3383, 13.3383, 13.3383, 13.3383, 13.3383, 13.3383, 13.3383, 13.3383, 13.3383, 13.3383, 13.3383, 13.3383, 13.3383
6.47572, 9.98587, 13.3507, 13.3503, 3.46206, -3.36483, 0, 13.3503, 13.3503, 13.3507, 13.3503, 13.3503, 13.3503, 13.3503, 13.3503, 13.3503, 13.3503, 13.3503, 13.3503, 13.3503, 13.3503, 13.3503, 13.3503, 13.3503
6.48329, 10.5535, 13.3625, 13.362, 3.5431, -2.80893, 0, 13.362, 13.362, 13.3624, 13.362, 13.362, 13.362, 13.362, 13.362, 13.362, 13.362, 13.362, 13.362, 13.362, 13.362, 13.362, 13.362, 13.362
6.49086, 5.41779, 13.374, 13.3734, 2.72356, -7.95616, 0, 13.3735, 13.3735, 13.3739, 13.3734, 13.3734, 13.3734, 13.3734, 13.3734, 13.3734, 13.3734, 13.3734, 13.3734, 13.3734, 13.3734, 13.3734, 13.3734, 13.3734
6.49843, 13.2636, 13.3852, 13.3847, 3.90687, -0.121575, 0, 13.3847, 13.3847, 13.3851, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847
6.506, 13.8442, 13.3962, 13.3956, 3.98048, 0.448058, 0, 13.3956, 13.3957, 13.3961, 13.3956, 13.3956, 13.3956, 13.3956, 13.3956, 13.3956, 13.3956, 13.3956, 13.3956, 13.3956, 13.3956, 13.3956, 13.3956, 13.3956
6.51357, 16.1171, 13.4069, 13.4063, 4.25642, 2.71019, 0, 13.4064, 13.4064, 13.4069, 13.4063, 13.4063, 13.4063, 13.4063, 13.4063, 13.4063, 13.4063, 13.4063, 13.4063, 13.4063, 13.4063, 13.4063, 13.4063, 13.4063
6.52114, 15.5848, 13.4174, 13.4168, 4.19342, 2.16738, 0, 13.4168, 13.4168, 13.4173, 13.4168, 13.4168, 13.4168, 13.4168, 13.4168, 13.4168, 13.4168, 13.4168, 13.4168, 13.4168, 13.4168, 13.4168, 13.4168, 13.4168
6.52871, 12.2475, 13.4276, 13.427, 3.77458, -1.18015, 0, 13.427, 13.4271, 13.4276, 13.427, 13.427, 13.427, 13.427, 13.427, 13.427, 13.427, 13.427, 13.427, 13.427, 13.427, 13.427, 13.427, 13.427
6.53627, 10.7287, 13.4376, 13.437, 3.56773, -2.70889, 0, 13.437, 13.437, 13.4375, 13.437, 13.437, 13.437, 13.437, 13.437, 13.437, 13.437, 13.437, 13.437, 13.437, 13.437, 13.437, 13.437, 13.437
6.54384, 13.9879, 13.4473, 13.4467, 3.99848, 0.540594, 0, 13.4467, 13.4468, 13.4472, 13.4467, 13.4467, 13.4467, 13.4467, 13.4467, 13.4467, 13.4467, 13.4467, 13.4467, 13.4467, 13.4467, 13.4467, 13.4467, 13.4467
6.55141, 12.988, 13.4567, 13.4562, 3.87143, -0.468791, 0, 13.4562, 13.4562, 13.4567, 13.4562, 13.4562, 13.4562, 13.4562, 13.4562, 13.4562, 13.4562, 13.4562, 13.4562, 13.4562, 13.4562, 13.4562, 13.4562, 13.4562
6.55898, 10.1082, 13.466, 13.4654, 3.47968, -3.35776, 0, 13.4655, 13.4655, 13.4659, 13.4654, 13.4654, 13.4654, 13.4654, 13.4654, 13.4654, 13.4654, 13.4654, 13.4654, 13.4654, 13.4654, 13.4654, 13.4654, 13.4654
6.56655, 10.4547, 13.4749, 13.4744, 3.52912, -3.02022, 0, 13.4744, 13.4745, 13.4749, 13.4744, 13.4744, 13.4744, 13.4744, 13.4744, 13.4744, 13.4744, 13.4744, 13.4744, 13.4744, 13.4744, 13.4744, 13.4744, 13.4744
