   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_131.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.670226, 0, 0.00552185, 0.00132764, 1.41421, -0.00552185, 0.00132764, 0.00132767, 0.00132791, 0.00132789, 0.00132778, 0.00133279, 0.00132819, 0.00134485, 0.0051877, 0.00132834, 0.00132777, 0.00132877, 0.00133467, 0.00132765, 0.00159363, 0.00132764, 0.00136324
0.678137, 0, 0.00833091, 0.00200613, 1.41421, -0.00833091, 0.00200613, 0.00200617, 0.00200654, 0.0020065, 0.00200633, 0.00201391, 0.00200696, 0.00203214, 0.00784293, 0.00200701, 0.00200632, 0.0020077, 0.00201581, 0.00200613, 0.00239228, 0.00200613, 0.00205996
0.686049, 0, 0.0123201, 0.00296888, 1.41421, -0.0123201, 0.00296888, 0.00296895, 0.00296949, 0.00296944, 0.00296918, 0.00298041, 0.00297011, 0.0030074, 0.0116133, 0.00296999, 0.00296917, 0.00297106, 0.00298217, 0.00296889, 0.00352636, 0.00296888, 0.0030486
0.693961, 0.973932, 0.0178609, 0.00430439, 1.72451, 0.956071, 0.00430439, 0.00430449, 0.00430528, 0.00430521, 0.00430483, 0.00432113, 0.00430618, 0.00436029, 0.0168473, 0.00430578, 0.00430481, 0.0043074, 0.00432255, 0.0043044, 0.00510266, 0.00430439, 0.00442007
0.701873, 0.0260684, 0.0253885, 0.00611578, 1.4234, 0.000679882, 0.00611578, 0.00611592, 0.00611704, 0.00611694, 0.00611641, 0.00613958, 0.00611833, 0.00619527, 0.0239521, 0.00611752, 0.00611638, 0.00611993, 0.00614042, 0.0061158, 0.00724751, 0.00611578, 0.00628029
0.709785, 0, 0.0353936, 0.00851825, 1.41421, -0.0353936, 0.00851825, 0.00851844, 0.00852, 0.00851986, 0.00851912, 0.00855142, 0.00852179, 0.00862905, 0.0333838, 0.0085204, 0.00851907, 0.00852393, 0.00855144, 0.00851827, 0.0101049, 0.00851825, 0.0087476
0.717696, 0, 0.0484059, 0.0116347, 1.41421, -0.0484059, 0.0116347, 0.0116349, 0.0116371, 0.0116369, 0.0116359, 0.01168, 0.0116395, 0.0117862, 0.0456302, 0.0116373, 0.0116358, 0.0116424, 0.011679, 0.0116347, 0.0138332, 0.0116347, 0.0119483
0.725608, 0, 0.0649694, 0.015589, 1.41421, -0.0649694, 0.015589, 0.0155894, 0.0155922, 0.015592, 0.0155906, 0.0156499, 0.0155955, 0.0157922, 0.061186, 0.0155923, 0.0155905, 0.0155995, 0.0156475, 0.0155891, 0.0185993, 0.015589, 0.0160097
0.73352, 0.961873, 0.0856097, 0.0204976, 1.72101, 0.876264, 0.0204976, 0.020498, 0.0205018, 0.0205015, 0.0204997, 0.0205777, 0.0205061, 0.020765, 0.0805181, 0.0205016, 0.0204996, 0.0205118, 0.020574, 0.0204976, 0.024572, 0.0204976, 0.0210514
0.741432, 0.0381267, 0.110798, 0.0264593, 1.42763, -0.0726715, 0.0264593, 0.0264599, 0.0264647, 0.0264643, 0.026462, 0.0265627, 0.0264703, 0.0268049, 0.104028, 0.0264641, 0.0264619, 0.0264783, 0.0265577, 0.0264593, 0.0319142, 0.0264593, 0.0271753
0.749343, 0, 0.140911, 0.0335446, 1.41421, -0.140911, 0.0335446, 0.0335453, 0.0335515, 0.0335509, 0.033548, 0.0336759, 0.0335586, 0.0339833, 0.13201, 0.0335503, 0.0335479, 0.0335698, 0.0336696, 0.0335446, 0.0407755, 0.0335446, 0.0344538
0.757255, 0, 0.176197, 0.0417858, 1.41421, -0.176197, 0.0417858, 0.0417867, 0.0417944, 0.0417937, 0.04179, 0.0419496, 0.0418033, 0.0423331, 0.164609, 0.0417926, 0.0417899, 0.0418192, 0.0419422, 0.0417859, 0.0512874, 0.0417858, 0.0429207
0.765167, 0.952231, 0.216742, 0.0511678, 1.71821, 0.735489, 0.0511678, 0.051169, 0.0511784, 0.0511776, 0.0511731, 0.0513687, 0.0511893, 0.0518389, 0.201787, 0.0511758, 0.0511729, 0.0512116, 0.0513605, 0.0511679, 0.0635601, 0.0511678, 0.0525608
0.773079, 1.04777, 0.262462, 0.0616233, 1.74579, 0.785307, 0.0616233, 0.0616247, 0.0616361, 0.0616351, 0.0616296, 0.0618657, 0.0616492, 0.0624328, 0.243301, 0.0616326, 0.0616295, 0.0616802, 0.0618567, 0.0616235, 0.0776857, 0.0616233, 0.0633056
0.78099, 0, 0.313097, 0.0730299, 1.41421, -0.313097, 0.0730299, 0.0730316, 0.073045, 0.0730438, 0.0730374, 0.0733176, 0.0730606, 0.0739908, 0.288695, 0.0730406, 0.0730373, 0.0731032, 0.0733078, 0.0730301, 0.0937446, 0.0730299, 0.0750303
0.788902, 0, 0.368234, 0.0852137, 1.41421, -0.368234, 0.0852137, 0.0852157, 0.0852314, 0.08523, 0.0852225, 0.08555, 0.0852496, 0.0863368, 0.337305, 0.0852259, 0.0852225, 0.0853076, 0.085539, 0.0852139, 0.111818, 0.0852137, 0.0875576
0.796814, 0, 0.427337, 0.0979559, 1.41421, -0.427337, 0.0979559, 0.0979582, 0.0979763, 0.0979747, 0.097966, 0.0983432, 0.0979973, 0.0992493, 0.388291, 0.0979697, 0.0979663, 0.0980752, 0.0983299, 0.0979562, 0.132002, 0.0979559, 0.100664
0.804726, 0, 0.489801, 0.111005, 1.41421, -0.489801, 0.111005, 0.111008, 0.111028, 0.111026, 0.111017, 0.111445, 0.111052, 0.112474, 0.440679, 0.11102, 0.111017, 0.111156, 0.111427, 0.111005, 0.154423, 0.111005, 0.114095
0.812638, 0, 0.555, 0.124091, 1.41421, -0.555, 0.124091, 0.124093, 0.124116, 0.124114, 0.124103, 0.124583, 0.124143, 0.125735, 0.493413, 0.124107, 0.124105, 0.12428, 0.124559, 0.124091, 0.17925, 0.124091, 0.127573
0.820549, 0, 0.622347, 0.13694, 1.41421, -0.622347, 0.13694, 0.136943, 0.136969, 0.136967, 0.136954, 0.137485, 0.136998, 0.138759, 0.545424, 0.136959, 0.136957, 0.137177, 0.13745, 0.136941, 0.2067, 0.13694, 0.140825
0.828461, 0, 0.691329, 0.149296, 1.41421, -0.691329, 0.149296, 0.1493, 0.149328, 0.149325, 0.149312, 0.149892, 0.14936, 0.151284, 0.595694, 0.149316, 0.149316, 0.149593, 0.149842, 0.149297, 0.237029, 0.149296, 0.153591
0.836373, 0, 0.761534, 0.16093, 1.41421, -0.761534, 0.16093, 0.160934, 0.160964, 0.160961, 0.160947, 0.161573, 0.160999, 0.163077, 0.643306, 0.160951, 0.160953, 0.1613, 0.161503, 0.16093, 0.270513, 0.16093, 0.165642
0.844285, 1, 0.832655, 0.171654, 1.73205, 0.167345, 0.171654, 0.171658, 0.17169, 0.171687, 0.171672, 0.172342, 0.171727, 0.17395, 0.687505, 0.171676, 0.171681, 0.172116, 0.172246, 0.171654, 0.30741, 0.171654, 0.176795
0.852196, 1, 0.904456, 0.181331, 1.73205, 0.0955438, 0.181331, 0.181335, 0.181369, 0.181366, 0.18135, 0.182059, 0.181408, 0.183762, 0.727719, 0.181354, 0.181363, 0.181907, 0.18193, 0.181331, 0.347908, 0.181331, 0.186922
0.860108, 0, 0.976731, 0.189875, 1.41421, -0.976731, 0.189875, 0.18988, 0.189916, 0.189913, 0.189895, 0.190641, 0.189957, 0.192427, 0.763584, 0.189899, 0.189915, 0.190596, 0.190473, 0.189876, 0.392063, 0.189875, 0.19595
0.86802, 1, 1.04923, 0.197256, 1.73205, -0.0492328, 0.197256, 0.197261, 0.197298, 0.197295, 0.197277, 0.198053, 0.197341, 0.199914, 0.794935, 0.197281, 0.197305, 0.198157, 0.197841, 0.197257, 0.439734, 0.197256, 0.203868
0.875932, 0, 1.12161, 0.203488, 1.41421, -1.12161, 0.203488, 0.203493, 0.203531, 0.203528, 0.20351, 0.204313, 0.203576, 0.206237, 0.821799, 0.203513, 0.203549, 0.204613, 0.204052, 0.203489, 0.490518, 0.203488, 0.210719
0.883843, 1.83214, 1.19332, 0.208627, 1.95759, 0.638822, 0.208627, 0.208632, 0.208672, 0.208668, 0.208649, 0.209475, 0.208718, 0.211452, 0.844358, 0.208652, 0.208704, 0.210029, 0.209162, 0.208628, 0.543708, 0.208627, 0.216595
0.891755, 1.16786, 1.26363, 0.212759, 1.77985, -0.0957699, 0.212759, 0.212764, 0.212805, 0.212801, 0.212782, 0.213627, 0.212852, 0.215647, 0.862921, 0.212784, 0.212855, 0.214499, 0.213258, 0.21276, 0.598269, 0.212759, 0.221631
0.899667, 0, 1.33154, 0.215992, 1.41421, -1.33154, 0.215992, 0.215997, 0.216038, 0.216035, 0.216015, 0.216875, 0.216086, 0.21893, 0.877885, 0.216017, 0.216112, 0.218139, 0.21645, 0.215992, 0.652849, 0.215992, 0.226
0.907579, 0, 1.39585, 0.218442, 1.41421, -1.39585, 0.218442, 0.218447, 0.218489, 0.218485, 0.218465, 0.219337, 0.218537, 0.22142, 0.889695, 0.218466, 0.218592, 0.22107, 0.218857, 0.218442, 0.705828, 0.218442, 0.229902
0.915491, 0, 1.45522, 0.220228, 1.41421, -1.45522, 0.220228, 0.220233, 0.220276, 0.220272, 0.220252, 0.221133, 0.220325, 0.223237, 0.898811, 0.220252, 0.220415, 0.223416, 0.220599, 0.220228, 0.755398, 0.220228, 0.23356
0.923402, 0, 1.50823, 0.221464, 1.41421, -1.50823, 0.221464, 0.22147, 0.221512, 0.221509, 0.221488, 0.222377, 0.221562, 0.224497, 0.905682, 0.221487, 0.221697, 0.22529, 0.221793, 0.221465, 0.799682, 0.221464, 0.23722
0.931314, 0, 1.55354, 0.222254, 1.41421, -1.55354, 0.222254, 0.222259, 0.222302, 0.222298, 0.222278, 0.223172, 0.222352, 0.225304, 0.910724, 0.222276, 0.22254, 0.226788, 0.222541, 0.222255, 0.836866, 0.222254, 0.241145
0.939226, 0, 1.59001, 0.222686, 1.41421, -1.59001, 0.222686, 0.222691, 0.222735, 0.222731, 0.22271, 0.223609, 0.222785, 0.225748, 0.914307, 0.222708, 0.223035, 0.227989, 0.222934, 0.222687, 0.865341, 0.222686, 0.24561
0.947138, 2.79356, 1.61681, 0.222835, 2.18942, 1.17675, 0.222835, 0.222841, 0.222884, 0.22288, 0.222859, 0.223761, 0.222934, 0.225906, 0.916749, 0.222856, 0.223258, 0.228949, 0.223048, 0.222836, 0.883841, 0.222835, 0.250904
0.955049, 0.206439, 1.63354, 0.22276, 1.48541, -1.4271, 0.22276, 0.222765, 0.222809, 0.222805, 0.222784, 0.223688, 0.222859, 0.225836, 0.918312, 0.22278, 0.223267, 0.229704, 0.222941, 0.22276, 0.891548, 0.22276, 0.257319
0.962961, 0, 1.64028, 0.222505, 1.41421, -1.64028, 0.222505, 0.222511, 0.222554, 0.22255, 0.22253, 0.223435, 0.222605, 0.225586, 0.919207, 0.222525, 0.22311, 0.230272, 0.222659, 0.222506, 0.888168, 0.222505, 0.26514
0.970873, 1.77909, 1.63763, 0.222105, 1.94399, 0.141459, 0.222105, 0.22211, 0.222154, 0.22215, 0.222129, 0.223035, 0.222204, 0.225187, 0.919598, 0.222123, 0.222821, 0.230655, 0.222235, 0.222105, 0.873961, 0.222105, 0.274631
0.978785, 2.22091, 1.62666, 0.221581, 2.05448, 0.594247, 0.221581, 0.221587, 0.22163, 0.221627, 0.221606, 0.222513, 0.221681, 0.224665, 0.91961, 0.2216, 0.222424, 0.230845, 0.221691, 0.221582, 0.849725, 0.221581, 0.286015
0.986696, 1.88472, 1.60882, 0.220951, 1.97097, 0.275902, 0.220951, 0.220956, 0.221, 0.220996, 0.220975, 0.221883, 0.22105, 0.224035, 0.919333, 0.220969, 0.221939, 0.230825, 0.221044, 0.220951, 0.816726, 0.220951, 0.299448
0.994608, 1.11528, 1.58583, 0.220224, 1.76502, -0.470556, 0.220224, 0.220229, 0.220273, 0.220269, 0.220248, 0.221156, 0.220324, 0.223309, 0.918833, 0.220242, 0.221382, 0.230579, 0.220302, 0.220225, 0.776603, 0.220224, 0.314996
1.00252, 1, 1.55956, 0.219408, 1.73205, -0.559557, 0.219407, 0.219413, 0.219457, 0.219453, 0.219432, 0.22034, 0.219507, 0.222492, 0.918154, 0.219426, 0.220767, 0.230093, 0.219474, 0.219408, 0.731241, 0.219408, 0.332605
1.01043, 1.8775, 1.5318, 0.218506, 1.96914, 0.345695, 0.218506, 0.218512, 0.218556, 0.218552, 0.218531, 0.219439, 0.218606, 0.221591, 0.917328, 0.218526, 0.220116, 0.229358, 0.218563, 0.218507, 0.682629, 0.218506, 0.352082
1.01834, 1.99757, 1.50422, 0.217525, 1.99939, 0.493348, 0.217524, 0.21753, 0.217574, 0.21757, 0.217549, 0.218457, 0.217624, 0.220609, 0.916371, 0.217546, 0.219456, 0.228371, 0.217573, 0.217525, 0.632732, 0.217525, 0.373079
1.02626, 1.12493, 1.47817, 0.216466, 1.76775, -0.353231, 0.216465, 0.216471, 0.216515, 0.216511, 0.21649, 0.217398, 0.216566, 0.21955, 0.915296, 0.21649, 0.218831, 0.227139, 0.216507, 0.216466, 0.58337, 0.216466, 0.395087
1.03417, 2.74053, 1.45463, 0.215333, 2.17728, 1.2859, 0.215332, 0.215339, 0.215382, 0.215379, 0.215358, 0.216266, 0.215433, 0.218417, 0.914103, 0.21536, 0.218309, 0.225679, 0.215368, 0.215334, 0.536116, 0.215333, 0.417454
1.04208, 4.99519, 1.43421, 0.21413, 2.64484, 3.56098, 0.214129, 0.214135, 0.214179, 0.214175, 0.214154, 0.215063, 0.21423, 0.217214, 0.912789, 0.214161, 0.217989, 0.224011, 0.21416, 0.214131, 0.492242, 0.21413, 0.439398
1.04999, 1.12971, 1.41713, 0.212859, 1.7691, -0.28742, 0.212858, 0.212865, 0.212908, 0.212904, 0.212884, 0.213792, 0.212959, 0.215943, 0.911343, 0.212896, 0.218021, 0.222164, 0.212885, 0.21286, 0.452679, 0.212859, 0.46006
1.0579, 1.86065, 1.40331, 0.211523, 1.96485, 0.457345, 0.211521, 0.211528, 0.211572, 0.211568, 0.211547, 0.212455, 0.211622, 0.214607, 0.909744, 0.211567, 0.218618, 0.220167, 0.211545, 0.211523, 0.418019, 0.211523, 0.478544
1.06581, 0.273916, 1.39244, 0.210122, 1.50795, -1.11852, 0.210119, 0.210128, 0.210171, 0.210167, 0.210147, 0.211055, 0.210222, 0.213206, 0.907967, 0.210176, 0.22008, 0.21805, 0.210141, 0.210123, 0.38853, 0.210122, 0.493986
1.07373, 3, 1.38415, 0.208657, 2.23607, 1.61585, 0.208653, 0.208663, 0.208706, 0.208702, 0.208682, 0.20959, 0.208757, 0.211741, 0.905975, 0.208723, 0.222816, 0.215841, 0.208674, 0.208658, 0.364208, 0.208657, 0.505614
1.08164, 2.85579, 1.37811, 0.207126, 2.20359, 1.47769, 0.207121, 0.207132, 0.207175, 0.207171, 0.20715, 0.208059, 0.207226, 0.21021, 0.903723, 0.207207, 0.227368, 0.213563, 0.20714, 0.207127, 0.344818, 0.207126, 0.512803
1.08955, 0.144207, 1.37416, 0.205525, 1.46431, -1.22995, 0.205518, 0.20553, 0.205574, 0.20557, 0.205549, 0.206457, 0.205625, 0.208608, 0.901156, 0.205626, 0.234429, 0.211235, 0.205537, 0.205525, 0.329956, 0.205525, 0.515129
1.09746, 0, 1.37244, 0.203848, 1.41421, -1.37244, 0.203839, 0.203853, 0.203897, 0.203893, 0.203872, 0.20478, 0.203947, 0.206931, 0.898213, 0.203974, 0.244864, 0.208867, 0.203858, 0.203848, 0.319107, 0.203848, 0.512397
1.10537, 1.84856, 1.37341, 0.202086, 1.96178, 0.475157, 0.202076, 0.202092, 0.202136, 0.202132, 0.202111, 0.203019, 0.202186, 0.20517, 0.894826, 0.202246, 0.259701, 0.206464, 0.202095, 0.202087, 0.311693, 0.202086, 0.504661
1.11328, 2.99758, 1.37792, 0.200231, 2.23553, 1.61966, 0.200217, 0.200236, 0.20028, 0.200276, 0.200255, 0.201163, 0.200331, 0.203314, 0.890926, 0.200432, 0.28012, 0.204022, 0.200239, 0.200232, 0.307113, 0.200231, 0.49221
1.1212, 1.9976, 1.38715, 0.198269, 1.9994, 0.610448, 0.198251, 0.198274, 0.198318, 0.198314, 0.198293, 0.199201, 0.198368, 0.201352, 0.886447, 0.198523, 0.307411, 0.201534, 0.198275, 0.198269, 0.304782, 0.198269, 0.47555
1.12911, 0.156255, 1.40255, 0.196186, 1.46842, -1.24629, 0.196164, 0.196191, 0.196235, 0.196231, 0.19621, 0.197118, 0.196286, 0.199269, 0.881334, 0.196507, 0.342899, 0.198986, 0.196191, 0.196186, 0.30415, 0.196186, 0.455356
1.13702, 2.83892, 1.42568, 0.193966, 2.19976, 1.41325, 0.193938, 0.193971, 0.194015, 0.194011, 0.19399, 0.194899, 0.194066, 0.19705, 0.875548, 0.194372, 0.38784, 0.196359, 0.193971, 0.193967, 0.304719, 0.193966, 0.432422
1.14493, 1.16107, 1.45804, 0.191592, 1.77794, -0.296967, 0.191557, 0.191598, 0.191641, 0.191637, 0.191617, 0.192525, 0.191692, 0.194676, 0.869076, 0.192105, 0.443298, 0.193632, 0.191596, 0.191593, 0.306049, 0.191592, 0.407599
1.15284, 1, 1.50091, 0.189046, 1.73205, -0.50091, 0.189002, 0.189051, 0.189095, 0.189091, 0.18907, 0.189978, 0.189146, 0.192129, 0.861942, 0.189692, 0.509984, 0.190781, 0.189049, 0.189046, 0.307761, 0.189046, 0.381736
1.16076, 2.8317, 1.55508, 0.186308, 2.19811, 1.27662, 0.186254, 0.186314, 0.186358, 0.186354, 0.186333, 0.187241, 0.186408, 0.189392, 0.854216, 0.187118, 0.588101, 0.187784, 0.186311, 0.186309, 0.309533, 0.186308, 0.355628
1.16867, 2.82686, 1.6207, 0.183361, 2.19701, 1.20616, 0.183293, 0.183367, 0.18341, 0.183406, 0.183385, 0.184294, 0.183461, 0.186445, 0.846026, 0.184369, 0.677185, 0.184614, 0.183363, 0.183362, 0.311093, 0.183361, 0.329976
1.17658, 2.16831, 1.69712, 0.180186, 2.04164, 0.471182, 0.180102, 0.180191, 0.180235, 0.180231, 0.18021, 0.181119, 0.180286, 0.18327, 0.837567, 0.181433, 0.775997, 0.18125, 0.180188, 0.180187, 0.312216, 0.180186, 0.305348
1.18449, 1.99759, 1.78281, 0.176767, 1.9994, 0.21478, 0.176664, 0.176773, 0.176817, 0.176813, 0.176792, 0.1777, 0.176867, 0.179851, 0.829114, 0.178298, 0.882434, 0.177671, 0.176769, 0.176768, 0.312712, 0.176767, 0.282174
1.1924, 1.81967, 1.87533, 0.173092, 1.9544, -0.0556595, 0.172965, 0.173097, 0.173141, 0.173137, 0.173116, 0.174024, 0.173191, 0.176175, 0.821029, 0.174952, 0.993546, 0.173858, 0.173093, 0.173092, 0.312422, 0.173092, 0.260735
1.20031, 1.99515, 1.97146, 0.169149, 1.99879, 0.0236871, 0.168995, 0.169155, 0.169198, 0.169194, 0.169174, 0.170082, 0.169249, 0.172233, 0.813774, 0.171387, 1.10561, 0.169799, 0.16915, 0.16915, 0.311217, 0.169149, 0.241178
1.20823, 0.360739, 2.0674, 0.164935, 1.53647, -1.70666, 0.164747, 0.16494, 0.164984, 0.16498, 0.164959, 0.165868, 0.165035, 0.168019, 0.807918, 0.167599, 1.21432, 0.165486, 0.164936, 0.164936, 0.308987, 0.164935, 0.223528
1.21614, 1, 2.15901, 0.16045, 1.73205, -1.15901, 0.160223, 0.160455, 0.160499, 0.160495, 0.160474, 0.161382, 0.16055, 0.163533, 0.804144, 0.163586, 1.315, 0.160917, 0.160451, 0.160451, 0.305648, 0.16045, 0.207717
1.22405, 2.8124, 2.24218, 0.155701, 2.19372, 0.570215, 0.155427, 0.155707, 0.15575, 0.155747, 0.155726, 0.156634, 0.155801, 0.158785, 0.803253, 0.159351, 1.403, 0.156096, 0.155702, 0.155702, 0.30114, 0.155701, 0.193609
1.23196, 3.80758, 2.31322, 0.150704, 2.40989, 1.49436, 0.150374, 0.150709, 0.150753, 0.150749, 0.150728, 0.151637, 0.150804, 0.153788, 0.80617, 0.154904, 1.47393, 0.151038, 0.150705, 0.150705, 0.295429, 0.150704, 0.181023
1.23987, 2.18758, 2.3692, 0.14548, 2.04636, -0.181614, 0.145084, 0.145485, 0.145529, 0.145525, 0.145504, 0.146413, 0.14558, 0.148564, 0.813941, 0.15026, 1.52412, 0.145762, 0.14548, 0.145481, 0.288512, 0.14548, 0.169758
1.24778, 4.60796, 2.40828, 0.140059, 2.57059, 2.19967, 0.139586, 0.140065, 0.140108, 0.140105, 0.140084, 0.140992, 0.140159, 0.143143, 0.827725, 0.145443, 1.55084, 0.140297, 0.14006, 0.14006, 0.280421, 0.140059, 0.159612
1.2557, 2.38724, 2.42999, 0.134479, 2.09457, -0.0427423, 0.133915, 0.134485, 0.134528, 0.134524, 0.134504, 0.135412, 0.134579, 0.137563, 0.848788, 0.140489, 1.55256, 0.13468, 0.134479, 0.13448, 0.271221, 0.134479, 0.150399
1.26361, 1.79795, 2.43525, 0.128783, 1.94883, -0.637303, 0.128114, 0.128789, 0.128833, 0.128829, 0.128808, 0.129716, 0.128883, 0.131867, 0.878484, 0.135442, 1.52908, 0.128952, 0.128784, 0.128784, 0.261018, 0.128783, 0.141954
1.27152, 3.99515, 2.42649, 0.123021, 2.4485, 1.56866, 0.122228, 0.123026, 0.12307, 0.123066, 0.123045, 0.123953, 0.12312, 0.126104, 0.918232, 0.130359, 1.48151, 0.123162, 0.123021, 0.123021, 0.249949, 0.123021, 0.134142
1.27943, 3.99517, 2.40743, 0.117245, 2.4485, 1.58774, 0.116309, 0.11725, 0.117294, 0.11729, 0.117269, 0.118177, 0.117344, 0.120328, 0.969487, 0.125313, 1.4122, 0.117363, 0.117245, 0.117245, 0.238186, 0.117245, 0.12686
1.28734, 3.20209, 2.38286, 0.11151, 2.28081, 0.819232, 0.110409, 0.111515, 0.111559, 0.111555, 0.111534, 0.112442, 0.11161, 0.114593, 1.03371, 0.120391, 1.32451, 0.111609, 0.11151, 0.11151, 0.225923, 0.11151, 0.120033
1.29526, 0.997575, 2.35835, 0.105872, 1.73135, -1.36077, 0.104582, 0.105878, 0.105922, 0.105918, 0.105897, 0.106805, 0.105972, 0.108955, 1.11232, 0.115695, 1.22251, 0.105956, 0.105873, 0.105873, 0.213373, 0.105872, 0.113611
1.30317, 3.57417, 2.33982, 0.100386, 2.36097, 1.23436, 0.0988765, 0.100392, 0.100435, 0.100431, 0.100411, 0.101319, 0.100486, 0.103469, 1.20668, 0.111348, 1.1107, 0.100456, 0.100386, 0.100387, 0.200756, 0.100386, 0.107566
1.31108, 3.42101, 2.33321, 0.0951021, 2.32831, 1.0878, 0.0933413, 0.0951075, 0.0951512, 0.0951473, 0.0951265, 0.0960342, 0.0952017, 0.098184, 1.31802, 0.107485, 0.993643, 0.09516, 0.0951021, 0.0951027, 0.188287, 0.0951021, 0.101887
1.31899, 0.997596, 2.34411, 0.0900654, 1.73136, -1.34651, 0.0880176, 0.0900709, 0.0901145, 0.0901107, 0.0900898, 0.0909973, 0.090165, 0.0931466, 1.44743, 0.104262, 0.875657, 0.0901136, 0.0900655, 0.090066, 0.17617, 0.0900654, 0.0965706
1.3269, 0.997584, 2.37746, 0.0853156, 1.73135, -1.37988, 0.0829404, 0.085321, 0.0853646, 0.0853607, 0.0853399, 0.0862471, 0.0854151, 0.0883956, 1.59581, 0.101847, 0.760584, 0.0853555, 0.0853156, 0.0853162, 0.164585, 0.0853156, 0.0916228
1.33481, 2.21894, 2.43735, 0.0808841, 2.05401, -0.218413, 0.0781366, 0.0808895, 0.0809332, 0.0809293, 0.0809085, 0.0818152, 0.0809836, 0.0839625, 1.76388, 0.100416, 0.651599, 0.0809172, 0.0808841, 0.0808847, 0.153682, 0.0808841, 0.0870499
1.34273, 3, 2.52687, 0.0767949, 2.23607, 0.473129, 0.0736252, 0.0768003, 0.0768439, 0.0768401, 0.0768193, 0.0777254, 0.0768944, 0.079871, 1.95209, 0.100152, 0.551112, 0.0768223, 0.076795, 0.0767955, 0.143579, 0.0767949, 0.0828581
1.35064, 6.09532, 2.64808, 0.0730633, 2.84523, 3.44724, 0.0694159, 0.0730687, 0.0731123, 0.0731084, 0.0730876, 0.073993, 0.0731627, 0.0761363, 2.16071, 0.10123, 0.460738, 0.0730858, 0.0730633, 0.0730639, 0.134354, 0.0730633, 0.0790503
1.35855, 3.6761, 2.80203, 0.0696966, 2.38246, 0.874072, 0.0655101, 0.069702, 0.0697454, 0.0697416, 0.0697208, 0.0706251, 0.0697958, 0.0727654, 2.38975, 0.103812, 0.381338, 0.069715, 0.0696966, 0.0696972, 0.12605, 0.0696966, 0.0756248
1.36646, 1.99758, 2.98888, 0.0666944, 1.99939, -0.991305, 0.0619012, 0.0666998, 0.0667432, 0.0667393, 0.0667186, 0.0676214, 0.0667935, 0.0697578, 2.63904, 0.108029, 0.313113, 0.0667095, 0.0666944, 0.066695, 0.118674, 0.0666944, 0.0725753
1.37437, 4.53078, 3.20797, 0.0640501, 2.55554, 1.32281, 0.0585757, 0.0640554, 0.0640987, 0.0640949, 0.0640743, 0.0649751, 0.064149, 0.0671065, 2.90817, 0.11397, 0.255726, 0.0640624, 0.0640501, 0.0640507, 0.112206, 0.0640501, 0.0698907
1.38228, 2.70022, 3.45806, 0.0617513, 2.168, -0.757841, 0.0555141, 0.0617567, 0.0617998, 0.061796, 0.0617754, 0.0626739, 0.06185, 0.0647988, 3.19662, 0.121664, 0.208432, 0.0617613, 0.0617513, 0.0617519, 0.106597, 0.0617513, 0.0675552
1.3902, 5.28529, 3.73749, 0.0597821, 2.69913, 1.5478, 0.0526926, 0.0597874, 0.0598304, 0.0598266, 0.0598061, 0.0607017, 0.0598805, 0.0628185, 3.50381, 0.131069, 0.170225, 0.0597902, 0.0597821, 0.0597827, 0.101784, 0.0597821, 0.0655504
1.39811, 4.99278, 4.04415, 0.0581238, 2.64439, 0.948627, 0.0500842, 0.058129, 0.0581718, 0.0581681, 0.0581477, 0.0590396, 0.0582217, 0.0611467, 3.82892, 0.142058, 0.13995, 0.0581303, 0.0581238, 0.0581243, 0.0976905, 0.0581238, 0.0638558
1.40602, 2.99277, 4.37589, 0.0567568, 2.23445, -1.38312, 0.0476611, 0.056762, 0.0568046, 0.0568009, 0.0567806, 0.0576682, 0.0568543, 0.0597635, 4.17126, 0.154414, 0.116417, 0.056762, 0.0567568, 0.0567574, 0.0942364, 0.0567568, 0.0624505
1.41393, 2.99282, 4.7306, 0.0556622, 2.23446, -1.73778, 0.0453948, 0.0556674, 0.0557096, 0.055706, 0.0556858, 0.0565684, 0.0557592, 0.0586499, 4.53018, 0.167829, 0.0984732, 0.0556664, 0.0556622, 0.0556627, 0.0913411, 0.0556622, 0.0613144
1.42184, 7.24912, 5.10628, 0.0548228, 3.04124, 2.14284, 0.0432588, 0.054828, 0.0548699, 0.0548662, 0.0548463, 0.0557229, 0.0549192, 0.0577885, 4.90515, 0.181911, 0.0850599, 0.0548261, 0.0548228, 0.0548234, 0.0889303, 0.0548228, 0.0604295
1.42976, 4.73635, 5.50131, 0.0542246, 2.59545, -0.764955, 0.0412288, 0.0542297, 0.0542712, 0.0542677, 0.0542479, 0.0551179, 0.0543203, 0.0571652, 5.29599, 0.1962, 0.0752468, 0.0542273, 0.0542246, 0.0542252, 0.0869385, 0.0542246, 0.0597814
