   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_705.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.569892, 0, 0.000174219, 1.29702e-05, 1.41421, -0.000174219, 1.29702e-05, 1.32654e-05, 1.29711e-05, 1.76377e-05, 1.685e-05, 4.71164e-05, 2.46138e-05, 1.30819e-05, 2.35701e-05, 1.67322e-05, 1.52763e-05, 5.84826e-05, 1.44975e-05, 1.30131e-05, 2.06512e-05, 1.33407e-05, 1.31047e-05, 1.29703e-05, 4.37962e-05, 1.29702e-05, 1.29702e-05, 1.67109e-05
0.577769, 0, 0.000264576, 2.06081e-05, 1.41421, -0.000264576, 2.06081e-05, 2.10709e-05, 2.06095e-05, 2.79247e-05, 2.66899e-05, 7.41342e-05, 3.88601e-05, 2.07832e-05, 3.86054e-05, 2.65052e-05, 2.4223e-05, 9.19513e-05, 2.30022e-05, 2.06754e-05, 3.10084e-05, 2.12075e-05, 2.0785e-05, 2.06082e-05, 6.04055e-05, 2.06081e-05, 2.06081e-05, 2.64718e-05
0.585645, 0, 0.000400106, 3.22902e-05, 1.41421, -0.000400106, 3.22902e-05, 3.30057e-05, 3.22924e-05, 4.36013e-05, 4.16924e-05, 0.000115039, 6.05068e-05, 3.2561e-05, 6.24626e-05, 4.14068e-05, 3.78787e-05, 0.000142583, 3.59914e-05, 3.23943e-05, 4.63202e-05, 3.32472e-05, 3.2522e-05, 3.22904e-05, 8.41785e-05, 3.22902e-05, 3.22902e-05, 4.13553e-05
0.593522, 0, 0.000601325, 4.98966e-05, 1.41421, -0.000601325, 4.98966e-05, 5.09876e-05, 4.99e-05, 6.71431e-05, 6.42326e-05, 0.000176066, 9.29196e-05, 5.03095e-05, 9.98381e-05, 6.37972e-05, 5.84177e-05, 0.000218064, 5.55399e-05, 5.00554e-05, 6.87567e-05, 5.14044e-05, 5.01996e-05, 4.9897e-05, 0.000118217, 4.98966e-05, 4.98966e-05, 6.37189e-05
0.601399, 0, 0.000896803, 7.60447e-05, 1.41421, -0.000896803, 7.60447e-05, 7.76854e-05, 7.60498e-05, 0.000101982, 9.76049e-05, 0.000265794, 0.000140748, 7.66657e-05, 0.00015765, 9.695e-05, 8.88598e-05, 0.000328956, 8.45317e-05, 7.62835e-05, 0.000101314, 7.83892e-05, 7.64395e-05, 7.60453e-05, 0.000166827, 7.60447e-05, 7.60447e-05, 9.68327e-05
0.609276, 0, 0.00132569, 0.000114312, 1.41421, -0.00132569, 0.000114312, 0.000116746, 0.000114319, 0.00015279, 0.000146296, 0.000395803, 0.000210298, 0.000115233, 0.000245937, 0.000145325, 0.000133323, 0.000489503, 0.000126902, 0.000114666, 0.000148064, 0.00011791, 0.000114825, 0.000114313, 0.000235902, 0.000114312, 0.000114312, 0.000145151
0.617153, 0, 0.00194081, 0.000169499, 1.41421, -0.00194081, 0.000169499, 0.000173061, 0.00016951, 0.000225809, 0.000216307, 0.000581448, 0.00030997, 0.000170847, 0.000379045, 0.000214885, 0.000197321, 0.000718572, 0.000187924, 0.000170018, 0.000214451, 0.000174952, 0.000170165, 0.0001695, 0.000333372, 0.000169499, 0.000169499, 0.000214632
0.62503, 0, 0.00281223, 0.000247929, 1.41421, -0.00281223, 0.000247929, 0.000253072, 0.000247945, 0.000329229, 0.000315509, 0.000842693, 0.000450739, 0.000249876, 0.000577163, 0.000313456, 0.000288098, 0.00104067, 0.00027453, 0.000248678, 0.00030763, 0.000256087, 0.000248792, 0.000247931, 0.000469758, 0.000247929, 0.000247929, 0.000313094
0.632907, 0, 0.0040315, 0.000357772, 1.41421, -0.0040315, 0.000357772, 0.000365098, 0.000357795, 0.000473584, 0.00045404, 0.00120502, 0.000646676, 0.000360545, 0.000868253, 0.000451115, 0.000414992, 0.00148704, 0.000395664, 0.000358839, 0.000436877, 0.000369822, 0.000358887, 0.000357775, 0.00065878, 0.000357772, 0.000357772, 0.000450604
0.640784, 0, 0.00571611, 0.000509374, 1.41421, -0.00571611, 0.000509374, 0.000519672, 0.000509406, 0.00067216, 0.000644689, 0.00170026, 0.000915459, 0.000513271, 0.00129041, 0.000640578, 0.000589803, 0.00209667, 0.000562633, 0.000510875, 0.0006139, 0.000526955, 0.000510814, 0.000509378, 0.000918045, 0.000509374, 0.000509374, 0.000639867
0.64866, 0, 0.00801441, 0.000715575, 1.41421, -0.00801441, 0.000715575, 0.000729858, 0.000715619, 0.000941371, 0.000903266, 0.00236743, 0.00127884, 0.000720981, 0.00189467, 0.000897565, 0.000827136, 0.00291728, 0.000789446, 0.000717658, 0.00085334, 0.000740921, 0.000717428, 0.00071558, 0.00126978, 0.000715575, 0.000715575, 0.000896592
0.656537, 0, 0.0111105, 0.000991975, 1.41421, -0.0111105, 0.000991975, 0.00101153, 0.000992036, 0.00130107, 0.00124891, 0.00325325, 0.00176305, 0.000999376, 0.00274822, 0.00124111, 0.00114469, 0.00400596, 0.00109309, 0.000994828, 0.00117308, 0.00102813, 0.000994355, 0.000991982, 0.00174161, 0.000991975, 0.000991975, 0.0012398
0.664414, 0, 0.0152288, 0.00135711, 1.41421, -0.0152288, 0.00135711, 0.00138353, 0.00135719, 0.00177475, 0.00170427, 0.00441246, 0.00239896, 0.00136711, 0.00393791, 0.00169373, 0.00156346, 0.00542949, 0.00149373, 0.00136097, 0.00159455, 0.00140801, 0.00136015, 0.00135712, 0.00236734, 0.00135711, 0.00135711, 0.001692
0.672291, 0, 0.0206376, 0.00183247, 1.41421, -0.0206376, 0.00183247, 0.00186771, 0.00183258, 0.00238951, 0.00229551, 0.0059076, 0.00322206, 0.00184581, 0.0055739, 0.00228144, 0.00210769, 0.00726408, 0.00201467, 0.00183762, 0.00214289, 0.00190331, 0.00183636, 0.00183248, 0.00318766, 0.00183247, 0.00183247, 0.00227922
0.680168, 0, 0.0276525, 0.00244241, 1.41421, -0.0276525, 0.00244241, 0.0024888, 0.00244255, 0.00317589, 0.00305211, 0.00780837, 0.00427216, 0.00245997, 0.00779313, 0.00303359, 0.00280481, 0.00959452, 0.00268229, 0.0024492, 0.00284701, 0.00253991, 0.00244734, 0.00244242, 0.00425097, 0.00244241, 0.00244241, 0.0030308
0.688045, 0, 0.0366365, 0.00321369, 1.41421, -0.0366365, 0.00321369, 0.00327401, 0.00321387, 0.00416731, 0.00400638, 0.0101901, 0.00559259, 0.00323652, 0.0107623, 0.0039823, 0.00368485, 0.0125123, 0.00352551, 0.00322254, 0.00373932, 0.00334647, 0.00321992, 0.00321371, 0.00561398, 0.00321369, 0.00321369, 0.0039789
0.695922, 0, 0.0479988, 0.00417489, 1.41421, -0.0479988, 0.00417489, 0.00425234, 0.00417513, 0.00539923, 0.00519261, 0.0131317, 0.00722911, 0.00420421, 0.0146794, 0.0051617, 0.00477981, 0.0161132, 0.00457516, 0.00418629, 0.00485538, 0.00435391, 0.00418272, 0.00417492, 0.00734238, 0.00417489, 0.00417489, 0.00515771
0.703799, 0, 0.0621909, 0.00535552, 1.41421, -0.0621909, 0.00535552, 0.00545373, 0.00535582, 0.00690799, 0.006646, 0.0167129, 0.0092283, 0.00539269, 0.0197745, 0.0066068, 0.00612256, 0.0204934, 0.00586293, 0.00537002, 0.00623317, 0.00559459, 0.00536528, 0.00535555, 0.00951164, 0.00535552, 0.00535552, 0.00660237
0.711675, 0, 0.0796982, 0.00678468, 1.41421, -0.0796982, 0.00678468, 0.00690769, 0.00678506, 0.00872921, 0.00840105, 0.0210102, 0.0116355, 0.00683124, 0.0263069, 0.00835195, 0.00774543, 0.0257454, 0.00742002, 0.00680293, 0.00791212, 0.00710122, 0.00679677, 0.00678473, 0.0122076, 0.00678468, 0.00678468, 0.00834742
0.719552, 0, 0.10103, 0.00848972, 1.41421, -0.10103, 0.00848972, 0.00864193, 0.00849019, 0.010896, 0.0104899, 0.0260931, 0.0144924, 0.00854733, 0.0345604, 0.0104291, 0.0096786, 0.0319528, 0.00927559, 0.00851243, 0.00993199, 0.00890569, 0.00850456, 0.00848977, 0.0155276, 0.00848972, 0.00848972, 0.0104252
0.727429, 0, 0.126702, 0.0104945, 1.41421, -0.126702, 0.0104945, 0.0106806, 0.010495, 0.0134368, 0.0129402, 0.0320194, 0.0178343, 0.0105649, 0.0448339, 0.0128659, 0.0119482, 0.0391844, 0.0114549, 0.0105224, 0.0123315, 0.0110377, 0.0105125, 0.0104945, 0.0195814, 0.0104945, 0.0104945, 0.0128637
0.735306, 0, 0.157223, 0.0128175, 1.41421, -0.157223, 0.0128175, 0.0130424, 0.0128182, 0.0163733, 0.0157732, 0.0388303, 0.0216877, 0.0129026, 0.0574292, 0.0156834, 0.0145743, 0.0474891, 0.0139774, 0.0128517, 0.0151471, 0.0135237, 0.0128393, 0.0128176, 0.024493, 0.0128175, 0.0128175, 0.0156848
0.743183, 0, 0.193069, 0.0154704, 1.41421, -0.193069, 0.0154704, 0.0157391, 0.0154713, 0.0197182, 0.0190014, 0.046546, 0.026067, 0.0155721, 0.0726332, 0.0188941, 0.0175692, 0.0568901, 0.0168549, 0.0155118, 0.0184116, 0.0163858, 0.0154964, 0.0154705, 0.030402, 0.0154704, 0.0154704, 0.018902
0.75106, 0, 0.234663, 0.018456, 1.41421, -0.234663, 0.018456, 0.0187734, 0.018457, 0.0234735, 0.0226267, 0.055162, 0.0309725, 0.0185762, 0.0906968, 0.0225001, 0.020935, 0.0673803, 0.0200896, 0.0185057, 0.0221532, 0.0196416, 0.0184868, 0.0184561, 0.0374663, 0.018456, 0.018456, 0.022519
0.758937, 0, 0.282353, 0.0217672, 1.41421, -0.282353, 0.0217672, 0.022138, 0.0217684, 0.0276285, 0.0266393, 0.064646, 0.0363886, 0.0219076, 0.111812, 0.0264913, 0.0246631, 0.078919, 0.0236729, 0.0218265, 0.0263952, 0.0233051, 0.0218031, 0.0217674, 0.0458634, 0.0217672, 0.0217672, 0.0265279
0.766814, 1, 0.336387, 0.025386, 1.73205, 0.663613, 0.025386, 0.0258144, 0.0253873, 0.0321591, 0.0310161, 0.0749363, 0.0422823, 0.0255481, 0.136082, 0.0308451, 0.0287324, 0.09143, 0.0275844, 0.0254563, 0.0311562, 0.0273882, 0.0254274, 0.0253861, 0.0557931, 0.025386, 0.025386, 0.0309091
0.77469, 0, 0.3969, 0.0292827, 1.41421, -0.3969, 0.0292827, 0.0297727, 0.0292843, 0.0370276, 0.0357206, 0.0859415, 0.048603, 0.0294682, 0.163501, 0.035525, 0.0331093, 0.104801, 0.0317913, 0.0293659, 0.0364508, 0.0319049, 0.0293301, 0.0292829, 0.0674778, 0.0292827, 0.0292827, 0.0356303
0.782567, 1.89, 0.463898, 0.0334172, 1.97231, 1.4261, 0.0334172, 0.0339717, 0.0334189, 0.0421828, 0.0407035, 0.0975432, 0.0552837, 0.0336271, 0.193926, 0.0404822, 0.0377481, 0.118889, 0.0362489, 0.0335154, 0.0422921, 0.0368768, 0.0334707, 0.0334174, 0.0811625, 0.0334172, 0.0334172, 0.0406482
0.790444, 0.110004, 0.537256, 0.0377388, 1.45259, -0.427252, 0.0377388, 0.0383602, 0.0377407, 0.0475614, 0.0459038, 0.109598, 0.0622423, 0.037974, 0.227057, 0.0456558, 0.0425919, 0.133518, 0.0409016, 0.0378546, 0.0486945, 0.0423417, 0.0377985, 0.037739, 0.0971119, 0.0377388, 0.0377388, 0.0459097
0.798321, 1, 0.616719, 0.0421884, 1.73205, 0.383281, 0.0421884, 0.042878, 0.0421905, 0.0530903, 0.0512505, 0.121943, 0.0693843, 0.0424494, 0.262428, 0.0509752, 0.0475748, 0.148491, 0.0456847, 0.0423251, 0.0556775, 0.048365, 0.0422541, 0.0421886, 0.115604, 0.0421884, 0.0421884, 0.0513546
0.806198, 0, 0.701924, 0.0467005, 1.41421, -0.701924, 0.0467005, 0.0474588, 0.0467028, 0.0586889, 0.0566658, 0.134404, 0.0766067, 0.0469875, 0.299407, 0.0563631, 0.0526237, 0.163598, 0.0505263, 0.0468625, 0.0632707, 0.0550539, 0.0467721, 0.0467007, 0.136921, 0.0467005, 0.0467005, 0.0569187
0.814075, 0.935356, 0.792421, 0.0512059, 1.71329, 0.142935, 0.0512059, 0.0520325, 0.0512085, 0.0642727, 0.0620676, 0.146798, 0.0838023, 0.0515187, 0.337202, 0.0617376, 0.0576619, 0.178618, 0.0553509, 0.0513986, 0.0715192, 0.0625752, 0.0512829, 0.0512062, 0.161335, 0.0512059, 0.0512059, 0.0625387
0.821952, 1.99758, 0.88771, 0.0556345, 1.9994, 1.10987, 0.0556345, 0.0565278, 0.0556373, 0.0697566, 0.0673734, 0.158947, 0.0908633, 0.0559726, 0.374886, 0.0670168, 0.0626119, 0.193337, 0.0600815, 0.055865, 0.0804878, 0.0711748, 0.0557162, 0.0556348, 0.189086, 0.0556345, 0.0556345, 0.0681556
0.829829, 0.0670606, 0.987291, 0.0599182, 1.43773, -0.92023, 0.0599182, 0.060876, 0.0599212, 0.0750585, 0.0725034, 0.17068, 0.097687, 0.0602807, 0.411432, 0.0721212, 0.0673987, 0.207549, 0.0646437, 0.0601954, 0.0902666, 0.0812009, 0.060004, 0.0599186, 0.220362, 0.0599182, 0.0599182, 0.0737212
0.837705, 0, 1.09071, 0.0639942, 1.41421, -1.09071, 0.0639942, 0.0650132, 0.0639973, 0.0801031, 0.0773846, 0.181842, 0.104179, 0.0643798, 0.445764, 0.0769778, 0.0719532, 0.22107, 0.0689685, 0.0643292, 0.100973, 0.0931265, 0.0640829, 0.0639945, 0.255268, 0.0639942, 0.0639942, 0.0792022
0.845582, 0.925714, 1.19763, 0.0678067, 1.71047, -0.27192, 0.0678067, 0.0688832, 0.06781, 0.0848242, 0.0819524, 0.192302, 0.110259, 0.0682141, 0.476804, 0.0815227, 0.0762147, 0.233742, 0.0729948, 0.0682138, 0.112754, 0.107572, 0.0678975, 0.0678071, 0.293799, 0.0678067, 0.0678067, 0.0845864
0.853459, 0.0742863, 1.30785, 0.0713098, 1.44024, -1.23357, 0.0713098, 0.0724395, 0.0713133, 0.0891678, 0.0861542, 0.201954, 0.115858, 0.0717374, 0.50354, 0.0857033, 0.0801331, 0.245441, 0.0766719, 0.0718065, 0.125782, 0.125322, 0.0714016, 0.0713102, 0.335809, 0.0713098, 0.0713098, 0.0898871
0.861336, 0.920897, 1.42139, 0.0744689, 1.70906, -0.500491, 0.0744689, 0.075647, 0.0744725, 0.0930934, 0.0899504, 0.21072, 0.12093, 0.0749148, 0.525081, 0.0894801, 0.0836709, 0.256074, 0.0799613, 0.0750765, 0.140251, 0.147341, 0.0745604, 0.0744693, 0.380984, 0.0744689, 0.0744689, 0.0951492
0.869213, 0.997577, 1.53847, 0.0772606, 1.73135, -0.540889, 0.0772606, 0.0784824, 0.0772644, 0.0965746, 0.0933152, 0.218556, 0.125441, 0.077723, 0.540714, 0.0928276, 0.0868033, 0.265588, 0.082837, 0.0780056, 0.156364, 0.174772, 0.0773509, 0.0772611, 0.428825, 0.0772606, 0.0772606, 0.100452
0.87709, 0.0815269, 1.65956, 0.0796743, 1.44275, -1.57803, 0.0796743, 0.0809347, 0.0796782, 0.0995996, 0.096237, 0.225442, 0.12938, 0.0801513, 0.549948, 0.0957339, 0.089519, 0.273963, 0.0852866, 0.0805873, 0.174322, 0.208924, 0.0797622, 0.0796747, 0.478635, 0.0796743, 0.0796743, 0.105917
0.884967, 4.65459, 1.78536, 0.0817102, 2.57965, 2.86923, 0.0817102, 0.0830045, 0.0817143, 0.10217, 0.0987175, 0.231389, 0.13275, 0.0822001, 0.552548, 0.0982009, 0.0918191, 0.281213, 0.0873102, 0.0828283, 0.194305, 0.251244, 0.0817949, 0.0817107, 0.529521, 0.0817102, 0.0817102, 0.111706
0.892844, 0.345407, 1.91675, 0.0833796, 1.53147, -1.57134, 0.0833796, 0.0847031, 0.0833837, 0.104301, 0.10077, 0.236432, 0.135569, 0.0838805, 0.548548, 0.100242, 0.0937163, 0.287378, 0.0889198, 0.0847458, 0.216448, 0.303262, 0.0834601, 0.0833801, 0.58041, 0.0833796, 0.0833796, 0.118029
0.90072, 3, 2.05469, 0.0847024, 2.23607, 0.945308, 0.0847024, 0.0860506, 0.0847066, 0.106016, 0.102419, 0.240624, 0.13787, 0.0852127, 0.538249, 0.101881, 0.0952328, 0.292525, 0.0901375, 0.0863668, 0.240819, 0.366519, 0.0847781, 0.0847029, 0.630084, 0.0847024, 0.0847024, 0.125141
0.908597, 0.90643, 2.20019, 0.0857058, 1.70483, -1.29376, 0.0857057, 0.0870748, 0.08571, 0.107348, 0.103696, 0.244033, 0.139694, 0.0862239, 0.522201, 0.103149, 0.0963987, 0.296735, 0.0909938, 0.0877264, 0.267397, 0.442464, 0.0857762, 0.0857062, 0.67722, 0.0857058, 0.0857058, 0.133345
0.916474, 3.99758, 2.35411, 0.0864223, 2.449, 1.64347, 0.0864222, 0.0878085, 0.0864265, 0.108336, 0.104638, 0.246739, 0.141089, 0.0869469, 0.50116, 0.104085, 0.0972496, 0.300103, 0.0915257, 0.0888664, 0.296047, 0.532334, 0.0864871, 0.0864228, 0.720456, 0.0864223, 0.0864223, 0.142987
0.924351, 2.8992, 2.51708, 0.0868878, 2.21341, 0.382119, 0.0868878, 0.0882881, 0.0868921, 0.109024, 0.105288, 0.248828, 0.142108, 0.0874178, 0.476048, 0.104729, 0.0978247, 0.302732, 0.0917749, 0.0898335, 0.326508, 0.637022, 0.0869469, 0.0868883, 0.758456, 0.0868878, 0.0868878, 0.154449
0.932228, 3.99517, 2.68932, 0.0871399, 2.4485, 1.30585, 0.0871398, 0.0885515, 0.0871443, 0.109454, 0.105689, 0.250386, 0.142805, 0.0876741, 0.44789, 0.105125, 0.098165, 0.304724, 0.0917856, 0.0906788, 0.358378, 0.756923, 0.0871933, 0.0871404, 0.789986, 0.0871399, 0.0871399, 0.16814
0.940105, 4.89196, 2.8705, 0.0872158, 2.62526, 2.02147, 0.0872157, 0.0886364, 0.0872202, 0.109672, 0.105882, 0.251497, 0.143235, 0.0877535, 0.417756, 0.105315, 0.0983109, 0.30618, 0.0916026, 0.091458, 0.391113, 0.891805, 0.0872636, 0.0872163, 0.813986, 0.0872158, 0.0872158, 0.184481
0.947982, 4.20402, 3.05964, 0.0871515, 2.49079, 1.14438, 0.0871513, 0.088579, 0.0871559, 0.109718, 0.10591, 0.252244, 0.143447, 0.0876918, 0.386701, 0.10534, 0.0983013, 0.307195, 0.0912705, 0.0922326, 0.424042, 1.04068, 0.0871939, 0.087152, 0.829634, 0.0871515, 0.0871515, 0.203885
0.955859, 3.9976, 3.255, 0.0869803, 2.449, 0.742601, 0.08698, 0.0884132, 0.0869847, 0.109633, 0.10581, 0.252698, 0.143489, 0.0875226, 0.355715, 0.105238, 0.0981723, 0.307856, 0.0908322, 0.0930732, 0.45638, 1.20169, 0.0870176, 0.0869808, 0.836404, 0.0869803, 0.0869803, 0.226731
0.963735, 9.55577, 3.45404, 0.086732, 3.39938, 6.10173, 0.0867317, 0.0881691, 0.0867364, 0.109449, 0.105616, 0.252926, 0.143403, 0.0872759, 0.325672, 0.105042, 0.0979562, 0.308239, 0.0903279, 0.0940654, 0.487267, 1.37213, 0.0867646, 0.0867325, 0.834101, 0.086732, 0.086732, 0.253339
0.971612, 1.55227, 3.65344, 0.0864329, 1.88475, -2.10117, 0.0864325, 0.087873, 0.0864373, 0.109199, 0.105357, 0.252984, 0.143226, 0.0869779, 0.297305, 0.104782, 0.0976812, 0.308413, 0.0897952, 0.0953184, 0.515803, 1.54838, 0.0864613, 0.0864334, 0.822874, 0.0864329, 0.0864329, 0.283934
0.979489, 2.76944, 3.84921, 0.0861048, 2.18391, -1.07976, 0.0861042, 0.0875472, 0.0861092, 0.108907, 0.105059, 0.25292, 0.142988, 0.0866507, 0.271181, 0.104483, 0.097371, 0.308431, 0.0892684, 0.0969788, 0.541098, 1.72604, 0.0861294, 0.0861053, 0.803214, 0.0861048, 0.0861048, 0.318611
0.987366, 4.23056, 4.03679, 0.0857656, 2.49611, 0.193765, 0.0857649, 0.0872097, 0.0857701, 0.108594, 0.104742, 0.252775, 0.142714, 0.0863122, 0.247694, 0.104166, 0.0970449, 0.308341, 0.0887791, 0.0992496, 0.562323, 1.90008, 0.0857868, 0.0857661, 0.775925, 0.0857656, 0.0857656, 0.357306
0.995243, 6.63973, 4.21134, 0.0854293, 2.93934, 2.42839, 0.0854283, 0.0868746, 0.0854337, 0.108277, 0.104421, 0.252577, 0.142426, 0.0859763, 0.22707, 0.103844, 0.0967179, 0.308177, 0.0883562, 0.102416, 0.57876, 2.06503, 0.0854475, 0.0854298, 0.742075, 0.0854293, 0.0854293, 0.399764
1.00312, 3.23776, 4.36799, 0.0851058, 2.28862, -1.13022, 0.0851045, 0.086552, 0.0851103, 0.107967, 0.104109, 0.252353, 0.142136, 0.0856531, 0.209378, 0.103532, 0.0964011, 0.307966, 0.0880267, 0.106881, 0.589846, 2.2153, 0.0851215, 0.0851063, 0.702937, 0.0851058, 0.0851058, 0.44552
1.011, 6.62277, 4.50214, 0.0848021, 2.93645, 2.12062, 0.0848004, 0.0862489, 0.0848066, 0.107673, 0.103813, 0.252119, 0.141856, 0.0853497, 0.194549, 0.103236, 0.0961022, 0.307727, 0.0878164, 0.113209, 0.59521, 2.34545, 0.0848156, 0.0848026, 0.659915, 0.0848021, 0.0848021, 0.493882
1.01887, 6.24509, 4.60988, 0.0845221, 2.87143, 1.63521, 0.0845198, 0.0859693, 0.0845266, 0.1074, 0.103539, 0.251886, 0.141592, 0.0850698, 0.182407, 0.102961, 0.0958254, 0.307472, 0.0877502, 0.122182, 0.594694, 2.45054, 0.0845337, 0.0845226, 0.614472, 0.0845221, 0.0845221, 0.543937
1.02675, 3.99518, 4.6883, 0.0842673, 2.4485, -0.693128, 0.0842643, 0.0857147, 0.0842718, 0.107149, 0.103288, 0.251664, 0.141348, 0.0848151, 0.172686, 0.10271, 0.0955728, 0.307207, 0.0878536, 0.134866, 0.588362, 2.52645, 0.0842772, 0.0842678, 0.568044, 0.0842673, 0.0842673, 0.59457
1.03463, 5.86305, 4.73583, 0.084037, 2.80411, 1.12722, 0.0840331, 0.0854847, 0.0840415, 0.106922, 0.10306, 0.251456, 0.141126, 0.0845849, 0.165068, 0.102482, 0.095344, 0.306933, 0.0881527, 0.152693, 0.576499, 2.57009, 0.0840456, 0.0840375, 0.521986, 0.084037, 0.084037, 0.644491
1.0425, 3.12729, 4.75254, 0.0838293, 2.26435, -1.62525, 0.0838241, 0.0852771, 0.0838337, 0.106716, 0.102854, 0.251263, 0.140923, 0.0843772, 0.159201, 0.102276, 0.0951372, 0.306645, 0.088675, 0.177541, 0.559584, 2.5797, 0.0838366, 0.0838298, 0.477505, 0.0838293, 0.0838293, 0.692292
1.05038, 4.26914, 4.74034, 0.0836405, 2.50382, -0.4712, 0.0836338, 0.0850884, 0.083645, 0.106529, 0.102666, 0.251084, 0.140737, 0.0841885, 0.154727, 0.102088, 0.0949491, 0.306337, 0.0894501, 0.211831, 0.538261, 2.55487, 0.0836468, 0.083641, 0.435622, 0.0836405, 0.0836405, 0.736502
1.05826, 5.58189, 4.70314, 0.0834664, 2.75352, 0.878753, 0.0834578, 0.0849143, 0.0834708, 0.106355, 0.102493, 0.250916, 0.140565, 0.0840143, 0.151297, 0.101915, 0.0947754, 0.305999, 0.0905093, 0.258609, 0.513296, 2.49666, 0.0834718, 0.0834669, 0.397142, 0.0834664, 0.0834664, 0.775666
1.06613, 5.8509, 4.64686, 0.0833018, 2.80195, 1.20404, 0.0832907, 0.0847497, 0.0833062, 0.106191, 0.102329, 0.250755, 0.140402, 0.0838498, 0.148593, 0.101751, 0.094611, 0.305617, 0.0918862, 0.32162, 0.485531, 2.40743, 0.0833065, 0.0833023, 0.362646, 0.0833018, 0.0833018, 0.808421
1.07401, 4.56721, 4.57939, 0.0831411, 2.56266, -0.0121856, 0.083127, 0.0845891, 0.0831456, 0.106031, 0.102168, 0.250597, 0.140242, 0.0836891, 0.146333, 0.10159, 0.0944505, 0.305176, 0.0936161, 0.40536, 0.455837, 2.29076, 0.0831452, 0.0831416, 0.332489, 0.0831411, 0.0831411, 0.833573
1.08189, 7.41352, 4.51035, 0.0829784, 3.06815, 2.90317, 0.0829604, 0.0844263, 0.0829828, 0.105868, 0.102006, 0.250436, 0.14008, 0.0835264, 0.144281, 0.101428, 0.0942879, 0.304661, 0.0957358, 0.515066, 0.425063, 2.15117, 0.0829819, 0.0829789, 0.30682, 0.0829784, 0.0829784, 0.850171
1.08977, 6.13945, 4.45083, 0.0828073, 2.85297, 1.68862, 0.0827845, 0.0842553, 0.0828118, 0.105698, 0.101835, 0.250265, 0.139909, 0.0833553, 0.142252, 0.101257, 0.0941169, 0.304055, 0.0982829, 0.656673, 0.394001, 1.99382, 0.0828104, 0.0828078, 0.285601, 0.0828073, 0.0828073, 0.857562
1.09764, 4.99272, 4.41297, 0.0826214, 2.64437, 0.579753, 0.0825926, 0.0840694, 0.0826258, 0.105512, 0.101649, 0.25008, 0.139724, 0.0831694, 0.140109, 0.101071, 0.093931, 0.303342, 0.101296, 0.836666, 0.363355, 1.82423, 0.0826241, 0.0826219, 0.268641, 0.0826214, 0.0826214, 0.855435
1.10552, 4.68504, 4.40941, 0.0824138, 2.58554, 0.27563, 0.0823776, 0.0838618, 0.0824183, 0.105304, 0.101441, 0.249873, 0.139516, 0.0829618, 0.137763, 0.100863, 0.0937235, 0.302507, 0.104812, 1.06187, 0.333712, 1.64793, 0.0824162, 0.0824143, 0.255628, 0.0824138, 0.0824138, 0.843837
1.1134, 6.45676, 4.45274, 0.0821777, 2.90805, 2.00403, 0.0821323, 0.0836257, 0.0821821, 0.105068, 0.101205, 0.249637, 0.13928, 0.0827257, 0.135166, 0.100627, 0.0934873, 0.301536, 0.108865, 1.33911, 0.305539, 1.47018, 0.0821797, 0.0821782, 0.246161, 0.0821777, 0.0821777, 0.823176
1.12127, 2.15384, 4.55478, 0.0819057, 2.0381, -2.40094, 0.0818492, 0.0833537, 0.0819102, 0.104796, 0.100933, 0.249365, 0.139008, 0.0824537, 0.132308, 0.100355, 0.0932154, 0.300423, 0.113489, 1.67478, 0.279174, 1.29573, 0.0819075, 0.0819062, 0.239786, 0.0819057, 0.0819057, 0.794188
1.12915, 2.15867, 4.72588, 0.0815905, 2.03928, -2.56721, 0.0815203, 0.0830385, 0.081595, 0.104481, 0.100618, 0.24905, 0.138693, 0.0821385, 0.129206, 0.10004, 0.0929002, 0.299163, 0.118715, 2.0743, 0.254836, 1.12863, 0.081592, 0.081591, 0.236019, 0.0815905, 0.0815905, 0.757898
1.13703, 4.50949, 4.97412, 0.0812244, 2.55137, -0.464626, 0.0811375, 0.0826724, 0.0812288, 0.104115, 0.100252, 0.248684, 0.138327, 0.0817724, 0.125897, 0.0996739, 0.0925341, 0.297762, 0.124574, 2.54156, 0.23263, 0.972103, 0.0812257, 0.0812249, 0.234373, 0.0812244, 0.0812244, 0.715553
1.1449, 3.15872, 5.30464, 0.0807995, 2.27128, -2.14592, 0.0806925, 0.0822476, 0.080804, 0.10369, 0.0998271, 0.248259, 0.137902, 0.0813476, 0.122435, 0.0992491, 0.0921092, 0.296236, 0.131094, 3.07823, 0.212574, 0.828501, 0.0808007, 0.0808001, 0.234375, 0.0807995, 0.0807995, 0.668551
