   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_72.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.1172, 2.18598, 5.08583, 5.07665, 2.04597, -2.89985, 0, 5.07666, 5.07669, 5.07669, 5.07694, 5.07761, 5.08219, 5.07665, 5.07665, 5.07665, 5.07665, 5.07665, 5.07665, 5.07665, 5.07665, 5.07665, 5.07665, 5.07665, 5.07665, 5.07665, 5.07896, 5.07665
4.12483, 6.60211, 5.10914, 5.10252, 2.93293, 1.49297, 0, 5.10252, 5.10256, 5.10255, 5.10287, 5.10349, 5.10594, 5.10252, 5.10252, 5.10252, 5.10252, 5.10252, 5.10252, 5.10252, 5.10252, 5.10252, 5.10252, 5.10252, 5.10252, 5.10252, 5.1043, 5.10252
4.13246, 3.19052, 5.1334, 5.12848, 2.27827, -1.94288, 0, 5.12849, 5.12852, 5.12851, 5.12893, 5.12947, 5.13052, 5.12848, 5.12848, 5.12848, 5.12848, 5.12848, 5.12848, 5.12848, 5.12848, 5.12848, 5.12848, 5.12848, 5.12848, 5.12848, 5.12983, 5.12848
4.14009, 4.09636, 5.15838, 5.15454, 2.46908, -1.06203, 0, 5.15455, 5.15458, 5.15458, 5.1551, 5.15554, 5.15572, 5.15454, 5.15454, 5.15454, 5.15454, 5.15454, 5.15454, 5.15454, 5.15454, 5.15454, 5.15454, 5.15454, 5.15454, 5.15454, 5.15556, 5.15454
4.14772, 5.99528, 5.18391, 5.1807, 2.82759, 0.811368, 0, 5.18071, 5.18074, 5.18074, 5.18138, 5.18172, 5.18136, 5.1807, 5.1807, 5.1807, 5.1807, 5.1807, 5.1807, 5.1807, 5.1807, 5.1807, 5.1807, 5.1807, 5.1807, 5.1807, 5.18146, 5.1807
4.15535, 2.99517, 5.20984, 5.20696, 2.23499, -2.21467, 0, 5.20697, 5.207, 5.207, 5.20778, 5.20799, 5.20732, 5.20696, 5.20696, 5.20696, 5.20696, 5.20696, 5.20696, 5.20696, 5.20696, 5.20696, 5.20696, 5.20696, 5.20696, 5.20696, 5.20754, 5.20696
4.16299, 6.77301, 5.23605, 5.23332, 2.96193, 1.53696, 0, 5.23333, 5.23336, 5.23336, 5.23429, 5.23437, 5.23351, 5.23332, 5.23332, 5.23332, 5.23332, 5.23332, 5.23332, 5.23332, 5.23332, 5.23332, 5.23332, 5.23333, 5.23332, 5.23332, 5.23377, 5.23332
4.17062, 6.87717, 5.26249, 5.25979, 2.97946, 1.61468, 0, 5.2598, 5.25983, 5.25982, 5.26091, 5.26085, 5.25988, 5.25979, 5.25979, 5.25979, 5.25979, 5.25979, 5.25979, 5.25979, 5.25979, 5.25979, 5.25979, 5.25979, 5.25979, 5.25979, 5.26013, 5.25979
4.17825, 6.10372, 5.28909, 5.28635, 2.8467, 0.814626, 0, 5.28636, 5.28639, 5.28639, 5.28761, 5.28743, 5.2864, 5.28635, 5.28635, 5.28635, 5.28635, 5.28635, 5.28635, 5.28635, 5.28635, 5.28635, 5.28635, 5.28636, 5.28635, 5.28635, 5.28663, 5.28635
4.18588, 5.99033, 5.31582, 5.31302, 2.82672, 0.674515, 0, 5.31303, 5.31306, 5.31306, 5.3144, 5.31411, 5.31305, 5.31302, 5.31302, 5.31302, 5.31302, 5.31302, 5.31302, 5.31302, 5.31302, 5.31302, 5.31302, 5.31302, 5.31302, 5.31302, 5.31324, 5.31302
4.19351, 5.35224, 5.34265, 5.33979, 2.7115, 0.0095892, 0, 5.3398, 5.33983, 5.33983, 5.34127, 5.3409, 5.3398, 5.33979, 5.33979, 5.33979, 5.33979, 5.33979, 5.33979, 5.33979, 5.33979, 5.33979, 5.33979, 5.3398, 5.33979, 5.33979, 5.33998, 5.33979
4.20114, 8.87465, 5.36957, 5.36667, 3.29767, 3.50508, 0, 5.36668, 5.36671, 5.36671, 5.3682, 5.36779, 5.36668, 5.36667, 5.36667, 5.36667, 5.36667, 5.36667, 5.36667, 5.36667, 5.36667, 5.36667, 5.36667, 5.36667, 5.36667, 5.36667, 5.36683, 5.36667
4.20877, 8.74411, 5.39657, 5.39365, 3.27782, 3.34754, 0, 5.39366, 5.39369, 5.39369, 5.3952, 5.39479, 5.39365, 5.39365, 5.39365, 5.39365, 5.39365, 5.39365, 5.39365, 5.39365, 5.39365, 5.39365, 5.39365, 5.39365, 5.39365, 5.39365, 5.39381, 5.39365
4.21641, 5.24611, 5.42367, 5.42074, 2.69186, -0.177557, 0, 5.42074, 5.42078, 5.42077, 5.42226, 5.42189, 5.42074, 5.42074, 5.42074, 5.42074, 5.42074, 5.42074, 5.42074, 5.42074, 5.42074, 5.42074, 5.42074, 5.42074, 5.42074, 5.42074, 5.42091, 5.42074
4.22404, 4.86504, 5.45087, 5.44792, 2.62012, -0.585831, 0, 5.44793, 5.44796, 5.44796, 5.44938, 5.44909, 5.44793, 5.44792, 5.44792, 5.44792, 5.44792, 5.44792, 5.44792, 5.44792, 5.44792, 5.44792, 5.44792, 5.44793, 5.44792, 5.44792, 5.44817, 5.44792
4.23167, 8.46171, 5.4782, 5.47521, 3.23446, 2.98351, 0, 5.47522, 5.47525, 5.47525, 5.47657, 5.47639, 5.47521, 5.47521, 5.47521, 5.47521, 5.47521, 5.47521, 5.47521, 5.47521, 5.47521, 5.47521, 5.47521, 5.47521, 5.47521, 5.47521, 5.47558, 5.47521
4.2393, 9.98352, 5.5057, 5.50261, 3.46172, 4.47782, 0, 5.50262, 5.50265, 5.50264, 5.50384, 5.5038, 5.50261, 5.50261, 5.50261, 5.50261, 5.50261, 5.50261, 5.50261, 5.50261, 5.50261, 5.50261, 5.50261, 5.50261, 5.50261, 5.50261, 5.50319, 5.50261
4.24693, 9.12062, 5.53342, 5.5301, 3.33476, 3.5872, 0, 5.53011, 5.53014, 5.53014, 5.53119, 5.53131, 5.5301, 5.5301, 5.5301, 5.5301, 5.5301, 5.5301, 5.5301, 5.5301, 5.5301, 5.5301, 5.5301, 5.5301, 5.5301, 5.5301, 5.53104, 5.5301
4.25456, 7.98545, 5.56143, 5.5577, 3.15998, 2.42402, 0, 5.55771, 5.55774, 5.55774, 5.55864, 5.55893, 5.5577, 5.5577, 5.5577, 5.5577, 5.5577, 5.5577, 5.5577, 5.5577, 5.5577, 5.5577, 5.5577, 5.5577, 5.5577, 5.5577, 5.55918, 5.5577
4.2622, 5.27014, 5.58978, 5.5854, 2.69632, -0.319648, 0, 5.58541, 5.58544, 5.58544, 5.58619, 5.58664, 5.5854, 5.5854, 5.5854, 5.5854, 5.5854, 5.5854, 5.5854, 5.5854, 5.5854, 5.5854, 5.5854, 5.5854, 5.5854, 5.5854, 5.58766, 5.5854
4.26983, 7.99037, 5.61856, 5.6132, 3.16075, 2.37181, 0, 5.6132, 5.61324, 5.61323, 5.61385, 5.61445, 5.6132, 5.6132, 5.6132, 5.6132, 5.6132, 5.6132, 5.6132, 5.6132, 5.6132, 5.6132, 5.6132, 5.6132, 5.6132, 5.6132, 5.61656, 5.6132
4.27746, 7.696, 5.64783, 5.64109, 3.11384, 2.04817, 0, 5.6411, 5.64113, 5.64113, 5.64163, 5.64237, 5.64109, 5.64109, 5.64109, 5.64109, 5.64109, 5.64109, 5.64109, 5.64109, 5.64109, 5.64109, 5.64109, 5.64109, 5.64109, 5.64109, 5.64593, 5.64109
4.28509, 9.13507, 5.67764, 5.66909, 3.33693, 3.45743, 0, 5.6691, 5.66913, 5.66912, 5.66952, 5.67038, 5.66909, 5.66909, 5.66909, 5.66909, 5.66909, 5.66909, 5.66909, 5.66909, 5.66909, 5.66909, 5.66909, 5.66909, 5.66909, 5.66909, 5.67583, 5.66909
4.29272, 8.68439, 5.70801, 5.69718, 3.2687, 2.97637, 0, 5.69719, 5.69722, 5.69721, 5.69752, 5.6985, 5.69718, 5.69718, 5.69718, 5.69718, 5.69718, 5.69718, 5.69718, 5.69718, 5.69718, 5.69718, 5.69718, 5.69718, 5.69718, 5.69718, 5.70626, 5.69718
4.30035, 7.75467, 5.73894, 5.72536, 3.12325, 2.01573, 0, 5.72537, 5.7254, 5.7254, 5.72564, 5.72671, 5.72536, 5.72536, 5.72536, 5.72536, 5.72536, 5.72536, 5.72536, 5.72536, 5.72536, 5.72536, 5.72536, 5.72536, 5.72536, 5.72536, 5.73722, 5.72536
4.30798, 7.5247, 5.77037, 5.75363, 3.08621, 1.75434, 0, 5.75364, 5.75367, 5.75367, 5.75387, 5.75503, 5.75363, 5.75363, 5.75363, 5.75363, 5.75363, 5.75363, 5.75363, 5.75363, 5.75363, 5.75363, 5.75363, 5.75363, 5.75363, 5.75363, 5.76866, 5.75363
4.31562, 7.98823, 5.80221, 5.782, 3.16042, 2.18602, 0, 5.78201, 5.78204, 5.78203, 5.78219, 5.78345, 5.782, 5.782, 5.782, 5.782, 5.782, 5.782, 5.782, 5.782, 5.782, 5.782, 5.782, 5.782, 5.782, 5.782, 5.80047, 5.782
4.32325, 10.1495, 5.83437, 5.81045, 3.48562, 4.31517, 0, 5.81046, 5.81049, 5.81048, 5.81062, 5.812, 5.81045, 5.81045, 5.81045, 5.81045, 5.81045, 5.81045, 5.81045, 5.81045, 5.81045, 5.81045, 5.81045, 5.81045, 5.81045, 5.81045, 5.83256, 5.81045
4.33088, 10.6619, 5.86676, 5.83898, 3.55836, 4.79516, 0, 5.83899, 5.83902, 5.83902, 5.83914, 5.84071, 5.83898, 5.83898, 5.83898, 5.83898, 5.83898, 5.83898, 5.83898, 5.83898, 5.83898, 5.83898, 5.83898, 5.83898, 5.83898, 5.83898, 5.86479, 5.83898
4.33851, 5.98587, 5.89936, 5.8676, 2.82593, 0.0865178, 0, 5.86761, 5.86764, 5.86764, 5.86775, 5.86964, 5.8676, 5.8676, 5.8676, 5.8676, 5.8676, 5.8676, 5.8676, 5.8676, 5.8676, 5.8676, 5.8676, 5.8676, 5.8676, 5.8676, 5.89708, 5.8676
4.34614, 4.32342, 5.93223, 5.89631, 2.51464, -1.60881, 0, 5.89632, 5.89635, 5.89635, 5.89646, 5.89895, 5.89631, 5.89631, 5.89631, 5.89631, 5.89631, 5.89631, 5.89631, 5.89631, 5.89631, 5.89631, 5.89631, 5.89631, 5.89631, 5.89631, 5.92937, 5.89631
4.35377, 9.16118, 5.96561, 5.92511, 3.34084, 3.19558, 0, 5.92511, 5.92515, 5.92514, 5.92525, 5.92885, 5.92511, 5.92511, 5.92511, 5.92511, 5.92511, 5.92511, 5.92511, 5.92511, 5.92511, 5.92511, 5.92511, 5.92511, 5.92511, 5.92511, 5.96164, 5.92511
4.36141, 5.16657, 5.99997, 5.95399, 2.67705, -0.833394, 0, 5.95399, 5.95403, 5.95402, 5.95413, 5.95977, 5.95399, 5.95399, 5.95399, 5.95399, 5.95399, 5.95399, 5.95399, 5.95399, 5.95399, 5.95399, 5.95399, 5.95399, 5.95399, 5.95399, 5.99395, 5.95399
4.36904, 7.46722, 6.03609, 5.98296, 3.07689, 1.43114, 0, 5.98297, 5.983, 5.98299, 5.9831, 5.99244, 5.98296, 5.98296, 5.98296, 5.98296, 5.98296, 5.98296, 5.98296, 5.98296, 5.98296, 5.98296, 5.98296, 5.98296, 5.98296, 5.98296, 6.02638, 5.98296
4.37667, 5.80917, 6.07517, 6.01202, 2.79449, -0.265993, 0, 6.01203, 6.01206, 6.01206, 6.01217, 6.02799, 6.01202, 6.01202, 6.01202, 6.01202, 6.01202, 6.01202, 6.01202, 6.01202, 6.01202, 6.01202, 6.01202, 6.01202, 6.01202, 6.01202, 6.05897, 6.01202
4.3843, 8.16635, 6.11896, 6.04118, 3.18847, 2.04739, 0, 6.04119, 6.04122, 6.04122, 6.04133, 6.06816, 6.04118, 6.04118, 6.04118, 6.04118, 6.04118, 6.04118, 6.04118, 6.04118, 6.04118, 6.04118, 6.04118, 6.04118, 6.04118, 6.04118, 6.09175, 6.04118
4.39193, 7.1715, 6.16991, 6.07044, 3.02845, 1.00159, 0, 6.07045, 6.07048, 6.07047, 6.07059, 6.11548, 6.07044, 6.07044, 6.07044, 6.07044, 6.07044, 6.07044, 6.07044, 6.07044, 6.07044, 6.07044, 6.07044, 6.07044, 6.07044, 6.07044, 6.12464, 6.07044
4.39956, 11.619, 6.23131, 6.0998, 3.69039, 5.38765, 0, 6.09981, 6.09984, 6.09983, 6.09995, 6.17341, 6.0998, 6.0998, 6.0998, 6.0998, 6.0998, 6.0998, 6.0998, 6.0998, 6.0998, 6.0998, 6.0998, 6.0998, 6.0998, 6.0998, 6.15745, 6.0998
4.40719, 5.92597, 6.30733, 6.12926, 2.81531, -0.381354, 0, 6.12927, 6.1293, 6.12929, 6.12941, 6.24642, 6.12926, 6.12926, 6.12926, 6.12926, 6.12926, 6.12926, 6.12926, 6.12926, 6.12926, 6.12926, 6.12926, 6.12926, 6.12926, 6.12926, 6.18993, 6.12926
4.41483, 6.42607, 6.40297, 6.15882, 2.90277, 0.0231066, 0, 6.15883, 6.15886, 6.15885, 6.15898, 6.33982, 6.15882, 6.15882, 6.15882, 6.15882, 6.15882, 6.15882, 6.15882, 6.15882, 6.15882, 6.15882, 6.15882, 6.15882, 6.15882, 6.15882, 6.22173, 6.15882
4.42246, 6.99013, 6.52375, 6.18848, 2.99836, 0.466386, 0, 6.18849, 6.18852, 6.18852, 6.18864, 6.45947, 6.18848, 6.18848, 6.18848, 6.18848, 6.18848, 6.18848, 6.18848, 6.18848, 6.18848, 6.18848, 6.18848, 6.18848, 6.18848, 6.18848, 6.25252, 6.18848
4.43009, 7.99029, 6.6751, 6.21824, 3.16074, 1.31519, 0, 6.21825, 6.21828, 6.21828, 6.21841, 6.61104, 6.21824, 6.21824, 6.21824, 6.21824, 6.21824, 6.21824, 6.21824, 6.21824, 6.21824, 6.21824, 6.21824, 6.21825, 6.21824, 6.21824, 6.28205, 6.21824
4.43772, 7.99058, 6.86135, 6.2481, 3.16079, 1.12923, 0, 6.24811, 6.24814, 6.24814, 6.24827, 6.79902, 6.2481, 6.2481, 6.2481, 6.2481, 6.2481, 6.2481, 6.2481, 6.2481, 6.2481, 6.2481, 6.2481, 6.2481, 6.2481, 6.2481, 6.31018, 6.2481
4.44535, 13.3902, 7.08466, 6.27806, 3.92304, 6.30555, 0, 6.27807, 6.2781, 6.2781, 6.27823, 7.02551, 6.27806, 6.27806, 6.27806, 6.27806, 6.27806, 6.27806, 6.27806, 6.27806, 6.27806, 6.27806, 6.27806, 6.27806, 6.27806, 6.27806, 6.33695, 6.27806
4.45298, 6.99566, 7.34359, 6.30811, 2.99928, -0.347928, 0, 6.30812, 6.30815, 6.30814, 6.30828, 7.28888, 6.30811, 6.30811, 6.30811, 6.30811, 6.30811, 6.30811, 6.30811, 6.30811, 6.30811, 6.30811, 6.30811, 6.30811, 6.30811, 6.30811, 6.36256, 6.30811
4.46062, 4.2002, 7.63213, 6.33825, 2.49002, -3.43193, 0, 6.33825, 6.33829, 6.33828, 6.33842, 7.58274, 6.33825, 6.33825, 6.33825, 6.33825, 6.33825, 6.33825, 6.33825, 6.33825, 6.33825, 6.33825, 6.33825, 6.33825, 6.33825, 6.33825, 6.38737, 6.33825
4.46825, 7.7534, 7.93917, 6.36847, 3.12304, -0.185776, 0, 6.36848, 6.36851, 6.36851, 6.36865, 7.89555, 6.36847, 6.36847, 6.36847, 6.36847, 6.36847, 6.36847, 6.36847, 6.36847, 6.36847, 6.36847, 6.36847, 6.36847, 6.36847, 6.36847, 6.41183, 6.36847
4.47588, 7.03181, 8.24867, 6.39877, 3.0053, -1.21686, 0, 6.39878, 6.39881, 6.39881, 6.39896, 8.21075, 6.39877, 6.39877, 6.39877, 6.39877, 6.39877, 6.39877, 6.39877, 6.39877, 6.39877, 6.39877, 6.39877, 6.39878, 6.39877, 6.39877, 6.43642, 6.39877
4.48351, 11.3585, 8.541, 6.42916, 3.65492, 2.81746, 0, 6.42917, 6.4292, 6.4292, 6.42935, 8.50828, 6.42916, 6.42916, 6.42916, 6.42916, 6.42916, 6.42916, 6.42916, 6.42916, 6.42916, 6.42916, 6.42916, 6.42916, 6.42916, 6.42916, 6.46161, 6.42916
4.49114, 6.20285, 8.79507, 6.45963, 2.86406, -2.59222, 0, 6.45964, 6.45967, 6.45967, 6.45982, 8.76666, 6.45963, 6.45963, 6.45963, 6.45963, 6.45963, 6.45963, 6.45963, 6.45963, 6.45963, 6.45963, 6.45963, 6.45963, 6.45963, 6.45963, 6.48777, 6.45963
4.49877, 11.6881, 8.99101, 6.49018, 3.69974, 2.6971, 0, 6.49019, 6.49022, 6.49022, 6.49037, 8.96576, 6.49018, 6.49018, 6.49018, 6.49018, 6.49018, 6.49018, 6.49018, 6.49018, 6.49018, 6.49018, 6.49018, 6.49018, 6.49018, 6.49018, 6.51515, 6.49018
4.50641, 11.8537, 9.11319, 6.52081, 3.72205, 2.74047, 0, 6.52082, 6.52085, 6.52084, 6.521, 9.08986, 6.52081, 6.52081, 6.52081, 6.52081, 6.52081, 6.52081, 6.52081, 6.52081, 6.52081, 6.52081, 6.52081, 6.52081, 6.52081, 6.52081, 6.54385, 6.52081
4.51404, 7.4293, 9.15254, 6.55151, 3.07072, -1.72324, 0, 6.55152, 6.55155, 6.55155, 6.55171, 9.12992, 6.55151, 6.55151, 6.55151, 6.55151, 6.55151, 6.55151, 6.55151, 6.55151, 6.55151, 6.55151, 6.55151, 6.55151, 6.55151, 6.55151, 6.57384, 6.55151
4.52167, 9.21457, 9.10809, 6.58229, 3.34882, 0.10648, 0, 6.5823, 6.58233, 6.58233, 6.58249, 9.08513, 6.58229, 6.58229, 6.58229, 6.58229, 6.58229, 6.58229, 6.58229, 6.58229, 6.58229, 6.58229, 6.58229, 6.58229, 6.58229, 6.58229, 6.60496, 6.58229
4.5293, 3.99261, 8.98703, 6.61315, 2.44798, -4.99442, 0, 6.61316, 6.61319, 6.61318, 6.61335, 8.96295, 6.61315, 6.61315, 6.61315, 6.61315, 6.61315, 6.61315, 6.61315, 6.61315, 6.61315, 6.61315, 6.61315, 6.61315, 6.61315, 6.61315, 6.63693, 6.61315
4.53693, 7.22201, 8.80361, 6.64408, 3.03678, -1.5816, 0, 6.64409, 6.64412, 6.64412, 6.64429, 8.77796, 6.64408, 6.64408, 6.64408, 6.64408, 6.64408, 6.64408, 6.64408, 6.64408, 6.64408, 6.64408, 6.64408, 6.64408, 6.64408, 6.64408, 6.66944, 6.64408
4.54456, 8.06902, 8.57682, 6.67509, 3.17317, -0.5078, 0, 6.6751, 6.67513, 6.67512, 6.6753, 8.54948, 6.67509, 6.67509, 6.67509, 6.67509, 6.67509, 6.67509, 6.67509, 6.67509, 6.67509, 6.67509, 6.67509, 6.67509, 6.67509, 6.67509, 6.70213, 6.67509
4.55219, 9.45341, 8.32761, 6.70617, 3.38429, 1.12579, 0, 6.70618, 6.70621, 6.70621, 6.70639, 8.29882, 6.70617, 6.70617, 6.70617, 6.70617, 6.70617, 6.70617, 6.70617, 6.70617, 6.70617, 6.70617, 6.70617, 6.70617, 6.70617, 6.70617, 6.73466, 6.70617
4.55983, 7.99058, 8.07617, 6.73732, 3.16079, -0.0855837, 0, 6.73733, 6.73736, 6.73736, 6.73754, 8.04643, 6.73732, 6.73732, 6.73732, 6.73732, 6.73732, 6.73732, 6.73732, 6.73732, 6.73732, 6.73732, 6.73732, 6.73732, 6.73732, 6.73732, 6.76675, 6.73732
4.56746, 13.7968, 7.83947, 6.76854, 3.97452, 5.95738, 0, 6.76855, 6.76858, 6.76858, 6.76877, 7.80951, 6.76854, 6.76854, 6.76854, 6.76854, 6.76854, 6.76854, 6.76854, 6.76854, 6.76854, 6.76854, 6.76854, 6.76854, 6.76854, 6.76854, 6.79819, 6.76854
4.57509, 10.7012, 7.63004, 6.79983, 3.56387, 3.07113, 0, 6.79983, 6.79987, 6.79986, 6.80006, 7.60065, 6.79983, 6.79983, 6.79983, 6.79983, 6.79983, 6.79983, 6.79983, 6.79983, 6.79983, 6.79983, 6.79983, 6.79983, 6.79983, 6.79983, 6.8289, 6.79983
4.58272, 11.9856, 7.45528, 6.83118, 3.73973, 4.53031, 0, 6.83119, 6.83122, 6.83122, 6.83141, 7.42724, 6.83118, 6.83118, 6.83118, 6.83118, 6.83118, 6.83118, 6.83118, 6.83118, 6.83118, 6.83118, 6.83118, 6.83118, 6.83118, 6.83118, 6.8589, 6.83118
4.59035, 8.23176, 7.31788, 6.8626, 3.19871, 0.913875, 0, 6.86261, 6.86264, 6.86264, 6.86284, 7.29185, 6.8626, 6.8626, 6.8626, 6.8626, 6.8626, 6.8626, 6.8626, 6.8626, 6.8626, 6.8626, 6.8626, 6.8626, 6.8626, 6.8626, 6.88831, 6.8626
4.59798, 9.48451, 7.21676, 6.89409, 3.38888, 2.26775, 0, 6.89409, 6.89413, 6.89412, 6.89433, 7.1932, 6.89409, 6.89409, 6.89409, 6.89409, 6.89409, 6.89409, 6.89409, 6.89409, 6.89409, 6.89409, 6.89409, 6.89409, 6.89409, 6.89409, 6.91732, 6.89409
4.60561, 11.2437, 7.14821, 6.92563, 3.6392, 4.09553, 0, 6.92564, 6.92567, 6.92567, 6.92588, 7.12733, 6.92563, 6.92563, 6.92563, 6.92563, 6.92563, 6.92563, 6.92563, 6.92563, 6.92563, 6.92563, 6.92563, 6.92563, 6.92563, 6.92563, 6.94618, 6.92563
4.61325, 7.98265, 7.10711, 6.95726, 3.15953, 0.875545, 0, 6.95726, 6.9573, 6.95729, 6.9575, 7.08888, 6.95726, 6.95726, 6.95726, 6.95726, 6.95726, 6.95726, 6.95726, 6.95726, 6.95726, 6.95726, 6.95726, 6.95726, 6.95726, 6.95726, 6.97515, 6.95726
4.62088, 13.9852, 7.08794, 6.98894, 3.99815, 6.89729, 0, 6.98895, 6.98898, 6.98898, 6.98919, 7.07208, 6.98894, 6.98894, 6.98894, 6.98894, 6.98894, 6.98894, 6.98894, 6.98894, 6.98894, 6.98894, 6.98894, 6.98894, 6.98894, 6.98894, 7.00445, 6.98894
4.62851, 8.24346, 7.08547, 7.0207, 3.20054, 1.15799, 0, 7.02071, 7.02074, 7.02073, 7.02095, 7.07154, 7.0207, 7.0207, 7.0207, 7.0207, 7.0207, 7.0207, 7.0207, 7.0207, 7.0207, 7.0207, 7.0207, 7.0207, 7.0207, 7.0207, 7.03429, 7.0207
4.63614, 7.24845, 7.09522, 7.05252, 3.04113, 0.153234, 0, 7.05253, 7.05256, 7.05256, 7.05278, 7.08264, 7.05252, 7.05252, 7.05252, 7.05252, 7.05252, 7.05252, 7.05252, 7.05252, 7.05252, 7.05252, 7.05252, 7.05252, 7.05252, 7.05252, 7.06476, 7.05252
4.64377, 9.25316, 7.11355, 7.08442, 3.35457, 2.1396, 0, 7.08443, 7.08446, 7.08445, 7.08468, 7.10171, 7.08442, 7.08442, 7.08442, 7.08442, 7.08442, 7.08442, 7.08442, 7.08442, 7.08442, 7.08442, 7.08442, 7.08442, 7.08442, 7.08442, 7.09591, 7.08442
4.6514, 9.46214, 7.13772, 7.11639, 3.38558, 2.32443, 0, 7.1164, 7.11643, 7.11643, 7.11666, 7.12603, 7.11639, 7.11639, 7.11639, 7.11639, 7.11639, 7.11639, 7.11639, 7.11639, 7.11639, 7.11639, 7.11639, 7.11639, 7.11639, 7.11639, 7.12772, 7.11639
4.65904, 7.98823, 7.16568, 7.14843, 3.16042, 0.822546, 0, 7.14844, 7.14847, 7.14847, 7.14871, 7.15366, 7.14843, 7.14843, 7.14843, 7.14843, 7.14843, 7.14843, 7.14843, 7.14843, 7.14843, 7.14843, 7.14843, 7.14843, 7.14843, 7.14843, 7.16009, 7.14843
4.66667, 9.98792, 7.19602, 7.18055, 3.46236, 2.79189, 0, 7.18056, 7.18059, 7.18058, 7.18082, 7.18333, 7.18055, 7.18055, 7.18055, 7.18055, 7.18055, 7.18055, 7.18055, 7.18055, 7.18055, 7.18055, 7.18055, 7.18055, 7.18055, 7.18055, 7.19288, 7.18055
4.6743, 10.9877, 7.22775, 7.21273, 3.60384, 3.75995, 0, 7.21274, 7.21277, 7.21277, 7.21301, 7.2142, 7.21273, 7.21273, 7.21273, 7.21273, 7.21273, 7.21273, 7.21273, 7.21273, 7.21273, 7.21273, 7.21273, 7.21273, 7.21273, 7.21273, 7.22591, 7.21273
4.68193, 5.53796, 7.26016, 7.24498, 2.74553, -1.72221, 0, 7.24499, 7.24502, 7.24502, 7.24527, 7.24577, 7.24498, 7.24498, 7.24498, 7.24498, 7.24498, 7.24498, 7.24498, 7.24498, 7.24498, 7.24498, 7.24498, 7.24498, 7.24498, 7.24498, 7.259, 7.24498
4.68956, 11.4382, 7.29282, 7.27729, 3.66581, 4.14537, 0, 7.2773, 7.27733, 7.27733, 7.27758, 7.27774, 7.27729, 7.27729, 7.27729, 7.27729, 7.27729, 7.27729, 7.27729, 7.27729, 7.27729, 7.27729, 7.27729, 7.27729, 7.27729, 7.27729, 7.29199, 7.27729
4.69719, 9.26732, 7.32541, 7.30967, 3.35668, 1.94192, 0, 7.30968, 7.30971, 7.3097, 7.30996, 7.30995, 7.30967, 7.30967, 7.30967, 7.30967, 7.30967, 7.30967, 7.30967, 7.30967, 7.30967, 7.30967, 7.30967, 7.30967, 7.30967, 7.30967, 7.32474, 7.30967
4.70483, 10.4263, 7.35775, 7.3421, 3.52509, 3.06852, 0, 7.34211, 7.34214, 7.34213, 7.3424, 7.3423, 7.3421, 7.3421, 7.3421, 7.3421, 7.3421, 7.3421, 7.3421, 7.3421, 7.3421, 7.3421, 7.3421, 7.3421, 7.3421, 7.3421, 7.35715, 7.3421
4.71246, 6.55489, 7.38976, 7.37459, 2.92488, -0.83487, 0, 7.37459, 7.37463, 7.37462, 7.37489, 7.37476, 7.37459, 7.37459, 7.37459, 7.37459, 7.37459, 7.37459, 7.37459, 7.37459, 7.37459, 7.37459, 7.37459, 7.37459, 7.37459, 7.37459, 7.3892, 7.37459
4.72009, 14.7031, 7.42144, 7.40712, 4.08694, 7.28165, 0, 7.40713, 7.40716, 7.40716, 7.40743, 7.40728, 7.40712, 7.40712, 7.40712, 7.40712, 7.40712, 7.40712, 7.40712, 7.40712, 7.40712, 7.40712, 7.40712, 7.40712, 7.40712, 7.40712, 7.42089, 7.40712
4.72772, 12.9623, 7.45284, 7.43971, 3.86811, 5.50945, 0, 7.43972, 7.43975, 7.43974, 7.44002, 7.43986, 7.43971, 7.43971, 7.43971, 7.43971, 7.43971, 7.43971, 7.43971, 7.43971, 7.43971, 7.43971, 7.43971, 7.43971, 7.43971, 7.43971, 7.45229, 7.43971
4.73535, 10.3056, 7.48406, 7.47234, 3.50794, 2.82155, 0, 7.47235, 7.47238, 7.47238, 7.47266, 7.4725, 7.47234, 7.47234, 7.47234, 7.47234, 7.47234, 7.47234, 7.47234, 7.47234, 7.47234, 7.47234, 7.47234, 7.47234, 7.47234, 7.47234, 7.48349, 7.47234
4.74298, 7.69594, 7.51519, 7.50503, 3.11383, 0.180751, 0, 7.50503, 7.50507, 7.50506, 7.50535, 7.50519, 7.50503, 7.50503, 7.50503, 7.50503, 7.50503, 7.50503, 7.50503, 7.50503, 7.50503, 7.50503, 7.50503, 7.50503, 7.50503, 7.50503, 7.51461, 7.50503
4.75061, 8.98783, 7.54636, 7.53775, 3.31479, 1.44147, 0, 7.53776, 7.53779, 7.53779, 7.53808, 7.53794, 7.53775, 7.53775, 7.53775, 7.53775, 7.53775, 7.53775, 7.53775, 7.53775, 7.53775, 7.53775, 7.53775, 7.53776, 7.53775, 7.53775, 7.54576, 7.53775
