   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_101.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
22.3533, 0, 0.0020406, 0, 1.41421, -0.0020406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.84967e-05, 0, 0.0019521, 0
22.3612, 0, 0.0020228, 0, 1.41421, -0.0020228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000111644, 0, 0.00191116, 0
22.3691, 0, 0.00201175, 0, 1.41421, -0.00201175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000140128, 0, 0.00187162, 0
22.377, 0, 0.00200833, 0, 1.41421, -0.00200833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00017498, 0, 0.00183335, 0
22.3849, 0, 0.00201357, 0, 1.41421, -0.00201357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00021738, 0, 0.00179619, 0
22.3928, 0, 0.00202869, 0, 1.41421, -0.00202869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000268665, 0, 0.00176002, 0
22.4007, 0, 0.00205504, 0, 1.41421, -0.00205504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000330359, 0, 0.00172468, 0
22.4086, 0, 0.00209417, 0, 1.41421, -0.00209417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000404107, 0, 0.00169006, 0
22.4165, 0, 0.00214779, 0, 1.41421, -0.00214779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000491771, 0, 0.00165602, 0
22.4244, 0, 0.00221781, 0, 1.41421, -0.00221781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000595396, 0, 0.00162241, 0
22.4323, 0, 0.00230625, 0, 1.41421, -0.00230625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000717106, 0, 0.00158914, 0
22.4402, 0, 0.00241529, 0, 1.41421, -0.00241529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000859206, 0, 0.00155609, 0
22.448, 0, 0.00254737, 0, 1.41421, -0.00254737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00102425, 0, 0.00152312, 0
22.4559, 0, 0.00270482, 0, 1.41421, -0.00270482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00121465, 0, 0.00149016, 0
22.4638, 0, 0.00289015, 0, 1.41421, -0.00289015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00143304, 0, 0.00145711, 0
22.4717, 0, 0.00310593, 0, 1.41421, -0.00310593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00168204, 0, 0.00142388, 0
22.4796, 0, 0.0033545, 0, 1.41421, -0.0033545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00196408, 0, 0.00139042, 0
22.4875, 0, 0.00363826, 0, 1.41421, -0.00363826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00228162, 0, 0.00135665, 0
22.4954, 0, 0.00395948, 0, 1.41421, -0.00395948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00263696, 0, 0.00132251, 0
22.5033, 0, 0.00431988, 0, 1.41421, -0.00431988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00303188, 0, 0.001288, 0
22.5112, 0, 0.00472101, 0, 1.41421, -0.00472101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00346794, 0, 0.00125307, 0
22.5191, 0, 0.00516433, 0, 1.41421, -0.00516433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00394662, 0, 0.00121771, 0
22.527, 0, 0.00565013, 0, 1.41421, -0.00565013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0044682, 0, 0.00118192, 0
22.5349, 0, 0.00617854, 0, 1.41421, -0.00617854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0050328, 0, 0.00114574, 0
22.5428, 0, 0.00674903, 0, 1.41421, -0.00674903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00563987, 0, 0.00110916, 0
22.5507, 0, 0.00735991, 0, 1.41421, -0.00735991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00628765, 0, 0.00107226, 0
22.5585, 0, 0.00800907, 0, 1.41421, -0.00800907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00697399, 0, 0.00103509, 0
22.5664, 0, 0.0086936, 0, 1.41421, -0.0086936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00769591, 0, 0.00099769, 0
22.5743, 0, 0.00940918, 0, 1.41421, -0.00940918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.008449, 0, 0.000960172, 0
22.5822, 0, 0.0101511, 0, 1.41421, -0.0101511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00922847, 0, 0.000922612, 0
22.5901, 0.286068, 0.0109136, 0, 1.51198, 0.275155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0100285, 0, 0.000885108, 0
22.598, 0.713932, 0.0116901, 0, 1.6474, 0.702241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0108423, 0, 0.000847762, 0
22.6059, 0, 0.0124734, 0, 1.41421, -0.0124734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0116628, 0, 0.000810676, 0
22.6138, 0, 0.0132552, 0, 1.41421, -0.0132552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0124813, 0, 0.00077398, 0
22.6217, 0, 0.0140271, 0, 1.41421, -0.0140271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0132893, 0, 0.00073778, 0
22.6296, 0, 0.0147803, 0, 1.41421, -0.0147803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0140781, 0, 0.000702179, 0
22.6375, 0, 0.0155052, 0, 1.41421, -0.0155052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0148378, 0, 0.000667308, 0
22.6454, 0, 0.0161926, 0, 1.41421, -0.0161926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0155593, 0, 0.000633264, 0
22.6533, 0, 0.0168335, 0, 1.41421, -0.0168335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0162333, 0, 0.000600148, 0
22.6612, 0, 0.0174189, 0, 1.41421, -0.0174189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0168509, 0, 0.000568054, 0
22.669, 0, 0.0179406, 0, 1.41421, -0.0179406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0174035, 0, 0.000537065, 0
22.6769, 0, 0.018391, 0, 1.41421, -0.018391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0178838, 0, 0.00050725, 0
22.6848, 0, 0.0187631, 0, 1.41421, -0.0187631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0182845, 0, 0.000478684, 0
22.6927, 0, 0.0190514, 0, 1.41421, -0.0190514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0186, 0, 0.000451413, 0
22.7006, 0, 0.0192514, 0, 1.41421, -0.0192514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0188259, 0, 0.000425468, 0
22.7085, 0, 0.0193597, 0, 1.41421, -0.0193597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0189589, 0, 0.000400889, 0
22.7164, 0, 0.0193746, 0, 1.41421, -0.0193746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.018997, 0, 0.000377682, 0
22.7243, 0, 0.0192957, 0, 1.41421, -0.0192957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0189399, 0, 0.00035585, 0
22.7322, 0, 0.0191239, 0, 1.41421, -0.0191239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0187885, 0, 0.000335382, 0
22.7401, 0, 0.0188617, 0, 1.41421, -0.0188617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0185454, 0, 0.000316257, 0
22.748, 0, 0.0185127, 0, 1.41421, -0.0185127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0182142, 0, 0.000298441, 0
22.7559, 0, 0.0180821, 0, 1.41421, -0.0180821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0178002, 0, 0.000281902, 0
22.7638, 0, 0.0175759, 0, 1.41421, -0.0175759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0173093, 0, 0.000266588, 0
22.7717, 0, 0.0170011, 0, 1.41421, -0.0170011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0167486, 0, 0.000252442, 0
22.7796, 0, 0.0163659, 0, 1.41421, -0.0163659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0161264, 0, 0.00023941, 0
22.7874, 0, 0.0156786, 0, 1.41421, -0.0156786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0154512, 0, 0.000227425, 0
22.7953, 0, 0.0149483, 0, 1.41421, -0.0149483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0147319, 0, 0.000216419, 0
22.8032, 0, 0.0141843, 0, 1.41421, -0.0141843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0139779, 0, 0.000206324, 0
22.8111, 0, 0.0133956, 0, 1.41421, -0.0133956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0131985, 0, 0.000197069, 0
22.819, 0, 0.0125913, 0, 1.41421, -0.0125913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0124028, 0, 0.000188583, 0
22.8269, 0, 0.0117807, 0, 1.41421, -0.0117807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0115999, 0, 0.000180799, 0
22.8348, 0, 0.0109718, 0, 1.41421, -0.0109718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0107981, 0, 0.000173647, 0
22.8427, 1, 0.0101727, 0, 1.73205, 0.989827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0100057, 0, 0.000167064, 0
22.8506, 0, 0.00939059, 0, 1.41421, -0.00939059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0092296, 0, 0.000160986, 0
22.8585, 0, 0.00863155, 0, 1.41421, -0.00863155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0084762, 0, 0.000155353, 0
22.8664, 0, 0.00790179, 0, 1.41421, -0.00790179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00775168, 0, 0.000150111, 0
22.8743, 0, 0.00720552, 0, 1.41421, -0.00720552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00706031, 0, 0.000145205, 0
22.8822, 0, 0.00654669, 0, 1.41421, -0.00654669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00640611, 0, 0.000140587, 0
22.8901, 0, 0.00592873, 0, 1.41421, -0.00592873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00579251, 0, 0.000136213, 0
22.8979, 0, 0.00535373, 0, 1.41421, -0.00535373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00522168, 0, 0.000132043, 0
22.9058, 0, 0.00482309, 0, 1.41421, -0.00482309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00469505, 0, 0.000128038, 0
22.9137, 0, 0.0043379, 0, 1.41421, -0.0043379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00421373, 0, 0.000124167, 0
22.9216, 0, 0.00389819, 0, 1.41421, -0.00389819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00377779, 0, 0.000120401, 0
22.9295, 0, 0.0035036, 0, 1.41421, -0.0035036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00338688, 0, 0.000116713, 0
22.9374, 0, 0.00315324, 0, 1.41421, -0.00315324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00304015, 0, 0.000113082, 0
22.9453, 0, 0.00284583, 0, 1.41421, -0.00284583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00273634, 0, 0.000109489, 0
22.9532, 0, 0.00257967, 0, 1.41421, -0.00257967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00247375, 0, 0.000105918, 0
22.9611, 0, 0.002353, 0, 1.41421, -0.002353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00225064, 0, 0.000102357, 0
22.969, 0, 0.0021636, 0, 1.41421, -0.0021636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00206481, 0, 9.87969e-05, 0
22.9769, 0, 0.00200917, 0, 1.41421, -0.00200917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00191395, 0, 9.52293e-05, 0
22.9848, 0, 0.00188739, 0, 1.41421, -0.00188739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00179573, 0, 9.16519e-05, 0
22.9927, 0, 0.00179572, 0, 1.41421, -0.00179572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00170765, 0, 8.80619e-05, 0
23.0006, 0, 0.00173165, 0, 1.41421, -0.00173165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00164719, 0, 8.44596e-05, 0
23.0084, 0, 0.00169266, 0, 1.41421, -0.00169266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00161181, 0, 8.08473e-05, 0
23.0163, 0, 0.0016762, 0, 1.41421, -0.0016762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00159897, 0, 7.72292e-05, 0
23.0242, 0, 0.00167977, 0, 1.41421, -0.00167977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00160616, 0, 7.36102e-05, 0
23.0321, 0, 0.00170088, 0, 1.41421, -0.00170088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00163088, 0, 6.99993e-05, 0
23.04, 0, 0.00173707, 0, 1.41421, -0.00173707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00167066, 0, 6.64039e-05, 0
23.0479, 0, 0.00178595, 0, 1.41421, -0.00178595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00172312, 0, 6.28326e-05, 0
23.0558, 0, 0.00184514, 0, 1.41421, -0.00184514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00178585, 0, 5.92973e-05, 0
23.0637, 0, 0.00191236, 0, 1.41421, -0.00191236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00185655, 0, 5.58075e-05, 0
23.0716, 0, 0.00198535, 0, 1.41421, -0.00198535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193297, 0, 5.23743e-05, 0
23.0795, 0, 0.00206195, 0, 1.41421, -0.00206195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00201294, 0, 4.90085e-05, 0
23.0874, 0, 0.00214009, 0, 1.41421, -0.00214009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00209437, 0, 4.572e-05, 0
23.0953, 0, 0.00221773, 0, 1.41421, -0.00221773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00217521, 0, 4.25209e-05, 0
23.1032, 0, 0.00229302, 0, 1.41421, -0.00229302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0022536, 0, 3.94201e-05, 0
23.1111, 0, 0.0023642, 0, 1.41421, -0.0023642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00232777, 0, 3.6426e-05, 0
23.119, 0, 0.0024296, 0, 1.41421, -0.0024296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00239605, 0, 3.35481e-05, 0
23.1268, 0, 0.00248776, 0, 1.41421, -0.00248776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00245697, 0, 3.07928e-05, 0
23.1347, 0, 0.0025374, 0, 1.41421, -0.0025374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00250923, 0, 2.81655e-05, 0
23.1426, 0, 0.00257734, 0, 1.41421, -0.00257734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00255167, 0, 2.56729e-05, 0
23.1505, 0, 0.00260669, 0, 1.41421, -0.00260669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00258338, 0, 2.33167e-05, 0
23.1584, 0, 0.00262472, 0, 1.41421, -0.00262472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00260362, 0, 2.10992e-05, 0
23.1663, 0, 0.00263091, 0, 1.41421, -0.00263091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00261189, 0, 1.90228e-05, 0
23.1742, 0, 0.00262496, 0, 1.41421, -0.00262496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00260787, 0, 1.70867e-05, 0
23.1821, 0, 0.00260678, 0, 1.41421, -0.00260678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00259149, 0, 1.52891e-05, 0
23.19, 0, 0.00257651, 0, 1.41421, -0.00257651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00256288, 0, 1.36286e-05, 0
23.1979, 0, 0.00253448, 0, 1.41421, -0.00253448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00252237, 0, 1.21015e-05, 0
23.2058, 0, 0.00248117, 0, 1.41421, -0.00248117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00247047, 0, 1.07031e-05, 0
23.2137, 0, 0.00241733, 0, 1.41421, -0.00241733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0024079, 0, 9.42951e-06, 0
23.2216, 0, 0.00234374, 0, 1.41421, -0.00234374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00233547, 0, 8.27411e-06, 0
23.2295, 0, 0.00226137, 0, 1.41421, -0.00226137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00225414, 0, 7.23087e-06, 0
23.2373, 0, 0.00217132, 0, 1.41421, -0.00217132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00216503, 0, 6.29377e-06, 0
23.2452, 0, 0.00207473, 0, 1.41421, -0.00207473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00206927, 0, 5.45577e-06, 0
23.2531, 0, 0.00197277, 0, 1.41421, -0.00197277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00196806, 0, 4.70974e-06, 0
23.261, 0, 0.0018667, 0, 1.41421, -0.0018667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00186265, 0, 4.04905e-06, 0
23.2689, 0, 0.00175774, 0, 1.41421, -0.00175774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00175428, 0, 3.46657e-06, 0
23.2768, 0, 0.00164706, 0, 1.41421, -0.00164706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0016441, 0, 2.95534e-06, 0
23.2847, 0, 0.00153588, 0, 1.41421, -0.00153588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00153337, 0, 2.50911e-06, 0
23.2926, 0, 0.0014252, 0, 1.41421, -0.0014252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00142308, 0, 2.12117e-06, 0
23.3005, 0, 0.00131605, 0, 1.41421, -0.00131605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00131426, 0, 1.78552e-06, 0
23.3084, 0, 0.00120936, 0, 1.41421, -0.00120936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00120787, 0, 1.49664e-06, 0
23.3163, 0, 0.0011059, 0, 1.41421, -0.0011059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00110465, 0, 1.24907e-06, 0
23.3242, 0, 0.0010064, 0, 1.41421, -0.0010064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00100536, 0, 1.03802e-06, 0
23.3321, 0, 0.000911406, 0, 1.41421, -0.000911406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000910547, 0, 8.58907e-07, 0
23.34, 0, 0.000821355, 0, 1.41421, -0.000821355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000820648, 0, 7.07595e-07, 0
23.3478, 0, 0.000736656, 0, 1.41421, -0.000736656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000736075, 0, 5.80467e-07, 0
23.3557, 0, 0.000657475, 0, 1.41421, -0.000657475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000657001, 0, 4.74085e-07, 0
23.3636, 0, 0.000583951, 0, 1.41421, -0.000583951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000583566, 0, 3.85492e-07, 0
23.3715, 0, 0.000516159, 0, 1.41421, -0.000516159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000515847, 0, 3.121e-07, 0
23.3794, 0, 0.000454036, 0, 1.41421, -0.000454036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000453784, 0, 2.51575e-07, 0
23.3873, 0, 0.000397452, 0, 1.41421, -0.000397452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00039725, 0, 2.01886e-07, 0
23.3952, 0, 0.000346256, 0, 1.41421, -0.000346256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000346095, 0, 1.61309e-07, 0
23.4031, 0, 0.000300205, 0, 1.41421, -0.000300205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000300076, 0, 1.28319e-07, 0
23.411, 0, 0.000259018, 0, 1.41421, -0.000259018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000258917, 0, 1.01621e-07, 0
23.4189, 0, 0.000222427, 0, 1.41421, -0.000222427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000222347, 0, 8.01314e-08, 0
23.4268, 0, 0.000190083, 0, 1.41421, -0.000190083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00019002, 0, 6.29035e-08, 0
23.4347, 0, 0.000161659, 0, 1.41421, -0.000161659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000161609, 0, 4.91581e-08, 0
