   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_855.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
14.4021, 0, 0.05288, 0.05288, 1.41421, -0.05288, 0, 0.05288, 0.05288, 0.05288, 0.05288, 0.05288, 0.05288, 0.05288, 0.05288, 0.05288, 0.05288, 0.05288, 0.05288, 0.05288, 0.05288, 0.05288, 0.05288, 0.05288
14.41, 0, 0.0506841, 0.0506841, 1.41421, -0.0506841, 0, 0.0506841, 0.0506841, 0.0506841, 0.0506841, 0.0506841, 0.0506841, 0.0506841, 0.0506841, 0.0506841, 0.0506841, 0.0506841, 0.0506841, 0.0506841, 0.0506841, 0.0506841, 0.0506841, 0.0506841
14.4178, 0, 0.0500845, 0.0500845, 1.41421, -0.0500845, 0, 0.0500845, 0.0500845, 0.0500845, 0.0500845, 0.0500845, 0.0500845, 0.0500845, 0.0500845, 0.0500845, 0.0500845, 0.0500845, 0.0500845, 0.0500845, 0.0500845, 0.0500845, 0.0500845, 0.0500845
14.4257, 0, 0.0488219, 0.0488219, 1.41421, -0.0488219, 0, 0.0488219, 0.0488219, 0.0488219, 0.0488219, 0.0488219, 0.0488219, 0.0488219, 0.0488219, 0.0488219, 0.0488219, 0.0488219, 0.0488219, 0.0488219, 0.0488219, 0.0488219, 0.0488219, 0.0488219
14.4335, 1, 0.0469787, 0.0469787, 1.73205, 0.953021, 0, 0.0469787, 0.0469787, 0.0469787, 0.0469787, 0.0469787, 0.0469787, 0.0469787, 0.0469787, 0.0469787, 0.0469787, 0.0469787, 0.0469787, 0.0469787, 0.0469787, 0.0469787, 0.0469787, 0.0469787
14.4413, 0, 0.0448798, 0.0448798, 1.41421, -0.0448798, 0, 0.0448798, 0.0448798, 0.0448798, 0.0448798, 0.0448798, 0.0448798, 0.0448798, 0.0448798, 0.0448798, 0.0448798, 0.0448798, 0.0448798, 0.0448798, 0.0448798, 0.0448798, 0.0448798, 0.0448798
14.4492, 0, 0.0428288, 0.0428288, 1.41421, -0.0428288, 0, 0.0428288, 0.0428288, 0.0428288, 0.0428288, 0.0428288, 0.0428288, 0.0428288, 0.0428288, 0.0428288, 0.0428288, 0.0428288, 0.0428288, 0.0428288, 0.0428288, 0.0428288, 0.0428288, 0.0428288
14.457, 0, 0.0422182, 0.0422182, 1.41421, -0.0422182, 0, 0.0422182, 0.0422182, 0.0422182, 0.0422182, 0.0422182, 0.0422182, 0.0422182, 0.0422182, 0.0422182, 0.0422182, 0.0422182, 0.0422182, 0.0422182, 0.0422182, 0.0422182, 0.0422182, 0.0422182
14.4649, 0, 0.0409754, 0.0409754, 1.41421, -0.0409754, 0, 0.0409754, 0.0409754, 0.0409754, 0.0409754, 0.0409754, 0.0409754, 0.0409754, 0.0409754, 0.0409754, 0.0409754, 0.0409754, 0.0409754, 0.0409754, 0.0409754, 0.0409754, 0.0409754, 0.0409754
14.4727, 0, 0.0391802, 0.0391802, 1.41421, -0.0391802, 0, 0.0391802, 0.0391802, 0.0391802, 0.0391802, 0.0391802, 0.0391802, 0.0391802, 0.0391802, 0.0391802, 0.0391802, 0.0391802, 0.0391802, 0.0391802, 0.0391802, 0.0391802, 0.0391802, 0.0391802
14.4806, 1, 0.0371477, 0.0371476, 1.73205, 0.962852, 0, 0.0371476, 0.0371476, 0.0371476, 0.0371476, 0.0371476, 0.0371476, 0.0371476, 0.0371476, 0.0371476, 0.0371476, 0.0371476, 0.0371476, 0.0371476, 0.0371477, 0.0371476, 0.0371476, 0.0371476
14.4884, 0, 0.0351693, 0.0351692, 1.41421, -0.0351693, 0, 0.0351692, 0.0351692, 0.0351692, 0.0351692, 0.0351692, 0.0351692, 0.0351692, 0.0351692, 0.0351692, 0.0351692, 0.0351692, 0.0351692, 0.0351692, 0.0351693, 0.0351692, 0.0351692, 0.0351692
14.4963, 0, 0.0346327, 0.0346327, 1.41421, -0.0346327, 0, 0.0346327, 0.0346327, 0.0346327, 0.0346327, 0.0346327, 0.0346327, 0.0346327, 0.0346327, 0.0346327, 0.0346327, 0.0346327, 0.0346327, 0.0346327, 0.0346327, 0.0346327, 0.0346327, 0.0346327
14.5041, 0, 0.0335176, 0.0335176, 1.41421, -0.0335176, 0, 0.0335176, 0.0335176, 0.0335176, 0.0335176, 0.0335176, 0.0335176, 0.0335176, 0.0335176, 0.0335176, 0.0335176, 0.0335176, 0.0335176, 0.0335176, 0.0335176, 0.0335176, 0.0335176, 0.0335176
14.512, 0, 0.0318919, 0.0318918, 1.41421, -0.0318919, 0, 0.0318918, 0.0318918, 0.0318918, 0.0318918, 0.0318918, 0.0318918, 0.0318918, 0.0318918, 0.0318918, 0.0318918, 0.0318918, 0.0318918, 0.0318918, 0.0318919, 0.0318918, 0.0318918, 0.0318918
14.5198, 1, 0.0300504, 0.0300504, 1.73205, 0.96995, 0, 0.0300504, 0.0300504, 0.0300504, 0.0300504, 0.0300504, 0.0300504, 0.0300504, 0.0300504, 0.0300504, 0.0300504, 0.0300504, 0.0300504, 0.0300504, 0.0300504, 0.0300504, 0.0300504, 0.0300504
14.5277, 0, 0.0282637, 0.0282637, 1.41421, -0.0282637, 0, 0.0282637, 0.0282637, 0.0282637, 0.0282637, 0.0282637, 0.0282637, 0.0282637, 0.0282637, 0.0282637, 0.0282637, 0.0282637, 0.0282637, 0.0282637, 0.0282637, 0.0282637, 0.0282637, 0.0282637
14.5355, 0, 0.0277009, 0.0277009, 1.41421, -0.0277009, 0, 0.0277009, 0.0277009, 0.0277009, 0.0277009, 0.0277009, 0.0277009, 0.0277009, 0.0277009, 0.0277009, 0.0277009, 0.0277009, 0.0277009, 0.0277009, 0.0277009, 0.0277009, 0.0277009, 0.0277009
14.5433, 0, 0.0266412, 0.0266412, 1.41421, -0.0266412, 0, 0.0266412, 0.0266412, 0.0266412, 0.0266412, 0.0266412, 0.0266412, 0.0266412, 0.0266412, 0.0266412, 0.0266412, 0.0266412, 0.0266412, 0.0266412, 0.0266412, 0.0266412, 0.0266412, 0.0266412
14.5512, 0, 0.0251379, 0.0251379, 1.41421, -0.0251379, 0, 0.0251379, 0.0251379, 0.0251379, 0.0251379, 0.0251379, 0.0251379, 0.0251379, 0.0251379, 0.0251379, 0.0251379, 0.0251379, 0.0251379, 0.0251379, 0.0251379, 0.0251379, 0.0251379, 0.0251379
14.559, 0, 0.0234545, 0.0234545, 1.41421, -0.0234545, 0, 0.0234545, 0.0234545, 0.0234545, 0.0234545, 0.0234545, 0.0234545, 0.0234545, 0.0234545, 0.0234545, 0.0234545, 0.0234545, 0.0234545, 0.0234545, 0.0234545, 0.0234545, 0.0234545, 0.0234545
14.5669, 0, 0.0218294, 0.0218294, 1.41421, -0.0218294, 0, 0.0218294, 0.0218294, 0.0218294, 0.0218294, 0.0218294, 0.0218294, 0.0218294, 0.0218294, 0.0218294, 0.0218294, 0.0218294, 0.0218294, 0.0218294, 0.0218294, 0.0218294, 0.0218294, 0.0218294
14.5747, 0, 0.0213409, 0.0213409, 1.41421, -0.0213409, 0, 0.0213409, 0.0213409, 0.0213409, 0.0213409, 0.0213409, 0.0213409, 0.0213409, 0.0213409, 0.0213409, 0.0213409, 0.0213409, 0.0213409, 0.0213409, 0.0213409, 0.0213409, 0.0213409, 0.0213409
14.5826, 0, 0.0204193, 0.0204193, 1.41421, -0.0204193, 0, 0.0204193, 0.0204193, 0.0204193, 0.0204193, 0.0204193, 0.0204193, 0.0204193, 0.0204193, 0.0204193, 0.0204193, 0.0204193, 0.0204193, 0.0204193, 0.0204193, 0.0204193, 0.0204193, 0.0204193
14.5904, 1, 0.0191046, 0.0191045, 1.73205, 0.980895, 0, 0.0191045, 0.0191045, 0.0191045, 0.0191045, 0.0191045, 0.0191045, 0.0191045, 0.0191045, 0.0191045, 0.0191045, 0.0191045, 0.0191045, 0.0191045, 0.0191046, 0.0191045, 0.0191045, 0.0191045
14.5983, 0, 0.0176354, 0.0176354, 1.41421, -0.0176354, 0, 0.0176354, 0.0176354, 0.0176354, 0.0176354, 0.0176354, 0.0176354, 0.0176354, 0.0176354, 0.0176354, 0.0176354, 0.0176354, 0.0176354, 0.0176354, 0.0176354, 0.0176354, 0.0176354, 0.0176354
14.6061, 0, 0.016225, 0.016225, 1.41421, -0.016225, 0, 0.016225, 0.016225, 0.016225, 0.016225, 0.016225, 0.016225, 0.016225, 0.016225, 0.016225, 0.016225, 0.016225, 0.016225, 0.016225, 0.016225, 0.016225, 0.016225, 0.016225
14.614, 1, 0.0157267, 0.0157266, 1.73205, 0.984273, 0, 0.0157266, 0.0157266, 0.0157266, 0.0157266, 0.0157266, 0.0157266, 0.0157266, 0.0157266, 0.0157266, 0.0157266, 0.0157266, 0.0157266, 0.0157266, 0.0157267, 0.0157266, 0.0157266, 0.0157266
14.6218, 0, 0.0148919, 0.0148919, 1.41421, -0.0148919, 0, 0.0148919, 0.0148919, 0.0148919, 0.0148919, 0.0148919, 0.0148919, 0.0148919, 0.0148919, 0.0148919, 0.0148919, 0.0148919, 0.0148919, 0.0148919, 0.0148919, 0.0148919, 0.0148919, 0.0148919
14.6297, 1, 0.0137526, 0.0137526, 1.73205, 0.986247, 0, 0.0137526, 0.0137526, 0.0137526, 0.0137526, 0.0137526, 0.0137526, 0.0137526, 0.0137526, 0.0137526, 0.0137526, 0.0137526, 0.0137526, 0.0137526, 0.0137526, 0.0137526, 0.0137526, 0.0137526
14.6375, 0, 0.0125031, 0.0125031, 1.41421, -0.0125031, 0, 0.0125031, 0.0125031, 0.0125031, 0.0125031, 0.0125031, 0.0125031, 0.0125031, 0.0125031, 0.0125031, 0.0125031, 0.0125031, 0.0125031, 0.0125031, 0.0125031, 0.0125031, 0.0125031, 0.0125031
14.6453, 0, 0.0113131, 0.011313, 1.41421, -0.0113131, 0, 0.011313, 0.011313, 0.011313, 0.011313, 0.011313, 0.011313, 0.011313, 0.011313, 0.011313, 0.011313, 0.011313, 0.011313, 0.011313, 0.0113131, 0.011313, 0.011313, 0.011313
14.6532, 0, 0.0107971, 0.0107971, 1.41421, -0.0107971, 0, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971
14.661, 0, 0.0100726, 0.0100725, 1.41421, -0.0100726, 0, 0.0100725, 0.0100725, 0.0100725, 0.0100725, 0.0100725, 0.0100725, 0.0100725, 0.0100725, 0.0100725, 0.0100725, 0.0100725, 0.0100725, 0.0100725, 0.0100726, 0.0100725, 0.0100725, 0.0100725
14.6689, 0, 0.0091627, 0.00916267, 1.41421, -0.0091627, 0, 0.00916267, 0.00916267, 0.00916267, 0.00916267, 0.00916267, 0.00916267, 0.00916267, 0.00916267, 0.00916267, 0.00916267, 0.00916267, 0.00916267, 0.00916267, 0.0091627, 0.00916267, 0.00916267, 0.00916267
14.6767, 0, 0.0081966, 0.00819657, 1.41421, -0.0081966, 0, 0.00819657, 0.00819657, 0.00819657, 0.00819657, 0.00819657, 0.00819657, 0.00819657, 0.00819657, 0.00819657, 0.00819657, 0.00819657, 0.00819657, 0.00819657, 0.0081966, 0.00819657, 0.00819657, 0.00819657
14.6846, 0, 0.00728431, 0.00728428, 1.41421, -0.00728431, 0, 0.00728428, 0.00728428, 0.00728428, 0.00728428, 0.00728428, 0.00728428, 0.00728428, 0.00728428, 0.00728428, 0.00728428, 0.00728428, 0.00728428, 0.00728428, 0.00728431, 0.00728428, 0.00728428, 0.00728428
14.6924, 0, 0.0067427, 0.00674267, 1.41421, -0.0067427, 0, 0.00674267, 0.00674267, 0.00674267, 0.00674267, 0.00674267, 0.00674267, 0.00674267, 0.00674267, 0.00674267, 0.00674267, 0.00674267, 0.00674267, 0.00674267, 0.0067427, 0.00674267, 0.00674267, 0.00674267
14.7003, 1, 0.00612055, 0.00612052, 1.73205, 0.993879, 0, 0.00612052, 0.00612052, 0.00612052, 0.00612052, 0.00612052, 0.00612052, 0.00612052, 0.00612052, 0.00612052, 0.00612052, 0.00612052, 0.00612052, 0.00612052, 0.00612055, 0.00612052, 0.00612052, 0.00612052
14.7081, 0, 0.00543291, 0.00543288, 1.41421, -0.00543291, 0, 0.00543288, 0.00543288, 0.00543288, 0.00543288, 0.00543288, 0.00543288, 0.00543288, 0.00543288, 0.00543288, 0.00543288, 0.00543288, 0.00543288, 0.00543288, 0.00543291, 0.00543288, 0.00543288, 0.00543288
14.716, 0, 0.00474166, 0.00474164, 1.41421, -0.00474166, 0, 0.00474164, 0.00474164, 0.00474164, 0.00474164, 0.00474164, 0.00474164, 0.00474164, 0.00474164, 0.00474164, 0.00474164, 0.00474164, 0.00474164, 0.00474164, 0.00474166, 0.00474164, 0.00474164, 0.00474164
14.7238, 0, 0.00409744, 0.00409741, 1.41421, -0.00409744, 0, 0.00409741, 0.00409741, 0.00409741, 0.00409741, 0.00409741, 0.00409741, 0.00409741, 0.00409741, 0.00409741, 0.00409741, 0.00409741, 0.00409741, 0.00409741, 0.00409744, 0.00409741, 0.00409741, 0.00409741
14.7317, 0, 0.00360924, 0.00360921, 1.41421, -0.00360924, 0, 0.00360921, 0.00360921, 0.00360921, 0.00360921, 0.00360921, 0.00360921, 0.00360921, 0.00360921, 0.00360921, 0.00360921, 0.00360921, 0.00360921, 0.00360921, 0.00360924, 0.00360921, 0.00360921, 0.00360921
14.7395, 0, 0.00312867, 0.00312864, 1.41421, -0.00312867, 0, 0.00312864, 0.00312864, 0.00312864, 0.00312864, 0.00312864, 0.00312864, 0.00312864, 0.00312864, 0.00312864, 0.00312864, 0.00312864, 0.00312864, 0.00312864, 0.00312867, 0.00312864, 0.00312864, 0.00312864
14.7474, 0, 0.0026609, 0.00266087, 1.41421, -0.0026609, 0, 0.00266087, 0.00266087, 0.00266087, 0.00266087, 0.00266087, 0.00266087, 0.00266087, 0.00266087, 0.00266087, 0.00266087, 0.00266087, 0.00266087, 0.00266087, 0.0026609, 0.00266087, 0.00266087, 0.00266087
14.7552, 0, 0.00221938, 0.00221935, 1.41421, -0.00221938, 0, 0.00221935, 0.00221935, 0.00221935, 0.00221935, 0.00221935, 0.00221935, 0.00221935, 0.00221935, 0.00221935, 0.00221935, 0.00221935, 0.00221935, 0.00221935, 0.00221938, 0.00221935, 0.00221935, 0.00221935
14.763, 0, 0.00181185, 0.00181182, 1.41421, -0.00181185, 0, 0.00181182, 0.00181182, 0.00181182, 0.00181182, 0.00181182, 0.00181182, 0.00181182, 0.00181182, 0.00181182, 0.00181182, 0.00181182, 0.00181182, 0.00181182, 0.00181185, 0.00181182, 0.00181182, 0.00181182
14.7709, 0, 0.00144257, 0.00144254, 1.41421, -0.00144257, 0, 0.00144254, 0.00144254, 0.00144254, 0.00144254, 0.00144254, 0.00144254, 0.00144254, 0.00144254, 0.00144254, 0.00144254, 0.00144254, 0.00144254, 0.00144254, 0.00144257, 0.00144254, 0.00144254, 0.00144254
14.7787, 0, 0.00111383, 0.0011138, 1.41421, -0.00111383, 0, 0.0011138, 0.0011138, 0.0011138, 0.0011138, 0.0011138, 0.0011138, 0.0011138, 0.0011138, 0.0011138, 0.0011138, 0.0011138, 0.0011138, 0.0011138, 0.00111383, 0.0011138, 0.0011138, 0.0011138
14.7866, 1, 0.000826899, 0.000826869, 1.73205, 0.999173, 0, 0.000826869, 0.000826869, 0.000826869, 0.000826869, 0.000826869, 0.000826869, 0.000826869, 0.000826869, 0.000826869, 0.000826869, 0.000826869, 0.000826869, 0.000826869, 0.000826899, 0.000826869, 0.000826869, 0.000826869
14.7944, 0, 0.000582625, 0.000582595, 1.41421, -0.000582625, 0, 0.000582595, 0.000582595, 0.000582595, 0.000582595, 0.000582595, 0.000582595, 0.000582595, 0.000582595, 0.000582595, 0.000582595, 0.000582595, 0.000582595, 0.000582595, 0.000582625, 0.000582595, 0.000582595, 0.000582595
14.8023, 0, 0.000390215, 0.000390185, 1.41421, -0.000390215, 0, 0.000390185, 0.000390185, 0.000390185, 0.000390185, 0.000390185, 0.000390185, 0.000390185, 0.000390185, 0.000390185, 0.000390185, 0.000390185, 0.000390185, 0.000390185, 0.000390215, 0.000390185, 0.000390185, 0.000390185
14.8101, 0, 0.000226605, 0.000226575, 1.41421, -0.000226605, 0, 0.000226575, 0.000226575, 0.000226575, 0.000226575, 0.000226575, 0.000226575, 0.000226575, 0.000226575, 0.000226575, 0.000226575, 0.000226575, 0.000226575, 0.000226575, 0.000226605, 0.000226575, 0.000226575, 0.000226575
14.818, 0, 0.000102326, 0.000102296, 1.41421, -0.000102326, 0, 0.000102296, 0.000102296, 0.000102296, 0.000102296, 0.000102296, 0.000102296, 0.000102296, 0.000102296, 0.000102296, 0.000102296, 0.000102296, 0.000102296, 0.000102296, 0.000102326, 0.000102296, 0.000102296, 0.000102296
14.8258, 0, 2.56037e-05, 2.55739e-05, 1.41421, -2.56037e-05, 0, 2.55739e-05, 2.55739e-05, 2.55739e-05, 2.55739e-05, 2.55739e-05, 2.55739e-05, 2.55739e-05, 2.55739e-05, 2.55739e-05, 2.55739e-05, 2.55739e-05, 2.55739e-05, 2.55739e-05, 2.56037e-05, 2.55739e-05, 2.55739e-05, 2.55739e-05
14.8337, 0, 2.98064e-08, 0, 1.41421, -2.98064e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98064e-08, 0, 0, 0
14.8415, 0, 2.98064e-08, 0, 1.41421, -2.98064e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98064e-08, 0, 0, 0
14.8494, 0, 1.00416e-05, 1.00118e-05, 1.41421, -1.00416e-05, 0, 1.00118e-05, 1.00118e-05, 1.00118e-05, 1.00118e-05, 1.00118e-05, 1.00118e-05, 1.00118e-05, 1.00118e-05, 1.00118e-05, 1.00118e-05, 1.00118e-05, 1.00118e-05, 1.00118e-05, 1.00416e-05, 1.00118e-05, 1.00118e-05, 1.00118e-05
14.8572, 0, 3.5288e-05, 3.52582e-05, 1.41421, -3.5288e-05, 0, 3.52582e-05, 3.52582e-05, 3.52582e-05, 3.52582e-05, 3.52582e-05, 3.52582e-05, 3.52582e-05, 3.52582e-05, 3.52582e-05, 3.52582e-05, 3.52582e-05, 3.52582e-05, 3.52582e-05, 3.5288e-05, 3.52582e-05, 3.52582e-05, 3.52582e-05
14.865, 0, 6.92716e-05, 6.92418e-05, 1.41421, -6.92716e-05, 0, 6.92418e-05, 6.92418e-05, 6.92418e-05, 6.92418e-05, 6.92418e-05, 6.92418e-05, 6.92418e-05, 6.92418e-05, 6.92418e-05, 6.92418e-05, 6.92418e-05, 6.92418e-05, 6.92418e-05, 6.92716e-05, 6.92418e-05, 6.92418e-05, 6.92418e-05
14.8729, 0, 0.000110474, 0.000110445, 1.41421, -0.000110474, 0, 0.000110445, 0.000110445, 0.000110445, 0.000110445, 0.000110445, 0.000110445, 0.000110445, 0.000110445, 0.000110445, 0.000110445, 0.000110445, 0.000110445, 0.000110445, 0.000110474, 0.000110445, 0.000110445, 0.000110445
14.8807, 0, 0.000161253, 0.000161223, 1.41421, -0.000161253, 0, 0.000161223, 0.000161223, 0.000161223, 0.000161223, 0.000161223, 0.000161223, 0.000161223, 0.000161223, 0.000161223, 0.000161223, 0.000161223, 0.000161223, 0.000161223, 0.000161253, 0.000161223, 0.000161223, 0.000161223
14.8886, 1, 0.000251294, 0.000251264, 1.73205, 0.999749, 0, 0.000251264, 0.000251264, 0.000251264, 0.000251264, 0.000251264, 0.000251264, 0.000251264, 0.000251264, 0.000251264, 0.000251264, 0.000251264, 0.000251264, 0.000251264, 0.000251294, 0.000251264, 0.000251264, 0.000251264
14.8964, 0, 0.000346779, 0.000346749, 1.41421, -0.000346779, 0, 0.000346749, 0.000346749, 0.000346749, 0.000346749, 0.000346749, 0.000346749, 0.000346749, 0.000346749, 0.000346749, 0.000346749, 0.000346749, 0.000346749, 0.000346749, 0.000346779, 0.000346749, 0.000346749, 0.000346749
14.9043, 1, 0.000441326, 0.000441296, 1.73205, 0.999559, 0, 0.000441296, 0.000441296, 0.000441296, 0.000441296, 0.000441296, 0.000441296, 0.000441296, 0.000441296, 0.000441296, 0.000441296, 0.000441296, 0.000441296, 0.000441296, 0.000441326, 0.000441296, 0.000441296, 0.000441296
14.9121, 0, 0.000538311, 0.000538281, 1.41421, -0.000538311, 0, 0.000538281, 0.000538281, 0.000538281, 0.000538281, 0.000538281, 0.000538281, 0.000538281, 0.000538281, 0.000538281, 0.000538281, 0.000538281, 0.000538281, 0.000538281, 0.000538311, 0.000538281, 0.000538281, 0.000538281
14.92, 0, 0.000644922, 0.000644892, 1.41421, -0.000644922, 0, 0.000644892, 0.000644892, 0.000644892, 0.000644892, 0.000644892, 0.000644892, 0.000644892, 0.000644892, 0.000644892, 0.000644892, 0.000644892, 0.000644892, 0.000644892, 0.000644922, 0.000644892, 0.000644892, 0.000644892
14.9278, 1, 0.000806149, 0.000806119, 1.73205, 0.999194, 0, 0.000806119, 0.000806119, 0.000806119, 0.000806119, 0.000806119, 0.000806119, 0.000806119, 0.000806119, 0.000806119, 0.000806119, 0.000806119, 0.000806119, 0.000806119, 0.000806149, 0.000806119, 0.000806119, 0.000806119
14.9357, 0, 0.000962902, 0.000962872, 1.41421, -0.000962902, 0, 0.000962872, 0.000962872, 0.000962872, 0.000962872, 0.000962872, 0.000962872, 0.000962872, 0.000962872, 0.000962872, 0.000962872, 0.000962872, 0.000962872, 0.000962872, 0.000962902, 0.000962872, 0.000962872, 0.000962872
14.9435, 0, 0.00110949, 0.00110946, 1.41421, -0.00110949, 0, 0.00110946, 0.00110946, 0.00110946, 0.00110946, 0.00110946, 0.00110946, 0.00110946, 0.00110946, 0.00110946, 0.00110946, 0.00110946, 0.00110946, 0.00110946, 0.00110949, 0.00110946, 0.00110946, 0.00110946
14.9514, 0, 0.00125369, 0.00125366, 1.41421, -0.00125369, 0, 0.00125366, 0.00125366, 0.00125366, 0.00125366, 0.00125366, 0.00125366, 0.00125366, 0.00125366, 0.00125366, 0.00125366, 0.00125366, 0.00125366, 0.00125366, 0.00125369, 0.00125366, 0.00125366, 0.00125366
14.9592, 0, 0.00140671, 0.00140668, 1.41421, -0.00140671, 0, 0.00140668, 0.00140668, 0.00140668, 0.00140668, 0.00140668, 0.00140668, 0.00140668, 0.00140668, 0.00140668, 0.00140668, 0.00140668, 0.00140668, 0.00140668, 0.00140671, 0.00140668, 0.00140668, 0.00140668
14.9671, 0, 0.00163974, 0.00163971, 1.41421, -0.00163974, 0, 0.00163971, 0.00163971, 0.00163971, 0.00163971, 0.00163971, 0.00163971, 0.00163971, 0.00163971, 0.00163971, 0.00163971, 0.00163971, 0.00163971, 0.00163971, 0.00163974, 0.00163971, 0.00163971, 0.00163971
14.9749, 0, 0.00186002, 0.00185999, 1.41421, -0.00186002, 0, 0.00185999, 0.00185999, 0.00185999, 0.00185999, 0.00185999, 0.00185999, 0.00185999, 0.00185999, 0.00185999, 0.00185999, 0.00185999, 0.00185999, 0.00185999, 0.00186002, 0.00185999, 0.00185999, 0.00185999
14.9827, 0, 0.00206196, 0.00206193, 1.41421, -0.00206196, 0, 0.00206193, 0.00206193, 0.00206193, 0.00206193, 0.00206193, 0.00206193, 0.00206193, 0.00206193, 0.00206193, 0.00206193, 0.00206193, 0.00206193, 0.00206193, 0.00206196, 0.00206193, 0.00206193, 0.00206193
14.9906, 0, 0.00225747, 0.00225744, 1.41421, -0.00225747, 0, 0.00225744, 0.00225744, 0.00225744, 0.00225744, 0.00225744, 0.00225744, 0.00225744, 0.00225744, 0.00225744, 0.00225744, 0.00225744, 0.00225744, 0.00225744, 0.00225747, 0.00225744, 0.00225744, 0.00225744
14.9984, 1, 0.00246184, 0.00246181, 1.73205, 0.997538, 0, 0.00246181, 0.00246181, 0.00246181, 0.00246181, 0.00246181, 0.00246181, 0.00246181, 0.00246181, 0.00246181, 0.00246181, 0.00246181, 0.00246181, 0.00246181, 0.00246184, 0.00246181, 0.00246181, 0.00246181
15.0063, 0, 0.00273587, 0.00273584, 1.41421, -0.00273587, 0, 0.00273584, 0.00273584, 0.00273584, 0.00273584, 0.00273584, 0.00273584, 0.00273584, 0.00273584, 0.00273584, 0.00273584, 0.00273584, 0.00273584, 0.00273584, 0.00273587, 0.00273584, 0.00273584, 0.00273584
15.0141, 1, 0.00299413, 0.0029941, 1.73205, 0.997006, 0, 0.0029941, 0.0029941, 0.0029941, 0.0029941, 0.0029941, 0.0029941, 0.0029941, 0.0029941, 0.0029941, 0.0029941, 0.0029941, 0.0029941, 0.0029941, 0.00299413, 0.0029941, 0.0029941, 0.0029941
15.022, 0, 0.00323303, 0.003233, 1.41421, -0.00323303, 0, 0.003233, 0.003233, 0.003233, 0.003233, 0.003233, 0.003233, 0.003233, 0.003233, 0.003233, 0.003233, 0.003233, 0.003233, 0.003233, 0.00323303, 0.003233, 0.003233, 0.003233
15.0298, 0, 0.00345509, 0.00345506, 1.41421, -0.00345509, 0, 0.00345506, 0.00345506, 0.00345506, 0.00345506, 0.00345506, 0.00345506, 0.00345506, 0.00345506, 0.00345506, 0.00345506, 0.00345506, 0.00345506, 0.00345506, 0.00345509, 0.00345506, 0.00345506, 0.00345506
15.0377, 0, 0.00366598, 0.00366595, 1.41421, -0.00366598, 0, 0.00366595, 0.00366595, 0.00366595, 0.00366595, 0.00366595, 0.00366595, 0.00366595, 0.00366595, 0.00366595, 0.00366595, 0.00366595, 0.00366595, 0.00366595, 0.00366598, 0.00366595, 0.00366595, 0.00366595
15.0455, 1, 0.00387095, 0.00387092, 1.73205, 0.996129, 0, 0.00387092, 0.00387092, 0.00387092, 0.00387092, 0.00387092, 0.00387092, 0.00387092, 0.00387092, 0.00387092, 0.00387092, 0.00387092, 0.00387092, 0.00387092, 0.00387095, 0.00387092, 0.00387092, 0.00387092
15.0534, 1, 0.00405297, 0.00405294, 1.73205, 0.995947, 0, 0.00405294, 0.00405294, 0.00405294, 0.00405294, 0.00405294, 0.00405294, 0.00405294, 0.00405294, 0.00405294, 0.00405294, 0.00405294, 0.00405294, 0.00405294, 0.00405297, 0.00405294, 0.00405294, 0.00405294
15.0612, 0, 0.00421327, 0.00421324, 1.41421, -0.00421327, 0, 0.00421324, 0.00421324, 0.00421324, 0.00421324, 0.00421324, 0.00421324, 0.00421324, 0.00421324, 0.00421324, 0.00421324, 0.00421324, 0.00421324, 0.00421324, 0.00421327, 0.00421324, 0.00421324, 0.00421324
15.0691, 0, 0.00434693, 0.0043469, 1.41421, -0.00434693, 0, 0.0043469, 0.0043469, 0.0043469, 0.0043469, 0.0043469, 0.0043469, 0.0043469, 0.0043469, 0.0043469, 0.0043469, 0.0043469, 0.0043469, 0.0043469, 0.00434693, 0.0043469, 0.0043469, 0.0043469
15.0769, 0, 0.00445706, 0.00445703, 1.41421, -0.00445706, 0, 0.00445703, 0.00445703, 0.00445703, 0.00445703, 0.00445703, 0.00445703, 0.00445703, 0.00445703, 0.00445703, 0.00445703, 0.00445703, 0.00445703, 0.00445703, 0.00445706, 0.00445703, 0.00445703, 0.00445703
15.0848, 0, 0.00454849, 0.00454846, 1.41421, -0.00454849, 0, 0.00454846, 0.00454846, 0.00454846, 0.00454846, 0.00454846, 0.00454846, 0.00454846, 0.00454846, 0.00454846, 0.00454846, 0.00454846, 0.00454846, 0.00454846, 0.00454849, 0.00454846, 0.00454846, 0.00454846
