   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_142.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
20.1334, 0.975719, 0.351585, 2.79508e-09, 1.72503, 0.624133, 2.79508e-09, 0, 2.79508e-09, 2.79508e-09, 2.79508e-09, 2.79508e-09, 2.79508e-09, 2.79508e-09, 2.79508e-09, 2.79508e-09, 2.79508e-09, 2.79508e-09, 2.79508e-09, 2.79508e-09, 2.79508e-09, 0.338903, 2.79508e-09, 0.0126825, 2.79508e-09, 2.79508e-09
20.1412, 0, 0.356936, 2.09381e-09, 1.41421, -0.356936, 2.09381e-09, 0, 2.09381e-09, 2.09381e-09, 2.09381e-09, 2.09381e-09, 2.09381e-09, 2.09381e-09, 2.09381e-09, 2.09381e-09, 2.09381e-09, 2.09381e-09, 2.09381e-09, 2.09381e-09, 2.09381e-09, 0.344434, 2.09381e-09, 0.012502, 2.09381e-09, 2.09381e-09
20.1491, 0.0168567, 0.361302, 9.20569e-10, 1.42016, -0.344446, 9.20569e-10, 0, 9.20569e-10, 9.20569e-10, 9.20569e-10, 9.20569e-10, 9.20569e-10, 9.20569e-10, 9.20569e-10, 9.20569e-10, 9.20569e-10, 9.20569e-10, 9.20569e-10, 9.20569e-10, 9.20569e-10, 0.348964, 9.20569e-10, 0.0123386, 9.20569e-10, 9.20569e-10
20.157, 0.983143, 0.364623, 2.22715e-10, 1.72718, 0.61852, 2.22715e-10, 0, 2.22715e-10, 2.22715e-10, 2.22715e-10, 2.22715e-10, 2.22715e-10, 2.22715e-10, 2.22715e-10, 2.22715e-10, 2.22715e-10, 2.22715e-10, 2.22715e-10, 2.22715e-10, 2.22715e-10, 0.35243, 2.22715e-10, 0.0121932, 2.22715e-10, 2.22715e-10
20.1649, 0, 0.366848, 1.51668e-09, 1.41421, -0.366848, 1.51668e-09, 0, 1.51668e-09, 1.51668e-09, 1.51668e-09, 1.51668e-09, 1.51668e-09, 1.51668e-09, 1.51668e-09, 1.51668e-09, 1.51668e-09, 1.51668e-09, 1.51668e-09, 1.51668e-09, 1.51668e-09, 0.354782, 1.51668e-09, 0.012066, 1.51668e-09, 1.51668e-09
20.1727, 0, 0.367934, 2.21616e-09, 1.41421, -0.367934, 2.21616e-09, 0, 2.21616e-09, 2.21616e-09, 2.21616e-09, 2.21616e-09, 2.21616e-09, 2.21616e-09, 2.21616e-09, 2.21616e-09, 2.21616e-09, 2.21616e-09, 2.21616e-09, 2.21616e-09, 2.21616e-09, 0.355977, 2.21616e-09, 0.0119575, 2.21616e-09, 2.21616e-09
20.1806, 0, 0.367847, 1.64456e-09, 1.41421, -0.367847, 1.64456e-09, 0, 1.64456e-09, 1.64456e-09, 1.64456e-09, 1.64456e-09, 1.64456e-09, 1.64456e-09, 1.64456e-09, 1.64456e-09, 1.64456e-09, 1.64456e-09, 1.64456e-09, 1.64456e-09, 1.64456e-09, 0.355979, 1.64456e-09, 0.011868, 1.64456e-09, 1.64456e-09
20.1885, 0.00892414, 0.366564, 7.1306e-10, 1.41737, -0.35764, 7.1306e-10, 0, 7.1306e-10, 7.1306e-10, 7.1306e-10, 7.1306e-10, 7.1306e-10, 7.1306e-10, 7.1306e-10, 7.1306e-10, 7.1306e-10, 7.1306e-10, 7.1306e-10, 7.1306e-10, 7.1306e-10, 0.354767, 7.1306e-10, 0.0117977, 7.1306e-10, 7.1306e-10
20.1963, 1.99108, 0.364074, 1.65203e-10, 1.99777, 1.627, 1.65203e-10, 0, 1.65203e-10, 1.65203e-10, 1.65203e-10, 1.65203e-10, 1.65203e-10, 1.65203e-10, 1.65203e-10, 1.65203e-10, 1.65203e-10, 1.65203e-10, 1.65203e-10, 1.65203e-10, 1.65203e-10, 0.352328, 1.65203e-10, 0.0117467, 1.65203e-10, 1.65203e-10
20.2042, 0, 0.36038, 1.08516e-09, 1.41421, -0.36038, 1.08516e-09, 0, 1.08516e-09, 1.08516e-09, 1.08516e-09, 1.08516e-09, 1.08516e-09, 1.08516e-09, 1.08516e-09, 1.08516e-09, 1.08516e-09, 1.08516e-09, 1.08516e-09, 1.08516e-09, 1.08516e-09, 0.348665, 1.08516e-09, 0.0117151, 1.08516e-09, 1.08516e-09
20.2121, 0, 0.355495, 1.57778e-09, 1.41421, -0.355495, 1.57778e-09, 0, 1.57778e-09, 1.57778e-09, 1.57778e-09, 1.57778e-09, 1.57778e-09, 1.57778e-09, 1.57778e-09, 1.57778e-09, 1.57778e-09, 1.57778e-09, 1.57778e-09, 1.57778e-09, 1.57778e-09, 0.343792, 1.57778e-09, 0.0117027, 1.57778e-09, 1.57778e-09
20.22, 0, 0.349447, 1.16837e-09, 1.41421, -0.349447, 1.16837e-09, 0, 1.16837e-09, 1.16837e-09, 1.16837e-09, 1.16837e-09, 1.16837e-09, 1.16837e-09, 1.16837e-09, 1.16837e-09, 1.16837e-09, 1.16837e-09, 1.16837e-09, 1.16837e-09, 1.16837e-09, 0.337737, 1.16837e-09, 0.0117096, 1.16837e-09, 1.16837e-09
20.2278, 0.992563, 0.34228, 5.05443e-10, 1.7299, 0.650283, 5.05443e-10, 0, 5.05443e-10, 5.05443e-10, 5.05443e-10, 5.05443e-10, 5.05443e-10, 5.05443e-10, 5.05443e-10, 5.05443e-10, 5.05443e-10, 5.05443e-10, 5.05443e-10, 5.05443e-10, 5.05443e-10, 0.330545, 5.05443e-10, 0.0117353, 5.05443e-10, 5.05443e-10
20.2357, 0.00743679, 0.33405, 1.16265e-10, 1.41684, -0.326613, 1.16265e-10, 0, 1.16265e-10, 1.16265e-10, 1.16265e-10, 1.16265e-10, 1.16265e-10, 1.16265e-10, 1.16265e-10, 1.16265e-10, 1.16265e-10, 1.16265e-10, 1.16265e-10, 1.16265e-10, 1.16265e-10, 0.32227, 1.16265e-10, 0.0117798, 1.16265e-10, 1.16265e-10
20.2436, 0, 0.32482, 6.87497e-10, 1.41421, -0.32482, 6.87497e-10, 0, 6.87497e-10, 6.87497e-10, 6.87497e-10, 6.87497e-10, 6.87497e-10, 6.87497e-10, 6.87497e-10, 6.87497e-10, 6.87497e-10, 6.87497e-10, 6.87497e-10, 6.87497e-10, 6.87497e-10, 0.312977, 6.87497e-10, 0.0118427, 6.87497e-10, 6.87497e-10
20.2514, 0, 0.314679, 9.80695e-10, 1.41421, -0.314679, 9.80695e-10, 0, 9.80695e-10, 9.80695e-10, 9.80695e-10, 9.80695e-10, 9.80695e-10, 9.80695e-10, 9.80695e-10, 9.80695e-10, 9.80695e-10, 9.80695e-10, 9.80695e-10, 9.80695e-10, 9.80695e-10, 0.302756, 9.80695e-10, 0.0119236, 9.80695e-10, 9.80695e-10
20.2593, 1.98314, 0.303716, 7.17316e-10, 1.99578, 1.67943, 7.17316e-10, 0, 7.17316e-10, 7.17316e-10, 7.17316e-10, 7.17316e-10, 7.17316e-10, 7.17316e-10, 7.17316e-10, 7.17316e-10, 7.17316e-10, 7.17316e-10, 7.17316e-10, 7.17316e-10, 7.17316e-10, 0.291694, 7.17316e-10, 0.0120221, 7.17316e-10, 7.17316e-10
20.2672, 0.0168567, 0.292028, 3.03975e-10, 1.42016, -0.275171, 3.03975e-10, 0, 3.03975e-10, 3.03975e-10, 3.03975e-10, 3.03975e-10, 3.03975e-10, 3.03975e-10, 3.03975e-10, 3.03975e-10, 3.03975e-10, 3.03975e-10, 3.03975e-10, 3.03975e-10, 3.03975e-10, 0.27989, 3.03975e-10, 0.0121377, 3.03975e-10, 3.03975e-10
20.2751, 0, 0.279729, 6.53992e-11, 1.41421, -0.279729, 6.53992e-11, 0, 6.53992e-11, 6.53992e-11, 6.53992e-11, 6.53992e-11, 6.53992e-11, 6.53992e-11, 6.53992e-11, 6.53992e-11, 6.53992e-11, 6.53992e-11, 6.53992e-11, 6.53992e-11, 6.53992e-11, 0.267459, 6.53992e-11, 0.01227, 6.53992e-11, 6.53992e-11
20.2829, 0, 0.26693, 2.72381e-10, 1.41421, -0.26693, 2.72381e-10, 0, 2.72381e-10, 2.72381e-10, 2.72381e-10, 2.72381e-10, 2.72381e-10, 2.72381e-10, 2.72381e-10, 2.72381e-10, 2.72381e-10, 2.72381e-10, 2.72381e-10, 2.72381e-10, 2.72381e-10, 0.254512, 2.72381e-10, 0.0124185, 2.72381e-10, 2.72381e-10
20.2908, 0, 0.253747, 3.63414e-10, 1.41421, -0.253747, 3.63414e-10, 0, 3.63414e-10, 3.63414e-10, 3.63414e-10, 3.63414e-10, 3.63414e-10, 3.63414e-10, 3.63414e-10, 3.63414e-10, 3.63414e-10, 3.63414e-10, 3.63414e-10, 3.63414e-10, 3.63414e-10, 0.241164, 3.63414e-10, 0.0125828, 3.63414e-10, 3.63414e-10
20.2987, 0, 0.240305, 2.65209e-10, 1.41421, -0.240305, 2.65209e-10, 0, 2.65209e-10, 2.65209e-10, 2.65209e-10, 2.65209e-10, 2.65209e-10, 2.65209e-10, 2.65209e-10, 2.65209e-10, 2.65209e-10, 2.65209e-10, 2.65209e-10, 2.65209e-10, 2.65209e-10, 0.227543, 2.65209e-10, 0.0127624, 2.65209e-10, 2.65209e-10
20.3066, 0, 0.226716, 1.17468e-10, 1.41421, -0.226716, 1.17468e-10, 0, 1.17468e-10, 1.17468e-10, 1.17468e-10, 1.17468e-10, 1.17468e-10, 1.17468e-10, 1.17468e-10, 1.17468e-10, 1.17468e-10, 1.17468e-10, 1.17468e-10, 1.17468e-10, 1.17468e-10, 0.213759, 1.17468e-10, 0.0129569, 1.17468e-10, 1.17468e-10
20.3144, 1, 0.213104, 2.90663e-11, 1.73205, 0.786896, 2.90663e-11, 0, 2.90663e-11, 2.90663e-11, 2.90663e-11, 2.90663e-11, 2.90663e-11, 2.90663e-11, 2.90663e-11, 2.90663e-11, 2.90663e-11, 2.90663e-11, 2.90663e-11, 2.90663e-11, 2.90663e-11, 0.199938, 2.90663e-11, 0.0131657, 2.90663e-11, 2.90663e-11
20.3223, 0, 0.199572, 2.03113e-11, 1.41421, -0.199572, 2.03113e-11, 0, 2.03113e-11, 2.03113e-11, 2.03113e-11, 2.03113e-11, 2.03113e-11, 2.03113e-11, 2.03113e-11, 2.03113e-11, 2.03113e-11, 2.03113e-11, 2.03113e-11, 2.03113e-11, 2.03113e-11, 0.186184, 2.03113e-11, 0.0133886, 2.03113e-11, 2.03113e-11
20.3302, 0, 0.186231, 1.29689e-11, 1.41421, -0.186231, 1.29689e-11, 0, 1.29689e-11, 1.29689e-11, 1.29689e-11, 1.29689e-11, 1.29689e-11, 1.29689e-11, 1.29689e-11, 1.29689e-11, 1.29689e-11, 1.29689e-11, 1.29689e-11, 1.29689e-11, 1.29689e-11, 0.172606, 1.29689e-11, 0.0136252, 1.29689e-11, 1.29689e-11
20.338, 0, 0.173181, 7.26658e-12, 1.41421, -0.173181, 7.26658e-12, 0, 7.26658e-12, 7.26658e-12, 7.26658e-12, 7.26658e-12, 7.26658e-12, 7.26658e-12, 7.26658e-12, 7.26658e-12, 7.26658e-12, 7.26658e-12, 7.26658e-12, 7.26658e-12, 7.26658e-12, 0.159306, 7.26658e-12, 0.0138751, 7.26658e-12, 7.26658e-12
20.3459, 0, 0.160507, 3.28025e-12, 1.41421, -0.160507, 3.28025e-12, 0, 3.28025e-12, 3.28025e-12, 3.28025e-12, 3.28025e-12, 3.28025e-12, 3.28025e-12, 3.28025e-12, 3.28025e-12, 3.28025e-12, 3.28025e-12, 3.28025e-12, 3.28025e-12, 3.28025e-12, 0.146369, 3.28025e-12, 0.0141381, 3.28025e-12, 3.28025e-12
20.3538, 0, 0.148284, 8.20063e-13, 1.41421, -0.148284, 8.20063e-13, 0, 8.20063e-13, 8.20063e-13, 8.20063e-13, 8.20063e-13, 8.20063e-13, 8.20063e-13, 8.20063e-13, 8.20063e-13, 8.20063e-13, 8.20063e-13, 8.20063e-13, 8.20063e-13, 8.20063e-13, 0.13387, 8.20063e-13, 0.014414, 8.20063e-13, 8.20063e-13
20.3617, 0, 0.136586, 0, 1.41421, -0.136586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.121883, 0, 0.0147026, 0, 0
20.3695, 0, 0.125465, 0, 1.41421, -0.125465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.110461, 0, 0.0150037, 0, 0
20.3774, 0, 0.114964, 0, 1.41421, -0.114964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0996466, 0, 0.0153173, 0, 0
20.3853, 0, 0.105121, 0, 1.41421, -0.105121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0894775, 0, 0.0156433, 0, 0
20.3931, 0, 0.095955, 0, 1.41421, -0.095955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0799733, 0, 0.0159818, 0, 0
20.401, 0, 0.0874745, 0, 1.41421, -0.0874745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0711416, 0, 0.0163329, 0, 0
20.4089, 0, 0.0796897, 0, 1.41421, -0.0796897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0629932, 0, 0.0166965, 0, 0
20.4168, 0, 0.0725897, 0, 1.41421, -0.0725897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0555168, 0, 0.0170729, 0, 0
20.4246, 0, 0.0661588, 0, 1.41421, -0.0661588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0486965, 0, 0.0174623, 0, 0
20.4325, 0, 0.0603792, 0, 1.41421, -0.0603792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0425144, 0, 0.0178648, 0, 0
20.4404, 0, 0.0552229, 0, 1.41421, -0.0552229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0369422, 0, 0.0182807, 0, 0
20.4482, 0, 0.0506579, 0, 1.41421, -0.0506579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0319476, 0, 0.0187103, 0, 0
20.4561, 0, 0.0466524, 0, 1.41421, -0.0466524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0274985, 0, 0.0191539, 0, 0
20.464, 0, 0.0431688, 0, 1.41421, -0.0431688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0235571, 0, 0.0196118, 0, 0
20.4719, 0, 0.0401685, 0, 1.41421, -0.0401685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.020084, 0, 0.0200844, 0, 0
20.4797, 0, 0.0376139, 0, 1.41421, -0.0376139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0170418, 0, 0.0205721, 0, 0
20.4876, 0, 0.0354674, 0, 1.41421, -0.0354674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0143923, 0, 0.021075, 0, 0
20.4955, 0, 0.0336904, 0, 1.41421, -0.0336904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0120965, 0, 0.0215938, 0, 0
20.5033, 0, 0.0322477, 1.30856e-22, 1.41421, -0.0322477, 1.30856e-22, 0, 1.30856e-22, 1.30856e-22, 1.30856e-22, 1.30856e-22, 1.30856e-22, 1.30856e-22, 1.30856e-22, 1.30856e-22, 1.30856e-22, 1.30856e-22, 1.30856e-22, 1.30856e-22, 1.30856e-22, 0.0101191, 1.30856e-22, 0.0221286, 1.30856e-22, 1.30856e-22
20.5112, 0, 0.0311045, 4.91418e-22, 1.41421, -0.0311045, 4.91418e-22, 0, 4.91418e-22, 4.91418e-22, 4.91418e-22, 4.91418e-22, 4.91418e-22, 4.91418e-22, 4.91418e-22, 4.91418e-22, 4.91418e-22, 4.91418e-22, 4.91418e-22, 4.91418e-22, 4.91418e-22, 0.00842469, 4.91418e-22, 0.0226798, 4.91418e-22, 4.91418e-22
20.5191, 0, 0.0302284, 1.03446e-21, 1.41421, -0.0302284, 1.03446e-21, 0, 1.03446e-21, 1.03446e-21, 1.03446e-21, 1.03446e-21, 1.03446e-21, 1.03446e-21, 1.03446e-21, 1.03446e-21, 1.03446e-21, 1.03446e-21, 1.03446e-21, 1.03446e-21, 1.03446e-21, 0.00698036, 1.03446e-21, 0.023248, 1.03446e-21, 1.03446e-21
20.527, 0, 0.0295897, 1.7275e-21, 1.41421, -0.0295897, 1.7275e-21, 0, 1.7275e-21, 1.7275e-21, 1.7275e-21, 1.7275e-21, 1.7275e-21, 1.7275e-21, 1.7275e-21, 1.7275e-21, 1.7275e-21, 1.7275e-21, 1.7275e-21, 1.7275e-21, 1.7275e-21, 0.00575642, 1.7275e-21, 0.0238332, 1.7275e-21, 1.7275e-21
20.5348, 0, 0.0291605, 2.51598e-21, 1.41421, -0.0291605, 2.51598e-21, 0, 2.51598e-21, 2.51598e-21, 2.51598e-21, 2.51598e-21, 2.51598e-21, 2.51598e-21, 2.51598e-21, 2.51598e-21, 2.51598e-21, 2.51598e-21, 2.51598e-21, 2.51598e-21, 2.51598e-21, 0.00472454, 2.51598e-21, 0.0244359, 2.51598e-21, 2.51598e-21
20.5427, 1, 0.0289155, 3.36569e-21, 1.73205, 0.971084, 3.36569e-21, 0, 3.36569e-21, 3.36569e-21, 3.36569e-21, 3.36569e-21, 3.36569e-21, 3.36569e-21, 3.36569e-21, 3.36569e-21, 3.36569e-21, 3.36569e-21, 3.36569e-21, 3.36569e-21, 3.36569e-21, 0.00385903, 3.36569e-21, 0.0250565, 3.36569e-21, 3.36569e-21
20.5506, 0, 0.0288321, 4.24742e-21, 1.41421, -0.0288321, 4.24742e-21, 0, 4.24742e-21, 4.24742e-21, 4.24742e-21, 4.24742e-21, 4.24742e-21, 4.24742e-21, 4.24742e-21, 4.24742e-21, 4.24742e-21, 4.24742e-21, 4.24742e-21, 4.24742e-21, 4.24742e-21, 0.00313726, 4.24742e-21, 0.0256949, 4.24742e-21, 4.24742e-21
20.5585, 0, 0.0288899, 5.12301e-21, 1.41421, -0.0288899, 5.12301e-21, 0, 5.12301e-21, 5.12301e-21, 5.12301e-21, 5.12301e-21, 5.12301e-21, 5.12301e-21, 5.12301e-21, 5.12301e-21, 5.12301e-21, 5.12301e-21, 5.12301e-21, 5.12301e-21, 5.12301e-21, 0.00253813, 5.12301e-21, 0.0263518, 5.12301e-21, 5.12301e-21
20.5663, 0, 0.0290706, 5.96884e-21, 1.41421, -0.0290706, 5.96884e-21, 0, 5.96884e-21, 5.96884e-21, 5.96884e-21, 5.96884e-21, 5.96884e-21, 5.96884e-21, 5.96884e-21, 5.96884e-21, 5.96884e-21, 5.96884e-21, 5.96884e-21, 5.96884e-21, 5.96884e-21, 0.00204388, 5.96884e-21, 0.0270267, 5.96884e-21, 5.96884e-21
20.5742, 0, 0.0293582, 6.76953e-21, 1.41421, -0.0293582, 6.76953e-21, 0, 6.76953e-21, 6.76953e-21, 6.76953e-21, 6.76953e-21, 6.76953e-21, 6.76953e-21, 6.76953e-21, 6.76953e-21, 6.76953e-21, 6.76953e-21, 6.76953e-21, 6.76953e-21, 6.76953e-21, 0.00163809, 6.76953e-21, 0.0277201, 6.76953e-21, 6.76953e-21
20.5821, 1.76896, 0.0297387, 7.53351e-21, 1.94138, 1.73923, 7.53351e-21, 0, 7.53351e-21, 7.53351e-21, 7.53351e-21, 7.53351e-21, 7.53351e-21, 7.53351e-21, 7.53351e-21, 7.53351e-21, 7.53351e-21, 7.53351e-21, 7.53351e-21, 7.53351e-21, 7.53351e-21, 0.00130658, 7.53351e-21, 0.0284321, 7.53351e-21, 7.53351e-21
20.5899, 0.231036, 0.0301997, 8.19831e-21, 1.49367, 0.200837, 8.19831e-21, 0, 8.19831e-21, 8.19831e-21, 8.19831e-21, 8.19831e-21, 8.19831e-21, 8.19831e-21, 8.19831e-21, 8.19831e-21, 8.19831e-21, 8.19831e-21, 8.19831e-21, 8.19831e-21, 8.19831e-21, 0.00103729, 8.19831e-21, 0.0291624, 8.19831e-21, 8.19831e-21
20.5978, 0, 0.0307305, 8.76783e-21, 1.41421, -0.0307305, 8.76783e-21, 0, 8.76783e-21, 8.76783e-21, 8.76783e-21, 8.76783e-21, 8.76783e-21, 8.76783e-21, 8.76783e-21, 8.76783e-21, 8.76783e-21, 8.76783e-21, 8.76783e-21, 8.76783e-21, 8.76783e-21, 0.00081962, 8.76783e-21, 0.0299109, 8.76783e-21, 8.76783e-21
20.6057, 0, 0.0313223, 9.23526e-21, 1.41421, -0.0313223, 9.23526e-21, 0, 9.23526e-21, 9.23526e-21, 9.23526e-21, 9.23526e-21, 9.23526e-21, 9.23526e-21, 9.23526e-21, 9.23526e-21, 9.23526e-21, 9.23526e-21, 9.23526e-21, 9.23526e-21, 9.23526e-21, 0.000644541, 9.23526e-21, 0.0306777, 9.23526e-21, 9.23526e-21
20.6136, 0, 0.0319666, 9.57192e-21, 1.41421, -0.0319666, 9.57192e-21, 0, 9.57192e-21, 9.57192e-21, 9.57192e-21, 9.57192e-21, 9.57192e-21, 9.57192e-21, 9.57192e-21, 9.57192e-21, 9.57192e-21, 9.57192e-21, 9.57192e-21, 9.57192e-21, 9.57192e-21, 0.000504511, 9.57192e-21, 0.0314621, 9.57192e-21, 9.57192e-21
20.6214, 0, 0.0326568, 9.80134e-21, 1.41421, -0.0326568, 9.80134e-21, 0, 9.80134e-21, 9.80134e-21, 9.80134e-21, 9.80134e-21, 9.80134e-21, 9.80134e-21, 9.80134e-21, 9.80134e-21, 9.80134e-21, 9.80134e-21, 9.80134e-21, 9.80134e-21, 9.80134e-21, 0.000393058, 9.80134e-21, 0.0322638, 9.80134e-21, 9.80134e-21
20.6293, 0, 0.0333872, 9.92715e-21, 1.41421, -0.0333872, 9.92715e-21, 0, 9.92715e-21, 9.92715e-21, 9.92715e-21, 9.92715e-21, 9.92715e-21, 9.92715e-21, 9.92715e-21, 9.92715e-21, 9.92715e-21, 9.92715e-21, 9.92715e-21, 9.92715e-21, 9.92715e-21, 0.000304783, 9.92715e-21, 0.0330824, 9.92715e-21, 9.92715e-21
20.6372, 0, 0.0341525, 9.94124e-21, 1.41421, -0.0341525, 9.94124e-21, 0, 9.94124e-21, 9.94124e-21, 9.94124e-21, 9.94124e-21, 9.94124e-21, 9.94124e-21, 9.94124e-21, 9.94124e-21, 9.94124e-21, 9.94124e-21, 9.94124e-21, 9.94124e-21, 9.94124e-21, 0.000235241, 9.94124e-21, 0.0339172, 9.94124e-21, 9.94124e-21
20.645, 1, 0.0349478, 9.83238e-21, 1.73205, 0.965052, 9.83238e-21, 0, 9.83238e-21, 9.83238e-21, 9.83238e-21, 9.83238e-21, 9.83238e-21, 9.83238e-21, 9.83238e-21, 9.83238e-21, 9.83238e-21, 9.83238e-21, 9.83238e-21, 9.83238e-21, 9.83238e-21, 0.000180749, 9.83238e-21, 0.0347671, 9.83238e-21, 9.83238e-21
20.6529, 0, 0.0357697, 9.6302e-21, 1.41421, -0.0357697, 9.6302e-21, 0, 9.6302e-21, 9.6302e-21, 9.6302e-21, 9.6302e-21, 9.6302e-21, 9.6302e-21, 9.6302e-21, 9.6302e-21, 9.6302e-21, 9.6302e-21, 9.6302e-21, 9.6302e-21, 9.6302e-21, 0.000138244, 9.6302e-21, 0.0356315, 9.6302e-21, 9.6302e-21
20.6608, 0, 0.0366143, 9.34404e-21, 1.41421, -0.0366143, 9.34404e-21, 0, 9.34404e-21, 9.34404e-21, 9.34404e-21, 9.34404e-21, 9.34404e-21, 9.34404e-21, 9.34404e-21, 9.34404e-21, 9.34404e-21, 9.34404e-21, 9.34404e-21, 9.34404e-21, 9.34404e-21, 0.000105276, 9.34404e-21, 0.036509, 9.34404e-21, 9.34404e-21
20.6687, 0, 0.0374783, 8.97862e-21, 1.41421, -0.0374783, 8.97862e-21, 0, 8.97862e-21, 8.97862e-21, 8.97862e-21, 8.97862e-21, 8.97862e-21, 8.97862e-21, 8.97862e-21, 8.97862e-21, 8.97862e-21, 8.97862e-21, 8.97862e-21, 8.97862e-21, 8.97862e-21, 7.98271e-05, 8.97862e-21, 0.0373985, 8.97862e-21, 8.97862e-21
20.6765, 0.855302, 0.0383591, 8.55571e-21, 1.68976, 0.816943, 8.55571e-21, 0, 8.55571e-21, 8.55571e-21, 8.55571e-21, 8.55571e-21, 8.55571e-21, 8.55571e-21, 8.55571e-21, 8.55571e-21, 8.55571e-21, 8.55571e-21, 8.55571e-21, 8.55571e-21, 8.55571e-21, 6.02799e-05, 8.55571e-21, 0.0382988, 8.55571e-21, 8.55571e-21
20.6844, 0.144698, 0.0392533, 8.07026e-21, 1.46448, 0.105444, 8.07026e-21, 0, 8.07026e-21, 8.07026e-21, 8.07026e-21, 8.07026e-21, 8.07026e-21, 8.07026e-21, 8.07026e-21, 8.07026e-21, 8.07026e-21, 8.07026e-21, 8.07026e-21, 8.07026e-21, 8.07026e-21, 4.53511e-05, 8.07026e-21, 0.039208, 8.07026e-21, 8.07026e-21
20.6923, 0, 0.0401585, 7.5266e-21, 1.41421, -0.0401585, 7.5266e-21, 0, 7.5266e-21, 7.5266e-21, 7.5266e-21, 7.5266e-21, 7.5266e-21, 7.5266e-21, 7.5266e-21, 7.5266e-21, 7.5266e-21, 7.5266e-21, 7.5266e-21, 7.5266e-21, 7.5266e-21, 3.40062e-05, 7.5266e-21, 0.0401245, 7.5266e-21, 7.5266e-21
20.7001, 0, 0.0410722, 6.94923e-21, 1.41421, -0.0410722, 6.94923e-21, 0, 6.94923e-21, 6.94923e-21, 6.94923e-21, 6.94923e-21, 6.94923e-21, 6.94923e-21, 6.94923e-21, 6.94923e-21, 6.94923e-21, 6.94923e-21, 6.94923e-21, 6.94923e-21, 6.94923e-21, 2.54297e-05, 6.94923e-21, 0.0410468, 6.94923e-21, 6.94923e-21
20.708, 0, 0.0419912, 6.34804e-21, 1.41421, -0.0419912, 6.34804e-21, 0, 6.34804e-21, 6.34804e-21, 6.34804e-21, 6.34804e-21, 6.34804e-21, 6.34804e-21, 6.34804e-21, 6.34804e-21, 6.34804e-21, 6.34804e-21, 6.34804e-21, 6.34804e-21, 6.34804e-21, 1.89858e-05, 6.34804e-21, 0.0419722, 6.34804e-21, 6.34804e-21
20.7159, 0, 0.0429134, 5.73964e-21, 1.41421, -0.0429134, 5.73964e-21, 0, 5.73964e-21, 5.73964e-21, 5.73964e-21, 5.73964e-21, 5.73964e-21, 5.73964e-21, 5.73964e-21, 5.73964e-21, 5.73964e-21, 5.73964e-21, 5.73964e-21, 5.73964e-21, 5.73964e-21, 1.41706e-05, 5.73964e-21, 0.0428992, 5.73964e-21, 5.73964e-21
20.7238, 0, 0.0438357, 5.11601e-21, 1.41421, -0.0438357, 5.11601e-21, 0, 5.11601e-21, 5.11601e-21, 5.11601e-21, 5.11601e-21, 5.11601e-21, 5.11601e-21, 5.11601e-21, 5.11601e-21, 5.11601e-21, 5.11601e-21, 5.11601e-21, 5.11601e-21, 5.11601e-21, 1.05949e-05, 5.11601e-21, 0.0438251, 5.11601e-21, 5.11601e-21
