   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_25.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
21.2447, 0, 0.0306765, 1.44971e-11, 1.41421, -0.0306765, 0, 1.44971e-11, 1.44971e-11, 1.44971e-11, 1.44971e-11, 1.44971e-11, 1.44971e-11, 1.44971e-11, 1.44971e-11, 1.44971e-11, 1.44971e-11, 1.44971e-11, 1.44971e-11, 1.44971e-11, 1.44971e-11, 1.44971e-11, 2.17062e-07, 1.44971e-11, 0.0306763, 1.44971e-11, 1.44971e-11
21.2524, 0, 0.0301328, 1.77824e-11, 1.41421, -0.0301328, 0, 1.77824e-11, 1.77824e-11, 1.77824e-11, 1.77824e-11, 1.77824e-11, 1.77824e-11, 1.77824e-11, 1.77824e-11, 1.77824e-11, 1.77824e-11, 1.77824e-11, 1.77824e-11, 1.77824e-11, 1.77824e-11, 1.77824e-11, 2.09964e-07, 1.77824e-11, 0.0301326, 1.77824e-11, 1.77824e-11
21.26, 0, 0.0295973, 2.11956e-11, 1.41421, -0.0295973, 0, 2.11956e-11, 2.11956e-11, 2.11956e-11, 2.11956e-11, 2.11956e-11, 2.11956e-11, 2.11956e-11, 2.11956e-11, 2.11956e-11, 2.11956e-11, 2.11956e-11, 2.11956e-11, 2.11956e-11, 2.11956e-11, 2.11956e-11, 2.04328e-07, 2.11956e-11, 0.0295971, 2.11956e-11, 2.11956e-11
21.2677, 0, 0.0290696, 2.47961e-11, 1.41421, -0.0290696, 0, 2.47961e-11, 2.47961e-11, 2.47961e-11, 2.47961e-11, 2.47961e-11, 2.47961e-11, 2.47961e-11, 2.47961e-11, 2.47961e-11, 2.47961e-11, 2.47961e-11, 2.47961e-11, 2.47961e-11, 2.47961e-11, 2.47961e-11, 2.00032e-07, 2.47961e-11, 0.0290694, 2.47961e-11, 2.47961e-11
21.2753, 0, 0.02855, 2.84741e-11, 1.41421, -0.02855, 0, 2.84741e-11, 2.84741e-11, 2.84741e-11, 2.84741e-11, 2.84741e-11, 2.84741e-11, 2.84741e-11, 2.84741e-11, 2.84741e-11, 2.84741e-11, 2.84741e-11, 2.84741e-11, 2.84741e-11, 2.84741e-11, 2.84741e-11, 1.96962e-07, 2.84741e-11, 0.0285498, 2.84741e-11, 2.84741e-11
21.283, 0, 0.0280379, 3.22064e-11, 1.41421, -0.0280379, 0, 3.22064e-11, 3.22064e-11, 3.22064e-11, 3.22064e-11, 3.22064e-11, 3.22064e-11, 3.22064e-11, 3.22064e-11, 3.22064e-11, 3.22064e-11, 3.22064e-11, 3.22064e-11, 3.22064e-11, 3.22064e-11, 3.22064e-11, 1.94994e-07, 3.22064e-11, 0.0280377, 3.22064e-11, 3.22064e-11
21.2907, 0, 0.027533, 3.5845e-11, 1.41421, -0.027533, 0, 3.5845e-11, 3.5845e-11, 3.5845e-11, 3.5845e-11, 3.5845e-11, 3.5845e-11, 3.5845e-11, 3.5845e-11, 3.5845e-11, 3.5845e-11, 3.5845e-11, 3.5845e-11, 3.5845e-11, 3.5845e-11, 3.5845e-11, 1.94007e-07, 3.5845e-11, 0.0275328, 3.5845e-11, 3.5845e-11
21.2983, 0, 0.0270353, 3.93947e-11, 1.41421, -0.0270353, 0, 3.93947e-11, 3.93947e-11, 3.93947e-11, 3.93947e-11, 3.93947e-11, 3.93947e-11, 3.93947e-11, 3.93947e-11, 3.93947e-11, 3.93947e-11, 3.93947e-11, 3.93947e-11, 3.93947e-11, 3.93947e-11, 3.93947e-11, 1.93881e-07, 3.93947e-11, 0.0270351, 3.93947e-11, 3.93947e-11
21.306, 0, 0.0265443, 4.29044e-11, 1.41421, -0.0265443, 0, 4.29044e-11, 4.29044e-11, 4.29044e-11, 4.29044e-11, 4.29044e-11, 4.29044e-11, 4.29044e-11, 4.29044e-11, 4.29044e-11, 4.29044e-11, 4.29044e-11, 4.29044e-11, 4.29044e-11, 4.29044e-11, 4.29044e-11, 1.945e-07, 4.29044e-11, 0.0265441, 4.29044e-11, 4.29044e-11
21.3136, 0.49108, 0.02606, 4.63735e-11, 1.57832, 0.46502, 0, 4.63735e-11, 4.63735e-11, 4.63735e-11, 4.63735e-11, 4.63735e-11, 4.63735e-11, 4.63735e-11, 4.63735e-11, 4.63735e-11, 4.63735e-11, 4.63735e-11, 4.63735e-11, 4.63735e-11, 4.63735e-11, 4.63735e-11, 1.95748e-07, 4.63735e-11, 0.0260598, 4.63735e-11, 4.63735e-11
21.3213, 0.50892, 0.0255823, 4.9836e-11, 1.58396, 0.483337, 0, 4.9836e-11, 4.9836e-11, 4.9836e-11, 4.9836e-11, 4.9836e-11, 4.9836e-11, 4.9836e-11, 4.9836e-11, 4.9836e-11, 4.9836e-11, 4.9836e-11, 4.9836e-11, 4.9836e-11, 4.9836e-11, 4.9836e-11, 1.97514e-07, 4.9836e-11, 0.0255821, 4.9836e-11, 4.9836e-11
21.3289, 0, 0.0251109, 5.29849e-11, 1.41421, -0.0251109, 0, 5.29849e-11, 5.29849e-11, 5.29849e-11, 5.29849e-11, 5.29849e-11, 5.29849e-11, 5.29849e-11, 5.29849e-11, 5.29849e-11, 5.29849e-11, 5.29849e-11, 5.29849e-11, 5.29849e-11, 5.29849e-11, 5.29849e-11, 1.99691e-07, 5.29849e-11, 0.0251107, 5.29849e-11, 5.29849e-11
21.3366, 0, 0.0246454, 5.5818e-11, 1.41421, -0.0246454, 0, 5.5818e-11, 5.5818e-11, 5.5818e-11, 5.5818e-11, 5.5818e-11, 5.5818e-11, 5.5818e-11, 5.5818e-11, 5.5818e-11, 5.5818e-11, 5.5818e-11, 5.5818e-11, 5.5818e-11, 5.5818e-11, 5.5818e-11, 2.02176e-07, 5.5818e-11, 0.0246452, 5.5818e-11, 5.5818e-11
21.3442, 0, 0.0241859, 5.8372e-11, 1.41421, -0.0241859, 0, 5.8372e-11, 5.8372e-11, 5.8372e-11, 5.8372e-11, 5.8372e-11, 5.8372e-11, 5.8372e-11, 5.8372e-11, 5.8372e-11, 5.8372e-11, 5.8372e-11, 5.8372e-11, 5.8372e-11, 5.8372e-11, 5.8372e-11, 2.0487e-07, 5.8372e-11, 0.0241857, 5.8372e-11, 5.8372e-11
21.3519, 0, 0.0237324, 6.07306e-11, 1.41421, -0.0237324, 0, 6.07306e-11, 6.07306e-11, 6.07306e-11, 6.07306e-11, 6.07306e-11, 6.07306e-11, 6.07306e-11, 6.07306e-11, 6.07306e-11, 6.07306e-11, 6.07306e-11, 6.07306e-11, 6.07306e-11, 6.07306e-11, 6.07306e-11, 2.07682e-07, 6.07306e-11, 0.0237322, 6.07306e-11, 6.07306e-11
21.3596, 0, 0.0232844, 6.29706e-11, 1.41421, -0.0232844, 0, 6.29706e-11, 6.29706e-11, 6.29706e-11, 6.29706e-11, 6.29706e-11, 6.29706e-11, 6.29706e-11, 6.29706e-11, 6.29706e-11, 6.29706e-11, 6.29706e-11, 6.29706e-11, 6.29706e-11, 6.29706e-11, 6.29706e-11, 2.10526e-07, 6.29706e-11, 0.0232842, 6.29706e-11, 6.29706e-11
21.3672, 0, 0.0228423, 6.48849e-11, 1.41421, -0.0228423, 0, 6.48849e-11, 6.48849e-11, 6.48849e-11, 6.48849e-11, 6.48849e-11, 6.48849e-11, 6.48849e-11, 6.48849e-11, 6.48849e-11, 6.48849e-11, 6.48849e-11, 6.48849e-11, 6.48849e-11, 6.48849e-11, 6.48849e-11, 2.13319e-07, 6.48849e-11, 0.0228421, 6.48849e-11, 6.48849e-11
21.3749, 0, 0.0224058, 6.64996e-11, 1.41421, -0.0224058, 0, 6.64996e-11, 6.64996e-11, 6.64996e-11, 6.64996e-11, 6.64996e-11, 6.64996e-11, 6.64996e-11, 6.64996e-11, 6.64996e-11, 6.64996e-11, 6.64996e-11, 6.64996e-11, 6.64996e-11, 6.64996e-11, 6.64996e-11, 2.15988e-07, 6.64996e-11, 0.0224056, 6.64996e-11, 6.64996e-11
21.3825, 0, 0.0219747, 6.76725e-11, 1.41421, -0.0219747, 0, 6.76725e-11, 6.76725e-11, 6.76725e-11, 6.76725e-11, 6.76725e-11, 6.76725e-11, 6.76725e-11, 6.76725e-11, 6.76725e-11, 6.76725e-11, 6.76725e-11, 6.76725e-11, 6.76725e-11, 6.76725e-11, 6.76725e-11, 2.18466e-07, 6.76725e-11, 0.0219745, 6.76725e-11, 6.76725e-11
21.3902, 0, 0.0215494, 6.84746e-11, 1.41421, -0.0215494, 0, 6.84746e-11, 6.84746e-11, 6.84746e-11, 6.84746e-11, 6.84746e-11, 6.84746e-11, 6.84746e-11, 6.84746e-11, 6.84746e-11, 6.84746e-11, 6.84746e-11, 6.84746e-11, 6.84746e-11, 6.84746e-11, 6.84746e-11, 2.2069e-07, 6.84746e-11, 0.0215492, 6.84746e-11, 6.84746e-11
21.3978, 0, 0.0211297, 6.90087e-11, 1.41421, -0.0211297, 0, 6.90087e-11, 6.90087e-11, 6.90087e-11, 6.90087e-11, 6.90087e-11, 6.90087e-11, 6.90087e-11, 6.90087e-11, 6.90087e-11, 6.90087e-11, 6.90087e-11, 6.90087e-11, 6.90087e-11, 6.90087e-11, 6.90087e-11, 2.22608e-07, 6.90087e-11, 0.0211295, 6.90087e-11, 6.90087e-11
21.4055, 1, 0.0207155, 6.93548e-11, 1.73205, 0.979285, 0, 6.93548e-11, 6.93548e-11, 6.93548e-11, 6.93548e-11, 6.93548e-11, 6.93548e-11, 6.93548e-11, 6.93548e-11, 6.93548e-11, 6.93548e-11, 6.93548e-11, 6.93548e-11, 6.93548e-11, 6.93548e-11, 6.93548e-11, 2.24175e-07, 6.93548e-11, 0.0207153, 6.93548e-11, 6.93548e-11
21.4131, 0, 0.020307, 6.93527e-11, 1.41421, -0.020307, 0, 6.93527e-11, 6.93527e-11, 6.93527e-11, 6.93527e-11, 6.93527e-11, 6.93527e-11, 6.93527e-11, 6.93527e-11, 6.93527e-11, 6.93527e-11, 6.93527e-11, 6.93527e-11, 6.93527e-11, 6.93527e-11, 6.93527e-11, 2.25349e-07, 6.93527e-11, 0.0203068, 6.93527e-11, 6.93527e-11
21.4208, 1, 0.0199042, 6.89903e-11, 1.73205, 0.980096, 0, 6.89903e-11, 6.89903e-11, 6.89903e-11, 6.89903e-11, 6.89903e-11, 6.89903e-11, 6.89903e-11, 6.89903e-11, 6.89903e-11, 6.89903e-11, 6.89903e-11, 6.89903e-11, 6.89903e-11, 6.89903e-11, 6.89903e-11, 2.26102e-07, 6.89903e-11, 0.019904, 6.89903e-11, 6.89903e-11
21.4285, 0, 0.0195071, 6.8357e-11, 1.41421, -0.0195071, 0, 6.8357e-11, 6.8357e-11, 6.8357e-11, 6.8357e-11, 6.8357e-11, 6.8357e-11, 6.8357e-11, 6.8357e-11, 6.8357e-11, 6.8357e-11, 6.8357e-11, 6.8357e-11, 6.8357e-11, 6.8357e-11, 6.8357e-11, 2.26409e-07, 6.8357e-11, 0.0195069, 6.8357e-11, 6.8357e-11
21.4361, 0, 0.019116, 6.74335e-11, 1.41421, -0.019116, 0, 6.74335e-11, 6.74335e-11, 6.74335e-11, 6.74335e-11, 6.74335e-11, 6.74335e-11, 6.74335e-11, 6.74335e-11, 6.74335e-11, 6.74335e-11, 6.74335e-11, 6.74335e-11, 6.74335e-11, 6.74335e-11, 6.74335e-11, 2.26254e-07, 6.74335e-11, 0.0191157, 6.74335e-11, 6.74335e-11
21.4438, 0, 0.0187307, 6.62541e-11, 1.41421, -0.0187307, 0, 6.62541e-11, 6.62541e-11, 6.62541e-11, 6.62541e-11, 6.62541e-11, 6.62541e-11, 6.62541e-11, 6.62541e-11, 6.62541e-11, 6.62541e-11, 6.62541e-11, 6.62541e-11, 6.62541e-11, 6.62541e-11, 6.62541e-11, 2.25629e-07, 6.62541e-11, 0.0187305, 6.62541e-11, 6.62541e-11
21.4514, 0, 0.0183514, 6.4833e-11, 1.41421, -0.0183514, 0, 6.4833e-11, 6.4833e-11, 6.4833e-11, 6.4833e-11, 6.4833e-11, 6.4833e-11, 6.4833e-11, 6.4833e-11, 6.4833e-11, 6.4833e-11, 6.4833e-11, 6.4833e-11, 6.4833e-11, 6.4833e-11, 6.4833e-11, 2.24532e-07, 6.4833e-11, 0.0183511, 6.4833e-11, 6.4833e-11
21.4591, 0, 0.0179781, 6.32045e-11, 1.41421, -0.0179781, 0, 6.32045e-11, 6.32045e-11, 6.32045e-11, 6.32045e-11, 6.32045e-11, 6.32045e-11, 6.32045e-11, 6.32045e-11, 6.32045e-11, 6.32045e-11, 6.32045e-11, 6.32045e-11, 6.32045e-11, 6.32045e-11, 6.32045e-11, 2.22968e-07, 6.32045e-11, 0.0179778, 6.32045e-11, 6.32045e-11
21.4667, 0, 0.017611, 6.14384e-11, 1.41421, -0.017611, 0, 6.14384e-11, 6.14384e-11, 6.14384e-11, 6.14384e-11, 6.14384e-11, 6.14384e-11, 6.14384e-11, 6.14384e-11, 6.14384e-11, 6.14384e-11, 6.14384e-11, 6.14384e-11, 6.14384e-11, 6.14384e-11, 6.14384e-11, 2.20951e-07, 6.14384e-11, 0.0176108, 6.14384e-11, 6.14384e-11
21.4744, 0, 0.0172501, 5.93486e-11, 1.41421, -0.0172501, 0, 5.93486e-11, 5.93486e-11, 5.93486e-11, 5.93486e-11, 5.93486e-11, 5.93486e-11, 5.93486e-11, 5.93486e-11, 5.93486e-11, 5.93486e-11, 5.93486e-11, 5.93486e-11, 5.93486e-11, 5.93486e-11, 5.93486e-11, 2.18497e-07, 5.93486e-11, 0.0172499, 5.93486e-11, 5.93486e-11
21.482, 0.438057, 0.0168955, 5.69915e-11, 1.56143, 0.421162, 0, 5.69915e-11, 5.69915e-11, 5.69915e-11, 5.69915e-11, 5.69915e-11, 5.69915e-11, 5.69915e-11, 5.69915e-11, 5.69915e-11, 5.69915e-11, 5.69915e-11, 5.69915e-11, 5.69915e-11, 5.69915e-11, 5.69915e-11, 2.1563e-07, 5.69915e-11, 0.0168953, 5.69915e-11, 5.69915e-11
21.4897, 0.561943, 0.0165472, 5.44689e-11, 1.60061, 0.545395, 0, 5.44689e-11, 5.44689e-11, 5.44689e-11, 5.44689e-11, 5.44689e-11, 5.44689e-11, 5.44689e-11, 5.44689e-11, 5.44689e-11, 5.44689e-11, 5.44689e-11, 5.44689e-11, 5.44689e-11, 5.44689e-11, 5.44689e-11, 2.1238e-07, 5.44689e-11, 0.016547, 5.44689e-11, 5.44689e-11
21.4973, 0, 0.0162053, 5.18678e-11, 1.41421, -0.0162053, 0, 5.18678e-11, 5.18678e-11, 5.18678e-11, 5.18678e-11, 5.18678e-11, 5.18678e-11, 5.18678e-11, 5.18678e-11, 5.18678e-11, 5.18678e-11, 5.18678e-11, 5.18678e-11, 5.18678e-11, 5.18678e-11, 5.18678e-11, 2.08779e-07, 5.18678e-11, 0.0162051, 5.18678e-11, 5.18678e-11
21.505, 0, 0.0158699, 4.92643e-11, 1.41421, -0.0158699, 0, 4.92643e-11, 4.92643e-11, 4.92643e-11, 4.92643e-11, 4.92643e-11, 4.92643e-11, 4.92643e-11, 4.92643e-11, 4.92643e-11, 4.92643e-11, 4.92643e-11, 4.92643e-11, 4.92643e-11, 4.92643e-11, 4.92643e-11, 2.04862e-07, 4.92643e-11, 0.0158696, 4.92643e-11, 4.92643e-11
21.5127, 0, 0.0155408, 4.65902e-11, 1.41421, -0.0155408, 0, 4.65902e-11, 4.65902e-11, 4.65902e-11, 4.65902e-11, 4.65902e-11, 4.65902e-11, 4.65902e-11, 4.65902e-11, 4.65902e-11, 4.65902e-11, 4.65902e-11, 4.65902e-11, 4.65902e-11, 4.65902e-11, 4.65902e-11, 2.0067e-07, 4.65902e-11, 0.0155406, 4.65902e-11, 4.65902e-11
21.5203, 0, 0.0152185, 4.38443e-11, 1.41421, -0.0152185, 0, 4.38443e-11, 4.38443e-11, 4.38443e-11, 4.38443e-11, 4.38443e-11, 4.38443e-11, 4.38443e-11, 4.38443e-11, 4.38443e-11, 4.38443e-11, 4.38443e-11, 4.38443e-11, 4.38443e-11, 4.38443e-11, 4.38443e-11, 1.96245e-07, 4.38443e-11, 0.0152183, 4.38443e-11, 4.38443e-11
21.528, 0, 0.0149026, 4.10517e-11, 1.41421, -0.0149026, 0, 4.10517e-11, 4.10517e-11, 4.10517e-11, 4.10517e-11, 4.10517e-11, 4.10517e-11, 4.10517e-11, 4.10517e-11, 4.10517e-11, 4.10517e-11, 4.10517e-11, 4.10517e-11, 4.10517e-11, 4.10517e-11, 4.10517e-11, 1.91628e-07, 4.10517e-11, 0.0149024, 4.10517e-11, 4.10517e-11
21.5356, 0, 0.0145932, 3.82597e-11, 1.41421, -0.0145932, 0, 3.82597e-11, 3.82597e-11, 3.82597e-11, 3.82597e-11, 3.82597e-11, 3.82597e-11, 3.82597e-11, 3.82597e-11, 3.82597e-11, 3.82597e-11, 3.82597e-11, 3.82597e-11, 3.82597e-11, 3.82597e-11, 3.82597e-11, 1.86863e-07, 3.82597e-11, 0.014593, 3.82597e-11, 3.82597e-11
21.5433, 0, 0.0142903, 3.55219e-11, 1.41421, -0.0142903, 0, 3.55219e-11, 3.55219e-11, 3.55219e-11, 3.55219e-11, 3.55219e-11, 3.55219e-11, 3.55219e-11, 3.55219e-11, 3.55219e-11, 3.55219e-11, 3.55219e-11, 3.55219e-11, 3.55219e-11, 3.55219e-11, 3.55219e-11, 1.81992e-07, 3.55219e-11, 0.0142901, 3.55219e-11, 3.55219e-11
21.5509, 0, 0.0139941, 3.26809e-11, 1.41421, -0.0139941, 0, 3.26809e-11, 3.26809e-11, 3.26809e-11, 3.26809e-11, 3.26809e-11, 3.26809e-11, 3.26809e-11, 3.26809e-11, 3.26809e-11, 3.26809e-11, 3.26809e-11, 3.26809e-11, 3.26809e-11, 3.26809e-11, 3.26809e-11, 1.7706e-07, 3.26809e-11, 0.0139939, 3.26809e-11, 3.26809e-11
21.5586, 0, 0.0137042, 2.97502e-11, 1.41421, -0.0137042, 0, 2.97502e-11, 2.97502e-11, 2.97502e-11, 2.97502e-11, 2.97502e-11, 2.97502e-11, 2.97502e-11, 2.97502e-11, 2.97502e-11, 2.97502e-11, 2.97502e-11, 2.97502e-11, 2.97502e-11, 2.97502e-11, 2.97502e-11, 1.72104e-07, 2.97502e-11, 0.0137041, 2.97502e-11, 2.97502e-11
21.5662, 0, 0.013421, 2.67977e-11, 1.41421, -0.013421, 0, 2.67977e-11, 2.67977e-11, 2.67977e-11, 2.67977e-11, 2.67977e-11, 2.67977e-11, 2.67977e-11, 2.67977e-11, 2.67977e-11, 2.67977e-11, 2.67977e-11, 2.67977e-11, 2.67977e-11, 2.67977e-11, 2.67977e-11, 1.67168e-07, 2.67977e-11, 0.0134208, 2.67977e-11, 2.67977e-11
21.5739, 0.409316, 0.0131441, 2.38954e-11, 1.5522, 0.396172, 0, 2.38954e-11, 2.38954e-11, 2.38954e-11, 2.38954e-11, 2.38954e-11, 2.38954e-11, 2.38954e-11, 2.38954e-11, 2.38954e-11, 2.38954e-11, 2.38954e-11, 2.38954e-11, 2.38954e-11, 2.38954e-11, 2.38954e-11, 1.62285e-07, 2.38954e-11, 0.0131439, 2.38954e-11, 2.38954e-11
21.5816, 0.590684, 0.0128735, 2.11106e-11, 1.60956, 0.57781, 0, 2.11106e-11, 2.11106e-11, 2.11106e-11, 2.11106e-11, 2.11106e-11, 2.11106e-11, 2.11106e-11, 2.11106e-11, 2.11106e-11, 2.11106e-11, 2.11106e-11, 2.11106e-11, 2.11106e-11, 2.11106e-11, 2.11106e-11, 1.57487e-07, 2.11106e-11, 0.0128733, 2.11106e-11, 2.11106e-11
21.5892, 0, 0.0126093, 1.84982e-11, 1.41421, -0.0126093, 0, 1.84982e-11, 1.84982e-11, 1.84982e-11, 1.84982e-11, 1.84982e-11, 1.84982e-11, 1.84982e-11, 1.84982e-11, 1.84982e-11, 1.84982e-11, 1.84982e-11, 1.84982e-11, 1.84982e-11, 1.84982e-11, 1.84982e-11, 1.5281e-07, 1.84982e-11, 0.0126092, 1.84982e-11, 1.84982e-11
21.5969, 0, 0.0123514, 1.63798e-11, 1.41421, -0.0123514, 0, 1.63798e-11, 1.63798e-11, 1.63798e-11, 1.63798e-11, 1.63798e-11, 1.63798e-11, 1.63798e-11, 1.63798e-11, 1.63798e-11, 1.63798e-11, 1.63798e-11, 1.63798e-11, 1.63798e-11, 1.63798e-11, 1.63798e-11, 1.48279e-07, 1.63798e-11, 0.0123513, 1.63798e-11, 1.63798e-11
21.6045, 0, 0.0120996, 1.42242e-11, 1.41421, -0.0120996, 0, 1.42242e-11, 1.42242e-11, 1.42242e-11, 1.42242e-11, 1.42242e-11, 1.42242e-11, 1.42242e-11, 1.42242e-11, 1.42242e-11, 1.42242e-11, 1.42242e-11, 1.42242e-11, 1.42242e-11, 1.42242e-11, 1.42242e-11, 1.43914e-07, 1.42242e-11, 0.0120995, 1.42242e-11, 1.42242e-11
21.6122, 0, 0.011854, 1.20862e-11, 1.41421, -0.011854, 0, 1.20862e-11, 1.20862e-11, 1.20862e-11, 1.20862e-11, 1.20862e-11, 1.20862e-11, 1.20862e-11, 1.20862e-11, 1.20862e-11, 1.20862e-11, 1.20862e-11, 1.20862e-11, 1.20862e-11, 1.20862e-11, 1.20862e-11, 1.39739e-07, 1.20862e-11, 0.0118538, 1.20862e-11, 1.20862e-11
21.6198, 0, 0.0116142, 1.0061e-11, 1.41421, -0.0116142, 0, 1.0061e-11, 1.0061e-11, 1.0061e-11, 1.0061e-11, 1.0061e-11, 1.0061e-11, 1.0061e-11, 1.0061e-11, 1.0061e-11, 1.0061e-11, 1.0061e-11, 1.0061e-11, 1.0061e-11, 1.0061e-11, 1.0061e-11, 1.35766e-07, 1.0061e-11, 0.0116141, 1.0061e-11, 1.0061e-11
21.6275, 0, 0.0113804, 8.22143e-12, 1.41421, -0.0113804, 0, 8.22143e-12, 8.22143e-12, 8.22143e-12, 8.22143e-12, 8.22143e-12, 8.22143e-12, 8.22143e-12, 8.22143e-12, 8.22143e-12, 8.22143e-12, 8.22143e-12, 8.22143e-12, 8.22143e-12, 8.22143e-12, 8.22143e-12, 1.3201e-07, 8.22143e-12, 0.0113803, 8.22143e-12, 8.22143e-12
21.6351, 0, 0.0111524, 6.84592e-12, 1.41421, -0.0111524, 0, 6.84592e-12, 6.84592e-12, 6.84592e-12, 6.84592e-12, 6.84592e-12, 6.84592e-12, 6.84592e-12, 6.84592e-12, 6.84592e-12, 6.84592e-12, 6.84592e-12, 6.84592e-12, 6.84592e-12, 6.84592e-12, 6.84592e-12, 1.28481e-07, 6.84592e-12, 0.0111523, 6.84592e-12, 6.84592e-12
21.6428, 0, 0.0109301, 5.48221e-12, 1.41421, -0.0109301, 0, 5.48221e-12, 5.48221e-12, 5.48221e-12, 5.48221e-12, 5.48221e-12, 5.48221e-12, 5.48221e-12, 5.48221e-12, 5.48221e-12, 5.48221e-12, 5.48221e-12, 5.48221e-12, 5.48221e-12, 5.48221e-12, 5.48221e-12, 1.25181e-07, 5.48221e-12, 0.01093, 5.48221e-12, 5.48221e-12
21.6505, 0, 0.0107134, 4.18492e-12, 1.41421, -0.0107134, 0, 4.18492e-12, 4.18492e-12, 4.18492e-12, 4.18492e-12, 4.18492e-12, 4.18492e-12, 4.18492e-12, 4.18492e-12, 4.18492e-12, 4.18492e-12, 4.18492e-12, 4.18492e-12, 4.18492e-12, 4.18492e-12, 4.18492e-12, 1.22114e-07, 4.18492e-12, 0.0107132, 4.18492e-12, 4.18492e-12
21.6581, 1, 0.010502, 3.02648e-12, 1.73205, 0.989498, 0, 3.02648e-12, 3.02648e-12, 3.02648e-12, 3.02648e-12, 3.02648e-12, 3.02648e-12, 3.02648e-12, 3.02648e-12, 3.02648e-12, 3.02648e-12, 3.02648e-12, 3.02648e-12, 3.02648e-12, 3.02648e-12, 3.02648e-12, 1.19279e-07, 3.02648e-12, 0.0105019, 3.02648e-12, 3.02648e-12
21.6658, 0, 0.0102961, 2.05536e-12, 1.41421, -0.0102961, 0, 2.05536e-12, 2.05536e-12, 2.05536e-12, 2.05536e-12, 2.05536e-12, 2.05536e-12, 2.05536e-12, 2.05536e-12, 2.05536e-12, 2.05536e-12, 2.05536e-12, 2.05536e-12, 2.05536e-12, 2.05536e-12, 2.05536e-12, 1.16675e-07, 2.05536e-12, 0.010296, 2.05536e-12, 2.05536e-12
21.6734, 0, 0.0100954, 1.40291e-12, 1.41421, -0.0100954, 0, 1.40291e-12, 1.40291e-12, 1.40291e-12, 1.40291e-12, 1.40291e-12, 1.40291e-12, 1.40291e-12, 1.40291e-12, 1.40291e-12, 1.40291e-12, 1.40291e-12, 1.40291e-12, 1.40291e-12, 1.40291e-12, 1.40291e-12, 1.14293e-07, 1.40291e-12, 0.0100953, 1.40291e-12, 1.40291e-12
21.6811, 0, 0.00989978, 8.2816e-13, 1.41421, -0.00989978, 0, 8.2816e-13, 8.2816e-13, 8.2816e-13, 8.2816e-13, 8.2816e-13, 8.2816e-13, 8.2816e-13, 8.2816e-13, 8.2816e-13, 8.2816e-13, 8.2816e-13, 8.2816e-13, 8.2816e-13, 8.2816e-13, 8.2816e-13, 1.12129e-07, 8.2816e-13, 0.00989967, 8.2816e-13, 8.2816e-13
21.6887, 0, 0.00970917, 3.769e-13, 1.41421, -0.00970917, 0, 3.769e-13, 3.769e-13, 3.769e-13, 3.769e-13, 3.769e-13, 3.769e-13, 3.769e-13, 3.769e-13, 3.769e-13, 3.769e-13, 3.769e-13, 3.769e-13, 3.769e-13, 3.769e-13, 3.769e-13, 1.10173e-07, 3.769e-13, 0.00970906, 3.769e-13, 3.769e-13
21.6964, 0, 0.00952331, 9.42251e-14, 1.41421, -0.00952331, 0, 9.42251e-14, 9.42251e-14, 9.42251e-14, 9.42251e-14, 9.42251e-14, 9.42251e-14, 9.42251e-14, 9.42251e-14, 9.42251e-14, 9.42251e-14, 9.42251e-14, 9.42251e-14, 9.42251e-14, 9.42251e-14, 9.42251e-14, 1.08413e-07, 9.42251e-14, 0.0095232, 9.42251e-14, 9.42251e-14
21.704, 0, 0.00934228, 0, 1.41421, -0.00934228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06841e-07, 0, 0.00934218, 0, 0
21.7117, 0, 0.00916583, 0, 1.41421, -0.00916583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05443e-07, 0, 0.00916572, 0, 0
21.7194, 0, 0.0089939, 0, 1.41421, -0.0089939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04208e-07, 0, 0.00899379, 0, 0
21.727, 0, 0.00882635, 0, 1.41421, -0.00882635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03122e-07, 0, 0.00882624, 0, 0
21.7347, 0, 0.008663, 0, 1.41421, -0.008663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02174e-07, 0, 0.0086629, 0, 0
21.7423, 0, 0.00850378, 0, 1.41421, -0.00850378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01351e-07, 0, 0.00850368, 0, 0
21.75, 0, 0.00834862, 0, 1.41421, -0.00834862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00641e-07, 0, 0.00834852, 0, 0
