   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_54.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
7.732, 11.6929, 9.5194, 9.3276, 3.70039, 2.17349, 0, 9.32762, 9.32833, 9.51865, 9.3276, 9.3276, 9.3276, 9.3276, 9.3276, 9.3276, 9.3276, 9.3276, 9.3276, 9.3276, 9.3276, 9.3276, 9.3276, 9.3276
7.74001, 10.2833, 9.52886, 9.36405, 3.50475, 0.754401, 0, 9.36407, 9.36481, 9.52808, 9.36405, 9.36405, 9.36405, 9.36405, 9.36405, 9.36405, 9.36405, 9.36405, 9.36405, 9.36405, 9.36405, 9.36405, 9.36405, 9.36405
7.74802, 8.29264, 9.54126, 9.40026, 3.20821, -1.24862, 0, 9.40027, 9.40104, 9.54046, 9.40026, 9.40026, 9.40026, 9.40026, 9.40026, 9.40026, 9.40026, 9.40026, 9.40026, 9.40026, 9.40026, 9.40026, 9.40026, 9.40026
7.75604, 8.30273, 9.55667, 9.43653, 3.20979, -1.25394, 0, 9.43655, 9.43734, 9.55584, 9.43653, 9.43653, 9.43653, 9.43653, 9.43653, 9.43653, 9.43653, 9.43653, 9.43653, 9.43653, 9.43653, 9.43653, 9.43653, 9.43653
7.76405, 8.8969, 9.57501, 9.47307, 3.30105, -0.678106, 0, 9.47309, 9.4739, 9.57416, 9.47307, 9.47307, 9.47307, 9.47307, 9.47307, 9.47307, 9.47307, 9.47307, 9.47307, 9.47307, 9.47307, 9.47307, 9.47307, 9.47307
7.77207, 15.4597, 9.5956, 9.50945, 4.17848, 5.86407, 0, 9.50947, 9.5103, 9.59472, 9.50945, 9.50945, 9.50945, 9.50945, 9.50945, 9.50945, 9.50945, 9.50945, 9.50945, 9.50945, 9.50945, 9.50945, 9.50945, 9.50945
7.78008, 8.31193, 9.61796, 9.54544, 3.21122, -1.30604, 0, 9.54546, 9.54632, 9.61707, 9.54544, 9.54544, 9.54544, 9.54544, 9.54544, 9.54544, 9.54544, 9.54544, 9.54544, 9.54544, 9.54545, 9.54544, 9.54544, 9.54544
7.78809, 14.9929, 9.64167, 9.58085, 4.12225, 5.35124, 0, 9.58087, 9.58174, 9.64076, 9.58085, 9.58085, 9.58085, 9.58085, 9.58085, 9.58085, 9.58085, 9.58085, 9.58085, 9.58085, 9.58085, 9.58085, 9.58085, 9.58085
7.79611, 13.3247, 9.66682, 9.61599, 3.91468, 3.65791, 0, 9.61601, 9.61689, 9.6659, 9.61599, 9.61599, 9.61599, 9.61599, 9.61599, 9.61599, 9.61599, 9.61599, 9.61599, 9.61599, 9.61599, 9.61599, 9.61599, 9.61599
7.80412, 6.82998, 9.69355, 9.6512, 2.97153, -2.86357, 0, 9.65122, 9.65211, 9.69261, 9.6512, 9.6512, 9.6512, 9.6512, 9.6512, 9.6512, 9.6512, 9.6512, 9.6512, 9.6512, 9.6512, 9.6512, 9.6512, 9.6512
7.81214, 6.16704, 9.72173, 9.68654, 2.8578, -3.55469, 0, 9.68656, 9.68747, 9.72079, 9.68654, 9.68654, 9.68654, 9.68654, 9.68654, 9.68654, 9.68654, 9.68654, 9.68654, 9.68654, 9.68655, 9.68654, 9.68654, 9.68654
7.82015, 12.9526, 9.75095, 9.72178, 3.86686, 3.20165, 0, 9.72179, 9.7227, 9.75, 9.72178, 9.72178, 9.72178, 9.72178, 9.72178, 9.72178, 9.72178, 9.72178, 9.72178, 9.72178, 9.72178, 9.72178, 9.72178, 9.72178
7.82816, 15.1597, 9.78053, 9.75637, 4.14242, 5.37913, 0, 9.75639, 9.7573, 9.77958, 9.75637, 9.75637, 9.75637, 9.75637, 9.75637, 9.75637, 9.75637, 9.75637, 9.75637, 9.75637, 9.75637, 9.75637, 9.75637, 9.75637
7.83618, 11.1646, 9.81036, 9.79036, 3.6283, 1.35419, 0, 9.79037, 9.79129, 9.80941, 9.79036, 9.79036, 9.79036, 9.79036, 9.79036, 9.79036, 9.79036, 9.79036, 9.79036, 9.79036, 9.79036, 9.79036, 9.79036, 9.79036
7.84419, 12.6255, 9.84066, 9.82406, 3.82433, 2.78481, 0, 9.82408, 9.82499, 9.83971, 9.82406, 9.82406, 9.82406, 9.82406, 9.82406, 9.82406, 9.82406, 9.82406, 9.82406, 9.82406, 9.82406, 9.82406, 9.82406, 9.82406
7.85221, 6.9823, 9.87166, 9.85783, 2.99705, -2.88936, 0, 9.85785, 9.85875, 9.87071, 9.85783, 9.85783, 9.85783, 9.85783, 9.85783, 9.85783, 9.85783, 9.85783, 9.85783, 9.85783, 9.85783, 9.85783, 9.85783, 9.85783
7.86022, 9.72842, 9.90323, 9.89162, 3.42468, -0.174812, 0, 9.89163, 9.89253, 9.90229, 9.89162, 9.89162, 9.89162, 9.89162, 9.89162, 9.89162, 9.89162, 9.89162, 9.89162, 9.89162, 9.89162, 9.89162, 9.89162, 9.89162
7.86823, 11.4271, 9.93499, 9.92511, 3.66431, 1.49214, 0, 9.92513, 9.92602, 9.93407, 9.92511, 9.92511, 9.92511, 9.92511, 9.92511, 9.92511, 9.92511, 9.92511, 9.92511, 9.92511, 9.92512, 9.92511, 9.92511, 9.92511
7.87625, 11.9851, 9.96652, 9.95796, 3.73967, 2.01861, 0, 9.95798, 9.95885, 9.9656, 9.95796, 9.95796, 9.95796, 9.95796, 9.95796, 9.95796, 9.95796, 9.95796, 9.95796, 9.95796, 9.95796, 9.95796, 9.95796, 9.95796
7.88426, 12.1793, 9.99783, 9.99023, 3.76554, 2.18147, 0, 9.99025, 9.99111, 9.99693, 9.99023, 9.99023, 9.99023, 9.99023, 9.99023, 9.99023, 9.99023, 9.99023, 9.99023, 9.99023, 9.99023, 9.99023, 9.99023, 9.99023
7.89227, 14.4005, 10.0292, 10.0222, 4.04975, 4.37125, 0, 10.0223, 10.0231, 10.0283, 10.0222, 10.0222, 10.0222, 10.0222, 10.0222, 10.0222, 10.0222, 10.0222, 10.0222, 10.0222, 10.0222, 10.0222, 10.0222, 10.0222
7.90029, 13.7736, 10.0609, 10.0543, 3.9716, 3.71271, 0, 10.0543, 10.0551, 10.0601, 10.0543, 10.0543, 10.0543, 10.0543, 10.0543, 10.0543, 10.0543, 10.0543, 10.0543, 10.0543, 10.0543, 10.0543, 10.0543, 10.0543
7.9083, 8.99014, 10.0928, 10.0862, 3.31514, -1.10265, 0, 10.0862, 10.087, 10.0919, 10.0862, 10.0862, 10.0862, 10.0862, 10.0862, 10.0862, 10.0862, 10.0862, 10.0862, 10.0862, 10.0862, 10.0862, 10.0862, 10.0862
7.91632, 10.1781, 10.1244, 10.1176, 3.48972, 0.0536995, 0, 10.1176, 10.1184, 10.1236, 10.1176, 10.1176, 10.1176, 10.1176, 10.1176, 10.1176, 10.1176, 10.1176, 10.1176, 10.1176, 10.1176, 10.1176, 10.1176, 10.1176
7.92433, 19.9531, 10.1557, 10.1484, 4.68541, 9.79739, 0, 10.1484, 10.1492, 10.1549, 10.1484, 10.1484, 10.1484, 10.1484, 10.1484, 10.1484, 10.1484, 10.1484, 10.1484, 10.1484, 10.1484, 10.1484, 10.1484, 10.1484
7.93234, 12.4241, 10.1867, 10.1786, 3.79791, 2.23739, 0, 10.1787, 10.1794, 10.1859, 10.1786, 10.1786, 10.1786, 10.1786, 10.1786, 10.1786, 10.1786, 10.1786, 10.1786, 10.1786, 10.1786, 10.1786, 10.1786, 10.1786
7.94036, 10.7752, 10.2178, 10.2086, 3.57425, 0.557485, 0, 10.2087, 10.2094, 10.217, 10.2086, 10.2086, 10.2086, 10.2086, 10.2086, 10.2086, 10.2086, 10.2086, 10.2086, 10.2086, 10.2086, 10.2086, 10.2086, 10.2086
7.94837, 12.3447, 10.2489, 10.2384, 3.78744, 2.09579, 0, 10.2385, 10.2392, 10.2482, 10.2384, 10.2384, 10.2384, 10.2384, 10.2384, 10.2384, 10.2384, 10.2384, 10.2384, 10.2384, 10.2384, 10.2384, 10.2384, 10.2384
7.95638, 15.4062, 10.2801, 10.2679, 4.17207, 5.12613, 0, 10.2679, 10.2686, 10.2794, 10.2679, 10.2679, 10.2679, 10.2679, 10.2679, 10.2679, 10.2679, 10.2679, 10.2679, 10.2679, 10.2679, 10.2679, 10.2679, 10.2679
7.9644, 14.6335, 10.3111, 10.2969, 4.07842, 4.32246, 0, 10.2969, 10.2976, 10.3104, 10.2969, 10.2969, 10.2969, 10.2969, 10.2969, 10.2969, 10.2969, 10.2969, 10.2969, 10.2969, 10.2969, 10.2969, 10.2969, 10.2969
7.97241, 11.7682, 10.3419, 10.3254, 3.71055, 1.42629, 0, 10.3254, 10.326, 10.3413, 10.3254, 10.3254, 10.3254, 10.3254, 10.3254, 10.3254, 10.3254, 10.3254, 10.3254, 10.3254, 10.3254, 10.3254, 10.3254, 10.3254
7.98043, 10.2076, 10.3727, 10.3534, 3.49393, -0.16519, 0, 10.3534, 10.354, 10.3721, 10.3534, 10.3534, 10.3534, 10.3534, 10.3534, 10.3534, 10.3534, 10.3534, 10.3534, 10.3534, 10.3534, 10.3534, 10.3534, 10.3534
7.98844, 14.7634, 10.4035, 10.3808, 4.09432, 4.35999, 0, 10.3809, 10.3814, 10.4028, 10.3808, 10.3808, 10.3808, 10.3808, 10.3808, 10.3808, 10.3808, 10.3808, 10.3808, 10.3808, 10.3808, 10.3808, 10.3808, 10.3808
7.99645, 10.44, 10.4341, 10.4077, 3.52703, 0.00590515, 0, 10.4077, 10.4083, 10.4335, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077
8.00447, 11.5307, 10.4644, 10.4337, 3.67841, 1.0663, 0, 10.4337, 10.4343, 10.4638, 10.4337, 10.4337, 10.4337, 10.4337, 10.4337, 10.4337, 10.4337, 10.4337, 10.4337, 10.4337, 10.4337, 10.4337, 10.4337, 10.4337
8.01248, 8.52181, 10.4944, 10.4589, 3.24373, -1.97263, 0, 10.4589, 10.4594, 10.4939, 10.4589, 10.4589, 10.4589, 10.4589, 10.4589, 10.4589, 10.4589, 10.4589, 10.4589, 10.4589, 10.4589, 10.4589, 10.4589, 10.4589
8.0205, 11.4497, 10.5243, 10.4833, 3.66738, 0.925396, 0, 10.4833, 10.4838, 10.5237, 10.4833, 10.4833, 10.4833, 10.4833, 10.4833, 10.4833, 10.4833, 10.4833, 10.4833, 10.4833, 10.4833, 10.4833, 10.4833, 10.4833
8.02851, 18.5117, 10.5539, 10.5067, 4.52898, 7.95781, 0, 10.5068, 10.5073, 10.5533, 10.5067, 10.5067, 10.5067, 10.5067, 10.5067, 10.5067, 10.5067, 10.5067, 10.5067, 10.5067, 10.5067, 10.5067, 10.5067, 10.5067
8.03652, 24.7843, 10.5831, 10.5292, 5.17535, 14.2011, 0, 10.5292, 10.5297, 10.5826, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292
8.04454, 14.6608, 10.6121, 10.5506, 4.08177, 4.04876, 0, 10.5506, 10.5511, 10.6116, 10.5506, 10.5506, 10.5506, 10.5506, 10.5506, 10.5506, 10.5506, 10.5506, 10.5506, 10.5506, 10.5506, 10.5506, 10.5506, 10.5506
8.05255, 14.4734, 10.6406, 10.5709, 4.05875, 3.83278, 0, 10.5709, 10.5714, 10.6401, 10.5709, 10.5709, 10.5709, 10.5709, 10.5709, 10.5709, 10.5709, 10.5709, 10.5709, 10.5709, 10.5709, 10.5709, 10.5709, 10.5709
8.06056, 12.4972, 10.6689, 10.5902, 3.80752, 1.82832, 0, 10.5902, 10.5907, 10.6684, 10.5902, 10.5902, 10.5902, 10.5902, 10.5902, 10.5902, 10.5902, 10.5902, 10.5902, 10.5902, 10.5902, 10.5902, 10.5902, 10.5902
8.06858, 12.2348, 10.697, 10.6086, 3.7729, 1.53771, 0, 10.6086, 10.609, 10.6965, 10.6086, 10.6086, 10.6086, 10.6086, 10.6086, 10.6086, 10.6086, 10.6086, 10.6086, 10.6086, 10.6086, 10.6086, 10.6086, 10.6086
8.07659, 11.7363, 10.7253, 10.6263, 3.70626, 1.01109, 0, 10.6263, 10.6268, 10.7247, 10.6263, 10.6263, 10.6263, 10.6263, 10.6263, 10.6263, 10.6263, 10.6263, 10.6263, 10.6263, 10.6263, 10.6263, 10.6263, 10.6263
8.08461, 10.7316, 10.7536, 10.6434, 3.56814, -0.0219946, 0, 10.6434, 10.6439, 10.7531, 10.6434, 10.6434, 10.6434, 10.6434, 10.6434, 10.6434, 10.6434, 10.6434, 10.6434, 10.6434, 10.6434, 10.6434, 10.6434, 10.6434
8.09262, 11.4713, 10.782, 10.6598, 3.67032, 0.689252, 0, 10.6598, 10.6603, 10.7814, 10.6598, 10.6598, 10.6598, 10.6598, 10.6598, 10.6598, 10.6598, 10.6598, 10.6598, 10.6598, 10.6598, 10.6598, 10.6598, 10.6598
8.10063, 17.0128, 10.8103, 10.6754, 4.36036, 6.20251, 0, 10.6754, 10.676, 10.8097, 10.6754, 10.6754, 10.6754, 10.6754, 10.6754, 10.6754, 10.6754, 10.6754, 10.6754, 10.6754, 10.6754, 10.6754, 10.6754, 10.6754
8.10865, 7.72637, 10.8384, 10.6903, 3.11871, -3.11202, 0, 10.6903, 10.6909, 10.8377, 10.6903, 10.6903, 10.6903, 10.6903, 10.6903, 10.6903, 10.6903, 10.6903, 10.6903, 10.6903, 10.6903, 10.6903, 10.6903, 10.6903
8.11666, 12.459, 10.8663, 10.7045, 3.8025, 1.59267, 0, 10.7045, 10.7052, 10.8656, 10.7045, 10.7045, 10.7045, 10.7045, 10.7045, 10.7045, 10.7045, 10.7045, 10.7045, 10.7045, 10.7045, 10.7045, 10.7045, 10.7045
8.12468, 12.7784, 10.8941, 10.718, 3.84427, 1.88423, 0, 10.718, 10.7188, 10.8933, 10.718, 10.718, 10.718, 10.718, 10.718, 10.718, 10.718, 10.718, 10.718, 10.718, 10.718, 10.718, 10.718, 10.718
8.13269, 8.64608, 10.9219, 10.7311, 3.26283, -2.2758, 0, 10.7311, 10.732, 10.9209, 10.7311, 10.7311, 10.7311, 10.7311, 10.7311, 10.7311, 10.7311, 10.7311, 10.7311, 10.7311, 10.7311, 10.7311, 10.7311, 10.7311
8.1407, 13.5176, 10.9497, 10.744, 3.93923, 2.56789, 0, 10.744, 10.7451, 10.9486, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744
8.14872, 13.2542, 10.9773, 10.7566, 3.90566, 2.27682, 0, 10.7566, 10.7579, 10.976, 10.7566, 10.7566, 10.7566, 10.7566, 10.7566, 10.7566, 10.7566, 10.7566, 10.7566, 10.7566, 10.7566, 10.7566, 10.7566, 10.7566
8.15673, 16.4323, 11.0048, 10.7689, 4.29328, 5.42751, 0, 10.7689, 10.7705, 11.0032, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689
8.16474, 20.8114, 11.0316, 10.7807, 4.77613, 9.77981, 0, 10.7807, 10.7826, 11.0297, 10.7807, 10.7807, 10.7807, 10.7807, 10.7807, 10.7807, 10.7807, 10.7807, 10.7807, 10.7807, 10.7807, 10.7807, 10.7807, 10.7807
8.17276, 12.7055, 11.0576, 10.7919, 3.83478, 1.64789, 0, 10.7919, 10.7943, 11.0552, 10.7919, 10.7919, 10.7919, 10.7919, 10.7919, 10.7919, 10.7919, 10.7919, 10.7919, 10.7919, 10.7919, 10.7919, 10.7919, 10.7919
8.18077, 6.83104, 11.0828, 10.8025, 2.97171, -4.25179, 0, 10.8026, 10.8055, 11.0798, 10.8025, 10.8025, 10.8025, 10.8025, 10.8025, 10.8025, 10.8025, 10.8025, 10.8025, 10.8025, 10.8025, 10.8025, 10.8025, 10.8025
8.18879, 17.1348, 11.1073, 10.813, 4.37434, 6.0275, 0, 10.813, 10.8167, 11.1036, 10.813, 10.813, 10.813, 10.813, 10.813, 10.813, 10.813, 10.813, 10.813, 10.813, 10.813, 10.813, 10.813, 10.813
8.1968, 9.55836, 11.1312, 10.8233, 3.39976, -1.57283, 0, 10.8234, 10.828, 11.1265, 10.8233, 10.8233, 10.8233, 10.8233, 10.8233, 10.8233, 10.8233, 10.8233, 10.8233, 10.8233, 10.8233, 10.8233, 10.8233, 10.8233
8.20481, 14.1187, 11.1542, 10.8335, 4.01481, 2.96454, 0, 10.8335, 10.8394, 11.1483, 10.8335, 10.8335, 10.8335, 10.8335, 10.8335, 10.8335, 10.8335, 10.8335, 10.8335, 10.8335, 10.8335, 10.8335, 10.8335, 10.8335
8.21283, 15.3955, 11.176, 10.8433, 4.1708, 4.21953, 0, 10.8433, 10.8506, 11.1686, 10.8433, 10.8433, 10.8433, 10.8433, 10.8433, 10.8433, 10.8433, 10.8433, 10.8433, 10.8433, 10.8433, 10.8433, 10.8433, 10.8433
8.22084, 11.4496, 11.1964, 10.8524, 3.66737, 0.253219, 0, 10.8524, 10.8616, 11.1871, 10.8524, 10.8524, 10.8524, 10.8524, 10.8524, 10.8524, 10.8524, 10.8524, 10.8524, 10.8524, 10.8524, 10.8524, 10.8524, 10.8524
8.22886, 14.691, 11.2153, 10.8609, 4.08547, 3.47572, 0, 10.861, 10.8724, 11.2038, 10.8609, 10.8609, 10.8609, 10.8609, 10.8609, 10.8609, 10.8609, 10.8609, 10.8609, 10.8609, 10.8609, 10.8609, 10.8609, 10.8609
8.23687, 16.6856, 11.2331, 10.8692, 4.32268, 5.45244, 0, 10.8692, 10.8835, 11.2188, 10.8692, 10.8692, 10.8692, 10.8692, 10.8692, 10.8692, 10.8692, 10.8692, 10.8692, 10.8692, 10.8692, 10.8692, 10.8692, 10.8692
8.24488, 12.6813, 11.2501, 10.8775, 3.83161, 1.43118, 0, 10.8775, 10.8952, 11.2323, 10.8775, 10.8775, 10.8775, 10.8775, 10.8775, 10.8775, 10.8775, 10.8775, 10.8775, 10.8775, 10.8775, 10.8775, 10.8775, 10.8775
8.2529, 12.981, 11.266, 10.8856, 3.87053, 1.71502, 0, 10.8856, 10.9075, 11.2441, 10.8856, 10.8856, 10.8856, 10.8856, 10.8856, 10.8856, 10.8856, 10.8856, 10.8856, 10.8856, 10.8856, 10.8856, 10.8856, 10.8856
8.26091, 14.2077, 11.2809, 10.8934, 4.02588, 2.9268, 0, 10.8934, 10.9203, 11.2539, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934
8.26892, 17.0628, 11.2945, 10.9005, 4.3661, 5.76832, 0, 10.9005, 10.9335, 11.2615, 10.9005, 10.9005, 10.9005, 10.9005, 10.9005, 10.9005, 10.9005, 10.9005, 10.9005, 10.9005, 10.9005, 10.9005, 10.9005, 10.9005
8.27694, 10.6064, 11.3071, 10.9069, 3.55054, -0.700742, 0, 10.907, 10.9472, 11.2668, 10.9069, 10.9069, 10.9069, 10.9069, 10.9069, 10.9069, 10.9069, 10.9069, 10.9069, 10.9069, 10.9069, 10.9069, 10.9069, 10.9069
8.28495, 7.67382, 11.3192, 10.9131, 3.11028, -3.64535, 0, 10.9131, 10.962, 11.2702, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131, 10.9131
8.29297, 15.4046, 11.3313, 10.9193, 4.17188, 4.07326, 0, 10.9193, 10.9785, 11.2721, 10.9193, 10.9193, 10.9193, 10.9193, 10.9193, 10.9193, 10.9193, 10.9193, 10.9193, 10.9193, 10.9193, 10.9193, 10.9193, 10.9193
8.30098, 22.9736, 11.3436, 10.9253, 4.99736, 11.63, 0, 10.9253, 10.9966, 11.2723, 10.9253, 10.9253, 10.9253, 10.9253, 10.9253, 10.9253, 10.9253, 10.9253, 10.9253, 10.9253, 10.9253, 10.9253, 10.9253, 10.9253
8.30899, 12.6155, 11.3563, 10.931, 3.82302, 1.25917, 0, 10.9311, 11.0165, 11.2708, 10.931, 10.931, 10.931, 10.931, 10.931, 10.931, 10.931, 10.931, 10.931, 10.931, 10.931, 10.931, 10.931, 10.931
8.31701, 16.9773, 11.3693, 10.9361, 4.3563, 5.60801, 0, 10.9361, 11.0381, 11.2673, 10.9361, 10.9361, 10.9361, 10.9361, 10.9361, 10.9361, 10.9361, 10.9361, 10.9361, 10.9361, 10.9361, 10.9361, 10.9361, 10.9361
8.32502, 7.95688, 11.3831, 10.9405, 3.15545, -3.42627, 0, 10.9405, 11.0617, 11.2619, 10.9405, 10.9405, 10.9405, 10.9405, 10.9405, 10.9405, 10.9405, 10.9405, 10.9405, 10.9405, 10.9405, 10.9405, 10.9405, 10.9405
8.33304, 16.6872, 11.3985, 10.9445, 4.32287, 5.28872, 0, 10.9446, 11.0879, 11.2551, 10.9445, 10.9445, 10.9445, 10.9445, 10.9445, 10.9445, 10.9445, 10.9445, 10.9445, 10.9445, 10.9445, 10.9445, 10.9445, 10.9445
8.34105, 12.6146, 11.4162, 10.9486, 3.82291, 1.19841, 0, 10.9486, 11.1174, 11.2474, 10.9486, 10.9486, 10.9486, 10.9486, 10.9486, 10.9486, 10.9486, 10.9486, 10.9486, 10.9486, 10.9486, 10.9486, 10.9486, 10.9486
8.34906, 7.98786, 11.4365, 10.9525, 3.16036, -3.44868, 0, 10.9526, 11.1503, 11.2387, 10.9525, 10.9525, 10.9525, 10.9525, 10.9525, 10.9525, 10.9525, 10.9525, 10.9525, 10.9525, 10.9525, 10.9525, 10.9525, 10.9525
8.35708, 3.9886, 11.4598, 10.9561, 2.44716, -7.47118, 0, 10.9562, 11.1868, 11.2291, 10.9561, 10.9561, 10.9561, 10.9561, 10.9561, 10.9561, 10.9561, 10.9561, 10.9561, 10.9561, 10.9561, 10.9561, 10.9561, 10.9561
8.36509, 13.6354, 11.4861, 10.9591, 3.95417, 2.14937, 0, 10.9591, 11.2269, 11.2182, 10.9591, 10.9591, 10.9591, 10.9591, 10.9591, 10.9591, 10.9591, 10.9591, 10.9591, 10.9591, 10.9591, 10.9591, 10.9591, 10.9591
8.3731, 9.31855, 11.5159, 10.9614, 3.36431, -2.1974, 0, 10.9614, 11.2709, 11.2063, 10.9614, 10.9614, 10.9614, 10.9614, 10.9614, 10.9614, 10.9614, 10.9614, 10.9614, 10.9614, 10.9614, 10.9614, 10.9614, 10.9614
8.38112, 14.6666, 11.5502, 10.9634, 4.08247, 3.11642, 0, 10.9634, 11.3195, 11.194, 10.9634, 10.9634, 10.9634, 10.9634, 10.9634, 10.9634, 10.9634, 10.9634, 10.9634, 10.9634, 10.9634, 10.9634, 10.9634, 10.9634
8.38913, 10.3305, 11.5894, 10.9654, 3.51148, -1.2589, 0, 10.9654, 11.3733, 11.1815, 10.9654, 10.9654, 10.9654, 10.9654, 10.9654, 10.9654, 10.9654, 10.9654, 10.9654, 10.9654, 10.9654, 10.9654, 10.9654, 10.9654
8.39715, 15.2928, 11.6338, 10.9672, 4.15846, 3.65899, 0, 10.9672, 11.4321, 11.1689, 10.9672, 10.9672, 10.9672, 10.9672, 10.9672, 10.9672, 10.9672, 10.9672, 10.9672, 10.9672, 10.9672, 10.9672, 10.9672, 10.9672
8.40516, 9.98352, 11.6835, 10.9686, 3.46172, -1.70003, 0, 10.9686, 11.4961, 11.156, 10.9686, 10.9686, 10.9686, 10.9686, 10.9686, 10.9686, 10.9686, 10.9686, 10.9686, 10.9686, 10.9686, 10.9686, 10.9686, 10.9686
8.41317, 18.5149, 11.7386, 10.9694, 4.52933, 6.77627, 0, 10.9694, 11.5652, 11.1428, 10.9694, 10.9694, 10.9694, 10.9694, 10.9694, 10.9694, 10.9694, 10.9694, 10.9694, 10.9694, 10.9694, 10.9694, 10.9694, 10.9694
8.42119, 12.8065, 11.7993, 10.9696, 3.84792, 1.00721, 0, 10.9696, 11.6395, 11.1293, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696
8.4292, 13.3422, 11.8659, 10.9696, 3.91692, 1.47638, 0, 10.9696, 11.7193, 11.1161, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696, 10.9696
8.43721, 12.6278, 11.9386, 10.9695, 3.82463, 0.689159, 0, 10.9695, 11.8048, 11.1033, 10.9695, 10.9695, 10.9695, 10.9695, 10.9695, 10.9695, 10.9695, 10.9695, 10.9695, 10.9695, 10.9695, 10.9695, 10.9695, 10.9695
8.44523, 16.3487, 12.0172, 10.9691, 4.28354, 4.33146, 0, 10.9691, 11.8955, 11.0908, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691
8.45324, 15.8939, 12.1013, 10.9683, 4.23012, 3.79261, 0, 10.9683, 11.9911, 11.0785, 10.9683, 10.9683, 10.9683, 10.9683, 10.9683, 10.9683, 10.9683, 10.9683, 10.9683, 10.9683, 10.9683, 10.9683, 10.9683, 10.9683
8.46126, 14.6131, 12.1904, 10.9669, 4.07592, 2.42275, 0, 10.9669, 12.0909, 11.0663, 10.9669, 10.9669, 10.9669, 10.9669, 10.9669, 10.9669, 10.9669, 10.9669, 10.9669, 10.9669, 10.9669, 10.9669, 10.9669, 10.9669
8.46927, 15.0877, 12.2842, 10.965, 4.13373, 2.80358, 0, 10.965, 12.1948, 11.0543, 10.965, 10.965, 10.965, 10.965, 10.965, 10.965, 10.965, 10.965, 10.965, 10.965, 10.965, 10.965, 10.965, 10.965
8.47728, 9.10037, 12.3823, 10.9629, 3.33172, -3.2819, 0, 10.9629, 12.3024, 11.0428, 10.9629, 10.9629, 10.9629, 10.9629, 10.9629, 10.9629, 10.9629, 10.9629, 10.9629, 10.9629, 10.9629, 10.9629, 10.9629, 10.9629
8.4853, 10.1208, 12.484, 10.9605, 3.4815, -2.36316, 0, 10.9605, 12.4128, 11.0316, 10.9605, 10.9605, 10.9605, 10.9605, 10.9605, 10.9605, 10.9605, 10.9605, 10.9605, 10.9605, 10.9605, 10.9605, 10.9605, 10.9605
8.49331, 12.9818, 12.5885, 10.9577, 3.87063, 0.393306, 0, 10.9577, 12.5254, 11.0208, 10.9577, 10.9577, 10.9577, 10.9577, 10.9577, 10.9577, 10.9577, 10.9577, 10.9577, 10.9577, 10.9577, 10.9577, 10.9577, 10.9577
8.50133, 14.2221, 12.6947, 10.9544, 4.02766, 1.52736, 0, 10.9544, 12.639, 11.0101, 10.9544, 10.9544, 10.9544, 10.9544, 10.9544, 10.9544, 10.9544, 10.9544, 10.9544, 10.9544, 10.9544, 10.9544, 10.9544, 10.9544
8.50934, 13.1198, 12.8016, 10.9504, 3.88842, 0.31821, 0, 10.9504, 12.7526, 10.9994, 10.9504, 10.9504, 10.9504, 10.9504, 10.9504, 10.9504, 10.9504, 10.9504, 10.9504, 10.9504, 10.9504, 10.9504, 10.9504, 10.9504
8.51735, 18.3682, 12.9082, 10.9459, 4.51311, 5.45994, 0, 10.9459, 12.8653, 10.9888, 10.9459, 10.9459, 10.9459, 10.9459, 10.9459, 10.9459, 10.9459, 10.9459, 10.9459, 10.9459, 10.9459, 10.9459, 10.9459, 10.9459
