   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_127.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.29928, 8.73462, 5.80824, 5.76634, 3.27637, 2.92638, 0, 5.76635, 5.76639, 5.76638, 5.76644, 5.76679, 5.80611, 5.76636, 5.76634, 5.76634, 5.76634, 5.76634, 5.76634, 5.76634, 5.76634, 5.76634, 5.76634, 5.76634, 5.76634, 5.76779, 5.76634
4.30716, 8.2463, 5.85018, 5.79577, 3.20098, 2.39612, 0, 5.79578, 5.79582, 5.79581, 5.79587, 5.79618, 5.84787, 5.79578, 5.79577, 5.79577, 5.79577, 5.79577, 5.79577, 5.79577, 5.79577, 5.79577, 5.79577, 5.79577, 5.79577, 5.79745, 5.79577
4.31504, 7.1228, 5.89546, 5.8253, 3.0204, 1.22734, 0, 5.8253, 5.82535, 5.82533, 5.8254, 5.82567, 5.89294, 5.8253, 5.8253, 5.8253, 5.8253, 5.8253, 5.8253, 5.8253, 5.8253, 5.8253, 5.8253, 5.8253, 5.8253, 5.82723, 5.8253
4.32292, 9.85787, 5.9447, 5.85493, 3.44353, 3.91317, 0, 5.85494, 5.85498, 5.85497, 5.85503, 5.85527, 5.94193, 5.85493, 5.85493, 5.85493, 5.85493, 5.85493, 5.85493, 5.85493, 5.85493, 5.85493, 5.85493, 5.85493, 5.85493, 5.85714, 5.85493
4.3308, 6.12784, 5.99851, 5.88466, 2.85094, 0.129336, 0, 5.88467, 5.88471, 5.8847, 5.88477, 5.88497, 5.99548, 5.88466, 5.88466, 5.88466, 5.88466, 5.88466, 5.88466, 5.88466, 5.88466, 5.88466, 5.88466, 5.88466, 5.88466, 5.88717, 5.88466
4.33868, 5.13263, 6.05754, 5.91449, 2.6707, -0.924909, 0, 5.9145, 5.91454, 5.91453, 5.9146, 5.91477, 6.05422, 5.91449, 5.91449, 5.91449, 5.91449, 5.91449, 5.91449, 5.91449, 5.91449, 5.91449, 5.91449, 5.91449, 5.91449, 5.91731, 5.91449
4.34656, 7.56822, 6.12242, 5.94443, 3.09325, 1.4458, 0, 5.94444, 5.94448, 5.94447, 5.94454, 5.94468, 6.1188, 5.94443, 5.94443, 5.94443, 5.94443, 5.94443, 5.94443, 5.94443, 5.94443, 5.94443, 5.94443, 5.94443, 5.94443, 5.94757, 5.94443
4.35444, 7.27741, 6.19373, 5.97446, 3.04588, 1.08368, 0, 5.97447, 5.97451, 5.9745, 5.97458, 5.97469, 6.1898, 5.97446, 5.97446, 5.97446, 5.97446, 5.97446, 5.97446, 5.97446, 5.97446, 5.97446, 5.97446, 5.97446, 5.97446, 5.97793, 5.97446
4.36232, 8.55127, 6.272, 6.0046, 3.24827, 2.27927, 0, 6.00461, 6.00465, 6.00464, 6.00472, 6.00482, 6.26775, 6.0046, 6.0046, 6.0046, 6.0046, 6.0046, 6.0046, 6.0046, 6.0046, 6.0046, 6.0046, 6.0046, 6.0046, 6.00841, 6.0046
4.3702, 9.13507, 6.35759, 6.03483, 3.33693, 2.77748, 0, 6.03484, 6.03489, 6.03487, 6.03497, 6.03504, 6.35301, 6.03484, 6.03483, 6.03483, 6.03483, 6.03483, 6.03483, 6.03483, 6.03483, 6.03483, 6.03484, 6.03483, 6.03483, 6.03897, 6.03483
4.37808, 7.14015, 6.45069, 6.06517, 3.02327, 0.689457, 0, 6.06518, 6.06522, 6.06521, 6.06531, 6.06536, 6.4458, 6.06517, 6.06517, 6.06517, 6.06517, 6.06517, 6.06517, 6.06517, 6.06517, 6.06517, 6.06517, 6.06517, 6.06517, 6.06963, 6.06517
4.38596, 9.2989, 6.55131, 6.09561, 3.36138, 2.7476, 0, 6.09562, 6.09566, 6.09565, 6.09576, 6.09579, 6.5461, 6.09561, 6.09561, 6.09561, 6.09561, 6.09561, 6.09561, 6.09561, 6.09561, 6.09561, 6.09561, 6.09561, 6.09561, 6.10038, 6.09561
4.39384, 7.83833, 6.65916, 6.12615, 3.13661, 1.17917, 0, 6.12616, 6.1262, 6.12618, 6.12632, 6.12632, 6.65366, 6.12615, 6.12615, 6.12615, 6.12615, 6.12615, 6.12615, 6.12615, 6.12615, 6.12615, 6.12615, 6.12615, 6.12615, 6.1312, 6.12615
4.40172, 8.99294, 6.7737, 6.15679, 3.31556, 2.21924, 0, 6.15679, 6.15684, 6.15682, 6.15698, 6.15695, 6.76792, 6.15679, 6.15679, 6.15679, 6.15679, 6.15679, 6.15679, 6.15679, 6.15679, 6.15679, 6.15679, 6.15679, 6.15679, 6.1621, 6.15679
4.4096, 8.15436, 6.89404, 6.18752, 3.18659, 1.26032, 0, 6.18753, 6.18758, 6.18756, 6.18775, 6.18768, 6.88801, 6.18752, 6.18752, 6.18752, 6.18752, 6.18752, 6.18752, 6.18752, 6.18752, 6.18752, 6.18753, 6.18752, 6.18752, 6.19306, 6.18752
4.41748, 3.83096, 7.01897, 6.21836, 2.41474, -3.18801, 0, 6.21837, 6.21841, 6.2184, 6.21862, 6.21852, 7.01271, 6.21836, 6.21836, 6.21836, 6.21836, 6.21836, 6.21836, 6.21836, 6.21836, 6.21836, 6.21836, 6.21836, 6.21836, 6.22409, 6.21836
4.42536, 5.99294, 7.14699, 6.24929, 2.82718, -1.15406, 0, 6.2493, 6.24934, 6.24933, 6.2496, 6.24944, 7.14054, 6.24929, 6.24929, 6.24929, 6.24929, 6.24929, 6.24929, 6.24929, 6.24929, 6.24929, 6.24929, 6.24929, 6.24929, 6.25517, 6.24929
4.43324, 9.16171, 7.27633, 6.28032, 3.34091, 1.88538, 0, 6.28033, 6.28038, 6.28036, 6.28069, 6.28048, 7.26971, 6.28032, 6.28032, 6.28032, 6.28032, 6.28032, 6.28032, 6.28032, 6.28032, 6.28032, 6.28032, 6.28032, 6.28032, 6.28632, 6.28032
4.44112, 10.3097, 7.40492, 6.31145, 3.50852, 2.90481, 0, 6.31146, 6.3115, 6.31149, 6.31189, 6.3116, 7.39815, 6.31145, 6.31145, 6.31145, 6.31145, 6.31145, 6.31145, 6.31145, 6.31145, 6.31145, 6.31145, 6.31145, 6.31145, 6.31751, 6.31145
4.449, 3.85415, 7.53055, 6.34267, 2.41953, -3.6764, 0, 6.34268, 6.34272, 6.34271, 6.3432, 6.34283, 7.52366, 6.34267, 6.34267, 6.34267, 6.34267, 6.34267, 6.34267, 6.34267, 6.34267, 6.34267, 6.34267, 6.34267, 6.34267, 6.34877, 6.34267
4.45688, 5.82162, 7.65093, 6.37399, 2.79672, -1.82931, 0, 6.374, 6.37404, 6.37403, 6.37463, 6.37415, 7.64394, 6.37399, 6.37399, 6.37399, 6.37399, 6.37399, 6.37399, 6.37399, 6.37399, 6.37399, 6.37399, 6.37399, 6.37399, 6.38007, 6.37399
4.46476, 5.81658, 7.76374, 6.4054, 2.79581, -1.94717, 0, 6.40541, 6.40545, 6.40544, 6.40617, 6.40556, 7.75666, 6.4054, 6.4054, 6.4054, 6.4054, 6.4054, 6.4054, 6.4054, 6.4054, 6.4054, 6.4054, 6.4054, 6.4054, 6.41144, 6.4054
4.47264, 10.6309, 7.86677, 6.4369, 3.554, 2.76411, 0, 6.43691, 6.43695, 6.43694, 6.43784, 6.43707, 7.8596, 6.4369, 6.4369, 6.4369, 6.4369, 6.4369, 6.4369, 6.4369, 6.4369, 6.4369, 6.4369, 6.4369, 6.4369, 6.44287, 6.4369
4.48052, 7.53804, 7.958, 6.46849, 3.08837, -0.419954, 0, 6.4685, 6.46855, 6.46853, 6.46962, 6.46866, 7.95074, 6.46849, 6.46849, 6.46849, 6.46849, 6.46849, 6.46849, 6.46849, 6.46849, 6.46849, 6.4685, 6.46849, 6.46849, 6.47436, 6.46849
4.4884, 13.6954, 8.0357, 6.50018, 3.96174, 5.65965, 0, 6.50019, 6.50023, 6.50022, 6.50153, 6.50035, 8.02835, 6.50018, 6.50018, 6.50018, 6.50018, 6.50018, 6.50018, 6.50018, 6.50018, 6.50018, 6.50018, 6.50018, 6.50018, 6.50592, 6.50018
4.49628, 8.10673, 8.09854, 6.53195, 3.17911, 0.00818729, 0, 6.53196, 6.53201, 6.53199, 6.53356, 6.53212, 8.09106, 6.53195, 6.53195, 6.53195, 6.53195, 6.53195, 6.53195, 6.53195, 6.53195, 6.53195, 6.53196, 6.53195, 6.53195, 6.53754, 6.53195
4.50416, 8.61186, 8.14559, 6.56381, 3.25759, 0.466268, 0, 6.56382, 6.56386, 6.56385, 6.56572, 6.56399, 8.13797, 6.56381, 6.56381, 6.56381, 6.56381, 6.56381, 6.56381, 6.56381, 6.56381, 6.56381, 6.56381, 6.56381, 6.56381, 6.56924, 6.56381
4.51204, 6.98767, 8.17645, 6.59576, 2.99794, -1.18878, 0, 6.59577, 6.59581, 6.5958, 6.59801, 6.59593, 8.16865, 6.59576, 6.59576, 6.59576, 6.59576, 6.59576, 6.59576, 6.59576, 6.59576, 6.59576, 6.59576, 6.59576, 6.59576, 6.60102, 6.59576
4.51992, 13.4016, 8.19118, 6.62779, 3.92449, 5.21043, 0, 6.6278, 6.62784, 6.62783, 6.63042, 6.62797, 8.18317, 6.62779, 6.62779, 6.62779, 6.62779, 6.62779, 6.62779, 6.62779, 6.62779, 6.62779, 6.62779, 6.62779, 6.62779, 6.63288, 6.62779
4.5278, 6.97001, 8.19038, 6.6599, 2.995, -1.22037, 0, 6.65991, 6.65996, 6.65994, 6.66297, 6.66009, 8.18212, 6.6599, 6.6599, 6.6599, 6.6599, 6.6599, 6.6599, 6.6599, 6.6599, 6.6599, 6.65991, 6.6599, 6.6599, 6.66482, 6.6599
4.53568, 7.39256, 8.1751, 6.6921, 3.06473, -0.782536, 0, 6.69211, 6.69216, 6.69214, 6.69564, 6.69229, 8.16654, 6.6921, 6.6921, 6.6921, 6.6921, 6.6921, 6.6921, 6.6921, 6.6921, 6.6921, 6.69211, 6.6921, 6.6921, 6.69684, 6.6921
4.54356, 8.99814, 8.14679, 6.72438, 3.31634, 0.85135, 0, 6.72439, 6.72443, 6.72442, 6.72842, 6.72457, 8.13789, 6.72438, 6.72438, 6.72438, 6.72438, 6.72438, 6.72438, 6.72438, 6.72438, 6.72438, 6.72438, 6.72438, 6.72438, 6.72894, 6.72438
4.55144, 10.1776, 8.10726, 6.75674, 3.48964, 2.07031, 0, 6.75675, 6.75679, 6.75678, 6.76132, 6.75693, 8.09799, 6.75674, 6.75674, 6.75674, 6.75674, 6.75674, 6.75674, 6.75674, 6.75674, 6.75674, 6.75674, 6.75674, 6.75674, 6.76113, 6.75674
4.55932, 6.61028, 8.05854, 6.78918, 2.93433, -1.44826, 0, 6.78919, 6.78923, 6.78922, 6.79434, 6.78938, 8.04887, 6.78918, 6.78918, 6.78918, 6.78918, 6.78918, 6.78918, 6.78918, 6.78918, 6.78918, 6.78918, 6.78918, 6.78918, 6.7934, 6.78918
4.5672, 5.20485, 8.00285, 6.8217, 2.68418, -2.79801, 0, 6.82171, 6.82175, 6.82174, 6.82745, 6.8219, 7.99274, 6.8217, 6.8217, 6.8217, 6.8217, 6.8217, 6.8217, 6.8217, 6.8217, 6.8217, 6.8217, 6.8217, 6.8217, 6.82576, 6.8217
4.57508, 10.3608, 7.94245, 6.85429, 3.5158, 2.41838, 0, 6.8543, 6.85434, 6.85433, 6.86064, 6.8545, 7.93189, 6.85429, 6.85429, 6.85429, 6.85429, 6.85429, 6.85429, 6.85429, 6.85429, 6.85429, 6.85429, 6.85429, 6.85429, 6.85819, 6.85429
4.58296, 10.776, 7.87954, 6.88696, 3.57435, 2.89643, 0, 6.88697, 6.88702, 6.887, 6.89392, 6.88717, 7.86853, 6.88696, 6.88696, 6.88696, 6.88696, 6.88696, 6.88696, 6.88696, 6.88696, 6.88696, 6.88697, 6.88696, 6.88696, 6.89071, 6.88696
4.59084, 10.5538, 7.81623, 6.91971, 3.54314, 2.73761, 0, 6.91972, 6.91977, 6.91975, 6.92726, 6.91993, 7.80478, 6.91971, 6.91971, 6.91971, 6.91971, 6.91971, 6.91971, 6.91971, 6.91971, 6.91971, 6.91972, 6.91971, 6.91971, 6.92331, 6.91971
4.59872, 6.08036, 7.75443, 6.95254, 2.8426, -1.67407, 0, 6.95255, 6.95259, 6.95258, 6.96065, 6.95276, 7.74255, 6.95254, 6.95254, 6.95254, 6.95254, 6.95254, 6.95254, 6.95254, 6.95254, 6.95254, 6.95254, 6.95254, 6.95254, 6.95599, 6.95254
4.6066, 7.32962, 7.69581, 6.98544, 3.05444, -0.366185, 0, 6.98545, 6.98549, 6.98548, 6.99407, 6.98566, 7.68354, 6.98544, 6.98544, 6.98544, 6.98544, 6.98544, 6.98544, 6.98544, 6.98544, 6.98544, 6.98544, 6.98544, 6.98544, 6.98874, 6.98544
4.61448, 6.66071, 7.64174, 7.01841, 2.94291, -0.981026, 0, 7.01842, 7.01846, 7.01845, 7.02752, 7.01863, 7.62913, 7.01841, 7.01841, 7.01841, 7.01841, 7.01841, 7.01841, 7.01841, 7.01841, 7.01841, 7.01841, 7.01841, 7.01841, 7.02158, 7.01841
4.62236, 2.44858, 7.5933, 7.05146, 2.10916, -5.14472, 0, 7.05147, 7.05151, 7.05149, 7.06098, 7.05168, 7.5804, 7.05146, 7.05146, 7.05146, 7.05146, 7.05146, 7.05146, 7.05146, 7.05146, 7.05146, 7.05146, 7.05146, 7.05146, 7.05449, 7.05146
4.63024, 3.31264, 7.55127, 7.08457, 2.30492, -4.23863, 0, 7.08458, 7.08463, 7.08461, 7.09444, 7.0848, 7.53816, 7.08457, 7.08457, 7.08457, 7.08457, 7.08457, 7.08457, 7.08457, 7.08457, 7.08457, 7.08458, 7.08457, 7.08457, 7.08748, 7.08457
4.63812, 8.22429, 7.51614, 7.11776, 3.19754, 0.708145, 0, 7.11777, 7.11782, 7.1178, 7.12788, 7.118, 7.50291, 7.11776, 7.11776, 7.11776, 7.11776, 7.11776, 7.11776, 7.11776, 7.11776, 7.11776, 7.11776, 7.11776, 7.11776, 7.12054, 7.11776
4.646, 5.99517, 7.48814, 7.15102, 2.82757, -1.49298, 0, 7.15103, 7.15107, 7.15106, 7.16131, 7.15126, 7.47487, 7.15102, 7.15102, 7.15102, 7.15102, 7.15102, 7.15102, 7.15102, 7.15102, 7.15102, 7.15102, 7.15102, 7.15102, 7.15368, 7.15102
4.65388, 8.05006, 7.46727, 7.18435, 3.17018, 0.582788, 0, 7.18436, 7.1844, 7.18439, 7.1947, 7.18459, 7.45405, 7.18435, 7.18435, 7.18435, 7.18435, 7.18435, 7.18435, 7.18435, 7.18435, 7.18435, 7.18435, 7.18435, 7.18435, 7.18688, 7.18435
4.66176, 9.46301, 7.45334, 7.21775, 3.38571, 2.00967, 0, 7.21776, 7.2178, 7.21779, 7.22807, 7.218, 7.44026, 7.21775, 7.21775, 7.21775, 7.21775, 7.21775, 7.21775, 7.21775, 7.21775, 7.21775, 7.21775, 7.21775, 7.21775, 7.22016, 7.21775
4.66964, 14.5428, 7.44601, 7.25121, 4.06729, 7.09681, 0, 7.25122, 7.25126, 7.25125, 7.2614, 7.25146, 7.43316, 7.25121, 7.25121, 7.25121, 7.25121, 7.25121, 7.25121, 7.25121, 7.25121, 7.25121, 7.25121, 7.25121, 7.25121, 7.25351, 7.25121
4.67752, 9.92481, 7.44482, 7.28474, 3.45323, 2.47999, 0, 7.28475, 7.28479, 7.28478, 7.29471, 7.28499, 7.43231, 7.28474, 7.28474, 7.28474, 7.28474, 7.28474, 7.28474, 7.28474, 7.28474, 7.28474, 7.28474, 7.28474, 7.28474, 7.28692, 7.28474
4.6854, 5.50332, 7.44927, 7.31834, 2.73922, -1.94596, 0, 7.31834, 7.31839, 7.31837, 7.328, 7.31859, 7.43718, 7.31834, 7.31834, 7.31834, 7.31834, 7.31834, 7.31834, 7.31834, 7.31834, 7.31834, 7.31834, 7.31834, 7.31834, 7.3204, 7.31834
4.69328, 13.2447, 7.45882, 7.35199, 3.90445, 5.78591, 0, 7.352, 7.35204, 7.35203, 7.36127, 7.35225, 7.44723, 7.35199, 7.35199, 7.35199, 7.35199, 7.35199, 7.35199, 7.35199, 7.35199, 7.35199, 7.35199, 7.35199, 7.35199, 7.35395, 7.35199
4.70116, 5.98674, 7.47292, 7.38571, 2.82608, -1.48618, 0, 7.38572, 7.38576, 7.38575, 7.39453, 7.38597, 7.46189, 7.38571, 7.38571, 7.38571, 7.38571, 7.38571, 7.38571, 7.38571, 7.38571, 7.38571, 7.38571, 7.38571, 7.38571, 7.38755, 7.38571
4.70904, 9.73978, 7.49105, 7.41949, 3.42634, 2.24872, 0, 7.4195, 7.41954, 7.41953, 7.4278, 7.41976, 7.48064, 7.41949, 7.41949, 7.41949, 7.41949, 7.41949, 7.41949, 7.41949, 7.41949, 7.41949, 7.41949, 7.41949, 7.41949, 7.42122, 7.41949
4.71692, 10.5014, 7.51273, 7.45332, 3.53573, 2.98867, 0, 7.45333, 7.45337, 7.45336, 7.46107, 7.45359, 7.50298, 7.45332, 7.45332, 7.45332, 7.45332, 7.45332, 7.45332, 7.45332, 7.45332, 7.45332, 7.45332, 7.45332, 7.45332, 7.45494, 7.45332
4.7248, 5.73708, 7.53752, 7.48721, 2.78156, -1.80044, 0, 7.48722, 7.48726, 7.48725, 7.49438, 7.48749, 7.52847, 7.48721, 7.48721, 7.48721, 7.48721, 7.48721, 7.48721, 7.48721, 7.48721, 7.48721, 7.48721, 7.48721, 7.48721, 7.48872, 7.48721
4.73268, 10.2533, 7.56507, 7.52116, 3.50046, 2.68818, 0, 7.52117, 7.52121, 7.5212, 7.52773, 7.52144, 7.55673, 7.52116, 7.52116, 7.52116, 7.52116, 7.52116, 7.52116, 7.52116, 7.52116, 7.52116, 7.52116, 7.52116, 7.52116, 7.52256, 7.52116
4.74056, 11.6807, 7.59506, 7.55516, 3.69874, 4.08563, 0, 7.55517, 7.55521, 7.5552, 7.56112, 7.55544, 7.58743, 7.55516, 7.55516, 7.55516, 7.55516, 7.55516, 7.55516, 7.55516, 7.55516, 7.55516, 7.55516, 7.55516, 7.55516, 7.55644, 7.55516
4.74844, 5.3096, 7.62726, 7.58921, 2.70363, -2.31765, 0, 7.58922, 7.58926, 7.58925, 7.59457, 7.5895, 7.62033, 7.58921, 7.58921, 7.58921, 7.58921, 7.58921, 7.58921, 7.58921, 7.58921, 7.58921, 7.58921, 7.58921, 7.58921, 7.59039, 7.58921
4.75632, 6.45998, 7.66145, 7.6233, 2.9086, -1.20147, 0, 7.62331, 7.62336, 7.62334, 7.62808, 7.6236, 7.6552, 7.6233, 7.6233, 7.6233, 7.6233, 7.6233, 7.6233, 7.6233, 7.6233, 7.6233, 7.62331, 7.6233, 7.6233, 7.62437, 7.6233
4.7642, 7.26041, 7.69751, 7.65745, 3.04309, -0.437097, 0, 7.65746, 7.6575, 7.65749, 7.66167, 7.65775, 7.69192, 7.65745, 7.65745, 7.65745, 7.65745, 7.65745, 7.65745, 7.65745, 7.65745, 7.65745, 7.65745, 7.65745, 7.65745, 7.65842, 7.65745
4.77208, 13.6299, 7.73531, 7.69164, 3.95347, 5.89462, 0, 7.69165, 7.69169, 7.69168, 7.69534, 7.69194, 7.73035, 7.69164, 7.69164, 7.69164, 7.69164, 7.69164, 7.69164, 7.69164, 7.69164, 7.69164, 7.69164, 7.69164, 7.69164, 7.69251, 7.69164
4.77996, 10.0807, 7.77479, 7.72587, 3.47572, 2.30587, 0, 7.72588, 7.72592, 7.72591, 7.72908, 7.72618, 7.7704, 7.72587, 7.72587, 7.72587, 7.72587, 7.72587, 7.72587, 7.72587, 7.72587, 7.72587, 7.72587, 7.72587, 7.72587, 7.72664, 7.72587
4.78784, 17.6039, 7.81587, 7.76014, 4.42763, 9.78801, 0, 7.76015, 7.7602, 7.76018, 7.76291, 7.76046, 7.81201, 7.76014, 7.76014, 7.76014, 7.76014, 7.76014, 7.76014, 7.76014, 7.76014, 7.76014, 7.76015, 7.76014, 7.76014, 7.76083, 7.76014
4.79572, 10.0967, 7.85847, 7.79445, 3.47804, 2.23827, 0, 7.79446, 7.79451, 7.79449, 7.79681, 7.79477, 7.8551, 7.79445, 7.79445, 7.79445, 7.79445, 7.79445, 7.79445, 7.79445, 7.79445, 7.79445, 7.79446, 7.79445, 7.79445, 7.79505, 7.79445
4.8036, 10.9882, 7.90254, 7.8288, 3.60392, 3.08569, 0, 7.82881, 7.82885, 7.82884, 7.8308, 7.82912, 7.8996, 7.8288, 7.8288, 7.8288, 7.8288, 7.8288, 7.8288, 7.8288, 7.8288, 7.8288, 7.8288, 7.8288, 7.8288, 7.82932, 7.8288
4.81148, 11.1347, 7.94796, 7.86318, 3.62418, 3.18673, 0, 7.86319, 7.86323, 7.86322, 7.86486, 7.8635, 7.94541, 7.86318, 7.86318, 7.86318, 7.86318, 7.86318, 7.86318, 7.86318, 7.86318, 7.86318, 7.86318, 7.86318, 7.86318, 7.86362, 7.86318
4.81936, 8.84114, 7.99463, 7.89759, 3.29259, 0.846511, 0, 7.8976, 7.89764, 7.89763, 7.89899, 7.89792, 7.99241, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759, 7.89797, 7.89759
4.82724, 8.2774, 8.04238, 7.93203, 3.20584, 0.23502, 0, 7.93204, 7.93208, 7.93207, 7.9332, 7.93236, 8.04045, 7.93203, 7.93203, 7.93203, 7.93203, 7.93203, 7.93203, 7.93203, 7.93203, 7.93203, 7.93203, 7.93203, 7.93203, 7.93235, 7.93203
4.83512, 10.8235, 8.09101, 7.9665, 3.58099, 2.73246, 0, 7.96651, 7.96655, 7.96654, 7.96747, 7.96684, 8.08933, 7.9665, 7.9665, 7.9665, 7.9665, 7.9665, 7.9665, 7.9665, 7.9665, 7.9665, 7.9665, 7.9665, 7.9665, 7.96677, 7.9665
4.843, 11.7456, 8.14028, 8.00099, 3.70751, 3.60536, 0, 8.001, 8.00105, 8.00103, 8.00179, 8.00133, 8.13881, 8.00099, 8.00099, 8.00099, 8.00099, 8.00099, 8.00099, 8.00099, 8.00099, 8.00099, 8.001, 8.00099, 8.00099, 8.00122, 8.00099
4.85088, 18.4353, 8.18991, 8.03551, 4.52054, 10.2454, 0, 8.03551, 8.03556, 8.03554, 8.03616, 8.03585, 8.18862, 8.03551, 8.03551, 8.03551, 8.03551, 8.03551, 8.03551, 8.03551, 8.03551, 8.03551, 8.03551, 8.03551, 8.03551, 8.03569, 8.03551
4.85876, 15.6581, 8.23961, 8.07004, 4.20216, 7.41851, 0, 8.07005, 8.07009, 8.07008, 8.07058, 8.07039, 8.23846, 8.07004, 8.07004, 8.07004, 8.07004, 8.07004, 8.07004, 8.07004, 8.07004, 8.07004, 8.07004, 8.07004, 8.07004, 8.07019, 8.07004
4.86664, 6.98792, 8.28902, 8.1046, 2.99799, -1.3011, 0, 8.10461, 8.10465, 8.10464, 8.10505, 8.10495, 8.28799, 8.1046, 8.1046, 8.1046, 8.1046, 8.1046, 8.1046, 8.1046, 8.1046, 8.1046, 8.1046, 8.1046, 8.1046, 8.10472, 8.1046
4.87452, 7.5956, 8.3378, 8.13917, 3.09768, -0.742194, 0, 8.13918, 8.13922, 8.13921, 8.13954, 8.13953, 8.33686, 8.13917, 8.13917, 8.13917, 8.13917, 8.13917, 8.13917, 8.13917, 8.13917, 8.13917, 8.13917, 8.13917, 8.13917, 8.13927, 8.13917
4.8824, 5.29905, 8.38557, 8.17375, 2.70167, -3.08653, 0, 8.17376, 8.17381, 8.17379, 8.17407, 8.17412, 8.38471, 8.17375, 8.17375, 8.17375, 8.17375, 8.17375, 8.17375, 8.17375, 8.17375, 8.17375, 8.17376, 8.17375, 8.17375, 8.17384, 8.17375
4.89028, 5.37778, 8.432, 8.20835, 2.71621, -3.05422, 0, 8.20836, 8.2084, 8.20839, 8.20862, 8.20872, 8.4312, 8.20835, 8.20835, 8.20835, 8.20835, 8.20835, 8.20835, 8.20835, 8.20835, 8.20835, 8.20835, 8.20835, 8.20835, 8.20842, 8.20835
4.89816, 11.7456, 8.47677, 8.24296, 3.70751, 3.26886, 0, 8.24297, 8.24302, 8.243, 8.2432, 8.24334, 8.47601, 8.24296, 8.24296, 8.24296, 8.24296, 8.24296, 8.24296, 8.24296, 8.24296, 8.24296, 8.24297, 8.24296, 8.24296, 8.24302, 8.24296
4.90604, 8.23504, 8.51958, 8.27758, 3.19922, -0.284542, 0, 8.27759, 8.27764, 8.27762, 8.27779, 8.27796, 8.51885, 8.27758, 8.27758, 8.27758, 8.27758, 8.27758, 8.27758, 8.27758, 8.27758, 8.27758, 8.27759, 8.27758, 8.27758, 8.27763, 8.27758
4.91392, 16.3589, 8.5602, 8.31222, 4.28472, 7.79866, 0, 8.31223, 8.31227, 8.31226, 8.3124, 8.3126, 8.5595, 8.31222, 8.31222, 8.31222, 8.31222, 8.31222, 8.31222, 8.31222, 8.31222, 8.31222, 8.31222, 8.31222, 8.31222, 8.31225, 8.31222
4.9218, 9.62181, 8.59845, 8.34685, 3.40908, 1.02336, 0, 8.34686, 8.3469, 8.34689, 8.34702, 8.34724, 8.59776, 8.34685, 8.34685, 8.34685, 8.34685, 8.34685, 8.34685, 8.34685, 8.34685, 8.34685, 8.34685, 8.34685, 8.34685, 8.34688, 8.34685
4.92968, 10.7078, 8.63423, 8.3815, 3.5648, 2.07358, 0, 8.38151, 8.38155, 8.38154, 8.38166, 8.38189, 8.63355, 8.3815, 8.3815, 8.3815, 8.3815, 8.3815, 8.3815, 8.3815, 8.3815, 8.3815, 8.3815, 8.3815, 8.3815, 8.38152, 8.3815
4.93756, 10.2732, 8.66751, 8.41616, 3.50331, 1.60568, 0, 8.41617, 8.41621, 8.41619, 8.4163, 8.41655, 8.66684, 8.41616, 8.41616, 8.41616, 8.41616, 8.41616, 8.41616, 8.41616, 8.41616, 8.41616, 8.41616, 8.41616, 8.41616, 8.41618, 8.41616
4.94544, 6.99001, 8.69833, 8.45081, 2.99833, -1.70833, 0, 8.45082, 8.45086, 8.45085, 8.45095, 8.45121, 8.69767, 8.45081, 8.45081, 8.45081, 8.45081, 8.45081, 8.45081, 8.45081, 8.45081, 8.45081, 8.45081, 8.45081, 8.45081, 8.45083, 8.45081
4.95332, 10.3505, 8.72682, 8.48548, 3.51433, 1.62367, 0, 8.48549, 8.48553, 8.48552, 8.48562, 8.48588, 8.72616, 8.48548, 8.48548, 8.48548, 8.48548, 8.48548, 8.48548, 8.48548, 8.48548, 8.48548, 8.48548, 8.48548, 8.48548, 8.48549, 8.48548
4.9612, 8.29114, 8.75316, 8.52015, 3.20798, -0.462012, 0, 8.52016, 8.5202, 8.52019, 8.52029, 8.52056, 8.75249, 8.52015, 8.52015, 8.52015, 8.52015, 8.52015, 8.52015, 8.52015, 8.52015, 8.52015, 8.52015, 8.52015, 8.52015, 8.52016, 8.52015
4.96908, 8.66239, 8.77758, 8.55483, 3.26533, -0.115187, 0, 8.55484, 8.55488, 8.55486, 8.55496, 8.55524, 8.77691, 8.55483, 8.55483, 8.55483, 8.55483, 8.55483, 8.55483, 8.55483, 8.55483, 8.55483, 8.55483, 8.55483, 8.55483, 8.55484, 8.55483
4.97696, 13.3279, 8.80038, 8.58951, 3.91509, 4.52757, 0, 8.58952, 8.58956, 8.58955, 8.58965, 8.58993, 8.7997, 8.58951, 8.58951, 8.58951, 8.58951, 8.58951, 8.58951, 8.58951, 8.58951, 8.58951, 8.58951, 8.58951, 8.58951, 8.58952, 8.58951
