   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_498.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup
16.7586, 0, 0.00369844, 2.02032e-14, 1.41421, -0.00369844, 2.02032e-14, 0, 2.02032e-14, 2.02032e-14, 2.02032e-14, 2.02032e-14, 2.02032e-14, 2.02032e-14, 2.02032e-14, 2.02032e-14, 2.02032e-14, 2.02032e-14, 2.02032e-14, 2.02032e-14, 2.02032e-14, 2.02032e-14, 2.02032e-14, 2.02032e-14, 2.02032e-14, 2.02032e-14, 0.00321817, 0.000480267
16.7664, 0, 0.00366325, 2.08097e-14, 1.41421, -0.00366325, 2.08097e-14, 0, 2.08097e-14, 2.08097e-14, 2.08097e-14, 2.08097e-14, 2.08097e-14, 2.08097e-14, 2.08097e-14, 2.08097e-14, 2.08097e-14, 2.08097e-14, 2.08097e-14, 2.08097e-14, 2.08097e-14, 2.08097e-14, 2.08097e-14, 2.08097e-14, 2.08097e-14, 2.08097e-14, 0.00325133, 0.000411916
16.7743, 0, 0.00363634, 2.0659e-14, 1.41421, -0.00363634, 2.0659e-14, 0, 2.0659e-14, 2.0659e-14, 2.0659e-14, 2.0659e-14, 2.0659e-14, 2.0659e-14, 2.0659e-14, 2.0659e-14, 2.0659e-14, 2.0659e-14, 2.0659e-14, 2.0659e-14, 2.0659e-14, 2.0659e-14, 2.0659e-14, 2.0659e-14, 2.0659e-14, 2.0659e-14, 0.00328486, 0.000351478
16.7821, 0, 0.00361711, 1.93969e-14, 1.41421, -0.00361711, 1.93969e-14, 0, 1.93969e-14, 1.93969e-14, 1.93969e-14, 1.93969e-14, 1.93969e-14, 1.93969e-14, 1.93969e-14, 1.93969e-14, 1.93969e-14, 1.93969e-14, 1.93969e-14, 1.93969e-14, 1.93969e-14, 1.93969e-14, 1.93969e-14, 1.93969e-14, 1.93969e-14, 1.93969e-14, 0.00331878, 0.000298333
16.79, 0, 0.00360499, 1.76479e-14, 1.41421, -0.00360499, 1.76479e-14, 0, 1.76479e-14, 1.76479e-14, 1.76479e-14, 1.76479e-14, 1.76479e-14, 1.76479e-14, 1.76479e-14, 1.76479e-14, 1.76479e-14, 1.76479e-14, 1.76479e-14, 1.76479e-14, 1.76479e-14, 1.76479e-14, 1.76479e-14, 1.76479e-14, 1.76479e-14, 1.76479e-14, 0.00335309, 0.000251906
16.7979, 0, 0.00359939, 1.59814e-14, 1.41421, -0.00359939, 1.59814e-14, 0, 1.59814e-14, 1.59814e-14, 1.59814e-14, 1.59814e-14, 1.59814e-14, 1.59814e-14, 1.59814e-14, 1.59814e-14, 1.59814e-14, 1.59814e-14, 1.59814e-14, 1.59814e-14, 1.59814e-14, 1.59814e-14, 1.59814e-14, 1.59814e-14, 1.59814e-14, 1.59814e-14, 0.00338778, 0.000211607
16.8057, 1, 0.00359972, 1.81598e-14, 1.73205, 0.9964, 1.81598e-14, 0, 1.81598e-14, 1.81598e-14, 1.81598e-14, 1.81598e-14, 1.81598e-14, 1.81598e-14, 1.81598e-14, 1.81598e-14, 1.81598e-14, 1.81598e-14, 1.81598e-14, 1.81598e-14, 1.81598e-14, 1.81598e-14, 1.81598e-14, 1.81598e-14, 1.81598e-14, 1.81598e-14, 0.00342289, 0.000176825
16.8136, 0, 0.00360541, 1.83999e-14, 1.41421, -0.00360541, 1.83999e-14, 0, 1.83999e-14, 1.83999e-14, 1.83999e-14, 1.83999e-14, 1.83999e-14, 1.83999e-14, 1.83999e-14, 1.83999e-14, 1.83999e-14, 1.83999e-14, 1.83999e-14, 1.83999e-14, 1.83999e-14, 1.83999e-14, 1.83999e-14, 1.83999e-14, 1.83999e-14, 1.83999e-14, 0.00345841, 0.000146993
16.8214, 0, 0.00361591, 1.66723e-14, 1.41421, -0.00361591, 1.66723e-14, 0, 1.66723e-14, 1.66723e-14, 1.66723e-14, 1.66723e-14, 1.66723e-14, 1.66723e-14, 1.66723e-14, 1.66723e-14, 1.66723e-14, 1.66723e-14, 1.66723e-14, 1.66723e-14, 1.66723e-14, 1.66723e-14, 1.66723e-14, 1.66723e-14, 1.66723e-14, 1.66723e-14, 0.00349435, 0.000121562
16.8293, 1, 0.00363072, 1.41348e-14, 1.73205, 0.996369, 1.41348e-14, 0, 1.41348e-14, 1.41348e-14, 1.41348e-14, 1.41348e-14, 1.41348e-14, 1.41348e-14, 1.41348e-14, 1.41348e-14, 1.41348e-14, 1.41348e-14, 1.41348e-14, 1.41348e-14, 1.41348e-14, 1.41348e-14, 1.41348e-14, 1.41348e-14, 1.41348e-14, 1.41348e-14, 0.00353071, 0.000100014
16.8372, 0, 0.00364937, 1.18067e-14, 1.41421, -0.00364937, 1.18067e-14, 0, 1.18067e-14, 1.18067e-14, 1.18067e-14, 1.18067e-14, 1.18067e-14, 1.18067e-14, 1.18067e-14, 1.18067e-14, 1.18067e-14, 1.18067e-14, 1.18067e-14, 1.18067e-14, 1.18067e-14, 1.18067e-14, 1.18067e-14, 1.18067e-14, 1.18067e-14, 1.18067e-14, 0.00356752, 8.18528e-05
16.845, 1, 0.0036714, 1.026e-14, 1.73205, 0.996329, 1.026e-14, 0, 1.026e-14, 1.026e-14, 1.026e-14, 1.026e-14, 1.026e-14, 1.026e-14, 1.026e-14, 1.026e-14, 1.026e-14, 1.026e-14, 1.026e-14, 1.026e-14, 1.026e-14, 1.026e-14, 1.026e-14, 1.026e-14, 1.026e-14, 1.026e-14, 0.00360475, 6.665e-05
16.8529, 0, 0.00369643, 8.14319e-15, 1.41421, -0.00369643, 8.14319e-15, 0, 8.14319e-15, 8.14319e-15, 8.14319e-15, 8.14319e-15, 8.14319e-15, 8.14319e-15, 8.14319e-15, 8.14319e-15, 8.14319e-15, 8.14319e-15, 8.14319e-15, 8.14319e-15, 8.14319e-15, 8.14319e-15, 8.14319e-15, 8.14319e-15, 8.14319e-15, 8.14319e-15, 0.00364244, 5.39853e-05
16.8608, 0, 0.00372409, 5.7242e-15, 1.41421, -0.00372409, 5.7242e-15, 0, 5.7242e-15, 5.7242e-15, 5.7242e-15, 5.7242e-15, 5.7242e-15, 5.7242e-15, 5.7242e-15, 5.7242e-15, 5.7242e-15, 5.7242e-15, 5.7242e-15, 5.7242e-15, 5.7242e-15, 5.7242e-15, 5.7242e-15, 5.7242e-15, 5.7242e-15, 5.7242e-15, 0.00368058, 4.35065e-05
16.8686, 0, 0.00375407, 3.41867e-15, 1.41421, -0.00375407, 3.41867e-15, 0, 3.41867e-15, 3.41867e-15, 3.41867e-15, 3.41867e-15, 3.41867e-15, 3.41867e-15, 3.41867e-15, 3.41867e-15, 3.41867e-15, 3.41867e-15, 3.41867e-15, 3.41867e-15, 3.41867e-15, 3.41867e-15, 3.41867e-15, 3.41867e-15, 3.41867e-15, 3.41867e-15, 0.00371919, 3.48793e-05
16.8765, 0, 0.00378609, 1.56458e-15, 1.41421, -0.00378609, 1.56458e-15, 0, 1.56458e-15, 1.56458e-15, 1.56458e-15, 1.56458e-15, 1.56458e-15, 1.56458e-15, 1.56458e-15, 1.56458e-15, 1.56458e-15, 1.56458e-15, 1.56458e-15, 1.56458e-15, 1.56458e-15, 1.56458e-15, 1.56458e-15, 1.56458e-15, 1.56458e-15, 1.56458e-15, 0.00375827, 2.7819e-05
16.8843, 0, 0.00381991, 3.91145e-16, 1.41421, -0.00381991, 3.91145e-16, 0, 3.91145e-16, 3.91145e-16, 3.91145e-16, 3.91145e-16, 3.91145e-16, 3.91145e-16, 3.91145e-16, 3.91145e-16, 3.91145e-16, 3.91145e-16, 3.91145e-16, 3.91145e-16, 3.91145e-16, 3.91145e-16, 3.91145e-16, 3.91145e-16, 3.91145e-16, 3.91145e-16, 0.00379784, 2.20739e-05
16.8922, 0, 0.00385531, 0, 1.41421, -0.00385531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00383788, 1.74264e-05
16.9001, 0, 0.00389214, 7.99729e-17, 1.41421, -0.00389214, 7.99729e-17, 0, 7.99729e-17, 7.99729e-17, 7.99729e-17, 7.99729e-17, 7.99729e-17, 7.99729e-17, 7.99729e-17, 7.99729e-17, 7.99729e-17, 7.99729e-17, 7.99729e-17, 7.99729e-17, 7.99729e-17, 7.99729e-17, 7.99729e-17, 7.99729e-17, 7.99729e-17, 7.99729e-17, 0.00387845, 1.36853e-05
16.9079, 0, 0.0039302, 1.47077e-16, 1.41421, -0.0039302, 1.47077e-16, 0, 1.47077e-16, 1.47077e-16, 1.47077e-16, 1.47077e-16, 1.47077e-16, 1.47077e-16, 1.47077e-16, 1.47077e-16, 1.47077e-16, 1.47077e-16, 1.47077e-16, 1.47077e-16, 1.47077e-16, 1.47077e-16, 1.47077e-16, 1.47077e-16, 1.47077e-16, 1.47077e-16, 0.00391951, 1.06936e-05
16.9158, 0, 0.0039694, 9.78486e-17, 1.41421, -0.0039694, 9.78486e-17, 0, 9.78486e-17, 9.78486e-17, 9.78486e-17, 9.78486e-17, 9.78486e-17, 9.78486e-17, 9.78486e-17, 9.78486e-17, 9.78486e-17, 9.78486e-17, 9.78486e-17, 9.78486e-17, 9.78486e-17, 9.78486e-17, 9.78486e-17, 9.78486e-17, 9.78486e-17, 9.78486e-17, 0.00396109, 8.31322e-06
16.9236, 0, 0.00400964, 2.44621e-17, 1.41421, -0.00400964, 2.44621e-17, 0, 2.44621e-17, 2.44621e-17, 2.44621e-17, 2.44621e-17, 2.44621e-17, 2.44621e-17, 2.44621e-17, 2.44621e-17, 2.44621e-17, 2.44621e-17, 2.44621e-17, 2.44621e-17, 2.44621e-17, 2.44621e-17, 2.44621e-17, 2.44621e-17, 2.44621e-17, 2.44621e-17, 0.00400322, 6.42887e-06
16.9315, 0, 0.00405081, 0, 1.41421, -0.00405081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00404586, 4.94691e-06
16.9394, 3, 0.00409286, 2.75878e-17, 2.23607, 2.99591, 2.75878e-17, 0, 2.75878e-17, 2.75878e-17, 2.75878e-17, 2.75878e-17, 2.75878e-17, 2.75878e-17, 2.75878e-17, 2.75878e-17, 2.75878e-17, 2.75878e-17, 2.75878e-17, 2.75878e-17, 2.75878e-17, 2.75878e-17, 2.75878e-17, 2.75878e-17, 2.75878e-17, 2.75878e-17, 0.00408908, 3.78691e-06
16.9472, 0, 0.00413573, 5.0459e-17, 1.41421, -0.00413573, 5.0459e-17, 0, 5.0459e-17, 5.0459e-17, 5.0459e-17, 5.0459e-17, 5.0459e-17, 5.0459e-17, 5.0459e-17, 5.0459e-17, 5.0459e-17, 5.0459e-17, 5.0459e-17, 5.0459e-17, 5.0459e-17, 5.0459e-17, 5.0459e-17, 5.0459e-17, 5.0459e-17, 5.0459e-17, 0.00413285, 2.88417e-06
16.9551, 0, 0.00417938, 3.35281e-17, 1.41421, -0.00417938, 3.35281e-17, 0, 3.35281e-17, 3.35281e-17, 3.35281e-17, 3.35281e-17, 3.35281e-17, 3.35281e-17, 3.35281e-17, 3.35281e-17, 3.35281e-17, 3.35281e-17, 3.35281e-17, 3.35281e-17, 3.35281e-17, 3.35281e-17, 3.35281e-17, 3.35281e-17, 3.35281e-17, 3.35281e-17, 0.0041772, 2.18545e-06
16.9629, 1, 0.00422377, 8.38202e-18, 1.73205, 0.995776, 8.38202e-18, 0, 8.38202e-18, 8.38202e-18, 8.38202e-18, 8.38202e-18, 8.38202e-18, 8.38202e-18, 8.38202e-18, 8.38202e-18, 8.38202e-18, 8.38202e-18, 8.38202e-18, 8.38202e-18, 8.38202e-18, 8.38202e-18, 8.38202e-18, 8.38202e-18, 8.38202e-18, 8.38202e-18, 0.00422212, 1.6477e-06
16.9708, 1, 0.0042689, 0, 1.73205, 0.995731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00426767, 1.23579e-06
16.9787, 0, 0.00431472, 1.62837e-17, 1.41421, -0.00431472, 1.62837e-17, 0, 1.62837e-17, 1.62837e-17, 1.62837e-17, 1.62837e-17, 1.62837e-17, 1.62837e-17, 1.62837e-17, 1.62837e-17, 1.62837e-17, 1.62837e-17, 1.62837e-17, 1.62837e-17, 1.62837e-17, 1.62837e-17, 1.62837e-17, 1.62837e-17, 1.62837e-17, 1.62837e-17, 0.0043138, 9.22294e-07
16.9865, 0, 0.00436125, 2.98203e-17, 1.41421, -0.00436125, 2.98203e-17, 0, 2.98203e-17, 2.98203e-17, 2.98203e-17, 2.98203e-17, 2.98203e-17, 2.98203e-17, 2.98203e-17, 2.98203e-17, 2.98203e-17, 2.98203e-17, 2.98203e-17, 2.98203e-17, 2.98203e-17, 2.98203e-17, 2.98203e-17, 2.98203e-17, 2.98203e-17, 2.98203e-17, 0.00436057, 6.84787e-07
16.9944, 0, 0.00440848, 1.982e-17, 1.41421, -0.00440848, 1.982e-17, 0, 1.982e-17, 1.982e-17, 1.982e-17, 1.982e-17, 1.982e-17, 1.982e-17, 1.982e-17, 1.982e-17, 1.982e-17, 1.982e-17, 1.982e-17, 1.982e-17, 1.982e-17, 1.982e-17, 1.982e-17, 1.982e-17, 1.982e-17, 1.982e-17, 0.00440797, 5.05871e-07
17.0022, 0.973736, 0.0044564, 4.95501e-18, 1.72445, 0.96928, 4.95501e-18, 0, 4.95501e-18, 4.95501e-18, 4.95501e-18, 4.95501e-18, 4.95501e-18, 4.95501e-18, 4.95501e-18, 4.95501e-18, 4.95501e-18, 4.95501e-18, 4.95501e-18, 4.95501e-18, 4.95501e-18, 4.95501e-18, 4.95501e-18, 4.95501e-18, 4.95501e-18, 4.95501e-18, 0.00445603, 3.71812e-07
17.0101, 0.0262636, 0.00450502, 0, 1.42347, 0.0217586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00450475, 2.71921e-07
17.018, 0, 0.00455435, 5.08575e-18, 1.41421, -0.00455435, 5.08575e-18, 0, 5.08575e-18, 5.08575e-18, 5.08575e-18, 5.08575e-18, 5.08575e-18, 5.08575e-18, 5.08575e-18, 5.08575e-18, 5.08575e-18, 5.08575e-18, 5.08575e-18, 5.08575e-18, 5.08575e-18, 5.08575e-18, 5.08575e-18, 5.08575e-18, 5.08575e-18, 5.08575e-18, 0.00455415, 1.97849e-07
17.0258, 0, 0.0046044, 9.21891e-18, 1.41421, -0.0046044, 9.21891e-18, 0, 9.21891e-18, 9.21891e-18, 9.21891e-18, 9.21891e-18, 9.21891e-18, 9.21891e-18, 9.21891e-18, 9.21891e-18, 9.21891e-18, 9.21891e-18, 9.21891e-18, 9.21891e-18, 9.21891e-18, 9.21891e-18, 9.21891e-18, 9.21891e-18, 9.21891e-18, 9.21891e-18, 0.00460426, 1.43229e-07
17.0337, 1, 0.00465517, 6.11314e-18, 1.73205, 0.995345, 6.11314e-18, 0, 6.11314e-18, 6.11314e-18, 6.11314e-18, 6.11314e-18, 6.11314e-18, 6.11314e-18, 6.11314e-18, 6.11314e-18, 6.11314e-18, 6.11314e-18, 6.11314e-18, 6.11314e-18, 6.11314e-18, 6.11314e-18, 6.11314e-18, 6.11314e-18, 6.11314e-18, 6.11314e-18, 0.00465507, 1.03175e-07
17.0416, 0, 0.00470671, 1.52828e-18, 1.41421, -0.00470671, 1.52828e-18, 0, 1.52828e-18, 1.52828e-18, 1.52828e-18, 1.52828e-18, 1.52828e-18, 1.52828e-18, 1.52828e-18, 1.52828e-18, 1.52828e-18, 1.52828e-18, 1.52828e-18, 1.52828e-18, 1.52828e-18, 1.52828e-18, 1.52828e-18, 1.52828e-18, 1.52828e-18, 1.52828e-18, 0.00470663, 7.39364e-08
17.0494, 1, 0.00475897, 0, 1.73205, 0.995241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00475892, 5.27264e-08
17.0573, 0, 0.00481202, 0, 1.41421, -0.00481202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00481199, 3.74092e-08
17.0651, 0, 0.00486587, 0, 1.41421, -0.00486587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00486584, 2.64087e-08
17.073, 0, 0.00492052, 0, 1.41421, -0.00492052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0049205, 1.85498e-08
17.0809, 0, 0.00497599, 0, 1.41421, -0.00497599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00497598, 1.29655e-08
17.0887, 0, 0.00503234, 0, 1.41421, -0.00503234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00503233, 9.01555e-09
17.0966, 0, 0.00508952, 0, 1.41421, -0.00508952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00508952, 6.23879e-09
17.1044, 0, 0.00514763, 0, 1.41421, -0.00514763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00514763, 4.29496e-09
17.1123, 0, 0.00520662, 0, 1.41421, -0.00520662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00520662, 2.94261e-09
17.1202, 0, 0.00526657, 0, 1.41421, -0.00526657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00526657, 2.00586e-09
17.128, 0, 0.00532747, 0, 1.41421, -0.00532747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00532747, 1.36053e-09
17.1359, 0, 0.00538935, 2.10944e-10, 1.41421, -0.00538935, 2.10944e-10, 0, 2.10944e-10, 2.10944e-10, 2.10944e-10, 2.10944e-10, 2.10944e-10, 2.10944e-10, 2.10944e-10, 2.10944e-10, 2.10944e-10, 2.10944e-10, 2.10944e-10, 2.10944e-10, 2.10944e-10, 2.10944e-10, 2.10944e-10, 2.10944e-10, 2.10944e-10, 2.10944e-10, 0.00538935, 1.12926e-09
17.1437, 0, 0.00545225, 7.86486e-10, 1.41421, -0.00545225, 7.86486e-10, 0, 7.86486e-10, 7.86486e-10, 7.86486e-10, 7.86486e-10, 7.86486e-10, 7.86486e-10, 7.86486e-10, 7.86486e-10, 7.86486e-10, 7.86486e-10, 7.86486e-10, 7.86486e-10, 7.86486e-10, 7.86486e-10, 7.86486e-10, 7.86486e-10, 7.86486e-10, 7.86486e-10, 0.00545225, 1.4032e-09
17.1516, 0, 0.00551618, 1.65192e-09, 1.41421, -0.00551618, 1.65192e-09, 0, 1.65192e-09, 1.65192e-09, 1.65192e-09, 1.65192e-09, 1.65192e-09, 1.65192e-09, 1.65192e-09, 1.65192e-09, 1.65192e-09, 1.65192e-09, 1.65192e-09, 1.65192e-09, 1.65192e-09, 1.65192e-09, 1.65192e-09, 1.65192e-09, 1.65192e-09, 1.65192e-09, 0.00551618, 2.06403e-09
17.1595, 0, 0.00558118, 2.78602e-09, 1.41421, -0.00558118, 2.78602e-09, 0, 2.78602e-09, 2.78602e-09, 2.78602e-09, 2.78602e-09, 2.78602e-09, 2.78602e-09, 2.78602e-09, 2.78602e-09, 2.78602e-09, 2.78602e-09, 2.78602e-09, 2.78602e-09, 2.78602e-09, 2.78602e-09, 2.78602e-09, 2.78602e-09, 2.78602e-09, 2.78602e-09, 0.00558118, 3.06005e-09
17.1673, 0, 0.00564724, 4.21483e-09, 1.41421, -0.00564724, 4.21483e-09, 0, 4.21483e-09, 4.21483e-09, 4.21483e-09, 4.21483e-09, 4.21483e-09, 4.21483e-09, 4.21483e-09, 4.21483e-09, 4.21483e-09, 4.21483e-09, 4.21483e-09, 4.21483e-09, 4.21483e-09, 4.21483e-09, 4.21483e-09, 4.21483e-09, 4.21483e-09, 4.21483e-09, 0.00564724, 4.35106e-09
17.1752, 0.92117, 0.00571444, 6.064e-09, 1.70914, 0.915456, 6.064e-09, 0, 6.064e-09, 6.064e-09, 6.064e-09, 6.064e-09, 6.064e-09, 6.064e-09, 6.064e-09, 6.064e-09, 6.064e-09, 6.064e-09, 6.064e-09, 6.064e-09, 6.064e-09, 6.064e-09, 6.064e-09, 6.064e-09, 6.064e-09, 6.064e-09, 0.00571444, 6.064e-09
17.183, 0.0788299, 0.00578275, 8.14946e-09, 1.44181, 0.0730472, 8.14946e-09, 0, 8.14946e-09, 8.14946e-09, 8.14946e-09, 8.14946e-09, 8.14946e-09, 8.14946e-09, 8.14946e-09, 8.14946e-09, 8.14946e-09, 8.14946e-09, 8.14946e-09, 8.14946e-09, 8.14946e-09, 8.14946e-09, 8.14946e-09, 8.14946e-09, 8.14946e-09, 8.14946e-09, 0.00578275, 8.14946e-09
17.1909, 0, 0.00585223, 1.04536e-08, 1.41421, -0.00585223, 1.04536e-08, 0, 1.04536e-08, 1.04536e-08, 1.04536e-08, 1.04536e-08, 1.04536e-08, 1.04536e-08, 1.04536e-08, 1.04536e-08, 1.04536e-08, 1.04536e-08, 1.04536e-08, 1.04536e-08, 1.04536e-08, 1.04536e-08, 1.04536e-08, 1.04536e-08, 1.04536e-08, 1.04536e-08, 0.00585223, 1.04536e-08
17.1988, 0, 0.0059229, 1.29379e-08, 1.41421, -0.0059229, 1.29379e-08, 0, 1.29379e-08, 1.29379e-08, 1.29379e-08, 1.29379e-08, 1.29379e-08, 1.29379e-08, 1.29379e-08, 1.29379e-08, 1.29379e-08, 1.29379e-08, 1.29379e-08, 1.29379e-08, 1.29379e-08, 1.29379e-08, 1.29379e-08, 1.29379e-08, 1.29379e-08, 1.29379e-08, 0.0059229, 1.29379e-08
17.2066, 0, 0.00599477, 1.55441e-08, 1.41421, -0.00599477, 1.55441e-08, 0, 1.55441e-08, 1.55441e-08, 1.55441e-08, 1.55441e-08, 1.55441e-08, 1.55441e-08, 1.55441e-08, 1.55441e-08, 1.55441e-08, 1.55441e-08, 1.55441e-08, 1.55441e-08, 1.55441e-08, 1.55441e-08, 1.55441e-08, 1.55441e-08, 1.55441e-08, 1.55441e-08, 0.00599477, 1.55441e-08
17.2145, 0, 0.00606787, 1.82664e-08, 1.41421, -0.00606787, 1.82664e-08, 0, 1.82664e-08, 1.82664e-08, 1.82664e-08, 1.82664e-08, 1.82664e-08, 1.82664e-08, 1.82664e-08, 1.82664e-08, 1.82664e-08, 1.82664e-08, 1.82664e-08, 1.82664e-08, 1.82664e-08, 1.82664e-08, 1.82664e-08, 1.82664e-08, 1.82664e-08, 1.82664e-08, 0.00606787, 1.82664e-08
17.2224, 0, 0.00614226, 2.1093e-08, 1.41421, -0.00614226, 2.1093e-08, 0, 2.1093e-08, 2.1093e-08, 2.1093e-08, 2.1093e-08, 2.1093e-08, 2.1093e-08, 2.1093e-08, 2.1093e-08, 2.1093e-08, 2.1093e-08, 2.1093e-08, 2.1093e-08, 2.1093e-08, 2.1093e-08, 2.1093e-08, 2.1093e-08, 2.1093e-08, 2.1093e-08, 0.00614226, 2.1093e-08
17.2302, 0.903818, 0.00621789, 2.39387e-08, 1.70406, 0.8976, 2.39387e-08, 0, 2.39387e-08, 2.39387e-08, 2.39387e-08, 2.39387e-08, 2.39387e-08, 2.39387e-08, 2.39387e-08, 2.39387e-08, 2.39387e-08, 2.39387e-08, 2.39387e-08, 2.39387e-08, 2.39387e-08, 2.39387e-08, 2.39387e-08, 2.39387e-08, 2.39387e-08, 2.39387e-08, 0.00621789, 2.39387e-08
17.2381, 0.0961825, 0.00629483, 2.68022e-08, 1.44782, 0.0898876, 2.68022e-08, 0, 2.68022e-08, 2.68022e-08, 2.68022e-08, 2.68022e-08, 2.68022e-08, 2.68022e-08, 2.68022e-08, 2.68022e-08, 2.68022e-08, 2.68022e-08, 2.68022e-08, 2.68022e-08, 2.68022e-08, 2.68022e-08, 2.68022e-08, 2.68022e-08, 2.68022e-08, 2.68022e-08, 0.00629483, 2.68022e-08
17.2459, 0, 0.00637315, 2.96825e-08, 1.41421, -0.00637315, 2.96825e-08, 0, 2.96825e-08, 2.96825e-08, 2.96825e-08, 2.96825e-08, 2.96825e-08, 2.96825e-08, 2.96825e-08, 2.96825e-08, 2.96825e-08, 2.96825e-08, 2.96825e-08, 2.96825e-08, 2.96825e-08, 2.96825e-08, 2.96825e-08, 2.96825e-08, 2.96825e-08, 2.96825e-08, 0.00637315, 2.96825e-08
17.2538, 0, 0.00645278, 3.2556e-08, 1.41421, -0.00645278, 3.2556e-08, 0, 3.2556e-08, 3.2556e-08, 3.2556e-08, 3.2556e-08, 3.2556e-08, 3.2556e-08, 3.2556e-08, 3.2556e-08, 3.2556e-08, 3.2556e-08, 3.2556e-08, 3.2556e-08, 3.2556e-08, 3.2556e-08, 3.2556e-08, 3.2556e-08, 3.2556e-08, 3.2556e-08, 0.00645278, 3.2556e-08
17.2617, 0, 0.00653381, 3.53651e-08, 1.41421, -0.00653381, 3.53651e-08, 0, 3.53651e-08, 3.53651e-08, 3.53651e-08, 3.53651e-08, 3.53651e-08, 3.53651e-08, 3.53651e-08, 3.53651e-08, 3.53651e-08, 3.53651e-08, 3.53651e-08, 3.53651e-08, 3.53651e-08, 3.53651e-08, 3.53651e-08, 3.53651e-08, 3.53651e-08, 3.53651e-08, 0.00653381, 3.53651e-08
17.2695, 1, 0.00661625, 3.81274e-08, 1.73205, 0.993384, 3.81274e-08, 0, 3.81274e-08, 3.81274e-08, 3.81274e-08, 3.81274e-08, 3.81274e-08, 3.81274e-08, 3.81274e-08, 3.81274e-08, 3.81274e-08, 3.81274e-08, 3.81274e-08, 3.81274e-08, 3.81274e-08, 3.81274e-08, 3.81274e-08, 3.81274e-08, 3.81274e-08, 3.81274e-08, 0.00661625, 3.81274e-08
17.2774, 0.88944, 0.00670012, 4.07922e-08, 1.69984, 0.88274, 4.07922e-08, 0, 4.07922e-08, 4.07922e-08, 4.07922e-08, 4.07922e-08, 4.07922e-08, 4.07922e-08, 4.07922e-08, 4.07922e-08, 4.07922e-08, 4.07922e-08, 4.07922e-08, 4.07922e-08, 4.07922e-08, 4.07922e-08, 4.07922e-08, 4.07922e-08, 4.07922e-08, 4.07922e-08, 0.00670012, 4.07922e-08
17.2852, 1.11056, 0.00678543, 4.33686e-08, 1.76368, 1.10377, 4.33686e-08, 0, 4.33686e-08, 4.33686e-08, 4.33686e-08, 4.33686e-08, 4.33686e-08, 4.33686e-08, 4.33686e-08, 4.33686e-08, 4.33686e-08, 4.33686e-08, 4.33686e-08, 4.33686e-08, 4.33686e-08, 4.33686e-08, 4.33686e-08, 4.33686e-08, 4.33686e-08, 4.33686e-08, 0.00678543, 4.33686e-08
17.2931, 0, 0.00687226, 4.58075e-08, 1.41421, -0.00687226, 4.58075e-08, 0, 4.58075e-08, 4.58075e-08, 4.58075e-08, 4.58075e-08, 4.58075e-08, 4.58075e-08, 4.58075e-08, 4.58075e-08, 4.58075e-08, 4.58075e-08, 4.58075e-08, 4.58075e-08, 4.58075e-08, 4.58075e-08, 4.58075e-08, 4.58075e-08, 4.58075e-08, 4.58075e-08, 0.00687226, 4.58075e-08
