,PMC,emblem,Na ox%,Na peak area,Na abs error,Mg ox%,Mg peak area,Mg abs error,Al ox%,Al peak area,Al abs error,Si ox%,Si peak area,Si abs error,P ox%,P peak area,P abs error,S ox%,S peak area,S abs error,Cl ox%,Cl peak area,Cl abs error,K ox%,K peak area,K abs error,Ca ox%,Ca peak area,Ca error,Ti ox%,Ti peak area,Ti abs error,Cr ox%,Cr peak area,Cr abs error,Mn ox%,Mn peak area,Mn abs error,Fe ox%,Fe peak area,Fe abs error,Ni ox%,Ni peak,Ni abs error,Zn ox%,Zn peak area%,Zn abs error,Br ox%,Br peak area,Br abs error
265,402,shot_265,0.33,11.1,0.37%,0.4,86.5,0.23%,0.51,344.4,0.19%,1.59,2704.1,0.45%,0.04,120.9,0.06%,0.29,1743.8,0.23%,0.0195,240.8,0.05%,0,0,,0,0,,0.25,3917.3,0.22%,1.99,40360,0.51%,0.15,2861.9,0.16%,6.71,93745.6,0.34%,1.9186,18122.5,0.45%,0,0,,0,0,
266,403,shot_266,0.46,15.7,0.35%,0.51,111.8,0.19%,0.66,452.3,0.23%,2.05,3542.6,0.52%,0.05,147.3,0.06%,0.34,2058.1,0.23%,0.0332,405.2,0.06%,0,0,,0,0,,0.22,3357.2,0.20%,1.96,39292.2,0.51%,0.12,2334.2,0.13%,6.3,91226.2,0.32%,1.7798,17751,0.44%,0,0,,0.0073,18.3,0.02%
267,404,shot_267,0.31,10.7,0.35%,0.59,133,0.22%,0.69,482.4,0.24%,2.28,3984.9,0.54%,0.05,162,0.07%,0.38,2308.8,0.23%,0.0325,397,0.06%,0,0,,0,23.4,,0.21,3265.1,0.20%,1.9,38454.9,0.50%,0.12,2452.3,0.14%,6.17,90838.8,0.31%,1.7141,17449.1,0.43%,0.0023,15.5,0.01%,0,0,
268,405,shot_268,0.39,14.2,0.35%,0.63,146.4,0.23%,0.79,566.5,0.27%,2.62,4658.2,0.56%,0.06,188.4,0.08%,0.43,2599.7,0.21%,0.0473,577.1,0.06%,0,0,,0.02,222.9,0.04%,0.21,3217.2,0.20%,1.85,37906.4,0.49%,0.11,2325,0.13%,5.92,89678,0.30%,1.622,17230.8,0.42%,0.0013,9.1,0.00%,0,0,
269,406,shot_269,0.41,15.1,0.35%,0.61,142.1,0.22%,0.79,570.8,0.27%,2.96,5303.3,0.57%,0.08,239.1,0.10%,0.46,2769,0.20%,0.0518,626.2,0.07%,0,0,,0.05,554.4,0.06%,0.21,3256.9,0.20%,1.78,36346.7,0.48%,0.12,2511.3,0.14%,5.84,89783,0.29%,1.5728,17003.4,0.42%,0,1,,0,0,
270,407,shot_270,0.29,10.3,0.34%,0.66,151.9,0.24%,0.67,478.8,0.24%,2.6,4631.2,0.56%,0.06,185,0.08%,0.42,2528.3,0.22%,0.0461,562.2,0.06%,0,0,,0.05,601.6,0.06%,0.21,3160.7,0.20%,1.78,36153.3,0.48%,0.13,2549.9,0.14%,5.99,90224,0.30%,1.5748,16480.3,0.42%,0,0.4,,0,0,
271,408,shot_271,0.16,5.4,0.31%,0.4,86.5,0.23%,0.62,422.9,0.22%,1.95,3350.2,0.51%,0.04,119.1,0.06%,0.36,2158.3,0.23%,0.0216,263.9,0.05%,0,0,,0,5.5,,0.23,3455,0.21%,1.95,38526.5,0.51%,0.15,2852.7,0.16%,6.43,90870.8,0.32%,1.8188,17531.1,0.44%,0,0.9,,0,1.3,
272,409,shot_272,0.23,7.4,0.35%,0.3,64.3,0.24%,0.44,291.9,0.21%,1.42,2406.3,0.42%,0.04,113.8,0.06%,0.27,1621.5,0.22%,0.0025,31.1,0.01%,0,0,,0,0,,0.26,3967.6,0.22%,2.07,41364.4,0.52%,0.15,2830,0.16%,6.79,92690.7,0.34%,2.0326,18709.9,0.46%,0,0,,0,0,
273,410,shot_273,0.4,13,0.37%,0.32,65.8,0.24%,0.38,249,0.23%,1.2,2014.9,0.38%,0.04,110.9,0.06%,0.24,1440.3,0.21%,0.0106,131.9,0.03%,0,0,,0,0,,0.29,4444.1,0.23%,2.17,43252.9,0.53%,0.17,3184.8,0.17%,7.05,95202.9,0.35%,2.0853,18961.6,0.46%,0,0,,0,0,
274,411,shot_274,0.16,5.2,0.33%,0.27,56.5,0.23%,0.35,225.6,0.23%,1.17,1947.5,0.37%,0.03,81.1,0.06%,0.26,1555.6,0.22%,0.0027,33.2,0.01%,0,0,,0,0,,0.3,4622.1,0.23%,2.2,43263.7,0.53%,0.17,3138.9,0.17%,7.29,96326.6,0.37%,2.1307,18829.6,0.46%,0.0005,3,0.00%,0,0,
275,412,shot_275,0.25,7.9,0.35%,0.24,48.9,0.22%,0.34,222.2,0.23%,1.13,1887,0.36%,0.02,61.3,0.05%,0.24,1463,0.21%,0.0039,49.3,0.01%,0,0,,0,0,,0.3,4637.7,0.23%,2.19,43267.9,0.53%,0.16,2939.5,0.16%,7.24,96138.2,0.36%,2.1256,18888.7,0.46%,0,1.5,,0.0041,9.1,0.01%
276,413,shot_276,0.39,12.4,0.37%,0.23,47.5,0.22%,0.36,235.3,0.23%,0.99,1635,0.32%,0.01,44.7,0.04%,0.23,1381.4,0.21%,0.0013,16.6,0.01%,0,0,,0,0,,0.3,4533.6,0.23%,2.2,43433.5,0.53%,0.16,2907.3,0.16%,7.21,95514.2,0.36%,2.1637,19173.8,0.46%,0,0.8,,0,0,
277,414,shot_277,0.2,6.2,0.34%,0.27,55.1,0.23%,0.34,221.5,0.23%,0.86,1416.2,0.29%,0.02,75.8,0.05%,0.22,1321.1,0.20%,0.0056,70.6,0.02%,0,0,,0,0,,0.31,4815.9,0.23%,2.26,44157.4,0.54%,0.16,2976.8,0.17%,7.32,95655.7,0.37%,2.1524,18779.8,0.46%,0,0,,0.0086,18.6,0.02%
278,415,shot_278,0.22,6.9,0.35%,0.15,30.9,0.17%,0.32,207.5,0.23%,0.78,1292.9,0.27%,0.01,46,0.04%,0.19,1166.2,0.19%,0.0021,26.4,0.01%,0,0,,0,0,,0.32,4902.6,0.23%,2.25,43883.9,0.54%,0.16,3002.4,0.17%,7.4,95940.5,0.37%,2.2005,18970.3,0.47%,0,0.9,,0.0032,6.9,0.01%
279,416,shot_279,0.24,7.4,0.36%,0.29,57.7,0.23%,0.26,166.4,0.22%,0.69,1138.8,0.24%,0.01,24.9,0.02%,0.21,1264.5,0.20%,0,6.6,,0,0,,0,0,,0.34,5230.3,0.23%,2.27,44293.1,0.54%,0.17,3076.6,0.17%,7.47,96720.3,0.37%,2.2129,19067.7,0.47%,0,0.2,,0,0,
280,417,shot_280,0.18,5.5,0.34%,0.22,44.1,0.21%,0.27,174,0.22%,0.63,1022.5,0.22%,0.01,24.1,0.02%,0.19,1134.1,0.18%,0,0,,0,0,,0,0,,0.34,5246.6,0.23%,2.32,44639.4,0.54%,0.18,3239.6,0.18%,7.52,95869.8,0.38%,2.2258,18861.6,0.47%,0.0023,13,0.01%,0.0075,15.7,0.02%
281,418,shot_281,0.42,12.8,0.37%,0.14,28.7,0.16%,0.23,142.4,0.21%,0.61,996.2,0.22%,0.01,36.8,0.03%,0.17,1068.4,0.18%,0,0,,0,0,,0,0,,0.39,5919.2,0.23%,2.28,43798.5,0.54%,0.18,3239.8,0.18%,7.53,96236.8,0.38%,2.2289,18924.2,0.47%,0,0,,0,0,
282,419,shot_282,0.33,10.4,0.37%,0.1,19.4,0.12%,0.23,150.7,0.21%,1.01,1685.2,0.33%,0.01,45.2,0.04%,0.17,1019.8,0.17%,0,0,,0,0,,0,0,,0.84,12675.1,0.28%,2.25,41213.8,0.54%,0.18,3089.2,0.18%,7.1,90314.9,0.36%,2.0525,17863.8,0.46%,0.0079,45.9,0.02%,0,0,
283,420,shot_283,0.34,11.8,0.39%,0.2,43.7,0.20%,0.16,115.3,0.17%,1.87,3414.5,0.50%,0.03,99.8,0.06%,0.11,730.1,0.13%,0,28.6,,0,0,,0,0,,2.41,35154.3,0.55%,2.12,33683.8,0.53%,0.13,2141.2,0.14%,5.34,68313.1,0.27%,1.394,13658,0.39%,0.1208,817.3,0.05%,0,4.3,
284,421,shot_284,0.23,9,0.37%,0.21,51.8,0.20%,0.17,138.6,0.18%,2.45,4956,0.55%,0.04,141.5,0.06%,0.07,492.4,0.09%,0,26.2,,0,0,,0,0,,4.28,60661.2,0.43%,1.82,24782.2,0.49%,0.06,902.7,0.08%,2.97,37346.5,0.56%,0.6059,6887.9,0.21%,0.2844,2346.3,0.11%,0.0061,18.3,0.02%
285,422,shot_285,0.54,24.6,0.34%,0.29,80.3,0.23%,0.23,204.1,0.21%,2.7,5976.8,0.56%,0.07,234.3,0.08%,0.04,305.7,0.06%,0.0381,548,0.06%,0,0,,0,0,,5.38,76550.7,0.27%,1.5,18962.9,0.44%,0,19.6,0.01%,0.96,12433.4,0.32%,0.1296,1815.6,0.05%,0.4194,4452.7,0.16%,0.0077,29.1,0.02%
286,423,shot_286,0.75,35.7,0.39%,0.28,79.6,0.23%,0.27,234.4,0.22%,2.49,5535.8,0.56%,0.11,390.7,0.12%,0.06,402.7,0.07%,0.0389,563.4,0.06%,0,0,,0,0,,5.61,79759.4,0.28%,1.44,17803.4,0.43%,0,0,,0.3,3925.4,0.23%,0.0183,276.3,0.03%,0.5738,6621.9,0.21%,0.0064,25.3,0.02%
287,424,shot_287,0.82,39.8,0.41%,0.36,101.3,0.24%,0.23,199.3,0.21%,2.36,5214,0.55%,0.1,347.9,0.11%,0.08,576,0.10%,0.0637,912.6,0.08%,0,0,,0.01,87.6,0.02%,4.93,70505.6,0.27%,1.35,17079.9,0.41%,0,0,,0.22,2942.3,0.20%,0.0012,18.1,0.00%,0.5866,6998.5,0.22%,0.0058,23.6,0.02%
288,425,shot_288,0.62,30,0.35%,0.35,100,0.24%,0.23,206.8,0.21%,2.08,4605.7,0.52%,0.12,417.9,0.13%,0.1,670.8,0.11%,0.0449,639.8,0.06%,0,0,,0.01,71.2,0.02%,4.13,59204.7,0.45%,1.15,14790.6,0.36%,0,0,,0.18,2481.2,0.18%,0.0015,23.5,0.00%,0.4743,5718.5,0.18%,0.002,8.3,0.01%
289,426,shot_289,0.8,40.4,0.38%,0.3,86.5,0.23%,0.21,188.9,0.20%,2.4,5446.2,0.55%,0.05,187.2,0.07%,0.07,502.4,0.09%,0.0834,1166.7,0.10%,0,0,,0.01,122.9,0.03%,3.69,53143.7,0.52%,0.92,12161.7,0.30%,0,0,,0.13,1866.1,0.14%,0.0008,14.2,0.00%,0.3309,4299.6,0.13%,0.0082,37.1,0.02%
290,427,shot_290,0.39,18.6,0.33%,0.26,76,0.22%,0.2,179.1,0.19%,1.74,3932.6,0.48%,0.09,318,0.10%,0.05,386.2,0.07%,0.0441,636.2,0.06%,0,0,,0,0,,3.7,52484.4,0.52%,0.87,10692.3,0.29%,0,0,,0.12,1577.6,0.13%,0.0001,1.6,0.00%,0.339,4053,0.13%,0.0057,23.5,0.02%
291,428,shot_291,0.64,31.7,0.35%,0.24,67.8,0.22%,0.17,151.9,0.18%,1.75,3927.7,0.48%,0.08,297.1,0.10%,0.04,286.7,0.06%,0.0352,509.8,0.06%,0,0,,0,0,,3.61,52053.2,0.53%,0.89,11196.6,0.30%,0,0,,0.14,1821.5,0.15%,0,0.1,,0.324,3958,0.13%,0.0028,11.9,0.01%
292,429,shot_292,0.52,25.5,0.32%,0.4,113.6,0.23%,0.14,123.6,0.15%,1.69,3723.3,0.47%,0.08,285.3,0.10%,0.04,278.1,0.06%,0.0302,432.2,0.06%,0,0,,0,0,,3.44,49545.9,0.54%,0.99,12658.6,0.32%,0,0,,0.13,1785.2,0.15%,0.0008,12.2,0.00%,0.4048,4878.8,0.15%,0.004,16.2,0.01%
293,430,shot_293,0.62,30,0.34%,0.3,85.1,0.23%,0.18,156.3,0.18%,1.84,4015.5,0.49%,0.08,278.1,0.10%,0.03,236.6,0.06%,0.0234,328.8,0.05%,0,0,,0,0,,3.21,46263,0.56%,1.09,14397.5,0.35%,0,0,,0.13,1704.8,0.14%,0,0,,0.4561,5544.6,0.17%,0.0019,7.8,0.01%
294,431,shot_294,0.32,15,0.35%,0.28,78.6,0.23%,0.18,158.1,0.18%,1.91,4177.2,0.50%,0.09,318.8,0.11%,0.05,328.6,0.06%,0.0365,507.1,0.06%,0,0,,0,0,,3.14,44596.9,0.56%,1.2,15758.1,0.37%,0,0,,0.14,1881.4,0.15%,0.002,31.2,0.01%,0.518,6075.8,0.19%,0.0051,19.6,0.01%
295,432,shot_295,0.62,30,0.34%,0.32,88.7,0.24%,0.19,161.6,0.19%,1.99,4277.6,0.51%,0.09,313.9,0.11%,0.05,331.8,0.06%,0.0369,505.8,0.06%,0,0,,0,0,,2.96,42664,0.56%,1.21,16588.7,0.38%,0,0,,0.14,1995.6,0.16%,0,0,,0.5705,6964.7,0.21%,0.0044,17.2,0.01%
296,433,shot_296,0.78,38.2,0.38%,0.3,82,0.23%,0.23,193.1,0.21%,1.95,4118.9,0.51%,0.1,349.7,0.12%,0.05,316,0.06%,0.0343,465.9,0.06%,0,0,,0,0,,2.85,41358.5,0.56%,1.24,17380.7,0.38%,0,0,,0.15,2156,0.16%,0,0,,0.6069,7468.6,0.22%,0.0075,29.5,0.02%
297,434,shot_297,0.99,49.5,0.43%,0.29,79.8,0.23%,0.18,147.6,0.18%,2.02,4284.5,0.52%,0.1,336.5,0.12%,0.05,360.3,0.07%,0.0417,565.7,0.06%,0,0,,0,0,,2.7,39677,0.56%,1.25,18088.2,0.39%,0,0,,0.17,2449.5,0.17%,0.0013,21.5,0.00%,0.569,7182.8,0.21%,0.0014,5.8,0.01%
298,435,shot_298,0.96,47.7,0.42%,0.3,79.3,0.23%,0.19,158.4,0.19%,1.98,4138.1,0.51%,0.09,289.9,0.10%,0.05,349.2,0.07%,0.0354,477.8,0.06%,0,0,,0,0,,2.69,39337.1,0.56%,1.29,18573.9,0.39%,0,0,,0.16,2278.7,0.17%,0.0014,23.9,0.00%,0.6117,7617.4,0.22%,0.0052,20.6,0.01%
299,436,shot_299,1.11,56,0.45%,0.31,83.6,0.24%,0.16,131.4,0.17%,2.02,4224.6,0.52%,0.09,305.6,0.11%,0.05,311.9,0.06%,0.036,487.4,0.06%,0,0,,0,0,,2.64,38860.2,0.56%,1.29,18977.5,0.39%,0,0,,0.15,2171.3,0.16%,0.0035,60,0.01%,0.6146,7813.2,0.22%,0.0013,5.2,0.00%
300,437,shot_300,1.06,53,0.45%,0.27,72.7,0.23%,0.21,172.8,0.20%,2.03,4235.6,0.52%,0.09,311.6,0.11%,0.05,329.4,0.06%,0.0307,413.6,0.06%,0,0,,0,0,,2.63,38574.8,0.56%,1.29,18920.9,0.39%,0,0,,0.17,2379.8,0.17%,0.0021,35.4,0.01%,0.6107,7708.2,0.22%,0.0037,15.1,0.01%
301,438,shot_301,0.82,40.5,0.39%,0.27,73.4,0.23%,0.21,173.3,0.20%,1.99,4170.7,0.51%,0.09,288.2,0.10%,0.04,257.2,0.06%,0.0349,471.1,0.06%,0,0,,0,0,,2.64,38521,0.56%,1.29,18604,0.40%,0,0,,0.17,2344.9,0.17%,0.0021,33.8,0.01%,0.6394,7868.8,0.23%,0.0039,15.2,0.01%
302,439,shot_302,0.86,42.2,0.40%,0.29,77.8,0.23%,0.2,165.3,0.19%,1.9,3974.1,0.50%,0.08,281.4,0.10%,0.04,242.6,0.06%,0.0471,636.8,0.06%,0,0,,0,0,,2.62,38147.3,0.56%,1.29,18556.5,0.39%,0,0,,0.18,2551.6,0.18%,0.0036,58.4,0.01%,0.6313,7736.3,0.23%,0.0077,30.2,0.02%
303,440,shot_303,1.04,52.7,0.43%,0.39,104.6,0.23%,0.25,208.2,0.22%,1.92,3970.6,0.50%,0.08,278.7,0.10%,0.05,310.6,0.06%,0.0411,554,0.06%,0,0,,0,0,,2.53,37470.7,0.56%,1.26,18899.5,0.39%,0,0,,0.18,2659,0.18%,0,0,,0.6453,8242.9,0.23%,0.0085,34.3,0.02%
304,441,shot_304,0.49,24.1,0.32%,0.29,80.6,0.23%,0.18,153.3,0.18%,1.74,3696.1,0.48%,0.09,299.8,0.11%,0.03,227.4,0.06%,0.0249,338.3,0.05%,0,0,,0,0,,2.24,32784.6,0.54%,1.19,17286.5,0.37%,0,0,,0.15,2163,0.16%,0.0009,14.1,0.00%,0.6001,7310.1,0.22%,0.0036,13.7,0.01%
305,442,shot_305,0.74,36.7,0.36%,0.24,64,0.22%,0.14,115.2,0.15%,1.61,3377.5,0.46%,0.09,315.4,0.11%,0.04,233.6,0.06%,0.0264,357.5,0.05%,0,0,,0,0,,2.15,31482.6,0.53%,1.13,16441.3,0.36%,0,0,,0.16,2255.8,0.17%,0.0027,45.1,0.01%,0.5507,6762.9,0.20%,0.0041,15.9,0.01%
306,443,shot_306,0.97,49.5,0.41%,0.25,66.6,0.22%,0.14,113.5,0.15%,1.59,3335.5,0.45%,0.09,304.2,0.11%,0.03,228.1,0.06%,0.0272,371.3,0.06%,0,0,,0,0,,2.03,30513.7,0.52%,1.04,15794.3,0.34%,0,0,,0.15,2155.5,0.16%,0,0,,0.5256,6798.4,0.20%,0.0032,13.3,0.01%
307,444,shot_307,0.39,18.9,0.33%,0.23,61.3,0.21%,0.16,137.6,0.17%,1.47,3083.2,0.43%,0.08,255.7,0.09%,0.03,188.6,0.06%,0.035,472.2,0.06%,0,0,,0,0,,2.04,29300,0.52%,1.06,14939.7,0.34%,0,0,,0.13,1776.9,0.14%,0.0012,19.6,0.00%,0.5407,6401.1,0.20%,0.0075,27.7,0.02%
308,445,shot_308,0.66,33,0.34%,0.23,62.5,0.21%,0.13,111.5,0.15%,1.47,3115.5,0.43%,0.08,277.2,0.10%,0.03,180.5,0.06%,0.021,285.6,0.05%,0,0,,0,0,,1.88,27919,0.50%,0.93,13780.3,0.31%,0,0,,0.11,1575,0.12%,0.0016,27.1,0.00%,0.4577,5822.5,0.17%,0.0072,29.1,0.02%
309,446,shot_309,0.45,22.3,0.31%,0.18,49.7,0.19%,0.14,121.8,0.16%,1.36,2899.9,0.41%,0.06,219.5,0.08%,0.02,144.3,0.05%,0.0293,399.4,0.06%,0,0,,0,0,,1.8,26319.7,0.49%,0.89,12867.6,0.30%,0,0,,0.11,1585.8,0.13%,0.0026,43.1,0.01%,0.4394,5395.1,0.17%,0.005,19.6,0.01%
310,447,shot_310,0.37,18,0.32%,0.21,58.2,0.20%,0.12,106.6,0.14%,1.28,2751.8,0.39%,0.05,157.4,0.06%,0.02,112,0.04%,0.0238,326.5,0.05%,0,0,,0,0,,1.75,25614,0.48%,0.82,11619.4,0.28%,0,0,,0.09,1278.6,0.11%,0.0012,20,0.00%,0.407,4995,0.16%,0.0054,21.2,0.02%
311,448,shot_311,0.15,7,0.28%,0.14,38.8,0.16%,0.12,98.4,0.13%,1.13,2436.8,0.36%,0.05,165.3,0.06%,0.02,131.4,0.05%,0.0185,254.6,0.04%,0,0,,0,0,,1.79,25365.3,0.49%,0.8,10607.2,0.27%,0,0,,0.1,1250.2,0.11%,0.0024,36.4,0.01%,0.3889,4441.1,0.15%,0.0033,12.2,0.01%
312,449,shot_312,0.33,16.1,0.32%,0.15,40.6,0.16%,0.11,97.2,0.13%,0.98,2116.4,0.32%,0.06,194.2,0.07%,0.02,137,0.05%,0.0144,203.9,0.04%,0,0,,0,0,,1.74,25287.9,0.48%,0.72,9788.4,0.25%,0,0,,0.09,1196.1,0.11%,0.0003,4.5,0.00%,0.3269,3891,0.13%,0.0029,11.2,0.01%
313,450,shot_313,0.37,18,0.32%,0.12,34.4,0.14%,0.08,73.6,0.10%,1.1,2429.4,0.35%,0.04,139.1,0.06%,0.02,131.6,0.04%,0.0147,207.5,0.04%,0,0,,0,0,,1.82,26438.3,0.49%,0.64,8589.7,0.23%,0,0,,0.08,1027.4,0.09%,0.0012,19.2,0.00%,0.2727,3313.8,0.11%,0.0025,10,0.01%
314,451,shot_314,0.54,27.7,0.28%,0.19,53.5,0.19%,0.14,122,0.15%,0.97,2143.4,0.32%,0.03,122.4,0.06%,0.02,153.7,0.05%,0.0172,249.1,0.04%,0,0,,0,0,,1.86,27731.1,0.50%,0.5,6817.5,0.18%,0,0,,0.05,762.4,0.07%,0.0002,3.5,0.00%,0.2024,2649.9,0.08%,0.002,9,0.01%
315,452,shot_315,0.27,13,0.30%,0.16,46.3,0.17%,0.13,120,0.15%,0.94,2139.3,0.31%,0.05,189.1,0.06%,0.02,129.9,0.04%,0.0178,264.1,0.04%,0,0,,0,0,,2.29,32922.1,0.54%,0.53,6516.4,0.19%,0,0,,0.06,763,0.07%,0.0008,12.2,0.00%,0.1907,2281.4,0.08%,0.0029,11.9,0.01%
316,453,shot_316,0.38,19,0.31%,0.2,58.6,0.20%,0.18,163.2,0.18%,1.15,2628.9,0.36%,0.05,177.1,0.06%,0.03,183.9,0.05%,0.0334,492.9,0.06%,0,0,,0,0,,2.64,38105.6,0.56%,0.55,6781.5,0.20%,0,0,,0.07,917.5,0.08%,0.001,16.7,0.00%,0.1786,2215.9,0.07%,0.0039,17.1,0.01%
317,454,shot_317,0.44,21.7,0.32%,0.28,82.8,0.23%,0.22,198.9,0.20%,1.5,3459.2,0.44%,0.08,308.6,0.10%,0.05,374,0.06%,0.0518,773.6,0.07%,0,0,,0,0,,3.66,52900.5,0.52%,0.76,9410,0.26%,0,0,,0.11,1496.6,0.13%,0.0006,9.3,0.00%,0.2569,3141.9,0.10%,0.005,21.5,0.01%
318,455,shot_318,0.59,28.5,0.33%,0.29,83.2,0.23%,0.26,237.6,0.22%,1.87,4255.5,0.50%,0.11,404.3,0.12%,0.06,417.3,0.07%,0.0561,842.1,0.07%,0,0,,0.01,106.5,0.02%,5.25,74810.3,0.26%,1.11,13200.1,0.35%,0,0,,0.17,2204,0.17%,0.0008,11.9,0.00%,0.4098,4785.4,0.16%,0.0013,5.2,0.00%
319,456,shot_319,0.93,45.5,0.44%,0.35,99.4,0.24%,0.17,154.3,0.18%,2.3,5275.2,0.54%,0.1,370.3,0.11%,0.04,299.3,0.06%,0.0508,770.8,0.06%,0,0,,0.01,72.1,0.02%,6.23,90218.8,0.31%,1.31,15818.3,0.40%,0,0,,0.21,2765.6,0.20%,0.0057,88.5,0.02%,0.4738,5623.9,0.18%,0.0058,24.1,0.02%
320,457,shot_320,0.61,27.9,0.37%,0.22,62,0.21%,0.17,147.2,0.17%,2.36,5316.1,0.55%,0.09,322.9,0.10%,0.04,282.2,0.06%,0.0286,425.2,0.06%,0,0,,0,0,,6.03,85717.7,0.30%,1.41,16960.1,0.42%,0,49.6,,0.76,9603.9,0.26%,0.0953,1337.7,0.04%,0.4288,4581.2,0.16%,0.0077,29.3,0.02%
321,458,shot_321,0.53,21.9,0.37%,0.25,64.1,0.22%,0.18,143.7,0.18%,2.38,4953.6,0.55%,0.04,126,0.06%,0.08,532.7,0.09%,0.0029,41.5,0.01%,0,0,,0,0,,4.47,64990.1,0.39%,1.64,22610.8,0.46%,0.05,713.9,0.06%,2.66,34618.2,0.56%,0.5457,6561.4,0.19%,0.2133,1871.8,0.09%,0.0056,18,0.02%
322,459,shot_322,0.28,9.7,0.39%,0.21,47,0.21%,0.22,151.8,0.20%,1.63,2940.4,0.46%,0.03,84.9,0.05%,0.12,784.7,0.14%,0,5.8,,0,0,,0,0,,2.23,32764.7,0.54%,2.06,33188.4,0.52%,0.13,2203.9,0.15%,5.48,70140.1,0.27%,1.4897,14373.7,0.40%,0.0403,266.7,0.02%,0,5,
323,460,shot_323,0.21,6.7,0.35%,0.18,37.8,0.19%,0.22,145.8,0.21%,0.84,1408.2,0.28%,0.01,18.2,0.02%,0.16,1012.8,0.17%,0,0,,0,0,,0,0,,0.66,10121.9,0.23%,2.23,42166,0.54%,0.17,3075.9,0.17%,7.17,92564.6,0.36%,2.1457,18714.7,0.46%,0,2.3,,0,0,
324,461,shot_324,0.15,4.5,0.33%,0.19,38.2,0.20%,0.22,141.8,0.21%,0.56,915.5,0.20%,0.02,47.8,0.04%,0.17,1012,0.17%,0.0018,22.8,0.01%,0,0,,0,0,,0.35,5291.4,0.23%,2.33,44778.6,0.55%,0.18,3178,0.18%,7.63,96517.1,0.38%,2.2683,19012.8,0.47%,0,1.9,,0,0,
325,462,shot_325,0.19,5.9,0.34%,0.14,28.3,0.16%,0.17,107.1,0.17%,0.54,892.5,0.19%,0.01,22.2,0.02%,0.18,1136,0.18%,0,0,,0,0,,0,0,,0.34,5206.2,0.23%,2.3,44600.3,0.54%,0.18,3234.5,0.18%,7.61,96992.4,0.38%,2.26,19034.8,0.47%,0,0.6,,0.0016,3.3,0.01%
326,463,shot_326,1.07,3.9,2.37%,1.16,27.6,0.58%,1.83,139.4,0.53%,4.48,876.3,0.42%,0.04,13.8,0.07%,1.55,1143.4,0.45%,0.0324,49.3,0.07%,0,0,,0,0,,2.47,5260.5,0.56%,15.96,44799.6,0.80%,1.37,3208.4,0.41%,58.58,96591.4,2.94%,18.9452,19218.3,1.55%,0.0013,0.9,0.03%,0.0186,4.6,0.09%
327,464,shot_327,3.83,14.4,2.42%,0.92,22.4,0.52%,1.89,146.6,0.54%,4.35,867.5,0.44%,0.03,9.5,0.06%,1.51,1133.3,0.44%,0,7.3,,0,0,,0,0,,2.29,4977.3,0.54%,15.64,45082.4,0.79%,1.35,3252.7,0.41%,56.83,96725.8,2.85%,18.2601,19212.4,1.49%,0,0.6,,0,0,
328,465,shot_328,4.14,15.7,2.59%,0.97,23.6,0.55%,2.01,155.7,0.55%,4.81,960.3,0.35%,0.15,57.7,0.17%,1.41,1055.5,0.42%,0,14.6,,0,0,,0,0,,2.21,4818.7,0.54%,15.56,44944.1,0.78%,1.38,3355.4,0.42%,56.3,96365.2,2.82%,18.198,19286.4,1.49%,0.0201,13.9,0.04%,0,0,
329,466,shot_329,2.87,10.8,2.47%,0.78,18.9,0.50%,1.98,153.6,0.55%,5.53,1105.6,0.33%,0.06,22,0.08%,1.51,1127.5,0.44%,0,10.4,,0,0,,0,0,,2.06,4464.9,0.52%,15.32,44038.7,0.77%,1.39,3353.6,0.42%,55.52,94683.6,2.78%,18.2129,19216.7,1.49%,0.0312,21.4,0.04%,0,5.3,
330,467,shot_330,4.32,16.8,2.46%,1.87,46.5,0.68%,3.11,245.3,0.61%,7.74,1557.2,0.44%,0.1,35.5,0.12%,1.76,1299.6,0.48%,0.0617,94.3,0.08%,0,0,,0,0,,1.84,3962.9,0.49%,14.16,41186.4,0.71%,1.2,2972.8,0.38%,51.76,91601.8,2.59%,16.8881,18711.8,1.38%,0.0219,15.9,0.04%,0.0751,20.2,0.08%
331,468,shot_331,1.68,6.5,2.38%,2.48,63.1,0.74%,3.56,283.9,0.59%,9.76,1974,0.54%,0.19,70.8,0.19%,2.05,1496.9,0.52%,0.1248,187.4,0.14%,0,0,,0,0,,1.62,3404.1,0.46%,13.07,37230.9,0.66%,1.07,2621.4,0.35%,46.76,82766,2.34%,15.456,17343.1,1.26%,0.0104,7.6,0.03%,0,0,
332,469,shot_332,1.28,5.1,2.15%,2.87,74.8,0.74%,3.36,273.3,0.60%,11.61,2375,0.63%,0.25,91.6,0.22%,2.16,1552.8,0.54%,0.1964,290,0.19%,0,0,,0,0,,1.3,2660.6,0.40%,11.24,31501.9,0.57%,0.63,1568.4,0.23%,39.62,71312.7,1.99%,12.98,15103.7,1.06%,0.0314,24,0.04%,0.0115,3.3,0.07%
333,470,shot_333,3.73,15.2,2.17%,2.58,67,0.72%,3.17,257.5,0.60%,10.87,2226.8,0.59%,0.19,69.8,0.19%,2.21,1593.9,0.54%,0.1554,230,0.17%,0,0,,0,0,,1.31,2688.1,0.40%,10.68,29945.3,0.54%,0.6,1497,0.22%,37,67345.6,1.86%,11.8018,14026.6,0.97%,0.0032,2.5,0.02%,0,0,
