   PIQUANT 0.0.0-main  ps__0368_0699563413_000PTFE_shot_19.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
20.0333, 3.40874, 3.39041, 3.24839, 2.32567, 0.0183215, 0, 3.24839, 3.24839, 3.24839, 3.24839, 3.24839, 3.24839, 3.24839, 3.24839, 3.24839, 3.24839, 3.24839, 3.39041, 3.24839
20.0414, 4.58135, 3.37803, 3.23803, 2.56541, 1.20333, 0, 3.23803, 3.23803, 3.23803, 3.23803, 3.23803, 3.23803, 3.23803, 3.23803, 3.23803, 3.23803, 3.23803, 3.37803, 3.23803
20.0495, 3.79296, 3.36235, 3.22427, 2.40686, 0.430612, 0, 3.22427, 3.22427, 3.22427, 3.22427, 3.22427, 3.22427, 3.22427, 3.22427, 3.22427, 3.22427, 3.22427, 3.36235, 3.22427
20.0576, 1.39757, 3.34373, 3.20748, 1.84325, -1.94616, 0, 3.20748, 3.20748, 3.20748, 3.20748, 3.20748, 3.20748, 3.20748, 3.20748, 3.20748, 3.20748, 3.20748, 3.34373, 3.20748
20.0657, 4.99212, 3.32371, 3.18919, 2.64426, 1.66841, 0, 3.18919, 3.18919, 3.18919, 3.18919, 3.18919, 3.18919, 3.18919, 3.18919, 3.18919, 3.18919, 3.18919, 3.32371, 3.18919
20.0738, 5.79852, 3.30383, 3.17095, 2.79258, 2.49469, 0, 3.17095, 3.17095, 3.17095, 3.17095, 3.17095, 3.17095, 3.17095, 3.17095, 3.17095, 3.17095, 3.17095, 3.30383, 3.17095
20.0819, 3.80238, 3.29101, 3.15967, 2.40881, 0.511369, 0, 3.15967, 3.15967, 3.15967, 3.15967, 3.15967, 3.15967, 3.15967, 3.15967, 3.15967, 3.15967, 3.15967, 3.29101, 3.15967
20.09, 3.75858, 3.27555, 3.14566, 2.3997, 0.483028, 0, 3.14566, 3.14566, 3.14566, 3.14566, 3.14566, 3.14566, 3.14566, 3.14566, 3.14566, 3.14566, 3.14566, 3.27555, 3.14566
20.0981, 4.23647, 3.25774, 3.12921, 2.49729, 0.978726, 0, 3.12921, 3.12921, 3.12921, 3.12921, 3.12921, 3.12921, 3.12921, 3.12921, 3.12921, 3.12921, 3.12921, 3.25774, 3.12921
20.1062, 4.55541, 3.23883, 3.11156, 2.56035, 1.31657, 0, 3.11156, 3.11156, 3.11156, 3.11156, 3.11156, 3.11156, 3.11156, 3.11156, 3.11156, 3.11156, 3.11156, 3.23883, 3.11156
20.1143, 4.62258, 3.22007, 3.09397, 2.57344, 1.40251, 0, 3.09397, 3.09397, 3.09397, 3.09397, 3.09397, 3.09397, 3.09397, 3.09397, 3.09397, 3.09397, 3.09397, 3.22007, 3.09397
20.1224, 3.63411, 3.20625, 3.08124, 2.37363, 0.427856, 0, 3.08124, 3.08124, 3.08124, 3.08124, 3.08124, 3.08124, 3.08124, 3.08124, 3.08124, 3.08124, 3.08124, 3.20625, 3.08124
20.1305, 1.53518, 3.19089, 3.06686, 1.88021, -1.6557, 0, 3.06686, 3.06686, 3.06686, 3.06686, 3.06686, 3.06686, 3.06686, 3.06686, 3.06686, 3.06686, 3.06686, 3.19089, 3.06686
20.1386, 4.81583, 3.17414, 3.05101, 2.61072, 1.64169, 0, 3.05101, 3.05101, 3.05101, 3.05101, 3.05101, 3.05101, 3.05101, 3.05101, 3.05101, 3.05101, 3.05101, 3.17414, 3.05101
20.1467, 4.99586, 3.15677, 3.03445, 2.64497, 1.83909, 0, 3.03445, 3.03445, 3.03445, 3.03445, 3.03445, 3.03445, 3.03445, 3.03445, 3.03445, 3.03445, 3.03445, 3.15677, 3.03445
20.1548, 2.82417, 3.13954, 3.01794, 2.1964, -0.31537, 0, 3.01794, 3.01794, 3.01794, 3.01794, 3.01794, 3.01794, 3.01794, 3.01794, 3.01794, 3.01794, 3.01794, 3.13954, 3.01794
20.1629, 0.997437, 3.12313, 3.00216, 1.73131, -2.12569, 0, 3.00216, 3.00216, 3.00216, 3.00216, 3.00216, 3.00216, 3.00216, 3.00216, 3.00216, 3.00216, 3.00216, 3.12313, 3.00216
20.171, 4.9976, 3.10666, 2.98623, 2.6453, 1.89094, 0, 2.98623, 2.98623, 2.98623, 2.98623, 2.98623, 2.98623, 2.98623, 2.98623, 2.98623, 2.98623, 2.98623, 3.10666, 2.98623
20.1791, 4.32598, 3.09018, 2.9702, 2.51515, 1.23581, 0, 2.9702, 2.9702, 2.9702, 2.9702, 2.9702, 2.9702, 2.9702, 2.9702, 2.9702, 2.9702, 2.9702, 3.09018, 2.9702
20.1872, 3.83019, 3.07322, 2.95361, 2.41458, 0.756967, 0, 2.95361, 2.95361, 2.95361, 2.95361, 2.95361, 2.95361, 2.95361, 2.95361, 2.95361, 2.95361, 2.95361, 3.07322, 2.95361
20.1953, 2.83681, 3.05584, 2.93651, 2.19927, -0.219032, 0, 2.93651, 2.93651, 2.93651, 2.93651, 2.93651, 2.93651, 2.93651, 2.93651, 2.93651, 2.93651, 2.93651, 3.05584, 2.93651
20.2034, 2.15427, 3.03767, 2.91853, 2.0382, -0.883404, 0, 2.91853, 2.91853, 2.91853, 2.91853, 2.91853, 2.91853, 2.91853, 2.91853, 2.91853, 2.91853, 2.91853, 3.03767, 2.91853
20.2115, 1.84078, 3.01887, 2.89983, 1.95979, -1.17809, 0, 2.89983, 2.89983, 2.89983, 2.89983, 2.89983, 2.89983, 2.89983, 2.89983, 2.89983, 2.89983, 2.89983, 3.01887, 2.89983
20.2196, 6.45273, 2.99967, 2.88065, 2.90736, 3.45306, 0, 2.88065, 2.88065, 2.88065, 2.88065, 2.88065, 2.88065, 2.88065, 2.88065, 2.88065, 2.88065, 2.88065, 2.99967, 2.88065
20.2276, 3.69246, 2.98027, 2.86118, 2.38589, 0.712197, 0, 2.86118, 2.86118, 2.86118, 2.86118, 2.86118, 2.86118, 2.86118, 2.86118, 2.86118, 2.86118, 2.86118, 2.98027, 2.86118
20.2357, 2.84741, 2.9608, 2.84156, 2.20168, -0.113392, 0, 2.84156, 2.84156, 2.84156, 2.84156, 2.84156, 2.84156, 2.84156, 2.84156, 2.84156, 2.84156, 2.84156, 2.9608, 2.84156
20.2438, 2.99777, 2.94136, 2.82188, 2.23557, 0.0564086, 0, 2.82188, 2.82188, 2.82188, 2.82188, 2.82188, 2.82188, 2.82188, 2.82188, 2.82188, 2.82188, 2.82188, 2.94136, 2.82188
20.2519, 3.13995, 2.92201, 2.80221, 2.26715, 0.217945, 0, 2.80221, 2.80221, 2.80221, 2.80221, 2.80221, 2.80221, 2.80221, 2.80221, 2.80221, 2.80221, 2.80221, 2.92201, 2.80221
20.26, 4.99419, 2.90274, 2.78254, 2.64465, 2.09145, 0, 2.78254, 2.78254, 2.78254, 2.78254, 2.78254, 2.78254, 2.78254, 2.78254, 2.78254, 2.78254, 2.78254, 2.90274, 2.78254
20.2681, 4.13316, 2.88282, 2.76213, 2.47652, 1.25035, 0, 2.76213, 2.76213, 2.76213, 2.76213, 2.76213, 2.76213, 2.76213, 2.76213, 2.76213, 2.76213, 2.76213, 2.88282, 2.76213
20.2762, 3.58821, 2.86191, 2.74065, 2.36394, 0.7263, 0, 2.74065, 2.74065, 2.74065, 2.74065, 2.74065, 2.74065, 2.74065, 2.74065, 2.74065, 2.74065, 2.74065, 2.86191, 2.74065
20.2843, 5.66155, 2.84023, 2.71833, 2.76795, 2.82132, 0, 2.71833, 2.71833, 2.71833, 2.71833, 2.71833, 2.71833, 2.71833, 2.71833, 2.71833, 2.71833, 2.71833, 2.84023, 2.71833
20.2924, 5.46835, 2.81826, 2.69563, 2.73283, 2.65009, 0, 2.69563, 2.69563, 2.69563, 2.69563, 2.69563, 2.69563, 2.69563, 2.69563, 2.69563, 2.69563, 2.69563, 2.81826, 2.69563
20.3005, 0.870104, 2.79646, 2.67303, 1.69414, -1.92636, 0, 2.67303, 2.67303, 2.67303, 2.67303, 2.67303, 2.67303, 2.67303, 2.67303, 2.67303, 2.67303, 2.67303, 2.79646, 2.67303
20.3086, 4, 2.7789, 2.65458, 2.44949, 1.2211, 0, 2.65458, 2.65458, 2.65458, 2.65458, 2.65458, 2.65458, 2.65458, 2.65458, 2.65458, 2.65458, 2.65458, 2.7789, 2.65458
20.3167, 2, 2.75942, 2.63414, 2, -0.759416, 0, 2.63414, 2.63414, 2.63414, 2.63414, 2.63414, 2.63414, 2.63414, 2.63414, 2.63414, 2.63414, 2.63414, 2.75942, 2.63414
20.3248, 2.24095, 2.73817, 2.61185, 2.05936, -0.497214, 0, 2.61185, 2.61185, 2.61185, 2.61185, 2.61185, 2.61185, 2.61185, 2.61185, 2.61185, 2.61185, 2.61185, 2.73817, 2.61185
20.3329, 4.87723, 2.71613, 2.5887, 2.62245, 2.16111, 0, 2.5887, 2.5887, 2.5887, 2.5887, 2.5887, 2.5887, 2.5887, 2.5887, 2.5887, 2.5887, 2.5887, 2.71613, 2.5887
20.341, 1.11285, 2.69427, 2.56565, 1.76433, -1.58142, 0, 2.56565, 2.56565, 2.56565, 2.56565, 2.56565, 2.56565, 2.56565, 2.56565, 2.56565, 2.56565, 2.56565, 2.69427, 2.56565
20.3491, 2.88244, 2.67917, 2.54929, 2.20963, 0.203274, 0, 2.54929, 2.54929, 2.54929, 2.54929, 2.54929, 2.54929, 2.54929, 2.54929, 2.54929, 2.54929, 2.54929, 2.67917, 2.54929
20.3572, 0.886521, 2.66106, 2.52985, 1.69898, -1.77454, 0, 2.52985, 2.52985, 2.52985, 2.52985, 2.52985, 2.52985, 2.52985, 2.52985, 2.52985, 2.52985, 2.52985, 2.66106, 2.52985
20.3653, 2.32424, 2.6402, 2.50758, 2.07948, -0.315958, 0, 2.50758, 2.50758, 2.50758, 2.50758, 2.50758, 2.50758, 2.50758, 2.50758, 2.50758, 2.50758, 2.50758, 2.6402, 2.50758
20.3734, 3.88785, 2.61806, 2.48397, 2.42649, 1.26979, 0, 2.48397, 2.48397, 2.48397, 2.48397, 2.48397, 2.48397, 2.48397, 2.48397, 2.48397, 2.48397, 2.48397, 2.61806, 2.48397
20.3815, 4.78791, 2.5961, 2.46047, 2.60536, 2.19181, 0, 2.46047, 2.46047, 2.46047, 2.46047, 2.46047, 2.46047, 2.46047, 2.46047, 2.46047, 2.46047, 2.46047, 2.5961, 2.46047
20.3896, 0.10109, 2.59122, 2.45398, 1.44951, -2.49013, 0, 2.45398, 2.45398, 2.45398, 2.45398, 2.45398, 2.45398, 2.45398, 2.45398, 2.45398, 2.45398, 2.45398, 2.59122, 2.45398
20.3977, 4.99757, 2.58338, 2.44448, 2.64529, 2.41419, 0, 2.44448, 2.44448, 2.44448, 2.44448, 2.44448, 2.44448, 2.44448, 2.44448, 2.44448, 2.44448, 2.44448, 2.58338, 2.44448
20.4058, 1.90134, 2.57281, 2.43217, 1.97518, -0.671473, 0, 2.43217, 2.43217, 2.43217, 2.43217, 2.43217, 2.43217, 2.43217, 2.43217, 2.43217, 2.43217, 2.43217, 2.57281, 2.43217
20.4139, 1.18741, 2.56093, 2.41849, 1.78533, -1.37352, 0, 2.41849, 2.41849, 2.41849, 2.41849, 2.41849, 2.41849, 2.41849, 2.41849, 2.41849, 2.41849, 2.41849, 2.56093, 2.41849
20.422, 2.99594, 2.54914, 2.40485, 2.23516, 0.446805, 0, 2.40485, 2.40485, 2.40485, 2.40485, 2.40485, 2.40485, 2.40485, 2.40485, 2.40485, 2.40485, 2.40485, 2.54914, 2.40485
20.4301, 3.81665, 2.54288, 2.39668, 2.41177, 1.27377, 0, 2.39668, 2.39668, 2.39668, 2.39668, 2.39668, 2.39668, 2.39668, 2.39668, 2.39668, 2.39668, 2.39668, 2.54288, 2.39668
20.4382, 2.08672, 2.53487, 2.3867, 2.02156, -0.448148, 0, 2.3867, 2.3867, 2.3867, 2.3867, 2.3867, 2.3867, 2.3867, 2.3867, 2.3867, 2.3867, 2.3867, 2.53487, 2.3867
20.4463, 2.08185, 2.52516, 2.37498, 2.02036, -0.443316, 0, 2.37498, 2.37498, 2.37498, 2.37498, 2.37498, 2.37498, 2.37498, 2.37498, 2.37498, 2.37498, 2.37498, 2.52516, 2.37498
20.4544, 3.91344, 2.51466, 2.3624, 2.43176, 1.39878, 0, 2.3624, 2.3624, 2.3624, 2.3624, 2.3624, 2.3624, 2.3624, 2.3624, 2.3624, 2.3624, 2.3624, 2.51466, 2.3624
20.4625, 1.91799, 2.50424, 2.34986, 1.97939, -0.586255, 0, 2.34986, 2.34986, 2.34986, 2.34986, 2.34986, 2.34986, 2.34986, 2.34986, 2.34986, 2.34986, 2.34986, 2.50424, 2.34986
20.4706, 2.07685, 2.4981, 2.34155, 2.01912, -0.421252, 0, 2.34155, 2.34155, 2.34155, 2.34155, 2.34155, 2.34155, 2.34155, 2.34155, 2.34155, 2.34155, 2.34155, 2.4981, 2.34155
20.4787, 4.14689, 2.49032, 2.33157, 2.47929, 1.65657, 0, 2.33157, 2.33157, 2.33157, 2.33157, 2.33157, 2.33157, 2.33157, 2.33157, 2.33157, 2.33157, 2.33157, 2.49032, 2.33157
20.4868, 3.77626, 2.481, 2.31999, 2.40339, 1.29526, 0, 2.31999, 2.31999, 2.31999, 2.31999, 2.31999, 2.31999, 2.31999, 2.31999, 2.31999, 2.31999, 2.31999, 2.481, 2.31999
20.4949, 2.06987, 2.47094, 2.30763, 2.01739, -0.40107, 0, 2.30763, 2.30763, 2.30763, 2.30763, 2.30763, 2.30763, 2.30763, 2.30763, 2.30763, 2.30763, 2.30763, 2.47094, 2.30763
20.5029, 1.13167, 2.46095, 2.29531, 1.76965, -1.32929, 0, 2.29531, 2.29531, 2.29531, 2.29531, 2.29531, 2.29531, 2.29531, 2.29531, 2.29531, 2.29531, 2.29531, 2.46095, 2.29531
20.511, 6.86338, 2.45513, 2.28712, 2.97714, 4.40825, 0, 2.28712, 2.28712, 2.28712, 2.28712, 2.28712, 2.28712, 2.28712, 2.28712, 2.28712, 2.28712, 2.28712, 2.45513, 2.28712
20.5191, 1.99755, 2.44765, 2.27724, 1.99939, -0.450093, 0, 2.27724, 2.27724, 2.27724, 2.27724, 2.27724, 2.27724, 2.27724, 2.27724, 2.27724, 2.27724, 2.27724, 2.44765, 2.27724
20.5272, 2.99774, 2.43862, 2.2658, 2.23556, 0.559114, 0, 2.2658, 2.2658, 2.2658, 2.2658, 2.2658, 2.2658, 2.2658, 2.2658, 2.2658, 2.2658, 2.2658, 2.43862, 2.2658
20.5353, 2.93979, 2.42887, 2.25358, 2.22256, 0.510926, 0, 2.25358, 2.25358, 2.25358, 2.25358, 2.25358, 2.25358, 2.25358, 2.25358, 2.25358, 2.25358, 2.25358, 2.42887, 2.25358
20.5434, 0.0555005, 2.41916, 2.24141, 1.4337, -2.36366, 0, 2.24141, 2.24141, 2.24141, 2.24141, 2.24141, 2.24141, 2.24141, 2.24141, 2.24141, 2.24141, 2.24141, 2.41916, 2.24141
20.5515, 2.9973, 2.41369, 2.23344, 2.23546, 0.583607, 0, 2.23344, 2.23344, 2.23344, 2.23344, 2.23344, 2.23344, 2.23344, 2.23344, 2.23344, 2.23344, 2.23344, 2.41369, 2.23344
20.5596, 3.04829, 2.40645, 2.22368, 2.24684, 0.641836, 0, 2.22368, 2.22368, 2.22368, 2.22368, 2.22368, 2.22368, 2.22368, 2.22368, 2.22368, 2.22368, 2.22368, 2.40645, 2.22368
20.5677, 1.94699, 2.39757, 2.21227, 1.9867, -0.450583, 0, 2.21227, 2.21227, 2.21227, 2.21227, 2.21227, 2.21227, 2.21227, 2.21227, 2.21227, 2.21227, 2.21227, 2.39757, 2.21227
20.5758, 0.997522, 2.3879, 2.20006, 1.73134, -1.39038, 0, 2.20006, 2.20006, 2.20006, 2.20006, 2.20006, 2.20006, 2.20006, 2.20006, 2.20006, 2.20006, 2.20006, 2.3879, 2.20006
20.5839, 2.04062, 2.37827, 2.18788, 2.01013, -0.337645, 0, 2.18788, 2.18788, 2.18788, 2.18788, 2.18788, 2.18788, 2.18788, 2.18788, 2.18788, 2.18788, 2.18788, 2.37827, 2.18788
20.592, 3.99508, 2.3728, 2.17986, 2.44849, 1.62229, 0, 2.17986, 2.17986, 2.17986, 2.17986, 2.17986, 2.17986, 2.17986, 2.17986, 2.17986, 2.17986, 2.17986, 2.3728, 2.17986
20.6001, 3.95734, 2.36564, 2.17014, 2.44077, 1.59171, 0, 2.17014, 2.17014, 2.17014, 2.17014, 2.17014, 2.17014, 2.17014, 2.17014, 2.17014, 2.17014, 2.17014, 2.36564, 2.17014
20.6082, 2.99704, 2.35696, 2.15891, 2.23541, 0.640085, 0, 2.15891, 2.15891, 2.15891, 2.15891, 2.15891, 2.15891, 2.15891, 2.15891, 2.15891, 2.15891, 2.15891, 2.35696, 2.15891
20.6163, 3.06539, 2.34754, 2.14694, 2.25064, 0.717855, 0, 2.14694, 2.14694, 2.14694, 2.14694, 2.14694, 2.14694, 2.14694, 2.14694, 2.14694, 2.14694, 2.14694, 2.34754, 2.14694
20.6244, 5.99261, 2.33814, 2.135, 2.82712, 3.65447, 0, 2.135, 2.135, 2.135, 2.135, 2.135, 2.135, 2.135, 2.135, 2.135, 2.135, 2.135, 2.33814, 2.135
20.6325, 4.96378, 2.33231, 2.12664, 2.6389, 2.63147, 0, 2.12664, 2.12664, 2.12664, 2.12664, 2.12664, 2.12664, 2.12664, 2.12664, 2.12664, 2.12664, 2.12664, 2.33231, 2.12664
20.6406, 4.04762, 2.32505, 2.11686, 2.45919, 1.72258, 0, 2.11686, 2.11686, 2.11686, 2.11686, 2.11686, 2.11686, 2.11686, 2.11686, 2.11686, 2.11686, 2.11686, 2.32505, 2.11686
20.6487, 4.96774, 2.31649, 2.10581, 2.63965, 2.65125, 0, 2.10581, 2.10581, 2.10581, 2.10581, 2.10581, 2.10581, 2.10581, 2.10581, 2.10581, 2.10581, 2.10581, 2.31649, 2.10581
20.6568, 3.96979, 2.3073, 2.09413, 2.44332, 1.6625, 0, 2.09413, 2.09413, 2.09413, 2.09413, 2.09413, 2.09413, 2.09413, 2.09413, 2.09413, 2.09413, 2.09413, 2.3073, 2.09413
20.6649, 6.99601, 2.29811, 2.08249, 2.99934, 4.69791, 0, 2.08249, 2.08249, 2.08249, 2.08249, 2.08249, 2.08249, 2.08249, 2.08249, 2.08249, 2.08249, 2.08249, 2.29811, 2.08249
20.673, 4.01192, 2.29163, 2.07359, 2.45192, 1.72029, 0, 2.07359, 2.07359, 2.07359, 2.07359, 2.07359, 2.07359, 2.07359, 2.07359, 2.07359, 2.07359, 2.07359, 2.29163, 2.07359
20.6811, 3.03565, 2.28417, 2.06373, 2.24403, 0.751485, 0, 2.06373, 2.06373, 2.06373, 2.06373, 2.06373, 2.06373, 2.06373, 2.06373, 2.06373, 2.06373, 2.06373, 2.28417, 2.06373
20.6892, 6.94945, 2.27577, 2.05298, 2.99156, 4.67368, 0, 2.05298, 2.05298, 2.05298, 2.05298, 2.05298, 2.05298, 2.05298, 2.05298, 2.05298, 2.05298, 2.05298, 2.27577, 2.05298
20.6973, 2.97374, 2.26691, 2.04179, 2.23019, 0.706832, 0, 2.04179, 2.04179, 2.04179, 2.04179, 2.04179, 2.04179, 2.04179, 2.04179, 2.04179, 2.04179, 2.04179, 2.26691, 2.04179
20.7054, 1.01833, 2.25803, 2.03064, 1.73733, -1.2397, 0, 2.03064, 2.03064, 2.03064, 2.03064, 2.03064, 2.03064, 2.03064, 2.03064, 2.03064, 2.03064, 2.03064, 2.25803, 2.03064
20.7135, 4.98117, 2.24922, 2.01959, 2.64219, 2.73195, 0, 2.01959, 2.01959, 2.01959, 2.01959, 2.01959, 2.01959, 2.01959, 2.01959, 2.01959, 2.01959, 2.01959, 2.24922, 2.01959
20.7216, 4.99108, 2.23997, 2.00814, 2.64406, 2.75111, 0, 2.00814, 2.00814, 2.00814, 2.00814, 2.00814, 2.00814, 2.00814, 2.00814, 2.00814, 2.00814, 2.00814, 2.23997, 2.00814
20.7297, 2, 2.23027, 1.99631, 2, -0.230273, 0, 1.99631, 1.99631, 1.99631, 1.99631, 1.99631, 1.99631, 1.99631, 1.99631, 1.99631, 1.99631, 1.99631, 2.23027, 1.99631
20.7378, 0, 2.21992, 1.98386, 1.41421, -2.21992, 0, 1.98386, 1.98386, 1.98386, 1.98386, 1.98386, 1.98386, 1.98386, 1.98386, 1.98386, 1.98386, 1.98386, 2.21992, 1.98386
20.7459, 3.98513, 2.20901, 1.97093, 2.44645, 1.77612, 0, 1.97093, 1.97093, 1.97093, 1.97093, 1.97093, 1.97093, 1.97093, 1.97093, 1.97093, 1.97093, 1.97093, 2.20901, 1.97093
20.754, 3.99256, 2.19783, 1.95777, 2.44797, 1.79472, 0, 1.95777, 1.95777, 1.95777, 1.95777, 1.95777, 1.95777, 1.95777, 1.95777, 1.95777, 1.95777, 1.95777, 2.19783, 1.95777
20.7621, 2.02231, 2.18663, 1.94466, 2.00557, -0.164319, 0, 1.94466, 1.94466, 1.94466, 1.94466, 1.94466, 1.94466, 1.94466, 1.94466, 1.94466, 1.94466, 1.94466, 2.18663, 1.94466
20.7702, 1.9881, 2.17675, 1.93293, 1.99702, -0.188648, 0, 1.93293, 1.93293, 1.93293, 1.93293, 1.93293, 1.93293, 1.93293, 1.93293, 1.93293, 1.93293, 1.93293, 2.17675, 1.93293
20.7782, 1.99703, 2.16581, 1.92021, 1.99926, -0.168782, 0, 1.92021, 1.92021, 1.92021, 1.92021, 1.92021, 1.92021, 1.92021, 1.92021, 1.92021, 1.92021, 1.92021, 2.16581, 1.92021
20.7863, 6.98115, 2.1539, 1.90659, 2.99686, 4.82725, 0, 1.90659, 1.90659, 1.90659, 1.90659, 1.90659, 1.90659, 1.90659, 1.90659, 1.90659, 1.90659, 1.90659, 2.1539, 1.90659
20.7944, 3.99506, 2.14149, 1.89254, 2.44848, 1.85357, 0, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 2.14149, 1.89254
20.8025, 2.03865, 2.12906, 1.87854, 2.00964, -0.0904114, 0, 1.87854, 1.87854, 1.87854, 1.87854, 1.87854, 1.87854, 1.87854, 1.87854, 1.87854, 1.87854, 1.87854, 2.12906, 1.87854
20.8106, 3, 2.11966, 1.86765, 2.23607, 0.880343, 0, 1.86765, 1.86765, 1.86765, 1.86765, 1.86765, 1.86765, 1.86765, 1.86765, 1.86765, 1.86765, 1.86765, 2.11966, 1.86765
20.8187, 3.94648, 2.1087, 1.85528, 2.43854, 1.83778, 0, 1.85528, 1.85528, 1.85528, 1.85528, 1.85528, 1.85528, 1.85528, 1.85528, 1.85528, 1.85528, 1.85528, 2.1087, 1.85528
20.8268, 2.99551, 2.09634, 1.84159, 2.23506, 0.899171, 0, 1.84159, 1.84159, 1.84159, 1.84159, 1.84159, 1.84159, 1.84159, 1.84159, 1.84159, 1.84159, 1.84159, 2.09634, 1.84159
20.8349, 5.93115, 2.08326, 1.82726, 2.81623, 3.84788, 0, 1.82726, 1.82726, 1.82726, 1.82726, 1.82726, 1.82726, 1.82726, 1.82726, 1.82726, 1.82726, 1.82726, 2.08326, 1.82726
20.843, 6.09314, 2.07016, 1.81299, 2.84485, 4.02298, 0, 1.81299, 1.81299, 1.81299, 1.81299, 1.81299, 1.81299, 1.81299, 1.81299, 1.81299, 1.81299, 1.81299, 2.07016, 1.81299
20.8511, 7.77876, 2.06129, 1.80304, 3.1271, 5.71747, 0, 1.80304, 1.80304, 1.80304, 1.80304, 1.80304, 1.80304, 1.80304, 1.80304, 1.80304, 1.80304, 1.80304, 2.06129, 1.80304
20.8592, 3.21628, 2.05039, 1.79114, 2.28392, 1.1659, 0, 1.79114, 1.79114, 1.79114, 1.79114, 1.79114, 1.79114, 1.79114, 1.79114, 1.79114, 1.79114, 1.79114, 2.05039, 1.79114
20.8673, 4.03867, 2.03765, 1.7775, 2.45737, 2.00102, 0, 1.7775, 1.7775, 1.7775, 1.7775, 1.7775, 1.7775, 1.7775, 1.7775, 1.7775, 1.7775, 1.7775, 2.03765, 1.7775
20.8754, 5.86986, 2.02399, 1.76302, 2.80533, 3.84587, 0, 1.76302, 1.76302, 1.76302, 1.76302, 1.76302, 1.76302, 1.76302, 1.76302, 1.76302, 1.76302, 1.76302, 2.02399, 1.76302
20.8835, 6.9458, 2.0103, 1.7486, 2.99095, 4.93551, 0, 1.7486, 1.7486, 1.7486, 1.7486, 1.7486, 1.7486, 1.7486, 1.7486, 1.7486, 1.7486, 1.7486, 2.0103, 1.7486
20.8916, 0.184341, 2.00175, 1.73942, 1.47795, -1.81741, 0, 1.73942, 1.73942, 1.73942, 1.73942, 1.73942, 1.73942, 1.73942, 1.73942, 1.73942, 1.73942, 1.73942, 2.00175, 1.73942
20.8997, 0.949207, 1.99074, 1.72786, 1.71733, -1.04153, 0, 1.72786, 1.72786, 1.72786, 1.72786, 1.72786, 1.72786, 1.72786, 1.72786, 1.72786, 1.72786, 1.72786, 1.99074, 1.72786
20.9078, 2.05079, 1.97754, 1.71421, 2.01266, 0.0732572, 0, 1.71421, 1.71421, 1.71421, 1.71421, 1.71421, 1.71421, 1.71421, 1.71421, 1.71421, 1.71421, 1.71421, 1.97754, 1.71421
20.9159, 1.9445, 1.96323, 1.69954, 1.98608, -0.0187263, 0, 1.69954, 1.69954, 1.69954, 1.69954, 1.69954, 1.69954, 1.69954, 1.69954, 1.69954, 1.69954, 1.69954, 1.96323, 1.69954
20.924, 1.0555, 1.94889, 1.68494, 1.748, -0.893386, 0, 1.68494, 1.68494, 1.68494, 1.68494, 1.68494, 1.68494, 1.68494, 1.68494, 1.68494, 1.68494, 1.68494, 1.94889, 1.68494
20.9321, 3.87903, 1.94068, 1.67656, 2.42467, 1.93834, 0, 1.67656, 1.67656, 1.67656, 1.67656, 1.67656, 1.67656, 1.67656, 1.67656, 1.67656, 1.67656, 1.67656, 1.94068, 1.67656
20.9402, 4.05804, 1.92964, 1.66544, 2.46131, 2.1284, 0, 1.66544, 1.66544, 1.66544, 1.66544, 1.66544, 1.66544, 1.66544, 1.66544, 1.66544, 1.66544, 1.66544, 1.92964, 1.66544
20.9483, 4.86735, 1.91606, 1.65188, 2.62056, 2.95129, 0, 1.65188, 1.65188, 1.65188, 1.65188, 1.65188, 1.65188, 1.65188, 1.65188, 1.65188, 1.65188, 1.65188, 1.91606, 1.65188
20.9564, 3.05981, 1.90121, 1.63713, 2.2494, 1.1586, 0, 1.63713, 1.63713, 1.63713, 1.63713, 1.63713, 1.63713, 1.63713, 1.63713, 1.63713, 1.63713, 1.63713, 1.90121, 1.63713
20.9645, 1.06587, 1.88632, 1.62246, 1.75096, -0.820452, 0, 1.62246, 1.62246, 1.62246, 1.62246, 1.62246, 1.62246, 1.62246, 1.62246, 1.62246, 1.62246, 1.62246, 1.88632, 1.62246
20.9726, 0.997309, 1.87813, 1.61456, 1.73127, -0.880825, 0, 1.61456, 1.61456, 1.61456, 1.61456, 1.61456, 1.61456, 1.61456, 1.61456, 1.61456, 1.61456, 1.61456, 1.87813, 1.61456
20.9807, 0.997733, 1.86689, 1.60371, 1.7314, -0.869162, 0, 1.60371, 1.60371, 1.60371, 1.60371, 1.60371, 1.60371, 1.60371, 1.60371, 1.60371, 1.60371, 1.60371, 1.86689, 1.60371
20.9888, 2.99756, 1.85295, 1.59025, 2.23552, 1.14461, 0, 1.59025, 1.59025, 1.59025, 1.59025, 1.59025, 1.59025, 1.59025, 1.59025, 1.59025, 1.59025, 1.59025, 1.85295, 1.59025
