   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_22.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.742315, 0.957048, 0.414474, 0.330855, 1.71961, 0.542575, 0.335606, 0.330855, 0.330857, 0.330862, 0.330867, 0.330883, 0.351036, 0.332091, 0.330981, 0.33455, 0.330879, 0.331014, 0.33086, 0.330871, 0.331073, 0.370044, 0.330855, 0.344818
0.750275, 0.0429516, 0.610966, 0.481976, 1.42932, -0.568015, 0.488909, 0.481976, 0.48198, 0.481988, 0.481994, 0.482018, 0.517458, 0.48378, 0.482161, 0.487368, 0.482009, 0.482208, 0.481984, 0.482001, 0.482302, 0.540105, 0.481976, 0.502349
0.758235, 0, 0.874543, 0.680072, 1.41421, -0.874543, 0.68987, 0.680072, 0.680077, 0.680089, 0.680098, 0.680131, 0.740556, 0.682622, 0.680333, 0.687693, 0.680115, 0.6804, 0.680083, 0.680108, 0.680548, 0.764043, 0.680072, 0.708866
0.766195, 2.89965, 1.21677, 0.930175, 2.21351, 1.68288, 0.9436, 0.930175, 0.930181, 0.930197, 0.930209, 0.930256, 1.03006, 0.933668, 0.930532, 0.940617, 0.930229, 0.930624, 0.93019, 0.930227, 0.930854, 1.04832, 0.930175, 0.96963
0.774155, 2.04776, 1.64728, 1.23432, 2.0119, 0.400479, 1.25217, 1.23432, 1.23433, 1.23435, 1.23437, 1.23443, 1.39404, 1.23897, 1.2348, 1.24821, 1.23439, 1.23492, 1.23434, 1.2344, 1.23527, 1.39635, 1.23432, 1.28679
0.782116, 0.997592, 2.17255, 1.5906, 1.73136, -1.17496, 1.61366, 1.5906, 1.59061, 1.59064, 1.59066, 1.59074, 1.83773, 1.5966, 1.59121, 1.60853, 1.59068, 1.59137, 1.59062, 1.5907, 1.59188, 1.80754, 1.5906, 1.65837
0.790076, 1.94016, 2.79492, 1.9926, 1.98498, -0.854754, 2.02156, 1.9926, 1.99261, 1.99265, 1.99267, 1.99277, 2.36251, 2.00013, 1.99337, 2.01512, 1.9927, 1.99357, 1.99263, 1.99275, 1.99429, 2.27685, 1.9926, 2.07772
0.798036, 1.9952, 3.51199, 2.4295, 1.9988, -1.51679, 2.46491, 2.4295, 2.42952, 2.42956, 2.42959, 2.42971, 2.96496, 2.43871, 2.43044, 2.45704, 2.42962, 2.43068, 2.42954, 2.4297, 2.43167, 2.79524, 2.4295, 2.5336
0.805996, 1.99517, 4.31664, 2.88677, 1.99879, -2.32147, 2.92898, 2.88677, 2.88679, 2.88684, 2.88687, 2.88702, 3.63621, 2.89775, 2.88789, 2.9196, 2.8869, 2.88818, 2.88681, 2.88703, 2.88946, 3.35092, 2.88677, 3.01089
0.813956, 5.93054, 5.1977, 3.34754, 2.81612, 0.732843, 3.39666, 3.34754, 3.34756, 3.34762, 3.34766, 3.34783, 4.36165, 3.36032, 3.34884, 3.38575, 3.34769, 3.34918, 3.34759, 3.34789, 3.35077, 3.93167, 3.34754, 3.49207
0.821916, 7.72451, 6.14125, 3.79435, 3.11841, 1.58326, 3.85026, 3.79435, 3.79438, 3.79444, 3.79449, 3.79469, 5.12096, 3.80889, 3.79584, 3.83783, 3.79453, 3.79622, 3.79441, 3.79481, 3.79812, 4.52768, 3.79435, 3.95897
0.829877, 6.26104, 7.13248, 4.21099, 2.8742, -0.871438, 4.27331, 4.21099, 4.21102, 4.21109, 4.21115, 4.21137, 5.88863, 4.2272, 4.21265, 4.25946, 4.21119, 4.21307, 4.21106, 4.21157, 4.21524, 5.13456, 4.21099, 4.39478
0.837837, 4.06461, 8.15794, 4.58414, 2.46264, -4.09332, 4.65232, 4.58414, 4.58417, 4.58425, 4.58431, 4.58455, 6.63515, 4.60187, 4.58595, 4.63717, 4.58435, 4.58641, 4.58422, 4.58485, 4.58878, 5.75597, 4.58414, 4.78571
0.845797, 6.92091, 9.20776, 4.90451, 2.98679, -2.28685, 4.97785, 4.90451, 4.90454, 4.90462, 4.90469, 4.90495, 7.32875, 4.92357, 4.90646, 4.96155, 4.90473, 4.90694, 4.90459, 4.90538, 4.90941, 6.40507, 4.90451, 5.12224
0.853757, 6.91605, 10.2775, 5.16734, 2.98598, -3.36148, 5.24507, 5.16734, 5.16738, 5.16747, 5.16754, 5.16781, 7.93784, 5.18755, 5.16941, 5.2278, 5.16758, 5.16992, 5.16744, 5.16839, 5.17237, 7.10443, 5.16734, 5.39967
0.861717, 6.75309, 11.3691, 5.37228, 2.95856, -4.61602, 5.45362, 5.37228, 5.37232, 5.37242, 5.37249, 5.37277, 8.43396, 5.39342, 5.37445, 5.43555, 5.37253, 5.37496, 5.37239, 5.37354, 5.37728, 7.88374, 5.37228, 5.61794
0.869677, 11.9015, 12.4902, 5.52269, 3.72847, -0.588644, 5.60688, 5.52269, 5.52273, 5.52283, 5.5229, 5.52319, 8.79486, 5.54456, 5.52493, 5.58817, 5.52294, 5.52544, 5.52281, 5.52419, 5.5275, 8.7755, 5.52269, 5.78104
0.877638, 3.48436, 13.6516, 5.62458, 2.34187, -10.1673, 5.71096, 5.62458, 5.62462, 5.62472, 5.6248, 5.6251, 9.00721, 5.64701, 5.62687, 5.69176, 5.62483, 5.62736, 5.62472, 5.6264, 5.62907, 9.80898, 5.62458, 5.89587
0.885598, 12.3907, 14.8636, 5.68551, 3.79351, -2.47293, 5.77351, 5.68551, 5.68555, 5.68565, 5.68573, 5.68604, 9.06844, 5.70835, 5.68785, 5.75395, 5.68577, 5.6883, 5.68568, 5.68775, 5.6896, 11.003, 5.68551, 5.97109
0.893558, 13.0671, 16.1298, 5.71352, 3.88164, -3.06268, 5.80268, 5.71352, 5.71356, 5.71367, 5.71375, 5.71406, 8.98728, 5.73665, 5.71589, 5.78287, 5.71378, 5.71628, 5.71373, 5.71635, 5.71714, 12.359, 5.71352, 6.016
0.901518, 13.616, 17.4416, 5.71628, 3.95171, -3.82562, 5.80624, 5.71628, 5.71632, 5.71643, 5.71651, 5.71682, 8.78268, 5.7396, 5.71867, 5.78625, 5.71653, 5.71898, 5.71655, 5.71992, 5.71941, 13.8552, 5.71628, 6.03968
0.909478, 15.0648, 18.7734, 5.70052, 4.13095, -3.70865, 5.79101, 5.70052, 5.70057, 5.70067, 5.70076, 5.70107, 8.48145, 5.72396, 5.70293, 5.7709, 5.70077, 5.70312, 5.70087, 5.70532, 5.70317, 15.4443, 5.70052, 6.05037
0.917438, 17.8774, 20.0805, 5.67178, 4.45841, -2.20304, 5.76262, 5.67178, 5.67182, 5.67193, 5.67201, 5.67233, 8.11482, 5.69529, 5.6742, 5.74243, 5.67202, 5.67425, 5.67224, 5.67817, 5.67398, 17.0538, 5.67178, 6.05528
0.925398, 14.2663, 21.3005, 5.63431, 4.03315, -7.03417, 5.72536, 5.63431, 5.63435, 5.63446, 5.63454, 5.63486, 7.71462, 5.65786, 5.63673, 5.70512, 5.63453, 5.63663, 5.63491, 5.64285, 5.63611, 18.5915, 5.63431, 6.06069
0.933359, 15.1799, 22.3593, 5.59121, 4.14486, -7.17939, 5.6824, 5.59121, 5.59125, 5.59135, 5.59144, 5.59175, 7.30986, 5.61477, 5.59363, 5.66212, 5.59142, 5.59334, 5.59199, 5.60254, 5.59266, 19.9544, 5.59121, 6.0724
0.941319, 9.39602, 23.1805, 5.54458, 3.3758, -13.7845, 5.63588, 5.54458, 5.54463, 5.54473, 5.54482, 5.54513, 6.92416, 5.56815, 5.54701, 5.61555, 5.54478, 5.54652, 5.5456, 5.55944, 5.54576, 21.0406, 5.54458, 6.09646
0.949279, 19.8307, 23.6975, 5.49581, 4.67234, -3.86676, 5.58719, 5.49581, 5.49585, 5.49596, 5.49604, 5.49636, 6.57423, 5.51938, 5.49824, 5.56681, 5.49599, 5.49754, 5.4971, 5.51492, 5.49675, 21.7621, 5.49581, 6.1402
0.957239, 22.2905, 23.8654, 5.44569, 4.92854, -1.57491, 5.53718, 5.44569, 5.44573, 5.44584, 5.44592, 5.44624, 6.26975, 5.46925, 5.44812, 5.51671, 5.44586, 5.44721, 5.44732, 5.46972, 5.44645, 22.0561, 5.44569, 6.21336
0.965199, 17.3048, 23.6714, 5.39467, 4.39372, -6.36662, 5.48633, 5.39467, 5.39471, 5.39482, 5.3949, 5.39522, 6.01408, 5.41822, 5.3971, 5.4657, 5.39483, 5.39598, 5.3967, 5.4241, 5.39529, 21.8942, 5.39467, 6.32927
0.973159, 17.755, 23.1407, 5.34295, 4.44466, -5.38571, 5.43491, 5.34295, 5.34299, 5.3431, 5.34318, 5.3435, 5.80569, 5.3665, 5.34538, 5.41398, 5.3431, 5.34406, 5.34544, 5.37803, 5.34346, 21.2859, 5.34295, 6.50579
0.98112, 16.3217, 22.3372, 5.29061, 4.28038, -6.01552, 5.38307, 5.29061, 5.29065, 5.29076, 5.29084, 5.29115, 5.63984, 5.31415, 5.29303, 5.36164, 5.29074, 5.29153, 5.29362, 5.33122, 5.29102, 20.2775, 5.29061, 6.76554
0.98908, 15.9831, 21.3578, 5.23764, 4.24065, -5.37463, 5.33096, 5.23764, 5.23769, 5.23779, 5.23788, 5.23819, 5.51012, 5.26118, 5.24007, 5.30868, 5.23777, 5.23841, 5.24124, 5.2833, 5.23799, 18.9458, 5.23764, 7.13533
0.99704, 15.8631, 20.3219, 5.18405, 4.22648, -4.4588, 5.27875, 5.18405, 5.18409, 5.1842, 5.18429, 5.1846, 5.40969, 5.20759, 5.18648, 5.25509, 5.18418, 5.18469, 5.1883, 5.23386, 5.18434, 17.3884, 5.18405, 7.64417
1.005, 21.7357, 19.3569, 5.12981, 4.87193, 2.3788, 5.22665, 5.12981, 5.12985, 5.12996, 5.13004, 5.13036, 5.33207, 5.15334, 5.13224, 5.20085, 5.12993, 5.13033, 5.13477, 5.18257, 5.13005, 15.7111, 5.12981, 8.31989
1.01296, 13.2256, 18.5817, 5.07491, 3.90199, -5.3562, 5.17498, 5.07491, 5.07496, 5.07506, 5.07515, 5.07546, 5.27155, 5.09845, 5.07734, 5.14595, 5.07504, 5.07536, 5.08064, 5.12917, 5.07512, 14.0168, 5.07491, 9.18445
1.02092, 17.9809, 18.0917, 5.01937, 4.47, -0.110798, 5.12414, 5.01937, 5.01942, 5.01952, 5.01961, 5.01992, 5.22327, 5.04291, 5.0218, 5.09041, 5.0195, 5.01977, 5.02593, 5.07358, 5.01955, 12.3947, 5.01937, 10.2483
1.02888, 25.0726, 17.9455, 4.96321, 5.20313, 7.12708, 5.07459, 4.96321, 4.96326, 4.96336, 4.96345, 4.96376, 5.18311, 4.98675, 4.96564, 5.03425, 4.96335, 4.96358, 4.97065, 5.01587, 4.96336, 10.9139, 4.96321, 11.5048
1.03684, 23.6246, 18.1576, 4.90647, 5.06208, 5.46699, 5.02687, 4.90647, 4.90652, 4.90662, 4.90671, 4.90702, 5.14749, 4.93, 4.9089, 4.97751, 4.90662, 4.90685, 4.91486, 4.95626, 4.9066, 9.62016, 4.90647, 12.9258
1.0448, 22.1683, 18.6963, 4.84919, 4.91613, 3.47198, 4.98157, 4.84918, 4.84923, 4.84934, 4.84942, 4.84974, 5.11324, 4.87272, 4.85162, 4.92023, 4.84935, 4.84962, 4.85859, 4.89507, 4.84929, 8.53606, 4.84919, 14.4591
1.05276, 21.6466, 19.4873, 4.79142, 4.86277, 2.15927, 4.9394, 4.79141, 4.79146, 4.79157, 4.79165, 4.79197, 5.07755, 4.81495, 4.79385, 4.86246, 4.7916, 4.79194, 4.80194, 4.8327, 4.79151, 7.66431, 4.79142, 16.0297
1.06072, 23.416, 20.4235, 4.73321, 5.04143, 2.99247, 4.90129, 4.7332, 4.73326, 4.73336, 4.73345, 4.73376, 5.03793, 4.75675, 4.73564, 4.80425, 4.73342, 4.7339, 4.74502, 4.76956, 4.73328, 6.99235, 4.73321, 17.5445
1.06868, 22.6725, 21.379, 4.67463, 4.96714, 1.29348, 4.86857, 4.67461, 4.67468, 4.67478, 4.67487, 4.67518, 4.9924, 4.69817, 4.67706, 4.74567, 4.67488, 4.67556, 4.68804, 4.70601, 4.67469, 6.49781, 4.67463, 18.9002
1.07664, 20.2644, 22.2253, 4.61574, 4.71851, -1.96095, 4.84325, 4.61572, 4.61579, 4.61589, 4.61598, 4.61629, 4.93957, 4.63928, 4.61817, 4.68677, 4.61604, 4.61702, 4.63134, 4.64239, 4.61579, 6.15334, 4.61574, 19.9946
1.0846, 23.5408, 22.8476, 4.55659, 5.0538, 0.693211, 4.82848, 4.55655, 4.55664, 4.55674, 4.55683, 4.55714, 4.87875, 4.58012, 4.55902, 4.6276, 4.55695, 4.55836, 4.57554, 4.57891, 4.55663, 5.93058, 4.55659, 20.7382
1.09256, 17.7188, 23.1599, 4.49725, 4.44058, -5.4411, 4.82892, 4.49719, 4.49729, 4.4974, 4.49748, 4.49779, 4.81004, 4.52078, 4.49967, 4.56823, 4.49768, 4.49967, 4.52168, 4.51574, 4.49728, 5.80284, 4.49725, 21.0661
1.10052, 21.6826, 23.1148, 4.43775, 4.86647, -1.43228, 4.85117, 4.43768, 4.43779, 4.4379, 4.43798, 4.4383, 4.73425, 4.46128, 4.44018, 4.5087, 4.43828, 4.44103, 4.47152, 4.45296, 4.43777, 5.74658, 4.43775, 20.9454
1.10848, 12.4422, 22.7098, 4.37814, 3.80029, -10.2676, 4.90392, 4.37805, 4.37819, 4.37829, 4.37838, 4.37869, 4.65276, 4.40167, 4.38057, 4.44903, 4.3788, 4.38254, 4.42795, 4.3906, 4.37816, 5.74191, 4.37814, 20.3805
1.11644, 16.2067, 21.9855, 4.31845, 4.26693, -5.77882, 4.99771, 4.31833, 4.31849, 4.3186, 4.31868, 4.319, 4.56734, 4.34198, 4.32088, 4.38924, 4.31927, 4.32423, 4.39548, 4.32862, 4.31846, 5.77256, 4.31845, 19.4117
1.1244, 18.1345, 21.0203, 4.25867, 4.48715, -2.8858, 5.14416, 4.25852, 4.25872, 4.25882, 4.25891, 4.25922, 4.4799, 4.28221, 4.2611, 4.32933, 4.2597, 4.26616, 4.3808, 4.26698, 4.25869, 5.82542, 4.25867, 18.1103
1.13236, 20.1394, 19.919, 4.1988, 4.70526, 0.220425, 5.35443, 4.19859, 4.19884, 4.19895, 4.19903, 4.19935, 4.39221, 4.22233, 4.20123, 4.26925, 4.20008, 4.20833, 4.39335, 4.20558, 4.19881, 5.89013, 4.1988, 16.5691
1.14032, 18.3076, 18.7991, 4.13876, 4.50639, -0.491474, 5.63714, 4.1385, 4.13881, 4.13891, 4.139, 4.13931, 4.30577, 4.16229, 4.14119, 4.20895, 4.14038, 4.1507, 4.4457, 4.1443, 4.13877, 5.95861, 4.13876, 14.8907
1.14828, 15.488, 17.7763, 4.07848, 4.18186, -2.28834, 5.99583, 4.07814, 4.07852, 4.07863, 4.07871, 4.07903, 4.22162, 4.10201, 4.08091, 4.1483, 4.08054, 4.0932, 4.55345, 4.08301, 4.07849, 6.02476, 4.07848, 13.1765
1.15624, 20.9783, 16.9508, 4.01781, 4.79357, 4.02748, 6.42645, 4.01737, 4.01786, 4.01796, 4.01805, 4.01836, 4.14035, 4.04134, 4.02024, 4.08716, 4.02046, 4.03571, 4.7345, 4.02152, 4.01782, 6.08416, 4.01781, 11.5161
1.1642, 20.149, 16.396, 3.95657, 4.70627, 3.75297, 6.91535, 3.95601, 3.95661, 3.95672, 3.9568, 3.95712, 4.06204, 3.9801, 3.959, 4.02533, 3.96002, 3.97802, 5.00732, 3.9596, 3.95657, 6.13377, 3.95657, 9.98014
1.17216, 13.5001, 16.1509, 3.8945, 3.93701, -2.65082, 7.43852, 3.89379, 3.89454, 3.89465, 3.89473, 3.89505, 3.98639, 3.91803, 3.89693, 3.96256, 3.89904, 3.9199, 5.38826, 3.89698, 3.8945, 6.17165, 3.8945, 8.61666
1.18012, 17.2857, 16.2171, 3.83131, 4.39155, 1.06864, 7.96246, 3.83043, 3.83136, 3.83146, 3.83155, 3.83186, 3.91281, 3.85484, 3.83374, 3.89856, 3.83735, 3.86103, 5.88789, 3.83334, 3.83131, 6.19659, 3.83131, 7.45062
1.18808, 14.6903, 16.5593, 3.76665, 4.08537, -1.86905, 8.44686, 3.76554, 3.7667, 3.7668, 3.76689, 3.7672, 3.84047, 3.79019, 3.76908, 3.833, 3.77471, 3.80105, 6.50697, 3.76831, 3.76666, 6.20766, 3.76665, 6.48657
1.19604, 18.8075, 17.1103, 3.70014, 4.56152, 1.69721, 8.84892, 3.69876, 3.70018, 3.70029, 3.70037, 3.70069, 3.76848, 3.72367, 3.70257, 3.76553, 3.7109, 3.73955, 7.23267, 3.70149, 3.70014, 6.20386, 3.70014, 5.71308
1.204, 14.62, 17.7785, 3.63137, 4.07676, -3.15854, 9.12874, 3.62965, 3.63141, 3.63151, 3.6316, 3.63191, 3.69593, 3.6549, 3.63379, 3.69577, 3.64564, 3.67612, 8.03611, 3.63246, 3.63137, 6.18383, 3.63137, 5.10794
1.21196, 23.4252, 18.4586, 3.55993, 5.04234, 4.96656, 9.25479, 3.55783, 3.55998, 3.56008, 3.56017, 3.56048, 3.62199, 3.58347, 3.56236, 3.62339, 3.57868, 3.61034, 8.87215, 3.56083, 3.55993, 6.14566, 3.55993, 4.64332
1.21992, 11.4742, 19.0424, 3.48549, 3.67073, -7.56814, 9.20845, 3.48291, 3.48553, 3.48564, 3.48572, 3.48604, 3.54591, 3.50902, 3.48792, 3.54809, 3.50975, 3.54184, 9.68211, 3.48622, 3.48549, 6.08696, 3.48549, 4.29005
1.22788, 22.4727, 19.4309, 3.40776, 4.94699, 3.04178, 8.98676, 3.40463, 3.40781, 3.40791, 3.408, 3.40831, 3.46716, 3.43129, 3.41019, 3.46969, 3.43857, 3.47033, 10.3994, 3.40835, 3.40776, 6.00508, 3.40776, 4.02077
1.23584, 24.396, 19.5449, 3.32658, 5.1377, 4.85109, 8.60274, 3.32278, 3.32662, 3.32673, 3.32681, 3.32713, 3.38534, 3.35011, 3.32901, 3.38811, 3.3649, 3.39563, 10.9576, 3.32706, 3.32658, 5.89746, 3.32658, 3.81183
1.2438, 11.9148, 19.333, 3.24193, 3.73025, -7.41822, 8.0834, 3.23735, 3.24197, 3.24208, 3.24216, 3.24248, 3.30029, 3.26546, 3.24436, 3.30342, 3.28849, 3.31771, 11.2996, 3.24231, 3.24193, 5.76214, 3.24193, 3.64418
1.25177, 17.0042, 18.7766, 3.15395, 4.35938, -1.77242, 7.46559, 3.14846, 3.15399, 3.1541, 3.15418, 3.15449, 3.21206, 3.17748, 3.15637, 3.2159, 3.20916, 3.2367, 11.3859, 3.15425, 3.15395, 5.59825, 3.15395, 3.50336
1.25973, 18.1798, 17.8908, 3.06296, 4.49219, 0.288971, 6.79103, 3.05642, 3.063, 3.06311, 3.06319, 3.06351, 3.12092, 3.08649, 3.06539, 3.12602, 3.1268, 3.15294, 11.2011, 3.06321, 3.06296, 5.4064, 3.06296, 3.37912
1.26769, 24.7767, 16.7211, 2.96947, 5.17462, 8.05569, 6.10091, 2.96169, 2.96951, 2.96962, 2.9697, 2.97002, 3.02731, 2.993, 2.9719, 3.03442, 3.04141, 3.06692, 10.7557, 2.96966, 2.96947, 5.18895, 2.96947, 3.26462
1.27565, 16.5917, 15.3363, 2.87411, 4.31181, 1.25545, 5.43146, 2.86489, 2.87415, 2.87426, 2.87434, 2.87466, 2.93186, 2.89764, 2.87654, 2.94195, 2.95314, 2.97934, 10.0845, 2.87426, 2.87411, 4.95005, 2.87411, 3.15568
1.28361, 11.6063, 13.8193, 2.77765, 3.68867, -2.21306, 4.81082, 2.76677, 2.77769, 2.7778, 2.77789, 2.7782, 2.83533, 2.80118, 2.78008, 2.84956, 2.86233, 2.89107, 9.24132, 2.77777, 2.77765, 4.69539, 2.77765, 3.05004
1.29157, 16.5741, 12.257, 2.68094, 4.30977, 4.31709, 4.25763, 2.66812, 2.68098, 2.68109, 2.68117, 2.68149, 2.73856, 2.70447, 2.68337, 2.75832, 2.76954, 2.80319, 8.29077, 2.68103, 2.68094, 4.43185, 2.68094, 2.94673
1.29953, 7.19967, 10.7304, 2.58484, 3.0331, -3.53069, 3.7812, 2.56978, 2.58488, 2.58499, 2.58507, 2.58539, 2.6424, 2.60837, 2.58727, 2.66931, 2.67556, 2.71706, 7.29923, 2.58491, 2.58484, 4.16687, 2.58484, 2.84559
1.30749, 11.348, 9.30737, 2.4902, 3.65349, 2.04063, 3.38285, 2.47254, 2.49024, 2.49035, 2.49043, 2.49074, 2.54771, 2.51373, 2.49262, 2.58361, 2.58138, 2.63451, 6.32698, 2.49025, 2.4902, 3.90778, 2.4902, 2.74693
1.31545, 9.41622, 8.03884, 2.39779, 3.37879, 1.37738, 3.05801, 2.37714, 2.39784, 2.39794, 2.39803, 2.39834, 2.45527, 2.42133, 2.40022, 2.50218, 2.48823, 2.55816, 5.42212, 2.39784, 2.39779, 3.66121, 2.39779, 2.65125
1.32341, 14.8932, 6.95754, 2.30832, 4.11014, 7.93568, 2.79844, 2.2842, 2.30836, 2.30847, 2.30855, 2.30886, 2.36576, 2.33185, 2.31074, 2.42589, 2.39753, 2.492, 4.61759, 2.30835, 2.30832, 3.4325, 2.30832, 2.55908
1.33137, 14.0826, 6.08035, 2.22231, 4.01031, 8.00221, 2.59435, 2.19421, 2.22236, 2.22246, 2.22255, 2.22286, 2.27973, 2.24584, 2.22474, 2.35541, 2.31088, 2.44234, 3.93058, 2.22234, 2.22231, 3.2254, 2.22231, 2.47089
1.33933, 17.4217, 5.41316, 2.14021, 4.40701, 12.0086, 2.436, 2.10753, 2.14026, 2.14036, 2.14045, 2.14076, 2.19761, 2.16374, 2.14264, 2.29128, 2.23017, 2.41906, 3.36466, 2.14023, 2.14021, 3.04189, 2.14021, 2.38704
1.34729, 11.3281, 4.95682, 2.0623, 3.65077, 6.37129, 2.3147, 2.02438, 2.06234, 2.06245, 2.06253, 2.06284, 2.11967, 2.08582, 2.06472, 2.23381, 2.15757, 2.43737, 2.9128, 2.06231, 2.0623, 2.88228, 2.0623, 2.30775
1.35525, 9.98555, 4.71387, 1.98874, 3.46202, 5.27168, 2.22342, 1.94484, 1.98878, 1.98889, 1.98897, 1.98928, 2.04609, 2.01226, 1.99116, 2.18318, 2.09567, 2.51985, 2.5613, 1.98874, 1.98874, 2.74544, 1.98874, 2.23314
1.36321, 10.2165, 4.69451, 1.91959, 3.4952, 5.52194, 2.15673, 1.86889, 1.91963, 1.91974, 1.91982, 1.92014, 1.97692, 1.94311, 1.92202, 2.1394, 2.04761, 2.6985, 2.29323, 1.9196, 1.91959, 2.62914, 1.91959, 2.16319
1.37117, 8.45479, 4.92112, 1.85484, 3.23339, 3.53367, 2.11063, 1.79642, 1.85489, 1.85499, 1.85508, 1.85539, 1.91214, 1.87835, 1.85727, 2.10239, 2.01709, 3.01636, 2.09122, 1.85485, 1.85484, 2.53046, 1.85484, 2.09781
1.37913, 9.04957, 5.43036, 1.79441, 3.32409, 3.6192, 2.08202, 1.72727, 1.79446, 1.79456, 1.79465, 1.79496, 1.85167, 1.8179, 1.79683, 2.07196, 2.00836, 3.52789, 1.9394, 1.79442, 1.79441, 2.44621, 1.79441, 2.03685
1.38709, 18.0301, 6.27202, 1.73819, 4.4755, 11.758, 2.06826, 1.66122, 1.73823, 1.73834, 1.73842, 1.73874, 1.79538, 1.76166, 1.74061, 2.04788, 2.02597, 4.29725, 1.82443, 1.73819, 1.73819, 2.37321, 1.73819, 1.98012
1.39505, 14.9361, 7.50388, 1.68605, 4.11535, 7.4322, 2.06667, 1.59802, 1.68609, 1.68619, 1.68628, 1.68659, 1.74314, 1.70947, 1.68846, 2.02987, 2.07436, 5.39356, 1.7358, 1.68605, 1.68605, 2.30858, 1.68605, 1.92743
1.40301, 17.7679, 9.1824, 1.63785, 4.44611, 8.58547, 2.07424, 1.53745, 1.63789, 1.638, 1.63808, 1.63839, 1.69481, 1.66122, 1.64025, 2.01764, 2.15717, 6.88261, 1.66569, 1.63785, 1.63785, 2.24989, 1.63785, 1.87856
1.41097, 20.2349, 11.3496, 1.59348, 4.71539, 8.88531, 2.08745, 1.47926, 1.59352, 1.59363, 1.59371, 1.59402, 1.65025, 1.61677, 1.59587, 2.01093, 2.27637, 8.81519, 1.60859, 1.59348, 1.59348, 2.19524, 1.59348, 1.83332
1.41893, 25.4594, 14.0176, 1.55283, 5.24017, 11.4417, 2.10235, 1.42323, 1.55287, 1.55298, 1.55306, 1.55337, 1.60934, 1.57602, 1.55521, 2.00948, 2.43139, 11.2128, 1.56079, 1.55283, 1.55283, 2.14325, 1.55283, 1.79154
1.42689, 24.7171, 17.1535, 1.51582, 5.16886, 7.56362, 2.11479, 1.36916, 1.51586, 1.51596, 1.51605, 1.51636, 1.57199, 1.53886, 1.51818, 2.01306, 2.61826, 14.0538, 1.51989, 1.51582, 1.51582, 2.09305, 1.51582, 1.75306
1.43485, 25.4622, 20.6668, 1.48237, 5.24044, 4.79539, 2.12075, 1.31687, 1.48241, 1.48251, 1.4826, 1.4829, 1.5381, 1.50523, 1.48471, 2.02147, 2.8292, 17.2613, 1.48439, 1.48237, 1.48237, 2.04422, 1.48237, 1.71776
1.44281, 28.2369, 24.4056, 1.45242, 5.49881, 3.83136, 2.11685, 1.26619, 1.45246, 1.45256, 1.45264, 1.45294, 1.50762, 1.47505, 1.45474, 2.03455, 3.0527, 20.6993, 1.45339, 1.45242, 1.45242, 1.99667, 1.45242, 1.68553
1.45077, 27.6859, 28.1603, 1.4259, 5.44848, -0.47439, 2.10066, 1.217, 1.42594, 1.42604, 1.42612, 1.42642, 1.48046, 1.44827, 1.4282, 2.05216, 3.27421, 24.1753, 1.42636, 1.4259, 1.4259, 1.95059, 1.4259, 1.6563
1.45873, 34.4016, 31.6812, 1.40275, 6.03337, 2.7204, 2.07107, 1.16916, 1.40279, 1.40289, 1.40297, 1.40327, 1.45657, 1.42482, 1.40503, 2.07418, 3.47755, 27.4565, 1.40296, 1.40275, 1.40275, 1.90634, 1.40275, 1.63002
1.46669, 34.472, 34.7033, 1.38288, 6.03921, -0.231297, 2.02837, 1.12257, 1.38291, 1.38301, 1.38309, 1.38338, 1.43587, 1.4046, 1.38514, 2.10053, 3.64672, 30.293, 1.38297, 1.38288, 1.38288, 1.8644, 1.38288, 1.60665
1.47465, 25.805, 36.9801, 1.36616, 5.27304, -11.1751, 1.97422, 1.07715, 1.3662, 1.3663, 1.36637, 1.36666, 1.41827, 1.38752, 1.36842, 2.13111, 3.76794, 32.4496, 1.3662, 1.36616, 1.36616, 1.82528, 1.36616, 1.58616
1.48261, 38.9608, 38.317, 1.35248, 6.40007, 0.643887, 1.91138, 1.03279, 1.35252, 1.35261, 1.35269, 1.35297, 1.40365, 1.37344, 1.35474, 2.16585, 3.83147, 33.7374, 1.3525, 1.35248, 1.35248, 1.78946, 1.35248, 1.56851
1.49057, 30.2458, 38.5989, 1.34168, 5.67854, -8.35311, 1.84332, 0.989429, 1.34171, 1.3418, 1.34188, 1.34216, 1.39189, 1.36224, 1.34396, 2.20468, 3.83285, 34.0415, 1.34168, 1.34168, 1.34168, 1.75739, 1.34168, 1.55368
1.49853, 23.7871, 37.8078, 1.33359, 5.0781, -14.0207, 1.77379, 0.946993, 1.33363, 1.33372, 1.33379, 1.33406, 1.38288, 1.35377, 1.33592, 2.24755, 3.77343, 33.3373, 1.33359, 1.33359, 1.33359, 1.72941, 1.33359, 1.54164
