   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_24.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
25.1116, 0, 6.22822e-12, 6.22822e-12, 1.41421, -6.22822e-12, 6.22822e-12, 0, 6.22822e-12, 6.22822e-12, 6.22822e-12, 6.22822e-12, 6.22822e-12, 6.22822e-12, 6.22822e-12, 6.22822e-12, 6.22822e-12, 6.22822e-12, 6.22822e-12, 6.22822e-12, 6.22822e-12, 6.22822e-12, 6.22822e-12, 6.22822e-12
25.1199, 0, 9.27462e-12, 9.27462e-12, 1.41421, -9.27462e-12, 9.27462e-12, 0, 9.27462e-12, 9.27462e-12, 9.27462e-12, 9.27462e-12, 9.27462e-12, 9.27462e-12, 9.27462e-12, 9.27462e-12, 9.27462e-12, 9.27462e-12, 9.27462e-12, 9.27462e-12, 9.27462e-12, 9.27462e-12, 9.27462e-12, 9.27462e-12
25.1282, 1, 1.27031e-11, 1.27031e-11, 1.73205, 1, 1.27031e-11, 0, 1.27031e-11, 1.27031e-11, 1.27031e-11, 1.27031e-11, 1.27031e-11, 1.27031e-11, 1.27031e-11, 1.27031e-11, 1.27031e-11, 1.27031e-11, 1.27031e-11, 1.27031e-11, 1.27031e-11, 1.27031e-11, 1.27031e-11, 1.27031e-11
25.1365, 0, 1.64455e-11, 1.64455e-11, 1.41421, -1.64455e-11, 1.64455e-11, 0, 1.64455e-11, 1.64455e-11, 1.64455e-11, 1.64455e-11, 1.64455e-11, 1.64455e-11, 1.64455e-11, 1.64455e-11, 1.64455e-11, 1.64455e-11, 1.64455e-11, 1.64455e-11, 1.64455e-11, 1.64455e-11, 1.64455e-11, 1.64455e-11
25.1448, 0.844896, 2.04346e-11, 2.04346e-11, 1.68668, 0.844896, 2.04346e-11, 0, 2.04346e-11, 2.04346e-11, 2.04346e-11, 2.04346e-11, 2.04346e-11, 2.04346e-11, 2.04346e-11, 2.04346e-11, 2.04346e-11, 2.04346e-11, 2.04346e-11, 2.04346e-11, 2.04346e-11, 2.04346e-11, 2.04346e-11, 2.04346e-11
25.1531, 0.155104, 2.45569e-11, 2.45569e-11, 1.46803, 0.155104, 2.45569e-11, 0, 2.45569e-11, 2.45569e-11, 2.45569e-11, 2.45569e-11, 2.45569e-11, 2.45569e-11, 2.45569e-11, 2.45569e-11, 2.45569e-11, 2.45569e-11, 2.45569e-11, 2.45569e-11, 2.45569e-11, 2.45569e-11, 2.45569e-11, 2.45569e-11
25.1614, 1.84019, 2.88038e-11, 2.88038e-11, 1.95964, 1.84019, 2.88038e-11, 0, 2.88038e-11, 2.88038e-11, 2.88038e-11, 2.88038e-11, 2.88038e-11, 2.88038e-11, 2.88038e-11, 2.88038e-11, 2.88038e-11, 2.88038e-11, 2.88038e-11, 2.88038e-11, 2.88038e-11, 2.88038e-11, 2.88038e-11, 2.88038e-11
25.1696, 0.159812, 3.3119e-11, 3.3119e-11, 1.46963, 0.159812, 3.3119e-11, 0, 3.3119e-11, 3.3119e-11, 3.3119e-11, 3.3119e-11, 3.3119e-11, 3.3119e-11, 3.3119e-11, 3.3119e-11, 3.3119e-11, 3.3119e-11, 3.3119e-11, 3.3119e-11, 3.3119e-11, 3.3119e-11, 3.3119e-11, 3.3119e-11
25.1779, 0.83544, 3.74071e-11, 3.74071e-11, 1.68388, 0.83544, 3.74071e-11, 0, 3.74071e-11, 3.74071e-11, 3.74071e-11, 3.74071e-11, 3.74071e-11, 3.74071e-11, 3.74071e-11, 3.74071e-11, 3.74071e-11, 3.74071e-11, 3.74071e-11, 3.74071e-11, 3.74071e-11, 3.74071e-11, 3.74071e-11, 3.74071e-11
25.1862, 0.16456, 4.16858e-11, 4.16858e-11, 1.47124, 0.16456, 4.16858e-11, 0, 4.16858e-11, 4.16858e-11, 4.16858e-11, 4.16858e-11, 4.16858e-11, 4.16858e-11, 4.16858e-11, 4.16858e-11, 4.16858e-11, 4.16858e-11, 4.16858e-11, 4.16858e-11, 4.16858e-11, 4.16858e-11, 4.16858e-11, 4.16858e-11
25.1945, 0, 4.58283e-11, 4.58283e-11, 1.41421, -4.58283e-11, 4.58283e-11, 0, 4.58283e-11, 4.58283e-11, 4.58283e-11, 4.58283e-11, 4.58283e-11, 4.58283e-11, 4.58283e-11, 4.58283e-11, 4.58283e-11, 4.58283e-11, 4.58283e-11, 4.58283e-11, 4.58283e-11, 4.58283e-11, 4.58283e-11, 4.58283e-11
25.2028, 0, 4.98072e-11, 4.98072e-11, 1.41421, -4.98072e-11, 4.98072e-11, 0, 4.98072e-11, 4.98072e-11, 4.98072e-11, 4.98072e-11, 4.98072e-11, 4.98072e-11, 4.98072e-11, 4.98072e-11, 4.98072e-11, 4.98072e-11, 4.98072e-11, 4.98072e-11, 4.98072e-11, 4.98072e-11, 4.98072e-11, 4.98072e-11
25.2111, 0, 5.3678e-11, 5.3678e-11, 1.41421, -5.3678e-11, 5.3678e-11, 0, 5.3678e-11, 5.3678e-11, 5.3678e-11, 5.3678e-11, 5.3678e-11, 5.3678e-11, 5.3678e-11, 5.3678e-11, 5.3678e-11, 5.3678e-11, 5.3678e-11, 5.3678e-11, 5.3678e-11, 5.3678e-11, 5.3678e-11, 5.3678e-11
25.2194, 0, 5.73326e-11, 5.73326e-11, 1.41421, -5.73326e-11, 5.73326e-11, 0, 5.73326e-11, 5.73326e-11, 5.73326e-11, 5.73326e-11, 5.73326e-11, 5.73326e-11, 5.73326e-11, 5.73326e-11, 5.73326e-11, 5.73326e-11, 5.73326e-11, 5.73326e-11, 5.73326e-11, 5.73326e-11, 5.73326e-11, 5.73326e-11
25.2277, 0, 6.06844e-11, 6.06844e-11, 1.41421, -6.06844e-11, 6.06844e-11, 0, 6.06844e-11, 6.06844e-11, 6.06844e-11, 6.06844e-11, 6.06844e-11, 6.06844e-11, 6.06844e-11, 6.06844e-11, 6.06844e-11, 6.06844e-11, 6.06844e-11, 6.06844e-11, 6.06844e-11, 6.06844e-11, 6.06844e-11, 6.06844e-11
25.2359, 0, 6.37545e-11, 6.37545e-11, 1.41421, -6.37545e-11, 6.37545e-11, 0, 6.37545e-11, 6.37545e-11, 6.37545e-11, 6.37545e-11, 6.37545e-11, 6.37545e-11, 6.37545e-11, 6.37545e-11, 6.37545e-11, 6.37545e-11, 6.37545e-11, 6.37545e-11, 6.37545e-11, 6.37545e-11, 6.37545e-11, 6.37545e-11
25.2442, 0, 6.65714e-11, 6.65714e-11, 1.41421, -6.65714e-11, 6.65714e-11, 0, 6.65714e-11, 6.65714e-11, 6.65714e-11, 6.65714e-11, 6.65714e-11, 6.65714e-11, 6.65714e-11, 6.65714e-11, 6.65714e-11, 6.65714e-11, 6.65714e-11, 6.65714e-11, 6.65714e-11, 6.65714e-11, 6.65714e-11, 6.65714e-11
25.2525, 1, 6.90632e-11, 6.90632e-11, 1.73205, 1, 6.90632e-11, 0, 6.90632e-11, 6.90632e-11, 6.90632e-11, 6.90632e-11, 6.90632e-11, 6.90632e-11, 6.90632e-11, 6.90632e-11, 6.90632e-11, 6.90632e-11, 6.90632e-11, 6.90632e-11, 6.90632e-11, 6.90632e-11, 6.90632e-11, 6.90632e-11
25.2608, 1, 7.11819e-11, 7.11819e-11, 1.73205, 1, 7.11819e-11, 0, 7.11819e-11, 7.11819e-11, 7.11819e-11, 7.11819e-11, 7.11819e-11, 7.11819e-11, 7.11819e-11, 7.11819e-11, 7.11819e-11, 7.11819e-11, 7.11819e-11, 7.11819e-11, 7.11819e-11, 7.11819e-11, 7.11819e-11, 7.11819e-11
25.2691, 0, 7.29521e-11, 7.29521e-11, 1.41421, -7.29521e-11, 7.29521e-11, 0, 7.29521e-11, 7.29521e-11, 7.29521e-11, 7.29521e-11, 7.29521e-11, 7.29521e-11, 7.29521e-11, 7.29521e-11, 7.29521e-11, 7.29521e-11, 7.29521e-11, 7.29521e-11, 7.29521e-11, 7.29521e-11, 7.29521e-11, 7.29521e-11
25.2774, 0, 7.43668e-11, 7.43668e-11, 1.41421, -7.43668e-11, 7.43668e-11, 0, 7.43668e-11, 7.43668e-11, 7.43668e-11, 7.43668e-11, 7.43668e-11, 7.43668e-11, 7.43668e-11, 7.43668e-11, 7.43668e-11, 7.43668e-11, 7.43668e-11, 7.43668e-11, 7.43668e-11, 7.43668e-11, 7.43668e-11, 7.43668e-11
25.2857, 0, 7.54163e-11, 7.54163e-11, 1.41421, -7.54163e-11, 7.54163e-11, 0, 7.54163e-11, 7.54163e-11, 7.54163e-11, 7.54163e-11, 7.54163e-11, 7.54163e-11, 7.54163e-11, 7.54163e-11, 7.54163e-11, 7.54163e-11, 7.54163e-11, 7.54163e-11, 7.54163e-11, 7.54163e-11, 7.54163e-11, 7.54163e-11
25.294, 0, 7.61879e-11, 7.61879e-11, 1.41421, -7.61879e-11, 7.61879e-11, 0, 7.61879e-11, 7.61879e-11, 7.61879e-11, 7.61879e-11, 7.61879e-11, 7.61879e-11, 7.61879e-11, 7.61879e-11, 7.61879e-11, 7.61879e-11, 7.61879e-11, 7.61879e-11, 7.61879e-11, 7.61879e-11, 7.61879e-11, 7.61879e-11
25.3022, 0, 7.65077e-11, 7.65077e-11, 1.41421, -7.65077e-11, 7.65077e-11, 0, 7.65077e-11, 7.65077e-11, 7.65077e-11, 7.65077e-11, 7.65077e-11, 7.65077e-11, 7.65077e-11, 7.65077e-11, 7.65077e-11, 7.65077e-11, 7.65077e-11, 7.65077e-11, 7.65077e-11, 7.65077e-11, 7.65077e-11, 7.65077e-11
25.3105, 0, 7.64237e-11, 7.64237e-11, 1.41421, -7.64237e-11, 7.64237e-11, 0, 7.64237e-11, 7.64237e-11, 7.64237e-11, 7.64237e-11, 7.64237e-11, 7.64237e-11, 7.64237e-11, 7.64237e-11, 7.64237e-11, 7.64237e-11, 7.64237e-11, 7.64237e-11, 7.64237e-11, 7.64237e-11, 7.64237e-11, 7.64237e-11
25.3188, 0, 7.59852e-11, 7.59852e-11, 1.41421, -7.59852e-11, 7.59852e-11, 0, 7.59852e-11, 7.59852e-11, 7.59852e-11, 7.59852e-11, 7.59852e-11, 7.59852e-11, 7.59852e-11, 7.59852e-11, 7.59852e-11, 7.59852e-11, 7.59852e-11, 7.59852e-11, 7.59852e-11, 7.59852e-11, 7.59852e-11, 7.59852e-11
25.3271, 0, 7.5256e-11, 7.5256e-11, 1.41421, -7.5256e-11, 7.5256e-11, 0, 7.5256e-11, 7.5256e-11, 7.5256e-11, 7.5256e-11, 7.5256e-11, 7.5256e-11, 7.5256e-11, 7.5256e-11, 7.5256e-11, 7.5256e-11, 7.5256e-11, 7.5256e-11, 7.5256e-11, 7.5256e-11, 7.5256e-11, 7.5256e-11
25.3354, 0, 7.41989e-11, 7.41989e-11, 1.41421, -7.41989e-11, 7.41989e-11, 0, 7.41989e-11, 7.41989e-11, 7.41989e-11, 7.41989e-11, 7.41989e-11, 7.41989e-11, 7.41989e-11, 7.41989e-11, 7.41989e-11, 7.41989e-11, 7.41989e-11, 7.41989e-11, 7.41989e-11, 7.41989e-11, 7.41989e-11, 7.41989e-11
25.3437, 1, 7.28198e-11, 7.28198e-11, 1.73205, 1, 7.28198e-11, 0, 7.28198e-11, 7.28198e-11, 7.28198e-11, 7.28198e-11, 7.28198e-11, 7.28198e-11, 7.28198e-11, 7.28198e-11, 7.28198e-11, 7.28198e-11, 7.28198e-11, 7.28198e-11, 7.28198e-11, 7.28198e-11, 7.28198e-11, 7.28198e-11
25.352, 0, 7.11219e-11, 7.11219e-11, 1.41421, -7.11219e-11, 7.11219e-11, 0, 7.11219e-11, 7.11219e-11, 7.11219e-11, 7.11219e-11, 7.11219e-11, 7.11219e-11, 7.11219e-11, 7.11219e-11, 7.11219e-11, 7.11219e-11, 7.11219e-11, 7.11219e-11, 7.11219e-11, 7.11219e-11, 7.11219e-11, 7.11219e-11
25.3603, 0, 6.90978e-11, 6.90978e-11, 1.41421, -6.90978e-11, 6.90978e-11, 0, 6.90978e-11, 6.90978e-11, 6.90978e-11, 6.90978e-11, 6.90978e-11, 6.90978e-11, 6.90978e-11, 6.90978e-11, 6.90978e-11, 6.90978e-11, 6.90978e-11, 6.90978e-11, 6.90978e-11, 6.90978e-11, 6.90978e-11, 6.90978e-11
25.3685, 0.779871, 6.6841e-11, 6.6841e-11, 1.66729, 0.779871, 6.6841e-11, 0, 6.6841e-11, 6.6841e-11, 6.6841e-11, 6.6841e-11, 6.6841e-11, 6.6841e-11, 6.6841e-11, 6.6841e-11, 6.6841e-11, 6.6841e-11, 6.6841e-11, 6.6841e-11, 6.6841e-11, 6.6841e-11, 6.6841e-11, 6.6841e-11
25.3768, 0.220129, 6.43891e-11, 6.43891e-11, 1.49001, 0.220129, 6.43891e-11, 0, 6.43891e-11, 6.43891e-11, 6.43891e-11, 6.43891e-11, 6.43891e-11, 6.43891e-11, 6.43891e-11, 6.43891e-11, 6.43891e-11, 6.43891e-11, 6.43891e-11, 6.43891e-11, 6.43891e-11, 6.43891e-11, 6.43891e-11, 6.43891e-11
25.3851, 0, 6.16723e-11, 6.16723e-11, 1.41421, -6.16723e-11, 6.16723e-11, 0, 6.16723e-11, 6.16723e-11, 6.16723e-11, 6.16723e-11, 6.16723e-11, 6.16723e-11, 6.16723e-11, 6.16723e-11, 6.16723e-11, 6.16723e-11, 6.16723e-11, 6.16723e-11, 6.16723e-11, 6.16723e-11, 6.16723e-11, 6.16723e-11
25.3934, 0.772547, 5.87004e-11, 5.87004e-11, 1.6651, 0.772547, 5.87004e-11, 0, 5.87004e-11, 5.87004e-11, 5.87004e-11, 5.87004e-11, 5.87004e-11, 5.87004e-11, 5.87004e-11, 5.87004e-11, 5.87004e-11, 5.87004e-11, 5.87004e-11, 5.87004e-11, 5.87004e-11, 5.87004e-11, 5.87004e-11, 5.87004e-11
25.4017, 0.227453, 5.55365e-11, 5.55365e-11, 1.49247, 0.227453, 5.55365e-11, 0, 5.55365e-11, 5.55365e-11, 5.55365e-11, 5.55365e-11, 5.55365e-11, 5.55365e-11, 5.55365e-11, 5.55365e-11, 5.55365e-11, 5.55365e-11, 5.55365e-11, 5.55365e-11, 5.55365e-11, 5.55365e-11, 5.55365e-11, 5.55365e-11
25.41, 0, 5.22591e-11, 5.22591e-11, 1.41421, -5.22591e-11, 5.22591e-11, 0, 5.22591e-11, 5.22591e-11, 5.22591e-11, 5.22591e-11, 5.22591e-11, 5.22591e-11, 5.22591e-11, 5.22591e-11, 5.22591e-11, 5.22591e-11, 5.22591e-11, 5.22591e-11, 5.22591e-11, 5.22591e-11, 5.22591e-11, 5.22591e-11
25.4183, 0, 4.886e-11, 4.886e-11, 1.41421, -4.886e-11, 4.886e-11, 0, 4.886e-11, 4.886e-11, 4.886e-11, 4.886e-11, 4.886e-11, 4.886e-11, 4.886e-11, 4.886e-11, 4.886e-11, 4.886e-11, 4.886e-11, 4.886e-11, 4.886e-11, 4.886e-11, 4.886e-11, 4.886e-11
25.4266, 0, 4.5403e-11, 4.5403e-11, 1.41421, -4.5403e-11, 4.5403e-11, 0, 4.5403e-11, 4.5403e-11, 4.5403e-11, 4.5403e-11, 4.5403e-11, 4.5403e-11, 4.5403e-11, 4.5403e-11, 4.5403e-11, 4.5403e-11, 4.5403e-11, 4.5403e-11, 4.5403e-11, 4.5403e-11, 4.5403e-11, 4.5403e-11
25.4349, 0, 4.18626e-11, 4.18626e-11, 1.41421, -4.18626e-11, 4.18626e-11, 0, 4.18626e-11, 4.18626e-11, 4.18626e-11, 4.18626e-11, 4.18626e-11, 4.18626e-11, 4.18626e-11, 4.18626e-11, 4.18626e-11, 4.18626e-11, 4.18626e-11, 4.18626e-11, 4.18626e-11, 4.18626e-11, 4.18626e-11, 4.18626e-11
25.4431, 0.758304, 3.82822e-11, 3.82822e-11, 1.66081, 0.758304, 3.82822e-11, 0, 3.82822e-11, 3.82822e-11, 3.82822e-11, 3.82822e-11, 3.82822e-11, 3.82822e-11, 3.82822e-11, 3.82822e-11, 3.82822e-11, 3.82822e-11, 3.82822e-11, 3.82822e-11, 3.82822e-11, 3.82822e-11, 3.82822e-11, 3.82822e-11
25.4514, 0.241696, 3.47348e-11, 3.47348e-11, 1.49723, 0.241696, 3.47348e-11, 0, 3.47348e-11, 3.47348e-11, 3.47348e-11, 3.47348e-11, 3.47348e-11, 3.47348e-11, 3.47348e-11, 3.47348e-11, 3.47348e-11, 3.47348e-11, 3.47348e-11, 3.47348e-11, 3.47348e-11, 3.47348e-11, 3.47348e-11, 3.47348e-11
25.4597, 0, 3.12265e-11, 3.12265e-11, 1.41421, -3.12265e-11, 3.12265e-11, 0, 3.12265e-11, 3.12265e-11, 3.12265e-11, 3.12265e-11, 3.12265e-11, 3.12265e-11, 3.12265e-11, 3.12265e-11, 3.12265e-11, 3.12265e-11, 3.12265e-11, 3.12265e-11, 3.12265e-11, 3.12265e-11, 3.12265e-11, 3.12265e-11
25.468, 0, 2.78075e-11, 2.78075e-11, 1.41421, -2.78075e-11, 2.78075e-11, 0, 2.78075e-11, 2.78075e-11, 2.78075e-11, 2.78075e-11, 2.78075e-11, 2.78075e-11, 2.78075e-11, 2.78075e-11, 2.78075e-11, 2.78075e-11, 2.78075e-11, 2.78075e-11, 2.78075e-11, 2.78075e-11, 2.78075e-11, 2.78075e-11
25.4763, 0, 2.4457e-11, 2.4457e-11, 1.41421, -2.4457e-11, 2.4457e-11, 0, 2.4457e-11, 2.4457e-11, 2.4457e-11, 2.4457e-11, 2.4457e-11, 2.4457e-11, 2.4457e-11, 2.4457e-11, 2.4457e-11, 2.4457e-11, 2.4457e-11, 2.4457e-11, 2.4457e-11, 2.4457e-11, 2.4457e-11, 2.4457e-11
25.4846, 1, 2.12219e-11, 2.12219e-11, 1.73205, 1, 2.12219e-11, 0, 2.12219e-11, 2.12219e-11, 2.12219e-11, 2.12219e-11, 2.12219e-11, 2.12219e-11, 2.12219e-11, 2.12219e-11, 2.12219e-11, 2.12219e-11, 2.12219e-11, 2.12219e-11, 2.12219e-11, 2.12219e-11, 2.12219e-11, 2.12219e-11
25.4929, 0, 1.81521e-11, 1.81521e-11, 1.41421, -1.81521e-11, 1.81521e-11, 0, 1.81521e-11, 1.81521e-11, 1.81521e-11, 1.81521e-11, 1.81521e-11, 1.81521e-11, 1.81521e-11, 1.81521e-11, 1.81521e-11, 1.81521e-11, 1.81521e-11, 1.81521e-11, 1.81521e-11, 1.81521e-11, 1.81521e-11, 1.81521e-11
25.5012, 0, 1.52248e-11, 1.52248e-11, 1.41421, -1.52248e-11, 1.52248e-11, 0, 1.52248e-11, 1.52248e-11, 1.52248e-11, 1.52248e-11, 1.52248e-11, 1.52248e-11, 1.52248e-11, 1.52248e-11, 1.52248e-11, 1.52248e-11, 1.52248e-11, 1.52248e-11, 1.52248e-11, 1.52248e-11, 1.52248e-11, 1.52248e-11
25.5094, 0, 1.24801e-11, 1.24801e-11, 1.41421, -1.24801e-11, 1.24801e-11, 0, 1.24801e-11, 1.24801e-11, 1.24801e-11, 1.24801e-11, 1.24801e-11, 1.24801e-11, 1.24801e-11, 1.24801e-11, 1.24801e-11, 1.24801e-11, 1.24801e-11, 1.24801e-11, 1.24801e-11, 1.24801e-11, 1.24801e-11, 1.24801e-11
25.5177, 0, 9.94492e-12, 9.94492e-12, 1.41421, -9.94492e-12, 9.94492e-12, 0, 9.94492e-12, 9.94492e-12, 9.94492e-12, 9.94492e-12, 9.94492e-12, 9.94492e-12, 9.94492e-12, 9.94492e-12, 9.94492e-12, 9.94492e-12, 9.94492e-12, 9.94492e-12, 9.94492e-12, 9.94492e-12, 9.94492e-12, 9.94492e-12
25.526, 0, 7.65658e-12, 7.65658e-12, 1.41421, -7.65658e-12, 7.65658e-12, 0, 7.65658e-12, 7.65658e-12, 7.65658e-12, 7.65658e-12, 7.65658e-12, 7.65658e-12, 7.65658e-12, 7.65658e-12, 7.65658e-12, 7.65658e-12, 7.65658e-12, 7.65658e-12, 7.65658e-12, 7.65658e-12, 7.65658e-12, 7.65658e-12
25.5343, 1, 5.64953e-12, 5.64953e-12, 1.73205, 1, 5.64953e-12, 0, 5.64953e-12, 5.64953e-12, 5.64953e-12, 5.64953e-12, 5.64953e-12, 5.64953e-12, 5.64953e-12, 5.64953e-12, 5.64953e-12, 5.64953e-12, 5.64953e-12, 5.64953e-12, 5.64953e-12, 5.64953e-12, 5.64953e-12, 5.64953e-12
25.5426, 0, 3.94697e-12, 3.94697e-12, 1.41421, -3.94697e-12, 3.94697e-12, 0, 3.94697e-12, 3.94697e-12, 3.94697e-12, 3.94697e-12, 3.94697e-12, 3.94697e-12, 3.94697e-12, 3.94697e-12, 3.94697e-12, 3.94697e-12, 3.94697e-12, 3.94697e-12, 3.94697e-12, 3.94697e-12, 3.94697e-12, 3.94697e-12
25.5509, 0, 2.60799e-12, 2.60799e-12, 1.41421, -2.60799e-12, 2.60799e-12, 0, 2.60799e-12, 2.60799e-12, 2.60799e-12, 2.60799e-12, 2.60799e-12, 2.60799e-12, 2.60799e-12, 2.60799e-12, 2.60799e-12, 2.60799e-12, 2.60799e-12, 2.60799e-12, 2.60799e-12, 2.60799e-12, 2.60799e-12, 2.60799e-12
25.5592, 0, 1.50405e-12, 1.50405e-12, 1.41421, -1.50405e-12, 1.50405e-12, 0, 1.50405e-12, 1.50405e-12, 1.50405e-12, 1.50405e-12, 1.50405e-12, 1.50405e-12, 1.50405e-12, 1.50405e-12, 1.50405e-12, 1.50405e-12, 1.50405e-12, 1.50405e-12, 1.50405e-12, 1.50405e-12, 1.50405e-12, 1.50405e-12
25.5675, 0, 6.76778e-13, 6.76778e-13, 1.41421, -6.76778e-13, 6.76778e-13, 0, 6.76778e-13, 6.76778e-13, 6.76778e-13, 6.76778e-13, 6.76778e-13, 6.76778e-13, 6.76778e-13, 6.76778e-13, 6.76778e-13, 6.76778e-13, 6.76778e-13, 6.76778e-13, 6.76778e-13, 6.76778e-13, 6.76778e-13, 6.76778e-13
25.5757, 0, 1.69195e-13, 1.69195e-13, 1.41421, -1.69195e-13, 1.69195e-13, 0, 1.69195e-13, 1.69195e-13, 1.69195e-13, 1.69195e-13, 1.69195e-13, 1.69195e-13, 1.69195e-13, 1.69195e-13, 1.69195e-13, 1.69195e-13, 1.69195e-13, 1.69195e-13, 1.69195e-13, 1.69195e-13, 1.69195e-13, 1.69195e-13
25.584, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.5923, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.6006, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.6089, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.6172, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.6255, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.6338, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.642, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.6503, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.6586, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.6669, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.6752, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.6835, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.6918, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.7001, 1, 0, 0, 1.73205, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.7083, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.7166, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.7249, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.7332, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.7415, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.7498, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.7581, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.7664, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.7746, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.7829, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.7912, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.7995, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.8078, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.8161, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.8244, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.8327, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.8409, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.8492, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.8575, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
