   PIQUANT 0.0.0-main  ps__0246_0688790088_000PTFE_shot_1.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cl_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
21.9459, 0, 0.0461407, 0.0283856, 1.41421, -0.0461407, 0, 0.0283856, 0.0283856, 0.0283856, 0.0283856, 0.0283856, 0.0283856, 0.0283856, 0.0283856, 0.0283856, 0.0283856, 0.0283902, 0.0283856, 0.046136, 0.0283856
21.9533, 0, 0.0446696, 0.0271885, 1.41421, -0.0446696, 0, 0.0271885, 0.0271885, 0.0271885, 0.0271885, 0.0271885, 0.0271885, 0.0271885, 0.0271885, 0.0271885, 0.0271885, 0.027194, 0.0271885, 0.0446641, 0.0271885
21.9607, 0, 0.0425756, 0.0253643, 1.41421, -0.0425756, 0, 0.0253643, 0.0253643, 0.0253643, 0.0253643, 0.0253643, 0.0253643, 0.0253643, 0.0253643, 0.0253643, 0.0253643, 0.0253708, 0.0253643, 0.0425692, 0.0253643
21.9681, 0, 0.0402371, 0.0232916, 1.41421, -0.0402371, 0, 0.0232916, 0.0232916, 0.0232916, 0.0232916, 0.0232916, 0.0232916, 0.0232916, 0.0232916, 0.0232916, 0.0232916, 0.0232993, 0.0232916, 0.0402295, 0.0232916
21.9755, 0, 0.037991, 0.0213072, 1.41421, -0.037991, 0, 0.0213072, 0.0213072, 0.0213072, 0.0213072, 0.0213072, 0.0213072, 0.0213072, 0.0213072, 0.0213072, 0.0213072, 0.0213163, 0.0213072, 0.0379819, 0.0213072
21.9829, 0, 0.037378, 0.0209522, 1.41421, -0.037378, 0, 0.0209522, 0.0209522, 0.0209522, 0.0209522, 0.0209522, 0.0209522, 0.0209522, 0.0209522, 0.0209522, 0.0209522, 0.0209629, 0.0209522, 0.0373674, 0.0209522
21.9903, 0, 0.0361023, 0.0199306, 1.41421, -0.0361023, 0, 0.0199306, 0.0199306, 0.0199306, 0.0199306, 0.0199306, 0.0199306, 0.0199306, 0.0199306, 0.0199306, 0.0199306, 0.0199432, 0.0199306, 0.0360897, 0.0199306
21.9977, 0, 0.0342615, 0.0183401, 1.41421, -0.0342615, 0, 0.0183401, 0.0183401, 0.0183401, 0.0183401, 0.0183401, 0.0183401, 0.0183401, 0.0183401, 0.0183401, 0.0183401, 0.018355, 0.0183401, 0.0342466, 0.0183401
22.0051, 0.0523054, 0.0322093, 0.0165347, 1.43259, 0.0200961, 0, 0.0165347, 0.0165347, 0.0165347, 0.0165347, 0.0165347, 0.0165347, 0.0165347, 0.0165347, 0.0165347, 0.0165347, 0.0165523, 0.0165347, 0.0321917, 0.0165347
22.0125, 0.947695, 0.0302543, 0.0148227, 1.71689, 0.91744, 0, 0.0148227, 0.0148227, 0.0148227, 0.0148227, 0.0148227, 0.0148227, 0.0148227, 0.0148227, 0.0148227, 0.0148227, 0.0148435, 0.0148227, 0.0302336, 0.0148227
22.0199, 0, 0.0297782, 0.0145859, 1.41421, -0.0297782, 0, 0.0145859, 0.0145859, 0.0145859, 0.0145859, 0.0145859, 0.0145859, 0.0145859, 0.0145859, 0.0145859, 0.0145859, 0.0146104, 0.0145859, 0.0297537, 0.0145859
22.0273, 0, 0.0287121, 0.0137555, 1.41421, -0.0287121, 0, 0.0137555, 0.0137555, 0.0137555, 0.0137555, 0.0137555, 0.0137555, 0.0137555, 0.0137555, 0.0137555, 0.0137555, 0.0137844, 0.0137555, 0.0286833, 0.0137555
22.0346, 0, 0.0271506, 0.0124262, 1.41421, -0.0271506, 0, 0.0124262, 0.0124262, 0.0124262, 0.0124262, 0.0124262, 0.0124262, 0.0124262, 0.0124262, 0.0124262, 0.0124262, 0.01246, 0.0124262, 0.0271168, 0.0124262
22.042, 1, 0.0254163, 0.0109202, 1.73205, 0.974584, 0, 0.0109202, 0.0109202, 0.0109202, 0.0109202, 0.0109202, 0.0109202, 0.0109202, 0.0109202, 0.0109202, 0.0109202, 0.01096, 0.0109202, 0.0253765, 0.0109202
22.0494, 0, 0.023783, 0.00951155, 1.41421, -0.023783, 0, 0.00951155, 0.00951155, 0.00951155, 0.00951155, 0.00951155, 0.00951155, 0.00951155, 0.00951155, 0.00951155, 0.00951155, 0.00955816, 0.00951155, 0.0237364, 0.00951155
22.0568, 0, 0.0234099, 0.00935926, 1.41421, -0.0234099, 0, 0.00935926, 0.00935926, 0.00935926, 0.00935926, 0.00935926, 0.00935926, 0.00935926, 0.00935926, 0.00935926, 0.00935926, 0.00941381, 0.00935926, 0.0233553, 0.00935926
22.0642, 0, 0.0225389, 0.00870506, 1.41421, -0.0225389, 0, 0.00870506, 0.00870506, 0.00870506, 0.00870506, 0.00870506, 0.00870506, 0.00870506, 0.00870506, 0.00870506, 0.00870506, 0.0087688, 0.00870506, 0.0224751, 0.00870506
22.0716, 0, 0.02126, 0.00763901, 1.41421, -0.02126, 0, 0.00763901, 0.00763901, 0.00763901, 0.00763901, 0.00763901, 0.00763901, 0.00763901, 0.00763901, 0.00763901, 0.00763901, 0.00771336, 0.00763901, 0.0211857, 0.00763901
22.079, 0, 0.0198562, 0.00644382, 1.41421, -0.0198562, 0, 0.00644382, 0.00644382, 0.00644382, 0.00644382, 0.00644382, 0.00644382, 0.00644382, 0.00644382, 0.00644382, 0.00644382, 0.00653041, 0.00644382, 0.0197696, 0.00644382
22.0864, 1, 0.0185585, 0.00535025, 1.73205, 0.981442, 0, 0.00535025, 0.00535025, 0.00535025, 0.00535025, 0.00535025, 0.00535025, 0.00535025, 0.00535025, 0.00535025, 0.00535025, 0.0054509, 0.00535025, 0.0184578, 0.00535025
22.0938, 0.0235382, 0.0182776, 0.005269, 1.42251, 0.00526059, 0, 0.005269, 0.005269, 0.005269, 0.005269, 0.005269, 0.005269, 0.005269, 0.005269, 0.005269, 0.005269, 0.00538579, 0.005269, 0.0181608, 0.005269
22.1012, 0.997285, 0.0176058, 0.00479206, 1.73127, 0.979679, 0, 0.00479206, 0.00479206, 0.00479206, 0.00479206, 0.00479206, 0.00479206, 0.00479206, 0.00479206, 0.00479206, 0.00479206, 0.00492734, 0.00479206, 0.0174705, 0.00479206
22.1086, 0.979177, 0.0166269, 0.00400292, 1.72603, 0.96255, 0, 0.00400292, 0.00400292, 0.00400292, 0.00400292, 0.00400292, 0.00400292, 0.00400292, 0.00400292, 0.00400292, 0.00400292, 0.00415933, 0.00400292, 0.0164705, 0.00400292
22.116, 0, 0.0155775, 0.00313781, 1.41421, -0.0155775, 0, 0.00313781, 0.00313781, 0.00313781, 0.00313781, 0.00313781, 0.00313781, 0.00313781, 0.00313781, 0.00313781, 0.00313781, 0.0033183, 0.00313781, 0.015397, 0.00313781
22.1234, 0, 0.0146389, 0.00237789, 1.41421, -0.0146389, 0, 0.00237789, 0.00237789, 0.00237789, 0.00237789, 0.00237789, 0.00237789, 0.00237789, 0.00237789, 0.00237789, 0.00237789, 0.0025858, 0.00237789, 0.014431, 0.00237789
22.1308, 0.0114031, 0.0144436, 0.0023551, 1.41824, -0.00304052, 0, 0.0023551, 0.0023551, 0.0023551, 0.0023551, 0.0023551, 0.0023551, 0.0023551, 0.0023551, 0.0023551, 0.0023551, 0.00259416, 0.0023551, 0.0142045, 0.0023551
22.1382, 0.988597, 0.0139732, 0.00205071, 1.72876, 0.974624, 0, 0.00205071, 0.00205071, 0.00205071, 0.00205071, 0.00205071, 0.00205071, 0.00205071, 0.00205071, 0.00205071, 0.00205071, 0.00232504, 0.00205071, 0.0136988, 0.00205071
22.1456, 0, 0.0133037, 0.00154039, 1.41421, -0.0133037, 0, 0.00154039, 0.00154039, 0.00154039, 0.00154039, 0.00154039, 0.00154039, 0.00154039, 0.00154039, 0.00154039, 0.00154039, 0.00185465, 0.00154039, 0.0129894, 0.00154039
22.153, 1, 0.0126238, 0.00101218, 1.73205, 0.987376, 0, 0.00101218, 0.00101218, 0.00101218, 0.00101218, 0.00101218, 0.00101218, 0.00101218, 0.00101218, 0.00101218, 0.00101218, 0.00137146, 0.00101218, 0.0122645, 0.00101218
22.1604, 0, 0.0120623, 0.000594472, 1.41421, -0.0120623, 0, 0.000594472, 0.000594472, 0.000594472, 0.000594472, 0.000594472, 0.000594472, 0.000594472, 0.000594472, 0.000594472, 0.000594472, 0.00100446, 0.000594472, 0.0116523, 0.000594472
22.1678, 0, 0.0119593, 0.000626723, 1.41421, -0.0119593, 0, 0.000626723, 0.000626723, 0.000626723, 0.000626723, 0.000626723, 0.000626723, 0.000626723, 0.000626723, 0.000626723, 0.000626723, 0.0010937, 0.000626723, 0.0114923, 0.000626723
22.1752, 0, 0.0116948, 0.000488294, 1.41421, -0.0116948, 0, 0.000488294, 0.000488294, 0.000488294, 0.000488294, 0.000488294, 0.000488294, 0.000488294, 0.000488294, 0.000488294, 0.000488294, 0.00101916, 0.000488294, 0.0111639, 0.000488294
22.1826, 0, 0.0113411, 0.000250867, 1.41421, -0.0113411, 0, 0.000250867, 0.000250867, 0.000250867, 0.000250867, 0.000250867, 0.000250867, 0.000250867, 0.000250867, 0.000250867, 0.000250867, 0.000853238, 0.000250867, 0.0107387, 0.000250867
22.19, 0, 0.0110472, 6.27167e-05, 1.41421, -0.0110472, 0, 6.27167e-05, 6.27167e-05, 6.27167e-05, 6.27167e-05, 6.27167e-05, 6.27167e-05, 6.27167e-05, 6.27167e-05, 6.27167e-05, 6.27167e-05, 0.00074493, 6.27167e-05, 0.0103649, 6.27167e-05
22.1974, 0, 0.0108899, 0, 1.41421, -0.0108899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000771173, 0, 0.0101187, 0
22.2048, 0, 0.0108399, 3.23882e-05, 1.41421, -0.0108399, 0, 3.23882e-05, 3.23882e-05, 3.23882e-05, 3.23882e-05, 3.23882e-05, 3.23882e-05, 3.23882e-05, 3.23882e-05, 3.23882e-05, 3.23882e-05, 0.000902468, 3.23882e-05, 0.00996978, 3.23882e-05
22.2122, 0, 0.0107976, 5.96555e-05, 1.41421, -0.0107976, 0, 5.96555e-05, 5.96555e-05, 5.96555e-05, 5.96555e-05, 5.96555e-05, 5.96555e-05, 5.96555e-05, 5.96555e-05, 5.96555e-05, 5.96555e-05, 0.00103944, 5.96555e-05, 0.00981784, 5.96555e-05
22.2196, 0, 0.010722, 3.97117e-05, 1.41421, -0.010722, 0, 3.97117e-05, 3.97117e-05, 3.97117e-05, 3.97117e-05, 3.97117e-05, 3.97117e-05, 3.97117e-05, 3.97117e-05, 3.97117e-05, 3.97117e-05, 0.00114097, 3.97117e-05, 0.0096207, 3.97117e-05
22.227, 0, 0.0106512, 9.93789e-06, 1.41421, -0.0106512, 0, 9.93789e-06, 9.93789e-06, 9.93789e-06, 9.93789e-06, 9.93789e-06, 9.93789e-06, 9.93789e-06, 9.93789e-06, 9.93789e-06, 9.93789e-06, 0.00124538, 9.93789e-06, 0.00941577, 9.93789e-06
22.2344, 0, 0.010616, 9.97861e-12, 1.41421, -0.010616, 0, 9.97861e-12, 9.97861e-12, 9.97861e-12, 9.97861e-12, 9.97861e-12, 9.97861e-12, 9.97861e-12, 9.97861e-12, 9.97861e-12, 9.97861e-12, 0.00138336, 9.97861e-12, 0.00923267, 9.97861e-12
22.2418, 0.975223, 0.0106246, 1.71284e-05, 1.72488, 0.964598, 0, 1.71284e-05, 1.71284e-05, 1.71284e-05, 1.71284e-05, 1.71284e-05, 1.71284e-05, 1.71284e-05, 1.71284e-05, 1.71284e-05, 1.71284e-05, 0.00156313, 1.71284e-05, 0.00907864, 1.71284e-05
22.2492, 0.024777, 0.0106479, 3.11213e-05, 1.42295, 0.0141291, 0, 3.11213e-05, 3.11213e-05, 3.11213e-05, 3.11213e-05, 3.11213e-05, 3.11213e-05, 3.11213e-05, 3.11213e-05, 3.11213e-05, 3.11213e-05, 0.00175571, 3.11213e-05, 0.00892331, 3.11213e-05
22.2566, 0.970268, 0.0106656, 2.06622e-05, 1.72345, 0.959602, 0, 2.06622e-05, 2.06622e-05, 2.06622e-05, 2.06622e-05, 2.06622e-05, 2.06622e-05, 2.06622e-05, 2.06622e-05, 2.06622e-05, 2.06622e-05, 0.00194073, 2.06622e-05, 0.00874551, 2.06622e-05
22.264, 0.0297324, 0.0106982, 5.17992e-06, 1.42469, 0.0190342, 0, 5.17992e-06, 5.17992e-06, 5.17992e-06, 5.17992e-06, 5.17992e-06, 5.17992e-06, 5.17992e-06, 5.17992e-06, 5.17992e-06, 5.17992e-06, 0.00213883, 5.17992e-06, 0.00856452, 5.17992e-06
22.2714, 0, 0.0107622, 3.99145e-11, 1.41421, -0.0107622, 0, 3.99145e-11, 3.99145e-11, 3.99145e-11, 3.99145e-11, 3.99145e-11, 3.99145e-11, 3.99145e-11, 3.99145e-11, 3.99145e-11, 3.99145e-11, 0.00236664, 3.99145e-11, 0.00839556, 3.99145e-11
22.2788, 0, 0.010866, 1.23792e-05, 1.41421, -0.010866, 0, 1.23792e-05, 1.23792e-05, 1.23792e-05, 1.23792e-05, 1.23792e-05, 1.23792e-05, 1.23792e-05, 1.23792e-05, 1.23792e-05, 1.23792e-05, 0.00263235, 1.23792e-05, 0.00824601, 1.23792e-05
22.2862, 0, 0.010991, 2.26321e-05, 1.41421, -0.010991, 0, 2.26321e-05, 2.26321e-05, 2.26321e-05, 2.26321e-05, 2.26321e-05, 2.26321e-05, 2.26321e-05, 2.26321e-05, 2.26321e-05, 2.26321e-05, 0.00291765, 2.26321e-05, 0.008096, 2.26321e-05
22.2936, 0.958375, 0.0111228, 1.50527e-05, 1.71999, 0.947252, 0, 1.50527e-05, 1.50527e-05, 1.50527e-05, 1.50527e-05, 1.50527e-05, 1.50527e-05, 1.50527e-05, 1.50527e-05, 1.50527e-05, 1.50527e-05, 0.00320795, 1.50527e-05, 0.00792986, 1.50527e-05
22.301, 0.0416254, 0.0112764, 3.77928e-06, 1.42885, 0.030349, 0, 3.77928e-06, 3.77928e-06, 3.77928e-06, 3.77928e-06, 3.77928e-06, 3.77928e-06, 3.77928e-06, 3.77928e-06, 3.77928e-06, 3.77928e-06, 0.00351849, 3.77928e-06, 0.00776168, 3.77928e-06
22.3084, 0, 0.0114643, 6.86798e-11, 1.41421, -0.0114643, 0, 6.86798e-11, 6.86798e-11, 6.86798e-11, 6.86798e-11, 6.86798e-11, 6.86798e-11, 6.86798e-11, 6.86798e-11, 6.86798e-11, 6.86798e-11, 0.00386176, 6.86798e-11, 0.00760255, 6.86798e-11
22.3158, 0, 0.0116912, 7.37975e-06, 1.41421, -0.0116912, 0, 7.37975e-06, 7.37975e-06, 7.37975e-06, 7.37975e-06, 7.37975e-06, 7.37975e-06, 7.37975e-06, 7.37975e-06, 7.37975e-06, 7.37975e-06, 0.00424246, 7.37975e-06, 0.00745613, 7.37975e-06
22.3232, 0, 0.0119458, 1.35597e-05, 1.41421, -0.0119458, 0, 1.35597e-05, 1.35597e-05, 1.35597e-05, 1.35597e-05, 1.35597e-05, 1.35597e-05, 1.35597e-05, 1.35597e-05, 1.35597e-05, 1.35597e-05, 0.00464933, 1.35597e-05, 0.00731003, 1.35597e-05
22.3306, 2, 0.0122194, 9.03465e-06, 2, 1.98778, 0, 9.03465e-06, 9.03465e-06, 9.03465e-06, 9.03465e-06, 9.03465e-06, 9.03465e-06, 9.03465e-06, 9.03465e-06, 9.03465e-06, 9.03465e-06, 0.00507373, 9.03465e-06, 0.00715473, 9.03465e-06
22.338, 0, 0.0125217, 2.2741e-06, 1.41421, -0.0125217, 0, 2.2741e-06, 2.2741e-06, 2.2741e-06, 2.2741e-06, 2.2741e-06, 2.2741e-06, 2.2741e-06, 2.2741e-06, 2.2741e-06, 2.2741e-06, 0.00552532, 2.2741e-06, 0.0069986, 2.2741e-06
22.3454, 0, 0.0128599, 1.05203e-10, 1.41421, -0.0128599, 0, 1.05203e-10, 1.05203e-10, 1.05203e-10, 1.05203e-10, 1.05203e-10, 1.05203e-10, 1.05203e-10, 1.05203e-10, 1.05203e-10, 1.05203e-10, 0.00601158, 1.05203e-10, 0.00684836, 1.05203e-10
22.3528, 0, 0.0132352, 2.51221e-06, 1.41421, -0.0132352, 0, 2.51221e-06, 2.51221e-06, 2.51221e-06, 2.51221e-06, 2.51221e-06, 2.51221e-06, 2.51221e-06, 2.51221e-06, 2.51221e-06, 2.51221e-06, 0.00653342, 2.51221e-06, 0.00670432, 2.51221e-06
22.3602, 1, 0.0136432, 4.55211e-06, 1.73205, 0.986357, 0, 4.55211e-06, 4.55211e-06, 4.55211e-06, 4.55211e-06, 4.55211e-06, 4.55211e-06, 4.55211e-06, 4.55211e-06, 4.55211e-06, 4.55211e-06, 0.00708666, 4.55211e-06, 0.00656107, 4.55211e-06
22.3676, 0, 0.0140808, 3.02775e-06, 1.41421, -0.0140808, 0, 3.02775e-06, 3.02775e-06, 3.02775e-06, 3.02775e-06, 3.02775e-06, 3.02775e-06, 3.02775e-06, 3.02775e-06, 3.02775e-06, 3.02775e-06, 0.00766815, 3.02775e-06, 0.00641565, 3.02775e-06
22.375, 0, 0.0145515, 7.66441e-07, 1.41421, -0.0145515, 0, 7.66441e-07, 7.66441e-07, 7.66441e-07, 7.66441e-07, 7.66441e-07, 7.66441e-07, 7.66441e-07, 7.66441e-07, 7.66441e-07, 7.66441e-07, 0.00828156, 7.66441e-07, 0.00627076, 7.66441e-07
22.3823, 0, 0.0150578, 1.18596e-10, 1.41421, -0.0150578, 0, 1.18596e-10, 1.18596e-10, 1.18596e-10, 1.18596e-10, 1.18596e-10, 1.18596e-10, 1.18596e-10, 1.18596e-10, 1.18596e-10, 1.18596e-10, 0.00892919, 1.18596e-10, 0.00612864, 1.18596e-10
22.3897, 1, 0.0155988, 9.08e-11, 1.73205, 0.984401, 0, 9.08e-11, 9.08e-11, 9.08e-11, 9.08e-11, 9.08e-11, 9.08e-11, 9.08e-11, 9.08e-11, 9.08e-11, 9.08e-11, 0.0096102, 9.08e-11, 0.00598859, 9.08e-11
22.3971, 0, 0.0161738, 6.67102e-11, 1.41421, -0.0161738, 0, 6.67102e-11, 6.67102e-11, 6.67102e-11, 6.67102e-11, 6.67102e-11, 6.67102e-11, 6.67102e-11, 6.67102e-11, 6.67102e-11, 6.67102e-11, 0.010324, 6.67102e-11, 0.00584976, 6.67102e-11
22.4045, 0, 0.0167824, 4.63265e-11, 1.41421, -0.0167824, 0, 4.63265e-11, 4.63265e-11, 4.63265e-11, 4.63265e-11, 4.63265e-11, 4.63265e-11, 4.63265e-11, 4.63265e-11, 4.63265e-11, 4.63265e-11, 0.0110702, 4.63265e-11, 0.00571219, 4.63265e-11
22.4119, 0, 0.0174241, 2.78249e-11, 1.41421, -0.0174241, 0, 2.78249e-11, 2.78249e-11, 2.78249e-11, 2.78249e-11, 2.78249e-11, 2.78249e-11, 2.78249e-11, 2.78249e-11, 2.78249e-11, 2.78249e-11, 0.0118483, 2.78249e-11, 0.00557587, 2.78249e-11
22.4193, 0, 0.018098, 1.27687e-11, 1.41421, -0.018098, 0, 1.27687e-11, 1.27687e-11, 1.27687e-11, 1.27687e-11, 1.27687e-11, 1.27687e-11, 1.27687e-11, 1.27687e-11, 1.27687e-11, 1.27687e-11, 0.0126572, 1.27687e-11, 0.00544084, 1.27687e-11
22.4267, 0, 0.0188034, 3.19219e-12, 1.41421, -0.0188034, 0, 3.19219e-12, 3.19219e-12, 3.19219e-12, 3.19219e-12, 3.19219e-12, 3.19219e-12, 3.19219e-12, 3.19219e-12, 3.19219e-12, 3.19219e-12, 0.0134964, 3.19219e-12, 0.00530705, 3.19219e-12
22.4341, 0, 0.0195391, 0, 1.41421, -0.0195391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0143645, 0, 0.00517453, 0
22.4415, 0, 0.0203034, 0, 1.41421, -0.0203034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0152601, 0, 0.00504331, 0
22.4489, 0, 0.021095, 3.14177e-34, 1.41421, -0.021095, 0, 3.14177e-34, 3.14177e-34, 3.14177e-34, 3.14177e-34, 3.14177e-34, 3.14177e-34, 3.14177e-34, 3.14177e-34, 3.14177e-34, 3.14177e-34, 0.0161815, 3.14177e-34, 0.00491341, 3.14177e-34
22.4563, 0, 0.0219114, 1.13441e-33, 1.41421, -0.0219114, 0, 1.13441e-33, 1.13441e-33, 1.13441e-33, 1.13441e-33, 1.13441e-33, 1.13441e-33, 1.13441e-33, 1.13441e-33, 1.13441e-33, 1.13441e-33, 0.0171265, 1.13441e-33, 0.0047849, 1.13441e-33
22.4637, 0, 0.0227514, 2.29132e-33, 1.41421, -0.0227514, 0, 2.29132e-33, 2.29132e-33, 2.29132e-33, 2.29132e-33, 2.29132e-33, 2.29132e-33, 2.29132e-33, 2.29132e-33, 2.29132e-33, 2.29132e-33, 0.0180938, 2.29132e-33, 0.00465769, 2.29132e-33
22.4711, 0, 0.0236117, 3.74176e-33, 1.41421, -0.0236117, 0, 3.74176e-33, 3.74176e-33, 3.74176e-33, 3.74176e-33, 3.74176e-33, 3.74176e-33, 3.74176e-33, 3.74176e-33, 3.74176e-33, 3.74176e-33, 0.0190797, 3.74176e-33, 0.00453196, 3.74176e-33
22.4785, 0, 0.0244899, 5.54611e-33, 1.41421, -0.0244899, 0, 5.54611e-33, 5.54611e-33, 5.54611e-33, 5.54611e-33, 5.54611e-33, 5.54611e-33, 5.54611e-33, 5.54611e-33, 5.54611e-33, 5.54611e-33, 0.0200823, 5.54611e-33, 0.00440767, 5.54611e-33
22.4859, 2.89544, 0.0253839, 8.33645e-33, 2.21256, 2.87006, 0, 8.33645e-33, 8.33645e-33, 8.33645e-33, 8.33645e-33, 8.33645e-33, 8.33645e-33, 8.33645e-33, 8.33645e-33, 8.33645e-33, 8.33645e-33, 0.0210991, 8.33645e-33, 0.00428482, 8.33645e-33
22.4933, 0.997965, 0.0262895, 1.1433e-32, 1.73146, 0.971675, 0, 1.1433e-32, 1.1433e-32, 1.1433e-32, 1.1433e-32, 1.1433e-32, 1.1433e-32, 1.1433e-32, 1.1433e-32, 1.1433e-32, 1.1433e-32, 0.0221259, 1.1433e-32, 0.00416355, 1.1433e-32
22.5007, 0.106594, 0.0272043, 1.47222e-32, 1.45141, 0.0793897, 0, 1.47222e-32, 1.47222e-32, 1.47222e-32, 1.47222e-32, 1.47222e-32, 1.47222e-32, 1.47222e-32, 1.47222e-32, 1.47222e-32, 1.47222e-32, 0.0231604, 1.47222e-32, 0.00404383, 1.47222e-32
22.5081, 0, 0.0281244, 1.72643e-32, 1.41421, -0.0281244, 0, 1.72643e-32, 1.72643e-32, 1.72643e-32, 1.72643e-32, 1.72643e-32, 1.72643e-32, 1.72643e-32, 1.72643e-32, 1.72643e-32, 1.72643e-32, 0.0241987, 1.72643e-32, 0.00392574, 1.72643e-32
22.5155, 0, 0.0290462, 1.88795e-32, 1.41421, -0.0290462, 0, 1.88795e-32, 1.88795e-32, 1.88795e-32, 1.88795e-32, 1.88795e-32, 1.88795e-32, 1.88795e-32, 1.88795e-32, 1.88795e-32, 1.88795e-32, 0.0252368, 1.88795e-32, 0.00380935, 1.88795e-32
22.5229, 0, 0.0299661, 1.97265e-32, 1.41421, -0.0299661, 0, 1.97265e-32, 1.97265e-32, 1.97265e-32, 1.97265e-32, 1.97265e-32, 1.97265e-32, 1.97265e-32, 1.97265e-32, 1.97265e-32, 1.97265e-32, 0.0262715, 1.97265e-32, 0.00369465, 1.97265e-32
22.5303, 0, 0.0308802, 2.00365e-32, 1.41421, -0.0308802, 0, 2.00365e-32, 2.00365e-32, 2.00365e-32, 2.00365e-32, 2.00365e-32, 2.00365e-32, 2.00365e-32, 2.00365e-32, 2.00365e-32, 2.00365e-32, 0.0272985, 2.00365e-32, 0.00358172, 2.00365e-32
22.5377, 0, 0.0317844, 2.00719e-32, 1.41421, -0.0317844, 0, 2.00719e-32, 2.00719e-32, 2.00719e-32, 2.00719e-32, 2.00719e-32, 2.00719e-32, 2.00719e-32, 2.00719e-32, 2.00719e-32, 2.00719e-32, 0.0283138, 2.00719e-32, 0.00347062, 2.00719e-32
22.5451, 0, 0.0326743, 2.01073e-32, 1.41421, -0.0326743, 0, 2.01073e-32, 2.01073e-32, 2.01073e-32, 2.01073e-32, 2.01073e-32, 2.01073e-32, 2.01073e-32, 2.01073e-32, 2.01073e-32, 2.01073e-32, 0.0293129, 2.01073e-32, 0.00336141, 2.01073e-32
22.5525, 1, 0.0335465, 2.05529e-32, 1.73205, 0.966453, 0, 2.05529e-32, 2.05529e-32, 2.05529e-32, 2.05529e-32, 2.05529e-32, 2.05529e-32, 2.05529e-32, 2.05529e-32, 2.05529e-32, 2.05529e-32, 0.0302925, 2.05529e-32, 0.00325407, 2.05529e-32
22.5599, 0, 0.034396, 2.06812e-32, 1.41421, -0.034396, 0, 2.06812e-32, 2.06812e-32, 2.06812e-32, 2.06812e-32, 2.06812e-32, 2.06812e-32, 2.06812e-32, 2.06812e-32, 2.06812e-32, 2.06812e-32, 0.0312472, 2.06812e-32, 0.00314876, 2.06812e-32
22.5673, 0.86893, 0.0352189, 2.00963e-32, 1.69379, 0.833711, 0, 2.00963e-32, 2.00963e-32, 2.00963e-32, 2.00963e-32, 2.00963e-32, 2.00963e-32, 2.00963e-32, 2.00963e-32, 2.00963e-32, 2.00963e-32, 0.0321734, 2.00963e-32, 0.00304545, 2.00963e-32
22.5747, 0.13107, 0.0360116, 1.89056e-32, 1.45982, 0.0950588, 0, 1.89056e-32, 1.89056e-32, 1.89056e-32, 1.89056e-32, 1.89056e-32, 1.89056e-32, 1.89056e-32, 1.89056e-32, 1.89056e-32, 1.89056e-32, 0.0330674, 1.89056e-32, 0.00294415, 1.89056e-32
22.5821, 0.864222, 0.0367692, 1.74572e-32, 1.6924, 0.827453, 0, 1.74572e-32, 1.74572e-32, 1.74572e-32, 1.74572e-32, 1.74572e-32, 1.74572e-32, 1.74572e-32, 1.74572e-32, 1.74572e-32, 1.74572e-32, 0.0339242, 1.74572e-32, 0.002845, 1.74572e-32
22.5895, 0.997702, 0.0374883, 1.5661e-32, 1.73139, 0.960213, 0, 1.5661e-32, 1.5661e-32, 1.5661e-32, 1.5661e-32, 1.5661e-32, 1.5661e-32, 1.5661e-32, 1.5661e-32, 1.5661e-32, 1.5661e-32, 0.0347403, 1.5661e-32, 0.00274796, 1.5661e-32
22.5969, 0.138076, 0.0381649, 1.36468e-32, 1.46222, 0.0999114, 0, 1.36468e-32, 1.36468e-32, 1.36468e-32, 1.36468e-32, 1.36468e-32, 1.36468e-32, 1.36468e-32, 1.36468e-32, 1.36468e-32, 1.36468e-32, 0.0355119, 1.36468e-32, 0.00265309, 1.36468e-32
22.6043, 1, 0.0387953, 1.15439e-32, 1.73205, 0.961205, 0, 1.15439e-32, 1.15439e-32, 1.15439e-32, 1.15439e-32, 1.15439e-32, 1.15439e-32, 1.15439e-32, 1.15439e-32, 1.15439e-32, 1.15439e-32, 0.0362349, 1.15439e-32, 0.00256045, 1.15439e-32
22.6117, 0, 0.0393762, 9.47698e-33, 1.41421, -0.0393762, 0, 9.47698e-33, 9.47698e-33, 9.47698e-33, 9.47698e-33, 9.47698e-33, 9.47698e-33, 9.47698e-33, 9.47698e-33, 9.47698e-33, 9.47698e-33, 0.0369062, 9.47698e-33, 0.00247001, 9.47698e-33
22.6191, 0, 0.0399043, 7.53486e-33, 1.41421, -0.0399043, 0, 7.53486e-33, 7.53486e-33, 7.53486e-33, 7.53486e-33, 7.53486e-33, 7.53486e-33, 7.53486e-33, 7.53486e-33, 7.53486e-33, 7.53486e-33, 0.0375225, 7.53486e-33, 0.00238182, 7.53486e-33
