   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_19.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
21.2798, 1.32061, 0.800869, 0.600528, 1.82226, 0.519746, 0, 0.600528, 0.600528, 0.600528, 0.600528, 0.600528, 0.600528, 0.600528, 0.600528, 0.600528, 0.600528, 0.600528, 0.600532, 0.600528, 0.800864, 0.600528
21.2877, 1.67435, 0.795977, 0.599128, 1.91686, 0.878373, 0, 0.599128, 0.599128, 0.599128, 0.599128, 0.599128, 0.599128, 0.599128, 0.599128, 0.599128, 0.599128, 0.599128, 0.599133, 0.599128, 0.795972, 0.599128
21.2956, 1.32565, 0.790169, 0.596781, 1.82364, 0.535482, 0, 0.596781, 0.596781, 0.596781, 0.596781, 0.596781, 0.596781, 0.596781, 0.596781, 0.596781, 0.596781, 0.596781, 0.596786, 0.596781, 0.790164, 0.596781
21.3034, 0, 0.784401, 0.594439, 1.41421, -0.784401, 0, 0.594439, 0.594439, 0.594439, 0.594439, 0.594439, 0.594439, 0.594439, 0.594439, 0.594439, 0.594439, 0.594439, 0.594443, 0.594439, 0.784397, 0.594439
21.3113, 2, 0.78332, 0.596749, 2, 1.21668, 0, 0.596749, 0.596749, 0.596749, 0.596749, 0.596749, 0.596749, 0.596749, 0.596749, 0.596749, 0.596749, 0.596749, 0.596754, 0.596749, 0.783316, 0.596749
21.3192, 2.66485, 0.780383, 0.597167, 2.15983, 1.88447, 0, 0.597167, 0.597167, 0.597167, 0.597167, 0.597167, 0.597167, 0.597167, 0.597167, 0.597167, 0.597167, 0.597167, 0.597171, 0.597167, 0.780379, 0.597167
21.3271, 0.335151, 0.775729, 0.59583, 1.52812, -0.440578, 0, 0.59583, 0.59583, 0.59583, 0.59583, 0.59583, 0.59583, 0.59583, 0.59583, 0.59583, 0.59583, 0.59583, 0.595834, 0.59583, 0.775725, 0.59583
21.335, 1, 0.770238, 0.593619, 1.73205, 0.229762, 0, 0.593619, 0.593619, 0.593619, 0.593619, 0.593619, 0.593619, 0.593619, 0.593619, 0.593619, 0.593619, 0.593619, 0.593623, 0.593619, 0.770234, 0.593619
21.3429, 0.657582, 0.764792, 0.591412, 1.63021, -0.10721, 0, 0.591412, 0.591412, 0.591412, 0.591412, 0.591412, 0.591412, 0.591412, 0.591412, 0.591412, 0.591412, 0.591412, 0.591416, 0.591412, 0.764788, 0.591412
21.3507, 0.342418, 0.763737, 0.593556, 1.5305, -0.421319, 0, 0.593556, 0.593556, 0.593556, 0.593556, 0.593556, 0.593556, 0.593556, 0.593556, 0.593556, 0.593556, 0.593556, 0.59356, 0.593556, 0.763733, 0.593556
21.3586, 0, 0.760886, 0.593864, 1.41421, -0.760886, 0, 0.593864, 0.593864, 0.593864, 0.593864, 0.593864, 0.593864, 0.593864, 0.593864, 0.593864, 0.593864, 0.593864, 0.593867, 0.593864, 0.760882, 0.593864
21.3665, 1, 0.756381, 0.592476, 1.73205, 0.243619, 0, 0.592476, 0.592476, 0.592476, 0.592476, 0.592476, 0.592476, 0.592476, 0.592476, 0.592476, 0.592476, 0.592476, 0.59248, 0.592476, 0.756377, 0.592476
21.3744, 1, 0.751074, 0.590245, 1.73205, 0.248926, 0, 0.590245, 0.590245, 0.590245, 0.590245, 0.590245, 0.590245, 0.590245, 0.590245, 0.590245, 0.590245, 0.590245, 0.590249, 0.590245, 0.75107, 0.590245
21.3823, 1, 0.745813, 0.588018, 1.73205, 0.254187, 0, 0.588018, 0.588018, 0.588018, 0.588018, 0.588018, 0.588018, 0.588018, 0.588018, 0.588018, 0.588018, 0.588018, 0.588021, 0.588018, 0.745809, 0.588018
21.3901, 1, 0.744944, 0.590139, 1.73205, 0.255056, 0, 0.590139, 0.590139, 0.590139, 0.590139, 0.590139, 0.590139, 0.590139, 0.590139, 0.590139, 0.590139, 0.590139, 0.590142, 0.590139, 0.744941, 0.590139
21.398, 1, 0.742297, 0.590439, 1.73205, 0.257703, 0, 0.590439, 0.590439, 0.590439, 0.590439, 0.590439, 0.590439, 0.590439, 0.590439, 0.590439, 0.590439, 0.590439, 0.590443, 0.590439, 0.742294, 0.590439
21.4059, 0.638076, 0.738014, 0.58906, 1.62422, -0.0999373, 0, 0.58906, 0.58906, 0.58906, 0.58906, 0.58906, 0.58906, 0.58906, 0.58906, 0.58906, 0.58906, 0.58906, 0.589064, 0.58906, 0.73801, 0.58906
21.4138, 0.361924, 0.732939, 0.586845, 1.53686, -0.371015, 0, 0.586845, 0.586845, 0.586845, 0.586845, 0.586845, 0.586845, 0.586845, 0.586845, 0.586845, 0.586845, 0.586845, 0.586848, 0.586845, 0.732935, 0.586845
21.4217, 2.26673, 0.72791, 0.584633, 2.06561, 1.53882, 0, 0.584633, 0.584633, 0.584633, 0.584633, 0.584633, 0.584633, 0.584633, 0.584633, 0.584633, 0.584633, 0.584633, 0.584637, 0.584633, 0.727907, 0.584633
21.4295, 0.733267, 0.727072, 0.586569, 1.65326, 0.00619489, 0, 0.586569, 0.586569, 0.586569, 0.586569, 0.586569, 0.586569, 0.586569, 0.586569, 0.586569, 0.586569, 0.586569, 0.586572, 0.586569, 0.727069, 0.586569
21.4374, 1, 0.724517, 0.586742, 1.73205, 0.275483, 0, 0.586742, 0.586742, 0.586742, 0.586742, 0.586742, 0.586742, 0.586742, 0.586742, 0.586742, 0.586742, 0.586742, 0.586745, 0.586742, 0.724514, 0.586742
21.4453, 3, 0.720387, 0.585297, 2.23607, 2.27961, 0, 0.585297, 0.585297, 0.585297, 0.585297, 0.585297, 0.585297, 0.585297, 0.585297, 0.585297, 0.585297, 0.585297, 0.5853, 0.585297, 0.720384, 0.585297
21.4532, 2.2474, 0.715495, 0.583046, 2.06092, 1.5319, 0, 0.583046, 0.583046, 0.583046, 0.583046, 0.583046, 0.583046, 0.583046, 0.583046, 0.583046, 0.583046, 0.583046, 0.583049, 0.583046, 0.715492, 0.583046
21.4611, 3.37401, 0.710652, 0.580799, 2.31819, 2.66336, 0, 0.580799, 0.580799, 0.580799, 0.580799, 0.580799, 0.580799, 0.580799, 0.580799, 0.580799, 0.580799, 0.580799, 0.580802, 0.580799, 0.710649, 0.580799
21.4689, 0.997581, 0.709921, 0.582622, 1.73135, 0.28766, 0, 0.582622, 0.582622, 0.582622, 0.582622, 0.582622, 0.582622, 0.582622, 0.582622, 0.582622, 0.582622, 0.582622, 0.582625, 0.582622, 0.709918, 0.582622
21.4768, 1.99746, 0.707544, 0.582753, 1.99937, 1.28992, 0, 0.582753, 0.582753, 0.582753, 0.582753, 0.582753, 0.582753, 0.582753, 0.582753, 0.582753, 0.582753, 0.582753, 0.582756, 0.582753, 0.707541, 0.582753
21.4847, 0.997827, 0.703665, 0.581339, 1.73142, 0.294162, 0, 0.581339, 0.581339, 0.581339, 0.581339, 0.581339, 0.581339, 0.581339, 0.581339, 0.581339, 0.581339, 0.581339, 0.581342, 0.581339, 0.703662, 0.581339
21.4926, 0.997466, 0.699061, 0.579157, 1.73132, 0.298405, 0, 0.579157, 0.579157, 0.579157, 0.579157, 0.579157, 0.579157, 0.579157, 0.579157, 0.579157, 0.579157, 0.579157, 0.579159, 0.579157, 0.699058, 0.579157
21.5005, 2.38826, 0.694504, 0.576978, 2.09482, 1.69375, 0, 0.576978, 0.576978, 0.576978, 0.576978, 0.576978, 0.576978, 0.576978, 0.576978, 0.576978, 0.576978, 0.576978, 0.576981, 0.576978, 0.694501, 0.576978
21.5083, 0, 0.693753, 0.578562, 1.41421, -0.693753, 0, 0.578562, 0.578562, 0.578562, 0.578562, 0.578562, 0.578562, 0.578562, 0.578562, 0.578562, 0.578562, 0.578562, 0.578565, 0.578562, 0.693751, 0.578562
21.5162, 0, 0.691434, 0.578535, 1.41421, -0.691434, 0, 0.578535, 0.578535, 0.578535, 0.578535, 0.578535, 0.578535, 0.578535, 0.578535, 0.578535, 0.578535, 0.578535, 0.578538, 0.578535, 0.691432, 0.578535
21.5241, 2.60188, 0.687697, 0.577047, 2.1452, 1.91419, 0, 0.577047, 0.577047, 0.577047, 0.577047, 0.577047, 0.577047, 0.577047, 0.577047, 0.577047, 0.577047, 0.577047, 0.57705, 0.577047, 0.687694, 0.577047
21.532, 0.99772, 0.683277, 0.574833, 1.73139, 0.314443, 0, 0.574833, 0.574833, 0.574833, 0.574833, 0.574833, 0.574833, 0.574833, 0.574833, 0.574833, 0.574833, 0.574833, 0.574835, 0.574833, 0.683274, 0.574833
21.5399, 1.4004, 0.678902, 0.572622, 1.84402, 0.721494, 0, 0.572622, 0.572622, 0.572622, 0.572622, 0.572622, 0.572622, 0.572622, 0.572622, 0.572622, 0.572622, 0.572622, 0.572625, 0.572622, 0.678899, 0.572622
21.5477, 0.594648, 0.678255, 0.574098, 1.61079, -0.0836065, 0, 0.574098, 0.574098, 0.574098, 0.574098, 0.574098, 0.574098, 0.574098, 0.574098, 0.574098, 0.574098, 0.574098, 0.5741, 0.574098, 0.678252, 0.574098
21.5556, 1.40535, 0.676106, 0.574031, 1.84536, 0.729245, 0, 0.574031, 0.574031, 0.574031, 0.574031, 0.574031, 0.574031, 0.574031, 0.574031, 0.574031, 0.574031, 0.574031, 0.574033, 0.574031, 0.676104, 0.574031
21.5635, 2, 0.67261, 0.572574, 2, 1.32739, 0, 0.572574, 0.572574, 0.572574, 0.572574, 0.572574, 0.572574, 0.572574, 0.572574, 0.572574, 0.572574, 0.572574, 0.572577, 0.572574, 0.672608, 0.572574
21.5714, 1, 0.668464, 0.570427, 1.73205, 0.331536, 0, 0.570427, 0.570427, 0.570427, 0.570427, 0.570427, 0.570427, 0.570427, 0.570427, 0.570427, 0.570427, 0.570427, 0.570429, 0.570427, 0.668462, 0.570427
21.5793, 1, 0.664362, 0.568283, 1.73205, 0.335638, 0, 0.568283, 0.568283, 0.568283, 0.568283, 0.568283, 0.568283, 0.568283, 0.568283, 0.568283, 0.568283, 0.568283, 0.568285, 0.568283, 0.664359, 0.568283
21.5871, 0.583044, 0.66367, 0.56951, 1.60719, -0.0806256, 0, 0.56951, 0.56951, 0.56951, 0.56951, 0.56951, 0.56951, 0.56951, 0.56951, 0.56951, 0.56951, 0.56951, 0.569512, 0.56951, 0.663667, 0.56951
21.595, 0.997233, 0.66155, 0.569269, 1.73125, 0.335683, 0, 0.569269, 0.569269, 0.569269, 0.569269, 0.569269, 0.569269, 0.569269, 0.569269, 0.569269, 0.569269, 0.569269, 0.569272, 0.569269, 0.661548, 0.569269
21.6029, 0.997809, 0.658161, 0.56772, 1.73142, 0.339648, 0, 0.56772, 0.56772, 0.56772, 0.56772, 0.56772, 0.56772, 0.56772, 0.56772, 0.56772, 0.56772, 0.56772, 0.567722, 0.56772, 0.658158, 0.56772
21.6108, 1.99773, 0.654158, 0.56552, 1.99943, 1.34357, 0, 0.56552, 0.56552, 0.56552, 0.56552, 0.56552, 0.56552, 0.56552, 0.56552, 0.56552, 0.56552, 0.56552, 0.565522, 0.56552, 0.654156, 0.56552
21.6187, 1.42418, 0.650199, 0.563324, 1.85045, 0.773984, 0, 0.563324, 0.563324, 0.563324, 0.563324, 0.563324, 0.563324, 0.563324, 0.563324, 0.563324, 0.563324, 0.563324, 0.563326, 0.563324, 0.650197, 0.563324
21.6265, 0, 0.649601, 0.564452, 1.41421, -0.649601, 0, 0.564452, 0.564452, 0.564452, 0.564452, 0.564452, 0.564452, 0.564452, 0.564452, 0.564452, 0.564452, 0.564452, 0.564454, 0.564452, 0.649599, 0.564452
21.6344, 0, 0.647636, 0.564177, 1.41421, -0.647636, 0, 0.564177, 0.564177, 0.564177, 0.564177, 0.564177, 0.564177, 0.564177, 0.564177, 0.564177, 0.564177, 0.564177, 0.564179, 0.564177, 0.647634, 0.564177
21.6423, 0.565692, 0.644464, 0.562658, 1.60178, -0.0787721, 0, 0.562658, 0.562658, 0.562658, 0.562658, 0.562658, 0.562658, 0.562658, 0.562658, 0.562658, 0.562658, 0.562658, 0.56266, 0.562658, 0.644462, 0.562658
21.6502, 0.997738, 0.640708, 0.56052, 1.7314, 0.357029, 0, 0.56052, 0.56052, 0.56052, 0.56052, 0.56052, 0.56052, 0.56052, 0.56052, 0.56052, 0.56052, 0.56052, 0.560522, 0.56052, 0.640706, 0.56052
21.6581, 0.9978, 0.636992, 0.558386, 1.73142, 0.360808, 0, 0.558386, 0.558386, 0.558386, 0.558386, 0.558386, 0.558386, 0.558386, 0.558386, 0.558386, 0.558386, 0.558386, 0.558388, 0.558386, 0.63699, 0.558386
21.6659, 0.43877, 0.636354, 0.559296, 1.56166, -0.197583, 0, 0.559296, 0.559296, 0.559296, 0.559296, 0.559296, 0.559296, 0.559296, 0.559296, 0.559296, 0.559296, 0.559296, 0.559298, 0.559296, 0.636352, 0.559296
21.6738, 0, 0.634394, 0.558849, 1.41421, -0.634394, 0, 0.558849, 0.558849, 0.558849, 0.558849, 0.558849, 0.558849, 0.558849, 0.558849, 0.558849, 0.558849, 0.558849, 0.558851, 0.558849, 0.634392, 0.558849
21.6817, 0.554014, 0.631271, 0.557208, 1.59813, -0.0772575, 0, 0.557208, 0.557208, 0.557208, 0.557208, 0.557208, 0.557208, 0.557208, 0.557208, 0.557208, 0.557208, 0.557208, 0.55721, 0.557208, 0.631269, 0.557208
21.6896, 0.9973, 0.627588, 0.554973, 1.73127, 0.369712, 0, 0.554973, 0.554973, 0.554973, 0.554973, 0.554973, 0.554973, 0.554973, 0.554973, 0.554973, 0.554973, 0.554973, 0.554975, 0.554973, 0.627586, 0.554973
21.6975, 0.448686, 0.623942, 0.552742, 1.56483, -0.175255, 0, 0.552742, 0.552742, 0.552742, 0.552742, 0.552742, 0.552742, 0.552742, 0.552742, 0.552742, 0.552742, 0.552742, 0.552745, 0.552742, 0.623939, 0.552742
21.7053, 1.54685, 0.62343, 0.553616, 1.88331, 0.923422, 0, 0.553616, 0.553616, 0.553616, 0.553616, 0.553616, 0.553616, 0.553616, 0.553616, 0.553616, 0.553616, 0.553616, 0.553618, 0.553616, 0.623428, 0.553616
21.7132, 2.45315, 0.62162, 0.55316, 2.11025, 1.83153, 0, 0.55316, 0.55316, 0.55316, 0.55316, 0.55316, 0.55316, 0.55316, 0.55316, 0.55316, 0.55316, 0.55316, 0.553162, 0.55316, 0.621617, 0.55316
21.7211, 2.54176, 0.61867, 0.551535, 2.13114, 1.92309, 0, 0.551535, 0.551535, 0.551535, 0.551535, 0.551535, 0.551535, 0.551535, 0.551535, 0.551535, 0.551535, 0.551535, 0.551537, 0.551535, 0.618668, 0.551535
21.729, 2.5373, 0.615169, 0.549329, 2.13009, 1.92213, 0, 0.549329, 0.549329, 0.549329, 0.549329, 0.549329, 0.549329, 0.549329, 0.549329, 0.549329, 0.549329, 0.549329, 0.549331, 0.549329, 0.615167, 0.549329
21.7369, 1.45761, 0.611701, 0.547127, 1.85947, 0.845911, 0, 0.547127, 0.547127, 0.547127, 0.547127, 0.547127, 0.547127, 0.547127, 0.547127, 0.547127, 0.547127, 0.547127, 0.54713, 0.547127, 0.611699, 0.547127
21.7447, 1.46333, 0.611113, 0.547779, 1.861, 0.852217, 0, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.547779, 0.547781, 0.547779, 0.611111, 0.547779
21.7526, 2, 0.609263, 0.547141, 2, 1.39074, 0, 0.547141, 0.547141, 0.547141, 0.547141, 0.547141, 0.547141, 0.547141, 0.547141, 0.547141, 0.547141, 0.547141, 0.547143, 0.547141, 0.609261, 0.547141
21.7605, 0, 0.606311, 0.545374, 1.41421, -0.606311, 0, 0.545374, 0.545374, 0.545374, 0.545374, 0.545374, 0.545374, 0.545374, 0.545374, 0.545374, 0.545374, 0.545374, 0.545376, 0.545374, 0.606309, 0.545374
21.7684, 1, 0.602824, 0.543046, 1.73205, 0.397176, 0, 0.543046, 0.543046, 0.543046, 0.543046, 0.543046, 0.543046, 0.543046, 0.543046, 0.543046, 0.543046, 0.543046, 0.543049, 0.543046, 0.602821, 0.543046
21.7763, 1, 0.599366, 0.540723, 1.73205, 0.400634, 0, 0.540723, 0.540723, 0.540723, 0.540723, 0.540723, 0.540723, 0.540723, 0.540723, 0.540723, 0.540723, 0.540723, 0.540726, 0.540723, 0.599363, 0.540723
21.7841, 0.522299, 0.598879, 0.541346, 1.58817, -0.0765799, 0, 0.541346, 0.541346, 0.541346, 0.541346, 0.541346, 0.541346, 0.541346, 0.541346, 0.541346, 0.541346, 0.541346, 0.541349, 0.541346, 0.598876, 0.541346
21.792, 0.477701, 0.59715, 0.540703, 1.57407, -0.119449, 0, 0.540703, 0.540703, 0.540703, 0.540703, 0.540703, 0.540703, 0.540703, 0.540703, 0.540703, 0.540703, 0.540703, 0.540707, 0.540703, 0.597146, 0.540703
21.7999, 1.03568, 0.594336, 0.538952, 1.74232, 0.441343, 0, 0.538952, 0.538952, 0.538952, 0.538952, 0.538952, 0.538952, 0.538952, 0.538952, 0.538952, 0.538952, 0.538952, 0.538957, 0.538952, 0.594332, 0.538952
21.8078, 1.96432, 0.590995, 0.536652, 1.99106, 1.37333, 0, 0.536652, 0.536652, 0.536652, 0.536652, 0.536652, 0.536652, 0.536652, 0.536652, 0.536652, 0.536652, 0.536652, 0.536657, 0.536652, 0.59099, 0.536652
21.8157, 1, 0.58768, 0.534356, 1.73205, 0.41232, 0, 0.534356, 0.534356, 0.534356, 0.534356, 0.534356, 0.534356, 0.534356, 0.534356, 0.534356, 0.534356, 0.534356, 0.534362, 0.534356, 0.587674, 0.534356
21.8235, 0.510659, 0.587069, 0.534743, 1.58451, -0.0764095, 0, 0.534743, 0.534743, 0.534743, 0.534743, 0.534743, 0.534743, 0.534743, 0.534743, 0.534743, 0.534743, 0.534743, 0.53475, 0.534743, 0.587062, 0.534743
21.8314, 0.489341, 0.585251, 0.533903, 1.57776, -0.0959104, 0, 0.533903, 0.533903, 0.533903, 0.533903, 0.533903, 0.533903, 0.533903, 0.533903, 0.533903, 0.533903, 0.533903, 0.533911, 0.533903, 0.585244, 0.533903
21.8393, 0.505451, 0.582384, 0.531994, 1.58286, -0.0769325, 0, 0.531994, 0.531994, 0.531994, 0.531994, 0.531994, 0.531994, 0.531994, 0.531994, 0.531994, 0.531994, 0.531994, 0.532002, 0.531994, 0.582375, 0.531994
21.8472, 0.997772, 0.579006, 0.529554, 1.73141, 0.418766, 0, 0.529554, 0.529554, 0.529554, 0.529554, 0.529554, 0.529554, 0.529554, 0.529554, 0.529554, 0.529554, 0.529554, 0.529564, 0.529554, 0.578996, 0.529554
21.8551, 0.496777, 0.575652, 0.52712, 1.58012, -0.0788743, 0, 0.52712, 0.52712, 0.52712, 0.52712, 0.52712, 0.52712, 0.52712, 0.52712, 0.52712, 0.52712, 0.52712, 0.527132, 0.52712, 0.57564, 0.52712
21.8629, 1, 0.575116, 0.527486, 1.73205, 0.424884, 0, 0.527486, 0.527486, 0.527486, 0.527486, 0.527486, 0.527486, 0.527486, 0.527486, 0.527486, 0.527486, 0.527486, 0.5275, 0.527486, 0.575102, 0.527486
21.8708, 0.496036, 0.573391, 0.526645, 1.57988, -0.0773549, 0, 0.526645, 0.526645, 0.526645, 0.526645, 0.526645, 0.526645, 0.526645, 0.526645, 0.526645, 0.526645, 0.526645, 0.526661, 0.526645, 0.573375, 0.526645
21.8787, 2.49107, 0.570632, 0.524753, 2.11922, 1.92044, 0, 0.524753, 0.524753, 0.524753, 0.524753, 0.524753, 0.524753, 0.524753, 0.524753, 0.524753, 0.524753, 0.524753, 0.524772, 0.524753, 0.570613, 0.524753
21.8866, 1.01289, 0.567368, 0.522341, 1.73577, 0.445522, 0, 0.522341, 0.522341, 0.522341, 0.522341, 0.522341, 0.522341, 0.522341, 0.522341, 0.522341, 0.522341, 0.522341, 0.522363, 0.522341, 0.567346, 0.522341
21.8945, 0.488845, 0.564126, 0.519933, 1.57761, -0.0752814, 0, 0.519933, 0.519933, 0.519933, 0.519933, 0.519933, 0.519933, 0.519933, 0.519933, 0.519933, 0.519933, 0.519933, 0.519959, 0.519933, 0.564101, 0.519933
21.9023, 1.51116, 0.563424, 0.52005, 1.87381, 0.947731, 0, 0.52005, 0.52005, 0.52005, 0.52005, 0.52005, 0.52005, 0.52005, 0.52005, 0.52005, 0.52005, 0.52005, 0.52008, 0.52005, 0.563394, 0.52005
21.9102, 1.48389, 0.561569, 0.518998, 1.86652, 0.922318, 0, 0.518998, 0.518998, 0.518998, 0.518998, 0.518998, 0.518998, 0.518998, 0.518998, 0.518998, 0.518998, 0.518998, 0.519034, 0.518998, 0.561533, 0.518998
21.9181, 2.99778, 0.558714, 0.516933, 2.23557, 2.43906, 0, 0.516933, 0.516933, 0.516933, 0.516933, 0.516933, 0.516933, 0.516933, 0.516933, 0.516933, 0.516933, 0.516933, 0.516974, 0.516933, 0.558673, 0.516933
21.926, 1.51833, 0.555373, 0.514366, 1.87572, 0.962962, 0, 0.514366, 0.514366, 0.514366, 0.514366, 0.514366, 0.514366, 0.514366, 0.514366, 0.514366, 0.514366, 0.514366, 0.514414, 0.514366, 0.555325, 0.514366
21.9339, 0, 0.552052, 0.511805, 1.41421, -0.552052, 0, 0.511805, 0.511805, 0.511805, 0.511805, 0.511805, 0.511805, 0.511805, 0.511805, 0.511805, 0.511805, 0.511805, 0.511861, 0.511805, 0.551995, 0.511805
21.9417, 0.474232, 0.551408, 0.511908, 1.57297, -0.0771766, 0, 0.511908, 0.511908, 0.511908, 0.511908, 0.511908, 0.511908, 0.511908, 0.511908, 0.511908, 0.511908, 0.511908, 0.511973, 0.511908, 0.551343, 0.511908
21.9496, 1.52577, 0.549628, 0.51086, 1.8777, 0.97614, 0, 0.51086, 0.51086, 0.51086, 0.51086, 0.51086, 0.51086, 0.51086, 0.51086, 0.51086, 0.51086, 0.51086, 0.510936, 0.51086, 0.549551, 0.51086
21.9575, 1.46928, 0.546863, 0.508814, 1.8626, 0.922413, 0, 0.508814, 0.508814, 0.508814, 0.508814, 0.508814, 0.508814, 0.508814, 0.508814, 0.508814, 0.508814, 0.508814, 0.508903, 0.508814, 0.546774, 0.508814
21.9654, 0.530724, 0.543618, 0.506274, 1.59082, -0.0128949, 0, 0.506274, 0.506274, 0.506274, 0.506274, 0.506274, 0.506274, 0.506274, 0.506274, 0.506274, 0.506274, 0.506274, 0.506378, 0.506274, 0.543514, 0.506274
21.9733, 0.464569, 0.540393, 0.50374, 1.56989, -0.075824, 0, 0.50374, 0.50374, 0.50374, 0.50374, 0.50374, 0.50374, 0.50374, 0.50374, 0.50374, 0.50374, 0.50374, 0.503861, 0.50374, 0.540272, 0.50374
21.9811, 1.53543, 0.539556, 0.503582, 1.88027, 0.995876, 0, 0.503582, 0.503582, 0.503582, 0.503582, 0.503582, 0.503582, 0.503582, 0.503582, 0.503582, 0.503582, 0.503582, 0.503722, 0.503582, 0.539415, 0.503582
21.989, 0.459861, 0.537619, 0.50231, 1.56839, -0.077758, 0, 0.50231, 0.50231, 0.50231, 0.50231, 0.50231, 0.50231, 0.50231, 0.50231, 0.50231, 0.50231, 0.50231, 0.502473, 0.50231, 0.537457, 0.50231
21.9969, 1.54014, 0.534735, 0.500078, 1.88153, 1.0054, 0, 0.500078, 0.500078, 0.500078, 0.500078, 0.500078, 0.500078, 0.500078, 0.500078, 0.500078, 0.500078, 0.500078, 0.500266, 0.500078, 0.534547, 0.500078
22.0048, 0, 0.53139, 0.497371, 1.41421, -0.53139, 0, 0.497371, 0.497371, 0.497371, 0.497371, 0.497371, 0.497371, 0.497371, 0.497371, 0.497371, 0.497371, 0.497371, 0.497587, 0.497371, 0.531173, 0.497371
22.0127, 1, 0.528065, 0.494671, 1.73205, 0.471935, 0, 0.494671, 0.494671, 0.494671, 0.494671, 0.494671, 0.494671, 0.494671, 0.494671, 0.494671, 0.494671, 0.494671, 0.494921, 0.494671, 0.527816, 0.494671
22.0205, 1, 0.52729, 0.494505, 1.73205, 0.47271, 0, 0.494505, 0.494505, 0.494505, 0.494505, 0.494505, 0.494505, 0.494505, 0.494505, 0.494505, 0.494505, 0.494505, 0.494792, 0.494505, 0.527002, 0.494505
22.0284, 0.447695, 0.525431, 0.493242, 1.56451, -0.0777369, 0, 0.493242, 0.493242, 0.493242, 0.493242, 0.493242, 0.493242, 0.493242, 0.493242, 0.493242, 0.493242, 0.493242, 0.493573, 0.493242, 0.525101, 0.493242
22.0363, 1.55231, 0.522641, 0.491032, 1.88476, 1.02966, 0, 0.491032, 0.491032, 0.491032, 0.491032, 0.491032, 0.491032, 0.491032, 0.491032, 0.491032, 0.491032, 0.491032, 0.491411, 0.491032, 0.522262, 0.491032
22.0442, 2.88575, 0.519398, 0.488354, 2.21037, 2.36635, 0, 0.488354, 0.488354, 0.488354, 0.488354, 0.488354, 0.488354, 0.488354, 0.488354, 0.488354, 0.488354, 0.488354, 0.488788, 0.488354, 0.518964, 0.488354
22.0521, 1.99504, 0.516178, 0.485684, 1.99876, 1.47887, 0, 0.485684, 0.485684, 0.485684, 0.485684, 0.485684, 0.485684, 0.485684, 0.485684, 0.485684, 0.485684, 0.485684, 0.48618, 0.485684, 0.515682, 0.485684
22.0599, 2.11921, 0.515208, 0.485246, 2.02958, 1.604, 0, 0.485246, 0.485246, 0.485246, 0.485246, 0.485246, 0.485246, 0.485246, 0.485246, 0.485246, 0.485246, 0.485246, 0.485812, 0.485246, 0.514641, 0.485246
22.0678, 0.435796, 0.513197, 0.48375, 1.5607, -0.077401, 0, 0.48375, 0.48375, 0.48375, 0.48375, 0.48375, 0.48375, 0.48375, 0.48375, 0.48375, 0.48375, 0.48375, 0.484395, 0.48375, 0.512551, 0.48375
22.0757, 0.564204, 0.510293, 0.481343, 1.60131, 0.0539108, 0, 0.481343, 0.481343, 0.481343, 0.481343, 0.481343, 0.481343, 0.481343, 0.481343, 0.481343, 0.481343, 0.481343, 0.482077, 0.481343, 0.509559, 0.481343
22.0836, 0, 0.50696, 0.478488, 1.41421, -0.50696, 0, 0.478488, 0.478488, 0.478488, 0.478488, 0.478488, 0.478488, 0.478488, 0.478488, 0.478488, 0.478488, 0.478488, 0.479321, 0.478488, 0.506127, 0.478488
22.0915, 0, 0.503656, 0.475641, 1.41421, -0.503656, 0, 0.475641, 0.475641, 0.475641, 0.475641, 0.475641, 0.475641, 0.475641, 0.475641, 0.475641, 0.475641, 0.475641, 0.476586, 0.475641, 0.502711, 0.475641
22.0993, 0, 0.502782, 0.475202, 1.41421, -0.502782, 0, 0.475202, 0.475202, 0.475202, 0.475202, 0.475202, 0.475202, 0.475202, 0.475202, 0.475202, 0.475202, 0.475202, 0.476272, 0.475202, 0.501712, 0.475202
22.1072, 1.42369, 0.500887, 0.473721, 1.85032, 0.9228, 0, 0.473721, 0.473721, 0.473721, 0.473721, 0.473721, 0.473721, 0.473721, 0.473721, 0.473721, 0.473721, 0.473721, 0.474929, 0.473721, 0.499679, 0.473721
22.1151, 0.576313, 0.498117, 0.471341, 1.60509, 0.0781962, 0, 0.471341, 0.471341, 0.471341, 0.471341, 0.471341, 0.471341, 0.471341, 0.471341, 0.471341, 0.471341, 0.471341, 0.472703, 0.471341, 0.496755, 0.471341
22.123, 1.25619, 0.49493, 0.468517, 1.80449, 0.761265, 0, 0.468517, 0.468517, 0.468517, 0.468517, 0.468517, 0.468517, 0.468517, 0.468517, 0.468517, 0.468517, 0.468517, 0.470051, 0.468517, 0.493396, 0.468517
