   PIQUANT 0.0.0-main  ps__0545_0715362334_000PTFE_shot_1.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
13.6294, 62.2454, 49.3796, 49.3649, 8.01532, 12.8658, 49.3649, 0, 49.3796, 49.3649, 49.3649, 49.3649, 49.3649, 49.3649, 49.3649, 49.3649, 49.3649, 49.3649, 49.3649, 49.3649, 49.3649, 49.3649
13.6375, 50.184, 49.2045, 49.1929, 7.22385, 0.979527, 49.1929, 0, 49.2045, 49.1929, 49.1929, 49.1929, 49.1929, 49.1929, 49.1929, 49.1929, 49.1929, 49.1929, 49.1929, 49.1929, 49.1929, 49.1929
13.6456, 49.0792, 49.028, 49.019, 7.14697, 0.0511742, 49.019, 0, 49.028, 49.019, 49.019, 49.019, 49.019, 49.019, 49.019, 49.019, 49.019, 49.019, 49.019, 49.019, 49.019, 49.019
13.6537, 58.2458, 48.8522, 48.8453, 7.76182, 9.39361, 48.8453, 0, 48.8522, 48.8453, 48.8453, 48.8453, 48.8453, 48.8453, 48.8453, 48.8453, 48.8453, 48.8453, 48.8453, 48.8453, 48.8453, 48.8453
13.6618, 49.8434, 48.6876, 48.6823, 7.20023, 1.15577, 48.6823, 0, 48.6876, 48.6823, 48.6823, 48.6823, 48.6823, 48.6823, 48.6823, 48.6823, 48.6823, 48.6823, 48.6823, 48.6823, 48.6823, 48.6823
13.6699, 42.9178, 48.5196, 48.5156, 6.70208, -5.60171, 48.5156, 0, 48.5196, 48.5156, 48.5156, 48.5156, 48.5156, 48.5156, 48.5156, 48.5156, 48.5156, 48.5156, 48.5156, 48.5156, 48.5156, 48.5156
13.678, 51.4554, 48.3484, 48.3455, 7.31132, 3.10697, 48.3455, 0, 48.3484, 48.3455, 48.3455, 48.3455, 48.3455, 48.3455, 48.3455, 48.3455, 48.3455, 48.3455, 48.3455, 48.3455, 48.3455, 48.3455
13.6861, 61.3149, 48.176, 48.1738, 7.95707, 13.1389, 48.1738, 0, 48.176, 48.1738, 48.1738, 48.1738, 48.1738, 48.1738, 48.1738, 48.1738, 48.1738, 48.1738, 48.1738, 48.1738, 48.1738, 48.1738
13.6942, 50.5342, 48.0041, 48.0025, 7.24804, 2.53011, 48.0025, 0, 48.0041, 48.0025, 48.0025, 48.0025, 48.0025, 48.0025, 48.0025, 48.0025, 48.0025, 48.0025, 48.0025, 48.0025, 48.0025, 48.0025
13.7023, 53.0182, 47.8431, 47.842, 7.41743, 5.17509, 47.842, 0, 47.8431, 47.842, 47.842, 47.842, 47.842, 47.842, 47.842, 47.842, 47.842, 47.842, 47.842, 47.842, 47.842, 47.842
13.7104, 48.4036, 47.6779, 47.6771, 7.09955, 0.725655, 47.6771, 0, 47.6779, 47.6771, 47.6771, 47.6771, 47.6771, 47.6771, 47.6771, 47.6771, 47.6771, 47.6771, 47.6771, 47.6771, 47.6771, 47.6771
13.7185, 34.8823, 47.5088, 47.5082, 6.07308, -12.6265, 47.5082, 0, 47.5088, 47.5082, 47.5082, 47.5082, 47.5082, 47.5082, 47.5082, 47.5082, 47.5082, 47.5082, 47.5082, 47.5082, 47.5082, 47.5082
13.7266, 47.486, 47.3378, 47.3374, 7.03463, 0.148163, 47.3374, 0, 47.3378, 47.3374, 47.3374, 47.3374, 47.3374, 47.3374, 47.3374, 47.3374, 47.3374, 47.3374, 47.3374, 47.3374, 47.3374, 47.3374
13.7347, 45.5973, 47.1672, 47.167, 6.89908, -1.56997, 47.167, 0, 47.1672, 47.167, 47.167, 47.167, 47.167, 47.167, 47.167, 47.167, 47.167, 47.167, 47.167, 47.167, 47.167, 47.167
13.7428, 44.5522, 47.06, 47.0598, 6.82292, -2.50784, 47.0598, 0, 47.06, 47.0598, 47.0598, 47.0598, 47.0598, 47.0598, 47.0598, 47.0598, 47.0598, 47.0598, 47.0598, 47.0598, 47.0598, 47.0598
13.7509, 44.6922, 46.9434, 46.9433, 6.83317, -2.25117, 46.9433, 0, 46.9434, 46.9433, 46.9433, 46.9433, 46.9433, 46.9433, 46.9433, 46.9433, 46.9433, 46.9433, 46.9433, 46.9433, 46.9433, 46.9433
13.759, 46.3478, 46.818, 46.8179, 6.95326, -0.47015, 46.8179, 0, 46.818, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179
13.7671, 50.8551, 46.6882, 46.6882, 7.27015, 4.16692, 46.6882, 0, 46.6882, 46.6882, 46.6882, 46.6882, 46.6882, 46.6882, 46.6882, 46.6882, 46.6882, 46.6882, 46.6882, 46.6882, 46.6882, 46.6882
13.7752, 52.4679, 46.5587, 46.5586, 7.38024, 5.90923, 46.5586, 0, 46.5587, 46.5586, 46.5586, 46.5586, 46.5586, 46.5586, 46.5586, 46.5586, 46.5586, 46.5586, 46.5586, 46.5586, 46.5586, 46.5586
13.7834, 62.9223, 46.4466, 46.4465, 8.05744, 16.4757, 46.4465, 0, 46.4466, 46.4465, 46.4465, 46.4465, 46.4465, 46.4465, 46.4465, 46.4465, 46.4465, 46.4465, 46.4465, 46.4465, 46.4465, 46.4465
13.7915, 55.0691, 46.3286, 46.3286, 7.55441, 8.7405, 46.3286, 0, 46.3286, 46.3286, 46.3286, 46.3286, 46.3286, 46.3286, 46.3286, 46.3286, 46.3286, 46.3286, 46.3286, 46.3286, 46.3286, 46.3286
13.7996, 42.224, 46.2055, 46.2055, 6.65011, -3.98153, 46.2055, 0, 46.2055, 46.2055, 46.2055, 46.2055, 46.2055, 46.2055, 46.2055, 46.2055, 46.2055, 46.2055, 46.2055, 46.2055, 46.2055, 46.2055
13.8077, 40.7405, 46.0798, 46.0798, 6.53762, -5.3393, 46.0798, 0, 46.0798, 46.0798, 46.0798, 46.0798, 46.0798, 46.0798, 46.0798, 46.0798, 46.0798, 46.0798, 46.0798, 46.0798, 46.0798, 46.0798
13.8158, 50.2627, 45.9543, 45.9543, 7.22929, 4.30844, 45.9543, 0, 45.9543, 45.9543, 45.9543, 45.9543, 45.9543, 45.9543, 45.9543, 45.9543, 45.9543, 45.9543, 45.9543, 45.9543, 45.9543, 45.9543
13.8239, 57.2664, 45.84, 45.84, 7.69847, 11.4264, 45.84, 0, 45.84, 45.84, 45.84, 45.84, 45.84, 45.84, 45.84, 45.84, 45.84, 45.84, 45.84, 45.84, 45.84, 45.84
13.832, 32.9603, 45.7217, 45.7217, 5.91273, -12.7614, 45.7217, 0, 45.7217, 45.7217, 45.7217, 45.7217, 45.7217, 45.7217, 45.7217, 45.7217, 45.7217, 45.7217, 45.7217, 45.7217, 45.7217, 45.7217
13.8401, 41.5229, 45.5997, 45.5997, 6.59719, -4.07673, 45.5997, 0, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997
13.8482, 52.6719, 45.4758, 45.4758, 7.39404, 7.19607, 45.4758, 0, 45.4758, 45.4758, 45.4758, 45.4758, 45.4758, 45.4758, 45.4758, 45.4758, 45.4758, 45.4758, 45.4758, 45.4758, 45.4758, 45.4758
13.8563, 47.3603, 45.3521, 45.3521, 7.02569, 2.00823, 45.3521, 0, 45.3521, 45.3521, 45.3521, 45.3521, 45.3521, 45.3521, 45.3521, 45.3521, 45.3521, 45.3521, 45.3521, 45.3521, 45.3521, 45.3521
13.8644, 48.8789, 45.2334, 45.2334, 7.13294, 3.64554, 45.2334, 0, 45.2334, 45.2334, 45.2334, 45.2334, 45.2334, 45.2334, 45.2334, 45.2334, 45.2334, 45.2334, 45.2334, 45.2334, 45.2334, 45.2334
13.8725, 59.9342, 45.1136, 45.1136, 7.86983, 14.8206, 45.1136, 0, 45.1136, 45.1136, 45.1136, 45.1136, 45.1136, 45.1136, 45.1136, 45.1136, 45.1136, 45.1136, 45.1136, 45.1136, 45.1136, 45.1136
13.8806, 56.1076, 44.991, 44.991, 7.62283, 11.1165, 44.991, 0, 44.991, 44.991, 44.991, 44.991, 44.991, 44.991, 44.991, 44.991, 44.991, 44.991, 44.991, 44.991, 44.991, 44.991
13.8887, 52.8789, 44.866, 44.866, 7.40803, 8.01299, 44.866, 0, 44.866, 44.866, 44.866, 44.866, 44.866, 44.866, 44.866, 44.866, 44.866, 44.866, 44.866, 44.866, 44.866, 44.866
13.8968, 55.0494, 44.7386, 44.7386, 7.55311, 10.3109, 44.7386, 0, 44.7386, 44.7386, 44.7386, 44.7386, 44.7386, 44.7386, 44.7386, 44.7386, 44.7386, 44.7386, 44.7386, 44.7386, 44.7386, 44.7386
13.9049, 62.5452, 44.6095, 44.6095, 8.034, 17.9357, 44.6095, 0, 44.6095, 44.6095, 44.6095, 44.6095, 44.6095, 44.6095, 44.6095, 44.6095, 44.6095, 44.6095, 44.6095, 44.6095, 44.6095, 44.6095
13.913, 44.6984, 44.4798, 44.4798, 6.83363, 0.218616, 44.4798, 0, 44.4798, 44.4798, 44.4798, 44.4798, 44.4798, 44.4798, 44.4798, 44.4798, 44.4798, 44.4798, 44.4798, 44.4798, 44.4798, 44.4798
13.9211, 40.4111, 44.3485, 44.3485, 6.51238, -3.93742, 44.3485, 0, 44.3485, 44.3485, 44.3485, 44.3485, 44.3485, 44.3485, 44.3485, 44.3485, 44.3485, 44.3485, 44.3485, 44.3485, 44.3485, 44.3485
13.9292, 58.8934, 44.2156, 44.2156, 7.80342, 14.6778, 44.2156, 0, 44.2156, 44.2156, 44.2156, 44.2156, 44.2156, 44.2156, 44.2156, 44.2156, 44.2156, 44.2156, 44.2156, 44.2156, 44.2156, 44.2156
13.9373, 57.9257, 44.0819, 44.0819, 7.74117, 13.8437, 44.0819, 0, 44.0819, 44.0819, 44.0819, 44.0819, 44.0819, 44.0819, 44.0819, 44.0819, 44.0819, 44.0819, 44.0819, 44.0819, 44.0819, 44.0819
13.9454, 47.9831, 43.9483, 43.9483, 7.06988, 4.03481, 43.9483, 0, 43.9483, 43.9483, 43.9483, 43.9483, 43.9483, 43.9483, 43.9483, 43.9483, 43.9483, 43.9483, 43.9483, 43.9483, 43.9483, 43.9483
13.9535, 55.605, 43.814, 43.814, 7.58979, 11.7909, 43.814, 0, 43.814, 43.814, 43.814, 43.814, 43.814, 43.814, 43.814, 43.814, 43.814, 43.814, 43.814, 43.814, 43.814, 43.814
13.9616, 47.2606, 43.6776, 43.6776, 7.01859, 3.58296, 43.6776, 0, 43.6776, 43.6776, 43.6776, 43.6776, 43.6776, 43.6776, 43.6776, 43.6776, 43.6776, 43.6776, 43.6776, 43.6776, 43.6776, 43.6776
13.9698, 53.8331, 43.5394, 43.5394, 7.47215, 10.2937, 43.5394, 0, 43.5394, 43.5394, 43.5394, 43.5394, 43.5394, 43.5394, 43.5394, 43.5394, 43.5394, 43.5394, 43.5394, 43.5394, 43.5394, 43.5394
13.9779, 53.8998, 43.4003, 43.4003, 7.47662, 10.4995, 43.4003, 0, 43.4003, 43.4003, 43.4003, 43.4003, 43.4003, 43.4003, 43.4003, 43.4003, 43.4003, 43.4003, 43.4003, 43.4003, 43.4003, 43.4003
13.986, 50.9872, 43.2615, 43.2615, 7.27923, 7.7257, 43.2615, 0, 43.2615, 43.2615, 43.2615, 43.2615, 43.2615, 43.2615, 43.2615, 43.2615, 43.2615, 43.2615, 43.2615, 43.2615, 43.2615, 43.2615
13.9941, 50.8135, 43.1291, 43.1291, 7.26729, 7.68443, 43.1291, 0, 43.1291, 43.1291, 43.1291, 43.1291, 43.1291, 43.1291, 43.1291, 43.1291, 43.1291, 43.1291, 43.1291, 43.1291, 43.1291, 43.1291
14.0022, 47.9449, 42.9942, 42.9942, 7.06717, 4.95069, 42.9942, 0, 42.9942, 42.9942, 42.9942, 42.9942, 42.9942, 42.9942, 42.9942, 42.9942, 42.9942, 42.9942, 42.9942, 42.9942, 42.9942, 42.9942
14.0103, 43.9861, 42.8567, 42.8567, 6.78131, 1.12938, 42.8567, 0, 42.8567, 42.8567, 42.8567, 42.8567, 42.8567, 42.8567, 42.8567, 42.8567, 42.8567, 42.8567, 42.8567, 42.8567, 42.8567, 42.8567
14.0184, 49.9358, 42.7182, 42.7182, 7.20665, 7.21761, 42.7182, 0, 42.7182, 42.7182, 42.7182, 42.7182, 42.7182, 42.7182, 42.7182, 42.7182, 42.7182, 42.7182, 42.7182, 42.7182, 42.7182, 42.7182
14.0265, 51.9504, 42.5799, 42.5799, 7.3451, 9.37056, 42.5799, 0, 42.5799, 42.5799, 42.5799, 42.5799, 42.5799, 42.5799, 42.5799, 42.5799, 42.5799, 42.5799, 42.5799, 42.5799, 42.5799, 42.5799
14.0346, 44.9504, 42.4465, 42.4465, 6.85204, 2.50398, 42.4465, 0, 42.4465, 42.4465, 42.4465, 42.4465, 42.4465, 42.4465, 42.4465, 42.4465, 42.4465, 42.4465, 42.4465, 42.4465, 42.4465, 42.4465
14.0427, 46.9014, 42.3118, 42.3118, 6.99295, 4.58952, 42.3118, 0, 42.3118, 42.3118, 42.3118, 42.3118, 42.3118, 42.3118, 42.3118, 42.3118, 42.3118, 42.3118, 42.3118, 42.3118, 42.3118, 42.3118
14.0508, 53.944, 42.176, 42.176, 7.47957, 11.768, 42.176, 0, 42.176, 42.176, 42.176, 42.176, 42.176, 42.176, 42.176, 42.176, 42.176, 42.176, 42.176, 42.176, 42.176, 42.176
14.0589, 42.0021, 42.0397, 42.0397, 6.63341, -0.0375557, 42.0397, 0, 42.0397, 42.0397, 42.0397, 42.0397, 42.0397, 42.0397, 42.0397, 42.0397, 42.0397, 42.0397, 42.0397, 42.0397, 42.0397, 42.0397
14.067, 49.9394, 41.9035, 41.9035, 7.2069, 8.03586, 41.9035, 0, 41.9035, 41.9035, 41.9035, 41.9035, 41.9035, 41.9035, 41.9035, 41.9035, 41.9035, 41.9035, 41.9035, 41.9035, 41.9035, 41.9035
14.0751, 55.8773, 41.7686, 41.7686, 7.60771, 14.1087, 41.7686, 0, 41.7686, 41.7686, 41.7686, 41.7686, 41.7686, 41.7686, 41.7686, 41.7686, 41.7686, 41.7686, 41.7686, 41.7686, 41.7686, 41.7686
14.0832, 43.0349, 41.6339, 41.6339, 6.71081, 1.40108, 41.6339, 0, 41.6339, 41.6339, 41.6339, 41.6339, 41.6339, 41.6339, 41.6339, 41.6339, 41.6339, 41.6339, 41.6339, 41.6339, 41.6339, 41.6339
14.0913, 49.0213, 41.4993, 41.4993, 7.14292, 7.52198, 41.4993, 0, 41.4993, 41.4993, 41.4993, 41.4993, 41.4993, 41.4993, 41.4993, 41.4993, 41.4993, 41.4993, 41.4993, 41.4993, 41.4993, 41.4993
14.0994, 47.7255, 41.3646, 41.3646, 7.05163, 6.36089, 41.3646, 0, 41.3646, 41.3646, 41.3646, 41.3646, 41.3646, 41.3646, 41.3646, 41.3646, 41.3646, 41.3646, 41.3646, 41.3646, 41.3646, 41.3646
14.1075, 40.146, 41.2296, 41.2296, 6.492, -1.0836, 41.2296, 0, 41.2296, 41.2296, 41.2296, 41.2296, 41.2296, 41.2296, 41.2296, 41.2296, 41.2296, 41.2296, 41.2296, 41.2296, 41.2296, 41.2296
14.1156, 52.7477, 41.0943, 41.0943, 7.39917, 11.6534, 41.0943, 0, 41.0943, 41.0943, 41.0943, 41.0943, 41.0943, 41.0943, 41.0943, 41.0943, 41.0943, 41.0943, 41.0943, 41.0943, 41.0943, 41.0943
14.1237, 41.0456, 40.9589, 40.9589, 6.56091, 0.0867462, 40.9589, 0, 40.9589, 40.9589, 40.9589, 40.9589, 40.9589, 40.9589, 40.9589, 40.9589, 40.9589, 40.9589, 40.9589, 40.9589, 40.9589, 40.9589
14.1318, 42.9183, 40.8233, 40.8233, 6.70211, 2.09505, 40.8233, 0, 40.8233, 40.8233, 40.8233, 40.8233, 40.8233, 40.8233, 40.8233, 40.8233, 40.8233, 40.8233, 40.8233, 40.8233, 40.8233, 40.8233
14.1399, 33.1354, 40.6878, 40.6878, 5.92751, -7.55238, 40.6878, 0, 40.6878, 40.6878, 40.6878, 40.6878, 40.6878, 40.6878, 40.6878, 40.6878, 40.6878, 40.6878, 40.6878, 40.6878, 40.6878, 40.6878
14.148, 47.6009, 40.5524, 40.5524, 7.04279, 7.04856, 40.5524, 0, 40.5524, 40.5524, 40.5524, 40.5524, 40.5524, 40.5524, 40.5524, 40.5524, 40.5524, 40.5524, 40.5524, 40.5524, 40.5524, 40.5524
14.1562, 40.1636, 40.4171, 40.4171, 6.49335, -0.253525, 40.4171, 0, 40.4171, 40.4171, 40.4171, 40.4171, 40.4171, 40.4171, 40.4171, 40.4171, 40.4171, 40.4171, 40.4171, 40.4171, 40.4171, 40.4171
14.1643, 42.9053, 40.282, 40.282, 6.70114, 2.6233, 40.282, 0, 40.282, 40.282, 40.282, 40.282, 40.282, 40.282, 40.282, 40.282, 40.282, 40.282, 40.282, 40.282, 40.282, 40.282
14.1724, 51.8577, 40.1472, 40.1472, 7.33878, 11.7106, 40.1472, 0, 40.1472, 40.1472, 40.1472, 40.1472, 40.1472, 40.1472, 40.1472, 40.1472, 40.1472, 40.1472, 40.1472, 40.1472, 40.1472, 40.1472
14.1805, 43.1237, 40.0123, 40.0123, 6.71742, 3.11136, 40.0123, 0, 40.0123, 40.0123, 40.0123, 40.0123, 40.0123, 40.0123, 40.0123, 40.0123, 40.0123, 40.0123, 40.0123, 40.0123, 40.0123, 40.0123
14.1886, 43.9006, 39.877, 39.877, 6.775, 4.02364, 39.877, 0, 39.877, 39.877, 39.877, 39.877, 39.877, 39.877, 39.877, 39.877, 39.877, 39.877, 39.877, 39.877, 39.877, 39.877
14.1967, 36.0451, 39.7413, 39.7413, 6.16807, -3.69622, 39.7413, 0, 39.7413, 39.7413, 39.7413, 39.7413, 39.7413, 39.7413, 39.7413, 39.7413, 39.7413, 39.7413, 39.7413, 39.7413, 39.7413, 39.7413
14.2048, 39.2139, 39.6056, 39.6056, 6.4198, -0.391769, 39.6056, 0, 39.6056, 39.6056, 39.6056, 39.6056, 39.6056, 39.6056, 39.6056, 39.6056, 39.6056, 39.6056, 39.6056, 39.6056, 39.6056, 39.6056
14.2129, 47.4709, 39.4701, 39.4701, 7.03356, 8.00076, 39.4701, 0, 39.4701, 39.4701, 39.4701, 39.4701, 39.4701, 39.4701, 39.4701, 39.4701, 39.4701, 39.4701, 39.4701, 39.4701, 39.4701, 39.4701
14.221, 44.3425, 39.3377, 39.3377, 6.80753, 5.00478, 39.3377, 0, 39.3377, 39.3377, 39.3377, 39.3377, 39.3377, 39.3377, 39.3377, 39.3377, 39.3377, 39.3377, 39.3377, 39.3377, 39.3377, 39.3377
14.2291, 49.4258, 39.204, 39.204, 7.17118, 10.2218, 39.204, 0, 39.204, 39.204, 39.204, 39.204, 39.204, 39.204, 39.204, 39.204, 39.204, 39.204, 39.204, 39.204, 39.204, 39.204
14.2372, 50.8119, 39.0691, 39.0691, 7.26718, 11.7428, 39.0691, 0, 39.0691, 39.0691, 39.0691, 39.0691, 39.0691, 39.0691, 39.0691, 39.0691, 39.0691, 39.0691, 39.0691, 39.0691, 39.0691, 39.0691
14.2453, 37.5118, 38.9338, 38.9338, 6.28584, -1.42208, 38.9338, 0, 38.9338, 38.9338, 38.9338, 38.9338, 38.9338, 38.9338, 38.9338, 38.9338, 38.9338, 38.9338, 38.9338, 38.9338, 38.9338, 38.9338
14.2534, 39.0197, 38.7988, 38.7988, 6.40466, 0.220917, 38.7988, 0, 38.7988, 38.7988, 38.7988, 38.7988, 38.7988, 38.7988, 38.7988, 38.7988, 38.7988, 38.7988, 38.7988, 38.7988, 38.7988, 38.7988
14.2615, 42.0244, 38.6688, 38.6688, 6.63509, 3.35555, 38.6688, 0, 38.6688, 38.6688, 38.6688, 38.6688, 38.6688, 38.6688, 38.6688, 38.6688, 38.6688, 38.6688, 38.6688, 38.6688, 38.6688, 38.6688
14.2696, 42.674, 38.5367, 38.5367, 6.68386, 4.13731, 38.5367, 0, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367
14.2777, 48.5813, 38.4026, 38.4026, 7.11205, 10.1787, 38.4026, 0, 38.4026, 38.4026, 38.4026, 38.4026, 38.4026, 38.4026, 38.4026, 38.4026, 38.4026, 38.4026, 38.4026, 38.4026, 38.4026, 38.4026
14.2858, 44.2409, 38.2678, 38.2678, 6.80007, 5.97307, 38.2678, 0, 38.2678, 38.2678, 38.2678, 38.2678, 38.2678, 38.2678, 38.2678, 38.2678, 38.2678, 38.2678, 38.2678, 38.2678, 38.2678, 38.2678
14.2939, 46.7121, 38.1332, 38.1332, 6.97941, 8.5789, 38.1332, 0, 38.1332, 38.1332, 38.1332, 38.1332, 38.1332, 38.1332, 38.1332, 38.1332, 38.1332, 38.1332, 38.1332, 38.1332, 38.1332, 38.1332
14.302, 41.5084, 38.0056, 38.0056, 6.59609, 3.50278, 38.0056, 0, 38.0056, 38.0056, 38.0056, 38.0056, 38.0056, 38.0056, 38.0056, 38.0056, 38.0056, 38.0056, 38.0056, 38.0056, 38.0056, 38.0056
14.3101, 37.2895, 37.875, 37.875, 6.26813, -0.585567, 37.875, 0, 37.875, 37.875, 37.875, 37.875, 37.875, 37.875, 37.875, 37.875, 37.875, 37.875, 37.875, 37.875, 37.875, 37.875
14.3182, 38.7935, 37.7419, 37.7419, 6.38698, 1.05162, 37.7419, 0, 37.7419, 37.7419, 37.7419, 37.7419, 37.7419, 37.7419, 37.7419, 37.7419, 37.7419, 37.7419, 37.7419, 37.7419, 37.7419, 37.7419
14.3263, 43.6087, 37.6075, 37.6075, 6.75343, 6.00122, 37.6075, 0, 37.6075, 37.6075, 37.6075, 37.6075, 37.6075, 37.6075, 37.6075, 37.6075, 37.6075, 37.6075, 37.6075, 37.6075, 37.6075, 37.6075
14.3345, 27.6771, 37.4734, 37.4734, 5.44767, -9.79635, 37.4734, 0, 37.4734, 37.4734, 37.4734, 37.4734, 37.4734, 37.4734, 37.4734, 37.4734, 37.4734, 37.4734, 37.4734, 37.4734, 37.4734, 37.4734
14.3426, 46.3912, 37.3503, 37.3503, 6.95638, 9.04093, 37.3503, 0, 37.3503, 37.3503, 37.3503, 37.3503, 37.3503, 37.3503, 37.3503, 37.3503, 37.3503, 37.3503, 37.3503, 37.3503, 37.3503, 37.3503
14.3507, 35.2657, 37.222, 37.222, 6.10456, -1.95634, 37.222, 0, 37.222, 37.222, 37.222, 37.222, 37.222, 37.222, 37.222, 37.222, 37.222, 37.222, 37.222, 37.222, 37.222, 37.222
14.3588, 32.1589, 37.0892, 37.0892, 5.84456, -4.9303, 37.0892, 0, 37.0892, 37.0892, 37.0892, 37.0892, 37.0892, 37.0892, 37.0892, 37.0892, 37.0892, 37.0892, 37.0892, 37.0892, 37.0892, 37.0892
14.3669, 31.0699, 36.9541, 36.9541, 5.75064, -5.88423, 36.9541, 0, 36.9541, 36.9541, 36.9541, 36.9541, 36.9541, 36.9541, 36.9541, 36.9541, 36.9541, 36.9541, 36.9541, 36.9541, 36.9541, 36.9541
14.375, 41.9416, 36.8194, 36.8194, 6.62885, 5.12223, 36.8194, 0, 36.8194, 36.8194, 36.8194, 36.8194, 36.8194, 36.8194, 36.8194, 36.8194, 36.8194, 36.8194, 36.8194, 36.8194, 36.8194, 36.8194
14.3831, 36.9455, 36.7283, 36.7283, 6.24063, 0.21719, 36.7283, 0, 36.7283, 36.7283, 36.7283, 36.7283, 36.7283, 36.7283, 36.7283, 36.7283, 36.7283, 36.7283, 36.7283, 36.7283, 36.7283, 36.7283
14.3912, 39.3812, 36.6288, 36.6288, 6.43282, 2.75236, 36.6288, 0, 36.6288, 36.6288, 36.6288, 36.6288, 36.6288, 36.6288, 36.6288, 36.6288, 36.6288, 36.6288, 36.6288, 36.6288, 36.6288, 36.6288
14.3993, 49.2952, 36.5212, 36.5212, 7.16206, 12.7739, 36.5212, 0, 36.5212, 36.5212, 36.5212, 36.5212, 36.5212, 36.5212, 36.5212, 36.5212, 36.5212, 36.5212, 36.5212, 36.5212, 36.5212, 36.5212
14.4074, 32.1782, 36.4097, 36.4097, 5.84621, -4.23148, 36.4097, 0, 36.4097, 36.4097, 36.4097, 36.4097, 36.4097, 36.4097, 36.4097, 36.4097, 36.4097, 36.4097, 36.4097, 36.4097, 36.4097, 36.4097
14.4155, 32.7088, 36.2983, 36.2983, 5.89142, -3.58949, 36.2983, 0, 36.2983, 36.2983, 36.2983, 36.2983, 36.2983, 36.2983, 36.2983, 36.2983, 36.2983, 36.2983, 36.2983, 36.2983, 36.2983, 36.2983
14.4236, 40.7611, 36.2034, 36.2034, 6.5392, 4.55766, 36.2034, 0, 36.2034, 36.2034, 36.2034, 36.2034, 36.2034, 36.2034, 36.2034, 36.2034, 36.2034, 36.2034, 36.2034, 36.2034, 36.2034, 36.2034
14.4317, 40.357, 36.1029, 36.1029, 6.50822, 4.25402, 36.1029, 0, 36.1029, 36.1029, 36.1029, 36.1029, 36.1029, 36.1029, 36.1029, 36.1029, 36.1029, 36.1029, 36.1029, 36.1029, 36.1029, 36.1029
14.4398, 43.5844, 35.9972, 35.9972, 6.75162, 7.58721, 35.9972, 0, 35.9972, 35.9972, 35.9972, 35.9972, 35.9972, 35.9972, 35.9972, 35.9972, 35.9972, 35.9972, 35.9972, 35.9972, 35.9972, 35.9972
14.4479, 42.3116, 35.889, 35.889, 6.6567, 6.42267, 35.889, 0, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889
14.456, 38.5805, 35.7809, 35.7809, 6.37029, 2.79964, 35.7809, 0, 35.7809, 35.7809, 35.7809, 35.7809, 35.7809, 35.7809, 35.7809, 35.7809, 35.7809, 35.7809, 35.7809, 35.7809, 35.7809, 35.7809
14.4641, 38.4451, 35.6862, 35.6862, 6.35965, 2.75894, 35.6862, 0, 35.6862, 35.6862, 35.6862, 35.6862, 35.6862, 35.6862, 35.6862, 35.6862, 35.6862, 35.6862, 35.6862, 35.6862, 35.6862, 35.6862
14.4722, 22.2652, 35.5859, 35.5859, 4.92597, -13.3207, 35.5859, 0, 35.5859, 35.5859, 35.5859, 35.5859, 35.5859, 35.5859, 35.5859, 35.5859, 35.5859, 35.5859, 35.5859, 35.5859, 35.5859, 35.5859
14.4803, 38.7653, 35.4806, 35.4806, 6.38477, 3.28465, 35.4806, 0, 35.4806, 35.4806, 35.4806, 35.4806, 35.4806, 35.4806, 35.4806, 35.4806, 35.4806, 35.4806, 35.4806, 35.4806, 35.4806, 35.4806
14.4884, 35.045, 35.3728, 35.3728, 6.08646, -0.327827, 35.3728, 0, 35.3728, 35.3728, 35.3728, 35.3728, 35.3728, 35.3728, 35.3728, 35.3728, 35.3728, 35.3728, 35.3728, 35.3728, 35.3728, 35.3728
14.4965, 39.4409, 35.2653, 35.2653, 6.43746, 4.17564, 35.2653, 0, 35.2653, 35.2653, 35.2653, 35.2653, 35.2653, 35.2653, 35.2653, 35.2653, 35.2653, 35.2653, 35.2653, 35.2653, 35.2653, 35.2653
14.5046, 48.0872, 35.1713, 35.1713, 7.07723, 12.916, 35.1713, 0, 35.1713, 35.1713, 35.1713, 35.1713, 35.1713, 35.1713, 35.1713, 35.1713, 35.1713, 35.1713, 35.1713, 35.1713, 35.1713, 35.1713
14.5127, 39.2357, 35.0718, 35.0718, 6.4215, 4.1639, 35.0718, 0, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718
