   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_0.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
5.33022, 134.217, 153.57, 153.569, 11.6712, -19.3532, 153.569, 0, 153.569, 153.569, 153.57, 153.569, 153.569, 153.569, 153.569, 153.569, 153.569, 153.569, 153.569, 153.569, 153.569
5.33852, 149.887, 154.074, 154.073, 12.3243, -4.1869, 154.073, 0, 154.073, 154.073, 154.074, 154.073, 154.073, 154.073, 154.073, 154.073, 154.073, 154.073, 154.073, 154.073, 154.073
5.34683, 144.795, 154.576, 154.575, 12.1159, -9.78081, 154.575, 0, 154.575, 154.575, 154.576, 154.575, 154.575, 154.575, 154.575, 154.575, 154.575, 154.575, 154.575, 154.575, 154.575
5.35513, 147.831, 155.076, 155.075, 12.2406, -7.24471, 155.075, 0, 155.075, 155.075, 155.076, 155.075, 155.075, 155.075, 155.075, 155.075, 155.075, 155.075, 155.075, 155.075, 155.075
5.36343, 156.872, 155.574, 155.573, 12.6045, 1.2984, 155.573, 0, 155.573, 155.573, 155.574, 155.573, 155.573, 155.573, 155.573, 155.573, 155.573, 155.573, 155.573, 155.573, 155.573
5.37173, 143.614, 156.069, 156.068, 12.067, -12.4558, 156.068, 0, 156.068, 156.068, 156.069, 156.068, 156.068, 156.068, 156.068, 156.068, 156.068, 156.068, 156.068, 156.068, 156.068
5.38003, 150.203, 156.563, 156.561, 12.3371, -6.35957, 156.561, 0, 156.561, 156.562, 156.563, 156.561, 156.561, 156.561, 156.561, 156.561, 156.561, 156.561, 156.561, 156.561, 156.561
5.38834, 148.237, 157.054, 157.052, 12.2571, -8.81685, 157.052, 0, 157.052, 157.053, 157.054, 157.052, 157.052, 157.052, 157.052, 157.052, 157.052, 157.052, 157.052, 157.052, 157.052
5.39664, 133.531, 157.542, 157.541, 11.6418, -24.0112, 157.541, 0, 157.541, 157.541, 157.542, 157.541, 157.541, 157.541, 157.541, 157.541, 157.541, 157.541, 157.541, 157.541, 157.541
5.40494, 121.578, 158.029, 158.027, 11.1166, -36.4506, 158.027, 0, 158.027, 158.027, 158.029, 158.027, 158.027, 158.027, 158.027, 158.027, 158.027, 158.027, 158.027, 158.027, 158.027
5.41324, 146.3, 158.513, 158.511, 12.1778, -12.213, 158.511, 0, 158.511, 158.511, 158.512, 158.511, 158.511, 158.511, 158.511, 158.511, 158.511, 158.511, 158.511, 158.511, 158.511
5.42154, 149.888, 158.994, 158.993, 12.3243, -9.10597, 158.993, 0, 158.993, 158.993, 158.994, 158.993, 158.993, 158.993, 158.993, 158.993, 158.993, 158.993, 158.993, 158.993, 158.993
5.42985, 146.161, 159.473, 159.472, 12.1721, -13.3121, 159.472, 0, 159.472, 159.472, 159.473, 159.472, 159.472, 159.472, 159.472, 159.472, 159.472, 159.472, 159.472, 159.472, 159.472
5.43815, 133.682, 159.949, 159.948, 11.6483, -26.2674, 159.948, 0, 159.948, 159.948, 159.949, 159.948, 159.948, 159.948, 159.948, 159.948, 159.948, 159.948, 159.948, 159.948, 159.948
5.44645, 142.676, 160.423, 160.422, 12.0281, -17.7475, 160.422, 0, 160.422, 160.422, 160.423, 160.422, 160.422, 160.422, 160.422, 160.422, 160.422, 160.422, 160.422, 160.422, 160.422
5.45475, 154.78, 160.895, 160.893, 12.5212, -6.11473, 160.893, 0, 160.893, 160.893, 160.895, 160.893, 160.893, 160.893, 160.893, 160.893, 160.893, 160.893, 160.893, 160.893, 160.893
5.46305, 139.112, 161.363, 161.362, 11.879, -22.2517, 161.362, 0, 161.362, 161.362, 161.363, 161.362, 161.362, 161.362, 161.362, 161.362, 161.362, 161.362, 161.362, 161.362, 161.362
5.47136, 156.816, 161.83, 161.828, 12.6022, -5.01353, 161.828, 0, 161.828, 161.828, 161.829, 161.828, 161.828, 161.828, 161.828, 161.828, 161.828, 161.828, 161.828, 161.828, 161.828
5.47966, 146.248, 162.293, 162.292, 12.1757, -16.0447, 162.292, 0, 162.292, 162.292, 162.293, 162.292, 162.292, 162.292, 162.292, 162.292, 162.292, 162.292, 162.292, 162.292, 162.292
5.48796, 131.586, 162.754, 162.752, 11.558, -31.1671, 162.752, 0, 162.752, 162.752, 162.753, 162.752, 162.752, 162.752, 162.752, 162.752, 162.752, 162.752, 162.752, 162.752, 162.752
5.49626, 139.792, 163.211, 163.21, 11.9076, -23.4193, 163.21, 0, 163.21, 163.21, 163.211, 163.21, 163.21, 163.21, 163.21, 163.21, 163.21, 163.21, 163.21, 163.21, 163.21
5.50457, 162.684, 163.666, 163.665, 12.8329, -0.98172, 163.665, 0, 163.665, 163.665, 163.666, 163.665, 163.665, 163.665, 163.665, 163.665, 163.665, 163.665, 163.665, 163.665, 163.665
5.51287, 155.644, 164.118, 164.117, 12.5556, -8.47447, 164.117, 0, 164.117, 164.117, 164.118, 164.117, 164.117, 164.117, 164.117, 164.117, 164.117, 164.117, 164.117, 164.117, 164.117
5.52117, 147.713, 164.567, 164.566, 12.2357, -16.8543, 164.566, 0, 164.566, 164.566, 164.567, 164.566, 164.566, 164.566, 164.566, 164.566, 164.566, 164.566, 164.566, 164.566, 164.566
5.52947, 141.157, 165.013, 165.011, 11.9648, -23.8564, 165.011, 0, 165.011, 165.011, 165.013, 165.011, 165.011, 165.011, 165.011, 165.011, 165.011, 165.011, 165.011, 165.011, 165.011
5.53777, 137.344, 165.456, 165.454, 11.8044, -28.1126, 165.454, 0, 165.454, 165.454, 165.456, 165.454, 165.454, 165.454, 165.454, 165.454, 165.454, 165.454, 165.454, 165.454, 165.454
5.54608, 148.356, 165.896, 165.894, 12.262, -17.5406, 165.894, 0, 165.894, 165.894, 165.896, 165.894, 165.894, 165.894, 165.894, 165.894, 165.894, 165.894, 165.894, 165.894, 165.894
5.55438, 131.968, 166.333, 166.33, 11.5745, -34.3648, 166.33, 0, 166.33, 166.33, 166.333, 166.33, 166.33, 166.33, 166.33, 166.33, 166.33, 166.33, 166.33, 166.33, 166.33
5.56268, 150.731, 166.767, 166.763, 12.3584, -16.036, 166.763, 0, 166.763, 166.763, 166.767, 166.763, 166.763, 166.763, 166.763, 166.763, 166.763, 166.763, 166.763, 166.763, 166.763
5.57098, 162.295, 167.198, 167.193, 12.8178, -4.90228, 167.193, 0, 167.193, 167.193, 167.197, 167.193, 167.193, 167.193, 167.193, 167.193, 167.193, 167.193, 167.193, 167.193, 167.193
5.57928, 141.53, 167.625, 167.619, 11.9804, -26.0948, 167.619, 0, 167.619, 167.619, 167.625, 167.619, 167.619, 167.619, 167.619, 167.619, 167.619, 167.619, 167.619, 167.619, 167.619
5.58759, 144.281, 168.049, 168.042, 12.0947, -23.768, 168.042, 0, 168.042, 168.042, 168.049, 168.042, 168.042, 168.042, 168.042, 168.042, 168.042, 168.042, 168.042, 168.042, 168.042
5.59589, 157.019, 168.471, 168.461, 12.6103, -11.4516, 168.461, 0, 168.461, 168.461, 168.471, 168.461, 168.461, 168.461, 168.461, 168.461, 168.461, 168.461, 168.461, 168.461, 168.461
5.60419, 148.213, 168.89, 168.877, 12.2561, -20.677, 168.877, 0, 168.877, 168.877, 168.89, 168.877, 168.877, 168.877, 168.877, 168.877, 168.877, 168.877, 168.877, 168.877, 168.877
5.61249, 164.697, 169.306, 169.289, 12.9111, -4.60881, 169.289, 0, 169.289, 169.29, 169.306, 169.289, 169.289, 169.289, 169.289, 169.289, 169.289, 169.289, 169.289, 169.289, 169.289
5.62079, 158.197, 169.719, 169.698, 12.6569, -11.5222, 169.698, 0, 169.698, 169.698, 169.719, 169.698, 169.698, 169.698, 169.698, 169.698, 169.698, 169.698, 169.698, 169.698, 169.698
5.6291, 165.59, 170.131, 170.103, 12.9457, -4.54031, 170.103, 0, 170.103, 170.103, 170.131, 170.103, 170.103, 170.103, 170.103, 170.103, 170.103, 170.103, 170.103, 170.103, 170.103
5.6374, 156.809, 170.54, 170.504, 12.6019, -13.7313, 170.504, 0, 170.504, 170.504, 170.54, 170.504, 170.504, 170.504, 170.504, 170.504, 170.504, 170.504, 170.504, 170.504, 170.504
5.6457, 170.566, 170.948, 170.902, 13.1364, -0.38208, 170.902, 0, 170.902, 170.902, 170.948, 170.902, 170.902, 170.902, 170.902, 170.902, 170.902, 170.902, 170.902, 170.902, 170.902
5.654, 174.669, 171.354, 171.295, 13.2917, 3.31453, 171.295, 0, 171.295, 171.295, 171.354, 171.295, 171.295, 171.295, 171.295, 171.295, 171.295, 171.295, 171.295, 171.295, 171.295
5.66231, 146.942, 171.759, 171.685, 12.2042, -24.8172, 171.685, 0, 171.685, 171.685, 171.759, 171.685, 171.685, 171.685, 171.685, 171.685, 171.685, 171.685, 171.685, 171.685, 171.685
5.67061, 145.053, 172.162, 172.071, 12.1265, -27.1092, 172.071, 0, 172.071, 172.071, 172.162, 172.071, 172.071, 172.071, 172.071, 172.071, 172.071, 172.071, 172.071, 172.071, 172.071
5.67891, 157.21, 172.562, 172.453, 12.6178, -15.3524, 172.453, 0, 172.453, 172.453, 172.562, 172.453, 172.453, 172.453, 172.453, 172.453, 172.453, 172.453, 172.453, 172.453, 172.453
5.68721, 161.436, 172.959, 172.831, 12.7842, -11.5231, 172.831, 0, 172.831, 172.831, 172.959, 172.831, 172.831, 172.831, 172.831, 172.831, 172.831, 172.831, 172.831, 172.831, 172.831
5.69551, 176.311, 173.352, 173.204, 13.3533, 2.95901, 173.204, 0, 173.204, 173.205, 173.352, 173.204, 173.204, 173.204, 173.204, 173.204, 173.204, 173.204, 173.204, 173.204, 173.204
5.70382, 139.219, 173.74, 173.574, 11.8836, -34.5208, 173.574, 0, 173.574, 173.574, 173.74, 173.574, 173.574, 173.574, 173.574, 173.574, 173.574, 173.574, 173.574, 173.574, 173.574
5.71212, 146.839, 174.122, 173.94, 12.2, -27.2823, 173.94, 0, 173.94, 173.94, 174.122, 173.94, 173.94, 173.94, 173.94, 173.94, 173.94, 173.94, 173.94, 173.94, 173.94
5.72042, 147.823, 174.495, 174.301, 12.2402, -26.6724, 174.301, 0, 174.301, 174.301, 174.495, 174.301, 174.301, 174.301, 174.301, 174.301, 174.301, 174.301, 174.301, 174.301, 174.301
5.72872, 149.784, 174.861, 174.658, 12.3201, -25.0768, 174.658, 0, 174.658, 174.658, 174.861, 174.658, 174.658, 174.658, 174.658, 174.658, 174.658, 174.658, 174.658, 174.658, 174.658
5.73702, 178.339, 175.217, 175.01, 13.429, 3.12277, 175.01, 0, 175.01, 175.01, 175.216, 175.01, 175.01, 175.01, 175.01, 175.01, 175.01, 175.01, 175.01, 175.01, 175.01
5.74533, 154.338, 175.563, 175.358, 12.5035, -21.2251, 175.358, 0, 175.358, 175.358, 175.563, 175.358, 175.358, 175.358, 175.358, 175.358, 175.358, 175.358, 175.358, 175.358, 175.358
5.75363, 160.276, 175.899, 175.702, 12.7387, -15.6237, 175.702, 0, 175.702, 175.702, 175.899, 175.702, 175.702, 175.702, 175.702, 175.702, 175.702, 175.702, 175.702, 175.702, 175.702
5.76193, 159.189, 176.227, 176.04, 12.696, -17.0379, 176.04, 0, 176.041, 176.041, 176.227, 176.04, 176.04, 176.04, 176.04, 176.04, 176.04, 176.04, 176.04, 176.04, 176.04
5.77023, 169.309, 176.546, 176.375, 13.0885, -7.23672, 176.375, 0, 176.375, 176.375, 176.545, 176.375, 176.375, 176.375, 176.375, 176.375, 176.375, 176.375, 176.375, 176.375, 176.375
5.77854, 165.566, 176.857, 176.704, 12.9447, -11.291, 176.704, 0, 176.704, 176.704, 176.857, 176.704, 176.704, 176.704, 176.704, 176.704, 176.704, 176.704, 176.704, 176.704, 176.704
5.78684, 151.743, 177.162, 177.028, 12.3993, -25.4191, 177.028, 0, 177.029, 177.029, 177.162, 177.028, 177.028, 177.028, 177.028, 177.028, 177.028, 177.028, 177.028, 177.028, 177.028
5.79514, 155.308, 177.461, 177.348, 12.5423, -22.153, 177.348, 0, 177.348, 177.348, 177.461, 177.348, 177.348, 177.348, 177.348, 177.348, 177.348, 177.348, 177.348, 177.348, 177.348
5.80344, 171.068, 177.757, 177.662, 13.1555, -6.68867, 177.662, 0, 177.662, 177.663, 177.756, 177.662, 177.662, 177.662, 177.662, 177.662, 177.662, 177.662, 177.662, 177.662, 177.662
5.81174, 163.262, 178.048, 177.972, 12.8554, -14.7863, 177.972, 0, 177.972, 177.972, 178.048, 177.972, 177.972, 177.972, 177.972, 177.972, 177.972, 177.972, 177.972, 177.972, 177.972
5.82005, 172.14, 178.336, 178.276, 13.1962, -6.19621, 178.276, 0, 178.276, 178.276, 178.336, 178.276, 178.276, 178.276, 178.276, 178.276, 178.276, 178.276, 178.276, 178.276, 178.276
5.82835, 159.166, 178.621, 178.575, 12.6951, -19.4554, 178.575, 0, 178.575, 178.575, 178.621, 178.575, 178.575, 178.575, 178.575, 178.575, 178.575, 178.575, 178.575, 178.575, 178.575
5.83665, 148.419, 178.904, 178.869, 12.2645, -30.4845, 178.869, 0, 178.869, 178.869, 178.904, 178.869, 178.869, 178.869, 178.869, 178.869, 178.869, 178.869, 178.869, 178.869, 178.869
5.84495, 153.593, 179.183, 179.157, 12.4737, -25.5902, 179.157, 0, 179.157, 179.157, 179.183, 179.157, 179.157, 179.157, 179.157, 179.157, 179.157, 179.157, 179.157, 179.157, 179.157
5.85325, 154.022, 179.459, 179.44, 12.4909, -25.437, 179.44, 0, 179.44, 179.44, 179.459, 179.44, 179.44, 179.44, 179.44, 179.44, 179.44, 179.44, 179.44, 179.44, 179.44
5.86156, 171.976, 179.731, 179.718, 13.19, -7.75529, 179.718, 0, 179.718, 179.718, 179.731, 179.718, 179.718, 179.718, 179.718, 179.718, 179.718, 179.718, 179.718, 179.718, 179.718
5.86986, 160.039, 180, 179.99, 12.7294, -19.9613, 179.99, 0, 179.99, 179.99, 180, 179.99, 179.99, 179.99, 179.99, 179.99, 179.99, 179.99, 179.99, 179.99, 179.99
5.87816, 150.972, 180.265, 180.258, 12.3682, -29.2926, 180.258, 0, 180.258, 180.258, 180.264, 180.258, 180.258, 180.258, 180.258, 180.258, 180.258, 180.258, 180.258, 180.258, 180.258
5.88646, 152.183, 180.525, 180.52, 12.417, -28.3422, 180.52, 0, 180.52, 180.52, 180.525, 180.52, 180.52, 180.52, 180.52, 180.52, 180.52, 180.52, 180.52, 180.52, 180.52
5.89476, 171.084, 180.782, 180.778, 13.1561, -9.69809, 180.778, 0, 180.778, 180.778, 180.782, 180.778, 180.778, 180.778, 180.778, 180.778, 180.778, 180.778, 180.778, 180.778, 180.778
5.90307, 168.535, 181.035, 181.032, 13.0589, -12.4997, 181.032, 0, 181.032, 181.032, 181.035, 181.032, 181.032, 181.032, 181.032, 181.032, 181.032, 181.032, 181.032, 181.032, 181.032
5.91137, 152.816, 181.285, 181.282, 12.4425, -28.4685, 181.282, 0, 181.282, 181.282, 181.285, 181.282, 181.282, 181.282, 181.282, 181.282, 181.282, 181.282, 181.282, 181.282, 181.282
5.91967, 167.212, 181.533, 181.53, 13.0082, -14.3204, 181.53, 0, 181.53, 181.53, 181.532, 181.53, 181.53, 181.53, 181.53, 181.53, 181.53, 181.53, 181.53, 181.53, 181.53
5.92797, 156.215, 181.779, 181.777, 12.5784, -25.5642, 181.777, 0, 181.777, 181.777, 181.779, 181.777, 181.777, 181.777, 181.777, 181.777, 181.777, 181.777, 181.777, 181.777, 181.777
5.93628, 161.048, 182.026, 182.024, 12.769, -20.9787, 182.024, 0, 182.024, 182.024, 182.026, 182.024, 182.024, 182.024, 182.024, 182.024, 182.024, 182.024, 182.024, 182.024, 182.024
5.94458, 173.126, 182.275, 182.273, 13.2335, -9.14978, 182.273, 0, 182.273, 182.273, 182.275, 182.273, 182.273, 182.273, 182.273, 182.273, 182.273, 182.273, 182.273, 182.273, 182.273
5.95288, 184.74, 182.528, 182.526, 13.6653, 2.21194, 182.526, 0, 182.526, 182.526, 182.528, 182.526, 182.526, 182.526, 182.526, 182.526, 182.526, 182.526, 182.526, 182.526, 182.526
5.96118, 170.087, 182.787, 182.785, 13.1182, -12.6999, 182.785, 0, 182.785, 182.785, 182.787, 182.785, 182.785, 182.785, 182.785, 182.785, 182.785, 182.785, 182.785, 182.785, 182.785
5.96948, 166.94, 183.055, 183.053, 12.9977, -16.1145, 183.053, 0, 183.053, 183.053, 183.055, 183.053, 183.053, 183.053, 183.053, 183.053, 183.053, 183.053, 183.053, 183.053, 183.053
5.97779, 172.92, 183.332, 183.33, 13.2257, -10.412, 183.33, 0, 183.33, 183.33, 183.332, 183.33, 183.33, 183.33, 183.33, 183.33, 183.33, 183.33, 183.33, 183.33, 183.33
5.98609, 169.892, 183.622, 183.62, 13.1107, -13.7304, 183.62, 0, 183.62, 183.62, 183.622, 183.62, 183.62, 183.62, 183.62, 183.62, 183.62, 183.62, 183.62, 183.62, 183.62
5.99439, 158.421, 183.925, 183.923, 12.6657, -25.5042, 183.923, 0, 183.923, 183.923, 183.925, 183.923, 183.923, 183.923, 183.923, 183.923, 183.923, 183.923, 183.923, 183.923, 183.923
6.00269, 184.134, 184.243, 184.241, 13.6431, -0.109329, 184.241, 0, 184.241, 184.241, 184.243, 184.241, 184.241, 184.241, 184.241, 184.241, 184.241, 184.241, 184.241, 184.241, 184.241
6.011, 172.809, 184.576, 184.574, 13.2215, -11.7669, 184.574, 0, 184.574, 184.574, 184.576, 184.574, 184.574, 184.574, 184.574, 184.574, 184.574, 184.574, 184.574, 184.574, 184.574
6.0193, 163.976, 184.924, 184.921, 12.8832, -20.9478, 184.921, 0, 184.921, 184.922, 184.924, 184.921, 184.921, 184.921, 184.921, 184.921, 184.921, 184.921, 184.921, 184.921, 184.921
6.0276, 168.268, 185.285, 185.283, 13.0487, -17.0176, 185.283, 0, 185.283, 185.283, 185.285, 185.283, 185.283, 185.283, 185.283, 185.283, 185.283, 185.283, 185.283, 185.283, 185.283
6.0359, 165.914, 185.659, 185.657, 12.9582, -19.7452, 185.657, 0, 185.657, 185.657, 185.659, 185.657, 185.657, 185.657, 185.657, 185.657, 185.657, 185.657, 185.657, 185.657, 185.657
6.0442, 155.271, 186.045, 186.042, 12.5408, -30.774, 186.042, 0, 186.042, 186.042, 186.044, 186.042, 186.042, 186.042, 186.042, 186.042, 186.042, 186.042, 186.042, 186.042, 186.042
6.05251, 174.422, 186.439, 186.436, 13.2824, -12.017, 186.436, 0, 186.436, 186.436, 186.439, 186.436, 186.436, 186.436, 186.436, 186.436, 186.436, 186.436, 186.436, 186.436, 186.436
6.06081, 165.578, 186.84, 186.837, 12.9452, -21.2618, 186.837, 0, 186.837, 186.837, 186.84, 186.837, 186.837, 186.837, 186.837, 186.837, 186.837, 186.837, 186.837, 186.837, 186.837
6.06911, 152.408, 187.245, 187.243, 12.4261, -34.8379, 187.243, 0, 187.243, 187.243, 187.245, 187.243, 187.243, 187.243, 187.243, 187.243, 187.243, 187.243, 187.243, 187.243, 187.243
6.07741, 143.414, 187.654, 187.652, 12.0588, -44.2399, 187.652, 0, 187.652, 187.652, 187.654, 187.652, 187.652, 187.652, 187.652, 187.652, 187.652, 187.652, 187.652, 187.652, 187.652
6.08571, 160.852, 188.064, 188.061, 12.7614, -27.2116, 188.061, 0, 188.061, 188.062, 188.064, 188.061, 188.061, 188.061, 188.061, 188.061, 188.061, 188.061, 188.061, 188.061, 188.061
6.09402, 174.28, 188.473, 188.471, 13.2771, -14.193, 188.471, 0, 188.471, 188.471, 188.473, 188.471, 188.471, 188.471, 188.471, 188.471, 188.471, 188.471, 188.471, 188.471, 188.471
6.10232, 170.663, 188.881, 188.878, 13.1401, -18.2181, 188.878, 0, 188.878, 188.879, 188.881, 188.878, 188.878, 188.878, 188.878, 188.878, 188.878, 188.878, 188.878, 188.878, 188.878
6.11062, 190.91, 189.286, 189.283, 13.8892, 1.62395, 189.283, 0, 189.283, 189.283, 189.286, 189.283, 189.283, 189.283, 189.283, 189.283, 189.283, 189.283, 189.283, 189.283, 189.283
6.11892, 172.395, 189.688, 189.685, 13.2059, -17.2924, 189.685, 0, 189.685, 189.685, 189.687, 189.685, 189.685, 189.685, 189.685, 189.685, 189.685, 189.685, 189.685, 189.685, 189.685
6.12722, 176.332, 190.085, 190.082, 13.3541, -13.753, 190.082, 0, 190.082, 190.082, 190.085, 190.082, 190.082, 190.082, 190.082, 190.082, 190.082, 190.082, 190.082, 190.082, 190.082
6.13553, 179.786, 190.478, 190.475, 13.4828, -10.692, 190.475, 0, 190.475, 190.475, 190.478, 190.475, 190.475, 190.475, 190.475, 190.475, 190.475, 190.475, 190.475, 190.475, 190.475
6.14383, 171.156, 190.866, 190.863, 13.1589, -19.7102, 190.863, 0, 190.863, 190.863, 190.866, 190.863, 190.863, 190.863, 190.863, 190.863, 190.863, 190.863, 190.863, 190.863, 190.863
6.15213, 157.826, 191.249, 191.247, 12.6422, -33.4238, 191.247, 0, 191.247, 191.247, 191.249, 191.247, 191.247, 191.247, 191.247, 191.247, 191.247, 191.247, 191.247, 191.247, 191.247
6.16043, 148.771, 191.627, 191.625, 12.2789, -42.856, 191.625, 0, 191.625, 191.625, 191.627, 191.625, 191.625, 191.625, 191.625, 191.625, 191.625, 191.625, 191.625, 191.625, 191.625
6.16874, 160.96, 192, 191.997, 12.7656, -31.0403, 191.997, 0, 191.997, 191.997, 192, 191.997, 191.997, 191.997, 191.997, 191.997, 191.997, 191.997, 191.997, 191.997, 191.997
6.17704, 162.348, 192.368, 192.365, 12.8198, -30.0198, 192.365, 0, 192.365, 192.365, 192.368, 192.365, 192.365, 192.365, 192.365, 192.365, 192.365, 192.365, 192.365, 192.365, 192.365
6.18534, 164.09, 192.73, 192.727, 12.8876, -28.6401, 192.727, 0, 192.727, 192.727, 192.73, 192.727, 192.727, 192.727, 192.727, 192.727, 192.727, 192.727, 192.727, 192.727, 192.727
6.19364, 176.61, 193.087, 193.084, 13.3645, -16.477, 193.084, 0, 193.084, 193.084, 193.087, 193.084, 193.084, 193.084, 193.084, 193.084, 193.084, 193.084, 193.084, 193.084, 193.084
6.20194, 169.687, 193.439, 193.436, 13.103, -23.7514, 193.436, 0, 193.436, 193.436, 193.439, 193.436, 193.436, 193.436, 193.436, 193.436, 193.436, 193.436, 193.436, 193.436, 193.436
6.21025, 167.103, 193.785, 193.782, 13.004, -26.6823, 193.782, 0, 193.782, 193.782, 193.785, 193.782, 193.782, 193.782, 193.782, 193.782, 193.782, 193.782, 193.782, 193.782, 193.782
6.21855, 157.741, 194.126, 194.123, 12.6389, -36.3849, 194.123, 0, 194.123, 194.123, 194.126, 194.123, 194.123, 194.123, 194.123, 194.123, 194.123, 194.123, 194.123, 194.123, 194.123
6.22685, 161.209, 194.462, 194.459, 12.7753, -33.2529, 194.459, 0, 194.459, 194.459, 194.462, 194.459, 194.459, 194.459, 194.459, 194.459, 194.459, 194.459, 194.459, 194.459, 194.459
6.23515, 181.797, 194.792, 194.789, 13.5572, -12.9952, 194.789, 0, 194.789, 194.789, 194.792, 194.789, 194.789, 194.789, 194.789, 194.789, 194.789, 194.789, 194.789, 194.789, 194.789
6.24345, 172.336, 195.117, 195.114, 13.2036, -22.7812, 195.114, 0, 195.114, 195.114, 195.117, 195.114, 195.114, 195.114, 195.114, 195.114, 195.114, 195.114, 195.114, 195.114, 195.114
6.25176, 158.382, 195.437, 195.434, 12.6642, -37.0553, 195.434, 0, 195.434, 195.434, 195.437, 195.434, 195.434, 195.434, 195.434, 195.434, 195.434, 195.434, 195.434, 195.434, 195.434
6.26006, 138.065, 195.752, 195.749, 11.8349, -57.6873, 195.749, 0, 195.749, 195.749, 195.752, 195.749, 195.749, 195.749, 195.749, 195.749, 195.749, 195.749, 195.749, 195.749, 195.749
6.26836, 169.999, 196.061, 196.058, 13.1148, -26.0623, 196.058, 0, 196.058, 196.058, 196.061, 196.058, 196.058, 196.058, 196.058, 196.058, 196.058, 196.058, 196.058, 196.058, 196.058
6.27666, 142.549, 196.365, 196.362, 12.0228, -53.8164, 196.362, 0, 196.362, 196.362, 196.365, 196.362, 196.362, 196.362, 196.362, 196.362, 196.362, 196.362, 196.362, 196.362, 196.362
6.28497, 172.464, 196.664, 196.661, 13.2085, -24.2004, 196.661, 0, 196.661, 196.661, 196.664, 196.661, 196.661, 196.661, 196.661, 196.661, 196.661, 196.661, 196.661, 196.661, 196.661
6.29327, 173.809, 196.958, 196.954, 13.2593, -23.149, 196.954, 0, 196.954, 196.954, 196.957, 196.954, 196.954, 196.954, 196.954, 196.954, 196.954, 196.954, 196.954, 196.954, 196.954
6.30157, 163.103, 197.246, 197.242, 12.8492, -34.1433, 197.242, 0, 197.242, 197.242, 197.246, 197.242, 197.242, 197.242, 197.242, 197.242, 197.242, 197.242, 197.242, 197.242, 197.242
6.30987, 174.786, 197.529, 197.525, 13.2961, -22.7432, 197.525, 0, 197.525, 197.525, 197.529, 197.525, 197.525, 197.525, 197.525, 197.525, 197.525, 197.525, 197.525, 197.525, 197.525
6.31817, 168.382, 197.806, 197.803, 13.0531, -29.424, 197.803, 0, 197.803, 197.803, 197.806, 197.803, 197.803, 197.803, 197.803, 197.803, 197.803, 197.803, 197.803, 197.803, 197.803
6.32648, 179.712, 198.079, 198.075, 13.48, -18.3672, 198.075, 0, 198.075, 198.075, 198.079, 198.075, 198.075, 198.075, 198.075, 198.075, 198.075, 198.075, 198.075, 198.075, 198.075
6.33478, 173.628, 198.346, 198.342, 13.2525, -24.7183, 198.342, 0, 198.342, 198.342, 198.346, 198.342, 198.342, 198.342, 198.342, 198.342, 198.342, 198.342, 198.342, 198.342, 198.342
